,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity
2022-08-15,261.5267,262.0497,256.8586,260.7865,350708.0
2022-08-16,261.7832,278.5308,260.7766,274.2378,453118.0
2022-08-17,270.4186,273.3398,262.8886,266.3723,294439.0
2022-08-18,266.4611,267.7934,263.3524,266.2835,248151.0
2022-08-19,263.6386,266.619,262.3852,265.7999,269203.0
2022-08-20,263.6386,266.619,262.3852,265.7999,269203.0
2022-08-21,263.6386,266.619,262.3852,265.7999,269203.0
2022-08-22,265.3065,266.1058,260.3128,264.5762,324412.0
2022-08-23,266.5105,271.0403,265.5137,265.8295,237420.0
2022-08-24,264.29,272.9153,263.0682,270.4087,258627.0
2022-08-25,271.0008,281.4718,270.9515,281.3139,292093.0
2022-08-26,283.337,283.337,274.001,274.3661,286729.0
2022-08-27,283.337,283.337,274.001,274.3661,286729.0
2022-08-28,283.337,283.337,274.001,274.3661,286729.0
2022-08-29,273.0733,275.2247,270.4876,272.6785,171406.0
2022-08-30,275.205,275.205,263.8854,266.5401,215360.0
2022-08-31,265.79,265.9825,260.5398,261.9609,331545.0
2022-09-01,260.9543,262.3288,252.7038,255.8619,377202.0
2022-09-02,257.6383,257.6383,250.0491,251.1741,324618.0
2022-09-03,257.6383,257.6383,250.0491,251.1741,324618.0
2022-09-04,257.6383,257.6383,250.0491,251.1741,324618.0
2022-09-05,257.6383,257.6383,250.0491,251.1741,324618.0
2022-09-06,251.4998,251.4998,239.6867,243.96,519034.0
2022-09-07,243.96,248.2727,240.269,246.3285,350585.0
2022-09-08,243.5948,250.3304,239.9532,248.322,271250.0
2022-09-09,248.1148,254.4506,246.4864,253.671,300033.0
2022-09-10,248.1148,254.4506,246.4864,253.671,300033.0
2022-09-11,248.1148,254.4506,246.4864,253.671,300033.0
2022-09-12,256.9179,261.7043,255.0625,256.4738,257206.0
2022-09-13,247.7694,249.332,238.8281,239.1538,263968.0
2022-09-14,239.8249,240.1209,230.8071,239.894,431392.0
2022-09-15,240.2986,242.8152,236.3609,238.4926,327506.0
2022-09-16,234.4957,237.7228,232.1172,234.9595,1065743.0
2022-09-17,234.4957,237.7228,232.1172,234.9595,1065743.0
2022-09-18,234.4957,237.7228,232.1172,234.9595,1065743.0
2022-09-19,232.5416,238.6801,232.5416,236.1142,339607.0
2022-09-20,233.5186,233.5186,223.6497,227.2025,399437.0
2022-09-21,229.2158,231.3672,223.0576,223.4622,527921.0
2022-09-22,223.5017,227.2568,221.0048,223.2944,258580.0
2022-09-23,219.6034,226.1367,217.5112,225.9393,297372.0
2022-09-24,219.6034,226.1367,217.5112,225.9393,297372.0
2022-09-25,219.6034,226.1367,217.5112,225.9393,297372.0
2022-09-26,225.584,227.8144,219.5611,220.1857,264063.0
2022-09-27,222.8602,224.1925,219.1593,222.8898,283036.0
2022-09-28,223.324,230.5086,223.324,228.7815,318125.0
2022-09-29,217.1263,218.1034,206.2606,212.8235,754520.0
2022-09-30,212.636,221.0048,210.9879,211.7379,445073.0
2022-10-01,212.636,221.0048,210.9879,211.7379,445073.0
2022-10-02,212.636,221.0048,210.9879,211.7379,445073.0
2022-10-03,215.0637,220.7976,213.7906,217.1461,304145.0
2022-10-04,221.5871,223.699,217.0671,219.5146,323894.0
2022-10-05,214.2841,216.3467,209.0766,214.4025,1061746.0
2022-10-06,213.3663,214.817,206.2606,208.5798,479599.0
2022-10-07,206.2606,207.8397,201.3262,202.6387,554562.0
2022-10-08,206.2606,207.8397,201.3262,202.6387,554562.0
2022-10-09,206.2606,207.8397,201.3262,202.6387,554562.0
2022-10-10,201.3262,206.4482,199.7965,200.2209,481215.0
2022-10-11,199.5103,208.3331,198.0102,208.0765,679004.0
2022-10-12,209.6358,217.5211,205.5897,213.2478,576874.0
2022-10-13,209.1917,218.8041,206.9909,217.2349,346439.0
2022-10-14,220.4127,221.3404,204.5237,204.8889,374213.0
2022-10-15,220.4127,221.3404,204.5237,204.8889,374213.0
2022-10-16,220.4127,221.3404,204.5237,204.8889,374213.0
2022-10-17,207.3265,208.4022,201.9677,202.096,503222.0
2022-10-18,206.5764,209.5421,201.1979,204.6421,587115.0
2022-10-19,202.0071,206.2508,187.5097,191.6645,1012904.0
2022-10-20,190.6875,195.2667,179.2444,180.6902,923433.0
2022-10-21,178.4401,186.2958,177.6407,183.197,870233.0
2022-10-22,178.4401,186.2958,177.6407,183.197,870233.0
2022-10-23,178.4401,186.2958,177.6407,183.197,870233.0
2022-10-24,183.6608,192.1678,182.1311,190.8848,676013.0
2022-10-25,191.8915,199.0562,191.8915,195.5331,508370.0
2022-10-26,195.2667,200.734,192.9277,197.2207,353706.0
2022-10-27,198.2865,212.261,198.2865,203.9612,571948.0
2022-10-28,203.3296,206.8626,198.9478,200.9512,496800.0
2022-10-29,203.3296,206.8626,198.9478,200.9512,496800.0
2022-10-30,203.3296,206.8626,198.9478,200.9512,496800.0
2022-10-31,200.1222,200.8426,194.3192,195.5529,386791.0
2022-11-01,205.3132,212.0833,201.6178,208.1752,730707.0
2022-11-02,205.9251,209.9911,199.007,199.7373,493152.0
2022-11-03,196.7766,203.7293,196.0068,199.3425,338175.0
2022-11-04,202.9249,205.2244,193.431,196.4509,284230.0
2022-11-05,202.9249,205.2244,193.431,196.4509,284230.0
2022-11-06,202.9249,205.2244,193.431,196.4509,284230.0
2022-11-07,197.7734,203.3296,194.0725,201.8788,400607.0
2022-11-08,202.3427,209.4483,198.4938,208.2542,509527.0
2022-11-09,206.9092,210.657,205.9451,207.285,542465.0
2022-11-10,218.469,230.4342,216.2935,228.7532,1533266.0
2022-11-11,230.8891,239.7493,229.5211,237.4848,571751.0
2022-11-12,230.8891,239.7493,229.5211,237.4848,571751.0
2022-11-13,230.8891,239.7493,229.5211,237.4848,571751.0
2022-11-14,235.3489,240.1449,233.6184,237.3266,392416.0
2022-11-15,246.1472,246.9087,236.1301,237.7518,346756.0
2022-11-16,233.8557,234.4688,226.904,234.36,438359.0
2022-11-17,229.7618,232.3872,225.0103,232.0461,357803.0
2022-11-18,235.1709,235.1709,221.9004,225.2724,484521.0
2022-11-19,235.1709,235.1709,221.9004,225.2724,484521.0
2022-11-20,235.1709,235.1709,221.9004,225.2724,484521.0
2022-11-21,222.6816,224.0165,216.6495,217.9252,419771.0
2022-11-22,219.7249,224.9609,218.6965,222.2564,317817.0
2022-11-23,221.4851,225.3021,219.9046,224.6099,163063.0
2022-11-24,221.4851,225.3021,219.9046,224.6099,163063.0
2022-11-25,223.2353,228.2093,223.1365,227.1611,128747.0
2022-11-26,223.2353,228.2093,223.1365,227.1611,128747.0
2022-11-27,223.2353,228.2093,223.1365,227.1611,128747.0
2022-11-28,224.7087,227.4973,224.4714,225.658,255650.0
2022-11-29,227.2106,234.9237,226.6964,233.2228,340061.0
2022-11-30,232.3823,237.5046,228.2291,236.6443,408220.0
2022-12-01,237.0102,238.711,232.0659,232.7185,200002.0
2022-12-02,230.9485,232.7581,224.7681,226.5184,454689.0
2022-12-03,230.9485,232.7581,224.7681,226.5184,454689.0
2022-12-04,230.9485,232.7581,224.7681,226.5184,454689.0
2022-12-05,225.1537,225.5789,214.479,215.987,442360.0
2022-12-06,216.0364,224.422,214.652,224.2242,523478.0
2022-12-07,222.4937,228.0214,219.8238,220.1501,347651.0
2022-12-08,219.893,221.4949,216.3924,219.003,396151.0
2022-12-09,216.521,219.2206,215.1761,216.6792,254540.0
2022-12-10,216.521,219.2206,215.1761,216.6792,254540.0
2022-12-11,216.521,219.2206,215.1761,216.6792,254540.0
2022-12-12,216.5605,220.9708,214.0686,217.6087,444865.0
2022-12-13,223.977,224.4022,215.6607,217.7768,352626.0
2022-12-14,216.7089,223.0277,214.9586,222.0685,438576.0
2022-12-15,218.5778,220.2885,214.474,216.8967,375107.0
2022-12-16,214.5927,217.5889,209.2232,209.9549,645205.0
2022-12-17,214.5927,217.5889,209.2232,209.9549,645205.0
2022-12-18,214.5927,217.5889,209.2232,209.9549,645205.0
2022-12-19,209.0551,210.5383,197.1591,197.6436,501404.0
2022-12-20,194.9045,197.525,190.1876,190.415,466416.0
2022-12-21,193.6387,194.5139,189.0999,191.8786,386513.0
2022-12-22,184.2149,193.3124,182.9393,193.2036,574678.0
2022-12-23,193.8464,199.8587,192.7898,199.6312,254423.0
2022-12-24,193.8464,199.8587,192.7898,199.6312,254423.0
2022-12-25,193.8464,199.8587,192.7898,199.6312,254423.0
2022-12-26,193.8464,199.8587,192.7898,199.6312,254423.0
2022-12-27,199.8191,199.918,196.9415,197.9699,227909.0
2022-12-28,198.5731,200.2443,192.0961,193.8365,188622.0
2022-12-29,195.9823,201.8067,195.923,201.1739,211905.0
2022-12-30,199.0082,203.8537,198.9786,202.4594,233809.0
2022-12-31,199.0082,203.8537,198.9786,202.4594,233809.0
2023-01-01,199.0082,203.8537,198.9786,202.4594,233809.0
2023-01-02,199.0082,203.8537,198.9786,202.4594,233809.0
2023-01-03,204.6546,206.8598,196.6053,198.8995,321955.0
2023-01-04,201.52,207.1762,200.5113,206.4445,428500.0
2023-01-05,202.8846,204.0514,199.2357,203.6262,270825.0
2023-01-06,204.6448,210.2615,201.7968,209.4704,314338.0
2023-01-07,204.6448,210.2615,201.7968,209.4704,314338.0
2023-01-08,204.6448,210.2615,201.7968,209.4704,314338.0
2023-01-09,208.976,218.4295,208.976,216.3331,401200.0
2023-01-10,217.4406,222.0438,212.971,221.4554,376708.0
2023-01-11,222.4146,232.6888,222.2193,231.7099,575489.0
2023-01-12,234.1919,236.5751,228.5752,232.7185,418729.0
2023-01-13,226.459,229.7272,222.4937,229.4849,383258.0
2023-01-14,226.459,229.7272,222.4937,229.4849,383258.0
2023-01-15,226.459,229.7272,222.4937,229.4849,383258.0
2023-01-16,226.459,229.7272,222.4937,229.4849,383258.0
2023-01-17,224.9658,232.5826,224.9658,230.5727,286927.0
2023-01-18,232.3823,237.2079,228.3576,228.6741,271671.0
2023-01-19,227.2204,227.3886,220.333,227.349,357856.0
2023-01-20,230.4145,237.8408,224.6494,237.7419,308453.0
2023-01-21,230.4145,237.8408,224.6494,237.7419,308453.0
2023-01-22,230.4145,237.8408,224.6494,237.7419,308453.0
2023-01-23,239.3933,240.0756,235.5565,235.9521,296169.0
2023-01-24,237.3859,237.3859,232.1648,232.2636,150905.0
2023-01-25,229.5146,236.1103,228.9114,233.9348,207569.0
2023-01-26,236.0312,240.224,232.8866,240.0658,192269.0
2023-01-27,238.8989,248.3326,238.8989,247.4328,368383.0
2023-01-28,238.8989,248.3326,238.8989,247.4328,368383.0
2023-01-29,238.8989,248.3326,238.8989,247.4328,368383.0
2023-01-30,245.1485,253.524,243.863,249.1732,262181.0
2023-01-31,250.0038,260.6835,248.5106,260.2682,271803.0
2023-02-01,259.4573,277.9243,258.3844,275.0022,428413.0
2023-02-02,279.3532,295.9562,279.3532,291.0218,654378.0
2023-02-03,284.4359,295.0959,284.4359,285.9983,314600.0
2023-02-04,284.4359,295.0959,284.4359,285.9983,314600.0
2023-02-05,284.4359,295.0959,284.4359,285.9983,314600.0
2023-02-06,286.2653,288.955,280.3964,280.9749,255468.0
2023-02-07,278.1369,280.787,274.0826,279.0565,232500.0
2023-02-08,277.5337,281.1331,275.378,276.6635,196189.0
2023-02-09,278.3248,283.2122,270.8698,271.739,227915.0
2023-02-10,268.5252,271.739,267.1012,271.1951,214185.0
2023-02-11,268.5252,271.739,267.1012,271.1951,214185.0
2023-02-12,268.5252,271.739,267.1012,271.1951,214185.0
2023-02-13,271.2643,273.4942,268.5944,272.9454,226342.0
2023-02-14,269.87,279.6894,268.6142,278.1666,413519.0
2023-02-15,259.3683,265.0147,249.6973,255.2547,972632.0
2023-02-16,251.1014,263.5314,248.1447,260.0605,444386.0
2023-02-17,257.1038,268.0703,256.9357,266.6167,391513.0
2023-02-18,257.1038,268.0703,256.9357,266.6167,391513.0
2023-02-19,257.1038,268.0703,256.9357,266.6167,391513.0
2023-02-20,257.1038,268.0703,256.9357,266.6167,391513.0
2023-02-21,261.4548,264.0259,244.5593,245.7814,389583.0
2023-02-22,248.7183,255.5019,248.7183,254.6317,215910.0
2023-02-23,255.5513,259.1013,252.8221,258.0136,252792.0
2023-02-24,250.6565,256.0606,249.361,252.9407,239993.0
2023-02-25,250.6565,256.0606,249.361,252.9407,239993.0
2023-02-26,250.6565,256.0606,249.361,252.9407,239993.0
2023-02-27,256.6193,257.618,253.801,255.2843,163286.0
2023-02-28,254.6416,257.8554,251.2597,252.3375,222486.0
2023-03-01,250.2906,255.6403,249.8159,254.0779,175435.0
2023-03-02,251.942,253.6329,249.1682,251.6156,192136.0
2023-03-03,252.476,259.7243,250.8246,258.9431,210278.0
2023-03-04,252.476,259.7243,250.8246,258.9431,210278.0
2023-03-05,252.476,259.7243,250.8246,258.9431,210278.0
2023-03-06,259.4573,260.3473,253.5044,253.5241,276907.0
2023-03-07,252.4265,258.8047,252.4265,255.9666,181284.0
2023-03-08,257.4697,262.3745,256.6489,260.3572,277438.0
2023-03-09,258.7031,262.0706,251.9929,252.6416,222752.0
2023-03-10,249.1651,250.4527,241.4991,243.6682,384043.0
2023-03-11,249.1651,250.4527,241.4991,243.6682,384043.0
2023-03-12,249.1651,250.4527,241.4991,243.6682,384043.0
2023-03-13,236.2795,241.2911,233.12,234.4274,456773.0
2023-03-14,240.6771,241.5586,216.6638,218.3525,748448.0
2023-03-15,214.0837,214.0837,204.3378,209.4881,681579.0
2023-03-16,207.4676,213.4102,204.6646,212.9943,445078.0
2023-03-17,211.1124,212.1128,203.8822,207.5864,546591.0
2023-03-18,211.1124,212.1128,203.8822,207.5864,546591.0
2023-03-19,211.1124,212.1128,203.8822,207.5864,546591.0
2023-03-20,209.4683,215.2376,207.1804,209.1216,249979.0
2023-03-21,214.6285,217.5503,211.5234,214.6186,498906.0
2023-03-22,214.7077,217.8969,210.2012,210.221,286024.0
2023-03-23,212.6872,215.6387,205.2787,207.8836,270044.0
2023-03-24,205.2787,211.2115,201.7032,210.3498,272862.0
2023-03-25,205.2787,211.2115,201.7032,210.3498,272862.0
2023-03-26,205.2787,211.2115,201.7032,210.3498,272862.0
2023-03-27,213.3409,215.7477,209.3049,213.0636,153937.0
2023-03-28,212.608,215.8764,210.637,212.5684,154248.0
2023-03-29,214.4007,218.4536,211.9246,217.4413,232076.0
2023-03-30,221.5021,225.3252,220.898,223.6118,256552.0
2023-03-31,225.5233,228.2966,224.8994,226.7416,334042.0
2023-04-01,225.5233,228.2966,224.8994,226.7416,334042.0
2023-04-02,225.5233,228.2966,224.8994,226.7416,334042.0
2023-04-03,227.3755,228.1381,219.4519,222.1459,328863.0
2023-04-04,221.7795,221.7795,214.371,216.0547,457531.0
2023-04-05,214.0639,214.366,207.2398,211.3006,329900.0
2023-04-06,210.9738,212.4396,208.0668,209.2999,234940.0
2023-04-07,210.9738,212.4396,208.0668,209.2999,234940.0
2023-04-08,210.9738,212.4396,208.0668,209.2999,234940.0
2023-04-09,210.9738,212.4396,208.0668,209.2999,234940.0
2023-04-10,207.9034,215.2624,207.0615,211.5977,383275.0
2023-04-11,218.5704,227.524,217.4909,225.454,592614.0
2023-04-12,229.0394,229.0988,217.2234,217.4909,493014.0
2023-04-13,220.1353,222.6511,216.0448,220.8187,204742.0
2023-04-14,222.1459,225.6818,219.9075,223.4533,286692.0
2023-04-15,222.1459,225.6818,219.9075,223.4533,286692.0
2023-04-16,222.1459,225.6818,219.9075,223.4533,286692.0
2023-04-17,223.6415,226.3355,220.3235,223.7009,492783.0
2023-04-18,225.9492,228.0589,224.008,224.2853,530538.0
2023-04-19,210.4686,223.795,204.0011,219.3826,1126951.0
2023-04-20,216.9263,222.7105,216.3221,219.2043,374312.0
2023-04-21,219.8778,225.9789,216.857,224.9984,345781.0
2023-04-22,219.8778,225.9789,216.857,224.9984,345781.0
2023-04-23,219.8778,225.9789,216.857,224.9984,345781.0
2023-04-24,223.7504,225.8601,221.6111,223.1958,306425.0
2023-04-25,220.8683,221.6458,217.164,217.6493,371494.0
2023-04-26,217.6394,221.3635,214.7969,218.412,364668.0
2023-04-27,218.8973,220.7296,215.8368,219.9471,228598.0
2023-04-28,219.4618,222.3539,217.1343,218.7784,186986.0
2023-04-29,219.4618,222.3539,217.1343,218.7784,186986.0
2023-04-30,219.4618,222.3539,217.1343,218.7784,186986.0
2023-05-01,218.9369,226.1275,218.9369,224.9885,249288.0
2023-05-02,222.2549,223.1067,214.8266,221.5517,223054.0
2023-05-03,221.8983,225.5283,215.2723,215.4704,273893.0
2023-05-04,214.6384,214.8068,204.7142,205.15,369151.0
2023-05-05,209.9833,215.6734,209.1563,214.2521,319098.0
2023-05-06,209.9833,215.6734,209.1563,214.2521,319098.0
2023-05-07,209.9833,215.6734,209.1563,214.2521,319098.0
2023-05-08,216.4806,217.9316,212.6179,216.857,237891.0
2023-05-09,214.4997,217.7335,212.5882,217.0353,279409.0
2023-05-10,217.372,218.5506,211.7513,213.9253,219482.0
2023-05-11,212.2575,214.6103,210.4308,213.2999,194738.0
2023-05-12,214.8386,214.8386,208.5645,209.9841,197078.0
2023-05-13,214.8386,214.8386,208.5645,209.9841,197078.0
2023-05-14,214.8386,214.8386,208.5645,209.9841,197078.0
2023-05-15,209.9543,215.3399,208.7333,214.5606,200171.0
2023-05-16,210.3713,213.8756,205.5764,210.5301,366777.0
2023-05-17,212.6149,219.4151,211.9299,219.028,310778.0
2023-05-18,218.333,226.404,217.3999,226.0168,350024.0
2023-05-19,225.4113,226.4437,221.9863,224.6866,432605.0
2023-05-20,225.4113,226.4437,221.9863,224.6866,432605.0
2023-05-21,225.4113,226.4437,221.9863,224.6866,432605.0
2023-05-22,225.9374,229.9779,225.7587,229.0348,351063.0
2023-05-23,229.5708,237.5525,228.3051,234.5246,358043.0
2023-05-24,235.1004,236.3314,228.2386,233.1844,424347.0
2023-05-25,232.2512,237.0958,230.4941,234.5246,239945.0
2023-05-26,234.9416,241.1462,233.9091,240.213,220399.0
2023-05-27,234.9416,241.1462,233.9091,240.213,220399.0
2023-05-28,234.9416,241.1462,233.9091,240.213,220399.0
2023-05-29,234.9416,241.1462,233.9091,240.213,220399.0
2023-05-30,242.9133,247.192,241.2057,244.174,399108.0
2023-05-31,238.7438,240.5803,228.0378,231.5861,326190.0
2023-06-01,231.6655,235.6514,229.3028,233.4624,242140.0
2023-06-02,238.2573,248.4329,236.7732,245.0278,298011.0
2023-06-03,238.2573,248.4329,236.7732,245.0278,298011.0
2023-06-04,238.2573,248.4329,236.7732,245.0278,298011.0
2023-06-05,242.4765,243.8762,235.7755,241.3844,242895.0
2023-06-06,239.6372,250.0709,239.6372,247.5394,336866.0
2023-06-07,248.6314,255.799,247.9067,255.1239,339860.0
2023-06-08,256.0571,257.2881,251.8578,256.9109,223607.0
2023-06-09,258.6085,258.6085,251.6891,252.8903,184507.0
2023-06-10,258.6085,258.6085,251.6891,252.8903,184507.0
2023-06-11,258.6085,258.6085,251.6891,252.8903,184507.0
2023-06-12,251.8777,258.9013,251.1728,256.9208,231188.0
2023-06-13,259.4424,273.2911,259.4424,271.5836,359877.0
2023-06-14,271.4247,275.6439,263.9146,267.4538,357868.0
2023-06-15,263.314,271.2262,263.314,270.6702,250548.0
2023-06-16,271.3652,273.9661,266.8085,269.8165,330229.0
2023-06-17,271.3652,273.9661,266.8085,269.8165,330229.0
2023-06-18,271.3652,273.9661,266.8085,269.8165,330229.0
2023-06-19,271.3652,273.9661,266.8085,269.8165,330229.0
2023-06-20,268.5855,275.5148,268.2132,274.5022,302250.0
2023-06-21,274.3334,279.8134,272.1544,277.818,268617.0
2023-06-22,275.1078,280.6274,273.9761,279.7538,217946.0
2023-06-23,279.7141,283.417,277.8279,281.372,473448.0
2023-06-24,279.7141,283.417,277.8279,281.372,473448.0
2023-06-25,279.7141,283.417,277.8279,281.372,473448.0
2023-06-26,281.8783,288.9962,281.3025,284.8863,610962.0
2023-06-27,284.0921,294.9725,283.1887,294.3073,287868.0
2023-06-28,292.3318,301.2416,291.7957,300.6112,340589.0
2023-06-29,302.1202,305.1976,297.7224,300.6013,256473.0
2023-06-30,301.5841,304.8403,299.1817,301.9018,211219.0
2023-07-01,301.5841,304.8403,299.1817,301.9018,211219.0
2023-07-02,301.5841,304.8403,299.1817,301.9018,211219.0
2023-07-03,302.5868,308.5432,299.9461,302.4279,141275.0
2023-07-04,302.5868,308.5432,299.9461,302.4279,141275.0
2023-07-05,301.1672,305.4359,300.3134,300.7899,426156.0
2023-07-06,300.3432,305.5849,298.5066,301.4054,329031.0
2023-07-07,302.7853,313.3481,302.5272,311.1243,340386.0
2023-07-08,302.7853,313.3481,302.5272,311.1243,340386.0
2023-07-09,302.7853,313.3481,302.5272,311.1243,340386.0
2023-07-10,309.5558,317.6764,309.5558,313.2587,226625.0
2023-07-11,317.6764,326.1842,315.5619,322.8982,349110.0
2023-07-12,325.8268,326.6111,318.2472,320.1583,361454.0
2023-07-13,319.2747,321.8856,317.3687,317.8849,269997.0
2023-07-14,316.8524,318.6989,308.7914,311.3229,239726.0
2023-07-15,316.8524,318.6989,308.7914,311.3229,239726.0
2023-07-16,316.8524,318.6989,308.7914,311.3229,239726.0
2023-07-17,310.0919,312.8517,306.8357,310.1018,207406.0
2023-07-18,310.1018,316.634,308.3828,313.6856,170483.0
2023-07-19,316.7929,317.7261,311.72,314.867,227439.0
2023-07-20,315.2839,315.2839,305.704,306.8159,353744.0
2023-07-21,304.7212,305.5054,293.2451,296.5708,615118.0
2023-07-22,304.7212,305.5054,293.2451,296.5708,615118.0
2023-07-23,304.7212,305.5054,293.2451,296.5708,615118.0
2023-07-24,294.5655,298.3379,287.5965,293.0664,344509.0
2023-07-25,291.7461,296.685,287.4972,290.247,377441.0
2023-07-26,312.9609,323.2854,310.2855,318.2621,495613.0
2023-07-27,319.6619,319.6619,304.8056,305.8033,341668.0
2023-07-28,309.9231,311.7926,302.3187,304.4035,260279.0
2023-07-29,309.9231,311.7926,302.3187,304.4035,260279.0
2023-07-30,309.9231,311.7926,302.3187,304.4035,260279.0
2023-07-31,305.7636,309.1686,301.5047,308.2752,293374.0
2023-08-01,302.2691,306.935,298.5662,303.927,162787.0
2023-08-02,301.8422,306.4287,300.0007,301.5444,198243.0
2023-08-03,299.8667,304.4333,298.4471,299.956,156021.0
2023-08-04,300.2737,301.7926,295.6475,298.0996,146774.0
2023-08-05,300.2737,301.7926,295.6475,298.0996,146774.0
2023-08-06,300.2737,301.7926,295.6475,298.0996,146774.0
2023-08-07,298.3279,300.4425,293.5826,298.725,197270.0
2023-08-08,292.1035,298.2088,288.202,297.0969,168222.0
2023-08-09,297.8713,304.4234,291.5128,302.9045,222099.0
2023-08-10,304.3762,308.7316,300.9854,305.4402,237471.0
2023-08-11,304.068,317.6013,302.8747,314.5586,309440.0
2023-08-12,304.068,317.6013,302.8747,314.5586,309440.0
2023-08-13,304.068,317.6013,302.8747,314.5586,309440.0
2023-08-14,311.6749,315.7667,307.8068,315.3441,197967.0
2023-08-15,314.4691,316.1794,308.0952,308.6719,142550.0
2023-08-16,308.4034,311.5307,301.7958,303.4515,131637.0
2023-08-17,305.0126,306.1015,294.8005,295.8843,116867.0
2023-08-18,293.6669,302.2241,293.6669,300.3689,159601.0
2023-08-19,293.6669,302.2241,293.6669,300.3689,159601.0
2023-08-20,293.6669,302.2241,293.6669,300.3689,159601.0
2023-08-21,300.4882,303.2625,295.6258,298.9669,171098.0
2023-08-22,297.1969,298.8674,294.6215,297.1969,256615.0
2023-08-23,294.6911,304.585,293.2194,303.541,153430.0
2023-08-24,304.1177,305.6985,298.3006,300.886,188935.0
2023-08-25,302.7455,304.6298,293.5575,299.4044,211777.0
2023-08-26,302.7455,304.6298,293.5575,299.4044,211777.0
2023-08-27,302.7455,304.6298,293.5575,299.4044,211777.0
2023-08-28,302.0395,307.2499,301.6715,301.9798,101050.0
2023-08-29,301.0451,308.2543,299.6937,305.7484,215344.0
2023-08-30,304.9032,309.9745,304.9032,309.5271,194427.0
2023-08-31,309.0995,310.1436,305.0922,306.2854,138532.0
2023-09-01,309.6663,315.2148,307.9858,314.3597,152186.0
2023-09-02,309.6663,315.2148,307.9858,314.3597,152186.0
2023-09-03,309.6663,315.2148,307.9858,314.3597,152186.0
2023-09-04,309.6663,315.2148,307.9858,314.3597,152186.0
2023-09-05,307.4985,311.3269,300.4385,306.882,151539.0
2023-09-06,306.0269,311.5058,298.4498,301.9698,137960.0
2023-09-07,300.0507,300.8164,295.8644,296.1329,299367.0
2023-09-08,295.6854,300.9357,293.0976,295.8843,114351.0
2023-09-09,295.6854,300.9357,293.0976,295.8843,114351.0
2023-09-10,295.6854,300.9357,293.0976,295.8843,114351.0
2023-09-11,297.8532,298.9171,293.6172,294.3729,112145.0
2023-09-12,293.3387,300.3192,293.3387,296.5605,117662.0
2023-09-13,297.4654,297.4654,289.8982,291.4594,95924.0
2023-09-14,294.0447,303.8393,294.0447,303.5907,152846.0
2023-09-15,300.6672,301.244,287.989,292.3642,480176.0
2023-09-16,300.6672,301.244,287.989,292.3642,480176.0
2023-09-17,300.6672,301.244,287.989,292.3642,480176.0
2023-09-18,296.9185,303.6404,296.1926,299.3149,212829.0
2023-09-19,300.886,305.2612,295.9937,299.6629,143908.0
2023-09-20,302.3775,305.1717,299.5237,300.6175,131911.0
2023-09-21,296.829,301.5124,288.0089,299.8121,199639.0
2023-09-22,302.6062,302.6062,286.3781,291.7776,183234.0
2023-09-23,302.6062,302.6062,286.3781,291.7776,183234.0
2023-09-24,302.6062,302.6062,286.3781,291.7776,183234.0
2023-09-25,290.6042,295.3474,288.5757,288.6652,135901.0
2023-09-26,287.3825,289.3513,284.28,284.6479,122830.0
2023-09-27,287.1538,297.6394,287.1538,296.819,197195.0
2023-09-28,286.9648,298.2509,286.3881,297.2466,202680.0
2023-09-29,299.7425,303.2725,291.7279,293.6669,136928.0
2023-09-30,299.7425,303.2725,291.7279,293.6669,136928.0
2023-10-01,299.7425,303.2725,291.7279,293.6669,136928.0
2023-10-02,293.5177,295.2081,285.3539,287.1538,154069.0
2023-10-03,284.4491,286.7063,276.1163,277.1802,147366.0
2023-10-04,277.7073,284.1707,275.0225,279.0298,235503.0
2023-10-05,279.1491,282.1421,264.6015,266.0334,359373.0
2023-10-06,265.4467,271.6267,259.2269,263.6867,370001.0
2023-10-07,265.4467,271.6267,259.2269,263.6867,370001.0
2023-10-08,265.4467,271.6267,259.2269,263.6867,370001.0
2023-10-09,258.5557,269.0513,257.0443,268.0122,290661.0
2023-10-10,269.1955,278.3039,267.326,277.4288,279349.0
2023-10-11,277.7769,280.0142,269.8418,274.2568,161526.0
2023-10-12,276.0069,277.7669,264.5418,268.8972,195764.0
2023-10-13,269.5733,270.7764,264.0148,264.512,167351.0
2023-10-14,269.5733,270.7764,264.0148,264.512,167351.0
2023-10-15,269.5733,270.7764,264.0148,264.512,167351.0
2023-10-16,268.0022,272.6459,265.7947,271.6814,145166.0
2023-10-17,270.8859,280.0142,270.8362,271.5819,239398.0
2023-10-18,267.4056,269.5435,265.7549,265.9737,119154.0
2023-10-19,264.7109,265.8047,258.4364,260.3754,228722.0
2023-10-20,260.5643,262.2399,255.7516,257.2829,165243.0
2023-10-21,260.5643,262.2399,255.7516,257.2829,165243.0
2023-10-22,260.5643,262.2399,255.7516,257.2829,165243.0
2023-10-23,256.9946,258.5955,250.1384,251.0781,195969.0
2023-10-24,247.8364,254.7324,247.0906,248.085,360249.0
2023-10-25,238.6485,243.2424,230.0571,233.0601,520806.0
2023-10-26,233.8059,244.0877,233.4678,241.8404,226426.0
2023-10-27,241.4029,244.2169,234.5989,235.6156,291184.0
2023-10-28,241.4029,244.2169,234.5989,235.6156,291184.0
2023-10-29,241.4029,244.2169,234.5989,235.6156,291184.0
