,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity
2022-07-20,129.9995,132.2524,126.3073,131.2112,1437916.0
2022-07-21,131.451,135.0971,130.1405,135.0299,1005569.0
2022-07-22,135.3945,136.4116,129.9734,131.7005,1433300.0
2022-07-23,135.3945,136.4116,129.9734,131.7005,1433300.0
2022-07-24,135.3945,136.4116,129.9734,131.7005,1433300.0
2022-07-25,131.4222,131.451,128.4862,130.9233,569804.0
2022-07-26,127.4115,130.1461,126.2313,128.2655,1062426.0
2022-07-27,129.1962,132.9862,127.9488,132.4873,965638.0
2022-07-28,133.1589,135.241,128.8987,134.8092,1016217.0
2022-07-29,134.9628,138.6472,132.7463,138.5705,1011966.0
2022-07-30,134.9628,138.6472,132.7463,138.5705,1011966.0
2022-07-31,134.9628,138.6472,132.7463,138.5705,1011966.0
2022-08-01,138.1387,140.9596,137.1216,139.5108,842253.0
2022-08-02,137.8988,138.983,135.3274,135.7112,756462.0
2022-08-03,136.9393,140.0961,135.7975,138.8295,906921.0
2022-08-04,138.6472,141.0843,137.87,138.8871,856909.0
2022-08-05,137.2272,141.2379,137.1792,141.0268,611907.0
2022-08-06,137.2272,141.2379,137.1792,141.0268,611907.0
2022-08-07,137.2272,141.2379,137.1792,141.0268,611907.0
2022-08-08,142.6579,153.4714,141.756,148.4917,1754878.0
2022-08-09,146.3136,147.18,141.2762,142.2549,826856.0
2022-08-10,146.5631,148.7219,144.9895,148.2422,769860.0
2022-08-11,152.4064,154.8915,147.3595,149.432,1296477.0
2022-08-12,150.0556,152.6943,149.1153,152.3968,581358.0
2022-08-13,150.0556,152.6943,149.1153,152.3968,581358.0
2022-08-14,150.0556,152.6943,149.1153,152.3968,581358.0
2022-08-15,151.8211,156.1005,150.828,154.9299,999531.0
2022-08-16,154.8723,169.7253,154.8723,162.0302,2066286.0
2022-08-17,158.883,160.2263,155.3521,158.1346,1127582.0
2022-08-18,158.0003,160.5333,155.9086,160.2071,584321.0
2022-08-19,159.996,160.7348,154.642,156.2348,794685.0
2022-08-20,159.996,160.7348,154.642,156.2348,794685.0
2022-08-21,159.996,160.7348,154.642,156.2348,794685.0
2022-08-22,153.0972,155.1506,151.5237,152.9917,1418298.0
2022-08-23,154.6324,159.3388,154.2918,157.7796,1197523.0
2022-08-24,155.544,158.599,154.8435,155.8606,1601280.0
2022-08-25,161.2146,163.8436,156.0333,159.2668,2697072.0
2022-08-26,159.5642,160.4614,148.1846,148.3669,1515089.0
2022-08-27,159.5642,160.4614,148.1846,148.3669,1515089.0
2022-08-28,159.5642,160.4614,148.1846,148.3669,1515089.0
2022-08-29,147.5993,151.4757,147.0284,148.7987,833637.0
2022-08-30,150.8424,151.0823,146.0162,147.9351,811875.0
2022-08-31,147.7337,147.7337,141.5257,142.7251,1665889.0
2022-09-01,141.66,141.8136,138.7048,140.9692,1134090.0
2022-09-02,141.804,144.8648,138.8967,139.933,962782.0
2022-09-03,141.804,144.8648,138.8967,139.933,962782.0
2022-09-04,141.804,144.8648,138.8967,139.933,962782.0
2022-09-05,141.804,144.8648,138.8967,139.933,962782.0
2022-09-06,140.7869,140.7869,133.1973,135.289,1477278.0
2022-09-07,136.0566,141.1995,135.0155,140.5854,1095756.0
2022-09-08,138.0619,143.1281,137.0832,142.9458,705788.0
2022-09-09,142.4852,145.0854,142.0055,144.2507,911719.0
2022-09-10,142.4852,145.0854,142.0055,144.2507,911719.0
2022-09-11,142.4852,145.0854,142.0055,144.2507,911719.0
2022-09-12,144.2987,148.5588,144.2987,147.4362,933013.0
2022-09-13,142.7922,142.7922,136.5747,137.6302,1200450.0
2022-09-14,139.9138,140.2208,135.241,137.2943,799023.0
2022-09-15,134.3295,137.3807,130.2037,132.7943,1561300.0
2022-09-16,130.6498,131.6189,127.709,128.8987,2699898.0
2022-09-17,130.6498,131.6189,127.709,128.8987,2699898.0
2022-09-18,130.6498,131.6189,127.709,128.8987,2699898.0
2022-09-19,128.4478,132.8471,128.0736,131.9883,1080262.0
2022-09-20,130.2516,130.9137,124.3891,126.5096,1358542.0
2022-09-21,128.0352,131.5182,126.1546,126.7111,804748.0
2022-09-22,125.742,127.0757,123.6503,123.7846,778484.0
2022-09-23,121.1076,123.1226,119.2078,120.4072,1456646.0
2022-09-24,121.1076,123.1226,119.2078,120.4072,1456646.0
2022-09-25,121.1076,123.1226,119.2078,120.4072,1456646.0
2022-09-26,120.4072,121.9423,116.2142,116.2814,1198987.0
2022-09-27,118.5458,120.3976,116.7611,118.3155,1111986.0
2022-09-28,119.0255,123.0362,118.2004,122.5373,1067733.0
2022-09-29,119.8219,119.9658,115.2259,117.4903,1587505.0
2022-09-30,115.9647,116.0799,112.002,113.0766,1779326.0
2022-10-01,115.9647,116.0799,112.002,113.0766,1779326.0
2022-10-02,115.9647,116.0799,112.002,113.0766,1779326.0
2022-10-03,114.2568,117.9701,113.921,117.2601,1172015.0
2022-10-04,120.6855,123.5256,119.7547,123.3624,1063624.0
2022-10-05,121.4531,123.6372,120.1673,122.0287,942989.0
2022-10-06,121.7601,123.7654,120.8006,120.9541,925665.0
2022-10-07,118.5554,118.8048,113.5564,113.6523,1292591.0
2022-10-08,118.5554,118.8048,113.5564,113.6523,1292591.0
2022-10-09,118.5554,118.8048,113.5564,113.6523,1292591.0
2022-10-10,114.1993,116.7035,112.4818,115.4178,1212979.0
2022-10-11,115.5042,119.7499,114.5783,118.7377,1606431.0
2022-10-12,119.8507,120.0009,116.6364,118.9392,621060.0
2022-10-13,115.4082,119.4093,113.1918,117.2888,767386.0
2022-10-14,119.0639,119.5532,112.4914,112.5393,933337.0
2022-10-15,119.0639,119.5532,112.4914,112.5393,933337.0
2022-10-16,119.0639,119.5532,112.4914,112.5393,933337.0
2022-10-17,115.1683,118.1524,115.1683,116.5308,959575.0
2022-10-18,119.6396,120.9349,115.0436,116.0415,1191139.0
2022-10-19,113.9018,114.5783,110.51,111.2344,1361641.0
2022-10-20,112.1907,114.9535,109.4859,109.6502,1060082.0
2022-10-21,109.4183,113.7653,107.8244,113.6107,1010104.0
2022-10-22,109.4183,113.7653,107.8244,113.6107,1010104.0
2022-10-23,109.4183,113.7653,107.8244,113.6107,1010104.0
2022-10-24,109.9786,113.0215,105.506,112.7317,2323680.0
2022-10-25,113.9778,118.46,113.7363,117.3878,1804405.0
2022-10-26,117.3491,124.1304,115.8905,118.8754,1057459.0
2022-10-27,119.7255,120.2471,116.6536,118.5566,907350.0
2022-10-28,117.6003,121.1358,114.4705,118.576,800449.0
2022-10-29,117.6003,121.1358,114.4705,118.576,800449.0
2022-10-30,117.6003,121.1358,114.4705,118.576,800449.0
2022-10-31,118.1316,120.1581,117.8611,119.6192,995084.0
2022-11-01,123.2127,123.4639,118.1026,120.5562,871631.0
2022-11-02,120.4693,120.4693,111.4662,111.6015,884777.0
2022-11-03,109.9883,114.3256,108.7614,113.1374,762368.0
2022-11-04,115.9581,117.0352,110.8577,115.0791,734129.0
2022-11-05,115.9581,117.0352,110.8577,115.0791,734129.0
2022-11-06,115.9581,117.0352,110.8577,115.0791,734129.0
2022-11-07,116.1899,119.2715,114.0068,119.2715,742927.0
2022-11-08,117.9674,118.1799,113.7267,114.9245,899611.0
2022-11-09,113.7073,115.5138,110.7321,111.3117,676286.0
2022-11-10,116.3928,131.0856,116.3928,124.3333,1990650.0
2022-11-11,122.865,131.565,122.865,130.7282,1371500.0
2022-11-12,122.865,131.565,122.865,130.7282,1371500.0
2022-11-13,122.865,131.565,122.865,130.7282,1371500.0
2022-11-14,130.3321,132.7954,129.057,129.057,1111340.0
2022-11-15,132.5539,135.3408,130.1582,130.7572,1086385.0
2022-11-16,124.3526,125.4442,120.9523,122.3916,1289271.0
2022-11-17,120.5756,126.1494,119.2618,125.9562,2411505.0
2022-11-18,112.8766,121.1841,112.0652,118.2089,4665120.0
2022-11-19,112.8766,121.1841,112.0652,118.2089,4665120.0
2022-11-20,112.8766,121.1841,112.0652,118.2089,4665120.0
2022-11-21,116.4025,116.9048,113.1181,115.137,1588303.0
2022-11-22,117.2332,119.967,115.9291,119.6192,1227188.0
2022-11-23,119.6192,119.6192,117.3105,119.513,834700.0
2022-11-24,119.6192,119.6192,117.3105,119.513,834700.0
2022-11-25,118.9527,120.392,117.6003,118.2572,341903.0
2022-11-26,118.9527,120.392,117.6003,118.2572,341903.0
2022-11-27,118.9527,120.392,117.6003,118.2572,341903.0
2022-11-28,113.4852,115.2819,112.2487,112.5288,1536662.0
2022-11-29,112.5192,112.722,109.6888,111.6304,1522117.0
2022-11-30,112.3163,113.3209,108.858,112.9249,1310084.0
2022-12-01,113.5141,114.8569,109.9689,112.751,1434624.0
2022-12-02,110.3747,113.343,109.3314,112.4902,1347412.0
2022-12-03,110.3747,113.343,109.3314,112.4902,1347412.0
2022-12-04,110.3747,113.343,109.3314,112.4902,1347412.0
2022-12-05,110.8673,111.2546,108.5876,109.5632,1344734.0
2022-12-06,109.3024,110.0221,106.0277,107.9114,1250861.0
2022-12-07,107.3704,109.0971,106.5058,107.9983,1096400.0
2022-12-08,108.1142,110.7804,106.7795,109.4183,1251921.0
2022-12-09,106.9261,113.2147,106.9261,111.302,1163940.0
2022-12-10,106.9261,113.2147,106.9261,111.302,1163940.0
2022-12-11,106.9261,113.2147,106.9261,111.302,1163940.0
2022-12-12,110.9543,113.3886,108.7518,112.751,1090911.0
2022-12-13,118.3538,119.2811,112.949,113.7073,1345451.0
2022-12-14,113.2437,114.6444,110.307,112.297,1105497.0
2022-12-15,110.3457,112.7703,109.4473,112.5578,1128721.0
2022-12-16,112.0651,113.3499,107.5539,107.9114,2492904.0
2022-12-17,112.0651,113.3499,107.5539,107.9114,2492904.0
2022-12-18,112.0651,113.3499,107.5539,107.9114,2492904.0
2022-12-19,108.1529,112.5578,107.95,111.6498,1650697.0
2022-12-20,110.5872,113.1277,109.4859,111.4179,1269077.0
2022-12-21,113.2726,114.9921,111.2827,114.5961,908312.0
2022-12-22,112.3646,114.0358,110.65,113.9778,734903.0
2022-12-23,114.0358,116.1706,112.6738,116.132,726558.0
2022-12-24,114.0358,116.1706,112.6738,116.132,726558.0
2022-12-25,114.0358,116.1706,112.6738,116.132,726558.0
2022-12-26,114.0358,116.1706,112.6738,116.132,726558.0
2022-12-27,115.8229,116.4218,112.4998,113.0601,810016.0
2022-12-28,113.0215,113.0943,109.8144,111.0219,784780.0
2022-12-29,112.2294,113.659,111.5725,112.5868,617609.0
2022-12-30,111.0605,112.3356,110.2201,111.0122,931214.0
2022-12-31,111.0605,112.3356,110.2201,111.0122,931214.0
2023-01-01,111.0605,112.3356,110.2201,111.0122,931214.0
2023-01-02,111.0605,112.3356,110.2201,111.0122,931214.0
2023-01-03,112.5964,112.5964,107.3607,110.1911,1232083.0
2023-01-04,111.8913,115.5814,110.9832,114.1517,895455.0
2023-01-05,112.0168,114.1034,111.2054,112.8379,644411.0
2023-01-06,114.8569,120.1913,114.2193,119.5516,1165487.0
2023-01-07,114.8569,120.1913,114.2193,119.5516,1165487.0
2023-01-08,114.8569,120.1913,114.2193,119.5516,1165487.0
2023-01-09,119.7158,122.5076,117.4023,118.0157,968782.0
2023-01-10,119.2425,121.4498,117.2236,121.4353,759298.0
2023-01-11,122.4399,125.705,122.2661,125.676,1010143.0
2023-01-12,125.9465,126.0721,122.4593,124.227,911756.0
2023-01-13,121.9666,124.3526,121.7164,124.1401,528377.0
2023-01-14,121.9666,124.3526,121.7164,124.1401,528377.0
2023-01-15,121.9666,124.3526,121.7164,124.1401,528377.0
2023-01-16,121.9666,124.3526,121.7164,124.1401,528377.0
2023-01-17,123.4542,125.251,122.4882,122.5269,732899.0
2023-01-18,123.2804,125.4345,119.4165,120.1699,651076.0
2023-01-19,119.0519,119.4991,115.3774,115.8343,877193.0
2023-01-20,115.9996,120.2573,114.8039,120.2476,763535.0
2023-01-21,115.9996,120.2573,114.8039,120.2476,763535.0
2023-01-22,115.9996,120.2573,114.8039,120.2476,763535.0
2023-01-23,120.9864,122.3473,118.9742,120.2962,988830.0
2023-01-24,120.3837,120.3837,116.4759,117.1272,852749.0
2023-01-25,115.4941,121.0593,114.4831,120.9281,829283.0
2023-01-26,123.125,123.9221,120.792,122.5806,906945.0
2023-01-27,122.5806,123.9124,121.2003,123.1347,696103.0
2023-01-28,122.5806,123.9124,121.2003,123.1347,696103.0
2023-01-29,122.5806,123.9124,121.2003,123.1347,696103.0
2023-01-30,121.3558,127.8202,121.3558,126.0024,1432167.0
2023-01-31,126.5759,131.1836,126.5079,131.1739,1117548.0
2023-02-01,129.9588,136.2774,128.7874,135.5678,1150180.0
2023-02-02,137.6772,142.1682,137.1523,139.5533,1523965.0
2023-02-03,136.7343,139.5144,136.151,136.569,861213.0
2023-02-04,136.7343,139.5144,136.151,136.569,861213.0
2023-02-05,136.7343,139.5144,136.151,136.569,861213.0
2023-02-06,133.993,134.7901,130.3671,130.8823,1136372.0
2023-02-07,129.8519,130.9017,127.8299,130.0074,625089.0
2023-02-08,128.3354,129.9588,124.9622,125.3025,933724.0
2023-02-09,126.3718,127.3341,122.673,123.1153,891009.0
2023-02-10,121.5113,122.08,119.1977,120.5295,1521109.0
2023-02-11,121.5113,122.08,119.1977,120.5295,1521109.0
2023-02-12,121.5113,122.08,119.1977,120.5295,1521109.0
2023-02-13,120.5392,126.9064,119.8977,126.8675,1352342.0
2023-02-14,125.39,127.0522,122.8139,125.7788,738379.0
2023-02-15,124.3984,128.7631,123.4652,127.5772,616928.0
2023-02-16,125.6622,130.5129,125.2004,128.627,1126034.0
2023-02-17,128.0729,128.6173,124.8164,126.9453,705964.0
2023-02-18,128.0729,128.6173,124.8164,126.9453,705964.0
2023-02-19,128.0729,128.6173,124.8164,126.9453,705964.0
2023-02-20,128.0729,128.6173,124.8164,126.9453,705964.0
2023-02-21,123.6305,125.5747,122.4834,124.5929,1126344.0
2023-02-22,125.3511,126.605,123.193,125.0595,710072.0
2023-02-23,124.554,125.6719,121.628,122.7459,600965.0
2023-02-24,120.6364,122.5126,120.0532,121.2003,869642.0
2023-02-25,120.6364,122.5126,120.0532,121.2003,869642.0
2023-02-26,120.6364,122.5126,120.0532,121.2003,869642.0
2023-02-27,122.6584,123.5722,121.1079,123.3972,812253.0
2023-02-28,123.3486,123.5722,120.9378,121.4336,1099687.0
2023-03-01,120.6948,121.1517,119.0131,120.0629,676498.0
2023-03-02,118.8089,120.5003,118.2062,119.8782,631487.0
2023-03-03,120.7823,121.3072,119.4067,119.4797,751369.0
2023-03-04,120.7823,121.3072,119.4067,119.4797,751369.0
2023-03-05,120.7823,121.3072,119.4067,119.4797,751369.0
2023-03-06,119.1005,120.0726,116.5828,117.4869,1097164.0
2023-03-07,118.4201,121.9974,117.8368,121.1808,1032004.0
2023-03-08,121.2197,121.385,119.12,120.4323,920927.0
2023-03-09,120.5684,122.0071,119.9268,120.3448,1144438.0
2023-03-10,120.7337,120.7337,115.0275,117.2341,1248980.0
2023-03-11,120.7337,120.7337,115.0275,117.2341,1248980.0
2023-03-12,120.7337,120.7337,115.0275,117.2341,1248980.0
2023-03-13,113.7346,118.2208,112.991,114.9692,1293634.0
2023-03-14,117.1078,117.623,114.59,115.6205,1349543.0
2023-03-15,113.7346,115.9996,112.3445,115.2997,1438787.0
2023-03-16,117.7007,121.0543,114.2692,116.6023,2840630.0
2023-03-17,117.866,117.866,112.4271,113.5985,4114252.0
2023-03-18,117.866,117.866,112.4271,113.5985,4114252.0
2023-03-19,117.866,117.866,112.4271,113.5985,4114252.0
2023-03-20,113.9582,118.2743,113.6957,115.7565,1071462.0
2023-03-21,116.9231,120.6559,116.9231,119.781,1338563.0
2023-03-22,119.781,120.0872,115.4649,115.6885,1198800.0
2023-03-23,116.3398,117.5063,113.6374,115.5913,1414961.0
2023-03-24,114.8428,114.9983,112.8111,114.4151,832912.0
2023-03-25,114.8428,114.9983,112.8111,114.4151,832912.0
2023-03-26,114.8428,114.9983,112.8111,114.4151,832912.0
2023-03-27,115.2413,116.3058,114.3373,115.5524,824515.0
2023-03-28,115.5621,117.4091,114.556,115.2608,866145.0
2023-03-29,115.183,116.8477,113.8853,114.8525,1254188.0
2023-03-30,115.0566,115.533,112.9569,114.9011,1463831.0
2023-03-31,115.3385,118.4395,115.1636,118.2645,1058928.0
2023-04-01,115.3385,118.4395,115.1636,118.2645,1058928.0
2023-04-02,115.3385,118.4395,115.1636,118.2645,1058928.0
2023-04-03,117.8174,118.3812,116.5844,118.0604,1430292.0
2023-04-04,118.5951,119.0442,114.1623,115.7663,984741.0
2023-04-05,114.279,115.0275,113.7346,114.5512,983956.0
2023-04-06,113.8804,114.7456,112.9569,113.6957,879413.0
2023-04-07,113.8804,114.7456,112.9569,113.6957,879413.0
2023-04-08,113.8804,114.7456,112.9569,113.6957,879413.0
2023-04-09,113.8804,114.7456,112.9569,113.6957,879413.0
2023-04-10,113.3846,115.5719,113.3846,115.0178,1152497.0
2023-04-11,115.8149,116.6217,114.2206,116.1648,1126070.0
2023-04-12,116.9717,117.9438,114.6775,114.6872,1357058.0
2023-04-13,114.9303,115.4746,113.6375,114.8914,772474.0
2023-04-14,114.9205,117.3799,114.4199,115.183,896264.0
2023-04-15,114.9205,117.3799,114.4199,115.183,896264.0
2023-04-16,114.9205,117.3799,114.4199,115.183,896264.0
2023-04-17,115.5038,115.9461,114.3762,115.2899,756863.0
2023-04-18,116.4953,117.9729,116.1551,117.623,692229.0
2023-04-19,116.8161,119.3922,116.6314,118.877,789695.0
2023-04-20,117.6921,120.8944,117.5158,119.6213,820012.0
2023-04-21,119.8661,120.1795,118.5587,118.7595,707109.0
2023-04-22,119.8661,120.1795,118.5587,118.7595,707109.0
2023-04-23,119.8661,120.1795,118.5587,118.7595,707109.0
2023-04-24,118.5832,119.5331,116.5952,117.8879,748060.0
2023-04-25,116.5071,117.1241,115.0284,115.048,819029.0
2023-04-26,115.1067,116.5365,114.7346,114.8521,638113.0
2023-04-27,115.5082,119.8857,115.1949,119.729,849687.0
2023-04-28,119.5625,119.5625,115.9685,118.5343,817693.0
2023-04-29,119.5625,119.5625,115.9685,118.5343,817693.0
2023-04-30,119.5625,119.5625,115.9685,118.5343,817693.0
2023-05-01,118.1915,118.3482,115.4005,116.1056,812359.0
2023-05-02,115.2242,115.5964,112.4136,115.048,904272.0
2023-05-03,115.1165,116.3308,112.8641,113.0404,783235.0
2023-05-04,112.3059,114.0589,111.4001,112.7074,747408.0
2023-05-05,114.5191,117.1045,114.2841,115.8804,1035544.0
2023-05-06,114.5191,117.1045,114.2841,115.8804,1035544.0
2023-05-07,114.5191,117.1045,114.2841,115.8804,1035544.0
2023-05-08,116.2525,116.6981,113.3831,114.1274,508133.0
2023-05-09,112.776,114.6171,112.1786,112.7858,654140.0
2023-05-10,113.9511,114.147,110.1515,110.8272,783058.0
2023-05-11,111.1601,111.6106,109.3386,110.9251,675933.0
2023-05-12,111.1601,111.6694,110.1808,111.5714,642661.0
2023-05-13,111.1601,111.6694,110.1808,111.5714,642661.0
2023-05-14,111.1601,111.6694,110.1808,111.5714,642661.0
2023-05-15,111.64,114.147,110.9447,114.0295,807010.0
2023-05-16,111.4148,111.8701,108.4475,109.3484,1355272.0
2023-05-17,109.4464,113.1579,108.2266,112.492,1135864.0
2023-05-18,112.5801,115.7335,111.7673,115.6551,872123.0
2023-05-19,115.0284,115.5572,110.7341,112.4136,1195057.0
2023-05-20,115.0284,115.5572,110.7341,112.4136,1195057.0
2023-05-21,115.0284,115.5572,110.7341,112.4136,1195057.0
2023-05-22,111.7379,112.6487,108.8147,109.8381,2190874.0
2023-05-23,114.1862,117.1926,109.3582,109.5345,3625658.0
2023-05-24,108.5454,112.6193,107.8403,111.8261,1601610.0
2023-05-25,111.7281,112.8152,108.0558,108.8588,1158962.0
2023-05-26,107.6543,111.4148,107.1744,111.2581,982474.0
2023-05-27,107.6543,111.4148,107.1744,111.2581,982474.0
2023-05-28,107.6543,111.4148,107.1744,111.2581,982474.0
2023-05-29,107.6543,111.4148,107.1744,111.2581,982474.0
2023-05-30,112.4234,113.5594,110.1417,113.3538,919842.0
2023-05-31,112.6193,113.2118,108.8392,111.1601,815238.0
2023-06-01,111.0524,112.0807,109.3289,111.5812,773227.0
2023-06-02,113.1089,116.3504,112.4234,116.1056,944114.0
2023-06-03,113.1089,116.3504,112.4234,116.1056,944114.0
2023-06-04,113.1089,116.3504,112.4234,116.1056,944114.0
2023-06-05,115.8412,115.8412,112.7074,115.1753,1142141.0
2023-06-06,115.0773,121.3987,114.3135,121.3155,1156494.0
2023-06-07,122.5396,128.9393,122.0695,126.9073,2371622.0
2023-06-08,126.7212,128.0188,123.3818,123.5483,1130077.0
2023-06-09,124.5765,125.7419,122.7354,122.9607,784834.0
2023-06-10,124.5765,125.7419,122.7354,122.9607,784834.0
2023-06-11,124.5765,125.7419,122.7354,122.9607,784834.0
2023-06-12,123.2055,123.8029,121.2861,122.4612,1038138.0
2023-06-13,123.3034,127.3675,123.279,126.7702,1242902.0
2023-06-14,126.9073,128.1608,122.4612,123.0097,932558.0
2023-06-15,123.2741,124.8214,121.9226,124.6157,849468.0
2023-06-16,125.1347,125.7027,121.1882,122.0597,1392872.0
2023-06-17,125.1347,125.7027,121.1882,122.0597,1392872.0
2023-06-18,125.1347,125.7027,121.1882,122.0597,1392872.0
2023-06-19,125.1347,125.7027,121.1882,122.0597,1392872.0
2023-06-20,121.2469,121.3057,118.6616,119.161,1207032.0
2023-06-21,119.4156,119.8857,118.4363,118.4657,826064.0
2023-06-22,118.7007,118.7007,116.2966,117.555,606045.0
2023-06-23,116.6736,118.123,115.4495,117.6725,1845042.0
2023-06-24,116.6736,118.123,115.4495,117.6725,1845042.0
2023-06-25,116.6736,118.123,115.4495,117.6725,1845042.0
2023-06-26,117.9565,122.2458,117.7998,120.9629,1066500.0
2023-06-27,121.1686,125.1151,120.0228,123.7539,893796.0
2023-06-28,123.5385,124.9193,122.2859,122.7942,904416.0
2023-06-29,122.8334,124.0575,120.0913,120.5222,1008985.0
2023-06-30,121.7268,123.2104,120.4145,122.5494,860941.0
2023-07-01,121.7268,123.2104,120.4145,122.5494,860941.0
2023-07-02,121.7268,123.2104,120.4145,122.5494,860941.0
2023-07-03,122.7942,125.6929,121.5995,124.41,740396.0
2023-07-04,122.7942,125.6929,121.5995,124.41,740396.0
2023-07-05,123.8812,124.8018,121.5407,124.694,946292.0
2023-07-06,124.0771,124.0771,120.3215,121.668,934947.0
2023-07-07,119.6311,121.0951,118.2796,118.4265,1279967.0
2023-07-08,119.6311,121.0951,118.2796,118.4265,1279967.0
2023-07-09,119.6311,121.0951,118.2796,118.4265,1279967.0
2023-07-10,118.2405,123.8323,118.2405,123.7245,1171404.0
2023-07-11,124.1261,128.6504,124.0673,126.6428,1119147.0
2023-07-12,128.2881,129.0715,126.9464,127.818,1248214.0
2023-07-13,127.5732,128.5525,126.7995,127.1129,723166.0
2023-07-14,127.4655,128.7483,123.6168,124.2044,990224.0
2023-07-15,127.4655,128.7483,123.6168,124.2044,990224.0
2023-07-16,127.4655,128.7483,123.6168,124.2044,990224.0
2023-07-17,123.2251,123.5825,121.6484,122.5494,960290.0
2023-07-18,122.5494,127.4655,122.5494,126.2413,1005383.0
2023-07-19,127.6319,129.3751,126.3589,129.0225,819972.0
2023-07-20,128.9042,129.2247,126.8039,128.7267,858416.0
2023-07-21,129.5747,129.5747,126.6067,126.9716,575275.0
2023-07-22,129.5747,129.5747,126.6067,126.9716,575275.0
2023-07-23,129.5747,129.5747,126.6067,126.9716,575275.0
2023-07-24,127.435,129.979,126.6807,128.5196,589852.0
2023-07-25,128.2929,133.154,127.5238,132.8582,1003615.0
2023-07-26,132.4835,135.0669,132.4835,135.0571,876196.0
2023-07-27,136.0332,139.2723,134.781,135.6092,975987.0
2023-07-28,137.3249,139.3266,136.3488,138.6955,749614.0
2023-07-29,137.3249,139.3266,136.3488,138.6955,749614.0
2023-07-30,137.3249,139.3266,136.3488,138.6955,749614.0
2023-07-31,139.4646,140.2781,135.5205,136.7037,939346.0
2023-08-01,136.1022,137.2756,135.3134,136.5262,832954.0
2023-08-02,135.3233,136.5657,133.7358,136.2502,616968.0
2023-08-03,136.4375,140.7563,134.6528,139.9182,976295.0
2023-08-04,140.4704,140.7465,136.7728,137.394,754768.0
2023-08-05,140.4704,140.7465,136.7728,137.394,754768.0
2023-08-06,140.4704,140.7465,136.7728,137.394,754768.0
2023-08-07,138.1532,138.4885,137.177,137.6109,638067.0
2023-08-08,135.629,137.7884,135.1458,137.6207,712909.0
2023-08-09,137.8771,137.8771,134.9387,135.2838,532132.0
2023-08-10,136.8122,138.2814,132.7202,133.7259,1026852.0
2023-08-11,133.085,133.8541,131.7341,132.2567,905037.0
2023-08-12,133.085,133.8541,131.7341,132.2567,905037.0
2023-08-13,133.085,133.8541,131.7341,132.2567,905037.0
2023-08-14,131.6059,131.9313,129.3282,131.3397,1193235.0
2023-08-15,129.9494,131.1524,127.7308,130.6593,1305847.0
2023-08-16,130.3734,132.4243,130.0283,130.8467,1139584.0
2023-08-17,130.7875,131.4876,129.7325,129.7719,1706295.0
2023-08-18,128.7662,132.7399,128.7662,132.5427,1166624.0
2023-08-19,128.7662,132.7399,128.7662,132.5427,1166624.0
2023-08-20,128.7662,132.7399,128.7662,132.5427,1166624.0
2023-08-21,131.5862,132.0496,126.5574,127.0307,1841217.0
2023-08-22,126.6166,126.6166,123.1379,123.4021,1649296.0
2023-08-23,129.6615,140.2633,128.638,140.0365,4007674.0
2023-08-24,141.9692,144.2469,137.5419,137.5912,2051601.0
2023-08-25,137.6898,140.0562,136.1121,138.5082,1523405.0
2023-08-26,137.6898,140.0562,136.1121,138.5082,1523405.0
2023-08-27,137.6898,140.0562,136.1121,138.5082,1523405.0
2023-08-28,139.6027,140.5197,138.1039,139.8788,787735.0
2023-08-29,140.3225,142.9552,139.4942,140.4112,840544.0
2023-08-30,139.4252,141.7226,139.4252,140.4014,748195.0
2023-08-31,140.4507,141.1409,138.8631,139.228,836887.0
2023-09-01,140.5493,142.8171,140.4112,142.472,587028.0
2023-09-02,140.5493,142.8171,140.4112,142.472,587028.0
2023-09-03,140.5493,142.8171,140.4112,142.472,587028.0
2023-09-04,140.5493,142.8171,140.4112,142.472,587028.0
2023-09-05,141.2198,142.7777,139.652,141.9494,1061946.0
2023-09-06,140.5591,142.5953,138.3307,138.8237,937013.0
2023-09-07,138.8237,142.4227,138.2321,141.979,1126035.0
2023-09-08,138.8138,141.8065,138.5378,141.6438,999343.0
2023-09-09,138.8138,141.8065,138.5378,141.6438,999343.0
2023-09-10,138.8138,141.8065,138.5378,141.6438,999343.0
2023-09-11,141.7325,142.4326,140.283,141.2198,694209.0
2023-09-12,141.2395,141.7325,136.4671,137.1179,796888.0
2023-09-13,137.4038,140.5394,137.4038,140.4704,1027515.0
2023-09-14,139.8393,143.2904,139.1294,143.1031,968527.0
2023-09-15,141.9987,142.689,140.1548,141.979,1803217.0
2023-09-16,141.9987,142.689,140.1548,141.979,1803217.0
2023-09-17,141.9987,142.689,140.1548,141.979,1803217.0
2023-09-18,141.2198,143.3595,140.7391,142.3833,1293708.0
2023-09-19,141.9494,141.9494,139.4055,141.2789,1208331.0
2023-09-20,142.1762,143.6553,140.5591,140.776,740332.0
2023-09-21,139.435,141.0028,138.7843,139.2773,1506371.0
2023-09-22,140.1647,140.5295,137.9382,138.0546,1034789.0
2023-09-23,140.1647,140.5295,137.9382,138.0546,1034789.0
2023-09-24,140.1647,140.5295,137.9382,138.0546,1034789.0
2023-09-25,142.5706,155.1623,142.5706,154.0974,5384768.0
2023-09-26,153.6832,155.2707,151.1195,151.5238,1853589.0
2023-09-27,152.4408,155.3743,151.9084,154.9848,1068183.0
