,IBM US Equity,IBM US Equity,IBM US Equity,IBM US Equity,IBM US Equity
2023-09-04,142.8749,143.6899,142.5451,143.5347,2727796.0
2023-09-05,143.5056,144.5631,143.1776,143.719,3731281.0
2023-09-06,143.263,143.9131,142.7391,143.6511,2932203.0
2023-09-07,143.719,144.3497,143.0108,143.1272,3333040.0
2023-09-08,142.9623,144.1653,142.8749,143.2824,3722927.0
2023-09-09,142.9623,144.1653,142.8749,143.2824,3722927.0
2023-09-10,142.9623,144.1653,142.8749,143.2824,3722927.0
2023-09-11,144.1459,144.3497,143.1854,143.9616,3273720.0
2023-09-12,143.5153,143.5929,141.4584,141.9435,4457695.0
2023-09-13,141.6039,142.6033,141.5748,142.1861,2627999.0
2023-09-14,142.9914,143.3309,142.1182,142.9623,2723200.0
2023-09-15,142.7294,143.4474,141.1965,141.6428,6234033.0
2023-09-16,142.7294,143.4474,141.1965,141.6428,6234033.0
2023-09-17,142.7294,143.4474,141.1965,141.6428,6234033.0
2023-09-18,141.4293,142.1182,140.7405,140.7696,2508062.0
2023-09-19,140.6822,142.351,140.3524,142.157,3945423.0
2023-09-20,143.9422,147.4058,143.719,145.3684,9636681.0
2023-09-21,144.5631,144.8057,142.9235,142.9914,4944786.0
2023-09-22,143.0205,143.6899,142.448,142.5354,2562216.0
2023-09-23,143.0205,143.6899,142.448,142.5354,2562216.0
2023-09-24,143.0205,143.6899,142.448,142.5354,2562216.0
2023-09-25,142.2055,143.0399,141.895,142.1182,2694245.0
2023-09-26,141.1771,141.8174,138.7613,138.9746,4824654.0
2023-09-27,139.3918,139.5374,137.5387,138.9067,4439121.0
2023-09-28,137.9074,138.0452,136.03,137.3641,5783422.0
2023-09-29,137.7716,137.8977,135.4527,136.1222,5703983.0
2023-09-30,137.7716,137.8977,135.4527,136.1222,5703983.0
2023-10-01,137.7716,137.8977,135.4527,136.1222,5703983.0
2023-10-02,135.8699,137.2379,135.6953,136.6073,3275461.0
2023-10-03,136.6752,137.4223,135.8311,136.2095,3284421.0
2023-10-04,136.1901,136.9958,135.8214,136.8693,2637779.0
2023-10-05,136.7043,137.4805,136.0155,137.3059,3223910.0
2023-10-06,137.1894,138.6836,135.9379,137.8007,3511347.0
2023-10-07,137.1894,138.6836,135.9379,137.8007,3511347.0
2023-10-08,137.1894,138.6836,135.9379,137.8007,3511347.0
2023-10-09,138.0626,138.1597,136.4909,137.9656,2354396.0
2023-10-10,138.3537,139.1444,137.4999,137.8783,3015784.0
2023-10-11,138.2664,139.0717,137.9074,138.9649,2511459.0
2023-10-12,138.2664,138.6739,136.7528,137.0342,3921142.0
2023-10-13,135.608,135.9476,134.1526,134.337,4583553.0
2023-10-14,135.608,135.9476,134.1526,134.337,4583553.0
2023-10-15,135.608,135.9476,134.1526,134.337,4583553.0
2023-10-16,135.1326,135.6177,134.3952,135.0647,3361468.0
2023-10-17,133.0369,136.4327,132.251,136.1416,4172822.0
2023-10-18,135.8311,136.2483,135.4236,135.802,3329985.0
2023-10-19,134.5116,135.2538,133.8228,133.9004,5314159.0
2023-10-20,134.0362,135.1229,133.0369,133.0757,4865615.0
2023-10-21,134.0362,135.1229,133.0369,133.0757,4865615.0
2023-10-22,134.0362,135.1229,133.0369,133.0757,4865615.0
2023-10-23,132.5615,133.5802,131.8241,132.3189,3457527.0
2023-10-24,132.6682,133.8713,131.9987,133.6869,3697975.0
2023-10-25,133.4056,134.3661,132.2704,132.9981,6472549.0
2023-10-26,137.9656,140.1098,137.3641,139.4792,11130170.0
2023-10-27,139.3433,140.3912,137.4902,138.2761,5469227.0
2023-10-28,139.3433,140.3912,137.4902,138.2761,5469227.0
2023-10-29,139.3433,140.3912,137.4902,138.2761,5469227.0
2023-10-30,138.9261,140.1971,138.3343,138.3828,4204190.0
2023-10-31,138.7418,140.4494,138.344,140.333,6592041.0
2023-11-01,140.6822,142.1473,140.1486,141.0703,4750081.0
2023-11-02,141.4293,142.7197,140.527,142.6324,3902657.0
2023-11-03,143.0593,144.0247,142.8943,143.4959,3510495.0
2023-11-04,143.0593,144.0247,142.8943,143.4959,3510495.0
2023-11-05,143.0593,144.0247,142.8943,143.4959,3510495.0
2023-11-06,143.4862,144.7814,143.4474,144.534,4597249.0
2023-11-07,144.5922,144.8348,143.622,144.3982,3549853.0
2023-11-08,144.8057,145.2229,143.1903,143.622,3618588.0
2023-11-09,143.7986,144.2304,142.5525,143.8673,3412713.0
2023-11-10,144.6719,146.3695,144.093,146.2223,3179541.0
2023-11-11,144.6719,146.3695,144.093,146.2223,3179541.0
2023-11-12,144.6719,146.3695,144.093,146.2223,3179541.0
2023-11-13,145.6728,145.7022,144.5836,145.3195,2647288.0
2023-11-14,146.6442,147.975,146.2517,147.5862,4321940.0
2023-11-15,147.5764,150.3434,147.5764,149.7154,4632519.0
2023-11-16,150.1275,150.471,149.2739,150.1864,3519172.0
2023-11-17,150.4121,150.6182,149.5978,150.0196,4426676.0
2023-11-18,150.4121,150.6182,149.5978,150.0196,4426676.0
2023-11-19,150.4121,150.6182,149.5978,150.0196,4426676.0
2023-11-20,149.6467,151.776,149.4897,151.4522,3658936.0
2023-11-21,151.6975,151.7564,150.628,151.0205,2859508.0
2023-11-22,151.5994,152.7818,151.2658,152.2176,3045091.0
2023-11-23,151.5994,152.7818,151.2658,152.2176,3045091.0
2023-11-24,152.2176,152.4825,151.0303,152.2666,1799161.0
2023-11-25,152.2176,152.4825,151.0303,152.2666,1799161.0
2023-11-26,152.2176,152.4825,151.0303,152.2666,1799161.0
2023-11-27,152.0802,153.2037,151.8447,152.6493,4053093.0
2023-11-28,152.5217,152.821,151.9526,152.7278,2666182.0
2023-11-29,153.2184,154.5529,153.0908,153.4735,3568887.0
2023-11-30,154.0034,155.6224,153.9445,155.5832,6740622.0
2023-12-01,155.436,157.5751,155.0337,157.5358,4871860.0
2023-12-02,155.436,157.5751,155.0337,157.5358,4871860.0
2023-12-03,155.436,157.5751,155.0337,157.5358,4871860.0
2023-12-04,157.2807,159.7337,157.2807,158.0755,5779017.0
2023-12-05,157.7419,159.4198,157.7026,158.36,4556668.0
2023-12-06,158.5563,159.3069,157.0059,157.2709,3555863.0
2023-12-07,157.9774,158.4336,156.9667,157.212,3665498.0
2023-12-08,156.9961,158.9978,156.9961,158.9193,4561342.0
2023-12-09,156.9961,158.9978,156.9961,158.9193,4561342.0
2023-12-10,156.9961,158.9978,156.9961,158.9193,4561342.0
2023-12-11,159.6258,160.5776,158.9095,160.4402,6077207.0
2023-12-12,160.2047,163.2171,159.8613,161.6177,5292290.0
2023-12-13,161.2841,161.8682,159.6798,160.5482,4989141.0
2023-12-14,159.8711,160.4294,157.1423,159.8515,6129804.0
2023-12-15,159.2529,161.0093,158.9978,159.1843,11016108.0
2023-12-16,159.2529,161.0093,158.9978,159.1843,11016108.0
2023-12-17,159.2529,161.0093,158.9978,159.1843,11016108.0
2023-12-18,159.1843,160.2636,158.5431,159.6847,3677533.0
2023-12-19,158.7623,159.2333,158.2913,158.5268,3766591.0
2023-12-20,158.2619,158.7623,157.0059,157.0452,4865797.0
2023-12-21,157.5751,158.0559,156.535,157.7615,2982924.0
2023-12-22,158.0755,159.3609,157.9774,159.096,2442715.0
2023-12-23,158.0755,159.3609,157.9774,159.096,2442715.0
2023-12-24,158.0755,159.3609,157.9774,159.096,2442715.0
2023-12-25,158.0755,159.3609,157.9774,159.096,2442715.0
2023-12-26,159.1843,160.244,159.0076,160.1459,1772443.0
2023-12-27,160.0772,160.5678,159.6258,160.3912,3234550.0
2023-12-28,160.8818,160.8818,160.3323,160.6757,2071313.0
2023-12-29,160.6757,161.0977,159.773,160.4795,2526169.0
2023-12-30,160.6757,161.0977,159.773,160.4795,2526169.0
2023-12-31,160.6757,161.0977,159.773,160.4795,2526169.0
2024-01-01,160.6757,161.0977,159.773,160.4795,2526169.0
2024-01-02,159.773,160.2244,157.4475,158.468,3825044.0
2024-01-03,157.9774,158.6936,157.0746,157.0942,4086065.0
2024-01-04,157.212,158.7721,157.1629,157.84,3212004.0
2024-01-05,156.9078,157.5358,155.6911,156.1719,4199504.0
2024-01-06,156.9078,157.5358,155.6911,156.1719,4199504.0
2024-01-07,156.9078,157.5358,155.6911,156.1719,4199504.0
2024-01-08,155.7107,158.1893,154.9208,158.1147,3321698.0
2024-01-09,156.9961,157.4707,156.5153,157.0746,2617186.0
2024-01-10,157.2709,158.311,156.741,158.203,2967852.0
2024-01-11,157.997,159.1843,157.2807,159.1156,3778395.0
2024-01-12,159.9104,162.8639,159.3069,162.6872,4958261.0
2024-01-13,159.9104,162.8639,159.3069,162.6872,4958261.0
2024-01-14,159.9104,162.8639,159.3069,162.6872,4958261.0
2024-01-15,159.9104,162.8639,159.3069,162.6872,4958261.0
2024-01-16,162.6872,164.11,162.2359,163.8255,4869635.0
2024-01-17,163.6587,164.6693,162.388,162.962,4288604.0
2024-01-18,163.3643,163.8549,161.9415,163.7077,3776990.0
2024-01-19,167.3873,168.3578,166.0038,168.2606,6929079.0
2024-01-20,167.3873,168.3578,166.0038,168.2606,6929079.0
2024-01-21,167.3873,168.3578,166.0038,168.2606,6929079.0
2024-01-22,169.5754,171.1748,169.1633,169.5853,4925964.0
2024-01-23,169.6539,170.7529,169.2418,170.6744,3983461.0
2024-01-24,171.479,171.5771,169.6539,170.6646,9097827.0
2024-01-25,181.4875,193.2034,181.36,186.8548,29596239.0
2024-01-26,187.7183,188.7776,182.665,183.9013,9895941.0
2024-01-27,187.7183,188.7776,182.665,183.9013,9895941.0
2024-01-28,187.7183,188.7776,182.665,183.9013,9895941.0
2024-01-29,183.9406,185.903,182.5571,183.6266,6107908.0
2024-01-30,184.1859,185.1082,183.2635,184.3429,4575058.0
2024-01-31,183.5383,184.127,179.7017,180.2119,8876055.0
2024-02-01,180.1825,183.9896,179.2798,183.3911,4669444.0
2024-02-02,183.5873,183.8719,182.1302,182.3019,4055411.0
2024-02-03,183.5873,183.8719,182.1302,182.3019,4055411.0
2024-02-04,183.5873,183.8719,182.1302,182.3019,4055411.0
2024-02-05,182.0272,182.2921,179.8145,179.9764,4379602.0
2024-02-06,180.104,181.2128,179.6036,179.9666,3338196.0
2024-02-07,179.8979,180.5652,179.1964,180.2904,4841188.0
2024-02-08,180.8349,182.7361,179.7061,182.5479,5161185.0
2024-02-09,182.6271,185.3402,182.0429,184.5085,5064641.0
2024-02-10,182.6271,185.3402,182.0429,184.5085,5064641.0
2024-02-11,182.6271,185.3402,182.0429,184.5085,5064641.0
2024-02-12,184.0728,184.6471,182.2212,184.3302,4724021.0
2024-02-13,182.4687,182.9539,180.5676,181.8944,4290453.0
2024-02-14,183.1816,183.1816,180.4686,181.7657,3173391.0
2024-02-15,181.8152,185.1422,181.8152,185.0333,4714301.0
2024-02-16,184.7956,187.0928,184.1175,185.7957,4842840.0
2024-02-17,184.7956,187.0928,184.1175,185.7957,4842840.0
2024-02-18,184.7956,187.0928,184.1175,185.7957,4842840.0
2024-02-19,184.7956,187.0928,184.1175,185.7957,4842840.0
2024-02-20,185.7957,186.9146,181.2607,181.637,4247181.0
2024-02-21,180.7656,181.231,176.9931,177.9337,4728473.0
2024-02-22,180.6567,182.7361,180.1418,182.3994,5078398.0
2024-02-23,183.0826,184.6223,182.7559,183.8946,3433800.0
2024-02-24,183.0826,184.6223,182.7559,183.8946,3433800.0
2024-02-25,183.0826,184.6223,182.7559,183.8946,3433800.0
2024-02-26,183.7757,184.2956,182.2509,182.3202,4620815.0
2024-02-27,182.3499,183.3104,180.825,183.0529,3641378.0
2024-02-28,182.8153,183.548,181.7459,183.4787,3216345.0
2024-02-29,184.3203,185.013,182.8747,183.2113,6458487.0
2024-03-01,183.6668,186.5284,183.3599,186.3502,4018354.0
2024-03-02,183.6668,186.5284,183.3599,186.3502,4018354.0
2024-03-03,183.6668,186.5284,183.3599,186.3502,4018354.0
2024-03-04,185.9145,191.9922,185.7561,191.1624,7938266.0
2024-03-05,190.1128,192.0338,188.6969,190.0633,5653641.0
2024-03-06,191.5981,196.1826,191.0634,194.2319,6945818.0
2024-03-07,195.638,196.7767,194.2121,194.6082,4604458.0
2024-03-08,194.1329,195.8261,192.4694,194.024,3943113.0
2024-03-09,194.1329,195.8261,192.4694,194.024,3943113.0
2024-03-10,194.1329,195.8261,192.4694,194.024,3943113.0
2024-03-11,193.1725,193.4571,189.0038,189.8455,4725057.0
2024-03-12,190.5683,197.2223,190.2614,195.836,5880075.0
2024-03-13,195.6083,196.1529,193.4002,194.7666,3993258.0
2024-03-14,195.0142,195.8043,190.2317,191.5288,4109636.0
2024-03-15,190.1029,191.1597,188.8256,189.192,8828184.0
2024-03-16,190.1029,191.1597,188.8256,189.192,8828184.0
2024-03-17,190.1029,191.1597,188.8256,189.192,8828184.0
2024-03-18,189.8158,191.3307,188.4493,189.8059,5410562.0
2024-03-19,189.6078,191.6773,188.4097,191.4397,5317341.0
2024-03-20,190.9743,192.0734,189.4296,192.0536,3238643.0
2024-03-21,191.103,191.4694,188.1424,190.0138,6013561.0
2024-03-22,190.1128,191.0882,188.6375,188.9642,3988398.0
2024-03-23,190.1128,191.0882,188.6375,188.9642,3988398.0
2024-03-24,190.1128,191.0882,188.6375,188.9642,3988398.0
2024-03-25,188.3899,188.9444,186.8948,186.9344,3718289.0
2024-03-26,187.1621,188.1325,186.6472,186.6472,4229535.0
2024-03-27,187.7364,189.0831,186.7463,188.9246,3693305.0
2024-03-28,189.0633,190.0434,188.4691,189.0831,3742169.0
2024-03-29,189.0633,190.0434,188.4691,189.0831,3742169.0
2024-03-30,189.0633,190.0434,188.4691,189.0831,3742169.0
2024-03-31,189.0633,190.0434,188.4691,189.0831,3742169.0
2024-04-01,188.1325,188.588,186.667,187.9642,2364320.0
2024-04-02,187.2809,187.9345,185.7561,187.0235,2693455.0
2024-04-03,186.7463,189.4692,186.6324,189.0236,2826193.0
2024-04-04,190.1128,191.3803,185.4986,186.0927,2983853.0
2024-04-05,186.7363,188.4493,186.172,187.2809,2014264.0
2024-04-06,186.7363,188.4493,186.172,187.2809,2014264.0
2024-04-07,186.7363,188.4493,186.172,187.2809,2014264.0
2024-04-08,187.38,188.3701,187.055,187.9543,2678284.0
2024-04-09,188.6672,189.3702,184.8253,187.4493,2794381.0
2024-04-10,185.5778,186.068,183.6965,184.2114,3081915.0
2024-04-11,184.2114,184.959,182.7658,184.0728,2861736.0
2024-04-12,182.1915,183.3499,179.8992,180.4785,3547378.0
2024-04-13,182.1915,183.3499,179.8992,180.4785,3547378.0
2024-04-14,182.1915,183.3499,179.8992,180.4785,3547378.0
2024-04-15,183.746,185.6373,179.1021,179.4685,3528140.0
2024-04-16,183.7658,183.8847,181.0627,181.9439,4473654.0
2024-04-17,182.3499,182.8549,179.9933,181.3003,3003033.0
2024-04-18,180.5577,181.6568,178.3991,179.6863,2886733.0
2024-04-19,180.6369,181.0033,178.7952,179.7953,3037990.0
2024-04-20,180.6369,181.0033,178.7952,179.7953,3037990.0
2024-04-21,180.6369,181.0033,178.7952,179.7953,3037990.0
2024-04-22,180.6567,181.5132,178.6764,180.1121,3076451.0
2024-04-23,180.9339,182.8648,177.2406,180.3993,5950229.0
2024-04-24,181.3696,182.4786,179.617,182.2905,7616643.0
2024-04-25,166.5468,170.755,164.0317,167.2498,16702150.0
2024-04-26,165.8536,166.22,164.101,165.4873,8983796.0
2024-04-27,165.8536,166.22,164.101,165.4873,8983796.0
2024-04-28,165.8536,166.22,164.101,165.4873,8983796.0
2024-04-29,165.7546,166.5666,164.5912,165.7843,5263342.0
2024-04-30,164.8536,165.1209,163.6362,164.5664,6011634.0
2024-05-01,164.0614,164.6357,162.6851,162.8138,4030960.0
