,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-10-03,275.5334,283.2081,274.7211,282.3487,30086280.0
2021-10-04,280.6884,281.0302,273.7054,276.4986,31350747.0
2021-10-05,277.4131,283.6164,277.4131,282.0166,24993024.0
2021-10-06,279.1062,286.7729,278.8418,286.2651,28002559.0
2021-10-07,288.2818,289.7126,287.0561,287.9644,20430471.0
2021-10-08,289.3014,289.7135,286.8999,287.9644,17685700.0
2021-10-09,289.3014,289.7135,286.8999,287.9644,17685700.0
2021-10-10,289.3014,289.7135,286.8999,287.9644,17685700.0
2021-10-11,286.0795,291.0116,285.9086,287.3589,19298634.0
2021-10-12,288.443,288.5406,285.5228,286.0404,17974143.0
2021-10-13,288.023,290.3377,286.6362,289.3903,23424025.0
2021-10-14,292.2226,296.1878,290.8748,295.6799,27262902.0
2021-10-15,295.2795,297.3402,293.5011,297.1058,25384803.0
2021-10-16,295.2795,297.3402,293.5011,297.1058,25384803.0
2021-10-17,295.2795,297.3402,293.5011,297.1058,25384803.0
2021-10-18,296.4808,301.0124,295.6213,300.1139,22729297.0
2021-10-19,301.1472,302.077,300.0455,301.032,17682139.0
2021-10-20,301.9891,302.4676,298.9615,300.2311,16537069.0
2021-10-21,299.9969,303.7568,299.2056,303.5029,16918100.0
2021-10-22,303.1513,303.8252,300.612,301.9402,17449332.0
2021-10-23,303.1513,303.8252,300.612,301.9402,17449332.0
2021-10-24,303.1513,303.8252,300.612,301.9402,17449332.0
2021-10-25,302.1356,302.1746,299.3033,300.9343,17554469.0
2021-10-26,303.7373,305.0997,301.3901,302.8681,28107349.0
2021-10-27,308.6205,318.482,308.6205,315.6231,52588690.0
2021-10-28,316.7511,317.2834,313.8554,316.7755,26297943.0
2021-10-29,316.5606,324.2469,316.336,323.8757,34765982.0
2021-10-30,316.5606,324.2469,316.336,323.8757,34765982.0
2021-10-31,316.5606,324.2469,316.336,323.8757,34765982.0
2021-11-01,323.6169,323.7488,318.7483,321.6783,27073182.0
2021-11-02,322.5963,325.663,322.2936,325.3505,26487109.0
2021-11-03,326.1025,327.0791,322.9284,326.2002,21500082.0
2021-11-04,325.1161,328.6808,321.815,328.5832,23992202.0
2021-11-05,330.6048,330.8783,326.612,328.212,22570098.0
2021-11-06,330.6048,330.8783,326.612,328.212,22570098.0
2021-11-07,330.6048,330.8783,326.612,328.212,22570098.0
2021-11-08,329.4231,329.7649,326.6299,329.1203,20897001.0
2021-11-09,329.2347,330.8099,326.7178,328.1046,21307370.0
2021-11-10,326.7568,326.8157,322.2154,323.0749,25500938.0
2021-11-11,323.5144,325.98,322.7917,324.6668,16849844.0
2021-11-12,326.122,329.3547,325.9951,328.8566,23831049.0
2021-11-13,326.122,329.3547,325.9951,328.8566,23831049.0
2021-11-14,326.122,329.3547,325.9951,328.8566,23831049.0
2021-11-15,329.6575,329.9895,326.2334,328.2218,16723009.0
2021-11-16,327.8409,332.7144,327.6749,331.5815,20886832.0
2021-11-17,331.6303,334.8103,330.7106,331.8065,19053380.0
2021-11-18,330.8867,335.0647,329.8496,333.9101,22463533.0
2021-11-19,335.2506,337.6575,334.82,335.7104,21963403.0
2021-11-20,335.2506,337.6575,334.82,335.7104,21963403.0
2021-11-21,335.2506,337.6575,334.82,335.7104,21963403.0
2021-11-22,337.1879,342.1289,332.2272,332.5012,31031113.0
2021-11-23,329.7811,332.1293,326.3664,330.3975,30427563.0
2021-11-24,329.0277,330.8672,326.7098,330.6226,21661307.0
2021-11-25,329.0277,330.8672,326.7098,330.6226,21661307.0
2021-11-26,327.1393,330.6421,321.0437,322.5701,24217242.0
2021-11-27,327.1393,330.6421,321.0437,322.5701,24217242.0
2021-11-28,327.1393,330.6421,321.0437,322.5701,24217242.0
2021-11-29,327.7166,331.7184,327.5209,329.3702,28563481.0
2021-11-30,328.0884,330.4954,321.8949,323.4604,42885609.0
2021-12-01,327.9025,331.963,322.2863,322.9614,33401146.0
2021-12-02,323.1767,326.2979,320.7333,322.3841,30765980.0
2021-12-03,324.8302,325.5249,311.1713,316.0439,41779279.0
2021-12-04,324.8302,325.5249,311.1713,316.0439,41779279.0
2021-12-05,324.8302,325.5249,311.1713,316.0439,41779279.0
2021-12-06,316.9636,320.3881,312.3454,319.1553,30032556.0
2021-12-07,324.4878,328.5581,322.981,327.697,31021936.0
2021-12-08,328.0786,328.2645,323.6659,327.746,24760988.0
2021-12-09,327.198,329.2322,324.9574,325.9163,22214158.0
2021-12-10,327.7558,335.6028,327.5698,335.1527,38095694.0
2021-12-11,327.7558,335.6028,327.5698,335.1527,38095694.0
2021-12-12,327.7558,335.6028,327.5698,335.1527,38095694.0
2021-12-13,333.3328,336.3758,331.7673,332.0804,28899431.0
2021-12-14,326.0337,327.4231,317.1202,321.259,44438699.0
2021-12-15,321.5231,327.9612,317.5018,327.4329,35381122.0
2021-12-16,328.47,329.4974,316.0537,317.8931,35034831.0
2021-12-17,313.9598,317.9127,310.4081,316.8169,47983713.0
2021-12-18,313.9598,317.9127,310.4081,316.8169,47983713.0
2021-12-19,313.9598,317.9127,310.4081,316.8169,47983713.0
2021-12-20,313.1477,315.8384,310.7212,313.0108,28326532.0
2021-12-21,316.3179,320.6621,312.9031,320.2316,24740597.0
2021-12-22,321.2198,326.4104,318.7248,326.0141,24831493.0
2021-12-23,325.5738,329.1353,325.5543,327.472,19617848.0
2021-12-24,325.5738,329.1353,325.5543,327.472,19617848.0
2021-12-25,325.5738,329.1353,325.5543,327.472,19617848.0
2021-12-26,325.5738,329.1353,325.5543,327.472,19617848.0
2021-12-27,328.2254,335.094,328.196,335.0647,19947029.0
2021-12-28,335.7496,336.3953,332.9806,333.8905,15661467.0
2021-12-29,333.9395,336.8748,332.3544,334.5754,15041956.0
2021-12-30,334.5363,335.73,331.5129,332.0022,15994471.0
2021-12-31,331.2096,332.0364,328.607,329.0669,18000797.0
2022-01-01,331.2096,332.0364,328.607,329.0669,18000797.0
2022-01-02,331.2096,332.0364,328.607,329.0669,18000797.0
2022-01-03,328.1178,330.7106,322.6679,327.5307,28918013.0
2022-01-04,327.609,327.971,319.0868,321.9145,32674306.0
2022-01-05,318.8324,319.0379,309.1655,309.5569,40054327.0
2022-01-06,306.3965,311.8268,304.7723,307.1108,39646148.0
2022-01-07,307.375,309.6743,303.4025,307.2673,32720018.0
2022-01-08,307.375,309.6743,303.4025,307.2673,32720018.0
2022-01-09,307.375,309.6743,303.4025,307.2673,32720018.0
2022-01-10,302.8106,307.9327,298.119,307.4924,44289467.0
2022-01-11,306.6216,309.7819,303.2068,308.1871,29386774.0
2022-01-12,312.7759,316.4353,310.2418,311.4061,34372217.0
2022-01-13,313.5546,313.9598,297.4439,298.2266,45365979.0
2022-01-14,297.6885,304.1168,297.1993,303.5102,39846414.0
2022-01-15,297.6885,304.1168,297.1993,303.5102,39846414.0
2022-01-16,297.6885,304.1168,297.1993,303.5102,39846414.0
2022-01-17,297.6885,304.1168,297.1993,303.5102,39846414.0
2022-01-18,297.5124,303.1188,295.2326,296.123,42434112.0
2022-01-19,299.6845,307.1395,296.1719,296.7883,45933855.0
2022-01-20,302.4045,304.9283,294.6456,295.0956,35380675.0
2022-01-21,296.1572,297.5515,289.2348,289.6458,57984403.0
2022-01-22,296.1572,297.5515,289.2348,289.6458,57984403.0
2022-01-23,296.1572,297.5515,289.2348,289.6458,57984403.0
2022-01-24,285.8984,290.7025,270.0966,289.9784,86035393.0
2022-01-25,285.233,288.6282,279.02,282.2684,72848638.0
2022-01-26,301.3429,301.8468,286.7105,290.3111,90428853.0
2022-01-27,296.1328,300.6727,291.5048,293.3736,53481317.0
2022-01-28,293.7552,301.8273,288.0998,301.612,49743698.0
2022-01-29,293.7552,301.8273,288.0998,301.612,49743698.0
2022-01-30,293.7552,301.8273,288.0998,301.612,49743698.0
2022-01-31,302.2871,305.6431,299.7628,304.2733,46444536.0
2022-02-01,303.7156,303.9309,298.5488,302.1012,40950396.0
2022-02-02,302.9525,308.3241,302.2186,306.6999,36635989.0
2022-02-03,302.8155,304.5179,293.491,294.7532,43729972.0
2022-02-04,293.7356,302.1404,293.5008,299.342,35096488.0
2022-02-05,293.7356,302.1404,293.5008,299.342,35096488.0
2022-02-06,293.7356,302.1404,293.5008,299.342,35096488.0
2022-02-07,299.5671,301.2011,293.4323,294.4596,28533286.0
2022-02-08,294.7532,298.9712,293.4812,297.9918,32421188.0
2022-02-09,303.1824,305.2029,300.7608,304.4984,31284671.0
2022-02-10,297.483,302.4535,294.215,295.8588,45386199.0
2022-02-11,296.6513,297.7276,287.8748,288.6771,39175620.0
2022-02-12,296.6513,297.7276,287.8748,288.6771,39175620.0
2022-02-13,296.6513,297.7276,287.8748,288.6771,39175620.0
2022-02-14,287.4345,290.36,285.0667,288.638,36359487.0
2022-02-15,293.538,294.3129,290.6144,293.99,27379488.0
2022-02-16,292.5339,294.9899,287.9405,293.6467,29982121.0
2022-02-17,290.5681,290.9995,284.3324,285.0481,32461580.0
2022-02-18,287.3228,288.1169,280.7096,282.3028,34264008.0
2022-02-19,287.3228,288.1169,280.7096,282.3028,34264008.0
2022-02-20,287.3228,288.1169,280.7096,282.3028,34264008.0
2022-02-21,287.3228,288.1169,280.7096,282.3028,34264008.0
2022-02-22,279.4301,285.8423,278.9399,282.0969,41736117.0
2022-02-23,284.5089,285.9992,274.6259,274.7925,37811167.0
2022-02-24,267.1842,289.3915,266.2135,288.8327,56989686.0
2022-02-25,289.3719,291.8133,285.955,291.4995,32546721.0
2022-02-26,289.3719,291.8133,285.955,291.4995,32546721.0
2022-02-27,289.3719,291.8133,285.955,291.4995,32546721.0
2022-02-28,288.5581,293.2937,287.2737,292.9506,34627457.0
2022-03-01,290.6073,294.1075,286.4404,289.1856,31217778.0
2022-03-02,289.5876,295.5782,287.9581,294.3232,31873007.0
2022-03-03,296.9705,297.2058,288.3032,290.1367,27314469.0
2022-03-04,288.5385,289.8818,281.5528,284.1951,32369655.0
2022-03-05,288.5385,289.8818,281.5528,284.1951,32369655.0
2022-03-06,288.5385,289.8818,281.5528,284.1951,32369655.0
2022-03-07,282.8911,284.0284,273.0865,273.4591,43157178.0
2022-03-08,272.3708,278.4104,264.7232,270.4589,48159475.0
2022-03-09,277.9006,283.9402,275.2926,282.8617,35204480.0
2022-03-10,277.4888,280.9988,275.0965,280.0086,30628012.0
2022-03-11,282.3322,283.852,273.969,274.5964,27209330.0
2022-03-12,282.3322,283.852,273.969,274.5964,27209330.0
2022-03-13,282.3322,283.852,273.969,274.5964,27209330.0
2022-03-14,274.8612,279.8215,270.4295,271.0374,30660747.0
2022-03-15,274.871,282.195,273.2777,281.5381,34245085.0
2022-03-16,283.4598,288.8131,277.6653,288.6366,37826329.0
2022-03-17,287.5581,289.8327,283.7147,289.4504,30816633.0
2022-03-18,289.5974,295.1174,287.009,294.5585,43390625.0
2022-03-19,289.5974,295.1174,287.009,294.5585,43390625.0
2022-03-20,289.5974,295.1174,287.009,294.5585,43390625.0
2022-03-21,293.0486,294.2742,289.1366,293.3134,28351245.0
2022-03-22,293.9408,299.0392,292.931,298.1176,27599689.0
2022-03-23,294.637,297.3038,291.9016,293.6369,25715377.0
2022-03-24,293.2937,298.2549,292.4849,298.1568,24484456.0
2022-03-25,299.2647,299.5295,293.4364,297.745,22566453.0
2022-03-26,299.2647,299.5295,293.4364,297.745,22566453.0
2022-03-27,299.2647,299.5295,293.4364,297.745,22566453.0
2022-03-28,298.3823,304.7259,298.3823,304.6278,29578188.0
2022-03-29,307.7751,309.6478,303.0101,309.2458,30393403.0
2022-03-30,307.628,309.7752,305.4906,307.7261,28163555.0
2022-03-31,307.7653,308.9811,301.8727,302.2845,33422070.0
2022-04-01,303.3238,304.069,299.5687,303.3728,27110529.0
2022-04-02,303.3238,304.069,299.5687,303.3728,27110529.0
2022-04-03,303.3238,304.069,299.5687,303.3728,27110529.0
2022-04-04,304.0297,308.9516,303.6572,308.8144,24335868.0
2022-04-05,307.1476,308.7114,303.814,304.8043,23156719.0
2022-04-06,299.2255,301.0001,290.9112,293.6467,40110372.0
2022-04-07,290.8622,297.7156,290.5583,295.4802,31411155.0
2022-04-08,294.5683,295.2351,290.4896,291.1662,24361917.0
2022-04-09,294.5683,295.2351,290.4896,291.1662,24361917.0
2022-04-10,294.5683,295.2351,290.4896,291.1662,24361917.0
2022-04-11,286.0874,286.8914,279.4301,279.685,34569264.0
2022-04-12,283.5823,285.0569,275.0082,276.5476,30966721.0
2022-04-13,277.2045,282.9401,275.8024,281.9989,21907176.0
2022-04-14,282.4597,282.6705,273.8611,274.3611,28221607.0
2022-04-15,282.4597,282.6705,273.8611,274.3611,28221607.0
2022-04-16,282.4597,282.6705,273.8611,274.3611,28221607.0
2022-04-17,282.4597,282.6705,273.8611,274.3611,28221607.0
2022-04-18,273.4591,276.9397,272.9003,275.0376,20778000.0
2022-04-19,273.9199,280.5772,272.9689,279.7242,22297720.0
2022-04-20,283.7441,284.0382,279.7931,280.7635,22906667.0
2022-04-21,282.9401,287.5679,274.5866,275.322,29454587.0
2022-04-22,276.175,277.6653,268.0372,268.6745,29405798.0
2022-04-23,276.175,277.6653,268.0372,268.6745,29405798.0
2022-04-24,276.175,277.6653,268.0372,268.6745,29405798.0
2022-04-25,267.9489,275.6161,265.4782,275.2337,35678852.0
2022-04-26,272.0767,272.9198,264.7232,264.9389,46518445.0
2022-04-27,276.5868,285.2834,273.7042,277.6849,63477694.0
2022-04-28,279.6115,285.2932,275.9556,283.9696,33646570.0
2022-04-29,282.9695,284.2147,271.0962,272.0963,37073923.0
2022-04-30,282.9695,284.2147,271.0962,272.0963,37073923.0
2022-05-01,282.9695,284.2147,271.0962,272.0963,37073923.0
2022-05-02,272.2826,279.3713,270.8217,278.9105,35151105.0
2022-05-03,278.4104,278.5771,274.6749,276.273,25978605.0
2022-05-04,277.0672,285.1952,271.3217,284.3128,33599320.0
2022-05-05,279.9595,280.7537,268.9784,271.9296,43260386.0
2022-05-06,269.4343,273.7925,265.9684,269.3608,37780322.0
2022-05-07,269.4343,273.7925,265.9684,269.3608,37780322.0
2022-05-08,269.4343,273.7925,265.9684,269.3608,37780322.0
2022-05-09,264.7821,267.0371,258.1738,259.4092,47725952.0
2022-05-10,266.3802,268.4,259.8896,264.233,39336424.0
2022-05-11,260.4877,266.0567,254.2324,255.4579,48975898.0
2022-05-12,252.6538,254.801,245.1337,250.3596,51033802.0
2022-05-13,252.3205,257.8993,250.3596,256.0168,34925093.0
2022-05-14,252.3205,257.8993,250.3596,256.0168,34925093.0
2022-05-15,252.3205,257.8993,250.3596,256.0168,34925093.0
2022-05-16,254.8746,260.6249,250.7812,256.3894,32550933.0
2022-05-17,260.9093,263.0859,257.3306,261.6054,28828799.0
2022-05-18,258.4607,259.0504,248.4073,249.6947,31355985.0
2022-05-19,249.5178,253.2227,247.5326,248.7709,32692286.0
2022-05-20,252.8001,254.0777,242.1865,248.2009,39199279.0
2022-05-21,252.8001,254.0777,242.1865,248.2009,39199279.0
2022-05-22,252.8001,254.0777,242.1865,248.2009,39199279.0
2022-05-23,251.0803,256.9866,249.0559,256.1513,33175379.0
2022-05-24,253.4389,256.8195,249.1247,255.1391,29043904.0
2022-05-25,253.6846,260.0134,252.6871,257.989,28547947.0
2022-05-26,257.7433,262.4998,256.9172,261.3107,25002105.0
2022-05-27,263.8461,268.6222,262.942,268.524,26910806.0
2022-05-28,263.8461,268.6222,262.942,268.524,26910806.0
2022-05-29,263.8461,268.6222,262.942,268.524,26910806.0
2022-05-30,263.8461,268.6222,262.942,268.524,26910806.0
2022-05-31,267.8262,270.0276,264.2884,267.1776,37827695.0
2022-06-01,270.4452,272.8972,265.3792,267.7181,25292174.0
2022-06-02,259.8857,269.9096,257.0849,269.8408,44008209.0
2022-06-03,265.6445,268.7304,263.7773,265.3596,28058958.0
2022-06-04,265.6445,268.7304,263.7773,265.3596,28058958.0
2022-06-05,265.6445,268.7304,263.7773,265.3596,28058958.0
2022-06-06,267.3643,269.4478,262.6079,264.1115,22400342.0
2022-06-07,262.033,268.4159,261.35,267.7967,22860677.0
2022-06-08,267.0204,268.2881,264.9566,265.7428,17372341.0
2022-06-09,263.1582,268.0013,260.0626,260.2198,26439728.0
2022-06-10,256.0825,256.0825,248.1714,248.6235,31445841.0
2022-06-11,256.0825,256.0825,248.1714,248.6235,31445841.0
2022-06-12,256.0825,256.0825,248.1714,248.6235,31445841.0
2022-06-13,240.8795,244.7261,237.3613,238.0787,46135788.0
2022-06-14,239.6511,241.4986,237.3416,240.2702,28651487.0
2022-06-15,244.0243,250.8936,242.1669,247.4147,33111729.0
2022-06-16,241.7345,243.1471,238.8256,240.7419,33169160.0
2022-06-17,240.4766,246.1765,239.8181,243.3756,43084780.0
2022-06-18,240.4766,246.1765,239.8181,243.3756,43084780.0
2022-06-19,240.4766,246.1765,239.8181,243.3756,43084780.0
2022-06-20,240.4766,246.1765,239.8181,243.3756,43084780.0
2022-06-21,245.9357,250.3531,245.2035,249.3605,29928297.0
2022-06-22,247.5425,252.7313,246.0487,248.7611,25961215.0
2022-06-23,251.159,254.8934,249.2524,254.3922,25861449.0
2022-06-24,257.2893,263.3548,257.2028,263.0796,33923231.0
2022-06-25,257.2893,263.3548,257.2028,263.0796,33923231.0
2022-06-26,257.2893,263.3548,257.2028,263.0796,33923231.0
2022-06-27,263.5759,263.6692,258.7359,260.3181,24615114.0
2022-06-28,259.4238,262.3032,251.896,252.0532,27380247.0
2022-06-29,253.1441,257.4485,251.3457,255.768,20069839.0
2022-06-30,252.6134,255.0506,248.535,252.3972,31730868.0
2022-07-01,251.9648,255.2865,250.2155,255.0997,22837692.0
2022-07-02,251.9648,255.2865,250.2155,255.0997,22837692.0
2022-07-03,251.9648,255.2865,250.2155,255.0997,22837692.0
2022-07-04,251.9648,255.2865,250.2155,255.0997,22837692.0
2022-07-05,251.7388,258.4411,250.3433,258.3133,22971634.0
2022-07-06,259.1978,263.3646,257.8711,261.6153,23824419.0
2022-07-07,260.5441,264.4112,260.4458,263.7675,20859874.0
2022-07-08,260.2198,263.4727,258.7408,263.0403,19658751.0
2022-07-09,260.2198,263.4727,258.7408,263.0403,19658751.0
2022-07-10,260.2198,263.4727,258.7408,263.0403,19658751.0
2022-07-11,261.065,261.9298,257.6549,259.9447,19519108.0
2022-07-12,261.291,261.35,247.6899,249.2917,35868450.0
2022-07-13,245.8718,249.1738,243.8277,248.3581,29497423.0
2022-07-14,246.2453,250.7338,241.6952,249.6947,25102823.0
2022-07-15,251.3064,255.876,250.3754,252.2891,29774050.0
2022-07-16,251.3064,255.876,250.3754,252.2891,29774050.0
2022-07-17,251.3064,255.876,250.3754,252.2891,29774050.0
2022-07-18,255.2668,256.338,248.9281,249.8617,20975034.0
2022-07-19,253.1293,255.2373,249.3016,255.0506,25012562.0
2022-07-20,255.4142,260.2984,254.4413,257.7433,22788282.0
2022-07-21,255.3061,260.3181,252.5938,260.269,22404675.0
2022-07-22,260.6621,260.7505,254.5985,255.8663,21881290.0
2022-07-23,260.6621,260.7505,254.5985,255.8663,21881290.0
2022-07-24,260.6621,260.7505,254.5985,255.8663,21881290.0
2022-07-25,256.4903,256.9866,252.3776,254.3627,21055998.0
2022-07-26,255.3749,255.3946,245.2625,247.5523,39347957.0
2022-07-27,256.6525,265.389,254.3823,264.1016,45994049.0
2022-07-28,265.0942,273.0446,263.2467,271.6393,33459327.0
2022-07-29,272.907,277.1328,271.8555,275.8945,32152752.0
2022-07-30,272.907,277.1328,271.8555,275.8945,32152752.0
2022-07-31,272.907,277.1328,271.8555,275.8945,32152752.0
2022-08-01,273.0249,276.4252,271.0791,273.2116,21539580.0
2022-08-02,271.2363,273.0937,267.6788,270.0767,22754184.0
2022-08-03,271.9832,278.6069,271.8358,277.5947,23518874.0
2022-08-04,276.9362,278.9017,275.3321,278.7543,18098668.0
2022-08-05,274.332,278.7543,273.8701,278.0271,16774606.0
2022-08-06,274.332,278.7543,273.8701,278.0271,16774606.0
2022-08-07,274.332,278.7543,273.8701,278.0271,16774606.0
2022-08-08,279.1474,280.9851,274.499,275.4818,18757818.0
2022-08-09,274.8135,278.1941,272.8186,277.4276,23405238.0
2022-08-10,283.1963,284.808,281.9875,284.1692,24687845.0
2022-08-11,285.83,286.1838,281.5649,282.0661,20065938.0
2022-08-12,283.5009,286.8717,281.9875,286.8717,22619675.0
2022-08-13,283.5009,286.8717,281.9875,286.8717,22619675.0
2022-08-14,283.5009,286.8717,281.9875,286.8717,22619675.0
2022-08-15,285.9774,289.1026,285.1028,288.4048,18085654.0
2022-08-16,286.9504,288.965,285.4075,287.6579,18102882.0
2022-08-17,285.3435,288.8988,285.0776,286.8996,18253358.0
2022-08-18,285.7857,287.4806,284.6936,285.767,17186192.0
2022-08-19,284.5163,284.861,281.227,281.808,20570033.0
2022-08-20,284.5163,284.861,281.227,281.808,20570033.0
2022-08-21,284.5163,284.861,281.227,281.808,20570033.0
2022-08-22,277.7998,278.174,273.0135,273.5355,25061070.0
2022-08-23,272.2454,274.6286,271.2211,272.2454,17527409.0
2022-08-24,271.231,273.0234,270.9355,271.6052,18137019.0
2022-08-25,273.1219,274.7862,270.3545,274.6188,16583407.0
2022-08-26,274.8453,276.0862,263.9137,264.0221,27549307.0
2022-08-27,274.8453,276.0862,263.9137,264.0221,27549307.0
2022-08-28,274.8453,276.0862,263.9137,264.0221,27549307.0
2022-08-29,261.8161,263.3425,259.8464,261.2055,20338544.0
2022-08-30,262.6236,262.9978,256.7048,258.9798,22767071.0
2022-08-31,261.363,263.0569,257.3646,257.5025,24791834.0
2022-09-01,254.942,256.9313,251.5345,256.4487,23263431.0
2022-09-02,257.7241,260.7229,250.6087,252.1746,22855380.0
2022-09-03,257.7241,260.7229,250.6087,252.1746,22855380.0
2022-09-04,257.7241,260.7229,250.6087,252.1746,22855380.0
2022-09-05,257.7241,260.7229,250.6087,252.1746,22855380.0
2022-09-06,252.3125,253.9177,248.1171,249.4072,21328242.0
2022-09-07,250.8352,254.9026,249.3777,254.1738,24126700.0
2022-09-08,253.6026,256.4783,250.9239,254.5973,20319911.0
2022-09-09,256.5472,261.2055,256.3404,260.4471,22093190.0
2022-09-10,256.5472,261.2055,256.3404,260.4471,22093190.0
2022-09-11,256.5472,261.2055,256.3404,260.4471,22093190.0
2022-09-12,261.7471,263.3918,261.1365,262.6039,18747690.0
2022-09-13,254.9124,256.4487,247.7724,248.1664,33353318.0
2022-09-14,249.683,250.3724,246.0687,248.3929,23912954.0
2022-09-15,245.98,247.5853,240.3173,241.6567,31530948.0
2022-09-16,240.5537,241.5779,238.3897,241.0264,39791768.0
2022-09-17,240.5537,241.5779,238.3897,241.0264,39791768.0
2022-09-18,240.5537,241.5779,238.3897,241.0264,39791768.0
2022-09-19,238.7859,241.4203,237.1954,240.8097,26826931.0
2022-09-20,238.392,239.815,236.0038,238.7711,26660299.0
2022-09-21,240.5635,243.9021,235.275,235.3242,28625557.0
2022-09-22,234.261,240.1597,233.9652,237.3234,31061162.0
2022-09-23,235.9053,237.4711,231.6311,234.3099,34176048.0
2022-09-24,235.9053,237.4711,231.6311,234.3099,34176048.0
2022-09-25,235.9053,237.4711,231.6311,234.3099,34176048.0
2022-09-26,233.4481,237.7863,233.3053,233.847,27694190.0
2022-09-27,236.3386,238.131,230.9417,232.8228,27018732.0
2022-09-28,233.2167,238.6529,231.1683,237.4121,29029679.0
2022-09-29,235.2651,236.3091,230.8531,233.8962,27484233.0
2022-09-30,234.6742,236.8901,229.1986,229.366,35694832.0
2022-10-01,234.6742,236.8901,229.1986,229.366,35694832.0
2022-10-02,234.6742,236.8901,229.1986,229.366,35694832.0
2022-10-03,231.8379,237.9439,231.0993,237.0871,28880357.0
2022-10-04,241.3711,246.5611,241.2578,245.1035,34888416.0
2022-10-05,242.2574,246.7778,240.3961,245.4187,20347136.0
2022-10-06,244.168,246.5414,242.346,243.0453,20239886.0
2022-10-07,237.2466,237.6583,229.6319,230.6857,37769602.0
2022-10-08,237.2466,237.6583,229.6319,230.6857,37769602.0
2022-10-09,237.2466,237.6583,229.6319,230.6857,37769602.0
2022-10-10,229.5138,230.9999,223.2896,225.7714,29743608.0
2022-10-11,224.1661,225.5843,220.7094,221.9897,30473954.0
2022-10-12,221.9798,224.4025,220.5617,222.3245,21903937.0
2022-10-13,216.514,232.5175,215.805,230.6857,42551818.0
2022-10-14,231.966,233.6402,224.8752,225.0919,30198588.0
2022-10-15,231.966,233.6402,224.8752,225.0919,30198588.0
2022-10-16,231.966,233.6402,224.8752,225.0919,30198588.0
2022-10-17,232.2417,235.3341,231.5671,233.9258,28142268.0
2022-10-18,239.5491,240.2287,231.7985,234.8811,26329591.0
2022-10-19,233.4432,235.9742,230.7349,232.8917,19985698.0
2022-10-20,232.1925,237.6484,231.3061,232.5667,21811015.0
2022-10-21,231.1781,239.3128,230.9417,238.4461,26299733.0
2022-10-22,231.1781,239.3128,230.9417,238.4461,26299733.0
2022-10-23,231.1781,239.3128,230.9417,238.4461,26299733.0
2022-10-24,240.0612,244.0793,237.6336,243.4983,24911212.0
2022-10-25,243.5081,247.2308,242.0998,246.8565,34775505.0
2022-10-26,227.6623,234.6841,226.5691,227.81,82684846.0
2022-10-27,227.5343,230.144,222.3541,223.3093,40424645.0
2022-10-28,222.8071,233.0099,222.62,232.291,40647724.0
2022-10-29,222.8071,233.0099,222.62,232.291,40647724.0
2022-10-30,222.8071,233.0099,222.62,232.291,40647724.0
2022-10-31,230.213,231.3554,227.6426,228.6077,28357265.0
2022-11-01,231.0402,232.1629,223.8756,224.7078,30592271.0
2022-11-02,225.9782,227.7903,216.7012,216.7603,38407008.0
2022-11-03,216.7504,217.0655,210.7331,210.999,36633922.0
2022-11-04,214.2489,218.2276,210.1924,218.0307,36789063.0
2022-11-05,214.2489,218.2276,210.1924,218.0307,36789063.0
2022-11-06,214.2489,218.2276,210.1924,218.0307,36789063.0
2022-11-07,218.6216,224.9442,217.9223,224.4124,33497979.0
2022-11-08,225.2298,228.135,222.4132,225.3972,28192548.0
2022-11-09,223.9199,225.1635,220.9261,221.1033,27852910.0
2022-11-10,231.8576,239.6378,231.4342,239.2931,46268021.0
2022-11-11,239.3029,244.2271,238.259,243.3604,34620246.0
2022-11-12,239.3029,244.2271,238.259,243.3604,34620246.0
2022-11-13,239.3029,244.2271,238.259,243.3604,34620246.0
2022-11-14,238.3132,240.209,235.5803,237.8848,31123340.0
2022-11-15,241.9324,243.2521,236.3878,238.2984,31390117.0
2022-11-16,239.7797,240.7772,237.4391,238.7329,24093272.0
2022-11-17,234.8319,240.234,234.6837,238.6835,23123544.0
2022-11-18,240.4908,240.718,236.0664,238.2292,27613523.0
2022-11-19,240.4908,240.718,236.0664,238.2292,27613523.0
2022-11-20,240.4908,240.718,236.0664,238.2292,27613523.0
2022-11-21,238.4366,241.6364,238.1996,239.0489,26394700.0
2022-11-22,240.5698,242.2685,237.7255,241.992,19665699.0
2022-11-23,242.066,245.2017,241.2414,244.5103,19508462.0
2022-11-24,242.066,245.2017,241.2414,244.5103,19508462.0
2022-11-25,244.2437,245.6165,243.6709,244.4215,9200772.0
2022-11-26,244.2437,245.6165,243.6709,244.4215,9200772.0
2022-11-27,244.2437,245.6165,243.6709,244.4215,9200772.0
2022-11-28,243.0289,243.5919,237.8144,238.7625,24810271.0
2022-11-29,238.407,239.7797,235.2565,237.3502,17956313.0
2022-11-30,237.5873,252.1643,236.8861,251.9766,47594239.0
2022-12-01,250.7224,252.9445,247.8046,251.5322,26041524.0
2022-12-02,246.7226,252.8852,246.5942,251.8581,21528520.0
2022-12-03,246.7226,252.8852,246.5942,251.8581,21528520.0
