,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity
2022-08-15,33.6042,34.2162,33.3125,34.0823,166083.0
2022-08-16,34.0823,34.4457,33.7859,33.9867,160750.0
2022-08-17,33.499,33.499,33.0495,33.4034,135843.0
2022-08-18,33.3173,33.8815,33.0208,33.6424,483590.0
2022-08-19,33.1834,33.7189,32.6575,32.9061,131594.0
2022-08-20,33.1834,33.7189,32.6575,32.9061,131594.0
2022-08-21,33.1834,33.7189,32.6575,32.9061,131594.0
2022-08-22,32.2941,32.5523,31.7394,31.8829,193704.0
2022-08-23,31.8637,32.6861,31.8255,32.1219,125055.0
2022-08-24,32.0263,32.7818,31.9211,32.4471,224439.0
2022-08-25,32.6351,33.927,32.6351,33.8498,124581.0
2022-08-26,33.9173,34.1004,32.3025,32.3362,109977.0
2022-08-27,33.9173,34.1004,32.3025,32.3362,109977.0
2022-08-28,33.9173,34.1004,32.3025,32.3362,109977.0
2022-08-29,31.9602,32.3458,31.642,31.9795,150384.0
2022-08-30,31.9216,31.9602,30.5815,30.7261,114647.0
2022-08-31,30.9575,31.0395,30.2152,30.5237,131050.0
2022-09-01,30.1477,30.4851,29.3282,29.9066,142522.0
2022-09-02,30.2055,30.6779,29.6463,29.8006,165458.0
2022-09-03,30.2055,30.6779,29.6463,29.8006,165458.0
2022-09-04,30.2055,30.6779,29.6463,29.8006,165458.0
2022-09-05,30.2055,30.6779,29.6463,29.8006,165458.0
2022-09-06,29.897,30.0705,29.1161,30.0031,171424.0
2022-09-07,29.7042,30.8804,29.5403,30.8129,318905.0
2022-09-08,30.3019,31.2275,29.7331,31.1021,110847.0
2022-09-09,31.3528,32.4615,31.3239,31.8156,103494.0
2022-09-10,31.3528,32.4615,31.3239,31.8156,103494.0
2022-09-11,31.3528,32.4615,31.3239,31.8156,103494.0
2022-09-12,32.2012,32.5338,31.8059,32.1916,108591.0
2022-09-13,31.2082,31.6324,30.085,30.2923,113326.0
2022-09-14,30.4176,30.5237,29.6367,30.1573,130036.0
2022-09-15,29.9645,30.6876,29.6271,29.897,95840.0
2022-09-16,29.2318,29.6271,28.7979,29.3571,281120.0
2022-09-17,29.2318,29.6271,28.7979,29.3571,281120.0
2022-09-18,29.2318,29.6271,28.7979,29.3571,281120.0
2022-09-19,29.7813,30.8033,29.5065,30.6297,170935.0
2022-09-20,30.1573,30.3116,29.4535,30.032,109069.0
2022-09-21,30.2344,30.6104,29.3667,29.4535,129269.0
2022-09-22,29.5692,29.5692,28.2581,28.2869,108989.0
2022-09-23,27.776,28.017,26.6287,27.0722,169123.0
2022-09-24,27.776,28.017,26.6287,27.0722,169123.0
2022-09-25,27.776,28.017,26.6287,27.0722,169123.0
2022-09-26,26.6865,27.2746,25.9731,26.4744,257917.0
2022-09-27,26.7733,27.3132,26.1659,26.5708,173542.0
2022-09-28,26.8986,28.1038,26.8119,27.8724,137676.0
2022-09-29,27.2361,27.6217,26.7058,27.4964,156986.0
2022-09-30,27.5253,28.3255,27.2457,27.3228,148713.0
2022-10-01,27.5253,28.3255,27.2457,27.3228,148713.0
2022-10-02,27.5253,28.3255,27.2457,27.3228,148713.0
2022-10-03,27.7567,28.8076,27.2939,28.4508,145961.0
2022-10-04,29.4632,30.3212,29.3282,30.273,154742.0
2022-10-05,29.8777,30.3212,29.3571,30.1477,85622.0
2022-10-06,29.762,30.4968,29.521,29.7138,85109.0
2022-10-07,29.4149,29.4342,28.0772,28.2677,105395.0
2022-10-08,29.4149,29.4342,28.0772,28.2677,105395.0
2022-10-09,29.4149,29.4342,28.0772,28.2677,105395.0
2022-10-10,28.4508,28.5858,27.7952,28.152,84721.0
2022-10-11,27.8435,28.6051,27.5831,28.123,125291.0
2022-10-12,28.1616,28.2387,27.5976,27.6217,137164.0
2022-10-13,27.0914,28.8172,26.3973,28.6244,128551.0
2022-10-14,28.8268,28.9329,27.7663,27.8338,96998.0
2022-10-15,28.8268,28.9329,27.7663,27.8338,96998.0
2022-10-16,28.8268,28.9329,27.7663,27.8338,96998.0
2022-10-17,28.4026,29.145,28.2484,29.0389,122018.0
2022-10-18,29.9259,30.273,29.2896,29.8681,109939.0
2022-10-19,29.2125,29.8392,28.7594,29.2125,179625.0
2022-10-20,29.386,29.5885,27.9109,28.1616,177105.0
2022-10-21,28.3062,29.7813,28.0363,29.5017,171079.0
2022-10-22,28.3062,29.7813,28.0363,29.5017,171079.0
2022-10-23,28.3062,29.7813,28.0363,29.5017,171079.0
2022-10-24,29.7524,30.3405,28.8654,30.0609,163019.0
2022-10-25,30.0513,31.1214,29.8874,30.5622,204709.0
2022-10-26,30.5912,31.2275,30.0995,30.5815,116660.0
2022-10-27,31.7577,32.2976,31.0732,31.7288,186295.0
2022-10-28,32.2687,35.9757,32.2687,35.4599,346164.0
2022-10-29,32.2687,35.9757,32.2687,35.4599,346164.0
2022-10-30,32.2687,35.9757,32.2687,35.4599,346164.0
2022-10-31,35.3346,36.6342,34.8622,36.4047,228679.0
2022-11-01,36.694,37.8702,36.4433,37.3785,365274.0
2022-11-02,37.3303,38.1112,36.0769,36.2698,219662.0
2022-11-03,35.6913,38.2173,35.5274,37.9087,210100.0
2022-11-04,37.9473,39.2971,37.9377,39.1428,202006.0
2022-11-05,37.9473,39.2971,37.9377,39.1428,202006.0
2022-11-06,37.9473,39.2971,37.9377,39.1428,202006.0
2022-11-07,39.5959,39.6731,38.1594,38.9693,249720.0
2022-11-08,39.1332,39.5188,38.5933,39.2681,207231.0
2022-11-09,38.7668,38.9837,37.9473,38.1883,158914.0
2022-11-10,39.8755,40.3961,39.3356,40.0009,394377.0
2022-11-11,40.454,41.2831,39.9527,40.3961,185743.0
2022-11-12,40.454,41.2831,39.9527,40.3961,185743.0
2022-11-13,40.454,41.2831,39.9527,40.3961,185743.0
2022-11-14,40.0298,40.9553,39.567,40.2515,126615.0
2022-11-15,40.8782,41.1578,39.9141,40.2997,154630.0
2022-11-16,40.1069,40.5022,39.5622,39.7502,105845.0
2022-11-17,38.6897,39.3935,38.0919,39.3935,173032.0
2022-11-18,40.1455,40.454,39.0416,39.4513,123219.0
2022-11-19,40.1455,40.454,39.0416,39.4513,123219.0
2022-11-20,40.1455,40.454,39.0416,39.4513,123219.0
2022-11-21,39.4031,40.0924,39.2681,40.0009,153031.0
2022-11-22,40.3961,41.0903,39.9816,41.071,159966.0
2022-11-23,40.7818,41.1964,40.3672,41.0035,124390.0
2022-11-24,40.7818,41.1964,40.3672,41.0035,124390.0
2022-11-25,40.921,41.0035,40.3679,40.6882,58069.0
2022-11-26,40.921,41.0035,40.3679,40.6882,58069.0
2022-11-27,40.921,41.0035,40.3679,40.6882,58069.0
2022-11-28,40.2224,40.3873,39.3393,39.7178,150519.0
2022-11-29,39.6693,39.8774,38.8056,38.9997,132869.0
2022-11-30,39.1258,40.7076,37.9324,40.6882,320095.0
2022-12-01,41.1345,41.4548,40.3485,41.2995,217126.0
2022-12-02,40.3776,42.1631,40.017,41.61,172941.0
2022-12-03,40.3776,42.1631,40.017,41.61,172941.0
2022-12-04,40.3776,42.1631,40.017,41.61,172941.0
2022-12-05,41.4159,41.4159,40.2418,40.5135,157767.0
2022-12-06,40.4747,41.6246,40.4747,41.5033,234818.0
2022-12-07,41.5033,43.5799,41.3771,43.4052,434884.0
2022-12-08,43.6478,43.9001,41.5325,42.1631,266783.0
2022-12-09,41.8332,42.4445,41.5227,41.5518,249059.0
2022-12-10,41.8332,42.4445,41.5227,41.5518,249059.0
2022-12-11,41.8332,42.4445,41.5227,41.5518,249059.0
2022-12-12,41.6779,44.2592,41.0084,44.2106,329689.0
2022-12-13,44.7249,45.4236,43.7838,44.5988,452435.0
2022-12-14,44.5697,45.773,44.2301,44.822,415237.0
2022-12-15,44.3077,44.3077,41.9885,42.3281,351593.0
2022-12-16,42.0273,42.4737,41.0666,42.4057,372773.0
2022-12-17,42.0273,42.4737,41.0666,42.4057,372773.0
2022-12-18,42.0273,42.4737,41.0666,42.4057,372773.0
2022-12-19,42.7454,43.0559,41.9497,42.5028,202801.0
2022-12-20,42.5804,43.2112,42.3184,43.0559,214188.0
2022-12-21,43.7934,44.0796,43.3276,43.5896,184131.0
2022-12-22,43.3082,44.133,41.8914,42.9103,223304.0
2022-12-23,42.8327,43.9486,42.8327,43.8613,143727.0
2022-12-24,42.8327,43.9486,42.8327,43.8613,143727.0
2022-12-25,42.8327,43.9486,42.8327,43.8613,143727.0
2022-12-26,42.8327,43.9486,42.8327,43.8613,143727.0
2022-12-27,44.1039,44.9578,43.638,44.4144,185366.0
2022-12-28,44.5503,44.7249,43.3858,43.6769,193050.0
2022-12-29,43.9389,45.0646,43.9292,44.7444,150033.0
2022-12-30,44.3465,44.6374,43.6915,44.0554,270250.0
2022-12-31,44.3465,44.6374,43.6915,44.0554,270250.0
2023-01-01,44.3465,44.6374,43.6915,44.0554,270250.0
2023-01-02,44.3465,44.6374,43.6915,44.0554,270250.0
2023-01-03,44.5794,44.7824,43.5702,44.0166,198083.0
2023-01-04,44.2495,44.8414,43.8225,44.0845,152562.0
2023-01-05,43.8516,44.5988,42.9491,44.5406,173785.0
2023-01-06,44.8026,46.8016,44.8026,46.5202,378921.0
2023-01-07,44.8026,46.8016,44.8026,46.5202,378921.0
2023-01-08,44.8026,46.8016,44.8026,46.5202,378921.0
2023-01-09,46.9374,47.2964,45.9379,46.035,323166.0
2023-01-10,46.2679,47.4517,45.739,47.2868,270174.0
2023-01-11,47.5488,47.7817,46.5202,46.5396,277314.0
2023-01-12,46.6172,47.3935,46.2582,46.6463,361804.0
2023-01-13,46.2679,46.7919,45.6906,45.8409,265148.0
2023-01-14,46.2679,46.7919,45.6906,45.8409,265148.0
2023-01-15,46.2679,46.7919,45.6906,45.8409,265148.0
2023-01-16,46.2679,46.7919,45.6906,45.8409,265148.0
2023-01-17,45.8409,46.3843,45.4818,46.1611,198448.0
2023-01-18,46.3067,46.7239,45.5983,46.2873,264979.0
2023-01-19,45.8603,46.4328,45.2296,46.0447,319465.0
2023-01-20,46.3843,46.7919,45.608,46.7628,239212.0
2023-01-21,46.3843,46.7919,45.608,46.7628,239212.0
2023-01-22,46.3843,46.7919,45.608,46.7628,239212.0
2023-01-23,46.918,48.0388,46.821,47.8593,298020.0
2023-01-24,47.4711,48.4486,47.4129,47.9854,208798.0
2023-01-25,47.5585,47.7428,46.9762,47.5099,178220.0
2023-01-26,47.8884,48.786,47.4808,48.6938,334608.0
2023-01-27,48.4318,49.4895,48.2766,49.276,172579.0
2023-01-28,48.4318,49.4895,48.2766,49.276,172579.0
2023-01-29,48.4318,49.4895,48.2766,49.276,172579.0
2023-01-30,48.8103,49.3343,48.3542,48.3639,257286.0
2023-01-31,48.4609,49.441,47.9563,49.3828,260694.0
2023-02-01,49.1402,50.3047,48.5822,49.8777,195883.0
2023-02-02,50.2561,50.2852,48.8588,49.4895,260791.0
2023-02-03,49.0043,50.2949,48.7909,49.6448,175283.0
2023-02-04,49.0043,50.2949,48.7909,49.6448,175283.0
2023-02-05,49.0043,50.2949,48.7909,49.6448,175283.0
2023-02-06,49.4798,49.8001,49.0626,49.179,249000.0
2023-02-07,48.9267,49.6642,48.3251,49.5769,212734.0
2023-02-08,49.3925,49.6836,49.1111,49.344,210041.0
2023-02-09,49.8098,49.9941,48.0922,48.2765,191660.0
2023-02-10,48.1892,48.3736,47.5002,48.1504,150854.0
2023-02-11,48.1892,48.3736,47.5002,48.1504,150854.0
2023-02-12,48.1892,48.3736,47.5002,48.1504,150854.0
2023-02-13,48.2474,48.8782,47.9854,48.6259,306192.0
2023-02-14,48.4609,49.2081,47.7525,48.4124,270967.0
2023-02-15,47.9951,49.3925,47.7914,49.2081,151692.0
2023-02-16,48.5968,49.9699,48.5968,49.3343,340127.0
2023-02-17,49.4895,50.3629,49.3925,49.9359,216500.0
2023-02-18,49.4895,50.3629,49.3925,49.9359,216500.0
2023-02-19,49.4895,50.3629,49.3925,49.9359,216500.0
2023-02-20,49.4895,50.3629,49.3925,49.9359,216500.0
2023-02-21,49.4701,49.9359,48.1407,48.1407,283973.0
2023-02-22,49.8486,50.3144,47.8399,47.8981,464640.0
2023-02-23,48.7227,50.3181,48.5177,50.0986,323120.0
2023-02-24,49.5423,52.2454,48.9081,52.0697,475378.0
2023-02-25,49.5423,52.2454,48.9081,52.0697,475378.0
2023-02-26,49.5423,52.2454,48.9081,52.0697,475378.0
2023-02-27,52.4893,53.1112,52.0112,52.4405,346801.0
2023-02-28,52.3039,54.8069,52.3039,54.158,647128.0
2023-03-01,53.9043,54.8898,52.9006,53.1724,346806.0
2023-03-02,52.9284,54.3141,52.5771,53.8555,310748.0
2023-03-03,54.1189,54.6751,53.4387,54.4507,187303.0
2023-03-04,54.1189,54.6751,53.4387,54.4507,187303.0
2023-03-05,54.1189,54.6751,53.4387,54.4507,187303.0
2023-03-06,54.7727,55.1045,53.6408,54.0799,179737.0
2023-03-07,53.9335,54.8703,53.5432,53.9726,198759.0
2023-03-08,54.0018,54.4117,53.0943,53.6017,161910.0
2023-03-09,53.6896,53.9628,51.7184,51.9916,453174.0
2023-03-10,51.8745,51.8745,47.1321,47.4443,480059.0
2023-03-11,51.8745,51.8745,47.1321,47.4443,480059.0
2023-03-12,51.8745,51.8745,47.1321,47.4443,480059.0
2023-03-13,46.6344,46.9955,43.9899,44.5949,409882.0
2023-03-14,46.2148,46.8686,44.9853,45.9318,201578.0
2023-03-15,44.4681,44.9177,42.492,43.7069,682209.0
2023-03-16,43.2483,44.0094,42.4237,43.1995,301156.0
2023-03-17,42.4872,42.9458,40.1452,40.8966,745083.0
2023-03-18,42.4872,42.9458,40.1452,40.8966,745083.0
2023-03-19,42.4872,42.9458,40.1452,40.8966,745083.0
2023-03-20,41.5699,42.448,41.2284,41.404,177877.0
2023-03-21,43.0044,43.6582,42.4968,43.3264,172503.0
2023-03-22,43.3264,44.9267,42.0188,42.0773,213576.0
2023-03-23,42.3018,44.439,40.8039,41.6187,200238.0
2023-03-24,40.9259,41.2479,39.7841,41.2381,222023.0
2023-03-25,40.9259,41.2479,39.7841,41.2381,222023.0
2023-03-26,40.9259,41.2479,39.7841,41.2381,222023.0
2023-03-27,41.8724,42.3896,41.1015,42.0773,141224.0
2023-03-28,41.7943,42.6335,41.1942,41.8529,270817.0
2023-03-29,42.3213,42.414,41.0839,41.8822,287846.0
2023-03-30,42.4091,42.7994,41.9895,42.3798,203890.0
2023-03-31,42.7994,43.5411,42.6531,43.1605,203436.0
2023-04-01,42.7994,43.5411,42.6531,43.1605,203436.0
2023-04-02,42.7994,43.5411,42.6531,43.1605,203436.0
2023-04-03,43.4435,43.7752,42.1944,42.936,227691.0
2023-04-04,43.0824,43.0824,39.994,40.4087,402442.0
2023-04-05,39.8817,40.3627,38.5644,38.7888,400948.0
2023-04-06,38.9547,39.628,38.5449,39.1206,201755.0
2023-04-07,38.9547,39.628,38.5449,39.1206,201755.0
2023-04-08,38.9547,39.628,38.5449,39.1206,201755.0
2023-04-09,38.9547,39.628,38.5449,39.1206,201755.0
2023-04-10,39.0425,40.4491,38.74,39.9988,187286.0
2023-04-11,40.2525,40.7795,40.0086,40.0183,218400.0
2023-04-12,40.76,41.2772,40.4379,40.9063,140654.0
2023-04-13,41.1405,41.2284,40.2574,40.8478,128411.0
2023-04-14,40.9161,41.5699,40.5843,40.9649,124814.0
2023-04-15,40.9161,41.5699,40.5843,40.9649,124814.0
2023-04-16,40.9161,41.5699,40.5843,40.9649,124814.0
2023-04-17,40.9844,41.8236,40.9844,41.6675,156960.0
2023-04-18,41.8822,42.3847,41.6089,41.9114,180037.0
2023-04-19,41.6187,41.9017,40.9551,41.3552,126214.0
2023-04-20,41.1405,41.8529,40.9603,41.2869,140066.0
2023-04-21,41.1601,41.4626,40.2721,40.5453,246585.0
2023-04-22,41.1601,41.4626,40.2721,40.5453,246585.0
2023-04-23,41.1601,41.4626,40.2721,40.5453,246585.0
2023-04-24,40.7112,41.6284,40.7112,41.3552,158421.0
2023-04-25,40.7307,41.0234,40.3404,40.5453,173355.0
2023-04-26,40.2038,40.7014,39.9012,40.3599,300632.0
2023-04-27,39.4329,39.5597,34.1537,35.2856,986483.0
2023-04-28,34.9734,35.8028,34.6513,35.6174,309997.0
2023-04-29,34.9734,35.8028,34.6513,35.6174,309997.0
2023-04-30,34.9734,35.8028,34.6513,35.6174,309997.0
2023-05-01,35.4905,36.5054,35.4515,36.0858,263834.0
2023-05-02,35.8126,36.0077,34.1732,34.2805,406491.0
2023-05-03,34.2708,35.2075,33.4608,33.5194,472130.0
2023-05-04,33.0998,33.4706,31.5482,31.8312,354197.0
2023-05-05,32.6216,33.5193,32.4362,32.7875,297273.0
2023-05-06,32.6216,33.5193,32.4362,32.7875,297273.0
2023-05-07,32.6216,33.5193,32.4362,32.7875,297273.0
2023-05-08,33.1681,33.695,32.8363,33.6658,256258.0
2023-05-09,33.5584,34.2122,33.0998,33.9683,527446.0
2023-05-10,34.6318,34.8758,34.3049,34.7587,781391.0
2023-05-11,34.3879,34.5733,34.1098,34.3976,146790.0
2023-05-12,34.866,34.9764,33.8902,34.1439,151918.0
2023-05-13,34.866,34.9764,33.8902,34.1439,151918.0
2023-05-14,34.866,34.9764,33.8902,34.1439,151918.0
2023-05-15,34.2513,35.3344,33.9097,34.8855,667157.0
2023-05-16,34.5733,34.5733,34.0171,34.1537,263378.0
2023-05-17,34.5635,36.4956,34.3098,36.1053,593623.0
2023-05-18,35.9199,36.8694,35.9199,36.6518,333695.0
2023-05-19,37.2763,37.3739,35.9687,36.4078,141708.0
2023-05-20,37.2763,37.3739,35.9687,36.4078,141708.0
2023-05-21,37.2763,37.3739,35.9687,36.4078,141708.0
2023-05-22,36.6518,37.4032,36.0175,37.3641,173229.0
2023-05-23,37.3641,38.1448,36.8421,37.2177,182212.0
2023-05-24,37.0359,37.0359,35.9744,36.1709,161319.0
2023-05-25,35.9449,37.1932,35.6203,36.397,185748.0
2023-05-26,36.5838,37.5126,36.5838,37.1735,222638.0
2023-05-27,36.5838,37.5126,36.5838,37.1735,222638.0
2023-05-28,36.5838,37.5126,36.5838,37.1735,222638.0
2023-05-29,36.5838,37.5126,36.5838,37.1735,222638.0
2023-05-30,37.1833,37.5962,36.7115,36.9278,252996.0
2023-05-31,36.5936,37.0556,35.247,35.3453,138779.0
2023-06-01,35.4239,36.0825,34.9641,35.8564,180078.0
2023-06-02,36.7509,39.0902,36.5642,38.8444,169455.0
2023-06-03,36.7509,39.0902,36.5642,38.8444,169455.0
2023-06-04,36.7509,39.0902,36.5642,38.8444,169455.0
2023-06-05,38.7855,38.8248,37.8419,38.1564,239058.0
2023-06-06,38.0483,40.2303,37.7534,40.0731,271958.0
2023-06-07,40.5056,42.609,40.2795,42.4026,278104.0
2023-06-08,42.147,43.0611,41.7735,43.0021,217090.0
2023-06-09,43.0218,43.0218,41.3607,41.6654,379126.0
2023-06-10,43.0218,43.0218,41.3607,41.6654,379126.0
2023-06-11,43.0218,43.0218,41.3607,41.6654,379126.0
2023-06-12,41.7047,42.835,41.4295,42.1273,171584.0
2023-06-13,42.265,43.7295,42.265,43.0906,203023.0
2023-06-14,42.953,43.4248,41.5229,42.2355,184469.0
2023-06-15,41.8915,43.415,41.8915,43.3265,205356.0
2023-06-16,43.3167,43.356,42.2781,43.1299,439430.0
2023-06-17,43.3167,43.356,42.2781,43.1299,439430.0
2023-06-18,43.3167,43.356,42.2781,43.1299,439430.0
2023-06-19,43.3167,43.356,42.2781,43.1299,439430.0
2023-06-20,42.835,44.4667,42.0782,44.2701,417221.0
2023-06-21,43.9457,45.0662,43.7543,44.1816,231582.0
2023-06-22,44.044,44.0617,42.8056,42.9235,156841.0
2023-06-23,42.1077,42.7662,41.459,41.6556,382514.0
2023-06-24,42.1077,42.7662,41.459,41.6556,382514.0
2023-06-25,42.1077,42.7662,41.459,41.6556,382514.0
2023-06-26,41.5474,43.1397,41.5474,42.4222,186940.0
2023-06-27,42.5303,43.7639,42.1962,43.4641,209110.0
2023-06-28,43.5329,44.0637,43.0906,43.9556,305747.0
2023-06-29,44.0637,45.0171,44.0637,44.9483,209391.0
2023-06-30,45.3513,45.7838,44.9385,44.9679,215284.0
2023-07-01,45.3513,45.7838,44.9385,44.9679,215284.0
2023-07-02,45.3513,45.7838,44.9385,44.9679,215284.0
2023-07-03,44.732,45.3095,44.3782,44.8205,84247.0
2023-07-04,44.732,45.3095,44.3782,44.8205,84247.0
2023-07-05,44.5551,44.5551,43.7,43.7295,130439.0
2023-07-06,43.2282,43.5821,42.2158,42.4714,203179.0
2023-07-07,42.6876,44.2357,42.6876,43.7295,425992.0
2023-07-08,42.6876,44.2357,42.6876,43.7295,425992.0
2023-07-09,42.6876,44.2357,42.6876,43.7295,425992.0
2023-07-10,43.7688,44.8598,43.2773,44.1718,148367.0
2023-07-11,44.388,45.7051,44.1276,45.656,134756.0
2023-07-12,46.4816,46.6094,45.7543,45.8919,141408.0
2023-07-13,46.1769,46.403,45.4496,45.9803,124379.0
2023-07-14,45.8624,45.8624,44.6878,45.194,97461.0
2023-07-15,45.8624,45.8624,44.6878,45.194,97461.0
2023-07-16,45.8624,45.8624,44.6878,45.194,97461.0
2023-07-17,44.8991,45.8624,44.8697,45.597,186525.0
2023-07-18,45.4397,46.8551,45.2035,46.8551,128033.0
2023-07-19,46.7863,47.7397,46.7667,47.4449,252943.0
2023-07-20,47.4449,48.1122,46.9682,47.15,245060.0
2023-07-21,47.6218,47.6218,45.7936,45.8427,276973.0
2023-07-22,47.6218,47.6218,45.7936,45.8427,276973.0
2023-07-23,47.6218,47.6218,45.7936,45.8427,276973.0
2023-07-24,46.1179,46.9436,46.1179,46.6389,220168.0
2023-07-25,46.1769,47.0517,46.0393,46.285,244891.0
2023-07-26,46.3342,47.1795,45.7248,45.9115,343503.0
2023-07-27,47.4744,47.9658,42.7564,43.2184,534558.0
2023-07-28,44.8303,46.3833,44.0735,45.8919,396561.0
2023-07-29,44.8303,46.3833,44.0735,45.8919,396561.0
2023-07-30,44.8303,46.3833,44.0735,45.8919,396561.0
2023-07-31,46.403,49.0962,46.403,47.7496,553152.0
2023-08-01,47.7496,49.4942,47.7004,48.9291,248568.0
2023-08-02,48.2803,49.0667,47.7792,48.0641,181953.0
2023-08-03,47.6316,48.2311,46.8846,47.9363,147363.0
2023-08-04,47.9756,48.8854,47.7692,47.8773,114453.0
2023-08-05,47.9756,48.8854,47.7692,47.8773,114453.0
2023-08-06,47.9756,48.8854,47.7692,47.8773,114453.0
2023-08-07,47.9462,49.2829,47.7299,49.0077,94358.0
2023-08-08,47.9167,48.2106,46.9436,47.9658,127176.0
2023-08-09,47.9658,47.9658,47.1795,47.3761,88517.0
2023-08-10,47.4842,48.1919,46.1081,46.3637,199570.0
2023-08-11,46.4325,47.8085,46.4325,47.6709,135459.0
2023-08-12,46.4325,47.8085,46.4325,47.6709,135459.0
2023-08-13,46.4325,47.8085,46.4325,47.6709,135459.0
2023-08-14,47.2876,47.8479,46.978,47.5235,144619.0
2023-08-15,47.0419,47.2138,46.1278,46.4423,82203.0
2023-08-16,46.3833,47.0517,45.3709,45.3709,86231.0
2023-08-17,45.4791,46.1671,44.3094,44.5355,108250.0
2023-08-18,43.9949,44.791,43.5526,44.7419,144435.0
2023-08-19,43.9949,44.791,43.5526,44.7419,144435.0
2023-08-20,43.9949,44.791,43.5526,44.7419,144435.0
2023-08-21,44.7222,45.1547,44.3032,44.9286,360622.0
2023-08-22,45.2137,45.511,43.5034,43.5526,113706.0
2023-08-23,43.5526,44.4568,43.0808,44.162,155843.0
2023-08-24,43.7688,44.5081,43.2913,43.8278,144917.0
2023-08-25,44.044,44.1915,42.8547,43.3265,171752.0
2023-08-26,44.044,44.1915,42.8547,43.3265,171752.0
2023-08-27,44.044,44.1915,42.8547,43.3265,171752.0
2023-08-28,43.4739,44.6338,43.4739,44.2308,234083.0
2023-08-29,44.4236,45.3433,43.9291,45.1851,220789.0
2023-08-30,44.9576,45.7488,44.7005,45.0368,170434.0
2023-08-31,45.1455,45.5807,44.7599,44.8192,204459.0
2023-09-01,45.5213,46.268,45.4126,46.1938,154325.0
2023-09-02,45.5213,46.268,45.4126,46.1938,154325.0
2023-09-03,45.5213,46.268,45.4126,46.1938,154325.0
2023-09-04,45.5213,46.268,45.4126,46.1938,154325.0
2023-09-05,45.8576,45.996,43.9192,43.9687,276187.0
2023-09-06,44.1071,44.7203,43.6275,44.0181,262503.0
2023-09-07,43.6819,45.2049,42.3073,42.9995,303272.0
2023-09-08,43.1775,43.2853,42.5347,42.8116,287130.0
2023-09-09,43.1775,43.2853,42.5347,42.8116,287130.0
2023-09-10,43.1775,43.2853,42.5347,42.8116,287130.0
2023-09-11,43.1874,43.5533,42.416,42.9303,269892.0
2023-09-12,42.7226,43.8352,42.6435,43.2962,273237.0
2023-09-13,43.2962,43.3555,42.0501,42.1787,368991.0
2023-09-14,42.8215,43.6077,42.5446,43.0687,244276.0
2023-09-15,42.9995,43.3951,42.4507,43.3358,348803.0
2023-09-16,42.9995,43.3951,42.4507,43.3358,348803.0
2023-09-17,42.9995,43.3951,42.4507,43.3358,348803.0
2023-09-18,43.4742,44.1863,42.9995,43.0292,243764.0
2023-09-19,42.9303,43.494,42.6138,42.6138,163394.0
2023-09-20,42.9995,43.6819,42.2281,42.3171,142105.0
2023-09-21,41.9413,41.9877,40.8634,41.1897,301866.0
2023-09-22,41.2787,42.0007,41.2787,41.7436,131501.0
2023-09-23,41.2787,42.0007,41.2787,41.7436,131501.0
2023-09-24,41.2787,42.0007,41.2787,41.7436,131501.0
2023-09-25,41.4666,42.2183,41.3579,41.9413,107277.0
2023-09-26,41.526,42.2628,41.4568,41.4568,200938.0
2023-09-27,41.9512,43.2319,41.9018,42.9105,217516.0
2023-09-28,42.9105,44.3198,42.9105,43.8896,418368.0
2023-09-29,44.3346,44.5324,42.6534,42.7127,223505.0
2023-09-30,44.3346,44.5324,42.6534,42.7127,223505.0
2023-10-01,44.3346,44.5324,42.6534,42.7127,223505.0
2023-10-02,42.7226,43.133,41.7238,41.8721,127030.0
2023-10-03,41.615,42.6459,40.626,41.0117,153852.0
2023-10-04,41.0612,41.1502,39.2316,39.6371,245002.0
2023-10-05,39.5283,40.3788,38.8164,39.8942,460488.0
2023-10-06,39.825,41.6051,39.3502,40.9326,204695.0
2023-10-07,39.825,41.6051,39.3502,40.9326,204695.0
2023-10-08,39.825,41.6051,39.3502,40.9326,204695.0
2023-10-09,40.7645,41.1403,40.3887,40.8634,142804.0
2023-10-10,41.1007,42.3963,41.0068,41.793,170507.0
2023-10-11,42.0897,43.3061,41.7118,43.0687,145111.0
2023-10-12,43.1874,44.028,42.3315,43.9094,308686.0
2023-10-13,44.0973,44.6016,42.6139,42.9303,318929.0
2023-10-14,44.0973,44.6016,42.6139,42.9303,318929.0
2023-10-15,44.0973,44.6016,42.6139,42.9303,318929.0
2023-10-16,43.5632,44.5027,43.3951,43.7412,158399.0
2023-10-17,43.2468,45.1406,43.2468,44.8093,179066.0
2023-10-18,44.0973,44.0973,42.4958,43.2665,591728.0
2023-10-19,43.0292,43.2665,41.4666,41.4963,205398.0
2023-10-20,41.3974,41.5062,40.2824,40.3096,211796.0
2023-10-21,41.3974,41.5062,40.2824,40.3096,211796.0
2023-10-22,41.3974,41.5062,40.2824,40.3096,211796.0
2023-10-23,40.2206,40.9722,39.6223,39.7063,390505.0
2023-10-24,40.2601,40.3788,39.4156,39.7953,272173.0
2023-10-25,39.5481,39.7212,38.6234,38.7273,312833.0
2023-10-26,38.569,39.4293,37.6394,38.8163,309772.0
2023-10-27,39.3899,40.9029,39.3899,40.2898,387660.0
2023-10-28,39.3899,40.9029,39.3899,40.2898,387660.0
