,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity
2022-08-09,55.5288,56.0257,53.999,54.2036,701288.0
2022-08-10,54.7201,55.0221,53.6775,53.8431,1102523.0
2022-08-11,53.8724,54.1452,52.3231,52.4888,1400824.0
2022-08-12,52.8103,53.5312,52.3816,53.3949,466294.0
2022-08-13,52.8103,53.5312,52.3816,53.3949,466294.0
2022-08-14,52.8103,53.5312,52.3816,53.3949,466294.0
2022-08-15,53.2001,54.0672,52.8298,53.5119,596062.0
2022-08-16,53.2488,53.697,52.9906,53.1611,408964.0
2022-08-17,52.6934,53.1124,52.4011,52.7616,400498.0
2022-08-18,52.9964,53.2263,52.791,53.1334,484645.0
2022-08-19,53.1334,53.2214,52.3116,52.5757,433222.0
2022-08-20,53.1334,53.2214,52.3116,52.5757,433222.0
2022-08-21,53.1334,53.2214,52.3116,52.5757,433222.0
2022-08-22,52.1844,52.6149,51.705,51.8811,501255.0
2022-08-23,51.8518,52.204,51.7637,51.9985,476173.0
2022-08-24,52.5268,52.791,51.9398,52.4192,539447.0
2022-08-25,52.5366,53.1334,52.4094,53.1334,238484.0
2022-08-26,53.3584,53.3682,51.8909,51.9007,306052.0
2022-08-27,53.3584,53.3682,51.8909,51.9007,306052.0
2022-08-28,53.3584,53.3682,51.8909,51.9007,306052.0
2022-08-29,51.4604,52.3801,50.893,51.93,415187.0
2022-08-30,52.4388,52.4388,51.2358,51.3626,795984.0
2022-08-31,51.3626,51.705,50.9038,51.0006,355828.0
2022-09-01,50.5017,50.7658,50.0908,50.6093,532443.0
2022-09-02,51.0202,51.1474,50.169,50.306,337888.0
2022-09-03,51.0202,51.1474,50.169,50.306,337888.0
2022-09-04,51.0202,51.1474,50.169,50.306,337888.0
2022-09-05,51.0202,51.1474,50.169,50.306,337888.0
2022-09-06,50.2179,50.7756,50.0908,50.3647,441154.0
2022-09-07,50.0712,53.0355,50.0712,52.8986,751266.0
2022-09-08,52.654,52.8252,51.2452,51.8518,535509.0
2022-09-09,52.1648,53.4416,52.1648,53.241,471819.0
2022-09-10,52.1648,53.4416,52.1648,53.241,471819.0
2022-09-11,52.1648,53.4416,52.1648,53.241,471819.0
2022-09-12,53.3388,53.7595,53.0747,53.4171,463598.0
2022-09-13,52.6442,53.0681,51.8126,51.9202,328749.0
2022-09-14,52.3801,53.5834,52.292,53.104,476009.0
2022-09-15,52.9084,53.5345,52.4779,52.742,561776.0
2022-09-16,52.155,52.2039,50.8539,51.5093,744086.0
2022-09-17,52.155,52.2039,50.8539,51.5093,744086.0
2022-09-18,52.155,52.2039,50.8539,51.5093,744086.0
2022-09-19,51.118,52.3214,51.118,52.1159,324529.0
2022-09-20,52.0279,52.0279,50.9859,51.4996,333592.0
2022-09-21,52.1844,52.5072,50.893,50.9028,337450.0
2022-09-22,50.668,51.03,50.081,50.4821,300802.0
2022-09-23,50.0027,50.0712,48.0705,49.5233,550626.0
2022-09-24,50.0027,50.0712,48.0705,49.5233,550626.0
2022-09-25,50.0027,50.0712,48.0705,49.5233,550626.0
2022-09-26,49.2983,50.2669,49.1026,49.4255,729632.0
2022-09-27,49.8364,50.394,49.357,49.6505,798962.0
2022-09-28,49.5233,50.7462,49.3521,50.3549,599586.0
2022-09-29,50.0223,50.0223,48.6037,49.7483,599514.0
2022-09-30,49.4157,50.3549,49.2298,49.2787,398447.0
2022-10-01,49.4157,50.3549,49.2298,49.2787,398447.0
2022-10-02,49.4157,50.3549,49.2298,49.2787,398447.0
2022-10-03,49.6799,50.8441,49.6799,50.5799,440239.0
2022-10-04,51.1963,52.429,50.8734,52.3996,651615.0
2022-10-05,51.9692,52.1257,50.9908,51.2354,396577.0
2022-10-06,51.1278,51.4996,50.981,51.4996,528973.0
2022-10-07,51.4311,51.4604,50.5506,51.03,336287.0
2022-10-08,51.4311,51.4604,50.5506,51.03,336287.0
2022-10-09,51.4311,51.4604,50.5506,51.03,336287.0
2022-10-10,51.1865,52.0523,51.0789,51.2452,323048.0
2022-10-11,51.3137,52.3214,51.118,51.8224,454262.0
2022-10-12,51.8615,52.4779,50.6875,50.6973,426739.0
2022-10-13,49.9734,51.842,49.719,51.6463,565660.0
2022-10-14,51.7637,51.9105,50.6924,50.9321,361188.0
2022-10-15,51.7637,51.9105,50.6924,50.9321,361188.0
2022-10-16,51.7637,51.9105,50.6924,50.9321,361188.0
2022-10-17,51.4409,52.4485,51.343,51.4996,370537.0
2022-10-18,52.429,53.8769,52.0866,53.603,796673.0
2022-10-19,53.2508,53.8965,52.9181,53.4758,391730.0
2022-10-20,53.3682,53.9747,52.9181,53.0942,288598.0
2022-10-21,53.1138,54.2682,52.5689,54.2487,378615.0
2022-10-22,53.1138,54.2682,52.5689,54.2487,378615.0
2022-10-23,53.1138,54.2682,52.5689,54.2487,378615.0
2022-10-24,54.6009,54.9824,54.19,54.5128,236527.0
2022-10-25,54.5128,55.1194,54.3221,54.7476,371092.0
2022-10-26,55.0509,55.5009,54.552,54.6596,325872.0
2022-10-27,55.1194,55.6673,54.5128,54.6498,491599.0
2022-10-28,54.8846,56.538,54.6889,56.1858,671080.0
2022-10-29,54.8846,56.538,54.6889,56.1858,671080.0
2022-10-30,54.8846,56.538,54.6889,56.1858,671080.0
2022-10-31,55.814,56.1662,55.1487,55.7455,741340.0
2022-11-01,56.0977,56.851,55.8727,56.3814,567968.0
2022-11-02,56.4891,57.1543,55.7651,55.7651,460274.0
2022-11-03,55.2857,55.8629,54.8846,55.4716,348808.0
2022-11-04,55.6379,56.0684,54.3465,55.364,333469.0
2022-11-05,55.6379,56.0684,54.3465,55.364,333469.0
2022-11-06,55.6379,56.0684,54.3465,55.364,333469.0
2022-11-07,55.5694,56.3032,54.9531,56.2249,447006.0
2022-11-08,54.1998,56.1564,54.1998,55.7455,744710.0
2022-11-09,55.6575,57.0467,55.5009,56.9684,455086.0
2022-11-10,58.0935,60.9111,58.0935,60.8231,1341967.0
2022-11-11,60.6568,61.4786,58.93,59.0817,1455208.0
2022-11-12,60.6568,61.4786,58.93,59.0817,1455208.0
2022-11-13,60.6568,61.4786,58.93,59.0817,1455208.0
2022-11-14,59.1795,59.2088,57.1935,57.2326,657464.0
2022-11-15,57.7022,58.7099,57.3598,58.2207,970505.0
2022-11-16,58.2207,58.749,57.5555,58.387,622454.0
2022-11-17,57.7218,58.3039,57.2265,57.6729,417130.0
2022-11-18,58.2424,58.2424,57.1819,57.938,515548.0
2022-11-19,58.2424,58.2424,57.1819,57.938,515548.0
2022-11-20,58.2424,58.2424,57.1819,57.938,515548.0
2022-11-21,57.9576,58.6058,57.8398,57.9576,531167.0
2022-11-22,58.1933,58.3701,57.722,57.938,743004.0
2022-11-23,57.9675,59.4012,57.7416,59.2146,2019467.0
2022-11-24,57.9675,59.4012,57.7416,59.2146,2019467.0
2022-11-25,59.6663,60.2948,59.313,59.8431,150517.0
2022-11-26,59.6663,60.2948,59.313,59.8431,150517.0
2022-11-27,59.6663,60.2948,59.313,59.8431,150517.0
2022-11-28,59.3226,59.7351,58.7727,58.9495,391577.0
2022-11-29,59.0477,59.4306,58.6254,58.9691,246844.0
2022-11-30,59.1066,59.794,58.4094,59.794,352024.0
2022-12-01,60.0788,60.4617,59.4896,60.1475,423014.0
2022-12-02,59.4994,61.1835,59.4994,61.1099,396578.0
2022-12-03,59.4994,61.1835,59.4994,61.1099,396578.0
2022-12-04,59.4994,61.1835,59.4994,61.1099,396578.0
2022-12-05,60.5207,60.7707,60.1377,60.2752,233704.0
2022-12-06,60.3537,60.4225,59.5681,59.6958,624938.0
2022-12-07,59.4797,59.9888,58.2031,58.2817,453077.0
2022-12-08,59.1557,59.7842,58.5517,59.4405,642044.0
2022-12-09,59.2932,59.7056,58.5763,58.6058,317397.0
2022-12-10,59.2932,59.7056,58.5763,58.6058,317397.0
2022-12-11,59.2932,59.7056,58.5763,58.6058,317397.0
2022-12-12,58.7727,59.5976,58.618,59.3324,304449.0
2022-12-13,60.118,60.4028,58.6352,58.7629,697817.0
2022-12-14,58.6549,59.2258,58.3799,58.6352,301164.0
2022-12-15,58.4388,58.5468,57.4765,57.6238,401275.0
2022-12-16,57.2702,58.154,57.1573,57.8987,666038.0
2022-12-17,57.2702,58.154,57.1573,57.8987,666038.0
2022-12-18,57.2702,58.154,57.1573,57.8987,666038.0
2022-12-19,57.938,58.3308,56.4945,56.7792,621602.0
2022-12-20,56.6712,56.9364,56.2539,56.4552,469988.0
2022-12-21,56.8676,57.6532,56.6319,57.6238,313320.0
2022-12-22,57.2015,57.3292,56.1508,57.0051,349550.0
2022-12-23,57.1229,57.2506,56.5485,57.1917,240878.0
2022-12-24,57.1229,57.2506,56.5485,57.1917,240878.0
2022-12-25,57.1229,57.2506,56.5485,57.1917,240878.0
2022-12-26,57.1229,57.2506,56.5485,57.1917,240878.0
2022-12-27,57.4666,57.7329,56.9707,57.1131,231728.0
2022-12-28,57.3488,57.4863,56.5141,56.5239,219328.0
2022-12-29,56.5632,57.1819,56.5386,56.8676,289344.0
2022-12-30,56.8873,57.1328,56.249,57.0346,297061.0
2022-12-31,56.8873,57.1328,56.249,57.0346,297061.0
2023-01-01,56.8873,57.1328,56.249,57.0346,297061.0
2023-01-02,56.8873,57.1328,56.249,57.0346,297061.0
2023-01-03,57.0346,57.0346,55.9396,56.5632,452587.0
2023-01-04,56.4454,57.1229,56.3079,56.4945,307577.0
2023-01-05,56.4945,57.1328,55.7776,55.8463,493088.0
2023-01-06,56.3668,57.3684,56.1753,56.9855,440675.0
2023-01-07,56.3668,57.3684,56.1753,56.9855,440675.0
2023-01-08,56.3668,57.3684,56.1753,56.9855,440675.0
2023-01-09,57.1033,57.1328,55.9985,56.249,389669.0
2023-01-10,56.2293,56.7596,55.7972,56.6319,417082.0
2023-01-11,56.8873,57.9675,56.8873,57.9576,434592.0
2023-01-12,58.1049,58.213,57.5943,57.5943,323826.0
2023-01-13,57.0149,57.1278,56.2195,56.4748,983710.0
2023-01-14,57.0149,57.1278,56.2195,56.4748,983710.0
2023-01-15,57.0149,57.1278,56.2195,56.4748,983710.0
2023-01-16,57.0149,57.1278,56.2195,56.4748,983710.0
2023-01-17,56.4552,57.0247,56.0526,56.1606,417902.0
2023-01-18,56.2391,56.5828,55.2129,55.267,894596.0
2023-01-19,54.992,55.208,54.4715,54.5992,526173.0
2023-01-20,54.8545,55.699,54.501,55.5223,482220.0
2023-01-21,54.8545,55.699,54.501,55.5223,482220.0
2023-01-22,54.8545,55.699,54.501,55.5223,482220.0
2023-01-23,55.5812,56.6614,55.483,56.6025,461471.0
2023-01-24,55.974,57.776,55.974,57.663,330122.0
2023-01-25,57.3292,59.5043,56.956,59.411,781605.0
2023-01-26,59.8333,60.0788,59.3324,59.8529,479704.0
2023-01-27,59.9216,60.3341,59.5165,60.0689,382331.0
2023-01-28,59.9216,60.3341,59.5165,60.0689,382331.0
2023-01-29,59.9216,60.3341,59.5165,60.0689,382331.0
2023-01-30,60.1966,60.2948,58.9691,58.9691,282667.0
2023-01-31,58.9396,60.0002,58.8513,59.7645,358012.0
2023-02-01,59.5485,60.0346,59.0575,59.4601,480607.0
2023-02-02,59.4503,60.2555,58.2326,59.9118,1127974.0
2023-02-03,59.794,60.0788,59.0869,59.2048,260209.0
2023-02-04,59.794,60.0788,59.0869,59.2048,260209.0
2023-02-05,59.794,60.0788,59.0869,59.2048,260209.0
2023-02-06,59.1262,59.6467,58.8086,59.028,646981.0
2023-02-07,58.6156,59.4797,58.321,59.4601,465216.0
2023-02-08,59.2146,59.4797,58.3995,58.4388,302726.0
2023-02-09,58.7334,58.9421,57.7416,57.938,360294.0
2023-02-10,58.0853,58.8218,57.9969,58.6549,223548.0
2023-02-11,58.0853,58.8218,57.9969,58.6549,223548.0
2023-02-12,58.0853,58.8218,57.9969,58.6549,223548.0
2023-02-13,58.9102,59.6369,58.6262,58.812,385485.0
2023-02-14,58.7531,59.136,58.3799,58.8218,482607.0
2023-02-15,58.5174,59.4896,58.3112,59.3914,303795.0
2023-02-16,58.8709,60.0591,58.7138,59.2932,364778.0
2023-02-17,59.3717,59.519,58.8611,59.4405,455686.0
2023-02-18,59.3717,59.519,58.8611,59.4405,455686.0
2023-02-19,59.3717,59.519,58.8611,59.4405,455686.0
2023-02-20,59.3717,59.519,58.8611,59.4405,455686.0
2023-02-21,59.4306,59.4306,58.213,58.5763,368415.0
2023-02-22,58.3112,59.0182,58.2571,58.3504,378498.0
2023-02-23,58.4585,59.4405,57.9969,58.2719,410259.0
2023-02-24,59.8922,60.4519,58.5076,59.8136,1106503.0
2023-02-25,59.8922,60.4519,58.5076,59.8136,1106503.0
2023-02-26,59.8922,60.4519,58.5076,59.8136,1106503.0
2023-02-27,59.9707,60.8251,59.8038,60.5894,713554.0
2023-02-28,60.609,60.8938,59.9854,60.01,751975.0
2023-03-01,59.902,61.3357,59.7449,61.2081,679996.0
2023-03-02,60.9135,61.8071,60.9135,61.3259,581584.0
2023-03-03,61.4437,62.1262,61.159,62.0035,784113.0
2023-03-04,61.4437,62.1262,61.159,62.0035,784113.0
2023-03-05,61.4437,62.1262,61.159,62.0035,784113.0
2023-03-06,61.974,62.2097,60.393,60.6974,706431.0
2023-03-07,60.7269,61.375,60.6189,60.6385,319600.0
2023-03-08,60.7367,61.7923,60.4716,61.6107,1063357.0
2023-03-09,62.6751,63.6903,62.0739,62.3203,1505840.0
2023-03-10,62.1823,62.6604,60.2604,60.3589,889435.0
2023-03-11,62.1823,62.6604,60.2604,60.3589,889435.0
2023-03-12,62.1823,62.6604,60.2604,60.3589,889435.0
2023-03-13,59.5212,60.8715,59.4226,60.5166,1043174.0
2023-03-14,60.8912,61.315,59.8563,60.5758,1096917.0
2023-03-15,60.4871,60.8912,59.5409,60.8419,901627.0
2023-03-16,60.6941,62.2513,60.4378,62.0148,913205.0
2023-03-17,61.9556,61.9556,60.1421,60.1618,720949.0
2023-03-18,61.9556,61.9556,60.1421,60.1618,720949.0
2023-03-19,61.9556,61.9556,60.1421,60.1618,720949.0
2023-03-20,60.5068,61.5713,60.4279,60.9799,504413.0
2023-03-21,61.6895,62.0246,61.3544,61.7289,399059.0
2023-03-22,61.7191,61.7832,60.083,60.1323,406287.0
2023-03-23,60.0928,60.6743,59.7627,60.0238,303780.0
2023-03-24,59.6789,60.5709,59.5261,60.3787,339715.0
2023-03-25,59.6789,60.5709,59.5261,60.3787,339715.0
2023-03-26,59.6789,60.5709,59.5261,60.3787,339715.0
2023-03-27,60.8715,61.2263,60.2407,60.5659,486913.0
2023-03-28,60.4772,61.4333,60.4772,61.3938,502049.0
2023-03-29,61.6402,61.954,61.1277,61.8965,604836.0
2023-03-30,62.0838,62.5864,61.3051,61.6304,265203.0
2023-03-31,61.9458,62.2119,61.7092,62.1331,310859.0
2023-04-01,61.9458,62.2119,61.7092,62.1331,310859.0
2023-04-02,61.9458,62.2119,61.7092,62.1331,310859.0
2023-04-03,62.2415,62.8821,62.1331,62.6751,352647.0
2023-04-04,62.7146,62.7934,61.522,61.8078,334131.0
2023-04-05,61.6501,61.9852,61.0686,61.5515,389112.0
2023-04-06,61.6008,62.0692,61.1179,61.3544,326221.0
2023-04-07,61.6008,62.0692,61.1179,61.3544,326221.0
2023-04-08,61.6008,62.0692,61.1179,61.3544,326221.0
2023-04-09,61.6008,62.0692,61.1179,61.3544,326221.0
2023-04-10,61.246,62.1133,61.246,61.9951,324780.0
2023-04-11,62.1626,62.7638,62.1528,62.3006,331509.0
2023-04-12,62.4484,63.1926,62.1331,63.0201,462418.0
2023-04-13,63.1679,63.9219,62.4534,63.8283,579495.0
2023-04-14,63.4538,63.917,62.9807,63.1384,356932.0
2023-04-15,63.4538,63.917,62.9807,63.1384,356932.0
2023-04-16,63.4538,63.917,62.9807,63.1384,356932.0
2023-04-17,63.1877,63.4538,62.8427,63.1285,354225.0
2023-04-18,63.6016,64.0156,63.1679,63.4538,556257.0
2023-04-19,63.4439,63.4932,62.9314,63.1285,354821.0
2023-04-20,62.9413,63.1877,62.6357,62.892,365317.0
2023-04-21,63.0102,63.1285,62.2415,63.0102,519004.0
2023-04-22,63.0102,63.1285,62.2415,63.0102,519004.0
2023-04-23,63.0102,63.1285,62.2415,63.0102,519004.0
2023-04-24,63.0201,63.3552,62.7146,63.2665,401598.0
2023-04-25,63.0694,63.2271,62.2513,62.4189,456773.0
2023-04-26,62.2612,62.9117,62.1035,62.4583,708788.0
2023-04-27,62.4287,63.3355,62.3745,63.2566,397137.0
2023-04-28,63.2764,63.9712,63.1926,63.6509,478548.0
2023-04-29,63.2764,63.9712,63.1926,63.6509,478548.0
2023-04-30,63.2764,63.9712,63.1926,63.6509,478548.0
2023-05-01,63.6706,64.3605,63.4636,63.7495,563954.0
2023-05-02,63.6903,63.7347,62.5569,63.3355,364626.0
2023-05-03,63.5326,64.7449,63.5326,63.8677,607300.0
2023-05-04,63.6706,63.7938,62.1133,63.1877,485478.0
2023-05-05,63.4341,64.5577,63.3256,64.2915,609754.0
2023-05-06,63.4341,64.5577,63.3256,64.2915,609754.0
2023-05-07,63.4341,64.5577,63.3256,64.2915,609754.0
2023-05-08,64.2718,64.7252,63.6608,64.1437,472731.0
2023-05-09,64.6267,66.2725,63.4045,65.701,1210496.0
2023-05-10,66.2726,66.5289,65.6123,66.0262,707032.0
2023-05-11,65.6221,66.2086,65.149,65.5236,476260.0
2023-05-12,65.6517,65.9819,65.0997,65.6123,420225.0
2023-05-13,65.6517,65.9819,65.0997,65.6123,420225.0
2023-05-14,65.6517,65.9819,65.0997,65.6123,420225.0
2023-05-15,65.77,66.4895,65.5236,66.0952,396715.0
2023-05-16,66.0952,66.1741,65.356,65.9277,308304.0
2023-05-17,66.4599,66.4993,65.7798,65.9671,384746.0
2023-05-18,65.9176,66.1846,65.0374,65.8088,446775.0
2023-05-19,66.1352,66.4171,65.2154,65.4231,281733.0
2023-05-20,66.1352,66.4171,65.2154,65.4231,281733.0
2023-05-21,66.1352,66.4171,65.2154,65.4231,281733.0
2023-05-22,65.4231,66.0165,65.1462,65.4033,272866.0
2023-05-23,65.0473,65.2451,64.4341,64.4539,308870.0
2023-05-24,64.4539,64.4539,63.544,63.7517,363163.0
2023-05-25,63.5736,63.5736,61.739,61.7934,547301.0
2023-05-26,61.7242,62.0407,60.8539,60.9528,569443.0
2023-05-27,61.7242,62.0407,60.8539,60.9528,569443.0
2023-05-28,61.7242,62.0407,60.8539,60.9528,569443.0
2023-05-29,61.7242,62.0407,60.8539,60.9528,569443.0
2023-05-30,60.9132,61.2693,60.1418,60.389,426977.0
2023-05-31,60.1121,60.4385,59.5088,59.6572,429530.0
2023-06-01,60.0033,60.844,59.8394,60.7846,446420.0
2023-06-02,60.9726,62.4758,60.8341,62.2978,531854.0
2023-06-03,60.9726,62.4758,60.8341,62.2978,531854.0
2023-06-04,60.9726,62.4758,60.8341,62.2978,531854.0
2023-06-05,64.2363,65.072,63.7269,63.8407,1396073.0
2023-06-06,63.5934,64.1671,63.089,63.3758,786805.0
2023-06-07,63.3066,63.8901,63.2176,63.5341,873496.0
2023-06-08,63.6231,64.1967,63.4747,63.9396,675037.0
2023-06-09,63.9099,64.3154,63.7171,64.1868,645436.0
2023-06-10,63.9099,64.3154,63.7171,64.1868,645436.0
2023-06-11,63.9099,64.3154,63.7171,64.1868,645436.0
2023-06-12,64.2165,66.1945,64.0484,65.9572,1095179.0
2023-06-13,65.8978,66.8275,65.6011,66.8077,1114736.0
2023-06-14,66.8572,67.1143,66.2737,66.6791,1012991.0
2023-06-15,66.4319,67.3517,66.3726,66.9857,1026811.0
2023-06-16,67.2429,68.9934,67.2033,68.9638,15142652.0
2023-06-17,67.2429,68.9934,67.2033,68.9638,15142652.0
2023-06-18,67.2429,68.9934,67.2033,68.9638,15142652.0
2023-06-19,67.2429,68.9934,67.2033,68.9638,15142652.0
2023-06-20,68.5385,69.1517,67.9748,68.044,1884981.0
2023-06-21,68.0143,68.1923,67.411,67.9846,1071696.0
2023-06-22,67.5495,68.1132,66.966,67.866,757114.0
2023-06-23,67.6088,67.8165,66.5308,66.8572,1125894.0
2023-06-24,67.6088,67.8165,66.5308,66.8572,1125894.0
2023-06-25,67.6088,67.8165,66.5308,66.8572,1125894.0
2023-06-26,66.6693,68.1726,66.4121,68.1033,926622.0
2023-06-27,68.1033,69.5473,68.1033,69.0726,832049.0
2023-06-28,69.3099,69.478,68.7462,69.4484,726017.0
2023-06-29,69.4286,70.7835,69.2802,70.5956,691096.0
2023-06-30,70.833,71.1495,70.0912,70.7835,622385.0
2023-07-01,70.833,71.1495,70.0912,70.7835,622385.0
2023-07-02,70.833,71.1495,70.0912,70.7835,622385.0
2023-07-03,70.6154,70.9368,70.0428,70.5956,236902.0
2023-07-04,70.6154,70.9368,70.0428,70.5956,236902.0
2023-07-05,70.378,70.7143,69.7945,70.0813,536254.0
2023-07-06,69.8242,70.5462,69.3791,70.1209,505597.0
2023-07-07,70.1011,70.6599,69.9775,70.1605,444931.0
2023-07-08,70.1011,70.6599,69.9775,70.1605,444931.0
2023-07-09,70.1011,70.6599,69.9775,70.1605,444931.0
2023-07-10,70.1209,70.8726,70.1209,70.4572,689033.0
2023-07-11,70.2791,70.655,69.9231,70.4769,900613.0
2023-07-12,70.7341,70.7984,69.928,70.0912,458286.0
2023-07-13,69.9923,70.4077,69.844,69.8737,434689.0
2023-07-14,69.7649,69.7649,68.316,68.3506,566650.0
2023-07-15,69.7649,69.7649,68.316,68.3506,566650.0
2023-07-16,69.7649,69.7649,68.316,68.3506,566650.0
2023-07-17,68.3506,69.8439,68.311,69.7055,422256.0
2023-07-18,69.8835,70.3286,69.1715,69.2011,550914.0
2023-07-19,69.1121,69.2308,68.2022,68.7363,600482.0
2023-07-20,69.2308,69.6956,68.9143,69.5769,865955.0
2023-07-21,69.6462,69.8737,69.1715,69.7154,469055.0
2023-07-22,69.6462,69.8737,69.1715,69.7154,469055.0
2023-07-23,69.6462,69.8737,69.1715,69.7154,469055.0
2023-07-24,69.5967,69.9528,69.0231,69.0824,433792.0
2023-07-25,68.6374,69.2753,68.1874,69.211,537274.0
2023-07-26,69.0726,69.8687,68.9242,69.1616,461800.0
2023-07-27,68.9737,68.9737,67.1655,67.6187,594268.0
2023-07-28,67.8066,68.1577,67.3912,67.9451,675725.0
2023-07-29,67.8066,68.1577,67.3912,67.9451,675725.0
2023-07-30,67.8066,68.1577,67.3912,67.9451,675725.0
2023-07-31,68.1824,68.4742,67.8264,68.2418,913219.0
2023-08-01,68.0341,68.9539,68.0341,68.5978,516145.0
2023-08-02,68.311,69.0528,68.0489,68.1231,587254.0
2023-08-03,68.1132,68.2022,67.4061,67.866,609076.0
2023-08-04,73.3748,75.1846,72.0791,73.0385,2229465.0
2023-08-05,73.3748,75.1846,72.0791,73.0385,2229465.0
2023-08-06,73.3748,75.1846,72.0791,73.0385,2229465.0
2023-08-07,73.2066,75.422,73.2066,74.8682,1086969.0
2023-08-08,74.7198,74.9868,72.3165,72.4846,1173640.0
2023-08-09,72.8704,73.1671,72.1484,72.1978,628939.0
2023-08-10,72.0594,72.8209,71.8616,72.2967,348538.0
2023-08-11,72.366,72.6824,71.5955,72.6429,340053.0
2023-08-12,72.366,72.6824,71.5955,72.6429,340053.0
2023-08-13,72.366,72.6824,71.5955,72.6429,340053.0
2023-08-14,72.7912,73.5231,72.6379,73.1868,429175.0
2023-08-15,72.8308,73.1423,72.5341,72.5638,366769.0
2023-08-16,72.4546,72.8912,71.6213,71.7106,424627.0
2023-08-17,71.8693,72.152,70.391,70.4307,442546.0
2023-08-18,70.0835,71.2343,69.6546,70.897,859762.0
2023-08-19,70.0835,71.2343,69.6546,70.897,859762.0
2023-08-20,70.0835,71.2343,69.6546,70.897,859762.0
2023-08-21,70.9764,71.217,70.648,70.8077,776687.0
2023-08-22,71.4526,72.2959,71.3137,72.0479,633470.0
2023-08-23,72.1272,72.4943,71.5816,72.4844,391602.0
2023-08-24,72.2265,72.9904,72.0677,72.2066,473521.0
2023-08-25,72.7225,72.8069,71.7723,72.0776,303740.0
2023-08-26,72.7225,72.8069,71.7723,72.0776,303740.0
2023-08-27,72.7225,72.8069,71.7723,72.0776,303740.0
2023-08-28,72.0677,73.1491,72.0677,73.1293,337129.0
2023-08-29,72.8317,73.2285,72.2017,72.9507,259462.0
2023-08-30,73.1987,73.8238,73.1987,73.3277,398119.0
2023-08-31,73.546,73.7841,73.1789,73.1789,324400.0
2023-09-01,73.4071,73.7295,73.1293,73.3872,379690.0
2023-09-02,73.4071,73.7295,73.1293,73.3872,379690.0
2023-09-03,73.4071,73.7295,73.1293,73.3872,379690.0
2023-09-04,73.4071,73.7295,73.1293,73.3872,379690.0
2023-09-05,73.1293,73.2136,71.8197,71.8594,425942.0
2023-09-06,71.7006,72.033,71.2294,71.6609,402386.0
2023-09-07,71.7006,72.5241,71.3732,72.4646,420086.0
2023-09-08,72.4249,72.911,71.4328,71.532,419799.0
2023-09-09,72.4249,72.911,71.4328,71.532,419799.0
2023-09-10,72.4249,72.911,71.4328,71.532,419799.0
2023-09-11,71.532,72.5241,70.9826,72.4646,381463.0
2023-09-12,72.3356,73.3575,72.1868,72.8019,539535.0
2023-09-13,72.6531,72.9805,72.405,72.7523,466908.0
2023-09-14,72.6928,73.7742,72.6382,73.7543,657850.0
2023-09-15,73.5857,74.2702,73.4673,74.2305,1686775.0
2023-09-16,73.5857,74.2702,73.4673,74.2305,1686775.0
2023-09-17,73.5857,74.2702,73.4673,74.2305,1686775.0
2023-09-18,74.4885,76.2842,74.4786,75.8775,896349.0
2023-09-19,75.8775,76.3239,74.5778,74.5976,714135.0
2023-09-20,74.8953,75.3417,74.2801,74.3496,533408.0
2023-09-21,74.1512,74.2107,72.9705,73.5757,383782.0
2023-09-22,73.5361,74.1512,73.4468,73.4865,420903.0
2023-09-23,73.5361,74.1512,73.4468,73.4865,420903.0
2023-09-24,73.5361,74.1512,73.4468,73.4865,420903.0
2023-09-25,73.2979,74.4587,73.1293,74.2206,561039.0
2023-09-26,74.0321,74.5877,73.5857,73.6154,569073.0
2023-09-27,73.7246,74.0316,72.8068,73.794,442582.0
2023-09-28,74.0619,74.7464,73.9577,74.4687,433484.0
2023-09-29,74.5976,74.9945,74.3099,74.3893,587321.0
2023-09-30,74.5976,74.9945,74.3099,74.3893,587321.0
2023-10-01,74.5976,74.9945,74.3099,74.3893,587321.0
2023-10-02,74.3198,74.6016,71.6113,72.1471,504609.0
2023-10-03,71.9586,72.7969,71.9536,72.2661,502234.0
2023-10-04,72.0479,72.8515,71.5717,72.4447,487989.0
2023-10-05,72.4943,72.9011,71.8495,72.1868,294305.0
2023-10-06,72.1868,73.8436,71.9746,73.4964,500470.0
2023-10-07,72.1868,73.8436,71.9746,73.4964,500470.0
2023-10-08,72.1868,73.8436,71.9746,73.4964,500470.0
2023-10-09,73.8734,76.949,73.8734,76.8597,611475.0
2023-10-10,77.326,77.3458,76.2793,76.4033,573365.0
2023-10-11,76.4529,76.8249,76.3051,76.7704,566647.0
2023-10-12,76.8795,76.8795,75.6939,76.1057,355751.0
2023-10-13,76.4926,77.0382,75.7534,76.7505,409891.0
2023-10-14,76.4926,77.0382,75.7534,76.7505,409891.0
2023-10-15,76.4926,77.0382,75.7534,76.7505,409891.0
2023-10-16,77.0184,78.199,76.8597,77.3557,487188.0
2023-10-17,77.0382,78.7943,77.0382,77.6732,642395.0
2023-10-18,77.6732,78.0403,76.6811,76.82,524571.0
2023-10-19,76.562,77.5045,76.2763,76.5719,640803.0
2023-10-20,76.2743,77.1077,75.8576,75.9072,598066.0
2023-10-21,76.2743,77.1077,75.8576,75.9072,598066.0
2023-10-22,76.2743,77.1077,75.8576,75.9072,598066.0
