,NMRK US Equity,NMRK US Equity,NMRK US Equity,NMRK US Equity,NMRK US Equity
2023-10-04,5.5276,5.8248,5.5276,5.7753,2137143.0
2023-10-05,5.7456,5.8644,5.6812,5.8347,1324963.0
2023-10-06,5.7951,5.8743,5.6762,5.8347,1928940.0
2023-10-07,5.7951,5.8743,5.6762,5.8347,1928940.0
2023-10-08,5.7951,5.8743,5.6762,5.8347,1928940.0
2023-10-09,5.7753,6.013,5.7273,5.9833,880921.0
2023-10-10,5.9932,6.122,5.9332,6.0824,753832.0
2023-10-11,6.1418,6.2607,6.0527,6.2508,984883.0
2023-10-12,6.2508,6.2508,5.8942,5.9536,967608.0
2023-10-13,6.0328,6.0328,5.7059,5.7753,906397.0
2023-10-14,6.0328,6.0328,5.7059,5.7753,906397.0
2023-10-15,6.0328,6.0328,5.7059,5.7753,906397.0
2023-10-16,5.8743,6.0328,5.7456,5.7753,1294840.0
2023-10-17,5.696,5.914,5.6861,5.7852,1538077.0
2023-10-18,5.6762,5.7258,5.4385,5.4979,980415.0
2023-10-19,5.4979,5.5772,5.3394,5.3493,803600.0
2023-10-20,5.379,5.4385,5.2205,5.2304,911610.0
2023-10-21,5.379,5.4385,5.2205,5.2304,911610.0
2023-10-22,5.379,5.4385,5.2205,5.2304,911610.0
2023-10-23,5.171,5.3642,5.1611,5.2205,724721.0
2023-10-24,5.2701,5.3493,5.1661,5.2404,807493.0
2023-10-25,5.1611,5.2503,5.0373,5.2106,1080439.0
2023-10-26,5.2106,5.4583,5.2007,5.4088,926366.0
2023-10-27,5.4088,5.4682,5.3295,5.3889,1212748.0
2023-10-28,5.4088,5.4682,5.3295,5.3889,1212748.0
2023-10-29,5.4088,5.4682,5.3295,5.3889,1212748.0
2023-10-30,5.4583,5.5673,5.379,5.4979,1088499.0
2023-10-31,5.5276,5.6416,5.4682,5.6168,1284542.0
2023-11-01,5.8942,6.4588,5.8149,6.4489,2589189.0
2023-11-02,6.5678,6.7758,6.4539,6.7461,1581265.0
2023-11-03,6.9145,7.5138,6.8154,7.4494,1657402.0
2023-11-04,6.9145,7.5138,6.8154,7.4494,1657402.0
2023-11-05,6.9145,7.5138,6.8154,7.4494,1657402.0
2023-11-06,7.4296,7.4395,7.0136,7.0928,2117125.0
2023-11-07,7.0334,7.0928,6.8452,6.9937,1132469.0
2023-11-08,7.0433,7.112,6.8897,6.964,899515.0
2023-11-09,6.9937,6.9937,6.7263,6.756,643984.0
2023-11-10,6.7956,6.865,6.7263,6.756,798296.0
2023-11-11,6.7956,6.865,6.7263,6.756,798296.0
2023-11-12,6.7956,6.865,6.7263,6.756,798296.0
2023-11-13,6.6867,6.7907,6.5777,6.7362,594624.0
2023-11-14,7.1721,7.6575,7.1126,7.5683,1346821.0
2023-11-15,7.5089,7.7961,7.5089,7.7169,1049372.0
2023-11-16,7.6872,7.7197,7.5733,7.6277,820171.0
2023-11-17,7.7268,7.7714,7.6079,7.7565,876938.0
2023-11-18,7.7268,7.7714,7.6079,7.7565,876938.0
2023-11-19,7.7268,7.7714,7.6079,7.7565,876938.0
2023-11-20,7.7268,7.8259,7.5592,7.7664,859695.0
2023-11-21,7.7565,7.8161,7.667,7.7465,953338.0
2023-11-22,7.8559,7.9544,7.7465,7.8758,922879.0
2023-11-23,7.8559,7.9544,7.7465,7.8758,922879.0
2023-11-24,7.846,7.9156,7.6769,7.8659,320595.0
2023-11-25,7.846,7.9156,7.6769,7.8659,320595.0
2023-11-26,7.846,7.9156,7.6769,7.8659,320595.0
2023-11-27,7.7963,7.9255,7.6869,7.8559,859494.0
2023-11-28,7.836,7.9753,7.7565,7.9554,1094003.0
2023-11-29,8.1045,8.3681,8.1045,8.2139,1093925.0
2023-11-30,8.2139,8.2746,8.0946,8.1841,1271547.0
2023-12-01,8.1244,8.3879,8.0722,8.3631,964446.0
2023-12-02,8.1244,8.3879,8.0722,8.3631,964446.0
2023-12-03,8.1244,8.3879,8.0722,8.3631,964446.0
2023-12-04,8.3034,8.4824,8.2537,8.4725,849282.0
2023-12-05,8.3531,8.4029,8.2537,8.2935,521412.0
2023-12-06,8.4327,8.5122,8.2636,8.2835,995171.0
2023-12-07,8.3233,8.4824,8.2338,8.4725,820678.0
2023-12-08,8.4526,8.6515,8.2835,8.6316,837729.0
2023-12-09,8.4526,8.6515,8.2835,8.6316,837729.0
2023-12-10,8.4526,8.6515,8.2835,8.6316,837729.0
2023-12-11,8.6117,8.7758,8.4924,8.6912,677534.0
2023-12-12,8.6614,8.7658,8.5719,8.7012,589452.0
2023-12-13,8.7509,9.3028,8.6017,9.2581,1115388.0
2023-12-14,9.5166,10.0387,9.5166,9.9343,1938207.0
2023-12-15,9.974,10.0934,9.5663,9.8647,1853472.0
2023-12-16,9.974,10.0934,9.5663,9.8647,1853472.0
2023-12-17,9.974,10.0934,9.5663,9.8647,1853472.0
2023-12-18,9.9044,10.0546,9.6658,9.9144,1192916.0
2023-12-19,10.0138,10.153,9.9357,10.0138,798893.0
2023-12-20,10.3718,10.6105,10.1232,10.1431,2299731.0
2023-12-21,10.3221,10.4911,10.2028,10.3221,1077406.0
2023-12-22,10.4315,10.4414,10.2326,10.3917,1486868.0
2023-12-23,10.4315,10.4414,10.2326,10.3917,1486868.0
2023-12-24,10.4315,10.4414,10.2326,10.3917,1486868.0
2023-12-25,10.4315,10.4414,10.2326,10.3917,1486868.0
2023-12-26,10.4613,10.8889,10.2823,10.8392,1167218.0
2023-12-27,10.8889,11.1077,10.7895,11.0679,779751.0
2023-12-28,10.9983,11.1634,10.9685,10.9883,618412.0
2023-12-29,10.9187,11.058,10.8237,10.8989,742636.0
2023-12-30,10.9187,11.058,10.8237,10.8989,742636.0
2023-12-31,10.9187,11.058,10.8237,10.8989,742636.0
2024-01-01,10.9187,11.058,10.8237,10.8989,742636.0
2024-01-02,10.7099,11.0368,10.5418,10.7895,829539.0
2024-01-03,10.6105,10.6105,10.2376,10.3022,1096457.0
2024-01-04,10.3221,10.332,10.1133,10.2127,1011156.0
2024-01-05,10.153,10.3917,10.0039,10.0735,1323825.0
2024-01-06,10.153,10.3917,10.0039,10.0735,1323825.0
2024-01-07,10.153,10.3917,10.0039,10.0735,1323825.0
2024-01-08,10.0834,10.3619,10.0437,10.2525,1695206.0
2024-01-09,10.0934,10.2326,9.8945,9.9243,1873447.0
2024-01-10,9.8746,10.0437,9.7851,9.9442,988476.0
2024-01-11,9.8547,9.9144,9.6359,9.6956,1094090.0
2024-01-12,9.9442,9.984,9.5862,9.6459,1040933.0
2024-01-13,9.9442,9.984,9.5862,9.6459,1040933.0
2024-01-14,9.9442,9.984,9.5862,9.6459,1040933.0
2024-01-15,9.9442,9.984,9.5862,9.6459,1040933.0
2024-01-16,9.3973,9.5464,9.3674,9.5365,843010.0
2024-01-17,9.3376,9.5266,9.1686,9.4868,543464.0
2024-01-18,9.5763,9.6857,9.3973,9.5564,894312.0
2024-01-19,9.626,9.7055,9.447,9.6857,596866.0
2024-01-20,9.626,9.7055,9.447,9.6857,596866.0
2024-01-21,9.626,9.7055,9.447,9.6857,596866.0
2024-01-22,9.8746,10.3121,9.8647,10.2724,1087822.0
2024-01-23,10.3718,10.511,10.1431,10.1729,911743.0
2024-01-24,10.4016,10.4215,10.1033,10.1431,669564.0
2024-01-25,10.4016,10.4713,10.163,10.2226,811132.0
2024-01-26,10.3818,10.5011,10.2624,10.342,983372.0
2024-01-27,10.3818,10.5011,10.2624,10.342,983372.0
2024-01-28,10.3818,10.5011,10.2624,10.342,983372.0
2024-01-29,10.3121,10.4315,10.2202,10.4215,891700.0
2024-01-30,10.3221,10.4166,10.2226,10.332,771543.0
2024-01-31,10.2525,10.6502,10.0735,10.0934,1306722.0
2024-02-01,10.1431,10.3718,9.9144,10.3221,711943.0
2024-02-02,10.0934,10.1779,9.9343,10.0834,692269.0
2024-02-03,10.0934,10.1779,9.9343,10.0834,692269.0
2024-02-04,10.0934,10.1779,9.9343,10.0834,692269.0
2024-02-05,9.9044,10.0029,9.7055,9.8746,684072.0
2024-02-06,9.8746,10.0138,9.7006,9.9144,815467.0
2024-02-07,9.9343,9.9343,9.6857,9.8746,598392.0
2024-02-08,9.8845,10.4812,9.8199,10.4315,869218.0
2024-02-09,10.4514,10.521,10.1729,10.4713,944152.0
2024-02-10,10.4514,10.521,10.1729,10.4713,944152.0
2024-02-11,10.4514,10.521,10.1729,10.4713,944152.0
2024-02-12,10.5409,10.7099,10.4812,10.6204,915831.0
2024-02-13,10.0437,10.1331,9.6857,9.8448,1135065.0
2024-02-14,10.0138,10.511,9.9641,10.4713,1056752.0
2024-02-15,10.69,11.048,10.69,10.9486,1895567.0
2024-02-16,10.7497,10.9635,10.5389,10.8292,1015316.0
2024-02-17,10.7497,10.9635,10.5389,10.8292,1015316.0
2024-02-18,10.7497,10.9635,10.5389,10.8292,1015316.0
2024-02-19,10.7497,10.9635,10.5389,10.8292,1015316.0
2024-02-20,10.5309,10.7,10.4911,10.6005,663320.0
2024-02-21,10.5806,10.6204,10.2575,10.332,1225526.0
2024-02-22,10.9386,11.2916,10.4767,10.8094,3124927.0
2024-02-23,10.5409,10.6701,10.1133,10.2326,1857117.0
2024-02-24,10.5409,10.6701,10.1133,10.2326,1857117.0
2024-02-25,10.5409,10.6701,10.1133,10.2326,1857117.0
2024-02-26,10.1928,10.5508,10.1431,10.4514,1271135.0
2024-02-27,10.5508,10.7795,10.5061,10.7099,1145977.0
2024-02-28,10.511,10.6801,10.3818,10.4215,1302822.0
2024-02-29,10.7,10.8143,10.5757,10.7298,1555818.0
2024-03-01,10.8491,10.8989,10.6602,10.7,951233.0
2024-03-02,10.8491,10.8989,10.6602,10.7,951233.0
2024-03-03,10.8491,10.8989,10.6602,10.7,951233.0
2024-03-04,10.7,11.1176,10.6701,10.9386,1420353.0
2024-03-05,10.8292,10.9287,10.5309,10.7397,1060621.0
2024-03-06,10.8989,11.0281,10.5906,10.6105,1091327.0
2024-03-07,10.7601,10.8598,10.6952,10.7999,995596.0
2024-03-08,10.9695,11.2686,10.6105,10.77,1486212.0
2024-03-09,10.9695,11.2686,10.6105,10.77,1486212.0
2024-03-10,10.9695,11.2686,10.6105,10.77,1486212.0
2024-03-11,10.7301,10.8099,10.3362,10.6005,1064981.0
2024-03-12,10.5207,10.7601,10.3811,10.7202,1041352.0
2024-03-13,10.6903,10.8997,10.6105,10.6504,651841.0
2024-03-14,10.5706,10.7501,10.406,10.7102,1373475.0
2024-03-15,10.6404,10.7999,10.4409,10.5407,2127914.0
2024-03-16,10.6404,10.7999,10.4409,10.5407,2127914.0
2024-03-17,10.6404,10.7999,10.4409,10.5407,2127914.0
2024-03-18,10.5108,10.5905,10.4011,10.4509,737552.0
2024-03-19,10.421,10.8149,10.421,10.7002,865708.0
2024-03-20,10.6105,11.1889,10.431,11.0293,1016479.0
2024-03-21,11.1789,11.3584,11.0293,11.2986,1365304.0
2024-03-22,11.2686,11.2936,10.7999,10.8897,1254581.0
2024-03-23,11.2686,11.2936,10.7999,10.8897,1254581.0
2024-03-24,11.2686,11.2936,10.7999,10.8897,1254581.0
2024-03-25,10.9595,10.9894,10.7706,10.8099,685994.0
2024-03-26,10.9595,11.0193,10.8398,10.8698,741140.0
2024-03-27,10.9396,11.0891,10.9246,11.0493,681020.0
2024-03-28,11.1191,11.4781,11.0393,11.0592,1454107.0
2024-03-29,11.1191,11.4781,11.0393,11.0592,1454107.0
2024-03-30,11.1191,11.4781,11.0393,11.0592,1454107.0
2024-03-31,11.1191,11.4781,11.0393,11.0592,1454107.0
2024-04-01,11.0592,11.0592,10.7102,10.8398,1135597.0
2024-04-02,10.6703,10.7551,10.5108,10.6204,841246.0
2024-04-03,10.4709,10.8398,10.4709,10.7401,607310.0
2024-04-04,10.9396,11.0842,10.6354,10.6703,640613.0
2024-04-05,10.5606,10.9695,10.5606,10.9196,1440266.0
2024-04-06,10.5606,10.9695,10.5606,10.9196,1440266.0
2024-04-07,10.5606,10.9695,10.5606,10.9196,1440266.0
2024-04-08,10.9794,11.0692,10.9196,11.0094,741011.0
2024-04-09,11.0094,11.124,10.8049,11.0193,749003.0
2024-04-10,10.6105,10.6603,10.2814,10.4808,922165.0
2024-04-11,10.5207,10.5706,10.1119,10.3412,963059.0
2024-04-12,10.2614,10.3562,10.1418,10.2415,518704.0
2024-04-13,10.2614,10.3562,10.1418,10.2415,518704.0
2024-04-14,10.2614,10.3562,10.1418,10.2415,518704.0
2024-04-15,10.2714,10.3412,9.7479,9.7728,1162344.0
2024-04-16,9.693,9.703,9.4337,9.5634,814084.0
2024-04-17,9.6432,9.693,9.4387,9.4836,656766.0
2024-04-18,9.5235,9.7717,9.4936,9.6132,585787.0
2024-04-19,9.5434,9.698,9.4138,9.5434,630375.0
2024-04-20,9.5434,9.698,9.4138,9.5434,630375.0
2024-04-21,9.5434,9.698,9.4138,9.5434,630375.0
2024-04-22,9.6132,9.6631,9.4537,9.5335,1115096.0
2024-04-23,9.6132,9.87,9.5235,9.7529,747762.0
2024-04-24,9.7229,9.7728,9.5335,9.7229,845545.0
2024-04-25,9.4836,9.7229,9.4238,9.6332,980125.0
2024-04-26,9.693,9.8626,9.5534,9.7329,666185.0
2024-04-27,9.693,9.8626,9.5534,9.7329,666185.0
2024-04-28,9.693,9.8626,9.5534,9.7329,666185.0
2024-04-29,9.7628,9.8825,9.7229,9.7927,455945.0
2024-04-30,9.6631,9.7778,9.5036,9.5434,1077393.0
2024-05-01,9.5734,9.8825,9.4836,9.5734,789579.0
