,SBSI US Equity,SBSI US Equity,SBSI US Equity,SBSI US Equity,SBSI US Equity
2023-08-12,31.1043,31.818,31.0753,31.4997,69240.0
2023-08-13,31.1043,31.818,31.0753,31.4997,69240.0
2023-08-14,31.2779,31.3936,30.5545,31.0946,85303.0
2023-08-15,30.6992,31.0994,30.4291,30.5835,125580.0
2023-08-16,30.5542,30.7395,30.1251,30.1738,75829.0
2023-08-17,30.1933,30.5444,30.0471,30.1641,62991.0
2023-08-18,29.9203,30.4762,29.7662,30.1836,122759.0
2023-08-19,29.9203,30.4762,29.7662,30.1836,122759.0
2023-08-20,29.9203,30.4762,29.7662,30.1836,122759.0
2023-08-21,30.2128,30.52,29.5253,29.6765,73201.0
2023-08-22,29.5984,29.8032,28.8768,29.2084,135995.0
2023-08-23,29.1303,29.5594,29.1011,29.4034,73088.0
2023-08-24,29.3059,29.9885,29.3059,29.7155,97839.0
2023-08-25,29.852,29.852,29.0231,29.4717,69573.0
2023-08-26,29.852,29.852,29.0231,29.4717,69573.0
2023-08-27,29.852,29.852,29.0231,29.4717,69573.0
2023-08-28,29.5984,29.8715,29.5692,29.8032,60534.0
2023-08-29,29.8228,29.8228,29.4229,29.6472,80920.0
2023-08-30,29.657,29.657,29.1206,29.3546,83052.0
2023-08-31,29.3644,29.5887,29.1645,29.3546,138836.0
2023-09-01,29.5594,29.9788,29.5594,29.852,107980.0
2023-09-02,29.5594,29.9788,29.5594,29.852,107980.0
2023-09-03,29.5594,29.9788,29.5594,29.852,107980.0
2023-09-04,29.5594,29.9788,29.5594,29.852,107980.0
2023-09-05,29.6472,30.008,29.1303,29.2571,128508.0
2023-09-06,29.2376,29.5594,28.5354,28.5744,98673.0
2023-09-07,28.5257,28.5257,27.8918,28.2916,127818.0
2023-09-08,28.4672,28.6671,27.9503,28.4379,84534.0
2023-09-09,28.4672,28.6671,27.9503,28.4379,84534.0
2023-09-10,28.4672,28.6671,27.9503,28.4379,84534.0
2023-09-11,28.5549,28.75,28.1258,28.2819,92548.0
2023-09-12,28.3306,28.6232,28.1356,28.4964,84708.0
2023-09-13,28.6183,28.6232,28.0088,28.4282,94383.0
2023-09-14,28.6622,29.3254,28.6622,29.3156,114427.0
2023-09-15,29.1986,29.3839,28.7012,28.8475,528904.0
2023-09-16,29.1986,29.3839,28.7012,28.8475,528904.0
2023-09-17,29.1986,29.3839,28.7012,28.8475,528904.0
2023-09-18,28.8865,28.9987,28.2136,28.2429,95283.0
2023-09-19,28.2429,28.8304,27.9504,28.0771,92054.0
2023-09-20,28.1648,28.3501,27.882,27.882,71280.0
2023-09-21,27.609,28.0534,27.4529,27.7065,76468.0
2023-09-22,27.765,27.8333,27.6187,27.6772,66914.0
2023-09-23,27.765,27.8333,27.6187,27.6772,66914.0
2023-09-24,27.765,27.8333,27.6187,27.6772,66914.0
2023-09-25,27.5309,28.1648,27.5309,28.1453,65342.0
2023-09-26,27.8625,28.3209,27.7065,27.7943,127536.0
2023-09-27,27.8723,28.0966,27.5504,27.5602,100798.0
2023-09-28,27.5309,28.2916,27.3944,27.9893,138472.0
2023-09-29,28.1161,28.3794,27.8528,27.9893,147877.0
2023-09-30,28.1161,28.3794,27.8528,27.9893,147877.0
2023-10-01,28.1161,28.3794,27.8528,27.9893,147877.0
2023-10-02,27.96,27.96,27.648,27.804,114401.0
2023-10-03,27.57,27.6187,27.1213,27.2384,97556.0
2023-10-04,27.4139,27.4139,26.9751,27.2579,85152.0
2023-10-05,27.2676,27.765,27.2676,27.6772,96595.0
2023-10-06,27.4432,28.0795,27.2774,27.882,200768.0
2023-10-07,27.4432,28.0795,27.2774,27.882,200768.0
2023-10-08,27.4432,28.0795,27.2774,27.882,200768.0
2023-10-09,27.726,28.1941,27.1604,27.96,71922.0
2023-10-10,28.0478,28.1844,27.7455,27.8528,46709.0
2023-10-11,27.921,28.3209,27.726,27.9308,60199.0
2023-10-12,27.8723,27.8723,27.5017,27.8528,73100.0
2023-10-13,28.0868,28.0868,27.1701,27.2774,54770.0
2023-10-14,28.0868,28.0868,27.1701,27.2774,54770.0
2023-10-15,28.0868,28.0868,27.1701,27.2774,54770.0
2023-10-16,27.5212,27.8333,27.4139,27.7845,73056.0
2023-10-17,27.7552,28.5647,27.7438,28.2916,100829.0
2023-10-18,28.0868,28.1551,27.7162,27.7455,78485.0
2023-10-19,27.648,27.9796,27.5309,27.5407,84618.0
2023-10-20,27.6285,27.6285,26.8483,26.8775,131008.0
2023-10-21,27.6285,27.6285,26.8483,26.8775,131008.0
2023-10-22,27.6285,27.6285,26.8483,26.8775,131008.0
2023-10-23,26.7117,27.2969,26.702,26.9361,91959.0
2023-10-24,27.0141,27.0238,26.4094,26.897,89812.0
2023-10-25,26.663,27.6675,26.5167,27.5504,138155.0
2023-10-26,25.3659,27.4432,25.0733,27.1311,187755.0
2023-10-27,26.8678,27.3066,25.6877,26.5947,218488.0
2023-10-28,26.8678,27.3066,25.6877,26.5947,218488.0
2023-10-29,26.8678,27.3066,25.6877,26.5947,218488.0
2023-10-30,26.741,26.8678,25.9413,26.624,139685.0
2023-10-31,26.6142,27.5017,25.8877,26.0388,131911.0
2023-11-01,25.9901,26.8849,25.8535,26.1851,120749.0
2023-11-02,26.5362,27.5017,26.5362,27.4724,94796.0
2023-11-03,28.5159,29.1986,28.4233,28.711,156540.0
2023-11-04,28.5159,29.1986,28.4233,28.711,156540.0
2023-11-05,28.5159,29.1986,28.4233,28.711,156540.0
2023-11-06,28.6037,28.6915,28.0771,28.2624,97250.0
2023-11-07,28.2234,28.2526,27.3749,27.4724,94142.0
2023-11-08,27.5895,27.6382,26.8873,27.1994,114957.0
2023-11-09,27.3066,27.3456,26.5167,26.7313,98735.0
2023-11-10,26.8385,26.858,26.2631,26.6727,100686.0
2023-11-11,26.8385,26.858,26.2631,26.6727,100686.0
2023-11-12,26.8385,26.858,26.2631,26.6727,100686.0
2023-11-13,26.6532,26.9409,26.2924,26.897,62911.0
2023-11-14,27.8723,28.8963,27.5407,28.7597,136210.0
2023-11-15,28.7207,29.3254,28.7207,28.9255,139253.0
2023-11-16,28.9645,29.3254,27.9991,28.0381,114142.0
2023-11-17,28.4964,28.8768,28.2331,28.4574,129445.0
2023-11-18,28.4964,28.8768,28.2331,28.4574,129445.0
2023-11-19,28.4964,28.8768,28.2331,28.4574,129445.0
2023-11-20,28.6037,28.6037,28.1356,28.3599,79130.0
2023-11-21,28.35,28.3994,27.7672,27.7672,66612.0
2023-11-22,28.0339,28.0438,27.503,27.6388,68128.0
2023-11-23,28.0339,28.0438,27.503,27.6388,68128.0
2023-11-24,27.5795,27.8462,26.972,27.6981,20220.0
2023-11-25,27.5795,27.8462,26.972,27.6981,20220.0
2023-11-26,27.5795,27.8462,26.972,27.6981,20220.0
2023-11-27,27.5104,27.5598,27.1548,27.2535,86011.0
2023-11-28,27.2733,27.2733,26.7991,27.0659,83368.0
2023-11-29,27.1943,27.6585,27.1943,27.2931,88035.0
2023-11-30,27.4511,27.4511,26.9374,27.0955,148554.0
2023-12-01,26.8979,28.8637,26.8979,28.7649,130178.0
2023-12-02,26.8979,28.8637,26.8979,28.7649,130178.0
2023-12-03,26.8979,28.8637,26.8979,28.7649,130178.0
2023-12-04,28.5574,29.2884,28.5574,29.2291,132236.0
2023-12-05,29.081,29.5057,28.9032,29.002,61554.0
2023-12-06,29.2291,30.0194,29.1995,29.2983,123630.0
2023-12-07,29.5156,29.891,29.1353,29.891,98824.0
2023-12-08,29.97,30.296,29.6934,30.0194,87555.0
2023-12-09,29.97,30.296,29.6934,30.0194,87555.0
2023-12-10,29.97,30.296,29.6934,30.0194,87555.0
2023-12-11,29.9009,29.9009,29.6292,29.8317,78574.0
2023-12-12,29.7922,29.8416,29.486,29.5255,74329.0
2023-12-13,29.5354,31.2739,29.2193,31.1652,233925.0
2023-12-14,32.0049,32.7951,30.2367,31.6394,167673.0
2023-12-15,31.995,31.995,31.116,31.4023,479729.0
2023-12-16,31.995,31.995,31.116,31.4023,479729.0
2023-12-17,31.995,31.995,31.116,31.4023,479729.0
2023-12-18,31.7481,31.8172,30.9479,31.3233,98367.0
2023-12-19,31.5702,32.1531,31.4122,31.8666,110370.0
2023-12-20,31.8962,32.8445,31.5406,31.5702,145325.0
2023-12-21,31.7678,31.8271,31.3134,31.7085,95098.0
2023-12-22,31.7085,32.4,31.669,31.7283,100192.0
2023-12-23,31.7085,32.4,31.669,31.7283,100192.0
2023-12-24,31.7085,32.4,31.669,31.7283,100192.0
2023-12-25,31.7085,32.4,31.669,31.7283,100192.0
2023-12-26,31.9259,32.4296,31.432,32.2518,81466.0
2023-12-27,32.2123,32.3506,31.9456,32.1037,67208.0
2023-12-28,32.0148,32.1086,31.7085,31.7283,60249.0
2023-12-29,31.7283,31.8073,30.6417,30.9381,98547.0
2023-12-30,31.7283,31.8073,30.6417,30.9381,98547.0
2023-12-31,31.7283,31.8073,30.6417,30.9381,98547.0
2024-01-01,31.7283,31.8073,30.6417,30.9381,98547.0
2024-01-02,30.6713,31.3924,30.6615,31.3529,150672.0
2024-01-03,31.2048,31.264,30.6417,30.7405,151898.0
2024-01-04,30.7899,31.1356,30.6022,30.7405,97600.0
2024-01-05,30.4935,30.9776,30.4935,30.859,121213.0
2024-01-06,30.4935,30.9776,30.4935,30.859,121213.0
2024-01-07,30.4935,30.9776,30.4935,30.859,121213.0
2024-01-08,30.6911,30.9381,30.3602,30.7207,64253.0
2024-01-09,30.2861,30.5528,29.8584,30.3948,96549.0
2024-01-10,30.2367,30.454,30.1295,30.4244,121204.0
2024-01-11,30.1379,30.1379,28.9624,29.5848,133712.0
2024-01-12,29.9009,30.1478,29.081,29.6539,93911.0
2024-01-13,29.9009,30.1478,29.081,29.6539,93911.0
2024-01-14,29.9009,30.1478,29.081,29.6539,93911.0
2024-01-15,29.9009,30.1478,29.081,29.6539,93911.0
2024-01-16,29.1402,29.4366,29.1106,29.4267,108458.0
2024-01-17,28.9032,29.6737,28.9032,29.644,112911.0
2024-01-18,29.6934,30.1972,29.4465,29.7329,85129.0
2024-01-19,29.9404,30.296,29.4959,30.2861,96524.0
2024-01-20,29.9404,30.296,29.4959,30.2861,96524.0
2024-01-21,29.9404,30.296,29.4959,30.2861,96524.0
2024-01-22,30.2861,31.3826,30.2861,31.3628,115039.0
2024-01-23,31.4616,31.4813,30.6911,30.6911,114069.0
2024-01-24,31.0171,31.2388,30.7405,30.8195,87356.0
2024-01-25,31.3727,31.4122,30.4145,30.6516,110378.0
2024-01-26,29.644,30.7109,29.0168,30.6022,129286.0
2024-01-27,29.644,30.7109,29.0168,30.6022,129286.0
2024-01-28,29.644,30.7109,29.0168,30.6022,129286.0
2024-01-29,30.9578,33.3384,30.8887,32.4099,227516.0
2024-01-30,32.2617,32.7704,31.9654,32.5679,220803.0
2024-01-31,32.0543,32.3012,30.9084,30.9183,215529.0
2024-02-01,31.2245,31.2245,29.6638,30.375,317223.0
2024-02-02,30.1083,30.4738,29.8712,30.0194,151510.0
2024-02-03,30.1083,30.4738,29.8712,30.0194,151510.0
2024-02-04,30.1083,30.4738,29.8712,30.0194,151510.0
2024-02-05,29.6934,29.7626,29.2291,29.4366,125193.0
2024-02-06,29.4465,29.9404,29.3279,29.5946,92388.0
2024-02-07,29.6638,29.6934,28.8439,29.4465,124148.0
2024-02-08,29.407,29.5848,29.1304,29.407,99814.0
2024-02-09,29.4168,29.9799,28.7649,29.9404,96810.0
2024-02-10,29.4168,29.9799,28.7649,29.9404,96810.0
2024-02-11,29.4168,29.9799,28.7649,29.9404,96810.0
2024-02-12,29.8416,30.8195,29.8416,30.4837,127899.0
2024-02-13,29.4366,29.7823,28.7106,29.16,184062.0
2024-02-14,29.49,29.73,28.93,29.3,113982.0
2024-02-15,29.51,30.95,29.51,30.65,138771.0
2024-02-16,30.0,30.1799,29.39,29.43,383201.0
2024-02-17,30.0,30.1799,29.39,29.43,383201.0
2024-02-18,30.0,30.1799,29.39,29.43,383201.0
2024-02-19,30.0,30.1799,29.39,29.43,383201.0
2024-02-20,29.31,29.68,29.23,29.54,186627.0
2024-02-21,29.57,29.67,29.04,29.12,108902.0
2024-02-22,28.98,29.16,28.39,28.58,141289.0
2024-02-23,28.67,29.16,28.3952,28.92,94498.0
2024-02-24,28.67,29.16,28.3952,28.92,94498.0
2024-02-25,28.67,29.16,28.3952,28.92,94498.0
2024-02-26,28.82,29.2,28.47,28.97,138892.0
2024-02-27,29.12,29.368,28.69,28.77,81257.0
2024-02-28,28.53,28.8,28.26,28.29,98173.0
2024-02-29,28.92,29.4199,28.641,28.66,99345.0
2024-03-01,28.45,28.54,28.02,28.52,127132.0
2024-03-02,28.45,28.54,28.02,28.52,127132.0
2024-03-03,28.45,28.54,28.02,28.52,127132.0
2024-03-04,29.12,30.555,29.11,29.94,310456.0
2024-03-05,29.76,30.96,29.76,30.78,140677.0
2024-03-06,29.96,30.26,28.73,29.68,357528.0
2024-03-07,29.64,29.795,28.54,28.66,230172.0
2024-03-08,29.14,29.26,28.63,28.84,117857.0
2024-03-09,29.14,29.26,28.63,28.84,117857.0
2024-03-10,29.14,29.26,28.63,28.84,117857.0
2024-03-11,28.77,28.98,28.43,28.8,88288.0
2024-03-12,28.75,28.75,28.225,28.29,73063.0
2024-03-13,28.35,28.53,28.05,28.25,86098.0
2024-03-14,28.28,28.28,27.14,27.41,120627.0
2024-03-15,27.3,27.89,27.3,27.61,344232.0
2024-03-16,27.3,27.89,27.3,27.61,344232.0
2024-03-17,27.3,27.89,27.3,27.61,344232.0
2024-03-18,27.55,27.96,27.185,27.28,132267.0
2024-03-19,27.18,27.71,27.18,27.55,124896.0
2024-03-20,27.35,28.76,27.215,28.48,97260.0
2024-03-21,28.72,29.15,28.39,28.55,127105.0
2024-03-22,28.67,28.67,28.06,28.1,64137.0
2024-03-23,28.67,28.67,28.06,28.1,64137.0
2024-03-24,28.67,28.67,28.06,28.1,64137.0
2024-03-25,28.19,28.51,28.19,28.42,54047.0
2024-03-26,28.52,28.54,27.89,28.08,65433.0
2024-03-27,28.21,29.17,28.08,29.04,89152.0
2024-03-28,29.0,29.32,28.69,29.23,148983.0
2024-03-29,29.0,29.32,28.69,29.23,148983.0
2024-03-30,29.0,29.32,28.69,29.23,148983.0
2024-03-31,29.0,29.32,28.69,29.23,148983.0
2024-04-01,29.19,29.19,28.4372,28.73,84749.0
2024-04-02,28.4,28.61,27.88,27.96,114045.0
2024-04-03,27.82,28.135,27.45,27.66,107642.0
2024-04-04,27.77,28.08,27.62,27.66,123568.0
2024-04-05,27.43,27.73,27.43,27.68,60307.0
2024-04-06,27.43,27.73,27.43,27.68,60307.0
2024-04-07,27.43,27.73,27.43,27.68,60307.0
2024-04-08,27.67,28.2,27.67,28.08,69982.0
