,SCL US Equity,SCL US Equity,SCL US Equity,SCL US Equity,SCL US Equity
2022-05-29,107.8968,109.941,107.8968,108.8897,57509.0
2022-05-30,107.8968,109.941,107.8968,108.8897,57509.0
2022-05-31,107.7216,109.2888,106.4561,109.1331,110583.0
2022-06-01,108.734,108.734,106.3393,107.1667,72706.0
2022-06-02,107.1278,109.7561,107.1278,109.7561,36843.0
2022-06-03,108.4225,108.8431,107.5415,108.2667,45144.0
2022-06-04,108.4225,108.8431,107.5415,108.2667,45144.0
2022-06-05,108.4225,108.8431,107.5415,108.2667,45144.0
2022-06-06,109.026,109.9702,108.3057,109.2791,71483.0
2022-06-07,108.1791,108.7924,107.634,108.4711,44982.0
2022-06-08,107.5366,107.7897,105.9499,106.495,49771.0
2022-06-09,106.1251,106.5924,105.0057,105.288,59682.0
2022-06-10,104.4119,104.4119,102.2898,102.3676,58552.0
2022-06-11,104.4119,104.4119,102.2898,102.3676,58552.0
2022-06-12,104.4119,104.4119,102.2898,102.3676,58552.0
2022-06-13,100.3526,100.9999,98.615,99.1163,62545.0
2022-06-14,98.8827,98.8827,96.5172,97.7924,63959.0
2022-06-15,98.9606,99.4278,96.9845,97.6561,79045.0
2022-06-16,95.9234,95.9234,93.188,93.5385,105601.0
2022-06-17,94.0447,94.456,92.5066,93.2367,138800.0
2022-06-18,94.0447,94.456,92.5066,93.2367,138800.0
2022-06-19,94.0447,94.456,92.5066,93.2367,138800.0
2022-06-20,94.0447,94.456,92.5066,93.2367,138800.0
2022-06-21,94.2491,95.1982,92.8863,94.2978,70636.0
2022-06-22,93.4606,95.6411,92.9739,95.1057,83408.0
2022-06-23,94.9208,95.7093,94.0252,95.4951,55432.0
2022-06-24,96.1668,99.4132,96.1668,99.3889,200160.0
2022-06-25,96.1668,99.4132,96.1668,99.3889,200160.0
2022-06-26,96.1668,99.4132,96.1668,99.3889,200160.0
2022-06-27,100.119,100.3721,98.8632,98.9898,73098.0
2022-06-28,99.8561,100.8393,97.6717,97.9579,65810.0
2022-06-29,98.0358,98.0358,96.1084,97.3836,60893.0
2022-06-30,96.5269,98.7269,96.4101,98.6588,93450.0
2022-07-01,97.919,99.9243,97.2765,99.6517,90269.0
2022-07-02,97.919,99.9243,97.2765,99.6517,90269.0
2022-07-03,97.919,99.9243,97.2765,99.6517,90269.0
2022-07-04,97.919,99.9243,97.2765,99.6517,90269.0
2022-07-05,97.919,98.6977,95.6119,98.5225,116702.0
2022-07-06,98.065,98.8389,95.427,98.0358,78199.0
2022-07-07,98.1429,98.6923,96.1668,96.5367,155467.0
2022-07-08,96.9845,96.9845,95.242,95.8358,72168.0
2022-07-09,96.9845,96.9845,95.242,95.8358,72168.0
2022-07-10,96.9845,96.9845,95.242,95.8358,72168.0
2022-07-11,95.6995,96.3615,94.5509,96.2739,72366.0
2022-07-12,96.0402,97.4517,95.8455,96.2739,51817.0
2022-07-13,95.7287,96.5269,94.8234,96.1084,38936.0
2022-07-14,94.6774,96.8482,93.8208,96.6243,87863.0
2022-07-15,98.0553,98.323,96.3809,97.5199,68192.0
2022-07-16,98.0553,98.323,96.3809,97.5199,68192.0
2022-07-17,98.0553,98.323,96.3809,97.5199,68192.0
2022-07-18,97.8216,98.6783,96.488,97.0039,56444.0
2022-07-19,98.1234,100.6057,98.1234,100.2845,64622.0
2022-07-20,100.5862,101.365,99.6225,100.9172,78783.0
2022-07-21,99.5252,101.657,99.5252,101.4915,66110.0
2022-07-22,101.803,102.299,99.8367,101.4234,68544.0
2022-07-23,101.803,102.299,99.8367,101.4234,68544.0
2022-07-24,101.803,102.299,99.8367,101.4234,68544.0
2022-07-25,102.3092,103.1951,101.2968,103.1951,61225.0
2022-07-26,102.903,103.9251,102.2898,103.0393,82814.0
2022-07-27,105.8915,108.6902,103.6818,108.3057,112315.0
2022-07-28,108.4809,111.9366,108.4809,111.8587,98900.0
2022-07-29,111.5667,113.095,108.7534,109.2304,338770.0
2022-07-30,111.5667,113.095,108.7534,109.2304,338770.0
2022-07-31,111.5667,113.095,108.7534,109.2304,338770.0
2022-08-01,108.3251,109.9946,107.5707,108.5977,86984.0
2022-08-02,107.926,108.4322,106.0473,106.1641,64690.0
2022-08-03,106.4269,106.4269,105.0349,105.2004,83433.0
2022-08-04,105.1322,105.9402,104.8986,105.3074,50118.0
2022-08-05,104.2561,106.2322,104.1004,105.726,48678.0
2022-08-06,104.2561,106.2322,104.1004,105.726,48678.0
2022-08-07,104.2561,106.2322,104.1004,105.726,48678.0
2022-08-08,106.1641,106.9234,105.1517,105.6871,71236.0
2022-08-09,105.6481,105.6481,103.7597,104.4995,67650.0
2022-08-10,106.1641,107.363,106.1641,106.8649,77692.0
2022-08-11,107.5561,108.6366,107.2154,107.303,44141.0
2022-08-12,108.6819,110.0676,107.449,110.0676,45220.0
2022-08-13,108.6819,110.0676,107.449,110.0676,45220.0
2022-08-14,108.6819,110.0676,107.449,110.0676,45220.0
2022-08-15,108.9384,111.518,108.549,111.3136,62651.0
2022-08-16,111.7322,113.6207,111.2941,113.3578,58056.0
2022-08-17,112.18,112.18,110.4862,111.6738,46271.0
2022-08-18,111.8003,112.141,110.7003,111.7809,44980.0
2022-08-19,111.6154,112.2189,109.9994,110.0287,91254.0
2022-08-20,111.6154,112.2189,109.9994,110.0287,91254.0
2022-08-21,111.6154,112.2189,109.9994,110.0287,91254.0
2022-08-22,108.9481,110.4083,107.2251,107.5269,41436.0
2022-08-23,107.157,108.1548,106.826,107.3419,39400.0
2022-08-24,107.5464,108.4517,106.5729,106.8844,39755.0
2022-08-25,107.0791,109.7561,107.0791,109.0844,53196.0
2022-08-26,108.7632,108.9384,104.8694,105.0543,82092.0
2022-08-27,108.7632,108.9384,104.8694,105.0543,82092.0
2022-08-28,108.7632,108.9384,104.8694,105.0543,82092.0
2022-08-29,104.7039,104.7915,103.3995,104.2269,69745.0
2022-08-30,103.7631,103.7631,101.6734,103.1577,59142.0
2022-08-31,103.1284,103.1284,101.6246,101.7808,55042.0
2022-09-01,101.4293,102.4253,99.2614,100.3453,63513.0
2022-09-02,100.8029,101.4293,98.7146,99.5739,51717.0
2022-09-03,100.8029,101.4293,98.7146,99.5739,51717.0
2022-09-04,100.8029,101.4293,98.7146,99.5739,51717.0
2022-09-05,100.8029,101.4293,98.7146,99.5739,51717.0
2022-09-06,99.1735,99.1735,95.7362,96.5077,76179.0
2022-09-07,96.537,99.818,96.537,99.5251,85464.0
2022-09-08,98.4119,98.5193,97.5721,98.1482,55645.0
2022-09-09,99.0466,99.9352,98.324,99.2614,53455.0
2022-09-10,99.0466,99.9352,98.324,99.2614,53455.0
2022-09-11,99.0466,99.9352,98.324,99.2614,53455.0
2022-09-12,100.5406,101.5562,99.7301,101.3902,66024.0
2022-09-13,99.5837,99.5837,96.244,96.5077,79600.0
2022-09-14,96.1854,96.1952,93.8858,94.5449,90697.0
2022-09-15,93.8223,95.3847,93.5294,94.7012,98102.0
2022-09-16,93.959,94.4473,92.5431,93.959,194834.0
2022-09-17,93.959,94.4473,92.5431,93.959,194834.0
2022-09-18,93.959,94.4473,92.5431,93.959,194834.0
2022-09-19,93.0802,96.7225,93.0802,96.6346,53273.0
2022-09-20,95.4531,95.4531,93.7637,95.0429,57268.0
2022-09-21,95.2968,97.6355,94.291,94.6621,57537.0
2022-09-22,94.9453,95.0136,93.8321,94.6621,51457.0
2022-09-23,93.0606,93.8907,92.4454,93.5977,63438.0
2022-09-24,93.0606,93.8907,92.4454,93.5977,63438.0
2022-09-25,93.0606,93.8907,92.4454,93.5977,63438.0
2022-09-26,93.7442,94.9941,92.7774,92.836,71898.0
2022-09-27,93.7637,93.9785,91.8009,92.133,91468.0
2022-09-28,92.7384,94.916,92.3234,93.8711,70244.0
2022-09-29,92.8946,93.3731,91.215,93.2071,64133.0
2022-09-30,93.7832,94.3008,91.4689,91.4689,138262.0
2022-10-01,93.7832,94.3008,91.4689,91.4689,138262.0
2022-10-02,93.7832,94.3008,91.4689,91.4689,138262.0
2022-10-03,92.7091,94.916,91.9767,94.2129,77315.0
2022-10-04,95.3554,96.8397,95.3554,95.7362,65945.0
2022-10-05,94.3691,95.6581,94.3691,94.7597,62694.0
2022-10-06,94.1738,95.1503,93.1095,93.4219,64194.0
2022-10-07,92.9825,92.9825,90.0139,90.551,67027.0
2022-10-08,92.9825,92.9825,90.0139,90.551,67027.0
2022-10-09,92.9825,92.9825,90.0139,90.551,67027.0
2022-10-10,90.9123,92.8849,90.346,91.8693,47865.0
2022-10-11,91.215,92.631,90.7756,91.4299,73519.0
2022-10-12,90.7073,91.8009,90.1018,90.9416,53059.0
2022-10-13,89.6233,93.7539,89.4818,93.5001,65802.0
2022-10-14,93.8809,94.3558,91.8693,92.4747,55923.0
2022-10-15,93.8809,94.3558,91.8693,92.4747,55923.0
2022-10-16,93.8809,94.3558,91.8693,92.4747,55923.0
2022-10-17,93.5879,95.4042,93.3731,94.3106,76996.0
2022-10-18,96.537,97.0741,95.4824,95.9706,55720.0
2022-10-19,99.6032,101.1168,96.5272,99.3786,88814.0
2022-10-20,98.6658,99.4664,92.797,93.168,113022.0
2022-10-21,93.7735,95.9315,93.0606,95.1992,76384.0
2022-10-22,93.7735,95.9315,93.0606,95.1992,76384.0
2022-10-23,93.7735,95.9315,93.0606,95.1992,76384.0
2022-10-24,95.9804,96.078,94.5156,95.6581,61081.0
2022-10-25,95.9706,98.7634,95.9706,97.7088,58108.0
2022-10-26,98.6169,99.6032,97.3475,98.3533,58039.0
2022-10-27,98.9001,101.234,98.7048,98.8122,57092.0
2022-10-28,99.7497,101.8784,98.6169,101.4585,53119.0
2022-10-29,99.7497,101.8784,98.6169,101.4585,53119.0
2022-10-30,99.7497,101.8784,98.6169,101.4585,53119.0
2022-10-31,100.5992,102.3179,100.5992,101.9859,149222.0
2022-11-01,102.5522,103.4213,101.4878,102.1323,74665.0
2022-11-02,102.5327,105.1986,99.984,100.0524,81343.0
2022-11-03,98.7243,100.9605,98.6267,99.8376,55060.0
2022-11-04,101.3609,102.9331,100.8678,102.3862,45971.0
2022-11-05,101.3609,102.9331,100.8678,102.3862,45971.0
2022-11-06,101.3609,102.9331,100.8678,102.3862,45971.0
2022-11-07,103.5483,104.6322,102.2983,103.8119,51352.0
2022-11-08,104.8665,105.9993,103.7387,104.6322,56314.0
2022-11-09,104.2416,104.3929,101.6636,102.1714,49317.0
2022-11-10,105.677,107.9035,104.6517,106.1262,83674.0
2022-11-11,107.093,108.1671,105.3255,106.5949,72453.0
2022-11-12,107.093,108.1671,105.3255,106.5949,72453.0
2022-11-13,107.093,108.1671,105.3255,106.5949,72453.0
2022-11-14,105.7649,107.0441,104.0951,106.4387,49952.0
2022-11-15,107.4445,108.3917,106.1946,106.5657,50986.0
2022-11-16,106.7707,107.5226,106.0286,106.5852,53782.0
2022-11-17,105.7161,105.7161,103.8217,105.472,42590.0
2022-11-18,107.2687,107.88,104.7982,106.0579,64664.0
2022-11-19,107.2687,107.88,104.7982,106.0579,64664.0
2022-11-20,107.2687,107.88,104.7982,106.0579,64664.0
2022-11-21,105.2962,106.5803,104.9544,105.7063,72317.0
2022-11-22,106.3606,107.6789,105.7161,107.4445,80026.0
2022-11-23,106.6828,108.3331,106.6438,107.464,47806.0
2022-11-24,106.6828,108.3331,106.6438,107.464,47806.0
2022-11-25,108.3429,108.8813,107.9132,107.9132,24894.0
2022-11-26,108.3429,108.8813,107.9132,107.9132,24894.0
2022-11-27,108.3429,108.8813,107.9132,107.9132,24894.0
2022-11-28,107.9913,107.9913,105.4134,105.9212,47395.0
2022-11-29,105.9261,107.2684,105.9261,106.5237,45049.0
2022-11-30,106.6903,109.7228,104.3878,109.3162,113330.0
2022-12-01,109.1496,110.345,108.2629,110.0118,67796.0
2022-12-02,109.0026,111.7559,107.6799,111.3052,55118.0
2022-12-03,109.0026,111.7559,107.6799,111.3052,55118.0
2022-12-04,109.0026,111.7559,107.6799,111.3052,55118.0
2022-12-05,110.3743,110.3743,107.0332,109.081,71965.0
2022-12-06,108.16,108.9928,107.3762,108.4245,68644.0
2022-12-07,108.7577,109.9236,107.6759,109.1006,73212.0
2022-12-08,109.8845,110.149,107.5623,109.6297,60604.0
2022-12-09,109.3848,110.8349,109.0222,109.5023,75560.0
2022-12-10,109.3848,110.8349,109.0222,109.5023,75560.0
2022-12-11,109.3848,110.8349,109.0222,109.5023,75560.0
2022-12-12,109.2966,109.6297,108.3364,109.4827,60477.0
2022-12-13,112.4613,112.6475,109.13,109.375,109925.0
2022-12-14,109.1594,110.1784,106.8275,107.9151,70272.0
2022-12-15,106.7393,106.7393,103.4815,103.7901,77275.0
2022-12-16,102.4968,104.2457,102.3792,103.0846,601077.0
2022-12-17,102.4968,104.2457,102.3792,103.0846,601077.0
2022-12-18,102.4968,104.2457,102.3792,103.0846,601077.0
2022-12-19,103.3394,105.6811,103.0455,105.2696,80636.0
2022-12-20,105.299,106.0632,104.9659,105.1716,84666.0
2022-12-21,106.0044,107.337,105.152,106.7785,65019.0
2022-12-22,106.4552,106.4552,103.6137,104.9757,61641.0
2022-12-23,104.7209,106.6021,104.4074,106.269,45651.0
2022-12-24,104.7209,106.6021,104.4074,106.269,45651.0
2022-12-25,104.7209,106.6021,104.4074,106.269,45651.0
2022-12-26,104.7209,106.6021,104.4074,106.269,45651.0
2022-12-27,106.1122,106.4943,105.1716,105.5929,61774.0
2022-12-28,105.9261,106.6121,103.4227,103.6039,54001.0
2022-12-29,104.3878,105.2206,104.2996,104.8581,46306.0
2022-12-30,104.427,104.787,103.212,104.3094,56441.0
2022-12-31,104.427,104.787,103.212,104.3094,56441.0
2023-01-01,104.427,104.787,103.212,104.3094,56441.0
2023-01-02,104.427,104.787,103.212,104.3094,56441.0
2023-01-03,104.7307,105.9457,101.2916,102.0461,74957.0
2023-01-04,103.2904,103.8587,101.5072,102.0559,69979.0
2023-01-05,101.8991,102.1342,100.0963,101.6933,77423.0
2023-01-06,102.8299,105.7595,101.9187,105.5439,69293.0
2023-01-07,102.8299,105.7595,101.9187,105.5439,69293.0
2023-01-08,102.8299,105.7595,101.9187,105.5439,69293.0
2023-01-09,106.073,107.2586,104.8189,105.299,53842.0
2023-01-10,104.6719,106.8569,104.2114,106.6805,82655.0
2023-01-11,107.3076,107.92,106.0632,106.6413,99080.0
2023-01-12,107.4252,109.7473,106.4062,109.7375,64671.0
2023-01-13,109.3554,111.5501,108.0032,111.1288,57632.0
2023-01-14,109.3554,111.5501,108.0032,111.1288,57632.0
2023-01-15,109.3554,111.5501,108.0032,111.1288,57632.0
2023-01-16,109.3554,111.5501,108.0032,111.1288,57632.0
2023-01-17,110.7173,111.1337,108.5519,109.4239,75441.0
2023-01-18,109.326,110.0412,107.4056,107.6701,69614.0
2023-01-19,107.6211,108.0718,105.5439,107.092,77784.0
2023-01-20,107.7583,107.8563,106.1514,106.2298,114965.0
2023-01-21,107.7583,107.8563,106.1514,106.2298,114965.0
2023-01-22,107.7583,107.8563,106.1514,106.2298,114965.0
2023-01-23,105.6027,106.4943,104.7797,105.446,53198.0
2023-01-24,104.9267,105.7987,103.5843,105.2892,38413.0
2023-01-25,104.4858,105.7399,102.9083,105.7105,59655.0
2023-01-26,106.2396,106.6413,104.9071,106.465,60785.0
2023-01-27,106.3572,107.1214,104.6131,105.2304,78599.0
2023-01-28,106.3572,107.1214,104.6131,105.2304,78599.0
2023-01-29,106.3572,107.1214,104.6131,105.2304,78599.0
2023-01-30,105.0344,106.318,104.5054,104.9855,60836.0
2023-01-31,106.0436,107.6211,104.7798,107.6211,130404.0
2023-02-01,107.7975,111.2072,107.2978,109.8551,78388.0
2023-02-02,109.6101,112.1772,109.081,112.1674,84294.0
2023-02-03,111.5893,112.1576,110.8055,111.5991,106628.0
2023-02-04,111.5893,112.1576,110.8055,111.5991,106628.0
2023-02-05,111.5893,112.1576,110.8055,111.5991,106628.0
2023-02-06,110.7859,111.5109,109.8257,110.7075,55864.0
2023-02-07,109.6885,110.3254,108.2972,110.0118,57027.0
2023-02-08,108.983,109.9236,107.8387,108.0228,39865.0
2023-02-09,108.2286,108.9242,105.0932,105.7105,54069.0
2023-02-10,105.6909,107.239,104.6327,106.6903,63819.0
2023-02-11,105.6909,107.239,104.6327,106.6903,63819.0
2023-02-12,105.6909,107.239,104.6327,106.6903,63819.0
2023-02-13,106.5727,108.8263,106.2886,108.8263,49426.0
2023-02-14,107.8073,108.6989,107.1116,107.5819,43985.0
2023-02-15,106.465,107.4154,105.9261,107.2782,80184.0
2023-02-16,105.1324,105.6223,99.5868,101.9481,174084.0
2023-02-17,102.6829,104.7503,100.9291,104.6817,96044.0
2023-02-18,102.6829,104.7503,100.9291,104.6817,96044.0
2023-02-19,102.6829,104.7503,100.9291,104.6817,96044.0
2023-02-20,102.6829,104.7503,100.9291,104.6817,96044.0
2023-02-21,104.9463,104.9463,101.0565,102.4576,121645.0
2023-02-22,102.7025,103.9031,101.8403,102.3302,123641.0
2023-02-23,102.7319,103.408,100.9438,102.3106,80715.0
2023-02-24,100.8311,102.5849,100.3314,102.5458,83596.0
2023-02-25,100.8311,102.5849,100.3314,102.5458,83596.0
2023-02-26,100.8311,102.5849,100.3314,102.5458,83596.0
2023-02-27,103.408,103.8391,102.3106,102.6535,88355.0
2023-02-28,102.389,103.4864,101.9383,101.9873,154914.0
2023-03-01,101.7815,102.6731,101.272,101.7913,66458.0
2023-03-02,101.0883,102.8581,100.7048,102.8384,70253.0
2023-03-03,103.5562,104.2248,102.1895,104.1953,73344.0
2023-03-04,103.5562,104.2248,102.1895,104.1953,73344.0
2023-03-05,103.5562,104.2248,102.1895,104.1953,73344.0
2023-03-06,104.2347,104.3035,99.3774,100.3606,119797.0
2023-03-07,100.518,100.518,97.5743,98.463,70373.0
2023-03-08,98.4236,99.1316,97.7747,98.6596,68508.0
2023-03-09,98.9841,99.4167,96.8504,96.9488,74372.0
2023-03-10,96.2703,96.3293,94.235,95.0216,67314.0
2023-03-11,96.2703,96.3293,94.235,95.0216,67314.0
2023-03-12,96.2703,96.3293,94.235,95.0216,67314.0
2023-03-13,93.2419,95.4444,93.1141,93.1239,72808.0
2023-03-14,95.4542,96.7718,94.294,95.523,88025.0
2023-03-15,93.1534,94.7758,93.1141,94.3923,114472.0
2023-03-16,93.2321,95.9065,93.2321,94.9822,83415.0
2023-03-17,94.5103,95.1199,92.9469,93.3894,284259.0
2023-03-18,94.5103,95.1199,92.9469,93.3894,284259.0
2023-03-19,94.5103,95.1199,92.9469,93.3894,284259.0
2023-03-20,93.9597,96.0048,93.9597,94.9134,120721.0
2023-03-21,96.1523,97.1552,95.6312,96.4571,116893.0
2023-03-22,96.3588,97.4895,94.7364,94.7364,98696.0
2023-03-23,95.1887,97.2093,94.2841,94.8446,79872.0
2023-03-24,94.0678,97.6075,93.6745,97.4797,98771.0
2023-03-25,94.0678,97.6075,93.6745,97.4797,98771.0
2023-03-26,94.0678,97.6075,93.6745,97.4797,98771.0
2023-03-27,98.6891,99.2594,97.6665,98.1483,83862.0
2023-03-28,97.9222,99.3086,97.755,99.1512,58052.0
2023-03-29,100.0558,100.2328,98.7284,99.8788,55352.0
2023-03-30,99.5544,100.5868,98.5908,99.3086,57451.0
2023-03-31,99.8002,101.3832,99.1316,101.3046,121106.0
2023-04-01,99.8002,101.3832,99.1316,101.3046,121106.0
2023-04-02,99.8002,101.3832,99.1316,101.3046,121106.0
2023-04-03,101.5111,102.6811,99.8641,101.1669,80187.0
2023-04-04,100.9211,100.9211,98.3253,99.4757,68768.0
2023-04-05,99.0627,99.7215,98.6301,99.633,53092.0
2023-04-06,99.9575,99.9575,98.7284,99.2102,47837.0
2023-04-07,99.9575,99.9575,98.7284,99.2102,47837.0
2023-04-08,99.9575,99.9575,98.7284,99.2102,47837.0
2023-04-09,99.9575,99.9575,98.7284,99.2102,47837.0
2023-04-10,98.7088,101.5111,98.522,100.518,61111.0
2023-04-11,100.7441,102.0715,99.2594,99.4757,113713.0
2023-04-12,100.0952,100.7834,98.3745,98.4433,61801.0
2023-04-13,98.581,99.5936,97.0176,98.8464,64263.0
2023-04-14,99.6724,100.0952,97.4492,98.0402,63478.0
2023-04-15,99.6724,100.0952,97.4492,98.0402,63478.0
2023-04-16,99.6724,100.0952,97.4492,98.0402,63478.0
2023-04-17,97.9294,98.9448,97.1307,98.345,54028.0
2023-04-18,98.8956,98.8956,96.9143,97.8042,55905.0
2023-04-19,97.4404,98.0795,97.2339,98.0205,64249.0
2023-04-20,97.1356,98.0328,96.2998,97.4404,77585.0
2023-04-21,98.1385,98.1385,95.7983,96.9291,66663.0
2023-04-22,98.1385,98.1385,95.7983,96.9291,66663.0
2023-04-23,98.1385,98.1385,95.7983,96.9291,66663.0
2023-04-24,96.5456,97.8632,96.4571,97.6665,45910.0
2023-04-25,96.4817,96.4817,86.7254,88.9942,143799.0
2023-04-26,88.1191,90.0168,87.2637,87.7455,104341.0
2023-04-27,87.2834,90.1446,87.0867,90.1151,117839.0
2023-04-28,89.948,91.413,89.7667,90.6559,296971.0
2023-04-29,89.948,91.413,89.7667,90.6559,296971.0
2023-04-30,89.948,91.413,89.7667,90.6559,296971.0
2023-05-01,90.2725,91.2645,88.1486,88.5714,97582.0
2023-05-02,87.8733,88.5616,85.6512,88.4534,115247.0
2023-05-03,88.4928,89.6432,87.9127,88.6501,121090.0
2023-05-04,87.8143,89.3875,87.0671,89.0434,110484.0
2023-05-05,90.3216,90.9902,89.8202,90.4593,83754.0
2023-05-06,90.3216,90.9902,89.8202,90.4593,83754.0
2023-05-07,90.3216,90.9902,89.8202,90.4593,83754.0
2023-05-08,90.5478,91.5507,88.1683,89.5842,78160.0
2023-05-09,88.7288,88.7681,87.2637,87.6079,107677.0
2023-05-10,88.8173,88.9156,87.5882,88.5911,85689.0
2023-05-11,87.6079,89.0581,87.5194,88.365,69204.0
2023-05-12,88.247,89.0434,87.1065,88.5419,115644.0
2023-05-13,88.247,89.0434,87.1065,88.5419,115644.0
2023-05-14,88.247,89.0434,87.1065,88.5419,115644.0
2023-05-15,89.0139,89.5744,88.5911,89.417,60723.0
2023-05-16,88.9942,89.2646,88.0896,88.1093,70494.0
2023-05-17,88.4534,89.8005,87.9717,89.1712,77006.0
2023-05-18,88.7288,90.0955,88.4994,89.6137,61533.0
2023-05-19,90.7936,91.0345,89.1417,89.6825,63081.0
2023-05-20,90.7936,91.0345,89.1417,89.6825,63081.0
2023-05-21,90.7936,91.0345,89.1417,89.6825,63081.0
2023-05-22,89.8595,92.6814,89.2302,92.2881,153687.0
2023-05-23,92.9174,98.9251,92.9174,95.4149,354560.0
2023-05-24,95.1297,96.0147,93.7335,95.1101,1094237.0
2023-05-25,94.2251,94.9822,91.6785,91.9932,116063.0
2023-05-26,91.9538,92.4061,91.0984,92.0718,91638.0
2023-05-27,91.9538,92.4061,91.0984,92.0718,91638.0
2023-05-28,91.9538,92.4061,91.0984,92.0718,91638.0
2023-05-29,91.9538,92.4061,91.0984,92.0718,91638.0
2023-05-30,92.2051,92.4913,91.5537,92.0472,73539.0
2023-05-31,91.9879,91.9879,89.0562,90.7639,139241.0
2023-06-01,90.8034,91.9188,89.5498,91.4154,75977.0
2023-06-02,92.7973,97.0912,92.7973,96.6668,108269.0
2023-06-03,92.7973,97.0912,92.7973,96.6668,108269.0
2023-06-04,92.7973,97.0912,92.7973,96.6668,108269.0
2023-06-05,95.6106,96.2522,92.4913,94.4063,70862.0
2023-06-06,93.4587,96.9827,93.4587,96.4003,93023.0
2023-06-07,97.259,99.1691,97.259,99.0852,133844.0
2023-06-08,98.6509,98.6509,96.3904,98.1277,76903.0
2023-06-09,97.7625,97.7625,96.1041,96.9234,59074.0
2023-06-10,97.7625,97.7625,96.1041,96.9234,59074.0
2023-06-11,97.7625,97.7625,96.1041,96.9234,59074.0
2023-06-12,96.4792,97.5453,93.8437,94.3965,198979.0
2023-06-13,94.6136,96.4694,94.5445,95.0381,128340.0
2023-06-14,95.7981,95.9956,93.3699,93.8535,103546.0
2023-06-15,93.1428,96.3707,93.1428,95.6303,128192.0
2023-06-16,96.5977,96.5977,94.0214,95.4526,300537.0
2023-06-17,96.5977,96.5977,94.0214,95.4526,300537.0
2023-06-18,96.5977,96.5977,94.0214,95.4526,300537.0
2023-06-19,96.5977,96.5977,94.0214,95.4526,300537.0
2023-06-20,95.3145,95.3145,92.7381,92.8961,144159.0
2023-06-21,92.6493,93.0145,91.8892,92.3433,131166.0
2023-06-22,92.3235,92.3235,90.1914,90.9021,102340.0
2023-06-23,89.53,91.3957,89.53,90.9811,181746.0
2023-06-24,89.53,91.3957,89.53,90.9811,181746.0
2023-06-25,89.53,91.3957,89.53,90.9811,181746.0
2023-06-26,90.685,92.8072,90.685,91.5042,88814.0
2023-06-27,91.603,92.2051,90.3197,90.9515,108217.0
2023-06-28,91.0995,92.3926,90.1124,92.3433,135599.0
2023-06-29,92.6592,94.6087,92.6592,94.1892,91775.0
2023-06-30,95.0381,95.0381,93.8141,94.3274,81456.0
2023-07-01,95.0381,95.0381,93.8141,94.3274,81456.0
2023-07-02,95.0381,95.0381,93.8141,94.3274,81456.0
2023-07-03,93.6759,95.1861,93.6759,94.2385,48752.0
2023-07-04,93.6759,95.1861,93.6759,94.2385,48752.0
2023-07-05,93.2317,93.2317,91.1686,91.1884,98212.0
2023-07-06,90.2309,91.1489,89.5498,90.2605,101322.0
2023-07-07,88.0099,89.9644,86.2233,89.8064,247213.0
2023-07-08,88.0099,89.9644,86.2233,89.8064,247213.0
2023-07-09,88.0099,89.9644,86.2233,89.8064,247213.0
2023-07-10,89.7768,91.6622,88.7206,89.0168,109290.0
2023-07-11,89.8854,90.4678,89.0069,90.0532,118058.0
2023-07-12,91.7313,91.9188,90.4618,91.603,126156.0
2023-07-13,92.0768,92.3828,91.4006,92.215,123793.0
2023-07-14,91.909,92.0077,89.5991,91.6227,112377.0
2023-07-15,91.909,92.0077,89.5991,91.6227,112377.0
2023-07-16,91.909,92.0077,89.5991,91.6227,112377.0
2023-07-17,91.524,92.3729,90.8133,91.83,117087.0
2023-07-18,91.8596,95.3095,91.8596,94.9788,142489.0
2023-07-19,95.1072,95.5415,93.819,95.1565,126628.0
2023-07-20,95.117,95.7142,94.51,95.4428,102025.0
2023-07-21,95.2552,95.5514,93.8091,94.6728,141022.0
2023-07-22,95.2552,95.5514,93.8091,94.6728,141022.0
2023-07-23,95.2552,95.5514,93.8091,94.6728,141022.0
2023-07-24,94.4853,95.2848,93.6068,94.2484,169766.0
2023-07-25,94.584,95.6698,93.5475,95.1368,124292.0
2023-07-26,90.8133,93.6759,90.0335,92.057,282893.0
2023-07-27,91.8892,91.8892,89.8264,91.4944,186829.0
2023-07-28,92.057,92.8961,91.0502,92.827,181464.0
2023-07-29,92.057,92.8961,91.0502,92.827,181464.0
2023-07-30,92.057,92.8961,91.0502,92.827,181464.0
2023-07-31,93.0639,95.3539,92.6838,94.584,1198685.0
2023-08-01,94.0016,94.8999,93.0343,93.439,105662.0
2023-08-02,92.2446,93.7746,92.062,92.8664,79034.0
2023-08-03,93.1132,93.5772,91.7061,92.4519,100511.0
2023-08-04,92.3828,93.4488,92.3828,92.4321,65899.0
2023-08-05,92.3828,93.4488,92.3828,92.4321,65899.0
2023-08-06,92.3828,93.4488,92.3828,92.4321,65899.0
2023-08-07,92.6295,93.6068,91.8596,93.5081,85088.0
2023-08-08,91.8695,92.7381,91.5931,92.3926,62182.0
2023-08-09,92.2939,92.5012,91.3167,91.8991,60454.0
2023-08-10,92.1656,93.0441,91.5733,91.9978,50418.0
2023-08-11,91.6128,92.0965,90.9761,91.0601,72231.0
2023-08-12,91.6128,92.0965,90.9761,91.0601,72231.0
2023-08-13,91.6128,92.0965,90.9761,91.0601,72231.0
