,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity
2023-07-06,73.5557,74.5976,73.5557,74.4404,1577449.0
2023-07-07,74.4502,75.8411,74.4305,74.9515,1608126.0
2023-07-08,74.4502,75.8411,74.4305,74.9515,1608126.0
2023-07-09,74.4502,75.8411,74.4305,74.9515,1608126.0
2023-07-10,74.5387,76.5292,74.5387,76.4751,1974755.0
2023-07-11,77.0157,77.9397,76.8192,77.4188,2195425.0
2023-07-12,78.097,78.097,75.9247,76.0328,2004895.0
2023-07-13,76.1212,77.6866,76.1212,77.3893,1605539.0
2023-07-14,76.8388,77.2517,75.964,76.5439,1472540.0
2023-07-15,76.8388,77.2517,75.964,76.5439,1472540.0
2023-07-16,76.8388,77.2517,75.964,76.5439,1472540.0
2023-07-17,75.905,77.0895,75.8018,76.6914,1618900.0
2023-07-18,76.3375,77.5957,75.9541,77.576,1698990.0
2023-07-19,77.6547,78.2543,77.5367,77.9594,1823244.0
2023-07-20,77.6547,78.7753,77.0035,78.7065,3314146.0
2023-07-21,78.6966,79.1586,78.1068,78.156,9751106.0
2023-07-22,78.6966,79.1586,78.1068,78.156,9751106.0
2023-07-23,78.6966,79.1586,78.1068,78.156,9751106.0
2023-07-24,78.4411,78.9915,76.8978,77.114,2805449.0
2023-07-25,77.114,78.0233,77.114,77.7137,1861551.0
2023-07-26,78.1167,78.5197,75.964,77.0649,2339932.0
2023-07-27,77.5564,78.1462,76.7897,76.8978,1671656.0
2023-07-28,77.4777,77.4777,75.5216,75.9247,2287354.0
2023-07-29,77.4777,77.4777,75.5216,75.9247,2287354.0
2023-07-30,77.4777,77.4777,75.5216,75.9247,2287354.0
2023-07-31,76.1901,76.9666,76.1704,76.6815,3511513.0
2023-08-01,76.1802,77.7431,76.0918,77.5269,1625286.0
2023-08-02,76.7995,78.6573,76.6914,77.1239,2325876.0
2023-08-03,76.6422,78.3526,76.3866,77.9692,1889502.0
2023-08-04,78.0577,78.1068,76.3375,76.4555,1982888.0
2023-08-05,78.0577,78.1068,76.3375,76.4555,1982888.0
2023-08-06,78.0577,78.1068,76.3375,76.4555,1982888.0
2023-08-07,77.1239,77.2222,76.5046,76.9568,1403150.0
2023-08-08,76.4456,76.7897,75.9541,76.5636,1780511.0
2023-08-09,76.3866,76.4899,75.4921,75.6003,2091667.0
2023-08-10,75.9247,76.4456,75.2857,75.5315,2166150.0
2023-08-11,75.2661,76.0524,75.1973,75.4528,1265519.0
2023-08-12,75.2661,76.0524,75.1973,75.4528,1265519.0
2023-08-13,75.2661,76.0524,75.1973,75.4528,1265519.0
2023-08-14,75.2857,75.6003,74.7549,75.1481,1407972.0
2023-08-15,75.4233,75.8605,74.8237,74.9908,1997517.0
2023-08-16,74.7058,75.2661,73.998,74.1258,1718229.0
2023-08-17,74.6566,74.6566,73.6933,73.7523,2547268.0
2023-08-18,73.192,74.6861,73.1134,74.0275,2160570.0
2023-08-19,73.192,74.6861,73.1134,74.0275,2160570.0
2023-08-20,73.192,74.6861,73.1134,74.0275,2160570.0
2023-08-21,74.3028,75.3201,74.2438,75.1579,2381056.0
2023-08-22,75.1874,75.7969,74.7303,75.2071,2401621.0
2023-08-23,75.4921,75.905,74.637,75.2267,3389898.0
2023-08-24,73.998,76.0229,73.2706,74.2438,3427221.0
2023-08-25,74.7058,75.2661,72.8774,73.4476,2059847.0
2023-08-26,74.7058,75.2661,72.8774,73.4476,2059847.0
2023-08-27,74.7058,75.2661,72.8774,73.4476,2059847.0
2023-08-28,73.9685,74.8434,73.8113,74.7156,1376480.0
2023-08-29,74.6075,75.5118,74.3814,75.1186,1354258.0
2023-08-30,74.981,75.2464,74.2192,75.1284,1784489.0
2023-08-31,75.502,75.5904,74.8925,75.3938,3068817.0
2023-09-01,76.1409,76.6422,75.8264,76.2785,2306299.0
2023-09-02,76.1409,76.6422,75.8264,76.2785,2306299.0
2023-09-03,76.1409,76.6422,75.8264,76.2785,2306299.0
2023-09-04,76.1409,76.6422,75.8264,76.2785,2306299.0
2023-09-05,77.3991,78.5787,77.2222,78.1363,2467550.0
2023-09-06,77.9103,78.5934,77.5269,78.559,1718431.0
2023-09-07,77.8414,77.8414,76.7995,77.5171,2023371.0
2023-09-08,77.7726,78.2051,77.4679,77.7431,1264362.0
2023-09-09,77.7726,78.2051,77.4679,77.7431,1264362.0
2023-09-10,77.7726,78.2051,77.4679,77.7431,1264362.0
2023-09-11,78.2248,78.3722,76.5046,77.1927,1351506.0
2023-09-12,76.7798,77.6743,76.5931,76.9863,1285914.0
2023-09-13,76.8683,77.1485,76.308,76.6422,1564488.0
2023-09-14,76.9175,77.3205,76.5587,77.2123,1487908.0
2023-09-15,76.8585,77.2418,76.1016,76.3965,3999266.0
2023-09-16,76.8585,77.2418,76.1016,76.3965,3999266.0
2023-09-17,76.8585,77.2418,76.1016,76.3965,3999266.0
2023-09-18,74.8336,75.2439,74.175,74.8729,1937070.0
2023-09-19,74.7844,75.4037,74.4895,74.7451,1483770.0
2023-09-20,75.1776,75.7575,74.6763,74.7844,1923467.0
2023-09-21,74.175,75.1628,74.116,74.6075,1499932.0
2023-09-22,74.7746,75.3644,74.578,74.7254,1145123.0
2023-09-23,74.7746,75.3644,74.578,74.7254,1145123.0
2023-09-24,74.7746,75.3644,74.578,74.7254,1145123.0
2023-09-25,74.1553,75.1579,73.9587,74.2241,1443119.0
2023-09-26,73.8997,74.4109,73.5164,73.5754,1618622.0
2023-09-27,74.1062,74.5092,73.1625,73.6736,1174884.0
2023-09-28,73.9292,75.4135,73.8408,74.9515,1887696.0
2023-09-29,75.3447,75.5315,74.3224,74.5878,1545151.0
2023-09-30,75.3447,75.5315,74.3224,74.5878,1545151.0
2023-10-01,75.3447,75.5315,74.3224,74.5878,1545151.0
2023-10-02,74.637,74.8925,74.1406,74.5092,1284645.0
2023-10-03,74.2929,74.922,73.2362,73.5852,1035119.0
2023-10-04,73.5754,74.2929,73.1428,74.0472,1163067.0
2023-10-05,74.0471,75.0763,73.9333,74.7299,1121163.0
2023-10-06,74.5518,75.1257,74.3044,74.6804,1636682.0
2023-10-07,74.5518,75.1257,74.3044,74.6804,1636682.0
2023-10-08,74.5518,75.1257,74.3044,74.6804,1636682.0
2023-10-09,74.443,75.5611,74.2352,75.2346,1516997.0
2023-10-10,75.4028,75.7986,75.0664,75.2049,1380402.0
2023-10-11,75.1554,76.3033,75.1158,76.2439,1568113.0
2023-10-12,76.5606,76.6991,74.819,75.1356,1459991.0
2023-10-13,75.4523,75.9273,73.3842,74.1758,1694008.0
2023-10-14,75.4523,75.9273,73.3842,74.1758,1694008.0
2023-10-15,75.4523,75.9273,73.3842,74.1758,1694008.0
2023-10-16,74.4924,75.3335,74.1758,75.1554,1585887.0
2023-10-17,74.7101,76.1845,74.7002,76.1153,1959552.0
2023-10-18,75.8085,75.8778,74.8883,74.9773,1657320.0
2023-10-19,75.0763,75.383,74.0669,74.2549,1304394.0
2023-10-20,74.2549,74.4034,72.8102,73.5128,4934311.0
2023-10-21,74.2549,74.4034,72.8102,73.5128,4934311.0
2023-10-22,74.2549,74.4034,72.8102,73.5128,4934311.0
2023-10-23,72.6816,73.3545,71.227,72.5035,1616975.0
2023-10-24,72.543,74.0372,72.5332,73.0675,1696515.0
2023-10-25,72.4243,73.1368,71.4892,71.7217,1340232.0
2023-10-26,71.8108,72.1769,70.5541,70.6827,1243189.0
2023-10-27,70.7619,71.8603,70.5046,71.0587,1087159.0
2023-10-28,70.7619,71.8603,70.5046,71.0587,1087159.0
2023-10-29,70.7619,71.8603,70.5046,71.0587,1087159.0
2023-10-30,71.3853,71.6772,70.0791,70.4353,1274078.0
2023-10-31,70.5343,72.2264,70.4353,72.0186,1474476.0
2023-11-01,72.0186,72.5925,71.6228,72.5826,1005081.0
2023-11-02,72.9389,74.344,72.8597,73.9482,2153872.0
2023-11-03,74.3341,75.6354,74.1956,75.1059,1043586.0
2023-11-04,74.3341,75.6354,74.1956,75.1059,1043586.0
2023-11-05,74.3341,75.6354,74.1956,75.1059,1043586.0
2023-11-06,75.1158,75.1703,74.5716,75.0268,1158692.0
2023-11-07,75.0268,75.5413,74.7101,74.8091,865152.0
2023-11-08,75.007,75.0169,74.0422,74.9773,1563124.0
2023-11-09,75.2544,75.67,74.532,75.0268,906318.0
2023-11-10,75.2544,76.4418,74.9476,76.333,996055.0
2023-11-11,75.2544,76.4418,74.9476,76.333,996055.0
2023-11-12,75.2544,76.4418,74.9476,76.333,996055.0
2023-11-13,76.2637,76.2637,75.6403,75.9372,737098.0
2023-11-14,76.9267,78.0449,76.5408,77.8767,1383605.0
2023-11-15,77.8866,78.797,77.7233,78.0944,1652192.0
2023-11-16,77.3126,77.3126,75.6106,75.9866,1803355.0
2023-11-17,76.3923,77.1642,76.0856,76.709,1227960.0
2023-11-18,76.3923,77.1642,76.0856,76.709,1227960.0
2023-11-19,76.3923,77.1642,76.0856,76.709,1227960.0
2023-11-20,76.5012,77.5105,76.2736,77.1246,1069095.0
2023-11-21,76.7981,77.0652,76.4913,76.6199,1251848.0
2023-11-22,76.8376,77.8074,76.6496,77.1741,814832.0
2023-11-23,76.8376,77.8074,76.6496,77.1741,814832.0
2023-11-24,77.1741,77.5353,76.9168,77.5204,466024.0
2023-11-25,77.1741,77.5353,76.9168,77.5204,466024.0
2023-11-26,77.1741,77.5353,76.9168,77.5204,466024.0
2023-11-27,77.273,77.7975,76.9316,77.273,1451310.0
2023-11-28,77.0553,77.8668,76.7486,77.2928,2572329.0
2023-11-29,85.981,90.3933,85.3477,88.6033,8403179.0
2023-11-30,88.3361,90.6417,87.7028,90.4339,6731391.0
2023-12-01,88.4746,90.8198,88.3856,90.325,2733458.0
2023-12-02,88.4746,90.8198,88.3856,90.325,2733458.0
2023-12-03,88.4746,90.8198,88.3856,90.325,2733458.0
2023-12-04,89.9094,90.0084,88.4944,89.3652,2450687.0
2023-12-05,89.3652,89.8995,89.0634,89.6324,1906695.0
2023-12-06,90.048,90.4339,88.2965,88.4647,2282518.0
2023-12-07,88.7715,89.5433,87.9699,88.1481,2161170.0
2023-12-08,88.1481,89.2761,87.9996,88.4548,1634087.0
2023-12-09,88.1481,89.2761,87.9996,88.4548,1634087.0
2023-12-10,88.1481,89.2761,87.9996,88.4548,1634087.0
2023-12-11,88.5637,89.6472,88.2866,88.8111,2211738.0
2023-12-12,89.0584,89.197,87.0794,87.2773,2131710.0
2023-12-13,87.3267,88.7517,86.8518,88.6033,3973747.0
2023-12-14,88.8506,89.2563,87.584,88.2767,3155604.0
2023-12-15,88.0293,88.2173,87.0497,87.9897,5992481.0
2023-12-16,88.0293,88.2173,87.0497,87.9897,5992481.0
2023-12-17,88.0293,88.2173,87.0497,87.9897,5992481.0
2023-12-18,87.8611,89.0485,87.7028,88.7616,2172998.0
2023-12-19,89.0485,89.7115,88.6428,89.6818,1866029.0
2023-12-20,89.3157,89.7412,87.9699,87.9996,1417190.0
2023-12-21,88.5835,88.6923,87.7424,88.6131,1114172.0
2023-12-22,88.9892,89.0485,88.0788,88.4647,828399.0
2023-12-23,88.9892,89.0485,88.0788,88.4647,828399.0
2023-12-24,88.9892,89.0485,88.0788,88.4647,828399.0
2023-12-25,88.9892,89.0485,88.0788,88.4647,828399.0
2023-12-26,88.4251,88.722,88.247,88.4449,525383.0
2023-12-27,88.4251,88.7319,87.495,87.6731,726793.0
2023-12-28,87.6533,87.8314,87.109,87.2872,962696.0
2023-12-29,87.1288,87.6137,86.6143,87.2377,1169139.0
2023-12-30,87.1288,87.6137,86.6143,87.2377,1169139.0
2023-12-31,87.1288,87.6137,86.6143,87.2377,1169139.0
2024-01-01,87.1288,87.6137,86.6143,87.2377,1169139.0
2024-01-02,86.2778,86.3966,85.1696,85.3081,1892133.0
2024-01-03,85.2982,86.0799,85.0112,85.407,1824665.0
2024-01-04,85.3374,86.1933,85.2876,85.6559,1370469.0
2024-01-05,85.4468,86.0938,84.6207,84.6705,1486539.0
2024-01-06,85.4468,86.0938,84.6207,84.6705,1486539.0
2024-01-07,85.4468,86.0938,84.6207,84.6705,1486539.0
2024-01-08,83.4562,85.6111,83.2273,85.5762,1821751.0
2024-01-09,84.9392,85.9146,84.6606,85.6658,1684329.0
2024-01-10,85.8649,86.5218,85.6061,86.253,1228991.0
2024-01-11,86.2431,87.0045,85.417,86.5417,1348109.0
2024-01-12,86.8701,87.1419,85.9345,86.263,1234822.0
2024-01-13,86.8701,87.1419,85.9345,86.263,1234822.0
2024-01-14,86.8701,87.1419,85.9345,86.263,1234822.0
2024-01-15,86.8701,87.1419,85.9345,86.263,1234822.0
2024-01-16,85.2279,85.8151,84.4117,85.5563,2321482.0
2024-01-17,85.1383,85.3573,84.1679,85.0288,1760601.0
2024-01-18,85.8947,86.0888,84.6357,86.054,1693361.0
2024-01-19,86.3526,87.6564,85.9992,87.3976,5403217.0
2024-01-20,86.3526,87.6564,85.9992,87.3976,5403217.0
2024-01-21,86.3526,87.6564,85.9992,87.3976,5403217.0
2024-01-22,88.2934,88.5174,87.746,88.2038,1420913.0
2024-01-23,88.1839,88.4925,87.5718,87.746,1839833.0
2024-01-24,88.4825,89.0698,87.9351,88.2735,1428311.0
2024-01-25,88.7811,88.9105,88.388,88.8209,1065775.0
2024-01-26,88.8458,88.8458,87.2284,87.6465,1551171.0
2024-01-27,88.8458,88.8458,87.2284,87.6465,1551171.0
2024-01-28,88.8458,88.8458,87.2284,87.6465,1551171.0
2024-01-29,87.6465,88.0944,87.1488,88.0745,1137523.0
2024-01-30,88.5323,89.3285,88.2636,88.5323,1696291.0
2024-01-31,88.0844,88.2337,86.7009,86.7905,1649268.0
2024-02-01,86.6313,87.2583,86.059,87.0393,942198.0
2024-02-02,86.9995,87.965,86.5218,87.4275,857260.0
2024-02-03,86.9995,87.965,86.5218,87.4275,857260.0
2024-02-04,86.9995,87.965,86.5218,87.4275,857260.0
2024-02-05,87.2085,87.2633,86.0042,86.7905,1341628.0
2024-02-06,87.2185,87.4723,86.3625,87.1886,1122285.0
2024-02-07,87.4773,87.5668,86.3775,86.8204,1229526.0
2024-02-08,87.0692,89.0698,86.7905,88.5024,1385832.0
2024-02-09,88.6517,89.9158,88.3631,89.4281,1405648.0
2024-02-10,88.6517,89.9158,88.3631,89.4281,1405648.0
2024-02-11,88.6517,89.9158,88.3631,89.4281,1405648.0
2024-02-12,89.5375,90.5229,89.4082,90.2343,1461651.0
2024-02-13,88.5223,88.6816,86.1635,86.8303,1312223.0
2024-02-14,87.4474,87.8455,86.9597,87.3479,1536102.0
2024-02-15,87.3678,88.164,86.044,86.8602,1684334.0
2024-02-16,86.8502,87.0941,85.2379,85.3075,1195476.0
2024-02-17,86.8502,87.0941,85.2379,85.3075,1195476.0
2024-02-18,86.8502,87.0941,85.2379,85.3075,1195476.0
2024-02-19,86.8502,87.0941,85.2379,85.3075,1195476.0
2024-02-20,84.8696,85.5265,84.4117,85.0587,1546389.0
2024-02-21,84.6506,84.6506,83.4065,84.2027,1367987.0
2024-02-22,85.2577,86.1843,84.8795,85.626,1738429.0
2024-02-23,86.1834,87.1687,85.5563,86.9896,1602863.0
2024-02-24,86.1834,87.1687,85.5563,86.9896,1602863.0
2024-02-25,86.1834,87.1687,85.5563,86.9896,1602863.0
2024-02-26,86.9896,87.7062,86.6313,87.0194,1254309.0
2024-02-27,87.318,87.527,86.5715,86.7606,1301305.0
2024-02-28,86.1436,87.965,86.0241,87.6166,1853948.0
2024-02-29,89.239,89.239,88.0745,88.7015,4798272.0
2024-03-01,105.3828,111.9518,104.4372,104.8155,12759130.0
2024-03-02,105.3828,111.9518,104.4372,104.8155,12759130.0
2024-03-03,105.3828,111.9518,104.4372,104.8155,12759130.0
2024-03-04,105.5022,107.0051,102.4765,102.8448,4380566.0
2024-03-05,102.9343,103.213,101.0781,102.1978,2884268.0
2024-03-06,103.3922,105.8701,101.8893,104.3079,2712657.0
2024-03-07,105.0245,105.2932,103.1533,103.7604,2354699.0
2024-03-08,104.288,105.3031,102.7651,102.7751,1631072.0
2024-03-09,104.288,105.3031,102.7651,102.7751,1631072.0
2024-03-10,104.288,105.3031,102.7651,102.7751,1631072.0
2024-03-11,102.367,102.8746,101.3916,102.2874,1635926.0
2024-03-12,103.2329,103.4718,101.4414,102.0485,1747616.0
2024-03-13,102.3073,102.7154,101.0333,102.7054,2421107.0
2024-03-14,102.5263,102.7253,101.0731,101.6504,2007912.0
2024-03-15,100.7745,101.939,100.5954,101.8694,7019991.0
2024-03-16,100.7745,101.939,100.5954,101.8694,7019991.0
2024-03-17,100.7745,101.939,100.5954,101.8694,7019991.0
2024-03-18,102.1182,102.576,101.2821,101.3219,1542456.0
2024-03-19,100.9636,102.9194,100.1873,102.8249,1574855.0
2024-03-20,102.5163,103.9595,102.4466,103.9495,1730189.0
2024-03-21,104.5069,105.0444,103.8799,104.5766,1432213.0
2024-03-22,104.7657,104.7856,103.7704,104.2382,1040010.0
2024-03-23,104.7657,104.7856,103.7704,104.2382,1040010.0
2024-03-24,104.7657,104.7856,103.7704,104.2382,1040010.0
2024-03-25,104.0491,105.0842,103.6111,104.4273,1214108.0
2024-03-26,104.9349,105.2879,104.1486,104.2282,1194376.0
2024-03-27,104.9747,105.0543,103.8102,104.7259,956276.0
2024-03-28,104.4771,105.2732,104.3079,104.4771,1363558.0
2024-03-29,104.4771,105.2732,104.3079,104.4771,1363558.0
2024-03-30,104.4771,105.2732,104.3079,104.4771,1363558.0
2024-03-31,104.4771,105.2732,104.3079,104.4771,1363558.0
2024-04-01,104.2382,104.9946,104.0142,104.5467,1473296.0
2024-04-02,103.7206,104.2581,103.0936,104.2282,991408.0
2024-04-03,103.8401,106.388,103.7704,105.98,1813338.0
2024-04-04,107.41,108.82,104.45,104.8,2552373.0
2024-04-05,105.35,105.46,104.17,105.05,1017124.0
2024-04-06,105.35,105.46,104.17,105.05,1017124.0
2024-04-07,105.35,105.46,104.17,105.05,1017124.0
2024-04-08,105.6,105.98,104.86,105.57,684455.0
