,NWE US Equity,NWE US Equity,NWE US Equity,NWE US Equity,NWE US Equity
2023-08-12,51.988,52.065,51.675,51.9013,216128.0
2023-08-13,51.988,52.065,51.675,51.9013,216128.0
2023-08-14,52.0361,52.4117,50.8711,50.9962,331297.0
2023-08-15,50.5917,51.8917,49.4555,49.5518,353089.0
2023-08-16,49.6288,50.197,49.5036,49.8022,355075.0
2023-08-17,49.6192,49.6673,49.0414,49.0414,410109.0
2023-08-18,49.2822,49.5518,49.0703,49.2629,398546.0
2023-08-19,49.2822,49.5518,49.0703,49.2629,398546.0
2023-08-20,49.2822,49.5518,49.0703,49.2629,398546.0
2023-08-21,49.1377,49.6096,48.7959,49.5807,404067.0
2023-08-22,49.6577,50.4955,49.3977,50.3992,345519.0
2023-08-23,50.3221,50.4184,49.701,49.8888,516190.0
2023-08-24,49.7925,50.351,49.2918,49.3111,248397.0
2023-08-25,49.3785,49.5229,49.1233,49.34,356817.0
2023-08-26,49.3785,49.5229,49.1233,49.34,356817.0
2023-08-27,49.3785,49.5229,49.1233,49.34,356817.0
2023-08-28,49.2629,49.9466,49.2629,49.3592,355764.0
2023-08-29,49.234,49.4748,48.8537,49.1089,325412.0
2023-08-30,48.8489,49.2629,48.8489,49.0126,282825.0
2023-08-31,49.08,49.1859,48.4926,48.5311,344875.0
2023-09-01,48.8103,49.0414,48.1556,48.4926,246408.0
2023-09-02,48.8103,49.0414,48.1556,48.4926,246408.0
2023-09-03,48.8103,49.0414,48.1556,48.4926,246408.0
2023-09-04,48.8103,49.0414,48.1556,48.4926,246408.0
2023-09-05,48.3674,48.3674,47.2793,47.5586,239237.0
2023-09-06,47.4911,47.8378,47.2793,47.7511,1162145.0
2023-09-07,48.0785,48.7333,47.8522,48.3289,260142.0
2023-09-08,48.2904,48.5985,48.04,48.3867,235494.0
2023-09-09,48.2904,48.5985,48.04,48.3867,235494.0
2023-09-10,48.2904,48.5985,48.04,48.3867,235494.0
2023-09-11,48.5792,49.1377,48.5792,49.0992,344736.0
2023-09-12,49.1089,49.5518,48.8392,49.417,292956.0
2023-09-13,49.417,49.5807,49.0703,49.234,447205.0
2023-09-14,49.5266,50.2384,49.5266,50.1214,345963.0
2023-09-15,50.2969,50.804,50.0336,50.6675,1817350.0
2023-09-16,50.2969,50.804,50.0336,50.6675,1817350.0
2023-09-17,50.2969,50.804,50.0336,50.6675,1817350.0
2023-09-18,50.6675,50.882,50.3164,50.5894,428102.0
2023-09-19,50.5894,51.2135,50.5114,50.6187,869428.0
2023-09-20,50.7845,51.1843,50.5407,50.6577,380906.0
2023-09-21,50.5114,50.5114,49.6338,49.6436,274068.0
2023-09-22,49.1755,49.7557,49.1755,49.2438,288145.0
2023-09-23,49.1755,49.7557,49.1755,49.2438,288145.0
2023-09-24,49.1755,49.7557,49.1755,49.2438,288145.0
2023-09-25,49.1365,49.2145,48.7562,49.1268,252831.0
2023-09-26,48.9317,49.0,47.9274,47.9859,273786.0
2023-09-27,47.9859,48.1663,47.4398,47.5373,298343.0
2023-09-28,47.6641,47.747,46.5524,46.6792,280617.0
2023-09-29,47.001,47.274,46.3672,46.8645,401896.0
2023-09-30,47.001,47.274,46.3672,46.8645,401896.0
2023-10-01,47.001,47.274,46.3672,46.8645,401896.0
2023-10-02,46.7865,47.0205,45.3335,45.6846,582959.0
2023-10-03,45.2653,46.3282,44.8265,46.0941,502782.0
2023-10-04,46.2306,46.884,45.7042,46.8157,447786.0
2023-10-05,46.8547,47.5471,46.5037,47.118,430091.0
2023-10-06,46.7085,47.7421,46.2599,47.7323,503804.0
2023-10-07,46.7085,47.7421,46.2599,47.7323,503804.0
2023-10-08,46.7085,47.7421,46.2599,47.7323,503804.0
2023-10-09,47.4593,48.2492,47.4593,48.1614,392641.0
2023-10-10,48.0054,48.3174,47.8396,47.8884,412635.0
2023-10-11,48.0054,48.4247,47.864,48.3662,289135.0
2023-10-12,48.1126,48.1126,47.1083,47.6153,302426.0
2023-10-13,48.1029,48.1614,46.7036,47.2058,572267.0
2023-10-14,48.1029,48.1614,46.7036,47.2058,572267.0
2023-10-15,48.1029,48.1614,46.7036,47.2058,572267.0
2023-10-16,47.5763,48.0736,47.2838,47.8006,364219.0
2023-10-17,47.5666,48.0639,47.4593,47.5763,404509.0
2023-10-18,47.3813,47.6836,46.6597,46.8547,327584.0
2023-10-19,46.8547,47.0497,46.1039,46.1039,349191.0
2023-10-20,46.2404,46.6012,45.863,45.9186,419473.0
2023-10-21,46.2404,46.6012,45.863,45.9186,419473.0
2023-10-22,46.2404,46.6012,45.863,45.9186,419473.0
2023-10-23,45.5481,46.2209,45.2263,45.6261,344489.0
2023-10-24,46.0454,46.3233,45.8406,46.2696,331666.0
2023-10-25,45.8211,46.5817,45.7723,46.3087,423729.0
2023-10-26,46.5037,46.9717,46.3282,46.4452,499901.0
2023-10-27,46.5914,46.6304,45.0507,45.392,458422.0
2023-10-28,46.5914,46.6304,45.0507,45.392,458422.0
2023-10-29,46.5914,46.6304,45.0507,45.392,458422.0
2023-10-30,46.2794,46.6207,45.4944,46.2404,552902.0
2023-10-31,46.3964,46.8645,45.8894,46.8157,435618.0
2023-11-01,46.7962,47.8201,46.6841,47.7518,431565.0
2023-11-02,47.8201,49.6241,47.8103,49.4973,620150.0
2023-11-03,50.1896,51.0088,50.0726,50.609,570111.0
2023-11-04,50.1896,51.0088,50.0726,50.609,570111.0
2023-11-05,50.1896,51.0088,50.0726,50.609,570111.0
2023-11-06,50.3652,50.5602,49.6875,50.1506,464602.0
2023-11-07,49.5558,49.7313,48.9415,49.2925,440865.0
2023-11-08,49.312,49.312,47.8201,48.1516,369354.0
2023-11-09,48.0249,48.3272,47.5958,47.6836,276754.0
2023-11-10,47.9469,49.0585,47.3325,47.4203,286217.0
2023-11-11,47.9469,49.0585,47.3325,47.4203,286217.0
2023-11-12,47.9469,49.0585,47.3325,47.4203,286217.0
2023-11-13,47.2058,47.6007,46.845,47.0888,206800.0
2023-11-14,48.1419,49.3608,48.1388,49.2633,329977.0
2023-11-15,49.2828,50.0044,49.2438,49.3705,325981.0
2023-11-16,49.5851,49.9751,49.3218,49.8776,273036.0
2023-11-17,50.2189,50.3652,49.6631,49.9946,393739.0
2023-11-18,50.2189,50.3652,49.6631,49.9946,393739.0
2023-11-19,50.2189,50.3652,49.6631,49.9946,393739.0
2023-11-20,49.8191,49.9556,49.1755,49.5948,399528.0
2023-11-21,49.5851,49.5851,49.1755,49.3413,328355.0
2023-11-22,49.6046,49.7996,49.2633,49.6338,290959.0
2023-11-23,49.6046,49.7996,49.2633,49.6338,290959.0
2023-11-24,49.8191,49.8581,49.4778,49.8581,98875.0
2023-11-25,49.8191,49.8581,49.4778,49.8581,98875.0
2023-11-26,49.8191,49.8581,49.4778,49.8581,98875.0
2023-11-27,49.7021,49.8581,49.1658,49.195,382619.0
2023-11-28,49.273,49.9361,48.9025,49.6241,352914.0
2023-11-29,49.9654,50.0239,49.2145,49.2633,368260.0
2023-11-30,49.0878,49.6338,48.8927,49.0585,481782.0
2023-12-01,49.0878,50.1604,48.8586,50.1409,332350.0
2023-12-02,49.0878,50.1604,48.8586,50.1409,332350.0
2023-12-03,49.0878,50.1604,48.8586,50.1409,332350.0
2023-12-04,50.1409,50.5885,49.863,50.0434,427172.0
2023-12-05,50.0629,50.5212,49.5509,50.5114,406347.0
2023-12-06,50.4724,51.0868,50.4724,50.5407,277605.0
2023-12-07,50.4042,50.8551,50.292,50.7162,345017.0
2023-12-08,50.8235,50.8527,50.2677,50.5797,356833.0
2023-12-09,50.8235,50.8527,50.2677,50.5797,356833.0
2023-12-10,50.8235,50.8527,50.2677,50.5797,356833.0
2023-12-11,50.4237,50.5504,49.9312,50.4529,311885.0
2023-12-12,50.5699,50.6671,49.9853,50.2579,245464.0
2023-12-13,50.1214,52.3349,49.9166,52.2667,389636.0
2023-12-14,52.4246,53.0266,51.2107,51.3686,450035.0
2023-12-15,51.112,51.3291,49.6711,50.1645,1439697.0
2023-12-16,51.112,51.3291,49.6711,50.1645,1439697.0
2023-12-17,51.112,51.3291,49.6711,50.1645,1439697.0
2023-12-18,50.5593,50.5593,49.7007,49.9178,496731.0
2023-12-19,49.8191,50.9738,49.7204,50.9442,475161.0
2023-12-20,51.0725,51.2896,50.3915,50.4211,598523.0
2023-12-21,50.5692,50.88,49.9079,50.3224,308439.0
2023-12-22,50.5988,51.3686,50.4507,50.51,247793.0
2023-12-23,50.5988,51.3686,50.4507,50.51,247793.0
2023-12-24,50.5988,51.3686,50.4507,50.51,247793.0
2023-12-25,50.5988,51.3686,50.4507,50.51,247793.0
2023-12-26,50.7665,51.0676,50.6086,50.6777,230595.0
2023-12-27,50.8751,50.8751,50.283,50.431,281896.0
2023-12-28,50.1448,50.9319,49.9869,50.7567,259246.0
2023-12-29,50.579,50.6876,50.0461,50.2237,399229.0
2023-12-30,50.579,50.6876,50.0461,50.2237,399229.0
2023-12-31,50.579,50.6876,50.0461,50.2237,399229.0
2024-01-01,50.579,50.6876,50.0461,50.2237,399229.0
2024-01-02,50.2336,50.8307,50.0658,50.4902,587842.0
2024-01-03,50.6679,50.9245,49.9869,50.51,318113.0
2024-01-04,50.0362,50.5641,49.9079,50.2336,565215.0
2024-01-05,49.9277,50.6777,49.9277,50.1053,290086.0
2024-01-06,49.9277,50.6777,49.9277,50.1053,290086.0
2024-01-07,49.9277,50.6777,49.9277,50.1053,290086.0
2024-01-08,50.2336,50.7073,50.0165,50.6975,322103.0
2024-01-09,50.2534,50.8159,49.9178,50.7962,377416.0
2024-01-10,50.8751,51.1218,50.5692,50.6284,329246.0
2024-01-11,50.6284,50.6284,48.9605,49.0395,276656.0
2024-01-12,49.3849,49.6316,48.8519,49.0395,339533.0
2024-01-13,49.3849,49.6316,48.8519,49.0395,339533.0
2024-01-14,49.3849,49.6316,48.8519,49.0395,339533.0
2024-01-15,49.3849,49.6316,48.8519,49.0395,339533.0
2024-01-16,48.7533,48.7533,47.5492,47.5788,549485.0
2024-01-17,47.115,47.7614,46.8979,47.2038,475624.0
2024-01-18,47.2137,47.2828,46.508,46.8288,549241.0
2024-01-19,46.9176,47.0015,46.3255,46.7893,545450.0
2024-01-20,46.9176,47.0015,46.3255,46.7893,545450.0
2024-01-21,46.9176,47.0015,46.3255,46.7893,545450.0
2024-01-22,47.2532,47.5405,46.8189,47.2433,647280.0
2024-01-23,47.4505,47.8256,46.8387,47.7466,678426.0
2024-01-24,48.0723,48.2697,46.4932,46.7794,2237968.0
2024-01-25,47.4407,47.8058,46.9719,47.3222,517698.0
2024-01-26,47.7269,47.796,47.1051,47.1643,251206.0
2024-01-27,47.7269,47.796,47.1051,47.1643,251206.0
2024-01-28,47.7269,47.796,47.1051,47.1643,251206.0
2024-01-29,47.1249,48.0624,46.967,47.9933,482320.0
2024-01-30,47.8749,48.1512,47.5887,47.9341,265944.0
2024-01-31,48.2006,48.546,47.2137,47.49,705270.0
2024-02-01,47.4505,48.1118,47.1249,48.0723,339709.0
2024-02-02,47.3518,47.8157,46.6018,47.3617,514865.0
2024-02-03,47.3518,47.8157,46.6018,47.3617,514865.0
2024-02-04,47.3518,47.8157,46.6018,47.3617,514865.0
2024-02-05,46.7104,46.8584,46.0393,46.3551,356807.0
2024-02-06,46.1873,46.7113,46.1873,46.4538,309613.0
2024-02-07,46.6117,46.6117,45.8715,46.0097,271102.0
2024-02-08,45.8912,46.4834,45.7629,46.4636,304054.0
2024-02-09,46.4439,46.7301,46.1824,46.6807,266115.0
2024-02-10,46.4439,46.7301,46.1824,46.6807,266115.0
2024-02-11,46.4439,46.7301,46.1824,46.6807,266115.0
2024-02-12,46.8189,47.2234,46.6709,46.967,437885.0
2024-02-13,46.5327,46.5821,45.5458,45.98,597288.0
2024-02-14,46.207,46.3057,45.7925,46.0886,319378.0
2024-02-15,46.5327,48.7138,46.1676,48.5559,749310.0
2024-02-16,48.5361,48.6817,47.865,48.1907,589130.0
2024-02-17,48.5361,48.6817,47.865,48.1907,589130.0
2024-02-18,48.5361,48.6817,47.865,48.1907,589130.0
2024-02-19,48.5361,48.6817,47.865,48.1907,589130.0
2024-02-20,48.1808,49.1727,47.9045,48.2795,469341.0
2024-02-21,48.4868,48.773,48.3388,48.6743,358022.0
2024-02-22,48.3684,48.6447,47.7861,48.5953,466072.0
2024-02-23,48.5065,48.7829,48.2943,48.4572,243658.0
2024-02-24,48.5065,48.7829,48.2943,48.4572,243658.0
2024-02-25,48.5065,48.7829,48.2943,48.4572,243658.0
2024-02-26,48.1611,48.1907,47.2532,47.4505,285318.0
2024-02-27,47.4801,47.9539,47.3025,47.8946,388291.0
2024-02-28,47.6084,47.8354,47.0952,47.263,385902.0
2024-02-29,47.6578,47.9144,47.0706,47.2926,541867.0
2024-03-01,47.2532,47.638,46.6067,47.4505,318325.0
2024-03-02,47.2532,47.638,46.6067,47.4505,318325.0
2024-03-03,47.2532,47.638,46.6067,47.4505,318325.0
2024-03-04,47.2433,47.8946,47.1495,47.8058,265255.0
2024-03-05,47.9243,48.625,47.3124,47.4111,230590.0
2024-03-06,47.865,48.2598,47.5344,48.0427,519792.0
2024-03-07,48.5263,49.0987,48.3782,48.7829,280384.0
2024-03-08,49.0789,49.0789,48.6694,48.8717,264647.0
2024-03-09,49.0789,49.0789,48.6694,48.8717,264647.0
2024-03-10,49.0789,49.0789,48.6694,48.8717,264647.0
2024-03-11,48.921,49.454,48.8569,49.3158,244912.0
2024-03-12,49.2072,49.3454,48.6644,48.9704,211372.0
2024-03-13,49.2072,49.7106,48.7533,49.0,362956.0
2024-03-14,49.0,49.265,47.715,48.28,332620.0
2024-03-15,48.09,48.91,48.09,48.65,1046130.0
2024-03-16,48.09,48.91,48.09,48.65,1046130.0
2024-03-17,48.09,48.91,48.09,48.65,1046130.0
2024-03-18,48.61,49.245,48.5,48.91,559839.0
2024-03-19,49.01,49.45,48.73,49.0,524896.0
2024-03-20,48.89,49.23,48.5,48.85,254522.0
2024-03-21,48.9,49.935,48.85,49.16,277457.0
2024-03-22,49.55,49.595,49.07,49.12,335327.0
2024-03-23,49.55,49.595,49.07,49.12,335327.0
2024-03-24,49.55,49.595,49.07,49.12,335327.0
2024-03-25,49.47,49.47,48.71,49.19,222417.0
2024-03-26,49.5,49.5,48.82,48.99,353588.0
2024-03-27,49.29,50.3,49.29,50.29,222798.0
2024-03-28,50.3,51.09,50.3,50.93,416460.0
2024-03-29,50.3,51.09,50.3,50.93,416460.0
2024-03-30,50.3,51.09,50.3,50.93,416460.0
2024-03-31,50.3,51.09,50.3,50.93,416460.0
2024-04-01,50.98,51.02,50.11,50.65,253483.0
2024-04-02,50.25,50.8,50.07,50.36,409797.0
2024-04-03,50.23,50.6199,49.97,50.27,292769.0
2024-04-04,50.62,50.66,49.7496,50.14,211558.0
2024-04-05,49.94,50.015,49.37,49.88,205532.0
2024-04-06,49.94,50.015,49.37,49.88,205532.0
2024-04-07,49.94,50.015,49.37,49.88,205532.0
2024-04-08,49.97,50.48,49.97,50.25,261132.0
