,THG US Equity,THG US Equity,THG US Equity,THG US Equity,THG US Equity
2023-08-15,106.1526,106.8873,105.3788,106.4857,140588.0
2023-08-16,106.0841,107.5044,106.0841,106.5347,151859.0
2023-08-17,106.995,107.0244,104.5364,104.5462,128644.0
2023-08-18,104.3895,105.6433,103.6009,104.5952,128639.0
2023-08-19,104.3895,105.6433,103.6009,104.5952,128639.0
2023-08-20,104.3895,105.6433,103.6009,104.5952,128639.0
2023-08-21,104.3699,104.6539,103.8703,103.9781,225218.0
2023-08-22,103.8017,104.938,101.9014,102.1169,210173.0
2023-08-23,101.9014,102.9153,101.9014,102.3618,200631.0
2023-08-24,101.9308,103.8654,101.7741,102.3618,145539.0
2023-08-25,102.9985,104.1054,102.0973,103.4295,185339.0
2023-08-26,102.9985,104.1054,102.0973,103.4295,185339.0
2023-08-27,102.9985,104.1054,102.0973,103.4295,185339.0
2023-08-28,103.4197,104.7225,102.8173,103.3707,125967.0
2023-08-29,103.6058,103.7136,102.7749,103.5275,103297.0
2023-08-30,103.4589,104.2719,103.4197,103.8311,112259.0
2023-08-31,105.2123,106.0449,104.4482,104.5364,225727.0
2023-09-01,105.467,106.9363,105.0947,106.133,118547.0
2023-09-02,105.467,106.9363,105.0947,106.133,118547.0
2023-09-03,105.467,106.9363,105.0947,106.133,118547.0
2023-09-04,105.467,106.9363,105.0947,106.133,118547.0
2023-09-05,105.2221,106.0841,103.5764,104.5462,154186.0
2023-09-06,104.7519,105.0653,103.5373,104.125,137467.0
2023-09-07,104.1642,105.3984,104.1152,104.4776,383649.0
2023-09-08,104.7323,104.7323,101.8525,102.3618,155388.0
2023-09-09,104.7323,104.7323,101.8525,102.3618,155388.0
2023-09-10,104.7323,104.7323,101.8525,102.3618,155388.0
2023-09-11,102.9006,104.665,101.7006,104.2915,246213.0
2023-09-12,104.3209,106.8383,104.3209,106.6718,204086.0
2023-09-13,107.2399,107.4946,106.1232,107.3869,238732.0
2023-09-14,108.1072,109.6072,107.5348,109.5874,280918.0
2023-09-15,109.7651,110.2387,108.7388,109.5973,442060.0
2023-09-16,109.7651,110.2387,108.7388,109.5973,442060.0
2023-09-17,109.7651,110.2387,108.7388,109.5973,442060.0
2023-09-18,109.3605,111.3785,108.4131,111.0479,229511.0
2023-09-19,111.3341,112.2225,110.5743,110.6137,222615.0
2023-09-20,110.9986,112.5874,110.9986,111.8177,181514.0
2023-09-21,111.6104,112.0348,110.742,111.3637,142402.0
2023-09-22,111.2552,111.9558,110.6631,110.9591,109373.0
2023-09-23,111.2552,111.9558,110.6631,110.9591,109373.0
2023-09-24,111.2552,111.9558,110.6631,110.9591,109373.0
2023-09-25,110.4756,111.946,110.3157,111.6203,96139.0
2023-09-26,111.1071,111.6104,109.9526,109.992,170242.0
2023-09-27,109.9427,109.9427,108.0628,109.1039,183860.0
2023-09-28,109.3802,110.4065,108.6302,109.5776,138440.0
2023-09-29,110.4361,110.821,109.4789,109.5184,219443.0
2023-09-30,110.4361,110.821,109.4789,109.5184,219443.0
2023-10-01,110.4361,110.821,109.4789,109.5184,219443.0
2023-10-02,108.8276,108.8276,106.6072,108.5019,194397.0
2023-10-03,108.2651,109.1335,107.3868,108.8769,158250.0
2023-10-04,108.8769,110.7815,108.307,109.4986,163790.0
2023-10-05,109.5282,110.594,108.9559,110.0315,139829.0
2023-10-06,109.617,110.9591,109.4296,109.617,162832.0
2023-10-07,109.617,110.9591,109.4296,109.617,162832.0
2023-10-08,109.617,110.9591,109.4296,109.617,162832.0
2023-10-09,109.1138,110.821,108.5809,109.8341,180915.0
2023-10-10,110.2289,110.4558,107.673,107.9592,288433.0
2023-10-11,107.8407,109.6269,107.6065,109.5282,222614.0
2023-10-12,109.9427,110.3473,108.1072,110.2979,216425.0
2023-10-13,111.0874,113.2683,111.0874,113.219,252566.0
2023-10-14,111.0874,113.2683,111.0874,113.219,252566.0
2023-10-15,111.0874,113.2683,111.0874,113.219,252566.0
2023-10-16,113.7124,116.8801,113.7124,116.7617,236383.0
2023-10-17,116.6334,120.4327,116.6334,120.3439,249163.0
2023-10-18,120.038,120.7682,119.288,120.0478,227927.0
2023-10-19,115.8439,117.7072,114.2453,115.2814,290936.0
2023-10-20,115.617,115.992,113.6236,113.6926,151541.0
2023-10-21,115.617,115.992,113.6236,113.6926,151541.0
2023-10-22,115.617,115.992,113.6236,113.6926,151541.0
2023-10-23,113.0019,114.7091,112.4196,114.4722,183051.0
2023-10-24,115.2321,115.6416,114.2255,115.4492,199406.0
2023-10-25,115.3209,117.1465,114.4328,115.3012,232561.0
2023-10-26,115.2913,117.1169,114.265,115.5084,95125.0
2023-10-27,114.9163,114.9163,112.2913,112.7552,124185.0
2023-10-28,114.9163,114.9163,112.2913,112.7552,124185.0
2023-10-29,114.9163,114.9163,112.2913,112.7552,124185.0
2023-10-30,113.8209,114.6005,113.3714,114.1071,132586.0
2023-10-31,114.4032,115.6959,113.9196,115.6663,198753.0
2023-11-01,116.0018,118.2321,115.6762,117.9459,198560.0
2023-11-02,117.8077,117.8077,112.0101,115.1433,242776.0
2023-11-03,116.4558,117.6054,115.0347,115.1137,204501.0
2023-11-04,116.4558,117.6054,115.0347,115.1137,204501.0
2023-11-05,116.4558,117.6054,115.0347,115.1137,204501.0
2023-11-06,115.6071,116.2387,115.2913,115.5479,162938.0
2023-11-07,115.4788,115.617,114.3637,114.6696,176098.0
2023-11-08,114.8571,114.8571,112.5775,112.6861,163144.0
2023-11-09,113.1598,113.9591,111.571,111.8966,159351.0
2023-11-10,112.2617,112.2617,110.742,111.7486,221652.0
2023-11-11,112.2617,112.2617,110.742,111.7486,221652.0
2023-11-12,112.2617,112.2617,110.742,111.7486,221652.0
2023-11-13,111.9756,112.7404,111.8275,112.5479,187728.0
2023-11-14,113.0512,115.9624,112.3506,115.617,341878.0
2023-11-15,115.2518,116.3275,114.1663,114.5808,313788.0
2023-11-16,115.3604,118.1531,115.163,118.0051,252998.0
2023-11-17,118.5182,118.6663,116.6235,116.8505,225551.0
2023-11-18,118.5182,118.6663,116.6235,116.8505,225551.0
2023-11-19,118.5182,118.6663,116.6235,116.8505,225551.0
2023-11-20,116.8505,117.3834,116.0142,117.1268,180630.0
2023-11-21,117.1268,118.6169,116.9196,118.1827,186228.0
2023-11-22,118.2222,119.7419,117.64,119.3176,171053.0
2023-11-23,118.2222,119.7419,117.64,119.3176,171053.0
2023-11-24,119.9886,120.334,118.7052,120.0478,62864.0
2023-11-25,119.9886,120.334,118.7052,120.0478,62864.0
2023-11-26,119.9886,120.334,118.7052,120.0478,62864.0
2023-11-27,120.0774,122.7517,119.732,122.5346,322546.0
2023-11-28,122.2978,122.6827,120.6695,120.6794,209539.0
2023-11-29,120.8373,121.5873,119.5347,120.3932,217495.0
2023-11-30,120.3932,123.1267,120.3932,122.6629,253274.0
2023-12-01,122.1498,124.1432,121.2814,123.4425,145510.0
2023-12-02,122.1498,124.1432,121.2814,123.4425,145510.0
2023-12-03,122.1498,124.1432,121.2814,123.4425,145510.0
2023-12-04,123.2846,125.2879,123.2846,125.1793,160952.0
2023-12-05,125.3471,127.1234,124.755,126.0576,150918.0
2023-12-06,126.028,126.8964,124.5675,125.0609,208233.0
2023-12-07,124.8043,125.1991,123.5412,125.1793,176534.0
2023-12-08,125.4557,126.2839,123.2649,125.1892,122088.0
2023-12-09,125.4557,126.2839,123.2649,125.1892,122088.0
2023-12-10,125.4557,126.2839,123.2649,125.1892,122088.0
2023-12-11,125.1004,126.2649,124.1234,126.2352,148158.0
2023-12-12,126.5609,127.2023,124.5132,126.4918,130948.0
2023-12-13,126.2155,126.3635,124.3208,124.5971,306452.0
2023-12-14,125.0541,125.0541,122.4114,123.1863,287424.0
2023-12-15,122.6895,122.9826,120.9608,121.8053,478366.0
2023-12-16,122.6895,122.9826,120.9608,121.8053,478366.0
2023-12-17,122.6895,122.9826,120.9608,121.8053,478366.0
2023-12-18,122.004,123.1466,121.1993,122.928,123421.0
2023-12-19,122.4809,124.0705,122.0835,122.2623,117220.0
2023-12-20,122.0139,122.0139,120.0567,120.1064,169171.0
2023-12-21,120.2554,120.782,118.5863,119.6891,131365.0
2023-12-22,120.2256,120.9111,119.1526,120.8515,98229.0
2023-12-23,120.2256,120.9111,119.1526,120.8515,98229.0
2023-12-24,120.2256,120.9111,119.1526,120.8515,98229.0
2023-12-25,120.2256,120.9111,119.1526,120.8515,98229.0
2023-12-26,120.6628,121.0453,119.9673,120.7224,61892.0
2023-12-27,120.7124,120.9002,119.7587,119.8679,107886.0
2023-12-28,119.1029,121.2142,119.1029,120.9509,108621.0
2023-12-29,120.9012,121.1297,119.252,120.633,83456.0
2023-12-30,120.9012,121.1297,119.252,120.633,83456.0
2023-12-31,120.9012,121.1297,119.252,120.633,83456.0
2024-01-01,120.9012,121.1297,119.252,120.633,83456.0
2024-01-02,120.4144,122.4908,120.4144,122.1431,122659.0
2024-01-03,121.7358,123.5638,121.2986,121.4079,118320.0
2024-01-04,122.1828,123.534,121.7358,122.4809,164461.0
2024-01-05,122.5803,123.534,121.9047,123.3949,291488.0
2024-01-06,122.5803,123.534,121.9047,123.3949,291488.0
2024-01-07,122.5803,123.534,121.9047,123.3949,291488.0
2024-01-08,123.6632,124.1401,121.4079,122.2226,76878.0
2024-01-09,121.6563,121.6563,119.858,121.6364,137998.0
2024-01-10,121.3185,121.8699,120.7522,121.8252,99622.0
2024-01-11,121.7159,122.2723,120.9509,121.8649,175358.0
2024-01-12,122.62,122.6895,121.1297,122.1332,126200.0
2024-01-13,122.62,122.6895,121.1297,122.1332,126200.0
2024-01-14,122.62,122.6895,121.1297,122.1332,126200.0
2024-01-15,122.62,122.6895,121.1297,122.1332,126200.0
2024-01-16,121.7755,123.1764,120.9285,122.1729,115391.0
2024-01-17,121.5271,123.2658,121.5271,122.4908,131227.0
2024-01-18,122.1034,124.3885,122.1034,124.3686,110381.0
2024-01-19,126.5345,128.6705,125.7651,127.9055,217459.0
2024-01-20,126.5345,128.6705,125.7651,127.9055,217459.0
2024-01-21,126.5345,128.6705,125.7651,127.9055,217459.0
2024-01-22,127.9452,130.9258,127.9005,130.8563,190003.0
2024-01-23,130.6178,131.1444,127.7763,128.0943,153994.0
2024-01-24,129.1375,130.896,128.283,129.356,192645.0
2024-01-25,130.3297,130.3297,129.2815,130.0416,118578.0
2024-01-26,130.5483,130.5483,128.3537,130.0316,130691.0
2024-01-27,130.5483,130.5483,128.3537,130.0316,130691.0
2024-01-28,130.5483,130.5483,128.3537,130.0316,130691.0
2024-01-29,129.5448,131.2437,129.5448,131.0848,126048.0
2024-01-30,130.9854,132.2174,130.7668,132.0087,130811.0
2024-01-31,132.2571,133.8368,131.1543,131.1543,251435.0
2024-02-01,133.9262,135.7742,128.0247,130.5383,325480.0
2024-02-02,130.5582,131.4623,129.8031,130.0515,115913.0
2024-02-03,130.5582,131.4623,129.8031,130.0515,115913.0
2024-02-04,130.5582,131.4623,129.8031,130.0515,115913.0
2024-02-05,129.5647,130.6277,127.7465,129.4951,182413.0
2024-02-06,129.2567,130.7271,129.0977,130.3595,158770.0
2024-02-07,130.6079,130.737,129.1871,129.2368,166382.0
2024-02-08,129.0381,130.5582,127.5975,130.1707,213423.0
2024-02-09,129.4355,131.8994,129.4355,131.0351,135554.0
2024-02-10,129.4355,131.8994,129.4355,131.0351,135554.0
2024-02-11,129.4355,131.8994,129.4355,131.0351,135554.0
2024-02-12,131.6113,133.499,131.0599,133.2804,134214.0
2024-02-13,133.0619,133.6282,130.6874,132.4856,172977.0
2024-02-14,133.0221,134.9843,132.893,134.8502,173664.0
2024-02-15,135.1284,136.6783,134.9197,135.6947,175595.0
2024-02-16,136.0623,137.1055,134.9893,134.9992,131470.0
2024-02-17,136.0623,137.1055,134.9893,134.9992,131470.0
2024-02-18,136.0623,137.1055,134.9893,134.9992,131470.0
2024-02-19,136.0623,137.1055,134.9893,134.9992,131470.0
2024-02-20,134.0355,136.1666,133.3798,133.4493,123125.0
2024-02-21,133.1413,133.5338,131.81,132.3664,183721.0
2024-02-22,132.2174,133.9759,131.9889,133.6679,197600.0
2024-02-23,134.3336,134.7906,133.8169,134.6813,137655.0
2024-02-24,134.3336,134.7906,133.8169,134.6813,137655.0
2024-02-25,134.3336,134.7906,133.8169,134.6813,137655.0
2024-02-26,134.1547,135.1184,133.2631,133.7375,170664.0
2024-02-27,133.0023,134.3534,132.2472,133.3897,165538.0
2024-02-28,133.3897,133.7573,132.3664,132.3962,134572.0
2024-02-29,132.3962,132.4061,129.1027,130.6178,262494.0
2024-03-01,130.6178,130.9477,127.6969,128.0347,153711.0
2024-03-02,130.6178,130.9477,127.6969,128.0347,153711.0
2024-03-03,130.6178,130.9477,127.6969,128.0347,153711.0
2024-03-04,128.0347,129.8627,127.4087,127.4485,183003.0
2024-03-05,127.4485,128.7152,127.071,128.4718,160454.0
2024-03-06,129.2269,131.209,128.2135,130.8563,141785.0
2024-03-07,130.6476,131.6958,129.9422,130.2999,136599.0
2024-03-08,129.6243,130.3893,129.0182,129.2666,105019.0
2024-03-09,129.6243,130.3893,129.0182,129.2666,105019.0
2024-03-10,129.6243,130.3893,129.0182,129.2666,105019.0
2024-03-11,128.8195,130.4837,128.8195,129.6839,99010.0
2024-03-12,129.1275,129.9025,128.7301,129.664,106867.0
2024-03-13,130.2403,130.3297,129.2567,130.29,108268.0
2024-03-14,130.47,130.52,127.885,129.26,135709.0
2024-03-15,128.14,130.325,128.14,129.07,377635.0
2024-03-16,128.14,130.325,128.14,129.07,377635.0
2024-03-17,128.14,130.325,128.14,129.07,377635.0
2024-03-18,128.55,129.56,126.03,126.31,235099.0
2024-03-19,126.6,127.6546,126.53,126.98,164386.0
2024-03-20,125.73,127.135,125.73,126.31,177439.0
2024-03-21,125.91,127.87,125.61,127.52,230942.0
2024-03-22,127.97,127.97,127.005,127.19,160041.0
2024-03-23,127.97,127.97,127.005,127.19,160041.0
2024-03-24,127.97,127.97,127.005,127.19,160041.0
2024-03-25,127.41,129.72,127.41,128.89,155679.0
2024-03-26,128.54,131.82,128.54,131.74,169188.0
2024-03-27,132.14,135.64,131.87,135.54,213498.0
2024-03-28,135.78,136.835,135.22,136.17,241279.0
2024-03-29,135.78,136.835,135.22,136.17,241279.0
2024-03-30,135.78,136.835,135.22,136.17,241279.0
2024-03-31,135.78,136.835,135.22,136.17,241279.0
2024-04-01,135.88,135.88,133.34,133.91,113544.0
2024-04-02,133.89,134.395,132.78,132.78,116948.0
2024-04-03,132.51,133.28,132.32,132.98,145049.0
2024-04-04,133.55,134.23,130.45,130.47,146420.0
2024-04-05,130.7,131.05,129.717,130.07,110999.0
2024-04-06,130.7,131.05,129.717,130.07,110999.0
2024-04-07,130.7,131.05,129.717,130.07,110999.0
2024-04-08,129.93,133.55,129.3,133.15,204580.0
