,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity
2022-08-14,11.534,11.8357,11.4608,11.7718,100615.0
2022-08-15,11.6346,11.8084,11.5431,11.5706,178632.0
2022-08-16,11.5706,11.7078,11.5249,11.6712,95602.0
2022-08-17,11.6255,11.6803,11.4151,11.5797,92136.0
2022-08-18,11.598,11.6895,11.5202,11.6712,73333.0
2022-08-19,11.5614,11.6255,11.3831,11.4151,140584.0
2022-08-20,11.5614,11.6255,11.3831,11.4151,140584.0
2022-08-21,11.5614,11.6255,11.3831,11.4151,140584.0
2022-08-22,11.3419,11.4974,11.2596,11.4791,116476.0
2022-08-23,11.4608,11.4608,11.0218,11.0492,85939.0
2022-08-24,11.095,11.1819,10.9395,11.1407,90148.0
2022-08-25,11.1864,11.7627,11.1133,11.47,107848.0
2022-08-26,11.4059,11.5614,11.223,11.2413,75427.0
2022-08-27,11.4059,11.5614,11.223,11.2413,75427.0
2022-08-28,11.4059,11.5614,11.223,11.2413,75427.0
2022-08-29,11.1956,11.2962,11.0218,11.1133,129560.0
2022-08-30,11.1041,11.1041,10.9041,11.0309,116626.0
2022-08-31,11.0035,11.1407,10.9029,10.9212,196417.0
2022-09-01,10.9212,11.0401,10.8754,10.976,135116.0
2022-09-02,10.976,11.2962,10.9395,11.0218,66187.0
2022-09-03,10.976,11.2962,10.9395,11.0218,66187.0
2022-09-04,10.976,11.2962,10.9395,11.0218,66187.0
2022-09-05,10.976,11.2962,10.9395,11.0218,66187.0
2022-09-06,11.0218,11.0218,10.6102,10.7016,149885.0
2022-09-07,10.6376,10.8846,10.6285,10.8571,73911.0
2022-09-08,10.7565,10.848,10.6651,10.7931,62370.0
2022-09-09,10.8754,10.8754,10.7291,10.784,62490.0
2022-09-10,10.8754,10.8754,10.7291,10.784,62490.0
2022-09-11,10.8754,10.8754,10.7291,10.784,62490.0
2022-09-12,10.8571,10.9029,10.7108,10.7291,72084.0
2022-09-13,10.6834,10.7931,10.3907,10.4181,107431.0
2022-09-14,10.4455,10.8388,10.4455,10.6925,176098.0
2022-09-15,10.8754,11.1407,10.7291,10.7748,123567.0
2022-09-16,10.7199,10.8388,10.5644,10.8023,277371.0
2022-09-17,10.7199,10.8388,10.5644,10.8023,277371.0
2022-09-18,10.7199,10.8388,10.5644,10.8023,277371.0
2022-09-19,10.7382,10.9943,10.7382,10.8388,114430.0
2022-09-20,10.7748,10.7748,10.4638,10.5736,97787.0
2022-09-21,10.5736,10.8206,10.5736,10.6193,99464.0
2022-09-22,10.6468,10.6468,10.409,10.4638,65361.0
2022-09-23,10.3449,10.3815,9.3708,9.4577,308703.0
2022-09-24,10.3449,10.3815,9.3708,9.4577,308703.0
2022-09-25,10.3449,10.3815,9.3708,9.4577,308703.0
2022-09-26,9.3113,9.6772,9.229,9.3845,238457.0
2022-09-27,9.3937,9.3937,8.4699,8.4973,402648.0
2022-09-28,8.4699,8.6985,7.7564,8.4881,596116.0
2022-09-29,8.4424,8.9546,8.2595,8.8997,356449.0
2022-09-30,9.0552,9.604,8.9364,9.0095,276144.0
2022-10-01,9.0552,9.604,8.9364,9.0095,276144.0
2022-10-02,9.0552,9.604,8.9364,9.0095,276144.0
2022-10-03,9.1284,9.1649,8.6345,8.7077,243939.0
2022-10-04,8.9089,9.4303,8.8632,9.3296,198427.0
2022-10-05,9.2473,9.4622,9.229,9.3113,113095.0
2022-10-06,9.2107,9.3204,8.5888,8.5979,217129.0
2022-10-07,8.5156,8.6435,7.7838,7.8296,227170.0
2022-10-08,8.5156,8.6435,7.7838,7.8296,227170.0
2022-10-09,8.5156,8.6435,7.7838,7.8296,227170.0
2022-10-10,7.8479,8.0582,7.6741,7.9302,229100.0
2022-10-11,7.8753,8.04,7.7473,7.8387,249496.0
2022-10-12,7.921,8.6528,7.8479,8.5156,314574.0
2022-10-13,8.2778,9.0392,8.1772,8.9729,295287.0
2022-10-14,8.9821,9.1559,8.7443,8.79,177237.0
2022-10-15,8.9821,9.1559,8.7443,8.79,177237.0
2022-10-16,8.9821,9.1559,8.7443,8.79,177237.0
2022-10-17,8.8174,8.8266,8.4424,8.5979,182831.0
2022-10-18,8.6619,8.8266,8.5064,8.6985,192646.0
2022-10-19,8.6528,8.9546,8.6528,8.8906,189753.0
2022-10-20,8.7717,8.7717,8.3509,8.415,139591.0
2022-10-21,8.5247,8.5247,8.1497,8.3509,157391.0
2022-10-22,8.5247,8.5247,8.1497,8.3509,157391.0
2022-10-23,8.5247,8.5247,8.1497,8.3509,157391.0
2022-10-24,8.3418,8.7351,8.3359,8.6436,109465.0
2022-10-25,8.6436,8.9729,8.5613,8.8266,137601.0
2022-10-26,8.6985,8.9272,8.6894,8.7717,112981.0
2022-10-27,8.8723,9.0781,8.8084,8.9546,153224.0
2022-10-28,8.4699,8.9455,8.4241,8.9363,199361.0
2022-10-29,8.4699,8.9455,8.4241,8.9363,199361.0
2022-10-30,8.4699,8.9455,8.4241,8.9363,199361.0
2022-10-31,8.8266,9.3901,8.6073,9.1833,281102.0
2022-11-01,9.2565,9.4211,9.1421,9.2473,170208.0
2022-11-02,9.3205,9.7687,9.2199,9.2748,249463.0
2022-11-03,9.1193,9.2427,8.918,9.101,147734.0
2022-11-04,9.1833,9.4668,9.1376,9.412,195828.0
2022-11-05,9.1833,9.4668,9.1376,9.412,195828.0
2022-11-06,9.1833,9.4668,9.1376,9.412,195828.0
2022-11-07,9.4577,9.6269,9.1467,9.476,173409.0
2022-11-08,9.5217,9.6223,9.1284,9.3205,146980.0
2022-11-09,9.3479,9.3479,9.0004,9.0187,118351.0
2022-11-10,9.2748,9.6315,9.1559,9.5583,179920.0
2022-11-11,9.5949,9.723,9.3571,9.3845,156854.0
2022-11-12,9.5949,9.723,9.3571,9.3845,156854.0
2022-11-13,9.5949,9.723,9.3571,9.3845,156854.0
2022-11-14,9.2565,9.3251,9.0644,9.1559,168228.0
2022-11-15,9.2565,9.604,9.2565,9.476,152599.0
2022-11-16,9.3845,9.5492,9.2565,9.5309,119328.0
2022-11-17,9.3845,9.7961,9.3231,9.723,127995.0
2022-11-18,9.9333,10.0248,9.5034,9.6589,141225.0
2022-11-19,9.9333,10.0248,9.5034,9.6589,141225.0
2022-11-20,9.9333,10.0248,9.5034,9.6589,141225.0
2022-11-21,9.7321,9.771,9.5126,9.7047,103557.0
2022-11-22,9.7778,10.0522,9.6955,10.0065,122257.0
2022-11-23,10.0065,10.0614,9.6498,9.9242,102758.0
2022-11-24,10.0065,10.0614,9.6498,9.9242,102758.0
2022-11-25,9.8602,10.0614,9.8602,9.8967,71757.0
2022-11-26,9.8602,10.0614,9.8602,9.8967,71757.0
2022-11-27,9.8602,10.0614,9.8602,9.8967,71757.0
2022-11-28,9.7504,9.915,9.5766,9.6132,130786.0
2022-11-29,9.5858,9.8144,9.5858,9.7138,108055.0
2022-11-30,9.6955,10.0522,9.5766,10.0522,180870.0
2022-12-01,10.0614,10.3377,10.0164,10.1711,190969.0
2022-12-02,10.0156,10.4272,10.0156,10.2535,149592.0
2022-12-03,10.0156,10.4272,10.0156,10.2535,149592.0
2022-12-04,10.0156,10.4272,10.0156,10.2535,149592.0
2022-12-05,10.0888,10.1826,9.9974,10.1437,171177.0
2022-12-06,10.1254,10.4913,10.1254,10.473,253279.0
2022-12-07,10.3815,10.5279,10.2352,10.2535,221064.0
2022-12-08,10.2722,10.3755,10.0469,10.3192,227079.0
2022-12-09,10.1877,10.5727,10.1877,10.5164,176503.0
2022-12-10,10.1877,10.5727,10.1877,10.5164,176503.0
2022-12-11,10.1877,10.5727,10.1877,10.5164,176503.0
2022-12-12,10.2441,10.2441,9.183,9.4835,399512.0
2022-12-13,9.6619,9.8591,9.3802,9.4553,495059.0
2022-12-14,9.3427,9.5774,8.9859,9.014,326731.0
2022-12-15,9.014,9.183,8.8075,9.0704,358632.0
2022-12-16,8.9107,9.2488,8.5727,8.9953,1970848.0
2022-12-17,8.9107,9.2488,8.5727,8.9953,1970848.0
2022-12-18,8.9107,9.2488,8.5727,8.9953,1970848.0
2022-12-19,9.1361,9.5492,9.0892,9.3896,260702.0
2022-12-20,9.4178,9.6713,9.3549,9.5399,268493.0
2022-12-21,9.7276,10.3943,9.7276,10.3004,253999.0
2022-12-22,10.2065,10.4037,10.0328,10.1877,130911.0
2022-12-23,10.2629,10.4319,10.2347,10.2816,117448.0
2022-12-24,10.2629,10.4319,10.2347,10.2816,117448.0
2022-12-25,10.2629,10.4319,10.2347,10.2816,117448.0
2022-12-26,10.2629,10.4319,10.2347,10.2816,117448.0
2022-12-27,10.3004,10.3098,10.0657,10.1596,122169.0
2022-12-28,10.2065,10.4225,9.8028,9.8309,172688.0
2022-12-29,9.8215,9.9624,9.737,9.8122,203818.0
2022-12-30,9.784,9.9624,9.7089,9.9436,141238.0
2022-12-31,9.784,9.9624,9.7089,9.9436,141238.0
2023-01-01,9.784,9.9624,9.7089,9.9436,141238.0
2023-01-02,9.784,9.9624,9.7089,9.9436,141238.0
2023-01-03,10.0375,10.1126,9.5868,9.6056,198901.0
2023-01-04,9.6713,9.8873,9.6713,9.8685,322649.0
2023-01-05,9.8309,9.8309,9.5492,9.6619,128493.0
2023-01-06,9.7464,10.0328,9.6619,9.953,130763.0
2023-01-07,9.7464,10.0328,9.6619,9.953,130763.0
2023-01-08,9.7464,10.0328,9.6619,9.953,130763.0
2023-01-09,9.953,10.1126,9.9483,10.0563,151399.0
2023-01-10,10.2816,10.507,10.1502,10.3755,190702.0
2023-01-11,10.3755,10.7136,10.3755,10.6572,203772.0
2023-01-12,10.7511,11.1736,10.7042,11.0797,227602.0
2023-01-13,10.9201,11.1877,10.9201,11.1361,141030.0
2023-01-14,10.9201,11.1877,10.9201,11.1361,141030.0
2023-01-15,10.9201,11.1877,10.9201,11.1361,141030.0
2023-01-16,10.9201,11.1877,10.9201,11.1361,141030.0
2023-01-17,11.2675,11.4084,11.1643,11.3051,126925.0
2023-01-18,11.3708,11.4835,11.3315,11.4178,132958.0
2023-01-19,11.3051,11.4741,11.297,11.3802,116137.0
2023-01-20,11.5117,11.5117,11.2582,11.4929,169947.0
2023-01-21,11.5117,11.5117,11.2582,11.4929,169947.0
2023-01-22,11.5117,11.5117,11.2582,11.4929,169947.0
2023-01-23,11.4835,11.4835,11.23,11.3051,133890.0
2023-01-24,11.2829,11.3708,11.1173,11.2769,84380.0
2023-01-25,11.2582,11.3661,11.1455,11.3239,65034.0
2023-01-26,11.4178,11.4553,11.3051,11.3802,76599.0
2023-01-27,11.3708,11.4366,11.2957,11.3427,85685.0
2023-01-28,11.3708,11.4366,11.2957,11.3427,85685.0
2023-01-29,11.3708,11.4366,11.2957,11.3427,85685.0
2023-01-30,11.3427,11.4835,11.2675,11.3145,93075.0
2023-01-31,11.352,12.0046,11.352,11.9624,191325.0
2023-02-01,11.9342,11.9905,11.4741,11.8591,175955.0
2023-02-02,11.8685,11.9812,11.737,11.8779,117294.0
2023-02-03,11.8403,12.0844,11.8403,11.9718,141863.0
2023-02-04,11.8403,12.0844,11.8403,11.9718,141863.0
2023-02-05,11.8403,12.0844,11.8403,11.9718,141863.0
2023-02-06,11.9154,11.9624,11.7746,11.9342,121522.0
2023-02-07,11.9154,12.1408,11.8121,12.0469,92748.0
2023-02-08,11.9812,12.0328,11.6525,11.7089,102270.0
2023-02-09,11.7934,11.8544,11.4178,11.5211,120439.0
2023-02-10,11.568,11.6056,11.338,11.5492,140040.0
2023-02-11,11.568,11.6056,11.338,11.5492,140040.0
2023-02-12,11.568,11.6056,11.338,11.5492,140040.0
2023-02-13,11.615,11.8966,11.568,11.7464,189271.0
2023-02-14,11.7089,11.737,11.4553,11.5398,120701.0
2023-02-15,11.4741,11.7089,11.399,11.6807,75385.0
2023-02-16,11.5023,11.676,11.5023,11.5586,78916.0
2023-02-17,11.5962,12.0563,11.5962,11.9812,171234.0
2023-02-18,11.5962,12.0563,11.5962,11.9812,171234.0
2023-02-19,11.5962,12.0563,11.5962,11.9812,171234.0
2023-02-20,11.5962,12.0563,11.5962,11.9812,171234.0
2023-02-21,11.8309,11.9624,11.6525,11.7182,123572.0
2023-02-22,11.6619,11.9624,11.6056,11.6243,144351.0
2023-02-23,11.5962,11.9154,11.5962,11.737,232435.0
2023-02-24,11.9248,14.2253,11.9248,14.122,623568.0
2023-02-25,11.9248,14.2253,11.9248,14.122,623568.0
2023-02-26,11.9248,14.2253,11.9248,14.122,623568.0
2023-02-27,14.7793,17.6713,14.6478,17.1454,1610196.0
2023-02-28,17.0422,18.4412,16.8262,18.1501,870749.0
2023-03-01,18.2534,18.4506,17.3145,17.6619,508183.0
2023-03-02,17.5116,18.2346,17.3028,18.075,371795.0
2023-03-03,18.1877,18.244,17.8403,18.1877,296650.0
2023-03-04,18.1877,18.244,17.8403,18.1877,296650.0
2023-03-05,18.1877,18.244,17.8403,18.1877,296650.0
2023-03-06,18.2628,18.3933,17.5961,18.0938,497808.0
2023-03-07,18.1032,18.1266,17.5961,17.9436,270988.0
2023-03-08,18.0099,18.1803,17.7731,18.1235,197776.0
2023-03-09,18.1803,18.6632,17.953,18.0288,273455.0
2023-03-10,17.8299,18.3602,17.6027,17.9341,296483.0
2023-03-11,17.8299,18.3602,17.6027,17.9341,296483.0
2023-03-12,17.8299,18.3602,17.6027,17.9341,296483.0
2023-03-13,17.347,17.7542,16.9872,17.1576,333355.0
2023-03-14,17.5648,18.3129,17.4512,18.2087,374965.0
2023-03-15,17.7447,17.7447,17.0535,17.6406,343573.0
2023-03-16,17.4796,18.3318,17.4133,18.0288,286360.0
2023-03-17,17.8394,17.8394,16.8168,17.0346,787266.0
2023-03-18,17.8394,17.8394,16.8168,17.0346,787266.0
2023-03-19,17.8394,17.8394,16.8168,17.0346,787266.0
2023-03-20,17.1955,17.9909,17.1387,17.6595,280076.0
2023-03-21,17.9246,18.0193,17.7921,17.9909,218322.0
2023-03-22,18.0477,18.3094,17.5932,17.6595,220567.0
2023-03-23,17.7353,17.9057,17.4038,17.4985,178641.0
2023-03-24,17.3092,17.6215,17.205,17.2807,142493.0
2023-03-25,17.3092,17.6215,17.205,17.2807,142493.0
2023-03-26,17.3092,17.6215,17.205,17.2807,142493.0
2023-03-27,17.5269,17.7637,17.1861,17.7068,231150.0
2023-03-28,17.6311,17.7826,17.3944,17.7637,250990.0
2023-03-29,17.8489,17.9625,17.6879,17.8489,210555.0
2023-03-30,17.8962,17.9909,17.2334,17.2902,201126.0
2023-03-31,17.3944,17.4607,17.044,17.2523,481703.0
2023-04-01,17.3944,17.4607,17.044,17.2523,481703.0
2023-04-02,17.3944,17.4607,17.044,17.2523,481703.0
2023-04-03,17.1861,17.4512,16.8371,17.4512,411262.0
2023-04-04,17.9436,17.9436,16.8499,17.3754,222042.0
2023-04-05,17.1861,17.3281,17.044,17.1198,172082.0
2023-04-06,17.1103,17.1103,16.6369,16.6653,151377.0
2023-04-07,17.1103,17.1103,16.6369,16.6653,151377.0
2023-04-08,17.1103,17.1103,16.6369,16.6653,151377.0
2023-04-09,17.1103,17.1103,16.6369,16.6653,151377.0
2023-04-10,16.6747,17.3281,16.5516,17.2807,347364.0
2023-04-11,17.3565,17.6784,17.1529,17.4228,186129.0
2023-04-12,17.5932,17.6737,17.2997,17.5175,123742.0
2023-04-13,17.3849,17.7258,17.2145,17.4796,241778.0
2023-04-14,17.6216,17.7068,17.1387,17.2618,154594.0
2023-04-15,17.6216,17.7068,17.1387,17.2618,154594.0
2023-04-16,17.6216,17.7068,17.1387,17.2618,154594.0
2023-04-17,17.2523,17.5932,16.9967,17.5648,272398.0
2023-04-18,17.5743,18.5396,17.5743,18.2939,614125.0
2023-04-19,18.3602,18.507,18.0383,18.1329,434199.0
2023-04-20,18.1329,18.4265,18.0197,18.417,304900.0
2023-04-21,18.3981,18.7674,18.2371,18.739,281685.0
2023-04-22,18.3981,18.7674,18.2371,18.739,281685.0
2023-04-23,18.3981,18.7674,18.2371,18.739,281685.0
2023-04-24,18.7484,19.0798,18.3318,18.3413,228880.0
2023-04-25,18.0193,18.2087,17.7826,17.8773,225357.0
2023-04-26,17.8015,17.9625,17.4038,17.5932,187966.0
2023-04-27,17.7353,17.9294,17.3859,17.7637,212905.0
2023-04-28,18.0099,18.256,14.2223,14.601,685441.0
2023-04-29,18.0099,18.256,14.2223,14.601,685441.0
2023-04-30,18.0099,18.256,14.2223,14.601,685441.0
2023-05-01,15.2923,16.76,15.1976,16.3054,453942.0
2023-05-02,16.2676,16.4474,15.0366,15.2828,339352.0
2023-05-03,15.3396,15.6332,15.1692,15.226,247507.0
2023-05-04,15.1029,15.1692,14.7715,14.7715,335892.0
2023-05-05,15.0177,15.2307,14.7431,14.7525,189035.0
2023-05-06,15.0177,15.2307,14.7431,14.7525,189035.0
2023-05-07,15.0177,15.2307,14.7431,14.7525,189035.0
2023-05-08,14.8756,15.1313,14.4969,15.0082,247116.0
2023-05-09,14.923,15.1786,14.7952,14.8283,182741.0
2023-05-10,14.9703,15.2875,14.7724,15.1597,169835.0
2023-05-11,15.0354,15.1693,14.8106,15.0832,142820.0
2023-05-12,15.1119,15.1119,14.758,14.8919,125517.0
2023-05-13,15.1119,15.1119,14.758,14.8919,125517.0
2023-05-14,15.1119,15.1119,14.758,14.8919,125517.0
2023-05-15,14.9302,14.9876,14.5667,14.8058,174293.0
2023-05-16,14.7867,15.2075,14.7197,14.9971,183979.0
2023-05-17,15.1119,15.3462,14.9976,15.1597,323440.0
2023-05-18,15.1597,15.3319,15.0258,15.0736,335771.0
2023-05-19,15.2745,15.4084,15.0162,15.0641,170510.0
2023-05-20,15.2745,15.4084,15.0162,15.0641,170510.0
2023-05-21,15.2745,15.4084,15.0162,15.0641,170510.0
2023-05-22,15.1023,15.2075,14.6911,14.7102,178469.0
2023-05-23,14.7484,14.868,14.5285,14.6241,177372.0
2023-05-24,14.6145,14.6624,14.3754,14.4998,116350.0
2023-05-25,14.3467,14.4998,14.0885,14.318,219396.0
2023-05-26,14.2798,14.5858,14.1601,14.3946,191684.0
2023-05-27,14.2798,14.5858,14.1601,14.3946,191684.0
2023-05-28,14.2798,14.5858,14.1601,14.3946,191684.0
2023-05-29,14.2798,14.5858,14.1601,14.3946,191684.0
2023-05-30,14.3754,14.3754,13.6964,13.7633,209965.0
2023-05-31,13.725,13.8494,13.6198,13.725,307684.0
2023-06-01,13.7346,14.385,13.6772,14.1268,243432.0
2023-06-02,14.2893,14.8967,14.2893,14.825,187886.0
2023-06-03,14.2893,14.8967,14.2893,14.825,187886.0
2023-06-04,14.2893,14.8967,14.2893,14.825,187886.0
2023-06-05,14.6528,14.6815,14.0024,14.605,163506.0
2023-06-06,14.605,15.3032,14.5476,15.1884,168623.0
2023-06-07,15.2267,15.7431,15.1693,15.6666,179099.0
2023-06-08,15.5901,15.7049,15.3797,15.5232,122827.0
2023-06-09,15.4466,15.504,15.1119,15.1884,100640.0
2023-06-10,15.4466,15.504,15.1119,15.1884,100640.0
2023-06-11,15.4466,15.504,15.1119,15.1884,100640.0
2023-06-12,15.198,15.5806,15.1023,15.351,124111.0
2023-06-13,15.791,16.8431,15.7814,15.9344,241465.0
2023-06-14,15.944,16.2596,15.8866,15.9057,155200.0
2023-06-15,15.8388,15.9153,15.571,15.6858,114230.0
2023-06-16,15.944,16.1496,15.3797,15.8197,664277.0
2023-06-17,15.944,16.1496,15.3797,15.8197,664277.0
2023-06-18,15.944,16.1496,15.3797,15.8197,664277.0
2023-06-19,15.944,16.1496,15.3797,15.8197,664277.0
2023-06-20,15.8292,15.8771,15.4658,15.724,109722.0
2023-06-21,15.6666,15.8292,15.4993,15.5423,107325.0
2023-06-22,15.4945,15.5614,15.2841,15.3988,97419.0
2023-06-23,15.2075,15.3893,14.7963,14.911,263995.0
2023-06-24,15.2075,15.3893,14.7963,14.911,263995.0
2023-06-25,15.2075,15.3893,14.7963,14.911,263995.0
2023-06-26,14.8632,15.1119,14.7006,14.7293,109108.0
2023-06-27,14.758,14.9589,14.6241,14.6432,99693.0
2023-06-28,14.5954,14.5954,14.2033,14.538,146365.0
2023-06-29,14.5572,14.9589,14.5572,14.7867,141929.0
2023-06-30,14.8823,14.9063,14.6145,14.758,241394.0
2023-07-01,14.8823,14.9063,14.6145,14.758,241394.0
2023-07-02,14.8823,14.9063,14.6145,14.758,241394.0
2023-07-03,14.6815,15.1932,14.6529,15.0162,84203.0
2023-07-04,14.6815,15.1932,14.6529,15.0162,84203.0
2023-07-05,14.7484,14.7484,13.9833,14.2989,277914.0
2023-07-06,14.1076,14.2033,13.8016,13.8685,127525.0
2023-07-07,13.8589,14.0311,13.7346,13.7633,192709.0
2023-07-08,13.8589,14.0311,13.7346,13.7633,192709.0
2023-07-09,13.8589,14.0311,13.7346,13.7633,192709.0
2023-07-10,13.725,14.0981,13.6963,14.0311,157281.0
2023-07-11,14.0502,14.4376,14.0502,14.3754,152869.0
2023-07-12,14.5093,14.8823,14.4998,14.5763,182762.0
2023-07-13,14.605,14.7963,14.4519,14.7389,161023.0
2023-07-14,14.7006,14.7006,14.1363,14.5093,105067.0
2023-07-15,14.7006,14.7006,14.1363,14.5093,105067.0
2023-07-16,14.7006,14.7006,14.1363,14.5093,105067.0
2023-07-17,14.5954,14.8441,14.5954,14.7867,82841.0
2023-07-18,14.7676,14.9302,14.6432,14.911,183250.0
2023-07-19,14.911,15.0258,14.6432,14.6624,141818.0
2023-07-20,14.7102,15.1215,14.5189,15.0832,126344.0
2023-07-21,15.2362,15.3032,14.8345,14.911,112903.0
2023-07-22,15.2362,15.3032,14.8345,14.911,112903.0
2023-07-23,15.2362,15.3032,14.8345,14.911,112903.0
2023-07-24,15.0449,15.2267,14.8345,15.0545,84143.0
2023-07-25,15.0449,15.198,14.9365,15.0067,89942.0
2023-07-26,15.0449,15.3175,14.9015,15.1119,108432.0
2023-07-27,15.0641,15.504,15.0067,15.4275,227532.0
2023-07-28,15.8675,16.2596,14.2511,14.3276,304377.0
2023-07-29,15.8675,16.2596,14.2511,14.3276,304377.0
2023-07-30,15.8675,16.2596,14.2511,14.3276,304377.0
2023-07-31,14.3467,14.8632,14.2128,14.8537,264102.0
2023-08-01,14.7293,14.825,14.2033,14.6815,177400.0
2023-08-02,14.4711,14.7293,14.2702,14.2989,152194.0
2023-08-03,14.2119,14.5986,14.2119,14.2892,157818.0
2023-08-04,14.4053,14.4941,13.8542,13.8638,211712.0
2023-08-05,14.4053,14.4941,13.8542,13.8638,211712.0
2023-08-06,14.4053,14.4941,13.8542,13.8638,211712.0
2023-08-07,13.9509,14.2602,13.9025,14.1055,217837.0
2023-08-08,14.0959,14.3666,13.9315,14.0185,274501.0
2023-08-09,13.8832,14.3666,13.7382,13.8348,324993.0
2023-08-10,13.9122,14.1152,13.4288,13.4481,276780.0
2023-08-11,13.4385,14.0475,13.3805,13.6898,219089.0
2023-08-12,13.4385,14.0475,13.3805,13.6898,219089.0
2023-08-13,13.4385,14.0475,13.3805,13.6898,219089.0
2023-08-14,13.6608,13.8058,13.3998,13.5931,200746.0
2023-08-15,13.4675,13.7188,13.3708,13.5931,178443.0
2023-08-16,13.5931,13.8735,13.4191,13.4578,173647.0
2023-08-17,13.5545,13.656,13.2161,13.2451,141069.0
2023-08-18,13.1678,13.5255,13.1678,13.1968,194289.0
2023-08-19,13.1678,13.5255,13.1678,13.1968,194289.0
2023-08-20,13.1678,13.5255,13.1678,13.1968,194289.0
2023-08-21,13.2741,13.4385,12.9357,13.0131,230044.0
2023-08-22,13.0807,13.2596,12.9357,12.9454,173651.0
2023-08-23,12.9937,13.2934,12.9937,13.0904,193881.0
2023-08-24,12.9357,13.1968,12.7037,12.8197,162029.0
2023-08-25,12.9067,13.0421,12.404,12.4233,179982.0
2023-08-26,12.9067,13.0421,12.404,12.4233,179982.0
2023-08-27,12.9067,13.0421,12.404,12.4233,179982.0
2023-08-28,12.5007,12.5587,11.6113,11.8142,362294.0
2023-08-29,11.8626,12.4233,11.8626,12.3363,312344.0
2023-08-30,12.23,13.0711,12.23,12.6554,371283.0
2023-08-31,12.5683,12.81,12.2203,12.2396,213293.0
2023-09-01,12.375,12.549,12.2396,12.3073,199157.0
2023-09-02,12.375,12.549,12.2396,12.3073,199157.0
2023-09-03,12.375,12.549,12.2396,12.3073,199157.0
2023-09-04,12.375,12.549,12.2396,12.3073,199157.0
2023-09-05,11.5435,11.9979,10.7846,11.9593,1507082.0
2023-09-06,11.9883,12.0656,11.4009,11.6306,685853.0
2023-09-07,11.6306,11.9496,11.5155,11.6886,579354.0
2023-09-08,11.6886,12.3315,11.4662,11.9883,772042.0
2023-09-09,11.6886,12.3315,11.4662,11.9883,772042.0
2023-09-10,11.6886,12.3315,11.4662,11.9883,772042.0
2023-09-11,12.0269,12.259,11.7756,12.201,505997.0
2023-09-12,12.0559,12.491,12.0173,12.3073,674434.0
2023-09-13,12.317,12.7134,12.1043,12.6457,506174.0
2023-09-14,12.7714,13.1581,12.4088,12.81,724827.0
2023-09-15,12.6457,12.8149,12.3847,12.5297,6845728.0
2023-09-16,12.6457,12.8149,12.3847,12.5297,6845728.0
2023-09-17,12.6457,12.8149,12.3847,12.5297,6845728.0
2023-09-18,12.7037,12.9937,12.4523,12.723,552434.0
2023-09-19,12.7327,12.9551,12.6167,12.8294,300514.0
2023-09-20,12.9164,13.0034,12.4523,12.4813,279971.0
2023-09-21,12.433,12.8294,12.433,12.6844,492796.0
2023-09-22,12.7327,12.9937,12.7037,12.9454,324498.0
2023-09-23,12.7327,12.9937,12.7037,12.9454,324498.0
2023-09-24,12.7327,12.9937,12.7037,12.9454,324498.0
2023-09-25,12.8487,13.0904,12.752,13.0807,231663.0
2023-09-26,13.0807,13.424,12.9744,13.2451,609584.0
2023-09-27,13.3128,13.4675,13.0324,13.3321,337469.0
2023-09-28,13.3708,13.6028,13.1484,13.2934,284038.0
2023-09-29,13.3514,13.5641,13.1484,13.5545,431621.0
2023-09-30,13.3514,13.5641,13.1484,13.5545,431621.0
2023-10-01,13.3514,13.5641,13.1484,13.5545,431621.0
2023-10-02,13.4868,13.4868,13.1097,13.1968,261980.0
2023-10-03,13.1774,13.3224,13.1291,13.2644,239855.0
2023-10-04,13.2741,13.4095,13.1146,13.2354,161959.0
2023-10-05,13.1968,13.3708,13.0324,13.0324,222343.0
2023-10-06,12.9551,13.1388,12.6657,13.1097,348514.0
2023-10-07,12.9551,13.1388,12.6657,13.1097,348514.0
2023-10-08,12.9551,13.1388,12.6657,13.1097,348514.0
2023-10-09,12.9841,13.3805,12.8412,13.1388,236462.0
2023-10-10,13.1581,13.2838,13.0034,13.0421,376321.0
2023-10-11,13.1291,13.5061,13.1291,13.4191,236841.0
2023-10-12,13.3128,13.4965,13.2354,13.4771,155448.0
2023-10-13,13.5641,13.6415,13.0711,13.2644,139740.0
2023-10-14,13.5641,13.6415,13.0711,13.2644,139740.0
2023-10-15,13.5641,13.6415,13.0711,13.2644,139740.0
2023-10-16,13.3224,13.4916,13.2451,13.4191,143499.0
2023-10-17,13.3708,13.8348,13.3708,13.7768,311089.0
2023-10-18,13.6898,13.6898,13.3611,13.4191,191028.0
2023-10-19,13.3514,13.4095,13.1097,13.3224,274859.0
2023-10-20,13.3611,13.3805,13.1388,13.2064,253298.0
2023-10-21,13.3611,13.3805,13.1388,13.2064,253298.0
2023-10-22,13.3611,13.3805,13.1388,13.2064,253298.0
2023-10-23,13.1484,13.4965,13.1146,13.4385,172695.0
2023-10-24,13.5545,13.7817,13.4965,13.6318,286198.0
2023-10-25,13.6995,13.9847,13.6995,13.7285,252909.0
2023-10-26,13.8735,14.033,13.7285,14.0185,191673.0
2023-10-27,13.8348,13.8784,13.3901,13.6318,398530.0
2023-10-28,13.8348,13.8784,13.3901,13.6318,398530.0
