,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity
2022-08-14,99.2379,100.9052,98.8771,100.9052,260197.0
2022-08-15,100.4567,101.5682,100.2106,101.3634,190633.0
2022-08-16,101.0417,102.553,101.0417,102.1532,379167.0
2022-08-17,100.7882,101.2611,99.2281,100.5444,310545.0
2022-08-18,100.6127,104.737,100.6127,103.9082,359035.0
2022-08-19,103.099,103.2355,101.6364,101.929,196700.0
2022-08-20,103.099,103.2355,101.6364,101.929,196700.0
2022-08-21,103.099,103.2355,101.6364,101.929,196700.0
2022-08-22,100.1447,100.9247,99.3939,99.8131,204741.0
2022-08-23,99.8327,100.8857,99.3354,99.4036,239767.0
2022-08-24,98.6041,99.6766,98.2336,98.5651,177871.0
2022-08-25,99.0234,101.0124,99.0234,100.8954,172919.0
2022-08-26,100.5054,100.7102,95.6986,95.7961,236357.0
2022-08-27,100.5054,100.7102,95.6986,95.7961,236357.0
2022-08-28,100.5054,100.7102,95.6986,95.7961,236357.0
2022-08-29,94.86,95.7571,94.1093,95.367,234855.0
2022-08-30,95.8058,95.9231,93.3292,94.0605,217488.0
2022-08-31,94.5675,94.5675,93.4755,93.8753,236554.0
2022-09-01,92.4615,92.4615,90.5358,91.857,293713.0
2022-09-02,93.0757,93.8753,90.5407,91.0087,228505.0
2022-09-03,93.0757,93.8753,90.5407,91.0087,228505.0
2022-09-04,93.0757,93.8753,90.5407,91.0087,228505.0
2022-09-05,93.0757,93.8753,90.5407,91.0087,228505.0
2022-09-06,91.9155,94.587,91.4864,92.4712,547668.0
2022-09-07,91.9545,94.6407,91.9545,94.3628,251022.0
2022-09-08,93.495,93.8265,92.0568,93.7193,260399.0
2022-09-09,94.5188,95.4548,93.7388,93.885,305119.0
2022-09-10,94.5188,95.4548,93.7388,93.885,305119.0
2022-09-11,94.5188,95.4548,93.7388,93.885,305119.0
2022-09-12,94.7625,95.7083,94.1678,95.6303,353118.0
2022-09-13,93.4072,93.4072,90.0044,90.3457,310907.0
2022-09-14,89.6534,90.2482,88.7271,89.6437,290040.0
2022-09-15,89.5754,90.5992,88.7466,88.9806,226855.0
2022-09-16,88.2299,88.2542,86.5528,87.8399,596844.0
2022-09-17,88.2299,88.2542,86.5528,87.8399,596844.0
2022-09-18,88.2299,88.2542,86.5528,87.8399,596844.0
2022-09-19,86.7673,89.4779,86.7673,89.4487,214575.0
2022-09-20,88.6296,88.7759,87.3133,87.7521,352768.0
2022-09-21,89.0684,89.9947,87.2061,87.2548,319564.0
2022-09-22,87.3036,87.3426,85.7387,85.9191,198083.0
2022-09-23,84.3005,84.4858,82.5455,83.4718,512707.0
2022-09-24,84.3005,84.4858,82.5455,83.4718,512707.0
2022-09-25,84.3005,84.4858,82.5455,83.4718,512707.0
2022-09-26,83.0915,84.9782,81.9605,82.097,665040.0
2022-09-27,82.3992,83.8033,80.9074,82.3505,577089.0
2022-09-28,81.8435,83.7496,81.8435,83.345,410601.0
2022-09-29,82.1262,82.6235,80.3614,81.0634,460208.0
2022-09-30,80.7904,82.1262,79.0354,79.1622,462408.0
2022-10-01,80.7904,82.1262,79.0354,79.1622,462408.0
2022-10-02,80.7904,82.1262,79.0354,79.1622,462408.0
2022-10-03,79.9617,82.3651,79.5522,81.8337,602585.0
2022-10-04,83.306,85.8508,83.306,85.6266,438850.0
2022-10-05,84.1055,84.905,83.3548,84.5345,209105.0
2022-10-06,84.6418,85.4218,84.1031,84.515,266930.0
2022-10-07,83.618,83.618,80.3517,80.7709,319169.0
2022-10-08,83.618,83.618,80.3517,80.7709,319169.0
2022-10-09,83.618,83.618,80.3517,80.7709,319169.0
2022-10-10,81.239,81.5705,80.2396,80.3322,242787.0
2022-10-11,79.5814,80.9659,78.8306,79.4059,325665.0
2022-10-12,80.0787,81.1415,79.1524,79.7277,351338.0
2022-10-13,77.927,83.8883,77.1784,83.4464,340500.0
2022-10-14,84.0825,84.2978,80.8922,81.039,214841.0
2022-10-15,84.0825,84.2978,80.8922,81.039,214841.0
2022-10-16,84.0825,84.2978,80.8922,81.039,214841.0
2022-10-17,82.9963,84.3908,82.9277,83.8281,331260.0
2022-10-18,85.6287,86.8716,84.2684,84.7186,404546.0
2022-10-19,83.7791,84.7724,82.781,83.603,212316.0
2022-10-20,84.0336,85.1358,82.5216,82.8495,272922.0
2022-10-21,83.2409,85.0269,82.6831,84.7871,258758.0
2022-10-22,83.2409,85.0269,82.6831,84.7871,258758.0
2022-10-23,83.2409,85.0269,82.6831,84.7871,258758.0
2022-10-24,85.1394,85.9712,83.8672,85.8538,299292.0
2022-10-25,85.2177,87.9285,85.2177,87.7425,275558.0
2022-10-26,87.7327,89.0832,86.7052,88.0361,211684.0
2022-10-27,88.682,89.6704,87.7425,87.9676,197622.0
2022-10-28,88.0753,90.5414,88.0753,90.4631,327971.0
2022-10-29,88.0753,90.5414,88.0753,90.4631,327971.0
2022-10-30,88.0753,90.5414,88.0753,90.4631,327971.0
2022-10-31,89.6998,90.3799,89.2056,89.553,220385.0
2022-11-01,90.4533,90.5218,89.0734,90.3652,164026.0
2022-11-02,89.6508,92.3127,89.0343,89.1909,320439.0
2022-11-03,87.9285,89.0881,86.8226,88.1046,181624.0
2022-11-04,89.6704,90.1989,87.9774,89.1224,188450.0
2022-11-05,89.6704,90.1989,87.9774,89.1224,188450.0
2022-11-06,89.6704,90.1989,87.9774,89.1224,188450.0
2022-11-07,89.4355,91.4025,88.4863,91.3634,427094.0
2022-11-08,91.6178,93.487,91.3047,92.2442,235647.0
2022-11-09,91.2264,92.7726,90.0276,90.4435,257991.0
2022-11-10,93.4478,95.1311,92.2344,94.9745,345680.0
2022-11-11,95.8552,97.6363,95.4051,97.1177,249249.0
2022-11-12,95.8552,97.6363,95.4051,97.1177,249249.0
2022-11-13,95.8552,97.6363,95.4051,97.1177,249249.0
2022-11-14,96.5794,99.8186,96.4571,98.3898,349936.0
2022-11-15,100.0241,101.0346,99.1825,100.0339,327791.0
2022-11-16,99.3293,99.6425,98.1452,98.2137,176083.0
2022-11-17,96.2956,97.4895,95.3561,97.3623,181197.0
2022-11-18,98.8107,99.4027,97.9495,99.0162,152790.0
2022-11-19,98.8107,99.4027,97.9495,99.0162,152790.0
2022-11-20,98.8107,99.4027,97.9495,99.0162,152790.0
2022-11-21,98.8596,99.4565,98.3409,98.4584,161116.0
2022-11-22,99.0259,99.9801,98.4078,99.5935,242161.0
2022-11-23,99.525,101.3061,99.5104,100.5917,183861.0
2022-11-24,99.525,101.3061,99.5104,100.5917,183861.0
2022-11-25,100.807,101.1985,100.6798,100.8657,42685.0
2022-11-26,100.807,101.1985,100.6798,100.8657,42685.0
2022-11-27,100.807,101.1985,100.6798,100.8657,42685.0
2022-11-28,99.8578,100.6358,97.6559,97.9593,126538.0
2022-11-29,97.6167,98.4975,97.4014,97.9201,105924.0
2022-11-30,98.1941,100.5232,96.7751,100.1122,597267.0
2022-12-01,100.5037,101.5801,100.122,100.6015,266460.0
2022-12-02,99.1923,100.3764,99.163,99.3195,131130.0
2022-12-03,99.1923,100.3764,99.163,99.3195,131130.0
2022-12-04,99.1923,100.3764,99.163,99.3195,131130.0
2022-12-05,98.5171,98.7911,95.8259,96.325,198822.0
2022-12-06,96.3152,96.421,94.7249,95.317,263093.0
2022-12-07,94.9549,94.9647,94.2112,94.5341,118369.0
2022-12-08,94.8277,97.3134,94.8277,96.2369,166368.0
2022-12-09,95.8846,97.2987,95.6008,95.7769,137503.0
2022-12-10,95.8846,97.2987,95.6008,95.7769,137503.0
2022-12-11,95.8846,97.2987,95.6008,95.7769,137503.0
2022-12-12,95.8944,97.4308,95.2008,96.8632,183603.0
2022-12-13,99.8284,100.9832,96.736,97.3623,358497.0
2022-12-14,97.0198,99.0455,96.8828,97.6167,244656.0
2022-12-15,96.2173,96.2173,94.358,94.4852,178357.0
2022-12-16,93.7316,94.9647,92.6062,93.1151,417609.0
2022-12-17,93.7316,94.9647,92.6062,93.1151,417609.0
2022-12-18,93.7316,94.9647,92.6062,93.1151,417609.0
2022-12-19,93.35,93.35,90.5805,91.246,220913.0
2022-12-20,91.0405,92.2246,90.903,91.6081,207531.0
2022-12-21,92.3518,94.9843,92.2148,94.9745,267823.0
2022-12-22,94.0644,94.0644,91.5689,92.5769,165251.0
2022-12-23,92.3616,93.213,92.0542,93.1543,144968.0
2022-12-24,92.3616,93.213,92.0542,93.1543,144968.0
2022-12-25,92.3616,93.213,92.0542,93.1543,144968.0
2022-12-26,92.3616,93.213,92.0542,93.1543,144968.0
2022-12-27,93.1151,94.358,92.9096,93.4968,158292.0
2022-12-28,93.3108,94.0937,90.7371,90.8349,173713.0
2022-12-29,91.5689,94.5928,91.5689,93.9567,159840.0
2022-12-30,92.7824,93.1308,91.9701,92.6845,181114.0
2022-12-31,92.7824,93.1308,91.9701,92.6845,181114.0
2023-01-01,92.7824,93.1308,91.9701,92.6845,181114.0
2023-01-02,92.7824,93.1308,91.9701,92.6845,181114.0
2023-01-03,93.3696,94.7885,93.0662,94.5439,247710.0
2023-01-04,95.8357,96.1195,93.4381,93.9861,285201.0
2023-01-05,93.0368,94.0644,91.7646,93.624,301323.0
2023-01-06,94.9451,97.1568,94.9451,97.147,177546.0
2023-01-07,94.9451,97.1568,94.9451,97.147,177546.0
2023-01-08,94.9451,97.1568,94.9451,97.147,177546.0
2023-01-09,97.5972,99.612,97.5482,98.0571,222536.0
2023-01-10,104.3692,104.3692,99.8284,102.6958,953079.0
2023-01-11,102.7349,108.9099,102.5294,107.9901,569893.0
2023-01-12,107.9215,108.5185,106.5123,107.0897,473213.0
2023-01-13,106.023,109.0274,106.0172,108.9687,401529.0
2023-01-14,106.023,109.0274,106.0172,108.9687,401529.0
2023-01-15,106.023,109.0274,106.0172,108.9687,401529.0
2023-01-16,106.023,109.0274,106.0172,108.9687,401529.0
2023-01-17,108.5283,108.9099,107.2365,107.6671,302541.0
2023-01-18,107.7748,109.184,105.4501,105.5827,243559.0
2023-01-19,104.591,105.8674,104.1296,105.0132,300006.0
2023-01-20,105.4845,107.075,104.6892,107.0652,280649.0
2023-01-21,105.4845,107.075,104.6892,107.0652,280649.0
2023-01-22,105.4845,107.075,104.6892,107.0652,280649.0
2023-01-23,107.1339,108.9208,107.1339,108.3808,296350.0
2023-01-24,108.0175,108.5731,106.859,107.0357,137268.0
2023-01-25,105.4256,106.3092,104.6794,105.9165,247009.0
2023-01-26,98.8082,100.7817,97.9639,100.654,3336061.0
2023-01-27,100.5068,101.3118,99.2942,99.6035,871702.0
2023-01-28,100.5068,101.3118,99.2942,99.6035,871702.0
2023-01-29,100.5068,101.3118,99.2942,99.6035,871702.0
2023-01-30,98.9752,100.4184,98.4744,98.6021,952917.0
2023-01-31,98.9948,100.2908,98.3173,100.2908,537847.0
2023-02-01,99.9962,102.4802,99.9962,102.2642,471082.0
2023-02-02,103.4227,104.1885,102.4016,103.1183,512495.0
2023-02-03,102.7943,104.4241,102.0384,103.0398,448135.0
2023-02-04,102.7943,104.4241,102.0384,103.0398,448135.0
2023-02-05,102.7943,104.4241,102.0384,103.0398,448135.0
2023-02-06,102.2642,103.1282,101.5966,101.842,623234.0
2023-02-07,101.2038,101.8518,99.5004,101.6751,329784.0
2023-02-08,100.7031,101.5229,99.8195,100.3006,260222.0
2023-02-09,101.4493,101.4493,99.5397,99.9569,265595.0
2023-02-10,99.741,100.4135,99.2304,100.0257,239688.0
2023-02-11,99.741,100.4135,99.2304,100.0257,239688.0
2023-02-12,99.741,100.4135,99.2304,100.0257,239688.0
2023-02-13,99.849,101.8567,99.2353,101.4296,1216578.0
2023-02-14,101.1155,101.6064,99.9864,101.0958,600481.0
2023-02-15,99.849,100.6737,99.6231,100.438,388106.0
2023-02-16,99.093,100.762,99.093,100.3889,340729.0
2023-02-17,99.7311,100.3399,98.9752,99.2893,316393.0
2023-02-18,99.7311,100.3399,98.9752,99.2893,316393.0
2023-02-19,99.7311,100.3399,98.9752,99.2893,316393.0
2023-02-20,99.7311,100.3399,98.9752,99.2893,316393.0
2023-02-21,98.3468,98.5481,95.8727,96.0199,348312.0
2023-02-22,95.8727,96.393,95.0872,95.5585,290440.0
2023-02-23,96.6287,96.8545,94.7338,96.0887,308533.0
2023-02-24,94.3901,95.2738,94.3263,94.7731,267543.0
2023-02-25,94.3901,95.2738,94.3263,94.7731,267543.0
2023-02-26,94.3901,95.2738,94.3263,94.7731,267543.0
2023-02-27,95.6076,96.0494,94.7289,94.8418,252039.0
2023-02-28,94.7436,95.3032,94.3852,94.7632,378764.0
2023-03-01,95.1461,95.7647,94.5669,95.0774,289581.0
2023-03-02,94.2527,94.9743,93.8158,94.8712,330535.0
2023-03-03,95.3327,95.6665,94.7632,95.1952,326454.0
2023-03-04,95.3327,95.6665,94.7632,95.1952,326454.0
2023-03-05,95.3327,95.6665,94.7632,95.1952,326454.0
2023-03-06,95.5781,95.5781,94.0956,94.4392,408097.0
2023-03-07,94.4687,94.7829,93.212,93.5753,333972.0
2023-03-08,93.8011,94.1938,92.8978,93.5949,272976.0
2023-03-09,93.5851,94.1742,91.916,91.9749,396835.0
2023-03-10,91.7884,91.9209,88.4944,89.6186,578496.0
2023-03-11,91.7884,91.9209,88.4944,89.6186,578496.0
2023-03-12,91.7884,91.9209,88.4944,89.6186,578496.0
2023-03-13,88.519,89.6481,88.2834,88.5092,767657.0
2023-03-14,90.463,90.6593,89.4321,90.4237,479331.0
2023-03-15,88.5484,89.1081,87.1936,88.2245,374155.0
2023-03-16,87.3899,90.2568,86.9972,90.1193,418028.0
2023-03-17,89.9426,90.3206,88.0281,88.3815,803231.0
2023-03-18,89.9426,90.3206,88.0281,88.3815,803231.0
2023-03-19,89.9426,90.3206,88.0281,88.3815,803231.0
2023-03-20,89.1572,90.139,88.9215,89.6186,462916.0
2023-03-21,90.8066,91.6411,90.5317,91.0717,285881.0
2023-03-22,90.8066,91.9455,89.6972,89.7757,391692.0
2023-03-23,90.0899,91.484,88.9412,89.5302,363289.0
2023-03-24,88.7743,90.1488,88.3619,90.0506,262296.0
2023-03-25,88.7743,90.1488,88.3619,90.0506,262296.0
2023-03-26,88.7743,90.1488,88.3619,90.0506,262296.0
2023-03-27,90.9146,91.7786,90.1488,91.3269,506226.0
2023-03-28,88.3717,90.6986,87.9692,90.5611,1270511.0
2023-03-29,91.3711,91.8571,90.9244,91.7098,607221.0
2023-03-30,92.0338,94.0956,91.2091,92.7702,567375.0
2023-03-31,93.2709,95.097,92.8978,95.0283,554189.0
2023-04-01,93.2709,95.097,92.8978,95.0283,554189.0
2023-04-02,93.2709,95.097,92.8978,95.0283,554189.0
2023-04-03,94.5472,95.529,93.7127,94.4687,529890.0
2023-04-04,94.832,94.832,91.6706,91.9553,587449.0
2023-04-05,91.4938,92.1516,90.7771,91.6411,400790.0
2023-04-06,91.3269,91.3466,90.35,91.3269,324364.0
2023-04-07,91.3269,91.3466,90.35,91.3269,324364.0
2023-04-08,91.3269,91.3466,90.35,91.3269,324364.0
2023-04-09,91.3269,91.3466,90.35,91.3269,324364.0
2023-04-10,91.0717,92.4069,90.8164,92.3971,322606.0
2023-04-11,92.6131,93.6342,91.8571,91.9455,411047.0
2023-04-12,92.8978,93.0942,91.0128,91.16,339302.0
2023-04-13,91.4951,92.6517,91.0417,92.4313,314636.0
2023-04-14,92.3722,93.6928,91.8745,93.0127,412779.0
2023-04-15,92.3722,93.6928,91.8745,93.0127,412779.0
2023-04-16,92.3722,93.6928,91.8745,93.0127,412779.0
2023-04-17,92.7565,94.422,92.313,94.1559,489146.0
2023-04-18,94.491,95.2844,93.5449,94.6487,373467.0
2023-04-19,93.1704,93.1704,89.7113,90.0464,900555.0
2023-04-20,89.2185,90.2435,88.8637,89.4945,502279.0
2023-04-21,89.1988,89.2087,87.3362,87.8585,425041.0
2023-04-22,89.1988,89.2087,87.3362,87.8585,425041.0
2023-04-23,89.1988,89.2087,87.3362,87.8585,425041.0
2023-04-24,87.8388,88.2527,86.8927,87.3855,406017.0
2023-04-25,86.7055,86.873,85.6362,85.7791,389045.0
2023-04-26,85.6707,86.666,85.4144,85.6608,367316.0
2023-04-27,85.8875,87.0898,85.1188,86.7153,284711.0
2023-04-28,86.9716,87.7797,86.5872,87.7501,391917.0
2023-04-29,86.9716,87.7797,86.5872,87.7501,391917.0
2023-04-30,86.9716,87.7797,86.5872,87.7501,391917.0
2023-05-01,88.6568,89.4304,87.9423,88.2724,315702.0
2023-05-02,87.5924,88.031,85.1976,86.735,331672.0
2023-05-03,87.3559,88.3808,86.7794,86.9716,348850.0
2023-05-04,86.2127,87.5974,85.6313,85.6707,373602.0
2023-05-05,86.6956,87.4791,86.2127,87.08,288377.0
2023-05-06,86.6956,87.4791,86.2127,87.08,288377.0
2023-05-07,86.6956,87.4791,86.2127,87.08,288377.0
2023-05-08,87.2179,87.6171,85.5918,86.5478,401709.0
2023-05-09,86.1142,87.1687,85.0498,86.735,301646.0
2023-05-10,87.9275,88.6568,86.5675,87.6713,291724.0
2023-05-11,87.2968,88.2626,85.8037,86.6365,322212.0
2023-05-12,86.9716,87.5431,85.8284,86.5773,205547.0
2023-05-13,86.9716,87.5431,85.8284,86.5773,205547.0
2023-05-14,86.9716,87.5431,85.8284,86.5773,205547.0
2023-05-15,86.7843,87.6171,85.9959,87.2672,271565.0
2023-05-16,86.804,87.9127,86.4197,86.804,290838.0
2023-05-17,87.1982,88.9032,86.6217,88.8933,262012.0
2023-05-18,88.9721,90.1695,88.6272,89.7803,196275.0
2023-05-19,90.4997,90.4997,88.3808,88.5385,279524.0
2023-05-20,90.4997,90.4997,88.3808,88.5385,279524.0
2023-05-21,90.4997,90.4997,88.3808,88.5385,279524.0
2023-05-22,88.6863,89.8739,87.962,89.662,293100.0
2023-05-23,89.189,90.1695,88.3907,88.5681,354214.0
2023-05-24,87.7994,87.893,86.5971,87.0208,236805.0
2023-05-25,87.7403,89.2185,87.1095,88.844,199570.0
2023-05-26,89.3368,90.549,88.9721,89.9971,220224.0
2023-05-27,89.3368,90.549,88.9721,89.9971,220224.0
2023-05-28,89.3368,90.549,88.9721,89.9971,220224.0
2023-05-29,89.3368,90.549,88.9721,89.9971,220224.0
2023-05-30,90.6475,90.6475,88.5681,89.2777,213231.0
2023-05-31,88.4301,89.1594,86.5281,88.0852,578053.0
2023-06-01,88.0162,88.6568,87.4791,88.0261,212269.0
2023-06-02,88.6962,91.0713,88.6863,90.884,309739.0
2023-06-03,88.6962,91.0713,88.6863,90.884,309739.0
2023-06-04,88.6962,91.0713,88.6863,90.884,309739.0
2023-06-05,90.0562,90.0562,87.8092,88.7652,315847.0
2023-06-06,88.6962,91.6725,88.1049,90.9136,302926.0
2023-06-07,91.2487,93.0029,90.8643,92.9733,326367.0
2023-06-08,92.9043,93.0472,91.6823,92.2835,250234.0
2023-06-09,92.1652,92.5397,91.4458,91.6429,217786.0
2023-06-10,92.1652,92.5397,91.4458,91.6429,217786.0
2023-06-11,92.1652,92.5397,91.4458,91.6429,217786.0
2023-06-12,91.6429,93.4858,91.1895,92.9438,302342.0
2023-06-13,93.8997,94.5206,93.1704,94.0672,317784.0
2023-06-14,94.4319,95.4105,93.4267,93.8209,306416.0
2023-06-15,93.6829,95.0429,93.6829,94.9641,291635.0
2023-06-16,95.5849,95.6342,93.4956,95.3681,1549549.0
2023-06-17,95.5849,95.6342,93.4956,95.3681,1549549.0
2023-06-18,95.5849,95.6342,93.4956,95.3681,1549549.0
2023-06-19,95.5849,95.6342,93.4956,95.3681,1549549.0
2023-06-20,94.6191,96.0678,94.2348,95.0823,413783.0
2023-06-21,94.5304,95.6736,94.1067,94.767,359209.0
2023-06-22,94.6684,94.9788,93.9046,94.3826,376020.0
2023-06-23,93.6336,95.2499,93.5515,94.8162,918765.0
2023-06-24,93.6336,95.2499,93.5515,94.8162,918765.0
2023-06-25,93.6336,95.2499,93.5515,94.8162,918765.0
2023-06-26,95.1907,97.1528,95.1907,96.2847,443018.0
2023-06-27,89.8,91.5542,86.4049,91.4753,1076598.0
2023-06-28,90.9629,90.9629,89.0422,89.5339,630369.0
2023-06-29,89.6817,92.7664,89.6029,92.6678,415918.0
2023-06-30,93.3872,93.3872,91.8991,92.6383,383420.0
2023-07-01,93.3872,93.3872,91.8991,92.6383,383420.0
2023-07-02,93.3872,93.3872,91.8991,92.6383,383420.0
2023-07-03,91.2881,91.8794,90.6524,91.1994,299410.0
2023-07-04,91.2881,91.8794,90.6524,91.1994,299410.0
2023-07-05,90.8348,92.8748,89.9675,92.589,454346.0
2023-07-06,91.4458,92.6974,90.5095,91.5246,345114.0
2023-07-07,91.5443,94.1855,91.5443,93.3478,425978.0
2023-07-08,91.5443,94.1855,91.5443,93.3478,425978.0
2023-07-09,91.5443,94.1855,91.5443,93.3478,425978.0
2023-07-10,92.7171,95.7525,92.7171,95.6046,482222.0
2023-07-11,96.2354,97.6094,95.5948,96.0875,532687.0
2023-07-12,97.1125,97.2359,95.7426,96.1467,1318391.0
2023-07-13,96.5423,97.8874,96.5175,97.828,537181.0
2023-07-14,97.5016,97.917,95.9785,96.4631,590642.0
2023-07-15,97.5016,97.917,95.9785,96.4631,590642.0
2023-07-16,97.5016,97.917,95.9785,96.4631,590642.0
2023-07-17,96.117,97.834,95.9191,97.0467,443217.0
2023-07-18,96.9478,98.6391,96.9478,97.9269,423033.0
2023-07-19,98.5402,98.8369,97.561,97.6797,359141.0
2023-07-20,97.828,97.8725,95.4345,95.5136,469694.0
2023-07-21,95.9488,96.6164,95.0389,96.0774,484043.0
2023-07-22,95.9488,96.6164,95.0389,96.0774,484043.0
2023-07-23,95.9488,96.6164,95.0389,96.0774,484043.0
2023-07-24,96.1961,97.7093,96.1961,97.0467,420942.0
2023-07-25,97.472,98.916,97.2643,98.372,528426.0
2023-07-26,98.2731,99.0545,97.739,98.0753,407262.0
2023-07-27,98.7083,98.7775,96.6412,97.0566,351968.0
2023-07-28,97.8083,97.8083,95.9785,96.0477,355396.0
2023-07-29,97.8083,97.8083,95.9785,96.0477,355396.0
2023-07-30,97.8083,97.8083,95.9785,96.0477,355396.0
2023-07-31,96.2356,97.7539,96.2356,97.6302,337813.0
2023-08-01,97.3434,97.7786,96.839,97.5016,218612.0
2023-08-02,96.75,98.6687,96.5818,98.3621,443278.0
2023-08-03,97.4918,98.283,95.751,97.6797,413844.0
2023-08-04,97.5016,99.4699,96.928,98.3028,368338.0
2023-08-05,97.5016,99.4699,96.928,98.3028,368338.0
2023-08-06,97.5016,99.4699,96.928,98.3028,368338.0
2023-08-07,98.4017,99.3304,97.739,97.828,255056.0
2023-08-08,97.0269,98.6588,96.6214,98.3819,261109.0
2023-08-09,98.1346,98.8863,97.7291,98.2731,351710.0
2023-08-10,98.9061,99.9743,97.6302,97.7093,199574.0
2023-08-11,97.5313,98.1346,97.4225,98.0061,228578.0
2023-08-12,97.5313,98.1346,97.4225,98.0061,228578.0
2023-08-13,97.5313,98.1346,97.4225,98.0061,228578.0
2023-08-14,97.7786,98.6885,97.7242,97.917,366417.0
2023-08-15,97.017,97.383,96.5818,96.8588,180014.0
2023-08-16,96.5027,97.4422,96.0279,96.2752,227562.0
2023-08-17,96.9181,97.5808,96.5126,96.6412,302024.0
2023-08-18,96.1367,97.2099,96.117,96.7796,209133.0
2023-08-19,96.1367,97.2099,96.117,96.7796,209133.0
2023-08-20,96.1367,97.2099,96.117,96.7796,209133.0
2023-08-21,97.0071,97.9863,96.4236,96.5917,253771.0
2023-08-22,97.1555,97.3681,96.1862,96.6807,238309.0
2023-08-23,96.8291,98.2039,96.7401,97.9467,264568.0
2023-08-24,97.9467,98.6786,97.6203,98.0555,261323.0
2023-08-25,98.194,99.1138,97.106,98.372,217973.0
2023-08-26,98.194,99.1138,97.106,98.372,217973.0
2023-08-27,98.194,99.1138,97.106,98.372,217973.0
2023-08-28,98.7083,100.4144,98.7083,99.6875,260074.0
2023-08-29,99.6479,100.8941,99.1633,100.7161,209561.0
2023-08-30,100.8051,101.6804,100.4095,100.4886,220989.0
2023-08-31,100.5974,101.5568,100.5183,100.637,438213.0
2023-09-01,101.3788,102.6843,101.2996,101.7843,380835.0
2023-09-02,101.3788,102.6843,101.2996,101.7843,380835.0
2023-09-03,101.3788,102.6843,101.2996,101.7843,380835.0
2023-09-04,101.3788,102.6843,101.2996,101.7843,380835.0
2023-09-05,101.3095,101.7249,99.1039,99.1039,481640.0
2023-09-06,98.9556,99.7666,98.7479,99.4501,284525.0
2023-09-07,98.5797,99.2325,97.4126,97.917,453559.0
2023-09-08,98.1346,99.2523,97.7786,97.9368,250610.0
2023-09-09,98.1346,99.2523,97.7786,97.9368,250610.0
2023-09-10,98.1346,99.2523,97.7786,97.9368,250610.0
2023-09-11,98.7281,99.0347,98.0258,98.0852,322126.0
2023-09-12,98.0357,99.2721,97.8874,98.6292,317095.0
2023-09-13,98.6786,99.1385,98.3077,98.9753,355949.0
2023-09-14,99.8358,100.5529,99.4303,99.9248,380383.0
2023-09-15,99.2721,100.6864,99.1237,99.7963,2118490.0
2023-09-16,99.2721,100.6864,99.1237,99.7963,2118490.0
2023-09-17,99.2721,100.6864,99.1237,99.7963,2118490.0
2023-09-18,99.7468,100.3007,98.9061,99.6677,365380.0
2023-09-19,100.7655,101.5567,100.3422,100.7853,448263.0
2023-09-20,101.0326,102.4667,100.8842,101.537,448965.0
2023-09-21,100.9238,101.3293,100.2908,100.3007,330414.0
2023-09-22,100.3897,101.7645,100.3897,100.9337,338672.0
2023-09-23,100.3897,101.7645,100.3897,100.9337,338672.0
2023-09-24,100.3897,101.7645,100.3897,100.9337,338672.0
2023-09-25,100.5084,101.8733,100.5084,100.7853,575581.0
2023-09-26,96.8192,97.649,94.4751,95.5037,1149013.0
2023-09-27,96.0477,98.4561,96.023,98.3522,670609.0
2023-09-28,98.9061,100.8842,98.8369,100.3699,729998.0
2023-09-29,100.7853,100.8199,98.4907,98.7676,420745.0
2023-09-30,100.7853,100.8199,98.4907,98.7676,420745.0
2023-10-01,100.7853,100.8199,98.4907,98.7676,420745.0
2023-10-02,98.8072,99.5094,97.6549,97.8083,451924.0
2023-10-03,97.284,97.9517,95.3059,95.9093,403414.0
2023-10-04,95.9785,97.0862,95.4147,96.6214,330663.0
2023-10-05,96.3444,96.5818,94.9598,95.8697,376259.0
2023-10-06,95.3455,97.383,95.1971,96.5719,276124.0
2023-10-07,95.3455,97.383,95.1971,96.5719,276124.0
2023-10-08,95.3455,97.383,95.1971,96.5719,276124.0
2023-10-09,96.0181,97.7192,95.8697,97.6104,236505.0
2023-10-10,97.917,98.6786,97.8033,98.4511,302641.0
2023-10-11,95.5433,95.9884,94.7521,95.0686,3432844.0
2023-10-12,96.2002,96.2498,93.2916,93.9468,2173453.0
2023-10-13,94.5523,95.0239,93.644,94.0957,950464.0
2023-10-14,94.5523,95.0239,93.644,94.0957,950464.0
2023-10-15,94.5523,95.0239,93.644,94.0957,950464.0
2023-10-16,94.8104,95.2571,94.3141,94.9395,606476.0
2023-10-17,94.2347,95.5946,94.2347,95.1777,792352.0
2023-10-18,94.2347,94.2347,91.9118,92.0905,621529.0
2023-10-19,92.0012,92.7556,90.6442,90.9588,487129.0
2023-10-20,90.939,90.9886,89.9562,90.5816,695579.0
2023-10-21,90.939,90.9886,89.9562,90.5816,695579.0
2023-10-22,90.939,90.9886,89.9562,90.5816,695579.0
2023-10-23,90.1151,90.3335,89.3606,89.6684,629410.0
2023-10-24,89.8967,90.9688,89.7577,90.5717,484731.0
2023-10-25,90.0257,90.9787,89.4728,89.579,413526.0
2023-10-26,89.8371,91.2467,89.6485,90.0754,437737.0
2023-10-27,90.1746,90.6809,89.0767,89.4798,1375750.0
2023-10-28,90.1746,90.6809,89.0767,89.4798,1375750.0
