,RMAX US Equity,RMAX US Equity,RMAX US Equity,RMAX US Equity,RMAX US Equity
2023-08-14,18.64,18.64,18.19,18.2,65728.0
2023-08-15,18.12,18.19,17.59,17.67,64607.0
2023-08-16,17.59,17.75,17.33,17.34,72616.0
2023-08-17,17.35,17.52,16.84,16.87,93598.0
2023-08-18,16.75,16.945,16.43,16.45,68835.0
2023-08-19,16.75,16.945,16.43,16.45,68835.0
2023-08-20,16.75,16.945,16.43,16.45,68835.0
2023-08-21,16.45,16.59,16.3511,16.44,134609.0
2023-08-22,16.54,16.64,16.11,16.16,128086.0
2023-08-23,16.14,16.43,16.11,16.41,130727.0
2023-08-24,16.47,16.74,16.32,16.53,87727.0
2023-08-25,16.67,16.78,16.22,16.29,54865.0
2023-08-26,16.67,16.78,16.22,16.29,54865.0
2023-08-27,16.67,16.78,16.22,16.29,54865.0
2023-08-28,16.35,16.6489,16.31,16.48,56769.0
2023-08-29,16.55,16.59,16.35,16.45,66694.0
2023-08-30,16.45,16.64,16.3,16.33,83800.0
2023-08-31,16.39,16.4908,16.17,16.2,74105.0
2023-09-01,16.36,16.59,16.21,16.4,75814.0
2023-09-02,16.36,16.59,16.21,16.4,75814.0
2023-09-03,16.36,16.59,16.21,16.4,75814.0
2023-09-04,16.36,16.59,16.21,16.4,75814.0
2023-09-05,15.31,15.43,13.62,14.84,905067.0
2023-09-06,14.96,14.96,14.215,14.73,500668.0
2023-09-07,14.68,14.8,14.025,14.73,482048.0
2023-09-08,14.86,14.97,14.45,14.63,338527.0
2023-09-09,14.86,14.97,14.45,14.63,338527.0
2023-09-10,14.86,14.97,14.45,14.63,338527.0
2023-09-11,14.73,14.86,14.3,14.5,316568.0
2023-09-12,14.58,14.825,14.54,14.62,304358.0
2023-09-13,14.68,14.7,14.2056,14.56,339190.0
2023-09-14,14.75,15.46,14.62,15.3,404819.0
2023-09-15,15.11,15.2299,14.24,14.46,3905566.0
2023-09-16,15.11,15.2299,14.24,14.46,3905566.0
2023-09-17,15.11,15.2299,14.24,14.46,3905566.0
2023-09-18,14.61,15.46,14.46,15.44,508741.0
2023-09-19,15.39,15.54,14.9,14.99,198223.0
2023-09-20,15.13,15.29,14.61,14.71,475048.0
2023-09-21,14.55,14.97,14.48,14.6,313659.0
2023-09-22,14.6,14.6722,14.2,14.31,224873.0
2023-09-23,14.6,14.6722,14.2,14.31,224873.0
2023-09-24,14.6,14.6722,14.2,14.31,224873.0
2023-09-25,14.23,14.44,14.17,14.37,127826.0
2023-09-26,14.19,14.58,14.17,14.41,294410.0
2023-09-27,14.48,14.72,14.29,14.44,239533.0
2023-09-28,14.45,14.53,14.16,14.29,335986.0
2023-09-29,14.41,14.43,12.6,12.94,748626.0
2023-09-30,14.41,14.43,12.6,12.94,748626.0
2023-10-01,14.41,14.43,12.6,12.94,748626.0
2023-10-02,12.93,13.1273,12.6799,12.93,530874.0
2023-10-03,12.73,12.87,12.16,12.25,623439.0
2023-10-04,12.23,12.3282,11.46,11.92,350464.0
2023-10-05,12.18,12.4307,12.03,12.27,382611.0
2023-10-06,12.06,12.39,11.915,12.08,191722.0
2023-10-07,12.06,12.39,11.915,12.08,191722.0
2023-10-08,12.06,12.39,11.915,12.08,191722.0
2023-10-09,11.95,12.01,11.64,11.64,225272.0
2023-10-10,11.65,12.07,11.65,12.0,226089.0
2023-10-11,12.05,12.2699,11.82,11.89,160631.0
2023-10-12,11.84,11.89,11.42,11.88,232071.0
2023-10-13,11.99,11.99,11.23,11.25,183005.0
2023-10-14,11.99,11.99,11.23,11.25,183005.0
2023-10-15,11.99,11.99,11.23,11.25,183005.0
2023-10-16,11.37,11.49,10.75,11.12,564818.0
2023-10-17,10.92,11.2792,10.92,11.12,244735.0
2023-10-18,11.21,11.21,10.67,10.92,206433.0
2023-10-19,10.77,11.04,10.575,10.6,294082.0
2023-10-20,10.63,10.685,10.44,10.47,275837.0
2023-10-21,10.63,10.685,10.44,10.47,275837.0
2023-10-22,10.63,10.685,10.44,10.47,275837.0
2023-10-23,10.45,10.77,10.373,10.64,265804.0
2023-10-24,10.7,11.1,10.7,11.09,292757.0
2023-10-25,11.0,11.17,10.65,10.9,180827.0
2023-10-26,10.95,11.18,10.9,11.12,177614.0
2023-10-27,11.14,11.21,11.02,11.13,155407.0
2023-10-28,11.14,11.21,11.02,11.13,155407.0
2023-10-29,11.14,11.21,11.02,11.13,155407.0
2023-10-30,11.29,11.365,11.04,11.25,131752.0
2023-10-31,11.31,11.39,10.08,10.76,549269.0
2023-11-01,10.84,11.38,10.46,11.34,392378.0
2023-11-02,11.56,11.665,10.87,11.19,274578.0
2023-11-03,11.3,12.3,11.3,11.65,342978.0
2023-11-04,11.3,12.3,11.3,11.65,342978.0
2023-11-05,11.3,12.3,11.3,11.65,342978.0
2023-11-06,11.62,11.65,10.7332,10.8,226146.0
2023-11-07,9.72,9.95,9.33,9.88,446808.0
2023-11-08,9.93,9.93,9.41,9.72,527592.0
2023-11-09,9.75,9.75,9.08,9.12,298357.0
2023-11-10,9.08,9.4,8.76,9.3,369286.0
2023-11-11,9.08,9.4,8.76,9.3,369286.0
2023-11-12,9.08,9.4,8.76,9.3,369286.0
2023-11-13,9.11,9.11,8.7,8.98,339185.0
2023-11-14,9.39,10.16,9.39,9.81,407923.0
2023-11-15,9.92,10.4,9.88,10.16,503853.0
2023-11-16,10.01,10.05,9.48,9.51,274789.0
2023-11-17,9.66,9.69,9.39,9.55,484377.0
2023-11-18,9.66,9.69,9.39,9.55,484377.0
2023-11-19,9.66,9.69,9.39,9.55,484377.0
2023-11-20,9.55,10.0,9.27,9.78,581318.0
2023-11-21,9.66,9.66,9.18,9.27,252558.0
2023-11-22,9.31,9.33,8.975,9.14,293301.0
2023-11-23,9.31,9.33,8.975,9.14,293301.0
2023-11-24,9.03,9.1948,8.87,9.11,140178.0
2023-11-25,9.03,9.1948,8.87,9.11,140178.0
2023-11-26,9.03,9.1948,8.87,9.11,140178.0
2023-11-27,9.11,9.11,8.831,8.9,277376.0
2023-11-28,8.81,9.2,8.61,9.13,350218.0
2023-11-29,9.29,9.705,9.09,9.23,512392.0
2023-11-30,9.25,9.27,8.71,9.2,2251715.0
2023-12-01,9.26,9.74,9.15,9.67,617417.0
2023-12-02,9.26,9.74,9.15,9.67,617417.0
2023-12-03,9.26,9.74,9.15,9.67,617417.0
2023-12-04,9.68,10.02,9.55,9.72,670467.0
2023-12-05,9.75,9.75,9.37,9.39,299556.0
2023-12-06,9.46,9.81,9.38,9.66,280113.0
2023-12-07,9.75,10.14,9.655,10.13,219813.0
2023-12-08,10.08,10.58,10.03,10.45,286687.0
2023-12-09,10.08,10.58,10.03,10.45,286687.0
2023-12-10,10.08,10.58,10.03,10.45,286687.0
2023-12-11,10.41,10.97,10.41,10.67,456854.0
2023-12-12,10.65,11.11,10.56,10.89,522772.0
2023-12-13,10.86,12.75,10.86,12.39,616431.0
2023-12-14,12.68,13.53,12.68,13.17,479440.0
2023-12-15,13.29,13.29,12.61,13.17,621318.0
2023-12-16,13.29,13.29,12.61,13.17,621318.0
2023-12-17,13.29,13.29,12.61,13.17,621318.0
2023-12-18,12.71,12.81,11.92,12.3,564405.0
2023-12-19,12.61,12.961,12.56,12.78,479415.0
2023-12-20,12.79,13.12,12.52,12.52,314158.0
2023-12-21,12.77,12.87,12.5,12.72,143781.0
2023-12-22,12.77,13.1013,12.555,12.67,105156.0
2023-12-23,12.77,13.1013,12.555,12.67,105156.0
2023-12-24,12.77,13.1013,12.555,12.67,105156.0
2023-12-25,12.77,13.1013,12.555,12.67,105156.0
2023-12-26,12.69,13.04,12.59,12.88,108857.0
2023-12-27,12.98,13.2819,12.89,13.2,94087.0
2023-12-28,13.04,13.7,12.95,13.35,235937.0
2023-12-29,13.24,13.46,13.05,13.33,233636.0
2023-12-30,13.24,13.46,13.05,13.33,233636.0
2023-12-31,13.24,13.46,13.05,13.33,233636.0
2024-01-01,13.24,13.46,13.05,13.33,233636.0
2024-01-02,13.19,13.25,12.6004,12.64,293141.0
2024-01-03,12.51,12.69,12.125,12.53,245320.0
2024-01-04,12.59,12.67,12.36,12.45,139731.0
2024-01-05,12.42,12.6,12.08,12.08,146648.0
2024-01-06,12.42,12.6,12.08,12.08,146648.0
2024-01-07,12.42,12.6,12.08,12.08,146648.0
2024-01-08,12.05,12.405,11.67,12.21,138780.0
2024-01-09,11.97,12.04,11.76,11.92,106673.0
2024-01-10,11.81,12.02,11.39,11.49,134320.0
2024-01-11,11.46,11.56,11.02,11.26,165473.0
2024-01-12,11.43,11.6,10.84,10.96,164376.0
2024-01-13,11.43,11.6,10.84,10.96,164376.0
2024-01-14,11.43,11.6,10.84,10.96,164376.0
2024-01-15,11.43,11.6,10.84,10.96,164376.0
2024-01-16,10.84,10.84,10.36,10.39,255339.0
2024-01-17,10.01,10.3249,9.88,10.09,233151.0
2024-01-18,10.12,10.12,9.8,10.07,247293.0
2024-01-19,10.19,10.405,9.95,10.21,152893.0
2024-01-20,10.19,10.405,9.95,10.21,152893.0
2024-01-21,10.19,10.405,9.95,10.21,152893.0
2024-01-22,10.4,10.99,10.4,10.95,196515.0
2024-01-23,11.0,11.36,10.93,10.93,157402.0
2024-01-24,11.24,11.255,10.52,10.76,191056.0
2024-01-25,11.05,11.18,10.91,11.14,133976.0
2024-01-26,11.2,11.59,11.2,11.25,189143.0
2024-01-27,11.2,11.59,11.2,11.25,189143.0
2024-01-28,11.2,11.59,11.2,11.25,189143.0
2024-01-29,11.24,11.635,11.1,11.55,150509.0
2024-01-30,11.51,11.5892,11.14,11.15,210525.0
2024-01-31,11.18,11.41,10.71,10.73,245328.0
2024-02-01,10.77,11.105,10.691,10.98,219036.0
2024-02-02,10.77,10.8,10.37,10.56,186771.0
2024-02-03,10.77,10.8,10.37,10.56,186771.0
2024-02-04,10.77,10.8,10.37,10.56,186771.0
2024-02-05,10.35,10.35,9.89,10.0,220355.0
2024-02-06,9.96,10.21,9.84,10.16,181880.0
2024-02-07,10.2,10.23,9.8,9.83,123852.0
2024-02-08,9.89,10.04,9.76,9.95,125343.0
2024-02-09,9.92,9.9594,9.53,9.63,450757.0
2024-02-10,9.92,9.9594,9.53,9.63,450757.0
2024-02-11,9.92,9.9594,9.53,9.63,450757.0
2024-02-12,9.69,10.42,9.69,10.17,483192.0
2024-02-13,9.52,9.87,9.41,9.41,461561.0
2024-02-14,9.63,9.835,9.385,9.77,227380.0
2024-02-15,9.98,10.1,9.75,9.92,529513.0
2024-02-16,9.66,9.7894,9.58,9.58,187479.0
2024-02-17,9.66,9.7894,9.58,9.58,187479.0
2024-02-18,9.66,9.7894,9.58,9.58,187479.0
2024-02-19,9.66,9.7894,9.58,9.58,187479.0
2024-02-20,9.5,9.51,9.13,9.15,326253.0
2024-02-21,9.12,9.14,8.9,9.05,184741.0
2024-02-22,9.02,9.13,8.89,8.94,345576.0
2024-02-23,9.0,9.09,8.68,8.73,477478.0
2024-02-24,9.0,9.09,8.68,8.73,477478.0
2024-02-25,9.0,9.09,8.68,8.73,477478.0
2024-02-26,8.66,8.71,8.09,8.24,641445.0
2024-02-27,8.43,8.7889,8.41,8.6,296877.0
2024-02-28,8.47,8.52,8.12,8.16,379456.0
2024-02-29,8.37,8.7209,8.29,8.53,363063.0
2024-03-01,8.2,8.67,7.83,8.66,477973.0
2024-03-02,8.2,8.67,7.83,8.66,477973.0
2024-03-03,8.2,8.67,7.83,8.66,477973.0
2024-03-04,8.66,8.72,8.19,8.26,287919.0
2024-03-05,8.1,8.15,7.89,7.96,342346.0
2024-03-06,8.22,8.25,7.97,8.1,295447.0
2024-03-07,8.17,8.35,7.99,8.08,212772.0
2024-03-08,8.22,8.56,8.19,8.36,243821.0
2024-03-09,8.22,8.56,8.19,8.36,243821.0
2024-03-10,8.22,8.56,8.19,8.36,243821.0
2024-03-11,8.32,8.55,8.29,8.47,161105.0
2024-03-12,8.48,8.48,8.215,8.25,178333.0
2024-03-13,8.25,8.63,8.25,8.48,193161.0
2024-03-14,8.42,8.53,8.03,8.11,238291.0
2024-03-15,8.06,8.35,7.51,7.86,1066443.0
2024-03-16,8.06,8.35,7.51,7.86,1066443.0
2024-03-17,8.06,8.35,7.51,7.86,1066443.0
2024-03-18,7.89,7.89,7.34,7.39,813036.0
2024-03-19,7.3,7.58,7.28,7.38,340054.0
2024-03-20,7.39,7.935,7.24,7.78,457373.0
2024-03-21,8.03,9.08,8.03,8.71,699363.0
2024-03-22,8.63,8.7399,7.94,8.01,414688.0
2024-03-23,8.63,8.7399,7.94,8.01,414688.0
2024-03-24,8.63,8.7399,7.94,8.01,414688.0
2024-03-25,8.06,8.217,7.715,7.79,187406.0
2024-03-26,7.84,7.84,7.52,7.55,187560.0
2024-03-27,7.66,7.99,7.64,7.99,232935.0
2024-03-28,7.99,8.88,7.97,8.77,445000.0
2024-03-29,7.99,8.88,7.97,8.77,445000.0
2024-03-30,7.99,8.88,7.97,8.77,445000.0
2024-03-31,7.99,8.88,7.97,8.77,445000.0
2024-04-01,8.72,8.78,8.15,8.18,271531.0
2024-04-02,7.96,8.01,7.7262,7.84,447585.0
2024-04-03,7.82,8.29,7.8017,8.23,308897.0
2024-04-04,8.38,8.5,8.11,8.17,224064.0
2024-04-05,8.08,8.2646,7.83,8.04,351092.0
2024-04-06,8.08,8.2646,7.83,8.04,351092.0
2024-04-07,8.08,8.2646,7.83,8.04,351092.0
2024-04-08,8.19,8.29,7.91,8.05,219789.0
