,BAH US Equity,BAH US Equity,BAH US Equity,BAH US Equity,BAH US Equity
2022-07-28,91.8427,93.3336,91.0463,92.8917,1507791.0
2022-07-29,92.5906,94.1931,92.2021,93.2219,1572839.0
2022-07-30,92.5906,94.1931,92.2021,93.2219,1572839.0
2022-07-31,92.5906,94.1931,92.2021,93.2219,1572839.0
2022-08-01,93.4744,95.1158,92.9888,93.0471,1238710.0
2022-08-02,93.3287,94.2126,91.7456,93.2996,1157017.0
2022-08-03,93.6978,94.1737,92.4692,93.4453,884161.0
2022-08-04,93.1927,93.2996,92.0758,92.2992,788135.0
2022-08-05,91.6776,92.3866,91.3376,92.2992,480407.0
2022-08-06,91.6776,92.3866,91.3376,92.2992,480407.0
2022-08-07,91.6776,92.3866,91.3376,92.2992,480407.0
2022-08-08,92.6197,93.2365,91.6193,91.697,508404.0
2022-08-09,92.4352,93.8144,91.7844,93.0082,737746.0
2022-08-10,93.4258,94.1154,92.6391,93.387,620317.0
2022-08-11,93.3384,93.8095,91.7067,92.0369,725372.0
2022-08-12,92.5346,93.6273,92.3931,93.5103,409496.0
2022-08-13,92.5346,93.6273,92.3931,93.5103,409496.0
2022-08-14,92.5346,93.6273,92.3931,93.5103,409496.0
2022-08-15,93.4127,95.9397,92.9346,95.8129,565079.0
2022-08-16,95.6665,96.0373,94.4225,95.6763,1284584.0
2022-08-17,95.5787,96.1836,95.3641,95.7543,482216.0
2022-08-18,95.9105,96.7496,95.7251,96.6422,601934.0
2022-08-19,96.4178,96.8081,96.0178,96.5934,561833.0
2022-08-20,96.4178,96.8081,96.0178,96.5934,561833.0
2022-08-21,96.4178,96.8081,96.0178,96.5934,561833.0
2022-08-22,96.1641,96.6715,95.5202,95.6275,542368.0
2022-08-23,95.6665,95.9397,94.964,95.4616,390213.0
2022-08-24,95.5494,96.9008,95.325,96.0958,833970.0
2022-08-25,96.33,96.4298,95.0128,95.9592,489139.0
2022-08-26,95.5787,95.8763,94.4859,94.5542,584411.0
2022-08-27,95.5787,95.8763,94.4859,94.5542,584411.0
2022-08-28,95.5787,95.8763,94.4859,94.5542,584411.0
2022-08-29,93.8127,94.0469,92.7882,93.3346,587115.0
2022-08-30,93.3346,93.8368,92.1248,93.12,877515.0
2022-08-31,93.3834,94.3786,93.0907,93.3737,1037342.0
2022-09-01,93.2858,94.0176,92.7687,93.9103,1305346.0
2022-09-02,94.4079,94.564,92.6516,92.8175,610975.0
2022-09-03,94.4079,94.564,92.6516,92.8175,610975.0
2022-09-04,94.4079,94.564,92.6516,92.8175,610975.0
2022-09-05,94.4079,94.564,92.6516,92.8175,610975.0
2022-09-06,92.7492,94.3786,92.6085,93.1297,525212.0
2022-09-07,93.4127,94.6421,92.798,94.3981,462832.0
2022-09-08,94.0859,94.3884,93.3151,93.7639,479842.0
2022-09-09,94.3103,95.3397,93.6859,95.1397,494537.0
2022-09-10,94.3103,95.3397,93.6859,95.1397,494537.0
2022-09-11,94.3103,95.3397,93.6859,95.1397,494537.0
2022-09-12,95.3348,95.9592,94.9738,95.1006,622944.0
2022-09-13,94.2713,94.4664,92.2175,92.7102,934155.0
2022-09-14,92.6419,93.7542,92.2419,92.7882,897266.0
2022-09-15,91.9882,92.4028,89.9002,90.2417,883918.0
2022-09-16,89.9295,93.2858,89.7441,92.9931,2048804.0
2022-09-17,89.9295,93.2858,89.7441,92.9931,2048804.0
2022-09-18,89.9295,93.2858,89.7441,92.9931,2048804.0
2022-09-19,92.3589,93.9493,91.9589,93.7054,597149.0
2022-09-20,93.2663,93.6956,91.7443,93.4127,613029.0
2022-09-21,94.3493,95.5982,92.7785,92.7785,609439.0
2022-09-22,92.3687,92.9248,91.4418,92.3492,694896.0
2022-09-23,91.9004,91.9589,89.6172,91.0222,667120.0
2022-09-24,91.9004,91.9589,89.6172,91.0222,667120.0
2022-09-25,91.9004,91.9589,89.6172,91.0222,667120.0
2022-09-26,90.6808,91.6174,90.1051,90.4368,681726.0
2022-09-27,91.071,91.3442,89.0757,89.91,725558.0
2022-09-28,90.1929,91.3052,89.0806,91.1881,1097539.0
2022-09-29,90.9052,90.9832,89.2172,89.9392,649735.0
2022-09-30,90.0075,91.4613,89.8221,90.1051,1027804.0
2022-10-01,90.0075,91.4613,89.8221,90.1051,1027804.0
2022-10-02,90.0075,91.4613,89.8221,90.1051,1027804.0
2022-10-03,90.8173,94.2615,90.5539,93.6371,1113065.0
2022-10-04,94.603,95.8446,94.3591,94.8274,814007.0
2022-10-05,94.5835,96.1056,94.3396,95.286,860554.0
2022-10-06,94.847,95.1884,93.7981,94.2323,546827.0
2022-10-07,93.7347,94.9348,93.0907,94.8762,605723.0
2022-10-08,93.7347,94.9348,93.0907,94.8762,605723.0
2022-10-09,93.7347,94.9348,93.0907,94.8762,605723.0
2022-10-10,95.0421,95.8519,93.681,94.3689,554802.0
2022-10-11,94.1152,95.0714,93.1005,94.1445,891578.0
2022-10-12,94.2811,94.5152,91.9199,91.9784,705485.0
2022-10-13,90.8564,94.3103,90.5832,93.803,674347.0
2022-10-14,94.4664,94.8957,92.0077,92.0565,528735.0
2022-10-15,94.4664,94.8957,92.0077,92.0565,528735.0
2022-10-16,94.4664,94.8957,92.0077,92.0565,528735.0
2022-10-17,93.0419,94.564,92.837,94.0859,1022819.0
2022-10-18,95.1592,98.6131,95.1592,98.4277,1462103.0
2022-10-19,96.5934,97.2276,95.3446,96.2227,1302667.0
2022-10-20,96.3983,97.5789,95.7934,97.1301,1320890.0
2022-10-21,97.1203,98.9449,95.7153,98.5741,1277021.0
2022-10-22,97.1203,98.9449,95.7153,98.5741,1277021.0
2022-10-23,97.1203,98.9449,95.7153,98.5741,1277021.0
2022-10-24,99.4425,99.5986,97.6765,98.1155,1161404.0
2022-10-25,97.9009,99.2376,97.5008,99.0132,1176543.0
2022-10-26,99.6083,100.8962,99.0327,100.3694,1325880.0
2022-10-27,100.7694,102.5061,100.7694,101.0914,1012759.0
2022-10-28,102.3988,107.3947,102.311,106.0381,1628182.0
2022-10-29,102.3988,107.3947,102.311,106.0381,1628182.0
2022-10-30,102.3988,107.3947,102.311,106.0381,1628182.0
2022-10-31,105.3454,106.965,104.638,106.204,1161017.0
2022-11-01,106.3504,106.4772,104.724,105.521,1146366.0
2022-11-02,105.482,107.2577,105.1942,105.882,1544126.0
2022-11-03,104.8966,106.5552,104.8966,106.0576,1037449.0
2022-11-04,106.1552,106.2528,102.028,104.2331,1806996.0
2022-11-05,106.1552,106.2528,102.028,104.2331,1806996.0
2022-11-06,106.1552,106.2528,102.028,104.2331,1806996.0
2022-11-07,104.399,107.0724,104.238,106.5845,1181456.0
2022-11-08,106.5065,108.2432,106.4479,107.6675,753282.0
2022-11-09,107.6773,107.9993,107.0333,107.2675,1238294.0
2022-11-10,109.2774,109.8111,107.4717,108.5749,1143499.0
2022-11-11,107.9798,108.7798,99.9498,101.1792,2307818.0
2022-11-12,107.9798,108.7798,99.9498,101.1792,2307818.0
2022-11-13,107.9798,108.7798,99.9498,101.1792,2307818.0
2022-11-14,101.336,104.8435,100.9833,103.2171,1758868.0
2022-11-15,103.8246,103.9519,101.7583,102.1884,1542058.0
2022-11-16,102.4039,105.1815,102.3745,104.5496,939386.0
2022-11-17,103.6384,104.0891,102.0316,103.4523,1060620.0
2022-11-18,104.5104,105.8527,104.1479,105.0591,1161218.0
2022-11-19,104.5104,105.8527,104.1479,105.0591,1161218.0
2022-11-20,104.5104,105.8527,104.1479,105.0591,1161218.0
2022-11-21,105.6273,106.7687,104.9121,105.0689,907733.0
2022-11-22,105.1668,106.5777,104.9317,105.2452,961723.0
2022-11-23,105.2256,105.3724,103.9519,103.9617,721845.0
2022-11-24,105.2256,105.3724,103.9519,103.9617,721845.0
2022-11-25,104.6574,106.1711,103.9715,105.8233,437860.0
2022-11-26,104.6574,106.1711,103.9715,105.8233,437860.0
2022-11-27,104.6574,106.1711,103.9715,105.8233,437860.0
2022-11-28,105.0689,106.5532,104.7651,105.2844,1163606.0
2022-11-29,104.7161,105.3138,103.8981,103.9225,1123004.0
2022-11-30,103.6874,104.8043,103.1583,104.2459,2101541.0
2022-12-01,104.8337,104.9023,104.0107,104.7161,882989.0
2022-12-02,104.5104,107.141,104.5104,106.2446,1187628.0
2022-12-03,104.5104,107.141,104.5104,106.2446,1187628.0
2022-12-04,104.5104,107.141,104.5104,106.2446,1187628.0
2022-12-05,105.304,105.9604,104.3928,105.3334,657272.0
2022-12-06,105.2452,105.6469,103.8932,105.4314,937840.0
2022-12-07,105.3922,106.3621,104.0107,104.0989,729914.0
2022-12-08,104.6672,105.4706,103.3935,104.1087,549932.0
2022-12-09,104.2557,104.2753,102.6881,102.7076,421735.0
2022-12-10,104.2557,104.2753,102.6881,102.7076,421735.0
2022-12-11,104.2557,104.2753,102.6881,102.7076,421735.0
2022-12-12,102.6293,103.1191,102.1688,102.9428,514334.0
2022-12-13,103.8148,104.3242,101.7818,102.2962,1188887.0
2022-12-14,102.7468,103.9127,101.7573,103.658,962267.0
2022-12-15,102.8546,103.2465,101.2576,102.1198,1018617.0
2022-12-16,101.8945,102.1492,100.7971,101.8161,1688488.0
2022-12-17,101.8945,102.1492,100.7971,101.8161,1688488.0
2022-12-18,101.8945,102.1492,100.7971,101.8161,1688488.0
2022-12-19,101.7083,102.8644,100.7285,101.5319,670196.0
2022-12-20,101.7181,102.9134,101.336,101.5515,516723.0
2022-12-21,102.012,103.0359,101.0323,102.8154,584761.0
2022-12-22,102.4529,102.6783,100.5032,101.8651,552465.0
2022-12-23,101.7573,102.5509,101.4634,102.3451,363681.0
2022-12-24,101.7573,102.5509,101.4634,102.3451,363681.0
2022-12-25,101.7573,102.5509,101.4634,102.3451,363681.0
2022-12-26,101.7573,102.5509,101.4634,102.3451,363681.0
2022-12-27,102.4431,103.031,102.11,102.5313,384213.0
2022-12-28,102.5411,103.4033,101.4634,101.6691,540066.0
2022-12-29,101.5809,102.8203,101.5809,102.0806,349839.0
2022-12-30,102.1688,102.6979,101.3262,102.4039,470537.0
2022-12-31,102.1688,102.6979,101.3262,102.4039,470537.0
2023-01-01,102.1688,102.6979,101.3262,102.4039,470537.0
2023-01-02,102.1688,102.6979,101.3262,102.4039,470537.0
2023-01-03,102.1296,103.1926,101.2184,102.4627,798628.0
2023-01-04,101.9924,102.8742,100.8951,101.7769,724352.0
2023-01-05,101.4928,102.2256,99.7096,100.3366,704423.0
2023-01-06,100.8657,102.7664,99.2883,100.8069,1012849.0
2023-01-07,100.8657,102.7664,99.2883,100.8069,1012849.0
2023-01-08,100.8657,102.7664,99.2883,100.8069,1012849.0
2023-01-09,100.5032,100.5032,94.3797,94.7129,1838006.0
2023-01-10,95.0068,96.8095,94.801,95.1733,1482238.0
2023-01-11,95.7318,96.0943,94.2426,94.9088,2334656.0
2023-01-12,94.85,94.85,92.6358,93.5078,2395534.0
2023-01-13,92.6652,93.253,92.1557,93.0669,1322117.0
2023-01-14,92.6652,93.253,92.1557,93.0669,1322117.0
2023-01-15,92.6652,93.253,92.1557,93.0669,1322117.0
2023-01-16,92.6652,93.253,92.1557,93.0669,1322117.0
2023-01-17,93.5861,93.9633,92.9199,92.9787,1046510.0
2023-01-18,92.9689,92.9836,91.7295,92.2439,1444948.0
2023-01-19,92.0969,92.2243,90.5783,90.6371,1226427.0
2023-01-20,90.4705,92.381,89.8729,91.8422,1060305.0
2023-01-21,90.4705,92.381,89.8729,91.8422,1060305.0
2023-01-22,90.4705,92.381,89.8729,91.8422,1060305.0
2023-01-23,91.9401,92.8807,91.2592,92.4202,946582.0
2023-01-24,92.5476,94.3699,92.1263,94.2524,1418118.0
2023-01-25,93.8899,95.4281,93.8703,95.1929,3682017.0
2023-01-26,95.3105,96.4176,94.8794,95.2125,1816908.0
2023-01-27,94.5169,95.0754,89.6475,90.8526,2542209.0
2023-01-28,94.5169,95.0754,89.6475,90.8526,2542209.0
2023-01-29,94.5169,95.0754,89.6475,90.8526,2542209.0
2023-01-30,91.9891,93.1942,90.0982,91.607,1464525.0
2023-01-31,92.5868,92.9983,91.078,92.724,1419620.0
2023-02-01,92.724,93.7772,92.0675,93.4392,1205742.0
2023-02-02,92.7827,93.978,91.8912,93.5371,1359202.0
2023-02-03,93.8703,95.4281,93.6743,94.8794,1460563.0
2023-02-04,93.8703,95.4281,93.6743,94.8794,1460563.0
2023-02-05,93.8703,95.4281,93.6743,94.8794,1460563.0
2023-02-06,95.4575,96.0061,94.0172,94.272,1001036.0
2023-02-07,93.8605,94.9872,92.8856,94.9382,680964.0
2023-02-08,94.8892,94.8892,94.0564,94.4189,727046.0
2023-02-09,94.3795,94.8177,93.779,94.0349,587989.0
2023-02-10,94.3008,95.2853,94.2122,95.1672,747715.0
2023-02-11,94.3008,95.2853,94.2122,95.1672,747715.0
2023-02-12,94.3008,95.2853,94.2122,95.1672,747715.0
2023-02-13,95.4429,95.8907,94.0664,94.3598,1336277.0
2023-02-14,94.3795,94.3795,93.011,93.4048,1251376.0
2023-02-15,93.3261,95.2164,92.4203,94.9309,932586.0
2023-02-16,94.8029,95.6299,94.4189,94.99,854047.0
2023-02-17,95.2952,95.7087,94.8226,95.4232,1050207.0
2023-02-18,95.2952,95.7087,94.8226,95.4232,1050207.0
2023-02-19,95.2952,95.7087,94.8226,95.4232,1050207.0
2023-02-20,95.2952,95.7087,94.8226,95.4232,1050207.0
2023-02-21,95.6299,96.0139,95.1081,95.5019,1138788.0
2023-02-22,95.2164,96.0631,94.4042,95.0786,1020441.0
2023-02-23,95.7875,96.0837,94.1334,94.4386,732664.0
2023-02-24,94.4386,94.6158,93.5525,94.222,468473.0
2023-02-25,94.4386,94.6158,93.5525,94.222,468473.0
2023-02-26,94.4386,94.6158,93.5525,94.222,468473.0
2023-02-27,94.4386,95.0293,93.4836,93.8873,591131.0
2023-02-28,93.7593,94.0857,93.2227,93.267,889653.0
2023-03-01,92.9618,94.4485,92.9618,93.9857,740785.0
2023-03-02,93.8676,95.0244,93.8676,94.7635,683845.0
2023-03-03,94.8423,95.0786,93.7297,94.9407,641896.0
2023-03-04,94.8423,95.0786,93.7297,94.9407,641896.0
2023-03-05,94.8423,95.0786,93.7297,94.9407,641896.0
2023-03-06,94.6355,95.4724,94.3352,94.7931,582517.0
2023-03-07,94.8915,95.4626,93.6017,94.0546,1523700.0
2023-03-08,93.7593,94.4485,89.2697,91.0911,1671075.0
2023-03-09,91.6819,91.7015,89.7728,90.0967,1159922.0
2023-03-10,89.9786,90.9927,88.9349,89.1417,1182816.0
2023-03-11,89.9786,90.9927,88.9349,89.1417,1182816.0
2023-03-12,89.9786,90.9927,88.9349,89.1417,1182816.0
2023-03-13,88.6199,89.6832,87.8322,88.3541,1186628.0
2023-03-14,88.6199,90.1263,88.6199,89.9195,1517500.0
2023-03-15,89.2205,90.1115,87.2907,88.8463,1144297.0
2023-03-16,88.4427,89.8112,88.4427,89.1614,763684.0
2023-03-17,89.0531,89.186,86.6311,87.1431,1827927.0
2023-03-18,89.0531,89.186,86.6311,87.1431,1827927.0
2023-03-19,89.0531,89.186,86.6311,87.1431,1827927.0
2023-03-20,87.271,89.4568,87.2218,89.0236,1172283.0
2023-03-21,89.8506,90.3921,89.2598,89.9983,1048266.0
2023-03-22,90.0672,90.2493,88.7282,88.7873,752845.0
2023-03-23,88.738,89.3977,87.8519,88.679,802603.0
2023-03-24,88.5707,89.5257,87.8421,89.4863,992490.0
2023-03-25,88.5707,89.5257,87.8421,89.4863,992490.0
2023-03-26,88.5707,89.5257,87.8421,89.4863,992490.0
2023-03-27,89.8112,90.5299,89.1417,90.2838,1107492.0
2023-03-28,90.3035,90.8056,90.1558,90.1853,687232.0
2023-03-29,90.5496,90.9927,90.082,90.9828,676345.0
2023-03-30,91.2487,91.2979,90.1804,90.3232,518230.0
2023-03-31,90.9828,91.5145,90.7071,91.2585,926681.0
2023-04-01,90.9828,91.5145,90.7071,91.2585,926681.0
2023-04-02,90.9828,91.5145,90.7071,91.2585,926681.0
2023-04-03,91.6228,94.1482,91.4111,93.5427,1017197.0
2023-04-04,93.4836,94.0546,92.7944,93.4442,1075840.0
2023-04-05,93.523,94.4977,93.2473,93.5525,1242265.0
2023-04-06,93.7691,94.7438,93.4934,94.1531,1125476.0
2023-04-07,93.7691,94.7438,93.4934,94.1531,1125476.0
2023-04-08,93.7691,94.7438,93.4934,94.1531,1125476.0
2023-04-09,93.7691,94.7438,93.4934,94.1531,1125476.0
2023-04-10,93.9266,95.4626,93.9266,95.3346,920938.0
2023-04-11,95.2558,95.5955,94.6946,94.734,876110.0
2023-04-12,94.8423,95.5413,94.5698,95.1278,538940.0
2023-04-13,95.2853,95.9844,94.7635,95.7481,530514.0
2023-04-14,95.4527,95.8219,94.8718,95.4921,673156.0
2023-04-15,95.4527,95.8219,94.8718,95.4921,673156.0
2023-04-16,95.4527,95.8219,94.8718,95.4921,673156.0
2023-04-17,95.7382,95.8367,94.9112,95.433,894304.0
2023-04-18,95.5512,96.3782,95.4941,96.1025,950615.0
2023-04-19,96.4668,96.7622,96.201,96.7523,1032373.0
2023-04-20,96.9591,97.4514,96.5062,96.9985,876661.0
2023-04-21,97.4612,97.983,96.6834,97.4514,1121375.0
2023-04-22,97.4612,97.983,96.6834,97.4514,1121375.0
2023-04-23,97.4612,97.983,96.6834,97.4514,1121375.0
2023-04-24,97.2052,97.5203,94.6257,94.9801,889490.0
2023-04-25,94.7143,95.2361,94.3795,94.6454,492967.0
2023-04-26,93.4442,93.7888,91.8788,92.6369,757541.0
2023-04-27,92.696,94.5272,92.696,94.4091,840571.0
2023-04-28,94.478,95.0589,94.0054,94.2417,706976.0
2023-04-29,94.478,95.0589,94.0054,94.2417,706976.0
2023-04-30,94.478,95.0589,94.0054,94.2417,706976.0
2023-05-01,94.4189,96.1567,94.0842,95.4626,674193.0
2023-05-02,94.8521,94.9703,90.7564,91.2191,1030471.0
2023-05-03,91.2683,93.6327,91.2683,92.0068,1049353.0
2023-05-04,91.3766,91.5637,89.6143,90.6579,543091.0
2023-05-05,91.2487,92.2923,90.6702,91.6425,706349.0
2023-05-06,91.2487,92.2923,90.6702,91.6425,706349.0
2023-05-07,91.2487,92.2923,90.6702,91.6425,706349.0
2023-05-08,91.6129,91.8837,89.8063,90.0376,627505.0
2023-05-09,90.6481,91.4062,89.6241,90.9533,949094.0
2023-05-10,91.6031,92.3405,91.2733,91.8295,1286014.0
2023-05-11,91.4062,91.4062,90.2936,90.7071,549568.0
2023-05-12,91.0124,91.4456,90.146,91.416,562720.0
2023-05-13,91.0124,91.4456,90.146,91.416,562720.0
2023-05-14,91.0124,91.4456,90.146,91.416,562720.0
2023-05-15,91.4653,91.9821,90.8942,91.3865,785360.0
2023-05-16,90.9336,91.229,90.2739,90.2838,760685.0
2023-05-17,90.5595,91.8886,90.1361,91.6326,903253.0
2023-05-18,91.4751,91.9871,90.8056,91.9083,582422.0
2023-05-19,92.2923,92.6763,90.9828,91.229,567635.0
2023-05-20,92.2923,92.6763,90.9828,91.229,567635.0
2023-05-21,92.2923,92.6763,90.9828,91.229,567635.0
2023-05-22,91.0616,92.371,90.7662,91.7311,693540.0
2023-05-23,92.0166,92.7255,91.6031,92.056,715435.0
2023-05-24,92.184,92.3071,90.146,90.2444,590519.0
2023-05-25,89.4961,90.1263,88.4131,88.4624,1305394.0
2023-05-26,93.4147,96.1222,90.6185,94.7635,2470179.0
2023-05-27,93.4147,96.1222,90.6185,94.7635,2470179.0
2023-05-28,93.4147,96.1222,90.6185,94.7635,2470179.0
2023-05-29,93.4147,96.1222,90.6185,94.7635,2470179.0
2023-05-30,95.5019,96.7622,94.6158,96.4274,1333715.0
2023-05-31,96.1025,99.8537,95.7481,99.0266,2900523.0
2023-06-01,98.6525,100.2573,98.2488,99.2039,1515141.0
2023-06-02,99.4303,102.2363,99.4008,102.0985,1150534.0
2023-06-03,99.4303,102.2363,99.4008,102.0985,1150534.0
2023-06-04,99.4303,102.2363,99.4008,102.0985,1150534.0
2023-06-05,102.128,102.64,101.2124,101.5865,824663.0
2023-06-06,101.7539,101.9262,100.7201,101.7046,770847.0
2023-06-07,101.744,102.0886,101.1434,101.744,912201.0
2023-06-08,101.9212,102.6793,101.3551,102.3938,973037.0
2023-06-09,102.4037,103.1027,101.7145,101.9114,741343.0
2023-06-10,102.4037,103.1027,101.7145,101.9114,741343.0
2023-06-11,102.4037,103.1027,101.7145,101.9114,741343.0
2023-06-12,102.2363,102.8123,101.7834,102.5612,534745.0
2023-06-13,102.5612,104.7765,102.2757,104.6386,928506.0
2023-06-14,104.243,105.0688,103.3239,104.5792,1206443.0
2023-06-15,104.7671,106.3989,104.6831,106.1912,1438813.0
2023-06-16,106.1912,107.7636,106.1912,107.4076,1172113.0
2023-06-17,106.1912,107.7636,106.1912,107.4076,1172113.0
2023-06-18,106.1912,107.7636,106.1912,107.4076,1172113.0
2023-06-19,106.1912,107.7636,106.1912,107.4076,1172113.0
2023-06-20,107.0318,108.6437,106.5868,108.3372,1060697.0
2023-06-21,107.9713,108.9701,107.6449,108.3075,718502.0
2023-06-22,108.3075,108.8613,107.4768,108.5152,710106.0
2023-06-23,108.0405,108.6437,106.0429,106.2505,1228788.0
2023-06-24,108.0405,108.6437,106.0429,106.2505,1228788.0
2023-06-25,108.0405,108.6437,106.0429,106.2505,1228788.0
2023-06-26,105.6077,107.7142,105.3407,107.5955,482837.0
2023-06-27,107.8724,108.4262,107.0051,107.8625,720260.0
2023-06-28,107.8922,107.8922,106.9922,107.457,690333.0
2023-06-29,107.6449,109.5733,107.5263,108.802,632452.0
2023-06-30,109.1283,110.7502,108.802,110.3645,1033216.0
2023-07-01,109.1283,110.7502,108.802,110.3645,1033216.0
2023-07-02,109.1283,110.7502,108.802,110.3645,1033216.0
2023-07-03,109.5437,111.1556,109.2124,110.7502,543585.0
2023-07-04,109.5437,111.1556,109.2124,110.7502,543585.0
2023-07-05,110.1271,111.5314,109.9195,111.0172,897926.0
2023-07-06,110.6908,111.1161,110.0381,110.3051,777147.0
2023-07-07,109.781,111.388,108.9849,110.7996,892624.0
2023-07-08,109.781,111.388,108.9849,110.7996,892624.0
2023-07-09,109.781,111.388,108.9849,110.7996,892624.0
2023-07-10,110.7205,111.9072,110.7205,111.3633,530753.0
2023-07-11,111.6006,112.5302,111.1754,112.461,555075.0
2023-07-12,112.9258,113.1631,110.9282,111.0073,659021.0
2023-07-13,111.6501,111.8479,110.8392,111.3435,480333.0
2023-07-14,111.2446,112.2187,110.6217,112.0358,557190.0
2023-07-15,111.2446,112.2187,110.6217,112.0358,557190.0
2023-07-16,111.2446,112.2187,110.6217,112.0358,557190.0
2023-07-17,112.0358,113.4697,111.6896,113.0742,500141.0
2023-07-18,112.7973,114.5279,112.7973,114.2905,1067525.0
2023-07-19,114.696,115.4476,114.1471,114.7553,945203.0
2023-07-20,114.3103,115.1262,114.2015,114.963,573862.0
2023-07-21,115.5959,115.5959,114.4191,114.5477,916723.0
2023-07-22,115.5959,115.5959,114.4191,114.5477,916723.0
2023-07-23,115.5959,115.5959,114.4191,114.5477,916723.0
2023-07-24,114.3696,115.2102,113.8752,114.5872,512455.0
2023-07-25,113.9642,114.9729,113.7565,114.9333,649938.0
2023-07-26,114.8542,115.7541,114.6465,115.2399,603225.0
2023-07-27,115.3289,115.5267,112.5006,112.6984,1360499.0
2023-07-28,112.8863,120.2538,112.8863,119.6011,1456964.0
2023-07-29,112.8863,120.2538,112.8863,119.6011,1456964.0
2023-07-30,112.8863,120.2538,112.8863,119.6011,1456964.0
2023-07-31,119.7296,119.8879,118.5429,119.7395,1003727.0
2023-08-01,120.6296,122.6767,119.4033,121.9646,1101775.0
2023-08-02,121.5987,122.4383,120.768,122.3404,748573.0
2023-08-03,122.3404,123.804,121.4405,123.1612,780113.0
2023-08-04,123.5074,123.5074,121.2823,121.3317,887358.0
2023-08-05,123.5074,123.5074,121.2823,121.3317,887358.0
2023-08-06,123.5074,123.5074,121.2823,121.3317,887358.0
2023-08-07,121.48,122.5926,121.2724,121.9646,688066.0
2023-08-08,121.8756,121.8756,119.6575,120.6197,1037358.0
2023-08-09,120.7977,121.4207,120.0461,120.2241,678930.0
2023-08-10,120.0659,120.5702,118.8,119.3538,897245.0
2023-08-11,119.4626,119.611,118.9187,119.3341,1265639.0
2023-08-12,119.4626,119.611,118.9187,119.3341,1265639.0
2023-08-13,119.4626,119.611,118.9187,119.3341,1265639.0
2023-08-14,119.8404,122.0543,119.7262,121.2402,773937.0
2023-08-15,120.7935,122.0643,120.724,120.9325,699763.0
2023-08-16,120.9325,120.9325,118.6987,118.8873,690588.0
2023-08-17,118.6788,119.5426,114.0127,114.0723,1110078.0
2023-08-18,114.1616,114.4495,112.6327,112.9504,1271750.0
2023-08-19,114.1616,114.4495,112.6327,112.9504,1271750.0
2023-08-20,114.1616,114.4495,112.6327,112.9504,1271750.0
2023-08-21,113.0795,113.4964,111.6796,112.2356,774192.0
2023-08-22,112.3051,113.288,110.7563,112.1264,655153.0
2023-08-23,112.4937,113.2085,111.5903,112.8809,652958.0
2023-08-24,112.7816,114.5488,112.7816,113.9333,739592.0
2023-08-25,114.5885,114.5885,112.9852,113.7149,359549.0
2023-08-26,114.5885,114.5885,112.9852,113.7149,359549.0
2023-08-27,114.5885,114.5885,112.9852,113.7149,359549.0
2023-08-28,113.278,114.6332,113.278,114.2212,440572.0
2023-08-29,114.112,114.1616,113.0298,113.5957,610650.0
2023-08-30,114.2013,114.4396,113.5659,113.7347,429256.0
2023-08-31,114.0425,114.2361,112.3051,112.4937,847365.0
2023-09-01,113.0398,114.4694,113.0398,113.9531,913375.0
2023-09-02,113.0398,114.4694,113.0398,113.9531,913375.0
2023-09-03,113.0398,114.4694,113.0398,113.9531,913375.0
2023-09-04,113.0398,114.4694,113.0398,113.9531,913375.0
2023-09-05,113.3574,114.6481,113.1291,113.9134,844086.0
2023-09-06,113.9829,114.4098,113.4468,113.5759,815362.0
2023-09-07,113.6652,113.9323,111.63,111.898,764669.0
2023-09-08,112.1562,112.2356,110.9747,111.1435,462580.0
2023-09-09,112.1562,112.2356,110.9747,111.1435,462580.0
2023-09-10,112.1562,112.2356,110.9747,111.1435,462580.0
2023-09-11,111.1435,112.047,111.074,111.9378,436195.0
2023-09-12,111.4513,112.598,111.1038,112.4341,401744.0
2023-09-13,112.9107,113.9631,112.1462,112.4143,554495.0
2023-09-14,112.871,113.1092,112.0767,112.2753,497226.0
2023-09-15,111.63,111.9675,109.9968,110.6273,1191515.0
2023-09-16,111.63,111.9675,109.9968,110.6273,1191515.0
2023-09-17,111.63,111.9675,109.9968,110.6273,1191515.0
2023-09-18,110.806,112.0966,110.667,110.8655,463328.0
2023-09-19,110.7166,110.8859,109.8628,110.6868,430514.0
2023-09-20,110.796,111.5655,109.8727,110.7762,876743.0
2023-09-21,110.3195,110.3195,106.805,106.8646,720260.0
2023-09-22,106.7256,107.4801,106.4799,106.5965,475237.0
2023-09-23,106.7256,107.4801,106.4799,106.5965,475237.0
2023-09-24,106.7256,107.4801,106.4799,106.5965,475237.0
2023-09-25,106.2987,107.3709,106.2987,107.3113,463655.0
2023-09-26,107.0135,107.7482,106.1299,107.5496,678667.0
2023-09-27,107.9964,109.6047,107.7978,108.9296,1278689.0
2023-09-28,109.2473,109.7536,107.8574,107.9566,361331.0
2023-09-29,108.6516,109.3863,108.1056,108.4828,740822.0
2023-09-30,108.6516,109.3863,108.1056,108.4828,740822.0
2023-10-01,108.6516,109.3863,108.1056,108.4828,740822.0
2023-10-02,109.3664,113.0298,109.0388,112.7518,1772420.0
2023-10-03,113.3078,115.7104,113.1291,113.9233,1698814.0
2023-10-04,114.3304,115.8692,113.6056,114.9956,1548504.0
2023-10-05,114.8367,116.1273,114.7176,115.8692,936300.0
