,GSBC US Equity,GSBC US Equity,GSBC US Equity,GSBC US Equity,GSBC US Equity
2023-08-15,51.6238,52.7975,50.9515,51.1445,25104.0
2023-08-16,51.0173,51.7265,50.8511,50.9489,24655.0
2023-08-17,51.6629,51.6629,51.076,51.1445,16953.0
2023-08-18,50.7043,52.2253,50.7043,51.5944,57173.0
2023-08-19,50.7043,52.2253,50.7043,51.5944,57173.0
2023-08-20,50.7043,52.2253,50.7043,51.5944,57173.0
2023-08-21,50.7141,51.0271,50.049,50.1468,24649.0
2023-08-22,50.1077,50.2251,49.0514,49.159,24790.0
2023-08-23,49.3937,50.0784,49.0905,49.5013,25214.0
2023-08-24,49.3252,49.961,49.2861,49.5698,11816.0
2023-08-25,49.6676,50.4109,48.8949,49.335,14756.0
2023-08-26,49.6676,50.4109,48.8949,49.335,14756.0
2023-08-27,49.6676,50.4109,48.8949,49.335,14756.0
2023-08-28,49.3155,49.7947,49.2569,49.5893,16403.0
2023-08-29,49.3252,49.8436,49.3252,49.8338,16257.0
2023-08-30,49.6382,50.0881,49.3937,49.8632,19786.0
2023-08-31,49.7458,51.1005,49.3644,49.3644,25536.0
2023-09-01,49.3546,50.4892,49.3546,50.3522,25888.0
2023-09-02,49.3546,50.4892,49.3546,50.3522,25888.0
2023-09-03,49.3546,50.4892,49.3546,50.3522,25888.0
2023-09-04,49.3546,50.4892,49.3546,50.3522,25888.0
2023-09-05,50.0881,50.5234,49.6187,50.049,19869.0
2023-09-06,50.3229,50.4695,49.1834,49.5013,23388.0
2023-09-07,49.4817,49.5893,48.8362,49.1296,42772.0
2023-09-08,49.2372,49.7067,48.6504,49.5893,16171.0
2023-09-09,49.2372,49.7067,48.6504,49.5893,16171.0
2023-09-10,49.2372,49.7067,48.6504,49.5893,16171.0
2023-09-11,49.4524,49.7556,49.0807,49.3155,17111.0
2023-09-12,49.4817,49.4817,48.6902,48.9242,12955.0
2023-09-13,48.6993,48.9683,48.4156,48.5036,20700.0
2023-09-14,48.7188,49.5893,48.3765,49.3155,23246.0
2023-09-15,49.3155,49.7458,48.7579,48.9144,69054.0
2023-09-16,49.3155,49.7458,48.7579,48.9144,69054.0
2023-09-17,49.3155,49.7458,48.7579,48.9144,69054.0
2023-09-18,48.6699,48.9633,47.8679,48.0342,20938.0
2023-09-19,48.3178,48.3178,47.6918,47.7603,14697.0
2023-09-20,48.0733,48.2787,47.5745,47.5842,19817.0
2023-09-21,47.281,47.9559,44.6597,47.8874,24893.0
2023-09-22,47.8483,47.8483,47.3495,47.506,13620.0
2023-09-23,47.8483,47.8483,47.3495,47.506,13620.0
2023-09-24,47.8483,47.8483,47.3495,47.506,13620.0
2023-09-25,47.682,48.0244,47.6038,47.7994,14811.0
2023-09-26,47.8483,48.0537,47.418,47.418,23569.0
2023-09-27,47.7701,47.7701,46.9485,47.0658,20854.0
2023-09-28,45.3912,47.7016,45.3912,47.2615,19069.0
2023-09-29,47.6708,48.1246,47.2121,47.2615,24896.0
2023-09-30,47.6708,48.1246,47.2121,47.2615,24896.0
2023-10-01,47.6708,48.1246,47.2121,47.2615,24896.0
2023-10-02,46.6204,47.2319,46.1766,46.9754,32050.0
2023-10-03,46.9261,47.2121,46.5218,46.6993,27915.0
2023-10-04,46.7091,47.3009,46.1667,47.0248,25436.0
2023-10-05,47.1431,48.1787,47.1431,47.9617,28632.0
2023-10-06,47.6362,48.2872,47.4587,47.5573,27684.0
2023-10-07,47.6362,48.2872,47.4587,47.5573,27684.0
2023-10-08,47.6362,48.2872,47.4587,47.5573,27684.0
2023-10-09,47.153,48.3737,47.153,47.9025,18812.0
2023-10-10,48.1491,48.7408,48.0238,48.0307,27009.0
2023-10-11,48.3069,48.6028,47.8138,47.9518,12080.0
2023-10-12,47.5475,47.5771,47.0248,47.4488,29505.0
2023-10-13,47.8236,47.9025,46.4922,46.4922,32781.0
2023-10-14,47.8236,47.9025,46.4922,46.4922,32781.0
2023-10-15,47.8236,47.9025,46.4922,46.4922,32781.0
2023-10-16,46.9853,47.3108,46.6105,47.1135,29292.0
2023-10-17,47.1628,50.0525,47.0938,48.5633,36588.0
2023-10-18,48.0406,48.2231,46.8571,47.3502,29413.0
2023-10-19,49.8849,49.8849,47.1037,47.6658,29739.0
2023-10-20,48.0011,48.0011,46.2653,46.8768,36344.0
2023-10-21,48.0011,48.0011,46.2653,46.8768,36344.0
2023-10-22,48.0011,48.0011,46.2653,46.8768,36344.0
2023-10-23,47.2319,48.0011,47.2319,47.2516,39068.0
2023-10-24,47.6264,47.6264,46.7387,46.9952,27209.0
2023-10-25,46.8522,48.1935,46.5513,47.6264,27148.0
2023-10-26,47.8236,48.7556,45.9596,48.1096,19896.0
2023-10-27,47.7546,48.2872,47.4686,47.8335,15824.0
2023-10-28,47.7546,48.2872,47.4686,47.8335,15824.0
2023-10-29,47.7546,48.2872,47.4686,47.8335,15824.0
2023-10-30,48.2083,49.0762,48.2083,48.7507,26656.0
2023-10-31,49.1255,49.3178,48.6718,49.0367,16047.0
2023-11-01,48.5732,49.1575,48.1984,48.7803,22582.0
2023-11-02,49.3523,50.378,49.3523,50.3583,20869.0
2023-11-03,51.2657,52.4393,51.2657,51.6602,27062.0
2023-11-04,51.2657,52.4393,51.2657,51.6602,27062.0
2023-11-05,51.2657,52.4393,51.2657,51.6602,27062.0
2023-11-06,51.3741,51.6404,50.5062,51.2262,17031.0
2023-11-07,51.3643,51.3643,50.1709,50.5556,27756.0
2023-11-08,50.8317,50.8317,49.3129,50.1611,32482.0
2023-11-09,50.2104,50.378,49.3129,49.4214,19075.0
2023-11-10,49.737,50.092,49.2636,49.8553,21321.0
2023-11-11,49.737,50.092,49.2636,49.8553,21321.0
2023-11-12,49.737,50.092,49.2636,49.8553,21321.0
2023-11-13,49.8849,50.0131,49.4312,49.7764,14375.0
2023-11-14,50.9106,53.6327,50.9106,53.5045,29164.0
2023-11-15,53.179,53.968,52.3111,52.4886,30958.0
2023-11-16,52.0941,52.0941,51.4432,51.5911,13664.0
2023-11-17,52.2026,52.8881,51.7193,52.2026,38248.0
2023-11-18,52.2026,52.8881,51.7193,52.2026,38248.0
2023-11-19,52.2026,52.8881,51.7193,52.2026,38248.0
2023-11-20,51.9067,51.956,51.4432,51.7095,17505.0
2023-11-21,51.2755,51.2755,50.7134,50.7232,13825.0
2023-11-22,51.1868,51.9067,50.6986,50.9994,10181.0
2023-11-23,51.1868,51.9067,50.6986,50.9994,10181.0
2023-11-24,50.7134,51.9363,50.3164,51.818,6994.0
2023-11-25,50.7134,51.9363,50.3164,51.818,6994.0
2023-11-26,50.7134,51.9363,50.3164,51.818,6994.0
2023-11-27,51.2953,51.384,50.595,50.595,14120.0
2023-11-28,50.3287,51.259,50.0131,50.2794,12995.0
2023-11-29,50.7429,51.3643,50.7429,51.0783,17241.0
2023-11-30,51.2262,51.6306,49.9934,50.1117,24607.0
2023-12-01,51.1858,52.745,51.167,52.7253,29901.0
2023-12-02,51.1858,52.745,51.167,52.7253,29901.0
2023-12-03,51.1858,52.745,51.167,52.7253,29901.0
2023-12-04,52.5379,53.7412,52.3456,53.6031,19786.0
2023-12-05,53.465,54.2244,52.375,53.2678,18920.0
2023-12-06,54.4907,54.5203,52.5231,52.6957,15415.0
2023-12-07,52.4097,53.5045,52.2858,53.465,14271.0
2023-12-08,53.1691,54.757,51.8278,53.9384,15777.0
2023-12-09,53.1691,54.757,51.8278,53.9384,15777.0
2023-12-10,53.1691,54.757,51.8278,53.9384,15777.0
2023-12-11,54.2146,54.7176,53.3023,54.1258,16405.0
2023-12-12,54.4217,54.4217,53.4354,53.9286,14702.0
2023-12-13,54.3428,58.1596,53.9286,58.1399,44674.0
2023-12-14,58.3174,59.2839,57.7848,59.205,41986.0
2023-12-15,59.5404,59.708,57.2818,57.6073,110065.0
2023-12-16,59.5404,59.708,57.2818,57.6073,110065.0
2023-12-17,59.5404,59.708,57.2818,57.6073,110065.0
2023-12-18,58.0906,58.3075,57.1635,57.7454,19803.0
2023-12-19,57.4889,59.5354,57.4889,59.0374,31930.0
2023-12-20,58.6725,60.783,58.2385,58.2385,25540.0
2023-12-21,58.7612,59.4319,58.1793,59.0571,14724.0
2023-12-22,59.7869,60.3787,59.1754,59.8066,22282.0
2023-12-23,59.7869,60.3787,59.1754,59.8066,22282.0
2023-12-24,59.7869,60.3787,59.1754,59.8066,22282.0
2023-12-25,59.7869,60.3787,59.1754,59.8066,22282.0
2023-12-26,59.4713,61.0789,59.4713,60.6055,22111.0
2023-12-27,60.3096,61.0888,60.1617,60.7633,20983.0
2023-12-28,60.3096,61.0395,60.1913,60.7535,17131.0
2023-12-29,60.6144,60.9718,58.8375,58.9169,23031.0
2023-12-30,60.6144,60.9718,58.8375,58.9169,23031.0
2023-12-31,60.6144,60.9718,58.8375,58.9169,23031.0
2024-01-01,60.6144,60.9718,58.8375,58.9169,23031.0
2024-01-02,58.5893,59.8699,57.2541,59.6515,21673.0
2024-01-03,59.3636,59.5225,57.5569,57.7356,35731.0
2024-01-04,58.0036,58.5695,57.6066,57.8051,24783.0
2024-01-05,57.2988,58.4504,57.2988,57.5768,29042.0
2024-01-06,57.2988,58.4504,57.2988,57.5768,29042.0
2024-01-07,57.2988,58.4504,57.2988,57.5768,29042.0
2024-01-08,57.3286,58.0731,56.9911,57.7356,16674.0
2024-01-09,56.9514,57.3187,56.3855,56.723,22315.0
2024-01-10,56.6833,57.3591,56.0976,57.269,22705.0
2024-01-11,56.8322,57.3038,55.6906,56.5146,20529.0
2024-01-12,57.14,59.0559,55.8395,56.2763,17820.0
2024-01-13,57.14,59.0559,55.8395,56.2763,17820.0
2024-01-14,57.14,59.0559,55.8395,56.2763,17820.0
2024-01-15,57.14,59.0559,55.8395,56.2763,17820.0
2024-01-16,55.6906,55.7502,53.7846,54.42,60487.0
2024-01-17,54.0924,59.2743,53.9435,54.9163,31656.0
2024-01-18,54.9858,55.7403,53.9931,55.3829,38626.0
2024-01-19,55.6708,56.3657,54.3902,56.0182,29511.0
2024-01-20,55.6708,56.3657,54.3902,56.0182,29511.0
2024-01-21,55.6708,56.3657,54.3902,56.0182,29511.0
2024-01-22,56.1374,58.4603,55.8594,58.4603,26977.0
2024-01-23,58.3511,59.0658,55.2538,55.5914,32462.0
2024-01-24,55.6013,55.6013,53.7946,54.0428,21139.0
2024-01-25,55.095,55.095,53.3181,54.4696,32720.0
2024-01-26,55.1347,55.1347,54.142,54.3902,15864.0
2024-01-27,55.1347,55.1347,54.142,54.3902,15864.0
2024-01-28,55.1347,55.1347,54.142,54.3902,15864.0
2024-01-29,54.0328,55.2931,51.1541,54.1023,31828.0
2024-01-30,54.2611,55.363,54.2611,54.5887,20396.0
2024-01-31,54.2214,55.7649,51.5312,51.7099,44508.0
2024-02-01,51.8588,52.3154,49.9131,51.5014,42675.0
2024-02-02,50.5484,51.7198,50.5484,51.2731,31670.0
2024-02-03,50.5484,51.7198,50.5484,51.2731,31670.0
2024-02-04,50.5484,51.7198,50.5484,51.2731,31670.0
2024-02-05,50.4591,50.8562,49.6848,50.5286,32076.0
2024-02-06,50.1712,50.6576,49.5359,50.3102,32445.0
2024-02-07,50.2308,50.2606,48.295,49.7344,26915.0
2024-02-08,49.4068,50.1315,48.8043,49.9925,35101.0
2024-02-09,50.3499,50.876,47.8384,50.5584,41201.0
2024-02-10,50.3499,50.876,47.8384,50.5584,41201.0
2024-02-11,50.3499,50.876,47.8384,50.5584,41201.0
2024-02-12,50.6874,52.6331,50.6874,51.6702,33619.0
2024-02-13,50.2407,50.2407,48.3142,49.2778,51931.0
2024-02-14,50.1216,50.5782,49.0395,50.4095,48409.0
2024-02-15,50.9852,52.2608,50.5782,52.0176,39047.0
2024-02-16,51.6305,51.6851,50.6179,51.1044,25346.0
2024-02-17,51.6305,51.6851,50.6179,51.1044,25346.0
2024-02-18,51.6305,51.6851,50.6179,51.1044,25346.0
2024-02-19,51.6305,51.6851,50.6179,51.1044,25346.0
2024-02-20,50.5484,51.4717,50.5484,50.5981,25163.0
2024-02-21,49.9826,50.8363,49.9131,50.5782,19930.0
2024-02-22,50.34,50.9852,49.4565,50.1911,34457.0
2024-02-23,49.7841,50.6179,49.6451,49.933,12771.0
2024-02-24,49.7841,50.6179,49.6451,49.933,12771.0
2024-02-25,49.7841,50.6179,49.6451,49.933,12771.0
2024-02-26,49.7344,50.2308,49.3572,50.1017,31863.0
2024-02-27,50.201,51.154,49.8585,50.1613,21722.0
2024-02-28,49.7146,50.886,49.4664,50.7073,36437.0
2024-02-29,51.5908,52.2956,50.7172,51.7595,33163.0
2024-03-01,51.5709,52.1566,50.6477,51.1937,30723.0
2024-03-02,51.5709,52.1566,50.6477,51.1937,30723.0
2024-03-03,51.5709,52.1566,50.6477,51.1937,30723.0
2024-03-04,51.1987,51.8588,50.7073,50.8165,21047.0
2024-03-05,50.4889,52.2261,50.4889,51.839,23696.0
2024-03-06,52.0474,52.8317,51.1838,52.0673,29176.0
2024-03-07,52.6629,52.9011,51.7,52.2956,19250.0
2024-03-08,52.8019,52.8019,51.9184,52.0077,24606.0
2024-03-09,52.8019,52.8019,51.9184,52.0077,24606.0
2024-03-10,52.8019,52.8019,51.9184,52.0077,24606.0
2024-03-11,51.7595,52.4048,51.5014,52.1864,27755.0
2024-03-12,51.8886,51.8886,51.0809,51.2334,19515.0
2024-03-13,50.886,51.8191,50.886,51.422,23239.0
2024-03-14,50.7073,50.7073,49.6749,49.9627,35970.0
2024-03-15,50.2804,51.4816,50.2804,51.2135,82444.0
2024-03-16,50.2804,51.4816,50.2804,51.2135,82444.0
2024-03-17,50.2804,51.4816,50.2804,51.2135,82444.0
2024-03-18,51.0646,51.2036,50.33,50.5484,42043.0
2024-03-19,50.5385,50.9852,50.5385,50.876,34798.0
2024-03-20,50.8264,53.2387,50.7374,52.4941,32044.0
2024-03-21,52.921,53.328,51.8439,52.7721,38801.0
2024-03-22,52.4147,52.4792,51.9978,52.0971,21463.0
2024-03-23,52.4147,52.4792,51.9978,52.0971,21463.0
2024-03-24,52.4147,52.4792,51.9978,52.0971,21463.0
2024-03-25,52.1467,52.5338,52.1268,52.2162,18059.0
2024-03-26,52.6629,52.6629,51.6702,51.6702,31040.0
2024-03-27,52.4346,53.6556,52.4147,53.6556,27753.0
2024-03-28,53.606,54.5887,53.606,54.42,45955.0
2024-03-29,53.606,54.5887,53.606,54.42,45955.0
2024-03-30,53.606,54.5887,53.606,54.42,45955.0
2024-03-31,53.606,54.5887,53.606,54.42,45955.0
2024-04-01,54.53,55.36,52.51,52.82,23090.0
2024-04-02,52.4,52.7,51.79,52.15,25815.0
2024-04-03,51.76,52.42,51.76,51.99,21423.0
2024-04-04,52.98,53.05,52.38,52.47,25301.0
2024-04-05,52.25,52.88,52.2,52.28,13407.0
2024-04-06,52.25,52.88,52.2,52.28,13407.0
2024-04-07,52.25,52.88,52.2,52.28,13407.0
2024-04-08,53.3,53.325,52.89,52.95,20761.0
