,LNT US Equity,LNT US Equity,LNT US Equity,LNT US Equity,LNT US Equity
2023-07-16,52.7335,52.9378,52.2568,52.6946,886733.0
2023-07-17,52.5973,52.7043,51.8287,51.8579,1177503.0
2023-07-18,52.0914,52.3443,50.8849,51.5709,1364460.0
2023-07-19,51.8773,52.5924,51.78,52.2568,1182939.0
2023-07-20,52.5487,53.4243,52.0233,53.2978,1260571.0
2023-07-21,53.5119,54.3827,53.4049,54.2319,1247297.0
2023-07-22,53.5119,54.3827,53.4049,54.2319,1247297.0
2023-07-23,53.5119,54.3827,53.4049,54.2319,1247297.0
2023-07-24,54.2416,54.4459,53.7746,54.047,1187508.0
2023-07-25,53.7551,54.2902,53.7551,54.0567,1054342.0
2023-07-26,54.0275,54.7378,53.9108,54.154,689729.0
2023-07-27,53.94,54.1783,52.9184,53.0546,1098367.0
2023-07-28,53.6064,53.6555,52.645,52.8706,1243648.0
2023-07-29,53.6064,53.6555,52.645,52.8706,1243648.0
2023-07-30,53.6064,53.6555,52.645,52.8706,1243648.0
2023-07-31,53.0865,53.2925,52.4684,52.7235,1197988.0
2023-08-01,52.7431,53.0865,52.2133,52.2918,1562647.0
2023-08-02,52.0465,52.6352,51.968,52.2722,1320758.0
2023-08-03,52.0465,52.1446,50.6632,50.7809,1966108.0
2023-08-04,51.1047,51.9337,50.0942,50.3296,1834734.0
2023-08-05,51.1047,51.9337,50.0942,50.3296,1834734.0
2023-08-06,51.1047,51.9337,50.0942,50.3296,1834734.0
2023-08-07,50.467,50.6926,50.1334,50.3591,1390893.0
2023-08-08,50.2806,50.5847,49.8391,50.5455,1434463.0
2023-08-09,50.3885,51.1243,50.2904,50.4964,1547587.0
2023-08-10,50.6926,50.9968,50.4915,50.6239,1611222.0
2023-08-11,50.7515,50.9762,50.4375,50.879,1368052.0
2023-08-12,50.7515,50.9762,50.4375,50.879,1368052.0
2023-08-13,50.7515,50.9762,50.4375,50.879,1368052.0
2023-08-14,50.8398,50.8398,49.9911,50.1432,1346878.0
2023-08-15,49.741,49.8096,49.2406,49.3583,1334513.0
2023-08-16,49.5251,49.7606,49.2406,49.5546,1246816.0
2023-08-17,49.5644,50.1432,49.2995,49.3093,1401024.0
2023-08-18,49.2799,49.8685,49.1965,49.6625,4976499.0
2023-08-19,49.2799,49.8685,49.1965,49.6625,4976499.0
2023-08-20,49.2799,49.8685,49.1965,49.6625,4976499.0
2023-08-21,49.6429,49.6772,48.8874,49.3289,1113555.0
2023-08-22,49.2995,49.5742,49.0738,49.4466,1209006.0
2023-08-23,49.7115,49.9568,49.2897,49.5938,1167382.0
2023-08-24,49.6331,50.2609,49.2984,49.3289,902792.0
2023-08-25,49.427,50.0157,49.2602,49.8195,1171761.0
2023-08-26,49.427,50.0157,49.2602,49.8195,1171761.0
2023-08-27,49.427,50.0157,49.2602,49.8195,1171761.0
2023-08-28,49.9274,50.1923,49.6968,49.7312,834282.0
2023-08-29,49.7508,50.1628,49.584,49.8881,993214.0
2023-08-30,49.79,50.1923,49.5546,49.8685,1318960.0
2023-08-31,49.9274,50.1628,49.1425,49.221,1634704.0
2023-09-01,49.3191,49.4614,48.2301,48.8482,1780918.0
2023-09-02,49.3191,49.4614,48.2301,48.8482,1780918.0
2023-09-03,49.3191,49.4614,48.2301,48.8482,1780918.0
2023-09-04,49.3191,49.4614,48.2301,48.8482,1780918.0
2023-09-05,48.7697,48.7697,47.6169,48.2988,2411004.0
2023-09-06,48.4165,48.804,48.1614,48.6618,1573660.0
2023-09-07,48.9953,49.7998,48.6618,49.4761,1672556.0
2023-09-08,49.4957,49.9078,49.4123,49.7802,1724265.0
2023-09-09,49.4957,49.9078,49.4123,49.7802,1724265.0
2023-09-10,49.4957,49.9078,49.4123,49.7802,1724265.0
2023-09-11,49.6821,50.1089,49.6232,49.8293,1234866.0
2023-09-12,49.8881,49.9715,49.5546,49.7606,1439522.0
2023-09-13,49.8195,50.8153,49.8047,50.5651,1653899.0
2023-09-14,50.7907,51.1537,50.7515,51.1047,1313128.0
2023-09-15,50.9477,51.399,50.7907,50.8005,2941529.0
2023-09-16,50.9477,51.399,50.7907,50.8005,2941529.0
2023-09-17,50.9477,51.399,50.7907,50.8005,2941529.0
2023-09-18,50.9869,51.3156,50.83,51.2028,1854031.0
2023-09-19,51.2126,51.3107,50.9379,51.036,1393332.0
2023-09-20,51.3009,51.5413,50.7907,51.0066,1067788.0
2023-09-21,50.9575,50.9575,50.3492,50.3591,1420501.0
2023-09-22,50.1825,50.5994,49.9274,50.2806,1325822.0
2023-09-23,50.1825,50.5994,49.9274,50.2806,1325822.0
2023-09-24,50.1825,50.5994,49.9274,50.2806,1325822.0
2023-09-25,49.9372,50.2609,49.6232,50.0844,1193083.0
2023-09-26,49.9961,49.9961,48.1909,48.3282,1760592.0
2023-09-27,48.2399,48.4263,47.5041,47.6316,1642612.0
2023-09-28,47.9456,47.9848,46.8958,47.1509,2163261.0
2023-09-29,47.6316,47.9652,47.0528,47.5335,2050754.0
2023-09-30,47.6316,47.9652,47.0528,47.5335,2050754.0
2023-10-01,47.6316,47.9652,47.0528,47.5335,2050754.0
2023-10-02,47.3569,47.3569,45.0023,45.3653,2269600.0
2023-10-03,44.8944,46.0619,44.2995,45.9049,2544610.0
2023-10-04,45.954,46.6407,45.434,46.5917,2256234.0
2023-10-05,46.5524,46.9351,46.0619,46.7094,1953090.0
2023-10-06,46.3072,47.6464,45.8461,47.4649,2062406.0
2023-10-07,46.3072,47.6464,45.8461,47.4649,2062406.0
2023-10-08,46.3072,47.6464,45.8461,47.4649,2062406.0
2023-10-09,47.3864,47.7984,47.1607,47.6513,1822777.0
2023-10-10,47.6513,48.2939,47.5532,48.2203,2050216.0
2023-10-11,48.3576,48.8384,47.9652,48.7501,1210389.0
2023-10-12,48.5146,48.8188,47.7984,48.3184,2005002.0
2023-10-13,48.7795,49.0052,48.4165,48.8089,1509388.0
2023-10-14,48.7795,49.0052,48.4165,48.8089,1509388.0
2023-10-15,48.7795,49.0052,48.4165,48.8089,1509388.0
2023-10-16,49.015,49.6331,48.6314,49.2995,1472756.0
2023-10-17,49.0052,49.4957,48.8923,49.0738,1204002.0
2023-10-18,48.9659,49.3682,48.5195,48.8776,1375296.0
2023-10-19,48.8972,49.1621,48.4067,48.5146,1006376.0
2023-10-20,48.6323,48.7991,47.8377,47.8965,1552128.0
2023-10-21,48.6323,48.7991,47.8377,47.8965,1552128.0
2023-10-22,48.6323,48.7991,47.8377,47.8965,1552128.0
2023-10-23,47.6218,48.132,47.0626,47.5826,1569761.0
2023-10-24,48.0241,48.7305,47.9162,48.5048,1728363.0
2023-10-25,48.4263,48.8286,48.3086,48.6029,1120058.0
2023-10-26,48.7206,49.4565,48.701,48.8482,1458387.0
2023-10-27,48.7108,48.907,47.8279,48.0045,2169984.0
2023-10-28,48.7108,48.907,47.8279,48.0045,2169984.0
2023-10-29,48.7108,48.907,47.8279,48.0045,2169984.0
2023-10-30,48.2743,48.7991,47.8039,48.0069,1280610.0
2023-10-31,48.2842,48.5219,47.794,48.3139,1480293.0
2023-11-01,48.4426,49.4032,47.8435,49.017,2072387.0
2023-11-02,49.017,50.2251,49.017,49.7696,2319648.0
2023-11-03,52.2749,52.2749,50.5865,50.6014,2645751.0
2023-11-04,52.2749,52.2749,50.5865,50.6014,2645751.0
2023-11-05,52.2749,52.2749,50.5865,50.6014,2645751.0
2023-11-06,50.5221,50.7598,49.8042,49.9478,1885777.0
2023-11-07,49.9577,50.1062,49.4477,49.5121,1577056.0
2023-11-08,49.2843,49.2942,48.1604,49.1259,2104748.0
2023-11-09,49.2744,49.522,48.106,48.1357,2232735.0
2023-11-10,48.5219,48.5615,47.8683,48.0961,1716187.0
2023-11-11,48.5219,48.5615,47.8683,48.0961,1716187.0
2023-11-12,48.5219,48.5615,47.8683,48.0961,1716187.0
2023-11-13,47.9772,48.0762,47.1157,47.1454,1907253.0
2023-11-14,48.0168,48.8783,47.9525,48.6407,1601269.0
2023-11-15,48.4624,49.3784,48.4327,48.8387,1974664.0
2023-11-16,49.2744,49.5121,48.8981,48.9972,1658904.0
2023-11-17,49.2051,49.2942,48.4426,48.7496,4120850.0
2023-11-18,49.2051,49.2942,48.4426,48.7496,4120850.0
2023-11-19,49.2051,49.2942,48.4426,48.7496,4120850.0
2023-11-20,48.5714,48.7199,47.8386,48.6308,2031643.0
2023-11-21,48.6308,48.7694,48.1852,48.611,1370622.0
2023-11-22,48.809,49.0962,48.3634,49.0566,1601153.0
2023-11-23,48.809,49.0962,48.3634,49.0566,1601153.0
2023-11-24,49.1358,49.2744,48.8189,49.2645,692798.0
2023-11-25,49.1358,49.2744,48.8189,49.2645,692798.0
2023-11-26,49.1358,49.2744,48.8189,49.2645,692798.0
2023-11-27,49.2546,49.6012,48.7694,49.4725,2042660.0
2023-11-28,49.4527,50.2845,49.2744,49.6309,1857074.0
2023-11-29,49.7597,50.1062,49.2645,49.4527,1478792.0
2023-11-30,49.621,50.1657,49.2249,50.0765,2341405.0
2023-12-01,50.2251,51.0321,49.7894,50.9876,2267916.0
2023-12-02,50.2251,51.0321,49.7894,50.9876,2267916.0
2023-12-03,50.2251,51.0321,49.7894,50.9876,2267916.0
2023-12-04,50.6707,51.2252,50.4726,50.8984,1448214.0
2023-12-05,51.0074,51.0074,50.5023,50.7499,2166214.0
2023-12-06,50.9281,51.6015,50.839,51.5916,1797700.0
2023-12-07,51.5817,51.8144,51.2153,51.3143,1694808.0
2023-12-08,51.1955,51.3391,50.6261,50.8786,1831601.0
2023-12-09,51.1955,51.3391,50.6261,50.8786,1831601.0
2023-12-10,51.1955,51.3391,50.6261,50.8786,1831601.0
2023-12-11,50.839,51.4035,50.5618,51.0074,1661774.0
2023-12-12,51.1757,51.1757,50.5915,50.8885,1325968.0
2023-12-13,50.948,52.8789,50.6389,52.8591,1583510.0
2023-12-14,53.0671,53.3245,51.6114,51.6807,2401934.0
2023-12-15,51.3242,51.4827,49.7795,50.1261,4050191.0
2023-12-16,51.3242,51.4827,49.7795,50.1261,4050191.0
2023-12-17,51.3242,51.4827,49.7795,50.1261,4050191.0
2023-12-18,50.4528,50.7697,50.0765,50.3637,2112910.0
2023-12-19,50.641,50.7895,50.1161,50.74,2605815.0
2023-12-20,50.7301,50.938,49.7201,49.7597,1476209.0
2023-12-21,49.8785,50.2845,49.4279,50.0765,1383005.0
2023-12-22,50.5023,51.0272,50.235,50.4429,1468546.0
2023-12-23,50.5023,51.0272,50.235,50.4429,1468546.0
2023-12-24,50.5023,51.0272,50.235,50.4429,1468546.0
2023-12-25,50.5023,51.0272,50.235,50.4429,1468546.0
2023-12-26,50.1855,50.7805,50.1855,50.433,799902.0
2023-12-27,50.3736,50.5519,50.1558,50.3439,1244680.0
2023-12-28,50.235,50.948,50.136,50.8192,1175620.0
2023-12-29,50.6905,50.8588,50.3934,50.7994,1346791.0
2023-12-30,50.6905,50.8588,50.3934,50.7994,1346791.0
2023-12-31,50.6905,50.8588,50.3934,50.7994,1346791.0
2024-01-01,50.6905,50.8588,50.3934,50.7994,1346791.0
2024-01-02,50.2053,51.4183,50.2053,51.3738,2106787.0
2024-01-03,51.4431,51.552,51.0074,51.2549,1590754.0
2024-01-04,51.1955,51.7798,51.0484,51.4332,1591737.0
2024-01-05,51.4035,51.8194,51.1064,51.5223,1174810.0
2024-01-06,51.4035,51.8194,51.1064,51.5223,1174810.0
2024-01-07,51.4035,51.8194,51.1064,51.5223,1174810.0
2024-01-08,51.4926,51.8491,51.2252,51.8194,1280086.0
2024-01-09,51.651,51.8194,51.3738,51.7104,1404869.0
2024-01-10,51.7005,51.7575,51.25,51.4035,1270682.0
2024-01-11,50.8687,51.0965,49.4675,49.6012,2524195.0
2024-01-12,49.8686,50.1261,49.5616,49.8884,2205874.0
2024-01-13,49.8686,50.1261,49.5616,49.8884,2205874.0
2024-01-14,49.8686,50.1261,49.5616,49.8884,2205874.0
2024-01-15,49.8686,50.1261,49.5616,49.8884,2205874.0
2024-01-16,49.829,50.2746,49.5814,49.7894,2374056.0
2024-01-17,49.4131,49.9676,48.7397,49.0566,1890459.0
2024-01-18,48.809,48.8189,48.1654,48.5714,1785359.0
2024-01-19,48.6902,48.7892,48.205,48.3931,1619334.0
2024-01-20,48.6902,48.7892,48.205,48.3931,1619334.0
2024-01-21,48.6902,48.7892,48.205,48.3931,1619334.0
2024-01-22,48.3535,48.6704,47.8287,47.9871,1531331.0
2024-01-23,48.0267,48.3288,47.6802,48.2941,2156575.0
2024-01-24,48.512,48.8437,47.5415,47.6702,2116449.0
2024-01-25,48.3238,48.4525,47.8089,48.2743,2697004.0
2024-01-26,48.3634,48.7199,48.2446,48.3733,2404609.0
2024-01-27,48.3634,48.7199,48.2446,48.3733,2404609.0
2024-01-28,48.3634,48.7199,48.2446,48.3733,2404609.0
2024-01-29,48.4129,48.8437,48.1604,48.71,1868720.0
2024-01-30,48.62,49.13,48.11,48.88,1954079.0
2024-01-31,49.26,49.33,48.195,48.66,10189687.0
2024-02-01,48.46,49.87,48.1,49.84,2546886.0
2024-02-02,49.31,49.31,48.335,48.8,1872667.0
2024-02-03,49.31,49.31,48.335,48.8,1872667.0
2024-02-04,49.31,49.31,48.335,48.8,1872667.0
2024-02-05,48.28,48.38,47.59,47.61,1531357.0
2024-02-06,47.58,48.015,47.38,47.76,1491146.0
2024-02-07,48.0,48.0,47.45,47.78,1151983.0
2024-02-08,47.53,47.5983,46.98,47.48,1473146.0
2024-02-09,47.39,47.995,47.33,47.93,1508101.0
2024-02-10,47.39,47.995,47.33,47.93,1508101.0
2024-02-11,47.39,47.995,47.33,47.93,1508101.0
2024-02-12,48.04,48.575,47.8,48.46,1416193.0
2024-02-13,48.46,48.61,47.13,47.57,2988687.0
2024-02-14,47.39,47.755,47.22,47.63,1915049.0
2024-02-15,47.8,48.41,47.8,48.4,2297904.0
2024-02-16,48.19,48.635,47.8,48.35,2624650.0
2024-02-17,48.19,48.635,47.8,48.35,2624650.0
2024-02-18,48.19,48.635,47.8,48.35,2624650.0
2024-02-19,48.19,48.635,47.8,48.35,2624650.0
2024-02-20,48.25,48.74,48.08,48.25,2444612.0
2024-02-21,48.66,49.11,48.36,49.09,1848070.0
2024-02-22,48.8,48.8,48.25,48.63,1540761.0
2024-02-23,48.48,49.02,48.4,48.7,2025362.0
2024-02-24,48.48,49.02,48.4,48.7,2025362.0
2024-02-25,48.48,49.02,48.4,48.7,2025362.0
2024-02-26,48.43,48.43,47.175,47.43,1774579.0
2024-02-27,47.56,47.845,47.33,47.82,1513488.0
2024-02-28,47.62,47.79,47.36,47.56,1469416.0
2024-02-29,47.82,48.12,47.48,47.75,2482185.0
2024-03-01,47.52,47.73,46.8,47.73,1809220.0
2024-03-02,47.52,47.73,46.8,47.73,1809220.0
2024-03-03,47.52,47.73,46.8,47.73,1809220.0
2024-03-04,47.5,48.585,47.44,48.54,1656214.0
2024-03-05,48.83,49.4493,48.265,48.51,2103600.0
2024-03-06,48.94,49.28,48.75,48.98,2048442.0
2024-03-07,49.43,49.55,49.045,49.06,2119835.0
2024-03-08,49.3,49.6,48.79,49.34,1831167.0
2024-03-09,49.3,49.6,48.79,49.34,1831167.0
2024-03-10,49.3,49.6,48.79,49.34,1831167.0
2024-03-11,49.46,49.97,49.36,49.59,1774716.0
2024-03-12,49.41,49.5025,48.45,48.77,1895364.0
2024-03-13,48.83,49.34,48.81,48.93,1561568.0
2024-03-14,48.77,48.99,47.7613,48.07,1809470.0
2024-03-15,47.98,48.645,47.98,48.39,4205765.0
2024-03-16,47.98,48.645,47.98,48.39,4205765.0
2024-03-17,47.98,48.645,47.98,48.39,4205765.0
2024-03-18,48.21,49.01,48.2,48.61,1802291.0
2024-03-19,48.54,49.14,48.53,48.95,1708746.0
2024-03-20,48.83,49.2899,48.54,48.8,1666862.0
2024-03-21,48.92,49.235,48.73,48.9,2294030.0
2024-03-22,49.17,49.199,48.62,48.67,1431508.0
2024-03-23,49.17,49.199,48.62,48.67,1431508.0
2024-03-24,49.17,49.199,48.62,48.67,1431508.0
2024-03-25,48.72,48.94,48.39,48.63,975508.0
2024-03-26,48.67,48.725,48.02,48.26,1579862.0
2024-03-27,48.38,49.79,48.365,49.77,2252545.0
2024-03-28,49.8,50.48,49.72,50.4,2540569.0
2024-03-29,49.8,50.48,49.72,50.4,2540569.0
2024-03-30,49.8,50.48,49.72,50.4,2540569.0
2024-03-31,49.8,50.48,49.72,50.4,2540569.0
2024-04-01,50.61,50.61,49.605,49.68,1194238.0
2024-04-02,49.68,50.34,49.68,49.97,1259192.0
2024-04-03,49.9,50.04,49.405,49.45,1317828.0
2024-04-04,49.79,49.86,48.64,49.13,1840228.0
2024-04-05,48.97,48.97,48.41,48.85,1820777.0
2024-04-06,48.97,48.97,48.41,48.85,1820777.0
2024-04-07,48.97,48.97,48.41,48.85,1820777.0
2024-04-08,48.78,49.595,48.66,49.45,1329017.0
