,PVH US Equity,PVH US Equity,PVH US Equity,PVH US Equity,PVH US Equity
2022-07-21,61.3719,62.3486,60.2856,62.3287,1050087.0
2022-07-22,62.2888,63.3452,61.3121,61.7207,735400.0
2022-07-23,62.2888,63.3452,61.3121,61.7207,735400.0
2022-07-24,62.2888,63.3452,61.3121,61.7207,735400.0
2022-07-25,62.1692,62.1692,60.9633,61.5413,627081.0
2022-07-26,59.5182,59.7375,57.6246,57.8339,1194425.0
2022-07-27,58.382,59.877,57.5648,59.877,1425980.0
2022-07-28,60.3753,61.5413,59.1195,61.4417,970481.0
2022-07-29,61.631,61.7606,60.5348,61.7108,938012.0
2022-07-30,61.631,61.7606,60.5348,61.7108,938012.0
2022-07-31,61.631,61.7606,60.5348,61.7108,938012.0
2022-08-01,61.4018,62.6197,60.2756,62.0197,1039867.0
2022-08-02,61.1128,61.6502,60.3354,60.9932,858642.0
2022-08-03,61.93,63.4548,61.4417,62.817,820885.0
2022-08-04,62.7074,63.5944,62.3087,63.5146,965302.0
2022-08-05,62.9765,64.9398,62.817,64.1625,1337019.0
2022-08-06,62.9765,64.9398,62.817,64.1625,1337019.0
2022-08-07,62.9765,64.9398,62.817,64.1625,1337019.0
2022-08-08,65.2886,67.9695,65.2288,66.1358,1343350.0
2022-08-09,65.6773,65.767,62.1592,63.2356,960966.0
2022-08-10,65.488,66.9729,65.0544,65.4182,1091765.0
2022-08-11,66.7238,69.0957,66.6042,68.5376,960145.0
2022-08-12,69.1854,69.2004,67.4413,68.7369,884304.0
2022-08-13,69.1854,69.2004,67.4413,68.7369,884304.0
2022-08-14,69.1854,69.2004,67.4413,68.7369,884304.0
2022-08-15,67.7603,68.8017,67.541,68.2586,515297.0
2022-08-16,67.8798,71.1089,67.8798,70.7401,1213244.0
2022-08-17,69.1456,70.8298,68.4579,70.1521,1163982.0
2022-08-18,70.0026,70.182,68.7668,69.9628,667521.0
2022-08-19,69.3947,69.6937,66.7138,67.2719,666970.0
2022-08-20,69.3947,69.6937,66.7138,67.2719,666970.0
2022-08-21,69.3947,69.6937,66.7138,67.2719,666970.0
2022-08-22,65.3783,65.4514,63.714,63.7937,796543.0
2022-08-23,64.4714,67.1224,64.1874,65.2189,692547.0
2022-08-24,64.9896,66.1358,63.9334,65.8567,661542.0
2022-08-25,66.0162,68.8266,65.6374,67.4912,712016.0
2022-08-26,67.7802,67.9396,63.7837,63.8136,1186766.0
2022-08-27,67.7802,67.9396,63.7837,63.8136,1186766.0
2022-08-28,67.7802,67.9396,63.7837,63.8136,1186766.0
2022-08-29,62.9366,64.3817,62.4084,62.9466,907525.0
2022-08-30,63.5346,64.1973,62.0496,62.6277,1601339.0
2022-08-31,59.7873,60.8636,56.0201,56.0599,3966821.0
2022-09-01,55.5616,56.2194,53.0701,55.6812,2473478.0
2022-09-02,56.5483,57.0466,54.0368,54.3956,1747235.0
2022-09-03,56.5483,57.0466,54.0368,54.3956,1747235.0
2022-09-04,56.5483,57.0466,54.0368,54.3956,1747235.0
2022-09-05,56.5483,57.0466,54.0368,54.3956,1747235.0
2022-09-06,55.0014,57.7839,53.0367,53.695,1970321.0
2022-09-07,53.1764,56.8065,52.8871,56.2979,2280116.0
2022-09-08,55.5001,57.9136,54.8718,57.7241,1623266.0
2022-09-09,58.492,60.6861,58.492,60.4268,1628116.0
2022-09-10,58.492,60.6861,58.492,60.4268,1628116.0
2022-09-11,58.492,60.6861,58.492,60.4268,1628116.0
2022-09-12,61.2446,62.5211,60.9653,61.1349,1442742.0
2022-09-13,58.502,59.6289,56.7766,57.1556,1440451.0
2022-09-14,57.1756,57.368,54.6923,55.3305,1860510.0
2022-09-15,54.8917,56.8165,54.3731,54.4629,1744793.0
2022-09-16,53.7548,55.9588,53.4257,54.2634,14008862.0
2022-09-17,53.7548,55.9588,53.4257,54.2634,14008862.0
2022-09-18,53.7548,55.9588,53.4257,54.2634,14008862.0
2022-09-19,53.4955,56.1583,53.4456,54.8319,1782644.0
2022-09-20,53.7847,55.4303,52.8373,53.6152,1585295.0
2022-09-21,53.7149,54.792,52.3586,52.3685,1034839.0
2022-09-22,52.3685,52.7874,50.6432,50.8227,1131778.0
2022-09-23,49.616,50.0448,47.6292,48.3793,1580177.0
2022-09-24,49.616,50.0448,47.6292,48.3793,1580177.0
2022-09-25,49.616,50.0448,47.6292,48.3793,1580177.0
2022-09-26,47.8108,48.6885,45.9259,45.9559,1753045.0
2022-09-27,46.9931,47.6712,45.5501,46.2351,1540919.0
2022-09-28,46.5842,48.3893,46.5642,48.0801,1350467.0
2022-09-29,46.6939,46.9631,45.4273,46.3249,1212506.0
2022-09-30,45.0383,46.275,43.3728,44.6793,1506430.0
2022-10-01,45.0383,46.275,43.3728,44.6793,1506430.0
2022-10-02,45.0383,46.275,43.3728,44.6793,1506430.0
2022-10-03,45.7664,47.2125,44.6544,46.6639,1101035.0
2022-10-04,48.6386,49.6858,48.4392,49.616,1253979.0
2022-10-05,48.5389,50.733,48.3344,50.4437,1118817.0
2022-10-06,49.9052,50.9524,48.9727,49.4863,1047678.0
2022-10-07,47.9804,48.6187,47.1028,47.5017,1071125.0
2022-10-08,47.9804,48.6187,47.1028,47.5017,1071125.0
2022-10-09,47.9804,48.6187,47.1028,47.5017,1071125.0
2022-10-10,47.751,47.9954,45.9459,46.6739,1000811.0
2022-10-11,46.8135,49.0974,46.5343,48.0402,1709929.0
2022-10-12,48.1001,49.4664,47.372,48.6386,1339402.0
2022-10-13,47.4917,49.8055,46.3548,49.0675,870826.0
2022-10-14,49.7755,50.0448,48.2547,48.6785,1094114.0
2022-10-15,49.7755,50.0448,48.2547,48.6785,1094114.0
2022-10-16,49.7755,50.0448,48.2547,48.6785,1094114.0
2022-10-17,50.2842,50.6332,49.0575,49.5063,748648.0
2022-10-18,51.0621,51.7303,49.5162,49.9152,893882.0
2022-10-19,49.0974,49.8553,47.4518,48.0801,947615.0
2022-10-20,48.2596,49.7107,46.8135,47.023,1259726.0
2022-10-21,47.0529,48.9777,46.634,48.9079,970097.0
2022-10-22,47.0529,48.9777,46.634,48.9079,970097.0
2022-10-23,47.0529,48.9777,46.634,48.9079,970097.0
2022-10-24,48.9677,49.247,47.9505,48.9179,1038843.0
2022-10-25,48.9677,52.1192,48.9677,51.8599,1122263.0
2022-10-26,51.3912,53.8346,50.8127,52.209,983349.0
2022-10-27,52.4882,53.0866,51.0621,51.3613,938997.0
2022-10-28,51.4111,52.5281,50.8377,52.189,773388.0
2022-10-29,51.4111,52.5281,50.8377,52.189,773388.0
2022-10-30,51.4111,52.5281,50.8377,52.189,773388.0
2022-10-31,51.471,51.7502,50.7728,51.1817,818209.0
2022-11-01,52.8074,53.4955,50.8826,52.1691,792591.0
2022-11-02,51.7602,52.1641,49.5362,49.5661,755452.0
2022-11-03,49.3467,51.1718,48.2746,50.7429,699873.0
2022-11-04,52.1691,53.6052,51.5807,52.7774,857988.0
2022-11-05,52.1691,53.6052,51.5807,52.7774,857988.0
2022-11-06,52.1691,53.6052,51.5807,52.7774,857988.0
2022-11-07,53.5154,53.5154,51.5408,52.6378,884539.0
2022-11-08,53.2262,54.1886,51.8799,52.4683,978633.0
2022-11-09,51.6106,52.5281,49.9551,50.1047,1008088.0
2022-11-10,53.7249,56.8464,53.0966,56.0985,1422908.0
2022-11-11,56.7966,62.4912,56.6819,61.5537,1411157.0
2022-11-12,56.7966,62.4912,56.6819,61.5537,1411157.0
2022-11-13,56.7966,62.4912,56.6819,61.5537,1411157.0
2022-11-14,60.1874,61.1149,58.7413,59.0704,1294168.0
2022-11-15,61.1349,64.0869,60.5963,61.5836,1126113.0
2022-11-16,59.5591,60.1874,58.9009,59.3098,910063.0
2022-11-17,57.9634,59.6588,57.7241,59.5691,766861.0
2022-11-18,60.8357,61.5986,59.1602,60.1874,629613.0
2022-11-19,60.8357,61.5986,59.1602,60.1874,629613.0
2022-11-20,60.8357,61.5986,59.1602,60.1874,629613.0
2022-11-21,59.4095,59.8982,58.0083,58.5917,662145.0
2022-11-22,59.3696,61.2246,58.9308,61.2146,1082874.0
2022-11-23,60.8756,61.813,60.5664,61.5637,930807.0
2022-11-24,60.8756,61.813,60.5664,61.5637,930807.0
2022-11-25,61.0252,63.3589,61.0252,63.1095,637199.0
2022-11-26,61.0252,63.3589,61.0252,63.1095,637199.0
2022-11-27,61.0252,63.3589,61.0252,63.1095,637199.0
2022-11-28,62.1421,63.3738,61.7731,62.2219,1323757.0
2022-11-29,62.6884,64.8838,62.6385,64.7441,1100545.0
2022-11-30,64.8439,67.3586,64.0955,67.0393,2038633.0
2022-12-01,74.1743,76.23,71.3702,73.366,2438753.0
2022-12-02,72.897,74.1145,71.9091,72.7773,1397893.0
2022-12-03,72.897,74.1145,71.9091,72.7773,1397893.0
2022-12-04,72.897,74.1145,71.9091,72.7773,1397893.0
2022-12-05,71.8492,71.8492,69.7137,71.021,1424540.0
2022-12-06,71.5698,72.3581,70.6617,71.48,1455518.0
2022-12-07,71.4201,72.7872,70.8613,72.6575,1257483.0
2022-12-08,73.4758,75.6912,72.9868,75.6013,1508898.0
2022-12-09,74.6034,74.808,73.1664,73.2563,1482060.0
2022-12-10,74.6034,74.808,73.1664,73.2563,1482060.0
2022-12-11,74.6034,74.808,73.1664,73.2563,1482060.0
2022-12-12,73.1166,73.5057,71.6397,72.9669,965410.0
2022-12-13,76.5992,77.5972,73.0567,73.2862,1447993.0
2022-12-14,73.0567,73.8101,70.6695,72.1286,976061.0
2022-12-15,70.3324,70.8214,69.564,70.4422,968882.0
2022-12-16,69.5041,70.1827,68.9054,69.7436,2383390.0
2022-12-17,69.5041,70.1827,68.9054,69.7436,2383390.0
2022-12-18,69.5041,70.1827,68.9054,69.7436,2383390.0
2022-12-19,69.7436,69.8135,67.9574,68.8156,878792.0
2022-12-20,68.4164,68.9303,67.2189,67.648,904288.0
2022-12-21,69.6638,70.0031,68.3076,68.5861,895826.0
2022-12-22,67.8676,69.0052,67.2289,68.9653,824529.0
2022-12-23,68.6958,69.9183,68.3266,69.9133,608723.0
2022-12-24,68.6958,69.9183,68.3266,69.9133,608723.0
2022-12-25,68.6958,69.9183,68.3266,69.9133,608723.0
2022-12-26,68.6958,69.9183,68.3266,69.9133,608723.0
2022-12-27,70.4422,71.6297,69.5939,71.0309,554605.0
2022-12-28,70.9411,71.1357,68.596,68.9253,581977.0
2022-12-29,69.3046,71.0509,69.1549,70.7216,651268.0
2022-12-30,69.2846,70.5569,69.1449,70.4422,901163.0
2022-12-31,69.2846,70.5569,69.1449,70.4422,901163.0
2023-01-01,69.2846,70.5569,69.1449,70.4422,901163.0
2023-01-02,69.2846,70.5569,69.1449,70.4422,901163.0
2023-01-03,71.8293,73.0168,70.6268,71.2106,1262265.0
2023-01-04,72.2983,75.2221,71.9191,75.1223,1204094.0
2023-01-05,74.2941,77.2978,72.7623,76.6791,1669863.0
2023-01-06,77.677,80.0221,77.4874,79.9322,1229580.0
2023-01-07,77.677,80.0221,77.4874,79.9322,1229580.0
2023-01-08,77.677,80.0221,77.4874,79.9322,1229580.0
2023-01-09,79.6329,80.3464,77.6371,79.2437,953024.0
2023-01-10,78.9244,80.2316,78.2258,80.032,765010.0
2023-01-11,80.3913,82.9759,80.042,81.7185,991004.0
2023-01-12,81.7285,83.9339,81.1447,83.4848,1242088.0
2023-01-13,82.6565,86.4685,82.1677,85.9995,1021127.0
2023-01-14,82.6565,86.4685,82.1677,85.9995,1021127.0
2023-01-15,82.6565,86.4685,82.1677,85.9995,1021127.0
2023-01-16,82.6565,86.4685,82.1677,85.9995,1021127.0
2023-01-17,85.5704,86.6581,85.3309,86.3588,752102.0
2023-01-18,86.8178,87.9055,84.5975,85.0216,963927.0
2023-01-19,83.5546,84.328,82.5567,83.1056,761483.0
2023-01-20,85.1413,88.155,83.5197,86.2889,1548140.0
2023-01-21,85.1413,88.155,83.5197,86.2889,1548140.0
2023-01-22,85.1413,88.155,83.5197,86.2889,1548140.0
2023-01-23,86.4386,90.3903,86.0444,89.9313,1380068.0
2023-01-24,88.5841,90.4502,88.5641,89.5121,478523.0
2023-01-25,88.4544,89.592,87.1521,88.8136,740880.0
2023-01-26,89.9612,90.2805,88.1101,88.9334,472327.0
2023-01-27,88.4344,88.9733,87.6261,87.7558,759605.0
2023-01-28,88.4344,88.9733,87.6261,87.7558,759605.0
2023-01-29,88.4344,88.9733,87.6261,87.7558,759605.0
2023-01-30,86.4186,88.0153,86.3937,87.0673,778039.0
2023-01-31,87.4864,89.9812,87.4864,89.7117,910219.0
2023-02-01,89.8315,93.6235,89.2627,92.895,1017560.0
2023-02-02,92.9849,94.3121,91.3184,92.1566,927006.0
2023-02-03,90.4502,93.6135,89.6119,91.8672,551058.0
2023-02-04,90.4502,93.6135,89.6119,91.8672,551058.0
2023-02-05,90.4502,93.6135,89.6119,91.8672,551058.0
2023-02-06,89.9612,90.8094,88.8336,89.9512,829266.0
2023-02-07,89.6319,89.6319,87.1272,88.7038,776637.0
2023-02-08,84.4128,85.271,78.0362,80.1219,2799295.0
2023-02-09,83.8341,84.9018,80.4811,81.0599,1696242.0
2023-02-10,80.052,81.01,79.4034,80.032,939192.0
2023-02-11,80.052,81.01,79.4034,80.032,939192.0
2023-02-12,80.052,81.01,79.4034,80.032,939192.0
2023-02-13,80.0919,81.1697,78.635,81.1297,1032756.0
2023-02-14,80.042,82.2175,79.1938,81.0998,901635.0
2023-02-15,80.052,84.2532,80.0021,83.5048,994323.0
2023-02-16,81.948,83.9039,81.6686,81.9879,532799.0
2023-02-17,81.4391,82.4769,80.9801,82.4669,479648.0
2023-02-18,81.4391,82.4769,80.9801,82.4669,479648.0
2023-02-19,81.4391,82.4769,80.9801,82.4669,479648.0
2023-02-20,81.4391,82.4769,80.9801,82.4669,479648.0
2023-02-21,80.9701,81.7484,78.4953,78.5152,782527.0
2023-02-22,78.6749,80.6008,78.6749,79.9921,640534.0
2023-02-23,80.8304,81.0724,79.084,80.2416,481929.0
2023-02-24,78.645,79.8824,78.1759,79.3535,596429.0
2023-02-25,78.645,79.8824,78.1759,79.3535,596429.0
2023-02-26,78.645,79.8824,78.1759,79.3535,596429.0
2023-02-27,80.3214,80.7006,78.9443,79.0242,424533.0
2023-02-28,79.6928,81.0898,79.573,80.072,862346.0
2023-03-01,80.1318,81.2295,79.3036,80.032,746162.0
2023-03-02,79.3734,82.3272,79.1938,82.1376,609175.0
2023-03-03,82.8561,83.1206,81.8482,83.0557,593982.0
2023-03-04,82.8561,83.1206,81.8482,83.0557,593982.0
2023-03-05,82.8561,83.1206,81.8482,83.0557,593982.0
2023-03-06,83.1355,83.2353,80.2516,80.2915,947228.0
2023-03-07,80.5486,81.2275,79.5252,79.66,568912.0
2023-03-08,79.5702,80.0594,78.2124,78.6916,864774.0
2023-03-09,78.5918,79.1209,76.0859,76.3554,1399630.0
2023-03-10,76.4552,76.5651,73.8395,74.8678,771669.0
2023-03-11,76.4552,76.5651,73.8395,74.8678,771669.0
2023-03-12,76.4552,76.5651,73.8395,74.8678,771669.0
2023-03-13,72.5117,74.0592,71.5033,72.5616,1202660.0
2023-03-14,74.8678,75.1973,73.1506,73.7796,716401.0
2023-03-15,71.074,71.8278,70.1455,71.1739,1339913.0
2023-03-16,70.0956,73.2505,69.257,73.0109,1135875.0
2023-03-17,72.0524,72.8711,71.3536,72.5916,1534264.0
2023-03-18,72.0524,72.8711,71.3536,72.5916,1534264.0
2023-03-19,72.0524,72.8711,71.3536,72.5916,1534264.0
2023-03-20,73.2405,73.8295,71.1539,72.3919,681892.0
2023-03-21,74.6582,75.2822,73.6948,74.2688,722640.0
2023-03-22,74.129,75.6066,73.3903,73.4202,748900.0
2023-03-23,74.2289,75.407,72.7263,73.7397,855775.0
2023-03-24,72.5217,73.0558,71.4434,72.6415,1134832.0
2023-03-25,72.5217,73.0558,71.4434,72.6415,1134832.0
2023-03-26,72.5217,73.0558,71.4434,72.6415,1134832.0
2023-03-27,73.5799,74.3587,72.2721,73.5001,2561270.0
2023-03-28,84.7617,88.9748,82.2658,88.2161,4797521.0
2023-03-29,90.4025,90.9216,84.0129,85.0412,2560404.0
2023-03-30,86.5987,87.647,85.9098,86.0696,1336074.0
2023-03-31,86.6087,89.1146,86.4589,89.0148,1265014.0
2023-04-01,86.6087,89.1146,86.4589,89.0148,1265014.0
2023-04-02,86.6087,89.1146,86.4589,89.0148,1265014.0
2023-04-03,89.3642,90.078,87.647,88.7652,1072115.0
2023-04-04,89.8933,90.5023,87.3075,87.627,753912.0
2023-04-05,86.5687,87.0679,84.6119,86.0795,1094204.0
2023-04-06,85.4705,85.6902,82.9946,83.6635,757204.0
2023-04-07,85.4705,85.6902,82.9946,83.6635,757204.0
2023-04-08,85.4705,85.6902,82.9946,83.6635,757204.0
2023-04-09,85.4705,85.6902,82.9946,83.6635,757204.0
2023-04-10,83.4339,87.008,83.4039,86.7385,965376.0
2023-04-11,86.9781,88.7053,86.6237,88.3958,813686.0
2023-04-12,89.6737,89.7236,87.0729,87.657,850670.0
2023-04-13,88.3458,88.3458,87.3275,87.5771,793520.0
2023-04-14,88.6753,89.7735,87.4373,88.0563,1109141.0
2023-04-15,88.6753,89.7735,87.4373,88.0563,1109141.0
2023-04-16,88.6753,89.7735,87.4373,88.0563,1109141.0
2023-04-17,87.2776,88.0663,85.8499,86.2692,886540.0
2023-04-18,86.3192,87.5072,86.3192,86.4789,561634.0
2023-04-19,85.9597,86.9182,85.6303,86.439,482113.0
2023-04-20,86.409,88.3259,86.1095,86.2792,532382.0
2023-04-21,86.2293,87.0879,85.2309,86.8583,845306.0
2023-04-22,86.2293,87.0879,85.2309,86.8583,845306.0
2023-04-23,86.2293,87.0879,85.2309,86.8583,845306.0
2023-04-24,86.3491,87.9615,86.1195,87.7468,909489.0
2023-04-25,86.0696,86.7584,83.1693,83.1843,926450.0
2023-04-26,83.2442,83.8332,82.2658,82.9846,834929.0
2023-04-27,83.4638,83.5836,81.8664,83.4239,764469.0
2023-04-28,82.9646,85.8499,82.735,85.6702,731739.0
2023-04-29,82.9646,85.8499,82.735,85.6702,731739.0
2023-04-30,82.9646,85.8499,82.735,85.6702,731739.0
2023-05-01,85.2209,86.4589,83.7933,84.0329,705293.0
2023-05-02,83.4239,84.0129,81.7366,83.973,681358.0
2023-05-03,83.1643,84.8316,82.3357,82.4355,906779.0
2023-05-04,82.715,83.0145,79.8697,79.9296,684007.0
2023-05-05,81.5869,83.5087,80.7183,83.4738,757185.0
2023-05-06,81.5869,83.5087,80.7183,83.4738,757185.0
2023-05-07,81.5869,83.5087,80.7183,83.4738,757185.0
2023-05-08,84.3024,84.7417,82.5253,82.5852,445521.0
2023-05-09,81.497,81.6168,80.3589,81.0677,503408.0
2023-05-10,82.4654,82.4654,79.3705,80.8481,619985.0
2023-05-11,81.2474,83.5337,81.1775,82.735,862384.0
2023-05-12,83.1244,84.4023,82.7051,83.5437,869365.0
2023-05-13,83.1244,84.4023,82.7051,83.5437,869365.0
2023-05-14,83.1244,84.4023,82.7051,83.5437,869365.0
2023-05-15,84.2326,86.4589,83.6036,85.9398,970165.0
2023-05-16,84.6619,85.1111,83.0145,83.0545,727117.0
2023-05-17,82.8648,85.2908,82.8448,85.1311,546707.0
2023-05-18,85.2709,87.3475,85.0912,86.7584,649637.0
2023-05-19,86.1195,86.4639,83.8963,85.3308,1107678.0
2023-05-20,86.1195,86.4639,83.8963,85.3308,1107678.0
2023-05-21,86.1195,86.4639,83.8963,85.3308,1107678.0
2023-05-22,85.2908,86.5588,84.2525,85.7701,570614.0
2023-05-23,85.1111,86.0646,83.4214,83.5637,791988.0
2023-05-24,83.4638,85.5704,83.0145,85.3707,1170353.0
2023-05-25,87.3275,89.1745,85.3707,86.8084,1626518.0
2023-05-26,86.5288,89.2843,86.3291,88.865,685530.0
2023-05-27,86.5288,89.2843,86.3291,88.865,685530.0
2023-05-28,86.5288,89.2843,86.3291,88.865,685530.0
2023-05-29,86.5288,89.2843,86.3291,88.865,685530.0
2023-05-30,89.3542,89.5539,87.627,88.855,1312324.0
2023-05-31,87.4373,87.7918,84.7817,85.8799,2149157.0
2023-06-01,80.868,81.6518,76.026,77.6932,3851741.0
2023-06-02,78.7016,80.3988,76.3255,77.5135,3051885.0
2023-06-03,78.7016,80.3988,76.3255,77.5135,3051885.0
2023-06-04,78.7016,80.3988,76.3255,77.5135,3051885.0
2023-06-05,76.9644,77.6783,75.4569,76.8346,1351150.0
2023-06-06,76.2728,83.0948,76.2728,82.6355,1634001.0
2023-06-07,82.9152,85.652,82.9152,85.3524,1379163.0
2023-06-08,84.8429,85.3624,82.5056,84.4234,810465.0
2023-06-09,84.6632,84.9628,81.9762,82.2359,811174.0
2023-06-10,84.6632,84.9628,81.9762,82.2359,811174.0
2023-06-11,84.6632,84.9628,81.9762,82.2359,811174.0
2023-06-12,82.3059,82.5481,80.4829,81.1472,750252.0
2023-06-13,81.2271,84.7431,80.7576,84.1537,939634.0
2023-06-14,84.763,86.3263,83.2348,84.1837,829370.0
2023-06-15,83.6743,84.4035,82.8352,84.0838,740292.0
2023-06-16,85.0128,85.5322,83.6343,84.2436,1413553.0
2023-06-17,85.0128,85.5322,83.6343,84.2436,1413553.0
2023-06-18,85.0128,85.5322,83.6343,84.2436,1413553.0
2023-06-19,85.0128,85.5322,83.6343,84.2436,1413553.0
2023-06-20,83.5844,84.1088,81.7265,82.2459,742437.0
2023-06-21,82.2659,83.4346,81.6266,81.9662,754892.0
2023-06-22,82.166,82.7354,81.2571,82.2359,414003.0
2023-06-23,80.8275,81.6266,80.0584,80.7576,710047.0
2023-06-24,80.8275,81.6266,80.0584,80.7576,710047.0
2023-06-25,80.8275,81.6266,80.0584,80.7576,710047.0
2023-06-26,81.3469,83.964,81.1222,81.1672,838188.0
2023-06-27,81.0573,84.5882,80.5579,83.1848,1056038.0
2023-06-28,82.6654,83.2548,81.8164,82.6055,720055.0
2023-06-29,82.9951,85.1526,82.5755,83.5344,836289.0
2023-06-30,83.8541,85.4572,83.0949,84.8729,836018.0
2023-07-01,83.8541,85.4572,83.0949,84.8729,836018.0
2023-07-02,83.8541,85.4572,83.0949,84.8729,836018.0
2023-07-03,85.0028,87.6697,84.6931,87.2702,570559.0
2023-07-04,85.0028,87.6697,84.6931,87.2702,570559.0
2023-07-05,86.1614,86.4211,83.7142,84.0738,914507.0
2023-07-06,82.9052,84.1737,81.3769,83.944,867726.0
2023-07-07,83.1449,85.1376,82.1261,83.5944,870351.0
2023-07-08,83.1449,85.1376,82.1261,83.5944,870351.0
2023-07-09,83.1449,85.1376,82.1261,83.5944,870351.0
2023-07-10,83.7842,87.0804,83.6094,86.8806,1075770.0
2023-07-11,87.6398,88.7585,86.3213,88.1891,846568.0
2023-07-12,89.4577,90.886,88.7285,90.876,1225740.0
2023-07-13,90.956,92.9037,90.6064,92.1546,1141227.0
2023-07-14,92.3743,92.5192,87.9794,88.0992,1123518.0
2023-07-15,92.3743,92.5192,87.9794,88.0992,1123518.0
2023-07-16,92.3743,92.5192,87.9794,88.0992,1123518.0
2023-07-17,86.7308,88.0792,85.9017,87.3401,637053.0
2023-07-18,87.1503,90.1569,87.1503,88.339,679308.0
2023-07-19,88.309,88.7485,87.0504,87.5698,720498.0
2023-07-20,87.8395,88.0792,86.2513,87.4699,587664.0
2023-07-21,87.8895,87.8895,85.682,85.8218,507928.0
2023-07-22,87.8895,87.8895,85.682,85.8218,507928.0
2023-07-23,87.8895,87.8895,85.682,85.8218,507928.0
2023-07-24,85.8118,87.0904,84.9828,86.1914,814659.0
2023-07-25,86.4911,86.6059,84.0239,85.4423,877815.0
2023-07-26,85.1027,87.2202,84.1038,87.0304,589256.0
2023-07-27,87.6597,87.9344,84.1647,84.5533,721114.0
2023-07-28,85.3923,88.1492,85.0427,88.1192,627375.0
2023-07-29,85.3923,88.1492,85.0427,88.1192,627375.0
2023-07-30,85.3923,88.1492,85.0427,88.1192,627375.0
2023-07-31,88.279,89.5875,88.279,89.5376,695119.0
2023-08-01,88.8783,89.6674,87.9394,88.279,588530.0
2023-08-02,86.9406,87.5998,85.9317,86.3612,582091.0
2023-08-03,86.541,87.7696,85.3723,87.0604,635088.0
2023-08-04,87.46,89.3977,86.4211,86.531,588268.0
2023-08-05,87.46,89.3977,86.4211,86.531,588268.0
2023-08-06,87.46,89.3977,86.4211,86.531,588268.0
2023-08-07,86.7108,87.9094,86.3712,87.0105,526427.0
2023-08-08,85.5521,85.7619,84.4434,84.5033,958616.0
2023-08-09,84.3535,85.3624,83.2248,84.7431,634270.0
2023-08-10,86.0715,88.6186,85.1027,85.672,1019609.0
2023-08-11,84.833,85.4822,83.4445,83.884,739209.0
2023-08-12,84.833,85.4822,83.4445,83.884,739209.0
2023-08-13,84.833,85.4822,83.4445,83.884,739209.0
2023-08-14,82.9052,83.7642,82.3658,83.1948,816453.0
2023-08-15,81.8164,82.3258,80.7277,82.206,698808.0
2023-08-16,82.186,83.2947,81.4868,81.5667,550711.0
2023-08-17,82.5356,82.8502,80.7277,81.1172,530399.0
2023-08-18,80.0884,82.3957,79.6539,82.176,832901.0
2023-08-19,80.0884,82.3957,79.6539,82.176,832901.0
2023-08-20,80.0884,82.3957,79.6539,82.176,832901.0
2023-08-21,82.5556,82.5556,79.8087,80.4979,618902.0
2023-08-22,79.1495,80.5678,78.7999,80.0984,732722.0
2023-08-23,79.4491,80.6877,78.8198,80.418,628396.0
2023-08-24,80.9973,81.6466,79.1295,79.1595,705062.0
2023-08-25,79.579,80.4979,77.6512,77.9708,1074787.0
2023-08-26,79.579,80.4979,77.6512,77.9708,1074787.0
2023-08-27,79.579,80.4979,77.6512,77.9708,1074787.0
2023-08-28,78.4103,80.3581,77.7211,78.2904,1914107.0
2023-08-29,78.5901,80.7676,78.1108,80.7277,1392092.0
2023-08-30,81.9862,84.2436,79.9086,82.2759,2034917.0
2023-08-31,82.4257,83.7842,80.6877,83.5045,1153366.0
2023-09-01,84.0239,84.0239,82.186,83.4046,885992.0
2023-09-02,84.0239,84.0239,82.186,83.4046,885992.0
2023-09-03,84.0239,84.0239,82.186,83.4046,885992.0
2023-09-04,84.0239,84.0239,82.186,83.4046,885992.0
2023-09-05,82.6926,83.1223,79.7996,80.4441,853733.0
2023-09-06,80.1943,80.7339,78.6854,79.8346,762125.0
2023-09-07,79.275,79.6447,77.6061,79.6147,1248271.0
2023-09-08,79.9745,80.3892,78.9152,79.6847,503321.0
2023-09-09,79.9745,80.3892,78.9152,79.6847,503321.0
2023-09-10,79.9745,80.3892,78.9152,79.6847,503321.0
2023-09-11,80.0244,80.7339,78.5654,78.6054,594004.0
2023-09-12,77.9858,80.1344,77.6561,79.3249,665082.0
2023-09-13,79.1151,79.9045,77.776,78.8053,941395.0
2023-09-14,79.5448,80.2143,78.5505,79.7346,805246.0
2023-09-15,79.5248,79.8745,78.8028,79.3149,978661.0
2023-09-16,79.5248,79.8745,78.8028,79.3149,978661.0
2023-09-17,79.5248,79.8745,78.8028,79.3149,978661.0
2023-09-18,79.1251,79.1251,77.1165,77.1664,755517.0
2023-09-19,76.9865,78.1058,76.0772,77.836,900909.0
2023-09-20,78.2057,79.4847,77.2564,77.2763,630851.0
2023-09-21,76.6967,76.7767,75.4976,75.6874,635185.0
2023-09-22,76.257,76.297,75.2078,75.3077,439654.0
2023-09-23,76.257,76.297,75.2078,75.3077,439654.0
2023-09-24,76.257,76.297,75.2078,75.3077,439654.0
2023-09-25,74.6781,76.4869,74.2185,76.1171,1139704.0
2023-09-26,75.4476,75.7774,73.6339,73.6489,632209.0
2023-09-27,73.8687,74.1785,72.6496,73.469,660755.0
2023-09-28,73.6788,75.5276,73.6788,75.1178,514164.0
2023-09-29,76.7767,77.3963,75.9972,76.4569,464277.0
