,SIGI US Equity,SIGI US Equity,SIGI US Equity,SIGI US Equity,SIGI US Equity
2023-08-12,99.3547,99.924,98.2457,99.4339,133811.0
2023-08-13,99.3547,99.924,98.2457,99.4339,133811.0
2023-08-14,99.7318,100.0198,97.4873,99.9106,140139.0
2023-08-15,99.126,99.4736,98.5202,99.4041,144277.0
2023-08-16,99.6226,101.3904,99.6226,99.9702,123771.0
2023-08-17,99.9602,101.013,99.7566,99.9602,210789.0
2023-08-18,99.9602,101.2017,99.8907,100.8342,239714.0
2023-08-19,99.9602,101.2017,99.8907,100.8342,239714.0
2023-08-20,99.9602,101.2017,99.8907,100.8342,239714.0
2023-08-21,100.6157,101.4698,100.1092,100.6455,223400.0
2023-08-22,100.5263,101.1917,98.8976,99.5034,153012.0
2023-08-23,99.4438,99.7517,98.0335,98.5797,179922.0
2023-08-24,97.9739,100.0695,97.9739,98.7684,134635.0
2023-08-25,98.8678,99.5381,98.3613,98.9075,90581.0
2023-08-26,98.8678,99.5381,98.3613,98.9075,90581.0
2023-08-27,98.8678,99.5381,98.3613,98.9075,90581.0
2023-08-28,98.9174,99.8708,98.6592,99.2551,118644.0
2023-08-29,99.2551,99.5928,97.6363,99.3643,142877.0
2023-08-30,99.414,100.288,98.6691,99.0366,146895.0
2023-08-31,98.9373,99.5332,97.6164,98.5301,151552.0
2023-09-01,99.2452,100.2482,98.8082,98.9869,275995.0
2023-09-02,99.2452,100.2482,98.8082,98.9869,275995.0
2023-09-03,99.2452,100.2482,98.8082,98.9869,275995.0
2023-09-04,99.2452,100.2482,98.8082,98.9869,275995.0
2023-09-05,98.3811,98.3811,96.2806,96.5438,206246.0
2023-09-06,97.0503,97.2688,95.8983,97.0503,157152.0
2023-09-07,97.1993,97.7654,97.0602,97.676,120386.0
2023-09-08,97.9044,99.3047,96.8566,97.1298,116698.0
2023-09-09,97.9044,99.3047,96.8566,97.1298,116698.0
2023-09-10,97.9044,99.3047,96.8566,97.1298,116698.0
2023-09-11,97.527,99.2551,97.5072,98.9274,163505.0
2023-09-12,99.1359,100.4469,98.2868,100.0397,135122.0
2023-09-13,100.0397,100.0595,99.275,100.0595,195232.0
2023-09-14,100.4767,101.3407,100.2433,100.5462,197839.0
2023-09-15,100.5859,100.5958,98.54,98.977,621887.0
2023-09-16,100.5859,100.5958,98.54,98.977,621887.0
2023-09-17,100.5859,100.5958,98.54,98.977,621887.0
2023-09-18,99.1657,101.1321,98.8479,100.715,182072.0
2023-09-19,100.8342,102.4133,100.6852,101.9068,182223.0
2023-09-20,101.9366,103.2277,101.9366,102.2445,142926.0
2023-09-21,102.0955,104.7968,102.0955,104.1116,190802.0
2023-09-22,103.8931,104.8709,103.6647,104.3102,188336.0
2023-09-23,103.8931,104.8709,103.6647,104.3102,188336.0
2023-09-24,103.8931,104.8709,103.6647,104.3102,188336.0
2023-09-25,104.2804,104.916,103.9328,104.7671,127961.0
2023-09-26,104.7472,105.1147,104.4492,104.6777,174324.0
2023-09-27,104.6379,104.8515,103.6647,104.1314,189822.0
2023-09-28,104.2407,104.9855,103.2873,103.4859,214295.0
2023-09-29,103.5356,103.5356,101.6386,102.463,178033.0
2023-09-30,103.5356,103.5356,101.6386,102.463,178033.0
2023-10-01,103.5356,103.5356,101.6386,102.463,178033.0
2023-10-02,102.3835,102.463,100.8541,102.2941,164650.0
2023-10-03,102.1948,104.3996,101.2463,103.9725,318605.0
2023-10-04,102.4034,104.9458,102.4034,104.1215,304320.0
2023-10-05,104.4592,105.8098,103.8335,104.9458,197511.0
2023-10-06,104.8068,104.9905,103.6051,103.6945,223757.0
2023-10-07,104.8068,104.9905,103.6051,103.6945,223757.0
2023-10-08,104.8068,104.9905,103.6051,103.6945,223757.0
2023-10-09,103.466,105.3431,103.3022,103.764,227303.0
2023-10-10,103.754,103.9825,99.6424,101.2414,1363384.0
2023-10-11,102.4133,102.7361,101.1421,101.6088,271283.0
2023-10-12,101.8373,101.8373,99.0267,100.2681,384123.0
2023-10-13,101.003,102.1253,99.3246,101.8273,220190.0
2023-10-14,101.003,102.1253,99.3246,101.8273,220190.0
2023-10-15,101.003,102.1253,99.3246,101.8273,220190.0
2023-10-16,102.4927,105.0029,102.3338,103.903,222090.0
2023-10-17,104.201,107.1605,104.201,106.1674,336194.0
2023-10-18,106.664,107.3592,105.6708,105.7105,264944.0
2023-10-19,105.204,106.4852,104.8266,105.3927,278428.0
2023-10-20,105.3828,105.3828,102.9198,102.9496,197583.0
2023-10-21,105.3828,105.3828,102.9198,102.9496,197583.0
2023-10-22,105.3828,105.3828,102.9198,102.9496,197583.0
2023-10-23,102.9496,103.8633,99.8212,101.8571,140596.0
2023-10-24,102.5623,103.5951,102.0955,103.2475,170235.0
2023-10-25,103.188,106.1674,103.188,103.8832,291974.0
2023-10-26,104.3599,105.9489,103.6349,104.2506,154511.0
2023-10-27,103.615,103.615,101.1917,102.0458,213001.0
2023-10-28,103.615,103.615,101.1917,102.0458,213001.0
2023-10-29,103.615,103.615,101.1917,102.0458,213001.0
2023-10-30,102.7112,103.5554,102.2594,103.2277,130942.0
2023-10-31,103.0092,104.34,102.8652,103.3965,265243.0
2023-11-01,104.1811,106.0085,103.4958,105.8297,222273.0
2023-11-02,104.5684,107.4386,101.8969,104.628,565737.0
2023-11-03,106.0085,106.0085,102.6417,102.8999,341055.0
2023-11-04,106.0085,106.0085,102.6417,102.8999,341055.0
2023-11-05,106.0085,106.0085,102.6417,102.8999,341055.0
2023-11-06,103.3469,103.8633,102.7311,103.7342,231915.0
2023-11-07,103.8931,104.3003,102.8801,103.8335,186858.0
2023-11-08,104.2308,105.7801,102.741,102.8006,167741.0
2023-11-09,102.741,103.1383,100.6157,100.7448,261327.0
2023-11-10,101.291,101.9664,100.5462,101.3705,292870.0
2023-11-11,101.291,101.9664,100.5462,101.3705,292870.0
2023-11-12,101.291,101.9664,100.5462,101.3705,292870.0
2023-11-13,100.864,102.2991,100.8541,101.589,261526.0
2023-11-14,102.6753,102.9397,100.1639,102.5258,347253.0
2023-11-15,102.0574,103.616,99.8151,100.1639,361346.0
2023-11-16,100.6722,102.8098,100.5526,101.5292,452514.0
2023-11-17,101.5292,102.9643,100.9313,101.4495,325906.0
2023-11-18,101.5292,102.9643,100.9313,101.4495,325906.0
2023-11-19,101.5292,102.9643,100.9313,101.4495,325906.0
2023-11-20,101.7086,101.7086,100.6323,100.6722,214581.0
2023-11-21,100.9712,102.0425,100.6722,101.8083,245642.0
2023-11-22,102.2567,102.9543,101.7485,102.3962,216691.0
2023-11-23,102.2567,102.9543,101.7485,102.3962,216691.0
2023-11-24,102.3863,103.2732,102.3315,102.7749,130629.0
2023-11-25,102.3863,103.2732,102.3315,102.7749,130629.0
2023-11-26,102.3863,103.2732,102.3315,102.7749,130629.0
2023-11-27,102.5557,103.1985,101.8083,102.9742,497020.0
2023-11-28,102.5557,103.1337,100.1042,100.1042,248465.0
2023-11-29,100.5725,100.9213,97.9815,98.689,338438.0
2023-11-30,98.8884,101.5591,98.8884,101.3399,385112.0
2023-12-01,101.0907,102.1471,100.3533,101.0011,253721.0
2023-12-02,101.0907,102.1471,100.3533,101.0011,253721.0
2023-12-03,101.0907,102.1471,100.3533,101.0011,253721.0
2023-12-04,101.4993,104.6883,101.2103,104.3196,757600.0
2023-12-05,104.499,105.5155,103.1417,104.1003,352557.0
2023-12-06,104.1003,104.5986,101.7285,102.8148,395811.0
2023-12-07,103.0839,103.1436,99.7753,100.134,352960.0
2023-12-08,99.9048,101.1406,99.9048,100.7419,272069.0
2023-12-09,99.9048,101.1406,99.9048,100.7419,272069.0
2023-12-10,99.9048,101.1406,99.9048,100.7419,272069.0
2023-12-11,100.9712,101.9179,100.0244,101.4395,407776.0
2023-12-12,101.898,102.5906,100.6822,102.2667,196845.0
2023-12-13,102.0973,103.2782,101.3498,102.4461,317275.0
2023-12-14,103.1038,103.1038,99.2172,100.6722,525259.0
2023-12-15,100.8815,101.2203,99.1375,99.7952,894895.0
2023-12-16,100.8815,101.2203,99.1375,99.7952,894895.0
2023-12-17,100.8815,101.2203,99.1375,99.7952,894895.0
2023-12-18,100.134,101.0309,99.4664,100.3334,405305.0
2023-12-19,100.4031,101.4993,100.2636,100.9014,304898.0
2023-12-20,101.1007,101.4993,98.8784,98.9581,284753.0
2023-12-21,98.9581,99.4564,97.5131,98.5495,459685.0
2023-12-22,99.0079,99.6557,98.1509,98.5296,207907.0
2023-12-23,99.0079,99.6557,98.1509,98.5296,207907.0
2023-12-24,99.0079,99.6557,98.1509,98.5296,207907.0
2023-12-25,99.0079,99.6557,98.1509,98.5296,207907.0
2023-12-26,98.6193,99.1973,98.0811,98.8784,121467.0
2023-12-27,98.5894,99.0279,98.1559,98.6392,165883.0
2023-12-28,98.41,99.5461,98.41,99.1774,143591.0
2023-12-29,99.4963,99.5959,98.699,99.1375,209284.0
2023-12-30,99.4963,99.5959,98.699,99.1375,209284.0
2023-12-31,99.4963,99.5959,98.699,99.1375,209284.0
2024-01-01,99.4963,99.5959,98.699,99.1375,209284.0
2024-01-02,99.1076,100.4031,99.1076,99.7454,229743.0
2024-01-03,99.6557,101.609,99.6557,99.7853,289026.0
2024-01-04,100.8715,101.6588,100.3134,101.2303,213965.0
2024-01-05,100.7918,101.6687,100.2536,100.4629,198833.0
2024-01-06,100.7918,101.6687,100.2536,100.4629,198833.0
2024-01-07,100.7918,101.6687,100.2536,100.4629,198833.0
2024-01-08,100.2636,100.9114,99.3368,100.2337,202731.0
2024-01-09,99.7853,99.8351,97.6327,98.6093,217128.0
2024-01-10,98.1908,99.267,98.1908,99.267,185877.0
2024-01-11,99.3268,100.5127,98.8286,100.3035,244719.0
2024-01-12,101.1605,101.6388,100.5426,101.3299,212214.0
2024-01-13,101.1605,101.6388,100.5426,101.3299,212214.0
2024-01-14,101.1605,101.6388,100.5426,101.3299,212214.0
2024-01-15,101.1605,101.6388,100.5426,101.3299,212214.0
2024-01-16,101.5791,102.3564,100.8516,102.2866,354388.0
2024-01-17,101.8182,103.921,101.7933,103.1636,232142.0
2024-01-18,103.1038,104.479,102.4461,104.3993,258581.0
2024-01-19,105.3062,107.0601,103.8412,105.0072,255410.0
2024-01-20,105.3062,107.0601,103.8412,105.0072,255410.0
2024-01-21,105.3062,107.0601,103.8412,105.0072,255410.0
2024-01-22,105.4656,106.3825,105.4009,105.944,328176.0
2024-01-23,106.8209,107.4986,105.5454,105.5852,205144.0
2024-01-24,105.9938,107.4088,105.9938,106.6814,187974.0
2024-01-25,107.4986,107.4986,104.7979,105.5454,301416.0
2024-01-26,106.3924,106.3924,104.6186,104.9574,170684.0
2024-01-27,106.3924,106.3924,104.6186,104.9574,170684.0
2024-01-28,106.3924,106.3924,104.6186,104.9574,170684.0
2024-01-29,104.499,105.3959,104.1003,105.3361,230220.0
2024-01-30,105.2364,106.5128,104.8328,105.924,167644.0
2024-01-31,106.1333,106.9007,104.4093,104.499,444289.0
2024-02-01,99.9547,101.6339,94.6729,96.4667,1131662.0
2024-02-02,96.098,99.3966,95.8389,99.0478,466045.0
2024-02-03,96.098,99.3966,95.8389,99.0478,466045.0
2024-02-04,96.098,99.3966,95.8389,99.0478,466045.0
2024-02-05,99.1973,99.7802,97.6327,98.8086,308242.0
2024-02-06,98.8485,99.2471,98.2306,98.2904,244280.0
2024-02-07,98.2904,98.5595,96.6062,96.7059,286823.0
2024-02-08,96.8952,97.0049,95.5777,96.8454,563250.0
2024-02-09,97.1244,99.8251,96.7258,99.7354,383918.0
2024-02-10,97.1244,99.8251,96.7258,99.7354,383918.0
2024-02-11,97.1244,99.8251,96.7258,99.7354,383918.0
2024-02-12,99.7354,103.044,99.576,102.5856,352051.0
2024-02-13,102.1571,103.2433,100.5925,101.3,501267.0
2024-02-14,101.85,103.83,101.72,103.74,295862.0
2024-02-15,104.0,105.96,103.66,105.49,257630.0
2024-02-16,105.99,106.22,103.71,103.73,388444.0
2024-02-17,105.99,106.22,103.71,103.73,388444.0
2024-02-18,105.99,106.22,103.71,103.73,388444.0
2024-02-19,105.99,106.22,103.71,103.73,388444.0
2024-02-20,103.1,104.23,101.98,102.25,387220.0
2024-02-21,102.18,102.46,99.975,100.4,297708.0
2024-02-22,99.86,101.71,99.1975,101.71,374534.0
2024-02-23,101.85,103.24,101.5,102.78,205465.0
2024-02-24,101.85,103.24,101.5,102.78,205465.0
2024-02-25,101.85,103.24,101.5,102.78,205465.0
2024-02-26,102.12,103.555,102.01,102.93,260286.0
2024-02-27,102.69,103.88,102.26,103.6,188632.0
2024-02-28,103.38,104.26,102.86,103.66,189862.0
2024-02-29,104.03,104.87,102.734,104.48,405949.0
2024-03-01,104.63,104.95,103.075,103.94,320110.0
2024-03-02,104.63,104.95,103.075,103.94,320110.0
2024-03-03,104.63,104.95,103.075,103.94,320110.0
2024-03-04,103.75,106.22,103.505,104.75,299156.0
2024-03-05,105.05,105.56,103.17,103.23,269790.0
2024-03-06,103.56,104.8,103.22,104.67,133543.0
2024-03-07,104.77,105.57,104.2,105.04,177511.0
2024-03-08,105.8,106.12,104.47,104.52,192627.0
2024-03-09,105.8,106.12,104.47,104.52,192627.0
2024-03-10,105.8,106.12,104.47,104.52,192627.0
2024-03-11,104.09,105.02,104.09,104.7,156541.0
2024-03-12,103.94,105.07,103.57,104.29,160865.0
2024-03-13,104.24,105.16,103.89,104.67,250057.0
2024-03-14,104.81,105.15,102.66,103.3,309638.0
2024-03-15,102.84,104.14,102.53,102.82,856118.0
2024-03-16,102.84,104.14,102.53,102.82,856118.0
2024-03-17,102.84,104.14,102.53,102.82,856118.0
2024-03-18,102.53,102.91,101.89,102.2,379352.0
2024-03-19,102.47,103.52,102.05,103.34,385516.0
2024-03-20,102.87,103.75,102.7,103.19,276369.0
2024-03-21,103.62,104.79,103.17,104.1,261883.0
2024-03-22,104.68,104.68,102.91,103.04,233149.0
2024-03-23,104.68,104.68,102.91,103.04,233149.0
2024-03-24,104.68,104.68,102.91,103.04,233149.0
2024-03-25,103.42,103.75,102.81,103.68,281294.0
2024-03-26,104.32,106.395,104.12,105.34,561629.0
2024-03-27,105.98,107.93,105.61,107.42,1134462.0
2024-03-28,107.9,109.58,107.4,109.17,363431.0
2024-03-29,107.9,109.58,107.4,109.17,363431.0
2024-03-30,107.9,109.58,107.4,109.17,363431.0
2024-03-31,107.9,109.58,107.4,109.17,363431.0
2024-04-01,108.83,108.92,106.62,106.9,268510.0
2024-04-02,106.8,106.95,104.78,104.96,277045.0
2024-04-03,104.3,105.7722,104.3,105.02,228192.0
2024-04-04,105.89,106.01,104.15,104.39,217566.0
2024-04-05,104.32,105.195,104.06,104.5,230289.0
2024-04-06,104.32,105.195,104.06,104.5,230289.0
2024-04-07,104.32,105.195,104.06,104.5,230289.0
2024-04-08,104.51,105.44,103.75,105.3,183812.0
