,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity
2022-07-05,168.6454,168.9236,164.6657,167.9947,5677363.0
2022-07-06,167.9287,169.2206,167.3062,168.1456,5335631.0
2022-07-07,167.7306,168.9189,167.4006,168.3342,5725839.0
2022-07-08,168.1739,169.7393,167.6457,168.1267,3828375.0
2022-07-09,168.1739,169.7393,167.6457,168.1267,3828375.0
2022-07-10,168.1739,169.7393,167.6457,168.1267,3828375.0
2022-07-11,167.5797,168.8246,167.41,168.1927,3645448.0
2022-07-12,167.8438,168.287,165.2175,165.8351,4708892.0
2022-07-13,165.6559,166.2878,164.562,165.4484,5291697.0
2022-07-14,162.7042,165.986,162.4842,165.6748,5359551.0
2022-07-15,167.5892,168.3436,166.4952,168.0795,5691095.0
2022-07-16,167.5892,168.3436,166.4952,168.0795,5691095.0
2022-07-17,167.5892,168.3436,166.4952,168.0795,5691095.0
2022-07-18,167.6175,168.0418,164.0056,164.3074,7605677.0
2022-07-19,166.2878,166.6838,160.2051,161.912,13256444.0
2022-07-20,162.393,162.723,160.0919,160.9878,7455775.0
2022-07-21,160.3654,161.6291,160.1014,161.5536,5729215.0
2022-07-22,161.8224,162.6664,161.3179,162.3175,4257032.0
2022-07-23,161.8224,162.6664,161.3179,162.3175,4257032.0
2022-07-24,161.8224,162.6664,161.3179,162.3175,4257032.0
2022-07-25,162.3175,163.1238,161.9403,162.6382,4437270.0
2022-07-26,162.7325,165.0146,162.6664,163.7887,4525545.0
2022-07-27,162.7985,164.1848,161.3839,163.336,4648499.0
2022-07-28,163.5246,166.0614,161.6762,164.2791,5513018.0
2022-07-29,163.8924,164.892,163.0625,164.5808,6451431.0
2022-07-30,163.8924,164.892,163.0625,164.5808,6451431.0
2022-07-31,163.8924,164.892,163.0625,164.5808,6451431.0
2022-08-01,164.2508,165.1797,163.659,164.0056,5461387.0
2022-08-02,165.0429,165.4956,162.8645,163.072,5794225.0
2022-08-03,162.723,165.2787,161.9875,164.6468,5009952.0
2022-08-04,164.8543,165.1184,161.8271,162.0063,5651554.0
2022-08-05,161.5442,161.7611,160.1202,161.365,5235516.0
2022-08-06,161.5442,161.7611,160.1202,161.365,5235516.0
2022-08-07,161.5442,161.7611,160.1202,161.365,5235516.0
2022-08-08,161.5442,161.714,159.7858,160.5069,4630836.0
2022-08-09,160.8275,161.3745,160.0636,160.488,5532526.0
2022-08-10,161.2802,161.4876,159.875,160.9501,5603444.0
2022-08-11,158.9225,160.2711,157.4702,157.6211,9328688.0
2022-08-12,157.9984,158.3756,155.7445,155.8859,14606901.0
2022-08-13,157.9984,158.3756,155.7445,155.8859,14606901.0
2022-08-14,157.9984,158.3756,155.7445,155.8859,14606901.0
2022-08-15,156.5461,157.2533,155.7209,156.6309,10072044.0
2022-08-16,156.414,158.6716,156.1688,158.0266,7453595.0
2022-08-17,156.9327,158.9603,156.9327,158.0361,7406590.0
2022-08-18,158.1304,158.7151,156.48,157.2722,8312105.0
2022-08-19,157.5834,160.4314,157.4891,159.6676,8128543.0
2022-08-20,157.5834,160.4314,157.4891,159.6676,8128543.0
2022-08-21,157.5834,160.4314,157.4891,159.6676,8128543.0
2022-08-22,160.3511,160.3701,158.7086,159.1074,5462550.0
2022-08-23,158.5473,159.2783,157.408,157.7213,5566296.0
2022-08-24,158.1295,158.158,156.7149,157.1991,5684329.0
2022-08-25,157.5504,158.7751,156.3637,158.6707,5678662.0
2022-08-26,158.984,159.0219,155.8842,155.9554,5667136.0
2022-08-27,158.984,159.0219,155.8842,155.9554,5667136.0
2022-08-28,158.984,159.0219,155.8842,155.9554,5667136.0
2022-08-29,155.1959,155.5472,153.8193,154.7497,5259249.0
2022-08-30,155.0345,155.2624,153.8288,154.2086,6973254.0
2022-08-31,154.9681,155.2719,153.1073,153.1737,8741708.0
2022-09-01,153.3161,157.1232,153.3067,156.9713,7509594.0
2022-09-02,157.465,157.7877,153.8098,154.5029,5803704.0
2022-09-03,157.465,157.7877,153.8098,154.5029,5803704.0
2022-09-04,157.465,157.7877,153.8098,154.5029,5803704.0
2022-09-05,157.465,157.7877,153.8098,154.5029,5803704.0
2022-09-06,155.6421,157.802,154.5788,154.9206,7394550.0
2022-09-07,154.6643,156.0978,153.9522,155.7656,4546700.0
2022-09-08,155.5852,157.0472,154.8257,157.0187,5838401.0
2022-09-09,156.639,157.7877,156.0678,157.3225,5501863.0
2022-09-10,156.639,157.7877,156.0678,157.3225,5501863.0
2022-09-11,156.639,157.7877,156.0678,157.3225,5501863.0
2022-09-12,157.7023,158.139,156.8573,157.2561,6365306.0
2022-09-13,155.2909,156.1168,152.6706,153.1642,6726360.0
2022-09-14,154.1611,156.9903,154.1611,156.3257,9555693.0
2022-09-15,156.1263,157.6643,155.794,156.7244,7174495.0
2022-09-16,156.9523,159.1454,156.4111,159.1169,20201543.0
2022-09-17,156.9523,159.1454,156.4111,159.1169,20201543.0
2022-09-18,156.9523,159.1454,156.4111,159.1169,20201543.0
2022-09-19,157.8827,158.0061,155.7751,157.8637,7380906.0
2022-09-20,156.8573,157.5029,156.0029,156.62,7143441.0
2022-09-21,156.6675,158.3526,154.9776,155.0155,8071195.0
2022-09-22,154.8921,158.6992,154.5883,157.7688,7401060.0
2022-09-23,157.351,159.003,156.3257,158.2814,9598555.0
2022-09-24,157.351,159.003,156.3257,158.2814,9598555.0
2022-09-25,157.351,159.003,156.3257,158.2814,9598555.0
2022-09-26,157.408,158.3954,156.0599,157.3131,8735455.0
2022-09-27,157.9396,159.1833,156.0789,156.5915,8686684.0
2022-09-28,157.8305,158.908,156.7434,157.9396,8661065.0
2022-09-29,158.0536,158.7086,155.5947,156.2023,7008279.0
2022-09-30,156.6485,157.351,155.0535,155.0915,8985190.0
2022-10-01,156.6485,157.351,155.0535,155.0915,8985190.0
2022-10-02,156.6485,157.351,155.0535,155.0915,8985190.0
2022-10-03,155.9744,156.0599,153.5155,154.9396,8656972.0
2022-10-04,155.5567,157.5979,154.6738,157.2371,6236107.0
2022-10-05,156.6675,157.6358,155.8985,156.7529,4539577.0
2022-10-06,156.4491,156.6485,153.506,153.7149,5890654.0
2022-10-07,153.582,154.0092,151.1136,152.0914,6363549.0
2022-10-08,153.582,154.0092,151.1136,152.0914,6363549.0
2022-10-09,153.582,154.0092,151.1136,152.0914,6363549.0
2022-10-10,152.4997,153.1168,151.1231,152.2908,5315589.0
2022-10-11,152.2528,155.8035,152.2528,154.4934,6212362.0
2022-10-12,154.6928,156.5346,154.2703,154.4554,4341741.0
2022-10-13,152.7465,157.5884,152.6118,156.7909,6465108.0
2022-10-14,156.1168,157.2941,155.3193,156.1358,5684946.0
2022-10-15,156.1168,157.2941,155.3193,156.1358,5684946.0
2022-10-16,156.1168,157.2941,155.3193,156.1358,5684946.0
2022-10-17,157.0282,158.7466,156.658,158.158,6710843.0
2022-10-18,156.6485,158.7086,154.7972,157.6074,10883584.0
2022-10-19,157.5979,157.8352,155.5947,156.3542,10044639.0
2022-10-20,156.6485,157.351,156.0124,156.7529,5659884.0
2022-10-21,156.3732,160.7973,156.1073,160.1707,8487565.0
2022-10-22,156.3732,160.7973,156.1073,160.1707,8487565.0
2022-10-23,156.3732,160.7973,156.1073,160.1707,8487565.0
2022-10-24,161.215,163.3701,160.6834,162.3258,6855502.0
2022-10-25,161.5568,162.4492,159.9903,162.0695,5661948.0
2022-10-26,162.6486,163.8353,161.8891,163.4935,6124314.0
2022-10-27,163.6265,164.6518,163.0284,163.5885,5390871.0
2022-10-28,164.2436,166.5126,163.8581,166.0189,6073933.0
2022-10-29,164.2436,166.5126,163.8581,166.0189,6073933.0
2022-10-30,164.2436,166.5126,163.8581,166.0189,6073933.0
2022-10-31,165.6866,166.2942,164.6423,165.1645,7809972.0
2022-11-01,165.2499,165.7911,161.7942,164.329,6985027.0
2022-11-02,164.1391,165.136,161.6707,161.8036,6878410.0
2022-11-03,161.215,162.791,160.3891,162.079,4819890.0
2022-11-04,162.8764,163.7689,160.6739,162.8005,5300904.0
2022-11-05,162.8764,163.7689,160.6739,162.8005,5300904.0
2022-11-06,162.8764,163.7689,160.6739,162.8005,5300904.0
2022-11-07,162.9809,165.0505,162.7625,164.2246,6621046.0
2022-11-08,164.367,165.8488,163.4651,165.041,5148386.0
2022-11-09,165.4493,166.1423,163.617,163.7214,6150217.0
2022-11-10,165.5252,165.924,163.3322,165.6392,7877515.0
2022-11-11,163.9872,164.348,158.3764,160.6834,11074659.0
2022-11-12,163.9872,164.348,158.3764,160.6834,11074659.0
2022-11-13,163.9872,164.348,158.3764,160.6834,11074659.0
2022-11-14,161.6328,164.4904,161.6328,163.2087,6581488.0
2022-11-15,163.4746,164.2436,161.89,163.6644,9350954.0
2022-11-16,164.8512,166.1328,164.367,164.6803,5501017.0
2022-11-17,164.2436,166.1328,164.2246,166.0094,4465845.0
2022-11-18,166.1423,167.6993,165.7844,167.2816,6555709.0
2022-11-19,166.1423,167.6993,165.7844,167.2816,6555709.0
2022-11-20,166.1423,167.6993,165.7844,167.2816,6555709.0
2022-11-21,168.0651,168.6957,167.0522,168.1415,5706552.0
2022-11-22,168.5524,169.3073,168.4855,168.9537,4708028.0
2022-11-23,168.5906,169.5079,168.1797,169.1353,5389488.0
2022-11-24,168.5906,169.5079,168.1797,169.1353,5389488.0
2022-11-25,169.4888,170.1959,168.9919,169.355,3058608.0
2022-11-26,169.4888,170.1959,168.9919,169.355,3058608.0
2022-11-27,169.4888,170.1959,168.9919,169.355,3058608.0
2022-11-28,168.8868,169.8614,168.7053,169.441,6183178.0
2022-11-29,169.1353,169.3741,166.8898,168.2562,6700469.0
2022-11-30,168.5237,170.0908,167.0045,170.0812,13288014.0
2022-12-01,171.0367,171.954,169.8614,170.7883,6282567.0
2022-12-02,169.6035,170.9985,169.0875,170.9221,5824048.0
2022-12-03,169.6035,170.9985,169.0875,170.9221,5824048.0
2022-12-04,169.6035,170.9985,169.0875,170.9221,5824048.0
2022-12-05,170.4252,171.3807,170.0812,170.8265,5120648.0
2022-12-06,171.9158,171.9922,168.1033,168.2657,7943506.0
2022-12-07,168.7148,169.9666,168.39,169.2881,5702579.0
2022-12-08,168.9537,169.5748,168.4951,169.3168,4798463.0
2022-12-09,169.2404,169.9761,167.8453,167.9218,4560968.0
2022-12-10,169.2404,169.9761,167.8453,167.9218,4560968.0
2022-12-11,169.2404,169.9761,167.8453,167.9218,4560968.0
2022-12-12,168.1224,169.957,167.788,169.9283,4882385.0
2022-12-13,171.1323,172.1833,170.3758,171.2374,9177603.0
2022-12-14,170.6354,172.985,170.6354,171.7629,9533583.0
2022-12-15,171.2278,171.8394,168.5524,169.5939,7602616.0
2022-12-16,169.1257,169.1257,167.0809,167.8549,18841796.0
2022-12-17,169.1257,169.1257,167.0809,167.8549,18841796.0
2022-12-18,169.1257,169.1257,167.0809,167.8549,18841796.0
2022-12-19,167.5491,168.3279,166.3261,167.6733,5736042.0
2022-12-20,168.1702,168.5906,167.3771,167.8549,6174730.0
2022-12-21,168.4282,170.2532,167.8358,169.7755,5471973.0
2022-12-22,168.9059,169.613,167.5396,169.1544,5709312.0
2022-12-23,168.8104,169.6226,167.9886,169.5844,3683420.0
2022-12-24,168.8104,169.6226,167.9886,169.5844,3683420.0
2022-12-25,168.8104,169.6226,167.9886,169.5844,3683420.0
2022-12-26,168.8104,169.6226,167.9886,169.5844,3683420.0
2022-12-27,170.1863,170.4156,169.1162,169.5366,3067292.0
2022-12-28,169.8519,170.5112,168.7913,168.8008,2645619.0
2022-12-29,169.6512,170.3679,169.1926,169.6608,2828780.0
2022-12-30,169.5939,169.8614,167.5969,168.7913,4216656.0
2022-12-31,169.5939,169.8614,167.5969,168.7913,4216656.0
2023-01-01,169.5939,169.8614,167.5969,168.7913,4216656.0
2023-01-02,169.5939,169.8614,167.5969,168.7913,4216656.0
2023-01-03,168.3231,170.4443,168.1797,170.2628,6344864.0
2023-01-04,170.9316,172.1738,170.5399,172.1165,9788784.0
2023-01-05,171.0558,171.9827,170.473,170.8456,6255308.0
2023-01-06,172.1165,172.8809,171.4094,172.2311,5705960.0
2023-01-07,172.1165,172.8809,171.4094,172.2311,5705960.0
2023-01-08,172.1165,172.8809,171.4094,172.2311,5705960.0
2023-01-09,171.3234,171.7629,167.3819,167.7689,7925277.0
2023-01-10,167.8835,168.304,166.5649,167.3676,5047467.0
2023-01-11,167.7593,167.9026,164.4532,167.1,6494755.0
2023-01-12,166.5076,166.9338,165.1126,166.2592,4269394.0
2023-01-13,165.4852,166.2687,164.7112,165.7145,6088155.0
2023-01-14,165.4852,166.2687,164.7112,165.7145,6088155.0
2023-01-15,165.4852,166.2687,164.7112,165.7145,6088155.0
2023-01-16,165.4852,166.2687,164.7112,165.7145,6088155.0
2023-01-17,166.2592,166.8134,164.4341,164.6921,6053302.0
2023-01-18,164.0137,164.3481,162.16,162.2078,7047759.0
2023-01-19,161.5103,163.6602,161.2045,161.988,6939514.0
2023-01-20,162.5327,162.5422,160.0292,161.2332,8620553.0
2023-01-21,162.5327,162.5422,160.0292,161.2332,8620553.0
2023-01-22,162.5327,162.5422,160.0292,161.2332,8620553.0
2023-01-23,161.5772,162.0836,160.4758,160.8223,8425412.0
2023-01-24,161.4959,163.3831,158.6246,160.8223,10541842.0
2023-01-25,159.733,161.9689,159.647,161.9689,7099816.0
2023-01-26,162.0071,162.3511,161.1472,161.3765,6946106.0
2023-01-27,161.0421,161.3536,160.3063,160.7459,6058104.0
2023-01-28,161.0421,161.3536,160.3063,160.7459,6058104.0
2023-01-29,161.0421,161.3536,160.3063,160.7459,6058104.0
2023-01-30,160.4592,161.0421,153.9139,154.793,23259077.0
2023-01-31,154.5064,156.1594,153.8853,156.1498,11612526.0
2023-02-01,155.739,158.596,155.1752,157.5831,9865296.0
2023-02-02,155.7485,158.8253,155.5788,158.1755,10098965.0
2023-02-03,158.6437,158.9399,156.5989,157.2869,6868540.0
2023-02-04,158.6437,158.9399,156.5989,157.2869,6868540.0
2023-02-05,158.6437,158.9399,156.5989,157.2869,6868540.0
2023-02-06,157.2296,157.5186,155.8441,156.0925,7020989.0
2023-02-07,154.4108,156.5894,154.2388,156.1307,7310756.0
2023-02-08,156.0352,157.2391,155.6525,156.3314,6054697.0
2023-02-09,156.3505,157.4637,153.9044,154.2197,7949544.0
2023-02-10,154.5733,155.5479,154.1719,154.9363,7028039.0
2023-02-11,154.5733,155.5479,154.1719,154.9363,7028039.0
2023-02-12,154.5733,155.5479,154.1719,154.9363,7028039.0
2023-02-13,154.1528,155.5765,153.9808,155.5097,6414709.0
2023-02-14,155.5001,155.7198,154.5637,154.8312,6316011.0
2023-02-15,154.7452,154.7739,152.2036,152.28,12633301.0
2023-02-16,151.9981,152.5476,150.8945,151.2003,11176958.0
2023-02-17,151.1137,155.0498,150.7287,154.3569,12401926.0
2023-02-18,151.1137,155.0498,150.7287,154.3569,12401926.0
2023-02-19,151.1137,155.0498,150.7287,154.3569,12401926.0
2023-02-20,151.1137,155.0498,150.7287,154.3569,12401926.0
2023-02-21,153.6447,154.3184,151.9509,152.0568,9423860.0
2023-02-22,152.538,152.8748,151.4505,151.8451,9820240.0
2023-02-23,151.7777,152.6198,150.7768,151.797,9385092.0
2023-02-24,150.7576,150.9501,149.3718,150.1032,8689726.0
2023-02-25,150.7576,150.9501,149.3718,150.1032,8689726.0
2023-02-26,150.7576,150.9501,149.3718,150.1032,8689726.0
2023-02-27,150.5651,150.9982,149.2466,149.776,7267122.0
2023-02-28,149.1504,149.4295,147.2834,147.4951,9062342.0
2023-03-01,147.2545,147.4759,146.1959,146.8311,6766972.0
2023-03-02,146.0419,147.0139,145.5424,146.7156,8765070.0
2023-03-03,147.601,148.3228,147.0909,148.2265,5747158.0
2023-03-04,147.601,148.3228,147.0909,148.2265,5747158.0
2023-03-05,147.601,148.3228,147.0909,148.2265,5747158.0
2023-03-06,148.8424,149.8722,148.751,149.7086,8148207.0
2023-03-07,150.2187,150.3726,147.5817,148.2939,7457731.0
2023-03-08,148.188,148.3954,146.7444,147.2064,6230522.0
2023-03-09,147.6876,147.8223,145.041,145.5511,7439367.0
2023-03-10,146.1478,147.7165,145.4164,145.9072,8504316.0
2023-03-11,146.1478,147.7165,145.4164,145.9072,8504316.0
2023-03-12,146.1478,147.7165,145.4164,145.9072,8504316.0
2023-03-13,146.3691,150.0454,145.8687,147.3026,10799575.0
2023-03-14,147.5143,148.2361,146.1863,148.1303,8421189.0
2023-03-15,147.0909,149.0638,146.7886,148.5441,7757686.0
2023-03-16,147.678,148.5585,146.8647,148.2361,7606079.0
2023-03-17,148.6692,149.1214,146.5712,146.6482,20540668.0
2023-03-18,148.6692,149.1214,146.5712,146.6482,20540668.0
2023-03-19,148.6692,149.1214,146.5712,146.6482,20540668.0
2023-03-20,146.7348,148.2794,146.6482,148.1014,7128958.0
2023-03-21,148.2073,148.3324,146.4461,148.1014,8376843.0
2023-03-22,148.0629,148.265,145.349,145.3682,7943526.0
2023-03-23,145.4885,145.9842,144.4636,145.4452,9051510.0
2023-03-24,145.7821,147.0139,145.1565,146.908,5696845.0
2023-03-25,145.7821,147.0139,145.1565,146.908,5696845.0
2023-03-26,145.7821,147.0139,145.1565,146.908,5696845.0
2023-03-27,148.3997,148.727,147.3507,147.5336,6772282.0
2023-03-28,146.6578,147.678,146.0178,146.1093,6115293.0
2023-03-29,146.5135,147.6106,146.3499,147.5432,6012030.0
2023-03-30,147.8031,148.0148,147.062,147.6587,4555905.0
2023-03-31,148.0052,149.3525,147.4759,149.1697,9890047.0
2023-04-01,148.0052,149.3525,147.4759,149.1697,9890047.0
2023-04-02,148.0052,149.3525,147.4759,149.1697,9890047.0
2023-04-03,149.1215,151.104,148.1495,150.9501,6841888.0
2023-04-04,151.0655,152.9903,150.6998,152.5284,8314527.0
2023-04-05,158.1872,159.4287,156.6378,159.3806,16704181.0
2023-04-06,159.7463,160.9396,158.601,158.9379,9615407.0
2023-04-07,159.7463,160.9396,158.601,158.9379,9615407.0
2023-04-08,159.7463,160.9396,158.601,158.9379,9615407.0
2023-04-09,159.7463,160.9396,158.601,158.9379,9615407.0
2023-04-10,158.4374,158.6395,157.4847,158.1391,5353951.0
2023-04-11,158.2353,159.063,157.8697,158.091,5903824.0
2023-04-12,157.7734,158.6395,156.965,157.7541,5764240.0
2023-04-13,158.0043,160.0735,157.6435,159.8617,5640617.0
2023-04-14,159.727,159.8666,157.8889,159.6019,7225127.0
2023-04-15,159.727,159.8666,157.8889,159.6019,7225127.0
2023-04-16,159.727,159.8666,157.8889,159.6019,7225127.0
2023-04-17,159.5009,159.9869,158.7358,159.4383,8046428.0
2023-04-18,158.0717,158.4952,153.6447,154.9536,14571485.0
2023-04-19,155.8967,156.5608,155.1076,156.4164,6752006.0
2023-04-20,156.3202,157.6579,154.9055,157.4269,9498768.0
2023-04-21,158.2546,158.7646,155.8775,156.5704,7014214.0
2023-04-22,158.2546,158.7646,155.8775,156.5704,7014214.0
2023-04-23,158.2546,158.7646,155.8775,156.5704,7014214.0
2023-04-24,156.5704,157.6435,155.7812,157.5232,5278892.0
2023-04-25,158.1295,159.1303,157.9803,158.9667,6263103.0
2023-04-26,157.9177,158.2064,156.1373,156.503,5518174.0
2023-04-27,156.7725,157.2601,156.0315,156.8687,5739700.0
2023-04-28,156.6859,157.6001,156.442,157.5424,6024864.0
2023-04-29,156.6859,157.6001,156.442,157.5424,6024864.0
2023-04-30,156.6859,157.6001,156.442,157.5424,6024864.0
2023-05-01,157.4462,158.1179,156.1373,157.4462,4893426.0
2023-05-02,158.1583,159.2554,157.4029,158.8224,7541724.0
2023-05-03,159.3228,159.9291,156.3972,156.7436,5937170.0
2023-05-04,156.5608,156.7725,155.1846,156.0315,5127992.0
2023-05-05,156.7147,156.9938,155.608,156.5608,5194461.0
2023-05-06,156.7147,156.9938,155.608,156.5608,5194461.0
2023-05-07,156.7147,156.9938,155.608,156.5608,5194461.0
2023-05-08,155.8967,156.4549,155.2712,156.2047,4994929.0
2023-05-09,155.6657,156.0315,154.7419,154.9921,5520642.0
2023-05-10,155.1364,155.8775,154.0393,155.5695,6756629.0
2023-05-11,155.7427,156.0892,153.3946,154.9343,5867620.0
2023-05-12,155.2904,155.4829,153.9912,154.7322,3904327.0
2023-05-13,155.2904,155.4829,153.9912,154.7322,3904327.0
2023-05-14,155.2904,155.4829,153.9912,154.7322,3904327.0
2023-05-15,154.7515,154.9728,152.9614,153.5485,5104486.0
2023-05-16,153.0769,154.2222,152.5669,153.3464,5599505.0
2023-05-17,153.7795,154.0345,151.8355,153.0096,6840687.0
2023-05-18,152.692,152.9518,151.6334,152.5188,5172966.0
2023-05-19,152.6246,153.9184,152.1915,152.9326,6527141.0
2023-05-20,152.6246,153.9184,152.1915,152.9326,6527141.0
2023-05-21,152.6246,153.9184,152.1915,152.9326,6527141.0
2023-05-22,153.204,154.3094,152.021,152.1083,5675927.0
2023-05-23,152.3313,153.4658,151.6235,152.0501,5793009.0
2023-05-24,152.3119,152.3701,151.1871,151.9047,5015148.0
2023-05-25,151.3132,151.5459,149.0539,149.723,6886056.0
2023-05-26,149.9945,150.5617,149.5193,149.6648,6845396.0
2023-05-27,149.9945,150.5617,149.5193,149.6648,6845396.0
2023-05-28,149.9945,150.5617,149.5193,149.6648,6845396.0
2023-05-29,149.9945,150.5617,149.5193,149.6648,6845396.0
2023-05-30,149.2963,150.6635,148.6661,149.6842,5593080.0
2023-05-31,149.9993,150.9641,149.18,150.3532,11324588.0
2023-06-01,149.849,150.3338,148.5012,149.849,7901348.0
2023-06-02,150.0236,152.5349,149.4127,152.2053,7659721.0
2023-06-03,150.0236,152.5349,149.4127,152.2053,7659721.0
2023-06-04,150.0236,152.5349,149.4127,152.2053,7659721.0
2023-06-05,151.9919,153.8246,151.6429,153.5143,6828969.0
2023-06-06,154.736,154.7651,152.6222,153.3785,5073642.0
2023-06-07,153.301,153.9797,152.661,153.7082,6504285.0
2023-06-08,153.6888,155.5505,153.0295,155.3954,5818952.0
2023-06-09,155.5505,155.8463,154.6245,155.153,6264779.0
2023-06-10,155.5505,155.8463,154.6245,155.153,6264779.0
2023-06-11,155.5505,155.8463,154.6245,155.153,6264779.0
2023-06-12,155.1433,155.3857,153.9118,155.0463,6511261.0
2023-06-13,154.8815,155.9578,154.3191,155.8608,6066788.0
2023-06-14,156.6947,157.1602,156.0935,156.6559,6699139.0
2023-06-15,157.1311,158.9346,156.5299,158.7601,7138314.0
2023-06-16,159.4873,159.9818,158.8958,159.2449,13426606.0
2023-06-17,159.4873,159.9818,158.8958,159.2449,13426606.0
2023-06-18,159.4873,159.9818,158.8958,159.2449,13426606.0
2023-06-19,159.4873,159.9818,158.8958,159.2449,13426606.0
2023-06-20,159.274,160.2921,158.8376,159.1479,7996117.0
2023-06-21,158.6146,159.9139,157.7516,158.9055,7177549.0
2023-06-22,158.9249,160.6897,158.8182,160.5927,5486186.0
2023-06-23,161.0678,161.223,160.0206,160.4569,9450724.0
2023-06-24,161.0678,161.223,160.0206,160.4569,9450724.0
2023-06-25,161.0678,161.223,160.0206,160.4569,9450724.0
2023-06-26,159.9721,159.9721,156.4329,158.6631,6978804.0
2023-06-27,158.7116,158.9055,157.5092,158.3334,4927711.0
2023-06-28,158.2462,158.2462,156.9953,158.0134,6780435.0
2023-06-29,157.7032,159.3322,157.3056,159.1188,4547514.0
2023-06-30,159.8558,160.903,159.3612,160.4957,7580141.0
2023-07-01,159.8558,160.903,159.3612,160.4957,7580141.0
2023-07-02,159.8558,160.903,159.3612,160.4957,7580141.0
2023-07-03,159.3516,159.4,158.0134,158.3916,4033713.0
2023-07-04,159.3516,159.4,158.0134,158.3916,4033713.0
2023-07-05,158.0425,158.9443,157.7904,157.868,7225523.0
2023-07-06,157.325,157.4413,156.1129,156.6947,6333687.0
2023-07-07,155.599,156.1517,154.3676,154.4161,7022226.0
2023-07-08,155.599,156.1517,154.3676,154.4161,7022226.0
2023-07-09,155.599,156.1517,154.3676,154.4161,7022226.0
2023-07-10,154.5906,155.4342,154.1736,154.6682,5739364.0
2023-07-11,154.2997,155.4342,152.8161,153.8149,6606956.0
2023-07-12,154.1155,154.1155,153.0876,153.2816,6940442.0
2023-07-13,153.204,154.2997,152.6319,153.9894,6401743.0
2023-07-14,154.3482,155.3615,154.1543,155.0172,5362237.0
2023-07-15,154.3482,155.3615,154.1543,155.0172,5362237.0
2023-07-16,154.3482,155.3615,154.1543,155.0172,5362237.0
2023-07-17,154.9009,155.0172,153.3494,154.2415,5488030.0
2023-07-18,154.2415,156.0063,153.3882,154.2318,6332509.0
2023-07-19,153.1167,155.5408,152.5543,153.9215,7522557.0
2023-07-20,157.0244,164.0058,156.4038,163.2689,21892881.0
2023-07-21,163.075,165.6349,163.075,165.024,12079999.0
2023-07-22,163.075,165.6349,163.075,165.024,12079999.0
2023-07-23,163.075,165.6349,163.075,165.024,12079999.0
2023-07-24,166.2942,168.5438,165.7997,165.887,15155446.0
2023-07-25,165.2761,167.4384,164.5973,167.1572,13790053.0
2023-07-26,166.779,168.5729,166.1972,167.4772,14288173.0
2023-07-27,166.9536,168.9995,166.8178,168.4177,12446386.0
2023-07-28,168.7183,170.037,167.9717,169.1838,14138839.0
2023-07-29,168.7183,170.037,167.9717,169.1838,14138839.0
2023-07-30,168.7183,170.037,167.9717,169.1838,14138839.0
2023-07-31,164.5392,165.0531,161.6496,162.4447,22632720.0
2023-08-01,161.3151,163.9574,161.0193,163.7634,15811545.0
2023-08-02,163.7247,166.0421,163.7247,164.7525,14599264.0
2023-08-03,164.7913,166.1197,164.5198,165.4603,17425230.0
2023-08-04,165.1694,167.4384,162.7938,163.9089,23415053.0
2023-08-05,165.1694,167.4384,162.7938,163.9089,23415053.0
2023-08-06,165.1694,167.4384,162.7938,163.9089,23415053.0
2023-08-07,164.3452,168.0784,164.2192,167.8456,17736444.0
2023-08-08,167.739,168.282,166.1876,167.9232,27378701.0
2023-08-09,167.7487,168.9607,166.8275,167.8166,42974372.0
2023-08-10,168.7183,170.6285,166.43,166.9439,48213840.0
2023-08-11,167.2445,168.6698,166.4106,168.5729,45905612.0
2023-08-12,167.2445,168.6698,166.4106,168.5729,45905612.0
2023-08-13,167.2445,168.6698,166.4106,168.5729,45905612.0
2023-08-14,168.2529,170.2698,166.5366,168.1753,64036947.0
2023-08-15,167.5548,169.2613,166.9148,167.6905,88924923.0
2023-08-16,167.2929,169.4262,166.9051,167.1572,85594288.0
2023-08-17,167.6129,170.0661,167.516,168.728,70904183.0
2023-08-18,167.9135,168.7086,166.11,167.2542,49631742.0
2023-08-19,167.9135,168.7086,166.11,167.2542,49631742.0
2023-08-20,167.9135,168.7086,166.11,167.2542,49631742.0
2023-08-21,164.5392,164.6943,160.9224,162.2702,151319484.0
2023-08-22,161.7951,162.7453,160.3891,160.9806,56835372.0
2023-08-23,160.8642,161.446,158.508,159.5358,119011431.0
2023-08-24,159.051,161.6108,158.8861,160.0788,70755064.0
2023-08-25,160.4694,163.8683,160.235,162.374,18185517.0
2023-08-26,160.4694,163.8683,160.235,162.374,18185517.0
2023-08-27,160.4694,163.8683,160.235,162.374,18185517.0
2023-08-28,161.1531,162.3349,159.3609,160.4597,18457993.0
2023-08-29,161.0261,161.8173,158.9751,160.4792,12208612.0
2023-08-30,161.2605,161.9638,159.8639,159.9127,9939097.0
2023-08-31,159.5611,159.7564,157.5189,157.9105,15332999.0
2023-09-01,157.6566,158.6919,156.2843,156.7385,8610052.0
2023-09-02,157.6566,158.6919,156.2843,156.7385,8610052.0
2023-09-03,157.6566,158.6919,156.2843,156.7385,8610052.0
2023-09-04,157.6566,158.6919,156.2843,156.7385,8610052.0
2023-09-05,156.8166,158.1938,156.5432,156.9338,9019777.0
