,ATO US Equity,ATO US Equity,ATO US Equity,ATO US Equity,ATO US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-07-29,120.7488,120.9496,119.1226,119.6124,526880.0
2023-07-30,120.7488,120.9496,119.1226,119.6124,526880.0
2023-07-31,120.1708,120.3618,118.5936,119.2304,1574185.0
2023-08-01,119.0834,120.0924,118.383,118.5936,810046.0
2023-08-02,117.6336,120.1512,117.4034,119.0051,1383328.0
2023-08-03,120.1904,120.3374,115.2923,115.929,1123559.0
2023-08-04,116.0956,117.5699,114.5673,114.8808,1208372.0
2023-08-05,116.0956,117.5699,114.5673,114.8808,1208372.0
2023-08-06,116.0956,117.5699,114.5673,114.8808,1208372.0
2023-08-07,114.8808,116.0074,114.5771,115.5862,1025888.0
2023-08-08,115.6253,116.0025,113.6955,114.7535,936207.0
2023-08-09,114.3126,115.88,113.7543,115.0866,617271.0
2023-08-10,115.067,116.0466,114.2441,114.5771,446032.0
2023-08-11,114.4792,115.2041,114.0775,115.067,556351.0
2023-08-12,114.4792,115.2041,114.0775,115.067,556351.0
2023-08-13,114.4792,115.2041,114.0775,115.067,556351.0
2023-08-14,115.1649,115.1649,113.0587,113.8816,527852.0
2023-08-15,113.4408,113.4408,112.1869,112.3632,585166.0
2023-08-16,112.5591,113.622,112.2603,113.3036,418449.0
2023-08-17,113.1273,115.3706,113.1273,114.3029,848806.0
2023-08-18,113.869,115.6781,113.869,115.3084,665912.0
2023-08-19,113.869,115.6781,113.869,115.3084,665912.0
2023-08-20,113.869,115.6781,113.869,115.3084,665912.0
2023-08-21,115.545,115.6633,113.8789,115.0915,490977.0
2023-08-22,115.1014,115.9295,114.5986,115.3577,516653.0
2023-08-23,115.8014,116.0774,114.3127,114.8648,692275.0
2023-08-24,114.4211,116.2105,114.224,114.7563,587084.0
2023-08-25,115.3577,116.3929,115.0028,116.038,788599.0
2023-08-26,115.3577,116.3929,115.0028,116.038,788599.0
2023-08-27,115.3577,116.3929,115.0028,116.038,788599.0
2023-08-28,115.7324,116.0626,114.6282,115.1605,500257.0
2023-08-29,114.993,115.6338,114.0761,115.5943,553102.0
2023-08-30,115.4859,116.2598,115.0718,115.7028,439762.0
2023-08-31,115.8901,116.245,114.293,114.3127,873041.0
2023-09-01,114.7169,115.4859,113.1444,113.8395,494490.0
2023-09-02,114.7169,115.4859,113.1444,113.8395,494490.0
2023-09-03,114.7169,115.4859,113.1444,113.8395,494490.0
2023-09-04,114.7169,115.4859,113.1444,113.8395,494490.0
2023-09-05,113.4254,114.4014,110.4382,110.6354,909294.0
2023-09-06,110.5861,110.9706,109.9945,110.6847,725687.0
2023-09-07,111.6114,112.9374,110.6649,112.4198,683274.0
2023-09-08,112.7944,113.3465,112.2325,112.5677,556937.0
2023-09-09,112.7944,113.3465,112.2325,112.5677,556937.0
2023-09-10,112.7944,113.3465,112.2325,112.5677,556937.0
2023-09-11,112.2325,113.0015,111.8874,112.3212,616543.0
2023-09-12,112.3311,112.5874,111.4536,112.2719,801938.0
2023-09-13,112.5085,114.6035,112.5085,113.6324,714197.0
2023-09-14,114.2042,114.9239,114.1254,114.7169,678370.0
2023-09-15,114.4211,114.8352,113.0409,113.386,2483402.0
2023-09-16,114.4211,114.8352,113.0409,113.386,2483402.0
2023-09-17,114.4211,114.8352,113.0409,113.386,2483402.0
2023-09-18,113.317,113.8789,112.8142,112.8832,690205.0
2023-09-19,112.8635,113.3367,112.2719,112.479,587330.0
2023-09-20,112.9818,113.5831,112.2818,112.548,448092.0
2023-09-21,112.5874,112.5874,110.0143,110.0636,615253.0
2023-09-22,109.8368,110.1326,108.9643,109.2847,731470.0
2023-09-23,109.8368,110.1326,108.9643,109.2847,731470.0
2023-09-24,109.8368,110.1326,108.9643,109.2847,731470.0
2023-09-25,108.9495,109.3439,108.3087,108.9199,772109.0
2023-09-26,108.634,108.7819,105.2426,105.4694,1189560.0
2023-09-27,105.3609,106.1595,104.8828,104.9567,1388196.0
2023-09-28,105.6172,105.6172,104.0793,104.4145,1393506.0
2023-09-29,105.4102,105.7553,103.892,104.4342,1028807.0
2023-09-30,105.4102,105.7553,103.892,104.4342,1028807.0
2023-10-01,105.4102,105.7553,103.892,104.4342,1028807.0
2023-10-02,103.9708,104.0842,100.4368,101.3089,1422279.0
2023-10-03,100.5794,103.4237,99.5738,102.8666,1392461.0
2023-10-04,103.5962,104.868,102.2357,104.8088,1560625.0
2023-10-05,104.8877,106.4552,103.7835,105.9229,1311231.0
2023-10-06,104.8285,107.239,104.099,107.0172,1216746.0
2023-10-07,104.8285,107.239,104.099,107.0172,1216746.0
2023-10-08,104.8285,107.239,104.099,107.0172,1216746.0
2023-10-09,107.1059,108.3284,107.1059,108.1411,656199.0
2023-10-10,108.1411,109.7974,107.9439,109.2354,763217.0
2023-10-11,109.3833,110.3002,109.0087,110.2114,916322.0
2023-10-12,110.4185,111.148,108.8115,109.5509,696454.0
2023-10-13,110.4283,111.2959,109.8762,110.3988,764516.0
2023-10-14,110.4283,111.2959,109.8762,110.3988,764516.0
2023-10-15,110.4283,111.2959,109.8762,110.3988,764516.0
2023-10-16,111.0593,111.4142,109.8664,110.6649,948844.0
2023-10-17,109.4622,111.8579,109.4622,111.1382,620623.0
2023-10-18,110.7931,111.0445,109.7579,110.3002,922506.0
2023-10-19,109.8664,110.5269,108.2298,108.5453,799436.0
2023-10-20,109.2946,109.8269,107.1848,107.2439,839995.0
2023-10-21,109.2946,109.8269,107.1848,107.2439,839995.0
2023-10-22,109.2946,109.8269,107.1848,107.2439,839995.0
2023-10-23,106.1398,107.5693,105.9426,106.2679,585412.0
2023-10-24,107.0862,107.5348,106.5045,107.1355,509281.0
2023-10-25,106.5735,107.6383,106.3468,106.82,975215.0
2023-10-26,106.9383,108.4467,106.7903,107.2242,790399.0
2023-10-27,106.9679,107.5496,103.956,104.6215,846789.0
2023-10-28,106.9679,107.5496,103.956,104.6215,846789.0
2023-10-29,106.9679,107.5496,103.956,104.6215,846789.0
2023-10-30,105.0651,105.7257,104.025,104.937,712519.0
2023-10-31,105.4201,106.5834,105.1884,106.1398,1380638.0
2023-11-01,106.3862,108.0918,105.5315,107.1355,1167009.0
2023-11-02,107.027,110.6255,107.027,109.8072,951402.0
2023-11-03,111.1283,112.0747,109.8861,109.9157,761966.0
2023-11-04,111.1283,112.0747,109.8861,109.9157,761966.0
2023-11-05,111.1283,112.0747,109.8861,109.9157,761966.0
2023-11-06,109.472,110.1819,108.8805,109.1368,812687.0
2023-11-07,109.0481,109.334,108.1312,108.3087,644243.0
2023-11-08,107.6186,107.8355,106.2975,107.727,1217229.0
2023-11-09,110.4973,113.3662,109.403,109.7185,1556612.0
2023-11-10,110.4382,110.7241,108.9544,109.8368,910143.0
2023-11-11,110.4382,110.7241,108.9544,109.8368,910143.0
2023-11-12,110.4382,110.7241,108.9544,109.8368,910143.0
2023-11-13,109.9058,110.0241,108.8411,109.5509,747820.0
2023-11-14,111.5029,112.686,111.1628,112.5283,934513.0
2023-11-15,111.8874,113.4057,111.1382,111.9269,1282924.0
2023-11-16,113.4353,114.0958,112.0945,112.4395,1099295.0
2023-11-17,113.0311,113.1198,111.7395,112.2916,1112018.0
2023-11-18,113.0311,113.1198,111.7395,112.2916,1112018.0
2023-11-19,113.0311,113.1198,111.7395,112.2916,1112018.0
2023-11-20,111.641,111.8973,110.3988,111.3255,1214645.0
2023-11-21,110.9213,111.3452,108.9397,110.0241,1313393.0
2023-11-22,110.4973,111.7001,109.7431,111.4536,1452134.0
2023-11-23,110.4973,111.7001,109.7431,111.4536,1452134.0
2023-11-24,111.5182,111.5777,110.5451,111.2104,732396.0
2023-11-25,111.5182,111.5777,110.5451,111.2104,732396.0
2023-11-26,111.5182,111.5777,110.5451,111.2104,732396.0
2023-11-27,111.2203,112.3126,110.5153,111.8459,1319242.0
2023-11-28,111.8558,112.9977,111.3842,111.7069,1151025.0
2023-11-29,111.6771,111.9551,110.8083,111.26,1329727.0
2023-11-30,111.7665,113.0771,110.3863,113.0076,10055828.0
2023-12-01,113.1268,113.8119,112.1487,113.0474,1687285.0
2023-12-02,113.1268,113.8119,112.1487,113.0474,1687285.0
2023-12-03,113.1268,113.8119,112.1487,113.0474,1687285.0
2023-12-04,112.5112,114.4772,112.2878,114.1098,1363275.0
2023-12-05,114.2389,114.5169,112.4814,113.0771,1046046.0
2023-12-06,113.2956,113.9311,112.819,113.9212,932063.0
2023-12-07,114.0602,114.3134,113.385,113.7226,864832.0
2023-12-08,113.6431,113.6729,112.1587,112.6601,885521.0
2023-12-09,113.6431,113.6729,112.1587,112.6601,885521.0
2023-12-10,113.6431,113.6729,112.1587,112.6601,885521.0
2023-12-11,112.531,112.7942,111.5132,112.5211,878214.0
2023-12-12,112.7197,113.2559,111.7267,112.8984,894666.0
2023-12-13,112.9779,116.2943,112.2331,116.0262,1900450.0
2023-12-14,116.5723,117.4362,114.4176,114.5765,1317948.0
2023-12-15,114.1893,114.219,113.1764,114.0105,2470507.0
2023-12-16,114.1893,114.219,113.1764,114.0105,2470507.0
2023-12-17,114.1893,114.219,113.1764,114.0105,2470507.0
2023-12-18,114.1595,114.6559,112.9183,113.4743,918925.0
2023-12-19,113.7623,114.368,113.375,114.3382,787760.0
2023-12-20,114.08,114.6758,112.3324,112.3622,588544.0
2023-12-21,112.6899,113.8516,112.2307,112.9481,436323.0
2023-12-22,113.4743,114.8545,113.241,114.0999,375086.0
2023-12-23,113.4743,114.8545,113.241,114.0999,375086.0
2023-12-24,113.4743,114.8545,113.241,114.0999,375086.0
2023-12-25,113.4743,114.8545,113.241,114.0999,375086.0
2023-12-26,113.9311,115.4602,113.6431,114.9935,602739.0
2023-12-27,115.1326,115.3014,114.6708,115.1028,437582.0
2023-12-28,115.1226,115.917,114.8942,115.2616,436252.0
2023-12-29,114.7751,115.4106,114.3581,115.0829,429847.0
2023-12-30,114.7751,115.4106,114.3581,115.0829,429847.0
2023-12-31,114.7751,115.4106,114.3581,115.0829,429847.0
2024-01-01,114.7751,115.4106,114.3581,115.0829,429847.0
2024-01-02,114.8545,116.5028,114.8545,116.1056,882307.0
2024-01-03,116.2844,117.8487,116.2149,117.188,1093481.0
2024-01-04,117.4461,117.9128,116.6617,116.7709,550612.0
2024-01-05,116.5326,117.605,116.195,117.1482,628157.0
2024-01-06,116.5326,117.605,116.195,117.1482,628157.0
2024-01-07,116.5326,117.605,116.195,117.1482,628157.0
2024-01-08,117.3965,118.0816,116.5525,118.0121,492622.0
2024-01-09,117.6447,117.9724,116.8901,117.5256,594274.0
2024-01-10,117.6844,117.9426,116.8305,117.2078,627573.0
2024-01-11,116.9298,116.9298,114.4276,114.5765,623367.0
2024-01-12,115.351,115.8078,114.6559,114.9737,509430.0
2024-01-13,115.351,115.8078,114.6559,114.9737,509430.0
2024-01-14,115.351,115.8078,114.6559,114.9737,509430.0
2024-01-15,115.351,115.8078,114.6559,114.9737,509430.0
2024-01-16,114.3382,115.0629,112.958,113.2757,692476.0
2024-01-17,112.7098,113.663,111.0118,111.9452,854462.0
2024-01-18,111.6771,111.7168,110.3763,111.6374,1126989.0
2024-01-19,112.5012,112.6998,111.3544,112.2828,1169938.0
2024-01-20,112.5012,112.6998,111.3544,112.2828,1169938.0
2024-01-21,112.5012,112.6998,111.3544,112.2828,1169938.0
2024-01-22,112.4714,113.0672,111.6473,112.3424,685876.0
2024-01-23,110.8629,112.4839,110.8629,111.9055,752299.0
2024-01-24,112.5807,112.6651,109.9394,110.1082,831917.0
2024-01-25,110.6047,113.2261,110.5504,113.1169,1102005.0
2024-01-26,113.4843,113.6828,112.6204,112.8984,799660.0
2024-01-27,113.4843,113.6828,112.6204,112.8984,799660.0
2024-01-28,113.4843,113.6828,112.6204,112.8984,799660.0
2024-01-29,112.958,113.6928,112.5012,113.4545,572886.0
2024-01-30,113.1069,114.1495,112.7594,113.7027,525394.0
2024-01-31,114.7254,115.0829,112.392,113.1367,1123090.0
2024-02-01,113.236,115.0035,112.5112,114.9737,638620.0
2024-02-02,113.8516,114.224,111.8558,112.9679,774717.0
2024-02-03,113.8516,114.224,111.8558,112.9679,774717.0
2024-02-04,113.8516,114.224,111.8558,112.9679,774717.0
2024-02-05,111.9154,112.2629,110.4458,110.992,780260.0
2024-02-06,110.7139,111.1707,110.0586,111.0217,1171841.0
2024-02-07,112.4615,112.4615,109.8575,111.1409,1227501.0
2024-02-08,110.6742,112.2431,110.56,112.1338,819192.0
2024-02-09,111.7962,112.7048,111.7962,112.3126,745088.0
2024-02-10,111.7962,112.7048,111.7962,112.3126,745088.0
2024-02-11,111.7962,112.7048,111.7962,112.3126,745088.0
2024-02-12,112.4615,113.4942,112.1835,113.1963,918513.0
2024-02-13,112.8488,112.9481,109.6813,110.9622,633587.0
2024-02-14,111.0118,112.4948,110.7536,112.1835,700652.0
2024-02-15,112.4913,113.7821,112.4913,113.4644,719071.0
2024-02-16,112.8488,113.7027,112.5012,113.1467,1012070.0
2024-02-17,112.8488,113.7027,112.5012,113.1467,1012070.0
2024-02-18,112.8488,113.7027,112.5012,113.1467,1012070.0
2024-02-19,112.8488,113.7027,112.5012,113.1467,1012070.0
2024-02-20,113.2658,114.8446,112.7495,112.8885,843317.0
2024-02-21,113.2261,114.1793,112.886,113.8814,831880.0
2024-02-22,112.8686,113.802,112.2331,113.385,922128.0
2024-02-23,113.39,114.03,112.74,112.76,733077.0
2024-02-24,113.39,114.03,112.74,112.76,733077.0
2024-02-25,113.39,114.03,112.74,112.76,733077.0
2024-02-26,112.53,112.53,111.02,111.62,682541.0
2024-02-27,112.05,112.62,111.516,112.53,498206.0
2024-02-28,112.46,113.27,111.85,112.46,619462.0
2024-02-29,113.11,113.555,112.62,112.91,1189123.0
2024-03-01,112.62,113.23,111.255,112.73,578275.0
2024-03-02,112.62,113.23,111.255,112.73,578275.0
2024-03-03,112.62,113.23,111.255,112.73,578275.0
2024-03-04,112.32,115.02,112.32,114.68,980975.0
2024-03-05,115.05,115.43,113.72,114.46,1395521.0
2024-03-06,115.04,115.645,114.4,115.2,1120122.0
2024-03-07,116.11,116.62,115.18,115.59,796991.0
2024-03-08,116.06,116.6344,115.295,115.82,999668.0
2024-03-09,116.06,116.6344,115.295,115.82,999668.0
2024-03-10,116.06,116.6344,115.295,115.82,999668.0
2024-03-11,116.04,117.14,115.5,117.0,845153.0
2024-03-12,116.58,117.16,115.78,116.52,1264711.0
2024-03-13,117.12,117.24,115.81,116.23,1051115.0
2024-03-14,116.8,116.8,114.52,114.9,1289300.0
2024-03-15,114.0,115.915,113.82,114.55,2832286.0
2024-03-16,114.0,115.915,113.82,114.55,2832286.0
2024-03-17,114.0,115.915,113.82,114.55,2832286.0
2024-03-18,114.76,116.435,114.295,115.41,861445.0
2024-03-19,115.89,116.68,115.325,115.78,805795.0
2024-03-20,115.35,116.53,115.26,116.5,979178.0
2024-03-21,116.67,117.18,116.1,116.83,473812.0
2024-03-22,117.63,117.9,116.34,116.57,538347.0
2024-03-23,117.63,117.9,116.34,116.57,538347.0
2024-03-24,117.63,117.9,116.34,116.57,538347.0
2024-03-25,116.9,116.975,115.635,116.1,466489.0
2024-03-26,116.05,116.2,114.75,115.25,514276.0
2024-03-27,115.93,118.3,115.54,118.26,833597.0
2024-03-28,118.06,119.05,117.89,118.87,1265443.0
2024-03-29,118.06,119.05,117.89,118.87,1265443.0
2024-03-30,118.06,119.05,117.89,118.87,1265443.0
2024-03-31,118.06,119.05,117.89,118.87,1265443.0
2024-04-01,119.05,119.36,117.48,117.85,650753.0
2024-04-02,117.52,119.1,117.52,117.77,674974.0
2024-04-03,117.6,117.8662,116.33,116.97,628565.0
2024-04-04,117.96,117.96,115.16,116.13,768654.0
2024-04-05,115.58,116.41,115.01,116.23,525717.0
2024-04-06,115.58,116.41,115.01,116.23,525717.0
2024-04-07,115.58,116.41,115.01,116.23,525717.0
2024-04-08,116.4,116.96,115.951,116.33,676043.0
