,WEC US Equity,WEC US Equity,WEC US Equity,WEC US Equity,WEC US Equity
2023-07-14,88.6876,89.0954,88.1099,88.7458,1489099.0
2023-07-15,88.6876,89.0954,88.1099,88.7458,1489099.0
2023-07-16,88.6876,89.0954,88.1099,88.7458,1489099.0
2023-07-17,88.4448,88.8235,86.8233,86.9204,1297610.0
2023-07-18,86.969,87.6389,85.2844,86.1048,1260598.0
2023-07-19,86.4932,87.7166,86.4932,87.0272,1074111.0
2023-07-20,87.3185,88.639,86.4641,88.6099,983764.0
2023-07-21,88.8623,90.0761,88.7167,89.6877,997266.0
2023-07-22,88.8623,90.0761,88.7167,89.6877,997266.0
2023-07-23,88.8623,90.0761,88.7167,89.6877,997266.0
2023-07-24,89.9304,89.9595,88.8623,89.5323,830357.0
2023-07-25,89.6294,89.8527,89.0565,89.3672,1330345.0
2023-07-26,89.2896,90.6586,89.076,89.8527,1148242.0
2023-07-27,89.5226,90.1343,87.6972,87.9496,1540416.0
2023-07-28,88.5225,88.775,87.0321,87.4447,1148372.0
2023-07-29,88.5225,88.775,87.0321,87.4447,1148372.0
2023-07-30,88.5225,88.775,87.0321,87.4447,1148372.0
2023-07-31,87.8817,88.1827,86.7554,87.2506,1227296.0
2023-08-01,87.7555,88.7847,86.8476,87.0078,1888209.0
2023-08-02,86.5223,87.6001,86.4495,86.9204,1007085.0
2023-08-03,86.4544,86.7207,84.93,85.697,1755718.0
2023-08-04,85.9786,86.8428,83.9978,84.7358,1482089.0
2023-08-05,85.9786,86.8428,83.9978,84.7358,1482089.0
2023-08-06,85.9786,86.8428,83.9978,84.7358,1482089.0
2023-08-07,84.9979,85.5368,84.7358,84.9494,1600319.0
2023-08-08,84.9591,85.2504,83.9687,85.1436,1610591.0
2023-08-09,84.9688,85.8135,84.5998,84.7455,1184572.0
2023-08-10,84.93,85.5611,84.2212,84.5513,1745859.0
2023-08-11,84.7864,85.3057,84.3357,85.0117,1047223.0
2023-08-12,84.7864,85.3057,84.3357,85.0117,1047223.0
2023-08-13,84.7864,85.3057,84.3357,85.0117,1047223.0
2023-08-14,85.0117,85.1488,83.9095,84.4337,1017618.0
2023-08-15,83.934,84.0908,82.5134,82.5232,1239561.0
2023-08-16,82.7779,83.4931,82.7779,83.2384,1102447.0
2023-08-17,83.5323,84.1104,83.1845,83.258,1168065.0
2023-08-18,83.258,84.4533,83.2335,84.2475,1412255.0
2023-08-19,83.258,84.4533,83.2335,84.2475,1412255.0
2023-08-20,83.258,84.4533,83.2335,84.2475,1412255.0
2023-08-21,84.1398,84.2279,82.9396,83.3658,1146071.0
2023-08-22,83.258,83.6989,83.0523,83.3364,842897.0
2023-08-23,83.6009,83.7479,82.5134,83.0425,1232364.0
2023-08-24,82.9151,84.3161,82.8073,82.8759,830734.0
2023-08-25,83.2384,83.7969,82.8661,83.3756,1167483.0
2023-08-26,83.2384,83.7969,82.8661,83.3756,1167483.0
2023-08-27,83.2384,83.7969,82.8661,83.3756,1167483.0
2023-08-28,83.4833,84.0712,83.2776,83.5225,948277.0
2023-08-29,83.6009,84.2671,83.3266,83.6891,1034377.0
2023-08-30,83.6303,84.1692,83.0817,83.5029,849783.0
2023-08-31,83.5813,83.7528,82.4154,82.4154,1199498.0
2023-09-01,82.6898,82.8563,80.5098,81.4259,1493516.0
2023-09-02,82.6898,82.8563,80.5098,81.4259,1493516.0
2023-09-03,82.6898,82.8563,80.5098,81.4259,1493516.0
2023-09-04,82.6898,82.8563,80.5098,81.4259,1493516.0
2023-09-05,81.3377,81.4455,79.7799,80.358,1758235.0
2023-09-06,80.5343,80.9948,80.1131,80.407,1518553.0
2023-09-07,81.132,82.2489,80.9282,81.9354,1404811.0
2023-09-08,82.1117,83.1894,81.8384,82.9543,1505049.0
2023-09-09,82.1117,83.1894,81.8384,82.9543,1505049.0
2023-09-10,82.1117,83.1894,81.8384,82.9543,1505049.0
2023-09-11,82.5428,83.356,82.5428,82.8171,996994.0
2023-09-12,82.8563,83.0327,82.2979,82.7387,1227165.0
2023-09-13,82.8661,84.42,82.7507,83.9732,1635465.0
2023-09-14,84.3749,85.0901,84.1202,85.0509,1155408.0
2023-09-15,84.7766,85.7563,84.4435,84.5121,2351676.0
2023-09-16,84.7766,85.7563,84.4435,84.5121,2351676.0
2023-09-17,84.7766,85.7563,84.4435,84.5121,2351676.0
2023-09-18,84.7276,85.433,84.2475,84.9236,1565372.0
2023-09-19,84.8158,85.4624,84.757,84.9432,1391818.0
2023-09-20,85.2959,86.109,84.9138,85.3938,1283082.0
2023-09-21,85.3448,85.6388,84.3876,84.5611,1351845.0
2023-09-22,84.1398,84.6296,83.6009,83.7087,1858514.0
2023-09-23,84.1398,84.6296,83.6009,83.7087,1858514.0
2023-09-24,84.1398,84.6296,83.6009,83.7087,1858514.0
2023-09-25,83.2776,83.629,82.3273,83.0131,1527409.0
2023-09-26,82.8465,82.8465,79.8681,79.9857,1755956.0
2023-09-27,79.535,80.1816,78.8002,78.9374,2098241.0
2023-09-28,79.2411,79.3244,77.6147,78.2614,2097287.0
2023-09-29,78.9668,79.4174,78.3593,78.9178,1760920.0
2023-09-30,78.9668,79.4174,78.3593,78.9178,1760920.0
2023-10-01,78.9668,79.4174,78.3593,78.9178,1760920.0
2023-10-02,78.3985,78.4426,74.7028,75.4691,2669133.0
2023-10-03,74.8911,76.8603,73.9407,76.6546,2673958.0
2023-10-04,76.9485,77.7911,75.6699,77.6147,2608697.0
2023-10-05,77.2718,78.3005,76.8407,77.6931,2544205.0
2023-10-06,76.8015,79.4076,76.1843,78.9962,2639686.0
2023-10-07,76.8015,79.4076,76.1843,78.9962,2639686.0
2023-10-08,76.8015,79.4076,76.1843,78.9962,2639686.0
2023-10-09,79.0843,80.0935,78.8198,80.0641,1892710.0
2023-10-10,80.0249,80.7107,79.5644,80.5735,2113347.0
2023-10-11,80.8577,81.4357,80.162,81.2691,1513026.0
2023-10-12,80.9262,81.2495,79.3293,79.6526,1679604.0
2023-10-13,80.5049,80.9262,79.7016,80.8479,1890580.0
2023-10-14,80.5049,80.9262,79.7016,80.8479,1890580.0
2023-10-15,80.5049,80.9262,79.7016,80.8479,1890580.0
2023-10-16,81.0634,82.0921,80.2698,81.9256,1522516.0
2023-10-17,81.0046,81.8545,80.8087,81.7394,2184100.0
2023-10-18,81.6218,82.0578,80.9164,81.3279,1603420.0
2023-10-19,81.0144,81.6708,80.4756,80.7793,1387611.0
2023-10-20,80.7793,81.4847,79.5448,79.5546,1655345.0
2023-10-21,80.7793,81.4847,79.5448,79.5546,1655345.0
2023-10-22,80.7793,81.4847,79.5448,79.5546,1655345.0
2023-10-23,78.6532,79.9955,78.1634,78.8982,1586904.0
2023-10-24,79.7408,80.26,79.6308,79.9269,1570853.0
2023-10-25,79.7114,80.7989,79.6232,80.6519,1243051.0
2023-10-26,80.8381,82.1607,80.6519,81.4455,1355089.0
2023-10-27,81.034,81.6904,79.7505,80.0739,1328211.0
2023-10-28,81.034,81.6904,79.7505,80.0739,1328211.0
2023-10-29,81.034,81.6904,79.7505,80.0739,1328211.0
2023-10-30,80.3384,81.0291,79.3587,79.9465,2421323.0
2023-10-31,82.0921,82.0921,78.4769,79.7408,3728902.0
2023-11-01,80.0053,81.568,79.3293,80.887,2575574.0
2023-11-02,80.7205,82.8367,80.7107,82.1901,2129507.0
2023-11-03,83.1404,83.5617,82.2391,82.2489,1505924.0
2023-11-04,83.1404,83.5617,82.2391,82.2489,1505924.0
2023-11-05,83.1404,83.5617,82.2391,82.2489,1505924.0
2023-11-06,82.1607,82.386,81.0144,81.083,1642407.0
2023-11-07,80.8674,80.9458,80.1718,80.3874,1696271.0
2023-11-08,79.8975,80.0641,78.5455,79.3587,1764994.0
2023-11-09,79.6036,79.9416,77.987,78.0164,1992565.0
2023-11-10,78.3495,78.7708,77.8401,78.6826,2006274.0
2023-11-11,78.3495,78.7708,77.8401,78.6826,2006274.0
2023-11-12,78.3495,78.7708,77.8401,78.6826,2006274.0
2023-11-13,78.742,79.0487,77.9505,78.5342,1970954.0
2023-11-14,80.1765,81.2252,79.8599,80.6415,2017369.0
2023-11-15,80.3447,81.5913,80.1716,80.5624,1985998.0
2023-11-16,81.3044,82.4372,80.9581,81.4923,2945455.0
2023-11-17,81.9277,81.9277,80.6761,80.8691,2180690.0
2023-11-18,81.9277,81.9277,80.6761,80.8691,2180690.0
2023-11-19,81.9277,81.9277,80.6761,80.8691,2180690.0
2023-11-20,80.4733,80.8097,79.1278,80.4535,2030394.0
2023-11-21,80.6613,80.9482,79.484,80.0578,1509939.0
2023-11-22,80.2755,80.6514,79.7115,80.6118,1321346.0
2023-11-23,80.2755,80.6514,79.7115,80.6118,1321346.0
2023-11-24,80.7602,80.8493,80.0974,80.7306,692021.0
2023-11-25,80.7602,80.8493,80.0974,80.7306,692021.0
2023-11-26,80.7602,80.8493,80.0974,80.7306,692021.0
2023-11-27,80.7998,81.4577,80.1023,81.3439,2132287.0
2023-11-28,81.3736,83.0654,81.1955,82.2739,2389312.0
2023-11-29,82.2442,83.2831,81.9573,82.086,2203592.0
2023-11-30,82.2838,82.8576,81.6407,82.729,2563396.0
2023-12-01,82.7488,84.0745,82.3531,84.0646,2006804.0
2023-12-02,82.7488,84.0745,82.3531,84.0646,2006804.0
2023-12-03,82.7488,84.0745,82.3531,84.0646,2006804.0
2023-12-04,83.4216,84.678,83.4067,84.0943,1614922.0
2023-12-05,84.0943,84.3077,82.7488,82.8379,1882136.0
2023-12-06,83.2831,84.035,82.8675,84.0053,1575612.0
2023-12-07,84.0943,84.6484,83.4216,84.0943,1725894.0
2023-12-08,84.0548,84.1415,82.5213,83.1742,1712901.0
2023-12-09,84.0548,84.1415,82.5213,83.1742,1712901.0
2023-12-10,84.0548,84.1415,82.5213,83.1742,1712901.0
2023-12-11,82.9566,83.377,82.3036,83.3127,2264978.0
2023-12-12,83.5205,83.5205,81.9573,82.1453,2907186.0
2023-12-13,82.1156,86.1126,81.6655,86.073,2418860.0
2023-12-14,86.5974,86.726,83.5551,83.7184,3011552.0
2023-12-15,82.8675,83.0258,80.7503,81.5814,4694304.0
2023-12-16,82.8675,83.0258,80.7503,81.5814,4694304.0
2023-12-17,82.8675,83.0258,80.7503,81.5814,4694304.0
2023-12-18,81.9474,82.2541,81.0274,81.5022,2841976.0
2023-12-19,81.7595,82.4619,81.2599,82.3729,1603618.0
2023-12-20,82.6004,82.7389,80.8888,80.9185,2853280.0
2023-12-21,81.2054,81.9573,80.6613,81.4726,1994095.0
2023-12-22,82.0958,82.8774,81.8485,82.0563,1419785.0
2023-12-23,82.0958,82.8774,81.8485,82.0563,1419785.0
2023-12-24,82.0958,82.8774,81.8485,82.0563,1419785.0
2023-12-25,82.0958,82.8774,81.8485,82.0563,1419785.0
2023-12-26,81.8683,82.9368,81.8164,82.7488,1266804.0
2023-12-27,82.6499,82.8082,82.1651,82.5608,1564397.0
2023-12-28,82.264,83.3424,82.264,83.1544,1459772.0
2023-12-29,82.8181,83.4216,82.6697,83.2732,1362598.0
2023-12-30,82.8181,83.4216,82.6697,83.2732,1362598.0
2023-12-31,82.8181,83.4216,82.6697,83.2732,1362598.0
2024-01-01,82.8181,83.4216,82.6697,83.2732,1362598.0
2024-01-02,83.105,85.42,82.8576,85.4003,2582766.0
2024-01-03,85.6872,85.8455,84.8314,85.6872,1979704.0
2024-01-04,84.7869,85.9642,84.6583,85.0045,2326624.0
2024-01-05,84.8462,85.7267,84.4505,85.3211,1578739.0
2024-01-06,84.8462,85.7267,84.4505,85.3211,1578739.0
2024-01-07,84.8462,85.7267,84.4505,85.3211,1578739.0
2024-01-08,84.9649,85.1826,84.0943,84.6583,2677193.0
2024-01-09,84.1636,84.8263,83.6986,84.4208,1817625.0
2024-01-10,84.3812,85.0243,84.1339,84.678,1636011.0
2024-01-11,84.4208,84.4208,79.9984,81.245,3458213.0
2024-01-12,81.9771,82.4021,81.5863,81.9079,1991341.0
2024-01-13,81.9771,82.4021,81.5863,81.9079,1991341.0
2024-01-14,81.9771,82.4021,81.5863,81.9079,1991341.0
2024-01-15,81.9771,82.4021,81.5863,81.9079,1991341.0
2024-01-16,81.6309,82.1057,81.2648,81.6902,2897031.0
2024-01-17,81.0076,82.2838,80.1468,80.4436,2078264.0
2024-01-18,80.1369,80.1698,78.8509,79.5433,2695048.0
2024-01-19,79.85,79.8797,78.9992,79.1773,2205954.0
2024-01-20,79.85,79.8797,78.9992,79.1773,2205954.0
2024-01-21,79.85,79.8797,78.9992,79.1773,2205954.0
2024-01-22,79.207,79.8599,78.3166,78.6331,2356142.0
2024-01-23,78.6232,79.1179,78.2968,78.9003,1748096.0
2024-01-24,79.5532,79.7214,77.901,78.2176,2772929.0
2024-01-25,78.9398,79.3405,78.2285,79.1575,2141619.0
2024-01-26,79.3455,79.7776,78.6232,79.019,2386356.0
2024-01-27,79.3455,79.7776,78.6232,79.019,2386356.0
2024-01-28,79.3455,79.7776,78.6232,79.019,2386356.0
2024-01-29,79.019,80.0281,78.5936,79.5928,2784577.0
2024-01-30,79.5236,80.3694,78.8409,79.8995,2198863.0
2024-01-31,80.6118,80.7751,79.385,79.8995,12843073.0
2024-02-01,78.6035,81.1906,78.2275,80.9086,4311415.0
2024-02-02,79.0388,79.8352,78.3759,79.0091,2560152.0
2024-02-03,79.0388,79.8352,78.3759,79.0091,2560152.0
2024-02-04,79.0388,79.8352,78.3759,79.0091,2560152.0
2024-02-05,78.3561,78.3561,77.1392,77.1986,2068000.0
2024-02-06,77.0007,77.7922,76.8226,77.5053,1767605.0
2024-02-07,77.812,77.8417,76.8721,77.3272,1662881.0
2024-02-08,76.971,77.1887,75.9817,76.5753,2264369.0
2024-02-09,76.2686,76.9067,76.1301,76.7237,2176326.0
2024-02-10,76.2686,76.9067,76.1301,76.7237,2176326.0
2024-02-11,76.2686,76.9067,76.1301,76.7237,2176326.0
2024-02-12,76.7138,77.5696,76.3379,77.535,2250787.0
2024-02-13,77.34,77.88,75.126,76.46,2430393.0
2024-02-14,76.36,76.9,76.13,76.65,1493125.0
2024-02-15,77.0,78.02,76.87,78.0,2342014.0
2024-02-16,77.57,78.43,77.24,78.07,1789180.0
2024-02-17,77.57,78.43,77.24,78.07,1789180.0
2024-02-18,77.57,78.43,77.24,78.07,1789180.0
2024-02-19,77.57,78.43,77.24,78.07,1789180.0
2024-02-20,78.18,79.42,77.85,78.0,1586640.0
2024-02-21,78.48,79.33,77.94,79.29,1313466.0
2024-02-22,78.67,78.76,77.7,78.25,1880150.0
2024-02-23,78.45,79.41,78.15,78.86,1458748.0
2024-02-24,78.45,79.41,78.15,78.86,1458748.0
2024-02-25,78.45,79.41,78.15,78.86,1458748.0
2024-02-26,78.24,78.26,76.52,76.55,1775245.0
2024-02-27,76.86,77.545,76.5,77.46,1610394.0
2024-02-28,77.3,77.945,77.09,77.2,1687945.0
2024-02-29,77.56,79.04,77.19,78.49,3807307.0
2024-03-01,78.21,78.49,76.78,78.39,2399892.0
2024-03-02,78.21,78.49,76.78,78.39,2399892.0
2024-03-03,78.21,78.49,76.78,78.39,2399892.0
2024-03-04,77.91,80.02,77.78,79.72,2004318.0
2024-03-05,80.18,81.105,79.28,79.73,2505204.0
2024-03-06,80.45,81.5,80.3416,81.22,1835596.0
2024-03-07,81.81,82.17,81.38,81.55,1821815.0
2024-03-08,81.94,82.17,80.94,81.68,1505931.0
2024-03-09,81.94,82.17,80.94,81.68,1505931.0
2024-03-10,81.94,82.17,80.94,81.68,1505931.0
2024-03-11,81.87,82.76,81.41,82.1,1356339.0
2024-03-12,82.11,82.11,80.66,81.01,1528513.0
2024-03-13,81.43,81.91,80.59,80.77,1475557.0
2024-03-14,80.37,80.625,79.33,80.38,2339889.0
2024-03-15,79.79,81.04,79.79,80.78,3962803.0
2024-03-16,79.79,81.04,79.79,80.78,3962803.0
2024-03-17,79.79,81.04,79.79,80.78,3962803.0
2024-03-18,80.76,81.57,80.36,81.02,2380141.0
2024-03-19,81.33,81.95,80.71,81.0,2101729.0
2024-03-20,80.77,81.56,80.21,80.56,1296608.0
2024-03-21,80.65,80.97,79.79,80.04,1636041.0
2024-03-22,80.69,80.7,79.78,80.01,1318612.0
2024-03-23,80.69,80.7,79.78,80.01,1318612.0
2024-03-24,80.69,80.7,79.78,80.01,1318612.0
2024-03-25,80.18,80.46,79.4,79.9,1714268.0
2024-03-26,79.84,80.045,78.5,78.65,2329759.0
2024-03-27,79.12,81.19,78.95,81.18,2501249.0
2024-03-28,81.45,82.17,80.99,82.12,2649243.0
2024-03-29,81.45,82.17,80.99,82.12,2649243.0
2024-03-30,81.45,82.17,80.99,82.12,2649243.0
2024-03-31,81.45,82.17,80.99,82.12,2649243.0
2024-04-01,81.96,82.13,81.195,81.56,1239582.0
2024-04-02,81.56,82.65,81.55,81.89,1260789.0
2024-04-03,81.87,82.17,81.07,81.22,1233408.0
2024-04-04,81.77,81.835,80.29,81.03,1409607.0
2024-04-05,80.36,80.6502,79.65,80.28,1582900.0
2024-04-06,80.36,80.6502,79.65,80.28,1582900.0
2024-04-07,80.36,80.6502,79.65,80.28,1582900.0
2024-04-08,80.39,81.51,80.18,81.33,1194667.0
