,MRO US Equity,MRO US Equity,MRO US Equity,MRO US Equity,MRO US Equity
2023-07-05,22.9421,22.9619,22.488,22.6065,9573531.0
2023-07-06,22.3597,22.6164,21.6835,22.2511,13858795.0
2023-07-07,22.1721,23.4456,22.1721,23.2185,18665769.0
2023-07-08,22.1721,23.4456,22.1721,23.2185,18665769.0
2023-07-09,22.1721,23.4456,22.1721,23.2185,18665769.0
2023-07-10,23.0211,23.5048,22.9273,23.495,12628705.0
2023-07-11,23.7812,24.2452,23.6381,24.0182,14668731.0
2023-07-12,24.2946,24.65,24.2255,24.4723,12062215.0
2023-07-13,24.4723,24.9757,24.3044,24.8079,14160080.0
2023-07-14,24.5907,24.6253,23.6578,23.7714,13302313.0
2023-07-15,24.5907,24.6253,23.6578,23.7714,13302313.0
2023-07-16,24.5907,24.6253,23.6578,23.7714,13302313.0
2023-07-17,23.7417,23.8602,23.5459,23.6529,12427270.0
2023-07-18,23.6332,24.6993,23.5838,24.4821,12989139.0
2023-07-19,24.3933,24.8573,24.3044,24.5512,10726747.0
2023-07-20,24.8573,24.9757,24.6048,24.9066,10775029.0
2023-07-21,24.9757,25.035,24.6937,24.9659,15279066.0
2023-07-22,24.9757,25.035,24.6937,24.9659,15279066.0
2023-07-23,24.9757,25.035,24.6937,24.9659,15279066.0
2023-07-24,25.1732,25.6359,25.0448,25.3114,14894369.0
2023-07-25,25.3114,25.8741,25.1732,25.647,12298085.0
2023-07-26,25.42,25.7753,25.3459,25.7753,11948691.0
2023-07-27,25.9629,26.0616,25.4792,25.5286,9196088.0
2023-07-28,25.7062,25.7753,25.3805,25.7655,7837572.0
2023-07-29,25.7062,25.7753,25.3805,25.7655,7837572.0
2023-07-30,25.7062,25.7753,25.3805,25.7655,7837572.0
2023-07-31,26.0419,26.1505,25.7951,25.9333,8601714.0
2023-08-01,25.6964,25.9234,25.4101,25.8444,10064029.0
2023-08-02,25.5483,25.6125,24.9609,25.3805,11954520.0
2023-08-03,25.2916,26.0024,24.7092,25.4496,14216024.0
2023-08-04,25.6865,26.19,25.5779,25.8444,12380778.0
2023-08-05,25.6865,26.19,25.5779,25.8444,12380778.0
2023-08-06,25.6865,26.19,25.5779,25.8444,12380778.0
2023-08-07,25.9432,26.1011,25.5977,25.6865,11529954.0
2023-08-08,25.1435,25.6668,24.8819,25.4891,10131903.0
2023-08-09,25.8741,26.4713,25.6371,25.9333,11956785.0
2023-08-10,25.953,26.2936,25.7062,25.9037,11372388.0
2023-08-11,25.9037,26.6441,25.8543,26.496,10504008.0
2023-08-12,25.9037,26.6441,25.8543,26.496,10504008.0
2023-08-13,25.9037,26.6441,25.8543,26.496,10504008.0
2023-08-14,26.4664,26.5059,25.953,26.111,8461360.0
2023-08-15,25.8434,25.893,25.4867,25.6254,7309454.0
2023-08-16,25.7642,26.0714,25.3083,25.3282,7063301.0
2023-08-17,25.8236,26.0218,25.6489,25.7642,11932977.0
2023-08-18,25.4768,26.3092,25.4768,26.1506,10305163.0
2023-08-19,25.4768,26.3092,25.4768,26.1506,10305163.0
2023-08-20,25.4768,26.3092,25.4768,26.1506,10305163.0
2023-08-21,26.3389,26.5667,25.9277,26.2002,12166235.0
2023-08-22,26.2101,26.3885,25.8534,25.8732,8637908.0
2023-08-23,25.5462,25.6403,25.2266,25.4966,8305566.0
2023-08-24,25.2687,25.5886,25.1151,25.2885,8305004.0
2023-08-25,25.4768,25.6155,25.125,25.3876,9412687.0
2023-08-26,25.4768,25.6155,25.125,25.3876,9412687.0
2023-08-27,25.4768,25.6155,25.125,25.3876,9412687.0
2023-08-28,25.6155,25.9723,25.4273,25.6849,7299257.0
2023-08-29,25.6948,25.9673,25.4942,25.9029,8090002.0
2023-08-30,26.0714,26.2299,25.9673,26.1407,7169374.0
2023-08-31,26.2497,26.2596,25.9227,26.111,9141621.0
2023-09-01,26.5173,26.9829,26.4628,26.8641,9786483.0
2023-09-02,26.5173,26.9829,26.4628,26.8641,9786483.0
2023-09-03,26.5173,26.9829,26.4628,26.8641,9786483.0
2023-09-04,26.5173,26.9829,26.4628,26.8641,9786483.0
2023-09-05,27.0623,27.4091,26.9037,26.9136,9552960.0
2023-09-06,26.765,27.1168,26.5074,26.8443,9194593.0
2023-09-07,26.8344,27.0028,26.4283,26.4578,10842165.0
2023-09-08,26.7056,27.3497,26.656,27.0623,9602847.0
2023-09-09,26.7056,27.3497,26.656,27.0623,9602847.0
2023-09-10,26.7056,27.3497,26.656,27.0623,9602847.0
2023-09-11,27.2506,27.3744,25.8831,25.9227,16014393.0
2023-09-12,26.2101,26.9483,26.2003,26.8839,9792530.0
2023-09-13,26.9731,27.0276,26.2795,26.329,11109947.0
2023-09-14,26.7947,27.3764,26.7947,27.0821,12940057.0
2023-09-15,26.8641,27.3178,26.5222,26.6362,18348069.0
2023-09-16,26.8641,27.3178,26.5222,26.6362,18348069.0
2023-09-17,26.8641,27.3178,26.5222,26.6362,18348069.0
2023-09-18,26.9037,26.9731,26.3984,26.656,8817389.0
2023-09-19,26.9929,27.1168,26.2349,26.5074,10307529.0
2023-09-20,26.3984,26.7056,25.9029,25.9128,9389829.0
2023-09-21,26.0317,26.1952,25.4966,25.6353,12860002.0
2023-09-22,25.8831,26.1605,25.7633,25.9227,11663657.0
2023-09-23,25.8831,26.1605,25.7633,25.9227,11663657.0
2023-09-24,25.8831,26.1605,25.7633,25.9227,11663657.0
2023-09-25,25.9029,26.4628,25.8335,26.3686,10480939.0
2023-09-26,26.0813,26.3885,25.893,26.0515,10649834.0
2023-09-27,26.5767,27.4289,26.4182,27.1416,13809537.0
2023-09-28,27.0177,27.3794,26.9384,27.1614,6715460.0
2023-09-29,27.2803,27.2803,26.4529,26.5074,11362012.0
2023-09-30,27.2803,27.2803,26.4529,26.5074,11362012.0
2023-10-01,27.2803,27.2803,26.4529,26.5074,11362012.0
2023-10-02,26.547,26.5752,25.0507,25.3579,11930946.0
2023-10-03,25.0903,25.4966,24.9615,25.4471,9737767.0
2023-10-04,25.0012,25.0798,23.8319,24.1787,12240184.0
2023-10-05,23.8219,24.3174,23.7927,24.0201,10531342.0
2023-10-06,24.139,24.5899,23.7864,24.367,10642760.0
2023-10-07,24.139,24.5899,23.7864,24.367,10642760.0
2023-10-08,24.139,24.5899,23.7864,24.367,10642760.0
2023-10-09,25.3876,26.1506,25.1399,25.9822,16614079.0
2023-10-10,25.893,26.1853,25.6581,25.9921,9329988.0
2023-10-11,25.9029,26.2993,25.6403,26.2497,9613927.0
2023-10-12,26.4975,26.7353,26.329,26.5569,10170066.0
2023-10-13,27.1118,27.9046,26.9929,27.8154,12718994.0
2023-10-14,27.1118,27.9046,26.9929,27.8154,12718994.0
2023-10-15,27.1118,27.9046,26.9929,27.8154,12718994.0
2023-10-16,28.0235,28.2217,27.4884,28.1919,10009915.0
2023-10-17,28.182,28.6973,28.1523,28.3703,9537089.0
2023-10-18,28.6379,28.8658,28.41,28.5883,8559030.0
2023-10-19,28.4298,29.2919,28.2613,28.9252,15988474.0
2023-10-20,28.8658,29.0145,28.172,28.2316,10395483.0
2023-10-21,28.8658,29.0145,28.172,28.2316,10395483.0
2023-10-22,28.8658,29.0145,28.172,28.2316,10395483.0
2023-10-23,28.0037,28.3703,27.7658,27.9145,10398134.0
2023-10-24,28.1127,28.1424,27.637,27.9046,9790578.0
2023-10-25,27.964,28.1424,27.5825,27.8649,8491751.0
2023-10-26,27.528,27.7708,27.1515,27.4488,9046048.0
2023-10-27,27.4884,27.5677,26.7452,27.2307,8166311.0
2023-10-28,27.4884,27.5677,26.7452,27.2307,8166311.0
2023-10-29,27.4884,27.5677,26.7452,27.2307,8166311.0
2023-10-30,27.1911,27.4166,26.5619,26.9136,7619159.0
2023-10-31,26.8839,27.1663,26.6263,27.0623,8131733.0
2023-11-01,27.201,27.3794,26.7848,26.8641,9976637.0
2023-11-02,26.2398,27.7857,25.6948,27.7658,13574230.0
2023-11-03,27.637,27.8749,26.988,27.2109,12899259.0
2023-11-04,27.637,27.8749,26.988,27.2109,12899259.0
2023-11-05,27.637,27.8749,26.988,27.2109,12899259.0
2023-11-06,27.4388,27.4686,26.3226,26.3686,9422582.0
2023-11-07,25.8732,25.893,25.1894,25.2984,13193214.0
2023-11-08,25.0705,25.3381,24.5156,24.6246,12691251.0
2023-11-09,24.7732,25.1201,24.5651,24.5751,9548767.0
2023-11-10,24.8624,25.0012,24.6296,24.8624,7061101.0
2023-11-11,24.8624,25.0012,24.6296,24.8624,7061101.0
2023-11-12,24.8624,25.0012,24.6296,24.8624,7061101.0
2023-11-13,24.8822,25.0012,24.6642,24.8525,10467317.0
2023-11-14,24.972,25.5791,24.9321,25.4796,7896629.0
2023-11-15,25.4596,25.8229,25.2606,25.2904,7638635.0
2023-11-16,24.8525,25.0317,24.1807,24.6336,9444831.0
2023-11-17,24.9321,25.6886,24.9321,25.4397,11227125.0
2023-11-18,24.9321,25.6886,24.9321,25.4397,11227125.0
2023-11-19,24.9321,25.6886,24.9321,25.4397,11227125.0
2023-11-20,25.6886,26.0071,25.4497,25.4497,8657292.0
2023-11-21,25.2307,25.3303,24.9421,25.1909,7359356.0
2023-11-22,24.4146,25.171,24.1956,25.1212,7866308.0
2023-11-23,24.4146,25.171,24.1956,25.1212,7866308.0
2023-11-24,25.1212,25.4696,25.1013,25.2307,4542211.0
2023-11-25,25.1212,25.4696,25.1013,25.2307,4542211.0
2023-11-26,25.1212,25.4696,25.1013,25.2307,4542211.0
2023-11-27,25.0814,25.2606,24.9321,25.2009,9620335.0
2023-11-28,25.3004,25.4646,25.0815,25.2009,7220798.0
2023-11-29,25.3303,25.4397,25.0615,25.181,8496745.0
2023-11-30,25.5293,26.1215,24.9819,25.3104,15874294.0
2023-12-01,25.2307,25.808,25.1312,25.3203,6864709.0
2023-12-02,25.2307,25.808,25.1312,25.3203,6864709.0
2023-12-03,25.2307,25.808,25.1312,25.3203,6864709.0
2023-12-04,24.9819,25.2904,24.8824,24.9421,8269860.0
2023-12-05,25.0516,25.0712,24.2653,24.2852,8036411.0
2023-12-06,24.0065,24.2952,23.4143,23.4292,10053455.0
2023-12-07,23.5785,23.7876,23.3418,23.5487,9368916.0
2023-12-08,23.7876,24.0045,23.6781,23.9767,7816371.0
2023-12-09,23.7876,24.0045,23.6781,23.9767,7816371.0
2023-12-10,23.7876,24.0045,23.6781,23.9767,7816371.0
2023-12-11,23.7079,24.1558,23.698,23.9368,7536497.0
2023-12-12,23.5785,23.5785,23.0311,23.2401,12939805.0
2023-12-13,23.3397,23.8473,23.1307,23.8174,11165098.0
2023-12-14,24.1857,24.6037,24.1459,24.325,13034995.0
2023-12-15,24.0961,24.3051,23.8722,24.2056,23265088.0
2023-12-16,24.0961,24.3051,23.8722,24.2056,23265088.0
2023-12-17,24.0961,24.3051,23.8722,24.2056,23265088.0
2023-12-18,24.8824,25.0232,24.4046,24.4544,11468793.0
2023-12-19,24.3847,24.7729,24.2752,24.7231,11370703.0
2023-12-20,24.7828,24.9819,24.335,24.3549,10851536.0
2023-12-21,24.4245,24.6435,24.3549,24.5937,8749958.0
2023-12-22,24.7729,24.9035,24.5042,24.5241,5571926.0
2023-12-23,24.7729,24.9035,24.5042,24.5241,5571926.0
2023-12-24,24.7729,24.9035,24.5042,24.5241,5571926.0
2023-12-25,24.7729,24.9035,24.5042,24.5241,5571926.0
2023-12-26,24.7928,25.181,24.7331,25.0317,8221420.0
2023-12-27,24.9321,25.0317,24.6734,24.7331,6578206.0
2023-12-28,24.5738,24.6468,24.2553,24.2653,8010601.0
2023-12-29,24.3449,24.4146,23.9601,24.0463,8617059.0
2023-12-30,24.3449,24.4146,23.9601,24.0463,8617059.0
2023-12-31,24.3449,24.4146,23.9601,24.0463,8617059.0
2024-01-01,24.3449,24.4146,23.9601,24.0463,8617059.0
2024-01-02,24.2454,24.6634,24.1857,24.3051,8857482.0
2024-01-03,24.2852,24.9122,24.0861,24.8127,9894113.0
2024-01-04,25.0018,25.0416,24.0264,24.0662,9155460.0
2024-01-05,24.3051,24.3897,23.9916,24.2752,11898123.0
2024-01-06,24.3051,24.3897,23.9916,24.2752,11898123.0
2024-01-07,24.3051,24.3897,23.9916,24.2752,11898123.0
2024-01-08,23.6582,23.7975,23.27,23.6283,10604615.0
2024-01-09,23.6482,23.6781,22.9612,23.1008,7597827.0
2024-01-10,23.0411,23.0709,22.5733,22.7425,10251227.0
2024-01-11,22.8321,22.9714,22.628,22.8321,8240048.0
2024-01-12,23.2899,23.4044,23.0759,23.2899,11788733.0
2024-01-13,23.2899,23.4044,23.0759,23.2899,11788733.0
2024-01-14,23.2899,23.4044,23.0759,23.2899,11788733.0
2024-01-15,23.2899,23.4044,23.0759,23.2899,11788733.0
2024-01-16,23.1107,23.1555,22.4775,22.5534,11314155.0
2024-01-17,22.1851,22.4539,22.0856,22.215,8342623.0
2024-01-18,22.1951,22.215,21.7074,22.0458,10368575.0
2024-01-19,21.9562,22.1752,21.797,22.1652,9712248.0
2024-01-20,21.9562,22.1752,21.797,22.1652,9712248.0
2024-01-21,21.9562,22.1752,21.797,22.1652,9712248.0
2024-01-22,22.0856,22.3633,21.9364,22.1752,8857901.0
2024-01-23,22.1453,22.4738,22.0557,22.2647,6720817.0
2024-01-24,22.4539,22.6031,22.2448,22.4837,8453687.0
2024-01-25,22.6529,23.0311,22.2847,23.0212,10732663.0
2024-01-26,22.9814,23.1406,22.6131,23.1008,8570878.0
2024-01-27,22.9814,23.1406,22.6131,23.1008,8570878.0
2024-01-28,22.9814,23.1406,22.6131,23.1008,8570878.0
2024-01-29,23.0411,23.1107,22.7126,23.0809,7707814.0
2024-01-30,22.8122,23.4691,22.8122,23.4292,9538911.0
2024-01-31,23.3994,23.4292,22.7276,22.7425,9127218.0
2024-02-01,22.8818,23.061,22.3444,22.5534,9784915.0
2024-02-02,22.5633,22.6181,22.1961,22.3543,8631620.0
2024-02-03,22.5633,22.6181,22.1961,22.3543,8631620.0
2024-02-04,22.5633,22.6181,22.1961,22.3543,8631620.0
2024-02-05,22.1752,22.3195,21.9562,22.215,7121922.0
2024-02-06,22.3245,22.6927,22.1951,22.424,6978822.0
2024-02-07,22.4339,22.643,22.2748,22.5832,7691120.0
2024-02-08,22.6131,22.7823,22.2448,22.5932,13237726.0
2024-02-09,22.6131,22.7624,22.2647,22.3444,8125699.0
2024-02-10,22.6131,22.7624,22.2647,22.3444,8125699.0
2024-02-11,22.6131,22.7624,22.2647,22.3444,8125699.0
2024-02-12,22.414,22.8818,22.3742,22.5434,13263359.0
2024-02-13,22.4638,22.6031,22.0756,22.2249,11011700.0
2024-02-14,22.414,22.5633,22.1005,22.2847,8120721.0
2024-02-15,22.2847,23.2501,22.2647,23.1307,11381490.0
2024-02-16,23.1904,23.4392,22.9815,23.27,9104180.0
2024-02-17,23.1904,23.4392,22.9815,23.27,9104180.0
2024-02-18,23.1904,23.4392,22.9815,23.27,9104180.0
2024-02-19,23.1904,23.4392,22.9815,23.27,9104180.0
2024-02-20,23.25,23.42,23.05,23.17,10169882.0
2024-02-21,23.29,23.855,23.25,23.65,12220877.0
2024-02-22,23.37,24.4,23.12,23.98,17965105.0
2024-02-23,23.66,23.95,23.45,23.78,9131868.0
2024-02-24,23.66,23.95,23.45,23.78,9131868.0
2024-02-25,23.66,23.95,23.45,23.78,9131868.0
2024-02-26,23.68,24.26,23.59,24.15,11578607.0
2024-02-27,24.37,24.55,24.17,24.29,9787091.0
2024-02-28,24.25,24.6075,24.015,24.12,12391430.0
2024-02-29,24.23,24.355,24.04,24.25,8867084.0
2024-03-01,24.4,24.71,24.29,24.6,8790369.0
2024-03-02,24.4,24.71,24.29,24.6,8790369.0
2024-03-03,24.4,24.71,24.29,24.6,8790369.0
2024-03-04,24.61,24.69,24.21,24.26,8114987.0
2024-03-05,24.17,24.585,24.1,24.24,10903252.0
2024-03-06,24.54,24.7681,24.35,24.52,8563999.0
2024-03-07,24.5,24.86,24.4599,24.66,7686872.0
2024-03-08,24.63,24.86,24.38,24.74,9310382.0
2024-03-09,24.63,24.86,24.38,24.74,9310382.0
2024-03-10,24.63,24.86,24.38,24.74,9310382.0
2024-03-11,24.6,25.03,24.42,24.99,8090317.0
2024-03-12,24.96,25.19,24.76,25.13,9599957.0
2024-03-13,25.55,26.0,25.545,25.9,10340096.0
2024-03-14,26.04,26.29,25.98,26.26,11069725.0
2024-03-15,26.23,26.6989,26.21,26.51,21468685.0
2024-03-16,26.23,26.6989,26.21,26.51,21468685.0
2024-03-17,26.23,26.6989,26.21,26.51,21468685.0
2024-03-18,26.55,26.7,26.29,26.59,8985257.0
2024-03-19,26.61,27.1099,26.56,27.0,10012603.0
2024-03-20,26.69,27.2852,26.6743,27.1,9418440.0
2024-03-21,27.18,27.395,27.04,27.2,10224396.0
2024-03-22,27.23,27.32,26.95,27.1,9519704.0
2024-03-23,27.23,27.32,26.95,27.1,9519704.0
2024-03-24,27.23,27.32,26.95,27.1,9519704.0
2024-03-25,27.19,27.75,27.19,27.57,8608642.0
2024-03-26,27.7,27.82,27.39,27.44,11685228.0
2024-03-27,27.34,27.72,27.28,27.71,8873623.0
2024-03-28,27.98,28.39,27.875,28.34,11674201.0
2024-03-29,27.98,28.39,27.875,28.34,11674201.0
2024-03-30,27.98,28.39,27.875,28.34,11674201.0
2024-03-31,27.98,28.39,27.875,28.34,11674201.0
2024-04-01,28.46,28.68,28.155,28.57,10059093.0
2024-04-02,28.7,28.87,28.45,28.79,10227017.0
2024-04-03,28.87,29.52,28.835,29.5,10038538.0
2024-04-04,29.58,29.69,29.3512,29.48,9864110.0
2024-04-05,29.61,29.775,29.3,29.69,11047163.0
2024-04-06,29.61,29.775,29.3,29.69,11047163.0
2024-04-07,29.61,29.775,29.3,29.69,11047163.0
2024-04-08,29.75,29.81,29.39,29.49,8303210.0
