,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity
2022-07-17,13.4072,13.5208,12.9909,13.4167,1036304.0
2022-07-18,13.7195,13.9749,13.5018,13.5965,1130091.0
2022-07-19,13.8898,14.694,13.8614,14.6278,1160652.0
2022-07-20,14.5142,15.1198,14.4764,15.0346,1396752.0
2022-07-21,14.8454,15.0536,14.7035,15.0536,839704.0
2022-07-22,15.1387,15.2239,14.7366,14.9495,708233.0
2022-07-23,15.1387,15.2239,14.7366,14.9495,708233.0
2022-07-24,15.1387,15.2239,14.7366,14.9495,708233.0
2022-07-25,15.1009,15.1292,14.7413,14.9116,783131.0
2022-07-26,14.5994,14.7981,14.4669,14.5899,720306.0
2022-07-27,14.7697,15.1482,14.6278,15.1009,754346.0
2022-07-28,15.2901,15.6402,14.9569,15.6023,759229.0
2022-07-29,15.5929,15.924,15.4226,15.8578,1036210.0
2022-07-30,15.5929,15.924,15.4226,15.8578,1036210.0
2022-07-31,15.5929,15.924,15.4226,15.8578,1036210.0
2022-08-01,15.7632,16.0281,15.4226,15.9524,699485.0
2022-08-02,15.8673,16.2363,15.6496,15.8105,850680.0
2022-08-03,15.4036,15.5456,14.8265,15.1955,1635096.0
2022-08-04,14.8738,15.4746,14.8738,15.1009,1375804.0
2022-08-05,14.8927,15.2617,14.7792,15.063,925880.0
2022-08-06,14.8927,15.2617,14.7792,15.063,925880.0
2022-08-07,14.8927,15.2617,14.7792,15.063,925880.0
2022-08-08,15.1387,15.4793,15.1292,15.2901,854357.0
2022-08-09,15.2617,15.2617,14.8738,14.9873,712398.0
2022-08-10,15.4509,15.6686,15.3469,15.4699,711718.0
2022-08-11,15.7935,16.1743,15.7412,16.1172,891185.0
2022-08-12,16.241,16.717,16.0601,16.7075,1483935.0
2022-08-13,16.241,16.717,16.0601,16.7075,1483935.0
2022-08-14,16.241,16.717,16.0601,16.7075,1483935.0
2022-08-15,16.4409,16.9931,16.4074,16.8788,1321657.0
2022-08-16,16.736,17.35,16.7075,17.1834,1156871.0
2022-08-17,16.7551,16.7551,16.2219,16.479,1627302.0
2022-08-18,16.4219,16.717,16.3838,16.6313,693450.0
2022-08-19,16.3457,16.4219,15.8792,15.9459,726610.0
2022-08-20,16.3457,16.4219,15.8792,15.9459,726610.0
2022-08-21,16.3457,16.4219,15.8792,15.9459,726610.0
2022-08-22,15.4413,15.5222,14.8844,14.9177,769236.0
2022-08-23,15.0129,15.4841,15.0081,15.3175,827796.0
2022-08-24,15.2985,15.7317,15.2795,15.6603,755148.0
2022-08-25,15.7269,16.1934,15.7269,16.1553,630424.0
2022-08-26,16.2791,16.3076,15.4937,15.5079,641044.0
2022-08-27,16.2791,16.3076,15.4937,15.5079,641044.0
2022-08-28,16.2791,16.3076,15.4937,15.5079,641044.0
2022-08-29,15.3271,15.6412,15.3175,15.3842,694139.0
2022-08-30,15.4223,15.5555,14.9558,15.0129,992514.0
2022-08-31,15.0795,15.0795,14.7226,14.7273,1035411.0
2022-09-01,14.4988,14.5369,14.1276,14.2799,924019.0
2022-09-02,14.6036,14.6178,13.9943,14.1752,1136666.0
2022-09-03,14.6036,14.6178,13.9943,14.1752,1136666.0
2022-09-04,14.6036,14.6178,13.9943,14.1752,1136666.0
2022-09-05,14.6036,14.6178,13.9943,14.1752,1136666.0
2022-09-06,14.1371,14.2228,13.4612,13.6325,1073431.0
2022-09-07,13.5373,14.1038,13.5373,14.08,1242088.0
2022-09-08,13.7563,13.861,13.4326,13.842,1183903.0
2022-09-09,14.0514,14.4798,13.9752,14.4798,1401843.0
2022-09-10,14.0514,14.4798,13.9752,14.4798,1401843.0
2022-09-11,14.0514,14.4798,13.9752,14.4798,1401843.0
2022-09-12,14.6892,15.1414,14.594,14.9843,1530146.0
2022-09-13,14.4703,14.6797,14.2418,14.2989,1022037.0
2022-09-14,14.2799,14.2799,13.6896,13.9467,1252295.0
2022-09-15,13.8039,14.3551,13.7039,13.8324,1102959.0
2022-09-16,13.5944,13.7658,13.3469,13.6992,4935627.0
2022-09-17,13.5944,13.7658,13.3469,13.6992,4935627.0
2022-09-18,13.5944,13.7658,13.3469,13.6992,4935627.0
2022-09-19,13.5183,14.1656,13.4992,14.1561,1593870.0
2022-09-20,13.9467,13.9467,13.0899,13.0994,1977147.0
2022-09-21,13.147,13.3945,12.8233,12.8233,2318297.0
2022-09-22,12.8804,12.9709,12.3854,12.4425,1496489.0
2022-09-23,12.1093,12.1665,11.2383,11.481,2532296.0
2022-09-24,12.1093,12.1665,11.2383,11.481,2532296.0
2022-09-25,12.1093,12.1665,11.2383,11.481,2532296.0
2022-09-26,11.481,11.8142,11.4001,11.6143,2486464.0
2022-09-27,11.9285,11.9475,11.2478,11.5381,1573631.0
2022-09-28,11.6524,12.0046,11.4715,11.8237,1177288.0
2022-09-29,11.3477,11.4287,10.6337,10.986,1618813.0
2022-09-30,11.0145,11.2954,10.8527,10.8813,1347444.0
2022-10-01,11.0145,11.2954,10.8527,10.8813,1347444.0
2022-10-02,11.0145,11.2954,10.8527,10.8813,1347444.0
2022-10-03,11.0621,11.6476,10.8813,11.5001,1180255.0
2022-10-04,11.8428,12.3569,11.8047,12.3569,1102917.0
2022-10-05,11.9094,12.3997,11.7571,12.3378,1111237.0
2022-10-06,12.195,12.4616,12.0522,12.3093,999841.0
2022-10-07,12.0522,12.176,11.7381,11.8428,1260650.0
2022-10-08,12.0522,12.176,11.7381,11.8428,1260650.0
2022-10-09,12.0522,12.176,11.7381,11.8428,1260650.0
2022-10-10,11.6809,11.7666,11.4429,11.6714,1498559.0
2022-10-11,11.5762,11.7999,11.3953,11.5572,2086283.0
2022-10-12,11.6048,11.7381,11.3573,11.5381,1627527.0
2022-10-13,11.2145,11.9475,10.8527,11.8237,1876504.0
2022-10-14,11.9189,12.0427,11.462,11.5381,1211547.0
2022-10-15,11.9189,12.0427,11.462,11.5381,1211547.0
2022-10-16,11.9189,12.0427,11.462,11.5381,1211547.0
2022-10-17,11.9951,12.2141,11.938,12.1855,1901180.0
2022-10-18,12.5758,12.671,12.2807,12.4997,1382828.0
2022-10-19,12.2331,12.4806,11.938,12.1474,1137698.0
2022-10-20,12.2712,12.4425,11.8142,11.8618,1039946.0
2022-10-21,11.9856,12.3569,11.8523,12.2807,2057157.0
2022-10-22,11.9856,12.3569,11.8523,12.2807,2057157.0
2022-10-23,11.9856,12.3569,11.8523,12.2807,2057157.0
2022-10-24,12.5092,13.1137,12.3569,12.8995,1711483.0
2022-10-25,12.9566,13.504,12.9471,13.4707,1445311.0
2022-10-26,13.4897,14.0657,13.404,13.642,1753823.0
2022-10-27,14.8987,15.6127,14.6131,15.2604,2984106.0
2022-10-28,15.1176,15.1557,14.5036,14.832,2087968.0
2022-10-29,15.1176,15.1557,14.5036,14.832,2087968.0
2022-10-30,15.1176,15.1557,14.5036,14.832,2087968.0
2022-10-31,14.6797,15.308,14.6036,15.1938,1716763.0
2022-11-01,15.3556,15.4794,15.1129,15.3175,1212713.0
2022-11-02,15.1557,15.5651,14.7654,14.813,1518200.0
2022-11-03,14.4893,15.646,14.3989,15.2795,2096705.0
2022-11-04,15.4318,16.1934,15.4318,15.8602,1212917.0
2022-11-05,15.4318,16.1934,15.4318,15.8602,1212917.0
2022-11-06,15.4318,16.1934,15.4318,15.8602,1212917.0
2022-11-07,16.1267,16.3171,15.7364,16.2219,1114677.0
2022-11-08,16.2981,16.5123,16.003,16.1363,1379688.0
2022-11-09,15.9447,16.1458,15.7053,15.8298,701532.0
2022-11-10,16.6534,17.2184,16.6055,17.2184,1537798.0
2022-11-11,17.3716,18.0611,17.2854,17.86,2507071.0
2022-11-12,17.3716,18.0611,17.2854,17.86,2507071.0
2022-11-13,17.3716,18.0611,17.2854,17.86,2507071.0
2022-11-14,17.5536,18.0659,17.3525,17.7164,737747.0
2022-11-15,18.0994,18.4825,17.6685,17.8313,1115034.0
2022-11-16,17.5631,17.6781,16.9263,16.9694,1416645.0
2022-11-17,16.6151,17.0843,16.5528,17.0748,991134.0
2022-11-18,17.4195,17.4674,17.1514,17.4674,1656240.0
2022-11-19,17.4195,17.4674,17.1514,17.4674,1656240.0
2022-11-20,17.4195,17.4674,17.1514,17.4674,1656240.0
2022-11-21,16.9503,17.0173,16.414,16.9215,1911192.0
2022-11-22,17.1418,17.2376,16.8928,17.0077,1312628.0
2022-11-23,16.8641,17.1322,16.8258,17.046,639886.0
2022-11-24,16.8641,17.1322,16.8258,17.046,639886.0
2022-11-25,17.046,17.1131,16.8928,17.0364,255407.0
2022-11-26,17.046,17.1131,16.8928,17.0364,255407.0
2022-11-27,17.046,17.1131,16.8928,17.0364,255407.0
2022-11-28,16.7587,16.797,16.5576,16.663,665800.0
2022-11-29,16.663,16.7683,16.4044,16.5289,1073203.0
2022-11-30,16.7108,16.8641,16.232,16.8641,1197544.0
2022-12-01,17.0077,17.2376,16.73,16.7683,712659.0
2022-12-02,16.4331,16.6055,16.3182,16.5768,667999.0
2022-12-03,16.4331,16.6055,16.3182,16.5768,667999.0
2022-12-04,16.4331,16.6055,16.3182,16.5768,667999.0
2022-12-05,16.3852,16.3852,15.983,16.0597,629941.0
2022-12-06,16.0022,16.2416,15.6383,15.8011,677127.0
2022-12-07,15.6383,15.8442,15.5617,15.6,740954.0
2022-12-08,15.6862,15.9256,15.5713,15.6957,573639.0
2022-12-09,15.5617,15.7149,15.3462,15.3606,510761.0
2022-12-10,15.5617,15.7149,15.3462,15.3606,510761.0
2022-12-11,15.5617,15.7149,15.3462,15.3606,510761.0
2022-12-12,15.3606,15.6,15.2169,15.4468,2381542.0
2022-12-13,16.1363,16.1363,15.5713,15.7915,980394.0
2022-12-14,15.6862,16.0597,15.667,15.8298,973962.0
2022-12-15,15.5234,15.5234,15.0474,15.1403,726326.0
2022-12-16,14.9296,15.102,14.6711,14.9009,1388439.0
2022-12-17,14.9296,15.102,14.6711,14.9009,1388439.0
2022-12-18,14.9296,15.102,14.6711,14.9009,1388439.0
2022-12-19,14.8818,14.9584,14.4364,14.5562,792198.0
2022-12-20,14.5274,14.786,14.4029,14.6806,699910.0
2022-12-21,14.8818,15.035,14.8051,14.9871,868543.0
2022-12-22,14.6902,14.7477,13.9433,14.2114,1035297.0
2022-12-23,14.1635,14.355,14.1348,14.288,385111.0
2022-12-24,14.1635,14.355,14.1348,14.288,385111.0
2022-12-25,14.1635,14.355,14.1348,14.288,385111.0
2022-12-26,14.1635,14.355,14.1348,14.288,385111.0
2022-12-27,14.288,14.6232,14.13,14.3742,423804.0
2022-12-28,14.4987,14.6328,14.0869,14.0965,499380.0
2022-12-29,14.355,14.6806,14.2306,14.6328,464248.0
2022-12-30,14.3934,14.5562,14.355,14.4891,579719.0
2022-12-31,14.3934,14.5562,14.355,14.4891,579719.0
2023-01-01,14.3934,14.5562,14.355,14.4891,579719.0
2023-01-02,14.3934,14.5562,14.355,14.4891,579719.0
2023-01-03,14.8051,14.944,14.5274,14.604,757562.0
2023-01-04,14.8434,15.3031,14.7477,15.1882,848477.0
2023-01-05,15.0637,15.8059,14.9392,15.6191,995973.0
2023-01-06,15.849,16.4475,15.7532,16.3469,774004.0
2023-01-07,15.849,16.4475,15.7532,16.3469,774004.0
2023-01-08,15.849,16.4475,15.7532,16.3469,774004.0
2023-01-09,16.4427,16.6247,16.1171,16.165,851141.0
2023-01-10,16.232,16.5289,16.1267,16.5289,395973.0
2023-01-11,16.5864,16.7779,16.4523,16.5959,1487137.0
2023-01-12,16.7683,16.9694,16.5864,16.7875,972967.0
2023-01-13,16.3469,16.8066,16.3469,16.7587,717973.0
2023-01-14,16.3469,16.8066,16.3469,16.7587,717973.0
2023-01-15,16.3469,16.8066,16.3469,16.7587,717973.0
2023-01-16,16.3469,16.8066,16.3469,16.7587,717973.0
2023-01-17,16.8066,17.0077,16.7444,16.8162,627385.0
2023-01-18,17.0269,17.1131,16.3469,16.4331,1287306.0
2023-01-19,16.2608,16.2895,15.5904,15.849,755265.0
2023-01-20,15.916,16.2225,15.6096,16.2225,681177.0
2023-01-21,15.916,16.2225,15.6096,16.2225,681177.0
2023-01-22,15.916,16.2225,15.6096,16.2225,681177.0
2023-01-23,16.3182,16.4331,16.232,16.3948,485684.0
2023-01-24,16.0118,16.2991,15.8011,16.2033,551436.0
2023-01-25,16.0788,16.4714,15.9256,16.4523,367776.0
2023-01-26,16.6725,16.7587,16.2129,16.3661,867537.0
2023-01-27,16.5576,16.8641,16.4331,16.8353,900849.0
2023-01-28,16.5576,16.8641,16.4331,16.8353,900849.0
2023-01-29,16.5576,16.8641,16.4331,16.8353,900849.0
2023-01-30,16.5289,16.7779,16.4236,16.4906,1272632.0
2023-01-31,16.7013,17.4004,16.663,17.3716,1462623.0
2023-02-01,17.3333,18.1856,17.2663,17.9941,1189629.0
2023-02-02,18.1952,18.3293,17.7834,18.109,1042549.0
2023-02-03,17.7834,18.3197,17.7451,18.042,843626.0
2023-02-04,17.7834,18.3197,17.7451,18.042,843626.0
2023-02-05,17.7834,18.3197,17.7451,18.042,843626.0
2023-02-06,17.8313,17.9654,17.5631,17.8887,594348.0
2023-02-07,17.7451,18.291,17.7451,18.1856,569879.0
2023-02-08,17.8887,18.2957,17.8792,17.9749,576301.0
2023-02-09,18.2143,18.4633,17.7643,17.7738,873211.0
2023-02-10,17.4482,17.477,17.0843,17.2663,906874.0
2023-02-11,17.4482,17.477,17.0843,17.2663,906874.0
2023-02-12,17.4482,17.477,17.0843,17.2663,906874.0
2023-02-13,17.2759,17.7068,17.1322,17.6685,515832.0
2023-02-14,17.5153,17.9175,17.4674,17.7547,569423.0
2023-02-15,17.4578,18.0037,17.4291,17.9941,550422.0
2023-02-16,17.6015,18.1904,17.5153,17.9558,948221.0
2023-02-17,17.9271,18.0707,17.6589,18.0515,1103452.0
2023-02-18,17.9271,18.0707,17.6589,18.0515,1103452.0
2023-02-19,17.9271,18.0707,17.6589,18.0515,1103452.0
2023-02-20,17.9271,18.0707,17.6589,18.0515,1103452.0
2023-02-21,15.9352,16.3757,14.6806,14.8722,4402231.0
2023-02-22,14.7573,15.4276,14.719,15.2935,2322461.0
2023-02-23,15.3989,15.5329,14.9201,15.1212,1244366.0
2023-02-24,14.6998,14.9488,14.604,14.9392,1067630.0
2023-02-25,14.6998,14.9488,14.604,14.9392,1067630.0
2023-02-26,14.6998,14.9488,14.604,14.9392,1067630.0
2023-02-27,15.1499,15.3701,15.0781,15.169,1251177.0
2023-02-28,15.2361,15.4037,15.1499,15.169,1127100.0
2023-03-01,15.2457,15.4085,15.0637,15.2169,1027219.0
2023-03-02,15.0049,15.3615,14.9567,15.3422,736055.0
2023-03-03,15.6313,15.7277,15.4386,15.7084,744331.0
2023-03-04,15.6313,15.7277,15.4386,15.7084,744331.0
2023-03-05,15.6313,15.7277,15.4386,15.7084,744331.0
2023-03-06,15.7373,15.8096,15.4241,15.5253,1155169.0
2023-03-07,15.4771,15.6602,15.2555,15.294,1129114.0
2023-03-08,15.3904,15.4675,15.1109,15.3326,791450.0
2023-03-09,15.3133,15.3808,14.5231,14.5616,1731142.0
2023-03-10,14.5423,14.5423,13.8292,13.9737,1353427.0
2023-03-11,14.5423,14.5423,13.8292,13.9737,1353427.0
2023-03-12,14.5423,14.5423,13.8292,13.9737,1353427.0
2023-03-13,13.4919,13.6461,13.1064,13.4437,1804054.0
2023-03-14,13.8292,14.1376,13.5208,13.7328,1133554.0
2023-03-15,13.0582,13.2606,12.8317,13.2221,1977498.0
2023-03-16,12.9811,13.7039,12.9474,13.5208,1029707.0
2023-03-17,13.3955,13.3955,12.904,13.0004,2001985.0
2023-03-18,13.3955,13.3955,12.904,13.0004,2001985.0
2023-03-19,13.3955,13.3955,12.904,13.0004,2001985.0
2023-03-20,13.0582,13.4823,13.0582,13.2317,1344920.0
2023-03-21,13.6654,13.8195,13.4292,13.569,1503041.0
2023-03-22,13.6268,13.7232,13.2365,13.2606,1458754.0
2023-03-23,13.3762,13.7232,13.1016,13.2221,770529.0
2023-03-24,13.0197,13.3473,12.8655,13.251,972782.0
2023-03-25,13.0197,13.3473,12.8655,13.251,972782.0
2023-03-26,13.0197,13.3473,12.8655,13.251,972782.0
2023-03-27,13.5112,13.5883,13.3473,13.5112,963889.0
2023-03-28,13.5015,13.7714,13.4196,13.7135,755216.0
2023-03-29,13.9111,13.9978,13.6894,13.9737,925391.0
2023-03-30,14.205,14.2821,14.0412,14.1279,801311.0
2023-03-31,14.2918,14.5616,14.2532,14.5038,1117750.0
2023-04-01,14.2918,14.5616,14.2532,14.5038,1117750.0
2023-04-02,14.2918,14.5616,14.2532,14.5038,1117750.0
2023-04-03,14.417,14.6532,14.3592,14.6002,995129.0
2023-04-04,14.6676,14.6676,14.0027,14.2147,907012.0
2023-04-05,14.0316,14.1665,13.675,13.8677,1039096.0
2023-04-06,13.9448,14.0508,13.675,13.8099,933542.0
2023-04-07,13.9448,14.0508,13.675,13.8099,933542.0
2023-04-08,13.9448,14.0508,13.675,13.8099,933542.0
2023-04-09,13.9448,14.0508,13.675,13.8099,933542.0
2023-04-10,13.6557,14.0123,13.5691,13.9352,1667084.0
2023-04-11,14.0894,14.3014,14.0316,14.1279,659966.0
2023-04-12,14.4556,14.5134,14.0605,14.1087,556896.0
2023-04-13,14.2147,14.2918,14.0027,14.1761,629990.0
2023-04-14,14.1472,14.4267,14.0412,14.2821,622575.0
2023-04-15,14.1472,14.4267,14.0412,14.2821,622575.0
2023-04-16,14.1472,14.4267,14.0412,14.2821,622575.0
2023-04-17,14.2339,14.34,14.0508,14.2243,763895.0
2023-04-18,14.3689,14.4074,14.0219,14.1858,711576.0
2023-04-19,14.0412,14.2243,13.9207,14.2147,700349.0
2023-04-20,13.781,14.1665,13.781,14.0605,679291.0
2023-04-21,14.0123,14.1279,13.7087,13.8388,961052.0
2023-04-22,14.0123,14.1279,13.7087,13.8388,961052.0
2023-04-23,14.0123,14.1279,13.7087,13.8388,961052.0
2023-04-24,13.8966,14.1376,13.8436,14.0316,828697.0
2023-04-25,13.781,13.9593,13.5883,13.675,827702.0
2023-04-26,13.6172,13.8003,13.4389,13.5304,997201.0
2023-04-27,13.6461,13.7617,13.2269,13.7328,976332.0
2023-04-28,14.0894,14.8025,13.9256,14.2532,1568649.0
2023-04-29,14.0894,14.8025,13.9256,14.2532,1568649.0
2023-04-30,14.0894,14.8025,13.9256,14.2532,1568649.0
2023-05-01,14.3014,14.4749,13.6172,13.7039,1267922.0
2023-05-02,13.6654,13.8485,13.4437,13.8195,1287387.0
2023-05-03,13.8581,13.9834,13.675,13.7135,1314642.0
2023-05-04,13.5593,13.6461,12.8655,12.8848,1181560.0
2023-05-05,13.2702,13.7714,13.1257,13.6172,1403119.0
2023-05-06,13.2702,13.7714,13.1257,13.6172,1403119.0
2023-05-07,13.2702,13.7714,13.1257,13.6172,1403119.0
2023-05-08,13.6846,13.7714,13.4052,13.5979,818036.0
2023-05-09,13.4148,13.4533,13.2028,13.2124,1308132.0
2023-05-10,13.5112,13.5883,13.0389,13.2799,974668.0
2023-05-11,13.1051,13.3575,13.076,13.3478,978983.0
2023-05-12,13.4255,13.4255,13.0178,13.1051,732249.0
2023-05-13,13.4255,13.4255,13.0178,13.1051,732249.0
2023-05-14,13.4255,13.4255,13.0178,13.1051,732249.0
2023-05-15,13.1828,13.2362,13.0275,13.0663,1085130.0
2023-05-16,12.911,13.0081,12.6392,12.6683,800232.0
2023-05-17,12.8042,13.2508,12.7751,13.1925,1004105.0
2023-05-18,13.1051,13.3284,13.0954,13.2896,1030140.0
2023-05-19,13.4643,13.5226,13.042,13.0954,791975.0
2023-05-20,13.4643,13.5226,13.042,13.0954,791975.0
2023-05-21,13.4643,13.5226,13.042,13.0954,791975.0
2023-05-22,13.2702,13.4449,13.0857,13.4158,999122.0
2023-05-23,13.3478,13.6051,13.3333,13.3769,700513.0
2023-05-24,13.2508,13.2605,12.7363,13.0372,1055406.0
2023-05-25,13.0275,13.0469,12.4644,12.6198,1940863.0
2023-05-26,12.7363,13.0372,12.5227,12.9304,1298207.0
2023-05-27,12.7363,13.0372,12.5227,12.9304,1298207.0
2023-05-28,12.7363,13.0372,12.5227,12.9304,1298207.0
2023-05-29,12.7363,13.0372,12.5227,12.9304,1298207.0
2023-05-30,13.0275,13.144,12.6683,12.7071,1334655.0
2023-05-31,12.5324,12.6295,12.246,12.4936,1825832.0
2023-06-01,12.4742,12.6683,12.2897,12.5421,862791.0
2023-06-02,12.9013,13.5226,12.8891,13.474,1419252.0
2023-06-03,12.9013,13.5226,12.8891,13.474,1419252.0
2023-06-04,12.9013,13.5226,12.8891,13.474,1419252.0
2023-06-05,13.4352,13.5226,13.1925,13.2702,1131846.0
2023-06-06,13.241,13.6876,13.2216,13.6293,1373438.0
2023-06-07,13.7944,14.4157,13.775,14.3768,1160234.0
2023-06-08,14.4157,14.6292,14.2264,14.4059,1378924.0
2023-06-09,14.5224,14.5807,14.1341,14.4545,1331263.0
2023-06-10,14.5224,14.5807,14.1341,14.4545,1331263.0
2023-06-11,14.5224,14.5807,14.1341,14.4545,1331263.0
2023-06-12,14.5807,15.2408,14.4836,15.1728,1552643.0
2023-06-13,15.3087,15.833,15.2893,15.5611,1414345.0
2023-06-14,15.6582,16.0028,15.5223,15.7165,1613798.0
2023-06-15,15.5611,16.1145,15.5077,16.0853,1645904.0
2023-06-16,16.2407,16.3474,15.9519,16.3183,27817882.0
2023-06-17,16.2407,16.3474,15.9519,16.3183,27817882.0
2023-06-18,16.2407,16.3474,15.9519,16.3183,27817882.0
2023-06-19,16.2407,16.3474,15.9519,16.3183,27817882.0
2023-06-20,16.1145,16.1484,15.8232,16.0756,1990543.0
2023-06-21,16.0659,16.3863,15.8427,16.2892,1884754.0
2023-06-22,16.0174,16.0174,15.4932,15.7359,2769944.0
2023-06-23,15.3864,15.4446,15.168,15.299,1953158.0
2023-06-24,15.3864,15.4446,15.168,15.299,1953158.0
2023-06-25,15.3864,15.4446,15.168,15.299,1953158.0
2023-06-26,15.3767,15.7456,15.367,15.4932,1012163.0
2023-06-27,15.6388,15.9349,15.3573,15.8815,1289298.0
2023-06-28,15.93,16.0951,15.8038,15.9106,1543578.0
2023-06-29,16.0951,16.3766,16.0077,16.2892,982353.0
2023-06-30,16.4445,16.5465,16.2892,16.5028,944986.0
2023-07-01,16.4445,16.5465,16.2892,16.5028,944986.0
2023-07-02,16.4445,16.5465,16.2892,16.5028,944986.0
2023-07-03,16.5028,16.726,16.4834,16.6581,394209.0
2023-07-04,16.5028,16.726,16.4834,16.6581,394209.0
2023-07-05,16.5901,16.5901,16.1436,16.2018,1495044.0
2023-07-06,15.9203,16.4057,15.8621,16.3377,1021095.0
2023-07-07,16.3183,17.1046,16.3183,16.8717,1055487.0
2023-07-08,16.3183,17.1046,16.3183,16.8717,1055487.0
2023-07-09,16.3183,17.1046,16.3183,16.8717,1055487.0
2023-07-10,17.0561,17.4153,16.9979,17.2017,866802.0
2023-07-11,17.2502,17.4541,17.1532,17.2891,1734882.0
2023-07-12,17.4832,17.7842,17.4541,17.6677,905753.0
2023-07-13,17.7065,17.7065,17.3716,17.6094,926576.0
2023-07-14,17.5415,17.6677,17.1192,17.2988,1337676.0
2023-07-15,17.5415,17.6677,17.1192,17.2988,1337676.0
2023-07-16,17.5415,17.6677,17.1192,17.2988,1337676.0
2023-07-17,17.192,17.3862,17.0076,17.1532,1296949.0
2023-07-18,17.1823,17.6385,17.1726,17.4735,967472.0
2023-07-19,17.5221,17.9298,17.326,17.9201,1177605.0
2023-07-20,18.0366,18.1628,17.8327,18.0851,1730862.0
2023-07-21,18.289,18.289,17.8618,17.9006,2263280.0
2023-07-22,18.289,18.289,17.8618,17.9006,2263280.0
2023-07-23,18.289,18.289,17.8618,17.9006,2263280.0
2023-07-24,17.9589,18.2501,17.9395,18.2016,921990.0
2023-07-25,18.0754,18.2404,17.9589,18.153,870432.0
2023-07-26,18.0948,18.4443,18.0948,18.4249,898734.0
2023-07-27,18.4928,18.5802,18.1288,18.2598,2269643.0
2023-07-28,19.0267,19.1723,18.1919,18.4054,1750021.0
2023-07-29,19.0267,19.1723,18.1919,18.4054,1750021.0
2023-07-30,19.0267,19.1723,18.1919,18.4054,1750021.0
2023-07-31,18.4443,18.784,18.2792,18.4249,1839817.0
2023-08-01,18.5413,18.7986,18.3472,18.5996,2352003.0
2023-08-02,18.3472,18.3763,17.8812,17.9395,2386951.0
2023-08-03,17.6385,17.8715,17.3619,17.6968,1805185.0
2023-08-04,17.8036,17.8036,17.4056,17.5026,961041.0
2023-08-05,17.8036,17.8036,17.4056,17.5026,961041.0
2023-08-06,17.8036,17.8036,17.4056,17.5026,961041.0
2023-08-07,17.5318,17.6628,17.3279,17.5609,1164252.0
2023-08-08,17.2405,17.3328,16.9348,17.3279,886575.0
2023-08-09,17.2502,17.4153,17.1143,17.1629,819671.0
2023-08-10,17.3484,17.3484,16.7577,16.8895,793808.0
2023-08-11,16.7626,16.8505,16.0499,16.0597,1550919.0
2023-08-12,16.7626,16.8505,16.0499,16.0597,1550919.0
2023-08-13,16.7626,16.8505,16.0499,16.0597,1550919.0
2023-08-14,15.8059,16.4502,15.8059,16.4404,1645053.0
2023-08-15,16.3038,16.4307,15.8254,15.8351,985432.0
2023-08-16,15.718,15.8742,15.1225,15.181,1606685.0
2023-08-17,15.308,15.6497,15.1469,15.2103,1270080.0
2023-08-18,15.0346,15.5374,15.0102,15.4642,1065173.0
2023-08-19,15.0346,15.5374,15.0102,15.4642,1065173.0
2023-08-20,15.0346,15.5374,15.0102,15.4642,1065173.0
2023-08-21,15.513,15.5813,15.2738,15.3177,1118548.0
2023-08-22,15.3958,15.4642,15.1322,15.2494,953669.0
2023-08-23,15.2201,15.3861,15.1322,15.3568,888315.0
2023-08-24,15.2494,15.4251,15.0541,15.0834,633288.0
2023-08-25,15.2396,15.3763,14.9467,15.2103,714944.0
2023-08-26,15.2396,15.3763,14.9467,15.2103,714944.0
2023-08-27,15.2396,15.3763,14.9467,15.2103,714944.0
2023-08-28,15.3763,15.5618,15.3568,15.4935,732734.0
2023-08-29,15.3372,15.7766,15.2591,15.7668,844048.0
2023-08-30,15.6887,15.8449,15.5716,15.6789,809858.0
2023-08-31,15.6204,15.8596,15.6106,15.7278,1047705.0
2023-09-01,15.8449,16.0792,15.7668,16.0499,764731.0
2023-09-02,15.8449,16.0792,15.7668,16.0499,764731.0
2023-09-03,15.8449,16.0792,15.7668,16.0499,764731.0
2023-09-04,15.8449,16.0792,15.7668,16.0499,764731.0
2023-09-05,15.8254,15.9001,15.513,15.5911,1064107.0
2023-09-06,15.6106,15.7863,15.1664,15.4837,1040004.0
2023-09-07,15.2494,15.308,14.9809,15.181,733249.0
2023-09-08,15.181,15.3665,15.0346,15.2591,752874.0
2023-09-09,15.181,15.3665,15.0346,15.2591,752874.0
2023-09-10,15.181,15.3665,15.0346,15.2591,752874.0
2023-09-11,15.4642,15.5325,15.1029,15.1322,662045.0
2023-09-12,15.0737,15.5325,14.9858,15.4935,662411.0
2023-09-13,15.4739,15.5179,14.8003,14.8393,868753.0
2023-09-14,14.8979,15.0444,14.6636,14.9663,1242623.0
2023-09-15,14.8589,15.0834,14.7076,14.8882,2684729.0
2023-09-16,14.8589,15.0834,14.7076,14.8882,2684729.0
2023-09-17,14.8589,15.0834,14.7076,14.8882,2684729.0
2023-09-18,14.8882,14.8882,14.605,14.6441,941176.0
2023-09-19,14.7027,14.9077,14.5855,14.6148,621998.0
2023-09-20,14.7612,15.0834,14.5953,14.6343,777251.0
2023-09-21,14.4391,14.4732,14.1755,14.195,806433.0
2023-09-22,14.3512,14.7368,14.3024,14.6246,1496307.0
2023-09-23,14.3512,14.7368,14.3024,14.6246,1496307.0
