,CMI US Equity,CMI US Equity,CMI US Equity,CMI US Equity,CMI US Equity
2023-01-04,233.342,234.23,228.85,232.25,1135190.0
2023-01-05,230.415,232.038,227.527,228.638,1039291.0
2023-01-06,230.502,236.688,230.502,235.573,733624.0
2023-01-07,230.502,236.688,230.502,235.573,733624.0
2023-01-08,230.502,236.688,230.502,235.573,733624.0
2023-01-09,235.322,239.05,234.703,235.949,977596.0
2023-01-10,235.109,239.436,234.452,239.262,525994.0
2023-01-11,240.653,241.629,238.586,241.629,743828.0
2023-01-12,241.629,243.739,240.624,241.571,534597.0
2023-01-13,240.189,244.178,238.644,244.024,775287.0
2023-01-14,240.189,244.178,238.644,244.024,775287.0
2023-01-15,240.189,244.178,238.644,244.024,775287.0
2023-01-16,240.189,244.178,238.644,244.024,775287.0
2023-01-17,244.362,245.782,240.315,240.634,769036.0
2023-01-18,241.377,241.682,232.752,233.129,1037694.0
2023-01-19,231.806,232.752,225.504,227.44,785520.0
2023-01-20,228.213,229.816,226.561,227.508,982040.0
2023-01-21,228.213,229.816,226.561,227.508,982040.0
2023-01-22,228.213,229.816,226.561,227.508,982040.0
2023-01-23,227.894,234.674,227.74,234.578,1023393.0
2023-01-24,235.669,242.536,231.806,239.397,1676302.0
2023-01-25,237.234,238.074,233.689,237.852,767589.0
2023-01-26,239.33,240.952,237.079,239.32,521935.0
2023-01-27,239.716,241.773,239.166,240.199,457707.0
2023-01-28,239.716,241.773,239.166,240.199,457707.0
2023-01-29,239.716,241.773,239.166,240.199,457707.0
2023-01-30,238.847,241.242,238.2,238.393,398083.0
2023-01-31,238.943,241.03,236.336,241.02,584835.0
2023-02-01,238.808,243.918,237.601,242.343,772107.0
2023-02-02,243.077,248.747,240.276,247.752,1510542.0
2023-02-03,246.158,249.452,246.158,247.366,924916.0
2023-02-04,246.158,249.452,246.158,247.366,924916.0
2023-02-05,246.158,249.452,246.158,247.366,924916.0
2023-02-06,248.892,248.892,240.74,242.334,1267730.0
2023-02-07,241.822,243.773,239.291,243.068,784605.0
2023-02-08,241.542,243.039,237.765,238.673,796551.0
2023-02-09,240.402,242.218,236.848,237.755,577776.0
2023-02-10,237.408,238.538,235.341,238.49,837073.0
2023-02-11,237.408,238.538,235.341,238.49,837073.0
2023-02-12,237.408,238.538,235.341,238.49,837073.0
2023-02-13,238.982,240.392,237.818,240.344,623273.0
2023-02-14,239.591,240.846,234.597,239.929,640162.0
2023-02-15,239.504,245.405,238.132,245.173,793295.0
2023-02-16,241.996,247.791,241.31,245.299,920903.0
2023-02-17,245.676,250.659,243.889,248.679,1317001.0
2023-02-18,245.676,250.659,243.889,248.679,1317001.0
2023-02-19,245.676,250.659,243.889,248.679,1317001.0
2023-02-20,245.676,250.659,243.889,248.679,1317001.0
2023-02-21,247.028,247.762,241.909,242.72,839325.0
2023-02-22,242.932,245.279,240.431,241.503,854353.0
2023-02-23,242.951,244.827,239.093,240.716,714566.0
2023-02-24,238.723,238.723,234.145,237.265,940630.0
2023-02-25,238.723,238.723,234.145,237.265,940630.0
2023-02-26,238.723,238.723,234.145,237.265,940630.0
2023-02-27,239.199,239.938,235.409,236.381,765200.0
2023-02-28,236.721,237.528,235.477,236.264,1677358.0
2023-03-01,236.779,243.719,236.177,242.222,1441456.0
2023-03-02,241.221,247.413,240.58,245.78,1043724.0
2023-03-03,246.275,251.252,245.259,250.824,1043084.0
2023-03-04,246.275,251.252,245.259,250.824,1043084.0
2023-03-05,246.275,251.252,245.259,250.824,1043084.0
2023-03-06,250.649,252.195,249.58,250.63,934923.0
2023-03-07,250.571,254.566,248.521,249.104,1467970.0
2023-03-08,249.619,250.26,247.276,249.298,1041234.0
2023-03-09,249.862,251.028,242.592,243.554,1567564.0
2023-03-10,242.835,244.38,234.427,235.039,1049652.0
2023-03-11,242.835,244.38,234.427,235.039,1049652.0
2023-03-12,242.835,244.38,234.427,235.039,1049652.0
2023-03-13,231.327,232.26,226.399,229.635,2043084.0
2023-03-14,233.144,234.656,228.367,231.122,1413066.0
2023-03-15,226.321,227.526,219.43,224.027,1391579.0
2023-03-16,222.482,226.214,220.309,225.339,1355847.0
2023-03-17,223.551,223.974,217.534,218.895,6126622.0
2023-03-18,223.551,223.974,217.534,218.895,6126622.0
2023-03-19,223.551,223.974,217.534,218.895,6126622.0
2023-03-20,221.14,225.495,219.488,223.522,1064552.0
2023-03-21,226.885,228.333,226.097,227.798,1040389.0
2023-03-22,227.604,229.499,222.9,222.997,811936.0
2023-03-23,222.88,225.311,218.181,219.848,989357.0
2023-03-24,217.564,218.375,214.405,217.622,1366078.0
2023-03-25,217.564,218.375,214.405,217.622,1366078.0
2023-03-26,217.564,218.375,214.405,217.622,1366078.0
2023-03-27,219.663,221.104,217.36,220.577,685753.0
2023-03-28,220.557,223.531,219.41,223.026,1065717.0
2023-03-29,225.816,226.35,223.765,226.185,659673.0
2023-03-30,227.964,228.965,227.001,227.526,818167.0
2023-03-31,228.576,232.619,227.837,232.182,1158351.0
2023-04-01,228.576,232.619,227.837,232.182,1158351.0
2023-04-02,228.576,232.619,227.837,232.182,1158351.0
2023-04-03,232.133,234.738,230.014,231.949,698561.0
2023-04-04,232.182,232.337,223.404,225.398,879779.0
2023-04-05,223.201,224.533,211.215,214.171,1843743.0
2023-04-06,214.24,215.522,212.295,214.152,861183.0
2023-04-07,214.24,215.522,212.295,214.152,861183.0
2023-04-08,214.24,215.522,212.295,214.152,861183.0
2023-04-09,214.24,215.522,212.295,214.152,861183.0
2023-04-10,214.21,219.605,214.045,219.371,1145454.0
2023-04-11,220.635,225.213,220.149,223.405,956111.0
2023-04-12,224.533,229.878,224.426,226.292,1969503.0
2023-04-13,225.699,226.69,221.889,224.601,644213.0
2023-04-14,224.853,228.843,224.853,227.06,571836.0
2023-04-15,224.853,228.843,224.853,227.06,571836.0
2023-04-16,224.853,228.843,224.853,227.06,571836.0
2023-04-17,228.109,229.548,226.146,227.944,607823.0
2023-04-18,229.208,231.113,227.555,229.344,645652.0
2023-04-19,228.829,228.829,226.875,227.876,458023.0
2023-04-20,226.875,229.169,225.699,227.905,664952.0
2023-04-21,227.41,228.401,224.776,226.35,448933.0
2023-04-22,227.41,228.401,224.776,226.35,448933.0
2023-04-23,227.41,228.401,224.776,226.35,448933.0
2023-04-24,227.079,229.46,226.773,228.323,555051.0
2023-04-25,227.303,229.266,226.165,226.914,517819.0
2023-04-26,225.271,227.05,221.121,221.442,1099534.0
2023-04-27,220.907,224.62,218.594,224.416,922813.0
2023-04-28,224.299,228.615,224.183,228.45,756175.0
2023-04-29,224.299,228.615,224.183,228.45,756175.0
2023-04-30,224.299,228.615,224.183,228.45,756175.0
2023-05-01,228.673,231.443,227.337,228.002,1026755.0
2023-05-02,230.773,232.289,218.924,221.257,1598540.0
2023-05-03,223.493,224.136,216.752,218.157,1074716.0
2023-05-04,217.671,218.281,212.791,215.241,875414.0
2023-05-05,218.157,220.975,217.36,220.032,865998.0
2023-05-06,218.157,220.975,217.36,220.032,865998.0
2023-05-07,218.157,220.975,217.36,220.032,865998.0
2023-05-08,221.675,221.801,215.834,217.466,712341.0
2023-05-09,213.102,214.881,211.333,214.842,1330135.0
2023-05-10,216.912,217.471,207.961,209.506,1581179.0
2023-05-11,207.348,210.964,206.114,210.867,1115237.0
2023-05-12,212.247,212.723,208.797,211.158,650482.0
2023-05-13,212.247,212.723,208.797,211.158,650482.0
2023-05-14,212.247,212.723,208.797,211.158,650482.0
2023-05-15,211.479,213.579,209.681,212.616,597093.0
2023-05-16,211.003,211.392,206.211,206.668,914506.0
2023-05-17,207.727,211.771,206.192,209.662,978916.0
2023-05-18,208.585,211.287,205.921,210.161,828458.0
2023-05-19,212.354,212.814,208.252,212.148,788202.0
2023-05-20,212.354,212.814,208.252,212.148,788202.0
2023-05-21,212.354,212.814,208.252,212.148,788202.0
2023-05-22,211.825,215.262,210.792,213.47,743821.0
2023-05-23,212.011,214.17,210.513,211.463,513887.0
2023-05-24,210.357,210.406,205.677,206.127,790493.0
2023-05-25,205.608,208.315,204.277,206.548,774212.0
2023-05-26,207.87,209.201,206.127,208.193,733023.0
2023-05-27,207.87,209.201,206.127,208.193,733023.0
2023-05-28,207.87,209.201,206.127,208.193,733023.0
2023-05-29,207.87,209.201,206.127,208.193,733023.0
2023-05-30,208.418,209.427,202.749,204.688,998710.0
2023-05-31,203.425,204.13,198.931,200.135,1775759.0
2023-06-01,200.507,204.335,199.665,202.534,1056736.0
2023-06-02,205.686,214.322,204.629,213.245,1513773.0
2023-06-03,205.686,214.322,204.629,213.245,1513773.0
2023-06-04,205.686,214.322,204.629,213.245,1513773.0
2023-06-05,212.148,214.185,210.288,213.695,1008281.0
2023-06-06,213.93,219.859,212.853,218.189,1106851.0
2023-06-07,218.718,223.369,217.117,221.988,1122027.0
2023-06-08,222.321,223.976,220.804,222.155,1064982.0
2023-06-09,222.84,222.84,219.668,221.89,941839.0
2023-06-10,222.84,222.84,219.668,221.89,941839.0
2023-06-11,222.84,222.84,219.668,221.89,941839.0
2023-06-12,222.302,226.972,220.569,224.925,917077.0
2023-06-13,226.59,234.364,226.267,233.649,1371783.0
2023-06-14,235.01,236.479,228.979,229.41,1649911.0
2023-06-15,229.087,233.786,229.018,232.229,1260694.0
2023-06-16,233.111,233.387,229.899,230.878,1789444.0
2023-06-17,233.111,233.387,229.899,230.878,1789444.0
2023-06-18,233.111,233.387,229.899,230.878,1789444.0
2023-06-19,233.111,233.387,229.899,230.878,1789444.0
2023-06-20,227.696,229.958,224.837,228.254,1297420.0
2023-06-21,226.169,229.909,224.955,228.372,1287388.0
2023-06-22,227.51,227.51,224.006,226.11,559158.0
2023-06-23,223.447,227.735,222.478,227.168,1459623.0
2023-06-24,223.447,227.735,222.478,227.168,1459623.0
2023-06-25,223.447,227.735,222.478,227.168,1459623.0
2023-06-26,228.078,231.172,227.638,229.331,731474.0
2023-06-27,229.909,234.814,228.01,234.609,1168830.0
2023-06-28,233.62,234.413,231.446,234.129,1033708.0
2023-06-29,234.814,241.193,233.82,236.939,987197.0
2023-06-30,238.711,241.707,237.595,240.033,849933.0
2023-07-01,238.711,241.707,237.595,240.033,849933.0
2023-07-02,238.711,241.707,237.595,240.033,849933.0
2023-07-03,240.278,244.018,239.509,243.205,622390.0
2023-07-04,240.278,244.018,239.509,243.205,622390.0
2023-07-05,240.855,241.717,238.026,238.212,859360.0
2023-07-06,236.116,237.747,234.747,237.135,583807.0
2023-07-07,236.058,242.999,236.058,240.659,814399.0
2023-07-08,236.058,242.999,236.058,240.659,814399.0
2023-07-09,236.058,242.999,236.058,240.659,814399.0
2023-07-10,240.963,248.198,240.924,247.719,1478755.0
2023-07-11,249.021,252.32,248.933,251.224,1153000.0
2023-07-12,254.22,254.886,250.871,251.655,803931.0
2023-07-13,251.645,252.345,248.59,249.168,834908.0
2023-07-14,248.874,249.858,244.576,246.896,529221.0
2023-07-15,248.874,249.858,244.576,246.896,529221.0
2023-07-16,248.874,249.858,244.576,246.896,529221.0
2023-07-17,246.642,250.176,244.664,249.784,748023.0
2023-07-18,250.225,254.102,249.784,253.73,611322.0
2023-07-19,251.527,254.239,250.834,253.436,645344.0
2023-07-20,254.22,254.562,251.831,254.533,685074.0
2023-07-21,255.297,255.541,252.311,253.339,2765067.0
2023-07-22,255.297,255.541,252.311,253.339,2765067.0
2023-07-23,255.297,255.541,252.311,253.339,2765067.0
2023-07-24,253.652,255.111,252.154,252.497,962540.0
2023-07-25,250.499,252.903,249.667,252.418,629005.0
2023-07-26,251.077,253.172,249.128,250.861,653787.0
2023-07-27,251.987,254.602,249.082,253.153,802871.0
2023-07-28,255.169,255.169,251.38,253.339,783731.0
2023-07-29,255.169,255.169,251.38,253.339,783731.0
2023-07-30,255.169,255.169,251.38,253.339,783731.0
2023-07-31,253.867,255.473,253.593,255.346,542188.0
2023-08-01,255.316,259.732,254.851,259.448,837967.0
2023-08-02,258.293,259.644,255.718,256.736,1186740.0
2023-08-03,232.18,243.185,232.18,237.565,2049762.0
2023-08-04,237.918,239.387,230.443,231.564,1290589.0
2023-08-05,237.918,239.387,230.443,231.564,1290589.0
2023-08-06,237.918,239.387,230.443,231.564,1290589.0
2023-08-07,231.936,234.415,231.094,232.278,647256.0
2023-08-08,229.106,234.197,227.54,233.346,612025.0
2023-08-09,232.807,235.921,232.455,233.6,679814.0
2023-08-10,233.688,235.686,230.722,232.259,650310.0
2023-08-11,232.073,234.863,231.094,233.727,627000.0
2023-08-12,232.073,234.863,231.094,233.727,627000.0
2023-08-13,232.073,234.863,231.094,233.727,627000.0
2023-08-14,233.032,233.727,231.691,232.132,395271.0
2023-08-15,231.006,231.006,227.079,227.706,822546.0
2023-08-16,227.314,230.438,227.314,227.481,705758.0
2023-08-17,228.254,230.134,227.54,228.029,486871.0
2023-08-18,226.14,231.618,225.493,228.734,616237.0
2023-08-19,226.14,231.618,225.493,228.734,616237.0
2023-08-20,226.14,231.618,225.493,228.734,616237.0
2023-08-21,229.243,230.085,227.2,228.715,538592.0
2023-08-22,229.547,230.624,228.646,229.684,421506.0
2023-08-23,229.557,231.711,228.803,229.38,543603.0
2023-08-24,227.684,230.929,227.166,227.556,601467.0
2023-08-25,228.868,230.209,225.682,228.838,614756.0
2023-08-26,228.868,230.209,225.682,228.838,614756.0
2023-08-27,228.868,230.209,225.682,228.838,614756.0
2023-08-28,230.268,231.491,228.355,229.4,639011.0
2023-08-29,228.986,230.416,221.235,226.945,1122046.0
2023-08-30,227.26,229.282,226.9,228.818,776147.0
2023-08-31,229.163,229.637,226.417,226.856,1087591.0
2023-09-01,228.562,233.803,228.562,233.364,809379.0
2023-09-02,228.562,233.803,228.562,233.364,809379.0
2023-09-03,228.562,233.803,228.562,233.364,809379.0
2023-09-04,228.562,233.803,228.562,233.364,809379.0
2023-09-05,233.226,233.226,228.591,228.631,826569.0
2023-09-06,227.941,233.384,227.783,232.428,862328.0
2023-09-07,230.85,232.354,227.99,229.331,802328.0
2023-09-08,229.213,232.822,228.473,231.619,748219.0
2023-09-09,229.213,232.822,228.473,231.619,748219.0
2023-09-10,229.213,232.822,228.473,231.619,748219.0
2023-09-11,233.177,233.552,230.169,230.347,633222.0
2023-09-12,229.686,233.562,229.512,232.142,529634.0
2023-09-13,231.757,233.7,228.345,230.337,1365956.0
2023-09-14,231.895,234.799,231.392,233.759,1195132.0
2023-09-15,233.966,233.966,231.003,232.112,1185581.0
2023-09-16,233.966,233.966,231.003,232.112,1185581.0
2023-09-17,233.966,233.966,231.003,232.112,1185581.0
2023-09-18,231.925,235.248,231.313,235.041,1128386.0
2023-09-19,234.627,236.076,231.205,231.432,1211657.0
2023-09-20,232.605,235.928,229.361,229.578,884031.0
2023-09-21,228.739,228.739,225.574,225.643,639882.0
2023-09-22,226.008,229.035,225.87,227.586,575079.0
2023-09-23,226.008,229.035,225.87,227.586,575079.0
2023-09-24,226.008,229.035,225.87,227.586,575079.0
2023-09-25,226.234,229.538,226.234,228.305,486150.0
2023-09-26,226.096,228.591,225.362,225.879,614413.0
2023-09-27,227.625,228.562,225.623,226.767,554781.0
2023-09-28,225.554,230.593,225.169,228.108,659603.0
2023-09-29,229.42,229.844,224.119,225.298,815857.0
2023-09-30,229.42,229.844,224.119,225.298,815857.0
2023-10-01,229.42,229.844,224.119,225.298,815857.0
2023-10-02,224.765,225.165,221.852,222.428,660600.0
2023-10-03,221.235,223.335,219.815,220.801,543044.0
2023-10-04,220.396,224.765,219.538,224.509,767945.0
2023-10-05,222.556,224.252,220.564,222.3,581007.0
2023-10-06,222.231,227.27,221.309,224.469,767356.0
2023-10-07,222.231,227.27,221.309,224.469,767356.0
2023-10-08,222.231,227.27,221.309,224.469,767356.0
2023-10-09,223.562,225.663,221.807,224.933,478600.0
2023-10-10,226.501,228.133,224.785,226.027,632112.0
2023-10-11,226.018,227.366,224.164,226.866,529052.0
2023-10-12,227.398,227.398,222.231,224.39,560727.0
2023-10-13,224.321,226.432,222.226,224.568,581286.0
2023-10-14,224.321,226.432,222.226,224.568,581286.0
2023-10-15,224.321,226.432,222.226,224.568,581286.0
2023-10-16,223.986,226.412,223.828,225.091,484241.0
2023-10-17,221.264,227.081,220.85,225.633,562871.0
2023-10-18,224.173,224.173,220.194,220.811,592727.0
2023-10-19,220.87,222.704,217.99,218.631,635090.0
2023-10-20,220.189,220.189,215.909,216.156,863628.0
2023-10-21,220.189,220.189,215.909,216.156,863628.0
2023-10-22,220.189,220.189,215.909,216.156,863628.0
2023-10-23,215.554,217.419,213.237,213.306,575680.0
2023-10-24,214.992,216.787,213.168,216.166,1049133.0
2023-10-25,216.56,218.724,214.913,215.554,660511.0
2023-10-26,215.495,217.453,214.756,215.081,634628.0
2023-10-27,214.618,215.633,211.817,212.261,638506.0
2023-10-28,214.618,215.633,211.817,212.261,638506.0
2023-10-29,214.618,215.633,211.817,212.261,638506.0
2023-10-30,214.036,215.032,211.965,214.647,643886.0
2023-10-31,212.951,214.391,211.344,213.306,1198801.0
2023-11-01,214.154,215.692,212.162,215.032,1369417.0
2023-11-02,220.653,221.955,209.854,214.923,1612535.0
2023-11-03,217.191,224.381,217.068,222.753,1167877.0
2023-11-04,217.191,224.381,217.068,222.753,1167877.0
2023-11-05,217.191,224.381,217.068,222.753,1167877.0
2023-11-06,223.335,224.164,216.896,216.955,881879.0
2023-11-07,215.87,217.823,214.065,216.6,835513.0
2023-11-08,216.777,217.004,214.322,214.479,789514.0
2023-11-09,216.008,216.356,211.699,212.458,857013.0
2023-11-10,213.681,216.25,211.605,215.988,999452.0
2023-11-11,213.681,216.25,211.605,215.988,999452.0
2023-11-12,213.681,216.25,211.605,215.988,999452.0
2023-11-13,214.075,216.146,213.912,214.42,711062.0
2023-11-14,217.684,221.649,217.285,219.893,964575.0
2023-11-15,220.505,221.964,220.002,220.653,840815.0
2023-11-16,220.13,222.334,219.726,220.327,522166.0
2023-11-17,221.925,222.517,220.652,222.379,523651.0
2023-11-18,221.925,222.517,220.652,222.379,523651.0
2023-11-19,221.925,222.517,220.652,222.379,523651.0
2023-11-20,221.886,222.546,220.13,221.057,683855.0
2023-11-21,220.909,221.432,219.055,220.702,463297.0
2023-11-22,219.987,223.554,218.616,223.077,881879.0
2023-11-23,219.987,223.554,218.616,223.077,881879.0
2023-11-24,222.59,224.843,222.095,224.051,283919.0
2023-11-25,222.59,224.843,222.095,224.051,283919.0
2023-11-26,222.59,224.843,222.095,224.051,283919.0
2023-11-27,222.938,223.614,220.623,222.978,448845.0
2023-11-28,222.451,223.782,221.328,222.322,584104.0
2023-11-29,224.299,225.034,221.994,222.521,553939.0
2023-11-30,223.683,224.557,221.924,222.729,1158217.0
2023-12-01,223.614,225.829,222.083,224.865,894328.0
2023-12-02,223.614,225.829,222.083,224.865,894328.0
2023-12-03,223.614,225.829,222.083,224.865,894328.0
2023-12-04,223.166,229.814,223.166,229.704,1027124.0
2023-12-05,229.237,229.978,227.071,227.21,903145.0
2023-12-06,228.939,231.513,228.492,229.168,839545.0
2023-12-07,229.526,230.479,227.717,229.257,1038601.0
2023-12-08,229.834,231.831,228.333,229.108,501710.0
2023-12-09,229.834,231.831,228.333,229.108,501710.0
2023-12-10,229.834,231.831,228.333,229.108,501710.0
2023-12-11,230.171,233.937,228.686,233.818,842253.0
2023-12-12,233.788,233.897,231.741,233.172,515051.0
2023-12-13,233.013,238.23,230.897,237.822,897728.0
2023-12-14,239.492,246.824,239.492,246.685,992104.0
2023-12-15,242.363,245.279,239.631,239.988,1784188.0
2023-12-16,242.363,245.279,239.631,239.988,1784188.0
2023-12-17,242.363,245.279,239.631,239.988,1784188.0
2023-12-18,240.873,241.588,237.782,240.803,731642.0
2023-12-19,241.578,243.367,241.295,242.959,571239.0
2023-12-20,242.562,243.973,238.796,238.995,610856.0
2023-12-21,241.111,242.77,239.924,242.443,458113.0
2023-12-22,232.248,237.325,231.254,235.477,940583.0
2023-12-23,232.248,237.325,231.254,235.477,940583.0
2023-12-24,232.248,237.325,231.254,235.477,940583.0
2023-12-25,232.248,237.325,231.254,235.477,940583.0
2023-12-26,235.895,239.054,234.345,237.961,521047.0
2023-12-27,238.508,238.508,236.098,238.309,572687.0
2023-12-28,237.643,239.909,237.196,239.044,508815.0
2023-12-29,238.866,239.511,237.122,238.041,410391.0
2023-12-30,238.866,239.511,237.122,238.041,410391.0
2023-12-31,238.866,239.511,237.122,238.041,410391.0
2024-01-01,238.866,239.511,237.122,238.041,410391.0
2024-01-02,237.782,240.629,236.61,239.641,611826.0
2024-01-03,237.633,237.922,234.474,236.203,788831.0
2024-01-04,235.815,236.312,233.778,234.374,693832.0
2024-01-05,233.669,237.967,233.45,236.64,613144.0
2024-01-06,233.669,237.967,233.45,236.64,613144.0
2024-01-07,233.669,237.967,233.45,236.64,613144.0
2024-01-08,237.504,239.859,234.702,239.631,562919.0
2024-01-09,237.922,238.279,234.772,237.882,601946.0
2024-01-10,238.14,238.761,236.789,237.693,503874.0
2024-01-11,238.17,239.233,233.669,236.044,714672.0
2024-01-12,238.448,238.468,234.663,235.636,520829.0
2024-01-13,238.448,238.468,234.663,235.636,520829.0
2024-01-14,238.448,238.468,234.663,235.636,520829.0
2024-01-15,238.448,238.468,234.663,235.636,520829.0
2024-01-16,234.186,234.613,231.861,233.271,706481.0
2024-01-17,231.016,232.362,228.706,231.592,879478.0
2024-01-18,231.294,232.665,228.684,231.702,971701.0
2024-01-19,229.287,229.545,225.079,227.747,2466195.0
2024-01-20,229.287,229.545,225.079,227.747,2466195.0
2024-01-21,229.287,229.545,225.079,227.747,2466195.0
2024-01-22,228.035,233.063,228.035,232.387,883022.0
2024-01-23,234.007,237.241,232.546,234.692,857934.0
2024-01-24,236.67,236.67,232.996,234.295,1147970.0
2024-01-25,236.978,238.716,234.672,237.325,587961.0
2024-01-26,237.554,241.379,237.554,239.094,647187.0
2024-01-27,237.554,241.379,237.554,239.094,647187.0
2024-01-28,237.554,241.379,237.554,239.094,647187.0
2024-01-29,238.657,239.65,236.858,239.323,511407.0
2024-01-30,238.478,241.528,237.484,241.25,593273.0
2024-01-31,241.22,241.35,237.325,237.773,614194.0
2024-02-01,238.617,241.538,236.441,241.419,529318.0
2024-02-02,239.839,244.44,238.597,243.088,642306.0
2024-02-03,239.839,244.44,238.597,243.088,642306.0
2024-02-04,239.839,244.44,238.597,243.088,642306.0
2024-02-05,241.956,242.651,238.458,239.571,1178377.0
2024-02-06,240.694,249.964,234.494,249.934,2127785.0
2024-02-07,251.276,251.276,245.652,246.526,1293677.0
2024-02-08,246.417,249.785,245.95,248.325,642770.0
2024-02-09,247.987,250.307,247.142,250.173,578650.0
2024-02-10,247.987,250.307,247.142,250.173,578650.0
2024-02-11,247.987,250.307,247.142,250.173,578650.0
2024-02-12,250.391,256.035,249.984,255.211,1004976.0
2024-02-13,252.876,253.035,249.299,252.876,1012382.0
2024-02-14,256.85,260.357,256.438,258.807,4606073.0
2024-02-15,259.215,265.514,258.291,264.103,3582268.0
2024-02-16,263.547,267.979,262.628,264.779,2031055.0
2024-02-17,263.547,267.979,262.628,264.779,2031055.0
2024-02-18,263.547,267.979,262.628,264.779,2031055.0
2024-02-19,263.547,267.979,262.628,264.779,2031055.0
2024-02-20,262.335,264.935,260.03,260.169,1860964.0
2024-02-21,260.685,264.59,260.089,261.51,3229621.0
2024-02-22,262.51,263.45,259.06,262.88,1743609.0
2024-02-23,262.94,264.31,259.61,263.97,2261344.0
2024-02-24,262.94,264.31,259.61,263.97,2261344.0
2024-02-25,262.94,264.31,259.61,263.97,2261344.0
2024-02-26,264.0,266.795,261.94,266.21,1514105.0
2024-02-27,266.88,269.0,266.0,268.54,4492410.0
2024-02-28,268.77,273.23,267.46,270.36,2723050.0
2024-02-29,271.09,271.98,267.64,268.61,3833820.0
2024-03-01,271.0,272.74,267.69,270.26,1813920.0
2024-03-02,271.0,272.74,267.69,270.26,1813920.0
2024-03-03,271.0,272.74,267.69,270.26,1813920.0
2024-03-04,270.88,274.05,270.155,271.31,3770117.0
2024-03-05,270.63,275.4,270.63,271.35,5777629.0
2024-03-06,271.37,275.31,270.305,273.44,6884762.0
2024-03-07,273.09,276.92,264.61,266.21,11888065.0
2024-03-08,267.34,273.19,266.96,268.6,11175365.0
2024-03-09,267.34,273.19,266.96,268.6,11175365.0
2024-03-10,267.34,273.19,266.96,268.6,11175365.0
2024-03-11,270.61,271.48,265.42,270.15,18342776.0
2024-03-12,272.33,272.64,268.37,269.77,12659400.0
2024-03-13,270.61,274.2,267.33,270.24,9590637.0
2024-03-14,263.51,267.36,260.88,263.58,6333942.0
2024-03-15,265.78,274.84,265.34,274.84,4596460.0
2024-03-16,265.78,274.84,265.34,274.84,4596460.0
2024-03-17,265.78,274.84,265.34,274.84,4596460.0
2024-03-18,276.73,287.94,275.0,286.12,8187104.0
2024-03-19,285.58,286.81,280.05,281.01,10413493.0
2024-03-20,280.72,287.97,278.89,287.13,10480980.0
2024-03-21,288.0,297.11,287.625,291.4,9861280.0
2024-03-22,291.01,293.63,290.2,290.34,5230804.0
2024-03-23,291.01,293.63,290.2,290.34,5230804.0
2024-03-24,291.01,293.63,290.2,290.34,5230804.0
2024-03-25,290.68,291.365,287.35,287.76,1553747.0
2024-03-26,287.94,292.08,287.35,291.82,1003869.0
2024-03-27,293.25,295.23,292.06,294.69,887070.0
2024-03-28,295.0,296.67,292.9,294.65,1107283.0
2024-03-29,295.0,296.67,292.9,294.65,1107283.0
2024-03-30,295.0,296.67,292.9,294.65,1107283.0
2024-03-31,295.0,296.67,292.9,294.65,1107283.0
2024-04-01,294.29,295.1,292.35,294.53,604681.0
2024-04-02,293.02,296.92,292.46,295.87,1030945.0
2024-04-03,294.5,294.81,290.57,294.67,1343887.0
2024-04-04,297.0,300.99,294.505,294.75,1255001.0
2024-04-05,296.07,301.5,294.821,300.67,1002624.0
2024-04-06,296.07,301.5,294.821,300.67,1002624.0
2024-04-07,296.07,301.5,294.821,300.67,1002624.0
2024-04-08,301.63,304.2,299.345,300.35,932064.0
2024-04-09,301.31,302.5,297.01,302.03,863638.0
2024-04-10,299.0,302.76,296.76,302.3,919157.0
2024-04-11,302.65,304.245,299.35,302.86,631167.0
2024-04-12,301.8,303.94,297.41,298.63,866451.0
2024-04-13,301.8,303.94,297.41,298.63,866451.0
2024-04-14,301.8,303.94,297.41,298.63,866451.0
2024-04-15,299.27,301.83,295.12,295.78,799063.0
2024-04-16,294.3,295.37,291.78,294.58,672189.0
2024-04-17,296.79,296.79,289.251,291.36,757687.0
2024-04-18,293.14,293.99,289.695,291.42,764469.0
2024-04-19,291.97,293.435,284.92,287.56,2566951.0
2024-04-20,291.97,293.435,284.92,287.56,2566951.0
2024-04-21,291.97,293.435,284.92,287.56,2566951.0
2024-04-22,287.98,292.96,286.09,290.4,1027205.0
2024-04-23,291.4,294.98,291.2,292.7,782614.0
2024-04-24,293.08,295.44,290.31,292.34,760671.0
2024-04-25,287.95,292.44,285.89,291.61,765018.0
2024-04-26,290.8,292.47,290.61,291.14,480216.0
2024-04-27,290.8,292.47,290.61,291.14,480216.0
2024-04-28,290.8,292.47,290.61,291.14,480216.0
2024-04-29,292.36,294.4,291.49,293.65,503394.0
2024-04-30,290.16,290.75,282.45,282.49,1212242.0
2024-05-01,282.89,289.843,282.11,283.87,1247511.0
