,PRK US Equity,PRK US Equity,PRK US Equity,PRK US Equity,PRK US Equity
2023-08-15,101.952,102.6573,101.2467,101.2467,37411.0
2023-08-16,100.9646,103.7798,100.9646,101.9569,36213.0
2023-08-17,102.6742,104.6688,102.4383,102.9591,40124.0
2023-08-18,101.8193,104.9244,101.8193,103.6666,85615.0
2023-08-19,101.8193,104.9244,101.8193,103.6666,85615.0
2023-08-20,101.8193,104.9244,101.8193,103.6666,85615.0
2023-08-21,103.8926,103.8926,101.5835,101.5933,35717.0
2023-08-22,102.1141,102.9297,98.7928,99.461,36647.0
2023-08-23,99.6379,100.2569,99.0581,99.8835,27350.0
2023-08-24,99.235,101.5147,99.235,100.6205,33630.0
2023-08-25,100.1685,100.7482,99.3038,99.8246,22703.0
2023-08-26,100.1685,100.7482,99.3038,99.8246,22703.0
2023-08-27,100.1685,100.7482,99.3038,99.8246,22703.0
2023-08-28,100.3748,101.1609,99.6379,100.6107,18023.0
2023-08-29,100.1488,100.9643,99.9867,100.5812,26939.0
2023-08-30,99.6477,100.4633,99.6477,99.854,33038.0
2023-08-31,99.9818,101.0823,99.9818,99.9916,37535.0
2023-09-01,100.2078,102.4089,100.2078,101.7898,29462.0
2023-09-02,100.2078,102.4089,100.2078,101.7898,29462.0
2023-09-03,100.2078,102.4089,100.2078,101.7898,29462.0
2023-09-04,100.2078,102.4089,100.2078,101.7898,29462.0
2023-09-05,100.5517,100.9054,98.0165,98.6651,50299.0
2023-09-06,98.8714,99.3922,95.9137,95.953,41661.0
2023-09-07,95.8056,96.69,94.4103,95.5403,45885.0
2023-09-08,96.297,97.4073,94.8525,96.975,43817.0
2023-09-09,96.297,97.4073,94.8525,96.975,43817.0
2023-09-10,96.297,97.4073,94.8525,96.975,43817.0
2023-09-11,96.8964,98.5373,96.066,98.3899,61185.0
2023-09-12,98.1836,101.3673,97.7856,98.7732,38826.0
2023-09-13,98.1934,98.7044,97.1518,97.4171,42560.0
2023-09-14,98.4391,100.7777,98.0067,100.7777,35933.0
2023-09-15,100.0211,100.8956,99.1957,99.2055,231563.0
2023-09-16,100.0211,100.8956,99.1957,99.2055,231563.0
2023-09-17,100.0211,100.8956,99.1957,99.2055,231563.0
2023-09-18,99.6379,99.6379,95.7565,95.9432,39835.0
2023-09-19,96.1987,96.3756,95.049,95.4126,30327.0
2023-09-20,96.2773,96.69,94.0173,95.1276,48801.0
2023-09-21,94.3317,94.9606,93.1034,93.5554,37553.0
2023-09-22,94.1352,94.1352,92.7595,93.2803,25634.0
2023-09-23,94.1352,94.1352,92.7595,93.2803,25634.0
2023-09-24,94.1352,94.1352,92.7595,93.2803,25634.0
2023-09-25,92.8185,94.5872,92.6416,94.5872,30128.0
2023-09-26,93.5456,95.4322,92.6219,92.7693,49203.0
2023-09-27,93.7323,93.7323,91.8555,92.4058,44686.0
2023-09-28,92.8479,94.43,92.8283,93.2115,71463.0
2023-09-29,94.1155,94.1155,92.5237,92.8774,75570.0
2023-09-30,94.1155,94.1155,92.5237,92.8774,75570.0
2023-10-01,94.1155,94.1155,92.5237,92.8774,75570.0
2023-10-02,92.8381,93.241,90.8336,91.2168,74013.0
2023-10-03,90.8237,91.8948,90.185,91.2758,42652.0
2023-10-04,90.922,93.1133,90.696,93.0052,42779.0
2023-10-05,92.7202,95.0097,92.4303,94.9213,47060.0
2023-10-06,94.0173,95.9236,93.1329,94.3219,28327.0
2023-10-07,94.0173,95.9236,93.1329,94.3219,28327.0
2023-10-08,94.0173,95.9236,93.1329,94.3219,28327.0
2023-10-09,93.6537,95.9236,93.6537,94.3907,21810.0
2023-10-10,95.1178,95.8843,94.3022,94.4693,24210.0
2023-10-11,94.8525,95.6681,94.823,95.2062,28713.0
2023-10-12,96.1004,96.1004,93.8599,94.4594,24342.0
2023-10-13,94.6068,94.8034,92.504,92.5335,32012.0
2023-10-14,94.6068,94.8034,92.504,92.5335,32012.0
2023-10-15,94.6068,94.8034,92.504,92.5335,32012.0
2023-10-16,93.3393,94.8918,93.3393,94.656,29934.0
2023-10-17,94.1745,98.3801,94.1745,97.142,57583.0
2023-10-18,96.8374,96.8374,94.7444,94.7542,82895.0
2023-10-19,95.2652,95.5993,94.204,94.204,40102.0
2023-10-20,94.5282,94.7149,90.9656,91.9734,49198.0
2023-10-21,94.5282,94.7149,90.9656,91.9734,49198.0
2023-10-22,94.5282,94.7149,90.9656,91.9734,49198.0
2023-10-23,91.998,94.0467,91.7241,91.885,41330.0
2023-10-24,94.204,96.3952,92.3272,95.0195,79238.0
2023-10-25,93.6635,99.2497,93.6635,98.3899,75987.0
2023-10-26,98.0657,101.4213,97.3532,100.9153,42825.0
2023-10-27,100.2667,100.3355,97.7905,98.3801,41635.0
2023-10-28,100.2667,100.3355,97.7905,98.3801,41635.0
2023-10-29,100.2667,100.3355,97.7905,98.3801,41635.0
2023-10-30,99.3529,100.6647,98.6117,99.2546,31582.0
2023-10-31,100.0604,100.1796,98.8518,99.628,32983.0
2023-11-01,99.5494,99.5887,97.4368,99.0778,43052.0
2023-11-02,99.7558,104.5215,99.7558,104.5215,36238.0
2023-11-03,105.5827,108.904,104.2562,107.1942,52191.0
2023-11-04,105.5827,108.904,104.2562,107.1942,52191.0
2023-11-05,105.5827,108.904,104.2562,107.1942,52191.0
2023-11-06,106.8601,106.8601,104.9539,105.4452,37783.0
2023-11-07,104.8654,104.9195,103.1163,104.0498,27943.0
2023-11-08,103.7747,103.7747,101.4754,103.2244,30149.0
2023-11-09,102.9493,102.9493,101.1265,102.0355,43363.0
2023-11-10,103.0967,103.1262,100.4387,103.0967,53763.0
2023-11-11,103.0967,103.1262,100.4387,103.0967,53763.0
2023-11-12,103.0967,103.1262,100.4387,103.0967,53763.0
2023-11-13,103.2146,103.7157,101.4655,103.647,40749.0
2023-11-14,107.0468,112.0779,105.8824,112.0779,65638.0
2023-11-15,112.5102,113.4044,111.3114,112.4709,56249.0
2023-11-16,112.7386,112.7386,109.813,111.7171,45890.0
2023-11-17,112.0047,113.7849,111.7568,113.3039,49978.0
2023-11-18,112.0047,113.7849,111.7568,113.3039,49978.0
2023-11-19,112.0047,113.7849,111.7568,113.3039,49978.0
2023-11-20,111.0153,114.0576,111.0153,114.0576,37453.0
2023-11-21,113.0361,113.0361,110.4874,110.7453,44115.0
2023-11-22,111.9552,112.0047,109.8527,111.0924,24180.0
2023-11-23,111.9552,112.0047,109.8527,111.0924,24180.0
2023-11-24,110.2196,111.6576,110.2196,110.7453,15292.0
2023-11-25,110.2196,111.6576,110.2196,110.7453,15292.0
2023-11-26,110.2196,111.6576,110.2196,110.7453,15292.0
2023-11-27,110.2593,111.0031,109.5552,110.061,40312.0
2023-11-28,109.0593,110.8147,108.742,109.942,43257.0
2023-11-29,111.0824,112.1932,110.1701,110.9139,45946.0
2023-11-30,111.1519,111.1519,109.5453,110.0808,62513.0
2023-12-01,110.418,115.2675,109.8924,115.2576,53325.0
2023-12-02,110.418,115.2675,109.8924,115.2576,53325.0
2023-12-03,110.418,115.2675,109.8924,115.2576,53325.0
2023-12-04,114.1568,118.4906,113.8493,118.4906,48061.0
2023-12-05,118.7088,118.8873,117.1022,118.3121,32863.0
2023-12-06,119.0063,121.8723,117.7865,118.4509,53449.0
2023-12-07,118.4212,121.674,118.4212,121.674,51811.0
2023-12-08,120.9897,123.6674,120.8608,123.6674,48000.0
2023-12-09,120.9897,123.6674,120.8608,123.6674,48000.0
2023-12-10,120.9897,123.6674,120.8608,123.6674,48000.0
2023-12-11,122.7847,124.6492,122.7847,124.4409,39853.0
2023-12-12,124.1632,124.5004,122.3438,123.35,29478.0
2023-12-13,123.5384,130.4706,122.9484,130.0044,79774.0
2023-12-14,132.0771,135.5283,129.8259,134.3085,121207.0
2023-12-15,135.8655,135.8655,131.5019,131.8887,318964.0
2023-12-16,135.8655,135.8655,131.5019,131.8887,318964.0
2023-12-17,135.8655,135.8655,131.5019,131.8887,318964.0
2023-12-18,132.6226,132.6226,129.1218,130.292,65499.0
2023-12-19,130.6689,132.9399,128.9929,131.5119,55073.0
2023-12-20,131.9482,134.2044,129.3102,129.4292,92331.0
2023-12-21,131.4226,132.2953,128.2392,131.3829,71037.0
2023-12-22,131.9879,132.8209,131.2838,131.6011,60294.0
2023-12-23,131.9879,132.8209,131.2838,131.6011,60294.0
2023-12-24,131.9879,132.8209,131.2838,131.6011,60294.0
2023-12-25,131.9879,132.8209,131.2838,131.6011,60294.0
2023-12-26,132.5333,133.8721,131.6209,133.8126,43620.0
2023-12-27,133.3465,134.6457,132.8903,134.2788,38605.0
2023-12-28,133.5548,134.3978,132.7912,133.8027,36259.0
2023-12-29,132.9895,133.0389,131.1945,131.7598,65747.0
2023-12-30,132.9895,133.0389,131.1945,131.7598,65747.0
2023-12-31,132.9895,133.0389,131.1945,131.7598,65747.0
2024-01-01,132.9895,133.0389,131.1945,131.7598,65747.0
2024-01-02,129.9747,133.9317,129.9747,131.2243,48343.0
2024-01-03,130.5003,130.5003,127.6739,127.8822,70673.0
2024-01-04,128.7152,129.6772,127.3764,127.3764,39430.0
2024-01-05,126.7913,129.1912,126.7913,127.6937,51351.0
2024-01-06,126.7913,129.1912,126.7913,127.6937,51351.0
2024-01-07,126.7913,129.1912,126.7913,127.6937,51351.0
2024-01-08,127.6838,128.4276,126.7466,128.0408,34272.0
2024-01-09,126.7417,127.783,125.7996,127.6739,38226.0
2024-01-10,127.1384,127.664,125.7737,127.3466,30093.0
2024-01-11,125.988,127.6937,123.3004,126.6425,55223.0
2024-01-12,128.3284,128.3284,124.6879,126.3847,25163.0
2024-01-13,128.3284,128.3284,124.6879,126.3847,25163.0
2024-01-14,128.3284,128.3284,124.6879,126.3847,25163.0
2024-01-15,128.3284,128.3284,124.6879,126.3847,25163.0
2024-01-16,124.7781,126.1665,124.1632,124.8971,74001.0
2024-01-17,122.7649,124.7186,122.2591,124.2921,29686.0
2024-01-18,125.4326,126.6425,123.3004,126.226,38353.0
2024-01-19,126.8805,129.5383,125.4525,128.9433,58399.0
2024-01-20,126.8805,129.5383,125.4525,128.9433,58399.0
2024-01-21,126.8805,129.5383,125.4525,128.9433,58399.0
2024-01-22,130.173,132.4937,125.9781,131.5218,52501.0
2024-01-23,132.3449,132.3449,126.9103,130.1036,63145.0
2024-01-24,132.3548,132.3548,129.0425,130.2127,39088.0
2024-01-25,132.0672,132.6226,128.6656,131.8689,54583.0
2024-01-26,132.3251,133.6341,131.7201,133.4259,27942.0
2024-01-27,132.3251,133.6341,131.7201,133.4259,27942.0
2024-01-28,132.3251,133.6341,131.7201,133.4259,27942.0
2024-01-29,132.1168,135.4391,131.6129,134.8639,42105.0
2024-01-30,134.3779,136.1233,133.3862,136.1233,35891.0
2024-01-31,134.249,134.6209,128.5764,129.5978,99764.0
2024-02-01,129.8954,129.9648,123.1318,128.9036,58596.0
2024-02-02,126.94,128.616,126.2657,127.4359,59366.0
2024-02-03,126.94,128.616,126.2657,127.4359,59366.0
2024-02-04,126.94,128.616,126.2657,127.4359,59366.0
2024-02-05,126.0673,127.5351,124.0145,126.3549,37228.0
2024-02-06,127.3268,128.14,125.9285,126.1764,34949.0
2024-02-07,127.5351,127.5351,123.2211,126.5334,30898.0
2024-02-08,125.2442,127.6342,124.312,127.1681,57171.0
2024-02-09,127.2772,130.6292,125.9483,130.6094,48051.0
2024-02-10,127.2772,130.6292,125.9483,130.6094,48051.0
2024-02-11,127.2772,130.6292,125.9483,130.6094,48051.0
2024-02-12,130.6788,133.8821,130.6788,132.2854,52863.0
2024-02-13,129.0326,129.0821,122.9384,123.8657,78627.0
2024-02-14,125.0359,126.9797,123.6277,126.9499,42591.0
2024-02-15,127.74,131.67,127.56,131.67,55993.0
2024-02-16,130.81,131.43,128.9,130.1,32157.0
2024-02-17,130.81,131.43,128.9,130.1,32157.0
2024-02-18,130.81,131.43,128.9,130.1,32157.0
2024-02-19,130.81,131.43,128.9,130.1,32157.0
2024-02-20,128.01,130.0,128.01,129.1,35692.0
2024-02-21,127.71,130.16,126.8055,127.96,38994.0
2024-02-22,127.48,128.96,126.27,127.36,39593.0
2024-02-23,127.4,129.68,126.69,128.14,28188.0
2024-02-24,127.4,129.68,126.69,128.14,28188.0
2024-02-25,127.4,129.68,126.69,128.14,28188.0
2024-02-26,128.21,129.2,126.395,127.35,38921.0
2024-02-27,128.2,129.32,127.31,128.03,24341.0
2024-02-28,127.64,127.955,126.875,127.5,29333.0
2024-02-29,128.35,129.72,127.255,128.51,35492.0
2024-03-01,128.03,128.82,125.35,128.82,43349.0
2024-03-02,128.03,128.82,125.35,128.82,43349.0
2024-03-03,128.03,128.82,125.35,128.82,43349.0
2024-03-04,128.94,130.0,127.75,129.4,28604.0
2024-03-05,127.93,133.77,127.7275,132.49,50582.0
2024-03-06,133.0,134.55,129.555,132.56,46863.0
2024-03-07,133.99,133.99,131.86,133.1,27642.0
2024-03-08,134.91,135.09,132.675,134.28,68969.0
2024-03-09,134.91,135.09,132.675,134.28,68969.0
2024-03-10,134.91,135.09,132.675,134.28,68969.0
2024-03-11,133.12,133.445,131.935,132.74,34812.0
2024-03-12,132.36,132.505,129.545,130.52,31868.0
2024-03-13,130.04,131.1323,129.0,129.19,41236.0
2024-03-14,129.3,129.3,126.7,128.0,68698.0
2024-03-15,126.87,129.915,126.87,128.86,157278.0
2024-03-16,126.87,129.915,126.87,128.86,157278.0
2024-03-17,126.87,129.915,126.87,128.86,157278.0
2024-03-18,129.81,129.81,126.62,126.99,34279.0
2024-03-19,125.71,127.77,125.71,126.96,27259.0
2024-03-20,126.35,132.02,126.33,131.06,37921.0
2024-03-21,131.57,133.01,130.64,132.96,40475.0
2024-03-22,132.64,132.64,129.8,130.65,27448.0
2024-03-23,132.64,132.64,129.8,130.65,27448.0
2024-03-24,132.64,132.64,129.8,130.65,27448.0
2024-03-25,130.45,131.75,130.45,131.14,24389.0
2024-03-26,131.99,131.99,130.25,130.28,27129.0
2024-03-27,130.64,135.01,130.64,134.71,39276.0
2024-03-28,134.15,136.505,133.95,135.85,80636.0
2024-03-29,134.15,136.505,133.95,135.85,80636.0
2024-03-30,134.15,136.505,133.95,135.85,80636.0
2024-03-31,134.15,136.505,133.95,135.85,80636.0
2024-04-01,135.57,135.98,130.79,131.2,43239.0
2024-04-02,129.95,130.125,127.36,129.06,49946.0
2024-04-03,128.11,129.44,127.84,128.22,38786.0
2024-04-04,130.0,132.205,129.83,130.02,36700.0
2024-04-05,129.45,130.5,128.72,129.96,26297.0
2024-04-06,129.45,130.5,128.72,129.96,26297.0
2024-04-07,129.45,130.5,128.72,129.96,26297.0
2024-04-08,131.45,132.66,131.38,132.6,26724.0
