,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity
2022-07-29,39.5685,40.6539,39.4522,40.5763,742510.0
2022-07-30,39.5685,40.6539,39.4522,40.5763,742510.0
2022-07-31,39.5685,40.6539,39.4522,40.5763,742510.0
2022-08-01,40.2565,40.3534,39.6702,40.1209,449775.0
2022-08-02,40.1984,40.2943,39.6072,39.6751,602243.0
2022-08-03,39.8883,40.179,39.4328,39.5878,615321.0
2022-08-04,38.8029,39.0355,35.5661,36.351,1844325.0
2022-08-05,36.2832,36.8841,35.9343,36.5449,2268002.0
2022-08-06,36.2832,36.8841,35.9343,36.5449,2268002.0
2022-08-07,36.2832,36.8841,35.9343,36.5449,2268002.0
2022-08-08,37.0003,37.4849,36.5739,36.7484,1360907.0
2022-08-09,36.9228,37.0876,36.1766,36.3317,607715.0
2022-08-10,36.7871,37.64,36.6224,37.3298,1052164.0
2022-08-11,37.5527,37.9694,37.2329,37.6012,909083.0
2022-08-12,37.6981,37.9404,37.3395,37.5721,607750.0
2022-08-13,37.6981,37.9404,37.3395,37.5721,607750.0
2022-08-14,37.6981,37.9404,37.3395,37.5721,607750.0
2022-08-15,37.4461,38.328,37.3201,38.047,557727.0
2022-08-16,37.8822,38.454,37.795,37.8435,1237491.0
2022-08-17,37.388,37.8241,37.3395,37.6012,1136768.0
2022-08-18,37.6787,38.2311,37.5624,38.0567,1126731.0
2022-08-19,37.8813,38.0957,37.5111,37.6962,3393787.0
2022-08-20,37.8813,38.0957,37.5111,37.6962,3393787.0
2022-08-21,37.8813,38.0957,37.5111,37.6962,3393787.0
2022-08-22,37.2188,37.4526,36.4296,36.5075,1036651.0
2022-08-23,36.4686,37.0239,36.4491,36.4686,872070.0
2022-08-24,36.3614,36.6342,36.0788,36.4198,627429.0
2022-08-25,36.5368,37.4136,36.4783,37.3941,1304748.0
2022-08-26,37.4721,37.5598,36.1568,36.186,661125.0
2022-08-27,37.4721,37.5598,36.1568,36.186,661125.0
2022-08-28,37.4721,37.5598,36.1568,36.186,661125.0
2022-08-29,35.9229,36.4686,35.6112,36.1373,785509.0
2022-08-30,36.1373,36.1373,35.6501,35.7865,638484.0
2022-08-31,35.8937,35.8937,35.163,35.3286,847738.0
2022-09-01,35.0363,35.3676,34.7927,35.2896,790181.0
2022-09-02,35.7476,35.9132,35.0558,35.2214,589721.0
2022-09-03,35.7476,35.9132,35.0558,35.2214,589721.0
2022-09-04,35.7476,35.9132,35.0558,35.2214,589721.0
2022-09-05,35.7476,35.9132,35.0558,35.2214,589721.0
2022-09-06,34.9389,35.3383,34.9194,34.9779,812341.0
2022-09-07,34.9096,35.6014,34.8122,35.426,515853.0
2022-09-08,35.1435,35.3578,34.6368,35.2312,619221.0
2022-09-09,35.5624,36.186,35.5624,36.0788,495004.0
2022-09-10,35.5624,36.186,35.5624,36.0788,495004.0
2022-09-11,35.5624,36.186,35.5624,36.0788,495004.0
2022-09-12,36.2445,36.8096,36.2445,36.4101,518615.0
2022-09-13,35.6209,35.8742,34.4127,34.5004,831491.0
2022-09-14,34.5297,34.7635,34.1887,34.3835,927107.0
2022-09-15,34.1399,34.783,33.9646,34.3933,955417.0
2022-09-16,33.9451,34.6466,33.8574,34.2081,1416423.0
2022-09-17,33.9451,34.6466,33.8574,34.2081,1416423.0
2022-09-18,33.9451,34.6466,33.8574,34.2081,1416423.0
2022-09-19,34.0328,35.1776,34.0328,35.124,830529.0
2022-09-20,34.8902,34.9584,34.3543,34.5881,1174134.0
2022-09-21,34.822,35.1922,34.023,34.023,1140671.0
2022-09-22,34.0328,34.1692,33.5846,33.6236,1023615.0
2022-09-23,33.1364,33.2241,32.2644,32.581,876060.0
2022-09-24,33.1364,33.2241,32.2644,32.581,876060.0
2022-09-25,33.1364,33.2241,32.2644,32.581,876060.0
2022-09-26,32.2108,32.6785,31.7918,31.7918,1158446.0
2022-09-27,32.1426,32.8344,31.9575,32.7467,1101422.0
2022-09-28,32.9805,34.0717,32.8392,33.8574,1242455.0
2022-09-29,33.4872,33.6528,32.961,33.3507,834407.0
2022-09-30,33.3215,33.7405,32.8733,32.8928,1030938.0
2022-10-01,33.3215,33.7405,32.8733,32.8928,1030938.0
2022-10-02,33.3215,33.7405,32.8733,32.8928,1030938.0
2022-10-03,33.3313,33.9061,32.8149,33.6528,1097897.0
2022-10-04,34.1984,35.1532,34.0425,35.1045,920375.0
2022-10-05,34.5004,35.4065,34.364,34.8707,1033510.0
2022-10-06,34.822,35.1532,34.4615,34.5102,1213304.0
2022-10-07,34.2374,34.3348,33.721,34.2763,771764.0
2022-10-08,34.2374,34.3348,33.721,34.2763,771764.0
2022-10-09,34.2374,34.3348,33.721,34.2763,771764.0
2022-10-10,34.4517,34.7538,34.1692,34.4225,499101.0
2022-10-11,34.4225,35.3189,34.2861,34.8317,921653.0
2022-10-12,34.783,35.2409,34.5004,34.8317,710628.0
2022-10-13,34.3251,35.9717,34.1594,35.9034,986228.0
2022-10-14,35.8255,35.9229,35.0412,35.1143,765062.0
2022-10-15,35.8255,35.9229,35.0412,35.1143,765062.0
2022-10-16,35.8255,35.9229,35.0412,35.1143,765062.0
2022-10-17,35.5527,36.0301,35.124,35.5332,763979.0
2022-10-18,36.0691,36.5465,35.767,36.0593,791578.0
2022-10-19,35.9229,36.3321,35.5235,35.7963,668376.0
2022-10-20,35.6501,35.9333,34.9973,35.1435,702046.0
2022-10-21,35.3383,36.7511,35.1045,36.6439,549421.0
2022-10-22,35.3383,36.7511,35.1045,36.6439,549421.0
2022-10-23,35.3383,36.7511,35.1045,36.6439,549421.0
2022-10-24,36.7219,37.6329,36.5976,37.4234,855754.0
2022-10-25,37.3941,38.3197,37.2675,38.0275,823227.0
2022-10-26,38.3587,38.5731,37.6962,38.0177,704322.0
2022-10-27,40.1612,41.574,38.5146,40.2197,1727446.0
2022-10-28,40.1904,41.0186,40.0248,40.775,769731.0
2022-10-29,40.1904,41.0186,40.0248,40.775,769731.0
2022-10-30,40.1904,41.0186,40.0248,40.775,769731.0
2022-10-31,40.4243,41.2232,40.3512,41.1647,717179.0
2022-11-01,41.3596,41.7016,40.9309,41.5545,691705.0
2022-11-02,41.2524,41.6032,40.4048,40.5314,623411.0
2022-11-03,39.9176,41.1404,39.6497,40.6776,826112.0
2022-11-04,41.2427,41.8565,40.9991,41.7396,1110248.0
2022-11-05,41.2427,41.8565,40.9991,41.7396,1110248.0
2022-11-06,41.2427,41.8565,40.9991,41.7396,1110248.0
2022-11-07,41.8468,42.2657,41.6227,42.0611,638135.0
2022-11-08,42.1585,42.4216,41.1842,41.4181,674430.0
2022-11-09,41.155,41.6422,40.8724,41.1745,621317.0
2022-11-10,42.217,42.2949,41.1647,41.2719,1041335.0
2022-11-11,41.3986,42.0124,41.107,41.6909,945198.0
2022-11-12,41.3986,42.0124,41.107,41.6909,945198.0
2022-11-13,41.3986,42.0124,41.107,41.6909,945198.0
2022-11-14,41.5155,42.8113,41.5155,41.6324,1086131.0
2022-11-15,41.837,42.519,41.6275,41.798,525242.0
2022-11-16,41.4863,42.3096,41.2963,42.1293,744012.0
2022-11-17,41.4473,42.938,41.4278,42.9088,1199843.0
2022-11-18,43.0948,43.3689,42.2528,42.6444,780665.0
2022-11-19,43.0948,43.3689,42.2528,42.6444,780665.0
2022-11-20,43.0948,43.3689,42.2528,42.6444,780665.0
2022-11-21,42.5367,42.7129,42.106,42.3409,576363.0
2022-11-22,42.6053,43.3395,42.5318,43.1731,520446.0
2022-11-23,43.2318,43.7605,43.2122,43.5647,527947.0
2022-11-24,43.2318,43.7605,43.2122,43.5647,527947.0
2022-11-25,43.6332,43.6821,42.9185,43.1241,245515.0
2022-11-26,43.6332,43.6821,42.9185,43.1241,245515.0
2022-11-27,43.6332,43.6821,42.9185,43.1241,245515.0
2022-11-28,42.9577,43.7409,42.9577,43.5745,1144408.0
2022-11-29,43.8388,44.2891,43.3689,43.7213,1463143.0
2022-11-30,43.8094,43.9954,43.3689,43.8584,1298323.0
2022-12-01,44.015,44.3772,43.4374,43.8975,945819.0
2022-12-02,43.7213,44.015,43.4863,43.8779,1038735.0
2022-12-03,43.7213,44.015,43.4863,43.8779,1038735.0
2022-12-04,43.7213,44.015,43.4863,43.8779,1038735.0
2022-12-05,43.6234,43.6234,42.8794,43.0458,972784.0
2022-12-06,43.0556,43.408,42.5367,42.8304,1223094.0
2022-12-07,42.7325,43.2514,42.5465,42.8402,698101.0
2022-12-08,43.1633,43.4961,41.9396,42.1647,1091744.0
2022-12-09,41.92,42.1158,41.6067,41.6361,480372.0
2022-12-10,41.92,42.1158,41.6067,41.6361,480372.0
2022-12-11,41.92,42.1158,41.6067,41.6361,480372.0
2022-12-12,41.6654,42.0277,41.1759,41.7829,671154.0
2022-12-13,42.5857,42.6934,41.499,41.871,1166631.0
2022-12-14,42.0962,42.8011,41.9934,42.1158,721262.0
2022-12-15,41.7046,42.0081,41.1515,41.4794,822982.0
2022-12-16,41.0976,41.5969,40.8871,41.3913,1450043.0
2022-12-17,41.0976,41.5969,40.8871,41.3913,1450043.0
2022-12-18,41.0976,41.5969,40.8871,41.3913,1450043.0
2022-12-19,41.5871,41.9787,41.1759,41.2445,977579.0
2022-12-20,41.2641,41.7829,41.1662,41.3913,875131.0
2022-12-21,41.7046,42.3018,41.4696,42.0766,634025.0
2022-12-22,41.734,41.734,40.8235,41.2445,1048372.0
2022-12-23,41.2641,41.5137,41.0095,41.362,640307.0
2022-12-24,41.2641,41.5137,41.0095,41.362,640307.0
2022-12-25,41.2641,41.5137,41.0095,41.362,640307.0
2022-12-26,41.2641,41.5137,41.0095,41.362,640307.0
2022-12-27,41.5578,41.6752,41.1368,41.2445,665380.0
2022-12-28,41.2934,41.5284,40.4711,40.569,601436.0
2022-12-29,40.7158,40.9899,40.52,40.6571,432990.0
2022-12-30,40.4515,40.9116,40.2557,40.7256,446681.0
2022-12-31,40.4515,40.9116,40.2557,40.7256,446681.0
2023-01-01,40.4515,40.9116,40.2557,40.7256,446681.0
2023-01-02,40.4515,40.9116,40.2557,40.7256,446681.0
2023-01-03,40.941,40.941,40.2165,40.6375,1194404.0
2023-01-04,40.7648,41.0389,40.4711,40.7158,545263.0
2023-01-05,40.7158,41.0878,40.569,40.8333,1082213.0
2023-01-06,41.0781,41.6605,40.9948,41.362,802412.0
2023-01-07,41.0781,41.6605,40.9948,41.362,802412.0
2023-01-08,41.0781,41.6605,40.9948,41.362,802412.0
2023-01-09,41.5088,41.8074,41.2347,41.3522,1294921.0
2023-01-10,41.3717,41.9493,40.9704,41.8319,832055.0
2023-01-11,41.9298,42.5269,41.871,42.2822,707968.0
2023-01-12,42.2137,42.6151,42.2137,42.292,599244.0
2023-01-13,41.9885,42.5471,41.8368,42.4193,555253.0
2023-01-14,41.9885,42.5471,41.8368,42.4193,555253.0
2023-01-15,41.9885,42.5471,41.8368,42.4193,555253.0
2023-01-16,41.9885,42.5471,41.8368,42.4193,555253.0
2023-01-17,42.4388,42.7619,42.0962,42.1256,973385.0
2023-01-18,42.4584,42.6836,41.7731,41.7829,1143716.0
2023-01-19,41.6165,41.7535,40.6669,40.6669,804611.0
2023-01-20,40.8627,41.2543,40.5592,40.755,813396.0
2023-01-21,40.8627,41.2543,40.5592,40.755,813396.0
2023-01-22,40.8627,41.2543,40.5592,40.755,813396.0
2023-01-23,40.8725,41.8123,40.8725,41.5969,656333.0
2023-01-24,41.8417,43.1535,41.6067,42.7619,882907.0
2023-01-25,42.5955,42.9969,42.2039,42.8696,802006.0
2023-01-26,43.1143,44.0346,42.7227,43.7213,875140.0
2023-01-27,43.7996,43.8706,43.2416,43.4961,585830.0
2023-01-28,43.7996,43.8706,43.2416,43.4961,585830.0
2023-01-29,43.7996,43.8706,43.2416,43.4961,585830.0
2023-01-30,43.4472,43.6919,43.3003,43.3199,535290.0
2023-01-31,43.4766,44.1325,43.1094,44.1325,616650.0
2023-02-01,44.0542,44.9891,43.8681,44.573,682405.0
2023-02-02,44.6122,45.0625,44.3283,44.8373,603268.0
2023-02-03,44.4751,45.131,44.4751,44.9842,539009.0
2023-02-04,44.4751,45.131,44.4751,44.9842,539009.0
2023-02-05,44.4751,45.131,44.4751,44.9842,539009.0
2023-02-06,44.945,45.2436,44.7786,45.0723,668173.0
2023-02-07,44.8667,45.087,44.4457,44.9646,617473.0
2023-02-08,44.7786,44.9646,44.529,44.5632,439780.0
2023-02-09,44.7982,45.224,44.3087,44.3968,894838.0
2023-02-10,44.1618,44.4653,44.0444,44.3674,583578.0
2023-02-11,44.1618,44.4653,44.0444,44.3674,583578.0
2023-02-12,44.1618,44.4653,44.0444,44.3674,583578.0
2023-02-13,44.2989,44.7199,44.1521,44.6415,1048306.0
2023-02-14,44.6415,44.7639,44.0542,44.573,895464.0
2023-02-15,44.436,45.0429,44.3772,44.622,790781.0
2023-02-16,46.5016,49.3994,46.1149,49.1742,2246194.0
2023-02-17,49.3211,49.5762,48.1561,48.6554,992165.0
2023-02-18,49.3211,49.5762,48.1561,48.6554,992165.0
2023-02-19,49.3211,49.5762,48.1561,48.6554,992165.0
2023-02-20,49.3211,49.5762,48.1561,48.6554,992165.0
2023-02-21,48.2931,48.4987,46.6485,47.5687,1535734.0
2023-02-22,47.882,47.882,46.2275,46.3548,1205477.0
2023-02-23,46.4918,46.9813,46.3841,46.5701,683927.0
2023-02-24,46.4722,46.6485,45.9436,46.5408,638850.0
2023-02-25,46.4722,46.6485,45.9436,46.5408,638850.0
2023-02-26,46.4722,46.6485,45.9436,46.5408,638850.0
2023-02-27,46.6974,47.0212,46.4918,46.6778,569475.0
2023-02-28,46.6582,47.0205,46.4918,46.5016,754285.0
2023-03-01,46.5016,47.5197,46.345,47.0009,733854.0
2023-03-02,46.7268,47.7058,46.4331,47.7058,486502.0
2023-03-03,47.7943,48.1927,47.1451,47.8533,609527.0
2023-03-04,47.7943,48.1927,47.1451,47.8533,609527.0
2023-03-05,47.7943,48.1927,47.1451,47.8533,609527.0
2023-03-06,47.8533,48.3648,47.5582,47.7254,812199.0
2023-03-07,47.6074,48.0795,47.2582,47.391,636447.0
2023-03-08,47.5681,47.7648,46.9877,47.332,514652.0
2023-03-09,47.4697,47.6566,46.5057,46.5156,1143708.0
2023-03-10,46.4369,46.5451,44.8139,45.0008,687103.0
2023-03-11,46.4369,46.5451,44.8139,45.0008,687103.0
2023-03-12,46.4369,46.5451,44.8139,45.0008,687103.0
2023-03-13,44.2729,44.4303,43.1417,43.2008,872969.0
2023-03-14,43.8991,45.0205,43.4172,43.7024,923870.0
2023-03-15,42.9155,43.1713,41.7843,42.6499,849792.0
2023-03-16,42.2368,43.0926,41.8434,42.8762,671018.0
2023-03-17,42.5516,42.5516,40.9286,41.1843,1011907.0
2023-03-18,42.5516,42.5516,40.9286,41.1843,1011907.0
2023-03-19,42.5516,42.5516,40.9286,41.1843,1011907.0
2023-03-20,41.1942,42.6696,41.0565,41.9909,698669.0
2023-03-21,42.7975,43.7811,42.704,43.2499,784899.0
2023-03-22,43.1516,43.4467,42.4532,42.4729,567124.0
2023-03-23,42.5417,43.2008,41.8188,42.0696,595251.0
2023-03-24,41.6663,42.3548,41.145,42.3352,698052.0
2023-03-25,41.6663,42.3548,41.145,42.3352,698052.0
2023-03-26,41.6663,42.3548,41.145,42.3352,698052.0
2023-03-27,42.6008,43.0926,42.2368,42.7581,503132.0
2023-03-28,42.8368,43.6139,42.8024,43.5844,728898.0
2023-03-29,44.0664,44.0664,43.4762,43.8598,1009884.0
2023-03-30,44.2434,44.2618,43.6778,43.8401,647897.0
2023-03-31,44.0467,44.6073,44.0368,44.4991,541918.0
2023-04-01,44.0467,44.6073,44.0368,44.4991,541918.0
2023-04-02,44.0467,44.6073,44.0368,44.4991,541918.0
2023-04-03,44.4303,44.7942,43.9188,44.5385,546814.0
2023-04-04,44.509,44.5483,43.1713,43.8696,1257079.0
2023-04-05,43.545,43.9188,42.5491,43.2401,1041199.0
2023-04-06,43.3286,43.5057,42.345,42.404,809030.0
2023-04-07,43.3286,43.5057,42.345,42.404,809030.0
2023-04-08,43.3286,43.5057,42.345,42.404,809030.0
2023-04-09,43.3286,43.5057,42.345,42.404,809030.0
2023-04-10,42.3155,43.5499,42.3155,43.368,869441.0
2023-04-11,43.4319,44.2237,43.3483,43.9286,589835.0
2023-04-12,44.1352,44.9123,44.1057,44.8041,515285.0
2023-04-13,44.7352,45.1582,44.0368,45.1582,839259.0
2023-04-14,45.2959,45.6303,44.991,45.4926,1046652.0
2023-04-15,45.2959,45.6303,44.991,45.4926,1046652.0
2023-04-16,45.2959,45.6303,44.991,45.4926,1046652.0
2023-04-17,45.5418,46.0631,45.2565,45.4139,649708.0
2023-04-18,45.709,46.2893,45.5419,46.2303,681119.0
2023-04-19,46.1811,46.2008,45.468,45.7188,430219.0
2023-04-20,45.6992,46.0336,45.532,45.827,468697.0
2023-04-21,45.7779,46.0779,45.0598,45.591,634827.0
2023-04-22,45.7779,46.0779,45.0598,45.591,634827.0
2023-04-23,45.7779,46.0779,45.0598,45.591,634827.0
2023-04-24,45.5024,46.25,45.3352,46.1123,840633.0
2023-04-25,46.0041,46.2402,45.4139,45.709,851431.0
2023-04-26,45.3942,45.9156,44.6172,44.6762,612745.0
2023-04-27,44.2336,44.8926,43.9483,44.8434,1041446.0
2023-04-28,47.0762,49.132,46.4664,47.991,2196298.0
2023-04-29,47.0762,49.132,46.4664,47.991,2196298.0
2023-04-30,47.0762,49.132,46.4664,47.991,2196298.0
2023-05-01,47.7746,48.7189,47.5287,47.6271,1301845.0
2023-05-02,47.7451,47.7697,46.5107,47.2828,926488.0
2023-05-03,47.332,48.0008,46.6926,46.6926,1001189.0
2023-05-04,46.6926,46.8008,44.6172,45.3254,971083.0
2023-05-05,45.768,46.5156,45.709,46.4664,578328.0
2023-05-06,45.768,46.5156,45.709,46.4664,578328.0
2023-05-07,45.768,46.5156,45.709,46.4664,578328.0
2023-05-08,46.7615,47.4795,46.4172,47.3123,700668.0
2023-05-09,47.0271,47.3959,46.732,47.3713,603175.0
2023-05-10,47.7549,47.7549,46.8156,47.3025,716938.0
2023-05-11,46.8205,47.0271,46.4959,46.8303,475617.0
2023-05-12,47.1367,47.4234,46.9094,47.2553,525703.0
2023-05-13,47.1367,47.4234,46.9094,47.2553,525703.0
2023-05-14,47.1367,47.4234,46.9094,47.2553,525703.0
2023-05-15,47.4431,48.056,47.2257,47.9769,569858.0
2023-05-16,47.7693,47.8434,47.112,47.3344,748986.0
2023-05-17,47.5618,48.2734,47.2751,48.0658,666228.0
2023-05-18,47.9373,48.7973,47.6804,48.6885,767826.0
2023-05-19,49.0938,49.2915,48.3129,48.7676,776622.0
2023-05-20,49.0938,49.2915,48.3129,48.7676,776622.0
2023-05-21,49.0938,49.2915,48.3129,48.7676,776622.0
2023-05-22,48.649,49.0048,47.967,48.4908,1398773.0
2023-05-23,48.4315,48.8566,47.7693,47.7693,535454.0
2023-05-24,47.4926,47.5519,46.6722,47.0181,619063.0
2023-05-25,47.0873,47.9275,46.8995,47.8484,997104.0
2023-05-26,48.0757,48.4093,47.6211,48.0065,545059.0
2023-05-27,48.0757,48.4093,47.6211,48.0065,545059.0
2023-05-28,48.0757,48.4093,47.6211,48.0065,545059.0
2023-05-29,48.0757,48.4093,47.6211,48.0065,545059.0
2023-05-30,48.4315,48.649,47.8385,48.2141,781197.0
2023-05-31,47.9373,48.219,46.6821,46.7513,974248.0
2023-06-01,47.0181,47.8385,46.8007,47.799,620735.0
2023-06-02,48.4315,50.3589,48.4315,50.2996,939997.0
2023-06-03,48.4315,50.3589,48.4315,50.2996,939997.0
2023-06-04,48.4315,50.3589,48.4315,50.2996,939997.0
2023-06-05,50.1909,50.3392,49.3512,49.4595,619645.0
2023-06-06,49.4199,50.7988,49.3656,50.6653,1099585.0
2023-06-07,50.6554,52.0095,50.5467,51.9404,939972.0
2023-06-08,52.1479,52.7706,51.8415,52.6125,926502.0
2023-06-09,52.5828,52.825,52.0787,52.4247,439398.0
2023-06-10,52.5828,52.825,52.0787,52.4247,439398.0
2023-06-11,52.5828,52.825,52.0787,52.4247,439398.0
2023-06-12,52.484,53.1857,51.9774,52.9288,707344.0
2023-06-13,53.2747,54.184,53.245,53.8776,781485.0
2023-06-14,53.9172,54.1741,52.652,52.8102,694514.0
2023-06-15,52.6915,53.5514,52.6915,53.4921,561833.0
2023-06-16,53.7491,53.8974,53.0177,53.4823,886381.0
2023-06-17,53.7491,53.8974,53.0177,53.4823,886381.0
2023-06-18,53.7491,53.8974,53.0177,53.4823,886381.0
2023-06-19,53.7491,53.8974,53.0177,53.4823,886381.0
2023-06-20,53.0573,53.1116,52.3357,52.6322,765541.0
2023-06-21,52.3357,53.0671,52.0392,52.9189,735110.0
2023-06-22,52.9189,53.5317,52.7904,53.4625,626243.0
2023-06-23,53.0177,53.3834,52.484,53.3142,2558090.0
2023-06-24,53.0177,53.3834,52.484,53.3142,2558090.0
2023-06-25,53.0177,53.3834,52.484,53.3142,2558090.0
2023-06-26,53.5218,54.1939,53.4872,53.7491,641586.0
2023-06-27,53.7392,55.123,53.6108,54.9945,649270.0
2023-06-28,54.9747,55.5381,54.5992,54.9352,672937.0
2023-06-29,54.9945,55.9193,54.9945,55.7358,523970.0
2023-06-30,56.23,56.328,55.6963,55.805,746270.0
2023-07-01,56.23,56.328,55.6963,55.805,746270.0
2023-07-02,56.23,56.328,55.6963,55.805,746270.0
2023-07-03,55.8248,56.5463,55.6666,56.487,337177.0
2023-07-04,55.8248,56.5463,55.6666,56.487,337177.0
2023-07-05,55.973,56.0863,55.0934,55.3503,724200.0
2023-07-06,54.9253,55.3602,54.53,55.3405,680063.0
2023-07-07,55.4689,56.6451,55.4571,56.0126,814403.0
2023-07-08,55.4689,56.6451,55.4571,56.0126,814403.0
2023-07-09,55.4689,56.6451,55.4571,56.0126,814403.0
2023-07-10,56.0126,56.8725,56.0126,56.6748,486396.0
2023-07-11,57.3172,57.7423,56.7835,57.0108,591488.0
2023-07-12,57.5643,57.6335,57.08,57.2876,468514.0
2023-07-13,57.1986,57.9103,57.0108,57.7225,423336.0
2023-07-14,57.8708,57.9696,56.5068,57.1986,422455.0
2023-07-15,57.8708,57.9696,56.5068,57.1986,422455.0
2023-07-16,57.8708,57.9696,56.5068,57.1986,422455.0
2023-07-17,57.1789,58.0487,57.0158,57.8411,523393.0
2023-07-18,57.7917,58.7702,57.7917,58.5429,506652.0
2023-07-19,58.2958,59.1952,57.7027,58.4539,665291.0
2023-07-20,58.5725,58.8294,57.9795,58.2859,553543.0
2023-07-21,58.4243,58.4243,57.5149,57.5742,507519.0
2023-07-22,58.4243,58.4243,57.5149,57.5742,507519.0
2023-07-23,58.4243,58.4243,57.5149,57.5742,507519.0
2023-07-24,57.5347,58.2365,57.5149,57.7027,524981.0
2023-07-25,57.2579,57.7719,57.0613,57.5149,750594.0
2023-07-26,57.5149,58.0536,56.7637,57.1789,602240.0
2023-07-27,57.3568,57.5199,56.487,56.9417,646564.0
2023-07-28,59.3039,59.472,57.1295,58.1574,1466927.0
2023-07-29,59.3039,59.472,57.1295,58.1574,1466927.0
2023-07-30,59.3039,59.472,57.1295,58.1574,1466927.0
2023-07-31,58.5033,58.6812,57.2975,58.0091,860515.0
2023-08-01,57.9301,59.0766,57.9301,58.9876,787159.0
2023-08-02,58.701,59.0964,58.0882,58.8196,698173.0
2023-08-03,58.444,58.6961,57.5643,58.1574,528234.0
2023-08-04,57.9498,58.3155,57.3271,57.5149,706298.0
2023-08-05,57.9498,58.3155,57.3271,57.5149,706298.0
2023-08-06,57.9498,58.3155,57.3271,57.5149,706298.0
2023-08-07,57.8016,58.7801,57.8016,58.2958,869496.0
2023-08-08,57.7225,58.7109,57.426,58.3353,531055.0
2023-08-09,58.5527,58.8789,58.1179,58.1969,401768.0
2023-08-10,58.1376,58.5923,57.5643,58.0487,401090.0
2023-08-11,58.257,58.8822,58.0924,58.5746,515608.0
2023-08-12,58.257,58.8822,58.0924,58.5746,515608.0
2023-08-13,58.257,58.8822,58.0924,58.5746,515608.0
2023-08-14,58.7036,59.3287,58.3513,59.289,709244.0
2023-08-15,58.7234,59.2989,58.4258,59.0509,1231977.0
2023-08-16,58.9516,59.5136,58.0288,58.1975,851004.0
2023-08-17,58.396,58.6043,57.4124,57.5922,397406.0
2023-08-18,57.3739,58.3563,57.3739,58.1776,488969.0
2023-08-19,57.3739,58.3563,57.3739,58.1776,488969.0
2023-08-20,57.3739,58.3563,57.3739,58.1776,488969.0
2023-08-21,58.4952,58.7532,57.9494,58.3761,408207.0
2023-08-22,58.4555,58.7433,58.009,58.515,521075.0
2023-08-23,58.5448,58.9417,58.1479,58.8028,499659.0
2023-08-24,58.386,59.0409,58.1231,58.1578,370366.0
2023-08-25,58.5249,58.5994,57.6517,58.2273,398389.0
2023-08-26,58.5249,58.5994,57.6517,58.2273,398389.0
2023-08-27,58.5249,58.5994,57.6517,58.2273,398389.0
2023-08-28,58.5249,59.165,58.4453,58.8623,408518.0
2023-08-29,58.7631,59.4974,58.257,59.4081,731944.0
2023-08-30,59.547,60.2004,59.3585,59.6363,967891.0
2023-08-31,59.8546,60.3804,59.6363,59.9836,723172.0
2023-09-01,60.321,60.9263,60.321,60.4996,599398.0
2023-09-02,60.321,60.9263,60.321,60.4996,599398.0
2023-09-03,60.321,60.9263,60.321,60.4996,599398.0
2023-09-04,60.321,60.9263,60.321,60.4996,599398.0
2023-09-05,60.6385,61.0553,59.1402,59.1799,682547.0
2023-09-06,58.9417,59.5768,58.7234,59.0906,458199.0
2023-09-07,58.8425,59.0409,57.4037,57.999,915479.0
2023-09-08,57.9494,59.1898,57.8105,59.0906,543204.0
2023-09-09,57.9494,59.1898,57.8105,59.0906,543204.0
2023-09-10,57.9494,59.1898,57.8105,59.0906,543204.0
2023-09-11,59.4478,59.7554,59.2692,59.5668,461433.0
2023-09-12,59.3188,59.7653,58.7433,59.031,513041.0
2023-09-13,59.0409,59.2195,57.7113,58.3265,527198.0
2023-09-14,58.8623,59.7256,58.7532,59.3882,443956.0
2023-09-15,59.1898,59.2493,58.4853,58.8326,1081110.0
2023-09-16,59.1898,59.2493,58.4853,58.8326,1081110.0
2023-09-17,59.1898,59.2493,58.4853,58.8326,1081110.0
2023-09-18,58.9417,59.8844,58.9318,59.6462,442800.0
2023-09-19,59.7058,60.7973,59.676,59.7752,640291.0
2023-09-20,59.9737,60.6881,59.6165,59.805,498389.0
2023-09-21,59.5668,59.6165,58.4321,58.7234,369055.0
2023-09-22,58.6341,59.4081,58.5742,58.6639,449011.0
2023-09-23,58.6341,59.4081,58.5742,58.6639,449011.0
2023-09-24,58.6341,59.4081,58.5742,58.6639,449011.0
2023-09-25,58.4158,59.2692,58.2868,58.9715,365035.0
2023-09-26,58.9516,59.3188,57.9703,58.1479,545073.0
2023-09-27,58.5547,58.8722,58.1677,58.7829,331896.0
2023-09-28,58.9318,59.9836,58.9318,59.5272,612445.0
2023-09-29,59.7256,59.9489,58.1578,58.6043,544685.0
2023-09-30,59.7256,59.9489,58.1578,58.6043,544685.0
2023-10-01,59.7256,59.9489,58.1578,58.6043,544685.0
2023-10-02,58.5051,58.8028,57.7907,57.8303,526238.0
2023-10-03,57.7708,58.2967,57.1854,57.5327,490386.0
2023-10-04,57.2548,58.515,57.235,58.4853,461908.0
2023-10-05,58.3265,59.0211,57.8801,58.3166,428696.0
2023-10-06,58.3563,59.3287,57.9891,58.8425,340971.0
2023-10-07,58.3563,59.3287,57.9891,58.8425,340971.0
2023-10-08,58.3563,59.3287,57.9891,58.8425,340971.0
2023-10-09,58.8524,59.5867,58.6738,59.3882,367617.0
2023-10-10,59.8248,59.9836,59.3485,59.4378,423896.0
