,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity
2022-07-06,62.2007,63.1257,60.7985,62.7167,1557440.0
2022-07-07,65.3263,65.7547,63.817,64.8297,1983391.0
2022-07-08,65.5405,65.5405,63.5444,64.4207,1148504.0
2022-07-09,65.5405,65.5405,63.5444,64.4207,1148504.0
2022-07-10,65.5405,65.5405,63.5444,64.4207,1148504.0
2022-07-11,63.7197,65.5259,63.3983,64.1578,1197285.0
2022-07-12,63.7586,65.8906,63.632,63.9728,1499931.0
2022-07-13,63.8463,65.6768,63.077,65.4918,1405377.0
2022-07-14,63.1939,64.338,62.1423,64.1968,1316589.0
2022-07-15,64.7129,65.3166,63.5152,65.2971,1032234.0
2022-07-16,64.7129,65.3166,63.5152,65.2971,1032234.0
2022-07-17,64.7129,65.3166,63.5152,65.2971,1032234.0
2022-07-18,66.3584,67.5086,65.5795,65.93,1136265.0
2022-07-19,63.8463,65.1316,62.5415,64.8687,2908849.0
2022-07-20,65.4529,66.3292,64.3331,66.3097,2683507.0
2022-07-21,67.1277,68.9144,66.4558,68.8706,3149945.0
2022-07-22,69.2698,70.0488,64.1578,64.8492,2375934.0
2022-07-23,69.2698,70.0488,64.1578,64.8492,2375934.0
2022-07-24,69.2698,70.0488,64.1578,64.8492,2375934.0
2022-07-25,66.2026,68.3253,65.6379,68.1598,1962468.0
2022-07-26,68.1695,68.9777,67.2737,68.6272,1703254.0
2022-07-27,69.0167,71.4509,67.6535,70.9154,2010033.0
2022-07-28,71.3146,72.8287,70.1802,72.2202,1940575.0
2022-07-29,72.9115,76.0176,72.5551,75.8326,1746070.0
2022-07-30,72.9115,76.0176,72.5551,75.8326,1746070.0
2022-07-31,72.9115,76.0176,72.5551,75.8326,1746070.0
2022-08-01,75.005,76.227,73.6807,75.3458,1252851.0
2022-08-02,74.6544,76.0761,72.6291,74.5376,1996488.0
2022-08-03,74.3623,75.2484,73.3156,74.3526,1435777.0
2022-08-04,74.6934,76.5337,73.2523,75.4432,1627082.0
2022-08-05,74.3137,77.7216,73.8657,76.709,1025548.0
2022-08-06,74.3137,77.7216,73.8657,76.709,1025548.0
2022-08-07,74.3137,77.7216,73.8657,76.709,1025548.0
2022-08-08,77.2153,78.6467,76.3492,76.6798,1271181.0
2022-08-09,76.7382,79.1433,76.3292,79.0069,1653508.0
2022-08-10,80.0585,81.0615,79.114,80.8278,1329393.0
2022-08-11,81.5386,83.6759,81.1783,81.2952,1363271.0
2022-08-12,81.1978,82.8239,80.5941,82.3857,1100131.0
2022-08-13,81.1978,82.8239,80.5941,82.3857,1100131.0
2022-08-14,81.1978,82.8239,80.5941,82.3857,1100131.0
2022-08-15,81.2659,81.7139,79.2937,81.3536,1373419.0
2022-08-16,82.1326,83.1452,81.6944,82.4247,1178902.0
2022-08-17,80.5649,81.6067,79.9125,80.857,1221473.0
2022-08-18,81.9183,82.8142,81.8794,82.2104,1031805.0
2022-08-19,81.0712,81.0712,78.916,79.6496,1471022.0
2022-08-20,81.0712,81.0712,78.916,79.6496,1471022.0
2022-08-21,81.0712,81.0712,78.916,79.6496,1471022.0
2022-08-22,78.2864,79.2212,77.7849,78.1403,1208511.0
2022-08-23,78.9777,80.6525,78.6175,78.8998,1157733.0
2022-08-24,78.1111,79.8443,77.031,79.2504,1133280.0
2022-08-25,80.0001,84.6447,80.0001,84.4792,3186072.0
2022-08-26,84.7421,86.2903,83.2913,84.5863,2524774.0
2022-08-27,84.7421,86.2903,83.2913,84.5863,2524774.0
2022-08-28,84.7421,86.2903,83.2913,84.5863,2524774.0
2022-08-29,83.6613,85.2828,82.4865,83.9729,1510842.0
2022-08-30,83.5931,83.5931,78.4811,79.2796,2221040.0
2022-08-31,78.8998,79.5327,77.3906,78.598,2358932.0
2022-09-01,76.7382,76.7382,73.1647,75.3068,2262876.0
2022-09-02,76.9037,78.0381,75.745,75.8911,1568971.0
2022-09-03,76.9037,78.0381,75.745,75.8911,1568971.0
2022-09-04,76.9037,78.0381,75.745,75.8911,1568971.0
2022-09-05,76.9037,78.0381,75.745,75.8911,1568971.0
2022-09-06,76.1442,77.9261,75.7255,77.2737,1427684.0
2022-09-07,76.7285,77.9359,75.5599,77.6048,1113074.0
2022-09-08,77.5464,80.9349,77.1179,80.8083,1456766.0
2022-09-09,82.2104,84.6593,81.9475,84.2455,1665521.0
2022-09-10,82.2104,84.6593,81.9475,84.2455,1665521.0
2022-09-11,82.2104,84.6593,81.9475,84.2455,1665521.0
2022-09-12,84.3234,84.9953,81.0274,81.2952,1668764.0
2022-09-13,79.2601,81.0907,78.6661,79.7567,2174998.0
2022-09-14,77.3906,77.5464,71.4704,72.5902,3194052.0
2022-09-15,75.7645,75.8132,73.0965,74.226,2786286.0
2022-09-16,73.3497,73.8755,72.2786,73.0478,4150797.0
2022-09-17,73.3497,73.8755,72.2786,73.0478,4150797.0
2022-09-18,73.3497,73.8755,72.2786,73.0478,4150797.0
2022-09-19,72.3954,75.3945,71.7895,75.1608,1466663.0
2022-09-20,73.3594,74.0897,72.8239,73.856,1511752.0
2022-09-21,74.9076,75.5308,72.2494,72.2494,1226223.0
2022-09-22,73.1939,73.9144,70.3993,70.6525,1259149.0
2022-09-23,68.4763,69.0946,67.3029,68.3448,1908587.0
2022-09-24,68.4763,69.0946,67.3029,68.3448,1908587.0
2022-09-25,68.4763,69.0946,67.3029,68.3448,1908587.0
2022-09-26,67.9651,69.7177,67.6243,67.8482,1534024.0
2022-09-27,69.3088,70.2046,68.0965,68.8998,1654130.0
2022-09-28,68.3253,71.0712,67.9943,70.7304,1467137.0
2022-09-29,71.0826,71.0826,68.3189,69.1749,1592811.0
2022-09-30,69.2239,70.9554,68.5293,69.4097,1377083.0
2022-10-01,69.2239,70.9554,68.5293,69.4097,1377083.0
2022-10-02,69.2239,70.9554,68.5293,69.4097,1377083.0
2022-10-03,70.4956,74.2963,70.4956,73.7533,1337268.0
2022-10-04,74.4479,76.4241,74.2816,76.3262,1428911.0
2022-10-05,75.4458,76.7273,74.8882,76.1404,1248032.0
2022-10-06,76.6197,77.8426,75.2012,75.4653,2077381.0
2022-10-07,75.3675,75.8174,73.7533,74.2425,1143887.0
2022-10-08,75.3675,75.8174,73.7533,74.2425,1143887.0
2022-10-09,75.3675,75.8174,73.7533,74.2425,1143887.0
2022-10-10,75.4751,76.5415,74.9371,76.0328,1082929.0
2022-10-11,74.9273,78.8894,74.6925,77.3926,1874182.0
2022-10-12,77.4024,78.2339,76.3311,77.1578,1182849.0
2022-10-13,75.0173,80.0437,74.1251,79.2611,1787190.0
2022-10-14,79.1339,79.3247,75.8567,76.3654,1218542.0
2022-10-15,79.1339,79.3247,75.8567,76.3654,1218542.0
2022-10-16,79.1339,79.3247,75.8567,76.3654,1218542.0
2022-10-17,77.3143,79.5644,77.2556,78.2828,1404742.0
2022-10-18,79.7111,81.1786,78.904,79.9655,1176815.0
2022-10-19,79.9557,81.0612,78.4198,78.9285,1616575.0
2022-10-20,78.9187,85.2972,78.2633,83.7906,2643933.0
2022-10-21,84.2993,91.2647,84.2113,90.9028,3819552.0
2022-10-22,84.2993,91.2647,84.2113,90.9028,3819552.0
2022-10-23,84.2993,91.2647,84.2113,90.9028,3819552.0
2022-10-24,90.7267,94.3855,90.5408,94.1703,3289975.0
2022-10-25,92.8202,95.7551,92.2724,95.5888,2244314.0
2022-10-26,95.8431,98.2106,94.3268,95.9116,2137260.0
2022-10-27,95.9018,96.5964,94.0137,95.354,2182804.0
2022-10-28,93.9061,95.1094,92.0278,92.38,2383516.0
2022-10-29,93.9061,95.1094,92.0278,92.38,2383516.0
2022-10-30,93.9061,95.1094,92.0278,92.38,2383516.0
2022-10-31,91.6365,93.2252,90.8539,92.0082,1677948.0
2022-11-01,94.2779,94.9138,90.849,94.6105,1599546.0
2022-11-02,93.7594,93.955,90.1886,90.3549,1609823.0
2022-11-03,89.8854,91.2941,89.1645,89.5625,1064612.0
2022-11-04,93.505,94.2485,90.8392,93.3289,1396314.0
2022-11-05,93.505,94.2485,90.8392,93.3289,1396314.0
2022-11-06,93.505,94.2485,90.8392,93.3289,1396314.0
2022-11-07,93.8474,95.266,92.8496,93.8768,1031597.0
2022-11-08,94.1507,96.1171,93.461,94.6692,1321978.0
2022-11-09,93.3876,94.4735,89.5772,90.0517,1392817.0
2022-11-10,92.9376,94.4051,91.3724,94.2485,1577202.0
2022-11-11,97.8291,99.6976,94.1898,94.6398,1940886.0
2022-11-12,97.8291,99.6976,94.1898,94.6398,1940886.0
2022-11-13,97.8291,99.6976,94.1898,94.6398,1940886.0
2022-11-14,94.18,100.7346,93.3094,98.2204,1591296.0
2022-11-15,98.6508,100.7639,97.4867,98.2987,1843509.0
2022-11-16,96.5279,98.0345,95.6768,97.1443,1032801.0
2022-11-17,94.6105,98.9737,94.0529,98.8171,1285768.0
2022-11-18,98.7291,99.003,96.2442,98.4552,1051840.0
2022-11-19,98.7291,99.003,96.2442,98.4552,1051840.0
2022-11-20,98.7291,99.003,96.2442,98.4552,1051840.0
2022-11-21,98.1617,101.7422,97.6041,100.7835,1868834.0
2022-11-22,101.6933,104.4619,101.0476,104.1293,1789338.0
2022-11-23,102.9358,103.689,101.2335,101.6933,1360078.0
2022-11-24,102.9358,103.689,101.2335,101.6933,1360078.0
2022-11-25,101.6053,103.0825,101.1161,101.7227,503156.0
2022-11-26,101.6053,103.0825,101.1161,101.7227,503156.0
2022-11-27,101.6053,103.0825,101.1161,101.7227,503156.0
2022-11-28,100.3531,102.5053,99.5606,100.6466,1366422.0
2022-11-29,102.339,102.9152,99.8346,100.4118,1106948.0
2022-11-30,101.3705,101.7716,98.465,101.6738,2930146.0
2022-12-01,101.6444,103.1656,100.4313,102.8477,1577223.0
2022-12-02,102.0259,107.25,101.5172,107.1717,2283549.0
2022-12-03,102.0259,107.25,101.5172,107.1717,2283549.0
2022-12-04,102.0259,107.25,101.5172,107.1717,2283549.0
2022-12-05,105.4304,107.0641,103.3858,104.4228,2425783.0
2022-12-06,101.9379,106.5701,101.9379,105.9195,2060857.0
2022-12-07,104.9902,107.9544,104.5695,105.2641,1943321.0
2022-12-08,107.1424,108.3359,106.3402,107.6511,2121025.0
2022-12-09,107.3381,108.7726,105.9098,106.0565,1333744.0
2022-12-10,107.3381,108.7726,105.9098,106.0565,1333744.0
2022-12-11,107.3381,108.7726,105.9098,106.0565,1333744.0
2022-12-12,105.5087,107.5533,104.1195,107.3772,1548605.0
2022-12-13,110.0479,110.6642,107.3674,107.9837,1809271.0
2022-12-14,107.6511,107.7392,104.9315,106.3011,1639529.0
2022-12-15,104.0999,104.1293,98.2791,99.7074,2638992.0
2022-12-16,98.1421,101.3705,95.2366,98.8269,5312326.0
2022-12-17,98.1421,101.3705,95.2366,98.8269,5312326.0
2022-12-18,98.1421,101.3705,95.2366,98.8269,5312326.0
2022-12-19,100.177,102.1042,98.103,99.3356,1982762.0
2022-12-20,99.4433,103.0825,99.4433,100.9596,2462809.0
2022-12-21,101.8254,105.5674,100.6759,102.5444,38999824.0
2022-12-22,102.3781,102.4857,96.978,100.6172,2710431.0
2022-12-23,101.3509,101.8401,99.0617,100.3628,1423505.0
2022-12-24,101.3509,101.8401,99.0617,100.3628,1423505.0
2022-12-25,101.3509,101.8401,99.0617,100.3628,1423505.0
2022-12-26,101.3509,101.8401,99.0617,100.3628,1423505.0
2022-12-27,100.8618,101.8792,100.0938,100.6661,1144730.0
2022-12-28,100.7737,100.9694,97.6334,97.7215,1137684.0
2022-12-29,98.1632,98.5559,96.1509,96.6024,1438340.0
2022-12-30,96.2981,96.5239,94.9337,95.9055,1390361.0
2022-12-31,96.2981,96.5239,94.9337,95.9055,1390361.0
2023-01-01,96.2981,96.5239,94.9337,95.9055,1390361.0
2023-01-02,96.2981,96.5239,94.9337,95.9055,1390361.0
2023-01-03,96.0036,96.3816,93.2551,93.4219,2063759.0
2023-01-04,93.1962,97.5153,93.1274,96.8969,2393316.0
2023-01-05,96.5239,98.4479,94.2514,96.9754,2111653.0
2023-01-06,98.3203,102.6984,97.8687,100.8038,1566815.0
2023-01-07,98.3203,102.6984,97.8687,100.8038,1566815.0
2023-01-08,98.3203,102.6984,97.8687,100.8038,1566815.0
2023-01-09,101.3241,102.453,99.459,99.5179,1432546.0
2023-01-10,99.6357,105.1623,99.6357,104.8972,1522958.0
2023-01-11,104.9463,108.2053,104.9463,107.9795,1657383.0
2023-01-12,108.4213,109.1575,106.6642,108.3427,963108.0
2023-01-13,107.7734,110.3355,107.3655,109.4716,1287307.0
2023-01-14,107.7734,110.3355,107.3655,109.4716,1287307.0
2023-01-15,107.7734,110.3355,107.3655,109.4716,1287307.0
2023-01-16,107.7734,110.3355,107.3655,109.4716,1287307.0
2023-01-17,109.3047,111.6214,107.2256,108.1661,1557746.0
2023-01-18,108.7158,111.376,106.1243,106.2322,1545567.0
2023-01-19,105.9181,106.8507,104.0039,105.3586,1430903.0
2023-01-20,105.339,106.2126,104.0579,106.0359,1289670.0
2023-01-21,105.339,106.2126,104.0579,106.0359,1289670.0
2023-01-22,105.339,106.2126,104.0579,106.0359,1289670.0
2023-01-23,105.8887,108.1759,104.9463,105.712,1184385.0
2023-01-24,105.3193,106.4384,103.0861,106.0457,1441365.0
2023-01-25,105.1034,109.1673,105.1034,108.382,1954738.0
2023-01-26,111.0422,119.5235,109.8054,119.2094,3731997.0
2023-01-27,117.9431,121.4181,115.4105,116.7455,2658149.0
2023-01-28,117.9431,121.4181,115.4105,116.7455,2658149.0
2023-01-29,117.9431,121.4181,115.4105,116.7455,2658149.0
2023-01-30,115.6559,118.9935,115.4792,116.9026,1830281.0
2023-01-31,115.9995,118.4634,114.8215,118.4241,2011793.0
2023-02-01,118.4241,123.7347,117.3639,123.0181,1733476.0
2023-02-02,123.0083,123.6071,120.3088,123.5384,1704221.0
2023-02-03,123.7446,130.0663,123.5482,125.8256,2223940.0
2023-02-04,123.7446,130.0663,123.5482,125.8256,2223940.0
2023-02-05,123.7446,130.0663,123.5482,125.8256,2223940.0
2023-02-06,125.2857,125.8158,120.2205,121.2414,1741879.0
2023-02-07,121.3297,122.8611,119.0327,120.9371,1455686.0
2023-02-08,120.1223,123.2047,119.6512,121.7518,1304454.0
2023-02-09,122.3605,123.4075,118.4634,119.1211,1406240.0
2023-02-10,118.3652,120.7702,117.5308,120.0733,1206676.0
2023-02-11,118.3652,120.7702,117.5308,120.0733,1206676.0
2023-02-12,118.3652,120.7702,117.5308,120.0733,1206676.0
2023-02-13,119.9358,122.2427,118.8462,121.477,1270383.0
2023-02-14,120.888,124.8538,120.4757,124.1765,1264645.0
2023-02-15,122.8218,123.4403,119.337,123.3715,1403036.0
2023-02-16,123.1948,126.0611,122.7433,123.8624,1040809.0
2023-02-17,123.2832,123.7789,121.5989,122.6746,1296664.0
2023-02-18,123.2832,123.7789,121.5989,122.6746,1296664.0
2023-02-19,123.2832,123.7789,121.5989,122.6746,1296664.0
2023-02-20,123.2832,123.7789,121.5989,122.6746,1296664.0
2023-02-21,121.8304,124.4512,118.9836,119.5432,1303361.0
2023-02-22,119.5039,120.299,117.8744,118.2278,1418445.0
2023-02-23,118.9346,119.6021,114.8412,116.824,1374299.0
2023-02-24,114.8313,116.343,113.2215,116.3234,1563402.0
2023-02-25,114.8313,116.343,113.2215,116.3234,1563402.0
2023-02-26,114.8313,116.343,113.2215,116.3234,1563402.0
2023-02-27,118.6204,120.7997,117.2363,119.1113,1769380.0
2023-02-28,119.5923,125.3741,118.4437,123.7936,3346337.0
2023-03-01,124.52,128.1717,124.147,126.7484,1871020.0
2023-03-02,126.0318,130.8614,125.4722,130.4491,1628689.0
2023-03-03,130.5963,133.9437,129.8405,133.5609,1775870.0
2023-03-04,130.5963,133.9437,129.8405,133.5609,1775870.0
2023-03-05,130.5963,133.9437,129.8405,133.5609,1775870.0
2023-03-06,133.0112,133.9535,128.0637,129.5558,1993804.0
2023-03-07,129.0159,130.8744,128.2404,128.584,1270035.0
2023-03-08,128.2993,130.292,127.1312,130.1742,1320771.0
2023-03-09,129.281,131.1951,125.4231,125.8354,1334430.0
2023-03-10,125.7275,125.7275,117.2854,118.1493,2180649.0
2023-03-11,125.7275,125.7275,117.2854,118.1493,2180649.0
2023-03-12,125.7275,125.7275,117.2854,118.1493,2180649.0
2023-03-13,115.8964,116.6474,112.9662,114.9295,2346842.0
2023-03-14,116.5492,118.5959,112.6521,114.154,2141533.0
2023-03-15,110.5563,110.8852,98.1141,99.8811,6186733.0
2023-03-16,98.173,104.8271,97.7019,104.3181,3765442.0
2023-03-17,103.5229,103.9303,101.2014,102.0014,6182989.0
2023-03-18,103.5229,103.9303,101.2014,102.0014,6182989.0
2023-03-19,103.5229,103.9303,101.2014,102.0014,6182989.0
2023-03-20,103.0616,106.5169,101.4222,105.6923,3283525.0
2023-03-21,108.0973,110.4336,107.0863,109.0103,2978914.0
2023-03-22,107.9795,109.0495,105.1132,105.2997,1387226.0
2023-03-23,105.6727,109.0103,104.0039,105.5255,1414479.0
2023-03-24,103.0419,107.7636,101.4468,106.3991,1539366.0
2023-03-25,103.0419,107.7636,101.4468,106.3991,1539366.0
2023-03-26,103.0419,107.7636,101.4468,106.3991,1539366.0
2023-03-27,107.901,109.3538,106.4875,108.6569,1927285.0
2023-03-28,108.5489,109.6288,106.9096,107.2237,1168999.0
2023-03-29,108.863,109.1526,106.3108,108.4311,1421178.0
2023-03-30,110.2688,111.3824,109.3327,109.7269,943101.0
2023-03-31,110.5054,111.811,109.5002,111.4119,1433507.0
2023-04-01,110.5054,111.811,109.5002,111.4119,1433507.0
2023-04-02,110.5054,111.811,109.5002,111.4119,1433507.0
2023-04-03,111.4218,112.3974,109.5692,111.5203,1508844.0
2023-04-04,110.6926,111.4809,100.4393,101.7844,2819978.0
2023-04-05,99.2617,103.1245,99.1533,101.7154,2424539.0
2023-04-06,101.6661,102.7156,99.715,101.9223,1669523.0
2023-04-07,101.6661,102.7156,99.715,101.9223,1669523.0
2023-04-08,101.6661,102.7156,99.715,101.9223,1669523.0
2023-04-09,101.6661,102.7156,99.715,101.9223,1669523.0
2023-04-10,102.484,106.4158,102.484,104.7702,1512174.0
2023-04-11,106.3469,106.8888,105.3023,106.4356,1615712.0
2023-04-12,106.7805,107.756,104.8884,105.0165,2082685.0
2023-04-13,105.2333,105.3613,102.8486,103.6665,2005996.0
2023-04-14,103.5384,104.2873,101.9667,102.9373,1118507.0
2023-04-15,103.5384,104.2873,101.9667,102.9373,1118507.0
2023-04-16,103.5384,104.2873,101.9667,102.9373,1118507.0
2023-04-17,103.7059,104.7405,103.0063,104.4943,1249981.0
2023-04-18,104.78,106.6721,104.78,105.9231,1491762.0
2023-04-19,105.4797,105.8839,102.6515,104.6716,1404934.0
2023-04-20,101.5183,113.4419,101.5183,109.8353,3647305.0
2023-04-21,108.8203,108.9891,104.9771,108.4458,1820504.0
2023-04-22,108.8203,108.9891,104.9771,108.4458,1820504.0
2023-04-23,108.8203,108.9891,104.9771,108.4458,1820504.0
2023-04-24,108.1206,109.0725,106.9283,107.4505,1448228.0
2023-04-25,105.5093,106.0118,102.4544,102.484,1788931.0
2023-04-26,102.4249,103.1886,100.2422,100.6708,1622009.0
2023-04-27,101.2621,103.1344,99.9022,102.8486,1375255.0
2023-04-28,101.873,102.5333,100.8975,102.4347,1246951.0
2023-04-29,101.873,102.5333,100.8975,102.4347,1246951.0
2023-04-30,101.873,102.5333,100.8975,102.4347,1246951.0
2023-05-01,102.3855,103.8488,101.9913,102.9077,1393469.0
2023-05-02,102.2574,102.6023,98.8774,101.6365,1455291.0
2023-05-03,102.3559,104.307,100.454,100.5723,1266295.0
2023-05-04,99.9515,100.5132,94.4922,94.9652,1913586.0
2023-05-05,96.5715,99.6657,96.5025,96.7686,1813959.0
2023-05-06,96.5715,99.6657,96.5025,96.7686,1813959.0
2023-05-07,96.5715,99.6657,96.5025,96.7686,1813959.0
2023-05-08,98.9858,99.7839,95.995,96.4532,1501343.0
2023-05-09,95.5762,97.0051,94.8962,96.0985,1310431.0
2023-05-10,98.0693,98.8971,93.3393,95.0736,1831484.0
2023-05-11,92.9254,95.9014,92.3785,95.5762,1607232.0
2023-05-12,96.7193,97.0642,95.0933,95.7831,1312489.0
2023-05-13,96.7193,97.0642,95.0933,95.7831,1312489.0
2023-05-14,96.7193,97.0642,95.0933,95.7831,1312489.0
2023-05-15,96.4434,97.0248,95.6452,96.5912,936675.0
2023-05-16,95.9112,96.5813,93.8862,94.0882,1397461.0
2023-05-17,95.9112,96.3153,95.0046,95.2411,1814660.0
2023-05-18,94.167,96.601,93.4969,96.3842,1633650.0
2023-05-19,97.3894,97.7638,94.9455,95.6452,1295469.0
2023-05-20,97.3894,97.7638,94.9455,95.6452,1295469.0
2023-05-21,97.3894,97.7638,94.9455,95.6452,1295469.0
2023-05-22,96.2857,96.8769,95.1623,95.7733,1499141.0
2023-05-23,93.5856,94.6597,90.5998,94.443,2341344.0
2023-05-24,93.5659,93.6053,91.3881,91.8907,1352476.0
2023-05-25,91.6838,93.694,91.4752,93.3491,1353862.0
2023-05-26,94.64,95.0046,92.8367,94.2557,1285420.0
2023-05-27,94.64,95.0046,92.8367,94.2557,1285420.0
2023-05-28,94.64,95.0046,92.8367,94.2557,1285420.0
2023-05-29,94.64,95.0046,92.8367,94.2557,1285420.0
2023-05-30,93.7137,94.1439,90.787,91.6739,1454446.0
2023-05-31,90.3633,91.3192,89.2291,90.5604,3453621.0
2023-06-01,90.7082,91.9498,89.5553,90.8265,1626429.0
2023-06-02,93.763,96.7193,93.4083,96.2857,1770160.0
2023-06-03,93.763,96.7193,93.4083,96.2857,1770160.0
2023-06-04,93.763,96.7193,93.4083,96.2857,1770160.0
2023-06-05,96.6109,97.6456,94.1473,96.2561,1497579.0
2023-06-06,95.2904,98.0447,95.2904,97.8525,1061529.0
2023-06-07,97.8525,100.39,97.8525,99.8923,1170995.0
2023-06-08,100.5132,101.2916,97.8131,98.8971,986548.0
2023-06-09,98.9562,99.9515,97.1824,97.7737,1554407.0
2023-06-10,98.9562,99.9515,97.1824,97.7737,1554407.0
2023-06-11,98.9562,99.9515,97.1824,97.7737,1554407.0
2023-06-12,96.9755,100.8088,96.4138,99.577,1569370.0
2023-06-13,101.8632,105.6965,101.2621,105.5388,1921890.0
2023-06-14,107.5294,107.9728,102.4939,103.1639,2031764.0
2023-06-15,102.2574,104.4844,102.2475,104.4154,1220596.0
2023-06-16,101.9026,102.6072,99.3504,101.0354,7402491.0
2023-06-17,101.9026,102.6072,99.3504,101.0354,7402491.0
2023-06-18,101.9026,102.6072,99.3504,101.0354,7402491.0
2023-06-19,101.9026,102.6072,99.3504,101.0354,7402491.0
2023-06-20,99.6263,100.1584,98.227,99.508,1614803.0
2023-06-21,98.5916,101.9716,98.5916,100.6216,1314582.0
2023-06-22,100.6216,101.6858,99.1139,100.927,1171184.0
2023-06-23,99.6164,102.4617,98.966,101.1832,2668826.0
2023-06-24,99.6164,102.4617,98.966,101.1832,2668826.0
2023-06-25,99.6164,102.4617,98.966,101.1832,2668826.0
2023-06-26,101.9519,104.6421,101.8435,102.2081,1105940.0
2023-06-27,103.2526,106.0217,102.7008,105.1742,1449897.0
2023-06-28,104.6027,105.5733,103.0753,105.4107,1283595.0
2023-06-29,105.5838,108.3244,105.2524,107.9781,1095158.0
2023-06-30,108.5123,108.6508,106.4184,107.7703,1048471.0
2023-07-01,108.5123,108.6508,106.4184,107.7703,1048471.0
2023-07-02,108.5123,108.6508,106.4184,107.7703,1048471.0
2023-07-03,107.7703,110.5207,107.2657,109.6006,765552.0
2023-07-04,107.7703,110.5207,107.2657,109.6006,765552.0
2023-07-05,105.1584,107.7604,103.5458,104.1295,1772867.0
2023-07-06,102.6356,104.5648,100.7261,102.9126,1657791.0
2023-07-07,103.9613,105.8015,103.061,104.0404,1592877.0
2023-07-08,103.9613,105.8015,103.061,104.0404,1592877.0
2023-07-09,103.9613,105.8015,103.061,104.0404,1592877.0
2023-07-10,102.3981,105.1683,101.9133,104.0899,917439.0
2023-07-11,104.2383,106.1033,104.2383,105.663,1028999.0
2023-07-12,107.8396,108.1017,105.752,105.8213,1052166.0
2023-07-13,106.2269,107.3944,105.4354,106.7414,912812.0
2023-07-14,106.682,106.682,103.803,105.2277,823747.0
2023-07-15,106.682,106.682,103.803,105.2277,823747.0
2023-07-16,106.682,106.682,103.803,105.2277,823747.0
2023-07-17,104.733,106.3555,104.733,105.8015,922886.0
2023-07-18,105.4849,107.711,105.1881,107.5625,983293.0
2023-07-19,107.2361,107.2361,103.5853,104.179,1661399.0
2023-07-20,104.179,104.268,99.0573,101.0823,2119725.0
2023-07-21,101.7056,102.3734,99.1036,99.2322,1289485.0
2023-07-22,101.7056,102.3734,99.1036,99.2322,1289485.0
2023-07-23,101.7056,102.3734,99.1036,99.2322,1289485.0
2023-07-24,99.994,102.2794,99.4548,100.8943,1329321.0
2023-07-25,101.8639,104.6044,101.1862,104.0009,1146741.0
2023-07-26,102.9522,104.2235,101.2486,102.6554,1021681.0
2023-07-27,102.8532,103.1995,100.9636,101.3989,1179829.0
2023-07-28,102.507,102.8928,100.7459,102.7048,902111.0
2023-07-29,102.507,102.8928,100.7459,102.7048,902111.0
2023-07-30,102.507,102.8928,100.7459,102.7048,902111.0
2023-07-31,103.1204,105.6728,103.1204,105.4453,1276963.0
2023-08-01,102.8829,106.7364,102.7048,105.8609,1384588.0
2023-08-02,104.733,105.9247,103.9316,104.2383,1298374.0
2023-08-03,103.8822,106.7513,102.624,104.3175,1345635.0
2023-08-04,104.3966,105.7886,102.5465,102.685,1236614.0
2023-08-05,104.3966,105.7886,102.5465,102.685,1236614.0
2023-08-06,104.3966,105.7886,102.5465,102.685,1236614.0
2023-08-07,102.7345,104.4857,102.7345,103.3479,748578.0
2023-08-08,101.5869,103.0511,100.0237,102.8433,899393.0
2023-08-09,104.0701,104.0701,102.2794,103.4567,1251801.0
2023-08-10,104.1889,104.7825,100.2809,101.0031,1113435.0
2023-08-11,100.8448,101.755,100.4194,101.2109,871798.0
2023-08-12,100.8448,101.755,100.4194,101.2109,871798.0
2023-08-13,100.8448,101.755,100.4194,101.2109,871798.0
2023-08-14,103.3281,108.0721,101.3494,106.5039,2683736.0
2023-08-15,105.3662,105.8609,102.784,103.1006,1183527.0
2023-08-16,102.4278,106.1082,102.2299,104.733,1286157.0
2023-08-17,106.7909,108.1759,104.1765,104.3175,1587144.0
2023-08-18,102.9225,104.9012,102.7939,104.1196,995096.0
2023-08-19,102.9225,104.9012,102.7939,104.1196,995096.0
2023-08-20,102.9225,104.9012,102.7939,104.1196,995096.0
2023-08-21,103.9019,104.7702,102.3487,102.7543,785766.0
2023-08-22,103.2589,105.109,103.1006,103.7337,878918.0
2023-08-23,103.7337,103.7832,101.6462,101.7946,1716313.0
2023-08-24,101.112,101.2703,98.8562,99.9742,1648529.0
2023-08-25,100.924,101.4384,99.0591,100.6766,998431.0
2023-08-26,100.924,101.4384,99.0591,100.6766,998431.0
2023-08-27,100.924,101.4384,99.0591,100.6766,998431.0
2023-08-28,100.9932,102.0222,100.2512,101.0328,708607.0
2023-08-29,100.6569,106.4149,100.5678,105.4354,1359215.0
2023-08-30,105.5739,105.94,104.4758,105.287,699921.0
2023-08-31,105.287,106.1873,104.6144,105.4552,1217128.0
2023-09-01,106.8106,107.1074,105.0002,106.1577,697200.0
2023-09-02,106.8106,107.1074,105.0002,106.1577,697200.0
2023-09-03,106.8106,107.1074,105.0002,106.1577,697200.0
2023-09-04,106.8106,107.1074,105.0002,106.1577,697200.0
2023-09-05,106.0291,106.1082,103.8178,104.456,713086.0
2023-09-06,104.1987,105.5344,101.9034,102.8829,989397.0
