,MKC US Equity,MKC US Equity,MKC US Equity,MKC US Equity,MKC US Equity
2023-07-19,84.1302,84.7492,83.5702,84.5527,1178715.0
2023-07-20,84.8572,86.0853,84.6755,86.0264,957951.0
2023-07-21,86.0166,86.7731,85.6825,86.5864,1456597.0
2023-07-22,86.0166,86.7731,85.6825,86.5864,1456597.0
2023-07-23,86.0166,86.7731,85.6825,86.5864,1456597.0
2023-07-24,86.439,87.5886,86.2524,87.2152,1131376.0
2023-07-25,87.451,88.3745,86.9023,88.2468,1632387.0
2023-07-26,88.1682,88.5268,87.7261,88.3549,1186670.0
2023-07-27,88.3451,88.8658,87.9521,88.0012,1444477.0
2023-07-28,88.6103,88.7872,87.7116,88.2566,1006566.0
2023-07-29,88.6103,88.7872,87.7116,88.2566,1006566.0
2023-07-30,88.6103,88.7872,87.7116,88.2566,1006566.0
2023-07-31,88.2566,88.4138,86.7829,87.9128,2362714.0
2023-08-01,87.8636,88.2665,86.4538,86.5078,1508779.0
2023-08-02,86.3113,87.3233,86.1738,86.7436,1132690.0
2023-08-03,86.5962,87.058,86.3113,86.6257,1016327.0
2023-08-04,86.8812,87.2249,85.7611,85.8103,992559.0
2023-08-05,86.8812,87.2249,85.7611,85.8103,992559.0
2023-08-06,86.8812,87.2249,85.7611,85.8103,992559.0
2023-08-07,85.7808,86.3113,85.4467,86.0853,725253.0
2023-08-08,86.0853,86.0853,84.0516,84.2776,790307.0
2023-08-09,84.2776,85.8397,83.9976,85.4467,1006552.0
2023-08-10,85.545,85.8987,84.5527,84.6313,755265.0
2023-08-11,84.8572,85.1225,84.4397,84.9162,1101842.0
2023-08-12,84.8572,85.1225,84.4397,84.9162,1101842.0
2023-08-13,84.8572,85.1225,84.4397,84.9162,1101842.0
2023-08-14,85.1815,85.5401,84.9358,85.3092,878589.0
2023-08-15,85.0341,85.0341,83.9042,84.3758,781971.0
2023-08-16,84.4937,84.9064,84.2874,84.2972,476648.0
2023-08-17,84.4446,84.6018,83.4818,83.5997,637664.0
2023-08-18,83.5014,83.9239,83.187,83.4818,789491.0
2023-08-19,83.5014,83.9239,83.187,83.4818,789491.0
2023-08-20,83.5014,83.9239,83.187,83.4818,789491.0
2023-08-21,83.2853,83.2853,81.9687,82.1947,990268.0
2023-08-22,82.0179,82.1161,80.6031,80.9077,1140029.0
2023-08-23,81.2024,81.4284,80.048,80.2199,1161487.0
2023-08-24,80.3673,80.7996,79.3455,79.5715,1441726.0
2023-08-25,80.1217,80.471,79.208,80.0529,1411106.0
2023-08-26,80.1217,80.471,79.208,80.0529,1411106.0
2023-08-27,80.1217,80.471,79.208,80.0529,1411106.0
2023-08-28,80.1904,80.7112,80.1315,80.5638,1090108.0
2023-08-29,80.8585,81.4382,80.0922,81.3498,943232.0
2023-08-30,81.5659,82.0179,81.1729,81.4677,702496.0
2023-08-31,81.5659,81.6642,80.4901,80.6424,1394308.0
2023-09-01,80.721,80.947,78.8051,79.0508,1460246.0
2023-09-02,80.721,80.947,78.8051,79.0508,1460246.0
2023-09-03,80.721,80.947,78.8051,79.0508,1460246.0
2023-09-04,80.721,80.947,78.8051,79.0508,1460246.0
2023-09-05,78.8936,79.4094,78.3435,79.0802,1141462.0
2023-09-06,79.0213,79.2178,78.6479,78.6971,812870.0
2023-09-07,79.0508,79.596,78.5595,78.7167,973009.0
2023-09-08,78.6283,79.3062,78.4514,79.2866,783409.0
2023-09-09,78.6283,79.3062,78.4514,79.2866,783409.0
2023-09-10,78.6283,79.3062,78.4514,79.2866,783409.0
2023-09-11,79.483,80.5441,79.3062,80.3182,1039085.0
2023-09-12,80.3182,80.4361,79.0409,79.316,763161.0
2023-09-13,79.0508,79.3596,78.2058,78.4416,1090802.0
2023-09-14,78.6283,79.0802,78.2844,78.9722,1103782.0
2023-09-15,79.0016,79.2178,78.3041,78.3925,1796944.0
2023-09-16,79.0016,79.2178,78.3041,78.3925,1796944.0
2023-09-17,79.0016,79.2178,78.3041,78.3925,1796944.0
2023-09-18,78.6774,78.7855,77.7637,78.5202,1100130.0
2023-09-19,78.3728,78.756,77.2626,77.3412,1377633.0
2023-09-20,77.6753,77.8619,77.0858,77.184,1421268.0
2023-09-21,76.9286,77.3019,76.0051,76.0542,995736.0
2023-09-22,75.7987,76.457,75.1896,75.2092,958813.0
2023-09-23,75.7987,76.457,75.1896,75.2092,958813.0
2023-09-24,75.7987,76.457,75.1896,75.2092,958813.0
2023-09-25,74.9243,75.0913,73.9811,74.2366,1378893.0
2023-09-26,73.6274,74.6197,73.5439,74.158,1317194.0
2023-09-27,74.0106,74.5313,72.5271,72.7923,1427235.0
2023-09-28,73.0969,73.598,72.812,73.3425,1236969.0
2023-09-29,73.8141,74.7966,73.7011,74.3152,1661702.0
2023-09-30,73.8141,74.7966,73.7011,74.3152,1661702.0
2023-10-01,73.8141,74.7966,73.7011,74.3152,1661702.0
2023-10-02,73.9615,74.158,73.0085,73.4113,2825444.0
2023-10-03,69.0785,70.1887,65.4335,67.202,7564712.0
2023-10-04,67.3592,68.0764,64.9227,67.2118,3804453.0
2023-10-05,67.3788,67.3788,64.1661,64.2447,3350773.0
2023-10-06,64.2052,64.2052,61.5168,63.7999,4143886.0
2023-10-07,64.2052,64.2052,61.5168,63.7999,4143886.0
2023-10-08,64.2052,64.2052,61.5168,63.7999,4143886.0
2023-10-09,63.4738,63.7802,61.2005,62.4261,5231671.0
2023-10-10,63.1476,63.5429,62.1197,62.4755,3570528.0
2023-10-11,62.6139,62.8708,60.9732,61.2993,2864353.0
2023-10-12,61.1511,61.2796,58.4429,58.8679,4390493.0
2023-10-13,59.026,60.3307,58.8086,60.2813,3939318.0
2023-10-14,59.026,60.3307,58.8086,60.2813,3939318.0
2023-10-15,59.026,60.3307,58.8086,60.2813,3939318.0
2023-10-16,60.5778,61.0967,59.8365,60.7854,3586297.0
2023-10-17,60.4295,61.5365,60.4295,61.1412,2704501.0
2023-10-18,61.1708,61.8182,60.4691,60.4987,2525174.0
2023-10-19,60.3999,60.6173,59.2435,59.3423,2564366.0
2023-10-20,59.5005,59.8167,58.8679,59.0656,2688699.0
2023-10-21,59.5005,59.8167,58.8679,59.0656,2688699.0
2023-10-22,59.5005,59.8167,58.8679,59.0656,2688699.0
2023-10-23,59.0063,60.7755,58.7592,60.133,4475302.0
2023-10-24,60.4098,62.0505,60.4098,61.5761,3593924.0
2023-10-25,61.5069,63.8988,61.3784,63.6319,3439321.0
2023-10-26,63.5133,64.6993,63.2563,63.6813,3532685.0
2023-10-27,63.5232,63.9976,61.8133,62.2482,1888483.0
2023-10-28,63.5232,63.9976,61.8133,62.2482,1888483.0
2023-10-29,63.5232,63.9976,61.8133,62.2482,1888483.0
2023-10-30,62.6237,63.3057,61.9912,63.0389,2123580.0
2023-10-31,63.4046,63.7406,62.5447,63.1575,6000202.0
2023-11-01,63.3057,64.2546,62.8313,63.365,1651629.0
2023-11-02,63.8493,64.5857,63.7208,64.0668,1738586.0
2023-11-03,64.9366,65.1441,64.0865,64.2052,1341700.0
2023-11-04,64.9366,65.1441,64.0865,64.2052,1341700.0
2023-11-05,64.9366,65.1441,64.0865,64.2052,1341700.0
2023-11-06,63.8395,64.6104,63.7456,63.9581,968585.0
2023-11-07,63.8395,64.3435,63.5331,64.0174,907433.0
2023-11-08,64.1953,64.612,63.6615,64.5412,1316346.0
2023-11-09,64.7488,64.9168,63.5528,63.7999,1064789.0
2023-11-10,63.8691,64.215,63.3354,64.1755,902425.0
2023-11-11,63.8691,64.215,63.3354,64.1755,902425.0
2023-11-12,63.8691,64.215,63.3354,64.1755,902425.0
2023-11-13,64.1755,65.0057,64.1755,64.3435,1159961.0
2023-11-14,65.0354,65.6087,64.7488,65.5395,1622000.0
2023-11-15,65.8656,66.0238,64.986,65.1046,1540141.0
2023-11-16,65.0354,65.4406,64.8081,65.2726,1246437.0
2023-11-17,65.8459,65.8459,64.7389,65.5889,1765196.0
2023-11-18,65.8459,65.8459,64.7389,65.5889,1765196.0
2023-11-19,65.8459,65.8459,64.7389,65.5889,1765196.0
2023-11-20,65.49,65.49,64.3929,64.8674,1693879.0
2023-11-21,64.7784,64.986,64.2496,64.6203,1900814.0
2023-11-22,65.0749,65.6729,65.0057,65.3813,1302534.0
2023-11-23,65.0749,65.6729,65.0057,65.3813,1302534.0
2023-11-24,65.0552,66.1918,65.0552,65.668,553489.0
2023-11-25,65.0552,66.1918,65.0552,65.668,553489.0
2023-11-26,65.0552,66.1918,65.0552,65.668,553489.0
2023-11-27,65.5098,65.5098,64.1656,64.1854,1326510.0
2023-11-28,64.1557,64.6895,63.7505,64.2546,1663765.0
2023-11-29,64.6005,64.64,63.2761,63.5331,1650866.0
2023-11-30,63.5331,64.1261,62.9301,64.0767,2406148.0
2023-12-01,64.1557,65.2331,63.8345,65.2232,1608454.0
2023-12-02,64.1557,65.2331,63.8345,65.2232,1608454.0
2023-12-03,64.1557,65.2331,63.8345,65.2232,1608454.0
2023-12-04,65.0156,66.2313,64.9761,66.0139,2029262.0
2023-12-05,66.1621,66.6168,65.5889,65.8755,1306870.0
2023-12-06,65.9151,67.2592,65.7174,66.943,1343395.0
2023-12-07,67.0122,67.4965,66.3499,66.943,1084440.0
2023-12-08,67.1209,67.2098,66.0089,66.3104,991861.0
2023-12-09,67.1209,67.2098,66.0089,66.3104,991861.0
2023-12-10,67.1209,67.2098,66.0089,66.3104,991861.0
2023-12-11,66.3499,67.3383,66.3351,67.0616,1079891.0
2023-12-12,67.1901,67.1901,66.3499,66.8935,1273590.0
2023-12-13,66.7947,69.0927,66.6959,68.979,1345320.0
2023-12-14,69.2755,69.661,67.447,67.4866,2475709.0
2023-12-15,66.8145,67.3976,65.7174,66.1028,3956927.0
2023-12-16,66.8145,67.3976,65.7174,66.1028,3956927.0
2023-12-17,66.8145,67.3976,65.7174,66.1028,3956927.0
2023-12-18,66.3302,66.9924,65.7371,66.9232,1623475.0
2023-12-19,67.0616,67.6101,66.9331,67.4174,1481517.0
2023-12-20,66.9529,67.2691,66.1523,66.1621,1093060.0
2023-12-21,66.4883,67.279,66.3302,67.0813,990210.0
2023-12-22,67.3976,68.3267,67.0122,67.0813,1003074.0
2023-12-23,67.3976,68.3267,67.0122,67.0813,1003074.0
2023-12-24,67.3976,68.3267,67.0122,67.0813,1003074.0
2023-12-25,67.3976,68.3267,67.0122,67.0813,1003074.0
2023-12-26,66.9034,67.8473,66.6563,67.368,2017054.0
2023-12-27,67.3186,67.536,67.0715,67.4174,1266340.0
2023-12-28,67.477,68.1235,67.4174,67.8549,918898.0
2023-12-29,67.5268,68.2577,67.5268,68.0439,1170812.0
2023-12-30,67.5268,68.2577,67.5268,68.0439,1170812.0
2023-12-31,67.5268,68.2577,67.5268,68.0439,1170812.0
2024-01-01,67.5268,68.2577,67.5268,68.0439,1170812.0
2024-01-02,67.8152,69.5953,67.8152,69.1577,1818913.0
2024-01-03,69.0285,69.6848,68.3422,68.5809,1765433.0
2024-01-04,68.2726,68.5113,67.5541,67.6759,2409873.0
2024-01-05,67.9345,68.0737,66.4229,66.8704,1190428.0
2024-01-06,67.9345,68.0737,66.4229,66.8704,1190428.0
2024-01-07,67.9345,68.0737,66.4229,66.8704,1190428.0
2024-01-08,66.8008,67.1588,66.393,66.8505,1846577.0
2024-01-09,66.3433,67.3477,66.0748,67.2582,1970185.0
2024-01-10,66.4229,66.9798,65.2493,65.9057,2201800.0
2024-01-11,65.8858,65.9405,65.1598,65.3587,1380143.0
2024-01-12,65.9057,66.1722,65.6273,65.9853,1514642.0
2024-01-13,65.9057,66.1722,65.6273,65.9853,1514642.0
2024-01-14,65.9057,66.1722,65.6273,65.9853,1514642.0
2024-01-15,65.9057,66.1722,65.6273,65.9853,1514642.0
2024-01-16,65.6869,65.9753,64.4239,64.8217,2729123.0
2024-01-17,64.4736,65.1598,64.1977,64.6626,1603773.0
2024-01-18,64.0659,64.7511,63.5289,64.5631,1837661.0
2024-01-19,64.6725,65.0206,63.8968,64.6725,2299902.0
2024-01-20,64.6725,65.0206,63.8968,64.6725,2299902.0
2024-01-21,64.6725,65.0206,63.8968,64.6725,2299902.0
2024-01-22,63.9963,64.7421,63.7178,64.2548,2378885.0
2024-01-23,64.5234,66.5422,64.5234,66.4328,2274723.0
2024-01-24,66.5621,66.6317,65.4184,65.4184,2485608.0
2024-01-25,66.1444,69.1378,66.1444,68.2229,4464201.0
2024-01-26,68.4616,68.9489,67.676,68.7003,2894487.0
2024-01-27,68.4616,68.9489,67.676,68.7003,2894487.0
2024-01-28,68.4616,68.9489,67.676,68.7003,2894487.0
2024-01-29,68.8992,68.9787,67.9047,68.203,2598441.0
2024-01-30,67.8152,69.4859,67.7754,68.8892,2967887.0
2024-01-31,68.5312,68.7627,67.5665,67.7853,2795458.0
2024-02-01,67.3179,68.3323,66.6814,68.3124,1855160.0
2024-02-02,68.213,68.561,66.7411,67.308,2293896.0
2024-02-03,68.213,68.561,66.7411,67.308,2293896.0
2024-02-04,68.213,68.561,66.7411,67.308,2293896.0
2024-02-05,66.9201,67.0195,65.4781,65.488,1523727.0
2024-02-06,65.5576,67.5168,65.5029,66.6814,1719089.0
2024-02-07,66.9698,66.9847,65.1598,65.2593,1544188.0
2024-02-08,65.2295,65.846,64.9013,65.4582,1936972.0
2024-02-09,65.6372,65.6372,63.9764,64.2946,2111095.0
2024-02-10,65.6372,65.6372,63.9764,64.2946,2111095.0
2024-02-11,65.6372,65.6372,63.9764,64.2946,2111095.0
2024-02-12,64.2449,65.7267,64.1454,65.7068,1850480.0
2024-02-13,65.5875,66.0449,63.9764,64.9908,1990372.0
2024-02-14,65.1946,65.1946,64.0808,64.6327,1325167.0
2024-02-15,65.1399,66.0549,64.5731,65.1897,2016044.0
2024-02-16,64.9013,66.3731,64.4985,65.7864,1746645.0
2024-02-17,64.9013,66.3731,64.4985,65.7864,1746645.0
2024-02-18,64.9013,66.3731,64.4985,65.7864,1746645.0
2024-02-19,64.9013,66.3731,64.4985,65.7864,1746645.0
2024-02-20,65.8709,67.8251,65.8709,67.6859,2326526.0
2024-02-21,67.9842,67.9842,66.5621,67.1588,2292185.0
2024-02-22,66.7212,67.4571,65.3587,67.4174,2088982.0
2024-02-23,67.2881,68.3323,67.0991,67.7058,2966090.0
2024-02-24,67.2881,68.3323,67.0991,67.7058,2966090.0
2024-02-25,67.2881,68.3323,67.0991,67.7058,2966090.0
2024-02-26,67.5964,68.1235,66.9798,67.5069,1319872.0
2024-02-27,67.6262,67.7257,67.1588,67.4671,1053915.0
2024-02-28,67.2781,67.8649,66.9549,67.3577,1396953.0
2024-02-29,67.8649,68.6704,67.2582,68.4815,2743479.0
2024-03-01,68.2726,68.3472,67.1886,67.4372,1325887.0
2024-03-02,68.2726,68.3472,67.1886,67.4372,1325887.0
2024-03-03,68.2726,68.3472,67.1886,67.4372,1325887.0
2024-03-04,67.303,68.1533,67.1574,68.1036,1233483.0
2024-03-05,68.3522,68.7798,67.9693,68.5213,1841878.0
2024-03-06,69.0483,69.113,67.4472,67.9345,1558245.0
2024-03-07,68.2925,68.3025,67.293,68.0141,1232504.0
2024-03-08,67.8947,68.5411,67.5939,68.203,957567.0
2024-03-09,67.8947,68.5411,67.5939,68.203,957567.0
2024-03-10,67.8947,68.5411,67.5939,68.203,957567.0
2024-03-11,68.1831,69.6152,68.1831,69.5058,1554789.0
2024-03-12,69.1975,70.1125,68.5511,68.5809,1471553.0
2024-03-13,68.9091,69.7544,68.203,68.2925,2311149.0
2024-03-14,68.0141,68.4815,67.3179,67.6063,1986981.0
2024-03-15,67.119,68.0538,66.6516,67.7953,3794572.0
2024-03-16,67.119,68.0538,66.6516,67.7953,3794572.0
2024-03-17,67.119,68.0538,66.6516,67.7953,3794572.0
2024-03-18,67.7853,68.7898,67.5864,67.7455,2081347.0
2024-03-19,67.7058,69.1876,67.3318,69.0185,1846734.0
2024-03-20,69.2671,70.1522,67.9643,68.3522,2096136.0
2024-03-21,68.2329,69.3268,67.5665,69.0981,1731487.0
2024-03-22,69.3367,69.7346,69.113,69.645,1577323.0
2024-03-23,69.3367,69.7346,69.113,69.645,1577323.0
2024-03-24,69.3367,69.7346,69.113,69.645,1577323.0
2024-03-25,69.8937,70.55,69.1577,69.5555,4910673.0
2024-03-26,74.4385,77.3226,73.3446,76.8751,6318377.0
2024-03-27,77.3226,77.3425,74.7966,75.6121,4352522.0
2024-03-28,76.3679,77.0342,76.0546,76.3878,2583936.0
2024-03-29,76.3679,77.0342,76.0546,76.3878,2583936.0
2024-03-30,76.3679,77.0342,76.0546,76.3878,2583936.0
2024-03-31,76.3679,77.0342,76.0546,76.3878,2583936.0
2024-04-01,75.3734,76.5469,74.8662,76.1988,2306933.0
2024-04-02,77.1535,77.979,76.5071,77.8397,3759101.0
2024-04-03,77.5712,77.79,75.5623,75.8309,1934406.0
2024-04-04,75.9303,76.6165,75.3087,75.99,1856230.0
2024-04-05,75.94,75.98,74.63,75.47,1616911.0
2024-04-06,75.94,75.98,74.63,75.47,1616911.0
2024-04-07,75.94,75.98,74.63,75.47,1616911.0
2024-04-08,75.4,76.34,75.37,75.63,1279442.0
