,PAYX US Equity,PAYX US Equity,PAYX US Equity,PAYX US Equity,PAYX US Equity
2022-07-07,109.8258,110.571,109.1088,109.9201,1548236.0
2022-07-08,109.1466,110.4484,108.1843,110.1843,1294508.0
2022-07-09,109.1466,110.4484,108.1843,110.1843,1294508.0
2022-07-10,109.1466,110.4484,108.1843,110.1843,1294508.0
2022-07-11,109.5899,110.222,108.7315,109.6371,1113005.0
2022-07-12,109.8069,110.7691,107.8345,108.3447,1266806.0
2022-07-13,105.958,108.0051,105.8448,106.9202,1350152.0
2022-07-14,105.8826,107.1844,104.8684,106.7316,1240424.0
2022-07-15,108.1655,108.7126,107.5995,108.4862,1613338.0
2022-07-16,108.1655,108.7126,107.5995,108.4862,1613338.0
2022-07-17,108.1655,108.7126,107.5995,108.4862,1613338.0
2022-07-18,109.2032,110.1843,107.5523,108.0994,1377792.0
2022-07-19,109.5994,112.7313,109.123,112.42,1702999.0
2022-07-20,112.7502,114.2218,112.1465,113.486,2138539.0
2022-07-21,113.6558,115.3633,112.9955,115.1369,1429799.0
2022-07-22,115.7312,117.0849,114.7407,115.5048,1483087.0
2022-07-23,115.7312,117.0849,114.7407,115.5048,1483087.0
2022-07-24,115.7312,117.0849,114.7407,115.5048,1483087.0
2022-07-25,115.3822,115.7501,114.1464,114.6369,1499886.0
2022-07-26,114.9199,115.6086,113.9058,114.3633,1633582.0
2022-07-27,114.9577,118.9009,114.6275,118.3066,2094956.0
2022-07-28,118.8632,121.412,118.3726,121.0046,1234112.0
2022-07-29,121.0612,121.6932,120.2688,121.014,1525913.0
2022-07-30,121.0612,121.6932,120.2688,121.014,1525913.0
2022-07-31,121.0612,121.6932,120.2688,121.014,1525913.0
2022-08-01,120.0329,120.9763,118.8599,119.4103,1472724.0
2022-08-02,119.1839,119.9999,118.2122,119.2028,1416346.0
2022-08-03,120.0235,122.1838,119.3914,121.6649,1154558.0
2022-08-04,121.6932,121.7498,120.5707,121.2876,764771.0
2022-08-05,119.8348,122.4479,119.7971,122.2121,979371.0
2022-08-06,119.8348,122.4479,119.7971,122.2121,979371.0
2022-08-07,119.8348,122.4479,119.7971,122.2121,979371.0
2022-08-08,123.146,124.0894,122.2027,123.4856,1310026.0
2022-08-09,123.7403,124.4526,123.047,123.4856,978065.0
2022-08-10,126.238,126.6745,125.099,126.0766,1171356.0
2022-08-11,126.9972,127.1965,125.2034,125.3458,1280004.0
2022-08-12,126.1905,128.7151,125.9722,128.7056,1824633.0
2022-08-13,126.1905,128.7151,125.9722,128.7056,1824633.0
2022-08-14,126.1905,128.7151,125.9722,128.7056,1824633.0
2022-08-15,128.3924,131.1922,127.8039,131.1163,1501812.0
2022-08-16,130.3855,131.4484,129.9109,131.2681,1092880.0
2022-08-17,130.3,131.6762,130.0628,131.5623,1445592.0
2022-08-18,131.7047,132.369,130.9454,132.0748,1068889.0
2022-08-19,131.2017,131.8755,130.4804,131.4389,2748317.0
2022-08-20,131.2017,131.8755,130.4804,131.4389,2748317.0
2022-08-21,131.2017,131.8755,130.4804,131.4389,2748317.0
2022-08-22,130.7176,130.7176,128.5252,129.0188,1314454.0
2022-08-23,129.0615,129.4269,127.9653,128.1266,1024767.0
2022-08-24,128.0412,128.9998,127.785,128.2026,1142168.0
2022-08-25,128.6012,128.753,126.665,127.2345,1522747.0
2022-08-26,127.4813,127.5857,122.0145,122.2423,1966656.0
2022-08-27,127.4813,127.5857,122.0145,122.2423,1966656.0
2022-08-28,127.4813,127.5857,122.0145,122.2423,1966656.0
2022-08-29,121.7678,121.9196,120.496,120.6383,1429991.0
2022-08-30,120.8187,120.8187,117.6108,117.905,1559396.0
2022-08-31,119.1198,119.1198,116.7756,117.0603,1598842.0
2022-09-01,116.8135,118.0568,116.0258,117.924,1359913.0
2022-09-02,118.1328,119.1388,114.1608,114.7445,1759784.0
2022-09-03,118.1328,119.1388,114.1608,114.7445,1759784.0
2022-09-04,118.1328,119.1388,114.1608,114.7445,1759784.0
2022-09-05,118.1328,119.1388,114.1608,114.7445,1759784.0
2022-09-06,114.9059,116.3769,113.9141,115.4184,1352378.0
2022-09-07,115.6272,117.9809,115.4326,117.5918,1358963.0
2022-09-08,117.1172,119.0249,116.1299,118.8541,1392886.0
2022-09-09,119.1483,120.7617,118.7022,120.3726,1524606.0
2022-09-10,119.1483,120.7617,118.7022,120.3726,1524606.0
2022-09-11,119.1483,120.7617,118.7022,120.3726,1524606.0
2022-09-12,120.7997,121.8342,120.4011,120.8471,1109227.0
2022-09-13,118.5693,119.0249,115.6082,115.8644,1979755.0
2022-09-14,116.3959,116.6664,113.8334,114.9818,2067004.0
2022-09-15,114.7825,115.1906,112.4098,112.9033,1285383.0
2022-09-16,112.144,114.4693,111.2709,114.0137,2133041.0
2022-09-17,112.144,114.4693,111.2709,114.0137,2133041.0
2022-09-18,112.144,114.4693,111.2709,114.0137,2133041.0
2022-09-19,113.3589,115.3472,112.8558,115.3045,1067045.0
2022-09-20,114.5832,114.8252,113.1026,113.9283,1312106.0
2022-09-21,115.295,115.7126,111.8783,111.9067,1948163.0
2022-09-22,111.6505,112.8558,110.4262,111.622,2137162.0
2022-09-23,110.9007,111.138,107.6643,109.1639,2098637.0
2022-09-24,110.9007,111.138,107.6643,109.1639,2098637.0
2022-09-25,110.9007,111.138,107.6643,109.1639,2098637.0
2022-09-26,109.1639,110.0655,107.7687,108.2338,1855123.0
2022-09-27,108.9978,109.8472,106.4115,107.5504,1981681.0
2022-09-28,110.6919,113.1406,106.6678,111.4037,3301817.0
2022-09-29,110.5306,110.7868,106.1743,107.6169,2699256.0
2022-09-30,108.3382,109.7239,106.3926,106.497,2524366.0
2022-10-01,108.3382,109.7239,106.3926,106.497,2524366.0
2022-10-02,108.3382,109.7239,106.3926,106.497,2524366.0
2022-10-03,107.503,109.6289,106.5919,109.012,1837079.0
2022-10-04,110.6729,111.641,109.1307,109.5151,2202985.0
2022-10-05,108.8241,109.9754,106.8671,108.7558,2169804.0
2022-10-06,108.8032,109.0215,105.7851,106.0034,2327925.0
2022-10-07,104.9499,105.2631,103.4219,104.0104,2133537.0
2022-10-08,104.9499,105.2631,103.4219,104.0104,2133537.0
2022-10-09,104.9499,105.2631,103.4219,104.0104,2133537.0
2022-10-10,104.5608,104.8455,103.0233,104.2856,1469733.0
2022-10-11,104.1053,104.6747,102.022,102.824,1700818.0
2022-10-12,102.9948,103.4789,102.321,102.5013,1429211.0
2022-10-13,100.4038,105.3201,100.2804,104.6557,1892533.0
2022-10-14,105.7377,106.1126,103.2606,103.6307,1790754.0
2022-10-15,105.7377,106.1126,103.2606,103.6307,1790754.0
2022-10-16,105.7377,106.1126,103.2606,103.6307,1790754.0
2022-10-17,105.8895,107.0,105.3486,106.2502,1631075.0
2022-10-18,107.9396,109.3252,106.7247,107.6074,1811057.0
2022-10-19,106.2644,107.0095,104.5798,105.7757,1289741.0
2022-10-20,106.1648,107.242,104.7607,105.4055,1233446.0
2022-10-21,105.2347,106.8102,104.1053,106.4495,1263979.0
2022-10-22,105.2347,106.8102,104.1053,106.4495,1263979.0
2022-10-23,105.2347,106.8102,104.1053,106.4495,1263979.0
2022-10-24,107.8921,108.4805,106.4021,108.3382,1308844.0
2022-10-25,108.4805,110.7014,108.4805,110.5496,2035563.0
2022-10-26,110.6824,112.0776,108.9456,109.5151,1587379.0
2022-10-27,110.0371,110.9766,109.3252,109.8662,1258012.0
2022-10-28,110.3218,114.3744,110.1984,113.691,1953917.0
2022-10-29,110.3218,114.3744,110.1984,113.691,1953917.0
2022-10-30,110.3218,114.3744,110.1984,113.691,1953917.0
2022-10-31,112.704,113.2829,111.7359,112.2864,1693662.0
2022-11-01,112.9982,113.4348,110.9861,112.0491,1072010.0
2022-11-02,111.9067,113.2734,108.6419,108.6704,1501222.0
2022-11-03,107.1613,108.5897,106.2217,107.2847,1593374.0
2022-11-04,108.2907,108.9646,105.5953,107.968,1784432.0
2022-11-05,108.2907,108.9646,105.5953,107.968,1784432.0
2022-11-06,108.2907,108.9646,105.5953,107.968,1784432.0
2022-11-07,108.5565,110.0086,107.7782,109.5056,1354413.0
2022-11-08,110.0885,113.4428,109.6776,111.8564,1342764.0
2022-11-09,111.608,111.9329,109.9738,110.1267,1216570.0
2022-11-10,115.0673,116.4148,113.0701,115.9943,2058210.0
2022-11-11,116.2236,116.6346,113.8824,115.6407,2098004.0
2022-11-12,116.2236,116.6346,113.8824,115.6407,2098004.0
2022-11-13,116.2236,116.6346,113.8824,115.6407,2098004.0
2022-11-14,115.4018,117.7718,114.9144,115.8127,1818880.0
2022-11-15,118.1731,118.1731,114.8762,116.2714,1521718.0
2022-11-16,116.5772,116.9977,114.7233,115.1438,1827084.0
2022-11-17,114.0066,115.4783,112.8598,114.8858,1442736.0
2022-11-18,115.7172,116.453,114.1882,115.4687,1164002.0
2022-11-19,115.7172,116.453,114.1882,115.4687,1164002.0
2022-11-20,115.7172,116.453,114.1882,115.4687,1164002.0
2022-11-21,115.5451,116.8544,115.01,116.1567,919118.0
2022-11-22,116.8735,117.4946,115.2585,117.3322,1117877.0
2022-11-23,117.3991,118.1827,116.9786,117.6953,1194958.0
2022-11-24,117.3991,118.1827,116.9786,117.6953,1194958.0
2022-11-25,117.7526,118.2257,117.2271,117.7431,599587.0
2022-11-26,117.7526,118.2257,117.2271,117.7431,599587.0
2022-11-27,117.7526,118.2257,117.2271,117.7431,599587.0
2022-11-28,116.5868,117.1793,114.7568,115.1247,1524334.0
2022-11-29,114.9049,115.6598,113.4523,114.8189,1217752.0
2022-11-30,114.8093,118.6796,114.3315,118.5267,2628900.0
2022-12-01,118.9281,120.7199,118.2209,120.3137,1466310.0
2022-12-02,118.283,120.696,118.1922,120.3902,1291144.0
2022-12-03,118.283,120.696,118.1922,120.3902,1291144.0
2022-12-04,118.283,120.696,118.1922,120.3902,1291144.0
2022-12-05,119.0523,119.5301,117.1506,117.724,1415777.0
2022-12-06,118.0107,118.0107,114.6277,115.2776,1198267.0
2022-12-07,115.6025,115.9752,114.4271,115.096,932019.0
2022-12-08,115.3636,116.5916,114.5513,114.8284,1489861.0
2022-12-09,114.4175,114.9144,113.8824,114.2073,1563746.0
2022-12-10,114.4175,114.9144,113.8824,114.2073,1563746.0
2022-12-11,114.4175,114.9144,113.8824,114.2073,1563746.0
2022-12-12,114.6755,117.6189,114.2073,117.5137,1271180.0
2022-12-13,121.7376,122.2154,117.2366,117.8482,1255283.0
2022-12-14,117.3417,119.5922,116.195,117.2271,2155453.0
2022-12-15,115.8414,116.1185,111.6032,111.8851,2076317.0
2022-12-16,110.5759,111.3595,109.9452,110.8148,2859878.0
2022-12-17,110.5759,111.3595,109.9452,110.8148,2859878.0
2022-12-18,110.5759,111.3595,109.9452,110.8148,2859878.0
2022-12-19,110.9964,111.5124,109.8353,110.3943,1810086.0
2022-12-20,109.8878,110.6237,108.4878,109.1902,1501363.0
2022-12-21,109.7731,110.7192,108.8462,109.6776,2282607.0
2022-12-22,106.0749,107.2407,103.208,107.2025,4401045.0
2022-12-23,107.7377,111.0824,107.4319,110.8626,2503109.0
2022-12-24,107.7377,111.0824,107.4319,110.8626,2503109.0
2022-12-25,107.7377,111.0824,107.4319,110.8626,2503109.0
2022-12-26,107.7377,111.0824,107.4319,110.8626,2503109.0
2022-12-27,110.7192,110.8912,109.1998,110.0216,1494913.0
2022-12-28,109.9738,111.0441,109.3001,109.3527,1589982.0
2022-12-29,109.754,111.8755,109.453,111.2926,1372402.0
2022-12-30,110.681,110.9581,108.9131,110.4325,1060897.0
2022-12-31,110.681,110.9581,108.9131,110.4325,1060897.0
2023-01-01,110.681,110.9581,108.9131,110.4325,1060897.0
2023-01-02,110.681,110.9581,108.9131,110.4325,1060897.0
2023-01-03,111.4646,111.6366,109.7827,110.6714,1792600.0
2023-01-04,111.7609,112.9458,110.638,111.8755,1475251.0
2023-01-05,111.2257,111.2735,108.6551,109.2858,1352298.0
2023-01-06,110.4612,112.7452,109.8783,112.2387,1257902.0
2023-01-07,110.4612,112.7452,109.8783,112.2387,1257902.0
2023-01-08,110.4612,112.7452,109.8783,112.2387,1257902.0
2023-01-09,112.1431,113.7581,111.9329,112.2004,1484221.0
2023-01-10,112.0284,112.7165,110.7192,112.1049,1112471.0
2023-01-11,112.8407,114.4653,111.9711,114.3697,1579168.0
2023-01-12,114.1882,114.7615,113.481,114.5322,1373095.0
2023-01-13,114.3506,115.3349,113.9875,114.9718,1237713.0
2023-01-14,114.3506,115.3349,113.9875,114.9718,1237713.0
2023-01-15,114.3506,115.3349,113.9875,114.9718,1237713.0
2023-01-16,114.3506,115.3349,113.9875,114.9718,1237713.0
2023-01-17,113.6148,114.7806,112.7069,113.1656,2157357.0
2023-01-18,113.3759,113.9779,111.9711,112.0284,1809850.0
2023-01-19,111.7226,111.9998,110.2892,110.3943,1122005.0
2023-01-20,110.5376,113.2707,109.6155,112.6974,1987591.0
2023-01-21,110.5376,113.2707,109.6155,112.6974,1987591.0
2023-01-22,110.5376,113.2707,109.6155,112.6974,1987591.0
2023-01-23,112.554,115.5929,111.8755,114.666,1599253.0
2023-01-24,114.58,114.8093,112.6974,113.3568,1332524.0
2023-01-25,111.2735,111.3022,107.3936,110.4899,2335292.0
2023-01-26,111.0346,111.3308,109.6489,109.9929,1679281.0
2023-01-27,109.1138,109.6077,107.6516,108.0148,2257706.0
2023-01-28,109.1138,109.6077,107.6516,108.0148,2257706.0
2023-01-29,109.1138,109.6077,107.6516,108.0148,2257706.0
2023-01-30,107.7568,110.3943,107.6325,109.6011,2798233.0
2023-01-31,110.0407,110.7288,108.7602,110.7192,1564900.0
2023-02-01,110.509,113.2325,109.9069,112.4871,1535674.0
2023-02-02,113.3376,115.5547,112.554,115.2489,2475844.0
2023-02-03,113.5765,114.8093,111.7322,113.3185,1791713.0
2023-02-04,113.5765,114.8093,111.7322,113.3185,1791713.0
2023-02-05,113.5765,114.8093,111.7322,113.3185,1791713.0
2023-02-06,112.1622,113.0414,111.283,111.4837,1102073.0
2023-02-07,110.8721,113.1322,110.4134,112.64,1128432.0
2023-02-08,111.6202,112.3899,110.2925,110.5715,2081110.0
2023-02-09,111.7356,111.8222,109.0707,109.4363,1890196.0
2023-02-10,108.7147,110.3695,108.7147,109.8885,1571758.0
2023-02-11,108.7147,110.3695,108.7147,109.8885,1571758.0
2023-02-12,108.7147,110.3695,108.7147,109.8885,1571758.0
2023-02-13,109.9654,111.1969,109.85,111.1295,1295687.0
2023-02-14,110.8121,111.3604,108.7147,109.6191,1246235.0
2023-02-15,109.3208,110.9564,108.7628,110.8602,1415926.0
2023-02-16,109.4074,111.1295,109.138,110.3118,1263564.0
2023-02-17,109.9173,110.9083,109.571,110.3984,1220281.0
2023-02-18,109.9173,110.9083,109.571,110.3984,1220281.0
2023-02-19,109.9173,110.9083,109.571,110.3984,1220281.0
2023-02-20,109.9173,110.9083,109.571,110.3984,1220281.0
2023-02-21,109.1284,109.4603,107.2043,107.2908,1775508.0
2023-02-22,107.4352,108.0701,106.3686,106.4827,1219188.0
2023-02-23,106.8291,107.5789,106.146,107.0984,1266856.0
2023-02-24,105.7419,107.0359,105.2993,106.7713,1569927.0
2023-02-25,105.7419,107.0359,105.2993,106.7713,1569927.0
2023-02-26,105.7419,107.0359,105.2993,106.7713,1569927.0
2023-02-27,107.5602,108.0413,106.3865,106.7809,1164831.0
2023-02-28,106.4635,107.4352,106.1652,106.2133,1691930.0
2023-03-01,106.0594,106.6366,104.8376,106.5019,1925568.0
2023-03-02,105.8429,108.0894,105.8429,107.8489,1427598.0
2023-03-03,108.0316,108.7243,107.3582,108.455,1694895.0
2023-03-04,108.0316,108.7243,107.3582,108.455,1694895.0
2023-03-05,108.0316,108.7243,107.3582,108.455,1694895.0
2023-03-06,108.6089,109.316,108.3491,108.8398,1212577.0
2023-03-07,108.7917,108.9589,107.3486,107.8392,2161396.0
2023-03-08,107.7526,108.8302,107.3005,108.4165,1128046.0
2023-03-09,108.9745,109.0611,106.7473,106.8387,1279132.0
2023-03-10,106.3769,106.6463,103.5195,103.7408,1901199.0
2023-03-11,106.3769,106.6463,103.5195,103.7408,1901199.0
2023-03-12,106.3769,106.6463,103.5195,103.7408,1901199.0
2023-03-13,103.2116,106.3432,102.7258,104.2218,1906630.0
2023-03-14,105.3475,106.0113,102.7979,104.1352,1885298.0
2023-03-15,103.2405,103.7119,102.2592,102.9423,1992911.0
2023-03-16,102.7595,104.775,102.1437,104.5489,1583019.0
2023-03-17,104.5489,105.1647,103.2309,103.4522,7237503.0
2023-03-18,104.5489,105.1647,103.2309,103.4522,7237503.0
2023-03-19,104.5489,105.1647,103.2309,103.4522,7237503.0
2023-03-20,104.1064,105.713,103.7506,105.5399,2174382.0
2023-03-21,106.0209,106.5116,104.9434,106.1075,1901527.0
2023-03-22,106.1075,106.4635,102.923,103.0096,1930623.0
2023-03-23,103.077,105.5976,102.7114,103.7889,1984840.0
2023-03-24,103.7889,104.9915,103.0866,104.7125,1654990.0
2023-03-25,103.7889,104.9915,103.0866,104.7125,1654990.0
2023-03-26,103.7889,104.9915,103.0866,104.7125,1654990.0
2023-03-27,105.2801,105.5014,104.4816,104.9434,2284431.0
2023-03-28,104.6259,106.4183,104.3758,104.8472,2643520.0
2023-03-29,106.3192,112.4272,105.0877,111.6298,5048052.0
2023-03-30,113.4578,113.4578,108.9937,109.2342,2497511.0
2023-03-31,110.0328,110.7543,109.3978,110.2444,3092615.0
2023-04-01,110.0328,110.7543,109.3978,110.2444,3092615.0
2023-04-02,110.0328,110.7543,109.3978,110.2444,3092615.0
2023-04-03,108.3876,108.479,106.1267,107.1081,3514581.0
2023-04-04,107.339,108.0605,104.5682,105.7323,2958401.0
2023-04-05,105.5591,106.1075,103.9237,104.7029,2333881.0
2023-04-06,104.5008,105.434,103.9909,104.9049,2090086.0
2023-04-07,104.5008,105.434,103.9909,104.9049,2090086.0
2023-04-08,104.5008,105.434,103.9909,104.9049,2090086.0
2023-04-09,104.5008,105.434,103.9909,104.9049,2090086.0
2023-04-10,103.7215,105.155,103.4558,105.155,2573437.0
2023-04-11,105.155,105.4437,104.3565,105.232,2325246.0
2023-04-12,106.1556,106.3721,104.1737,104.2988,1932264.0
2023-04-13,104.597,105.1839,103.9401,105.1069,1749665.0
2023-04-14,104.9434,105.7804,103.1395,103.8274,1561277.0
2023-04-15,104.9434,105.7804,103.1395,103.8274,1561277.0
2023-04-16,104.9434,105.7804,103.1395,103.8274,1561277.0
2023-04-17,104.3373,105.4148,103.9524,105.4148,1777858.0
2023-04-18,105.5687,106.0834,104.4239,105.155,1370088.0
2023-04-19,105.2609,106.0401,104.7413,105.6072,1268879.0
2023-04-20,104.7991,105.5014,104.14,104.9338,1464043.0
2023-04-21,105.3378,105.4725,104.5489,105.3667,1343117.0
2023-04-22,105.3378,105.4725,104.5489,105.3667,1343117.0
2023-04-23,105.3378,105.4725,104.5489,105.3667,1343117.0
2023-04-24,105.5495,106.8002,105.3763,106.6847,1995582.0
2023-04-25,106.0113,106.0113,103.4714,103.8562,1888578.0
2023-04-26,101.7589,103.0288,100.8064,101.3741,2350037.0
2023-04-27,101.8166,103.9621,101.6819,103.7504,1688371.0
2023-04-28,104.4431,105.8477,103.9669,105.6938,1854199.0
2023-04-29,104.4431,105.8477,103.9669,105.6938,1854199.0
2023-04-30,104.4431,105.8477,103.9669,105.6938,1854199.0
2023-05-01,105.3667,106.5212,105.2224,105.8958,1438134.0
2023-05-02,105.8093,106.0209,102.9615,103.5195,1393958.0
2023-05-03,104.2314,105.0107,103.5003,103.5869,1510464.0
2023-05-04,103.3463,103.7793,102.7979,103.1347,1584697.0
2023-05-05,103.9043,104.6548,102.5719,103.7408,1539284.0
2023-05-06,103.9043,104.6548,102.5719,103.7408,1539284.0
2023-05-07,103.9043,104.6548,102.5719,103.7408,1539284.0
2023-05-08,103.9428,103.9428,102.2399,102.2977,1205070.0
2023-05-09,102.4612,103.5772,101.9609,103.1828,2051279.0
2023-05-10,104.5021,105.4237,103.5126,105.3752,2249284.0
2023-05-11,104.6088,104.832,103.1342,103.4253,1919393.0
2023-05-12,103.9685,104.2596,102.7559,103.6969,1010886.0
2023-05-13,103.9685,104.2596,102.7559,103.6969,1010886.0
2023-05-14,103.9685,104.2596,102.7559,103.6969,1010886.0
2023-05-15,103.6969,105.2006,103.3671,104.9387,1551593.0
2023-05-16,104.6379,104.7058,102.7268,102.8917,2064013.0
2023-05-17,103.4835,104.4633,102.7656,104.1044,1667075.0
2023-05-18,103.9782,105.5596,103.7163,105.511,1053092.0
2023-05-19,105.8409,106.0252,104.376,104.8805,1480612.0
2023-05-20,105.8409,106.0252,104.376,104.8805,1480612.0
2023-05-21,105.8409,106.0252,104.376,104.8805,1480612.0
2023-05-22,105.5499,106.9856,104.667,106.7043,1419251.0
2023-05-23,106.6752,106.6946,105.2879,105.5984,2351112.0
2023-05-24,105.8118,106.1901,104.832,105.0939,1723318.0
2023-05-25,104.4342,104.8562,102.9014,104.6573,2619709.0
2023-05-26,104.9581,106.1513,103.8958,104.9387,2188856.0
2023-05-27,104.9581,106.1513,103.8958,104.9387,2188856.0
2023-05-28,104.9581,106.1513,103.8958,104.9387,2188856.0
2023-05-29,104.9581,106.1513,103.8958,104.9387,2188856.0
2023-05-30,105.3073,105.3073,102.0525,104.1335,2164173.0
2023-05-31,104.3081,104.3663,100.9806,101.7955,16804951.0
2023-06-01,102.7268,104.0559,101.9313,103.9976,3044403.0
2023-06-02,104.2111,107.073,103.7454,106.9565,2892689.0
2023-06-03,104.2111,107.073,103.7454,106.9565,2892689.0
2023-06-04,104.2111,107.073,103.7454,106.9565,2892689.0
2023-06-05,107.3834,108.6834,107.0147,108.3147,2547651.0
2023-06-06,108.4117,108.4311,106.9468,108.0819,1581624.0
2023-06-07,108.4117,109.0908,107.2573,108.5669,1849725.0
2023-06-08,108.2565,108.5281,107.2767,107.6453,1513695.0
2023-06-09,107.364,108.8774,107.0869,108.3535,1545054.0
2023-06-10,107.364,108.8774,107.0869,108.3535,1545054.0
2023-06-11,107.364,108.8774,107.0869,108.3535,1545054.0
2023-06-12,108.8289,109.9591,108.3632,109.7117,1767973.0
2023-06-13,110.1289,110.5072,109.6535,110.1192,1381803.0
2023-06-14,110.6818,111.0893,107.752,108.208,1615951.0
2023-06-15,108.1401,110.2065,107.9073,109.9251,1366944.0
2023-06-16,110.4102,111.2057,109.7602,110.1968,3843770.0
2023-06-17,110.4102,111.2057,109.7602,110.1968,3843770.0
2023-06-18,110.4102,111.2057,109.7602,110.1968,3843770.0
2023-06-19,110.4102,111.2057,109.7602,110.1968,3843770.0
2023-06-20,109.6244,109.9154,108.4602,108.8871,1520132.0
2023-06-21,108.6834,110.3908,107.8005,109.4886,2018216.0
2023-06-22,109.2751,109.6244,107.3931,107.9461,1417713.0
2023-06-23,107.1991,107.2088,104.8223,105.1424,2821223.0
2023-06-24,107.1991,107.2088,104.8223,105.1424,2821223.0
2023-06-25,107.1991,107.2088,104.8223,105.1424,2821223.0
2023-06-26,104.8805,107.5289,104.832,107.3446,1924178.0
2023-06-27,107.7229,108.4893,107.3446,107.752,1769221.0
2023-06-28,107.8782,108.1498,106.3553,107.4028,2266916.0
2023-06-29,110.905,111.3415,105.5838,106.064,2886656.0
2023-06-30,107.8394,110.0027,106.9226,108.5281,2943603.0
2023-07-01,107.8394,110.0027,106.9226,108.5281,2943603.0
2023-07-02,107.8394,110.0027,106.9226,108.5281,2943603.0
2023-07-03,108.1013,108.4796,107.2282,108.1401,1131998.0
2023-07-04,108.1013,108.4796,107.2282,108.1401,1131998.0
2023-07-05,107.8102,110.1289,107.2767,109.508,2577336.0
2023-07-06,108.2662,110.5363,107.752,110.3229,3527290.0
2023-07-07,109.5468,111.8072,109.1975,110.0512,2165004.0
2023-07-08,109.5468,111.8072,109.1975,110.0512,2165004.0
2023-07-09,109.5468,111.8072,109.1975,110.0512,2165004.0
2023-07-10,110.4393,113.5631,110.3908,113.0004,3161147.0
2023-07-11,113.1362,115.0814,113.1362,114.6108,2799826.0
2023-07-12,115.9011,115.9739,113.7765,115.0183,2837940.0
2023-07-13,115.0183,117.0944,114.7758,116.9294,2545924.0
2023-07-14,116.5414,117.6473,116.1533,117.2496,2405975.0
2023-07-15,116.5414,117.6473,116.1533,117.2496,2405975.0
2023-07-16,116.5414,117.6473,116.1533,117.2496,2405975.0
2023-07-17,116.5996,118.404,116.4153,117.4145,1839019.0
2023-07-18,117.3175,119.0637,117.0944,118.5399,1675761.0
2023-07-19,118.6951,119.8592,118.569,119.6264,1478971.0
2023-07-20,119.4324,120.4122,118.6951,120.1503,1599247.0
2023-07-21,120.9361,121.1592,119.7234,119.7234,5885845.0
2023-07-22,120.9361,121.1592,119.7234,119.7234,5885845.0
2023-07-23,120.9361,121.1592,119.7234,119.7234,5885845.0
2023-07-24,119.9174,121.5667,119.7234,121.5084,1646076.0
2023-07-25,121.2465,121.557,120.6547,121.2853,1329508.0
2023-07-26,121.198,125.1755,121.198,123.9338,2452311.0
2023-07-27,124.2248,125.8255,122.595,123.2547,2217130.0
2023-07-28,124.186,124.5061,121.7898,122.7405,1909681.0
2023-07-29,124.186,124.5061,121.7898,122.7405,1909681.0
2023-07-30,124.186,124.5061,121.7898,122.7405,1909681.0
2023-07-31,122.5271,122.6629,120.5868,121.7219,1508412.0
2023-08-01,121.4987,122.3622,120.4898,122.0517,1550553.0
2023-08-02,120.81,121.2533,120.063,120.6741,1490218.0
2023-08-03,120.8003,121.5376,119.9999,120.9458,1012390.0
2023-08-04,121.295,121.295,119.0395,119.316,1268802.0
2023-08-05,121.295,121.295,119.0395,119.316,1268802.0
2023-08-06,121.295,121.295,119.0395,119.316,1268802.0
2023-08-07,119.7525,121.4599,119.5876,121.3338,1056853.0
2023-08-08,120.742,120.742,119.0346,120.1988,1533162.0
2023-08-09,120.0229,121.4788,120.0229,121.1954,1044329.0
2023-08-10,121.469,122.456,120.9512,121.4642,1002125.0
2023-08-11,121.127,122.798,120.6238,122.6123,1419120.0
2023-08-12,121.127,122.798,120.6238,122.6123,1419120.0
2023-08-13,121.127,122.798,120.6238,122.6123,1419120.0
2023-08-14,122.3876,123.3158,121.899,122.1335,968093.0
2023-08-15,121.2248,121.8159,120.7264,120.7655,1824468.0
2023-08-16,120.7655,121.1075,119.6271,119.7004,1385215.0
2023-08-17,120.0229,120.7606,118.0099,118.2347,1836801.0
2023-08-18,117.707,118.5962,117.5116,117.7266,1480919.0
2023-08-19,117.707,118.5962,117.5116,117.7266,1480919.0
2023-08-20,117.707,118.5962,117.5116,117.7266,1480919.0
2023-08-21,117.5898,118.0295,116.8227,117.8145,1404024.0
2023-08-22,118.1565,118.5474,116.6322,116.7201,1394119.0
2023-08-23,117.1989,119.1337,116.769,118.8405,1164281.0
2023-08-24,119.505,120.0522,117.9025,118.0002,1145986.0
2023-08-25,118.1761,119.5538,118.0832,119.0848,1452714.0
2023-08-26,118.1761,119.5538,118.0832,119.0848,1452714.0
2023-08-27,118.1761,119.5538,118.0832,119.0848,1452714.0
2023-08-28,119.6613,119.9349,119.0262,119.4073,1460578.0
2023-08-29,119.4073,119.5734,117.9513,119.1923,1695032.0
2023-08-30,119.3682,120.0717,119.0457,119.7297,1171248.0
2023-08-31,119.4757,119.7981,118.8307,119.4366,1930979.0
2023-09-01,119.8861,120.3942,118.308,119.6027,1219787.0
2023-09-02,119.8861,120.3942,118.308,119.6027,1219787.0
2023-09-03,119.8861,120.3942,118.308,119.6027,1219787.0
2023-09-04,119.8861,120.3942,118.308,119.6027,1219787.0
2023-09-05,118.606,119.4463,117.9709,118.5962,1977675.0
2023-09-06,117.7852,118.3129,117.1598,117.6191,1149364.0
2023-09-07,117.6875,118.3226,117.2478,117.4432,1056365.0
