,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity
2022-07-17,146.7345,148.1597,142.8486,144.2072,318507.0
2022-07-18,147.1621,152.9672,143.9507,144.7488,571335.0
2022-07-19,148.4827,153.0432,148.0267,152.3307,510704.0
2022-07-20,151.333,154.1454,149.0338,151.7036,575993.0
2022-07-21,154.2119,154.4019,146.2896,150.1834,691101.0
2022-07-22,151.4091,153.4613,145.8937,148.5207,526936.0
2022-07-23,151.4091,153.4613,145.8937,148.5207,526936.0
2022-07-24,151.4091,153.4613,145.8937,148.5207,526936.0
2022-07-25,148.8723,152.5397,145.7442,152.1216,382968.0
2022-07-26,151.124,151.124,139.0387,140.7298,995944.0
2022-07-27,142.7536,149.9174,140.6158,148.4922,405447.0
2022-07-28,154.1121,167.2188,153.7843,163.3709,1048487.0
2022-07-29,163.1904,177.0002,162.5918,172.948,1201235.0
2022-07-30,163.1904,177.0002,162.5918,172.948,1201235.0
2022-07-31,163.1904,177.0002,162.5918,172.948,1201235.0
2022-08-01,172.0169,177.5085,169.6701,172.0549,1663978.0
2022-08-02,181.0429,185.2614,154.4399,163.9315,2018364.0
2022-08-03,166.9433,174.7532,165.1666,171.8269,1136661.0
2022-08-04,171.7223,175.7698,168.5205,168.663,737534.0
2022-08-05,165.5276,175.7793,164.9006,174.9242,702774.0
2022-08-06,165.5276,175.7793,164.9006,174.9242,702774.0
2022-08-07,165.5276,175.7793,164.9006,174.9242,702774.0
2022-08-08,178.4586,184.3208,176.853,177.7745,1062429.0
2022-08-09,175.6463,177.1665,172.1594,174.4111,432820.0
2022-08-10,181.0049,183.1854,176.5109,176.9194,454960.0
2022-08-11,179.2567,184.0451,176.7199,177.5655,919513.0
2022-08-12,179.1522,180.6533,175.6748,179.6367,480688.0
2022-08-13,179.1522,180.6533,175.6748,179.6367,480688.0
2022-08-14,179.1522,180.6533,175.6748,179.6367,480688.0
2022-08-15,176.1118,181.746,175.6368,179.9978,513982.0
2022-08-16,179.2757,189.3658,179.2757,184.2352,550481.0
2022-08-17,180.2448,182.0833,173.1618,173.2995,408653.0
2022-08-18,171.9219,173.8221,168.606,172.0549,401112.0
2022-08-19,167.7414,168.8388,161.8222,162.0027,1086404.0
2022-08-20,167.7414,168.8388,161.8222,162.0027,1086404.0
2022-08-21,167.7414,168.8388,161.8222,162.0027,1086404.0
2022-08-22,157.7938,159.9695,155.01,156.0266,919657.0
2022-08-23,158.9054,165.2521,157.7178,164.511,805743.0
2022-08-24,164.8911,170.7247,164.8911,169.3186,353767.0
2022-08-25,170.9813,176.7294,170.4874,176.4159,368116.0
2022-08-26,176.1403,178.1261,167.7224,167.7889,387908.0
2022-08-27,176.1403,178.1261,167.7224,167.7889,387908.0
2022-08-28,176.1403,178.1261,167.7224,167.7889,387908.0
2022-08-29,166.7343,169.2901,165.5086,167.6559,356207.0
2022-08-30,170.0692,170.3922,159.409,161.0621,552682.0
2022-08-31,161.9172,164.454,158.9244,159.0289,3420050.0
2022-09-01,156.2926,157.5372,151.8176,157.2997,1012955.0
2022-09-02,159.8175,160.7486,153.2903,153.6608,471022.0
2022-09-03,159.8175,160.7486,153.2903,153.6608,471022.0
2022-09-04,159.8175,160.7486,153.2903,153.6608,471022.0
2022-09-05,159.8175,160.7486,153.2903,153.6608,471022.0
2022-09-06,153.0907,154.4114,146.402,147.1811,2159228.0
2022-09-07,144.8438,151.295,141.5944,149.6989,781198.0
2022-09-08,147.4091,152.2435,145.1954,149.1858,638715.0
2022-09-09,153.1477,159.827,151.6941,159.7985,546973.0
2022-09-10,153.1477,159.827,151.6941,159.7985,546973.0
2022-09-11,153.1477,159.827,151.6941,159.7985,546973.0
2022-09-12,161.8792,167.2188,160.112,166.8198,483472.0
2022-09-13,159.9695,165.2616,156.0931,156.9767,3059112.0
2022-09-14,157.3092,158.6679,150.6205,158.6299,1324135.0
2022-09-15,157.2617,162.5633,152.3117,153.6323,745873.0
2022-09-16,149.4423,151.067,138.8106,139.9508,2299011.0
2022-09-17,149.4423,151.067,138.8106,139.9508,2299011.0
2022-09-18,149.4423,151.067,138.8106,139.9508,2299011.0
2022-09-19,137.6325,148.0172,137.0624,146.478,1290703.0
2022-09-20,143.9412,147.5611,141.736,142.5161,1102292.0
2022-09-21,144.4258,150.1834,142.364,142.8106,1520885.0
2022-09-22,142.8961,143.2571,131.056,132.0174,1024381.0
2022-09-23,127.0768,132.1741,125.2526,131.3523,1017961.0
2022-09-24,127.0768,132.1741,125.2526,131.3523,1017961.0
2022-09-25,127.0768,132.1741,125.2526,131.3523,1017961.0
2022-09-26,130.6397,140.0268,130.6397,131.9414,1044062.0
2022-09-27,135.7798,142.9721,133.9556,138.4496,1386890.0
2022-09-28,137.4615,150.744,137.4615,148.1692,1325502.0
2022-09-29,143.5612,144.2357,134.1171,136.4164,1485143.0
2022-09-30,134.9722,145.8462,134.9722,141.0529,1639945.0
2022-10-01,134.9722,145.8462,134.9722,141.0529,1639945.0
2022-10-02,134.9722,145.8462,134.9722,141.0529,1639945.0
2022-10-03,145.5659,152.7487,145.1763,149.9934,1146224.0
2022-10-04,155.238,161.5087,154.9339,159.523,1659182.0
2022-10-05,154.3544,166.9362,154.3544,165.1381,1200373.0
2022-10-06,163.9505,173.176,163.9125,169.1856,1074915.0
2022-10-07,164.3685,174.4301,164.3685,166.8673,2049637.0
2022-10-08,164.3685,174.4301,164.3685,166.8673,2049637.0
2022-10-09,164.3685,174.4301,164.3685,166.8673,2049637.0
2022-10-10,166.9053,170.2497,158.9719,168.5015,1112066.0
2022-10-11,165.5371,178.9622,164.7961,173.6986,1132853.0
2022-10-12,171.9409,175.4278,167.0953,173.3945,798788.0
2022-10-13,169.081,177.7935,165.8697,172.3589,629662.0
2022-10-14,174.6677,176.1034,158.4968,158.6109,704697.0
2022-10-15,174.6677,176.1034,158.4968,158.6109,704697.0
2022-10-16,174.6677,176.1034,158.4968,158.6109,704697.0
2022-10-17,163.4184,174.1166,162.7818,172.3114,922841.0
2022-10-18,177.5465,179.3897,170.8862,175.7318,509662.0
2022-10-19,173.195,175.9551,168.53,171.2093,443745.0
2022-10-20,172.0169,179.2092,170.7057,171.5228,620635.0
2022-10-21,169.3566,182.4205,168.644,179.9028,653964.0
2022-10-22,169.3566,182.4205,168.644,179.9028,653964.0
2022-10-23,169.3566,182.4205,168.644,179.9028,653964.0
2022-10-24,189.3183,210.7716,184.6913,209.8121,1730948.0
2022-10-25,208.349,226.857,207.5224,219.2372,1161915.0
2022-10-26,220.5578,234.1206,219.4747,222.6386,1091810.0
2022-10-27,224.7668,231.3558,220.7479,229.3083,705446.0
2022-10-28,230.1254,232.6486,222.2775,231.199,929060.0
2022-10-29,230.1254,232.6486,222.2775,231.199,929060.0
2022-10-30,230.1254,232.6486,222.2775,231.199,929060.0
2022-10-31,226.762,231.104,224.2062,224.6623,1028313.0
2022-11-01,222.7051,224.2253,199.2156,209.5176,2024407.0
2022-11-02,209.8216,218.5151,204.178,208.2445,1243561.0
2022-11-03,208.0734,226.1255,208.0449,218.2871,1586055.0
2022-11-04,222.192,224.5103,213.7646,220.2918,480194.0
2022-11-05,222.192,224.5103,213.7646,220.2918,480194.0
2022-11-06,222.192,224.5103,213.7646,220.2918,480194.0
2022-11-07,220.4248,229.2418,216.0733,228.0922,666362.0
2022-11-08,229.2988,229.2988,219.1612,222.6576,467228.0
2022-11-09,218.6006,221.565,209.9451,212.1304,446949.0
2022-11-10,222.8001,226.363,217.679,218.5911,494851.0
2022-11-11,220.1968,222.9299,212.8548,217.2895,598539.0
2022-11-12,220.1968,222.9299,212.8548,217.2895,598539.0
2022-11-13,220.1968,222.9299,212.8548,217.2895,598539.0
2022-11-14,214.8667,228.2062,214.1351,223.3987,500336.0
2022-11-15,228.0732,233.9339,224.4807,225.1564,481111.0
2022-11-16,219.7217,224.4153,216.7932,224.3393,362371.0
2022-11-17,218.5246,218.5246,210.3062,215.1992,563595.0
2022-11-18,218.5911,219.2372,211.6458,214.2586,604126.0
2022-11-19,218.5911,219.2372,211.6458,214.2586,604126.0
2022-11-20,218.5911,219.2372,211.6458,214.2586,604126.0
2022-11-21,214.2586,217.1185,211.4463,213.5365,573129.0
2022-11-22,215.5413,220.5198,213.413,214.1636,477209.0
2022-11-23,212.3869,213.8501,207.1328,211.6743,710453.0
2022-11-24,212.3869,213.8501,207.1328,211.6743,710453.0
2022-11-25,209.3181,213.4309,208.7385,212.786,204981.0
2022-11-26,209.3181,213.4309,208.7385,212.786,204981.0
2022-11-27,209.3181,213.4309,208.7385,212.786,204981.0
2022-11-28,208.8905,212.2919,208.1874,209.0425,642368.0
2022-11-29,210.9713,217.0804,207.5699,213.7266,405477.0
2022-11-30,212.748,215.9688,208.1399,212.4439,2121738.0
2022-12-01,213.071,214.3286,206.6198,207.6649,481420.0
2022-12-02,206.2112,209.1898,203.6934,206.4392,784482.0
2022-12-03,206.2112,209.1898,203.6934,206.4392,784482.0
2022-12-04,206.2112,209.1898,203.6934,206.4392,784482.0
2022-12-05,204.121,204.159,185.9929,186.6485,878357.0
2022-12-06,186.1165,189.5796,180.9764,184.3873,1914831.0
2022-12-07,184.2923,186.221,180.0548,180.4633,1089501.0
2022-12-08,182.354,183.8837,174.1736,176.7104,607737.0
2022-12-09,174.6392,177.936,172.3684,173.4325,472904.0
2022-12-10,174.6392,177.936,172.3684,173.4325,472904.0
2022-12-11,174.6392,177.936,172.3684,173.4325,472904.0
2022-12-12,173.1475,182.7531,172.1879,178.6201,660149.0
2022-12-13,184.3018,185.813,177.0144,180.0073,682174.0
2022-12-14,178.7911,185.1949,178.4396,182.069,810220.0
2022-12-15,176.9194,178.0786,172.3494,175.9788,900273.0
2022-12-16,172.0834,174.2306,165.4896,168.2069,2414528.0
2022-12-17,172.0834,174.2306,165.4896,168.2069,2414528.0
2022-12-18,172.0834,174.2306,165.4896,168.2069,2414528.0
2022-12-19,169.8031,170.4682,162.2118,163.4944,825543.0
2022-12-20,163.2379,165.6132,162.0407,162.9529,768753.0
2022-12-21,166.3162,166.8008,157.3852,158.9719,733007.0
2022-12-22,154.3259,155.6654,146.611,147.9317,998555.0
2022-12-23,149.7749,154.0123,147.0133,153.3568,780197.0
2022-12-24,149.7749,154.0123,147.0133,153.3568,780197.0
2022-12-25,149.7749,154.0123,147.0133,153.3568,780197.0
2022-12-26,149.7749,154.0123,147.0133,153.3568,780197.0
2022-12-27,152.3022,153.4923,147.7986,148.5872,472445.0
2022-12-28,148.1312,151.5326,145.8851,150.3354,869419.0
2022-12-29,152.5017,155.6655,151.4708,154.5824,656303.0
2022-12-30,152.9577,156.5681,152.5824,155.751,512577.0
2022-12-31,152.9577,156.5681,152.5824,155.751,512577.0
2023-01-01,152.9577,156.5681,152.5824,155.751,512577.0
2023-01-02,152.9577,156.5681,152.5824,155.751,512577.0
2023-01-03,157.5372,159.58,154.5872,156.5301,1019921.0
2023-01-04,158.8769,161.0431,156.7439,160.7201,352169.0
2023-01-05,158.4873,161.1381,156.7059,160.4256,417370.0
2023-01-06,162.3543,166.2402,157.8128,158.0028,410320.0
2023-01-07,162.3543,166.2402,157.8128,158.0028,410320.0
2023-01-08,162.3543,166.2402,157.8128,158.0028,410320.0
2023-01-09,159.7985,163.5609,158.1358,159.466,445316.0
2023-01-10,160.3021,164.7105,157.5752,163.1049,464829.0
2023-01-11,165.7177,175.6653,165.0478,172.9195,758645.0
2023-01-12,176.4254,180.0453,173.062,179.8933,637521.0
2023-01-13,177.8743,182.7673,177.176,181.3754,425132.0
2023-01-14,177.8743,182.7673,177.176,181.3754,425132.0
2023-01-15,177.8743,182.7673,177.176,181.3754,425132.0
2023-01-16,177.8743,182.7673,177.176,181.3754,425132.0
2023-01-17,181.7555,185.9929,180.3066,184.8243,879443.0
2023-01-18,188.1972,191.6936,181.8766,182.8861,929153.0
2023-01-19,179.6272,182.3635,175.2947,177.879,1031757.0
2023-01-20,177.233,183.1711,176.6439,182.354,1154577.0
2023-01-21,177.233,183.1711,176.6439,182.354,1154577.0
2023-01-22,177.233,183.1711,176.6439,182.354,1154577.0
2023-01-23,181.7555,185.3849,181.7555,184.5108,1098603.0
2023-01-24,182.9906,184.3683,177.9265,178.7626,268558.0
2023-01-25,174.8197,182.107,173.6416,180.1023,242829.0
2023-01-26,181.4134,183.2566,175.9788,179.6557,300814.0
2023-01-27,179.6557,186.8718,178.2306,185.9264,372739.0
2023-01-28,179.6557,186.8718,178.2306,185.9264,372739.0
2023-01-29,179.6557,186.8718,178.2306,185.9264,372739.0
2023-01-30,184.8433,188.7103,180.6533,181.0809,514994.0
2023-01-31,183.3707,190.1734,181.2329,190.0594,374371.0
2023-02-01,190.0119,203.969,190.0119,199.874,761362.0
2023-02-02,201.6602,221.3702,200.8526,211.7313,1089144.0
2023-02-03,207.7694,214.7242,204.1875,204.6911,480573.0
2023-02-04,207.7694,214.7242,204.1875,204.6911,480573.0
2023-02-05,207.7694,214.7242,204.1875,204.6911,480573.0
2023-02-06,201.9167,203.9811,198.0528,201.7932,329321.0
2023-02-07,208.577,224.4248,206.7433,216.8524,881996.0
2023-02-08,218.6101,220.9379,213.4415,217.5175,458870.0
2023-02-09,218.5246,224.5416,209.3181,209.9451,461944.0
2023-02-10,209.6411,211.2848,201.8502,204.102,451528.0
2023-02-11,209.6411,211.2848,201.8502,204.102,451528.0
2023-02-12,209.6411,211.2848,201.8502,204.102,451528.0
2023-02-13,203.855,211.4747,202.4108,209.4986,749593.0
2023-02-14,217.4225,232.3107,209.3182,231.8261,1110013.0
2023-02-15,229.3368,236.4816,228.1207,234.2869,572984.0
2023-02-16,230.1159,238.7239,229.7875,234.8665,434964.0
2023-02-17,232.0446,234.6099,227.0851,228.8238,430048.0
2023-02-18,232.0446,234.6099,227.0851,228.8238,430048.0
2023-02-19,232.0446,234.6099,227.0851,228.8238,430048.0
2023-02-20,232.0446,234.6099,227.0851,228.8238,430048.0
2023-02-21,223.0851,226.0305,212.8192,214.0021,612345.0
2023-02-22,213.8596,218.5246,211.4748,212.3774,390678.0
2023-02-23,213.7171,217.9545,208.4915,209.1471,326745.0
2023-02-24,204.273,208.6672,200.1305,207.3228,278578.0
2023-02-25,204.273,208.6672,200.1305,207.3228,278578.0
2023-02-26,204.273,208.6672,200.1305,207.3228,278578.0
2023-02-27,209.7361,212.2539,207.7979,210.1352,570253.0
2023-02-28,211.3038,212.0734,207.8882,208.7005,419077.0
2023-03-01,207.3133,211.1993,204.6768,207.4179,287540.0
2023-03-02,205.4226,213.28,203.4654,212.5009,244897.0
2023-03-03,213.8406,220.4248,213.0995,220.0828,310404.0
2023-03-04,213.8406,220.4248,213.0995,220.0828,310404.0
2023-03-05,213.8406,220.4248,213.0995,220.0828,310404.0
2023-03-06,220.7194,224.2158,213.527,215.2657,603530.0
2023-03-07,214.5912,217.5935,209.8596,211.4938,241551.0
2023-03-08,210.6672,212.2729,207.9784,210.8572,474386.0
2023-03-09,210.9808,212.1304,197.7648,198.4203,335590.0
2023-03-10,193.1663,194.3159,178.6201,182.2685,837926.0
2023-03-11,193.1663,194.3159,178.6201,182.2685,837926.0
2023-03-12,193.1663,194.3159,178.6201,182.2685,837926.0
2023-03-13,177.2615,182.107,169.1951,179.0667,785629.0
2023-03-14,182.7531,187.3611,172.9955,176.5014,479077.0
2023-03-15,169.119,178.1546,166.8008,177.7935,524019.0
2023-03-16,173.7366,175.119,168.758,173.4895,429523.0
2023-03-17,171.4373,171.6891,162.7533,164.7296,1096409.0
2023-03-18,171.4373,171.6891,162.7533,164.7296,1096409.0
2023-03-19,171.4373,171.6891,162.7533,164.7296,1096409.0
2023-03-20,166.0407,170.6392,164.34,166.3732,450885.0
2023-03-21,171.9884,177.936,170.1262,174.7912,479161.0
2023-03-22,174.4301,175.3327,166.815,167.3613,448549.0
2023-03-23,169.8601,176.6724,167.3138,172.0359,547255.0
2023-03-24,169.1856,172.2354,164.5205,170.7342,464816.0
2023-03-25,169.1856,172.2354,164.5205,170.7342,464816.0
2023-03-26,169.1856,172.2354,164.5205,170.7342,464816.0
2023-03-27,173.1,173.7746,167.2568,170.8387,280962.0
2023-03-28,169.5893,173.1665,168.2925,168.72,269696.0
2023-03-29,172.8435,174.7579,170.2972,174.5062,355812.0
2023-03-30,177.803,179.0762,175.3042,178.3921,357857.0
2023-03-31,180.0928,187.7411,179.3897,185.0808,425287.0
2023-04-01,180.0928,187.7411,179.3897,185.0808,425287.0
2023-04-02,180.0928,187.7411,179.3897,185.0808,425287.0
2023-04-03,185.1569,188.9478,181.2234,182.6106,616848.0
2023-04-04,185.2994,185.2994,175.5134,178.4871,357301.0
2023-04-05,177.1379,178.0215,167.6369,169.005,345410.0
2023-04-06,168.4065,174.4016,166.4397,172.3874,382715.0
2023-04-07,168.4065,174.4016,166.4397,172.3874,382715.0
2023-04-08,168.4065,174.4016,166.4397,172.3874,382715.0
2023-04-09,168.4065,174.4016,166.4397,172.3874,382715.0
2023-04-10,170.1737,182.4015,170.1737,181.1759,424766.0
2023-04-11,182.6961,187.0381,181.7412,185.3089,459555.0
2023-04-12,187.2376,187.6271,168.739,175.6463,813346.0
2023-04-13,177.5275,177.5275,171.4729,172.1261,376909.0
2023-04-14,172.1309,174.8007,168.7675,168.948,335643.0
2023-04-15,172.1309,174.8007,168.7675,168.948,335643.0
2023-04-16,172.1309,174.8007,168.7675,168.948,335643.0
2023-04-17,170.2117,175.5038,169.5086,174.0786,487320.0
2023-04-18,175.6178,175.7698,164.6915,169.3091,649092.0
2023-04-19,167.2093,171.437,163.9791,171.1143,629493.0
2023-04-20,167.9979,169.4991,163.1429,163.96,391913.0
2023-04-21,164.9481,168.1689,162.4683,167.8934,377789.0
2023-04-22,164.9481,168.1689,162.4683,167.8934,377789.0
2023-04-23,164.9481,168.1689,162.4683,167.8934,377789.0
2023-04-24,166.3827,167.2188,161.8222,164.9006,397042.0
2023-04-25,163.0004,163.6653,155.637,157.8508,464737.0
2023-04-26,158.9814,160.8389,157.4897,157.9933,447433.0
2023-04-27,163.4184,167.8197,162.2973,167.3043,513300.0
2023-04-28,167.0858,172.9195,167.0193,167.8554,582806.0
2023-04-29,167.0858,172.9195,167.0193,167.8554,582806.0
2023-04-30,167.0858,172.9195,167.0193,167.8554,582806.0
2023-05-01,169.119,171.8078,166.3922,168.3495,848779.0
2023-05-02,163.846,166.2687,154.7914,163.1904,1163044.0
2023-05-03,161.5182,164.5775,159.3757,159.7035,655369.0
2023-05-04,159.0004,160.9386,153.1382,154.1739,592983.0
2023-05-05,160.5681,162.4588,156.7962,159.1144,441506.0
2023-05-06,160.5681,162.4588,156.7962,159.1144,441506.0
2023-05-07,160.5681,162.4588,156.7962,159.1144,441506.0
2023-05-08,158.5729,160.568,152.6137,154.3924,665336.0
2023-05-09,152.4922,155.485,151.4566,153.3568,304414.0
2023-05-10,156.6251,156.6916,152.7867,155.3805,322692.0
2023-05-11,153.9078,155.713,152.9957,155.39,279067.0
2023-05-12,156.5396,156.7962,150.0504,150.9625,225536.0
2023-05-13,156.5396,156.7962,150.0504,150.9625,225536.0
2023-05-14,156.5396,156.7962,150.0504,150.9625,225536.0
2023-05-15,151.39,155.3995,150.0979,154.7819,366311.0
2023-05-16,153.6893,155.3045,149.6894,149.9174,231676.0
2023-05-17,151.276,156.0076,150.8295,154.991,278208.0
2023-05-18,155.3615,156.7581,150.6205,154.5824,276645.0
2023-05-19,155.7035,156.0788,150.8675,152.3212,266520.0
2023-05-20,155.7035,156.0788,150.8675,152.3212,266520.0
2023-05-21,155.7035,156.0788,150.8675,152.3212,266520.0
2023-05-22,153.6798,157.5752,151.0308,157.0052,271322.0
2023-05-23,156.4351,163.2854,155.485,158.7724,311903.0
2023-05-24,157.0622,158.3638,151.124,156.2736,332405.0
2023-05-25,157.3472,158.4398,154.5539,157.2047,272653.0
2023-05-26,157.2522,157.7178,151.8366,154.8484,338479.0
2023-05-27,157.2522,157.7178,151.8366,154.8484,338479.0
2023-05-28,157.2522,157.7178,151.8366,154.8484,338479.0
2023-05-29,157.2522,157.7178,151.8366,154.8484,338479.0
2023-05-30,155.9981,156.6536,152.4922,155.124,328782.0
2023-05-31,162.4208,164.9766,154.8627,159.4185,1135694.0
2023-06-01,159.58,163.1144,155.3425,161.1381,382548.0
2023-06-02,164.701,168.9575,163.0954,166.0977,460412.0
2023-06-03,164.701,168.9575,163.0954,166.0977,460412.0
2023-06-04,164.701,168.9575,163.0954,166.0977,460412.0
2023-06-05,164.283,168.5775,160.245,167.0478,408765.0
2023-06-06,166.5443,175.5133,166.0074,175.3898,484679.0
2023-06-07,176.3209,183.8362,176.3209,182.43,564563.0
2023-06-08,182.43,189.3373,181.9455,185.2614,492366.0
2023-06-09,187.1616,188.373,181.651,183.6082,644257.0
2023-06-10,187.1616,188.373,181.651,183.6082,644257.0
2023-06-11,187.1616,188.373,181.651,183.6082,644257.0
2023-06-12,183.9502,191.1425,181.86,190.886,698529.0
2023-06-13,192.7767,194.1259,189.0333,189.1473,475805.0
2023-06-14,189.2993,193.6983,188.7673,192.4537,475356.0
2023-06-15,190.468,198.3158,190.468,196.0261,363993.0
2023-06-16,196.5011,197.2232,192.7007,194.0974,812962.0
2023-06-17,196.5011,197.2232,192.7007,194.0974,812962.0
2023-06-18,196.5011,197.2232,192.7007,194.0974,812962.0
2023-06-19,196.5011,197.2232,192.7007,194.0974,812962.0
2023-06-20,203.0379,213.223,201.4227,212.957,941280.0
2023-06-21,212.5864,217.7075,207.9262,208.748,667511.0
2023-06-22,207.8454,213.1945,206.2872,212.0069,422382.0
2023-06-23,208.4915,216.7764,208.4915,212.6434,787122.0
2023-06-24,208.4915,216.7764,208.4915,212.6434,787122.0
2023-06-25,208.4915,216.7764,208.4915,212.6434,787122.0
2023-06-26,210.7432,215.8168,210.7432,213.1185,314492.0
2023-06-27,213.1185,217.2277,212.215,213.5936,357977.0
2023-06-28,212.862,218.2206,212.3584,216.4819,625258.0
2023-06-29,218.7811,221.9925,214.1541,216.9094,265042.0
2023-06-30,218.1921,220.3488,215.4368,217.261,554528.0
2023-07-01,218.1921,220.3488,215.4368,217.261,554528.0
2023-07-02,218.1921,220.3488,215.4368,217.261,554528.0
2023-07-03,215.7503,219.2847,214.6292,216.7004,289617.0
2023-07-04,215.7503,219.2847,214.6292,216.7004,289617.0
2023-07-05,214.7242,221.4747,212.824,220.9759,307251.0
2023-07-06,217.0044,219.6362,213.318,215.3893,359817.0
2023-07-07,214.0971,223.3892,213.7741,221.964,464820.0
2023-07-08,214.0971,223.3892,213.7741,221.964,464820.0
2023-07-09,214.0971,223.3892,213.7741,221.964,464820.0
2023-07-10,220.9474,224.6243,219.5792,224.4153,304564.0
2023-07-11,225.0518,230.2204,223.1421,227.2466,248453.0
2023-07-12,230.876,230.876,222.4105,224.1777,486865.0
2023-07-13,225.7264,227.4889,222.5721,225.3084,246541.0
2023-07-14,224.3203,225.8784,220.2348,222.7431,244471.0
2023-07-15,224.3203,225.8784,220.2348,222.7431,244471.0
2023-07-16,224.3203,225.8784,220.2348,222.7431,244471.0
2023-07-17,224.8618,225.6884,222.987,224.4818,204331.0
2023-07-18,224.8048,231.6456,224.8048,230.9235,292245.0
2023-07-19,232.6432,232.7287,226.8951,227.5316,391369.0
2023-07-20,220.5768,221.5507,217.0994,218.5911,412254.0
2023-07-21,218.5911,218.9427,211.9784,215.0472,379115.0
2023-07-22,218.5911,218.9427,211.9784,215.0472,379115.0
2023-07-23,218.5911,218.9427,211.9784,215.0472,379115.0
2023-07-24,213.3465,215.9973,212.0639,213.242,262774.0
2023-07-25,212.4059,215.185,211.5508,212.4059,298192.0
2023-07-26,212.3679,215.0615,211.4844,213.4415,243792.0
2023-07-27,213.0995,213.9926,206.3157,208.0734,846538.0
2023-07-28,210.3062,212.6158,205.4606,211.3418,725021.0
2023-07-29,210.3062,212.6158,205.4606,211.3418,725021.0
2023-07-30,210.3062,212.6158,205.4606,211.3418,725021.0
2023-07-31,211.0378,212.6824,207.1233,209.2991,1025811.0
2023-08-01,200.7386,218.7336,193.5748,215.4463,1189258.0
2023-08-02,212.0259,215.2942,209.4511,212.0259,549496.0
2023-08-03,211.0188,214.4677,207.3419,211.5603,515822.0
2023-08-04,213.9071,218.3156,211.8406,214.0021,380223.0
2023-08-05,213.9071,218.3156,211.8406,214.0021,380223.0
2023-08-06,213.9071,218.3156,211.8406,214.0021,380223.0
2023-08-07,213.7171,215.1327,211.2278,213.128,578609.0
2023-08-08,209.9546,214.7812,209.1281,213.7266,705425.0
2023-08-09,214.4296,215.6268,211.9499,212.2919,287091.0
2023-08-10,213.318,218.6092,212.0924,217.6125,854666.0
2023-08-11,218.1826,223.8832,216.0163,219.6552,511729.0
2023-08-12,218.1826,223.8832,216.0163,219.6552,511729.0
2023-08-13,218.1826,223.8832,216.0163,219.6552,511729.0
2023-08-14,220.7764,220.8108,218.1161,220.2158,644533.0
2023-08-15,219.0567,219.8343,211.8644,212.957,1359829.0
2023-08-16,212.4819,216.3441,207.7504,211.1518,853541.0
2023-08-17,211.1043,214.9997,210.2254,212.6339,680275.0
2023-08-18,210.2112,216.9284,209.9309,216.0923,332460.0
2023-08-19,210.2112,216.9284,209.9309,216.0923,332460.0
2023-08-20,210.2112,216.9284,209.9309,216.0923,332460.0
2023-08-21,217.28,218.7906,214.9902,218.4011,681834.0
2023-08-22,220.2253,221.4699,213.128,213.7171,524888.0
2023-08-23,213.4605,219.8738,210.9333,219.7122,612852.0
2023-08-24,218.9427,219.9498,215.6695,217.7265,452265.0
2023-08-25,219.0187,220.3631,205.2611,206.0307,1470449.0
2023-08-26,219.0187,220.3631,205.2611,206.0307,1470449.0
2023-08-27,219.0187,220.3631,205.2611,206.0307,1470449.0
2023-08-28,206.3442,214.8572,206.3442,213.6221,528606.0
2023-08-29,213.0995,213.0995,208.0544,208.2445,377192.0
2023-08-30,208.8335,210.2967,205.5271,208.957,373433.0
2023-08-31,209.0425,209.0425,202.1638,202.7433,403369.0
2023-09-01,203.4464,204.7956,200.4726,201.6317,441030.0
2023-09-02,203.4464,204.7956,200.4726,201.6317,441030.0
2023-09-03,203.4464,204.7956,200.4726,201.6317,441030.0
2023-09-04,203.4464,204.7956,200.4726,201.6317,441030.0
2023-09-05,199.5225,201.3942,197.6318,201.3562,405758.0
2023-09-06,199.5225,201.7457,194.4394,195.57,333936.0
2023-09-07,194.6579,196.9991,185.3469,187.7981,631815.0
2023-09-08,187.8552,190.5914,185.4561,189.4038,399647.0
2023-09-09,187.8552,190.5914,185.4561,189.4038,399647.0
2023-09-10,187.8552,190.5914,185.4561,189.4038,399647.0
2023-09-11,192.2447,194.3349,189.8504,192.2066,476737.0
2023-09-12,190.2019,192.2969,186.5345,186.9336,313385.0
2023-09-13,186.9621,187.2281,184.3255,185.8599,382650.0
2023-09-14,186.791,191.4466,185.4229,191.4276,426389.0
2023-09-15,189.8789,194.1164,188.0547,188.6247,1284676.0
2023-09-16,189.8789,194.1164,188.0547,188.6247,1284676.0
2023-09-17,189.8789,194.1164,188.0547,188.6247,1284676.0
2023-09-18,187.8837,190.0214,186.487,187.7981,346848.0
2023-09-19,187.6651,189.1283,183.1806,183.8457,415876.0
2023-09-20,184.5963,185.7459,181.0619,181.2804,326413.0
2023-09-21,179.0667,180.5868,177.6748,179.1522,408828.0
2023-09-22,179.3897,179.9218,171.5513,172.9195,528781.0
2023-09-23,179.3897,179.9218,171.5513,172.9195,528781.0
2023-09-24,179.3897,179.9218,171.5513,172.9195,528781.0
2023-09-25,171.7888,175.0572,171.1523,171.8173,592160.0
2023-09-26,170.4397,171.8554,168.1119,169.0145,438241.0
2023-09-27,169.7746,172.5964,167.3233,169.4706,488710.0
2023-09-28,169.7176,173.7556,169.4706,171.8459,262433.0
