,OBK US Equity,OBK US Equity,OBK US Equity,OBK US Equity,OBK US Equity
2023-08-14,31.613,31.9694,31.0143,31.4546,81023.0
2023-08-15,31.1279,31.2665,30.5041,30.6328,79745.0
2023-08-16,30.6328,31.5734,30.311,30.3259,72225.0
2023-08-17,30.4249,31.5536,30.316,30.514,61704.0
2023-08-18,30.2467,31.0883,30.2467,30.712,71512.0
2023-08-19,30.2467,31.0883,30.2467,30.712,71512.0
2023-08-20,30.2467,31.0883,30.2467,30.712,71512.0
2023-08-21,30.712,30.7318,30.0883,30.4744,76722.0
2023-08-22,30.3061,30.5338,29.7814,29.7913,68162.0
2023-08-23,29.7616,30.1873,29.5982,29.7418,55586.0
2023-08-24,29.5536,30.2962,29.5536,30.0586,91551.0
2023-08-25,30.1873,30.2962,29.5932,29.6725,38075.0
2023-08-26,30.1873,30.2962,29.5932,29.6725,38075.0
2023-08-27,30.1873,30.2962,29.5932,29.6725,38075.0
2023-08-28,29.6427,30.2863,29.6427,29.8804,55613.0
2023-08-29,29.8507,30.0487,29.6031,29.8507,41186.0
2023-08-30,29.7616,30.3061,29.4744,29.7913,72074.0
2023-08-31,29.8309,30.6724,29.7913,30.3853,113844.0
2023-09-01,30.3853,31.0283,30.3853,30.8605,58345.0
2023-09-02,30.3853,31.0283,30.3853,30.8605,58345.0
2023-09-03,30.3853,31.0283,30.3853,30.8605,58345.0
2023-09-04,30.3853,31.0283,30.3853,30.8605,58345.0
2023-09-05,30.613,30.7021,29.6526,30.5635,106547.0
2023-09-06,30.6031,30.6031,29.4645,29.5338,90711.0
2023-09-07,29.4249,29.4546,28.9398,28.9992,115158.0
2023-09-08,28.9992,29.4002,28.7715,29.019,52277.0
2023-09-09,28.9992,29.4002,28.7715,29.019,52277.0
2023-09-10,28.9992,29.4002,28.7715,29.019,52277.0
2023-09-11,29.3061,29.3358,28.6923,28.722,72543.0
2023-09-12,28.7121,29.1774,28.7121,28.8309,44880.0
2023-09-13,28.8606,28.8606,28.425,28.5735,60208.0
2023-09-14,28.8903,29.4447,28.8804,29.3754,70815.0
2023-09-15,29.1873,29.6328,28.2418,28.8705,170600.0
2023-09-16,29.1873,29.6328,28.2418,28.8705,170600.0
2023-09-17,29.1873,29.6328,28.2418,28.8705,170600.0
2023-09-18,28.8705,28.8903,28.2665,28.4052,60222.0
2023-09-19,28.5438,28.8408,28.1378,28.1576,48621.0
2023-09-20,27.7121,28.3755,27.7121,27.92,82040.0
2023-09-21,27.8606,27.8606,27.521,27.6824,82523.0
2023-09-22,27.6824,27.8408,27.3161,27.7418,53704.0
2023-09-23,27.6824,27.8408,27.3161,27.7418,53704.0
2023-09-24,27.6824,27.8408,27.3161,27.7418,53704.0
2023-09-25,27.5141,28.8012,27.5141,28.7319,58383.0
2023-09-26,28.4052,28.8903,28.3953,28.4646,58436.0
2023-09-27,28.4646,28.5636,28.019,28.217,55932.0
2023-09-28,28.1279,28.5933,27.8705,28.1576,60532.0
2023-09-29,28.425,28.7814,28.4052,28.5834,64935.0
2023-09-30,28.425,28.7814,28.4052,28.5834,64935.0
2023-10-01,28.425,28.7814,28.4052,28.5834,64935.0
2023-10-02,28.4052,28.5834,27.9893,28.0982,72999.0
2023-10-03,28.1081,28.1081,27.3854,27.425,103363.0
2023-10-04,27.4943,28.1725,27.2864,28.0487,63572.0
2023-10-05,28.0487,28.6329,28.0487,28.5141,82590.0
2023-10-06,28.2764,28.7814,27.9596,28.3656,163717.0
2023-10-07,28.2764,28.7814,27.9596,28.3656,163717.0
2023-10-08,28.2764,28.7814,27.9596,28.3656,163717.0
2023-10-09,27.9497,28.5735,27.9497,28.0982,64623.0
2023-10-10,28.4349,28.5685,28.2467,28.3656,66787.0
2023-10-11,28.3161,28.7121,28.2765,28.5636,43367.0
2023-10-12,28.4844,28.524,28.0883,28.3854,49958.0
2023-10-13,28.5537,28.5537,27.9002,27.92,49583.0
2023-10-14,28.5537,28.5537,27.9002,27.92,49583.0
2023-10-15,28.5537,28.5537,27.9002,27.92,49583.0
2023-10-16,28.2269,28.6824,28.118,28.4448,71656.0
2023-10-17,28.4151,29.4497,28.4151,29.1873,82430.0
2023-10-18,28.9101,28.9101,28.2665,28.326,50588.0
2023-10-19,28.3161,28.5933,27.8903,27.9992,60465.0
2023-10-20,28.0289,28.0289,27.0785,27.128,83012.0
2023-10-21,28.0289,28.0289,27.0785,27.128,83012.0
2023-10-22,28.0289,28.0289,27.0785,27.128,83012.0
2023-10-23,27.1775,27.6725,27.0092,27.029,64229.0
2023-10-24,27.0884,27.2517,26.6032,26.9002,57217.0
2023-10-25,26.9498,28.623,26.4151,26.8111,71061.0
2023-10-26,27.1874,29.3655,27.1874,28.5042,101058.0
2023-10-27,29.2665,30.2269,28.9101,29.1081,149915.0
2023-10-28,29.2665,30.2269,28.9101,29.1081,149915.0
2023-10-29,29.2665,30.2269,28.9101,29.1081,149915.0
2023-10-30,29.5041,29.6625,29.1477,29.3754,77900.0
2023-10-31,29.2467,29.3061,28.92,29.2962,56380.0
2023-11-01,29.3952,29.6055,29.0289,29.3952,111834.0
2023-11-02,29.7022,31.118,29.3804,31.0586,210850.0
2023-11-03,31.6823,32.5239,31.6031,32.1278,149419.0
2023-11-04,31.6823,32.5239,31.6031,32.1278,149419.0
2023-11-05,31.6823,32.5239,31.6031,32.1278,149419.0
2023-11-06,32.1971,32.4546,31.9199,32.1377,102826.0
2023-11-07,31.8902,32.1179,31.6922,31.9595,70080.0
2023-11-08,32.1872,32.1872,31.2962,31.5833,51140.0
2023-11-09,31.5734,31.7021,30.7219,30.7318,74218.0
2023-11-10,30.7912,31.0586,30.5734,30.8506,61652.0
2023-11-11,30.7912,31.0586,30.5734,30.8506,61652.0
2023-11-12,30.7912,31.0586,30.5734,30.8506,61652.0
2023-11-13,30.6229,30.8902,30.3358,30.8209,44811.0
2023-11-14,32.0546,33.0992,31.2786,32.8902,191753.0
2023-11-15,32.9599,33.4872,32.7609,33.0196,79936.0
2023-11-16,32.9798,33.0793,32.2535,32.7012,116380.0
2023-11-17,33.0494,33.3877,32.6117,32.7908,150101.0
2023-11-18,33.0494,33.3877,32.6117,32.7908,150101.0
2023-11-19,33.0494,33.3877,32.6117,32.7908,150101.0
2023-11-20,32.6316,32.8604,32.0744,32.8405,146531.0
2023-11-21,32.8902,32.8902,32.0197,32.6216,98297.0
2023-11-22,32.8305,33.2782,32.4127,32.6913,110234.0
2023-11-23,32.8305,33.2782,32.4127,32.6913,110234.0
2023-11-24,32.8305,33.0793,32.4425,32.8206,67524.0
2023-11-25,32.8305,33.0793,32.4425,32.8206,67524.0
2023-11-26,32.8305,33.0793,32.4425,32.8206,67524.0
2023-11-27,32.9002,32.9002,32.3829,32.4624,55924.0
2023-11-28,32.1142,32.2436,30.9105,31.9949,72145.0
2023-11-29,32.2137,32.751,31.9849,32.1341,104430.0
2023-11-30,32.4724,32.4724,31.5571,31.6069,188245.0
2023-12-01,31.3979,32.8305,31.1691,32.751,315978.0
2023-12-02,31.3979,32.8305,31.1691,32.751,315978.0
2023-12-03,31.3979,32.8305,31.1691,32.751,315978.0
2023-12-04,32.6117,33.0096,32.3829,32.9798,136060.0
2023-12-05,32.8504,32.8504,32.3729,32.6515,107891.0
2023-12-06,32.8803,33.8354,32.6017,32.6913,89118.0
2023-12-07,32.8305,33.3877,32.8206,33.3777,79014.0
2023-12-08,33.5568,34.0095,33.4772,33.6364,92174.0
2023-12-09,33.5568,34.0095,33.4772,33.6364,92174.0
2023-12-10,33.5568,34.0095,33.4772,33.6364,92174.0
2023-12-11,33.5966,33.7956,33.3976,33.6463,68253.0
2023-12-12,33.706,33.706,33.1489,33.3678,49394.0
2023-12-13,33.5966,35.1585,33.2583,35.1386,188540.0
2023-12-14,36.0539,36.7205,35.0491,35.6361,228119.0
2023-12-15,35.7554,36.2728,35.4072,35.5266,252844.0
2023-12-16,35.7554,36.2728,35.4072,35.5266,252844.0
2023-12-17,35.7554,36.2728,35.4072,35.5266,252844.0
2023-12-18,35.6062,36.034,34.8203,35.5167,97497.0
2023-12-19,35.6261,35.8649,35.0192,35.656,148051.0
2023-12-20,35.7654,36.5911,35.1983,35.2182,122728.0
2023-12-21,35.4669,35.6261,35.1287,35.5863,68925.0
2023-12-22,35.6361,36.223,35.3774,35.646,67736.0
2023-12-23,35.6361,36.223,35.3774,35.646,67736.0
2023-12-24,35.6361,36.223,35.3774,35.646,67736.0
2023-12-25,35.6361,36.223,35.3774,35.646,67736.0
2023-12-26,35.8748,36.1633,35.5963,35.9942,74397.0
2023-12-27,36.1733,36.223,35.7753,35.9942,51478.0
2023-12-28,35.9544,36.1235,35.7654,36.0241,78021.0
2023-12-29,35.8848,35.9246,35.3476,35.3873,85295.0
2023-12-30,35.8848,35.9246,35.3476,35.3873,85295.0
2023-12-31,35.8848,35.9246,35.3476,35.3873,85295.0
2024-01-01,35.8848,35.9246,35.3476,35.3873,85295.0
2024-01-02,34.9596,35.656,34.9048,35.1187,71496.0
2024-01-03,35.0491,35.0491,34.3328,34.3427,121442.0
2024-01-04,34.5716,34.9496,34.2731,34.3925,69079.0
2024-01-05,34.104,34.7481,33.9547,34.0741,104655.0
2024-01-06,34.104,34.7481,33.9547,34.0741,104655.0
2024-01-07,34.104,34.7481,33.9547,34.0741,104655.0
2024-01-08,33.9348,34.2333,33.7259,34.1438,68923.0
2024-01-09,33.6364,33.6364,33.2286,33.3976,67955.0
2024-01-10,33.2185,33.3081,32.8902,33.2882,62943.0
2024-01-11,33.0196,33.6812,32.3729,32.93,69178.0
2024-01-12,33.3081,33.7906,32.542,32.8803,65545.0
2024-01-13,33.3081,33.7906,32.542,32.8803,65545.0
2024-01-14,33.3081,33.7906,32.542,32.8803,65545.0
2024-01-15,33.3081,33.7906,32.542,32.8803,65545.0
2024-01-16,32.0943,32.5669,31.9153,32.0048,63812.0
2024-01-17,31.4974,32.1739,31.4974,31.9849,59383.0
2024-01-18,32.2436,32.2734,31.9053,32.1043,78474.0
2024-01-19,32.2734,32.5321,31.7959,32.5221,81089.0
2024-01-20,32.2734,32.5321,31.7959,32.5221,81089.0
2024-01-21,32.2734,32.5321,31.7959,32.5221,81089.0
2024-01-22,32.8305,33.2484,32.8305,33.1091,134390.0
2024-01-23,33.4971,33.5667,32.8305,32.94,123699.0
2024-01-24,33.2683,34.3228,32.9002,33.2484,104455.0
2024-01-25,32.8902,32.8902,30.8309,31.4875,164209.0
2024-01-26,31.4974,32.0844,31.4178,31.9451,213008.0
2024-01-27,31.4974,32.0844,31.4178,31.9451,213008.0
2024-01-28,31.4974,32.0844,31.4178,31.9451,213008.0
2024-01-29,32.0347,32.0645,31.4178,31.8556,97346.0
2024-01-30,31.7163,31.8357,31.5571,31.6069,56904.0
2024-01-31,31.0895,31.2487,30.3434,30.3434,114392.0
2024-02-01,30.5324,30.9105,29.1595,29.9753,97548.0
2024-02-02,29.2888,30.0947,29.2888,29.6868,99634.0
2024-02-03,29.2888,30.0947,29.2888,29.6868,99634.0
2024-02-04,29.2888,30.0947,29.2888,29.6868,99634.0
2024-02-05,29.2689,29.8857,29.06,29.5375,94564.0
2024-02-06,29.4182,30.1494,29.4182,29.7664,95708.0
2024-02-07,29.7067,30.0748,29.0501,29.7067,171329.0
2024-02-08,29.7067,29.9255,29.3187,29.5574,139407.0
2024-02-09,29.6171,30.1942,29.3485,30.0947,111865.0
2024-02-10,29.6171,30.1942,29.3485,30.0947,111865.0
2024-02-11,29.6171,30.1942,29.3485,30.0947,111865.0
2024-02-12,30.0947,31.0099,30.0947,30.7214,124522.0
2024-02-13,29.7166,29.8261,28.9307,29.06,161308.0
2024-02-14,29.56,29.77,29.0501,29.72,98676.0
2024-02-15,29.85,31.15,29.85,30.95,165323.0
2024-02-16,30.71,30.87,30.38,30.43,105984.0
2024-02-17,30.71,30.87,30.38,30.43,105984.0
2024-02-18,30.71,30.87,30.38,30.43,105984.0
2024-02-19,30.71,30.87,30.38,30.43,105984.0
2024-02-20,29.95,30.71,29.95,30.1,170654.0
2024-02-21,29.91,30.11,29.485,29.6,154810.0
2024-02-22,29.6,29.8,28.95,29.17,174790.0
2024-02-23,29.23,29.77,28.99,29.51,95212.0
2024-02-24,29.23,29.77,28.99,29.51,95212.0
2024-02-25,29.23,29.77,28.99,29.51,95212.0
2024-02-26,29.23,29.64,28.95,29.32,84550.0
2024-02-27,29.52,29.64,29.29,29.31,56075.0
2024-02-28,28.98,29.295,28.95,29.1,63850.0
2024-02-29,29.7,30.085,29.61,29.84,87806.0
2024-03-01,29.6,29.64,29.04,29.42,73046.0
2024-03-02,29.6,29.64,29.04,29.42,73046.0
2024-03-03,29.6,29.64,29.04,29.42,73046.0
2024-03-04,29.52,29.92,29.41,29.5,57514.0
2024-03-05,29.33,30.86,29.192,30.85,123108.0
2024-03-06,30.8,31.24,30.26,30.84,116946.0
2024-03-07,31.23,31.38,30.84,31.0,93101.0
2024-03-08,31.43,31.63,30.94,31.1,80411.0
2024-03-09,31.43,31.63,30.94,31.1,80411.0
2024-03-10,31.43,31.63,30.94,31.1,80411.0
2024-03-11,30.93,31.33,30.93,31.14,82151.0
2024-03-12,30.98,31.11,30.61,30.75,70951.0
2024-03-13,30.61,31.01,29.81,29.88,97184.0
2024-03-14,29.7,29.815,28.5,28.63,132489.0
2024-03-15,28.56,29.49,28.56,28.98,419581.0
2024-03-16,28.56,29.49,28.56,28.98,419581.0
2024-03-17,28.56,29.49,28.56,28.98,419581.0
2024-03-18,29.01,29.235,28.7,28.75,101267.0
2024-03-19,28.74,29.21,28.74,29.06,87803.0
2024-03-20,28.92,30.7,28.92,30.0,116531.0
2024-03-21,30.29,30.51,29.88,30.29,158697.0
2024-03-22,30.4,30.48,30.04,30.35,118870.0
2024-03-23,30.4,30.48,30.04,30.35,118870.0
2024-03-24,30.4,30.48,30.04,30.35,118870.0
2024-03-25,30.18,30.71,29.99,30.0,62921.0
2024-03-26,30.1,30.1,29.64,29.72,51687.0
2024-03-27,30.04,30.95,29.86,30.91,112278.0
2024-03-28,30.86,31.4,30.7554,31.24,210729.0
2024-03-29,30.86,31.4,30.7554,31.24,210729.0
2024-03-30,30.86,31.4,30.7554,31.24,210729.0
2024-03-31,30.86,31.4,30.7554,31.24,210729.0
2024-04-01,31.44,31.44,30.18,30.19,91357.0
2024-04-02,29.91,30.15,29.75,30.1,128037.0
2024-04-03,29.99,30.27,29.88,29.91,119473.0
2024-04-04,30.5,30.555,29.9,29.9,85898.0
2024-04-05,29.76,30.07,29.33,29.96,65685.0
2024-04-06,29.76,30.07,29.33,29.96,65685.0
2024-04-07,29.76,30.07,29.33,29.96,65685.0
2024-04-08,30.06,30.59,29.8915,30.48,130963.0
