,FUN US Equity,FUN US Equity,FUN US Equity,FUN US Equity,FUN US Equity
2023-08-11,37.6117,38.6584,37.4259,38.4529,107882.0
2023-08-12,37.6117,38.6584,37.4259,38.4529,107882.0
2023-08-13,37.6117,38.6584,37.4259,38.4529,107882.0
2023-08-14,38.2964,38.6681,38.1275,38.4921,127337.0
2023-08-15,38.4627,38.6486,37.0443,38.1106,141491.0
2023-08-16,38.1301,39.1279,38.047,38.8344,86018.0
2023-08-17,38.1008,38.6681,37.6778,38.003,138801.0
2023-08-18,38.2769,39.0937,38.1057,38.8638,118809.0
2023-08-19,38.2769,39.0937,38.1057,38.8638,118809.0
2023-08-20,38.2769,39.0937,38.1057,38.8638,118809.0
2023-08-21,38.5703,39.2061,38.3845,38.8247,59869.0
2023-08-22,38.8736,38.9812,38.4236,38.7366,141150.0
2023-08-23,38.7464,38.8931,38.2573,38.5997,118943.0
2023-08-24,38.6388,38.6681,38.4236,38.5801,27591.0
2023-08-25,38.5605,38.8343,38.3942,38.4529,41877.0
2023-08-26,38.5605,38.8343,38.3942,38.4529,41877.0
2023-08-27,38.5605,38.8343,38.3942,38.4529,41877.0
2023-08-28,38.3649,38.8343,38.3649,38.4334,27044.0
2023-08-29,38.6388,39.1279,38.4138,38.7366,113462.0
2023-08-30,38.5508,39.167,38.5508,39.079,123082.0
2023-08-31,39.2061,39.3724,38.9519,39.1768,162110.0
2023-09-01,39.079,40.5169,39.035,39.9105,168924.0
2023-09-02,39.079,40.5169,39.035,39.9105,168924.0
2023-09-03,39.079,40.5169,39.035,39.9105,168924.0
2023-09-04,39.079,40.5169,39.035,39.9105,168924.0
2023-09-05,39.9105,40.0287,39.3044,39.4966,101528.0
2023-09-06,39.4571,39.5715,39.0433,39.3192,46143.0
2023-09-07,39.1714,39.4177,38.994,39.3389,61649.0
2023-09-08,39.1418,39.4177,38.9053,39.0334,70797.0
2023-09-09,39.1418,39.4177,38.9053,39.0334,70797.0
2023-09-10,39.1418,39.4177,38.9053,39.0334,70797.0
2023-09-11,38.9644,39.2108,38.6786,39.0531,70838.0
2023-09-12,38.8166,39.2108,38.7181,38.8363,82545.0
2023-09-13,38.8757,39.0519,38.5801,38.8757,63386.0
2023-09-14,39.1221,39.1911,38.7165,38.9447,1125388.0
2023-09-15,38.7772,39.1024,38.6786,38.6786,56027.0
2023-09-16,38.7772,39.1024,38.6786,38.6786,56027.0
2023-09-17,38.7772,39.1024,38.6786,38.6786,56027.0
2023-09-18,38.7181,39.063,38.7181,38.8954,105778.0
2023-09-19,38.9053,39.4177,38.7182,38.9053,112619.0
2023-09-20,39.1714,39.9203,38.9644,39.0236,94581.0
2023-09-21,39.0236,39.3093,38.624,39.0137,70900.0
2023-09-22,39.0334,39.6641,38.9349,39.3685,54560.0
2023-09-23,39.0334,39.6641,38.9349,39.3685,54560.0
2023-09-24,39.0334,39.6641,38.9349,39.3685,54560.0
2023-09-25,38.3929,39.4177,38.3929,39.4177,93434.0
2023-09-26,38.9447,39.3192,38.2352,38.4323,116931.0
2023-09-27,38.383,38.8757,37.4961,37.7129,102220.0
2023-09-28,37.5158,39.1024,36.4417,36.5205,173329.0
2023-09-29,36.4811,38.3436,36.2249,36.4614,74412.0
2023-09-30,36.4811,38.3436,36.2249,36.4614,74412.0
2023-10-01,36.4811,38.3436,36.2249,36.4614,74412.0
2023-10-02,36.1362,36.8947,36.0672,36.422,38120.0
2023-10-03,36.0377,37.3286,35.7617,36.215,128318.0
2023-10-04,36.2939,36.8359,35.8012,36.215,108028.0
2023-10-05,36.0869,36.7373,35.54,35.8997,124818.0
2023-10-06,36.0081,36.5599,35.7864,36.0278,203807.0
2023-10-07,36.0081,36.5599,35.7864,36.0278,203807.0
2023-10-08,36.0081,36.5599,35.7864,36.0278,203807.0
2023-10-09,35.6533,36.6831,35.6533,36.4121,78955.0
2023-10-10,37.0822,37.0822,36.1165,36.2643,73512.0
2023-10-11,36.0574,36.6289,35.3774,36.0278,142471.0
2023-10-12,35.3577,36.4149,35.0177,35.2,79785.0
2023-10-13,34.9931,35.1823,33.85,34.323,108534.0
2023-10-14,34.9931,35.1823,33.85,34.323,108534.0
2023-10-15,34.9931,35.1823,33.85,34.323,108534.0
2023-10-16,34.2442,35.3268,34.1912,35.0029,55239.0
2023-10-17,34.5398,35.3479,34.5398,35.2887,54535.0
2023-10-18,34.9931,35.5226,34.7664,34.9635,40092.0
2023-10-19,34.7369,35.4661,34.658,34.8748,21211.0
2023-10-20,34.7369,34.9832,34.2836,34.5694,47589.0
2023-10-21,34.7369,34.9832,34.2836,34.5694,47589.0
2023-10-22,34.7369,34.9832,34.2836,34.5694,47589.0
2023-10-23,34.2442,35.3124,34.2047,34.5398,79490.0
2023-10-24,34.7369,35.3873,34.3328,34.934,57394.0
2023-10-25,34.7566,34.8699,34.4019,34.4905,25529.0
2023-10-26,34.4905,34.9685,34.0766,34.254,23094.0
2023-10-27,34.323,34.4905,33.5938,33.9288,40890.0
2023-10-28,34.323,34.4905,33.5938,33.9288,40890.0
2023-10-29,34.323,34.4905,33.5938,33.9288,40890.0
2023-10-30,33.6627,34.1752,33.5445,33.8992,46116.0
2023-10-31,34.0274,35.1508,33.8795,34.9832,65488.0
2023-11-01,35.2493,38.3337,34.4905,36.964,1337363.0
2023-11-02,37.3286,37.6636,34.0274,36.4614,2978357.0
2023-11-03,37.9297,38.925,36.3136,37.6932,1233435.0
2023-11-04,37.9297,38.925,36.3136,37.6932,1233435.0
2023-11-05,37.9297,38.925,36.3136,37.6932,1233435.0
2023-11-06,38.2253,38.4717,37.1118,37.6932,695215.0
2023-11-07,37.5454,38.1662,36.6782,37.841,406055.0
2023-11-08,38.1169,39.0827,37.1611,37.2103,432399.0
2023-11-09,37.3877,37.8607,36.3826,36.7078,446511.0
2023-11-10,37.1118,37.4863,36.762,37.1216,411308.0
2023-11-11,37.1118,37.4863,36.762,37.1216,411308.0
2023-11-12,37.1118,37.4863,36.762,37.1216,411308.0
2023-11-13,37.0132,37.2202,36.491,36.8063,333903.0
2023-11-14,37.4468,38.6195,36.9837,38.5505,433457.0
2023-11-15,38.8166,39.6937,38.1268,38.4027,257567.0
2023-11-16,38.2253,38.4717,36.4318,36.8654,345659.0
2023-11-17,37.1019,38.3535,36.6486,37.7523,191747.0
2023-11-18,37.1019,38.3535,36.6486,37.7523,191747.0
2023-11-19,37.1019,38.3535,36.6486,37.7523,191747.0
2023-11-20,37.6834,38.7673,37.4567,38.2845,241075.0
2023-11-21,38.048,38.4224,37.5947,37.6636,86818.0
2023-11-22,37.6932,39.329,37.6932,38.925,341322.0
2023-11-23,37.6932,39.329,37.6932,38.925,341322.0
2023-11-24,38.7082,39.0531,38.4717,38.7476,42680.0
2023-11-25,38.7082,39.0531,38.4717,38.7476,42680.0
2023-11-26,38.7082,39.0531,38.4717,38.7476,42680.0
2023-11-27,38.5308,38.925,38.0381,38.5505,179154.0
2023-11-28,38.6688,38.925,37.9839,38.6589,123626.0
2023-11-29,38.8265,39.2896,38.1564,38.1662,140544.0
2023-11-30,37.9494,39.1714,37.9494,38.6491,134489.0
2023-12-01,38.4323,39.2009,38.0381,38.6491,196626.0
2023-12-02,38.4323,39.2009,38.0381,38.6491,196626.0
2023-12-03,38.4323,39.2009,38.0381,38.6491,196626.0
2023-12-04,38.7673,39.0827,38.2845,38.9152,237275.0
2023-12-05,38.9152,39.7989,38.5676,39.223,140154.0
2023-12-06,39.3124,39.7195,38.3094,38.3392,96397.0
2023-12-07,38.2399,39.0938,38.2399,38.5279,85009.0
2023-12-08,38.4087,39.4712,38.4087,39.074,163523.0
2023-12-09,38.4087,39.4712,38.4087,39.074,163523.0
2023-12-10,38.4087,39.4712,38.4087,39.074,163523.0
2023-12-11,39.0244,39.7791,38.9152,39.1535,792566.0
2023-12-12,38.7364,39.084,37.6243,38.1903,159791.0
2023-12-13,38.091,38.867,37.376,38.7166,94900.0
2023-12-14,39.4017,40.3053,38.5577,38.6669,351496.0
2023-12-15,38.6768,39.501,37.942,38.508,147094.0
2023-12-16,38.6768,39.501,37.942,38.508,147094.0
2023-12-17,38.6768,39.501,37.942,38.508,147094.0
2023-12-18,38.1009,38.945,37.7683,37.8626,138890.0
2023-12-19,37.9818,38.8159,37.9818,38.7166,69357.0
2023-12-20,38.6471,39.1664,37.4158,37.4158,160053.0
2023-12-21,37.6243,38.4286,37.6243,38.1208,159613.0
2023-12-22,37.9222,38.4187,37.7546,37.8924,52627.0
2023-12-23,37.9222,38.4187,37.7546,37.8924,52627.0
2023-12-24,37.9222,38.4187,37.7546,37.8924,52627.0
2023-12-25,37.9222,38.4187,37.7546,37.8924,52627.0
2023-12-26,37.6739,38.6966,37.6739,38.5775,73125.0
2023-12-27,38.2896,38.8754,38.2201,38.5378,162939.0
2023-12-28,38.2995,39.4315,38.2995,39.2925,228938.0
2023-12-29,38.7563,39.8585,38.7464,39.5209,191726.0
2023-12-30,38.7563,39.8585,38.7464,39.5209,191726.0
2023-12-31,38.7563,39.8585,38.7464,39.5209,191726.0
2024-01-01,38.7563,39.8585,38.7464,39.5209,191726.0
2024-01-02,39.6897,39.9032,37.7434,39.223,287517.0
2024-01-03,39.1138,39.1485,37.8527,37.9718,162034.0
2024-01-04,38.0314,38.6768,36.8944,37.0086,183001.0
2024-01-05,37.0682,37.2569,36.5916,37.1079,183392.0
2024-01-06,37.0682,37.2569,36.5916,37.1079,183392.0
2024-01-07,37.0682,37.2569,36.5916,37.1079,183392.0
2024-01-08,37.1675,38.7265,36.8386,38.3492,273720.0
2024-01-09,38.2896,38.2896,37.3264,37.5647,263115.0
2024-01-10,37.3462,38.2101,37.3462,37.942,133175.0
2024-01-11,37.8825,39.0045,37.5349,38.9152,239352.0
2024-01-12,38.935,39.203,38.2598,38.8258,186530.0
2024-01-13,38.935,39.203,38.2598,38.8258,186530.0
2024-01-14,38.935,39.203,38.2598,38.8258,186530.0
2024-01-15,38.935,39.203,38.2598,38.8258,186530.0
2024-01-16,38.8457,39.3918,38.5577,39.0244,227148.0
2024-01-17,38.7861,38.9896,38.3293,38.5676,210725.0
2024-01-18,38.7265,39.2131,38.5279,38.935,104529.0
2024-01-19,38.9549,39.4414,38.2399,39.223,289130.0
2024-01-20,38.9549,39.4414,38.2399,39.223,289130.0
2024-01-21,38.9549,39.4414,38.2399,39.223,289130.0
2024-01-22,39.1634,39.5606,38.7861,39.0641,388458.0
2024-01-23,39.3819,39.4216,38.5676,38.8556,185849.0
2024-01-24,39.084,39.4117,38.8655,38.9648,294410.0
2024-01-25,39.0244,39.4712,38.6818,39.084,234446.0
2024-01-26,39.3024,39.7493,39.0145,39.5805,413130.0
2024-01-27,39.3024,39.7493,39.0145,39.5805,413130.0
2024-01-28,39.3024,39.7493,39.0145,39.5805,413130.0
2024-01-29,39.6897,39.8982,39.3719,39.7393,343132.0
2024-01-30,39.7195,41.1395,39.1932,40.6628,390975.0
2024-01-31,40.2954,41.2735,40.1763,40.4841,487617.0
2024-02-01,40.3451,40.9806,39.7143,40.5437,300670.0
2024-02-02,40.5933,40.7125,40.067,40.6529,234607.0
2024-02-03,40.5933,40.7125,40.067,40.6529,234607.0
2024-02-04,40.5933,40.7125,40.067,40.6529,234607.0
2024-02-05,40.6032,40.7125,40.077,40.077,220145.0
2024-02-06,40.0968,41.1891,40.0869,40.7919,176211.0
2024-02-07,40.8018,41.3083,40.6032,41.2785,302234.0
2024-02-08,41.6062,41.6062,40.8217,41.2487,178866.0
2024-02-09,41.199,41.8147,41.1097,41.6657,155726.0
2024-02-10,41.199,41.8147,41.1097,41.6657,155726.0
2024-02-11,41.199,41.8147,41.1097,41.6657,155726.0
2024-02-12,41.3678,42.48,41.3665,42.3708,208395.0
2024-02-13,41.6558,42.1126,41.2586,41.5863,329278.0
2024-02-14,41.9438,41.9438,39.9181,41.0501,325930.0
2024-02-15,40.6132,41.7948,39.7195,41.4969,208753.0
2024-02-16,41.6856,42.6885,40.8167,42.192,195332.0
2024-02-17,41.6856,42.6885,40.8167,42.192,195332.0
2024-02-18,41.6856,42.6885,40.8167,42.192,195332.0
2024-02-19,41.6856,42.6885,40.8167,42.192,195332.0
2024-02-20,41.8345,41.9269,40.2358,40.3153,165133.0
2024-02-21,40.3252,40.3252,39.4712,39.5209,151447.0
2024-02-22,39.9379,40.0223,39.3223,39.4812,175224.0
2024-02-23,39.7096,39.7096,38.8655,38.9648,139586.0
2024-02-24,39.7096,39.7096,38.8655,38.9648,139586.0
2024-02-25,39.7096,39.7096,38.8655,38.9648,139586.0
2024-02-26,38.7364,40.1763,38.7265,39.4315,93923.0
2024-02-27,39.501,40.4344,39.4812,40.0869,91044.0
2024-02-28,39.7294,40.4245,39.6698,39.6698,83033.0
2024-02-29,39.64,40.7423,39.4613,40.494,121711.0
2024-03-01,40.7919,42.336,40.1763,42.1225,261092.0
2024-03-02,40.7919,42.336,40.1763,42.1225,261092.0
2024-03-03,40.7919,42.336,40.1763,42.1225,261092.0
2024-03-04,41.9338,43.3439,41.9338,42.48,534086.0
2024-03-05,42.14,43.02,41.82,41.82,254534.0
2024-03-06,42.01,43.09,41.82,42.73,355035.0
2024-03-07,42.71,43.72,42.71,43.1,328046.0
2024-03-08,42.93,43.44,42.15,42.46,137161.0
2024-03-09,42.93,43.44,42.15,42.46,137161.0
2024-03-10,42.93,43.44,42.15,42.46,137161.0
2024-03-11,42.23,42.62,42.0,42.39,85185.0
2024-03-12,42.23,42.5,41.6906,42.37,153720.0
2024-03-13,42.36,43.95,42.1813,43.11,221943.0
2024-03-14,42.87,43.23,42.58,42.89,169703.0
2024-03-15,42.6,43.85,42.51,43.01,161599.0
2024-03-16,42.6,43.85,42.51,43.01,161599.0
2024-03-17,42.6,43.85,42.51,43.01,161599.0
2024-03-18,43.1,43.83,42.76,42.88,223896.0
2024-03-19,42.62,43.48,42.01,42.23,271426.0
2024-03-20,42.08,43.19,41.8,42.34,234044.0
2024-03-21,42.71,43.21,41.79,41.87,215789.0
2024-03-22,42.0,42.4099,41.27,41.38,168689.0
2024-03-23,42.0,42.4099,41.27,41.38,168689.0
2024-03-24,42.0,42.4099,41.27,41.38,168689.0
2024-03-25,41.33,41.91,40.88,41.1,177056.0
2024-03-26,41.72,41.91,41.1,41.36,141904.0
2024-03-27,41.59,42.25,41.27,41.47,103291.0
2024-03-28,41.42,42.06,41.25,41.9,159625.0
2024-03-29,41.42,42.06,41.25,41.9,159625.0
2024-03-30,41.42,42.06,41.25,41.9,159625.0
2024-03-31,41.42,42.06,41.25,41.9,159625.0
2024-04-01,41.85,42.44,41.5801,42.28,50090.0
2024-04-02,41.79,42.25,41.06,41.5,1343357.0
2024-04-03,41.17,41.43,40.73,40.75,82615.0
2024-04-04,41.0,41.74,40.2,40.2,38275.0
2024-04-05,40.5,41.31,40.0,41.24,209655.0
2024-04-06,40.5,41.31,40.0,41.24,209655.0
2024-04-07,40.5,41.31,40.0,41.24,209655.0
2024-04-08,41.4,41.555,41.0,41.25,83478.0
