,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity
2022-08-09,62.3186,62.4733,61.545,62.2509,307564.0
2022-08-10,63.4789,65.3451,63.4789,64.5425,486960.0
2022-08-11,65.6738,67.2402,65.6738,65.7125,757063.0
2022-08-12,66.1787,66.5867,65.6639,66.2273,537982.0
2022-08-13,66.1787,66.5867,65.6639,66.2273,537982.0
2022-08-14,66.1787,66.5867,65.6639,66.2273,537982.0
2022-08-15,65.2171,66.2759,65.1394,65.9359,442317.0
2022-08-16,65.5765,66.9752,65.5765,66.8587,486069.0
2022-08-17,65.7513,66.373,65.4016,65.7513,272656.0
2022-08-18,65.8679,66.2176,65.6882,66.1981,219404.0
2022-08-19,65.7999,65.7999,64.8285,65.3045,288972.0
2022-08-20,65.7999,65.7999,64.8285,65.3045,288972.0
2022-08-21,65.7999,65.7999,64.8285,65.3045,288972.0
2022-08-22,64.1777,64.4108,62.8955,63.2549,389616.0
2022-08-23,63.3424,64.372,63.2646,63.4686,250606.0
2022-08-24,63.1092,63.896,62.8178,63.7406,256381.0
2022-08-25,63.9252,64.9839,63.9252,64.8965,303515.0
2022-08-26,65.1491,65.7301,62.779,62.9538,376049.0
2022-08-27,65.1491,65.7301,62.779,62.9538,376049.0
2022-08-28,65.1491,65.7301,62.779,62.9538,376049.0
2022-08-29,62.4098,63.2549,62.0699,63.0509,234827.0
2022-08-30,63.4006,63.556,61.8756,62.303,296382.0
2022-08-31,62.5361,62.618,61.1471,61.1859,329405.0
2022-09-01,60.7682,61.0111,59.6998,60.9917,379446.0
2022-09-02,61.7979,62.2739,60.2243,60.6225,340593.0
2022-09-03,61.7979,62.2739,60.2243,60.6225,340593.0
2022-09-04,61.7979,62.2739,60.2243,60.6225,340593.0
2022-09-05,61.7979,62.2739,60.2243,60.6225,340593.0
2022-09-06,61.8367,62.4584,61.1956,62.1573,590001.0
2022-09-07,62.0699,64.032,61.8319,63.9252,452019.0
2022-09-08,63.1189,64.6721,62.6492,64.6245,428484.0
2022-09-09,65.1102,66.1981,64.8227,65.557,395157.0
2022-09-10,65.1102,66.1981,64.8227,65.557,395157.0
2022-09-11,65.1102,66.1981,64.8227,65.557,395157.0
2022-09-12,66.2079,67.1064,65.9165,66.9655,385770.0
2022-09-13,65.1199,65.9165,64.2943,64.6828,456940.0
2022-09-14,64.7897,64.7897,63.1287,63.7503,576534.0
2022-09-15,63.2841,64.0029,62.4973,62.5944,629102.0
2022-09-16,61.2636,61.2937,59.3743,60.1854,1100029.0
2022-09-17,61.2636,61.2937,59.3743,60.1854,1100029.0
2022-09-18,61.2636,61.2937,59.3743,60.1854,1100029.0
2022-09-19,59.5832,62.4633,59.307,62.1961,561120.0
2022-09-20,61.6716,61.6716,60.2923,61.2928,449068.0
2022-09-21,61.1956,62.3224,60.6225,60.6517,477665.0
2022-09-22,60.7974,60.8362,58.9615,59.826,581840.0
2022-09-23,59.0489,59.3743,56.7517,58.1359,717049.0
2022-09-24,59.0489,59.3743,56.7517,58.1359,717049.0
2022-09-25,59.0489,59.3743,56.7517,58.1359,717049.0
2022-09-26,57.7085,59.4569,57.3005,57.6016,671642.0
2022-09-27,58.3981,59.4083,57.8347,59.2044,1140241.0
2022-09-28,59.7969,60.03,58.7187,59.3501,964472.0
2022-09-29,58.7672,58.7672,56.6837,57.1645,695785.0
2022-09-30,57.6502,58.8935,57.2422,57.3491,787882.0
2022-10-01,57.6502,58.8935,57.2422,57.3491,787882.0
2022-10-02,57.6502,58.8935,57.2422,57.3491,787882.0
2022-10-03,58.3204,59.7775,57.6696,59.3015,770065.0
2022-10-04,60.5157,62.3224,60.5157,62.3224,671019.0
2022-10-05,61.3122,63.4492,61.2636,63.4298,685062.0
2022-10-06,63.3812,63.7989,62.3516,62.9052,468055.0
2022-10-07,62.2739,62.371,60.8848,61.8465,475380.0
2022-10-08,62.2739,62.371,60.8848,61.8465,475380.0
2022-10-09,62.2739,62.371,60.8848,61.8465,475380.0
2022-10-10,62.4098,62.6527,61.4676,61.9436,560338.0
2022-10-11,61.6619,62.643,60.8411,61.5162,429181.0
2022-10-12,61.6619,61.6619,60.3991,60.438,387153.0
2022-10-13,59.4763,62.6721,58.6507,62.2253,459072.0
2022-10-14,62.643,62.7906,61.3511,61.9047,555588.0
2022-10-15,62.643,62.7906,61.3511,61.9047,555588.0
2022-10-16,62.643,62.7906,61.3511,61.9047,555588.0
2022-10-17,63.1772,63.5658,61.8562,62.7013,602470.0
2022-10-18,64.1874,65.0811,63.6678,64.7702,439512.0
2022-10-19,64.2554,64.8285,63.4492,64.3914,406844.0
2022-10-20,64.2457,64.5857,62.0602,62.3224,294211.0
2022-10-21,62.4681,65.1879,62.2156,64.8382,327528.0
2022-10-22,62.4681,65.1879,62.2156,64.8382,327528.0
2022-10-23,62.4681,65.1879,62.2156,64.8382,327528.0
2022-10-24,65.0228,65.7319,64.8285,65.3725,437644.0
2022-10-25,64.9062,67.0238,64.9062,66.5575,813986.0
2022-10-26,66.5867,67.9952,65.7125,66.0136,840626.0
2022-10-27,67.3541,68.4226,66.237,66.6644,832394.0
2022-10-28,66.8684,68.4517,66.8684,68.4517,609568.0
2022-10-29,66.8684,68.4517,66.8684,68.4517,609568.0
2022-10-30,66.8684,68.4517,66.8684,68.4517,609568.0
2022-10-31,68.374,70.1807,67.9369,69.2482,603181.0
2022-11-01,69.6853,70.8704,68.8402,70.1224,644686.0
2022-11-02,69.2094,70.0447,67.1209,67.2472,724932.0
2022-11-03,66.0039,68.8597,65.693,67.762,781726.0
2022-11-04,69.4133,70.0729,68.238,69.8407,896781.0
2022-11-05,69.4133,70.0729,68.238,69.8407,896781.0
2022-11-06,69.4133,70.0729,68.238,69.8407,896781.0
2022-11-07,70.4041,70.5741,69.2579,70.4236,847711.0
2022-11-08,70.4236,70.8898,69.2482,70.5013,729561.0
2022-11-09,69.5785,69.9185,67.8009,67.898,419459.0
2022-11-10,70.3459,70.6178,69.1511,70.3361,707395.0
2022-11-11,71.0549,72.8422,70.4041,71.5989,750830.0
2022-11-12,71.0549,72.8422,70.4041,71.5989,750830.0
2022-11-13,71.0549,72.8422,70.4041,71.5989,750830.0
2022-11-14,71.2104,72.682,70.7878,71.7252,553618.0
2022-11-15,72.6965,73.629,71.7543,72.24,534196.0
2022-11-16,71.5601,71.9777,70.8704,71.1521,392688.0
2022-11-17,69.967,70.647,69.5309,70.5596,448639.0
2022-11-18,71.7595,71.7692,70.7449,71.34,332320.0
2022-11-19,71.7595,71.7692,70.7449,71.34,332320.0
2022-11-20,71.7595,71.7692,70.7449,71.34,332320.0
2022-11-21,71.857,73.1252,71.4863,72.3545,343742.0
2022-11-22,73.0667,73.5252,72.4786,73.3496,615042.0
2022-11-23,73.3496,73.8471,72.696,72.7447,257343.0
2022-11-24,73.3496,73.8471,72.696,72.7447,257343.0
2022-11-25,72.6472,73.652,72.1887,73.2325,118911.0
2022-11-26,72.6472,73.652,72.1887,73.2325,118911.0
2022-11-27,72.6472,73.652,72.1887,73.2325,118911.0
2022-11-28,72.4326,73.213,71.5351,71.857,437754.0
2022-11-29,72.2667,72.9984,72.1838,72.6082,412089.0
2022-11-30,72.7838,74.1983,72.1594,74.1202,563755.0
2022-12-01,74.2666,74.4665,71.7595,72.8423,647515.0
2022-12-02,72.0424,72.6862,71.7401,72.0229,459089.0
2022-12-03,72.0424,72.6862,71.7401,72.0229,459089.0
2022-12-04,72.0424,72.6862,71.7401,72.0229,459089.0
2022-12-05,71.2815,71.2815,69.4182,69.6133,681501.0
2022-12-06,69.5743,69.8279,67.8574,68.7549,731675.0
2022-12-07,68.3451,68.7061,67.5647,67.9062,628158.0
2022-12-08,68.5793,69.7792,68.2769,69.5841,824982.0
2022-12-09,69.5841,69.9938,68.7549,68.8622,578315.0
2022-12-10,69.5841,69.9938,68.7549,68.8622,578315.0
2022-12-11,69.5841,69.9938,68.7549,68.8622,578315.0
2022-12-12,68.8134,69.6133,68.072,69.3109,538307.0
2022-12-13,71.1546,71.2229,68.9207,69.867,501617.0
2022-12-14,70.4718,71.299,69.3792,69.7206,420110.0
2022-12-15,68.5793,68.7158,67.5159,68.111,550920.0
2022-12-16,67.2038,68.1208,66.677,67.8379,1194681.0
2022-12-17,67.2038,68.1208,66.677,67.8379,1194681.0
2022-12-18,67.2038,68.1208,66.677,67.8379,1194681.0
2022-12-19,68.1013,69.0963,67.1111,67.2916,595074.0
2022-12-20,67.0672,68.7012,67.0233,68.2378,571299.0
2022-12-21,69.0475,69.8231,68.95,69.506,438375.0
2022-12-22,68.8914,69.2226,66.9209,68.4134,367322.0
2022-12-23,68.4134,69.106,68.0915,68.9305,306582.0
2022-12-24,68.4134,69.106,68.0915,68.9305,306582.0
2022-12-25,68.4134,69.106,68.0915,68.9305,306582.0
2022-12-26,68.4134,69.106,68.0915,68.9305,306582.0
2022-12-27,69.2524,70.2669,68.7158,69.6036,266995.0
2022-12-28,69.7694,70.1596,68.0427,68.0622,273067.0
2022-12-29,68.2866,69.8279,68.2866,69.2231,225886.0
2022-12-30,68.7158,69.1451,68.4915,68.9402,206361.0
2022-12-31,68.7158,69.1451,68.4915,68.9402,206361.0
2023-01-01,68.7158,69.1451,68.4915,68.9402,206361.0
2023-01-02,68.7158,69.1451,68.4915,68.9402,206361.0
2023-01-03,69.2329,69.5103,67.2379,67.9842,444689.0
2023-01-04,68.3647,69.5743,68.1988,69.2329,369484.0
2023-01-05,68.9012,68.9012,67.8769,68.3159,488099.0
2023-01-06,69.1353,70.3401,68.6085,69.9255,424721.0
2023-01-07,69.1353,70.3401,68.6085,69.9255,424721.0
2023-01-08,69.1353,70.3401,68.6085,69.9255,424721.0
2023-01-09,70.3157,71.1644,69.9987,70.4425,374344.0
2023-01-10,70.4523,71.4571,70.0913,71.4375,462575.0
2023-01-11,72.0424,72.574,71.8278,72.3155,598489.0
2023-01-12,72.774,74.0032,72.4618,73.6227,553089.0
2023-01-13,74.0812,76.3103,73.769,76.2371,1027063.0
2023-01-14,74.0812,76.3103,73.769,76.2371,1027063.0
2023-01-15,74.0812,76.3103,73.769,76.2371,1027063.0
2023-01-16,74.0812,76.3103,73.769,76.2371,1027063.0
2023-01-17,76.3249,76.6664,75.2714,75.3201,560087.0
2023-01-18,75.4469,76.1786,73.691,74.0519,352601.0
2023-01-19,73.4666,73.491,71.8059,72.1985,357846.0
2023-01-20,72.7545,75.1153,72.1692,75.008,656608.0
2023-01-21,72.7545,75.1153,72.1692,75.008,656608.0
2023-01-22,72.7545,75.1153,72.1692,75.008,656608.0
2023-01-23,75.4274,77.0371,75.0156,75.8176,662159.0
2023-01-24,75.9445,76.5298,74.6993,76.1396,324012.0
2023-01-25,75.4665,75.7103,74.369,75.4567,501081.0
2023-01-26,76.1201,78.0223,75.4079,77.9931,559273.0
2023-01-27,77.8955,79.8661,77.6548,79.4563,587089.0
2023-01-28,77.8955,79.8661,77.6548,79.4563,587089.0
2023-01-29,77.8955,79.8661,77.6548,79.4563,587089.0
2023-01-30,78.8905,80.3636,78.2467,78.8223,551139.0
2023-01-31,79.0759,80.4514,78.6272,80.3343,526097.0
2023-02-01,80.0514,82.2659,79.6319,81.7488,726416.0
2023-02-02,82.6463,84.929,82.539,84.89,1051100.0
2023-02-03,84.2462,85.2217,83.9829,84.6461,827882.0
2023-02-04,84.2462,85.2217,83.9829,84.6461,827882.0
2023-02-05,84.2462,85.2217,83.9829,84.6461,827882.0
2023-02-06,82.3146,82.6463,77.398,81.0562,1636223.0
2023-02-07,82.2171,84.1584,80.9684,83.4365,1289095.0
2023-02-08,82.9292,83.8364,81.8561,82.5,799375.0
2023-02-09,83.2511,83.8072,80.8709,81.1733,951016.0
2023-02-10,80.8513,82.0122,80.7635,81.9537,509769.0
2023-02-11,80.8513,82.0122,80.7635,81.9537,509769.0
2023-02-12,80.8513,82.0122,80.7635,81.9537,509769.0
2023-02-13,82.022,83.8023,81.6318,83.3292,612869.0
2023-02-14,83.095,84.4022,82.7439,83.934,577460.0
2023-02-15,83.3487,85.7094,83.2511,85.5046,469073.0
2023-02-16,83.6804,85.3192,83.2902,84.5486,422340.0
2023-02-17,84.0689,85.0185,83.5402,84.9794,450777.0
2023-02-18,84.0689,85.0185,83.5402,84.9794,450777.0
2023-02-19,84.0689,85.0185,83.5402,84.9794,450777.0
2023-02-20,84.0689,85.0185,83.5402,84.9794,450777.0
2023-02-21,84.8325,84.8325,83.1682,83.4912,971757.0
2023-02-22,83.4031,84.5437,83.4031,83.9024,407791.0
2023-02-23,84.108,84.7738,83.1486,84.2843,302109.0
2023-02-24,82.6982,84.2451,82.6982,84.1961,590850.0
2023-02-25,82.6982,84.2451,82.6982,84.1961,590850.0
2023-02-26,82.6982,84.2451,82.6982,84.1961,590850.0
2023-02-27,84.5192,85.1752,83.7164,83.971,741456.0
2023-02-28,84.0493,85.0773,83.6479,83.6577,579204.0
2023-03-01,83.5989,85.2927,83.2269,84.4507,511487.0
2023-03-02,83.8926,86.0955,83.501,85.8213,367437.0
2023-03-03,86.1934,86.9472,85.8507,86.722,424510.0
2023-03-04,86.1934,86.9472,85.8507,86.722,424510.0
2023-03-05,86.1934,86.9472,85.8507,86.722,424510.0
2023-03-06,86.957,87.5248,85.3416,85.8409,725056.0
2023-03-07,86.1052,86.8101,85.185,85.2535,566533.0
2023-03-08,85.2339,86.5654,85.0871,86.4087,608493.0
2023-03-09,86.7122,87.1822,83.9514,84.1178,424794.0
2023-03-10,83.9906,83.9906,80.1255,80.5248,586757.0
2023-03-11,83.9906,83.9906,80.1255,80.5248,586757.0
2023-03-12,83.9906,83.9906,80.1255,80.5248,586757.0
2023-03-13,78.8115,80.0842,77.7737,78.9192,470870.0
2023-03-14,81.2003,82.101,79.8689,81.0045,510167.0
2023-03-15,78.7038,78.9877,75.473,76.873,766808.0
2023-03-16,75.659,78.0479,75.4045,77.2451,615976.0
2023-03-17,76.2954,76.3346,72.0171,72.4381,1537706.0
2023-03-18,76.2954,76.3346,72.0171,72.4381,1537706.0
2023-03-19,76.2954,76.3346,72.0171,72.4381,1537706.0
2023-03-20,73.6031,75.2772,73.0255,74.5234,750565.0
2023-03-21,76.3542,78.9779,75.6493,78.3612,1073794.0
2023-03-22,78.0283,79.1297,75.6297,75.6884,577503.0
2023-03-23,75.9528,77.5779,74.5234,75.4437,644048.0
2023-03-24,74.2395,74.8758,73.2506,74.5919,495536.0
2023-03-25,74.2395,74.8758,73.2506,74.5919,495536.0
2023-03-26,74.2395,74.8758,73.2506,74.5919,495536.0
2023-03-27,76.0017,76.9612,75.0521,76.5891,400798.0
2023-03-28,76.3444,77.5045,76.2171,77.0101,263584.0
2023-03-29,78.2535,78.7332,77.3626,78.3612,416797.0
2023-03-30,79.2129,79.8199,78.3905,78.4395,281301.0
2023-03-31,79.0856,80.1919,78.8507,80.0059,370284.0
2023-04-01,79.0856,80.1919,78.8507,80.0059,370284.0
2023-04-02,79.0856,80.1919,78.8507,80.0059,370284.0
2023-04-03,79.8493,80.564,78.655,79.7318,442169.0
2023-04-04,80.0353,80.0647,75.6003,75.9528,662306.0
2023-04-05,75.3164,75.4045,72.5066,73.3975,817279.0
2023-04-06,73.4954,73.4954,72.1346,72.1443,695871.0
2023-04-07,73.4954,73.4954,72.1346,72.1443,695871.0
2023-04-08,73.4954,73.4954,72.1346,72.1443,695871.0
2023-04-09,73.4954,73.4954,72.1346,72.1443,695871.0
2023-04-10,72.0562,74.4157,71.8017,74.3961,1374883.0
2023-04-11,75.0227,76.2367,74.7975,75.2185,676753.0
2023-04-12,76.0996,76.6772,75.5318,75.9625,458507.0
2023-04-13,75.8157,75.9038,73.9458,75.3066,1149564.0
2023-04-14,75.7765,76.6381,75.3458,75.8157,580055.0
2023-04-15,75.7765,76.6381,75.3458,75.8157,580055.0
2023-04-16,75.7765,76.6381,75.3458,75.8157,580055.0
2023-04-17,75.7374,76.9024,75.7374,76.501,384485.0
2023-04-18,76.8926,77.2842,76.0507,76.4618,604537.0
2023-04-19,76.0409,76.7605,75.3751,76.6577,542014.0
2023-04-20,75.8744,77.4115,75.757,76.6674,319758.0
2023-04-21,76.7947,76.8045,75.8646,76.55,356631.0
2023-04-22,76.7947,76.8045,75.8646,76.55,356631.0
2023-04-23,76.7947,76.8045,75.8646,76.55,356631.0
2023-04-24,76.3346,77.1863,76.0898,76.8241,367124.0
2023-04-25,76.1192,76.4227,74.7388,74.7486,489642.0
2023-04-26,74.1611,75.1108,73.676,74.122,771535.0
2023-04-27,74.6604,75.2087,72.9667,74.7975,1081679.0
2023-04-28,74.494,76.1926,74.494,75.2381,573293.0
2023-04-29,74.494,76.1926,74.494,75.2381,573293.0
2023-04-30,74.494,76.1926,74.494,75.2381,573293.0
2023-05-01,75.1597,77.0297,75.1597,75.8059,602972.0
2023-05-02,75.3849,76.1388,73.608,75.6101,830824.0
2023-05-03,77.9402,79.0416,74.8758,75.0521,1049782.0
2023-05-04,75.3066,75.3066,70.8912,72.5653,980605.0
2023-05-05,74.4255,76.0409,74.2982,75.1793,536141.0
2023-05-06,74.4255,76.0409,74.2982,75.1793,536141.0
2023-05-07,74.4255,76.0409,74.2982,75.1793,536141.0
2023-05-08,76.0311,76.0311,73.7842,74.4255,397436.0
2023-05-09,73.5248,74.0388,73.143,73.6423,348361.0
2023-05-10,74.7975,74.7975,71.2339,72.1052,552034.0
2023-05-11,71.1262,71.4884,70.5828,71.0674,483353.0
2023-05-12,71.5667,71.7821,70.529,71.3415,500527.0
2023-05-13,71.5667,71.7821,70.529,71.3415,500527.0
2023-05-14,71.5667,71.7821,70.529,71.3415,500527.0
2023-05-15,71.6956,73.52,71.2826,73.2495,517037.0
2023-05-16,72.6103,73.0922,71.6268,71.6465,494407.0
2023-05-17,72.5021,74.0756,72.448,73.9675,461573.0
2023-05-18,73.6134,75.6,73.338,75.305,605020.0
2023-05-19,76.2786,76.3377,73.2004,73.2987,486338.0
2023-05-20,76.2786,76.3377,73.2004,73.2987,486338.0
2023-05-21,76.2786,76.3377,73.2004,73.2987,486338.0
2023-05-22,73.5642,74.5576,73.0086,73.9183,442926.0
2023-05-23,73.5151,74.5576,72.5758,73.1413,455540.0
2023-05-24,72.6594,72.6594,71.14,71.4301,354696.0
2023-05-25,71.4006,72.6201,71.0662,72.5906,457195.0
2023-05-26,73.043,74.2822,72.4431,74.0855,515218.0
2023-05-27,73.043,74.2822,72.4431,74.0855,515218.0
2023-05-28,73.043,74.2822,72.4431,74.0855,515218.0
2023-05-29,73.043,74.2822,72.4431,74.0855,515218.0
2023-05-30,74.4592,74.6166,73.0922,73.161,471522.0
2023-05-31,72.6398,73.3479,70.0139,70.3679,714207.0
2023-06-01,70.7023,72.3644,70.4368,71.735,512081.0
2023-06-02,73.22,77.3949,73.22,76.8884,764765.0
2023-06-03,73.22,77.3949,73.22,76.8884,764765.0
2023-06-04,73.22,77.3949,73.22,76.8884,764765.0
2023-06-05,76.318,76.5147,74.6264,76.4163,609543.0
2023-06-06,76.0721,79.652,75.8361,79.0717,724744.0
2023-06-07,79.5536,82.5139,79.0521,82.1795,746424.0
2023-06-08,82.1697,82.8876,81.4517,82.386,739147.0
2023-06-09,82.5336,82.7931,80.5568,81.3239,667823.0
2023-06-10,82.5336,82.7931,80.5568,81.3239,667823.0
2023-06-11,82.5336,82.7931,80.5568,81.3239,667823.0
2023-06-12,81.3239,83.045,81.0092,82.7893,468260.0
2023-06-13,82.927,85.2381,82.927,84.4514,527384.0
2023-06-14,84.6382,85.0808,82.1205,82.7106,694622.0
2023-06-15,82.3172,84.6972,82.3172,84.6579,457189.0
2023-06-16,85.1201,85.248,83.1925,83.6056,780630.0
2023-06-17,85.1201,85.248,83.1925,83.6056,780630.0
2023-06-18,85.1201,85.248,83.1925,83.6056,780630.0
2023-06-19,85.1201,85.248,83.1925,83.6056,780630.0
2023-06-20,83.3007,84.9038,82.6713,84.7464,467998.0
2023-06-21,84.0481,85.9856,83.9891,85.3266,534870.0
2023-06-22,85.0709,85.0709,83.8318,84.8054,399813.0
2023-06-23,83.4974,84.0088,81.5108,83.5072,706377.0
2023-06-24,83.4974,84.0088,81.5108,83.5072,706377.0
2023-06-25,83.4974,84.0088,81.5108,83.5072,706377.0
2023-06-26,84.8644,87.2051,84.8644,86.1823,640642.0
2023-06-27,86.3986,88.1197,85.8577,88.0312,550388.0
2023-06-28,88.0214,88.3066,87.2936,87.9624,371073.0
2023-06-29,87.982,90.1359,87.6673,89.8605,526390.0
2023-06-30,90.7555,90.8341,89.89,90.0178,460290.0
2023-07-01,90.7555,90.8341,89.89,90.0178,460290.0
2023-07-02,90.7555,90.8341,89.89,90.0178,460290.0
2023-07-03,89.7523,91.1292,89.3835,90.9915,239447.0
2023-07-04,89.7523,91.1292,89.3835,90.9915,239447.0
2023-07-05,89.8802,90.2735,88.4148,88.5918,544688.0
2023-07-06,87.6378,88.3902,86.379,87.8542,601003.0
2023-07-07,87.9427,90.5293,87.6722,89.0344,607845.0
2023-07-08,87.9427,90.5293,87.6722,89.0344,607845.0
2023-07-09,87.9427,90.5293,87.6722,89.0344,607845.0
2023-07-10,88.995,91.0112,88.6508,90.7555,406056.0
2023-07-11,91.3357,92.6142,91.2718,91.8274,491829.0
2023-07-12,93.1551,93.5092,91.8373,92.3094,642256.0
2023-07-13,92.1815,92.9978,91.3849,91.6996,488723.0
2023-07-14,91.4242,91.4242,89.5753,90.244,672064.0
2023-07-15,91.4242,91.4242,89.5753,90.244,672064.0
2023-07-16,91.4242,91.4242,89.5753,90.244,672064.0
2023-07-17,89.0442,91.3151,88.5131,90.7358,524898.0
2023-07-18,90.9718,92.4175,90.9718,92.2602,497421.0
2023-07-19,91.9553,92.7027,90.8341,91.7389,386460.0
2023-07-20,92.447,92.447,91.2472,91.5324,422987.0
2023-07-21,91.4636,91.4832,89.9883,89.9883,429759.0
2023-07-22,91.4636,91.4832,89.9883,89.9883,429759.0
2023-07-23,91.4636,91.4832,89.9883,89.9883,429759.0
2023-07-24,89.9293,90.844,89.8064,90.0572,395925.0
2023-07-25,89.4966,90.3424,89.0442,90.0965,489708.0
2023-07-26,89.7425,90.785,89.4081,89.6835,493756.0
2023-07-27,90.0867,90.3129,88.7885,89.1229,538882.0
2023-07-28,89.9687,90.3916,89.1327,90.1064,376652.0
2023-07-29,89.9687,90.3916,89.1327,90.1064,376652.0
2023-07-30,89.9687,90.3916,89.1327,90.1064,376652.0
2023-07-31,90.8931,92.2307,90.4801,91.3259,716829.0
2023-08-01,90.6276,92.6437,90.6276,92.2208,653108.0
2023-08-02,91.1193,91.9356,89.5753,89.8408,1063641.0
2023-08-03,78.3833,82.7204,77.4391,81.5796,2758507.0
2023-08-04,81.5894,81.6484,78.698,79.6225,1367530.0
2023-08-05,81.5894,81.6484,78.698,79.6225,1367530.0
2023-08-06,81.5894,81.6484,78.698,79.6225,1367530.0
2023-08-07,79.6815,80.5032,78.2948,78.8259,983622.0
2023-08-08,77.9309,78.4128,76.9671,78.0292,896738.0
2023-08-09,77.9702,78.3833,76.8786,76.9769,711206.0
2023-08-10,76.8884,77.7342,75.6,76.0623,610249.0
2023-08-11,76.1213,76.495,75.5115,76.0918,684935.0
2023-08-12,76.1213,76.495,75.5115,76.0918,684935.0
2023-08-13,76.1213,76.495,75.5115,76.0918,684935.0
2023-08-14,75.6769,77.277,75.1436,77.198,678399.0
2023-08-15,76.556,77.2079,75.835,75.8843,457218.0
2023-08-16,75.5288,76.6943,74.7683,74.8176,579262.0
2023-08-17,74.9559,76.0523,74.6794,74.7189,696359.0
2023-08-18,74.2448,74.9658,73.7707,73.8596,783055.0
2023-08-19,74.2448,74.9658,73.7707,73.8596,783055.0
2023-08-20,74.2448,74.9658,73.7707,73.8596,783055.0
2023-08-21,74.0868,74.8374,73.583,74.551,469047.0
2023-08-22,74.8571,75.351,73.8448,73.8892,413533.0
2023-08-23,73.9287,74.7979,73.6423,74.5608,442754.0
2023-08-24,74.0176,74.8374,73.2176,73.2472,405958.0
2023-08-25,74.0077,74.3238,73.0941,73.6917,512858.0
2023-08-26,74.0077,74.3238,73.0941,73.6917,512858.0
2023-08-27,74.0077,74.3238,73.0941,73.6917,512858.0
2023-08-28,74.0769,75.1337,74.0769,74.6497,365578.0
2023-08-29,74.4127,75.8053,73.9188,75.5485,428239.0
2023-08-30,74.6201,76.2004,74.5806,76.0523,419841.0
2023-08-31,76.0621,76.6152,75.43,75.4794,615889.0
2023-09-01,76.2893,77.514,75.9239,77.4647,726509.0
2023-09-02,76.2893,77.514,75.9239,77.4647,726509.0
2023-09-03,76.2893,77.514,75.9239,77.4647,726509.0
2023-09-04,76.2893,77.514,75.9239,77.4647,726509.0
2023-09-05,76.9412,77.1733,75.193,75.2819,579731.0
2023-09-06,75.3016,76.7585,74.4917,74.7485,667276.0
2023-09-07,73.8398,74.1855,72.299,72.4867,569355.0
2023-09-08,72.4373,73.2472,71.9731,72.3583,487597.0
2023-09-09,72.4373,73.2472,71.9731,72.3583,487597.0
2023-09-10,72.4373,73.2472,71.9731,72.3583,487597.0
2023-09-11,73.2867,73.83,71.1533,71.3212,488376.0
2023-09-12,71.0447,72.2496,70.8669,71.6175,429330.0
2023-09-13,71.3311,71.7064,70.1014,70.6595,461519.0
2023-09-14,71.6669,72.3138,71.1278,71.6965,413011.0
2023-09-15,71.6965,72.0916,71.2323,71.8249,1131479.0
2023-09-16,71.6965,72.0916,71.2323,71.8249,1131479.0
2023-09-17,71.6965,72.0916,71.2323,71.8249,1131479.0
2023-09-18,71.8447,73.4843,71.667,72.8916,568145.0
2023-09-19,72.7929,73.4546,72.6447,72.704,460757.0
2023-09-20,73.2176,74.4471,71.9138,72.0126,308047.0
2023-09-21,71.5089,71.7509,70.6101,71.3113,419474.0
2023-09-22,71.262,72.0422,71.1138,71.341,495927.0
2023-09-23,71.262,72.0422,71.1138,71.341,495927.0
2023-09-24,71.262,72.0422,71.1138,71.341,495927.0
2023-09-25,70.7977,71.8546,70.5113,71.6965,669438.0
2023-09-26,71.015,72.1262,70.6299,71.4792,487294.0
2023-09-27,72.0324,73.0991,72.0324,72.5953,544765.0
2023-09-28,72.1509,74.1658,72.1509,73.1386,330787.0
2023-09-29,73.7806,73.8695,72.3879,72.5855,516300.0
2023-09-30,73.7806,73.8695,72.3879,72.5855,516300.0
2023-10-01,73.7806,73.8695,72.3879,72.5855,516300.0
2023-10-02,72.7237,72.9015,71.4792,71.8743,568341.0
2023-10-03,71.2126,72.0126,70.4224,71.094,712462.0
2023-10-04,70.8768,71.4941,70.136,71.0447,546537.0
2023-10-05,71.015,71.3829,70.4323,70.5508,476564.0
2023-10-06,70.3335,73.4349,70.3335,72.5756,645832.0
2023-10-07,70.3335,73.4349,70.3335,72.5756,645832.0
2023-10-08,70.3335,73.4349,70.3335,72.5756,645832.0
2023-10-09,71.4595,72.7682,71.262,72.2496,471742.0
2023-10-10,72.941,73.8003,72.7731,73.0596,378066.0
2023-10-11,71.7953,73.1484,71.6223,72.2003,792447.0
2023-10-12,72.4373,72.4373,70.6644,71.015,552406.0
2023-10-13,70.7286,71.2323,69.6421,69.8002,403103.0
2023-10-14,70.7286,71.2323,69.6421,69.8002,403103.0
2023-10-15,70.7286,71.2323,69.6421,69.8002,403103.0
2023-10-16,70.7484,71.6669,70.3829,71.4496,422497.0
2023-10-17,71.0052,74.304,71.0052,73.6028,746604.0
2023-10-18,72.5262,72.5361,69.9483,69.9878,579745.0
2023-10-19,69.7508,71.1434,68.8322,68.9606,608481.0
2023-10-20,68.7236,69.8199,68.7236,68.8717,554254.0
2023-10-21,68.7236,69.8199,68.7236,68.8717,554254.0
2023-10-22,68.7236,69.8199,68.7236,68.8717,554254.0
2023-10-23,68.7631,69.1878,67.726,67.9828,410892.0
