,WERN US Equity,WERN US Equity,WERN US Equity,WERN US Equity,WERN US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-11-21,42.2747,42.6767,42.0002,42.1178,314254.0
2022-11-22,42.3433,42.6178,41.5688,41.9218,340992.0
2022-11-23,41.7943,42.3237,41.7453,41.9904,282737.0
2022-11-24,41.7943,42.3237,41.7453,41.9904,282737.0
2022-11-25,41.9904,42.3973,41.8042,42.3433,185530.0
2022-11-26,41.9904,42.3973,41.8042,42.3433,185530.0
2022-11-27,41.9904,42.3973,41.8042,42.3433,185530.0
2022-11-28,41.8825,43.0982,41.7747,41.9218,586215.0
2022-11-29,42.4218,42.7404,41.9414,42.5296,414253.0
2022-11-30,42.3924,43.2404,41.7698,43.1178,578549.0
2022-12-01,43.2845,43.5002,42.4512,43.1473,380392.0
2022-12-02,42.8139,43.6473,42.4512,43.4806,290157.0
2022-12-03,42.8139,43.6473,42.4512,43.4806,290157.0
2022-12-04,42.8139,43.6473,42.4512,43.4806,290157.0
2022-12-05,43.3924,43.3924,42.5002,42.7453,368956.0
2022-12-06,42.6375,42.8924,42.1767,42.7257,379462.0
2022-12-07,42.6178,42.8875,42.2894,42.5002,324004.0
2022-12-08,42.7159,42.9316,42.0394,42.1375,380546.0
2022-12-09,41.9414,42.461,41.6767,42.0688,343278.0
2022-12-10,41.9414,42.461,41.6767,42.0688,343278.0
2022-12-11,41.9414,42.461,41.6767,42.0688,343278.0
2022-12-12,42.1571,43.1963,41.6669,43.0198,504638.0
2022-12-13,44.6277,44.8335,42.7257,43.0688,615922.0
2022-12-14,43.1277,43.6963,42.858,43.1963,511682.0
2022-12-15,42.6473,42.6473,41.3924,41.4512,434946.0
2022-12-16,40.9512,41.2943,40.4512,40.5492,1026424.0
2022-12-17,40.9512,41.2943,40.4512,40.5492,1026424.0
2022-12-18,40.9512,41.2943,40.4512,40.5492,1026424.0
2022-12-19,40.6472,40.8629,40.1276,40.4708,485984.0
2022-12-20,40.3923,40.4414,39.1031,39.2845,595386.0
2022-12-21,39.657,40.5884,39.5835,40.3237,368745.0
2022-12-22,40.0198,40.3629,39.4904,40.3041,332734.0
2022-12-23,40.1963,40.8923,39.5296,40.7453,292428.0
2022-12-24,40.1963,40.8923,39.5296,40.7453,292428.0
2022-12-25,40.1963,40.8923,39.5296,40.7453,292428.0
2022-12-26,40.1963,40.8923,39.5296,40.7453,292428.0
2022-12-27,40.7453,40.9218,40.1472,40.3531,297421.0
2022-12-28,40.2747,40.5296,39.4512,39.559,254573.0
2022-12-29,39.8825,40.3727,39.5492,39.8923,302095.0
2022-12-30,39.5579,39.9317,39.2678,39.5973,389677.0
2022-12-31,39.5579,39.9317,39.2678,39.5973,389677.0
2023-01-01,39.5579,39.9317,39.2678,39.5973,389677.0
2023-01-02,39.5579,39.9317,39.2678,39.5973,389677.0
2023-01-03,39.9415,40.1186,39.617,40.0202,318632.0
2023-01-04,40.3349,41.5644,40.0796,41.2595,584805.0
2023-01-05,41.0234,41.0234,40.3349,40.8267,366466.0
2023-01-06,41.1709,42.6512,41.0824,42.4791,542745.0
2023-01-07,41.1709,42.6512,41.0824,42.4791,542745.0
2023-01-08,41.1709,42.6512,41.0824,42.4791,542745.0
2023-01-09,42.0463,43.2364,41.7709,42.5282,489544.0
2023-01-10,42.6364,42.6364,41.8693,42.2037,433515.0
2023-01-11,42.7741,43.4036,42.4791,42.7151,332976.0
2023-01-12,42.6266,43.4626,42.243,42.7643,484103.0
2023-01-13,42.5676,42.8085,42.2627,42.4495,330679.0
2023-01-14,42.5676,42.8085,42.2627,42.4495,330679.0
2023-01-15,42.5676,42.8085,42.2627,42.4495,330679.0
2023-01-16,42.5676,42.8085,42.2627,42.4495,330679.0
2023-01-17,43.615,44.2593,42.6905,43.4921,1471354.0
2023-01-18,43.5609,45.3116,43.4824,44.2888,1104456.0
2023-01-19,44.1609,44.4265,43.1282,43.7577,620587.0
2023-01-20,44.1412,44.3773,43.3937,44.3675,395026.0
2023-01-21,44.1412,44.3773,43.3937,44.3675,395026.0
2023-01-22,44.1412,44.3773,43.3937,44.3675,395026.0
2023-01-23,44.5445,45.7444,43.6347,45.2035,820593.0
2023-01-24,45.0363,45.3215,44.751,45.0166,293210.0
2023-01-25,44.7904,45.4297,44.2691,45.4297,631960.0
2023-01-26,45.528,45.8919,44.5248,45.0559,468387.0
2023-01-27,44.8002,47.4853,44.8002,46.6296,971506.0
2023-01-28,44.8002,47.4853,44.8002,46.6296,971506.0
2023-01-29,44.8002,47.4853,44.8002,46.6296,971506.0
2023-01-30,46.1772,46.5214,45.0461,45.3215,656699.0
2023-01-31,45.3116,46.2657,44.7609,46.1968,674041.0
2023-02-01,46.3247,47.8541,46.2165,47.6328,536944.0
2023-02-02,47.8492,49.4819,47.8197,48.636,1014080.0
2023-02-03,48.1147,48.6852,47.8295,47.9279,454938.0
2023-02-04,48.1147,48.6852,47.8295,47.9279,454938.0
2023-02-05,48.1147,48.6852,47.8295,47.9279,454938.0
2023-02-06,48.1246,49.0884,47.4066,47.7115,533867.0
2023-02-07,47.682,48.4983,47.5738,48.3213,645306.0
2023-02-08,48.9704,48.9704,46.3542,47.1115,937434.0
2023-02-09,47.4263,48.159,45.9362,46.069,603421.0
2023-02-10,45.9018,46.3247,45.5969,45.7641,444232.0
2023-02-11,45.9018,46.3247,45.5969,45.7641,444232.0
2023-02-12,45.9018,46.3247,45.5969,45.7641,444232.0
2023-02-13,45.5969,45.9805,45.3805,45.9608,485149.0
2023-02-14,45.7739,46.5017,45.292,46.4034,550315.0
2023-02-15,46.1182,46.4722,45.8656,46.2755,309751.0
2023-02-16,45.587,46.3296,45.2428,45.9805,330598.0
2023-02-17,46.0788,46.3444,45.587,46.305,513830.0
2023-02-18,46.0788,46.3444,45.587,46.305,513830.0
2023-02-19,46.0788,46.3444,45.587,46.305,513830.0
2023-02-20,46.0788,46.3444,45.587,46.305,513830.0
2023-02-21,45.8428,46.0591,45.3805,45.587,583840.0
2023-02-22,45.7641,46.3001,45.587,45.7542,712254.0
2023-02-23,45.9214,46.3345,45.4592,46.1968,401673.0
2023-02-24,45.6657,46.246,45.1838,46.0395,501785.0
2023-02-25,45.6657,46.246,45.1838,46.0395,501785.0
2023-02-26,45.6657,46.246,45.1838,46.0395,501785.0
2023-02-27,46.3837,46.7083,45.9018,45.9509,355929.0
2023-02-28,46.0198,46.3591,45.6559,45.6854,538830.0
2023-03-01,45.469,46.0296,45.351,45.5084,609078.0
2023-03-02,45.2821,46.5902,44.7904,46.305,655796.0
2023-03-03,46.3935,46.6984,45.9411,46.5312,655769.0
2023-03-04,46.3935,46.6984,45.9411,46.5312,655769.0
2023-03-05,46.3935,46.6984,45.9411,46.5312,655769.0
2023-03-06,45.3952,46.9345,45.3952,46.1575,368320.0
2023-03-07,46.1772,46.6591,45.7837,46.2362,442244.0
2023-03-08,46.1673,46.4427,45.7542,46.3247,283251.0
2023-03-09,46.6394,46.7673,45.7444,45.7837,320968.0
2023-03-10,45.6264,45.6313,44.515,44.7019,539072.0
2023-03-11,45.6264,45.6313,44.515,44.7019,539072.0
2023-03-12,45.6264,45.6313,44.515,44.7019,539072.0
2023-03-13,43.7577,44.2002,43.0692,43.4528,477156.0
2023-03-14,44.5937,44.6625,42.4299,43.1577,524254.0
2023-03-15,42.4791,43.7282,42.243,43.3741,523345.0
2023-03-16,42.902,44.2396,42.902,43.9347,431202.0
2023-03-17,44.0232,44.1117,42.1447,42.3807,966971.0
2023-03-18,44.0232,44.1117,42.1447,42.3807,966971.0
2023-03-19,44.0232,44.1117,42.1447,42.3807,966971.0
2023-03-20,42.6069,42.8528,41.8201,42.2135,520473.0
2023-03-21,42.8823,43.6396,42.6954,42.9708,605700.0
2023-03-22,42.8331,43.5855,42.3512,42.361,399674.0
2023-03-23,42.4102,42.9216,41.584,41.6037,647434.0
2023-03-24,41.4463,41.8791,40.9152,41.6726,374487.0
2023-03-25,41.4463,41.8791,40.9152,41.6726,374487.0
2023-03-26,41.4463,41.8791,40.9152,41.6726,374487.0
2023-03-27,42.1545,42.6168,41.8299,42.5971,599811.0
2023-03-28,42.3905,43.2561,42.3905,43.1577,481736.0
2023-03-29,43.3052,43.3544,42.7544,43.2462,498778.0
2023-03-30,43.3937,43.5216,43.1282,43.1675,455582.0
2023-03-31,43.2757,44.81,42.6708,44.7412,775153.0
2023-04-01,43.2757,44.81,42.6708,44.7412,775153.0
2023-04-02,43.2757,44.81,42.6708,44.7412,775153.0
2023-04-03,44.5543,44.8051,43.5413,44.2888,500734.0
2023-04-04,44.2789,44.6232,43.1774,43.3544,465547.0
2023-04-05,43.0593,43.5905,42.8823,43.5806,556560.0
2023-04-06,43.7282,43.8806,43.4331,43.679,348152.0
2023-04-07,43.7282,43.8806,43.4331,43.679,348152.0
2023-04-08,43.7282,43.8806,43.4331,43.679,348152.0
2023-04-09,43.7282,43.8806,43.4331,43.679,348152.0
2023-04-10,43.2757,45.0363,43.1479,44.9772,623143.0
2023-04-11,45.2723,45.9165,45.2133,45.7837,609656.0
2023-04-12,45.9805,46.3247,45.7542,46.1182,660572.0
2023-04-13,46.1477,46.3345,45.3903,45.9509,965626.0
2023-04-14,45.7044,46.5526,45.4775,46.4342,613822.0
2023-04-15,45.7044,46.5526,45.4775,46.4342,613822.0
2023-04-16,45.7044,46.5526,45.4775,46.4342,613822.0
2023-04-17,46.3356,46.4145,44.9942,45.2211,624486.0
2023-04-18,45.2507,46.1235,44.4814,45.803,576569.0
2023-04-19,45.6748,46.0397,44.2841,45.9115,487309.0
2023-04-20,45.7537,46.4786,45.7537,45.9805,644467.0
2023-04-21,45.9805,46.4638,45.2507,45.872,491334.0
2023-04-22,45.9805,46.4638,45.2507,45.872,491334.0
2023-04-23,45.9805,46.4638,45.2507,45.872,491334.0
2023-04-24,45.9411,46.2074,45.5564,45.9115,373267.0
2023-04-25,45.3887,45.3887,44.1164,44.5011,502120.0
2023-04-26,43.9093,44.0573,42.7909,42.9132,481304.0
2023-04-27,43.1795,44.1953,43.0019,43.9389,467570.0
2023-04-28,44.0671,45.0583,43.9981,44.5504,561078.0
2023-04-29,44.0671,45.0583,43.9981,44.5504,561078.0
2023-04-30,44.0671,45.0583,43.9981,44.5504,561078.0
2023-05-01,44.2742,45.7981,44.2742,45.5761,444307.0
2023-05-02,45.369,45.5663,44.4518,45.4381,443777.0
2023-05-03,45.4381,46.375,45.2457,45.5268,646393.0
2023-05-04,44.8857,45.7783,43.3225,44.9055,1077339.0
2023-05-05,44.9942,45.7931,44.8068,45.6945,705753.0
2023-05-06,44.9942,45.7931,44.8068,45.6945,705753.0
2023-05-07,44.9942,45.7931,44.8068,45.6945,705753.0
2023-05-08,45.8622,46.2764,44.7973,44.9449,511606.0
2023-05-09,44.7378,44.7378,43.6627,44.4123,525466.0
2023-05-10,44.9351,45.2013,43.9488,44.3038,471342.0
2023-05-11,44.1263,45.4085,43.6233,44.146,539370.0
2023-05-12,44.6194,45.0238,44.3827,44.9351,716657.0
2023-05-13,44.6194,45.0238,44.3827,44.9351,716657.0
2023-05-14,44.6194,45.0238,44.3827,44.9351,716657.0
2023-05-15,45.0929,45.0929,44.4764,44.5208,423078.0
2023-05-16,44.3038,44.3038,43.357,43.5641,454194.0
2023-05-17,42.6863,44.2052,42.6863,44.1559,680449.0
2023-05-18,44.1066,44.4764,43.4556,44.0277,575077.0
2023-05-19,44.3926,44.3926,43.0414,43.8501,738950.0
2023-05-20,44.3926,44.3926,43.0414,43.8501,738950.0
2023-05-21,44.3926,44.3926,43.0414,43.8501,738950.0
2023-05-22,44.2052,44.3729,43.2584,43.9389,604247.0
2023-05-23,43.9685,44.6885,43.6627,44.4025,383743.0
2023-05-24,44.1953,44.1953,43.1449,43.6332,585349.0
2023-05-25,43.3965,44.5405,43.3965,44.4123,376342.0
2023-05-26,44.2742,44.6392,43.6134,44.1263,485171.0
2023-05-27,44.2742,44.6392,43.6134,44.1263,485171.0
2023-05-28,44.2742,44.6392,43.6134,44.1263,485171.0
2023-05-29,44.2742,44.6392,43.6134,44.1263,485171.0
2023-05-30,44.1164,44.7477,43.9512,44.5997,364338.0
2023-05-31,44.5011,44.5011,43.2978,43.3175,522230.0
2023-06-01,43.2485,44.0178,42.7061,43.7022,540955.0
2023-06-02,44.0474,44.4715,43.4112,43.9685,948605.0
2023-06-03,44.0474,44.4715,43.4112,43.9685,948605.0
2023-06-04,44.0474,44.4715,43.4112,43.9685,948605.0
2023-06-05,43.7417,43.7417,42.3017,42.42,772345.0
2023-06-06,42.1636,43.6529,41.9959,43.3866,1145959.0
2023-06-07,43.5838,44.9548,43.3323,44.7674,705803.0
2023-06-08,44.6983,44.8068,43.9192,44.2348,418545.0
2023-06-09,44.1164,44.5997,43.0414,43.1499,508203.0
2023-06-10,44.1164,44.5997,43.0414,43.1499,508203.0
2023-06-11,44.1164,44.5997,43.0414,43.1499,508203.0
2023-06-12,43.14,43.14,42.4398,43.0019,614846.0
2023-06-13,43.1499,43.4556,42.785,42.8737,618244.0
2023-06-14,42.8737,43.9389,42.8491,43.1893,700775.0
2023-06-15,42.9625,43.8995,42.9625,43.8403,619375.0
2023-06-16,44.1164,44.1164,42.6567,43.7219,1046566.0
2023-06-17,44.1164,44.1164,42.6567,43.7219,1046566.0
2023-06-18,44.1164,44.1164,42.6567,43.7219,1046566.0
2023-06-19,44.1164,44.1164,42.6567,43.7219,1046566.0
2023-06-20,43.5838,43.5838,42.7948,42.8836,561958.0
2023-06-21,42.6567,43.3077,42.42,43.2978,486318.0
2023-06-22,43.2288,43.5641,42.9822,43.357,398955.0
2023-06-23,42.9822,43.6332,42.8244,43.0808,576370.0
2023-06-24,42.9822,43.6332,42.8244,43.0808,576370.0
2023-06-25,42.9822,43.6332,42.8244,43.0808,576370.0
2023-06-26,43.071,43.6726,43.071,43.3274,464300.0
2023-06-27,43.3669,44.7674,43.2781,44.0079,447002.0
2023-06-28,44.0178,44.0375,43.3866,43.5641,487967.0
2023-06-29,43.5641,44.3334,43.5444,44.0375,408824.0
2023-06-30,44.176,44.3145,43.3351,43.711,520155.0
2023-07-01,44.176,44.3145,43.3351,43.711,520155.0
2023-07-02,44.176,44.3145,43.3351,43.711,520155.0
2023-07-03,43.4439,44.2799,43.4439,43.9683,160985.0
2023-07-04,43.4439,44.2799,43.4439,43.9683,160985.0
2023-07-05,43.2955,43.8594,42.9096,43.0283,544707.0
2023-07-06,42.7117,43.2064,42.504,43.1273,561537.0
2023-07-07,43.1174,43.5873,42.8008,42.8601,665705.0
2023-07-08,43.1174,43.5873,42.8008,42.8601,665705.0
2023-07-09,43.1174,43.5873,42.8008,42.8601,665705.0
2023-07-10,42.7909,43.3845,42.6623,43.0382,674802.0
2023-07-11,43.0481,43.646,43.0481,43.5032,498560.0
2023-07-12,43.7902,44.2156,43.1669,43.5032,1232900.0
2023-07-13,43.5032,43.6022,42.8156,42.969,693390.0
2023-07-14,43.0382,43.2064,42.593,42.8601,454362.0
2023-07-15,43.0382,43.2064,42.593,42.8601,454362.0
2023-07-16,43.0382,43.2064,42.593,42.8601,454362.0
2023-07-17,42.7315,42.781,41.9994,42.1181,513833.0
2023-07-18,42.4842,43.5824,42.3457,42.692,1004750.0
2023-07-19,42.8503,44.1612,42.8503,43.988,1404178.0
2023-07-20,44.1068,45.0665,43.6517,44.641,1253038.0
2023-07-21,44.5421,45.4622,44.3789,44.9774,1070661.0
2023-07-22,44.5421,45.4622,44.3789,44.9774,1070661.0
2023-07-23,44.5421,45.4622,44.3789,44.9774,1070661.0
2023-07-24,44.4234,45.5166,44.4234,45.4721,763869.0
2023-07-25,45.2841,45.6502,45.1357,45.2347,445799.0
2023-07-26,45.4622,46.3032,45.2545,46.2043,557595.0
2023-07-27,46.412,46.4318,45.3237,45.6106,676082.0
2023-07-28,45.8877,46.7682,45.6651,46.6792,438547.0
2023-07-29,45.8877,46.7682,45.6651,46.6792,438547.0
2023-07-30,45.8877,46.7682,45.6651,46.6792,438547.0
2023-07-31,46.6495,46.6693,46.1944,46.5209,439354.0
2023-08-01,46.5209,46.5209,45.294,45.8778,323385.0
2023-08-02,45.5513,46.0905,45.3237,45.8283,313796.0
2023-08-03,45.7294,46.5703,45.4622,46.1251,759511.0
2023-08-04,45.6106,46.2142,44.4728,45.2248,887289.0
2023-08-05,45.6106,46.2142,44.4728,45.2248,887289.0
2023-08-06,45.6106,46.2142,44.4728,45.2248,887289.0
2023-08-07,45.4325,45.7887,45.0566,45.3534,386228.0
2023-08-08,44.9576,45.3237,44.5916,44.9477,502459.0
2023-08-09,44.8587,45.1555,44.552,44.7202,498006.0
2023-08-10,44.7796,46.1548,44.4827,44.552,333863.0
2023-08-11,44.4629,44.9972,44.3046,44.9576,484644.0
2023-08-12,44.4629,44.9972,44.3046,44.9576,484644.0
2023-08-13,44.4629,44.9972,44.3046,44.9576,484644.0
2023-08-14,44.9675,44.9675,44.27,44.6608,374012.0
2023-08-15,44.364,44.4035,43.4686,43.5032,511113.0
2023-08-16,43.5131,43.8198,42.4248,42.6227,545222.0
2023-08-17,42.7612,42.9245,42.2566,42.4842,385779.0
2023-08-18,42.2467,43.2371,42.1478,43.0679,706215.0
2023-08-19,42.2467,43.2371,42.1478,43.0679,706215.0
2023-08-20,42.2467,43.2371,42.1478,43.0679,706215.0
2023-08-21,43.0679,43.2881,42.3358,42.4842,407616.0
2023-08-22,42.405,42.6821,41.8114,41.9499,337636.0
2023-08-23,41.9103,42.2566,41.5641,42.2368,306674.0
2023-08-24,42.217,42.8601,41.94,42.405,311070.0
2023-08-25,42.4743,42.6227,41.8708,42.0785,298681.0
2023-08-26,42.4743,42.6227,41.8708,42.0785,298681.0
2023-08-27,42.4743,42.6227,41.8708,42.0785,298681.0
2023-08-28,42.2269,42.8601,41.9202,42.2467,394438.0
2023-08-29,42.2467,42.8206,42.1973,42.8107,472705.0
2023-08-30,42.9492,43.157,42.7018,42.781,324707.0
2023-08-31,42.7018,42.7018,40.8517,41.1683,1104437.0
2023-09-01,41.3365,41.5542,40.8814,41.0298,761018.0
2023-09-02,41.3365,41.5542,40.8814,41.0298,761018.0
2023-09-03,41.3365,41.5542,40.8814,41.0298,761018.0
2023-09-04,41.3365,41.5542,40.8814,41.0298,761018.0
2023-09-05,40.822,40.8715,40.0206,40.1393,752427.0
2023-09-06,40.1393,40.3867,39.4962,40.0404,783295.0
2023-09-07,40.0602,40.4065,39.4022,39.7337,452754.0
2023-09-08,39.9514,40.5598,38.7146,39.0114,1135006.0
2023-09-09,39.9514,40.5598,38.7146,39.0114,1135006.0
2023-09-10,39.9514,40.5598,38.7146,39.0114,1135006.0
2023-09-11,39.239,39.5853,39.056,39.3874,611136.0
2023-09-12,39.2984,39.4567,38.4673,38.5365,685997.0
2023-09-13,38.586,39.9019,38.4574,39.6941,918523.0
2023-09-14,40.0503,40.3422,39.3676,39.9217,635769.0
2023-09-15,39.9118,39.9217,39.5012,39.7436,1280892.0
2023-09-16,39.9118,39.9217,39.5012,39.7436,1280892.0
2023-09-17,39.9118,39.9217,39.5012,39.7436,1280892.0
2023-09-18,39.8128,40.0899,39.7436,39.8722,521024.0
2023-09-19,39.8425,39.9711,39.516,39.8029,631879.0
2023-09-20,40.0404,40.4609,39.8524,39.9019,548830.0
2023-09-21,39.704,39.9217,39.1796,39.1796,434506.0
2023-09-22,39.1796,39.4666,38.6652,38.7938,631180.0
2023-09-23,39.1796,39.4666,38.6652,38.7938,631180.0
2023-09-24,39.1796,39.4666,38.6652,38.7938,631180.0
2023-09-25,38.7245,39.2192,38.7245,39.0015,390530.0
2023-09-26,38.6849,39.0461,38.4277,38.4574,528169.0
2023-09-27,38.4673,38.5514,37.8044,38.1408,486070.0
2023-09-28,38.1012,38.5563,37.7945,38.4079,388500.0
2023-09-29,38.6661,39.2122,38.3781,38.676,549686.0
2023-09-30,38.6661,39.2122,38.3781,38.676,549686.0
2023-10-01,38.6661,39.2122,38.3781,38.676,549686.0
2023-10-02,38.4774,38.7753,38.0057,38.5271,532347.0
2023-10-03,38.2292,38.6661,37.971,38.1795,523918.0
2023-10-04,38.1696,38.3731,37.5242,38.0206,649106.0
2023-10-05,38.0306,38.4377,37.6334,38.2788,481765.0
2023-10-06,37.9213,38.7554,37.9213,38.3483,422869.0
2023-10-07,37.9213,38.7554,37.9213,38.3483,422869.0
2023-10-08,37.9213,38.7554,37.9213,38.3483,422869.0
2023-10-09,38.0902,39.0037,37.9809,38.9242,466456.0
2023-10-10,39.0831,39.3711,38.8746,39.1228,328887.0
2023-10-11,39.103,39.2023,38.681,39.103,411302.0
2023-10-12,39.103,39.103,38.5171,38.8746,434554.0
2023-10-13,38.9242,39.1526,38.3583,38.388,369718.0
2023-10-14,38.9242,39.1526,38.3583,38.388,369718.0
2023-10-15,38.9242,39.1526,38.3583,38.388,369718.0
2023-10-16,38.7256,39.6888,38.7256,39.3016,403011.0
2023-10-17,39.4803,40.1654,39.3909,39.4406,578477.0
2023-10-18,38.8945,38.8945,37.5837,37.6334,705692.0
2023-10-19,36.8092,37.405,36.2134,36.2532,807476.0
2023-10-20,37.5639,38.0703,36.9482,37.544,1317045.0
2023-10-21,37.5639,38.0703,36.9482,37.544,1317045.0
2023-10-22,37.5639,38.0703,36.9482,37.544,1317045.0
2023-10-23,37.5043,37.5043,36.5312,36.6007,725612.0
2023-10-24,36.9085,36.983,36.273,36.7099,741903.0
2023-10-25,36.6206,36.6702,35.9056,36.4418,802504.0
2023-10-26,36.4418,36.7993,36.0645,36.4617,836846.0
2023-10-27,36.5908,37.1667,35.8758,36.1042,804157.0
2023-10-28,36.5908,37.1667,35.8758,36.1042,804157.0
2023-10-29,36.5908,37.1667,35.8758,36.1042,804157.0
2023-10-30,36.4716,36.4716,35.8957,36.1638,605005.0
2023-10-31,36.273,36.5709,35.9354,36.0645,505966.0
2023-11-01,35.9453,36.2234,35.29,35.7368,695481.0
2023-11-02,35.29,36.6057,34.7736,35.7468,1221088.0
2023-11-03,36.412,36.7596,35.9255,36.6504,657859.0
2023-11-04,36.412,36.7596,35.9255,36.6504,657859.0
2023-11-05,36.412,36.7596,35.9255,36.6504,657859.0
2023-11-06,36.5113,36.9383,35.9007,36.9185,671046.0
2023-11-07,36.7099,37.0773,36.3376,36.839,437747.0
2023-11-08,36.978,37.4398,36.4716,36.5908,419172.0
2023-11-09,36.839,36.9582,36.0248,36.0645,373131.0
2023-11-10,36.1439,36.5709,35.8063,36.5113,565495.0
2023-11-11,36.1439,36.5709,35.8063,36.5113,565495.0
2023-11-12,36.1439,36.5709,35.8063,36.5113,565495.0
2023-11-13,36.273,36.9979,36.0943,36.9582,605426.0
2023-11-14,37.683,38.5767,37.4894,38.0405,631974.0
2023-11-15,38.0802,39.8775,38.0802,39.2321,858585.0
2023-11-16,39.1626,39.2817,37.7327,38.2292,611055.0
2023-11-17,38.4278,38.4774,37.9809,38.1994,968068.0
2023-11-18,38.4278,38.4774,37.9809,38.1994,968068.0
2023-11-19,38.4278,38.4774,37.9809,38.1994,968068.0
2023-11-20,38.2292,38.3781,37.7923,38.2887,560023.0
2023-11-21,38.2292,38.8498,38.0703,38.7654,654265.0
2023-11-22,38.954,39.1129,38.7256,38.9143,488342.0
2023-11-23,38.954,39.1129,38.7256,38.9143,488342.0
2023-11-24,38.8945,39.3711,38.8249,39.3016,247688.0
2023-11-25,38.8945,39.3711,38.8249,39.3016,247688.0
2023-11-26,38.8945,39.3711,38.8249,39.3016,247688.0
2023-11-27,39.2221,39.4207,38.7058,39.3909,587480.0
2023-11-28,39.242,39.4108,38.7753,39.2519,492659.0
2023-11-29,39.2618,40.657,39.2618,39.3512,658204.0
2023-11-30,39.4406,39.7881,39.1228,39.7285,566680.0
2023-12-01,39.8278,40.6619,39.7285,40.652,515351.0
2023-12-02,39.8278,40.6619,39.7285,40.652,515351.0
2023-12-03,39.8278,40.6619,39.7285,40.652,515351.0
2023-12-04,40.6024,41.3074,40.5428,40.8506,635899.0
2023-12-05,40.6222,40.6719,40.1257,40.1357,461481.0
2023-12-06,40.364,40.364,39.8725,40.1555,362344.0
2023-12-07,40.2945,40.6321,39.8378,40.3144,452189.0
2023-12-08,40.2548,40.5924,39.7981,39.9867,377030.0
2023-12-09,40.2548,40.5924,39.7981,39.9867,377030.0
2023-12-10,40.2548,40.5924,39.7981,39.9867,377030.0
2023-12-11,39.9867,40.5328,39.9371,40.4931,364476.0
2023-12-12,40.5924,40.6619,40.2995,40.3938,353128.0
2023-12-13,40.3442,40.6123,39.0732,40.5031,751572.0
2023-12-14,40.9896,41.9726,40.9896,41.5755,682897.0
2023-12-15,41.7145,42.4145,41.4464,41.784,1682581.0
2023-12-16,41.7145,42.4145,41.4464,41.784,1682581.0
2023-12-17,41.7145,42.4145,41.4464,41.784,1682581.0
2023-12-18,42.0322,42.494,40.5229,40.8009,623942.0
2023-12-19,40.9698,41.7939,40.9698,41.6251,583082.0
2023-12-20,41.2577,42.4592,41.1286,41.4861,542144.0
2023-12-21,41.5953,42.4393,41.5953,42.34,526674.0
2023-12-22,42.6876,42.9557,42.2705,42.4592,371499.0
2023-12-23,42.6876,42.9557,42.2705,42.4592,371499.0
2023-12-24,42.6876,42.9557,42.2705,42.4592,371499.0
2023-12-25,42.6876,42.9557,42.2705,42.4592,371499.0
2023-12-26,42.6379,42.8365,42.201,42.7174,260936.0
2023-12-27,42.7273,42.8067,42.3798,42.4791,379931.0
2023-12-28,42.4195,42.6975,42.3301,42.6379,326508.0
2023-12-29,42.5981,42.8372,42.0352,42.2095,387677.0
2023-12-30,42.5981,42.8372,42.0352,42.2095,387677.0
2023-12-31,42.5981,42.8372,42.0352,42.2095,387677.0
2024-01-01,42.5981,42.8372,42.0352,42.2095,387677.0
2024-01-02,42.0701,42.5483,41.5122,41.7214,431716.0
2024-01-03,41.562,41.562,40.4363,40.5857,465952.0
2024-01-04,40.5658,40.7949,40.0976,40.6056,538887.0
2024-01-05,40.3666,40.8846,40.2987,40.6056,562576.0
2024-01-06,40.3666,40.8846,40.2987,40.6056,562576.0
2024-01-07,40.3666,40.8846,40.2987,40.6056,562576.0
2024-01-08,40.5758,41.4126,40.4662,41.3827,380052.0
2024-01-09,40.8945,41.0679,40.5857,40.6555,368668.0
2024-01-10,40.5558,40.6953,39.9681,40.6156,403023.0
2024-01-11,40.3068,40.4512,39.6493,40.1374,564346.0
2024-01-12,40.6853,40.7202,39.729,40.0378,479472.0
2024-01-13,40.6853,40.7202,39.729,40.0378,479472.0
2024-01-14,40.6853,40.7202,39.729,40.0378,479472.0
2024-01-15,40.6853,40.7202,39.729,40.0378,479472.0
2024-01-16,39.8386,39.9874,39.3205,39.6094,473872.0
2024-01-17,39.0117,39.5148,39.0117,39.2209,327898.0
2024-01-18,39.3006,39.9133,39.1014,39.8485,446670.0
2024-01-19,40.1474,40.3267,39.3803,39.7788,405793.0
2024-01-20,40.1474,40.3267,39.3803,39.7788,405793.0
2024-01-21,40.1474,40.3267,39.3803,39.7788,405793.0
2024-01-22,40.0976,41.5421,40.0179,41.5222,596447.0
2024-01-23,41.9107,42.0003,40.9344,40.9344,467597.0
2024-01-24,41.3329,41.5022,40.6056,40.7351,442127.0
2024-01-25,41.034,41.3428,40.3707,40.7252,519211.0
2024-01-26,41.0539,41.0539,40.1424,40.3267,314390.0
2024-01-27,41.0539,41.0539,40.1424,40.3267,314390.0
2024-01-28,41.0539,41.0539,40.1424,40.3267,314390.0
2024-01-29,40.1374,40.4363,39.7091,40.4164,351475.0
2024-01-30,40.0478,40.4064,39.719,40.0876,371799.0
2024-01-31,40.2072,40.4761,39.3305,39.4002,571161.0
2024-02-01,39.4002,39.5795,38.663,39.3405,552573.0
