,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity
2022-07-24,20.7442,21.4357,20.0433,20.299,979496.0
2022-07-25,20.3464,20.3464,19.3802,19.5981,871502.0
2022-07-26,19.0581,19.0581,17.571,17.6184,1802887.0
2022-07-27,17.7794,18.4898,17.2016,18.4803,1242393.0
2022-07-28,18.2814,18.6508,17.4857,18.6319,1193159.0
2022-07-29,18.8213,19.2476,18.2056,19.1244,897691.0
2022-07-30,18.8213,19.2476,18.2056,19.1244,897691.0
2022-07-31,18.8213,19.2476,18.2056,19.1244,897691.0
2022-08-01,19.096,20.3369,18.6804,19.8538,1028084.0
2022-08-02,19.6359,19.8728,19.3328,19.4276,636008.0
2022-08-03,19.5886,20.3558,19.5886,19.9485,600165.0
2022-08-04,20.0811,20.3843,19.5128,19.6075,883248.0
2022-08-05,19.5507,20.6116,19.0297,20.5926,925623.0
2022-08-06,19.5507,20.6116,19.0297,20.5926,925623.0
2022-08-07,19.5507,20.6116,19.0297,20.5926,925623.0
2022-08-08,20.9715,23.6426,20.9431,22.1461,1930190.0
2022-08-09,21.7388,21.8524,20.6021,20.6874,869873.0
2022-08-10,21.5588,22.2503,21.2368,21.2652,824983.0
2022-08-11,21.7577,22.866,21.7009,21.9282,963070.0
2022-08-12,22.1934,22.6008,21.8511,22.4303,575603.0
2022-08-13,22.1934,22.6008,21.8511,22.4303,575603.0
2022-08-14,22.1934,22.6008,21.8511,22.4303,575603.0
2022-08-15,22.2598,23.6143,22.0703,23.6143,1090308.0
2022-08-16,23.8985,27.7063,22.9796,25.8687,3411713.0
2022-08-17,25.1014,26.0111,24.2016,24.9972,1219103.0
2022-08-18,24.6941,24.9593,24.0974,24.912,774975.0
2022-08-19,24.5141,24.5141,22.6197,22.7713,1243864.0
2022-08-20,24.5141,24.5141,22.6197,22.7713,1243864.0
2022-08-21,24.5141,24.5141,22.6197,22.7713,1243864.0
2022-08-22,22.6197,23.2922,22.255,22.4492,1021546.0
2022-08-23,22.6102,23.0175,22.2882,22.4587,656107.0
2022-08-24,21.7861,22.1934,21.2273,21.6346,887075.0
2022-08-25,20.9905,22.4397,20.8579,22.1271,889145.0
2022-08-26,21.9945,22.2313,20.4695,20.8579,1000534.0
2022-08-27,21.9945,22.2313,20.4695,20.8579,1000534.0
2022-08-28,21.9945,22.2313,20.4695,20.8579,1000534.0
2022-08-29,20.7063,21.0189,20.2895,20.4127,1812893.0
2022-08-30,22.2124,23.0648,21.161,22.8091,6104901.0
2022-08-31,22.4587,22.6102,19.3139,19.4844,3302755.0
2022-09-01,19.1813,20.3946,19.0392,20.3464,1791375.0
2022-09-02,20.6211,20.8484,19.7947,20.2611,766688.0
2022-09-03,20.6211,20.8484,19.7947,20.2611,766688.0
2022-09-04,20.6211,20.8484,19.7947,20.2611,766688.0
2022-09-05,20.6211,20.8484,19.7947,20.2611,766688.0
2022-09-06,20.4316,20.7442,19.8254,20.1569,1443008.0
2022-09-07,20.138,21.6914,20.138,21.5588,1255890.0
2022-09-08,21.2996,21.314,20.3686,21.0789,1104604.0
2022-09-09,21.3668,22.1731,21.3668,22.0387,823087.0
2022-09-10,21.3668,22.1731,21.3668,22.0387,823087.0
2022-09-11,21.3668,22.1731,21.3668,22.0387,823087.0
2022-09-12,22.3075,23.1234,22.1635,22.6051,1031540.0
2022-09-13,21.7796,21.8852,19.9606,20.023,1051144.0
2022-09-14,20.0518,20.1574,19.4356,20.0998,1023938.0
2022-09-15,19.8886,20.6872,19.3223,19.6583,1129310.0
2022-09-16,19.2743,19.6007,19.0823,19.3319,1524568.0
2022-09-17,19.2743,19.6007,19.0823,19.3319,1524568.0
2022-09-18,19.2743,19.6007,19.0823,19.3319,1524568.0
2022-09-19,19.0247,19.5431,18.8808,19.0823,1277881.0
2022-09-20,18.9096,18.9623,17.8922,17.9209,1003365.0
2022-09-21,18.0361,18.6984,17.7769,17.7769,1015794.0
2022-09-22,17.7865,17.8249,17.1434,17.6329,948787.0
2022-09-23,17.345,17.9593,17.2106,17.9305,1349100.0
2022-09-24,17.345,17.9593,17.2106,17.9305,1349100.0
2022-09-25,17.345,17.9593,17.2106,17.9305,1349100.0
2022-09-26,17.8729,18.7656,17.6905,17.7097,1543116.0
2022-09-27,18.0169,18.4392,17.2874,17.4505,696442.0
2022-09-28,17.4505,17.9977,17.2874,17.3354,889423.0
2022-09-29,17.345,17.345,15.1132,15.6556,1441058.0
2022-09-30,15.3388,15.8571,14.8973,14.9837,1135215.0
2022-10-01,15.3388,15.8571,14.8973,14.9837,1135215.0
2022-10-02,15.3388,15.8571,14.8973,14.9837,1135215.0
2022-10-03,15.1948,16.2315,14.5805,16.0203,1408222.0
2022-10-04,16.3851,17.3642,16.3851,17.345,1327424.0
2022-10-05,17.009,17.4889,16.5963,17.0378,1053500.0
2022-10-06,16.9418,17.249,16.4619,16.7498,1065391.0
2022-10-07,16.4619,16.6348,15.9051,16.5387,645459.0
2022-10-08,16.4619,16.6348,15.9051,16.5387,645459.0
2022-10-09,16.4619,16.6348,15.9051,16.5387,645459.0
2022-10-10,16.7786,17.2394,16.2507,16.625,823748.0
2022-10-11,16.7498,17.9785,16.6202,17.009,982555.0
2022-10-12,16.9898,17.4409,16.6634,17.153,636578.0
2022-10-13,16.5867,17.3066,16.1355,16.817,722528.0
2022-10-14,16.961,17.2778,15.6172,15.6748,839059.0
2022-10-15,16.961,17.2778,15.6172,15.6748,839059.0
2022-10-16,16.961,17.2778,15.6172,15.6748,839059.0
2022-10-17,16.1931,16.745,16.0395,16.4043,819407.0
2022-10-18,16.9898,17.4909,16.6538,17.153,730754.0
2022-10-19,16.7978,16.7978,14.7629,15.8667,1665445.0
2022-10-20,15.8475,16.1067,15.0509,15.3388,826083.0
2022-10-21,15.1948,15.3868,14.6189,15.3388,879548.0
2022-10-22,15.1948,15.3868,14.6189,15.3388,879548.0
2022-10-23,15.1948,15.3868,14.6189,15.3388,879548.0
2022-10-24,15.3292,15.3292,14.5517,14.6765,1361877.0
2022-10-25,14.8589,16.2219,14.8589,15.9243,978289.0
2022-10-26,15.9051,16.5057,15.5788,15.9339,886811.0
2022-10-27,16.3563,17.345,16.2171,16.7594,1363298.0
2022-10-28,16.5867,17.5945,16.5867,17.3833,883371.0
2022-10-29,16.5867,17.5945,16.5867,17.3833,883371.0
2022-10-30,16.5867,17.5945,16.5867,17.3833,883371.0
2022-10-31,17.3738,18.42,17.1626,18.1129,938867.0
2022-11-01,18.4392,18.7464,18.0553,18.3912,671975.0
2022-11-02,18.3432,18.852,17.7673,17.8153,1077251.0
2022-11-03,17.8441,17.9497,16.8362,16.8842,979809.0
2022-11-04,17.1722,17.5849,16.3467,16.8938,717077.0
2022-11-05,17.1722,17.5849,16.3467,16.8938,717077.0
2022-11-06,17.1722,17.5849,16.3467,16.8938,717077.0
2022-11-07,17.1338,17.2202,16.5387,17.1434,590162.0
2022-11-08,17.5081,17.8537,16.865,17.1626,649807.0
2022-11-09,17.0762,17.0762,15.9243,15.9627,886558.0
2022-11-10,16.673,19.2359,16.673,18.276,1487316.0
2022-11-11,18.2376,19.0823,18.1033,18.6216,690480.0
2022-11-12,18.2376,19.0823,18.1033,18.6216,690480.0
2022-11-13,18.2376,19.0823,18.1033,18.6216,690480.0
2022-11-14,18.3528,18.756,17.7577,18.4584,695305.0
2022-11-15,19.2551,20.071,19.0439,19.3703,647196.0
2022-11-16,17.9977,18.4872,16.7978,17.105,1250145.0
2022-11-17,16.9706,17.2778,16.3513,17.249,1118030.0
2022-11-18,17.6521,17.9785,16.9418,17.3258,771518.0
2022-11-19,17.6521,17.9785,16.9418,17.3258,771518.0
2022-11-20,17.6521,17.9785,16.9418,17.3258,771518.0
2022-11-21,17.3258,17.3258,16.5483,17.105,826139.0
2022-11-22,17.2586,18.6408,17.1914,18.4296,985855.0
2022-11-23,18.324,19.2359,18.2664,19.0247,1023099.0
2022-11-24,18.324,19.2359,18.2664,19.0247,1023099.0
2022-11-25,18.9767,18.9767,18.2376,18.276,449635.0
2022-11-26,18.9767,18.9767,18.2376,18.276,449635.0
2022-11-27,18.9767,18.9767,18.2376,18.276,449635.0
2022-11-28,18.0649,18.4104,17.5177,17.8249,848508.0
2022-11-29,17.6809,18.5448,17.1818,18.4488,1392747.0
2022-11-30,18.3624,19.1111,18.0361,18.7176,2083018.0
2022-12-01,16.4619,17.6905,15.9439,17.1146,3610776.0
2022-12-02,16.8055,17.6521,16.0779,17.4601,2108558.0
2022-12-03,16.8055,17.6521,16.0779,17.4601,2108558.0
2022-12-04,16.8055,17.6521,16.0779,17.4601,2108558.0
2022-12-05,17.297,17.6713,16.6922,16.7978,1497921.0
2022-12-06,16.5483,16.6154,15.9531,16.4715,1395349.0
2022-12-07,16.3467,16.5771,15.9915,16.4235,970631.0
2022-12-08,16.4523,16.9226,16.0779,16.8938,1012615.0
2022-12-09,16.6538,16.9898,15.9339,15.9339,1454899.0
2022-12-10,16.6538,16.9898,15.9339,15.9339,1454899.0
2022-12-11,16.6538,16.9898,15.9339,15.9339,1454899.0
2022-12-12,16.0107,16.3083,15.6268,16.1451,973429.0
2022-12-13,16.7315,17.0736,15.5783,16.1256,1422146.0
2022-12-14,16.1256,16.5263,15.7126,15.9399,772696.0
2022-12-15,15.6565,16.6338,15.4121,16.6044,1316088.0
2022-12-16,16.409,16.6044,15.3828,15.5001,1942329.0
2022-12-17,16.409,16.6044,15.3828,15.5001,1942329.0
2022-12-18,16.409,16.6044,15.3828,15.5001,1942329.0
2022-12-19,15.3633,15.6369,13.9462,14.1221,1379581.0
2022-12-20,13.8387,14.1025,13.2718,13.9071,1289167.0
2022-12-21,14.2589,14.4446,13.3891,13.4087,1296390.0
2022-12-22,13.1936,13.4868,12.5779,13.3305,1405634.0
2022-12-23,13.2034,14.3273,13.1252,14.2296,1093218.0
2022-12-24,13.2034,14.3273,13.1252,14.2296,1093218.0
2022-12-25,13.2034,14.3273,13.1252,14.2296,1093218.0
2022-12-26,13.2034,14.3273,13.1252,14.2296,1093218.0
2022-12-27,14.2589,14.7036,14.0634,14.601,1149738.0
2022-12-28,14.5716,15.075,13.9559,13.9657,1124831.0
2022-12-29,14.083,14.3957,13.8388,14.3371,1015610.0
2022-12-30,14.1514,14.5619,14.0781,14.3664,890705.0
2022-12-31,14.1514,14.5619,14.0781,14.3664,890705.0
2023-01-01,14.1514,14.5619,14.0781,14.3664,890705.0
2023-01-02,14.1514,14.5619,14.0781,14.3664,890705.0
2023-01-03,14.6205,14.8697,14.2589,14.5228,764914.0
2023-01-04,14.7378,15.6858,14.5521,15.3535,982106.0
2023-01-05,14.9333,15.6858,14.7964,15.676,898513.0
2023-01-06,16.0669,16.795,15.6858,16.5067,1332364.0
2023-01-07,16.0669,16.795,15.6858,16.5067,1332364.0
2023-01-08,16.0669,16.795,15.6858,16.5067,1332364.0
2023-01-09,16.5947,17.2983,16.1256,17.2397,1336049.0
2023-01-10,17.2104,18.0509,16.7901,18.0411,1016409.0
2023-01-11,18.1877,18.6568,18.0997,18.5395,1107250.0
2023-01-12,18.8034,18.8962,18.1975,18.8718,1000270.0
2023-01-13,18.7643,19.0966,17.6502,17.7674,907788.0
2023-01-14,18.7643,19.0966,17.6502,17.7674,907788.0
2023-01-15,18.7643,19.0966,17.6502,17.7674,907788.0
2023-01-16,18.7643,19.0966,17.6502,17.7674,907788.0
2023-01-17,17.8261,17.9043,16.8976,17.0247,896414.0
2023-01-18,17.1615,17.9238,16.6924,16.7119,1065131.0
2023-01-19,16.409,16.624,15.9985,16.2624,717141.0
2023-01-20,16.1451,16.8781,15.9301,16.6435,806970.0
2023-01-21,16.1451,16.8781,15.9301,16.6435,806970.0
2023-01-22,16.1451,16.8781,15.9301,16.6435,806970.0
2023-01-23,16.8097,16.9621,16.4969,16.751,725980.0
2023-01-24,16.2917,16.7901,15.7737,15.8519,859445.0
2023-01-25,15.5294,16.4188,15.1874,16.3503,775888.0
2023-01-26,16.4872,16.8488,15.6858,15.9008,752342.0
2023-01-27,15.8715,16.5458,15.8421,16.4774,724584.0
2023-01-28,15.8715,16.5458,15.8421,16.4774,724584.0
2023-01-29,15.8715,16.5458,15.8421,16.4774,724584.0
2023-01-30,16.2819,16.3699,15.373,15.4024,1029603.0
2023-01-31,15.4708,16.0767,15.4708,15.9887,1254966.0
2023-02-01,15.9594,17.1126,15.7346,17.0149,1287607.0
2023-02-02,17.3472,19.5168,17.2788,18.1388,2140766.0
2023-02-03,17.7186,18.1193,17.0149,17.0345,883838.0
2023-02-04,17.7186,18.1193,17.0149,17.0345,883838.0
2023-02-05,17.7186,18.1193,17.0149,17.0345,883838.0
2023-02-06,16.751,17.2788,16.5018,17.1322,843184.0
2023-02-07,16.966,17.3863,16.536,17.0736,983036.0
2023-02-08,16.9856,17.1615,16.6435,16.6533,878488.0
2023-02-09,16.8879,17.054,15.7933,15.9985,1067494.0
2023-02-10,15.891,16.1451,15.5685,16.0083,950275.0
2023-02-11,15.891,16.1451,15.5685,16.0083,950275.0
2023-02-12,15.891,16.1451,15.5685,16.0083,950275.0
2023-02-13,16.0669,16.751,15.764,16.5263,753698.0
2023-02-14,16.3308,16.3894,15.5587,16.2233,1196188.0
2023-02-15,16.1549,16.7022,15.9301,16.7022,1088358.0
2023-02-16,16.4383,17.0431,16.3503,16.5067,992590.0
2023-02-17,16.5556,16.58,15.8226,16.3699,1112889.0
2023-02-18,16.5556,16.58,15.8226,16.3699,1112889.0
2023-02-19,16.5556,16.58,15.8226,16.3699,1112889.0
2023-02-20,16.5556,16.58,15.8226,16.3699,1112889.0
2023-02-21,16.2722,16.536,15.4219,15.4512,1646682.0
2023-02-22,15.4415,15.9741,15.2851,15.4219,929758.0
2023-02-23,15.5392,15.5392,14.2589,14.5912,1061202.0
2023-02-24,14.21,14.6596,14.0732,14.5521,1091756.0
2023-02-25,14.21,14.6596,14.0732,14.5521,1091756.0
2023-02-26,14.21,14.6596,14.0732,14.5521,1091756.0
2023-02-27,14.7867,14.9333,13.9755,14.1416,1516439.0
2023-02-28,14.0341,14.5031,13.9559,14.0244,1776999.0
2023-03-01,13.9559,14.1221,13.1155,13.4184,2562096.0
2023-03-02,13.7605,15.618,13.5504,14.1807,4453013.0
2023-03-03,14.171,14.7818,13.8875,14.6401,1769516.0
2023-03-04,14.171,14.7818,13.8875,14.6401,1769516.0
2023-03-05,14.171,14.7818,13.8875,14.6401,1769516.0
2023-03-06,14.6205,14.6498,13.8631,14.083,1410901.0
2023-03-07,14.171,14.3371,13.78,13.9559,1010803.0
2023-03-08,13.995,14.3762,13.8045,14.2687,1225150.0
2023-03-09,14.3078,14.6401,13.6628,13.7312,1381860.0
2023-03-10,13.7214,13.7507,13.1546,13.4477,1243340.0
2023-03-11,13.7214,13.7507,13.1546,13.4477,1243340.0
2023-03-12,13.7214,13.7507,13.1546,13.4477,1243340.0
2023-03-13,13.0275,13.4575,12.6073,13.4184,2095010.0
2023-03-14,13.7898,13.9364,12.9591,13.1448,1039356.0
2023-03-15,12.7783,13.4673,12.7343,12.92,1755770.0
2023-03-16,12.84,13.07,12.495,12.82,1642497.0
2023-03-17,12.69,12.69,11.81,12.15,2947644.0
2023-03-18,12.69,12.69,11.81,12.15,2947644.0
2023-03-19,12.69,12.69,11.81,12.15,2947644.0
2023-03-20,12.17,12.5,11.08,11.42,2509563.0
2023-03-21,11.53,11.875,11.07,11.09,1454473.0
2023-03-22,11.15,11.46,10.51,10.52,1498738.0
2023-03-23,10.54,10.71,9.92,10.04,1822385.0
2023-03-24,9.95,10.35,9.78,10.26,1114278.0
2023-03-25,9.95,10.35,9.78,10.26,1114278.0
2023-03-26,9.95,10.35,9.78,10.26,1114278.0
2023-03-27,10.31,10.38,9.9001,10.33,1481876.0
2023-03-28,10.31,10.62,10.16,10.5,1009259.0
2023-03-29,10.66,10.742,10.05,10.31,1506778.0
2023-03-30,10.49,10.61,10.3,10.37,984052.0
2023-03-31,10.44,10.97,10.3764,10.96,1083307.0
2023-04-01,10.44,10.97,10.3764,10.96,1083307.0
2023-04-02,10.44,10.97,10.3764,10.96,1083307.0
2023-04-03,10.9,11.275,10.78,11.22,1554130.0
2023-04-04,11.32,11.52,11.02,11.5,1242623.0
2023-04-05,11.4,11.4,10.67,10.8,1244239.0
2023-04-06,10.76,10.81,10.5,10.73,1129839.0
2023-04-07,10.76,10.81,10.5,10.73,1129839.0
2023-04-08,10.76,10.81,10.5,10.73,1129839.0
2023-04-09,10.76,10.81,10.5,10.73,1129839.0
2023-04-10,10.67,11.43,10.62,11.35,1600573.0
2023-04-11,11.47,12.27,11.41,12.0,1460749.0
2023-04-12,12.15,12.21,10.92,10.96,1687735.0
2023-04-13,11.0,11.255,10.83,11.0,1658417.0
2023-04-14,11.1,11.55,10.25,10.44,1353120.0
2023-04-15,11.1,11.55,10.25,10.44,1353120.0
2023-04-16,11.1,11.55,10.25,10.44,1353120.0
2023-04-17,10.47,10.6,10.04,10.3,1231426.0
2023-04-18,10.24,10.31,9.81,10.12,1562600.0
2023-04-19,9.95,9.98,9.595,9.94,1663326.0
2023-04-20,9.76,10.3,9.69,9.73,1345870.0
2023-04-21,9.0,9.05,8.275,8.43,4259568.0
2023-04-22,9.0,9.05,8.275,8.43,4259568.0
2023-04-23,9.0,9.05,8.275,8.43,4259568.0
2023-04-24,8.46,9.345,8.46,9.3,2368848.0
2023-04-25,9.24,9.24,8.55,8.55,1621940.0
2023-04-26,8.61,8.81,8.45,8.5,1365069.0
2023-04-27,8.52,9.28,8.52,8.8,1518671.0
2023-04-28,8.78,9.13,8.78,8.99,1065075.0
2023-04-29,8.78,9.13,8.78,8.99,1065075.0
2023-04-30,8.78,9.13,8.78,8.99,1065075.0
2023-05-01,8.95,8.9969,8.63,8.74,1289851.0
2023-05-02,8.74,8.79,8.135,8.39,2131534.0
2023-05-03,8.39,8.91,8.39,8.6,1069692.0
2023-05-04,8.49,8.61,8.27,8.56,854413.0
2023-05-05,8.78,9.11,8.76,8.97,967109.0
2023-05-06,8.78,9.11,8.76,8.97,967109.0
2023-05-07,8.78,9.11,8.76,8.97,967109.0
2023-05-08,9.03,9.04,8.53,8.7,1038922.0
2023-05-09,8.53,8.86,8.35,8.83,981737.0
2023-05-10,9.0,9.12,8.45,8.68,904785.0
2023-05-11,8.66,8.76,8.42,8.43,780876.0
2023-05-12,8.4,8.47,8.11,8.3,1331665.0
2023-05-13,8.4,8.47,8.11,8.3,1331665.0
2023-05-14,8.4,8.47,8.11,8.3,1331665.0
2023-05-15,8.35,8.41,8.07,8.09,1844764.0
2023-05-16,8.05,8.09,7.615,7.72,1689053.0
2023-05-17,7.72,8.44,7.61,8.41,2319986.0
2023-05-18,8.3,8.4207,7.94,8.05,1432326.0
2023-05-19,8.0,8.14,7.83,7.88,1954326.0
2023-05-20,8.0,8.14,7.83,7.88,1954326.0
2023-05-21,8.0,8.14,7.83,7.88,1954326.0
2023-05-22,7.83,8.045,7.66,7.92,1346574.0
2023-05-23,7.8,8.06,7.62,7.69,1712396.0
2023-05-24,7.86,8.16,7.5,7.63,1445653.0
2023-05-25,7.63,7.6866,7.12,7.21,2356169.0
2023-05-26,5.87,6.62,5.67,6.25,6489965.0
2023-05-27,5.87,6.62,5.67,6.25,6489965.0
2023-05-28,5.87,6.62,5.67,6.25,6489965.0
2023-05-29,5.87,6.62,5.67,6.25,6489965.0
2023-05-30,6.3,6.33,5.2,5.4,6068896.0
2023-05-31,5.39,5.39,4.78,5.02,5539249.0
2023-06-01,4.96,5.13,4.82,4.87,3809621.0
2023-06-02,5.43,6.21,5.36,6.07,5915359.0
2023-06-03,5.43,6.21,5.36,6.07,5915359.0
2023-06-04,5.43,6.21,5.36,6.07,5915359.0
2023-06-05,5.94,6.33,5.895,5.9,3325415.0
2023-06-06,6.01,8.02,6.01,7.48,10799572.0
2023-06-07,7.54,7.89,7.19,7.56,3347965.0
2023-06-08,7.53,7.54,6.6,7.06,3136297.0
2023-06-09,7.19,7.46,6.605,6.65,2303876.0
2023-06-10,7.19,7.46,6.605,6.65,2303876.0
2023-06-11,7.19,7.46,6.605,6.65,2303876.0
2023-06-12,6.63,6.8,6.4015,6.76,1540687.0
2023-06-13,6.97,8.185,6.7686,7.93,6075571.0
2023-06-14,7.85,7.85,7.32,7.53,3179284.0
2023-06-15,7.73,8.68,7.56,8.48,4420752.0
2023-06-16,8.52,8.52,7.48,7.58,10650886.0
2023-06-17,8.52,8.52,7.48,7.58,10650886.0
2023-06-18,8.52,8.52,7.48,7.58,10650886.0
2023-06-19,8.52,8.52,7.48,7.58,10650886.0
2023-06-20,7.48,7.49,6.87,7.2,2895118.0
2023-06-21,7.15,8.115,7.0,7.9,3578593.0
2023-06-22,7.925,7.98,7.49,7.78,1807602.0
2023-06-23,7.79,8.59,7.73,8.59,4109069.0
2023-06-24,7.79,8.59,7.73,8.59,4109069.0
2023-06-25,7.79,8.59,7.73,8.59,4109069.0
2023-06-26,8.54,8.98,8.3,8.72,2376482.0
2023-06-27,8.7,9.31,8.45,9.15,2398769.0
2023-06-28,9.1,9.125,8.305,8.59,1845471.0
2023-06-29,8.6,8.775,8.225,8.76,1940853.0
2023-06-30,8.8,9.03,8.61,8.83,1792064.0
2023-07-01,8.8,9.03,8.61,8.83,1792064.0
2023-07-02,8.8,9.03,8.61,8.83,1792064.0
2023-07-03,8.82,9.16,8.79,9.09,968668.0
2023-07-04,8.82,9.16,8.79,9.09,968668.0
2023-07-05,9.62,9.62,8.36,9.35,2925227.0
2023-07-06,9.12,9.17,8.63,9.06,1410523.0
2023-07-07,9.06,9.6106,9.06,9.36,1548731.0
2023-07-08,9.06,9.6106,9.06,9.36,1548731.0
2023-07-09,9.06,9.6106,9.06,9.36,1548731.0
2023-07-10,9.36,10.02,9.18,9.94,2018989.0
2023-07-11,10.07,10.41,9.64,9.8,1951423.0
2023-07-12,10.07,10.15,9.475,9.71,1711786.0
2023-07-13,9.63,9.68,9.03,9.05,2396005.0
2023-07-14,9.07,9.19,8.5512,8.71,1412769.0
2023-07-15,9.07,9.19,8.5512,8.71,1412769.0
2023-07-16,9.07,9.19,8.5512,8.71,1412769.0
2023-07-17,8.5,8.63,8.27,8.37,926689.0
2023-07-18,8.25,9.11,8.22,8.86,1485915.0
2023-07-19,9.01,9.605,8.94,9.31,1555585.0
2023-07-20,9.42,9.498,9.18,9.33,913264.0
2023-07-21,9.47,9.5,8.83,8.9,1120977.0
2023-07-22,9.47,9.5,8.83,8.9,1120977.0
2023-07-23,9.47,9.5,8.83,8.9,1120977.0
2023-07-24,8.95,9.51,8.95,9.48,1318248.0
2023-07-25,9.49,9.73,9.3838,9.45,943464.0
2023-07-26,9.37,10.26,9.33,10.19,1512919.0
2023-07-27,10.3,10.92,9.97,10.1,1545098.0
2023-07-28,10.2,10.4801,10.07,10.35,809332.0
2023-07-29,10.2,10.4801,10.07,10.35,809332.0
2023-07-30,10.2,10.4801,10.07,10.35,809332.0
2023-07-31,10.49,11.06,10.24,10.25,1220844.0
2023-08-01,10.09,10.11,9.61,9.88,952440.0
2023-08-02,9.83,9.8663,9.1994,9.38,1537118.0
2023-08-03,9.3,10.0,9.295,9.69,1070623.0
2023-08-04,9.65,10.1999,9.63,9.91,946307.0
2023-08-05,9.65,10.1999,9.63,9.91,946307.0
2023-08-06,9.65,10.1999,9.63,9.91,946307.0
2023-08-07,10.02,10.11,9.72,9.75,724991.0
2023-08-08,9.62,9.65,9.13,9.15,1262502.0
2023-08-09,9.1,9.31,8.94,8.95,749475.0
2023-08-10,9.05,9.28,8.671,8.74,698902.0
2023-08-11,8.66,8.72,8.39,8.5,780333.0
2023-08-12,8.66,8.72,8.39,8.5,780333.0
2023-08-13,8.66,8.72,8.39,8.5,780333.0
2023-08-14,8.5,8.53,8.02,8.51,1043584.0
2023-08-15,8.44,8.96,8.04,8.48,2990399.0
2023-08-16,8.48,8.7,8.05,8.05,941670.0
2023-08-17,8.14,8.355,7.42,7.47,1452111.0
2023-08-18,7.34,7.65,7.22,7.32,1689990.0
2023-08-19,7.34,7.65,7.22,7.32,1689990.0
2023-08-20,7.34,7.65,7.22,7.32,1689990.0
2023-08-21,7.29,7.61,6.75,6.75,1471580.0
2023-08-22,6.73,6.81,6.17,6.56,2083184.0
2023-08-23,6.49,6.63,6.27,6.42,1393949.0
2023-08-24,6.42,6.525,6.015,6.1,1145789.0
2023-08-25,6.15,6.28,6.05,6.13,818796.0
2023-08-26,6.15,6.28,6.05,6.13,818796.0
2023-08-27,6.15,6.28,6.05,6.13,818796.0
2023-08-28,6.16,6.35,6.075,6.28,1329570.0
2023-08-29,7.51,8.3988,7.05,7.96,15654076.0
2023-08-30,7.78,8.12,6.915,6.95,2798950.0
2023-08-31,6.9,7.11,6.13,6.2,2692174.0
2023-09-01,6.22,6.535,6.215,6.4,1372159.0
2023-09-02,6.22,6.535,6.215,6.4,1372159.0
2023-09-03,6.22,6.535,6.215,6.4,1372159.0
2023-09-04,6.22,6.535,6.215,6.4,1372159.0
2023-09-05,6.28,6.39,5.99,5.99,1837565.0
2023-09-06,5.94,6.23,5.925,6.1,1519412.0
2023-09-07,6.0,6.08,5.84,5.93,1958846.0
2023-09-08,5.9,5.95,5.585,5.64,1661203.0
2023-09-09,5.9,5.95,5.585,5.64,1661203.0
2023-09-10,5.9,5.95,5.585,5.64,1661203.0
2023-09-11,5.62,6.07,5.6,5.89,1491227.0
2023-09-12,5.88,6.15,5.71,5.75,1140523.0
2023-09-13,5.72,5.88,5.45,5.51,1903658.0
2023-09-14,5.57,5.69,5.4,5.44,1377233.0
2023-09-15,5.37,5.53,5.275,5.35,1731609.0
2023-09-16,5.37,5.53,5.275,5.35,1731609.0
2023-09-17,5.37,5.53,5.275,5.35,1731609.0
2023-09-18,5.32,5.485,5.17,5.24,1707471.0
2023-09-19,5.22,5.2878,5.03,5.17,1417815.0
2023-09-20,5.22,5.46,5.16,5.21,1050230.0
2023-09-21,5.11,5.23,5.0,5.04,1452837.0
2023-09-22,5.1,5.19,4.88,4.93,999778.0
2023-09-23,5.1,5.19,4.88,4.93,999778.0
2023-09-24,5.1,5.19,4.88,4.93,999778.0
2023-09-25,4.88,4.92,4.755,4.83,1242111.0
2023-09-26,4.74,4.85,4.54,4.54,1904588.0
2023-09-27,4.63,4.79,4.3857,4.52,1548874.0
2023-09-28,4.5,5.02,4.465,4.84,2231539.0
2023-09-29,4.95,5.22,4.95,5.11,2154515.0
2023-09-30,4.95,5.22,4.95,5.11,2154515.0
2023-10-01,4.95,5.22,4.95,5.11,2154515.0
2023-10-02,5.1,5.18,4.62,4.71,2114140.0
2023-10-03,4.67,4.725,4.31,4.36,2505956.0
2023-10-04,4.34,4.54,4.05,4.15,2349235.0
2023-10-05,4.13,4.1823,3.9,3.98,1724272.0
2023-10-06,3.89,4.23,3.7313,4.13,1668746.0
2023-10-07,3.89,4.23,3.7313,4.13,1668746.0
2023-10-08,3.89,4.23,3.7313,4.13,1668746.0
2023-10-09,4.06,4.32,4.0,4.28,1139564.0
2023-10-10,4.305,4.865,4.285,4.74,1635886.0
2023-10-11,4.73,4.84,4.45,4.52,1313355.0
2023-10-12,4.57,4.57,4.05,4.15,1411641.0
2023-10-13,4.16,4.48,4.02,4.35,934840.0
2023-10-14,4.16,4.48,4.02,4.35,934840.0
2023-10-15,4.16,4.48,4.02,4.35,934840.0
2023-10-16,4.44,4.75,4.31,4.66,1590287.0
2023-10-17,4.65,5.06,4.64,4.77,1679435.0
2023-10-18,4.7,4.99,4.6641,4.9,1550365.0
2023-10-19,4.77,4.86,4.595,4.7,1370818.0
2023-10-20,4.67,5.0006,4.56,4.85,1414437.0
2023-10-21,4.67,5.0006,4.56,4.85,1414437.0
