,PFE US Equity,PFE US Equity,PFE US Equity,PFE US Equity,PFE US Equity
2022-07-06,47.1699,48.3756,47.1151,48.1838,21305527.0
2022-07-07,48.3665,48.9054,48.2203,48.7958,17847629.0
2022-07-08,48.4578,49.2525,48.1929,48.5674,11322704.0
2022-07-09,48.4578,49.2525,48.1929,48.5674,11322704.0
2022-07-10,48.4578,49.2525,48.1929,48.5674,11322704.0
2022-07-11,48.4121,49.0881,48.1838,48.3117,12924938.0
2022-07-12,48.129,48.2112,47.2292,47.5352,14633528.0
2022-07-13,47.3708,47.7819,47.0511,47.3069,12927324.0
2022-07-14,46.3569,47.1242,46.2473,46.9415,14023836.0
2022-07-15,46.6218,47.4165,46.0646,47.2703,19885710.0
2022-07-16,46.6218,47.4165,46.0646,47.2703,19885710.0
2022-07-17,46.6218,47.4165,46.0646,47.2703,19885710.0
2022-07-18,47.4622,47.4713,46.1468,46.3569,15742859.0
2022-07-19,46.6218,47.0511,46.2245,46.9232,13402113.0
2022-07-20,46.9415,47.0054,46.1411,46.4208,12774396.0
2022-07-21,46.1925,46.7131,45.8362,46.6949,15103832.0
2022-07-22,46.8228,47.0694,46.5396,46.7954,10932118.0
2022-07-23,46.8228,47.0694,46.5396,46.7954,10932118.0
2022-07-24,46.8228,47.0694,46.5396,46.7954,10932118.0
2022-07-25,46.8958,47.3845,46.8958,47.2886,12995817.0
2022-07-26,47.3526,48.2751,47.2338,47.7727,16632506.0
2022-07-27,47.4439,47.7311,46.7543,47.453,19203522.0
2022-07-28,46.8041,48.1711,45.1978,46.689,38984890.0
2022-07-29,46.5417,46.6798,45.3635,46.4957,25037899.0
2022-07-30,46.5417,46.6798,45.3635,46.4957,25037899.0
2022-07-31,46.5417,46.6798,45.3635,46.4957,25037899.0
2022-08-01,46.3208,47.2229,46.1643,46.5878,19709862.0
2022-08-02,46.8547,47.3794,45.6856,45.7409,17802024.0
2022-08-03,45.8329,46.0907,45.4187,45.8974,16500076.0
2022-08-04,45.9342,46.0677,45.299,45.8974,17026274.0
2022-08-05,45.6948,45.9986,45.1636,45.3542,16376601.0
2022-08-06,45.6948,45.9986,45.1636,45.3542,16376601.0
2022-08-07,45.6948,45.9986,45.1636,45.3542,16376601.0
2022-08-08,45.4647,45.8513,45.0505,45.6304,16077441.0
2022-08-09,45.7961,46.1275,45.5844,45.8237,12095585.0
2022-08-10,45.9572,46.0677,45.4555,45.9802,17355136.0
2022-08-11,44.3877,45.2254,44.0103,44.4521,44048790.0
2022-08-12,44.6915,46.3852,44.6915,46.1275,25835465.0
2022-08-13,44.6915,46.3852,44.6915,46.1275,25835465.0
2022-08-14,44.6915,46.3852,44.6915,46.1275,25835465.0
2022-08-15,45.9986,46.0861,45.4601,45.7961,15797763.0
2022-08-16,45.4555,46.1919,45.4371,45.8974,12874773.0
2022-08-17,45.704,45.8974,45.3358,45.3542,13607173.0
2022-08-18,45.4647,45.5842,44.535,44.7191,18916324.0
2022-08-19,44.9584,45.5153,44.8572,45.2438,15350198.0
2022-08-20,44.9584,45.5153,44.8572,45.2438,15350198.0
2022-08-21,44.9584,45.5153,44.8572,45.2438,15350198.0
2022-08-22,45.299,45.4693,44.8618,45.0137,13601214.0
2022-08-23,44.5718,44.6639,43.9643,44.1944,16248857.0
2022-08-24,44.0931,44.1944,43.6145,43.6605,15551472.0
2022-08-25,43.7433,44.1392,43.5132,44.0931,14460001.0
2022-08-26,43.8354,44.1484,42.9894,43.099,16546733.0
2022-08-27,43.8354,44.1484,42.9894,43.099,16546733.0
2022-08-28,43.8354,44.1484,42.9894,43.099,16546733.0
2022-08-29,42.6893,42.9793,42.4546,42.5559,13400450.0
2022-08-30,42.6571,42.6663,42.1554,42.2061,16303015.0
2022-08-31,42.3533,42.6065,41.5433,41.6353,26416771.0
2022-09-01,41.5525,42.9425,41.5525,42.9241,19947618.0
2022-09-02,43.0253,43.0806,41.9115,42.068,14667687.0
2022-09-03,43.0253,43.0806,41.9115,42.068,14667687.0
2022-09-04,43.0253,43.0806,41.9115,42.068,14667687.0
2022-09-05,43.0253,43.0806,41.9115,42.068,14667687.0
2022-09-06,42.3073,42.7492,41.9115,42.1232,17153474.0
2022-09-07,42.068,42.5374,41.7734,42.4638,15378914.0
2022-09-08,42.3625,43.3751,42.2245,43.3383,18271038.0
2022-09-09,43.4488,44.176,43.3567,44.0379,17509282.0
2022-09-10,43.4488,44.176,43.3567,44.0379,17509282.0
2022-09-11,43.4488,44.176,43.3567,44.0379,17509282.0
2022-09-12,44.2588,44.5074,43.8998,43.9643,13744796.0
2022-09-13,43.3843,43.5592,42.3625,42.519,16603176.0
2022-09-14,42.5282,42.7215,42.1416,42.4822,17162514.0
2022-09-15,42.4454,42.6111,42.068,42.2889,15801972.0
2022-09-16,42.427,42.9149,42.0127,42.3717,30629508.0
2022-09-17,42.427,42.9149,42.0127,42.3717,30629508.0
2022-09-18,42.427,42.9149,42.0127,42.3717,30629508.0
2022-09-19,42.0496,42.2337,41.2211,41.8286,16256161.0
2022-09-20,41.4236,41.6721,40.9081,41.2119,15368999.0
2022-09-21,41.2487,41.4052,40.411,40.4294,17505210.0
2022-09-22,40.1993,41.4236,40.0612,41.0278,18508104.0
2022-09-23,40.9081,41.0186,40.1119,40.5767,18871669.0
2022-09-24,40.9081,41.0186,40.1119,40.5767,18871669.0
2022-09-25,40.9081,41.0186,40.1119,40.5767,18871669.0
2022-09-26,40.3282,40.8069,40.1993,40.3466,18680218.0
2022-09-27,40.7056,41.037,40.2591,40.5859,21562666.0
2022-09-28,41.1198,41.2487,40.701,40.8989,16532559.0
2022-09-29,40.8805,41.0738,40.4571,40.6504,13559863.0
2022-09-30,40.6596,41.06,40.2545,40.2822,22962293.0
2022-10-01,40.6596,41.06,40.2545,40.2822,22962293.0
2022-10-02,40.6596,41.06,40.2545,40.2822,22962293.0
2022-10-03,40.5675,40.7608,40.0336,40.632,22834282.0
2022-10-04,40.7332,41.2763,40.5859,40.9265,28198847.0
2022-10-05,40.6135,40.8437,40.2085,40.6135,15673442.0
2022-10-06,40.2822,40.296,39.6194,39.6654,22068158.0
2022-10-07,39.6286,39.6286,38.5891,38.9566,20095005.0
2022-10-08,39.6286,39.6286,38.5891,38.9566,20095005.0
2022-10-09,39.6286,39.6286,38.5891,38.9566,20095005.0
2022-10-10,38.9842,39.2328,38.4319,38.4319,17888002.0
2022-10-11,38.3491,39.1867,38.1511,38.5884,20981150.0
2022-10-12,38.7449,39.7114,38.5884,38.6896,18803628.0
2022-10-13,38.4411,39.7298,38.3859,39.5641,23135226.0
2022-10-14,39.4813,39.9278,38.9934,39.4537,16983573.0
2022-10-15,39.4813,39.9278,38.9934,39.4537,16983573.0
2022-10-16,39.4813,39.9278,38.9934,39.4537,16983573.0
2022-10-17,39.7575,40.3282,39.7575,40.1809,16678396.0
2022-10-18,40.5491,40.8345,40.1534,40.5859,18442763.0
2022-10-19,40.4202,40.5675,39.3432,39.6838,23054685.0
2022-10-20,39.8311,39.96,39.4193,39.4997,17714964.0
2022-10-21,39.8679,41.5709,39.5734,41.3776,36575713.0
2022-10-22,39.8679,41.5709,39.5734,41.3776,36575713.0
2022-10-23,39.8679,41.5709,39.5734,41.3776,36575713.0
2022-10-24,41.4926,42.2245,41.4098,41.9207,24971991.0
2022-10-25,41.6721,42.1784,41.3223,41.9667,23126979.0
2022-10-26,42.2705,42.9425,41.9943,42.3994,21413029.0
2022-10-27,42.1692,42.4435,42.0496,42.1048,20377727.0
2022-10-28,42.3257,43.7433,42.2797,43.6605,27854043.0
2022-10-29,42.3257,43.7433,42.2797,43.6605,27854043.0
2022-10-30,42.3257,43.7433,42.2797,43.6605,27854043.0
2022-10-31,43.3383,43.6191,42.8412,42.8504,29961713.0
2022-11-01,44.1852,44.5718,43.6329,44.1944,30614537.0
2022-11-02,43.9735,44.3417,43.2186,43.3291,25813065.0
2022-11-03,43.0413,43.4498,42.8556,43.2363,20124634.0
2022-11-04,44.0718,44.1368,43.2734,43.8397,24528468.0
2022-11-05,44.0718,44.1368,43.2734,43.8397,24528468.0
2022-11-06,44.0718,44.1368,43.2734,43.8397,24528468.0
2022-11-07,43.784,44.2389,43.4034,43.719,20304409.0
2022-11-08,43.6726,44.3318,43.3987,43.9604,18054518.0
2022-11-09,43.784,44.0997,43.3569,43.3755,15348092.0
2022-11-10,44.1229,44.3318,43.4962,43.9883,20480615.0
2022-11-11,43.7005,44.2807,42.9949,44.1925,20909838.0
2022-11-12,43.7005,44.2807,42.9949,44.1925,20909838.0
2022-11-13,43.7005,44.2807,42.9949,44.1925,20909838.0
2022-11-14,44.5546,46.2536,44.4989,45.7151,25876172.0
2022-11-15,45.808,45.9797,44.731,45.0931,25440490.0
2022-11-16,45.3066,45.548,44.6103,44.6103,15822201.0
2022-11-17,44.3782,45.0235,44.1275,44.8703,13237454.0
2022-11-18,45.1581,45.3345,44.4432,44.7774,20666479.0
2022-11-19,45.1581,45.3345,44.4432,44.7774,20666479.0
2022-11-20,45.1581,45.3345,44.4432,44.7774,20666479.0
2022-11-21,44.6567,44.8238,44.3039,44.731,14735974.0
2022-11-22,44.8795,45.7217,44.7867,45.5666,16358550.0
2022-11-23,45.4552,45.6966,45.0467,45.353,10710793.0
2022-11-24,45.4552,45.6966,45.0467,45.353,10710793.0
2022-11-25,45.4273,45.6966,45.3391,45.6873,6760162.0
2022-11-26,45.4273,45.6966,45.3391,45.6873,6760162.0
2022-11-27,45.4273,45.6966,45.3391,45.6873,6760162.0
2022-11-28,45.6594,46.1793,45.548,46.0215,20704896.0
2022-11-29,45.9565,46.1143,45.5805,45.9472,17160870.0
2022-11-30,46.0865,46.5414,45.5294,46.5414,35572670.0
2022-12-01,46.7085,47.493,46.6807,47.4234,23592586.0
2022-12-02,46.9406,47.6509,46.8664,47.2656,16881642.0
2022-12-03,46.9406,47.6509,46.8664,47.2656,16881642.0
2022-12-04,46.9406,47.6509,46.8664,47.2656,16881642.0
2022-12-05,47.2656,47.377,46.741,47.0985,17959788.0
2022-12-06,47.0381,47.2099,45.6594,46.1515,21787073.0
2022-12-07,46.1886,47.4884,46.1886,46.6435,15929936.0
2022-12-08,46.5878,48.1522,46.4393,48.0733,26116792.0
2022-12-09,48.0454,49.0574,47.934,48.0176,19933540.0
2022-12-10,48.0454,49.0574,47.934,48.0176,19933540.0
2022-12-11,48.0454,49.0574,47.934,48.0176,19933540.0
2022-12-12,48.389,48.8253,48.0454,48.4261,18532230.0
2022-12-13,49.2988,50.1715,49.0945,49.2709,29461763.0
2022-12-14,49.3359,50.9978,49.1131,50.58,36260307.0
2022-12-15,50.1994,50.5336,49.5727,49.7723,21630297.0
2022-12-16,49.2152,49.3359,47.7205,47.7205,65689492.0
2022-12-17,49.2152,49.3359,47.7205,47.7205,65689492.0
2022-12-18,49.2152,49.3359,47.7205,47.7205,65689492.0
2022-12-19,47.8319,48.1011,47.066,47.6834,16081888.0
2022-12-20,47.5441,47.8226,47.2006,47.6462,12433844.0
2022-12-21,47.9108,48.4261,47.5348,47.9619,12925025.0
2022-12-22,47.7298,47.999,47.3027,47.9433,14824093.0
2022-12-23,47.8644,48.2311,47.5719,48.1197,10666541.0
2022-12-24,47.8644,48.2311,47.5719,48.1197,10666541.0
2022-12-25,47.8644,48.2311,47.5719,48.1197,10666541.0
2022-12-26,47.8644,48.2311,47.5719,48.1197,10666541.0
2022-12-27,48.1476,48.2126,47.3955,47.4698,12033763.0
2022-12-28,47.3955,47.7112,47.117,47.1634,10053917.0
2022-12-29,47.3677,47.9665,47.3398,47.6555,8971290.0
2022-12-30,47.6184,47.7205,47.1124,47.5719,11396189.0
2022-12-31,47.6184,47.7205,47.1124,47.5719,11396189.0
2023-01-01,47.6184,47.7205,47.1124,47.5719,11396189.0
2023-01-02,47.6184,47.7205,47.1124,47.5719,11396189.0
2023-01-03,47.3584,47.6509,47.182,47.5905,15603793.0
2023-01-04,46.69,47.0056,45.9769,46.5414,21808425.0
2023-01-05,46.17,46.4114,45.418,46.1051,20057412.0
2023-01-06,46.4021,47.9062,46.0122,47.2749,29635946.0
2023-01-07,46.4021,47.9062,46.0122,47.2749,29635946.0
2023-01-08,46.4021,47.9062,46.0122,47.2749,29635946.0
2023-01-09,46.4671,46.6621,44.8517,44.926,30839126.0
2023-01-10,44.8888,45.0002,43.9883,44.2111,29212004.0
2023-01-11,44.2854,44.3225,43.5055,44.0533,23022229.0
2023-01-12,43.8861,44.3039,43.2455,44.2946,23345252.0
2023-01-13,44.0997,44.7124,44.0904,44.4246,18737546.0
2023-01-14,44.0997,44.7124,44.0904,44.4246,18737546.0
2023-01-15,44.0997,44.7124,44.0904,44.4246,18737546.0
2023-01-16,44.0997,44.7124,44.0904,44.4246,18737546.0
2023-01-17,43.2084,43.3941,42.4378,42.7813,29391409.0
2023-01-18,42.2846,42.5678,41.7508,41.7786,33834985.0
2023-01-19,41.5187,42.0293,41.4444,41.7415,26614860.0
2023-01-20,42.0386,42.1779,41.5233,41.8808,25197558.0
2023-01-21,42.0386,42.1779,41.5233,41.8808,25197558.0
2023-01-22,42.0386,42.1779,41.5233,41.8808,25197558.0
2023-01-23,41.8158,42.0757,41.6115,41.7601,19398550.0
2023-01-24,41.6997,41.7322,40.9895,41.5094,18853127.0
2023-01-25,41.8065,41.8807,41.3934,41.8436,20827990.0
2023-01-26,41.4126,41.5063,40.8598,41.4595,38465463.0
2023-01-27,41.4314,41.5438,41.0191,41.0285,23798610.0
2023-01-28,41.4314,41.5438,41.0191,41.0285,23798610.0
2023-01-29,41.4314,41.5438,41.0191,41.0285,23798610.0
2023-01-30,41.0285,41.3517,40.6584,40.8036,24402234.0
2023-01-31,40.2883,41.4829,40.0072,41.3752,49722474.0
2023-02-01,41.1362,41.3939,40.6725,41.1971,24482321.0
2023-02-02,40.8786,41.6562,40.7568,41.5438,35279247.0
2023-02-03,41.5579,41.5907,41.1128,41.2815,23741990.0
2023-02-04,41.5579,41.5907,41.1128,41.2815,23741990.0
2023-02-05,41.5579,41.5907,41.1128,41.2815,23741990.0
2023-02-06,41.4033,41.5063,40.9676,41.0004,18071239.0
2023-02-07,41.0566,41.1316,40.5231,40.8411,22999453.0
2023-02-08,40.8036,41.3189,40.7849,41.2065,19362311.0
2023-02-09,41.3377,41.5298,40.5132,40.6069,20809245.0
2023-02-10,40.7568,41.2065,40.5319,41.1128,18619569.0
2023-02-11,40.7568,41.2065,40.5319,41.1128,18619569.0
2023-02-12,40.7568,41.2065,40.5319,41.1128,18619569.0
2023-02-13,40.9254,41.2346,40.7662,41.2159,17878022.0
2023-02-14,41.3096,41.4126,40.8317,40.9629,17506900.0
2023-02-15,40.6818,40.8598,40.3914,40.5881,18999277.0
2023-02-16,40.4289,40.457,40.0728,40.2415,17832042.0
2023-02-17,40.1853,40.635,39.8948,40.4851,18293446.0
2023-02-18,40.1853,40.635,39.8948,40.4851,18293446.0
2023-02-19,40.1853,40.635,39.8948,40.4851,18293446.0
2023-02-20,40.1853,40.635,39.8948,40.4851,18293446.0
2023-02-21,40.1103,40.2227,39.9323,40.0072,17356574.0
2023-02-22,40.026,40.1806,39.6418,39.7074,17394203.0
2023-02-23,39.6231,40.0541,39.5575,39.6325,21104327.0
2023-02-24,39.3795,39.3982,38.8876,39.1171,16806099.0
2023-02-25,39.3795,39.3982,38.8876,39.1171,16806099.0
2023-02-26,39.3795,39.3982,38.8876,39.1171,16806099.0
2023-02-27,38.8267,39.0984,38.1615,38.2083,26370306.0
2023-02-28,37.946,38.1426,37.5618,38.0116,31086883.0
2023-03-01,38.0022,38.1896,37.604,37.6462,21104422.0
2023-03-02,37.5337,38.2083,37.2948,38.0584,19112801.0
2023-03-03,38.3301,38.5831,38.1708,38.555,20922034.0
2023-03-04,38.3301,38.5831,38.1708,38.555,20922034.0
2023-03-05,38.3301,38.5831,38.1708,38.555,20922034.0
2023-03-06,38.4988,38.658,38.2458,38.5175,19434763.0
2023-03-07,38.4707,38.5362,37.5712,37.7961,23205788.0
2023-03-08,37.7773,38.0086,37.3885,37.5899,16756134.0
2023-03-09,37.8616,38.0116,36.831,36.9716,18585103.0
2023-03-10,36.8123,37.4119,36.7561,36.906,26328104.0
2023-03-11,36.8123,37.4119,36.7561,36.906,26328104.0
2023-03-12,36.8123,37.4119,36.7561,36.906,26328104.0
2023-03-13,36.7795,37.9507,36.7795,37.3463,35299377.0
2023-03-14,37.5244,37.618,37.0278,37.3838,24583595.0
2023-03-15,37.2526,37.9741,36.9716,37.7398,25498384.0
2023-03-16,37.5337,37.9366,37.2152,37.8242,21100883.0
2023-03-17,38.0631,38.2177,37.4634,37.5712,57457785.0
2023-03-18,38.0631,38.2177,37.4634,37.5712,57457785.0
2023-03-19,38.0631,38.2177,37.4634,37.5712,57457785.0
2023-03-20,37.6087,38.2833,37.4213,38.2364,20825382.0
2023-03-21,38.2833,38.3301,37.768,38.0959,19981978.0
2023-03-22,38.1334,38.2739,37.4681,37.4869,15444160.0
2023-03-23,37.6368,37.9433,37.4775,37.6462,16958146.0
2023-03-24,37.5618,37.9038,37.3602,37.8429,17221115.0
2023-03-25,37.5618,37.9038,37.3602,37.8429,17221115.0
2023-03-26,37.5618,37.9038,37.3602,37.8429,17221115.0
2023-03-27,37.9835,38.0584,37.4494,37.6836,20262829.0
2023-03-28,37.6649,37.7586,37.3463,37.4681,13537518.0
2023-03-29,37.6274,37.7305,37.4681,37.7117,14429511.0
2023-03-30,37.871,37.9366,37.7117,37.8335,12634521.0
2023-03-31,37.9928,38.2552,37.7398,38.2271,23393576.0
2023-04-01,37.9928,38.2552,37.7398,38.2271,23393576.0
2023-04-02,37.9928,38.2552,37.7398,38.2271,23393576.0
2023-04-03,38.124,38.8518,38.0865,38.7424,20817194.0
2023-04-04,38.8267,38.911,38.1896,38.3207,19514531.0
2023-04-05,38.6815,39.5575,38.5737,38.9298,29697621.0
2023-04-06,39.2858,39.4404,38.7651,38.8829,25931833.0
2023-04-07,39.2858,39.4404,38.7651,38.8829,25931833.0
2023-04-08,39.2858,39.4404,38.7651,38.8829,25931833.0
2023-04-09,39.2858,39.4404,38.7651,38.8829,25931833.0
2023-04-10,38.555,39.1078,38.5269,39.0984,15137290.0
2023-04-11,39.164,39.342,39.0703,39.1546,15304123.0
2023-04-12,39.0047,39.1546,38.6674,38.7611,17035066.0
2023-04-13,38.911,39.0703,38.6908,38.8548,22880859.0
2023-04-14,38.8876,39.0797,38.3489,38.5925,20627484.0
2023-04-15,38.8876,39.0797,38.3489,38.5925,20627484.0
2023-04-16,38.8876,39.0797,38.3489,38.5925,20627484.0
2023-04-17,38.5269,38.6768,38.377,38.5831,17608635.0
2023-04-18,38.6768,38.7236,37.9741,37.9928,18541480.0
2023-04-19,37.8804,38.0022,37.6649,37.7024,17214344.0
2023-04-20,37.5525,37.6555,37.2807,37.337,20131599.0
2023-04-21,37.5618,37.7586,37.3885,37.6743,19227109.0
2023-04-22,37.5618,37.7586,37.3885,37.6743,19227109.0
2023-04-23,37.5618,37.7586,37.3885,37.6743,19227109.0
2023-04-24,37.6555,37.6649,37.2058,37.3932,17633652.0
2023-04-25,37.2433,37.4025,36.8076,36.8498,24492373.0
2023-04-26,36.6905,36.7186,35.9784,36.1939,22401426.0
2023-04-27,36.1845,36.3813,35.8941,36.297,22434048.0
2023-04-28,36.2595,36.4562,36.1798,36.4375,21015333.0
2023-04-29,36.2595,36.4562,36.1798,36.4375,21015333.0
2023-04-30,36.2595,36.4562,36.1798,36.4375,21015333.0
2023-05-01,36.5406,37.0278,36.4094,36.7373,23917757.0
2023-05-02,36.8123,37.5853,36.1939,36.5968,38834136.0
2023-05-03,36.728,36.906,35.9409,36.0253,27721928.0
2023-05-04,35.7629,36.0065,35.6224,35.8191,23675132.0
2023-05-05,35.9597,36.0721,35.688,36.0627,19225050.0
2023-05-06,35.9597,36.0721,35.688,36.0627,19225050.0
2023-05-07,35.9597,36.0721,35.688,36.0627,19225050.0
2023-05-08,36.1002,36.2876,35.9316,36.2314,20101723.0
2023-05-09,36.0534,36.2314,35.969,36.0534,15987904.0
2023-05-10,36.2314,36.2782,35.6786,35.8847,15858223.0
2023-05-11,35.6101,35.6574,35.236,35.5911,28566365.0
2023-05-12,35.6195,35.7237,35.2596,35.3733,16541294.0
2023-05-13,35.6195,35.7237,35.2596,35.3733,16541294.0
2023-05-14,35.6195,35.7237,35.2596,35.3733,16541294.0
2023-05-15,35.3259,35.3828,35.0465,35.1933,16650412.0
2023-05-16,35.0608,35.2691,34.8808,35.0513,25451711.0
2023-05-17,35.0229,35.0892,34.5777,34.805,23206392.0
2023-05-18,34.7672,34.8335,34.2557,34.5493,27772415.0
2023-05-19,34.7103,35.6612,34.5872,34.824,33068322.0
2023-05-20,34.7103,35.6612,34.5872,34.824,33068322.0
2023-05-21,34.7103,35.6612,34.5872,34.824,33068322.0
2023-05-22,34.9092,36.8081,34.805,36.6992,85718553.0
2023-05-23,36.5098,38.0156,35.9889,37.5421,75379535.0
2023-05-24,37.9777,38.0156,36.5571,36.5855,39326373.0
2023-05-25,36.4719,36.4719,35.6574,35.8279,30266597.0
2023-05-26,36.0268,36.4056,35.5755,35.6101,20234632.0
2023-05-27,36.0268,36.4056,35.5755,35.6101,20234632.0
2023-05-28,36.0268,36.4056,35.5755,35.6101,20234632.0
2023-05-29,36.0268,36.4056,35.5755,35.6101,20234632.0
2023-05-30,35.3828,35.3828,34.966,35.0513,24371098.0
2023-05-31,35.1365,36.1972,34.9187,36.0078,46166333.0
2023-06-01,36.1025,36.1878,35.7048,36.0078,20256137.0
2023-06-02,36.2257,36.614,36.1404,36.3298,22736353.0
2023-06-03,36.2257,36.614,36.1404,36.3298,22736353.0
2023-06-04,36.2257,36.614,36.1404,36.3298,22736353.0
2023-06-05,36.4435,36.9502,36.3109,36.6045,19785267.0
2023-06-06,36.756,36.8034,36.2666,36.3393,19508225.0
2023-06-07,36.3204,36.9928,36.112,36.8318,25295133.0
2023-06-08,36.9738,37.1159,36.6803,37.0212,17353721.0
2023-06-09,37.2011,37.4947,36.8154,36.9076,19777462.0
2023-06-10,37.2011,37.4947,36.8154,36.9076,19777462.0
2023-06-11,37.2011,37.4947,36.8154,36.9076,19777462.0
2023-06-12,36.9454,37.9446,36.9265,37.7883,28340776.0
2023-06-13,37.5705,38.2287,37.3622,38.1482,26533763.0
2023-06-14,38.1861,38.205,37.2343,37.2769,22056424.0
2023-06-15,37.3243,37.722,37.2011,37.6463,19905906.0
2023-06-16,37.7505,38.224,37.7362,37.9399,60338565.0
2023-06-17,37.7505,38.224,37.7362,37.9399,60338565.0
2023-06-18,37.7505,38.224,37.7362,37.9399,60338565.0
2023-06-19,37.7505,38.224,37.7362,37.9399,60338565.0
2023-06-20,37.6084,37.7599,37.2485,37.258,26881166.0
2023-06-21,37.1254,37.1633,36.7087,36.8413,17982944.0
2023-06-22,36.8791,36.9227,36.3772,36.6803,18047000.0
2023-06-23,36.6613,36.8128,36.2541,36.273,23492234.0
2023-06-24,36.6613,36.8128,36.2541,36.273,23492234.0
2023-06-25,36.6613,36.8128,36.2541,36.273,23492234.0
2023-06-26,35.056,35.0892,34.2463,34.9376,56135475.0
2023-06-27,35.0039,35.0418,34.3599,34.4925,32414946.0
2023-06-28,34.5683,34.6062,34.1264,34.3694,30061996.0
2023-06-29,34.0853,34.3031,33.8674,34.2084,26284883.0
2023-06-30,34.2936,34.805,34.2273,34.7387,30867939.0
2023-07-01,34.2936,34.805,34.2273,34.7387,30867939.0
2023-07-02,34.2936,34.805,34.2273,34.7387,30867939.0
2023-07-03,34.5683,34.8003,34.4262,34.7103,14115809.0
2023-07-04,34.5683,34.8003,34.4262,34.7103,14115809.0
2023-07-05,34.644,35.0608,34.4641,34.5304,26829419.0
2023-07-06,34.2842,34.3504,33.7348,33.7443,30214368.0
2023-07-07,33.6401,33.8769,33.4791,33.6496,22903336.0
2023-07-08,33.6401,33.8769,33.4791,33.6496,22903336.0
2023-07-09,33.6401,33.8769,33.4791,33.6496,22903336.0
2023-07-10,33.6875,34.1042,33.6592,33.7917,17777495.0
2023-07-11,33.7538,34.1326,33.7301,34.1137,17731329.0
2023-07-12,34.2842,34.3315,34.019,34.0853,17229687.0
2023-07-13,34.1042,34.4357,34.019,34.1516,16664403.0
2023-07-14,34.3789,34.5588,34.0995,34.3978,17915147.0
2023-07-15,34.3789,34.5588,34.0995,34.3978,17915147.0
2023-07-16,34.3789,34.5588,34.0995,34.3978,17915147.0
2023-07-17,34.2084,34.2084,33.8864,33.9621,20557295.0
2023-07-18,34.019,34.5493,33.9803,34.322,22817333.0
2023-07-19,34.4167,34.7577,34.2889,34.5115,18589659.0
2023-07-20,34.4736,35.1081,34.4357,34.824,22358414.0
2023-07-21,34.8524,35.4491,34.8477,35.4206,24149716.0
2023-07-22,34.8524,35.4491,34.8477,35.4206,24149716.0
2023-07-23,34.8524,35.4491,34.8477,35.4206,24149716.0
2023-07-24,35.4301,35.7995,35.3922,35.5248,19414708.0
2023-07-25,35.4206,35.7237,35.0844,35.0986,21770959.0
2023-07-26,34.9187,35.3686,34.8145,35.2407,20983650.0
2023-07-27,35.2886,35.4418,34.647,34.6661,25346304.0
2023-07-28,34.8097,34.9055,34.4937,34.5416,24054065.0
2023-07-29,34.8097,34.9055,34.4937,34.5416,24054065.0
2023-07-30,34.8097,34.9055,34.4937,34.5416,24054065.0
2023-07-31,34.647,34.6565,34.398,34.532,40265244.0
2023-08-01,34.3597,35.3556,33.8713,34.1011,40951967.0
2023-08-02,34.1203,34.3645,33.7803,33.8521,34301638.0
2023-08-03,33.6893,33.7851,33.4403,33.517,25687701.0
2023-08-04,33.4691,33.8425,33.1866,33.5361,25746459.0
2023-08-05,33.4691,33.8425,33.1866,33.5361,25746459.0
2023-08-06,33.4691,33.8425,33.1866,33.5361,25746459.0
2023-08-07,33.5265,34.3357,33.4212,34.1681,31069113.0
2023-08-08,34.8289,34.8289,33.8904,34.1298,25225525.0
2023-08-09,34.0915,34.532,34.0053,34.3214,17210484.0
2023-08-10,34.3022,34.5608,34.0867,34.2064,18955150.0
2023-08-11,34.1107,34.7427,34.082,34.5129,16609378.0
2023-08-12,34.1107,34.7427,34.082,34.5129,16609378.0
2023-08-13,34.1107,34.7427,34.082,34.5129,16609378.0
2023-08-14,34.3022,34.963,34.3022,34.5416,20295465.0
2023-08-15,34.3597,34.3884,33.8617,33.8904,20484289.0
2023-08-16,33.651,34.1394,33.5122,33.9766,22215607.0
2023-08-17,34.0915,35.1641,34.082,34.963,31113553.0
2023-08-18,34.9055,35.2886,34.781,35.1066,24145117.0
2023-08-19,34.9055,35.2886,34.781,35.1066,24145117.0
2023-08-20,34.9055,35.2886,34.781,35.1066,24145117.0
2023-08-21,35.1545,35.6103,35.0875,35.4418,28496536.0
2023-08-22,35.4418,35.5758,34.2098,35.279,18536903.0
2023-08-23,35.5184,35.5567,35.0108,35.1066,19370897.0
2023-08-24,34.9295,35.0875,34.532,34.6278,19380831.0
2023-08-25,34.6086,35.1353,34.4363,34.8385,16421292.0
2023-08-26,34.6086,35.1353,34.4363,34.8385,16421292.0
2023-08-27,34.6086,35.1353,34.4363,34.8385,16421292.0
2023-08-28,34.8959,34.9725,34.5033,34.6757,15101949.0
2023-08-29,34.7236,35.3747,34.4746,34.6182,21076488.0
2023-08-30,34.647,34.714,34.3022,34.3788,16833018.0
2023-08-31,34.4171,34.465,33.8808,33.8808,27919464.0
2023-09-01,34.1298,34.532,34.0915,34.2639,17522542.0
2023-09-02,34.1298,34.532,34.0915,34.2639,17522542.0
2023-09-03,34.1298,34.532,34.0915,34.2639,17522542.0
2023-09-04,34.1298,34.532,34.0915,34.2639,17522542.0
2023-09-05,34.4363,34.7523,33.8521,33.8808,25856123.0
