,EOG US Equity,EOG US Equity,EOG US Equity,EOG US Equity,EOG US Equity
2023-07-03,110.0736,110.6691,109.1638,110.1697,1287557.0
2023-07-04,110.0736,110.6691,109.1638,110.1697,1287557.0
2023-07-05,110.7172,110.8708,109.2812,109.7759,3012822.0
2023-07-06,108.5945,109.4877,106.0683,107.8165,3763433.0
2023-07-07,107.4419,113.0224,107.1969,111.6104,4583087.0
2023-07-08,107.4419,113.0224,107.1969,111.6104,4583087.0
2023-07-09,107.4419,113.0224,107.1969,111.6104,4583087.0
2023-07-10,110.8997,112.6574,110.8324,111.1974,3095519.0
2023-07-11,111.889,115.1547,111.7717,114.8761,2965269.0
2023-07-12,115.7406,117.0181,115.0202,116.9028,3658550.0
2023-07-13,117.191,119.4193,116.4514,117.7288,2846714.0
2023-07-14,117.1632,117.1632,113.8656,115.0067,2736597.0
2023-07-15,117.1632,117.1632,113.8656,115.0067,2736597.0
2023-07-16,117.1632,117.1632,113.8656,115.0067,2736597.0
2023-07-17,114.3105,115.7249,114.2911,114.765,2255806.0
2023-07-18,114.4168,119.5517,114.3008,118.72,3133793.0
2023-07-19,118.7491,120.567,117.8691,118.4009,2185017.0
2023-07-20,120.1996,120.6057,118.7781,119.4163,2629592.0
2023-07-21,119.9288,120.567,119.1745,120.4993,2246764.0
2023-07-22,119.9288,120.567,119.1745,120.4993,2246764.0
2023-07-23,119.9288,120.567,119.1745,120.4993,2246764.0
2023-07-24,120.8765,123.2263,120.6879,121.9885,2598541.0
2023-07-25,122.0176,124.4448,121.4857,124.261,2284128.0
2023-07-26,122.4527,125.1507,122.3947,125.054,2879042.0
2023-07-27,125.7115,126.1467,123.8065,124.5124,3091027.0
2023-07-28,125.0443,126.5819,123.5358,126.3884,3131904.0
2023-07-29,125.0443,126.5819,123.5358,126.3884,3131904.0
2023-07-30,125.0443,126.5819,123.5358,126.3884,3131904.0
2023-07-31,127.2298,128.5836,126.872,128.1581,2803960.0
2023-08-01,127.2007,127.6939,125.8663,127.4038,2588009.0
2023-08-02,126.4368,127.4715,124.4351,125.7502,3252217.0
2023-08-03,126.0597,128.9027,125.6168,127.3458,4302096.0
2023-08-04,130.5466,131.4363,124.8993,125.5181,5719696.0
2023-08-05,130.5466,131.4363,124.8993,125.5181,5719696.0
2023-08-06,130.5466,131.4363,124.8993,125.5181,5719696.0
2023-08-07,126.137,126.137,123.0426,123.4197,3865090.0
2023-08-08,121.389,124.3964,120.6444,124.1643,2958988.0
2023-08-09,125.3441,127.7229,125.1217,126.4948,3389190.0
2023-08-10,126.6786,127.9937,125.4795,126.7269,2342950.0
2023-08-11,126.5142,128.4482,126.4126,127.9647,1845471.0
2023-08-12,126.5142,128.4482,126.4126,127.9647,1845471.0
2023-08-13,126.5142,128.4482,126.4126,127.9647,1845471.0
2023-08-14,127.7133,127.7906,126.1576,127.1427,1439100.0
2023-08-15,126.4465,126.5944,124.2804,124.8799,1598210.0
2023-08-16,125.3537,126.6882,123.8549,124.3577,1819980.0
2023-08-17,126.4465,127.0654,125.199,125.4504,1837479.0
2023-08-18,124.5898,126.4465,123.8711,126.3208,2046540.0
2023-08-19,124.5898,126.4465,123.8711,126.3208,2046540.0
2023-08-20,124.5898,126.4465,123.8711,126.3208,2046540.0
2023-08-21,127.2007,128.0197,125.3537,126.0693,1627486.0
2023-08-22,126.195,127.2007,124.9089,124.9766,1892990.0
2023-08-23,123.7388,124.6768,122.5397,124.6382,1708167.0
2023-08-24,123.2457,124.6091,121.2343,121.5341,2811204.0
2023-08-25,122.24,123.4101,120.8281,122.8879,2417450.0
2023-08-26,122.24,123.4101,120.8281,122.8879,2417450.0
2023-08-27,122.24,123.4101,120.8281,122.8879,2417450.0
2023-08-28,123.4971,124.6338,122.4624,123.2167,1836129.0
2023-08-29,123.323,123.7243,121.7849,123.6325,2175095.0
2023-08-30,124.3287,124.4259,123.2553,123.5551,1642095.0
2023-08-31,123.9903,124.7155,122.6074,124.3771,2757449.0
2023-09-01,126.3788,127.4183,125.7115,126.6592,2462066.0
2023-09-02,126.3788,127.4183,125.7115,126.6592,2462066.0
2023-09-03,126.3788,127.4183,125.7115,126.6592,2462066.0
2023-09-04,126.3788,127.4183,125.7115,126.6592,2462066.0
2023-09-05,127.6069,130.9431,127.3265,128.9897,3737783.0
2023-09-06,128.8447,130.0051,127.6746,128.7286,2015554.0
2023-09-07,128.7866,129.4055,127.0557,127.2104,1588683.0
2023-09-08,128.3031,129.3282,127.7616,128.3515,2398264.0
2023-09-09,128.3031,129.3282,127.7616,128.3515,2398264.0
2023-09-10,128.3031,129.3282,127.7616,128.3515,2398264.0
2023-09-11,129.3475,129.9277,125.2087,125.8759,2831328.0
2023-09-12,127.133,129.7923,127.0799,129.6666,2442358.0
2023-09-13,129.686,130.1114,127.5686,128.5255,1963404.0
2023-09-14,130.0244,131.562,129.3572,130.2178,2370181.0
2023-09-15,129.1058,130.1668,127.2588,127.8196,4880348.0
2023-09-16,129.1058,130.1668,127.2588,127.8196,4880348.0
2023-09-17,129.1058,130.1668,127.2588,127.8196,4880348.0
2023-09-18,129.3088,129.4249,126.8236,127.5295,1999027.0
2023-09-19,128.9124,129.1444,123.5068,124.7445,3671719.0
2023-09-20,123.7775,125.2377,121.1376,121.36,3818849.0
2023-09-21,122.0369,122.5881,118.2075,118.546,3614430.0
2023-09-22,119.397,119.7838,117.5064,118.575,3222742.0
2023-09-23,119.397,119.7838,117.5064,118.575,3222742.0
2023-09-24,119.397,119.7838,117.5064,118.575,3222742.0
2023-09-25,118.8748,121.6791,118.8748,121.505,2710593.0
2023-09-26,120.3156,123.4004,120.0719,122.6945,3381979.0
2023-09-27,125.199,126.6979,124.174,125.5278,2734982.0
2023-09-28,125.054,126.988,124.6188,125.199,2274358.0
2023-09-29,125.2861,125.4214,122.3657,122.5784,3374668.0
2023-09-30,125.2861,125.4214,122.3657,122.5784,3374668.0
2023-10-01,125.2861,125.4214,122.3657,122.5784,3374668.0
2023-10-02,122.8975,123.1006,118.7104,119.5807,2625095.0
2023-10-03,119.4743,120.1851,118.7394,120.1416,1917994.0
2023-10-04,118.2172,118.4783,114.3492,115.4225,2814302.0
2023-10-05,114.3492,116.1381,113.972,114.5522,2526408.0
2023-10-06,115.2872,118.0431,114.1364,116.699,3477860.0
2023-10-07,115.2872,118.0431,114.1364,116.699,3477860.0
2023-10-08,115.2872,118.0431,114.1364,116.699,3477860.0
2023-10-09,120.1222,123.6518,119.7161,123.0426,3720025.0
2023-10-10,122.8298,123.8936,121.9305,122.5301,2833719.0
2023-10-11,121.3697,123.294,120.6831,123.1683,2447413.0
2023-10-12,124.6768,125.3537,123.5164,124.7058,3038990.0
2023-10-13,127.2588,130.1888,126.93,129.4249,3576296.0
2023-10-14,127.2588,130.1888,126.93,129.4249,3576296.0
2023-10-15,127.2588,130.1888,126.93,129.4249,3576296.0
2023-10-16,131.0741,131.1228,128.9335,130.4125,1993560.0
2023-10-17,129.8676,131.5703,129.5854,130.6752,2669993.0
2023-10-18,131.6871,132.6017,131.1033,132.0958,2307800.0
2023-10-19,131.3563,132.9909,130.3152,132.5531,2421289.0
2023-10-20,132.3488,133.098,129.3519,129.6341,3425345.0
2023-10-21,132.3488,133.098,129.3519,129.6341,3425345.0
2023-10-22,132.3488,133.098,129.3519,129.6341,3425345.0
2023-10-23,128.3789,129.527,127.1529,128.087,2281360.0
2023-10-24,128.0675,128.2524,126.1215,126.4329,1813966.0
2023-10-25,126.1993,126.9972,125.1971,126.2285,2421994.0
2023-10-26,124.6912,125.129,123.0079,124.4868,2367498.0
2023-10-27,124.4771,124.6133,121.5873,122.5895,2779016.0
2023-10-28,124.4771,124.6133,121.5873,122.5895,2779016.0
2023-10-29,124.4771,124.6133,121.5873,122.5895,2779016.0
2023-10-30,122.93,123.6598,120.6143,122.064,2614646.0
2023-10-31,121.9375,123.2219,120.9006,122.8424,2368412.0
2023-11-01,123.3581,124.083,120.7699,120.8672,3394556.0
2023-11-02,120.4586,125.1971,119.8942,125.1777,4313633.0
2023-11-03,126.2869,128.0578,124.1657,124.7009,5531615.0
2023-11-04,126.2869,128.0578,124.1657,124.7009,5531615.0
2023-11-05,126.2869,128.0578,124.1657,124.7009,5531615.0
2023-11-06,125.7907,126.0339,121.7235,123.0079,4168337.0
2023-11-07,120.6532,121.1397,118.318,119.3299,3582097.0
2023-11-08,118.425,119.3883,117.5882,117.9385,3840576.0
2023-11-09,118.9115,119.3202,117.6271,118.0261,1826975.0
2023-11-10,119.1742,119.9623,118.3666,119.3883,1934596.0
2023-11-11,119.1742,119.9623,118.3666,119.3883,1934596.0
2023-11-12,119.1742,119.9623,118.3666,119.3883,1934596.0
2023-11-13,119.6802,120.3905,119.0939,119.7385,2413693.0
2023-11-14,120.5559,121.9473,119.8164,121.7429,2556087.0
2023-11-15,121.5386,122.2684,119.6948,119.7483,3861968.0
2023-11-16,117.6466,118.4834,114.1924,117.4422,4075135.0
2023-11-17,118.6974,121.2078,118.2109,120.6532,3667551.0
2023-11-18,118.6974,121.2078,118.2109,120.6532,3667551.0
2023-11-19,118.6974,121.2078,118.2109,120.6532,3667551.0
2023-11-20,121.3829,122.3268,120.7894,121.85,3133807.0
2023-11-21,120.9353,121.2759,119.8164,120.8964,2281159.0
2023-11-22,117.3449,120.1278,115.8806,119.8456,3369570.0
2023-11-23,117.3449,120.1278,115.8806,119.8456,3369570.0
2023-11-24,119.6412,120.8186,119.2618,120.1667,1318147.0
2023-11-25,119.6412,120.8186,119.2618,120.1667,1318147.0
2023-11-26,119.6412,120.8186,119.2618,120.1667,1318147.0
2023-11-27,119.3493,119.9429,118.4639,119.6802,2384172.0
2023-11-28,120.0596,121.1591,119.3785,120.3029,3381045.0
2023-11-29,120.877,121.0327,119.3883,119.9137,3000103.0
2023-11-30,121.1786,122.5694,118.5709,119.7483,5597879.0
2023-12-01,119.3883,122.2392,119.145,120.264,2990905.0
2023-12-02,119.3883,122.2392,119.145,120.264,2990905.0
2023-12-03,119.3883,122.2392,119.145,120.264,2990905.0
2023-12-04,119.2423,120.5559,118.7072,119.6802,3000917.0
2023-12-05,119.8553,120.2215,118.1817,118.6585,3478419.0
2023-12-06,117.4909,118.7947,115.4768,116.5179,4613870.0
2023-12-07,117.0725,117.812,114.7762,115.1557,3524534.0
2023-12-08,116.0995,117.2768,115.36,115.7492,3858359.0
2023-12-09,116.0995,117.2768,115.36,115.7492,3858359.0
2023-12-10,116.0995,117.2768,115.36,115.7492,3858359.0
2023-12-11,114.387,116.4595,114.3286,115.9827,5004141.0
2023-12-12,114.5524,115.3843,113.628,114.494,3447879.0
2023-12-13,114.7373,115.6616,113.6475,115.2822,5765760.0
2023-12-14,116.1592,119.5,116.0804,118.8496,4842581.0
2023-12-15,117.6966,118.8989,117.0706,118.3667,7429081.0
2023-12-16,117.6966,118.8989,117.0706,118.3667,7429081.0
2023-12-17,117.6966,118.8989,117.0706,118.3667,7429081.0
2023-12-18,120.9684,121.3133,119.4911,119.8548,2875617.0
2023-12-19,120.0814,121.1852,119.1097,120.7516,3498875.0
2023-12-20,121.0768,122.1756,119.5099,119.6675,3671278.0
2023-12-21,119.8942,119.9336,118.0316,119.3226,3841692.0
2023-12-22,120.4362,121.2197,119.6409,120.4953,1742029.0
2023-12-23,120.4362,121.2197,119.6409,120.4953,1742029.0
2023-12-24,120.4362,121.2197,119.6409,120.4953,1742029.0
2023-12-25,120.4362,121.2197,119.6409,120.4953,1742029.0
2023-12-26,121.5498,122.9985,121.1359,122.4959,1852159.0
2023-12-27,122.2002,123.4518,121.6779,122.4663,2568378.0
2023-12-28,121.333,122.2594,119.5296,119.569,2137211.0
2023-12-29,120.1701,120.318,118.8348,119.1945,1756736.0
2023-12-30,120.1701,120.318,118.8348,119.1945,1756736.0
2023-12-31,120.1701,120.318,118.8348,119.1945,1756736.0
2024-01-01,120.1701,120.318,118.8348,119.1945,1756736.0
2024-01-02,120.042,121.5096,119.5,119.8351,3023003.0
2024-01-03,119.8646,123.6193,119.4704,123.166,2794135.0
2024-01-04,123.7376,124.2427,119.0861,119.2635,2847481.0
2024-01-05,120.0814,120.2884,117.7951,118.6328,2157200.0
2024-01-06,120.0814,120.2884,117.7951,118.6328,2157200.0
2024-01-07,120.0814,120.2884,117.7951,118.6328,2157200.0
2024-01-08,116.4548,116.4548,114.3755,116.0607,4244560.0
2024-01-09,116.3859,116.6519,113.1239,114.3853,3043402.0
2024-01-10,114.3656,114.3952,112.5129,113.321,3128922.0
2024-01-11,113.6265,114.2572,112.8086,113.3112,2133968.0
2024-01-12,115.4398,116.0705,113.6462,114.3656,3010827.0
2024-01-13,115.4398,116.0705,113.6462,114.3656,3010827.0
2024-01-14,115.4398,116.0705,113.6462,114.3656,3010827.0
2024-01-15,115.4398,116.0705,113.6462,114.3656,3010827.0
2024-01-16,114.3954,114.3954,111.0729,111.3857,3420439.0
2024-01-17,109.7568,111.0083,109.1509,109.8859,3282375.0
2024-01-18,109.7369,110.0548,108.3943,109.3495,3378653.0
2024-01-19,109.2601,109.4389,108.2073,109.429,2838373.0
2024-01-20,109.2601,109.4389,108.2073,109.429,2838373.0
2024-01-21,109.2601,109.4389,108.2073,109.429,2838373.0
2024-01-22,108.8628,110.1938,108.3066,109.8958,2482856.0
2024-01-23,109.7766,111.1573,109.3297,109.6277,2367815.0
2024-01-24,110.3527,111.9122,109.7568,111.3361,3527905.0
2024-01-25,111.7334,114.0875,111.2467,114.0775,2962508.0
2024-01-26,114.1868,114.8026,112.4088,114.7629,2683840.0
2024-01-27,114.1868,114.8026,112.4088,114.7629,2683840.0
2024-01-28,114.1868,114.8026,112.4088,114.7629,2683840.0
2024-01-29,114.594,114.6437,112.9974,114.1868,2648511.0
2024-01-30,113.5511,116.0939,113.0131,115.9945,2947447.0
2024-01-31,115.8555,115.8902,112.9651,113.0246,3281858.0
2024-02-01,113.4319,114.2439,110.9934,111.8427,2569554.0
2024-02-02,111.9022,112.24,109.6376,110.1044,2927413.0
2024-02-03,111.9022,112.24,109.6376,110.1044,2927413.0
2024-02-04,111.9022,112.24,109.6376,110.1044,2927413.0
2024-02-05,109.429,109.8622,108.2073,108.9125,2957160.0
2024-02-06,109.2601,112.2201,108.9373,111.1275,3506508.0
2024-02-07,111.1672,112.4684,110.3726,111.7632,2986437.0
2024-02-08,112.1406,113.1905,111.0524,112.2996,3159700.0
2024-02-09,112.2996,112.9849,109.9256,110.3031,2607522.0
2024-02-10,112.2996,112.9849,109.9256,110.3031,2607522.0
2024-02-11,112.2996,112.9849,109.9256,110.3031,2607522.0
2024-02-12,110.9288,112.3691,110.4421,112.091,3786870.0
2024-02-13,112.24,112.6273,109.1409,110.2832,3933578.0
2024-02-14,111.0778,111.8228,109.4588,110.2633,2567982.0
2024-02-15,110.2038,114.0974,109.9753,113.4816,3082441.0
2024-02-16,114.0179,114.4748,112.677,112.7962,4151067.0
2024-02-17,114.0179,114.4748,112.677,112.7962,4151067.0
2024-02-18,114.0179,114.4748,112.677,112.7962,4151067.0
2024-02-19,114.0179,114.4748,112.677,112.7962,4151067.0
2024-02-20,113.0942,113.5213,112.0214,112.3691,3674656.0
2024-02-21,113.5312,116.3025,113.124,115.5774,3111877.0
2024-02-22,114.9019,116.2826,114.4848,115.6171,4753383.0
2024-02-23,109.1211,112.1208,108.3265,111.1076,6200636.0
2024-02-24,109.1211,112.1208,108.3265,111.1076,6200636.0
2024-02-25,109.1211,112.1208,108.3265,111.1076,6200636.0
2024-02-26,110.7798,112.4287,110.3825,111.2964,4035303.0
2024-02-27,112.24,113.4021,111.3559,113.1736,4337085.0
2024-02-28,113.2233,114.5146,112.1009,113.4021,3162450.0
2024-02-29,113.9881,114.6139,113.0644,113.6901,4341394.0
2024-03-01,114.9218,115.9449,114.5146,115.3191,2998396.0
2024-03-02,114.9218,115.9449,114.5146,115.3191,2998396.0
2024-03-03,114.9218,115.9449,114.5146,115.3191,2998396.0
2024-03-04,116.8388,117.3553,114.9615,115.0509,5192406.0
2024-03-05,114.9317,117.0833,114.6238,115.4184,4265052.0
2024-03-06,116.362,116.5905,114.7927,115.7065,3762944.0
2024-03-07,116.0045,117.9811,115.9573,117.0573,3482085.0
2024-03-08,116.6998,118.0903,116.3323,117.9215,3141485.0
2024-03-09,116.6998,118.0903,116.3323,117.9215,3141485.0
2024-03-10,116.6998,118.0903,116.3323,117.9215,3141485.0
2024-03-11,118.4181,120.3252,117.6632,120.0074,3784254.0
2024-03-12,120.0074,121.0652,119.6697,120.0272,4069326.0
2024-03-13,121.6165,122.7289,121.1099,121.7456,2941821.0
2024-03-14,122.431,123.1064,121.7158,122.9574,2970177.0
2024-03-15,122.4608,124.0699,121.9145,121.9641,16696741.0
2024-03-16,122.4608,124.0699,121.9145,121.9641,16696741.0
2024-03-17,122.4608,124.0699,121.9145,121.9641,16696741.0
2024-03-18,122.4905,122.873,121.0205,122.7389,2269861.0
2024-03-19,122.6892,124.3132,122.3912,123.8017,3304075.0
2024-03-20,123.4938,125.083,123.166,124.8545,3139454.0
2024-03-21,125.0532,125.4306,124.2337,125.232,2675058.0
2024-03-22,125.3015,125.5697,123.8215,124.0003,3152678.0
2024-03-23,125.3015,125.5697,123.8215,124.0003,3152678.0
2024-03-24,125.3015,125.5697,123.8215,124.0003,3152678.0
2024-03-25,124.5466,126.5828,124.3281,126.3941,3245977.0
2024-03-26,126.6424,126.8709,124.3778,124.934,2957064.0
2024-03-27,124.5268,125.9471,123.9308,125.5399,2197305.0
2024-03-28,126.9901,127.6059,126.0465,126.9801,3310524.0
2024-03-29,126.9901,127.6059,126.0465,126.9801,3310524.0
2024-03-30,126.9901,127.6059,126.0465,126.9801,3310524.0
2024-03-31,126.9901,127.6059,126.0465,126.9801,3310524.0
2024-04-01,127.9436,129.2647,126.5828,128.8872,2800574.0
2024-04-02,130.1189,131.3704,128.9071,131.3506,3598834.0
2024-04-03,132.1054,132.9994,131.4002,132.8802,3485913.0
2024-04-04,133.0292,133.6152,132.367,133.1285,3354518.0
2024-04-05,133.8635,135.5869,133.352,135.0257,3458839.0
2024-04-06,133.8635,135.5869,133.352,135.0257,3458839.0
2024-04-07,133.8635,135.5869,133.352,135.0257,3458839.0
2024-04-08,135.1449,135.7557,134.0423,134.539,3837813.0
