,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity
2022-08-12,61.8232,68.9706,61.0572,66.9264,1023716.0
2022-08-13,61.8232,68.9706,61.0572,66.9264,1023716.0
2022-08-14,61.8232,68.9706,61.0572,66.9264,1023716.0
2022-08-15,67.0222,69.5499,67.003,68.353,516122.0
2022-08-16,67.9796,67.9892,65.7966,66.3902,378478.0
2022-08-17,66.0551,66.4573,64.9445,65.4902,469083.0
2022-08-18,65.3562,66.9647,65.3562,66.8881,275646.0
2022-08-19,66.3807,66.3807,64.8727,65.1073,316059.0
2022-08-20,66.3807,66.3807,64.8727,65.1073,316059.0
2022-08-21,66.3807,66.3807,64.8727,65.1073,316059.0
2022-08-22,64.6572,64.887,63.7381,63.9774,303528.0
2022-08-23,63.8243,64.7147,63.7094,64.1881,191164.0
2022-08-24,64.437,64.8679,63.9392,63.9487,207155.0
2022-08-25,64.1498,65.069,63.8338,65.0211,137850.0
2022-08-26,64.686,64.8966,62.7998,62.7998,373184.0
2022-08-27,64.686,64.8966,62.7998,62.7998,373184.0
2022-08-28,64.686,64.8966,62.7998,62.7998,373184.0
2022-08-29,62.3854,63.9224,61.9325,63.5707,301181.0
2022-08-30,63.5707,63.7634,62.1156,62.4143,623521.0
2022-08-31,62.4914,63.137,60.6509,60.699,367074.0
2022-09-01,60.275,60.5834,58.3767,59.9763,602247.0
2022-09-02,60.5738,60.5738,58.4538,58.8392,229313.0
2022-09-03,60.5738,60.5738,58.4538,58.8392,229313.0
2022-09-04,60.5738,60.5738,58.4538,58.8392,229313.0
2022-09-05,60.5738,60.5738,58.4538,58.8392,229313.0
2022-09-06,59.2343,59.2343,58.1261,58.2321,282041.0
2022-09-07,57.9238,58.8922,57.7214,58.5501,271963.0
2022-09-08,58.0972,58.1936,56.9602,58.1743,439322.0
2022-09-09,58.82,59.5957,58.4731,59.1861,295940.0
2022-09-10,58.82,59.5957,58.4731,59.1861,295940.0
2022-09-11,58.82,59.5957,58.4731,59.1861,295940.0
2022-09-12,59.5427,60.6894,59.2632,60.275,241729.0
2022-09-13,59.032,59.1765,57.654,57.6829,343477.0
2022-09-14,57.5865,57.76,56.2856,56.6903,411429.0
2022-09-15,56.4783,57.7503,46.8228,47.4973,4609895.0
2022-09-16,46.524,47.1022,44.9726,45.3388,2589972.0
2022-09-17,46.524,47.1022,44.9726,45.3388,2589972.0
2022-09-18,46.524,47.1022,44.9726,45.3388,2589972.0
2022-09-19,44.9822,47.6515,44.8762,45.7628,1018920.0
2022-09-20,45.5315,46.206,44.2499,44.2884,457974.0
2022-09-21,44.6546,45.7628,43.9801,44.009,517360.0
2022-09-22,44.0379,44.3173,42.8237,42.9682,537815.0
2022-09-23,42.0913,42.6792,40.6941,41.3012,754684.0
2022-09-24,42.0913,42.6792,40.6941,41.3012,754684.0
2022-09-25,42.0913,42.6792,40.6941,41.3012,754684.0
2022-09-26,41.1663,42.525,40.299,40.3472,606203.0
2022-09-27,41.0506,41.2048,38.9885,39.663,590331.0
2022-09-28,39.9617,40.1352,39.2775,39.4221,467615.0
2022-09-29,38.9114,39.3161,37.5623,38.0441,595768.0
2022-09-30,38.2272,38.2272,37.5141,37.6105,819980.0
2022-10-01,38.2272,38.2272,37.5141,37.6105,819980.0
2022-10-02,38.2272,38.2272,37.5141,37.6105,819980.0
2022-10-03,38.2272,39.4125,37.663,39.239,539342.0
2022-10-04,39.981,41.2289,39.981,40.8483,722500.0
2022-10-05,39.7305,40.4724,39.0655,39.5474,541494.0
2022-10-06,39.3354,40.0282,38.6416,39.0077,377932.0
2022-10-07,39.3546,41.4361,38.921,40.5688,1093266.0
2022-10-08,39.3546,41.4361,38.921,40.5688,1093266.0
2022-10-09,39.3546,41.4361,38.921,40.5688,1093266.0
2022-10-10,40.5399,40.9157,39.1137,39.7401,546111.0
2022-10-11,39.6919,40.4146,39.0125,39.7401,590799.0
2022-10-12,39.6341,40.2604,39.0752,39.8461,463254.0
2022-10-13,38.9595,41.0506,38.9595,40.6459,597481.0
2022-10-14,41.2144,41.8697,39.7401,39.769,500527.0
2022-10-15,41.2144,41.8697,39.7401,39.769,500527.0
2022-10-16,41.2144,41.8697,39.7401,39.769,500527.0
2022-10-17,40.6555,45.6857,40.6555,45.5893,1230762.0
2022-10-18,46.0711,46.5048,42.9779,43.7488,1051190.0
2022-10-19,43.4404,43.7553,41.9564,42.3033,435542.0
2022-10-20,42.1492,42.6599,40.3134,40.511,408966.0
2022-10-21,40.2894,41.6481,40.2894,40.9832,334524.0
2022-10-22,40.2894,41.6481,40.2894,40.9832,334524.0
2022-10-23,40.2894,41.6481,40.2894,40.9832,334524.0
2022-10-24,40.9639,41.518,39.8027,41.4361,417957.0
2022-10-25,41.5806,43.1899,41.5806,42.843,833121.0
2022-10-26,43.0357,43.5561,42.1106,42.9201,210838.0
2022-10-27,43.2766,44.2691,42.9201,42.949,312779.0
2022-10-28,42.9779,44.2595,42.7563,43.8452,365114.0
2022-10-29,42.9779,44.2595,42.7563,43.8452,365114.0
2022-10-30,42.9779,44.2595,42.7563,43.8452,365114.0
2022-10-31,43.7295,44.645,42.92,44.4619,507251.0
2022-11-01,45.1364,45.5508,43.9704,45.3484,420120.0
2022-11-02,45.3002,45.3002,42.5924,42.7948,334867.0
2022-11-03,42.0528,42.8815,41.4746,42.5924,239252.0
2022-11-04,43.5753,44.4426,42.9114,44.0186,396242.0
2022-11-05,43.5753,44.4426,42.9114,44.0186,396242.0
2022-11-06,43.5753,44.4426,42.9114,44.0186,396242.0
2022-11-07,44.3944,46.2157,43.7498,45.9266,293795.0
2022-11-08,45.917,46.2012,44.7221,45.281,358566.0
2022-11-09,44.7124,45.7242,44.2402,44.5582,385157.0
2022-11-10,46.5915,48.0851,46.5915,47.69,671640.0
2022-11-11,47.8635,49.386,47.3142,48.8657,508047.0
2022-11-12,47.8635,49.386,47.3142,48.8657,508047.0
2022-11-13,47.8635,49.386,47.3142,48.8657,508047.0
2022-11-14,48.6922,49.0295,46.8709,46.8806,446314.0
2022-11-15,47.9309,49.3282,47.5648,48.6055,651083.0
2022-11-16,47.6033,49.0102,47.4009,48.1718,533507.0
2022-11-17,47.3335,48.4176,46.8517,47.902,411556.0
2022-11-18,48.0466,48.0755,43.3633,46.0037,1095695.0
2022-11-19,48.0466,48.0755,43.3633,46.0037,1095695.0
2022-11-20,48.0466,48.0755,43.3633,46.0037,1095695.0
2022-11-21,45.5508,47.0155,44.8473,46.6108,1092247.0
2022-11-22,47.0059,47.4202,45.8302,46.948,1065545.0
2022-11-23,46.7553,48.0948,46.0133,48.0466,639016.0
2022-11-24,46.7553,48.0948,46.0133,48.0466,639016.0
2022-11-25,47.9008,49.0864,47.6093,48.3965,192392.0
2022-11-26,47.9008,49.0864,47.6093,48.3965,192392.0
2022-11-27,47.9008,49.0864,47.6093,48.3965,192392.0
2022-11-28,47.7065,48.62,47.3955,47.5121,400334.0
2022-11-29,47.6093,48.6686,47.5898,48.1049,567052.0
2022-11-30,48.1049,51.9339,47.8814,51.7687,689817.0
2022-12-01,51.8075,52.3615,50.5636,51.1758,546521.0
2022-12-02,58.2604,65.2672,57.6773,64.8007,3978459.0
2022-12-03,58.2604,65.2672,57.6773,64.8007,3978459.0
2022-12-04,58.2604,65.2672,57.6773,64.8007,3978459.0
2022-12-05,64.1302,65.1603,59.6501,60.4373,1506958.0
2022-12-06,59.9902,60.4275,57.9786,59.0573,813486.0
2022-12-07,58.5908,59.3294,57.1622,57.6579,598227.0
2022-12-08,57.6384,58.756,57.2205,58.3478,701945.0
2022-12-09,58.066,58.7366,56.7648,56.8415,1088372.0
2022-12-10,58.066,58.7366,56.7648,56.8415,1088372.0
2022-12-11,58.066,58.7366,56.7648,56.8415,1088372.0
2022-12-12,56.8415,58.0369,56.0738,57.8425,693789.0
2022-12-13,59.0961,59.9611,58.4839,58.7366,787841.0
2022-12-14,58.7949,59.6404,58.2021,58.7949,383619.0
2022-12-15,57.93,58.3964,57.1039,57.1914,385073.0
2022-12-16,56.3653,57.3663,55.4324,56.3751,700105.0
2022-12-17,56.3653,57.3663,55.4324,56.3751,700105.0
2022-12-18,56.3653,57.3663,55.4324,56.3751,700105.0
2022-12-19,56.2779,56.5889,55.6025,55.6851,478764.0
2022-12-20,55.3935,57.4732,55.3741,57.3274,394839.0
2022-12-21,58.1341,59.3245,58.032,58.5325,386259.0
2022-12-22,58.1049,58.3964,56.3168,57.6093,411215.0
2022-12-23,57.6093,57.9105,56.8998,57.5801,248863.0
2022-12-24,57.6093,57.9105,56.8998,57.5801,248863.0
2022-12-25,57.6093,57.9105,56.8998,57.5801,248863.0
2022-12-26,57.6093,57.9105,56.8998,57.5801,248863.0
2022-12-27,57.4732,58.5811,56.9625,58.445,305314.0
2022-12-28,58.1729,59.1933,57.6238,58.5131,552869.0
2022-12-29,58.8532,60.1166,58.6831,59.514,433201.0
2022-12-30,58.7463,59.8833,58.7463,59.203,321903.0
2022-12-31,58.7463,59.8833,58.7463,59.203,321903.0
2023-01-01,58.7463,59.8833,58.7463,59.203,321903.0
2023-01-02,58.7463,59.8833,58.7463,59.203,321903.0
2023-01-03,60.1068,60.3012,58.7074,60.1943,489136.0
2023-01-04,60.6705,62.3906,60.1457,62.0602,680471.0
2023-01-05,61.963,61.963,60.3595,61.2244,1088947.0
2023-01-06,61.8853,61.929,60.549,61.1272,569547.0
2023-01-07,61.8853,61.929,60.549,61.1272,569547.0
2023-01-08,61.8853,61.929,60.549,61.1272,569547.0
2023-01-09,61.9339,63.5762,60.8503,63.0514,816513.0
2023-01-10,62.964,63.2166,62.0019,62.2351,745430.0
2023-01-11,62.3809,63.2847,62.0991,62.1282,698232.0
2023-01-12,62.0408,62.8376,61.5063,61.584,598353.0
2023-01-13,60.8163,63.032,60.7774,62.6433,682785.0
2023-01-14,60.8163,63.032,60.7774,62.6433,682785.0
2023-01-15,60.8163,63.032,60.7774,62.6433,682785.0
2023-01-16,60.8163,63.032,60.7774,62.6433,682785.0
2023-01-17,62.1477,63.9261,61.4965,63.7511,717230.0
2023-01-18,64.2079,64.8056,60.3304,60.3887,1213406.0
2023-01-19,60.2332,61.1661,59.5529,60.2526,624075.0
2023-01-20,60.4567,62.4878,59.825,62.3712,566380.0
2023-01-21,60.4567,62.4878,59.825,62.3712,566380.0
2023-01-22,60.4567,62.4878,59.825,62.3712,566380.0
2023-01-23,62.5655,63.4207,62.206,63.275,485794.0
2023-01-24,62.3517,63.3916,61.8658,62.0602,451195.0
2023-01-25,61.4771,62.6336,61.3313,62.4198,384030.0
2023-01-26,62.6822,63.2069,61.5014,62.1962,228078.0
2023-01-27,62.1379,63.2166,61.9776,63.1195,201442.0
2023-01-28,62.1379,63.2166,61.9776,63.1195,201442.0
2023-01-29,62.1379,63.2166,61.9776,63.1195,201442.0
2023-01-30,62.4975,63.2458,62.0116,62.9251,174716.0
2023-01-31,63.5471,66.0058,63.479,65.9669,449740.0
2023-02-01,65.9377,66.2244,64.412,65.0437,483603.0
2023-02-02,65.4324,65.8211,64.8882,64.9951,722142.0
2023-02-03,64.4703,66.3848,64.4411,65.4032,493797.0
2023-02-04,64.4703,66.3848,64.4411,65.4032,493797.0
2023-02-05,64.4703,66.3848,64.4411,65.4032,493797.0
2023-02-06,65.1311,65.4032,63.479,64.0621,306821.0
2023-02-07,63.7706,68.0271,63.5131,64.169,1787153.0
2023-02-08,63.5276,64.548,63.5276,63.7317,586509.0
2023-02-09,64.1399,64.4994,62.3517,62.3615,822647.0
2023-02-10,61.3216,64.7327,60.4858,62.2643,868175.0
2023-02-11,61.3216,64.7327,60.4858,62.2643,868175.0
2023-02-12,61.3216,64.7327,60.4858,62.2643,868175.0
2023-02-13,62.3517,63.6442,61.8075,63.1195,529618.0
2023-02-14,62.6336,64.6355,62.3615,64.2371,577008.0
2023-02-15,63.7317,64.8396,63.722,64.0233,486115.0
2023-02-16,62.964,63.6248,62.7453,62.8474,359648.0
2023-02-17,62.5637,62.5637,61.0035,61.5464,775357.0
2023-02-18,62.5637,62.5637,61.0035,61.5464,775357.0
2023-02-19,62.5637,62.5637,61.0035,61.5464,775357.0
2023-02-20,62.5637,62.5637,61.0035,61.5464,775357.0
2023-02-21,60.7932,61.1258,59.8052,61.0866,494099.0
2023-02-22,61.3703,62.4463,61.3703,62.3582,451019.0
2023-02-23,62.906,63.4538,61.7811,62.3485,289302.0
2023-02-24,61.4094,62.5832,61.1649,62.4267,434581.0
2023-02-25,61.4094,62.5832,61.1649,62.4267,434581.0
2023-02-26,61.4094,62.5832,61.1649,62.4267,434581.0
2023-02-27,62.9941,63.131,61.7322,62.1137,701942.0
2023-02-28,61.9376,63.2141,61.6148,62.6223,571491.0
2023-03-01,62.4952,62.6028,61.3018,62.2311,390165.0
2023-03-02,61.6637,62.9843,61.6148,62.681,510351.0
2023-03-03,63.0821,64.5102,62.8962,64.0505,323534.0
2023-03-04,63.0821,64.5102,62.8962,64.0505,323534.0
2023-03-05,63.0821,64.5102,62.8962,64.0505,323534.0
2023-03-06,63.9037,64.2657,62.2409,62.4561,486186.0
2023-03-07,62.2996,63.2386,61.2431,61.3409,576158.0
2023-03-08,61.2725,62.1675,60.7345,61.7713,885014.0
2023-03-09,61.967,61.967,58.9542,59.0618,553936.0
2023-03-10,58.7292,58.7292,55.7654,57.8293,828494.0
2023-03-11,58.7292,58.7292,55.7654,57.8293,828494.0
2023-03-12,58.7292,58.7292,55.7654,57.8293,828494.0
2023-03-13,56.8022,57.2326,55.6187,56.5381,1162584.0
2023-03-14,57.8098,59.6976,57.3109,59.5216,802966.0
2023-03-15,58.2695,59.277,56.6262,57.663,838760.0
2023-03-16,56.8512,59.6389,56.7827,59.0325,577888.0
2023-03-17,58.5043,59.0031,57.2522,57.2522,1151976.0
2023-03-18,58.5043,59.0031,57.2522,57.2522,1151976.0
2023-03-19,58.5043,59.0031,57.2522,57.2522,1151976.0
2023-03-20,57.3109,58.0934,56.5381,57.2326,508758.0
2023-03-21,58.0836,58.4407,57.4674,57.9565,497386.0
2023-03-22,58.0152,58.3184,56.8805,56.8805,412104.0
2023-03-23,57.3989,57.7315,55.5013,56.2447,460477.0
2023-03-24,55.6578,57.6239,55.4475,57.2229,567792.0
2023-03-25,55.6578,57.6239,55.4475,57.2229,567792.0
2023-03-26,55.6578,57.6239,55.4475,57.2229,567792.0
2023-03-27,57.7902,58.0836,56.8805,57.2229,411321.0
2023-03-28,57.1446,58.1228,56.856,57.7217,339945.0
2023-03-29,58.3771,62.5539,58.1179,61.4192,1533158.0
2023-03-30,62.8962,64.6472,62.3387,62.7886,1109612.0
2023-03-31,64.1874,65.0776,63.4538,64.7743,618755.0
2023-04-01,64.1874,65.0776,63.4538,64.7743,618755.0
2023-04-02,64.1874,65.0776,63.4538,64.7743,618755.0
2023-04-03,64.9113,65.909,64.745,65.6742,622238.0
2023-04-04,66.0264,66.1438,64.4271,64.9993,408000.0
2023-04-05,64.3146,65.2732,63.5418,64.1972,317197.0
2023-04-06,64.2363,64.608,63.1408,64.4515,377848.0
2023-04-07,64.2363,64.608,63.1408,64.4515,377848.0
2023-04-08,64.2363,64.608,63.1408,64.4515,377848.0
2023-04-09,64.2363,64.608,63.1408,64.4515,377848.0
2023-04-10,63.8744,64.7254,63.5857,64.1776,326116.0
2023-04-11,64.5591,66.9654,64.3977,66.2416,936235.0
2023-04-12,66.672,67.0583,65.1949,65.909,393035.0
2023-04-13,65.9872,66.5546,65.0482,66.0459,346109.0
2023-04-14,66.31,67.1757,66.2024,66.8187,502436.0
2023-04-15,66.31,67.1757,66.2024,66.8187,502436.0
2023-04-16,66.31,67.1757,66.2024,66.8187,502436.0
2023-04-17,66.6231,67.8262,66.3736,67.2589,575624.0
2023-04-18,67.5621,67.8164,66.4959,67.4936,361463.0
2023-04-19,67.1904,67.1904,65.7036,66.9165,439180.0
2023-04-20,66.4568,67.4056,66.2171,67.21,428133.0
2023-04-21,67.4349,68.7946,66.5839,68.4914,907116.0
2023-04-22,67.4349,68.7946,66.5839,68.4914,907116.0
2023-04-23,67.4349,68.7946,66.5839,68.4914,907116.0
2023-04-24,68.4131,68.7457,65.0971,66.0557,1401573.0
2023-04-25,65.596,66.2562,63.9086,64.1189,556753.0
2023-04-26,63.7864,64.207,62.2506,62.3778,757149.0
2023-04-27,62.6419,64.5738,62.6419,64.3048,730002.0
2023-04-28,64.0309,65.8992,64.0309,65.0482,546962.0
2023-04-29,64.0309,65.8992,64.0309,65.0482,546962.0
2023-04-30,64.0309,65.8992,64.0309,65.0482,546962.0
2023-05-01,64.8917,65.7867,64.432,64.8624,677712.0
2023-05-02,64.6276,65.4297,63.4049,64.4417,1014131.0
2023-05-03,64.3146,66.1535,64.3146,64.6667,676234.0
2023-05-04,64.5591,67.8262,64.5591,66.7796,1984958.0
2023-05-05,67.523,69.3228,67.2002,68.8337,1289344.0
2023-05-06,67.523,69.3228,67.2002,68.8337,1289344.0
2023-05-07,67.523,69.3228,67.2002,68.8337,1289344.0
2023-05-08,73.9495,74.1598,70.5944,71.8954,3482311.0
2023-05-09,71.69,72.1008,69.6945,70.4281,1077389.0
2023-05-10,71.0444,71.2009,69.626,70.0075,990633.0
2023-05-11,69.8901,70.7216,69.1174,69.7825,1363472.0
2023-05-12,68.5892,69.9097,67.2491,69.1565,3502467.0
2023-05-13,68.5892,69.9097,67.2491,69.1565,3502467.0
2023-05-14,68.5892,69.9097,67.2491,69.1565,3502467.0
2023-05-15,69.0294,72.1301,69.0294,71.6508,1729576.0
2023-05-16,71.377,71.377,69.9097,69.9097,799022.0
2023-05-17,70.1249,70.7998,69.6211,70.2521,757693.0
2023-05-18,70.1542,70.6629,69.4989,70.076,638767.0
2023-05-19,70.0956,71.152,69.4793,70.9857,698858.0
2023-05-20,70.0956,71.152,69.4793,70.9857,698858.0
2023-05-21,70.0956,71.152,69.4793,70.9857,698858.0
2023-05-22,71.0644,71.6744,70.4937,71.5858,405667.0
2023-05-23,71.2218,71.8219,70.3363,70.9168,484597.0
2023-05-24,70.72,71.2218,69.7952,70.7495,345905.0
2023-05-25,72.186,73.1993,70.9955,72.8058,1044727.0
2023-05-26,72.9042,73.0911,72.1073,72.8747,353316.0
2023-05-27,72.9042,73.0911,72.1073,72.8747,353316.0
2023-05-28,72.9042,73.0911,72.1073,72.8747,353316.0
2023-05-29,72.9042,73.0911,72.1073,72.8747,353316.0
2023-05-30,73.1993,73.2584,71.8539,72.0876,465658.0
2023-05-31,71.3398,71.9794,70.2674,71.0447,689917.0
2023-06-01,71.2611,71.8465,70.5429,71.3497,392294.0
2023-06-02,71.8711,72.8943,71.5366,72.6484,717805.0
2023-06-03,71.8711,72.8943,71.5366,72.6484,717805.0
2023-06-04,71.8711,72.8943,71.5366,72.6484,717805.0
2023-06-05,72.245,73.524,72.1368,72.9632,625266.0
2023-06-06,73.1403,73.9471,73.0862,73.4945,578281.0
2023-06-07,73.4158,73.6027,72.8255,72.9632,532454.0
2023-06-08,73.1108,73.6322,72.5106,73.5437,473275.0
2023-06-09,73.5437,73.5634,72.486,72.609,449935.0
2023-06-10,73.5437,73.5634,72.486,72.609,449935.0
2023-06-11,73.5437,73.5634,72.486,72.609,449935.0
2023-06-12,72.8648,73.3272,72.0679,73.3272,485947.0
2023-06-13,73.3764,74.2422,73.2633,73.7306,556760.0
2023-06-14,74.1045,74.2226,72.8845,73.219,488144.0
2023-06-15,73.0714,74.1438,73.0321,74.134,413146.0
2023-06-16,74.3505,74.3505,73.3666,73.9176,573201.0
2023-06-17,74.3505,74.3505,73.3666,73.9176,573201.0
2023-06-18,74.3505,74.3505,73.3666,73.9176,573201.0
2023-06-19,74.3505,74.3505,73.3666,73.9176,573201.0
2023-06-20,73.5437,74.2422,71.5268,73.6519,1566000.0
2023-06-21,75.3245,76.9183,74.3308,75.0195,1763420.0
2023-06-22,75.0195,75.8754,74.6555,74.9506,647803.0
2023-06-23,74.2226,74.5866,73.219,73.3272,698084.0
2023-06-24,74.2226,74.5866,73.219,73.3272,698084.0
2023-06-25,74.2226,74.5866,73.219,73.3272,698084.0
2023-06-26,73.2289,75.1179,72.7566,74.5079,602305.0
2023-06-27,74.6358,76.3575,74.4095,76.1411,767735.0
2023-06-28,76.0722,76.574,75.7279,76.5543,749489.0
2023-06-29,76.0722,77.0413,76.0722,76.997,609210.0
2023-06-30,77.5775,77.5775,76.574,76.7904,440220.0
2023-07-01,77.5775,77.5775,76.574,76.7904,440220.0
2023-07-02,77.5775,77.5775,76.574,76.7904,440220.0
2023-07-03,76.8593,77.7251,76.3772,77.1545,260059.0
2023-07-04,76.8593,77.7251,76.3772,77.1545,260059.0
2023-07-05,76.574,77.4201,75.7475,75.7574,946023.0
2023-07-06,74.8326,76.6822,74.6309,76.574,614828.0
2023-07-07,76.4953,77.6858,76.4264,76.6429,630762.0
2023-07-08,76.4953,77.6858,76.4264,76.6429,630762.0
2023-07-09,76.4953,77.6858,76.4264,76.6429,630762.0
2023-07-10,76.6921,77.5283,75.8951,76.1804,793811.0
2023-07-11,76.6232,77.2332,76.1608,76.1804,643035.0
2023-07-12,76.6921,77.0167,75.718,76.21,667887.0
2023-07-13,75.9837,77.1643,75.5655,76.5445,505686.0
2023-07-14,76.5445,76.938,75.7869,76.515,561341.0
2023-07-15,76.5445,76.938,75.7869,76.515,561341.0
2023-07-16,76.5445,76.938,75.7869,76.515,561341.0
2023-07-17,76.5051,77.2332,76.0821,76.5838,582080.0
2023-07-18,76.4854,77.0069,75.905,76.1509,1144693.0
2023-07-19,76.4559,77.184,75.9591,77.0659,1041013.0
2023-07-20,77.2922,77.6464,76.0722,77.0069,514341.0
2023-07-21,77.3611,77.7349,76.4461,76.4854,654958.0
2023-07-22,77.3611,77.7349,76.4461,76.4854,654958.0
2023-07-23,77.3611,77.7349,76.4461,76.4854,654958.0
2023-07-24,76.1411,77.2824,75.9148,76.0525,560014.0
2023-07-25,75.9246,77.0315,75.4032,76.3674,888062.0
2023-07-26,76.515,77.302,76.4264,76.9183,532653.0
2023-07-27,77.4791,77.4791,75.8066,75.8951,465419.0
2023-07-28,76.3477,76.9479,76.0279,76.2296,627611.0
2023-07-29,76.3477,76.9479,76.0279,76.2296,627611.0
2023-07-30,76.3477,76.9479,76.0279,76.2296,627611.0
2023-07-31,76.3575,77.2824,76.2395,77.1446,558222.0
2023-08-01,76.5937,76.6724,75.413,75.6984,610010.0
2023-08-02,74.7932,75.1474,73.6421,74.2324,847390.0
2023-08-03,74.4193,75.4917,74.2914,74.7342,664177.0
2023-08-04,74.8129,75.9345,74.3406,74.439,512110.0
2023-08-05,74.8129,75.9345,74.3406,74.439,512110.0
2023-08-06,74.8129,75.9345,74.3406,74.439,512110.0
2023-08-07,74.7932,75.3638,74.0651,74.0651,543153.0
2023-08-08,73.1108,73.9471,72.4123,73.7798,542488.0
2023-08-09,73.8782,74.8621,73.4748,74.0947,473228.0
2023-08-10,74.3898,74.9506,73.7174,73.8979,813244.0
2023-08-11,76.1411,79.132,75.8755,76.0919,1222130.0
2023-08-12,76.1411,79.132,75.8755,76.0919,1222130.0
2023-08-13,76.1411,79.132,75.8755,76.0919,1222130.0
2023-08-14,76.7708,78.1236,76.3477,77.3906,1069795.0
2023-08-15,77.3709,78.0006,76.5543,76.8298,813911.0
2023-08-16,76.7511,77.302,75.8066,75.8951,820303.0
2023-08-17,76.2985,77.302,76.2985,76.6724,517101.0
2023-08-18,76.3575,78.4728,76.2592,78.1777,562006.0
2023-08-19,76.3575,78.4728,76.2592,78.1777,562006.0
2023-08-20,76.3575,78.4728,76.2592,78.1777,562006.0
2023-08-21,78.2072,78.5417,77.5283,78.3646,593942.0
2023-08-22,79.683,81.1096,79.5453,80.5685,1090826.0
2023-08-23,80.5881,81.6212,80.5881,81.3556,621258.0
2023-08-24,81.0702,82.0689,80.2733,80.8243,669628.0
2023-08-25,81.0998,81.5228,80.2044,80.234,571020.0
2023-08-26,81.0998,81.5228,80.2044,80.234,571020.0
2023-08-27,81.0998,81.5228,80.2044,80.234,571020.0
2023-08-28,80.3724,81.6185,80.3625,81.4405,403246.0
2023-08-29,81.4306,82.2118,81.1017,82.202,392541.0
2023-08-30,82.2415,83.1563,82.1624,82.8646,342244.0
2023-08-31,83.7546,84.3084,82.1327,82.2514,594707.0
2023-09-01,82.3503,83.3788,82.3503,82.8646,311564.0
2023-09-02,82.3503,83.3788,82.3503,82.8646,311564.0
2023-09-03,82.3503,83.3788,82.3503,82.8646,311564.0
2023-09-04,82.3503,83.3788,82.3503,82.8646,311564.0
2023-09-05,82.3701,82.3701,80.9163,81.0943,581619.0
2023-09-06,81.1833,81.7372,80.7482,81.5295,495902.0
2023-09-07,81.0943,81.7767,80.9163,81.4009,535227.0
2023-09-08,81.302,81.8657,80.3131,80.8174,419478.0
2023-09-09,81.302,81.8657,80.3131,80.8174,419478.0
2023-09-10,81.302,81.8657,80.3131,80.8174,419478.0
2023-09-11,81.0647,81.7174,79.6811,80.0263,618804.0
2023-09-12,80.0263,80.1647,79.0769,79.4131,644789.0
2023-09-13,79.5417,79.7296,78.6516,79.0274,600014.0
2023-09-14,79.5812,80.1054,78.6249,79.1362,686671.0
2023-09-15,78.7307,79.3488,78.5626,79.0769,1295336.0
2023-09-16,78.7307,79.3488,78.5626,79.0769,1295336.0
2023-09-17,78.7307,79.3488,78.5626,79.0769,1295336.0
2023-09-18,79.1164,79.1164,78.1868,78.3055,683046.0
2023-09-19,78.3549,78.9285,78.0385,78.4934,864194.0
2023-09-20,79.0769,79.8878,78.4835,78.6516,464205.0
2023-09-21,78.5329,78.6219,77.7022,77.8209,569162.0
2023-09-22,78.0187,78.9483,78.0187,78.3055,495562.0
2023-09-23,78.0187,78.9483,78.0187,78.3055,495562.0
2023-09-24,78.0187,78.9483,78.0187,78.3055,495562.0
2023-09-25,77.455,78.5873,77.455,78.1472,570915.0
2023-09-26,77.6429,78.7011,77.2077,77.7813,514561.0
2023-09-27,78.0187,78.5033,77.0693,77.3462,422401.0
2023-09-28,77.5835,78.1868,77.0396,77.3264,404700.0
2023-09-29,77.5044,78.1176,77.2077,77.4846,410642.0
2023-09-30,77.5044,78.1176,77.2077,77.4846,410642.0
2023-10-01,77.5044,78.1176,77.2077,77.4846,410642.0
2023-10-02,77.4352,77.6429,76.645,76.8319,362118.0
2023-10-03,76.0605,76.7726,75.1705,75.6056,526602.0
2023-10-04,75.5265,75.932,74.9678,75.4375,342375.0
2023-10-05,75.1309,75.3881,73.5535,74.231,1006290.0
2023-10-06,73.8947,75.3485,73.4695,74.8441,547399.0
2023-10-07,73.8947,75.3485,73.4695,74.8441,547399.0
2023-10-08,73.8947,75.3485,73.4695,74.8441,547399.0
2023-10-09,74.4782,75.5166,73.9442,75.0815,342664.0
2023-10-10,75.1804,76.5254,75.1804,75.3485,514635.0
2023-10-11,75.4078,75.8331,74.9232,75.4078,256060.0
2023-10-12,75.576,75.576,73.6871,74.0727,470147.0
2023-10-13,74.6167,75.3287,73.9739,74.2508,546010.0
2023-10-14,74.6167,75.3287,73.9739,74.2508,546010.0
2023-10-15,74.6167,75.3287,73.9739,74.2508,546010.0
2023-10-16,74.676,76.6539,74.4832,76.1496,562053.0
2023-10-17,75.5265,77.099,75.5265,76.7528,376419.0
2023-10-18,76.5056,76.6935,76.1199,76.1496,258339.0
2023-10-19,76.3375,76.3869,75.215,75.4474,581730.0
2023-10-20,75.6353,75.6551,74.6612,75.1606,333788.0
2023-10-21,75.6353,75.6551,74.6612,75.1606,333788.0
2023-10-22,75.6353,75.6551,74.6612,75.1606,333788.0
2023-10-23,74.9035,75.3139,74.4881,74.7057,393884.0
2023-10-24,74.9727,76.0111,74.8244,75.487,262570.0
2023-10-25,74.9331,75.487,74.676,74.765,399189.0
