,TRS US Equity,TRS US Equity,TRS US Equity,TRS US Equity,TRS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-09-30,24.6898,25.5419,24.4917,24.8384,179521.0
2022-10-01,24.6898,25.5419,24.4917,24.8384,179521.0
2022-10-02,24.6898,25.5419,24.4917,24.8384,179521.0
2022-10-03,25.2744,25.8842,25.0168,25.74,125156.0
2022-10-04,26.0274,26.8249,26.0274,26.7605,103890.0
2022-10-05,26.4138,26.7903,26.2552,26.7903,69734.0
2022-10-06,26.7506,26.9785,26.3048,26.3642,78230.0
2022-10-07,26.1661,26.3395,25.3735,25.5914,132404.0
2022-10-08,26.1661,26.3395,25.3735,25.5914,132404.0
2022-10-09,26.1661,26.3395,25.3735,25.5914,132404.0
2022-10-10,25.7797,26.1957,25.4428,25.9778,94699.0
2022-10-11,25.8094,26.5029,25.7103,26.2057,70462.0
2022-10-12,26.1264,26.1264,25.5617,25.6905,83293.0
2022-10-13,25.314,26.7209,24.9821,26.4732,105309.0
2022-10-14,26.5921,26.9686,26.0868,26.3543,83336.0
2022-10-15,26.5921,26.9686,26.0868,26.3543,83336.0
2022-10-16,26.5921,26.9686,26.0868,26.3543,83336.0
2022-10-17,26.602,27.1568,26.602,26.9785,93359.0
2022-10-18,27.3649,27.7711,27.3649,27.563,92101.0
2022-10-19,27.3154,27.5432,27.1172,27.5234,106520.0
2022-10-20,27.4541,27.9098,26.7209,26.9587,95286.0
2022-10-21,27.1568,27.985,26.9339,27.89,102542.0
2022-10-22,27.1568,27.985,26.9339,27.89,102542.0
2022-10-23,27.1568,27.985,26.9339,27.89,102542.0
2022-10-24,27.9098,28.4349,27.6225,27.9594,90447.0
2022-10-25,27.7612,28.4845,26.384,28.2467,81984.0
2022-10-26,28.5439,28.9997,27.9197,28.3358,89180.0
2022-10-27,26.3741,27.4838,21.8463,22.3219,436681.0
2022-10-28,21.2123,23.8526,21.2123,23.1938,274306.0
2022-10-29,21.2123,23.8526,21.2123,23.1938,274306.0
2022-10-30,21.2123,23.8526,21.2123,23.1938,274306.0
2022-10-31,22.8965,23.4018,22.421,22.639,272354.0
2022-11-01,23.8576,24.7096,23.1046,24.3728,182595.0
2022-11-02,24.3529,24.3529,23.44,23.5094,181124.0
2022-11-03,23.3407,24.1346,23.172,23.7277,117578.0
2022-11-04,23.9361,24.6606,23.8667,24.6606,147615.0
2022-11-05,23.9361,24.6606,23.8667,24.6606,147615.0
2022-11-06,23.9361,24.6606,23.8667,24.6606,147615.0
2022-11-07,24.8392,25.4247,24.6903,25.2064,88466.0
2022-11-08,25.2262,25.7026,24.7797,25.0079,90003.0
2022-11-09,24.9484,25.5041,24.8392,25.3354,92531.0
2022-11-10,26.04,26.6453,25.9209,26.3774,117784.0
2022-11-11,26.3079,26.7098,25.3652,26.3278,67689.0
2022-11-12,26.3079,26.7098,25.3652,26.3278,67689.0
2022-11-13,26.3079,26.7098,25.3652,26.3278,67689.0
2022-11-14,26.3079,26.6354,25.9606,26.1988,74414.0
2022-11-15,26.6156,27.0724,25.4346,26.298,101735.0
2022-11-16,26.3774,26.3774,25.8812,26.0698,72381.0
2022-11-17,25.8713,26.3178,25.653,26.2881,90314.0
2022-11-18,26.7942,27.0324,26.1094,26.3476,86912.0
2022-11-19,26.7942,27.0324,26.1094,26.3476,86912.0
2022-11-20,26.7942,27.0324,26.1094,26.3476,86912.0
2022-11-21,26.3575,26.7545,25.9507,26.7148,104823.0
2022-11-22,26.824,27.1614,26.2459,27.0324,82546.0
2022-11-23,27.0621,27.3003,26.7346,26.8835,120897.0
2022-11-24,27.0621,27.3003,26.7346,26.8835,120897.0
2022-11-25,26.9728,27.2982,26.3873,26.9927,27780.0
2022-11-26,26.9728,27.2982,26.3873,26.9927,27780.0
2022-11-27,26.9728,27.2982,26.3873,26.9927,27780.0
2022-11-28,26.8934,27.1018,25.911,26.3278,74647.0
2022-11-29,26.169,26.7843,26.169,26.7049,57866.0
2022-11-30,26.4866,27.4293,25.9308,27.1415,186453.0
2022-12-01,27.1713,27.7568,26.7942,27.2408,104568.0
2022-12-02,26.8736,27.8461,26.8736,27.7965,148394.0
2022-12-03,26.8736,27.8461,26.8736,27.7965,148394.0
2022-12-04,26.8736,27.8461,26.8736,27.7965,148394.0
2022-12-05,27.6774,27.9453,26.9033,27.7866,151864.0
2022-12-06,27.7965,28.1438,27.5583,28.0942,83945.0
2022-12-07,28.0247,28.4018,27.7072,27.866,78527.0
2022-12-08,27.9255,28.0744,27.3003,27.5385,95427.0
2022-12-09,27.4988,27.6079,27.1018,27.1911,111212.0
2022-12-10,27.4988,27.6079,27.1018,27.1911,111212.0
2022-12-11,27.4988,27.6079,27.1018,27.1911,111212.0
2022-12-12,27.3797,27.6675,26.333,27.3896,104134.0
2022-12-13,27.9156,28.4068,27.3201,27.4889,211329.0
2022-12-14,27.4095,27.7171,26.7644,27.1812,122641.0
2022-12-15,26.943,27.3797,26.3972,26.4766,119662.0
2022-12-16,26.3675,27.7342,26.2385,26.8736,249521.0
2022-12-17,26.3675,27.7342,26.2385,26.8736,249521.0
2022-12-18,26.3675,27.7342,26.2385,26.8736,249521.0
2022-12-19,26.9331,27.6774,26.2285,26.5163,124313.0
2022-12-20,26.4866,27.5385,26.1491,26.9232,125555.0
2022-12-21,27.0423,27.469,26.7942,27.211,189276.0
2022-12-22,27.1911,27.6774,26.6354,27.0125,162011.0
2022-12-23,27.0522,27.6576,26.819,27.5385,70911.0
2022-12-24,27.0522,27.6576,26.819,27.5385,70911.0
2022-12-25,27.0522,27.6576,26.819,27.5385,70911.0
2022-12-26,27.0522,27.6576,26.819,27.5385,70911.0
2022-12-27,27.5285,28.7449,27.0026,27.6873,60875.0
2022-12-28,27.6973,28.5209,27.1614,27.2507,74450.0
2022-12-29,27.4889,28.0545,27.1018,27.598,112447.0
2022-12-30,27.5484,27.8461,27.4789,27.5285,80325.0
2022-12-31,27.5484,27.8461,27.4789,27.5285,80325.0
2023-01-01,27.5484,27.8461,27.4789,27.5285,80325.0
2023-01-02,27.5484,27.8461,27.4789,27.5285,80325.0
2023-01-03,27.6973,28.0446,27.3698,27.7866,174260.0
2023-01-04,28.0148,28.6896,27.6973,27.8461,102376.0
2023-01-05,27.8064,28.253,26.9078,27.985,140931.0
2023-01-06,28.4118,28.7591,27.9255,28.382,92753.0
2023-01-07,28.4118,28.7591,27.9255,28.382,92753.0
2023-01-08,28.4118,28.7591,27.9255,28.382,92753.0
2023-01-09,28.4018,28.6946,28.124,28.3324,104102.0
2023-01-10,28.1637,28.9278,28.1041,28.8583,61451.0
2023-01-11,28.8385,29.4438,28.6896,29.037,295708.0
2023-01-12,29.295,29.6919,29.1263,29.6919,132511.0
2023-01-13,29.5728,30.2179,29.1759,30.0988,109248.0
2023-01-14,29.5728,30.2179,29.1759,30.0988,109248.0
2023-01-15,29.5728,30.2179,29.1759,30.0988,109248.0
2023-01-16,29.5728,30.2179,29.1759,30.0988,109248.0
2023-01-17,30.1187,30.4773,29.8408,29.8904,65807.0
2023-01-18,29.8507,30.4809,29.166,29.3545,103637.0
2023-01-19,29.3545,29.553,28.7641,29.3247,94248.0
2023-01-20,29.6225,29.7019,29.2057,29.4538,104004.0
2023-01-21,29.6225,29.7019,29.2057,29.4538,104004.0
2023-01-22,29.6225,29.7019,29.2057,29.4538,104004.0
2023-01-23,29.3545,29.7763,29.2354,29.3843,114809.0
2023-01-24,29.3843,29.4438,28.9576,29.0171,135523.0
2023-01-25,28.8683,29.3843,28.6698,29.2156,124185.0
2023-01-26,29.4538,29.8209,28.7095,29.5133,76680.0
2023-01-27,29.424,29.7614,29.3148,29.5034,66014.0
2023-01-28,29.424,29.7614,29.3148,29.5034,66014.0
2023-01-29,29.424,29.7614,29.3148,29.5034,66014.0
2023-01-30,29.4736,30.0194,29.4736,29.9003,66747.0
2023-01-31,30.0095,30.6744,29.9301,30.5553,139640.0
2023-02-01,30.2576,31.3095,30.2576,31.0614,110181.0
2023-02-02,31.24,31.642,31.1061,31.2698,101192.0
2023-02-03,31.0614,31.4981,29.5417,31.0813,87498.0
2023-02-04,31.0614,31.4981,29.5417,31.0813,87498.0
2023-02-05,31.0614,31.4981,29.5417,31.0813,87498.0
2023-02-06,30.9225,31.0912,30.5553,30.6744,142152.0
2023-02-07,30.4958,30.9919,30.2576,30.7042,107232.0
2023-02-08,30.6843,30.9225,30.2774,30.3965,65348.0
2023-02-09,30.466,30.8133,29.7812,29.9003,65678.0
2023-02-10,29.7713,30.1881,29.6324,29.8805,96027.0
2023-02-11,29.7713,30.1881,29.6324,29.8805,96027.0
2023-02-12,29.7713,30.1881,29.6324,29.8805,96027.0
2023-02-13,29.7713,30.3171,29.7713,30.2774,57988.0
2023-02-14,30.1286,30.5702,30.0938,30.3271,134960.0
2023-02-15,30.2179,30.9969,30.0492,30.8729,188850.0
2023-02-16,30.4958,31.0019,30.3271,30.7835,156887.0
2023-02-17,30.8927,31.0813,30.6099,30.8729,133468.0
2023-02-18,30.8927,31.0813,30.6099,30.8729,133468.0
2023-02-19,30.8927,31.0813,30.6099,30.8729,133468.0
2023-02-20,30.8927,31.0813,30.6099,30.8729,133468.0
2023-02-21,30.6148,30.8232,30.079,30.1286,133555.0
2023-02-22,30.1683,30.3667,29.8805,30.069,115651.0
2023-02-23,29.2652,29.9351,28.5904,29.3049,206244.0
2023-02-24,28.64,29.2354,28.2034,29.1759,204656.0
2023-02-25,28.64,29.2354,28.2034,29.1759,204656.0
2023-02-26,28.64,29.2354,28.2034,29.1759,204656.0
2023-02-27,29.3247,29.8805,29.3247,29.424,124174.0
2023-02-28,29.3446,29.9946,29.3446,29.7614,194236.0
2023-03-01,29.6123,30.139,29.6123,30.1092,102548.0
2023-03-02,29.8508,30.1191,29.672,29.8608,71634.0
2023-03-03,29.9303,30.1191,29.6372,30.0695,98596.0
2023-03-04,29.9303,30.1191,29.6372,30.0695,98596.0
2023-03-05,29.9303,30.1191,29.6372,30.0695,98596.0
2023-03-06,30.0496,30.0993,29.2646,29.3739,117277.0
2023-03-07,29.2944,29.5428,29.0559,29.2745,128531.0
2023-03-08,29.3739,29.5428,29.2298,29.503,75927.0
2023-03-09,29.662,29.662,29.0757,29.195,105187.0
2023-03-10,28.9963,29.1851,28.4149,28.8373,179644.0
2023-03-11,28.9963,29.1851,28.4149,28.8373,179644.0
2023-03-12,28.9963,29.1851,28.4149,28.8373,179644.0
2023-03-13,28.4,28.8969,28.1715,28.3603,199424.0
2023-03-14,29.0161,29.1851,28.8174,29.1751,221111.0
2023-03-15,28.4199,29.1155,27.0536,27.4361,231280.0
2023-03-16,27.0585,27.9727,26.2536,27.6448,117356.0
2023-03-17,27.3566,27.3865,26.6412,26.6809,219382.0
2023-03-18,27.3566,27.3865,26.6412,26.6809,219382.0
2023-03-19,27.3566,27.3865,26.6412,26.6809,219382.0
2023-03-20,26.9989,28.3081,26.7008,26.7107,113886.0
2023-03-21,27.0088,27.7094,27.0088,27.3666,130681.0
2023-03-22,27.3964,27.4759,26.7306,26.7405,98297.0
2023-03-23,26.7505,27.1082,26.3927,26.5219,70989.0
2023-03-24,26.3232,27.0486,25.9853,26.8697,113005.0
2023-03-25,26.3232,27.0486,25.9853,26.8697,113005.0
2023-03-26,26.3232,27.0486,25.9853,26.8697,113005.0
2023-03-27,27.0784,27.2672,26.8797,27.0188,82768.0
2023-03-28,26.8995,27.4262,26.8995,27.138,95022.0
2023-03-29,27.4163,27.4262,26.9393,27.1877,143147.0
2023-03-30,27.3467,27.3865,27.1281,27.2573,73016.0
2023-03-31,27.3964,27.8237,27.2672,27.6846,228980.0
2023-04-01,27.3964,27.8237,27.2672,27.6846,228980.0
2023-04-02,27.3964,27.8237,27.2672,27.6846,228980.0
2023-04-03,27.5852,28.082,27.3964,27.7839,140063.0
2023-04-04,27.9628,27.9827,26.7902,26.9194,75624.0
2023-04-05,26.7008,26.9592,26.6014,26.8499,62387.0
2023-04-06,26.9393,26.989,26.5418,26.7107,66709.0
2023-04-07,26.9393,26.989,26.5418,26.7107,66709.0
2023-04-08,26.9393,26.989,26.5418,26.7107,66709.0
2023-04-09,26.9393,26.989,26.5418,26.7107,66709.0
2023-04-10,26.5319,26.989,26.4822,26.7405,96787.0
2023-04-11,26.7604,27.1529,26.3629,26.9293,77577.0
2023-04-12,27.1082,27.1678,26.7107,26.82,69186.0
2023-04-13,26.83,27.1281,26.4027,26.9393,57338.0
2023-04-14,27.0486,27.297,26.7207,26.8896,77700.0
2023-04-15,27.0486,27.297,26.7207,26.8896,77700.0
2023-04-16,27.0486,27.297,26.7207,26.8896,77700.0
2023-04-17,26.9393,27.148,26.8499,27.1082,39416.0
2023-04-18,27.148,27.2871,26.9283,27.1678,79651.0
2023-04-19,27.0685,27.2275,26.8598,27.0387,47492.0
2023-04-20,26.8499,27.2175,26.6014,26.9592,113282.0
2023-04-21,26.9293,27.138,26.4822,26.7902,93800.0
2023-04-22,26.9293,27.138,26.4822,26.7902,93800.0
2023-04-23,26.9293,27.138,26.4822,26.7902,93800.0
2023-04-24,26.7405,27.1144,26.5716,26.5816,52569.0
2023-04-25,26.3729,26.9393,25.9158,25.9853,62367.0
2023-04-26,25.8065,26.0151,25.0115,25.1407,98309.0
2023-04-27,25.3593,25.4239,24.932,25.1208,90654.0
2023-04-28,25.1208,25.4785,25.0811,25.25,99092.0
2023-04-29,25.1208,25.4785,25.0811,25.25,99092.0
2023-04-30,25.1208,25.4785,25.0811,25.25,99092.0
2023-05-01,25.2897,26.0897,25.2897,25.9158,111534.0
2023-05-02,25.7568,25.8562,24.9307,25.568,125703.0
2023-05-03,25.558,26.0955,25.4983,25.5481,105843.0
2023-05-04,25.4884,25.4884,24.8813,24.931,81126.0
2023-05-05,25.2794,25.4744,24.8912,25.2296,104360.0
2023-05-06,25.2794,25.4744,24.8912,25.2296,104360.0
2023-05-07,25.2794,25.4744,24.8912,25.2296,104360.0
2023-05-08,25.4685,25.5381,25.1102,25.359,62842.0
2023-05-09,25.2396,25.3092,24.9012,25.1002,44339.0
2023-05-10,25.4486,25.563,24.7618,25.0604,65368.0
2023-05-11,24.7917,25.4784,24.6411,25.4585,124449.0
2023-05-12,25.3689,25.568,25.0106,25.2595,64604.0
2023-05-13,25.3689,25.568,25.0106,25.2595,64604.0
2023-05-14,25.3689,25.568,25.0106,25.2595,64604.0
2023-05-15,25.4287,25.6675,25.2893,25.4983,60781.0
2023-05-16,25.3192,25.3192,24.931,25.2097,116328.0
2023-05-17,25.4784,26.2249,24.8017,25.3092,143290.0
2023-05-18,25.2893,25.5381,25.1102,25.4685,81480.0
2023-05-19,25.9064,26.1154,25.2893,25.2993,88933.0
2023-05-20,25.9064,26.1154,25.2893,25.2993,88933.0
2023-05-21,25.9064,26.1154,25.2893,25.2993,88933.0
2023-05-22,25.5879,26.2945,25.4087,26.1253,90895.0
2023-05-23,26.1751,26.5732,25.9064,26.1054,117770.0
2023-05-24,26.0358,26.0756,25.7471,25.9064,99186.0
2023-05-25,25.7372,25.9561,25.1599,25.3689,95844.0
2023-05-26,25.3789,25.6775,25.3092,25.4983,64216.0
2023-05-27,25.3789,25.6775,25.3092,25.4983,64216.0
2023-05-28,25.3789,25.6775,25.3092,25.4983,64216.0
2023-05-29,25.3789,25.6775,25.3092,25.4983,64216.0
2023-05-30,25.4983,25.7372,25.3192,25.6277,41999.0
2023-05-31,25.4983,25.6725,24.9509,25.1898,185557.0
2023-06-01,25.1599,25.4784,25.0405,25.3988,67159.0
2023-06-02,25.777,26.623,25.3789,26.5831,124373.0
2023-06-03,25.777,26.623,25.3789,26.5831,124373.0
2023-06-04,25.777,26.623,25.3789,26.5831,124373.0
2023-06-05,26.404,26.6628,25.9163,26.4737,74915.0
2023-06-06,26.3642,27.5037,26.3642,27.3992,101083.0
2023-06-07,27.449,28.9319,27.449,28.6334,163866.0
2023-06-08,28.494,28.6533,27.7575,28.0661,150690.0
2023-06-09,27.9466,28.0064,27.449,27.5684,87679.0
2023-06-10,27.9466,28.0064,27.449,27.5684,87679.0
2023-06-11,27.9466,28.0064,27.449,27.5684,87679.0
2023-06-12,27.4988,27.6082,26.8817,27.3694,89984.0
2023-06-13,27.4988,27.9606,27.4689,27.4888,78333.0
2023-06-14,27.5883,27.7476,27.0609,27.1902,99907.0
2023-06-15,27.1405,27.3694,27.0061,27.2101,99058.0
2023-06-16,27.1007,27.3715,26.6727,26.8519,242454.0
2023-06-17,27.1007,27.3715,26.6727,26.8519,242454.0
2023-06-18,27.1007,27.3715,26.6727,26.8519,242454.0
2023-06-19,27.1007,27.3715,26.6727,26.8519,242454.0
2023-06-20,26.7722,26.7722,26.2547,26.2945,150985.0
2023-06-21,26.1552,26.4339,25.7869,25.8467,144783.0
2023-06-22,25.8367,26.1154,25.349,26.0059,170344.0
2023-06-23,25.6675,26.5384,25.359,25.6078,316295.0
2023-06-24,25.6675,26.5384,25.359,25.6078,316295.0
2023-06-25,25.6675,26.5384,25.359,25.6078,316295.0
2023-06-26,25.6177,26.0557,25.4535,25.9959,93400.0
2023-06-27,25.9362,26.5632,25.8068,26.4737,97665.0
2023-06-28,26.5035,26.8817,26.3144,26.603,100728.0
2023-06-29,26.7424,27.3992,26.7424,27.3296,94268.0
2023-06-30,27.6481,27.6481,27.2997,27.3594,74863.0
2023-07-01,27.6481,27.6481,27.2997,27.3594,74863.0
2023-07-02,27.6481,27.6481,27.2997,27.3594,74863.0
2023-07-03,27.1803,27.8272,27.1504,27.7277,39227.0
2023-07-04,27.1803,27.8272,27.1504,27.7277,39227.0
2023-07-05,27.6182,27.7078,27.3097,27.3992,79674.0
2023-07-06,27.0609,27.3793,26.822,27.1206,94663.0
2023-07-07,27.2101,27.7078,27.2101,27.3594,93723.0
2023-07-08,27.2101,27.7078,27.2101,27.3594,93723.0
2023-07-09,27.2101,27.7078,27.2101,27.3594,93723.0
2023-07-10,27.2301,27.7426,27.1206,27.2002,81529.0
2023-07-11,27.3097,27.4291,26.6429,26.7921,100205.0
2023-07-12,27.1902,27.8471,27.0708,27.5087,287816.0
2023-07-13,27.4988,27.7177,27.1703,27.3296,83936.0
2023-07-14,27.2898,27.4291,26.7722,27.4291,73063.0
2023-07-15,27.2898,27.4291,26.7722,27.4291,73063.0
2023-07-16,27.2898,27.4291,26.7722,27.4291,73063.0
2023-07-17,27.3495,27.7824,27.3495,27.4092,73977.0
2023-07-18,27.3694,27.7874,27.3495,27.5684,61897.0
2023-07-19,27.4789,27.6879,27.3097,27.658,102447.0
2023-07-20,27.7675,27.8222,27.5187,27.7277,50659.0
2023-07-21,27.7874,27.8372,27.5286,27.5485,77242.0
2023-07-22,27.7874,27.8372,27.5286,27.5485,77242.0
2023-07-23,27.7874,27.8372,27.5286,27.5485,77242.0
2023-07-24,27.459,28.0163,27.3296,27.8372,85459.0
2023-07-25,27.6978,28.7926,27.668,28.3049,323746.0
2023-07-26,28.2253,28.4542,27.4192,27.7575,196480.0
2023-07-27,27.25,27.7924,26.4438,27.1206,249355.0
2023-07-28,27.3495,28.1258,27.1803,27.1902,241976.0
2023-07-29,27.3495,28.1258,27.1803,27.1902,241976.0
2023-07-30,27.3495,28.1258,27.1803,27.1902,241976.0
2023-07-31,27.1504,27.2798,25.5879,25.6377,196475.0
2023-08-01,25.4983,26.7324,25.14,25.7372,196066.0
2023-08-02,25.8169,26.3851,25.8169,26.2854,187914.0
2023-08-03,26.2755,26.2755,25.5627,25.7472,101254.0
2023-08-04,25.8169,26.1558,25.478,25.6076,152649.0
2023-08-05,25.8169,26.1558,25.478,25.6076,152649.0
2023-08-06,25.8169,26.1558,25.478,25.6076,152649.0
2023-08-07,25.787,25.792,25.169,25.4581,123549.0
2023-08-08,25.1889,25.498,24.9597,25.4182,82644.0
2023-08-09,25.3385,25.6674,25.2288,25.5677,96562.0
2023-08-10,25.5777,25.787,25.5378,25.7472,80110.0
2023-08-11,25.6375,26.3552,25.6375,26.2555,94767.0
2023-08-12,25.6375,26.3552,25.6375,26.2555,94767.0
2023-08-13,25.6375,26.3552,25.6375,26.2555,94767.0
2023-08-14,26.2156,26.2156,25.8618,26.096,51176.0
2023-08-15,26.0263,26.1976,25.8967,25.9166,55214.0
2023-08-16,25.8468,26.2256,25.5777,25.5976,76226.0
2023-08-17,25.6176,25.9066,25.5877,25.6275,75080.0
2023-08-18,25.4681,25.7771,25.3484,25.478,91961.0
2023-08-19,25.4681,25.7771,25.3484,25.478,91961.0
2023-08-20,25.4681,25.7771,25.3484,25.478,91961.0
2023-08-21,25.4681,25.4745,25.2388,25.3584,49925.0
2023-08-22,25.3185,25.498,25.2587,25.4581,83115.0
2023-08-23,25.3983,25.8767,25.2787,25.6774,49763.0
2023-08-24,25.5976,25.8618,25.5079,25.6475,41594.0
2023-08-25,25.6674,25.6774,25.3684,25.5976,44995.0
2023-08-26,25.6674,25.6774,25.3684,25.5976,44995.0
2023-08-27,25.6674,25.6774,25.3684,25.5976,44995.0
2023-08-28,25.7172,25.9365,25.6026,25.797,58392.0
2023-08-29,25.7372,26.0462,25.7372,26.0462,43277.0
2023-08-30,25.9066,26.1459,25.8967,26.0362,88784.0
2023-08-31,26.0263,26.724,26.0263,26.116,185008.0
2023-09-01,26.2455,26.8038,26.2455,26.3851,112677.0
2023-09-02,26.2455,26.8038,26.2455,26.3851,112677.0
2023-09-03,26.2455,26.8038,26.2455,26.3851,112677.0
2023-09-04,26.2455,26.8038,26.2455,26.3851,112677.0
2023-09-05,26.2156,26.2156,25.0394,25.1192,100046.0
2023-09-06,25.179,25.4282,24.6108,24.7404,63490.0
2023-09-07,24.7504,25.2787,24.232,24.3018,122297.0
2023-09-08,24.252,24.4613,24.0426,24.2221,89437.0
2023-09-09,24.252,24.4613,24.0426,24.2221,89437.0
2023-09-10,24.252,24.4613,24.0426,24.2221,89437.0
2023-09-11,24.2918,24.3815,24.0028,24.1124,69033.0
2023-09-12,24.1323,24.4364,24.0127,24.1323,68788.0
2023-09-13,24.1224,24.1922,23.8732,24.0825,82789.0
2023-09-14,24.3217,24.7504,24.3217,24.7504,65640.0
2023-09-15,24.7902,24.9497,24.6955,24.8102,216063.0
2023-09-16,24.7902,24.9497,24.6955,24.8102,216063.0
2023-09-17,24.7902,24.9497,24.6955,24.8102,216063.0
2023-09-18,24.8799,25.1391,24.7205,24.7803,74173.0
2023-09-19,24.8301,24.8301,24.3865,24.5012,70197.0
2023-09-20,24.6407,24.7354,24.252,24.3118,110482.0
2023-09-21,24.2021,24.5311,24.1423,24.4214,60283.0
2023-09-22,24.4115,24.6407,24.0426,24.0725,80628.0
2023-09-23,24.4115,24.6407,24.0426,24.0725,80628.0
2023-09-24,24.4115,24.6407,24.0426,24.0725,80628.0
2023-09-25,24.0626,24.6307,23.7934,24.4414,88846.0
2023-09-26,24.2819,24.4015,23.933,24.1224,63546.0
2023-09-27,24.1722,24.8002,24.1722,24.6108,116720.0
2023-09-28,24.541,24.87,24.541,24.7005,65092.0
2023-09-29,24.7703,24.86,24.5111,24.6806,92776.0
2023-09-30,24.7703,24.86,24.5111,24.6806,92776.0
2023-10-01,24.7703,24.86,24.5111,24.6806,92776.0
2023-10-02,24.5311,24.7603,24.4015,24.5709,130949.0
2023-10-03,24.3815,24.8301,23.8532,24.1323,94596.0
2023-10-04,24.1822,24.2121,23.7037,24.0227,64836.0
2023-10-05,24.0825,24.0825,23.6639,23.9629,108913.0
2023-10-06,23.9629,24.2918,23.6439,23.9729,158667.0
2023-10-07,23.9629,24.2918,23.6439,23.9729,158667.0
2023-10-08,23.9629,24.2918,23.6439,23.9729,158667.0
2023-10-09,23.7735,24.227,23.6639,24.1523,46733.0
2023-10-10,24.232,24.3217,24.0725,24.1124,70286.0
2023-10-11,24.1124,24.3417,23.8832,24.3118,58960.0
2023-10-12,24.3815,24.3815,23.9529,24.3217,69274.0
2023-10-13,24.3815,24.3815,23.9928,24.0327,100963.0
2023-10-14,24.3815,24.3815,23.9928,24.0327,100963.0
2023-10-15,24.3815,24.3815,23.9928,24.0327,100963.0
2023-10-16,24.252,24.561,23.923,24.0227,65433.0
2023-10-17,23.9729,24.6108,23.923,24.5111,109992.0
2023-10-18,24.3018,24.3865,24.0676,24.2619,130153.0
2023-10-19,24.1623,24.3915,23.8832,23.923,88452.0
2023-10-20,23.9729,23.9729,23.3848,23.3947,168160.0
2023-10-21,23.9729,23.9729,23.3848,23.3947,168160.0
2023-10-22,23.9729,23.9729,23.3848,23.3947,168160.0
2023-10-23,23.3748,23.5941,22.5175,22.996,380067.0
2023-10-24,23.0857,23.3249,22.9462,23.006,128043.0
2023-10-25,22.8066,23.0259,22.5774,22.8066,99966.0
2023-10-26,23.006,23.8333,22.5431,23.1455,115631.0
2023-10-27,23.2751,24.865,23.0957,23.634,148693.0
2023-10-28,23.2751,24.865,23.0957,23.634,148693.0
2023-10-29,23.2751,24.865,23.0957,23.634,148693.0
2023-10-30,23.943,24.2221,23.6738,24.0925,123454.0
2023-10-31,24.0626,24.5211,23.4844,24.1323,215243.0
2023-11-01,24.1323,24.1323,23.4734,23.8029,187398.0
2023-11-02,24.0225,24.377,24.0225,24.0625,146220.0
2023-11-03,24.4518,24.7614,24.4019,24.5717,208167.0
2023-11-04,24.4518,24.7614,24.4019,24.5717,208167.0
2023-11-05,24.4518,24.7614,24.4019,24.5717,208167.0
2023-11-06,24.5916,24.8213,24.362,24.5617,109678.0
2023-11-07,24.4518,24.4518,23.7176,24.2222,156029.0
2023-11-08,24.332,24.7164,23.7629,23.8428,110386.0
2023-11-09,24.0724,24.0724,23.1389,23.2437,159342.0
2023-11-10,23.084,23.7779,23.084,23.6631,177699.0
2023-11-11,23.084,23.7779,23.084,23.6631,177699.0
2023-11-12,23.084,23.7779,23.084,23.6631,177699.0
2023-11-13,23.733,23.8927,23.2637,23.5133,84126.0
2023-11-14,24.1723,24.8712,23.9926,24.8612,159237.0
2023-11-15,24.8612,24.966,24.5197,24.6216,181908.0
2023-11-16,24.6016,24.6815,24.1922,24.2621,202810.0
2023-11-17,24.5018,24.7863,24.1823,24.6316,226651.0
2023-11-18,24.5018,24.7863,24.1823,24.6316,226651.0
2023-11-19,24.5018,24.7863,24.1823,24.6316,226651.0
2023-11-20,24.6316,24.649,24.2322,24.2921,117669.0
2023-11-21,24.2721,24.8378,23.8727,24.0025,175856.0
2023-11-22,24.2222,24.5467,24.1573,24.2222,103185.0
2023-11-23,24.2222,24.5467,24.1573,24.2222,103185.0
2023-11-24,24.2322,24.6415,24.2222,24.5118,124899.0
2023-11-25,24.2322,24.6415,24.2222,24.5118,124899.0
2023-11-26,24.2322,24.6415,24.2222,24.5118,124899.0
2023-11-27,24.352,24.5018,24.1823,24.2921,125964.0
2023-11-28,24.362,24.7913,24.2022,24.362,150225.0
2023-11-29,24.5118,24.7614,24.352,24.6515,144068.0
2023-11-30,24.8512,25.7748,24.7514,25.5901,279315.0
2023-12-01,25.4503,26.3289,25.3604,25.9595,180568.0
2023-12-02,25.4503,26.3289,25.3604,25.9595,180568.0
2023-12-03,25.4503,26.3289,25.3604,25.9595,180568.0
2023-12-04,25.8497,26.1891,25.65,25.8596,190597.0
2023-12-05,25.7798,25.8497,25.3604,25.3804,150074.0
2023-12-06,25.5901,25.8097,25.1008,25.1707,183918.0
2023-12-07,25.3205,25.3654,24.9311,25.0709,202246.0
2023-12-08,25.1508,25.66,25.1208,25.6001,186429.0
2023-12-09,25.1508,25.66,25.1208,25.6001,186429.0
2023-12-10,25.1508,25.66,25.1208,25.6001,186429.0
2023-12-11,25.5302,26.1991,25.3604,25.8896,458561.0
2023-12-12,26.0094,26.2291,25.7598,26.0194,189052.0
2023-12-13,26.1392,26.8581,25.9395,26.8281,184977.0
