,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity
2021-05-26,31.7993,32.1579,31.6981,32.0016,337311.0
2021-05-27,31.9464,32.0016,31.7257,31.8176,1198540.0
2021-05-28,31.1704,31.9933,30.4029,30.5139,880018.0
2021-05-29,31.1704,31.9933,30.4029,30.5139,880018.0
2021-05-30,31.1704,31.9933,30.4029,30.5139,880018.0
2021-05-31,31.1704,31.9933,30.4029,30.5139,880018.0
2021-06-01,30.7265,30.8098,30.1995,30.4306,517425.0
2021-06-02,30.4306,30.6248,30.2827,30.5971,521967.0
2021-06-03,30.6433,31.0271,30.4584,31.0132,368327.0
2021-06-04,31.1056,31.1056,30.6526,30.7635,414926.0
2021-06-05,31.1056,31.1056,30.6526,30.7635,414926.0
2021-06-06,31.1056,31.1056,30.6526,30.7635,414926.0
2021-06-07,30.7543,31.0317,30.3983,30.5416,471075.0
2021-06-08,30.6618,30.9392,30.1163,30.8837,537710.0
2021-06-09,31.0409,31.3368,30.5416,31.1334,473979.0
2021-06-10,31.3091,31.457,31.1519,31.3553,366324.0
2021-06-11,31.4663,31.494,31.1899,31.3646,273483.0
2021-06-12,31.4663,31.494,31.1899,31.3646,273483.0
2021-06-13,31.4663,31.494,31.1899,31.3646,273483.0
2021-06-14,31.3553,31.4848,31.1426,31.4385,489811.0
2021-06-15,31.6188,31.887,31.457,31.6142,614272.0
2021-06-16,31.6974,32.0026,31.5772,31.9009,527114.0
2021-06-17,31.9841,31.9841,31.6142,31.9194,534248.0
2021-06-18,31.9101,31.9471,31.383,31.6512,1036806.0
2021-06-19,31.9101,31.9471,31.383,31.6512,1036806.0
2021-06-20,31.9101,31.9471,31.383,31.6512,1036806.0
2021-06-21,31.6974,31.8824,31.4478,31.7807,583119.0
2021-06-22,31.8916,32.1875,31.4108,32.0488,892195.0
2021-06-23,32.0534,32.169,31.4848,31.6604,2646382.0
2021-06-24,31.6142,31.8777,31.4385,31.7529,317247.0
2021-06-25,31.7067,32.6776,31.5217,32.5296,898367.0
2021-06-26,31.7067,32.6776,31.5217,32.5296,898367.0
2021-06-27,31.7067,32.6776,31.5217,32.5296,898367.0
2021-06-28,32.5296,32.5296,32.0581,32.2522,392464.0
2021-06-29,32.4834,32.6776,32.0211,32.2522,285137.0
2021-06-30,32.2985,32.3077,31.9517,32.169,340816.0
2021-07-01,32.2337,32.347,32.0303,32.243,363083.0
2021-07-02,32.3632,32.7608,32.1228,32.7331,469738.0
2021-07-03,32.3632,32.7608,32.1228,32.7331,469738.0
2021-07-04,32.3632,32.7608,32.1228,32.7331,469738.0
2021-07-05,32.3632,32.7608,32.1228,32.7331,469738.0
2021-07-06,32.6036,32.7885,32.095,32.77,399362.0
2021-07-07,32.7238,33.0474,32.5019,32.6128,454908.0
2021-07-08,32.3355,32.5296,32.0765,32.4926,279446.0
2021-07-09,32.6683,32.9087,32.562,32.844,380563.0
2021-07-10,32.6683,32.9087,32.562,32.844,380563.0
2021-07-11,32.6683,32.9087,32.562,32.844,380563.0
2021-07-12,32.7238,33.0105,32.6683,32.9642,389226.0
2021-07-13,33.0105,33.1122,32.3539,32.4002,304945.0
2021-07-14,32.3909,32.8348,32.3355,32.6868,363050.0
2021-07-15,32.7608,33.1307,32.6221,32.955,235412.0
2021-07-16,33.0382,33.1492,32.7377,32.7515,229911.0
2021-07-17,33.0382,33.1492,32.7377,32.7515,229911.0
2021-07-18,33.0382,33.1492,32.7377,32.7515,229911.0
2021-07-19,32.7515,32.992,32.4626,32.6128,322542.0
2021-07-20,32.8348,33.2694,32.7515,32.9087,403584.0
2021-07-21,33.0105,33.1769,32.8902,32.9642,227499.0
2021-07-22,32.9457,33.1214,32.8255,33.0105,204966.0
2021-07-23,33.0105,33.1029,32.6776,32.6961,460557.0
2021-07-24,33.0105,33.1029,32.6776,32.6961,460557.0
2021-07-25,33.0105,33.1029,32.6776,32.6961,460557.0
2021-07-26,32.6591,33.1986,32.3632,32.6406,236283.0
2021-07-27,32.6221,32.9226,32.4279,32.8995,214752.0
2021-07-28,32.9827,33.0428,32.636,32.9642,358304.0
2021-07-29,33.0937,33.1769,32.881,33.0474,281715.0
2021-07-30,33.0752,33.1492,32.8949,32.955,468400.0
2021-07-31,33.0752,33.1492,32.8949,32.955,468400.0
2021-08-01,33.0752,33.1492,32.8949,32.955,468400.0
2021-08-02,32.7885,33.2231,32.7793,32.992,977501.0
2021-08-03,33.1307,33.4635,32.9083,33.2786,504433.0
2021-08-04,33.1954,33.4497,32.6776,32.7515,297818.0
2021-08-05,32.7053,32.7238,31.7437,32.243,299849.0
2021-08-06,32.5481,33.3803,32.3539,33.0474,369254.0
2021-08-07,32.5481,33.3803,32.3539,33.0474,369254.0
2021-08-08,32.5481,33.3803,32.3539,33.0474,369254.0
2021-08-09,32.992,33.4543,32.7331,32.9087,358189.0
2021-08-10,32.9642,33.3988,32.6683,33.2416,521881.0
2021-08-11,33.2509,33.3618,32.9272,33.1584,548890.0
2021-08-12,33.1584,33.5468,33.0844,33.4913,459577.0
2021-08-13,33.7456,33.8057,33.2786,33.3526,759987.0
2021-08-14,33.7456,33.8057,33.2786,33.3526,759987.0
2021-08-15,33.7456,33.8057,33.2786,33.3526,759987.0
2021-08-16,33.4081,33.519,33.1399,33.2694,789909.0
2021-08-17,30.7543,33.9305,30.7543,33.9259,1137566.0
2021-08-18,34.2125,35.8492,34.1617,35.4793,1288821.0
2021-08-19,35.5718,35.6134,34.6147,34.906,644288.0
2021-08-20,34.9522,35.0817,34.5454,34.8598,1526977.0
2021-08-21,34.9522,35.0817,34.5454,34.8598,1526977.0
2021-08-22,34.9522,35.0817,34.5454,34.8598,1526977.0
2021-08-23,34.8875,35.2019,34.4437,34.9522,1386038.0
2021-08-24,35.0077,35.5255,34.8875,35.054,464336.0
2021-08-25,34.9476,35.1464,34.3235,34.3882,606487.0
2021-08-26,34.2957,34.4899,34.0738,34.1108,480415.0
2021-08-27,33.9629,34.4714,33.8981,34.0646,460138.0
2021-08-28,33.9629,34.4714,33.8981,34.0646,460138.0
2021-08-29,33.9629,34.4714,33.8981,34.0646,460138.0
2021-08-30,34.0738,34.3235,33.8242,33.9166,339314.0
2021-08-31,33.9166,34.7906,33.9073,34.5675,658838.0
2021-09-01,34.5024,34.5024,33.898,34.1212,358727.0
2021-09-02,34.1212,34.6139,34.1119,34.4466,306223.0
2021-09-03,34.4838,34.5107,34.0283,34.335,296807.0
2021-09-04,34.4838,34.5107,34.0283,34.335,296807.0
2021-09-05,34.4838,34.5107,34.0283,34.335,296807.0
2021-09-06,34.4838,34.5107,34.0283,34.335,296807.0
2021-09-07,34.3908,34.9765,34.3304,34.7348,829460.0
2021-09-08,34.7534,35.6645,34.6883,35.6273,866378.0
2021-09-09,35.5902,36.7337,35.3531,36.0922,1178050.0
2021-09-10,36.0829,36.5106,35.7389,36.3804,920896.0
2021-09-11,36.0829,36.5106,35.7389,36.3804,920896.0
2021-09-12,36.0829,36.5106,35.7389,36.3804,920896.0
2021-09-13,36.399,36.5245,35.7491,35.8784,916813.0
2021-09-14,35.9249,37.0219,35.9249,36.9011,920669.0
2021-09-15,36.6965,37.0954,36.585,36.6501,682602.0
2021-09-16,36.7616,37.0591,36.5571,36.6315,562581.0
2021-09-17,36.5757,36.9662,36.0643,36.241,4047652.0
2021-09-18,36.5757,36.9662,36.0643,36.241,4047652.0
2021-09-19,36.5757,36.9662,36.0643,36.241,4047652.0
2021-09-20,36.0829,36.2224,35.6645,36.0643,617375.0
2021-09-21,36.1108,36.399,35.7575,35.8505,591445.0
2021-09-22,35.8319,36.4827,35.4135,36.1945,492176.0
2021-09-23,36.1852,36.6398,36.1062,36.1573,517474.0
2021-09-24,36.1294,36.1619,35.7947,36.1108,834937.0
2021-09-25,36.1294,36.1619,35.7947,36.1108,834937.0
2021-09-26,36.1294,36.1619,35.7947,36.1108,834937.0
2021-09-27,36.1108,36.1155,35.804,36.0922,750889.0
2021-09-28,35.9899,36.2875,35.8412,36.1666,801567.0
2021-09-29,36.1573,36.7988,35.8598,36.3711,518570.0
2021-09-30,36.3804,36.7709,35.897,36.0364,679666.0
2021-10-01,36.148,36.148,35.1532,35.5902,611392.0
2021-10-02,36.148,36.148,35.1532,35.5902,611392.0
2021-10-03,36.148,36.148,35.1532,35.5902,611392.0
2021-10-04,35.4786,36.0271,35.2183,35.6552,745031.0
2021-10-05,35.6459,36.3525,35.5065,35.7389,815815.0
2021-10-06,35.8133,35.8133,35.3298,35.5344,458310.0
2021-10-07,35.8133,36.1573,35.4414,35.9435,313481.0
2021-10-08,35.8877,36.6408,35.8877,36.5664,428689.0
2021-10-09,35.8877,36.6408,35.8877,36.5664,428689.0
2021-10-10,35.8877,36.6408,35.8877,36.5664,428689.0
2021-10-11,36.7244,37.0312,36.6222,36.6965,523399.0
2021-10-12,36.7523,37.5194,36.3525,36.8174,642971.0
2021-10-13,36.8546,36.915,36.6501,36.7988,662117.0
2021-10-14,37.2358,37.4403,36.6454,36.6965,523804.0
2021-10-15,36.836,37.0963,36.4641,36.8174,431296.0
2021-10-16,36.836,37.0963,36.4641,36.8174,431296.0
2021-10-17,36.836,37.0963,36.4641,36.8174,431296.0
2021-10-18,36.8453,36.8453,36.3061,36.6408,505092.0
2021-10-19,36.7616,37.1428,36.7198,37.0405,432528.0
2021-10-20,37.1707,37.8448,37.1242,37.1986,497952.0
2021-10-21,37.2823,37.5519,36.8267,36.9569,322528.0
2021-10-22,36.9476,37.9052,36.7802,37.0963,496792.0
2021-10-23,36.9476,37.9052,36.7802,37.0963,496792.0
2021-10-24,36.9476,37.9052,36.7802,37.0963,496792.0
2021-10-25,37.1428,37.1428,36.3525,36.3804,353952.0
2021-10-26,36.1015,36.6408,35.7296,36.3525,727371.0
2021-10-27,36.5106,36.6129,35.4693,35.5809,499818.0
2021-10-28,35.4879,35.9388,35.3391,35.8412,460614.0
2021-10-29,35.9992,36.5199,35.6831,36.2131,655778.0
2021-10-30,35.9992,36.5199,35.6831,36.2131,655778.0
2021-10-31,35.9992,36.5199,35.6831,36.2131,655778.0
2021-11-01,36.2782,37.0777,36.2503,36.6593,779830.0
2021-11-02,36.6036,37.8029,36.5563,36.8825,767607.0
2021-11-03,37.087,39.1882,37.087,38.6211,1238233.0
2021-11-04,38.6304,38.9465,37.9703,38.2027,717826.0
2021-11-05,38.2678,38.7884,38.1004,38.1748,513386.0
2021-11-06,38.2678,38.7884,38.1004,38.1748,513386.0
2021-11-07,38.2678,38.7884,38.1004,38.1748,513386.0
2021-11-08,38.119,38.3319,37.9703,38.1655,764895.0
2021-11-09,38.1562,38.2585,37.7378,37.8308,526700.0
2021-11-10,37.8308,38.1469,37.3009,37.8029,1260906.0
2021-11-11,37.8587,38.1469,37.6216,38.0168,395621.0
2021-11-12,38.119,38.3794,37.617,38.0632,406452.0
2021-11-13,38.119,38.3794,37.617,38.0632,406452.0
2021-11-14,38.119,38.3794,37.617,38.0632,406452.0
2021-11-15,37.961,38.6583,37.3381,37.3566,398706.0
2021-11-16,37.4217,37.5333,37.0034,37.3566,860494.0
2021-11-17,37.2916,38.5746,37.0405,38.3515,753251.0
2021-11-18,38.2771,38.3515,37.5426,37.7378,556523.0
2021-11-19,37.5426,37.9331,36.929,36.9941,358660.0
2021-11-20,37.5426,37.9331,36.929,36.9941,358660.0
2021-11-21,37.5426,37.9331,36.929,36.9941,358660.0
2021-11-22,37.1149,37.5324,36.6593,37.3659,548457.0
2021-11-23,37.273,37.3009,36.8174,36.8267,333517.0
2021-11-24,36.8174,36.9197,36.2224,36.585,470285.0
2021-11-25,36.8174,36.9197,36.2224,36.585,470285.0
2021-11-26,36.6593,36.8639,35.5902,36.2689,340906.0
2021-11-27,36.6593,36.8639,35.5902,36.2689,340906.0
2021-11-28,36.6593,36.8639,35.5902,36.2689,340906.0
2021-11-29,36.2968,36.3711,35.7575,35.7947,531140.0
2021-11-30,34.3461,35.9536,34.3461,34.6452,507070.0
2021-12-01,35.3087,35.8041,34.533,34.561,1260219.0
2021-12-02,34.776,35.0657,34.5424,34.6265,526895.0
2021-12-03,34.8134,35.2059,34.6265,35.1031,446211.0
2021-12-04,34.8134,35.2059,34.6265,35.1031,446211.0
2021-12-05,34.8134,35.2059,34.6265,35.1031,446211.0
2021-12-06,35.4956,36.0844,35.2713,35.3554,506530.0
2021-12-07,35.5143,36.1592,35.1779,35.2433,646311.0
2021-12-08,35.4302,35.7526,35.1592,35.5891,1088907.0
2021-12-09,35.5611,35.8227,35.0938,35.5611,466186.0
2021-12-10,35.7293,36.5377,35.2433,36.2807,693900.0
2021-12-11,35.7293,36.5377,35.2433,36.2807,693900.0
2021-12-12,35.7293,36.5377,35.2433,36.2807,693900.0
2021-12-13,36.1779,36.1872,35.3648,35.7199,938769.0
2021-12-14,35.748,36.3368,35.3368,35.4769,772175.0
2021-12-15,35.3835,35.9162,35.1872,35.7293,824884.0
2021-12-16,35.8508,36.1639,35.4676,35.9723,591313.0
2021-12-17,35.8788,37.2807,35.8788,37.019,2067326.0
2021-12-18,35.8788,37.2807,35.8788,37.019,2067326.0
2021-12-19,35.8788,37.2807,35.8788,37.019,2067326.0
2021-12-20,37.0844,37.1405,36.0984,36.7667,684540.0
2021-12-21,37.0471,37.3274,36.8321,37.0751,368050.0
2021-12-22,37.0657,37.505,36.9442,37.4489,384093.0
2021-12-23,37.5517,37.8134,36.776,37.7293,250263.0
2021-12-24,37.5517,37.8134,36.776,37.7293,250263.0
2021-12-25,37.5517,37.8134,36.776,37.7293,250263.0
2021-12-26,37.5517,37.8134,36.776,37.7293,250263.0
2021-12-27,37.7386,38.234,37.5237,38.1499,467402.0
2021-12-28,38.2059,38.7293,38.033,38.505,411185.0
2021-12-29,38.4863,38.8415,38.4116,38.6732,368765.0
2021-12-30,38.9069,38.991,38.4302,38.533,411722.0
2021-12-31,38.5985,38.8508,38.4583,38.477,282107.0
2022-01-01,38.5985,38.8508,38.4583,38.477,282107.0
2022-01-02,38.5985,38.8508,38.4583,38.477,282107.0
2022-01-03,38.4022,38.7106,38.2153,38.5144,339472.0
2022-01-04,38.533,38.533,37.9629,38.2433,258137.0
2022-01-05,38.3555,38.519,37.8415,37.9069,306689.0
2022-01-06,37.991,38.2246,37.5424,37.6919,279447.0
2022-01-07,37.7106,37.9629,37.5798,37.5798,314094.0
2022-01-08,37.7106,37.9629,37.5798,37.5798,314094.0
2022-01-09,37.7106,37.9629,37.5798,37.5798,314094.0
2022-01-10,37.5143,37.5143,37.0377,37.2153,426783.0
2022-01-11,37.3368,37.8695,37.1125,37.8134,701991.0
2022-01-12,37.72,37.9349,37.3461,37.748,1266553.0
2022-01-13,37.9069,37.9069,37.1125,37.1499,476681.0
2022-01-14,37.019,37.8321,36.4956,37.0003,403959.0
2022-01-15,37.019,37.8321,36.4956,37.0003,403959.0
2022-01-16,37.019,37.8321,36.4956,37.0003,403959.0
2022-01-17,37.019,37.8321,36.4956,37.0003,403959.0
2022-01-18,36.7573,37.0891,34.1966,35.7854,707226.0
2022-01-19,35.7573,36.7293,35.4022,35.4396,403450.0
2022-01-20,35.5611,36.477,35.1218,36.019,672046.0
2022-01-21,35.9816,36.547,35.519,35.6545,287610.0
2022-01-22,35.9816,36.547,35.519,35.6545,287610.0
2022-01-23,35.9816,36.547,35.519,35.6545,287610.0
2022-01-24,35.8041,35.9629,34.8835,35.8414,446220.0
2022-01-25,35.6358,35.9629,34.6545,35.2246,1062780.0
2022-01-26,35.2433,35.5237,34.5891,34.9068,740272.0
2022-01-27,34.9162,35.3732,34.5713,35.1592,1430900.0
2022-01-28,35.1685,35.4115,34.4255,35.3835,334701.0
2022-01-29,35.1685,35.4115,34.4255,35.3835,334701.0
2022-01-30,35.1685,35.4115,34.4255,35.3835,334701.0
2022-01-31,35.2526,35.8601,35.0564,35.7199,629886.0
2022-02-01,35.234,35.9419,34.9162,35.3181,728707.0
2022-02-02,35.1125,35.5891,34.7854,35.0657,541800.0
2022-02-03,35.3368,35.5424,35.0003,35.0564,375612.0
2022-02-04,34.9629,35.2153,34.6171,34.8601,301764.0
2022-02-05,34.9629,35.2153,34.6171,34.8601,301764.0
2022-02-06,34.9629,35.2153,34.6171,34.8601,301764.0
2022-02-07,34.7947,35.505,34.4237,34.5797,394665.0
2022-02-08,34.7012,35.2713,34.4302,35.1685,467396.0
2022-02-09,35.3087,35.7059,35.019,35.3741,375544.0
2022-02-10,35.0657,35.6826,34.8427,35.0003,711388.0
2022-02-11,34.9255,35.3835,34.8601,35.0003,616826.0
2022-02-12,34.9255,35.3835,34.8601,35.0003,616826.0
2022-02-13,34.9255,35.3835,34.8601,35.0003,616826.0
2022-02-14,35.0003,35.2713,34.1124,34.3087,628378.0
2022-02-15,34.3741,34.776,34.0751,34.2807,420503.0
2022-02-16,34.2994,35.0143,33.9816,34.1592,410058.0
2022-02-17,33.9816,34.1031,33.6638,33.7573,399416.0
2022-02-18,33.6078,34.1311,33.4115,33.5984,345640.0
2022-02-19,33.6078,34.1311,33.4115,33.5984,345640.0
2022-02-20,33.6078,34.1311,33.4115,33.5984,345640.0
2022-02-21,33.6078,34.1311,33.4115,33.5984,345640.0
2022-02-22,33.4863,33.7853,32.7666,33.4676,520672.0
2022-02-23,33.4769,33.6825,33.0751,33.2246,421248.0
2022-02-24,32.8601,33.2433,32.5891,33.1218,515266.0
2022-02-25,33.1592,33.9704,33.1311,33.8414,451544.0
2022-02-26,33.1592,33.9704,33.1311,33.8414,451544.0
2022-02-27,33.1592,33.9704,33.1311,33.8414,451544.0
2022-02-28,33.5689,34.0012,32.7232,33.7756,520472.0
2022-03-01,33.7756,34.2643,33.7286,33.9354,409712.0
2022-03-02,33.9354,34.6402,32.9674,34.1891,388338.0
2022-03-03,34.4617,34.5462,34.1421,34.4617,549316.0
2022-03-04,34.3113,35.5142,34.3019,35.2887,718090.0
2022-03-05,34.3113,35.5142,34.3019,35.2887,718090.0
2022-03-06,34.3113,35.5142,34.3019,35.2887,718090.0
2022-03-07,35.1101,35.1665,33.973,34.02,680233.0
2022-03-08,34.0482,34.706,33.2212,33.2681,370137.0
2022-03-09,33.6253,34.4335,33.3198,33.5125,413379.0
2022-03-10,33.2587,33.7944,33.0614,33.6159,319899.0
2022-03-11,33.6159,34.0763,33.1554,33.1648,353778.0
2022-03-12,33.6159,34.0763,33.1554,33.1648,353778.0
2022-03-13,33.6159,34.0763,33.1554,33.1648,353778.0
2022-03-14,33.3339,33.4937,32.9016,33.1084,322327.0
2022-03-15,33.2587,33.7191,33.2587,33.5501,354373.0
2022-03-16,33.6159,33.7192,32.911,33.5407,985652.0
2022-03-17,33.3997,34.6684,33.3715,34.5462,708845.0
2022-03-18,34.5462,34.6308,33.8461,34.1515,1319641.0
2022-03-19,34.5462,34.6308,33.8461,34.1515,1319641.0
2022-03-20,34.5462,34.6308,33.8461,34.1515,1319641.0
2022-03-21,34.2643,34.4147,33.5407,33.7004,455494.0
2022-03-22,33.7568,34.4617,33.6253,33.738,673143.0
2022-03-23,33.7662,34.0623,32.7889,32.817,963897.0
2022-03-24,33.0426,33.4467,32.7701,33.3715,618114.0
2022-03-25,33.4749,33.6159,33.2305,33.5031,679845.0
2022-03-26,33.4749,33.6159,33.2305,33.5031,679845.0
2022-03-27,33.4749,33.6159,33.2305,33.5031,679845.0
2022-03-28,33.5877,33.5877,33.0896,33.2212,377587.0
2022-03-29,33.832,34.3301,33.3715,33.6441,818156.0
2022-03-30,33.691,35.0255,33.6441,34.7436,1193247.0
2022-03-31,34.7436,35.0725,33.4185,33.4467,513498.0
2022-04-01,33.4937,34.0576,33.2681,34.0106,346643.0
2022-04-02,33.4937,34.0576,33.2681,34.0106,346643.0
2022-04-03,33.4937,34.0576,33.2681,34.0106,346643.0
2022-04-04,33.9166,34.0975,33.0802,33.1648,405971.0
2022-04-05,33.1366,33.7756,33.1084,33.3433,703293.0
2022-04-06,33.2212,33.9636,33.2212,33.8226,431069.0
2022-04-07,33.7944,34.0576,33.4373,33.9542,437908.0
2022-04-08,34.1045,34.6308,34.0857,34.3113,260046.0
2022-04-09,34.1045,34.6308,34.0857,34.3113,260046.0
2022-04-10,34.1045,34.6308,34.0857,34.3113,260046.0
2022-04-11,34.2643,34.7248,33.8696,33.8978,306832.0
2022-04-12,33.9448,34.4522,33.4373,34.0857,288116.0
2022-04-13,34.067,34.3771,33.879,34.0388,282355.0
2022-04-14,33.9824,34.4476,33.832,34.1985,427683.0
2022-04-15,33.9824,34.4476,33.832,34.1985,427683.0
2022-04-16,33.9824,34.4476,33.832,34.1985,427683.0
2022-04-17,33.9824,34.4476,33.832,34.1985,427683.0
2022-04-18,34.1327,34.3113,33.926,34.3113,477713.0
2022-04-19,34.3113,35.0725,34.3113,34.9222,645801.0
2022-04-20,35.0443,35.7961,35.0443,35.6364,461352.0
2022-04-21,35.7304,35.876,35.4296,35.6552,703236.0
2022-04-22,35.4578,35.4672,34.6608,34.847,738641.0
2022-04-23,35.4578,35.4672,34.6608,34.847,738641.0
2022-04-24,35.4578,35.4672,34.6608,34.847,738641.0
2022-04-25,34.753,35.4202,34.5556,35.3826,682875.0
2022-04-26,35.1759,36.1439,34.0763,34.0951,673008.0
2022-04-27,34.3113,34.9128,34.0106,34.4335,665895.0
2022-04-28,34.5462,34.8376,33.8508,34.6778,898400.0
2022-04-29,34.4711,34.8282,33.8696,34.0294,460906.0
2022-04-30,34.4711,34.8282,33.8696,34.0294,460906.0
2022-05-01,34.4711,34.8282,33.8696,34.0294,460906.0
2022-05-02,34.1421,34.2737,33.4467,33.8038,957370.0
2022-05-03,33.5313,34.1938,33.0896,33.8414,488646.0
2022-05-04,35.8149,35.8149,34.5462,35.2605,1047086.0
2022-05-05,35.1759,35.9371,34.3489,34.6872,534823.0
2022-05-06,34.6496,35.1007,34.3066,34.6026,515994.0
2022-05-07,34.6496,35.1007,34.3066,34.6026,515994.0
2022-05-08,34.6496,35.1007,34.3066,34.6026,515994.0
2022-05-09,34.1891,34.7718,33.8696,34.0388,431692.0
2022-05-10,34.2549,34.6496,33.5219,34.4053,976627.0
2022-05-11,34.4335,34.9785,34.0012,34.067,394274.0
2022-05-12,34.1797,34.3677,33.7944,34.1703,539713.0
2022-05-13,34.1891,34.6966,34.1891,34.4711,355130.0
2022-05-14,34.1891,34.6966,34.1891,34.4711,355130.0
2022-05-15,34.1891,34.6966,34.1891,34.4711,355130.0
2022-05-16,34.518,34.9973,34.3489,34.9034,331835.0
2022-05-17,35.2417,35.2605,34.8235,35.1289,302904.0
2022-05-18,34.9879,35.1477,34.659,34.7342,411600.0
2022-05-19,34.3395,34.6214,34.0106,34.3489,317110.0
2022-05-20,34.518,34.9691,34.2267,34.9222,653849.0
2022-05-21,34.518,34.9691,34.2267,34.9222,653849.0
2022-05-22,34.518,34.9691,34.2267,34.9222,653849.0
2022-05-23,35.1289,35.2699,34.8376,35.1195,348811.0
2022-05-24,35.2323,35.2323,34.3489,35.0725,514473.0
2022-05-25,35.0161,35.6082,35.0161,35.5706,575387.0
2022-05-26,35.58,36.0499,35.4661,35.7304,443584.0
2022-05-27,35.7116,35.9465,35.2793,35.9371,292898.0
2022-05-28,35.7116,35.9465,35.2793,35.9371,292898.0
2022-05-29,35.7116,35.9465,35.2793,35.9371,292898.0
2022-05-30,35.7116,35.9465,35.2793,35.9371,292898.0
2022-05-31,35.8993,35.9182,35.153,35.3419,705005.0
2022-06-01,35.4931,35.5025,34.435,34.7468,437635.0
2022-06-02,34.6712,35.2758,34.2697,35.2475,451414.0
2022-06-03,35.5214,35.6065,34.8696,35.0585,307579.0
2022-06-04,35.5214,35.6065,34.8696,35.0585,307579.0
2022-06-05,35.5214,35.6065,34.8696,35.0585,307579.0
2022-06-06,35.1624,35.4459,35.0018,35.2947,550527.0
2022-06-07,35.1813,35.3797,34.6239,35.238,382778.0
2022-06-08,35.1813,35.5214,34.964,35.0396,365598.0
2022-06-09,35.0491,35.0821,34.4539,34.5011,305585.0
2022-06-10,34.1327,34.8365,33.7831,34.4256,436773.0
2022-06-11,34.1327,34.8365,33.7831,34.4256,436773.0
2022-06-12,34.1327,34.8365,33.7831,34.4256,436773.0
2022-06-13,34.0571,34.1516,33.3675,33.5186,389059.0
2022-06-14,33.7831,33.7831,32.9896,33.2352,374262.0
2022-06-15,33.443,33.8304,33.0652,33.4478,620194.0
2022-06-16,33.2258,33.2258,32.3944,32.4794,549496.0
2022-06-17,32.5928,32.8668,32.385,32.7156,1937384.0
2022-06-18,32.5928,32.8668,32.385,32.7156,1937384.0
2022-06-19,32.5928,32.8668,32.385,32.7156,1937384.0
2022-06-20,32.5928,32.8668,32.385,32.7156,1937384.0
2022-06-21,32.8479,33.3391,32.6873,33.0935,1093022.0
2022-06-22,33.1124,33.9201,32.8668,33.8304,616636.0
2022-06-23,34.0382,34.3594,33.8587,34.0666,460018.0
2022-06-24,34.2461,35.153,33.9721,35.1152,947227.0
2022-06-25,34.2461,35.153,33.9721,35.1152,947227.0
2022-06-26,34.2461,35.153,33.9721,35.1152,947227.0
2022-06-27,35.0869,35.2427,34.6995,35.1152,488900.0
2022-06-28,35.3986,35.3986,34.265,34.2744,426761.0
2022-06-29,34.4917,35.6253,33.4147,34.3027,833680.0
2022-06-30,34.1516,34.5484,33.5564,33.7076,545408.0
2022-07-01,33.7548,34.35,33.3769,34.2272,462047.0
2022-07-02,33.7548,34.35,33.3769,34.2272,462047.0
2022-07-03,33.7548,34.35,33.3769,34.2272,462047.0
2022-07-04,33.7548,34.35,33.3769,34.2272,462047.0
2022-07-05,33.9721,34.4917,33.1029,33.8115,419956.0
2022-07-06,33.8209,36.4095,33.7737,34.9546,2598997.0
2022-07-07,34.9546,35.4647,34.6239,35.4081,824176.0
2022-07-08,35.4081,35.7151,35.0443,35.2002,694428.0
2022-07-09,35.4081,35.7151,35.0443,35.2002,694428.0
2022-07-10,35.4081,35.7151,35.0443,35.2002,694428.0
2022-07-11,35.2002,36.1308,34.8979,35.1152,431939.0
2022-07-12,35.2475,35.682,34.9074,35.0869,358841.0
2022-07-13,34.9452,35.1719,34.6334,34.7184,297452.0
2022-07-14,34.3027,34.8696,34.2083,34.8318,656920.0
2022-07-15,35.5781,35.597,34.9924,35.1813,419425.0
2022-07-16,35.5781,35.597,34.9924,35.1813,419425.0
2022-07-17,35.5781,35.597,34.9924,35.1813,419425.0
2022-07-18,35.153,35.2947,34.6617,34.6901,262291.0
2022-07-19,34.8979,35.2475,34.6617,35.238,608589.0
2022-07-20,35.3703,35.3703,34.9452,35.1435,343144.0
2022-07-21,34.9357,35.3325,34.9263,35.153,423667.0
2022-07-22,35.3797,35.5734,34.964,35.3986,543928.0
2022-07-23,35.3797,35.5734,34.964,35.3986,543928.0
2022-07-24,35.3797,35.5734,34.964,35.3986,543928.0
2022-07-25,35.6631,35.904,35.2475,35.4647,315403.0
2022-07-26,35.5214,35.9088,35.4836,35.9088,289286.0
2022-07-27,35.956,36.2016,35.597,35.8521,431203.0
2022-07-28,35.7387,36.3528,35.323,36.23,219533.0
2022-07-29,36.2016,36.4567,35.5498,36.3339,358743.0
2022-07-30,36.2016,36.4567,35.5498,36.3339,358743.0
2022-07-31,36.2016,36.4567,35.5498,36.3339,358743.0
2022-08-01,36.2961,36.6551,36.1166,36.126,742430.0
2022-08-02,36.0694,36.1827,35.6422,35.871,357400.0
2022-08-03,36.0127,36.126,35.2475,35.9938,572223.0
2022-08-04,35.9371,36.0788,35.3703,35.3986,443229.0
2022-08-05,35.6065,36.4,35.3419,36.1166,513680.0
2022-08-06,35.6065,36.4,35.3419,36.1166,513680.0
2022-08-07,35.6065,36.4,35.3419,36.1166,513680.0
2022-08-08,36.041,36.1544,35.597,35.7954,644735.0
