,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity
2022-07-26,1815.984,1819.896,1790.17,1791.217,300380.0
2022-07-27,1832.073,1898.303,1832.073,1872.788,407550.0
2022-07-28,1881.785,1908.377,1852.331,1908.048,320491.0
2022-07-29,1908.726,1941.493,1895.161,1930.75,398681.0
2022-07-30,1908.726,1941.493,1895.161,1930.75,398681.0
2022-07-31,1908.726,1941.493,1895.161,1930.75,398681.0
2022-08-01,1918.841,1919.668,1858.236,1901.804,408337.0
2022-08-02,1901.804,1967.167,1897.944,1951.308,440044.0
2022-08-03,1930.072,1969.027,1917.733,1961.462,613479.0
2022-08-04,1895.979,1949.432,1870.784,1942.281,804844.0
2022-08-05,1928.825,1950.928,1899.141,1920.057,383682.0
2022-08-06,1928.825,1950.928,1899.141,1920.057,383682.0
2022-08-07,1928.825,1950.928,1899.141,1920.057,383682.0
2022-08-08,1917.973,1984.413,1917.973,1950.809,349736.0
2022-08-09,1946.669,1952.215,1914.397,1952.215,299836.0
2022-08-10,1994.916,2022.036,1975.585,2018.526,464068.0
2022-08-11,2056.349,2093.324,2045.641,2058.493,378414.0
2022-08-12,2078.642,2117.572,2067.061,2115.567,329721.0
2022-08-13,2078.642,2117.572,2067.061,2115.567,329721.0
2022-08-14,2078.642,2117.572,2067.061,2115.567,329721.0
2022-08-15,2096.636,2152.463,2094.641,2124.325,377625.0
2022-08-16,2110.869,2155.535,2109.802,2145.85,263713.0
2022-08-17,2107.229,2137.595,2096.277,2124.215,256434.0
2022-08-18,2113.463,2149.231,2103.329,2139.257,215953.0
2022-08-19,2116.375,2123.866,2078.602,2081.594,236377.0
2022-08-20,2116.375,2123.866,2078.602,2081.594,236377.0
2022-08-21,2116.375,2123.866,2078.602,2081.594,236377.0
2022-08-22,2013.279,2036.849,1964.055,1967.636,464992.0
2022-08-23,1970.927,2006.965,1970.598,1987.744,323594.0
2022-08-24,1966.948,2014.007,1965.461,1985.879,229332.0
2022-08-25,1994.896,2028.759,1989.869,2003.414,250385.0
2022-08-26,2008.391,2015.683,1903.131,1906.083,383985.0
2022-08-27,2008.391,2015.683,1903.131,1906.083,383985.0
2022-08-28,2008.391,2015.683,1903.131,1906.083,383985.0
2022-08-29,1892.159,1916.463,1881.287,1893.815,320446.0
2022-08-30,1916.098,1920.077,1865.118,1875.432,325330.0
2022-08-31,1886.793,1912.006,1868.639,1871.023,389647.0
2022-09-01,1854.256,1868.744,1797.312,1847.782,577052.0
2022-09-02,1859.103,1868.12,1814.318,1833.22,337567.0
2022-09-03,1859.103,1868.12,1814.318,1833.22,337567.0
2022-09-04,1859.103,1868.12,1814.318,1833.22,337567.0
2022-09-05,1859.103,1868.12,1814.318,1833.22,337567.0
2022-09-06,1833.22,1843.842,1775.547,1810.219,338458.0
2022-09-07,1819.535,1875.99,1802.533,1867.672,395152.0
2022-09-08,1838.596,1907.47,1825.12,1901.156,461953.0
2022-09-09,1915.1,1979.924,1913.155,1975.974,527517.0
2022-09-10,1915.1,1979.924,1913.155,1975.974,527517.0
2022-09-11,1915.1,1979.924,1913.155,1975.974,527517.0
2022-09-12,2005.08,2025.767,1995.155,2008.182,411733.0
2022-09-13,1936.047,1962.763,1908.597,1915.898,396009.0
2022-09-14,1911.888,1965.012,1892.279,1962.359,303063.0
2022-09-15,1950.629,2009.908,1942.271,1951.776,380882.0
2022-09-16,1929.064,1929.683,1849.658,1871.661,792081.0
2022-09-17,1929.064,1929.683,1849.658,1871.661,792081.0
2022-09-18,1929.064,1929.683,1849.658,1871.661,792081.0
2022-09-19,1844.381,1905.126,1844.381,1898.134,267534.0
2022-09-20,1882.913,1921.534,1874.035,1891.79,310471.0
2022-09-21,1883.391,1886.015,1801.281,1802.089,372588.0
2022-09-22,1801.391,1801.471,1710.623,1716.189,578800.0
2022-09-23,1691.821,1694.564,1641.842,1665.618,629052.0
2022-09-24,1691.821,1694.564,1641.842,1665.618,629052.0
2022-09-25,1691.821,1694.564,1641.842,1665.618,629052.0
2022-09-26,1673.399,1709.925,1664.741,1664.99,449098.0
2022-09-27,1692.171,1706.264,1651.165,1664.9,401298.0
2022-09-28,1657.639,1731.56,1648.722,1722.473,381923.0
2022-09-29,1686.236,1693.163,1655.454,1674.635,344949.0
2022-09-30,1654.736,1697.417,1637.68,1639.017,498503.0
2022-10-01,1654.736,1697.417,1637.68,1639.017,498503.0
2022-10-02,1654.736,1697.417,1637.68,1639.017,498503.0
2022-10-03,1668.172,1689.677,1622.07,1674.645,386980.0
2022-10-04,1724.578,1761.024,1722.792,1754.551,466112.0
2022-10-05,1722.403,1740.547,1705.207,1722.303,350529.0
2022-10-06,1719.271,1728.488,1688.285,1705.367,371458.0
2022-10-07,1676.481,1694.689,1663.863,1680.859,443507.0
2022-10-08,1676.481,1694.689,1663.863,1680.859,443507.0
2022-10-09,1676.481,1694.689,1663.863,1680.859,443507.0
2022-10-10,1694.914,1697.307,1653.383,1667.065,278481.0
2022-10-11,1667.065,1667.065,1616.704,1630.438,304743.0
2022-10-12,1639.785,1678.266,1624.853,1671.344,290819.0
2022-10-13,1622.08,1706.544,1612.724,1687.812,477728.0
2022-10-14,1710.893,1731.43,1662.995,1666.227,389022.0
2022-10-15,1710.893,1731.43,1662.995,1666.227,389022.0
2022-10-16,1710.893,1731.43,1662.995,1666.227,389022.0
2022-10-17,1698.913,1747.519,1696.993,1743.03,318893.0
2022-10-18,1795.516,1810.957,1746.013,1769.433,367634.0
2022-10-19,1746.402,1795.386,1746.402,1767.298,313693.0
2022-10-20,1765.094,1822.337,1759.069,1769.094,345152.0
2022-10-21,1767.508,1824.632,1755.528,1818.138,307076.0
2022-10-22,1767.508,1824.632,1755.528,1818.138,307076.0
2022-10-23,1767.508,1824.632,1755.528,1818.138,307076.0
2022-10-24,1808.393,1823.977,1759.498,1803.945,314019.0
2022-10-25,1797.681,1875.431,1797.681,1869.826,324795.0
2022-10-26,1869.826,1913.155,1842.805,1846.795,375667.0
2022-10-27,1864.599,1871.063,1818.462,1829.06,375669.0
2022-10-28,1834.317,1869.936,1808.912,1866.943,460746.0
2022-10-29,1834.317,1869.936,1808.912,1866.943,460746.0
2022-10-30,1834.317,1869.936,1808.912,1866.943,460746.0
2022-10-31,1866.135,1880.529,1833.15,1864.709,358177.0
2022-11-01,1886.424,1922.082,1881.223,1884.698,348982.0
2022-11-02,1858.036,1879.915,1766.8,1773.642,608749.0
2022-11-03,1844.281,1897.844,1818.108,1821.071,742663.0
2022-11-04,1880.02,1911.26,1847.373,1869.617,438745.0
2022-11-05,1880.02,1911.26,1847.373,1869.617,438745.0
2022-11-06,1880.02,1911.26,1847.373,1869.617,438745.0
2022-11-07,1871.222,1882.015,1793.332,1829.14,433886.0
2022-11-08,1831.105,1888.119,1825.903,1854.445,317921.0
2022-11-09,1835.304,1877.536,1825.4,1861.058,359559.0
2022-11-10,1941.892,1950.31,1911.509,1941.543,516239.0
2022-11-11,1931.369,2028.191,1931.369,2010.626,442819.0
2022-11-12,1931.369,2028.191,1931.369,2010.626,442819.0
2022-11-13,1931.369,2028.191,1931.369,2010.626,442819.0
2022-11-14,1991.415,2014.366,1968.972,1974.199,411745.0
2022-11-15,2024.44,2056.698,1970.179,1996.791,411342.0
2022-11-16,2003.823,2023.652,1984.922,2008.641,302529.0
2022-11-17,1955.916,1967.416,1897.605,1935.807,495148.0
2022-11-18,1954.769,1967.167,1920.586,1935.328,306105.0
2022-11-19,1954.769,1967.167,1920.586,1935.328,306105.0
2022-11-20,1954.769,1967.167,1920.586,1935.328,306105.0
2022-11-21,1918.033,1943.448,1895.161,1914.591,280051.0
2022-11-22,1925.075,1945.073,1894.463,1942.001,327116.0
2022-11-23,1949.891,1996.891,1946.754,1964.424,254420.0
2022-11-24,1949.891,1996.891,1946.754,1964.424,254420.0
2022-11-25,1963.456,1991.185,1958.21,1979.565,168803.0
2022-11-26,1963.456,1991.185,1958.21,1979.565,168803.0
2022-11-27,1963.456,1991.185,1958.21,1979.565,168803.0
2022-11-28,1980.952,1999.783,1973.012,1979.835,331380.0
2022-11-29,1980.144,2022.391,1980.144,2012.012,284743.0
2022-11-30,2026.814,2079.38,2007.065,2074.143,444131.0
2022-12-01,2078.382,2095.274,2042.774,2055.032,291983.0
2022-12-02,2026.455,2089.145,2019.563,2080.118,270497.0
2022-12-03,2026.455,2089.145,2019.563,2080.118,270497.0
2022-12-04,2026.455,2089.145,2019.563,2080.118,270497.0
2022-12-05,2050.823,2081.554,2041.547,2051.272,278968.0
2022-12-06,2052.788,2069.655,2018.346,2036.978,262827.0
2022-12-07,1971.256,1982.568,1935.308,1950.569,415417.0
2022-12-08,1957.382,2015.628,1943.667,2005.629,314147.0
2022-12-09,1996.542,2026.026,1986.208,2014.825,242030.0
2022-12-10,1996.542,2026.026,1986.208,2014.825,242030.0
2022-12-11,1996.542,2026.026,1986.208,2014.825,242030.0
2022-12-12,2014.885,2076.587,2009.858,2074.692,334979.0
2022-12-13,2146.877,2146.877,2033.118,2042.604,418972.0
2022-12-14,2051.79,2064.378,1982.937,2001.679,401540.0
2022-12-15,1961.821,1971.177,1947.328,1960.674,342282.0
2022-12-16,1944.405,1967.242,1923.09,1933.603,807908.0
2022-12-17,1944.405,1967.242,1923.09,1933.603,807908.0
2022-12-18,1944.405,1967.242,1923.09,1933.603,807908.0
2022-12-19,1947.078,1954.449,1914.701,1926.511,278501.0
2022-12-20,1919.808,1958.095,1919.808,1953.512,245346.0
2022-12-21,1970.538,1992.392,1962.818,1965.87,251010.0
2022-12-22,1942.729,1942.729,1902.512,1928.057,252746.0
2022-12-23,1921.504,1968.304,1913.823,1966.489,157901.0
2022-12-24,1921.504,1968.304,1913.823,1966.489,157901.0
2022-12-25,1921.504,1968.304,1913.823,1966.489,157901.0
2022-12-26,1921.504,1968.304,1913.823,1966.489,157901.0
2022-12-27,1972.832,2007.254,1957.178,1993.17,231467.0
2022-12-28,2002.367,2024.819,1950.36,1953.841,240864.0
2022-12-29,1979.735,2007.933,1969.541,1998.397,206694.0
2022-12-30,1974.239,2012.451,1972.952,2010.137,196695.0
2022-12-31,1974.239,2012.451,1972.952,2010.137,196695.0
2023-01-01,1974.239,2012.451,1972.952,2010.137,196695.0
2023-01-02,1974.239,2012.451,1972.952,2010.137,196695.0
2023-01-03,2033.627,2043.771,2000.452,2027.024,266999.0
2023-01-04,2063.55,2108.201,2051.526,2105.054,368147.0
2023-01-05,2080.168,2147.969,2080.168,2139.466,376055.0
2023-01-06,2159.595,2185.608,2145.67,2173.689,350405.0
2023-01-07,2159.595,2185.608,2145.67,2173.689,350405.0
2023-01-08,2159.595,2185.608,2145.67,2173.689,350405.0
2023-01-09,2189.398,2216.848,2179.339,2202.774,271645.0
2023-01-10,2194.944,2215.292,2173.763,2215.282,216697.0
2023-01-11,2217.676,2240.538,2209.846,2219.132,289997.0
2023-01-12,2219.85,2261.872,2208.998,2251.011,292096.0
2023-01-13,2217.676,2296.138,2216.489,2295.467,290658.0
2023-01-14,2217.676,2296.138,2216.489,2295.467,290658.0
2023-01-15,2217.676,2296.138,2216.489,2295.467,290658.0
2023-01-16,2217.676,2296.138,2216.489,2295.467,290658.0
2023-01-17,2292.046,2330.368,2292.046,2328.064,344096.0
2023-01-18,2353.977,2368.66,2287.587,2290.589,307082.0
2023-01-19,2264.207,2316.413,2262.576,2309.491,284255.0
2023-01-20,2321.181,2344.492,2314.359,2338.307,303671.0
2023-01-21,2321.181,2344.492,2314.359,2338.307,303671.0
2023-01-22,2321.181,2344.492,2314.359,2338.307,303671.0
2023-01-23,2334.028,2397.646,2323.854,2395.451,341021.0
2023-01-24,2396.489,2424.656,2387.761,2396.209,237056.0
2023-01-25,2292.385,2386.883,2283.847,2384.649,304419.0
2023-01-26,2393.875,2427.649,2391.392,2424.946,238026.0
2023-01-27,2415.6,2468.28,2415.6,2458.221,299109.0
2023-01-28,2415.6,2468.28,2415.6,2458.221,299109.0
2023-01-29,2415.6,2468.28,2415.6,2458.221,299109.0
2023-01-30,2427.739,2450.032,2407.71,2430.761,317265.0
2023-01-31,2413.665,2429.773,2397.306,2427.888,338098.0
2023-02-01,2416.158,2455.956,2384.05,2439.498,411362.0
2023-02-02,2449.583,2478.449,2432.736,2448.426,346051.0
2023-02-03,2416.502,2465.911,2403.73,2448.805,287320.0
2023-02-04,2416.502,2465.911,2403.73,2448.805,287320.0
2023-02-05,2416.502,2465.911,2403.73,2448.805,287320.0
2023-02-06,2423.609,2468.554,2419.719,2463.647,246155.0
2023-02-07,2458.53,2483.626,2406.722,2480.843,428165.0
2023-02-08,2456.515,2479.626,2413.974,2418.891,350643.0
2023-02-09,2455.537,2484.344,2429.364,2429.903,349027.0
2023-02-10,2377.627,2398.503,2325.281,2342.377,567590.0
2023-02-11,2377.627,2398.503,2325.281,2342.377,567590.0
2023-02-12,2377.627,2398.503,2325.281,2342.377,567590.0
2023-02-13,2370.874,2426.631,2360.553,2416.846,269069.0
2023-02-14,2411.959,2474.798,2403.81,2464.744,263773.0
2023-02-15,2493.62,2512.99,2475.686,2510.158,299326.0
2023-02-16,2468.484,2530.526,2463.198,2486.817,341339.0
2023-02-17,2459.348,2468.355,2436.277,2455.727,287025.0
2023-02-18,2459.348,2468.355,2436.277,2455.727,287025.0
2023-02-19,2459.348,2468.355,2436.277,2455.727,287025.0
2023-02-20,2459.348,2468.355,2436.277,2455.727,287025.0
2023-02-21,2408.897,2443.458,2408.897,2419.3,225271.0
2023-02-22,2417.086,2443.418,2412.428,2420.517,165968.0
2023-02-23,2423.539,2447.777,2376.465,2420.298,419555.0
2023-02-24,2423.799,2482.858,2398.902,2446.221,563702.0
2023-02-25,2423.799,2482.858,2398.902,2446.221,563702.0
2023-02-26,2423.799,2482.858,2398.902,2446.221,563702.0
2023-02-27,2474.06,2522.307,2468.803,2514.646,363018.0
2023-02-28,2505.43,2542.385,2494.767,2517.559,340179.0
2023-03-01,2523.543,2547.732,2518.461,2545.806,329116.0
2023-03-02,2533.179,2577.01,2521.369,2571.251,328683.0
2023-03-03,2593.365,2621.543,2582.692,2613.713,419107.0
2023-03-04,2593.365,2621.543,2582.692,2613.713,419107.0
2023-03-05,2593.365,2621.543,2582.692,2613.713,419107.0
2023-03-06,2568.089,2619.757,2568.089,2606.761,447983.0
2023-03-07,2593.135,2623.288,2564.863,2572.319,297205.0
2023-03-08,2570.822,2593.405,2557.147,2576.279,211443.0
2023-03-09,2564.848,2580.771,2497.161,2498.996,326646.0
2023-03-10,2502.487,2518.147,2455.188,2474.16,383701.0
2023-03-11,2502.487,2518.147,2455.188,2474.16,383701.0
2023-03-12,2502.487,2518.147,2455.188,2474.16,383701.0
2023-03-13,2453.572,2461.363,2426.731,2432.666,418214.0
2023-03-14,2492.643,2506.946,2453.722,2469.432,379016.0
2023-03-15,2412.468,2428.307,2377.098,2409.565,425562.0
2023-03-16,2397.845,2446.176,2394.883,2433.683,337619.0
2023-03-17,2433.683,2439.369,2386.704,2434.621,798893.0
2023-03-18,2433.683,2439.369,2386.704,2434.621,798893.0
2023-03-19,2433.683,2439.369,2386.704,2434.621,798893.0
2023-03-20,2444.276,2497.5,2431.908,2487.366,322858.0
2023-03-21,2511.385,2575.112,2511.385,2564.758,282569.0
2023-03-22,2570.793,2605.324,2550.475,2551.711,273079.0
2023-03-23,2566.444,2608.955,2517.409,2532.281,352620.0
2023-03-24,2503.684,2507.465,2459.727,2492.952,329595.0
2023-03-25,2503.684,2507.465,2459.727,2492.952,329595.0
2023-03-26,2503.684,2507.465,2459.727,2492.952,329595.0
2023-03-27,2518.556,2536.311,2498.089,2501.909,246464.0
2023-03-28,2513.569,2547.662,2501.909,2538.625,235917.0
2023-03-29,2574.842,2577.914,2548.619,2565.207,236766.0
2023-03-30,2581.794,2617.792,2573.91,2603.1,265529.0
2023-03-31,2618.999,2654.069,2615.299,2645.641,365790.0
2023-04-01,2618.999,2654.069,2615.299,2645.641,365790.0
2023-04-02,2618.999,2654.069,2615.299,2645.641,365790.0
2023-04-03,2638.04,2670.348,2623.288,2658.388,223115.0
2023-04-04,2665.321,2668.124,2618.301,2631.597,260687.0
2023-04-05,2626.301,2628.42,2583.39,2608.925,260866.0
2023-04-06,2599.1,2599.1,2545.487,2577.256,272676.0
2023-04-07,2599.1,2599.1,2545.487,2577.256,272676.0
2023-04-08,2599.1,2599.1,2545.487,2577.256,272676.0
2023-04-09,2599.1,2599.1,2545.487,2577.256,272676.0
2023-04-10,2558.514,2578.483,2545.677,2566.005,205800.0
2023-04-11,2575.221,2582.074,2554.524,2559.92,236784.0
2023-04-12,2581.256,2581.316,2528.052,2540.749,276208.0
2023-04-13,2562.444,2624.385,2553.966,2622.919,334578.0
2023-04-14,2619.747,2651.197,2608.945,2643.098,185473.0
2023-04-15,2619.747,2651.197,2608.945,2643.098,185473.0
2023-04-16,2619.747,2651.197,2608.945,2643.098,185473.0
2023-04-17,2625.253,2669.35,2625.253,2669.221,175763.0
2023-04-18,2689.249,2714.904,2680.946,2689.798,245029.0
2023-04-19,2677.001,2687.983,2665.74,2669.45,198496.0
2023-04-20,2657.451,2692.805,2650.03,2653.98,247756.0
2023-04-21,2655.825,2682.856,2626.281,2680.472,210098.0
2023-04-22,2655.825,2682.856,2626.281,2680.472,210098.0
2023-04-23,2655.825,2682.856,2626.281,2680.472,210098.0
2023-04-24,2690.865,2700.092,2660.054,2672.851,243646.0
2023-04-25,2668.682,2668.682,2634.46,2638.27,283601.0
2023-04-26,2636.694,2653.262,2579.211,2590.742,357499.0
2023-04-27,2615.309,2634.106,2570.733,2632.704,377021.0
2023-04-28,2624.475,2687.045,2614.012,2679.455,295334.0
2023-04-29,2624.475,2687.045,2614.012,2679.455,295334.0
2023-04-30,2624.475,2687.045,2614.012,2679.455,295334.0
2023-05-01,2673.48,2713.039,2671.884,2684.222,252445.0
2023-05-02,2679.993,2724.779,2679.993,2709.119,291655.0
2023-05-03,2714.684,2714.684,2629.053,2639.457,399873.0
2023-05-04,2604.257,2639.247,2593.953,2596.926,487754.0
2023-05-05,2623.607,2643.387,2517.903,2562.743,788233.0
2023-05-06,2623.607,2643.387,2517.903,2562.743,788233.0
2023-05-07,2623.607,2643.387,2517.903,2562.743,788233.0
2023-05-08,2566.553,2641.392,2566.553,2632.734,344880.0
2023-05-09,2618.74,2657.79,2601.923,2628.186,339642.0
2023-05-10,2628.186,2657.182,2591.998,2639.168,411907.0
2023-05-11,2630.141,2661.585,2628.664,2649.8,212352.0
2023-05-12,2672.891,2672.891,2618.301,2624.106,220424.0
2023-05-13,2672.891,2672.891,2618.301,2624.106,220424.0
2023-05-14,2672.891,2672.891,2618.301,2624.106,220424.0
2023-05-15,2620.286,2646.314,2614.261,2639.317,198706.0
2023-05-16,2653.212,2685.419,2639.557,2639.567,225227.0
2023-05-17,2655.097,2692.85,2633.891,2689.818,297679.0
2023-05-18,2691.823,2779.738,2687.464,2773.883,337623.0
2023-05-19,2773.873,2773.873,2746.493,2758.203,330068.0
2023-05-20,2773.873,2773.873,2746.493,2758.203,330068.0
2023-05-21,2773.873,2773.873,2746.493,2758.203,330068.0
2023-05-22,2757.275,2779.075,2686.147,2688.741,282773.0
2023-05-23,2669.42,2673.24,2616.416,2630.759,289809.0
2023-05-24,2615.558,2636.415,2588.752,2619.129,270056.0
2023-05-25,2630.729,2630.909,2564.568,2590.742,380278.0
2023-05-26,2608.307,2657.501,2581.764,2584.517,465429.0
2023-05-27,2608.307,2657.501,2581.764,2584.517,465429.0
2023-05-28,2608.307,2657.501,2581.764,2584.517,465429.0
2023-05-29,2608.307,2657.501,2581.764,2584.517,465429.0
2023-05-30,2588.597,2599.589,2513.699,2522.317,485715.0
2023-05-31,2510.347,2516.601,2450.66,2502.368,823186.0
2023-06-01,2496.732,2561.646,2493.969,2543.492,319193.0
2023-06-02,2570.733,2627.757,2561.925,2618.949,327369.0
2023-06-03,2570.733,2627.757,2561.925,2618.949,327369.0
2023-06-04,2570.733,2627.757,2561.925,2618.949,327369.0
2023-06-05,2610.7,2667.794,2610.7,2663.944,313004.0
2023-06-06,2681.789,2722.305,2677.659,2701.189,314884.0
2023-06-07,2703.403,2718.924,2629.841,2637.432,314438.0
2023-06-08,2610.321,2672.398,2610.321,2640.704,237848.0
2023-06-09,2640.704,2665.919,2597.355,2599.479,318458.0
2023-06-10,2640.704,2665.919,2597.355,2599.479,318458.0
2023-06-11,2640.704,2665.919,2597.355,2599.479,318458.0
2023-06-12,2619.528,2620.555,2573.516,2598.691,317577.0
2023-06-13,2623.208,2623.208,2578.224,2607.379,267132.0
2023-06-14,2588.747,2616.8,2572.782,2603.13,234347.0
2023-06-15,2588.916,2671.525,2580.573,2664.882,398516.0
2023-06-16,2695.314,2695.314,2625.443,2634.25,828864.0
2023-06-17,2695.314,2695.314,2625.443,2634.25,828864.0
2023-06-18,2695.314,2695.314,2625.443,2634.25,828864.0
2023-06-19,2695.314,2695.314,2625.443,2634.25,828864.0
2023-06-20,2613.314,2663.156,2607.299,2629.921,292536.0
2023-06-21,2629.921,2658.393,2613.314,2637.053,244905.0
2023-06-22,2635.527,2675.335,2634.26,2671.066,225172.0
2023-06-23,2631.318,2651.317,2612.556,2617.234,324642.0
2023-06-24,2631.318,2651.317,2612.556,2617.234,324642.0
2023-06-25,2631.318,2651.317,2612.556,2617.234,324642.0
2023-06-26,2607.309,2644.803,2598.352,2609.085,226045.0
2023-06-27,2640.783,2715.936,2640.783,2693.469,388216.0
2023-06-28,2691.105,2715.732,2656.254,2659.665,242194.0
2023-06-29,2664.603,2669.081,2626.281,2649.132,223986.0
2023-06-30,2678.766,2713.059,2670.079,2693.439,306627.0
2023-07-01,2678.766,2713.059,2670.079,2693.439,306627.0
2023-07-02,2678.766,2713.059,2670.079,2693.439,306627.0
2023-07-03,2686.826,2736.07,2676.472,2713.847,179335.0
2023-07-04,2686.826,2736.07,2676.472,2713.847,179335.0
2023-07-05,2708.46,2716.181,2660.872,2667.176,276855.0
2023-07-06,2644.414,2653.212,2617.797,2625.971,309231.0
2023-07-07,2621.293,2655.047,2621.293,2630.181,268972.0
2023-07-08,2621.293,2655.047,2621.293,2630.181,268972.0
2023-07-09,2621.293,2655.047,2621.293,2630.181,268972.0
2023-07-10,2630.27,2726.504,2630.27,2721.866,401083.0
2023-07-11,2732.928,2782.062,2726.639,2776.297,278336.0
2023-07-12,2797.044,2814.26,2774.013,2781.354,306953.0
2023-07-13,2817.791,2845.735,2816.743,2827.296,311135.0
2023-07-14,2837.53,2860.441,2820.838,2859.604,238645.0
2023-07-15,2837.53,2860.441,2820.838,2859.604,238645.0
2023-07-16,2837.53,2860.441,2820.838,2859.604,238645.0
2023-07-17,2849.938,2947.449,2849.938,2942.132,251586.0
2023-07-18,2929.126,2976.953,2912.548,2974.001,308005.0
2023-07-19,2972.854,2990.349,2919.301,2920.408,299860.0
2023-07-20,2912.748,2965.283,2908.698,2910.055,257313.0
2023-07-21,2931.609,2965.413,2915.67,2915.78,698763.0
2023-07-22,2931.609,2965.413,2915.67,2915.78,698763.0
2023-07-23,2931.609,2965.413,2915.67,2915.78,698763.0
2023-07-24,2898.963,2912.229,2863.683,2886.375,255161.0
2023-07-25,2878.146,2953.064,2878.146,2934.921,245741.0
2023-07-26,2934.921,2958.64,2915.825,2950.611,166875.0
2023-07-27,2966.829,2984.728,2944.651,2948.357,223478.0
2023-07-28,2980.385,3008.533,2973.646,3004.563,189123.0
2023-07-29,2980.385,3008.533,2973.646,3004.563,189123.0
2023-07-30,2980.385,3008.533,2973.646,3004.563,189123.0
2023-07-31,2992.344,3009.909,2957.872,2963.219,368646.0
2023-08-01,2934.692,2943.688,2906.434,2906.873,305095.0
2023-08-02,2882.625,2902.634,2862.676,2877.558,283738.0
2023-08-03,2807.796,2842.727,2787.229,2832.663,658534.0
2023-08-04,3146.948,3158.678,2942.482,3055.343,975166.0
2023-08-05,3146.948,3158.678,2942.482,3055.343,975166.0
2023-08-06,3146.948,3158.678,2942.482,3055.343,975166.0
2023-08-07,3076.678,3238.504,3071.641,3234.734,512340.0
2023-08-08,3184.443,3231.637,3162.289,3217.737,332036.0
2023-08-09,3243.172,3243.172,3180.458,3196.482,298081.0
2023-08-10,3206.795,3243.411,3196.811,3214.964,259697.0
2023-08-11,3190.218,3209.259,3159.646,3198.048,214645.0
2023-08-12,3190.218,3209.259,3159.646,3198.048,214645.0
2023-08-13,3190.218,3209.259,3159.646,3198.048,214645.0
2023-08-14,3191.834,3228.679,3172.373,3226.076,156831.0
2023-08-15,3216.281,3220.61,3186.901,3192.392,162924.0
2023-08-16,3175.166,3218.386,3173.311,3187.195,160210.0
2023-08-17,3195.025,3199.354,3100.009,3104.118,294887.0
2023-08-18,3051.034,3074.913,3026.836,3050.625,464190.0
2023-08-19,3051.034,3074.913,3026.836,3050.625,464190.0
2023-08-20,3051.034,3074.913,3026.836,3050.625,464190.0
2023-08-21,3059.243,3066.464,3011.565,3044.211,234587.0
2023-08-22,3048.79,3078.464,3045.239,3066.045,186903.0
2023-08-23,3057.946,3122.671,3057.946,3090.652,187202.0
2023-08-24,3079.062,3102.043,3013.54,3018.667,226328.0
2023-08-25,3018.667,3044.381,3000.373,3034.746,197539.0
2023-08-26,3018.667,3044.381,3000.373,3034.746,197539.0
2023-08-27,3018.667,3044.381,3000.373,3034.746,197539.0
2023-08-28,3058.585,3076.189,3049.303,3061.776,140891.0
2023-08-29,3052.939,3111.778,3052.191,3102.921,167996.0
2023-08-30,3090.373,3140.944,3090.373,3122.601,164042.0
2023-08-31,3116.746,3132.296,3082.114,3097.106,230153.0
2023-09-01,3127.468,3127.468,3085.047,3106.941,197819.0
2023-09-02,3127.468,3127.468,3085.047,3106.941,197819.0
2023-09-03,3127.468,3127.468,3085.047,3106.941,197819.0
2023-09-04,3127.468,3127.468,3085.047,3106.941,197819.0
2023-09-05,3081.745,3152.574,3081.745,3136.615,262073.0
2023-09-06,3115.359,3150.519,3107.29,3133.194,232807.0
2023-09-07,3102.801,3113.773,3060.081,3095.53,242929.0
2023-09-08,3107.051,3139.906,3100.068,3135.079,164419.0
2023-09-09,3107.051,3139.906,3100.068,3135.079,164419.0
2023-09-10,3107.051,3139.906,3100.068,3135.079,164419.0
2023-09-11,3143.846,3178.657,3136.745,3174.558,177957.0
2023-09-12,3156.115,3193.779,3142.719,3165.331,165236.0
2023-09-13,3159.137,3165.695,3101.894,3107.689,250885.0
2023-09-14,3160.653,3218.336,3118.749,3189.4,306328.0
2023-09-15,3192.582,3209.169,3136.246,3152.085,857599.0
2023-09-16,3192.582,3209.169,3136.246,3152.085,857599.0
2023-09-17,3192.582,3209.169,3136.246,3152.085,857599.0
2023-09-18,3145.951,3195.005,3137.034,3150.27,211560.0
2023-09-19,3123.987,3132.715,3083.221,3104.806,281474.0
2023-09-20,3126.91,3126.91,3060.101,3061.078,182470.0
2023-09-21,3033.329,3042.989,3006.857,3028.521,267325.0
2023-09-22,3037.229,3088.777,3029.12,3054.724,236320.0
2023-09-23,3037.229,3088.777,3029.12,3054.724,236320.0
2023-09-24,3037.229,3088.777,3029.12,3054.724,236320.0
2023-09-25,3015.585,3096.557,3007.306,3090.004,195268.0
2023-09-26,3072.14,3085.431,3032.581,3052.769,216908.0
2023-09-27,3060.49,3093.116,3042.566,3074.793,178404.0
2023-09-28,3074.793,3109.225,3053.867,3096.906,270458.0
2023-09-29,3113.384,3128.945,3059.976,3076.08,252390.0
2023-09-30,3113.384,3128.945,3059.976,3076.08,252390.0
2023-10-01,3113.384,3128.945,3059.976,3076.08,252390.0
2023-10-02,3063.961,3104.587,3059.043,3085.865,160725.0
2023-10-03,3047.204,3079.541,2989.302,3003.106,228288.0
2023-10-04,3007.046,3051.543,3003.835,3038.695,186235.0
