,ONB US Equity,ONB US Equity,ONB US Equity,ONB US Equity,ONB US Equity
2023-07-20,15.3655,15.3655,14.986,15.2974,2125739.0
2023-07-21,15.4044,15.4142,15.093,15.2196,1764209.0
2023-07-22,15.4044,15.4142,15.093,15.2196,1764209.0
2023-07-23,15.4044,15.4142,15.093,15.2196,1764209.0
2023-07-24,15.1904,15.492,15.1806,15.3461,3005935.0
2023-07-25,15.5407,15.9056,15.3753,15.6867,4921347.0
2023-07-26,16.0759,16.8739,15.9202,16.7863,5788053.0
2023-07-27,16.8933,17.0296,16.3046,16.5333,6574926.0
2023-07-28,16.7376,16.7863,16.1927,16.5527,3313350.0
2023-07-29,16.7376,16.7863,16.1927,16.5527,3313350.0
2023-07-30,16.7376,16.7863,16.1927,16.5527,3313350.0
2023-07-31,16.5138,16.6306,16.4199,16.5722,2379987.0
2023-08-01,16.5527,16.5527,16.0613,16.3094,2198847.0
2023-08-02,16.1148,16.3678,15.998,16.3094,2085497.0
2023-08-03,16.2705,16.8447,16.2024,16.796,2419159.0
2023-08-04,16.7765,16.9858,16.6306,16.7376,1699490.0
2023-08-05,16.7765,16.9858,16.6306,16.7376,1699490.0
2023-08-06,16.7765,16.9858,16.6306,16.7376,1699490.0
2023-08-07,16.7765,16.9128,16.6598,16.8933,1524255.0
2023-08-08,16.3678,16.6598,16.0905,16.6306,1747906.0
2023-08-09,16.5235,16.5625,16.3581,16.4749,1192023.0
2023-08-10,16.5625,16.6792,16.2803,16.397,1374831.0
2023-08-11,16.3289,16.4749,16.2608,16.436,1282385.0
2023-08-12,16.3289,16.4749,16.2608,16.436,1282385.0
2023-08-13,16.3289,16.4749,16.2608,16.436,1282385.0
2023-08-14,16.3094,16.363,16.0516,16.144,1759772.0
2023-08-15,15.9007,15.9202,15.5018,15.5504,1701886.0
2023-08-16,15.5115,15.5796,15.2633,15.3169,1526520.0
2023-08-17,15.3753,15.4434,15.1271,15.1904,2247711.0
2023-08-18,15.0249,15.4044,15.0249,15.2098,3553644.0
2023-08-19,15.0249,15.4044,15.0249,15.2098,3553644.0
2023-08-20,15.0249,15.4044,15.0249,15.2098,3553644.0
2023-08-21,15.2293,15.3363,14.9374,15.1028,1315648.0
2023-08-22,15.0639,15.1514,14.6795,14.7817,1582844.0
2023-08-23,14.7914,14.986,14.6746,14.9471,1251278.0
2023-08-24,14.84,15.2001,14.84,14.9665,1031852.0
2023-08-25,15.0055,15.1417,14.66,14.84,1225034.0
2023-08-26,15.0055,15.1417,14.66,14.84,1225034.0
2023-08-27,15.0055,15.1417,14.66,14.84,1225034.0
2023-08-28,14.879,15.1028,14.879,14.9957,1132597.0
2023-08-29,14.9763,15.1028,14.879,15.0347,1074928.0
2023-08-30,15.0249,15.0639,14.8887,14.9082,1432512.0
2023-08-31,14.9082,15.0309,14.8689,14.9867,1280916.0
2023-09-01,15.0849,15.5269,15.0456,15.5072,1545804.0
2023-09-02,15.0849,15.5269,15.0456,15.5072,1545804.0
2023-09-03,15.0849,15.5269,15.0456,15.5072,1545804.0
2023-09-04,15.0849,15.5269,15.0456,15.5072,1545804.0
2023-09-05,15.409,15.4336,15.0849,15.0849,1386752.0
2023-09-06,15.0653,15.1046,14.6086,14.7314,1367932.0
2023-09-07,14.6921,14.8001,14.5448,14.643,1125325.0
2023-09-08,14.7117,14.8492,14.4662,14.8296,1183689.0
2023-09-09,14.7117,14.8492,14.4662,14.8296,1183689.0
2023-09-10,14.7117,14.8492,14.4662,14.8296,1183689.0
2023-09-11,14.8787,15.026,14.7117,14.7412,1462905.0
2023-09-12,14.7707,15.0309,14.7019,14.918,1294257.0
2023-09-13,14.9965,15.0653,14.6675,14.859,1459003.0
2023-09-14,14.9965,15.2028,14.9376,14.9965,1558115.0
2023-09-15,14.918,15.0162,14.7903,14.8492,5195244.0
2023-09-16,14.918,15.0162,14.7903,14.8492,5195244.0
2023-09-17,14.918,15.0162,14.7903,14.8492,5195244.0
2023-09-18,14.918,14.918,14.5988,14.6233,1353401.0
2023-09-19,14.6724,14.7707,14.4859,14.6135,1283074.0
2023-09-20,14.7019,14.8247,14.5153,14.5251,1032350.0
2023-09-21,14.4367,14.5448,14.2649,14.3385,1602151.0
2023-09-22,14.368,14.4073,14.1863,14.2698,1433013.0
2023-09-23,14.368,14.4073,14.1863,14.2698,1433013.0
2023-09-24,14.368,14.4073,14.1863,14.2698,1433013.0
2023-09-25,14.2502,14.5055,14.1912,14.4957,1250311.0
2023-09-26,14.368,14.5252,14.201,14.26,1315108.0
2023-09-27,14.3582,14.4269,13.9948,14.0734,1912896.0
2023-09-28,14.0537,14.3385,14.0144,14.2305,1727590.0
2023-09-29,14.3385,14.4957,14.2207,14.2796,1811742.0
2023-09-30,14.3385,14.4957,14.2207,14.2796,1811742.0
2023-10-01,14.3385,14.4957,14.2207,14.2796,1811742.0
2023-10-02,14.2698,14.3287,13.9211,14.0046,1498747.0
2023-10-03,13.8868,13.8966,13.6511,13.71,1180803.0
2023-10-04,13.7493,13.877,13.5725,13.8573,1173719.0
2023-10-05,13.8573,14.2354,13.7886,14.201,1800244.0
2023-10-06,14.0439,14.3582,13.9162,14.201,1302520.0
2023-10-07,14.0439,14.3582,13.9162,14.201,1302520.0
2023-10-08,14.0439,14.3582,13.9162,14.201,1302520.0
2023-10-09,14.1421,14.26,14.0881,14.1519,1142189.0
2023-10-10,14.2502,14.368,14.201,14.2993,2100069.0
2023-10-11,14.3189,14.4711,14.1077,14.201,1502999.0
2023-10-12,14.2502,14.2502,13.8622,13.9653,1637209.0
2023-10-13,14.1127,14.1225,13.6756,13.7198,1344701.0
2023-10-14,14.1127,14.1225,13.6756,13.7198,1344701.0
2023-10-15,14.1127,14.1225,13.6756,13.7198,1344701.0
2023-10-16,13.877,14.0439,13.8279,13.985,2443730.0
2023-10-17,13.8573,14.476,13.7493,14.3484,2364814.0
2023-10-18,14.201,14.3396,14.1127,14.2502,2118183.0
2023-10-19,14.1814,14.5546,14.1421,14.1618,1834744.0
2023-10-20,14.1814,14.1814,13.5921,13.6314,2941843.0
2023-10-21,14.1814,14.1814,13.5921,13.6314,2941843.0
2023-10-22,14.1814,14.1814,13.5921,13.6314,2941843.0
2023-10-23,13.5725,13.877,13.5529,13.6216,2943491.0
2023-10-24,13.2877,13.9948,12.1387,13.2484,2221702.0
2023-10-25,13.2091,13.3221,12.8212,13.1011,2737114.0
2023-10-26,13.1698,13.5923,13.16,13.4154,2007947.0
2023-10-27,13.4056,13.5725,13.1797,13.3663,2962928.0
2023-10-28,13.4056,13.5725,13.1797,13.3663,2962928.0
2023-10-29,13.4056,13.5725,13.1797,13.3663,2962928.0
2023-10-30,13.5038,13.5725,13.2484,13.3564,1799029.0
2023-10-31,13.3663,13.5087,13.3073,13.4547,1583328.0
2023-11-01,13.4056,13.4497,13.0913,13.3564,2983838.0
2023-11-02,13.5038,13.8671,13.4203,13.8573,4107613.0
2023-11-03,14.2305,14.476,14.1028,14.3484,2408271.0
2023-11-04,14.2305,14.476,14.1028,14.3484,2408271.0
2023-11-05,14.2305,14.476,14.1028,14.3484,2408271.0
2023-11-06,14.3385,14.3778,14.0734,14.1814,1567315.0
2023-11-07,14.093,14.2109,13.9948,14.1127,1222368.0
2023-11-08,14.1716,14.1716,13.8229,13.9064,1063645.0
2023-11-09,13.9261,13.9457,13.4841,13.543,1548834.0
2023-11-10,13.6314,13.7886,13.4252,13.6805,1687670.0
2023-11-11,13.6314,13.7886,13.4252,13.6805,1687670.0
2023-11-12,13.6314,13.7886,13.4252,13.6805,1687670.0
2023-11-13,13.6216,13.7738,13.4989,13.7395,1077620.0
2023-11-14,14.26,14.7117,14.1716,14.6037,2559780.0
2023-11-15,14.535,14.8099,14.5153,14.7412,1742029.0
2023-11-16,14.7216,14.7314,14.4367,14.643,1659649.0
2023-11-17,14.6528,14.9425,14.5595,14.8492,1875620.0
2023-11-18,14.6528,14.9425,14.5595,14.8492,1875620.0
2023-11-19,14.6528,14.9425,14.5595,14.8492,1875620.0
2023-11-20,14.8492,14.8492,14.6283,14.7903,1368645.0
2023-11-21,14.7412,14.751,14.3287,14.3778,1744620.0
2023-11-22,14.4957,14.6037,14.3336,14.3876,1168424.0
2023-11-23,14.4957,14.6037,14.3336,14.3876,1168424.0
2023-11-24,14.4171,14.4564,14.2943,14.368,720808.0
2023-11-25,14.4171,14.4564,14.2943,14.368,720808.0
2023-11-26,14.4171,14.4564,14.2943,14.368,720808.0
2023-11-27,14.2796,14.314,14.1519,14.2502,1405928.0
2023-11-28,14.2207,14.3042,14.0636,14.2993,1299883.0
2023-11-29,14.4269,14.6823,14.4122,14.5546,1873201.0
2023-11-30,14.5943,14.8025,14.5047,14.7628,2994406.0
2023-12-01,14.7628,15.6849,14.7033,15.6254,4345096.0
2023-12-02,14.7628,15.6849,14.7033,15.6254,4345096.0
2023-12-03,14.7628,15.6849,14.7033,15.6254,4345096.0
2023-12-04,15.5163,15.8534,15.3775,15.8435,3146991.0
2023-12-05,15.784,15.8633,15.67,15.7444,3189072.0
2023-12-06,15.8534,16.1409,15.5461,15.5659,2286863.0
2023-12-07,15.6452,15.9526,15.551,15.9526,1615321.0
2023-12-08,15.9426,16.1955,15.8931,16.0616,1343950.0
2023-12-09,15.9426,16.1955,15.8931,16.0616,1343950.0
2023-12-10,15.9426,16.1955,15.8931,16.0616,1343950.0
2023-12-11,16.022,16.0517,15.8633,15.9625,1452052.0
2023-12-12,15.9823,15.9823,15.7344,15.7444,1413133.0
2023-12-13,15.7344,16.6763,15.7196,16.6763,2598969.0
2023-12-14,17.0432,17.4893,16.8746,17.2216,3343496.0
2023-12-15,17.2216,17.2712,16.7755,16.8548,5258918.0
2023-12-16,17.2216,17.2712,16.7755,16.8548,5258918.0
2023-12-17,17.2216,17.2712,16.7755,16.8548,5258918.0
2023-12-18,16.9738,16.9738,16.6714,16.716,1655340.0
2023-12-19,16.7953,17.0035,16.6466,16.9242,2046528.0
2023-12-20,16.944,17.1027,16.5474,16.5474,3322058.0
2023-12-21,16.7061,16.7457,16.483,16.6962,1828712.0
2023-12-22,16.8449,16.9638,16.7309,16.8151,2145968.0
2023-12-23,16.8449,16.9638,16.7309,16.8151,2145968.0
2023-12-24,16.8449,16.9638,16.7309,16.8151,2145968.0
2023-12-25,16.8449,16.9638,16.7309,16.8151,2145968.0
2023-12-26,16.8548,17.0903,16.7556,17.0332,2382379.0
2023-12-27,17.0233,17.0779,16.9044,16.9539,1821380.0
2023-12-28,16.825,17.0233,16.825,16.9638,1155920.0
2023-12-29,16.9242,16.949,16.7358,16.7457,1518665.0
2023-12-30,16.9242,16.949,16.7358,16.7457,1518665.0
2023-12-31,16.9242,16.949,16.7358,16.7457,1518665.0
2024-01-01,16.9242,16.949,16.7358,16.7457,1518665.0
2024-01-02,16.597,17.0878,16.5573,16.8746,1774253.0
2024-01-03,16.7755,16.7755,16.3293,16.4086,2394154.0
2024-01-04,16.4483,16.7358,16.3888,16.5474,2095848.0
2024-01-05,16.4086,16.7606,16.3987,16.5375,1887695.0
2024-01-06,16.4086,16.7606,16.3987,16.5375,1887695.0
2024-01-07,16.4086,16.7606,16.3987,16.5375,1887695.0
2024-01-08,16.5375,16.8052,16.4285,16.8052,1815746.0
2024-01-09,16.5474,16.716,16.4681,16.7061,2254392.0
2024-01-10,16.6565,16.716,16.483,16.6664,1847241.0
2024-01-11,16.5375,16.5623,16.1905,16.4483,2389795.0
2024-01-12,16.6168,16.6763,16.1459,16.2599,1393256.0
2024-01-13,16.6168,16.6763,16.1459,16.2599,1393256.0
2024-01-14,16.6168,16.6763,16.1459,16.2599,1393256.0
2024-01-15,16.6168,16.6763,16.1459,16.2599,1393256.0
2024-01-16,16.0319,16.1608,15.9526,16.0319,1778183.0
2024-01-17,15.7146,16.1211,15.6551,16.012,1959968.0
2024-01-18,16.0814,16.2351,16.0021,16.1409,1690014.0
2024-01-19,16.2004,16.5177,16.0666,16.5177,1569543.0
2024-01-20,16.2004,16.5177,16.0666,16.5177,1569543.0
2024-01-21,16.2004,16.5177,16.0666,16.5177,1569543.0
2024-01-22,16.6664,16.8548,16.5772,16.8151,1980359.0
2024-01-23,17.0927,17.0927,16.5772,16.5772,1864881.0
2024-01-24,16.6862,16.944,16.597,16.7556,1808275.0
2024-01-25,16.9738,17.0035,16.592,16.944,2188960.0
2024-01-26,17.0729,17.1324,16.8449,17.0134,1285077.0
2024-01-27,17.0729,17.1324,16.8449,17.0134,1285077.0
2024-01-28,17.0729,17.1324,16.8449,17.0134,1285077.0
2024-01-29,17.0233,17.2811,16.9589,17.2514,1371215.0
2024-01-30,17.182,17.291,17.0233,17.0233,1937374.0
2024-01-31,16.6367,16.944,16.2897,16.3293,2506093.0
2024-02-01,16.4483,16.5474,15.6075,16.0616,4057239.0
2024-02-02,15.7741,16.1112,15.7344,15.9228,2328611.0
2024-02-03,15.7741,16.1112,15.7344,15.9228,2328611.0
2024-02-04,15.7741,16.1112,15.7344,15.9228,2328611.0
2024-02-05,15.7344,15.9327,15.551,15.8138,1910658.0
2024-02-06,15.7642,16.012,15.6105,15.6948,1550032.0
2024-02-07,15.6948,15.8732,15.3626,15.7146,2741398.0
2024-02-08,15.5956,15.7989,15.5461,15.7543,1775372.0
2024-02-09,15.7642,16.012,15.6105,16.012,1885577.0
2024-02-10,15.7642,16.012,15.6105,16.012,1885577.0
2024-02-11,15.7642,16.012,15.6105,16.012,1885577.0
2024-02-12,15.9526,16.5127,15.9526,16.2004,3127674.0
2024-02-13,15.665,15.7543,15.2288,15.4667,3467791.0
2024-02-14,15.6353,15.8138,15.432,15.7741,1888218.0
2024-02-15,15.9228,16.5573,15.8832,16.5177,2616852.0
2024-02-16,16.4185,16.5177,16.1608,16.2996,2316484.0
2024-02-17,16.4185,16.5177,16.1608,16.2996,2316484.0
2024-02-18,16.4185,16.5177,16.1608,16.2996,2316484.0
2024-02-19,16.4185,16.5177,16.1608,16.2996,2316484.0
2024-02-20,16.1211,16.4532,16.0105,16.25,1775253.0
2024-02-21,16.131,16.2054,15.9773,16.1211,2181584.0
2024-02-22,16.2797,16.5078,16.1608,16.4879,2878333.0
2024-02-23,16.3987,16.5524,16.2302,16.2599,1539549.0
2024-02-24,16.3987,16.5524,16.2302,16.2599,1539549.0
2024-02-25,16.3987,16.5524,16.2302,16.2599,1539549.0
2024-02-26,16.1112,16.3095,15.9724,16.0616,1238915.0
2024-02-27,16.2203,16.2946,16.0963,16.2302,1385074.0
2024-02-28,16.0914,16.2748,15.9972,16.0418,1348415.0
2024-02-29,16.3491,16.4979,16.136,16.2897,1548035.0
2024-03-01,16.131,16.2649,15.8038,16.25,1569261.0
2024-03-02,16.131,16.2649,15.8038,16.25,1569261.0
2024-03-03,16.131,16.2649,15.8038,16.25,1569261.0
2024-03-04,16.31,16.5,16.095,16.13,1494894.0
2024-03-05,16.04,16.885,15.99,16.78,2566495.0
2024-03-06,16.78,16.97,16.29,16.77,2320443.0
2024-03-07,16.95,16.99,16.69,16.76,1584796.0
2024-03-08,16.99,17.01,16.745,16.78,1407327.0
2024-03-09,16.99,17.01,16.745,16.78,1407327.0
2024-03-10,16.99,17.01,16.745,16.78,1407327.0
2024-03-11,16.79,16.9,16.68,16.76,1166334.0
2024-03-12,16.73,16.835,16.46,16.53,1266250.0
2024-03-13,16.49,16.75,16.49,16.59,1355745.0
2024-03-14,16.51,16.59,16.075,16.19,1649695.0
2024-03-15,16.13,16.55,16.13,16.4,4954463.0
2024-03-16,16.13,16.55,16.13,16.4,4954463.0
2024-03-17,16.13,16.55,16.13,16.4,4954463.0
2024-03-18,16.35,16.36,16.13,16.18,2169820.0
2024-03-19,16.16,16.47,16.15,16.37,1560472.0
2024-03-20,16.21,17.0,16.15,16.89,2526659.0
2024-03-21,17.0,17.25,16.93,17.12,1817529.0
2024-03-22,17.2,17.22,16.795,16.82,1557696.0
2024-03-23,17.2,17.22,16.795,16.82,1557696.0
2024-03-24,17.2,17.22,16.795,16.82,1557696.0
2024-03-25,16.83,17.02,16.82,16.85,1314814.0
2024-03-26,16.98,16.995,16.79,16.87,1544054.0
2024-03-27,16.89,17.43,16.79,17.41,1476485.0
2024-03-28,17.4,17.505,17.32,17.41,2527235.0
2024-03-29,17.4,17.505,17.32,17.41,2527235.0
2024-03-30,17.4,17.505,17.32,17.41,2527235.0
2024-03-31,17.4,17.505,17.32,17.41,2527235.0
2024-04-01,17.45,17.47,16.515,16.65,5760515.0
2024-04-02,16.5,16.54,16.2,16.21,8452141.0
2024-04-03,16.21,16.31,16.04,16.04,5253471.0
2024-04-04,16.38,16.795,16.375,16.65,5896826.0
2024-04-05,16.5,16.73,16.38,16.59,2650619.0
2024-04-06,16.5,16.73,16.38,16.59,2650619.0
2024-04-07,16.5,16.73,16.38,16.59,2650619.0
2024-04-08,16.58,16.8375,16.48,16.81,1411930.0
