,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity
2023-07-06,150.481,151.0967,147.0243,148.2363,9206088.0
2023-07-07,147.5188,151.2519,147.3443,149.5356,6602217.0
2023-07-08,147.5188,151.2519,147.3443,149.5356,6602217.0
2023-07-09,147.5188,151.2519,147.3443,149.5356,6602217.0
2023-07-10,149.2544,151.0579,149.2447,150.5343,5167916.0
2023-07-11,151.2616,153.5935,150.9319,153.3172,5061517.0
2023-07-12,154.3838,155.4697,153.5208,154.791,6463957.0
2023-07-13,154.9849,155.7218,151.8143,152.7257,8143855.0
2023-07-14,152.2409,152.2506,148.6436,148.9151,7065664.0
2023-07-15,152.2409,152.2506,148.6436,148.9151,7065664.0
2023-07-16,152.2409,152.2506,148.6436,148.9151,7065664.0
2023-07-17,148.6921,149.4581,148.0036,148.7793,4353317.0
2023-07-18,148.0327,151.3294,147.7418,149.0799,6798680.0
2023-07-19,149.1575,151.047,148.6242,149.9914,5653115.0
2023-07-20,151.4167,152.4154,150.9804,151.6494,5866574.0
2023-07-21,152.7451,154.0056,152.2889,153.8699,8760132.0
2023-07-22,152.7451,154.0056,152.2889,153.8699,8760132.0
2023-07-23,152.7451,154.0056,152.2889,153.8699,8760132.0
2023-07-24,155.5958,159.0574,155.1498,156.9048,9722057.0
2023-07-25,156.9921,158.5435,155.78,157.6223,6767564.0
2023-07-26,155.9933,157.1627,155.6734,156.4394,6056366.0
2023-07-27,157.1666,157.535,154.3838,154.8104,6470137.0
2023-07-28,153.5985,154.1704,151.7561,154.0444,6546464.0
2023-07-29,153.5985,154.1704,151.7561,154.0444,6546464.0
2023-07-30,153.5985,154.1704,151.7561,154.0444,6546464.0
2023-07-31,156.2357,158.9964,155.7412,158.6889,13062491.0
2023-08-01,158.6695,158.6695,155.6758,157.3702,7534939.0
2023-08-02,156.2745,156.323,153.259,154.8783,7071269.0
2023-08-03,155.0528,156.7884,154.0298,154.8201,6682224.0
2023-08-04,155.78,158.0683,154.2092,154.471,10185371.0
2023-08-05,155.78,158.0683,154.2092,154.471,10185371.0
2023-08-06,155.78,158.0683,154.2092,154.471,10185371.0
2023-08-07,156.1194,156.4781,154.248,155.0334,13927388.0
2023-08-08,153.1426,154.9364,151.4749,154.8007,6451267.0
2023-08-09,155.9739,156.5363,154.471,155.0043,10531477.0
2023-08-10,155.46,157.5446,154.7704,155.9449,8647064.0
2023-08-11,155.6249,159.1834,155.3146,159.164,6682611.0
2023-08-12,155.6249,159.1834,155.3146,159.164,6682611.0
2023-08-13,155.6249,159.1834,155.3146,159.164,6682611.0
2023-08-14,158.7956,159.261,157.6709,159.0477,6060083.0
2023-08-15,158.4368,158.4465,154.2674,154.4032,7876471.0
2023-08-16,155.6443,156.9145,153.6565,153.8117,7920458.0
2023-08-17,155.8283,158.726,155.6227,156.3863,8270458.0
2023-08-18,155.0451,157.9232,154.8298,157.5121,5999190.0
2023-08-19,155.0451,157.9232,154.8298,157.5121,5999190.0
2023-08-20,155.0451,157.9232,154.8298,157.5121,5999190.0
2023-08-21,157.8058,158.6575,156.0926,156.9835,6802337.0
2023-08-22,157.1107,157.8547,155.6227,155.6913,6081658.0
2023-08-23,154.8102,156.0486,153.4005,155.8968,4975570.0
2023-08-24,154.4088,156.5234,154.2424,154.6144,5989609.0
2023-08-25,155.7206,156.5429,154.3256,155.7696,5291847.0
2023-08-26,155.7206,156.5429,154.3256,155.7696,5291847.0
2023-08-27,155.7206,156.5429,154.3256,155.7696,5291847.0
2023-08-28,156.1709,158.3931,155.8626,156.8366,4386082.0
2023-08-29,157.5219,157.561,155.75,156.5919,5374765.0
2023-08-30,157.2086,157.8547,156.5625,156.8072,5534892.0
2023-08-31,157.6198,157.8449,156.5625,157.7079,7003681.0
2023-09-01,159.2154,161.2223,159.2154,160.8405,6663003.0
2023-09-02,159.2154,161.2223,159.2154,160.8405,6663003.0
2023-09-03,159.2154,161.2223,159.2154,160.8405,6663003.0
2023-09-04,159.2154,161.2223,159.2154,160.8405,6663003.0
2023-09-05,161.7999,164.0319,161.7215,162.955,9755844.0
2023-09-06,162.7788,163.9131,162.0935,163.1214,7195549.0
2023-09-07,163.6207,164.3647,162.7788,163.1312,7925879.0
2023-09-08,163.8948,164.9413,163.1949,163.6892,7435923.0
2023-09-09,163.8948,164.9413,163.1949,163.6892,7435923.0
2023-09-10,163.8948,164.9413,163.1949,163.6892,7435923.0
2023-09-11,164.5409,165.0402,159.4406,160.3119,7155050.0
2023-09-12,161.8194,163.6696,161.6237,163.2976,7521146.0
2023-09-13,163.8801,164.2179,162.0935,162.7005,5759464.0
2023-09-14,164.1689,164.9521,163.6003,163.7088,8822822.0
2023-09-15,162.7103,164.8248,162.3872,162.9942,17439739.0
2023-09-16,162.7103,164.8248,162.3872,162.9942,17439739.0
2023-09-17,162.7103,164.8248,162.3872,162.9942,17439739.0
2023-09-18,164.3352,164.815,162.8963,163.699,7027558.0
2023-09-19,165.1381,165.4024,162.9208,163.6794,6617029.0
2023-09-20,163.5522,164.9618,163.0921,163.1802,5942108.0
2023-09-21,163.6011,164.3353,161.5747,161.7118,7150432.0
2023-09-22,162.7299,163.8948,162.446,162.7788,5965497.0
2023-09-23,162.7299,163.8948,162.446,162.7788,5965497.0
2023-09-24,162.7299,163.8948,162.446,162.7788,5965497.0
2023-09-25,162.8278,165.2262,162.4949,165.1576,5509956.0
2023-09-26,163.9144,164.864,163.4641,164.2668,5659200.0
2023-09-27,165.8037,167.6246,165.2555,167.4386,9124395.0
2023-09-28,166.9589,168.0847,165.8625,166.9981,7151760.0
2023-09-29,166.9002,166.9099,164.2864,165.0695,7396096.0
2023-09-30,166.9002,166.9099,164.2864,165.0695,7396096.0
2023-10-01,166.9002,166.9099,164.2864,165.0695,7396096.0
2023-10-02,164.7954,165.0206,161.7509,163.0333,6839611.0
2023-10-03,162.4264,163.8361,162.025,163.4151,6168626.0
2023-10-04,161.2321,161.5062,158.0897,159.607,9664693.0
2023-10-05,158.0211,161.2846,157.9918,160.4489,8073048.0
2023-10-06,160.8503,160.909,155.6423,158.8141,10190409.0
2023-10-07,160.8503,160.909,155.6423,158.8141,10190409.0
2023-10-08,160.8503,160.909,155.6423,158.8141,10190409.0
2023-10-09,162.8767,164.6486,161.4768,163.2095,8183490.0
2023-10-10,163.2536,163.8752,162.1865,163.0333,6512874.0
2023-10-11,161.5943,161.6041,157.1009,157.7079,12570718.0
2023-10-12,159.8224,159.8224,157.5121,157.8351,7396969.0
2023-10-13,159.9692,161.3691,158.8826,160.6055,8044677.0
2023-10-14,159.9692,161.3691,158.8826,160.6055,8044677.0
2023-10-15,159.9692,161.3691,158.8826,160.6055,8044677.0
2023-10-16,161.8586,162.3187,160.4,161.9173,5445954.0
2023-10-17,161.3593,164.6584,161.1831,164.0612,7538316.0
2023-10-18,164.9227,166.1268,164.0531,165.3632,6893452.0
2023-10-19,165.1478,166.5869,163.9829,165.5394,6580157.0
2023-10-20,164.864,165.5394,162.5977,163.3172,7458286.0
2023-10-21,164.864,165.5394,162.5977,163.3172,7458286.0
2023-10-22,164.864,165.5394,162.5977,163.3172,7458286.0
2023-10-23,159.8616,160.9678,156.8758,157.2967,16232376.0
2023-10-24,157.5023,157.6883,153.1754,153.3516,17689936.0
2023-10-25,153.6355,154.0956,151.9027,152.588,10502368.0
2023-10-26,151.7461,151.9125,150.3952,151.4916,10830422.0
2023-10-27,147.5464,148.0653,140.9288,141.3106,24524341.0
2023-10-28,147.5464,148.0653,140.9288,141.3106,24524341.0
2023-10-29,147.5464,148.0653,140.9288,141.3106,24524341.0
2023-10-30,142.593,143.3566,141.2812,143.0139,13857148.0
2023-10-31,143.0237,143.4327,141.1931,142.6615,14261264.0
2023-11-01,142.9062,142.9405,140.7917,140.9484,10819561.0
2023-11-02,141.4966,145.8626,140.8015,145.6277,11099076.0
2023-11-03,145.1774,145.4319,143.0727,144.5019,13159994.0
2023-11-04,145.1774,145.4319,143.0727,144.5019,13159994.0
2023-11-05,145.1774,145.4319,143.0727,144.5019,13159994.0
2023-11-06,145.5983,146.1856,143.6013,143.9048,10634159.0
2023-11-07,142.1035,142.544,140.2239,141.3693,15054584.0
2023-11-08,140.8505,141.6042,139.2548,139.4016,12654140.0
2023-11-09,140.0379,140.8798,138.7947,138.9513,10359504.0
2023-11-10,140.2729,140.4197,138.7457,139.94,11990412.0
2023-11-11,140.2729,140.4197,138.7457,139.94,11990412.0
2023-11-12,140.2729,140.4197,138.7457,139.94,11990412.0
2023-11-13,140.1358,141.2616,139.8421,140.9679,8747672.0
2023-11-14,141.4378,142.4363,140.8309,141.9958,11224352.0
2023-11-15,141.8098,143.5523,141.3693,142.4951,10052077.0
2023-11-16,141.4762,141.961,139.2209,140.2397,14031345.0
2023-11-17,141.407,143.6179,140.8629,142.9007,11077904.0
2023-11-18,141.407,143.6179,140.8629,142.9007,11077904.0
2023-11-19,141.407,143.6179,140.8629,142.9007,11077904.0
2023-11-20,143.0689,144.1174,142.7127,142.8216,8064012.0
2023-11-21,142.2775,142.7424,141.1597,142.4852,6783311.0
2023-11-22,140.2101,142.8315,139.2011,142.7721,7217065.0
2023-11-23,140.2101,142.8315,139.2011,142.7721,7217065.0
2023-11-24,142.7424,144.3647,142.6435,143.3359,3861030.0
2023-11-25,142.7424,144.3647,142.6435,143.3359,3861030.0
2023-11-26,142.7424,144.3647,142.6435,143.3359,3861030.0
2023-11-27,143.0886,143.2568,141.3081,142.8018,9850831.0
2023-11-28,143.2172,144.9385,142.505,143.9394,9746540.0
2023-11-29,144.8099,144.9088,141.5158,142.3566,16417135.0
2023-11-30,143.4151,144.434,140.4969,142.05,16275960.0
2023-12-01,141.9412,144.9236,141.0608,143.2469,11906547.0
2023-12-02,141.9412,144.9236,141.0608,143.2469,11906547.0
2023-12-03,141.9412,144.9236,141.0608,143.2469,11906547.0
2023-12-04,142.4457,144.1273,141.7038,143.3063,11842828.0
2023-12-05,143.1975,143.5041,141.0905,141.318,9597632.0
2023-12-06,140.3683,142.4753,139.8243,140.9915,18079684.0
2023-12-07,141.961,142.4556,139.4682,140.8827,14786736.0
2023-12-08,141.961,143.1084,141.5752,142.7523,10821744.0
2023-12-09,141.961,143.1084,141.5752,142.7523,10821744.0
2023-12-10,141.961,143.1084,141.5752,142.7523,10821744.0
2023-12-11,143.2766,143.8306,142.2676,142.7919,9849572.0
2023-12-12,141.6246,142.0401,140.22,140.9619,9863867.0
2023-12-13,140.6354,143.1183,140.121,143.0491,10641316.0
2023-12-14,144.2757,148.3117,144.2757,148.3117,14960477.0
2023-12-15,145.7298,148.2028,145.7298,147.7379,30850872.0
2023-12-16,145.7298,148.2028,145.7298,147.7379,30850872.0
2023-12-17,145.7298,148.2028,145.7298,147.7379,30850872.0
2023-12-18,149.2019,150.478,147.7082,148.0644,11561718.0
2023-12-19,148.3413,150.1911,147.8764,150.0032,8738146.0
2023-12-20,150.5077,151.4079,148.4403,148.6282,9369987.0
2023-12-21,149.1525,149.1723,147.6093,149.0832,7264662.0
2023-12-22,150.1021,150.7451,149.1228,149.4196,6396080.0
2023-12-23,150.1021,150.7451,149.1228,149.4196,6396080.0
2023-12-24,150.1021,150.7451,149.1228,149.4196,6396080.0
2023-12-25,150.1021,150.7451,149.1228,149.4196,6396080.0
2023-12-26,150.4286,151.3584,150.2604,150.7649,5165588.0
2023-12-27,150.6264,151.3188,149.7064,150.2703,5337244.0
2023-12-28,149.5482,150.3791,147.7874,148.1534,8147993.0
2023-12-29,148.4106,148.6084,147.0653,147.55,7658638.0
2023-12-30,148.4106,148.6084,147.0653,147.55,7658638.0
2023-12-31,148.4106,148.6084,147.0653,147.55,7658638.0
2024-01-01,148.4106,148.6084,147.0653,147.55,7658638.0
2024-01-02,148.3661,149.84,147.6291,147.8665,8879710.0
2024-01-03,147.7775,151.5365,147.0751,150.6857,10255276.0
2024-01-04,152.0014,152.6839,148.9645,149.0338,8220280.0
2024-01-05,150.3395,150.389,148.2127,148.7766,7455430.0
2024-01-06,150.3395,150.389,148.2127,148.7766,7455430.0
2024-01-07,150.3395,150.389,148.2127,148.7766,7455430.0
2024-01-08,146.818,148.0792,144.9978,147.8863,10038193.0
2024-01-09,148.3314,148.3314,144.0185,144.1273,11784672.0
2024-01-10,144.4439,144.4439,142.5545,142.9403,8490407.0
2024-01-11,143.9888,144.5922,143.059,143.7118,8612493.0
2024-01-12,146.2343,146.8971,144.5922,145.6804,9386923.0
2024-01-13,146.2343,146.8971,144.5922,145.6804,9386923.0
2024-01-14,146.2343,146.8971,144.5922,145.6804,9386923.0
2024-01-15,146.2343,146.8971,144.5922,145.6804,9386923.0
2024-01-16,144.9335,144.9978,142.0302,142.139,9380352.0
2024-01-17,140.8827,142.4654,140.5068,141.5752,8167002.0
2024-01-18,141.4565,141.6444,138.1129,140.2892,11187839.0
2024-01-19,140.2002,140.7146,139.4879,140.7047,11192463.0
2024-01-20,140.2002,140.7146,139.4879,140.7047,11192463.0
2024-01-21,140.2002,140.7146,139.4879,140.7047,11192463.0
2024-01-22,140.3782,141.1201,139.3989,140.952,9184626.0
2024-01-23,140.4524,141.7829,140.3683,140.5563,6767179.0
2024-01-24,141.1597,143.4151,140.6859,143.3557,8100014.0
2024-01-25,144.6417,147.085,143.6574,146.9663,9773620.0
2024-01-26,146.4322,147.6489,145.3935,147.5302,9151896.0
2024-01-27,146.4322,147.6489,145.3935,147.5302,9151896.0
2024-01-28,146.4322,147.6489,145.3935,147.5302,9151896.0
2024-01-29,147.4807,147.6093,145.5221,147.4708,10494818.0
2024-01-30,146.5805,148.6832,146.1156,148.4996,9902881.0
2024-01-31,148.7469,148.7568,145.7496,145.8386,10427972.0
2024-02-01,146.5904,147.4115,144.9385,146.2937,8138669.0
2024-02-02,149.2316,151.7244,147.9358,150.5967,12839063.0
2024-02-03,149.2316,151.7244,147.9358,150.5967,12839063.0
2024-02-04,149.2316,151.7244,147.9358,150.5967,12839063.0
2024-02-05,149.9834,151.853,149.1628,150.6857,8277776.0
2024-02-06,150.8539,151.8827,150.1714,150.7055,6198841.0
2024-02-07,151.3683,152.1201,149.5383,150.4879,6252041.0
2024-02-08,150.3099,152.6345,150.0131,152.3971,9236968.0
2024-02-09,152.7532,153.6435,149.3503,149.4097,9194458.0
2024-02-10,152.7532,153.6435,149.3503,149.4097,9194458.0
2024-02-11,152.7532,153.6435,149.3503,149.4097,9194458.0
2024-02-12,149.9834,150.9664,149.7559,150.4384,6713003.0
2024-02-13,150.9726,151.4178,147.9902,148.9744,6987058.0
2024-02-14,149.6471,150.5572,148.46,149.38,5995064.0
2024-02-15,149.91,155.09,149.67,154.46,8950304.0
2024-02-16,155.37,155.77,154.09,154.63,7570220.0
2024-02-17,155.37,155.77,154.09,154.63,7570220.0
2024-02-18,155.37,155.77,154.09,154.63,7570220.0
2024-02-19,155.37,155.77,154.09,154.63,7570220.0
2024-02-20,155.47,155.61,153.83,154.0,6977945.0
2024-02-21,154.57,155.565,154.1,155.44,6630084.0
2024-02-22,154.82,156.625,153.83,155.43,8874924.0
2024-02-23,154.87,154.92,153.25,154.66,6561628.0
2024-02-24,154.87,154.92,153.25,154.66,6561628.0
2024-02-25,154.87,154.92,153.25,154.66,6561628.0
2024-02-26,154.54,155.55,153.83,154.45,6900801.0
2024-02-27,153.2,153.88,149.9,152.16,15093755.0
2024-02-28,152.358,153.86,151.78,152.34,6715861.0
2024-02-29,152.91,153.24,151.48,152.01,9334432.0
2024-03-01,153.05,154.3499,152.25,152.81,7459056.0
2024-03-02,153.05,154.3499,152.25,152.81,7459056.0
2024-03-03,153.05,154.3499,152.25,152.81,7459056.0
2024-03-04,152.5,152.59,147.67,148.88,12503154.0
2024-03-05,148.83,150.62,148.3,149.59,6985516.0
2024-03-06,150.83,152.41,148.14,148.33,14692135.0
2024-03-07,148.5,150.7495,148.45,149.37,8739348.0
2024-03-08,149.37,149.99,148.39,149.88,7528378.0
2024-03-09,149.37,149.99,148.39,149.88,7528378.0
2024-03-10,149.37,149.99,148.39,149.88,7528378.0
2024-03-11,150.5,152.08,149.59,152.0,7577064.0
2024-03-12,151.83,152.57,150.79,151.89,6432930.0
2024-03-13,153.24,154.88,153.15,153.89,8065649.0
2024-03-14,153.77,155.73,152.76,155.7,9047206.0
2024-03-15,155.19,157.04,154.42,155.55,20387157.0
2024-03-16,155.19,157.04,154.42,155.55,20387157.0
2024-03-17,155.19,157.04,154.42,155.55,20387157.0
2024-03-18,156.03,156.67,154.944,155.41,7242711.0
2024-03-19,155.3,156.84,155.01,156.62,7736723.0
2024-03-20,155.76,156.43,154.23,154.55,8449145.0
2024-03-21,154.95,155.69,154.41,154.86,7899084.0
2024-03-22,155.08,155.28,154.16,154.66,5974745.0
2024-03-23,155.08,155.28,154.16,154.66,5974745.0
2024-03-24,155.08,155.28,154.16,154.66,5974745.0
2024-03-25,155.48,157.31,155.27,156.47,6058745.0
2024-03-26,156.52,156.86,154.65,155.27,6677938.0
2024-03-27,154.87,156.44,154.85,156.35,7416870.0
2024-03-28,157.15,158.19,156.37,157.74,8331627.0
2024-03-29,157.15,158.19,156.37,157.74,8331627.0
2024-03-30,157.15,158.19,156.37,157.74,8331627.0
2024-03-31,157.15,158.19,156.37,157.74,8331627.0
2024-04-01,158.27,159.5899,156.94,159.08,6285717.0
2024-04-02,160.05,161.22,159.02,159.78,8815351.0
2024-04-03,160.1,160.95,159.72,160.44,7819734.0
2024-04-04,160.8,161.95,159.82,160.69,9269716.0
2024-04-05,161.33,162.17,159.86,161.6,7432807.0
2024-04-06,161.33,162.17,159.86,161.6,7432807.0
2024-04-07,161.33,162.17,159.86,161.6,7432807.0
2024-04-08,161.65,162.501,160.33,161.27,7253196.0
