,WMS US Equity,WMS US Equity,WMS US Equity,WMS US Equity,WMS US Equity
2023-08-12,127.7056,129.4402,126.8283,128.6028,393562.0
2023-08-13,127.7056,129.4402,126.8283,128.6028,393562.0
2023-08-14,128.0346,130.3275,127.237,130.3175,376260.0
2023-08-15,130.2378,130.6714,128.3735,129.1412,562476.0
2023-08-16,129.1113,130.5767,128.2639,128.4334,322743.0
2023-08-17,128.1143,128.9469,124.3161,124.326,358259.0
2023-08-18,122.7609,123.0201,120.6923,121.8736,951834.0
2023-08-19,122.7609,123.0201,120.6923,121.8736,951834.0
2023-08-20,122.7609,123.0201,120.6923,121.8736,951834.0
2023-08-21,123.4288,124.0469,121.435,123.4787,389322.0
2023-08-22,124.0868,125.0039,122.3521,122.5914,314646.0
2023-08-23,123.6481,125.5921,123.1696,124.8544,748516.0
2023-08-24,124.2164,124.665,121.5855,121.8038,363527.0
2023-08-25,123.1098,123.3192,120.4281,122.0231,542180.0
2023-08-26,123.1098,123.3192,120.4281,122.0231,542180.0
2023-08-27,123.1098,123.3192,120.4281,122.0231,542180.0
2023-08-28,122.3521,124.2812,122.3521,123.4687,326895.0
2023-08-29,122.4518,129.505,121.6742,128.862,397126.0
2023-08-30,128.5031,129.3904,127.1074,127.6059,500821.0
2023-08-31,128.2646,128.7337,127.1269,127.9053,765621.0
2023-09-01,129.6918,131.089,128.8535,129.9912,715229.0
2023-09-02,129.6918,131.089,128.8535,129.9912,715229.0
2023-09-03,129.6918,131.089,128.8535,129.9912,715229.0
2023-09-04,129.6918,131.089,128.8535,129.9912,715229.0
2023-09-05,128.5541,129.2826,124.5869,128.2447,714314.0
2023-09-06,127.5361,129.1628,125.7995,126.7975,689689.0
2023-09-07,126.4981,127.586,125.3504,125.7097,549898.0
2023-09-08,123.4841,124.7766,120.8394,121.3484,630411.0
2023-09-09,123.4841,124.7766,120.8394,121.3484,630411.0
2023-09-10,123.4841,124.7766,120.8394,121.3484,630411.0
2023-09-11,122.4462,123.6538,122.1368,122.1767,471145.0
2023-09-12,122.067,123.2945,120.7097,121.069,562314.0
2023-09-13,120.5799,121.8474,119.1428,119.3723,398921.0
2023-09-14,120.4302,123.6837,119.6318,122.9851,585989.0
2023-09-15,122.037,122.8754,118.9631,119.2326,2082995.0
2023-09-16,122.037,122.8754,118.9631,119.2326,2082995.0
2023-09-17,122.037,122.8754,118.9631,119.2326,2082995.0
2023-09-18,119.4322,120.021,117.7555,118.0649,470735.0
2023-09-19,117.6258,118.8683,115.7296,117.3963,452552.0
2023-09-20,117.8953,119.3773,115.0509,115.2605,367986.0
2023-09-21,114.1328,115.3004,112.9152,113.9631,556088.0
2023-09-22,114.2425,115.6797,113.3244,115.041,389164.0
2023-09-23,114.2425,115.6797,113.3244,115.041,389164.0
2023-09-24,114.2425,115.6797,113.3244,115.041,389164.0
2023-09-25,114.4721,116.4332,114.1627,115.1907,325413.0
2023-09-26,114.2026,115.5,113.0848,113.2046,287976.0
2023-09-27,114.532,115.3404,112.2465,112.6158,1410320.0
2023-09-28,112.6058,114.7715,112.4262,113.6038,805331.0
2023-09-29,114.5918,114.7016,113.2545,113.6038,581846.0
2023-09-30,114.5918,114.7016,113.2545,113.6038,581846.0
2023-10-01,114.5918,114.7016,113.2545,113.6038,581846.0
2023-10-02,112.9551,114.8364,112.7256,113.7934,518937.0
2023-10-03,112.8553,113.9731,110.2106,111.6876,758481.0
2023-10-04,112.1866,114.8713,110.0559,114.5519,934454.0
2023-10-05,114.3623,115.8294,113.6437,114.502,488291.0
2023-10-06,113.2246,117.2066,113.2246,116.508,371522.0
2023-10-07,113.2246,117.2066,113.2246,116.508,371522.0
2023-10-08,113.2246,117.2066,113.2246,116.508,371522.0
2023-10-09,115.7396,117.7755,115.2406,117.5959,560973.0
2023-10-10,118.0749,120.0083,118.0749,118.7935,376293.0
2023-10-11,118.7835,123.1748,118.3544,123.0051,498916.0
2023-10-12,122.536,122.7556,117.4462,118.9232,452453.0
2023-10-13,119.1328,119.3524,115.041,115.7595,303780.0
2023-10-14,119.1328,119.3524,115.041,115.7595,303780.0
2023-10-15,119.1328,119.3524,115.041,115.7595,303780.0
2023-10-16,117.3264,118.7835,115.6697,117.6657,356498.0
2023-10-17,116.9172,120.061,116.8074,117.9252,486972.0
2023-10-18,116.3883,116.8917,112.9752,113.2445,526831.0
2023-10-19,112.9152,113.8383,109.4341,109.991,850704.0
2023-10-20,110.6597,111.9371,108.8333,109.0928,899636.0
2023-10-21,110.6597,111.9371,108.8333,109.0928,899636.0
2023-10-22,110.6597,111.9371,108.8333,109.0928,899636.0
2023-10-23,108.9032,110.3703,107.9052,108.1846,565648.0
2023-10-24,109.1726,110.011,107.5459,107.975,345790.0
2023-10-25,106.9271,106.977,104.7415,104.7614,566758.0
2023-10-26,105.1606,105.8393,102.8951,103.973,1031209.0
2023-10-27,104.3123,106.1337,102.1167,105.1606,602809.0
2023-10-28,104.3123,106.1337,102.1167,105.1606,602809.0
2023-10-29,104.3123,106.1337,102.1167,105.1606,602809.0
2023-10-30,106.0189,107.3064,105.0209,106.7574,517307.0
2023-10-31,107.2465,108.3942,106.2584,106.6177,420599.0
2023-11-01,106.1886,108.504,105.5998,107.975,1176470.0
2023-11-02,111.9671,114.7615,103.953,106.957,1062309.0
2023-11-03,108.9531,114.7715,108.499,112.4361,663531.0
2023-11-04,108.9531,114.7715,108.499,112.4361,663531.0
2023-11-05,108.9531,114.7715,108.499,112.4361,663531.0
2023-11-06,112.3064,113.9132,110.7146,111.5878,418650.0
2023-11-07,111.1587,111.8872,110.1208,111.7276,413130.0
2023-11-08,111.5579,111.6527,110.0908,110.4701,330649.0
2023-11-09,111.6577,112.2415,110.1607,110.8293,292434.0
2023-11-10,111.2884,113.5539,110.3902,112.9551,390428.0
2023-11-11,111.2884,113.5539,110.3902,112.9551,390428.0
2023-11-12,111.2884,113.5539,110.3902,112.9551,390428.0
2023-11-13,112.1268,113.8833,111.8872,113.2545,315494.0
2023-11-14,116.9372,120.55,116.8873,119.8115,533259.0
2023-11-15,119.7616,121.7426,119.1178,119.2426,651278.0
2023-11-16,119.1428,120.7695,118.3332,118.524,339175.0
2023-11-17,119.0031,120.2007,119.0031,119.3124,280103.0
2023-11-18,119.0031,120.2007,119.0031,119.3124,280103.0
2023-11-19,119.0031,120.2007,119.0031,119.3124,280103.0
2023-11-20,118.7735,119.4222,117.521,117.8055,378052.0
2023-11-21,117.0769,118.4292,116.7476,117.6857,336198.0
2023-11-22,118.7635,120.2157,118.2945,119.2426,316016.0
2023-11-23,118.7635,120.2157,118.2945,119.2426,316016.0
2023-11-24,118.9132,119.5919,118.544,119.3324,107435.0
2023-11-25,118.9132,119.5919,118.544,119.3324,107435.0
2023-11-26,118.9132,119.5919,118.544,119.3324,107435.0
2023-11-27,118.4641,121.6229,117.7356,121.2286,506257.0
2023-11-28,120.6099,121.7875,119.013,119.3624,294226.0
2023-11-29,120.9592,123.3843,120.8294,121.9672,555349.0
2023-11-30,121.7872,122.2419,119.1595,121.0079,433130.0
2023-12-01,121.0079,125.3842,120.2286,125.3642,475171.0
2023-12-02,121.0079,125.3842,120.2286,125.3642,475171.0
2023-12-03,121.0079,125.3842,120.2286,125.3642,475171.0
2023-12-04,124.485,125.9637,123.4958,125.674,429294.0
2023-12-05,124.8946,125.594,123.8155,124.1153,388914.0
2023-12-06,125.4741,126.853,123.4259,123.4958,412778.0
2023-12-07,123.1761,125.1944,122.5066,125.1944,290362.0
2023-12-08,125.3942,126.6931,124.7647,126.1236,257666.0
2023-12-09,125.3942,126.6931,124.7647,126.1236,257666.0
2023-12-10,125.3942,126.6931,124.7647,126.1236,257666.0
2023-12-11,125.9437,127.0128,125.3943,126.6132,297701.0
2023-12-12,126.4733,128.0719,125.3542,126.9529,487905.0
2023-12-13,127.1427,128.8962,123.8355,128.6515,490543.0
2023-12-14,130.9295,140.6913,130.9295,137.8337,1407383.0
2023-12-15,137.2842,142.0102,136.8945,140.4715,1417513.0
2023-12-16,137.2842,142.0102,136.8945,140.4715,1417513.0
2023-12-17,137.2842,142.0102,136.8945,140.4715,1417513.0
2023-12-18,141.2508,141.2508,135.2159,135.9553,678770.0
2023-12-19,137.1443,140.3416,136.5848,139.0527,597622.0
2023-12-20,138.693,140.6713,135.8654,136.1052,454664.0
2023-12-21,137.6039,140.7413,136.6484,140.4615,398340.0
2023-12-22,141.3907,142.23,139.1426,141.5106,310374.0
2023-12-23,141.3907,142.23,139.1426,141.5106,310374.0
2023-12-24,141.3907,142.23,139.1426,141.5106,310374.0
2023-12-25,141.3907,142.23,139.1426,141.5106,310374.0
2023-12-26,141.7704,144.0784,141.6805,143.3291,270884.0
2023-12-27,144.5181,145.5572,143.3241,143.6788,345242.0
2023-12-28,143.2591,144.568,142.17,142.4298,257921.0
2023-12-29,141.9902,142.7995,140.4965,140.5214,283881.0
2023-12-30,141.9902,142.7995,140.4965,140.5214,283881.0
2023-12-31,141.9902,142.7995,140.4965,140.5214,283881.0
2024-01-01,141.9902,142.7995,140.4965,140.5214,283881.0
2024-01-02,138.2134,139.902,136.8745,137.7638,287058.0
2024-01-03,135.8654,137.1743,131.9487,133.3575,497314.0
2024-01-04,132.0386,133.3275,128.5715,128.6814,707616.0
2024-01-05,127.6923,130.4699,127.2327,128.4416,443426.0
2024-01-06,127.6923,130.4699,127.2327,128.4416,443426.0
2024-01-07,127.6923,130.4699,127.2327,128.4416,443426.0
2024-01-08,129.7405,131.2093,128.3917,130.8996,426253.0
2024-01-09,129.191,131.0844,128.7988,129.8005,364995.0
2024-01-10,129.7805,130.39,127.1827,129.3808,417220.0
2024-01-11,129.141,129.9404,126.9029,128.5715,286802.0
2024-01-12,129.4408,129.8704,127.6323,128.0819,300895.0
2024-01-13,129.4408,129.8704,127.6323,128.0819,300895.0
2024-01-14,129.4408,129.8704,127.6323,128.0819,300895.0
2024-01-15,129.4408,129.8704,127.6323,128.0819,300895.0
2024-01-16,126.843,130.2301,126.5582,130.1802,586505.0
2024-01-17,129.161,131.8388,128.6764,131.0994,506198.0
2024-01-18,132.0186,133.2875,130.2801,132.6181,376547.0
2024-01-19,132.8879,134.5465,131.559,134.0269,587549.0
2024-01-20,132.8879,134.5465,131.559,134.0269,587549.0
2024-01-21,132.8879,134.5465,131.559,134.0269,587549.0
2024-01-22,135.0561,137.0942,133.917,135.0261,337328.0
2024-01-23,135.1859,135.8654,130.2651,130.6298,344418.0
2024-01-24,131.9786,132.0486,128.0819,128.4017,302173.0
2024-01-25,130.3001,131.6489,129.4608,131.619,241552.0
2024-01-26,131.9087,133.4124,130.6997,130.9695,199573.0
2024-01-27,131.9087,133.4124,130.6997,130.9695,199573.0
2024-01-28,131.9087,133.4124,130.6997,130.9695,199573.0
2024-01-29,130.8096,133.1277,129.241,133.1077,272799.0
2024-01-30,132.1685,133.4674,131.4091,132.5981,421426.0
2024-01-31,132.4982,133.7472,130.1802,130.3101,383828.0
2024-02-01,131.7189,133.887,130.2201,132.8279,359512.0
2024-02-02,131.0195,135.3358,130.4599,134.9362,456984.0
2024-02-03,131.0195,135.3358,130.4599,134.9362,456984.0
2024-02-04,131.0195,135.3358,130.4599,134.9362,456984.0
2024-02-05,133.6672,134.0469,129.7705,132.1385,408729.0
2024-02-06,132.4183,134.3467,131.8887,134.1168,302118.0
2024-02-07,135.7854,139.2325,135.066,137.9636,928476.0
2024-02-08,149.8736,159.3555,148.2249,157.8368,1613711.0
2024-02-09,159.5354,163.3222,158.4264,161.9034,1180486.0
2024-02-10,159.5354,163.3222,158.4264,161.9034,1180486.0
2024-02-11,159.5354,163.3222,158.4264,161.9034,1180486.0
2024-02-12,162.5529,164.2614,159.2357,163.3222,795011.0
2024-02-13,157.2773,160.9592,155.7186,157.7769,633283.0
2024-02-14,160.2648,162.5928,157.0975,162.433,590496.0
2024-02-15,163.5021,164.5312,160.6245,163.8218,467516.0
2024-02-16,161.7435,165.7202,161.254,162.8726,416574.0
2024-02-17,161.7435,165.7202,161.254,162.8726,416574.0
2024-02-18,161.7435,165.7202,161.254,162.8726,416574.0
2024-02-19,161.7435,165.7202,161.254,162.8726,416574.0
2024-02-20,158.766,161.0441,157.3572,160.5445,543438.0
2024-02-21,156.2282,159.8252,156.0184,159.0058,448862.0
2024-02-22,160.9142,163.5021,160.5246,163.4321,356072.0
2024-02-23,163.6719,165.0008,161.7136,163.2922,283375.0
2024-02-24,163.6719,165.0008,161.7136,163.2922,283375.0
2024-02-25,163.6719,165.0008,161.7136,163.2922,283375.0
2024-02-26,163.0724,164.2814,161.8135,163.7618,255504.0
2024-02-27,164.6711,165.2206,163.0874,164.3913,359851.0
2024-02-28,163.9617,166.0999,162.9125,165.99,370742.0
2024-02-29,160.99,163.88,157.27,163.24,1072633.0
2024-03-01,162.61,164.45,162.31,162.84,376985.0
2024-03-02,162.61,164.45,162.31,162.84,376985.0
2024-03-03,162.61,164.45,162.31,162.84,376985.0
2024-03-04,163.69,167.72,163.69,164.73,529524.0
2024-03-05,163.59,165.705,161.02,161.91,388657.0
2024-03-06,164.24,165.0799,162.665,163.37,363267.0
2024-03-07,164.48,166.77,162.97,165.78,363517.0
2024-03-08,167.0,168.44,161.12,161.75,371795.0
2024-03-09,167.0,168.44,161.12,161.75,371795.0
2024-03-10,167.0,168.44,161.12,161.75,371795.0
2024-03-11,160.0,161.91,158.41,160.49,498617.0
2024-03-12,161.29,162.4,159.44,161.46,510209.0
2024-03-13,160.85,163.7,160.85,162.98,486682.0
2024-03-14,163.06,163.5,160.89,162.3,396297.0
2024-03-15,161.05,164.16,161.05,163.28,928217.0
2024-03-16,161.05,164.16,161.05,163.28,928217.0
2024-03-17,161.05,164.16,161.05,163.28,928217.0
2024-03-18,164.97,166.885,161.85,162.59,402652.0
2024-03-19,162.16,169.35,162.16,168.32,784767.0
2024-03-20,168.59,172.765,167.87,172.68,481619.0
2024-03-21,174.62,176.31,172.29,172.56,560708.0
2024-03-22,173.82,173.99,170.27,171.24,639399.0
2024-03-23,173.82,173.99,170.27,171.24,639399.0
2024-03-24,173.82,173.99,170.27,171.24,639399.0
2024-03-25,170.51,171.33,168.2,168.61,279028.0
2024-03-26,168.77,169.82,166.05,167.8,766677.0
2024-03-27,169.63,172.67,168.83,171.44,330535.0
2024-03-28,171.7,173.93,171.7,172.24,393676.0
2024-03-29,171.7,173.93,171.7,172.24,393676.0
2024-03-30,171.7,173.93,171.7,172.24,393676.0
2024-03-31,171.7,173.93,171.7,172.24,393676.0
2024-04-01,172.4,173.145,170.35,170.4,298468.0
2024-04-02,168.45,169.11,164.07,167.14,615877.0
2024-04-03,166.64,169.885,166.64,167.54,354410.0
2024-04-04,169.51,171.515,165.1586,165.93,282691.0
2024-04-05,166.73,171.06,166.73,170.97,318926.0
2024-04-06,166.73,171.06,166.73,170.97,318926.0
2024-04-07,166.73,171.06,166.73,170.97,318926.0
2024-04-08,172.5,172.58,170.21,170.58,225136.0
