,WSBF US Equity,WSBF US Equity,WSBF US Equity,WSBF US Equity,WSBF US Equity
2023-08-13,12.6653,12.7807,12.5979,12.6556,119687.0
2023-08-14,12.6941,12.7136,12.5498,12.6075,68832.0
2023-08-15,12.5401,12.5401,12.0926,12.1456,70649.0
2023-08-16,12.1359,12.2418,11.9338,11.9434,161882.0
2023-08-17,12.0012,12.3669,11.9819,12.2322,71043.0
2023-08-18,12.1456,12.3813,12.1456,12.184,46025.0
2023-08-19,12.1456,12.3813,12.1456,12.184,46025.0
2023-08-20,12.1456,12.3813,12.1456,12.184,46025.0
2023-08-21,12.1552,12.1552,11.8857,11.9723,51313.0
2023-08-22,11.9242,12.0445,11.8183,11.8472,64812.0
2023-08-23,11.8665,12.1167,11.7895,11.8183,79386.0
2023-08-24,11.7606,12.018,11.7606,11.9723,59172.0
2023-08-25,12.1456,12.1456,11.9194,11.9916,44174.0
2023-08-26,12.1456,12.1456,11.9194,11.9916,44174.0
2023-08-27,12.1456,12.1456,11.9194,11.9916,44174.0
2023-08-28,12.0012,12.1359,11.9819,12.0686,45366.0
2023-08-29,12.0686,12.1456,12.0204,12.1071,39178.0
2023-08-30,12.0782,12.1744,11.9627,11.9819,75825.0
2023-08-31,11.9916,12.0493,11.9242,11.9434,52658.0
2023-09-01,11.9819,12.3765,11.9819,12.3669,73606.0
2023-09-02,11.9819,12.3765,11.9819,12.3669,73606.0
2023-09-03,11.9819,12.3765,11.9819,12.3669,73606.0
2023-09-04,11.9819,12.3765,11.9819,12.3669,73606.0
2023-09-05,12.3958,12.3958,11.9819,11.9819,55215.0
2023-09-06,12.0108,12.0301,11.7125,11.7221,53287.0
2023-09-07,11.7028,11.8183,11.5681,11.7702,158632.0
2023-09-08,11.828,11.9001,11.7028,11.8472,25850.0
2023-09-09,11.828,11.9001,11.7028,11.8472,25850.0
2023-09-10,11.828,11.9001,11.7028,11.8472,25850.0
2023-09-11,11.8953,11.9338,11.7413,11.7798,35274.0
2023-09-12,11.7606,11.8953,11.7462,11.7798,35233.0
2023-09-13,11.7606,11.7606,11.5874,11.6162,34343.0
2023-09-14,11.6451,11.8857,11.6451,11.8857,43293.0
2023-09-15,11.8761,11.8761,11.6259,11.6355,146768.0
2023-09-16,11.8761,11.8761,11.6259,11.6355,146768.0
2023-09-17,11.8761,11.8761,11.6259,11.6355,146768.0
2023-09-18,11.6162,11.6162,11.3804,11.3949,69229.0
2023-09-19,11.4526,11.9338,11.2355,11.3083,57547.0
2023-09-20,11.2794,11.4334,11.2024,11.212,45082.0
2023-09-21,11.1062,11.5104,11.0965,11.2794,52114.0
2023-09-22,11.2601,11.2601,11.058,11.0677,75740.0
2023-09-23,11.2601,11.2601,11.058,11.0677,75740.0
2023-09-24,11.2601,11.2601,11.058,11.0677,75740.0
2023-09-25,11.0677,11.1735,11.0099,11.1639,41746.0
2023-09-26,11.0677,11.1013,10.7116,10.7501,64238.0
2023-09-27,10.4902,10.7386,10.4902,10.6731,105728.0
2023-09-28,10.6634,10.7982,10.6538,10.6538,69556.0
2023-09-29,10.7308,10.7789,10.5287,10.5383,99695.0
2023-09-30,10.7308,10.7789,10.5287,10.5383,99695.0
2023-10-01,10.7308,10.7789,10.5287,10.5383,99695.0
2023-10-02,10.5095,10.6057,10.2977,10.3651,104215.0
2023-10-03,10.2977,10.3554,10.0379,10.0571,65139.0
2023-10-04,10.0475,10.1149,9.7684,10.086,112927.0
2023-10-05,10.1055,10.3301,9.9404,10.3106,83101.0
2023-10-06,10.2618,10.4863,10.2129,10.4277,48727.0
2023-10-07,10.2618,10.4863,10.2129,10.4277,48727.0
2023-10-08,10.2618,10.4863,10.2129,10.4277,48727.0
2023-10-09,10.5254,10.6718,10.291,10.6133,100315.0
2023-10-10,10.6328,10.9159,10.5449,10.6035,75168.0
2023-10-11,10.5742,10.7109,10.4375,10.457,59053.0
2023-10-12,10.418,10.4473,10.2813,10.3203,75104.0
2023-10-13,10.4277,10.4277,10.2422,10.291,44141.0
2023-10-14,10.4277,10.4277,10.2422,10.291,44141.0
2023-10-15,10.4277,10.4277,10.2422,10.291,44141.0
2023-10-16,10.3789,10.4961,10.3106,10.4961,71820.0
2023-10-17,10.4277,10.6962,10.4277,10.6328,108573.0
2023-10-18,10.5547,10.5547,10.2422,10.3203,66849.0
2023-10-19,10.291,10.3106,10.0665,10.0762,133701.0
2023-10-20,10.0762,10.086,9.6662,9.715,182249.0
2023-10-21,10.0762,10.086,9.6662,9.715,182249.0
2023-10-22,10.0762,10.086,9.6662,9.715,182249.0
2023-10-23,9.7931,9.7931,9.5783,9.6076,137163.0
2023-10-24,9.6564,9.754,9.3928,9.7247,156426.0
2023-10-25,9.5295,9.7492,9.4318,9.6759,107904.0
2023-10-26,9.6759,10.0567,9.6222,9.9884,100610.0
2023-10-27,9.9786,10.1153,9.8614,10.047,76220.0
2023-10-28,9.9786,10.1153,9.8614,10.047,76220.0
2023-10-29,9.9786,10.1153,9.8614,10.047,76220.0
2023-10-30,10.1446,10.4668,10.1446,10.3789,76169.0
2023-10-31,10.3789,10.6914,10.2618,10.5449,71620.0
2023-11-01,10.584,10.7831,10.4766,10.7011,69247.0
2023-11-02,10.789,10.8866,10.7207,10.8573,74896.0
2023-11-03,11.0136,11.1698,11.0038,11.0721,60178.0
2023-11-04,11.0136,11.1698,11.0038,11.0721,60178.0
2023-11-05,11.0136,11.1698,11.0038,11.0721,60178.0
2023-11-06,11.0526,11.1307,10.8866,10.9647,58855.0
2023-11-07,10.955,10.9843,10.8183,10.9257,33848.0
2023-11-08,10.9647,11.0819,10.8866,10.9257,45745.0
2023-11-09,10.9843,11.0233,10.8281,10.8573,38442.0
2023-11-10,10.8525,11.0038,10.7988,10.955,33009.0
2023-11-11,10.8525,11.0038,10.7988,10.955,33009.0
2023-11-12,10.8525,11.0038,10.7988,10.955,33009.0
2023-11-13,10.9257,11.16,10.8678,11.0624,40226.0
2023-11-14,11.2284,11.9509,11.2284,11.9314,78924.0
2023-11-15,11.8241,11.9607,11.6092,11.6482,80512.0
2023-11-16,11.6189,11.6189,11.3651,11.4627,51554.0
2023-11-17,11.5603,11.7556,11.4627,11.697,62430.0
2023-11-18,11.5603,11.7556,11.4627,11.697,62430.0
2023-11-19,11.5603,11.7556,11.4627,11.697,62430.0
2023-11-20,11.6677,11.8142,11.6287,11.7459,60101.0
2023-11-21,11.6775,11.8149,11.6384,11.6775,30162.0
2023-11-22,11.7654,11.8581,11.658,11.7459,38142.0
2023-11-23,11.7654,11.8581,11.658,11.7459,38142.0
2023-11-24,11.7166,11.9118,11.7166,11.7849,17393.0
2023-11-25,11.7166,11.9118,11.7166,11.7849,17393.0
2023-11-26,11.7166,11.9118,11.7166,11.7849,17393.0
2023-11-27,11.7361,11.9704,11.7166,11.9021,53751.0
2023-11-28,11.8533,11.9558,11.7263,11.7556,43421.0
2023-11-29,11.8337,12.0192,11.8337,11.9509,45804.0
2023-11-30,12.0192,12.0485,11.863,11.9216,50417.0
2023-12-01,11.8435,12.1462,11.6775,12.1266,62979.0
2023-12-02,11.8435,12.1462,11.6775,12.1266,62979.0
2023-12-03,11.8435,12.1462,11.6775,12.1266,62979.0
2023-12-04,12.1266,12.3024,12.1071,12.3024,61402.0
2023-12-05,12.2438,12.2438,11.9997,12.0485,43976.0
2023-12-06,12.0485,12.2975,12.0485,12.0876,50233.0
2023-12-07,12.1706,12.3209,12.0973,12.2731,42610.0
2023-12-08,12.2047,12.4625,12.2047,12.3903,39972.0
2023-12-09,12.2047,12.4625,12.2047,12.3903,39972.0
2023-12-10,12.2047,12.4625,12.2047,12.3903,39972.0
2023-12-11,12.4293,12.4879,12.3219,12.4293,49346.0
2023-12-12,12.4488,12.527,12.3268,12.4488,48662.0
2023-12-13,12.4928,13.1421,12.4928,13.0542,170402.0
2023-12-14,13.2592,13.4643,13.0249,13.2299,100204.0
2023-12-15,13.3374,13.4838,13.0964,13.4155,283441.0
2023-12-16,13.3374,13.4838,13.0964,13.4155,283441.0
2023-12-17,13.3374,13.4838,13.0964,13.4155,283441.0
2023-12-18,13.4789,13.557,13.1518,13.474,79311.0
2023-12-19,13.4838,13.7279,13.4838,13.7181,83337.0
2023-12-20,13.7181,13.9622,13.601,13.6205,86685.0
2023-12-21,13.6791,13.9134,13.6205,13.8841,66778.0
2023-12-22,13.9818,13.9818,13.7181,13.8158,47830.0
2023-12-23,13.9818,13.9818,13.7181,13.8158,47830.0
2023-12-24,13.9818,13.9818,13.7181,13.8158,47830.0
2023-12-25,13.9818,13.9818,13.7181,13.8158,47830.0
2023-12-26,13.7426,14.0403,13.7426,14.0208,33481.0
2023-12-27,14.1087,14.2356,13.9329,14.2356,48100.0
2023-12-28,14.1575,14.2356,14.0306,14.0892,36164.0
2023-12-29,14.138,14.1575,13.8193,13.8646,48704.0
2023-12-30,14.138,14.1575,13.8193,13.8646,48704.0
2023-12-31,14.138,14.1575,13.8193,13.8646,48704.0
2024-01-01,14.138,14.1575,13.8193,13.8646,48704.0
2024-01-02,13.8841,14.0403,13.7181,13.7377,39949.0
2024-01-03,13.7767,13.7865,13.4448,13.4545,46758.0
2024-01-04,13.5717,14.509,13.5033,13.5522,58447.0
2024-01-05,13.4041,13.8187,13.3745,13.6607,157290.0
2024-01-06,13.4041,13.8187,13.3745,13.6607,157290.0
2024-01-07,13.4041,13.8187,13.3745,13.6607,157290.0
2024-01-08,13.641,13.8088,13.5719,13.6805,45738.0
2024-01-09,13.5028,13.5522,13.335,13.4732,47088.0
2024-01-10,13.4041,13.4337,13.3103,13.3745,35342.0
2024-01-11,13.2659,13.3942,13.18,13.3449,39304.0
2024-01-12,13.5127,13.5127,13.2264,13.2758,40231.0
2024-01-13,13.5127,13.5127,13.2264,13.2758,40231.0
2024-01-14,13.5127,13.5127,13.2264,13.2758,40231.0
2024-01-15,13.5127,13.5127,13.2264,13.2758,40231.0
2024-01-16,13.1376,13.1475,12.8741,13.0488,36963.0
2024-01-17,12.8612,13.2758,12.8523,13.256,64829.0
2024-01-18,13.256,13.256,13.108,13.1573,30290.0
2024-01-19,13.2067,13.3449,13.1277,13.3449,43252.0
2024-01-20,13.2067,13.3449,13.1277,13.3449,43252.0
2024-01-21,13.2067,13.3449,13.1277,13.3449,43252.0
2024-01-22,13.3449,13.7397,13.3449,13.72,38614.0
2024-01-23,13.8976,13.8976,13.562,13.5818,44715.0
2024-01-24,13.7002,13.8088,13.641,13.7002,36533.0
2024-01-25,13.9075,13.9075,13.6163,13.8483,46979.0
2024-01-26,13.9272,14.0753,13.8187,13.8581,20033.0
2024-01-27,13.9272,14.0753,13.8187,13.8581,20033.0
2024-01-28,13.9272,14.0753,13.8187,13.8581,20033.0
2024-01-29,13.8187,14.174,13.8187,14.1543,33514.0
2024-01-30,14.1345,14.174,13.8779,13.8878,22123.0
2024-01-31,13.9075,13.9618,13.108,13.1277,46587.0
2024-02-01,13.2462,13.2857,12.7526,12.881,43014.0
2024-02-02,12.6539,12.7871,12.1505,12.2986,105477.0
2024-02-03,12.6539,12.7871,12.1505,12.2986,105477.0
2024-02-04,12.6539,12.7871,12.1505,12.2986,105477.0
2024-02-05,12.1209,12.5848,12.0222,12.4368,64412.0
2024-02-06,12.3776,12.6145,12.3776,12.4467,48382.0
2024-02-07,12.4368,12.575,12.3381,12.4467,53830.0
2024-02-08,12.4271,12.4664,12.3381,12.3578,33405.0
2024-02-09,12.496,12.5848,12.269,12.5256,50846.0
2024-02-10,12.496,12.5848,12.269,12.5256,50846.0
2024-02-11,12.496,12.5848,12.269,12.5256,50846.0
2024-02-12,12.5552,13.0488,12.5552,12.9303,54585.0
2024-02-13,12.5256,12.5256,11.9926,12.0321,66067.0
2024-02-14,12.042,12.3578,12.0025,12.2394,48731.0
2024-02-15,12.3677,12.8514,12.3677,12.8415,55405.0
2024-02-16,12.7329,12.9204,12.6836,12.7724,38687.0
2024-02-17,12.7329,12.9204,12.6836,12.7724,38687.0
2024-02-18,12.7329,12.9204,12.6836,12.7724,38687.0
2024-02-19,12.7329,12.9204,12.6836,12.7724,38687.0
2024-02-20,12.6243,12.8908,12.5059,12.6243,46466.0
2024-02-21,12.5158,12.6441,12.496,12.5947,34152.0
2024-02-22,12.5256,12.6638,12.3282,12.348,46246.0
2024-02-23,12.2986,12.4171,12.2295,12.2591,36136.0
2024-02-24,12.2986,12.4171,12.2295,12.2591,36136.0
2024-02-25,12.2986,12.4171,12.2295,12.2591,36136.0
2024-02-26,12.2098,12.3183,12.1604,12.1999,42306.0
2024-02-27,12.2789,12.575,12.2789,12.4269,48395.0
2024-02-28,12.4467,12.5552,12.2641,12.2789,30209.0
2024-02-29,12.3973,12.6836,12.3973,12.4861,42141.0
2024-03-01,12.6145,12.6145,12.2789,12.2789,31262.0
2024-03-02,12.6145,12.6145,12.2789,12.2789,31262.0
2024-03-03,12.6145,12.6145,12.2789,12.2789,31262.0
2024-03-04,12.2789,12.2789,12.0518,12.0913,24139.0
2024-03-05,11.9828,12.0717,11.9235,11.9729,45123.0
2024-03-06,12.042,12.042,11.7952,11.9926,28865.0
2024-03-07,12.1012,12.2147,11.9137,11.9531,19992.0
2024-03-08,12.0815,12.2295,11.4794,11.7853,113206.0
2024-03-09,12.0815,12.2295,11.4794,11.7853,113206.0
2024-03-10,12.0815,12.2295,11.4794,11.7853,113206.0
2024-03-11,11.4596,11.8396,11.4596,11.7261,39379.0
2024-03-12,11.7162,11.7162,11.351,11.4201,36475.0
2024-03-13,11.3807,11.6077,11.2819,11.3412,38706.0
2024-03-14,11.2721,11.3264,11.0253,11.0451,41323.0
2024-03-15,10.9957,11.3658,10.9957,11.2326,153434.0
2024-03-16,10.9957,11.3658,10.9957,11.2326,153434.0
2024-03-17,10.9957,11.3658,10.9957,11.2326,153434.0
2024-03-18,11.1931,11.2819,10.976,11.0154,69613.0
2024-03-19,11.0253,11.1832,10.8378,11.0944,105180.0
2024-03-20,11.0747,11.5583,11.0648,11.4892,75649.0
2024-03-21,11.5978,11.736,11.4103,11.4991,81921.0
2024-03-22,11.5484,11.583,10.9365,11.0747,71228.0
2024-03-23,11.5484,11.583,10.9365,11.0747,71228.0
2024-03-24,11.5484,11.583,10.9365,11.0747,71228.0
2024-03-25,11.1141,11.1832,11.0056,11.0747,51780.0
2024-03-26,11.1734,11.2721,11.0352,11.203,100169.0
2024-03-27,11.3412,11.6768,11.2721,11.657,48117.0
2024-03-28,11.7261,12.0321,11.7064,12.0124,73704.0
2024-03-29,11.7261,12.0321,11.7064,12.0124,73704.0
2024-03-30,11.7261,12.0321,11.7064,12.0124,73704.0
2024-03-31,11.7261,12.0321,11.7064,12.0124,73704.0
2024-04-01,12.0913,12.0913,11.7656,11.8051,57134.0
2024-04-02,11.7853,11.7952,11.4004,11.5188,71107.0
2024-04-03,11.4399,11.5781,11.2918,11.3116,92143.0
2024-04-04,11.43,11.6323,11.4152,11.43,57626.0
2024-04-05,11.47,11.51,11.2,11.23,72909.0
2024-04-06,11.47,11.51,11.2,11.23,72909.0
2024-04-07,11.47,11.51,11.2,11.23,72909.0
2024-04-08,11.04,11.45,11.04,11.29,48864.0
