,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity
2021-05-27,43.1348,44.4808,43.1348,44.4254,654862.0
2021-05-28,44.6006,44.6006,43.5404,44.0659,507015.0
2021-05-29,44.6006,44.6006,43.5404,44.0659,507015.0
2021-05-30,44.6006,44.6006,43.5404,44.0659,507015.0
2021-05-31,44.6006,44.6006,43.5404,44.0659,507015.0
2021-06-01,44.9694,46.6748,44.6375,46.4444,1025455.0
2021-06-02,46.4075,46.6656,45.7714,46.0848,752202.0
2021-06-03,46.048,46.3336,45.163,45.3565,715387.0
2021-06-04,45.5594,46.0848,45.5594,45.8451,706616.0
2021-06-05,45.5594,46.0848,45.5594,45.8451,706616.0
2021-06-06,45.5594,46.0848,45.5594,45.8451,706616.0
2021-06-07,45.8359,46.933,45.3565,46.7302,619876.0
2021-06-08,46.6287,46.6287,45.7622,45.8359,772278.0
2021-06-09,45.9005,46.8684,45.4856,46.5458,508299.0
2021-06-10,46.9698,47.2418,46.0019,46.0572,535222.0
2021-06-11,46.2876,46.6656,45.859,45.9926,367744.0
2021-06-12,46.2876,46.6656,45.859,45.9926,367744.0
2021-06-13,46.2876,46.6656,45.859,45.9926,367744.0
2021-06-14,45.9926,46.3983,44.2687,44.3425,510756.0
2021-06-15,44.3425,44.8126,44.0014,44.7389,401762.0
2021-06-16,44.5545,44.8126,43.3192,43.439,574831.0
2021-06-17,43.439,43.9922,42.1392,42.6462,363334.0
2021-06-18,41.7889,42.2959,40.7886,41.0514,896185.0
2021-06-19,41.7889,42.2959,40.7886,41.0514,896185.0
2021-06-20,41.7889,42.2959,40.7886,41.0514,896185.0
2021-06-21,41.8257,43.4759,41.7612,43.1625,571881.0
2021-06-22,42.8582,43.0518,42.4434,42.9689,625111.0
2021-06-23,43.2731,43.4298,43.0011,43.1625,461047.0
2021-06-24,43.817,44.5084,43.2547,44.4808,575938.0
2021-06-25,44.6283,45.458,44.4347,44.5084,1126533.0
2021-06-26,44.6283,45.458,44.4347,44.5084,1126533.0
2021-06-27,44.6283,45.458,44.4347,44.5084,1126533.0
2021-06-28,45.4211,45.4211,43.4759,44.2042,1336866.0
2021-06-29,41.9087,43.0684,40.7656,41.1436,2501954.0
2021-06-30,41.3279,43.6972,41.1896,43.4575,941975.0
2021-07-01,43.6972,44.9786,43.522,44.785,957985.0
2021-07-02,44.619,44.7942,42.9781,43.2731,912866.0
2021-07-03,44.619,44.7942,42.9781,43.2731,912866.0
2021-07-04,44.619,44.7942,42.9781,43.2731,912866.0
2021-07-05,44.619,44.7942,42.9781,43.2731,912866.0
2021-07-06,43.6787,43.6787,42.5725,43.3468,775251.0
2021-07-07,42.8306,43.9922,42.6739,43.6787,802314.0
2021-07-08,42.6554,43.0611,41.5492,41.7981,1014897.0
2021-07-09,42.0378,42.9781,41.8165,42.0931,484736.0
2021-07-10,42.0378,42.9781,41.8165,42.0931,484736.0
2021-07-11,42.0378,42.9781,41.8165,42.0931,484736.0
2021-07-12,41.6782,43.3653,41.6782,43.0979,563434.0
2021-07-13,42.7661,43.4206,42.1115,42.1761,1003293.0
2021-07-14,42.6831,43.3837,40.9868,41.1712,831111.0
2021-07-15,40.784,41.374,40.4706,41.1067,756530.0
2021-07-16,41.5215,41.8718,39.3828,39.6778,4234849.0
2021-07-17,41.5215,41.8718,39.3828,39.6778,4234849.0
2021-07-18,41.5215,41.8718,39.3828,39.6778,4234849.0
2021-07-19,38.7651,40.277,38.1013,40.0465,1620408.0
2021-07-20,39.9635,41.1896,39.9082,40.7471,1182318.0
2021-07-21,40.8762,41.7197,40.6734,41.457,1146671.0
2021-07-22,41.3464,41.4293,40.0742,40.784,1624201.0
2021-07-23,41.0514,41.4662,40.4706,41.2634,1099425.0
2021-07-24,41.0514,41.4662,40.4706,41.2634,1099425.0
2021-07-25,41.0514,41.4662,40.4706,41.2634,1099425.0
2021-07-26,41.3832,42.0562,40.5535,41.3556,1164025.0
2021-07-27,40.8946,41.7889,40.7195,41.4939,1233745.0
2021-07-28,41.8442,42.1761,40.5904,40.8578,525660.0
2021-07-29,41.3464,41.669,40.9684,41.0145,437666.0
2021-07-30,40.6365,41.2357,39.2998,39.7792,783071.0
2021-07-31,40.6365,41.2357,39.2998,39.7792,783071.0
2021-08-01,40.6365,41.2357,39.2998,39.7792,783071.0
2021-08-02,40.0926,41.8257,40.0926,40.9039,884929.0
2021-08-03,41.1067,41.1067,40.0096,40.8578,487967.0
2021-08-04,40.5351,40.701,38.7835,38.8112,608289.0
2021-08-05,38.9956,40.0281,38.9956,39.9267,492083.0
2021-08-06,40.0465,40.489,39.7192,39.7515,393148.0
2021-08-07,40.0465,40.489,39.7192,39.7515,393148.0
2021-08-08,40.0465,40.489,39.7192,39.7515,393148.0
2021-08-09,39.7884,39.8806,39.1799,39.2076,685545.0
2021-08-10,39.1154,39.7699,38.8757,39.7699,296765.0
2021-08-11,39.7054,40.0189,39.226,39.9543,293742.0
2021-08-12,40.1018,40.8393,39.8068,40.1295,433648.0
2021-08-13,40.0281,40.2125,39.4381,39.9635,219624.0
2021-08-14,40.0281,40.2125,39.4381,39.9635,219624.0
2021-08-15,40.0281,40.2125,39.4381,39.9635,219624.0
2021-08-16,39.5671,40.0557,38.9034,39.1523,517914.0
2021-08-17,38.9218,39.4196,38.4701,39.0417,425071.0
2021-08-18,38.8204,39.2814,38.1751,38.2396,315936.0
2021-08-19,37.9631,38.4517,37.7327,37.8709,604580.0
2021-08-20,37.7234,38.6729,37.7142,38.5623,321478.0
2021-08-21,37.7234,38.6729,37.7142,38.5623,321478.0
2021-08-22,37.7234,38.6729,37.7142,38.5623,321478.0
2021-08-23,38.9126,39.3182,38.7006,39.1707,347682.0
2021-08-24,39.4289,40.0834,39.3966,39.982,467477.0
2021-08-25,40.1387,40.9315,39.9543,40.489,683367.0
2021-08-26,40.6719,40.6719,39.3109,39.4868,275792.0
2021-08-27,39.4312,40.4774,39.4312,40.2552,419648.0
2021-08-28,39.4312,40.4774,39.4312,40.2552,419648.0
2021-08-29,39.4312,40.4774,39.4312,40.2552,419648.0
2021-08-30,40.3015,40.5885,39.3016,39.3664,223577.0
2021-08-31,39.2368,39.2368,38.6813,38.9128,415565.0
2021-09-01,39.209,39.5701,38.8757,39.0331,337341.0
2021-09-02,39.4683,39.4683,38.9498,39.1998,339235.0
2021-09-03,39.0331,39.4775,38.7369,39.4127,472802.0
2021-09-04,39.0331,39.4775,38.7369,39.4127,472802.0
2021-09-05,39.0331,39.4775,38.7369,39.4127,472802.0
2021-09-06,39.0331,39.4775,38.7369,39.4127,472802.0
2021-09-07,39.2924,39.5609,38.7554,38.7739,410520.0
2021-09-08,38.4962,38.5424,36.8297,37.5888,1268731.0
2021-09-09,37.4685,37.6629,36.7648,37.0056,473888.0
2021-09-10,37.2926,37.8018,37.0426,37.0611,433995.0
2021-09-11,37.2926,37.8018,37.0426,37.0611,433995.0
2021-09-12,37.2926,37.8018,37.0426,37.0611,433995.0
2021-09-13,37.4963,37.7462,37.0889,37.7185,405719.0
2021-09-14,37.7647,37.8296,36.987,37.4963,422229.0
2021-09-15,37.4592,38.6906,37.4592,38.5517,545684.0
2021-09-16,38.6998,39.709,38.2091,39.0702,565188.0
2021-09-17,39.2646,39.2646,38.0234,38.3665,878455.0
2021-09-18,39.2646,39.2646,38.0234,38.3665,878455.0
2021-09-19,39.2646,39.2646,38.0234,38.3665,878455.0
2021-09-20,37.45,37.9407,36.5241,37.1167,362425.0
2021-09-21,37.4685,37.524,36.413,36.4315,321773.0
2021-09-22,36.9222,37.9592,36.7787,37.4314,427281.0
2021-09-23,37.4222,38.1814,36.9593,37.6444,668171.0
2021-09-24,37.2926,38.6998,36.9408,38.0147,621924.0
2021-09-25,37.2926,38.6998,36.9408,38.0147,621924.0
2021-09-26,37.2926,38.6998,36.9408,38.0147,621924.0
2021-09-27,37.9777,38.6906,37.4222,37.4592,494488.0
2021-09-28,37.4777,37.4963,36.3343,36.4686,399809.0
2021-09-29,36.7093,37.1444,36.2742,37.1444,707767.0
2021-09-30,36.1075,37.5425,34.8113,34.8669,1935778.0
2021-10-01,34.6447,36.7463,33.4226,36.6167,1509675.0
2021-10-02,34.6447,36.7463,33.4226,36.6167,1509675.0
2021-10-03,34.6447,36.7463,33.4226,36.6167,1509675.0
2021-10-04,36.5426,36.5426,35.5057,36.052,1182757.0
2021-10-05,36.3297,36.3297,34.9132,35.0243,705264.0
2021-10-06,34.6447,34.7836,33.5522,34.3855,650122.0
2021-10-07,33.7651,35.7094,33.7651,34.8299,640896.0
2021-10-08,34.9132,35.1076,34.5428,34.5799,515436.0
2021-10-09,34.9132,35.1076,34.5428,34.5799,515436.0
2021-10-10,34.9132,35.1076,34.5428,34.5799,515436.0
2021-10-11,34.6169,35.0428,34.2373,34.2651,487227.0
2021-10-12,34.2651,34.7373,34.0059,34.3669,539887.0
2021-10-13,34.3484,34.5428,33.9966,34.2188,423567.0
2021-10-14,34.3114,34.9965,34.2188,34.8576,530429.0
2021-10-15,35.4965,36.089,35.2002,35.2187,637492.0
2021-10-16,35.4965,36.089,35.2002,35.2187,637492.0
2021-10-17,35.4965,36.089,35.2002,35.2187,637492.0
2021-10-18,34.9224,35.7094,34.441,35.3576,575887.0
2021-10-19,35.4316,35.7835,35.1724,35.7279,524075.0
2021-10-20,35.4687,36.4871,35.3298,36.1075,593290.0
2021-10-21,36.0612,36.4778,35.5613,35.9594,471552.0
2021-10-22,35.7279,36.4778,35.7279,36.2093,434574.0
2021-10-23,35.7279,36.4778,35.7279,36.2093,434574.0
2021-10-24,35.7279,36.4778,35.7279,36.2093,434574.0
2021-10-25,36.2279,36.2279,35.6909,36.052,398756.0
2021-10-26,36.1075,36.2093,35.7094,36.1075,484358.0
2021-10-27,36.0427,36.0427,34.8669,34.9224,639927.0
2021-10-28,35.0428,35.8853,35.0428,35.7649,758072.0
2021-10-29,35.802,36.2001,35.5798,36.0334,806639.0
2021-10-30,35.802,36.2001,35.5798,36.0334,806639.0
2021-10-31,35.802,36.2001,35.5798,36.0334,806639.0
2021-11-01,36.5056,36.5056,34.9872,36.1445,428558.0
2021-11-02,36.0057,36.1723,35.2465,35.7372,462972.0
2021-11-03,35.5335,37.9407,35.4687,37.5981,698100.0
2021-11-04,37.8296,38.1906,36.2001,36.8667,715159.0
2021-11-05,37.3759,38.4406,36.9222,38.4128,694299.0
2021-11-06,37.3759,38.4406,36.9222,38.4128,694299.0
2021-11-07,37.3759,38.4406,36.9222,38.4128,694299.0
2021-11-08,38.3758,38.8109,37.1815,37.4777,465031.0
2021-11-09,37.6629,38.4406,36.626,36.8945,366368.0
2021-11-10,36.6075,37.1259,34.9595,36.663,538516.0
2021-11-11,36.5889,37.5981,36.1908,36.7278,668966.0
2021-11-12,36.001,37.6629,36.001,37.4314,426747.0
2021-11-13,36.001,37.6629,36.001,37.4314,426747.0
2021-11-14,36.001,37.6629,36.001,37.4314,426747.0
2021-11-15,37.6907,37.7462,36.9593,37.6907,438357.0
2021-11-16,37.6351,37.7925,36.8667,37.6536,554385.0
2021-11-17,37.6907,38.1304,37.2694,38.0147,853857.0
2021-11-18,38.098,38.3295,37.7509,38.2462,563699.0
2021-11-19,38.1443,39.135,37.9129,38.8943,608465.0
2021-11-20,38.1443,39.135,37.9129,38.8943,608465.0
2021-11-21,38.1443,39.135,37.9129,38.8943,608465.0
2021-11-22,38.6073,39.6627,38.6073,38.8943,562344.0
2021-11-23,38.7184,38.9544,38.311,38.848,802223.0
2021-11-24,38.6225,38.7015,38.1296,38.2598,320608.0
2021-11-25,38.6225,38.7015,38.1296,38.2598,320608.0
2021-11-26,37.0787,37.0787,35.4977,36.1394,346813.0
2021-11-27,37.0787,37.0787,35.4977,36.1394,346813.0
2021-11-28,37.0787,37.0787,35.4977,36.1394,346813.0
2021-11-29,36.2696,36.9262,35.5907,35.9069,480835.0
2021-11-30,35.4419,35.879,34.5863,35.2838,656928.0
2021-12-01,36.158,36.2975,34.4933,34.577,679837.0
2021-12-02,34.8653,36.0092,34.6607,35.6558,383200.0
2021-12-03,35.6558,36.158,35.2001,35.6279,422130.0
2021-12-04,35.6558,36.158,35.2001,35.6279,422130.0
2021-12-05,35.6558,36.158,35.2001,35.6279,422130.0
2021-12-06,36.0929,37.1717,35.613,36.344,420975.0
2021-12-07,36.8183,37.5251,36.5579,37.0322,362948.0
2021-12-08,38.3342,38.3342,37.088,37.5809,202573.0
2021-12-09,37.4135,37.8692,37.0136,37.46,425230.0
2021-12-10,37.6646,38.2691,36.8741,37.2926,245075.0
2021-12-11,37.6646,38.2691,36.8741,37.2926,245075.0
2021-12-12,37.6646,38.2691,36.8741,37.2926,245075.0
2021-12-13,37.2554,37.4042,36.2882,36.5951,389121.0
2021-12-14,36.1952,36.6416,35.2978,35.4419,544740.0
2021-12-15,35.4419,35.9999,34.7398,35.8976,609813.0
2021-12-16,36.1766,36.3905,34.856,34.8932,394591.0
2021-12-17,34.7537,34.9397,34.0237,34.0748,1037249.0
2021-12-18,34.7537,34.9397,34.0237,34.0748,1037249.0
2021-12-19,34.7537,34.9397,34.0237,34.0748,1037249.0
2021-12-20,33.4517,33.6842,31.6103,31.8242,454715.0
2021-12-21,31.9172,33.8423,31.9172,33.647,493510.0
2021-12-22,33.647,34.5863,33.5354,34.5026,446400.0
2021-12-23,34.4014,35.2001,34.4014,34.9304,411342.0
2021-12-24,34.4014,35.2001,34.4014,34.9304,411342.0
2021-12-25,34.4014,35.2001,34.4014,34.9304,411342.0
2021-12-26,34.4014,35.2001,34.4014,34.9304,411342.0
2021-12-27,35.1536,35.6093,34.7723,35.5721,286416.0
2021-12-28,35.5256,36.065,35.2187,35.9069,377997.0
2021-12-29,36.3393,36.3393,35.5807,35.8418,270594.0
2021-12-30,35.8511,36.8322,35.7581,36.251,417324.0
2021-12-31,36.0464,36.53,35.7651,36.4463,395176.0
2022-01-01,36.0464,36.53,35.7651,36.4463,395176.0
2022-01-02,36.0464,36.53,35.7651,36.4463,395176.0
2022-01-03,36.6044,37.7483,36.5951,37.0322,672567.0
2022-01-04,37.2089,37.5813,36.3533,36.4463,532584.0
2022-01-05,34.4096,36.3719,33.5912,35.0792,1113986.0
2022-01-06,34.6514,35.014,33.3401,34.3166,1136425.0
2022-01-07,34.0469,34.205,32.6612,33.2285,854134.0
2022-01-08,34.0469,34.205,32.6612,33.2285,854134.0
2022-01-09,34.0469,34.205,32.6612,33.2285,854134.0
2022-01-10,32.6984,33.4889,32.438,33.2099,588442.0
2022-01-11,33.3494,34.0376,32.6892,33.9353,340519.0
2022-01-12,34.2236,34.4654,33.4796,33.7028,544389.0
2022-01-13,33.7586,34.9769,33.7354,34.2887,331753.0
2022-01-14,33.8051,34.7537,33.8051,34.7258,369602.0
2022-01-15,33.8051,34.7537,33.8051,34.7258,369602.0
2022-01-16,33.8051,34.7537,33.8051,34.7258,369602.0
2022-01-17,33.8051,34.7537,33.8051,34.7258,369602.0
2022-01-18,34.3166,34.9583,33.7679,34.3445,520787.0
2022-01-19,34.2422,34.9304,34.0469,34.3352,922075.0
2022-01-20,34.3538,35.4512,34.1864,34.3073,767663.0
2022-01-21,33.8888,35.2466,33.7121,34.0469,811224.0
2022-01-22,33.8888,35.2466,33.7121,34.0469,811224.0
2022-01-23,33.8888,35.2466,33.7121,34.0469,811224.0
2022-01-24,33.7121,35.6465,33.4517,35.6093,654144.0
2022-01-25,35.0792,35.321,34.0841,34.8374,953520.0
2022-01-26,35.0234,36.1394,34.3482,34.8467,690667.0
2022-01-27,35.228,35.7116,33.9446,34.1306,495040.0
2022-01-28,34.2608,35.5535,33.5122,35.5163,701088.0
2022-01-29,34.2608,35.5535,33.5122,35.5163,701088.0
2022-01-30,34.2608,35.5535,33.5122,35.5163,701088.0
2022-01-31,35.2001,36.2448,34.6607,35.9162,616416.0
2022-02-01,35.5349,36.3812,35.202,36.0464,367290.0
2022-02-02,35.8139,36.3905,35.2187,35.4512,407058.0
2022-02-03,35.1908,35.786,34.6886,34.7444,342074.0
2022-02-04,34.5119,34.9304,33.647,34.5026,301057.0
2022-02-05,34.5119,34.9304,33.647,34.5026,301057.0
2022-02-06,34.5119,34.9304,33.647,34.5026,301057.0
2022-02-07,34.4561,35.5349,34.298,34.8374,329017.0
2022-02-08,35.7767,36.158,34.8374,36.0371,413623.0
2022-02-09,36.344,36.9578,36.1673,36.5672,421642.0
2022-02-10,36.158,36.623,35.2838,35.5442,410485.0
2022-02-11,35.5256,36.0371,35.0135,35.4233,308806.0
2022-02-12,35.5256,36.0371,35.0135,35.4233,308806.0
2022-02-13,35.5256,36.0371,35.0135,35.4233,308806.0
2022-02-14,35.5535,36.251,35.4047,36.1208,494662.0
2022-02-15,36.6509,37.8506,36.423,37.7018,503490.0
2022-02-16,37.6088,38.7713,37.5623,38.4365,447276.0
2022-02-17,38.111,38.4272,37.3856,37.8134,330812.0
2022-02-18,37.5995,38.2226,37.5158,37.7483,311588.0
2022-02-19,37.5995,38.2226,37.5158,37.7483,311588.0
2022-02-20,37.5995,38.2226,37.5158,37.7483,311588.0
2022-02-21,37.5995,38.2226,37.5158,37.7483,311588.0
2022-02-22,37.5344,37.7018,36.3161,36.4091,330000.0
2022-02-23,36.6509,37.0461,35.5256,35.6558,312476.0
2022-02-24,33.4759,35.9899,33.4759,35.8684,371575.0
2022-02-25,35.859,36.4665,35.4946,36.317,356027.0
2022-02-26,35.859,36.4665,35.4946,36.317,356027.0
2022-02-27,35.859,36.4665,35.4946,36.317,356027.0
2022-02-28,35.803,36.5974,35.6534,36.3357,439662.0
2022-03-01,36.1768,36.3263,34.5039,34.8778,389340.0
2022-03-02,35.1488,36.7235,35.1488,36.5693,303692.0
2022-03-03,37.0927,37.0927,35.9899,36.5319,269922.0
2022-03-04,35.9525,36.3637,35.3637,35.4946,297172.0
2022-03-05,35.9525,36.3637,35.3637,35.4946,297172.0
2022-03-06,35.9525,36.3637,35.3637,35.4946,297172.0
2022-03-07,35.5226,35.5226,33.7937,33.9152,430730.0
2022-03-08,34.1488,34.5133,32.532,32.5787,717951.0
2022-03-09,32.9245,34.5413,32.9245,33.289,583859.0
2022-03-10,32.5133,33.0133,31.6909,32.8965,450199.0
2022-03-11,33.1862,33.4853,31.8965,31.9152,434257.0
2022-03-12,33.1862,33.4853,31.8965,31.9152,434257.0
2022-03-13,33.1862,33.4853,31.8965,31.9152,434257.0
2022-03-14,32.018,32.3638,31.4666,31.9059,407959.0
2022-03-15,32.1488,32.4759,30.7844,31.1302,668653.0
2022-03-16,31.3358,32.8124,31.2517,32.7937,483850.0
2022-03-17,32.4666,33.3357,32.0554,32.9526,472469.0
2022-03-18,32.2984,33.0554,32.2984,32.7937,807332.0
2022-03-19,32.2984,33.0554,32.2984,32.7937,807332.0
2022-03-20,32.2984,33.0554,32.2984,32.7937,807332.0
2022-03-21,32.99,33.1628,31.5601,31.7563,374423.0
2022-03-22,31.9246,32.3825,31.3077,31.4853,284359.0
2022-03-23,31.1863,31.4105,30.3545,30.4479,298597.0
2022-03-24,30.5975,30.5975,29.3218,29.9526,454255.0
2022-03-25,29.8311,30.6068,29.6068,30.0554,366442.0
2022-03-26,29.8311,30.6068,29.6068,30.0554,366442.0
2022-03-27,29.8311,30.6068,29.6068,30.0554,366442.0
2022-03-28,30.4573,30.4573,29.0087,29.2798,449803.0
2022-03-29,30.1863,30.976,29.3732,30.8311,602988.0
2022-03-30,34.074,34.5133,31.7704,32.4012,1242063.0
2022-03-31,32.0741,32.8311,31.6816,32.2984,531693.0
2022-04-01,32.1956,32.5787,31.9713,32.1582,503355.0
2022-04-02,32.1956,32.5787,31.9713,32.1582,503355.0
2022-04-03,32.1956,32.5787,31.9713,32.1582,503355.0
2022-04-04,31.9806,32.1862,30.9806,31.7657,314703.0
2022-04-05,31.7844,32.1302,30.4479,30.5134,515407.0
2022-04-06,30.1956,30.5601,29.4293,30.233,560656.0
2022-04-07,30.1209,30.4853,29.6489,30.1956,331123.0
2022-04-08,30.4666,31.1581,29.9994,30.2143,290575.0
2022-04-09,30.4666,31.1581,29.9994,30.2143,290575.0
2022-04-10,30.4666,31.1581,29.9994,30.2143,290575.0
2022-04-11,29.8872,31.0648,29.7003,30.2237,301999.0
2022-04-12,30.5975,31.1863,29.8872,30.0835,303739.0
2022-04-13,30.0554,31.1349,30.0554,30.9713,269895.0
2022-04-14,31.1302,31.6442,30.3825,30.4386,272130.0
2022-04-15,31.1302,31.6442,30.3825,30.4386,272130.0
2022-04-16,31.1302,31.6442,30.3825,30.4386,272130.0
2022-04-17,31.1302,31.6442,30.3825,30.4386,272130.0
2022-04-18,30.4666,30.5604,29.7283,30.0835,280023.0
2022-04-19,29.99,31.7096,29.99,31.3171,563054.0
2022-04-20,31.5694,31.9806,31.0461,31.1769,234708.0
2022-04-21,31.5975,31.6909,30.4479,30.6536,251398.0
2022-04-22,30.504,30.8218,30.3545,30.476,295545.0
2022-04-23,30.504,30.8218,30.3545,30.476,295545.0
2022-04-24,30.504,30.8218,30.3545,30.476,295545.0
2022-04-25,30.2891,30.7529,29.4106,30.7003,292479.0
2022-04-26,30.719,30.7844,29.2798,29.2798,317264.0
2022-04-27,29.3639,30.0835,29.0274,29.3171,288009.0
2022-04-28,29.7377,30.9246,29.3171,30.8031,301798.0
2022-04-29,30.3732,30.9526,29.5134,29.6536,361291.0
2022-04-30,30.3732,30.9526,29.5134,29.6536,361291.0
2022-05-01,30.3732,30.9526,29.5134,29.6536,361291.0
2022-05-02,29.6068,29.9012,28.4667,29.2237,548075.0
2022-05-03,29.233,29.7237,28.3545,29.1209,313215.0
2022-05-04,29.2611,31.1349,28.934,30.9059,489737.0
2022-05-05,30.3638,30.6536,28.8405,29.3545,365060.0
2022-05-06,29.1769,29.5087,27.7284,28.0274,569736.0
2022-05-07,29.1769,29.5087,27.7284,28.0274,569736.0
2022-05-08,29.1769,29.5087,27.7284,28.0274,569736.0
2022-05-09,27.5602,28.5181,26.9994,27.3359,775256.0
2022-05-10,27.6162,27.9153,26.5508,27.3078,442972.0
2022-05-11,27.2518,27.42,26.0555,26.2144,459165.0
2022-05-12,26.2611,26.9994,25.5228,26.8312,455106.0
2022-05-13,27.1022,28.0041,26.8499,27.4761,412380.0
2022-05-14,27.1022,28.0041,26.8499,27.4761,412380.0
2022-05-15,27.1022,28.0041,26.8499,27.4761,412380.0
2022-05-16,27.3359,27.3359,26.5976,26.663,295312.0
2022-05-17,27.2704,27.7845,26.9434,27.5228,317278.0
2022-05-18,27.0181,27.2518,26.0181,26.1116,361779.0
2022-05-19,25.2565,27.1863,25.2565,26.6723,445602.0
2022-05-20,27.0742,27.2004,26.149,26.8125,401808.0
2022-05-21,27.0742,27.2004,26.149,26.8125,401808.0
2022-05-22,27.0742,27.2004,26.149,26.8125,401808.0
2022-05-23,27.2704,27.2704,25.934,26.1677,403537.0
2022-05-24,25.8873,26.1677,24.92,25.8686,284186.0
2022-05-25,25.8032,26.8779,25.5695,26.691,260266.0
2022-05-26,27.0932,28.0715,27.0932,27.8458,422666.0
2022-05-27,27.9775,28.9558,27.9775,28.8335,329319.0
2022-05-28,27.9775,28.9558,27.9775,28.8335,329319.0
2022-05-29,27.9775,28.9558,27.9775,28.8335,329319.0
2022-05-30,27.9775,28.9558,27.9775,28.8335,329319.0
2022-05-31,28.6172,28.6642,28.048,28.4102,632947.0
2022-06-01,28.6924,29.2098,28.2926,28.8241,273963.0
2022-06-02,28.8994,29.5955,28.8335,29.5203,376512.0
2022-06-03,29.2192,29.5297,28.9841,29.2192,365367.0
2022-06-04,29.2192,29.5297,28.9841,29.2192,365367.0
2022-06-05,29.2192,29.5297,28.9841,29.2192,365367.0
2022-06-06,29.6426,30.5457,29.6426,30.2635,367824.0
2022-06-07,29.8684,30.0565,29.3415,29.9248,228691.0
2022-06-08,29.8401,30.1223,29.4638,29.5109,283033.0
2022-06-09,29.3039,30.0189,29.0914,29.3509,194182.0
2022-06-10,28.5043,28.9558,27.6764,27.7329,287354.0
2022-06-11,28.5043,28.9558,27.6764,27.7329,287354.0
2022-06-12,28.5043,28.9558,27.6764,27.7329,287354.0
2022-06-13,26.7827,27.159,25.8984,26.0866,353211.0
2022-06-14,26.2559,26.3265,25.4196,25.7197,387889.0
2022-06-15,25.8984,26.4347,25.5033,25.9737,335418.0
2022-06-16,25.3434,25.3434,24.064,24.3274,439067.0
2022-06-17,24.572,25.1952,24.4591,24.9107,864854.0
2022-06-18,24.572,25.1952,24.4591,24.9107,864854.0
2022-06-19,24.572,25.1952,24.4591,24.9107,864854.0
2022-06-20,24.572,25.1952,24.4591,24.9107,864854.0
2022-06-21,25.381,25.7244,24.8919,25.1929,499045.0
2022-06-22,24.9577,25.6256,24.9577,25.2682,511685.0
2022-06-23,25.4845,26.3782,25.4469,26.2277,458494.0
2022-06-24,26.5852,27.3096,26.5334,26.9615,732065.0
2022-06-25,26.5852,27.3096,26.5334,26.9615,732065.0
2022-06-26,26.5852,27.3096,26.5334,26.9615,732065.0
2022-06-27,27.112,27.7611,26.9521,27.319,504310.0
2022-06-28,27.4224,27.7423,26.6981,26.7263,408471.0
2022-06-29,26.7263,26.7263,26.0207,26.3406,818373.0
2022-06-30,26.7639,26.9333,24.1111,24.7131,1167992.0
2022-07-01,24.5062,25.1365,24.1111,24.8448,856384.0
2022-07-02,24.5062,25.1365,24.1111,24.8448,856384.0
2022-07-03,24.5062,25.1365,24.1111,24.8448,856384.0
2022-07-04,24.5062,25.1365,24.1111,24.8448,856384.0
2022-07-05,24.3086,25.6444,23.8853,25.6068,807396.0
2022-07-06,25.6068,26.1619,25.1553,25.5316,626245.0
2022-07-07,25.8702,26.0772,25.5786,25.8608,331932.0
2022-07-08,25.8138,26.6134,25.4375,25.9643,399703.0
2022-07-09,25.8138,26.6134,25.4375,25.9643,399703.0
2022-07-10,25.8138,26.6134,25.4375,25.9643,399703.0
2022-07-11,25.8608,26.4394,25.3999,25.6633,238058.0
2022-07-12,25.5598,26.4958,25.5598,26.1054,505416.0
2022-07-13,25.5504,26.0537,25.2964,25.8608,357990.0
2022-07-14,25.4187,25.7221,24.9577,25.3716,391750.0
2022-07-15,26.0678,26.2089,25.3481,25.7009,476654.0
2022-07-16,26.0678,26.2089,25.3481,25.7009,476654.0
2022-07-17,26.0678,26.2089,25.3481,25.7009,476654.0
2022-07-18,26.2089,26.4629,25.4751,25.5316,304951.0
2022-07-19,25.9737,26.9803,25.9564,26.8204,295755.0
2022-07-20,26.7639,27.0367,26.3406,26.9144,696827.0
2022-07-21,26.9333,27.239,26.6981,27.2343,335070.0
2022-07-22,27.3284,27.5165,26.3124,26.6981,450978.0
2022-07-23,27.3284,27.5165,26.3124,26.6981,450978.0
2022-07-24,27.3284,27.5165,26.3124,26.6981,450978.0
2022-07-25,26.858,26.9568,26.2559,26.5946,305730.0
2022-07-26,26.3312,26.7263,26.3312,26.6228,325360.0
2022-07-27,26.604,27.3001,26.604,27.2343,335320.0
2022-07-28,27.4413,27.9775,27.192,27.921,407942.0
2022-07-29,27.9963,28.6642,27.5259,28.3255,482528.0
2022-07-30,27.9963,28.6642,27.5259,28.3255,482528.0
2022-07-31,27.9963,28.6642,27.5259,28.3255,482528.0
2022-08-01,27.9681,28.8618,27.4743,28.8147,389257.0
2022-08-02,28.7112,29.0217,28.4102,28.7301,489806.0
2022-08-03,28.7959,29.5109,28.5984,29.2945,527782.0
2022-08-04,29.1252,29.6049,28.9558,29.3509,375957.0
2022-08-05,28.7677,29.1722,28.6078,29.0687,306663.0
2022-08-06,28.7677,29.1722,28.6078,29.0687,306663.0
2022-08-07,28.7677,29.1722,28.6078,29.0687,306663.0
2022-08-08,29.3698,30.3293,29.3698,29.4921,397311.0
