,ALE US Equity,ALE US Equity,ALE US Equity,ALE US Equity,ALE US Equity
2023-08-14,55.2612,55.2905,54.1203,54.3348,243040.0
2023-08-15,54.1203,54.4128,53.5034,53.584,284026.0
2023-08-16,53.7497,54.2276,53.5742,53.9155,352057.0
2023-08-17,53.7595,54.5884,53.6815,54.3641,340583.0
2023-08-18,54.3933,55.0369,54.0277,54.8126,419155.0
2023-08-19,54.3933,55.0369,54.0277,54.8126,419155.0
2023-08-20,54.3933,55.0369,54.0277,54.8126,419155.0
2023-08-21,54.5103,54.7931,53.6815,54.2081,261405.0
2023-08-22,54.1008,54.7639,53.9058,54.6274,230442.0
2023-08-23,54.8907,55.1344,54.1398,54.6566,190355.0
2023-08-24,54.3738,55.1491,53.9838,53.9838,175583.0
2023-08-25,54.1788,54.8321,54.0715,54.3836,208005.0
2023-08-26,54.1788,54.8321,54.0715,54.3836,208005.0
2023-08-27,54.1788,54.8321,54.0715,54.3836,208005.0
2023-08-28,54.5689,55.232,54.3738,54.4713,163224.0
2023-08-29,54.6371,54.6371,54.0959,54.3933,179235.0
2023-08-30,54.3153,54.8516,53.935,54.091,269684.0
2023-08-31,54.2373,54.4421,53.5157,53.5352,327858.0
2023-09-01,53.818,54.1398,53.3402,53.818,248264.0
2023-09-02,53.818,54.1398,53.3402,53.818,248264.0
2023-09-03,53.818,54.1398,53.3402,53.818,248264.0
2023-09-04,53.818,54.1398,53.3402,53.818,248264.0
2023-09-05,53.4279,53.4767,51.9701,52.4431,284354.0
2023-09-06,52.7648,53.2768,52.5796,53.2232,424527.0
2023-09-07,53.4669,53.7107,53.0476,53.3304,294390.0
2023-09-08,53.4962,53.701,53.2037,53.4474,284377.0
2023-09-09,53.4962,53.701,53.2037,53.4474,284377.0
2023-09-10,53.4962,53.701,53.2037,53.4474,284377.0
2023-09-11,53.6912,54.4421,53.6327,54.1788,291037.0
2023-09-12,54.2861,54.2861,53.7546,54.052,238300.0
2023-09-13,54.0813,54.5591,53.8278,54.3056,347868.0
2023-09-14,54.5494,55.5635,54.5347,55.3002,349141.0
2023-09-15,55.1832,55.6024,54.6664,55.1539,998587.0
2023-09-16,55.1832,55.6024,54.6664,55.1539,998587.0
2023-09-17,55.1832,55.6024,54.6664,55.1539,998587.0
2023-09-18,55.388,55.4284,54.6079,54.7834,241626.0
2023-09-19,54.7444,55.0077,54.0715,54.0813,210197.0
2023-09-20,54.2763,54.6079,53.974,54.2178,233385.0
2023-09-21,53.974,54.4421,53.6522,54.0228,224004.0
2023-09-22,53.7985,54.5299,53.6327,54.1886,356112.0
2023-09-23,53.7985,54.5299,53.6327,54.1886,356112.0
2023-09-24,53.7985,54.5299,53.6327,54.1886,356112.0
2023-09-25,53.8278,54.3543,53.5742,54.2763,240390.0
2023-09-26,54.0325,54.052,52.4235,52.5308,360968.0
2023-09-27,52.5698,52.7063,51.6434,52.4528,362548.0
2023-09-28,52.6478,53.0038,51.1949,51.2631,695571.0
2023-09-29,51.7897,52.2188,50.9998,51.4874,314363.0
2023-09-30,51.7897,52.2188,50.9998,51.4874,314363.0
2023-10-01,51.7897,52.2188,50.9998,51.4874,314363.0
2023-10-02,51.2924,51.2924,48.952,49.1471,562832.0
2023-10-03,48.7863,49.2787,48.0647,49.2251,1026243.0
2023-10-04,49.3129,50.5415,49.0398,50.5025,542392.0
2023-10-05,50.3758,51.4874,50.1271,51.0096,545190.0
2023-10-06,50.5318,52.053,50.0345,51.9555,432223.0
2023-10-07,50.5318,52.053,50.0345,51.9555,432223.0
2023-10-08,50.5318,52.053,50.0345,51.9555,432223.0
2023-10-09,51.5752,52.2431,51.4766,51.819,389802.0
2023-10-10,52.0823,52.3455,51.6239,51.7507,356103.0
2023-10-11,52.0335,52.9794,51.8677,52.9209,208829.0
2023-10-12,52.7356,52.8819,51.6629,52.209,245340.0
2023-10-13,52.4626,52.8331,52.1505,52.4723,200241.0
2023-10-14,52.4626,52.8331,52.1505,52.4723,200241.0
2023-10-15,52.4626,52.8331,52.1505,52.4723,200241.0
2023-10-16,52.8916,52.9249,52.365,52.8234,263743.0
2023-10-17,52.4333,53.3987,52.4333,52.8916,279101.0
2023-10-18,52.6088,52.8526,52.1993,52.5796,227181.0
2023-10-19,52.404,52.5893,51.7995,52.0042,414183.0
2023-10-20,52.1993,52.4723,51.4923,51.5069,326985.0
2023-10-21,52.1993,52.4723,51.4923,51.5069,326985.0
2023-10-22,52.1993,52.4723,51.4923,51.5069,326985.0
2023-10-23,51.0584,51.6922,50.8438,51.0974,224528.0
2023-10-24,51.6629,51.9555,51.5264,51.9262,210833.0
2023-10-25,51.4679,52.2968,51.4484,52.131,257870.0
2023-10-26,52.5406,53.1061,52.287,52.4431,295386.0
2023-10-27,52.2675,52.5016,50.9998,51.2826,226405.0
2023-10-28,52.2675,52.5016,50.9998,51.2826,226405.0
2023-10-29,52.2675,52.5016,50.9998,51.2826,226405.0
2023-10-30,51.7702,52.0871,51.0876,51.7507,278695.0
2023-10-31,51.9652,52.2968,51.5752,52.209,239126.0
2023-11-01,52.2578,53.0224,51.7751,52.5698,337017.0
2023-11-02,53.5645,55.0467,53.545,55.0369,483540.0
2023-11-03,55.856,55.9731,54.3836,54.5884,324873.0
2023-11-04,55.856,55.9731,54.3836,54.5884,324873.0
2023-11-05,55.856,55.9731,54.3836,54.5884,324873.0
2023-11-06,54.5103,55.232,54.1008,55.0174,316712.0
2023-11-07,55.1344,55.1344,53.7107,54.1105,442999.0
2023-11-08,54.052,54.052,52.8331,53.0866,564828.0
2023-11-09,53.1647,53.3597,52.5016,52.6673,341568.0
2023-11-10,52.8136,52.8624,52.131,52.5406,262044.0
2023-11-11,52.8136,52.8624,52.131,52.5406,262044.0
2023-11-12,52.8136,52.8624,52.131,52.5406,262044.0
2023-11-13,52.5016,52.5016,51.819,52.1408,272869.0
2023-11-14,53.3531,54.9235,53.2889,54.9136,361176.0
2023-11-15,54.6371,55.526,54.4988,54.9136,343796.0
2023-11-16,55.3186,55.4272,54.7556,55.1309,347504.0
2023-11-17,55.5062,55.6149,54.7852,55.0519,226620.0
2023-11-18,55.5062,55.6149,54.7852,55.0519,226620.0
2023-11-19,55.5062,55.6149,54.7852,55.0519,226620.0
2023-11-20,54.8149,55.1309,54.0593,55.0223,418159.0
2023-11-21,54.8544,55.2696,54.1235,54.2815,182948.0
2023-11-22,54.7161,54.8149,54.1284,54.4198,175773.0
2023-11-23,54.7161,54.8149,54.1284,54.4198,175773.0
2023-11-24,54.5778,54.7753,54.163,54.6272,87678.0
2023-11-25,54.5778,54.7753,54.163,54.6272,87678.0
2023-11-26,54.5778,54.7753,54.163,54.6272,87678.0
2023-11-27,54.4988,54.7655,54.0297,54.7457,228958.0
2023-11-28,54.6568,55.1605,54.3309,54.9926,282589.0
2023-11-29,55.121,55.4865,54.2223,54.4297,510421.0
2023-11-30,54.5581,54.8149,54.2272,54.7951,391995.0
2023-12-01,54.7556,55.4173,54.3605,55.3581,347097.0
2023-12-02,54.7556,55.4173,54.3605,55.3581,347097.0
2023-12-03,54.7556,55.4173,54.3605,55.3581,347097.0
2023-12-04,55.0618,55.8519,54.9136,55.5556,333805.0
2023-12-05,55.5457,60.484,55.1309,60.0099,2357023.0
2023-12-06,60.3655,61.284,59.9605,60.8593,684401.0
2023-12-07,60.8593,61.0371,60.2273,60.9679,609306.0
2023-12-08,60.9679,61.205,60.2865,60.5926,373006.0
2023-12-09,60.9679,61.205,60.2865,60.5926,373006.0
2023-12-10,60.9679,61.205,60.2865,60.5926,373006.0
2023-12-11,60.247,60.884,59.7828,60.4445,360821.0
2023-12-12,60.1482,60.4149,59.6346,60.0297,424675.0
2023-12-13,59.9902,60.6321,59.3284,60.5433,868735.0
2023-12-14,60.8494,61.3334,59.842,59.9507,623275.0
2023-12-15,59.4568,60.4544,58.9433,59.5556,1120972.0
2023-12-16,59.4568,60.4544,58.9433,59.5556,1120972.0
2023-12-17,59.4568,60.4544,58.9433,59.5556,1120972.0
2023-12-18,59.5556,59.8025,59.0716,59.2,297469.0
2023-12-19,59.3482,60.2074,59.2593,60.1581,570402.0
2023-12-20,60.3951,60.9828,59.8025,59.8223,558775.0
2023-12-21,59.8815,60.4642,59.5358,60.4346,282042.0
2023-12-22,60.9383,61.3926,60.721,60.8692,223658.0
2023-12-23,60.9383,61.3926,60.721,60.8692,223658.0
2023-12-24,60.9383,61.3926,60.721,60.8692,223658.0
2023-12-25,60.9383,61.3926,60.721,60.8692,223658.0
2023-12-26,60.9679,61.205,60.8692,60.9284,195160.0
2023-12-27,60.9186,60.9581,60.3951,60.5828,208569.0
2023-12-28,60.3358,60.7507,60.2716,60.6321,296831.0
2023-12-29,60.4149,60.6124,60.2371,60.405,316820.0
2023-12-30,60.4149,60.6124,60.2371,60.405,316820.0
2023-12-31,60.4149,60.6124,60.2371,60.405,316820.0
2024-01-01,60.4149,60.6124,60.2371,60.405,316820.0
2024-01-02,59.9605,61.6791,59.9605,61.521,273346.0
2024-01-03,61.4618,62.9037,60.9581,62.0544,412009.0
2024-01-04,62.3507,62.4988,61.6667,61.8173,356757.0
2024-01-05,61.7284,62.405,61.4815,61.5507,296311.0
2024-01-06,61.7284,62.405,61.4815,61.5507,296311.0
2024-01-07,61.7284,62.405,61.4815,61.5507,296311.0
2024-01-08,61.5902,61.8371,61.126,61.7186,228467.0
2024-01-09,61.2346,61.7433,60.9383,61.442,286340.0
2024-01-10,60.8297,61.1754,60.3951,60.8297,314502.0
2024-01-11,60.5136,60.6914,59.4371,60.1186,355523.0
2024-01-12,60.6618,60.7902,60.0198,60.1778,186392.0
2024-01-13,60.6618,60.7902,60.0198,60.1778,186392.0
2024-01-14,60.6618,60.7902,60.0198,60.1778,186392.0
2024-01-15,60.6618,60.7902,60.0198,60.1778,186392.0
2024-01-16,60.0494,60.0494,58.8395,59.0321,245879.0
2024-01-17,58.647,59.3482,58.0247,58.6568,245920.0
2024-01-18,58.4692,58.4692,57.6791,57.9951,236221.0
2024-01-19,58.084,58.163,57.4568,57.9951,203410.0
2024-01-20,58.084,58.163,57.4568,57.9951,203410.0
2024-01-21,58.084,58.163,57.4568,57.9951,203410.0
2024-01-22,58.5581,58.9828,58.2025,58.6074,233278.0
2024-01-23,58.9235,58.9383,58.2321,58.5482,271637.0
2024-01-24,58.963,59.1605,56.9581,57.2247,308314.0
2024-01-25,57.926,58.7655,57.8667,58.7062,360886.0
2024-01-26,59.0025,59.1329,58.2519,58.2815,248607.0
2024-01-27,59.0025,59.1329,58.2519,58.2815,248607.0
2024-01-28,59.0025,59.1329,58.2519,58.2815,248607.0
2024-01-29,58.242,59.2889,58.0297,58.9433,252357.0
2024-01-30,58.7951,59.1309,58.0988,58.8642,269437.0
2024-01-31,59.2593,59.5408,58.3112,58.3803,509001.0
2024-02-01,58.1926,59.7433,57.8667,59.6939,327796.0
2024-02-02,59.0716,59.2791,57.7877,58.3507,246673.0
2024-02-03,59.0716,59.2791,57.7877,58.3507,246673.0
2024-02-04,59.0716,59.2791,57.7877,58.3507,246673.0
2024-02-05,57.7679,57.8667,57.0568,57.2247,259402.0
2024-02-06,57.0667,57.6642,57.0371,57.4914,177712.0
2024-02-07,57.5803,57.6593,57.284,57.4815,215305.0
2024-02-08,57.2939,57.3383,56.7507,57.0371,600296.0
2024-02-09,56.8297,57.8074,56.8297,57.5704,236310.0
2024-02-10,56.8297,57.8074,56.8297,57.5704,236310.0
2024-02-11,56.8297,57.8074,56.8297,57.5704,236310.0
2024-02-12,57.5803,58.6963,57.4025,58.4,257288.0
2024-02-13,57.5112,57.8963,56.1186,56.405,386462.0
2024-02-14,56.63,57.49,56.28,57.41,366124.0
2024-02-15,57.73,58.87,57.73,58.71,333194.0
2024-02-16,58.71,59.17,58.21,58.6,365167.0
2024-02-17,58.71,59.17,58.21,58.6,365167.0
2024-02-18,58.71,59.17,58.21,58.6,365167.0
2024-02-19,58.71,59.17,58.21,58.6,365167.0
2024-02-20,56.75,59.03,56.7,57.68,496883.0
2024-02-21,57.96,58.43,56.98,57.15,324737.0
2024-02-22,56.75,56.98,55.99,56.95,393689.0
2024-02-23,57.12,57.3098,56.78,57.12,221624.0
2024-02-24,57.12,57.3098,56.78,57.12,221624.0
2024-02-25,57.12,57.3098,56.78,57.12,221624.0
2024-02-26,56.63,56.7042,56.0,56.22,191195.0
2024-02-27,56.6,56.73,56.02,56.66,268265.0
2024-02-28,56.6,56.78,55.91,56.09,203185.0
2024-02-29,56.57,56.97,56.12,56.64,255704.0
2024-03-01,56.56,56.87,55.86,56.59,220613.0
2024-03-02,56.56,56.87,55.86,56.59,220613.0
2024-03-03,56.56,56.87,55.86,56.59,220613.0
2024-03-04,56.45,58.02,56.45,57.83,344547.0
2024-03-05,58.19,58.75,57.19,57.33,246586.0
2024-03-06,57.6,57.92,57.454,57.69,156361.0
2024-03-07,58.18,58.46,57.33,57.35,225753.0
2024-03-08,57.68,58.23,57.38,57.76,164320.0
2024-03-09,57.68,58.23,57.38,57.76,164320.0
2024-03-10,57.68,58.23,57.38,57.76,164320.0
2024-03-11,57.59,58.51,57.59,58.35,206253.0
2024-03-12,58.02,58.02,57.11,57.56,225239.0
2024-03-13,57.66,58.1038,57.46,57.75,288529.0
2024-03-14,57.43,57.59,56.75,57.42,369662.0
2024-03-15,57.53,58.36,57.42,58.33,839230.0
2024-03-16,57.53,58.36,57.42,58.33,839230.0
2024-03-17,57.53,58.36,57.42,58.33,839230.0
2024-03-18,58.12,58.21,57.47,57.87,340560.0
2024-03-19,57.98,58.49,57.555,57.85,192749.0
2024-03-20,57.64,58.1,57.46,57.98,247963.0
2024-03-21,58.03,59.24,57.865,58.45,370751.0
2024-03-22,58.82,58.9,58.45,58.53,218825.0
2024-03-23,58.82,58.9,58.45,58.53,218825.0
2024-03-24,58.82,58.9,58.45,58.53,218825.0
2024-03-25,58.5,59.009,58.39,58.52,181288.0
2024-03-26,58.5,58.5,57.545,57.58,192047.0
2024-03-27,58.04,58.9,58.04,58.82,422492.0
2024-03-28,59.07,59.76,58.7443,59.64,277650.0
2024-03-29,59.07,59.76,58.7443,59.64,277650.0
2024-03-30,59.07,59.76,58.7443,59.64,277650.0
2024-03-31,59.07,59.76,58.7443,59.64,277650.0
2024-04-01,59.8,59.84,58.62,59.63,221986.0
2024-04-02,59.51,60.2,59.51,60.06,334281.0
2024-04-03,59.71,60.03,59.48,59.76,271454.0
2024-04-04,60.25,60.25,59.165,59.4,270346.0
2024-04-05,59.03,59.55,58.63,59.31,420308.0
2024-04-06,59.03,59.55,58.63,59.31,420308.0
2024-04-07,59.03,59.55,58.63,59.31,420308.0
2024-04-08,59.54,60.47,59.485,60.46,226481.0
