,BCO US Equity,BCO US Equity,BCO US Equity,BCO US Equity,BCO US Equity
2022-08-13,56.3003,57.8468,55.8697,57.749,457066.0
2022-08-14,56.3003,57.8468,55.8697,57.749,457066.0
2022-08-15,57.514,58.6299,57.284,58.1992,217407.0
2022-08-16,58.346,58.5222,57.3379,57.6119,293506.0
2022-08-17,57.1421,57.4896,56.6876,57.377,279297.0
2022-08-18,57.5923,58.1111,57.3917,57.5238,215073.0
2022-08-19,57.2498,57.2498,56.271,56.7212,218664.0
2022-08-20,57.2498,57.2498,56.271,56.7212,218664.0
2022-08-21,57.2498,57.2498,56.271,56.7212,218664.0
2022-08-22,56.0165,56.0165,54.979,55.0279,141573.0
2022-08-23,54.8028,56.222,54.6439,56.1242,246169.0
2022-08-24,55.8403,56.3737,55.5362,55.5956,212624.0
2022-08-25,55.6543,56.9855,55.4488,56.4276,127383.0
2022-08-26,56.3493,56.731,54.9692,55.0377,133433.0
2022-08-27,56.3493,56.731,54.9692,55.0377,133433.0
2022-08-28,56.3493,56.731,54.9692,55.0377,133433.0
2022-08-29,54.4896,55.2824,54.0393,54.9104,266396.0
2022-08-30,54.9692,55.116,54.1666,54.7441,273806.0
2022-08-31,55.0671,55.1943,54.0883,54.1078,244388.0
2022-09-01,53.8338,54.3917,53.452,54.333,239726.0
2022-09-02,55.0181,55.0181,53.5597,53.7555,209870.0
2022-09-03,55.0181,55.0181,53.5597,53.7555,209870.0
2022-09-04,55.0181,55.0181,53.5597,53.7555,209870.0
2022-09-05,55.0181,55.0181,53.5597,53.7555,209870.0
2022-09-06,53.9806,53.9806,51.5679,52.4537,236638.0
2022-09-07,52.3656,53.6821,52.0328,53.3346,169306.0
2022-09-08,52.9431,53.2025,52.5124,53.0312,157914.0
2022-09-09,53.4912,54.5287,53.4912,54.4602,139802.0
2022-09-10,53.4912,54.5287,53.4912,54.4602,139802.0
2022-09-11,53.4912,54.5287,53.4912,54.4602,139802.0
2022-09-12,54.4994,55.5369,54.4994,55.4586,129426.0
2022-09-13,54.47,55.0377,52.8256,52.9529,175189.0
2022-09-14,52.7962,52.7962,51.4847,52.5613,210232.0
2022-09-15,52.1405,52.6886,51.9349,52.2579,210535.0
2022-09-16,51.6706,52.1502,51.0148,52.1209,385379.0
2022-09-17,51.6706,52.1502,51.0148,52.1209,385379.0
2022-09-18,51.6706,52.1502,51.0148,52.1209,385379.0
2022-09-19,51.377,52.1502,51.377,52.0328,155568.0
2022-09-20,51.4064,51.6608,51.191,51.563,158438.0
2022-09-21,51.9349,52.6201,51.4945,51.514,241946.0
2022-09-22,51.1714,51.2155,50.408,50.4178,216263.0
2022-09-23,49.9186,50.7114,49.0817,50.6037,369789.0
2022-09-24,49.9186,50.7114,49.0817,50.6037,369789.0
2022-09-25,49.9186,50.7114,49.0817,50.6037,369789.0
2022-09-26,50.4471,51.1323,48.5972,48.7147,300154.0
2022-09-27,49.0866,49.5173,47.9806,49.0083,328322.0
2022-09-28,49.5075,49.899,48.9789,49.116,406951.0
2022-09-29,48.4895,48.5287,47.5499,48.0589,342665.0
2022-09-30,48.098,48.8126,47.3541,47.4129,413258.0
2022-10-01,48.098,48.8126,47.3541,47.4129,413258.0
2022-10-02,48.098,48.8126,47.3541,47.4129,413258.0
2022-10-03,48.2253,50.1437,47.4618,49.9675,224929.0
2022-10-04,51.24,54.5091,51.24,54.4896,367436.0
2022-10-05,53.4129,55.1307,52.948,54.9104,324829.0
2022-10-06,54.6657,55.4879,54.0589,55.302,194251.0
2022-10-07,54.656,55.1551,53.6478,54.8517,270328.0
2022-10-08,54.656,55.1551,53.6478,54.8517,270328.0
2022-10-09,54.656,55.1551,53.6478,54.8517,270328.0
2022-10-10,55.3118,55.899,54.9985,55.5565,281993.0
2022-10-11,55.4292,56.1339,54.8273,55.5271,307344.0
2022-10-12,56.0654,56.0654,54.9594,55.3705,236487.0
2022-10-13,54.0687,56.1144,53.824,55.3803,452491.0
2022-10-14,55.8501,56.3591,54.5091,54.7832,169374.0
2022-10-15,55.8501,56.3591,54.5091,54.7832,169374.0
2022-10-16,55.8501,56.3591,54.5091,54.7832,169374.0
2022-10-17,55.9186,56.545,55.2335,55.4488,258176.0
2022-10-18,56.6233,57.5043,56.2122,56.9659,489177.0
2022-10-19,56.4374,57.3819,56.2514,56.7212,293204.0
2022-10-20,56.8778,57.5826,56.1242,56.4276,270050.0
2022-10-21,56.731,58.346,56.0165,58.346,305377.0
2022-10-22,56.731,58.346,56.0165,58.346,305377.0
2022-10-23,56.731,58.346,56.0165,58.346,305377.0
2022-10-24,58.3852,59.5695,58.1747,59.0703,298179.0
2022-10-25,58.9822,60.3917,58.8354,58.8941,371713.0
2022-10-26,58.2286,58.6788,54.3036,54.9888,475779.0
2022-10-27,55.2041,58.3754,55.2041,56.9855,351933.0
2022-10-28,57.3183,57.4553,56.0654,57.2791,235806.0
2022-10-29,57.3183,57.4553,56.0654,57.2791,235806.0
2022-10-30,57.3183,57.4553,56.0654,57.2791,235806.0
2022-10-31,56.7702,58.6446,56.3395,58.3656,234088.0
2022-11-01,58.6103,59.0508,57.8077,58.8844,202715.0
2022-11-02,58.3558,59.5206,57.4211,57.5336,291509.0
2022-11-03,56.7799,57.0638,55.7131,56.085,269371.0
2022-11-04,57.0181,58.3392,56.694,58.0691,177836.0
2022-11-05,57.0181,58.3392,56.694,58.0691,177836.0
2022-11-06,57.0181,58.3392,56.694,58.0691,177836.0
2022-11-07,58.2164,59.6554,57.5387,59.346,171893.0
2022-11-08,60.1023,61.3792,59.5915,60.4952,317405.0
2022-11-09,59.8764,61.5363,59.8764,60.6327,254379.0
2022-11-10,62.9114,63.1865,61.2809,61.6247,343522.0
2022-11-11,61.7917,61.8015,59.1299,60.0728,262370.0
2022-11-12,61.7917,61.8015,59.1299,60.0728,262370.0
2022-11-13,61.7917,61.8015,59.1299,60.0728,262370.0
2022-11-14,59.5817,60.7997,59.5817,60.3184,213149.0
2022-11-15,61.3595,61.6935,59.8371,60.063,274173.0
2022-11-16,60.0237,60.5934,59.4049,59.729,157650.0
2022-11-17,58.8254,58.8254,57.3668,58.5209,146752.0
2022-11-18,59.4442,59.5915,58.4521,59.0808,142351.0
2022-11-19,59.4442,59.5915,58.4521,59.0808,142351.0
2022-11-20,59.4442,59.5915,58.4521,59.0808,142351.0
2022-11-21,58.7665,59.8223,58.7665,59.7192,115482.0
2022-11-22,59.9648,60.4166,59.4442,59.8174,129676.0
2022-11-23,59.3951,59.8076,59.346,59.5424,90206.0
2022-11-24,59.3951,59.8076,59.346,59.5424,90206.0
2022-11-25,59.9058,59.9157,59.3754,59.6406,50640.0
2022-11-26,59.9058,59.9157,59.3754,59.6406,50640.0
2022-11-27,59.9058,59.9157,59.3754,59.6406,50640.0
2022-11-28,59.2477,59.346,58.0985,58.5307,118096.0
2022-11-29,58.3146,59.1053,58.1771,58.6682,93559.0
2022-11-30,58.5307,59.0513,57.1261,58.6879,269963.0
2022-12-01,59.0709,59.2821,58.4325,58.6879,393327.0
2022-12-02,57.961,59.0906,57.8991,58.2361,175229.0
2022-12-03,57.961,59.0906,57.8991,58.2361,175229.0
2022-12-04,57.961,59.0906,57.8991,58.2361,175229.0
2022-12-05,57.5681,58.2459,56.6645,57.9217,175890.0
2022-12-06,58.1182,58.1182,55.8984,56.6448,167405.0
2022-12-07,56.635,57.0032,55.7019,55.7117,121389.0
2022-12-08,56.085,56.5761,55.207,56.5564,198392.0
2022-12-09,56.1439,56.9493,56.0555,56.4975,177693.0
2022-12-10,56.1439,56.9493,56.0555,56.4975,177693.0
2022-12-11,56.1439,56.9493,56.0555,56.4975,177693.0
2022-12-12,56.5663,57.2833,55.9573,57.077,187025.0
2022-12-13,58.4521,58.5897,57.1556,57.3619,237861.0
2022-12-14,57.2145,57.961,56.7283,57.4896,332664.0
2022-12-15,56.7627,56.7627,54.3956,55.4171,373370.0
2022-12-16,54.8179,54.9407,53.6982,54.6313,1081730.0
2022-12-17,54.8179,54.9407,53.6982,54.6313,1081730.0
2022-12-18,54.8179,54.9407,53.6982,54.6313,1081730.0
2022-12-19,54.5036,54.6313,52.2936,52.4508,341799.0
2022-12-20,52.5097,53.1776,51.8909,52.9812,272608.0
2022-12-21,53.2169,53.9437,53.2169,53.6,223031.0
2022-12-22,53.0499,53.0499,51.6895,52.4802,237849.0
2022-12-23,52.274,53.1923,52.0284,53.158,208137.0
2022-12-24,52.274,53.1923,52.0284,53.158,208137.0
2022-12-25,52.274,53.1923,52.0284,53.158,208137.0
2022-12-26,52.274,53.1923,52.0284,53.158,208137.0
2022-12-27,53.2169,53.6019,52.9269,53.1383,151219.0
2022-12-28,53.3249,53.374,52.2052,52.215,133897.0
2022-12-29,52.49,53.433,52.3918,53.2464,136567.0
2022-12-30,52.5686,53.2267,52.5686,52.7552,182995.0
2022-12-31,52.5686,53.2267,52.5686,52.7552,182995.0
2023-01-01,52.5686,53.2267,52.5686,52.7552,182995.0
2023-01-02,52.5686,53.2267,52.5686,52.7552,182995.0
2023-01-03,53.2267,53.9437,52.9222,53.6491,216826.0
2023-01-04,54.1893,54.5822,53.6294,54.3366,187220.0
2023-01-05,54.0223,55.309,53.4251,55.1519,175191.0
2023-01-06,55.7412,57.0201,55.584,56.91,143611.0
2023-01-07,55.7412,57.0201,55.584,56.91,143611.0
2023-01-08,55.7412,57.0201,55.584,56.91,143611.0
2023-01-09,57.1851,58.2852,56.3502,57.9512,324072.0
2023-01-10,57.9414,58.5504,57.9119,58.2557,162830.0
2023-01-11,58.3736,58.904,58.0151,58.8549,144277.0
2023-01-12,59.179,61.3939,58.8911,60.9568,226391.0
2023-01-13,60.5934,61.61,60.5934,61.5069,177730.0
2023-01-14,60.5934,61.61,60.5934,61.5069,177730.0
2023-01-15,60.5934,61.61,60.5934,61.5069,177730.0
2023-01-16,60.5934,61.61,60.5934,61.5069,177730.0
2023-01-17,61.664,63.0931,61.4774,62.7837,402426.0
2023-01-18,62.8525,62.882,60.5885,60.5934,362353.0
2023-01-19,60.3773,60.8881,60.1317,60.5148,103666.0
2023-01-20,60.6425,61.9881,60.2005,61.939,207833.0
2023-01-21,60.6425,61.9881,60.2005,61.939,207833.0
2023-01-22,60.6425,61.9881,60.2005,61.939,207833.0
2023-01-23,61.9194,62.0373,60.8782,61.4676,161804.0
2023-01-24,61.497,61.7328,60.8782,61.3104,140627.0
2023-01-25,60.947,62.2288,60.6523,62.106,100768.0
2023-01-26,62.4694,62.7739,61.7328,62.7346,107461.0
2023-01-27,62.3319,63.1226,62.2533,62.3712,143043.0
2023-01-28,62.3319,63.1226,62.2533,62.3712,143043.0
2023-01-29,62.3319,63.1226,62.2533,62.3712,143043.0
2023-01-30,61.7819,62.4007,61.5784,62.3417,119204.0
2023-01-31,62.5873,64.6107,62.5873,64.4339,247388.0
2023-02-01,64.0312,65.1509,63.0195,64.591,237672.0
2023-02-02,64.6598,65.6027,64.3357,64.5714,214431.0
2023-02-03,64.2857,65.3398,64.0246,64.0492,188475.0
2023-02-04,64.2857,65.3398,64.0246,64.0492,188475.0
2023-02-05,64.2857,65.3398,64.0246,64.0492,188475.0
2023-02-06,63.8325,64.4039,63.2167,63.5369,132713.0
2023-02-07,63.0738,63.8866,62.2364,63.7142,133315.0
2023-02-08,63.1231,63.4066,61.5172,61.8522,162978.0
2023-02-09,62.2758,62.9556,61.9408,61.9901,114404.0
2023-02-10,61.7832,61.9408,60.9064,61.8128,115534.0
2023-02-11,61.7832,61.9408,60.9064,61.8128,115534.0
2023-02-12,61.7832,61.9408,60.9064,61.8128,115534.0
2023-02-13,61.7832,62.7684,61.5566,62.7093,69863.0
2023-02-14,62.1477,63.0344,61.7733,62.4334,145854.0
2023-02-15,61.8817,63.1773,61.8817,62.7487,216385.0
2023-02-16,61.7931,62.7389,61.5615,62.532,159956.0
2023-02-17,62.6403,63.2709,62.3201,63.0147,196123.0
2023-02-18,62.6403,63.2709,62.3201,63.0147,196123.0
2023-02-19,62.6403,63.2709,62.3201,63.0147,196123.0
2023-02-20,62.6403,63.2709,62.3201,63.0147,196123.0
2023-02-21,62.197,62.9014,60.8472,60.8867,178613.0
2023-02-22,63.0738,69.0147,63.0738,68.5418,379227.0
2023-02-23,68.8177,68.8177,63.468,64.9753,382305.0
2023-02-24,63.7044,64.7389,63.3497,64.7192,144066.0
2023-02-25,63.7044,64.7389,63.3497,64.7192,144066.0
2023-02-26,63.7044,64.7389,63.3497,64.7192,144066.0
2023-02-27,65.4482,66.2857,64.6847,65.2709,174252.0
2023-02-28,65.1132,66.0492,64.1428,64.2857,178737.0
2023-03-01,64.1379,65.1724,63.432,64.6108,178247.0
2023-03-02,64.2265,65.9014,64.2265,65.9014,129649.0
2023-03-03,65.8226,66.9556,65.4187,66.8965,167145.0
2023-03-04,65.8226,66.9556,65.4187,66.8965,167145.0
2023-03-05,65.8226,66.9556,65.4187,66.8965,167145.0
2023-03-06,66.7881,67.3103,65.3793,66.0591,154956.0
2023-03-07,66.1379,66.4039,65.4778,66.0886,160137.0
2023-03-08,66.3054,66.9162,65.9999,66.8275,165616.0
2023-03-09,66.8078,66.8817,65.4778,65.596,194533.0
2023-03-10,65.3103,65.3103,62.995,63.2413,289531.0
2023-03-11,65.3103,65.3103,62.995,63.2413,289531.0
2023-03-12,65.3103,65.3103,62.995,63.2413,289531.0
2023-03-13,62.2955,63.33,61.2906,61.6551,243949.0
2023-03-14,63.1724,63.7536,62.9113,63.6748,230429.0
2023-03-15,62.0689,62.7389,60.8374,61.862,270759.0
2023-03-16,61.1133,63.1527,60.394,62.3645,225152.0
2023-03-17,62.128,62.128,59.5566,59.8029,396973.0
2023-03-18,62.128,62.128,59.5566,59.8029,396973.0
2023-03-19,62.128,62.128,59.5566,59.8029,396973.0
2023-03-20,60.4532,61.9605,60.1773,60.3448,156443.0
2023-03-21,61.4876,62.2758,61.4876,62.0689,339619.0
2023-03-22,61.9901,62.9852,60.5517,60.6305,177708.0
2023-03-23,60.7487,61.5172,59.3251,59.8226,156622.0
2023-03-24,60.4926,63.2118,60.0689,63.2118,301561.0
2023-03-25,60.4926,63.2118,60.0689,63.2118,301561.0
2023-03-26,60.4926,63.2118,60.0689,63.2118,301561.0
2023-03-27,64.0295,65.0147,62.729,64.4926,276859.0
2023-03-28,64.1674,64.8669,63.5379,64.128,120005.0
2023-03-29,64.8669,64.8669,63.5615,64.1773,242878.0
2023-03-30,65.0049,65.5073,64.5172,64.6009,155821.0
2023-03-31,65.3004,66.1182,65.2892,65.8128,190264.0
2023-04-01,65.3004,66.1182,65.2892,65.8128,190264.0
2023-04-02,65.3004,66.1182,65.2892,65.8128,190264.0
2023-04-03,65.8128,66.2068,64.8177,65.064,171890.0
2023-04-04,65.1921,65.1921,63.5467,63.7339,195677.0
2023-04-05,63.3004,63.9342,62.6699,63.3004,134580.0
2023-04-06,63.6354,63.995,63.2807,63.6256,121971.0
2023-04-07,63.6354,63.995,63.2807,63.6256,121971.0
2023-04-08,63.6354,63.995,63.2807,63.6256,121971.0
2023-04-09,63.6354,63.995,63.2807,63.6256,121971.0
2023-04-10,63.2413,64.3004,63.2413,64.2463,231248.0
2023-04-11,64.3842,64.5517,63.862,64.1674,111815.0
2023-04-12,64.6305,64.7747,63.8669,64.3448,72841.0
2023-04-13,64.4039,65.5369,63.6748,65.5172,187945.0
2023-04-14,65.6354,65.8817,63.6403,64.1182,167966.0
2023-04-15,65.6354,65.8817,63.6403,64.1182,167966.0
2023-04-16,65.6354,65.8817,63.6403,64.1182,167966.0
2023-04-17,64.5221,65.3793,64.0492,65.3004,164515.0
2023-04-18,65.6354,65.6354,64.6502,65.4679,121472.0
2023-04-19,65.1724,65.6453,64.9556,65.0344,92240.0
2023-04-20,64.6798,65.064,64.0886,64.2068,87388.0
2023-04-21,64.5714,64.798,63.2019,64.1674,224617.0
2023-04-22,64.5714,64.798,63.2019,64.1674,224617.0
2023-04-23,64.5714,64.798,63.2019,64.1674,224617.0
2023-04-24,63.9507,64.4532,63.4778,63.9605,200835.0
2023-04-25,63.1527,63.1759,61.9211,62.0197,233229.0
2023-04-26,61.4679,62.0,60.7783,60.9261,171967.0
2023-04-27,61.2807,62.3054,61.0246,62.0788,222989.0
2023-04-28,61.8029,62.2955,61.5517,61.9211,176413.0
2023-04-29,61.8029,62.2955,61.5517,61.9211,176413.0
2023-04-30,61.8029,62.2955,61.5517,61.9211,176413.0
2023-05-01,61.931,62.532,61.3546,61.7241,126374.0
2023-05-02,61.3793,61.3793,60.0147,61.0738,169969.0
2023-05-03,61.4482,61.6995,59.7241,59.7734,218550.0
2023-05-04,59.2807,59.9162,58.5812,59.4679,210154.0
2023-05-05,60.3743,63.0689,60.3743,62.3546,345284.0
2023-05-06,60.3743,63.0689,60.3743,62.3546,345284.0
2023-05-07,60.3743,63.0689,60.3743,62.3546,345284.0
2023-05-08,62.7192,62.729,61.3103,62.1871,161168.0
2023-05-09,62.1773,62.3251,61.2118,62.1477,220119.0
2023-05-10,65.0246,66.995,62.4137,65.0837,260218.0
2023-05-11,64.7093,65.0541,62.9852,64.7586,231963.0
2023-05-12,64.7783,65.1144,63.8195,64.4818,158958.0
2023-05-13,64.7783,65.1144,63.8195,64.4818,158958.0
2023-05-14,64.7783,65.1144,63.8195,64.4818,158958.0
2023-05-15,64.5905,64.9859,64.0617,64.897,247910.0
2023-05-16,64.6498,65.0551,63.8491,64.5707,136846.0
2023-05-17,65.1836,66.3106,64.3632,66.0041,201502.0
2023-05-18,65.6087,67.7439,65.3813,67.3683,241452.0
2023-05-19,67.912,68.0306,65.8459,66.5775,111500.0
2023-05-20,67.912,68.0306,65.8459,66.5775,111500.0
2023-05-21,67.912,68.0306,65.8459,66.5775,111500.0
2023-05-22,66.7356,67.9515,66.2512,67.9317,190098.0
2023-05-23,67.5956,68.683,66.7159,66.7257,140621.0
2023-05-24,66.5181,66.7949,65.8163,65.9349,109716.0
2023-05-25,65.579,66.4094,64.8376,66.3995,128914.0
2023-05-26,66.4193,67.5462,66.3995,67.5363,143258.0
2023-05-27,66.4193,67.5462,66.3995,67.5363,143258.0
2023-05-28,66.4193,67.5462,66.3995,67.5363,143258.0
2023-05-29,66.4193,67.5462,66.3995,67.5363,143258.0
2023-05-30,67.5858,67.7637,65.2627,65.6878,105136.0
2023-05-31,65.5296,66.2216,64.7091,65.7669,201077.0
2023-06-01,65.5197,67.0223,65.5197,66.014,123430.0
2023-06-02,67.22,68.9895,67.0124,68.9203,186644.0
2023-06-03,67.22,68.9895,67.0124,68.9203,186644.0
2023-06-04,67.22,68.9895,67.0124,68.9203,186644.0
2023-06-05,68.08,68.4458,67.1607,68.4062,189811.0
2023-06-06,68.3964,70.838,68.3074,70.5909,234002.0
2023-06-07,70.9764,72.0539,69.7012,69.8989,327044.0
2023-06-08,69.7408,71.5992,69.1971,71.3026,206292.0
2023-06-09,70.9566,71.5844,70.062,70.9468,189318.0
2023-06-10,70.9566,71.5844,70.062,70.9468,189318.0
2023-06-11,70.9566,71.5844,70.062,70.9468,189318.0
2023-06-12,70.9863,71.8068,70.4327,71.0258,156765.0
2023-06-13,71.3718,72.2417,71.3718,72.0539,163205.0
2023-06-14,72.3604,72.4889,71.1741,71.4509,160772.0
2023-06-15,71.3619,71.9946,70.9764,71.8859,186056.0
2023-06-16,72.5482,72.5482,71.2483,71.787,431096.0
2023-06-17,72.5482,72.5482,71.2483,71.787,431096.0
2023-06-18,72.5482,72.5482,71.2483,71.787,431096.0
2023-06-19,72.5482,72.5482,71.2483,71.787,431096.0
2023-06-20,71.3619,71.5003,70.9468,71.0555,128408.0
2023-06-21,70.6403,71.4576,70.2054,70.4327,182579.0
2023-06-22,70.4031,70.9664,69.3997,70.8084,304250.0
2023-06-23,69.6716,70.5909,67.3189,67.3881,425092.0
2023-06-24,69.6716,70.5909,67.3189,67.3881,425092.0
2023-06-25,69.6716,70.5909,67.3189,67.3881,425092.0
2023-06-26,67.131,69.5233,67.131,68.6435,212752.0
2023-06-27,68.7325,69.8001,68.3272,68.337,140378.0
2023-06-28,68.1789,68.1888,67.1409,67.3386,155296.0
2023-06-29,67.1014,68.4635,67.1014,67.8625,167307.0
2023-06-30,68.2283,68.2283,67.0223,67.052,305132.0
2023-07-01,68.2283,68.2283,67.0223,67.052,305132.0
2023-07-02,68.2283,68.2283,67.0223,67.052,305132.0
2023-07-03,66.5972,68.5644,66.4885,68.0009,144318.0
2023-07-04,66.5972,68.5644,66.4885,68.0009,144318.0
2023-07-05,67.1903,67.4573,65.1639,65.2331,263955.0
2023-07-06,64.5806,65.0669,63.0583,65.0156,422390.0
2023-07-07,64.976,66.2809,64.9662,65.0354,164329.0
2023-07-08,64.976,66.2809,64.9662,65.0354,164329.0
2023-07-09,64.976,66.2809,64.9662,65.0354,164329.0
2023-07-10,64.6795,66.0338,64.6795,65.2331,313593.0
2023-07-11,65.3023,65.5988,64.3632,65.0749,119074.0
2023-07-12,66.3699,66.6467,65.1935,66.4687,217733.0
2023-07-13,66.2512,67.0915,65.9646,66.7949,133828.0
2023-07-14,66.4687,66.4687,65.3813,66.4193,118182.0
2023-07-15,66.4687,66.4687,65.3813,66.4193,118182.0
2023-07-16,66.4687,66.4687,65.3813,66.4193,118182.0
2023-07-17,65.9745,67.4671,65.9745,67.2101,173382.0
2023-07-18,66.8246,67.9713,66.8246,67.7835,125664.0
2023-07-19,67.1805,67.8428,67.1162,67.8032,254474.0
2023-07-20,68.0009,68.0504,66.8839,68.0207,223498.0
2023-07-21,68.3469,68.3469,66.3501,66.5181,172842.0
2023-07-22,68.3469,68.3469,66.3501,66.5181,172842.0
2023-07-23,68.3469,68.3469,66.3501,66.5181,172842.0
2023-07-24,66.617,67.052,65.8954,66.7851,157924.0
2023-07-25,66.5083,67.7143,66.5083,67.6154,158278.0
2023-07-26,67.0915,69.2761,67.0915,68.9796,226450.0
2023-07-27,69.0488,70.8501,68.9203,70.1362,258143.0
2023-07-28,70.5229,71.3955,70.4832,71.2071,175231.0
2023-07-29,70.5229,71.3955,70.4832,71.2071,175231.0
2023-07-30,70.5229,71.3955,70.4832,71.2071,175231.0
2023-07-31,71.1972,72.6896,71.1972,72.3475,233534.0
2023-08-01,72.2483,72.7144,71.4047,72.635,121956.0
2023-08-02,71.7525,72.2186,71.0683,71.6732,171154.0
2023-08-03,71.8715,72.4962,71.3509,71.9409,171707.0
2023-08-04,71.8814,73.1407,71.8814,72.3772,161013.0
2023-08-05,71.8814,73.1407,71.8814,72.3772,161013.0
2023-08-06,71.8814,73.1407,71.8814,72.3772,161013.0
2023-08-07,72.4764,74.0629,72.3574,73.9539,190136.0
2023-08-08,73.2796,74.0034,71.5343,72.4466,261075.0
2023-08-09,68.1034,68.7579,65.203,68.619,620448.0
2023-08-10,70.3543,72.2582,69.4916,71.3856,330328.0
2023-08-11,71.2864,71.5542,70.9295,71.3559,195931.0
2023-08-12,71.2864,71.5542,70.9295,71.3559,195931.0
2023-08-13,71.2864,71.5542,70.9295,71.3559,195931.0
2023-08-14,70.9096,72.3375,70.6122,72.3375,130069.0
2023-08-15,71.6038,72.6945,71.4254,72.0797,118122.0
2023-08-16,71.8814,73.1804,71.7029,71.7723,211546.0
2023-08-17,71.5244,72.0797,71.1575,71.3658,201552.0
2023-08-18,70.8997,73.0317,70.8997,72.6846,222674.0
2023-08-19,70.8997,73.0317,70.8997,72.6846,222674.0
2023-08-20,70.8997,73.0317,70.8997,72.6846,222674.0
2023-08-21,72.6945,73.0118,72.0698,72.1392,182461.0
2023-08-22,72.1095,72.397,71.8318,71.8715,203400.0
2023-08-23,72.0103,73.1407,71.693,73.0019,197720.0
2023-08-24,72.6449,73.7456,72.6449,73.3886,134062.0
2023-08-25,73.8349,74.6133,73.1407,74.1423,155745.0
2023-08-26,73.8349,74.6133,73.1407,74.1423,155745.0
2023-08-27,73.8349,74.6133,73.1407,74.1423,155745.0
2023-08-28,74.2712,75.2132,74.2712,74.4992,183879.0
2023-08-29,74.3009,75.5622,74.172,75.2727,155057.0
2023-08-30,74.9157,76.8097,74.9157,75.6693,237765.0
2023-08-31,75.5702,76.3734,75.0744,75.1735,202150.0
2023-09-01,75.59,76.1056,75.3421,76.0065,214567.0
2023-09-02,75.59,76.1056,75.3421,76.0065,214567.0
2023-09-03,75.59,76.1056,75.3421,76.0065,214567.0
2023-09-04,75.59,76.1056,75.3421,76.0065,214567.0
2023-09-05,75.2429,75.2429,73.4184,74.5984,209790.0
2023-09-06,74.5092,75.5305,74.4893,74.9653,187151.0
2023-09-07,75.0149,75.5206,74.6381,74.9554,204193.0
2023-09-08,74.8562,75.6297,74.8562,75.1735,164534.0
2023-09-09,74.8562,75.6297,74.8562,75.1735,164534.0
2023-09-10,74.8562,75.6297,74.8562,75.1735,164534.0
2023-09-11,75.6198,75.6198,74.7174,75.1339,248151.0
2023-09-12,74.8661,75.6991,74.8612,75.6396,191105.0
2023-09-13,75.352,75.9668,75.124,75.3124,185614.0
2023-09-14,75.7487,76.5667,75.5107,76.4825,233935.0
2023-09-15,76.0957,76.8218,75.6495,75.8577,506429.0
2023-09-16,76.0957,76.8218,75.6495,75.8577,506429.0
2023-09-17,76.0957,76.8218,75.6495,75.8577,506429.0
2023-09-18,76.1056,76.5221,75.8776,76.0858,101064.0
2023-09-19,76.1453,76.5122,74.3108,74.3406,183193.0
2023-09-20,74.8661,75.7883,74.2811,74.3208,134023.0
2023-09-21,73.825,73.9241,72.7144,72.992,192899.0
2023-09-22,72.9722,73.0416,71.7822,71.9905,184339.0
2023-09-23,72.9722,73.0416,71.7822,71.9905,184339.0
2023-09-24,72.9722,73.0416,71.7822,71.9905,184339.0
2023-09-25,71.4848,72.6152,71.4118,72.2384,137300.0
2023-09-26,72.1293,72.3128,69.0454,69.0752,291273.0
2023-09-27,69.7495,71.2964,69.4321,71.2765,247670.0
2023-09-28,71.3856,72.9523,71.3856,72.8532,160327.0
2023-09-29,73.2102,73.8646,71.7228,72.0301,193303.0
2023-09-30,73.2102,73.8646,71.7228,72.0301,193303.0
2023-10-01,73.2102,73.8646,71.7228,72.0301,193303.0
2023-10-02,71.7922,72.3177,71.4451,71.693,174899.0
2023-10-03,71.455,71.9806,70.1838,70.394,134934.0
2023-10-04,70.6518,71.9806,70.1957,71.4451,159958.0
2023-10-05,71.2864,71.9508,71.0385,71.336,224605.0
2023-10-06,70.87,72.5458,70.87,72.1194,257440.0
2023-10-07,70.87,72.5458,70.87,72.1194,257440.0
2023-10-08,70.87,72.5458,70.87,72.1194,257440.0
2023-10-09,71.4748,73.0515,71.455,72.5458,145865.0
2023-10-10,73.0416,74.172,72.8631,72.8829,163353.0
2023-10-11,72.8333,74.8166,63.6114,69.0752,1843812.0
2023-10-12,70.0569,70.6221,69.1545,70.4733,297394.0
2023-10-13,70.4535,70.7807,69.0082,69.7891,217169.0
2023-10-14,70.4535,70.7807,69.0082,69.7891,217169.0
2023-10-15,70.4535,70.7807,69.0082,69.7891,217169.0
2023-10-16,71.336,72.0797,70.6419,71.4352,228125.0
2023-10-17,71.098,72.1987,70.5328,70.5824,228443.0
2023-10-18,69.9974,71.1327,69.5686,69.8685,161158.0
2023-10-19,69.4619,70.0073,68.0836,68.272,227561.0
2023-10-20,68.391,68.8669,66.6705,67.0027,226824.0
2023-10-21,68.391,68.8669,66.6705,67.0027,226824.0
2023-10-22,68.391,68.8669,66.6705,67.0027,226824.0
2023-10-23,67.082,67.6473,66.6656,67.1515,182572.0
2023-10-24,67.4489,68.9363,67.1019,68.4901,220864.0
2023-10-25,67.8357,68.6984,67.0424,67.092,200955.0
2023-10-26,67.7464,67.8257,65.664,65.7136,264810.0
2023-10-27,65.7335,65.7335,64.4245,65.1583,229523.0
2023-10-28,65.7335,65.7335,64.4245,65.1583,229523.0
