,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity
2022-08-03,30.2956,31.042,28.8774,29.4092,1031994.0
2022-08-04,28.7374,29.0453,25.6771,26.5914,1851278.0
2022-08-05,26.3675,28.2896,26.0363,27.1606,1002215.0
2022-08-06,26.3675,28.2896,26.0363,27.1606,1002215.0
2022-08-07,26.3675,28.2896,26.0363,27.1606,1002215.0
2022-08-08,27.3192,28.4155,27.3192,27.907,801698.0
2022-08-09,27.935,28.9054,27.5431,27.6644,931013.0
2022-08-10,28.0664,29.0294,27.7766,29.0201,734293.0
2022-08-11,29.5717,30.7497,29.5156,29.8241,791138.0
2022-08-12,29.6745,31.6005,29.5623,31.2358,568817.0
2022-08-13,29.6745,31.6005,29.5623,31.2358,568817.0
2022-08-14,29.6745,31.6005,29.5623,31.2358,568817.0
2022-08-15,30.6094,31.3761,29.7961,31.3013,458169.0
2022-08-16,31.7688,32.7551,31.3667,31.6379,1067412.0
2022-08-17,31.4789,33.302,31.2732,31.8809,734213.0
2022-08-18,31.937,33.3675,31.937,32.7972,494705.0
2022-08-19,32.4432,33.3903,32.4145,33.1225,561675.0
2022-08-20,32.4432,33.3903,32.4145,33.1225,561675.0
2022-08-21,32.4432,33.3903,32.4145,33.1225,561675.0
2022-08-22,32.912,34.8255,32.4814,33.5626,901770.0
2022-08-23,34.0409,34.6915,33.2373,33.3042,597021.0
2022-08-24,32.9981,33.6008,32.405,32.4623,774005.0
2022-08-25,32.9885,33.486,32.6154,33.2947,454799.0
2022-08-26,33.3425,34.1844,33.132,33.3808,404229.0
2022-08-27,33.3425,34.1844,33.132,33.3808,404229.0
2022-08-28,33.3425,34.1844,33.132,33.3808,404229.0
2022-08-29,32.7972,33.6391,32.5197,32.7302,410174.0
2022-08-30,32.2614,32.7158,30.7737,31.5917,994343.0
2022-08-31,31.1898,31.6156,30.7689,31.142,755788.0
2022-09-01,30.4053,31.666,30.2331,30.6158,796821.0
2022-09-02,30.9602,31.4099,29.8695,30.501,574904.0
2022-09-03,30.9602,31.4099,29.8695,30.501,574904.0
2022-09-04,30.9602,31.4099,29.8695,30.501,574904.0
2022-09-05,30.9602,31.4099,29.8695,30.501,574904.0
2022-09-06,31.1229,32.4145,30.7306,30.8741,548073.0
2022-09-07,30.3957,30.6445,29.4677,29.8791,364706.0
2022-09-08,29.6878,29.8504,27.8412,28.4823,902123.0
2022-09-09,29.4199,30.3096,29.1137,29.9365,694955.0
2022-09-10,29.4199,30.3096,29.1137,29.9365,694955.0
2022-09-11,29.4199,30.3096,29.1137,29.9365,694955.0
2022-09-12,30.3862,30.6444,29.1424,29.5347,591664.0
2022-09-13,29.0467,29.9748,28.5301,28.8267,644705.0
2022-09-14,28.664,28.8267,27.7934,28.5684,584709.0
2022-09-15,28.511,29.1998,27.2863,27.3629,688961.0
2022-09-16,27.2863,28.09,26.6262,26.808,1582611.0
2022-09-17,27.2863,28.09,26.6262,26.808,1582611.0
2022-09-18,27.2863,28.09,26.6262,26.808,1582611.0
2022-09-19,26.1574,27.8795,25.9852,27.7647,507332.0
2022-09-20,27.4107,27.5351,26.607,27.2385,476367.0
2022-09-21,27.5159,27.5877,26.5975,26.7601,499200.0
2022-09-22,27.2768,27.449,26.387,26.5018,383991.0
2022-09-23,26.7218,27.0376,25.2293,25.8321,989827.0
2022-09-24,26.7218,27.0376,25.2293,25.8321,989827.0
2022-09-25,26.7218,27.0376,25.2293,25.8321,989827.0
2022-09-26,25.6886,27.4298,25.6599,26.3391,2021747.0
2022-09-27,26.607,27.3246,26.3104,27.1619,520035.0
2022-09-28,27.0854,28.3005,26.8462,27.8986,520392.0
2022-09-29,27.4011,28.0422,27.1141,27.7647,463529.0
2022-09-30,27.6212,28.1378,27.095,27.2098,520034.0
2022-10-01,27.6212,28.1378,27.095,27.2098,520034.0
2022-10-02,27.6212,28.1378,27.095,27.2098,520034.0
2022-10-03,27.7169,28.798,27.7169,28.5492,424640.0
2022-10-04,28.9989,29.7165,28.8937,29.5538,565007.0
2022-10-05,29.1041,30.5727,28.9607,30.3288,421508.0
2022-10-06,29.793,31.2185,29.793,31.209,678632.0
2022-10-07,31.2377,31.6108,30.5961,30.9315,679723.0
2022-10-08,31.2377,31.6108,30.5961,30.9315,679723.0
2022-10-09,31.2377,31.6108,30.5961,30.9315,679723.0
2022-10-10,31.2281,31.9744,31.1803,31.6299,457312.0
2022-10-11,31.2472,31.7447,30.7497,31.1707,1174491.0
2022-10-12,31.209,33.1129,30.9315,32.204,879465.0
2022-10-13,32.0031,33.3234,31.8596,32.8546,830267.0
2022-10-14,32.6441,32.6441,31.2472,31.7639,543162.0
2022-10-15,32.6441,32.6441,31.2472,31.7639,543162.0
2022-10-16,32.6441,32.6441,31.2472,31.7639,543162.0
2022-10-17,32.2997,32.9598,31.5343,32.3858,501277.0
2022-10-18,32.7206,33.2947,32.4097,32.7589,442689.0
2022-10-19,32.9598,33.5434,32.4336,32.7685,506649.0
2022-10-20,32.845,34.1557,32.6345,32.9694,616635.0
2022-10-21,33.5243,35.4808,33.1607,35.3325,803210.0
2022-10-22,33.5243,35.4808,33.1607,35.3325,803210.0
2022-10-23,33.5243,35.4808,33.1607,35.3325,803210.0
2022-10-24,34.9785,35.3421,33.5817,35.2082,631634.0
2022-10-25,34.7011,35.8013,34.3073,35.4282,551289.0
2022-10-26,35.9066,36.0214,34.9164,35.0838,1005454.0
2022-10-27,35.2943,37.0068,35.2943,36.9399,1025423.0
2022-10-28,36.7198,36.7198,34.682,35.476,632580.0
2022-10-29,36.7198,36.7198,34.682,35.476,632580.0
2022-10-30,36.7198,36.7198,34.682,35.476,632580.0
2022-10-31,35.4473,36.1362,35.2177,35.5335,663024.0
2022-11-01,36.0405,36.8442,35.3325,36.7964,657791.0
2022-11-02,36.3945,36.892,34.9785,35.0455,502066.0
2022-11-03,36.0709,38.3469,35.8361,36.3009,915757.0
2022-11-04,37.3646,37.6118,36.138,36.4542,965377.0
2022-11-05,37.3646,37.6118,36.138,36.4542,965377.0
2022-11-06,37.3646,37.6118,36.138,36.4542,965377.0
2022-11-07,37.0484,37.3614,36.3392,36.8471,606835.0
2022-11-08,36.6459,36.8088,35.6253,36.368,1185061.0
2022-11-09,36.023,36.1811,33.838,34.068,659764.0
2022-11-10,35.103,35.2084,33.7135,34.3555,631661.0
2022-11-11,34.9209,35.3618,32.6593,32.6881,937466.0
2022-11-12,34.9209,35.3618,32.6593,32.6881,937466.0
2022-11-13,34.9209,35.3618,32.6593,32.6881,937466.0
2022-11-14,32.4389,33.8668,32.1514,32.966,1013433.0
2022-11-15,33.1097,33.541,31.9885,33.3876,614259.0
2022-11-16,32.9756,33.3493,32.4868,33.0139,553891.0
2022-11-17,32.6976,33.0714,32.1993,33.0139,349810.0
2022-11-18,32.7168,32.8761,31.1643,31.9597,599591.0
2022-11-19,32.7168,32.8761,31.1643,31.9597,599591.0
2022-11-20,32.7168,32.8761,31.1643,31.9597,599591.0
2022-11-21,31.6243,34.3939,31.5764,34.2309,772026.0
2022-11-22,34.643,35.1605,33.5985,33.9626,836225.0
2022-11-23,33.838,34.0595,33.426,33.7135,502598.0
2022-11-24,33.838,34.0595,33.426,33.7135,502598.0
2022-11-25,33.9051,34.4034,33.7278,34.0105,111858.0
2022-11-26,33.9051,34.4034,33.7278,34.0105,111858.0
2022-11-27,33.9051,34.4034,33.7278,34.0105,111858.0
2022-11-28,33.5505,33.7973,32.8606,32.9947,452710.0
2022-11-29,33.3685,34.643,33.3685,34.4609,470834.0
2022-11-30,34.9209,35.3522,34.4801,35.2851,525733.0
2022-12-01,35.6109,35.884,34.9114,35.2276,624913.0
2022-12-02,35.1126,37.7288,35.0934,37.4509,541317.0
2022-12-03,35.1126,37.7288,35.0934,37.4509,541317.0
2022-12-04,35.1126,37.7288,35.0934,37.4509,541317.0
2022-12-05,37.7192,37.9413,35.7259,35.8697,450380.0
2022-12-06,36.1476,36.9765,36.0853,36.8088,483248.0
2022-12-07,36.5309,36.598,35.1318,35.6493,454894.0
2022-12-08,36.3009,36.3488,34.7293,34.8443,350152.0
2022-12-09,34.7772,34.8443,33.8524,34.0105,269608.0
2022-12-10,34.7772,34.8443,33.8524,34.0105,269608.0
2022-12-11,34.7772,34.8443,33.8524,34.0105,269608.0
2022-12-12,33.7326,33.8093,32.2568,32.5347,494464.0
2022-12-13,32.6306,33.656,32.5539,33.1001,898842.0
2022-12-14,32.851,33.9818,32.8222,33.5985,653831.0
2022-12-15,33.6272,33.6919,33.0139,33.2726,424722.0
2022-12-16,32.8222,33.3301,32.4868,33.2822,1648517.0
2022-12-17,32.8222,33.3301,32.4868,33.2822,1648517.0
2022-12-18,32.8222,33.3301,32.4868,33.2822,1648517.0
2022-12-19,33.4547,33.7853,32.7072,33.1001,438006.0
2022-12-20,33.4355,34.6814,33.1481,34.183,344041.0
2022-12-21,34.6718,35.2755,34.1351,35.1413,285475.0
2022-12-22,35.1797,35.6397,34.528,35.6301,399807.0
2022-12-23,35.7642,35.793,34.6239,34.7197,289907.0
2022-12-24,35.7642,35.793,34.6239,34.7197,289907.0
2022-12-25,35.7642,35.793,34.6239,34.7197,289907.0
2022-12-26,35.7642,35.793,34.6239,34.7197,289907.0
2022-12-27,35.1701,35.1701,34.5472,35.0551,256164.0
2022-12-28,34.9784,35.2276,32.0364,32.3527,485347.0
2022-12-29,32.4772,33.0618,32.4006,32.9756,427365.0
2022-12-30,32.7456,33.3301,32.621,33.196,430352.0
2022-12-31,32.7456,33.3301,32.621,33.196,430352.0
2023-01-01,32.7456,33.3301,32.621,33.196,430352.0
2023-01-02,32.7456,33.3301,32.621,33.196,430352.0
2023-01-03,33.1289,33.1576,30.5223,30.7714,677798.0
2023-01-04,30.3114,31.7968,29.746,31.6148,736605.0
2023-01-05,31.6148,32.0843,31.1356,31.9789,450287.0
2023-01-06,32.3143,33.5841,32.3143,33.1768,558723.0
2023-01-07,32.3143,33.5841,32.3143,33.1768,558723.0
2023-01-08,32.3143,33.5841,32.3143,33.1768,558723.0
2023-01-09,33.5218,33.6751,32.1322,32.2089,369325.0
2023-01-10,32.4868,32.9181,32.3239,32.5731,473554.0
2023-01-11,32.5826,33.1337,32.0565,32.6401,618197.0
2023-01-12,32.9468,33.0426,32.4054,32.4197,386106.0
2023-01-13,32.1993,33.0953,31.9118,32.9947,317636.0
2023-01-14,32.1993,33.0953,31.9118,32.9947,317636.0
2023-01-15,32.1993,33.0953,31.9118,32.9947,317636.0
2023-01-16,32.1993,33.0953,31.9118,32.9947,317636.0
2023-01-17,33.3589,34.8251,33.311,34.8155,464566.0
2023-01-18,35.1222,36.3201,34.6527,35.218,561605.0
2023-01-19,35.1701,36.0661,34.8845,35.8792,394208.0
2023-01-20,36.1284,36.7321,35.5438,36.713,414581.0
2023-01-21,36.1284,36.7321,35.5438,36.713,414581.0
2023-01-22,36.1284,36.7321,35.5438,36.713,414581.0
2023-01-23,36.7226,37.0867,35.47,36.1092,346321.0
2023-01-24,36.4542,37.2305,35.793,37.1251,338939.0
2023-01-25,37.1538,37.4316,36.0901,36.2434,369377.0
2023-01-26,36.3967,36.598,35.4672,36.3488,307346.0
2023-01-27,36.3392,36.3488,34.7532,35.4097,331175.0
2023-01-28,36.3392,36.3488,34.7532,35.4097,331175.0
2023-01-29,36.3392,36.3488,34.7532,35.4097,331175.0
2023-01-30,35.0551,36.4751,35.0072,35.9847,460861.0
2023-01-31,35.8122,36.3967,35.5343,36.3009,369512.0
2023-02-01,36.1859,36.6842,35.2659,36.3584,1041281.0
2023-02-02,36.3201,36.7226,35.9847,36.713,411920.0
2023-02-03,36.8376,37.47,36.2817,36.2817,440792.0
2023-02-04,36.8376,37.47,36.2817,36.2817,440792.0
2023-02-05,36.8376,37.47,36.2817,36.2817,440792.0
2023-02-06,36.3009,37.355,36.0805,37.1634,589068.0
2023-02-07,37.288,37.7244,35.5822,36.8759,610771.0
2023-02-08,36.7417,36.828,35.8697,35.8697,509711.0
2023-02-09,36.0613,36.7992,35.8122,35.9559,367976.0
2023-02-10,35.9559,36.9526,35.7259,36.7609,605456.0
2023-02-11,35.9559,36.9526,35.7259,36.7609,605456.0
2023-02-12,35.9559,36.9526,35.7259,36.7609,605456.0
2023-02-13,36.7801,37.1634,36.1572,36.9909,850064.0
2023-02-14,37.1059,38.2175,36.4554,37.7384,782050.0
2023-02-15,37.2688,39.08,37.2688,38.7829,1061000.0
2023-02-16,35.6534,39.0709,35.6438,38.399,2189985.0
2023-02-17,39.1189,40.9525,39.1189,39.9925,1329309.0
2023-02-18,39.1189,40.9525,39.1189,39.9925,1329309.0
2023-02-19,39.1189,40.9525,39.1189,39.9925,1329309.0
2023-02-20,39.1189,40.9525,39.1189,39.9925,1329309.0
2023-02-21,39.8293,39.8293,36.6326,38.303,1114654.0
2023-02-22,37.8998,38.1897,36.7286,37.4102,663242.0
2023-02-23,37.3814,37.775,35.999,36.3638,676157.0
2023-02-24,35.999,35.999,34.9623,35.423,480620.0
2023-02-25,35.999,35.999,34.9623,35.423,480620.0
2023-02-26,35.999,35.999,34.9623,35.423,480620.0
2023-02-27,35.7967,36.849,34.9805,36.7802,565264.0
2023-02-28,36.79,38.2455,36.79,37.6357,783303.0
2023-03-01,38.0586,39.6714,38.0045,39.4944,583564.0
2023-03-02,39.101,40.3893,38.7175,40.114,514726.0
2023-03-03,40.3008,42.2382,40.2222,41.7366,1028570.0
2023-03-04,40.3008,42.2382,40.2222,41.7366,1028570.0
2023-03-05,40.3008,42.2382,40.2222,41.7366,1028570.0
2023-03-06,41.2941,41.7071,39.5878,40.0746,544794.0
2023-03-07,39.878,40.1336,38.7667,39.2486,442200.0
2023-03-08,39.2584,39.8288,38.452,38.747,621085.0
2023-03-09,38.7765,39.7993,38.1275,38.1963,703491.0
2023-03-10,38.1963,38.6487,36.7212,37.2424,536771.0
2023-03-11,38.1963,38.6487,36.7212,37.2424,536771.0
2023-03-12,38.1963,38.6487,36.7212,37.2424,536771.0
2023-03-13,36.3278,36.9277,35.5509,35.6689,649714.0
2023-03-14,36.5146,36.7703,35.4571,35.8262,517005.0
2023-03-15,34.8821,34.9067,32.6694,33.23,758324.0
2023-03-16,32.5416,33.4758,31.9712,33.3972,545635.0
2023-03-17,33.6627,33.6627,32.4629,32.6203,1257064.0
2023-03-18,33.6627,33.6627,32.4629,32.6203,1257064.0
2023-03-19,33.6627,33.6627,32.4629,32.6203,1257064.0
2023-03-20,33.2693,33.584,32.5908,32.9153,590367.0
2023-03-21,33.7315,34.2429,33.2399,33.3972,389649.0
2023-03-22,33.4955,34.1052,32.9989,33.1316,618226.0
2023-03-23,33.289,34.2626,32.6694,32.8071,557638.0
2023-03-24,32.5318,34.597,32.0302,33.9676,1399872.0
2023-03-25,32.5318,34.597,32.0302,33.9676,1399872.0
2023-03-26,32.5318,34.597,32.0302,33.9676,1399872.0
2023-03-27,34.2528,34.7051,32.9743,34.3806,805113.0
2023-03-28,34.2478,35.6492,34.2478,35.5509,519999.0
2023-03-29,35.8951,35.8951,34.8526,34.892,714404.0
2023-03-30,35.3935,35.6591,34.8625,35.0788,623390.0
2023-03-31,35.2952,36.2294,35.2952,36.1016,603423.0
2023-04-01,35.2952,36.2294,35.2952,36.1016,603423.0
2023-04-02,35.2952,36.2294,35.2952,36.1016,603423.0
2023-04-03,36.849,36.9277,35.4427,36.8588,559884.0
2023-04-04,36.849,36.849,35.1994,35.4427,425417.0
2023-04-05,35.2067,35.4034,34.1003,35.2558,478006.0
2023-04-06,35.1772,35.1772,34.5871,34.7248,291131.0
2023-04-07,35.1772,35.1772,34.5871,34.7248,291131.0
2023-04-08,35.1772,35.1772,34.5871,34.7248,291131.0
2023-04-09,35.1772,35.1772,34.5871,34.7248,291131.0
2023-04-10,34.9018,35.3807,34.7936,34.8035,526279.0
2023-04-11,35.1477,36.4556,35.0395,35.7967,565368.0
2023-04-12,35.8852,37.2719,35.6659,37.2227,600321.0
2023-04-13,37.3702,38.1471,36.9473,38.0094,482934.0
2023-04-14,38.0094,38.3536,36.6277,37.203,531236.0
2023-04-15,38.0094,38.3536,36.6277,37.203,531236.0
2023-04-16,38.0094,38.3536,36.6277,37.203,531236.0
2023-04-17,37.6947,38.3241,37.3807,37.4587,365840.0
2023-04-18,37.5669,38.4225,37.4292,38.275,359828.0
2023-04-19,37.9013,38.216,37.0063,38.1078,404017.0
2023-04-20,37.7538,38.0684,36.9178,37.1637,330151.0
2023-04-21,37.0063,37.0998,35.2952,35.9049,542203.0
2023-04-22,37.0063,37.0998,35.2952,35.9049,542203.0
2023-04-23,37.0063,37.0998,35.2952,35.9049,542203.0
2023-04-24,35.7574,36.1508,34.6265,36.1213,328388.0
2023-04-25,35.246,35.246,33.8102,34.1642,459140.0
2023-04-26,34.2134,34.7445,33.8889,34.2233,385395.0
2023-04-27,34.0069,34.1347,32.5318,33.6234,524187.0
2023-04-28,33.4562,33.9971,33.1519,33.9971,547935.0
2023-04-29,33.4562,33.9971,33.1519,33.9971,547935.0
2023-04-30,33.4562,33.9971,33.1519,33.9971,547935.0
2023-05-01,33.9381,33.9577,32.7874,32.8661,413973.0
2023-05-02,32.6498,33.1169,32.0008,32.9743,991131.0
2023-05-03,33.0038,34.4199,32.876,33.0333,651898.0
2023-05-04,35.4773,36.6778,34.1962,35.1817,1186818.0
2023-05-05,35.8419,38.4337,34.7678,38.1874,1043480.0
2023-05-06,35.8419,38.4337,34.7678,38.1874,1043480.0
2023-05-07,35.8419,38.4337,34.7678,38.1874,1043480.0
2023-05-08,38.69,39.0447,37.7439,37.8622,771954.0
2023-05-09,37.7045,39.6705,37.6946,38.8082,925962.0
2023-05-10,39.1531,39.3798,38.1184,38.6703,595101.0
2023-05-11,37.8425,38.0987,36.4234,36.9752,709328.0
2023-05-12,37.2117,37.4828,36.448,36.6303,535952.0
2023-05-13,37.2117,37.4828,36.448,36.6303,535952.0
2023-05-14,37.2117,37.4828,36.448,36.6303,535952.0
2023-05-15,37.0935,37.3192,36.5022,36.581,432801.0
2023-05-16,36.4529,36.719,35.1669,35.2112,464810.0
2023-05-17,35.4872,35.8715,34.6002,35.4773,702847.0
2023-05-18,35.0733,35.0733,33.8118,34.7875,728172.0
2023-05-19,35.1324,35.1767,34.0188,34.4524,534739.0
2023-05-20,35.1324,35.1767,34.0188,34.4524,534739.0
2023-05-21,35.1324,35.1767,34.0188,34.4524,534739.0
2023-05-22,34.6692,35.3492,34.3933,35.093,373945.0
2023-05-23,34.9648,35.0437,34.3588,34.4623,286328.0
2023-05-24,34.206,34.2731,33.4275,33.5753,300638.0
2023-05-25,33.1023,33.4472,32.4882,33.0333,362267.0
2023-05-26,33.1614,33.5852,32.8756,32.9348,354284.0
2023-05-27,33.1614,33.5852,32.8756,32.9348,354284.0
2023-05-28,33.1614,33.5852,32.8756,32.9348,354284.0
2023-05-29,33.1614,33.5852,32.8756,32.9348,354284.0
2023-05-30,32.718,32.9119,31.5071,32.3533,513367.0
2023-05-31,31.9788,32.8017,31.9591,32.3041,496046.0
2023-06-01,32.2745,33.2777,32.1168,32.915,520579.0
2023-06-02,33.7133,34.684,33.6548,34.5312,579031.0
2023-06-03,33.7133,34.684,33.6548,34.5312,579031.0
2023-06-04,33.7133,34.684,33.6548,34.5312,579031.0
2023-06-05,34.0681,34.955,34.0681,34.2553,674702.0
2023-06-06,34.0878,35.0141,34.0434,34.886,674620.0
2023-06-07,35.2901,36.4923,35.2901,35.8518,571142.0
2023-06-08,35.7434,36.2213,34.9501,35.1817,328550.0
2023-06-09,35.2999,35.7631,34.8959,35.3787,275555.0
2023-06-10,35.2999,35.7631,34.8959,35.3787,275555.0
2023-06-11,35.2999,35.7631,34.8959,35.3787,275555.0
2023-06-12,35.0634,35.2802,34.4228,34.9057,484860.0
2023-06-13,35.6251,36.1376,34.6199,34.7086,845895.0
2023-06-14,35.2802,35.5167,34.2208,34.2947,682414.0
2023-06-15,34.206,35.6842,34.206,35.5758,760816.0
2023-06-16,36.0489,36.1671,35.0634,35.3689,1249327.0
2023-06-17,36.0489,36.1671,35.0634,35.3689,1249327.0
2023-06-18,36.0489,36.1671,35.0634,35.3689,1249327.0
2023-06-19,36.0489,36.1671,35.0634,35.3689,1249327.0
2023-06-20,35.1521,37.941,34.9649,37.2216,1326703.0
2023-06-21,37.1231,38.345,36.6205,37.8622,564512.0
2023-06-22,37.5468,37.6454,36.9161,37.3201,375757.0
2023-06-23,36.6599,36.99,36.1671,36.1671,631419.0
2023-06-24,36.6599,36.99,36.1671,36.1671,631419.0
2023-06-25,36.6599,36.99,36.1671,36.1671,631419.0
2023-06-26,36.1868,37.3103,36.1868,36.8373,368707.0
2023-06-27,36.8077,38.0987,36.5145,37.7439,744340.0
2023-06-28,37.3399,37.7439,36.6057,37.5074,576734.0
2023-06-29,37.6848,38.8476,37.4483,38.2465,608424.0
2023-06-30,38.4337,38.8427,38.1627,38.3845,706462.0
2023-07-01,38.4337,38.8427,38.1627,38.3845,706462.0
2023-07-02,38.4337,38.8427,38.1627,38.3845,706462.0
2023-07-03,38.4732,39.5572,38.4436,39.025,544019.0
2023-07-04,38.4732,39.5572,38.4436,39.025,544019.0
2023-07-05,39.025,39.7149,38.6111,39.2123,986477.0
2023-07-06,38.7392,38.8378,37.5123,38.1874,944815.0
2023-07-07,38.3549,39.8804,38.2465,39.1728,642350.0
2023-07-08,38.3549,39.8804,38.2465,39.1728,642350.0
2023-07-09,38.3549,39.8804,38.2465,39.1728,642350.0
2023-07-10,39.1827,39.9514,39.1186,39.7444,349646.0
2023-07-11,39.636,40.3062,39.636,39.8528,545172.0
2023-07-12,40.5131,40.6215,39.0349,39.0644,653791.0
2023-07-13,39.301,39.4192,38.212,38.5224,868897.0
2023-07-14,38.2761,38.281,36.7387,37.5271,624987.0
2023-07-15,38.2761,38.281,36.7387,37.5271,624987.0
2023-07-16,38.2761,38.281,36.7387,37.5271,624987.0
2023-07-17,37.1033,38.5116,37.1033,38.1085,648446.0
2023-07-18,38.1381,39.025,37.9804,38.7491,506111.0
2023-07-19,38.8772,38.8821,38.0494,38.6703,534280.0
2023-07-20,39.1039,40.0105,38.7195,39.843,769574.0
2023-07-21,40.0598,40.1977,39.1827,40.0893,447292.0
2023-07-22,40.0598,40.1977,39.1827,40.0893,447292.0
2023-07-23,40.0598,40.1977,39.1827,40.0893,447292.0
2023-07-24,40.0302,41.7942,40.0302,41.3409,565961.0
2023-07-25,41.4099,43.0162,41.4,41.7844,664391.0
2023-07-26,41.4,41.9322,40.8317,41.8534,890544.0
2023-07-27,41.6464,42.1589,40.8974,41.8435,499083.0
2023-07-28,42.3362,42.5826,41.5479,41.8632,398008.0
2023-07-29,42.3362,42.5826,41.5479,41.8632,398008.0
2023-07-30,42.3362,42.5826,41.5479,41.8632,398008.0
2023-07-31,42.1983,43.7652,42.1884,43.6075,613936.0
2023-08-01,43.0458,44.1692,42.9669,44.1495,552610.0
2023-08-02,44.0214,44.0214,42.4348,42.6713,702869.0
2023-08-03,38.7589,39.4882,37.4581,37.6749,2457635.0
2023-08-04,37.5762,39.7186,37.5762,39.1756,758692.0
2023-08-05,37.5762,39.7186,37.5762,39.1756,758692.0
2023-08-06,37.5762,39.7186,37.5762,39.1756,758692.0
2023-08-07,39.1756,40.39,38.7511,40.39,680281.0
2023-08-08,39.9161,40.3702,39.4125,39.5113,588888.0
2023-08-09,39.7384,40.153,39.146,39.9062,617008.0
2023-08-10,39.995,40.854,39.6297,40.1135,668792.0
2023-08-11,40.1036,40.3505,39.378,39.9259,485164.0
2023-08-12,40.1036,40.3505,39.378,39.9259,485164.0
2023-08-13,40.1036,40.3505,39.378,39.9259,485164.0
2023-08-14,39.9161,40.2616,38.988,40.2517,414468.0
2023-08-15,39.9753,40.0543,38.5832,38.6425,678001.0
2023-08-16,38.5536,39.6199,38.5437,39.1855,592257.0
2023-08-17,39.5606,40.1925,39.1164,39.2151,499310.0
2023-08-18,38.7807,39.1559,38.287,38.7609,524522.0
2023-08-19,38.7807,39.1559,38.287,38.7609,524522.0
2023-08-20,38.7807,39.1559,38.287,38.7609,524522.0
2023-08-21,38.6918,39.2743,38.4154,39.1164,390956.0
2023-08-22,39.3039,39.6297,39.067,39.3237,332483.0
2023-08-23,39.1559,39.4125,38.6326,39.1164,312252.0
2023-08-24,38.909,39.2348,38.1093,38.7708,463272.0
2023-08-25,38.9979,38.9979,37.6552,38.1982,463376.0
2023-08-26,38.9979,38.9979,37.6552,38.1982,463376.0
2023-08-27,38.9979,38.9979,37.6552,38.1982,463376.0
2023-08-28,38.366,39.1953,38.3364,38.9781,309893.0
2023-08-29,39.2645,39.7482,38.9584,39.4817,436230.0
2023-08-30,39.2743,39.4027,38.5882,38.7511,415360.0
2023-08-31,38.6918,39.2052,38.5043,39.0571,461392.0
2023-09-01,39.7087,40.854,39.618,40.696,457266.0
2023-09-02,39.7087,40.854,39.618,40.696,457266.0
2023-09-03,39.7087,40.854,39.618,40.696,457266.0
2023-09-04,39.7087,40.854,39.618,40.696,457266.0
2023-09-05,40.5381,41.1995,40.1185,41.0514,467639.0
2023-09-06,40.8935,42.1572,40.696,41.2785,446645.0
2023-09-07,40.933,41.2637,40.6615,41.1206,505361.0
2023-09-08,40.9922,42.3053,40.7553,42.019,603528.0
2023-09-09,40.9922,42.3053,40.7553,42.019,603528.0
2023-09-10,40.9922,42.3053,40.7553,42.019,603528.0
2023-09-11,42.4731,43.0458,41.9697,42.1276,697527.0
2023-09-12,42.4534,43.184,42.404,43.1445,716279.0
2023-09-13,43.2136,44.6452,43.0359,43.9837,891124.0
2023-09-14,44.6649,46.5852,44.5662,46.5704,1104654.0
2023-09-15,46.5901,47.7946,45.8694,46.6395,2793543.0
2023-09-16,46.5901,47.7946,45.8694,46.6395,2793543.0
2023-09-17,46.5901,47.7946,45.8694,46.6395,2793543.0
2023-09-18,47.1726,48.0118,46.753,47.1529,896301.0
2023-09-19,47.4787,47.6169,45.1388,45.3659,958491.0
2023-09-20,45.4942,45.9484,44.9216,44.9414,767842.0
2023-09-21,44.6649,46.3729,44.0281,45.7707,581825.0
2023-09-22,46.0076,46.3137,45.1141,45.1586,427107.0
2023-09-23,46.0076,46.3137,45.1141,45.1586,427107.0
2023-09-24,46.0076,46.3137,45.1141,45.1586,427107.0
2023-09-25,45.0895,46.3621,44.9562,46.215,464183.0
2023-09-26,46.1459,46.7876,45.3461,46.4025,751810.0
2023-09-27,48.4166,51.6278,48.4166,50.2135,1704474.0
2023-09-28,50.5097,52.3213,50.3023,50.4109,948543.0
2023-09-29,50.6084,51.5463,49.9568,50.4307,609335.0
2023-09-30,50.6084,51.5463,49.9568,50.4307,609335.0
2023-10-01,50.6084,51.5463,49.9568,50.4307,609335.0
2023-10-02,50.0654,50.322,47.4145,49.2756,1169840.0
2023-10-03,48.9991,49.8482,48.4166,48.9596,602899.0
2023-10-04,49.6705,49.8581,48.0859,48.6634,948291.0
2023-10-05,48.545,49.4829,48.3031,49.0287,689323.0
2023-10-06,49.0682,49.9765,48.7128,49.5026,786759.0
2023-10-07,49.0682,49.9765,48.7128,49.5026,786759.0
2023-10-08,49.0682,49.9765,48.7128,49.5026,786759.0
2023-10-09,49.6409,51.5957,49.3842,50.9737,498279.0
2023-10-10,50.796,51.2699,50.6775,50.8256,503424.0
2023-10-11,50.6972,51.0753,49.3842,49.8877,540221.0
2023-10-12,49.4236,49.4236,47.5774,48.3278,649416.0
2023-10-13,48.4857,48.9991,47.4589,47.6169,430254.0
2023-10-14,48.4857,48.9991,47.4589,47.6169,430254.0
2023-10-15,48.4857,48.9991,47.4589,47.6169,430254.0
2023-10-16,48.7029,49.0781,47.0245,47.2319,660893.0
2023-10-17,46.985,48.9399,46.985,48.9004,753822.0
