,CNP US Equity,CNP US Equity,CNP US Equity,CNP US Equity,CNP US Equity
2023-07-03,28.447,28.8288,28.3296,28.8288,1822150.0
2023-07-04,28.447,28.8288,28.3296,28.8288,1822150.0
2023-07-05,28.7603,29.3085,28.633,29.005,3479622.0
2023-07-06,28.8092,28.8729,28.5547,28.8386,3196432.0
2023-07-07,28.6526,28.9561,28.6135,28.8582,4111686.0
2023-07-08,28.6526,28.9561,28.6135,28.8582,4111686.0
2023-07-09,28.6526,28.9561,28.6135,28.8582,4111686.0
2023-07-10,28.8092,28.9169,28.6526,28.8386,4116632.0
2023-07-11,28.9659,29.2693,28.8484,29.2497,3008385.0
2023-07-12,29.3672,29.7955,29.2693,29.7196,2957301.0
2023-07-13,29.6609,29.842,29.5924,29.7881,2703485.0
2023-07-14,29.8077,29.8273,29.4357,29.4847,2975349.0
2023-07-15,29.8077,29.8273,29.4357,29.4847,2975349.0
2023-07-16,29.8077,29.8273,29.4357,29.4847,2975349.0
2023-07-17,29.4455,29.4455,29.0148,29.054,4221301.0
2023-07-18,29.0442,29.3868,28.6624,28.819,7282965.0
2023-07-19,28.8973,29.2595,28.8631,29.191,3816528.0
2023-07-20,29.2497,29.7588,29.0295,29.7294,2485116.0
2023-07-21,29.8469,30.2776,29.7098,30.258,4152276.0
2023-07-22,29.8469,30.2776,29.7098,30.258,4152276.0
2023-07-23,29.8469,30.2776,29.7098,30.258,4152276.0
2023-07-24,30.2678,30.3363,30.0329,30.2189,2343301.0
2023-07-25,30.1993,30.5027,30.0818,30.444,3195123.0
2023-07-26,30.4342,30.7719,30.3265,30.5419,2777972.0
2023-07-27,30.5908,30.7083,29.5092,29.7196,4724664.0
2023-07-28,29.7979,29.8665,29.2595,29.4651,4280215.0
2023-07-29,29.7979,29.8665,29.2595,29.4651,4280215.0
2023-07-30,29.7979,29.8665,29.2595,29.4651,4280215.0
2023-07-31,29.5924,29.749,29.3672,29.4553,2853122.0
2023-08-01,29.0931,29.2791,28.8582,28.868,12532574.0
2023-08-02,28.7799,29.1714,28.6526,29.1127,9228177.0
2023-08-03,28.9659,28.9854,28.5841,28.7309,4733471.0
2023-08-04,28.8582,28.9051,28.1876,28.4177,4259305.0
2023-08-05,28.8582,28.9051,28.1876,28.4177,4259305.0
2023-08-06,28.8582,28.9051,28.1876,28.4177,4259305.0
2023-08-07,28.4764,28.6281,28.3589,28.3883,3977657.0
2023-08-08,28.3932,28.447,28.1436,28.31,5389239.0
2023-08-09,28.261,28.6232,28.2317,28.3785,3142020.0
2023-08-10,28.4568,28.5939,28.0555,28.1436,2308283.0
2023-08-11,28.1044,28.3638,28.0261,28.3394,2202978.0
2023-08-12,28.1044,28.3638,28.0261,28.3394,2202978.0
2023-08-13,28.1044,28.3638,28.0261,28.3394,2202978.0
2023-08-14,28.3002,28.3785,27.9478,28.1632,3321941.0
2023-08-15,27.9967,28.0359,27.5758,27.6541,3610408.0
2023-08-16,27.7231,27.9104,27.6738,27.7034,3389379.0
2023-08-17,27.7231,27.9449,27.5753,27.595,4005293.0
2023-08-18,27.5556,27.8709,27.5556,27.7823,3607445.0
2023-08-19,27.5556,27.8709,27.5556,27.7823,3607445.0
2023-08-20,27.5556,27.8709,27.5556,27.7823,3607445.0
2023-08-21,27.6936,27.935,27.5359,27.8709,3669121.0
2023-08-22,27.9005,27.9761,27.6837,27.8512,2146794.0
2023-08-23,27.8512,27.9695,27.5802,27.7527,3559865.0
2023-08-24,27.6936,28.1124,27.4373,27.4472,3347313.0
2023-08-25,27.5851,27.9646,27.5457,27.8118,2803091.0
2023-08-26,27.5851,27.9646,27.5457,27.8118,2803091.0
2023-08-27,27.5851,27.9646,27.5457,27.8118,2803091.0
2023-08-28,27.8709,28.0483,27.7625,27.8118,1579798.0
2023-08-29,27.8808,27.9301,27.6354,27.7231,3006730.0
2023-08-30,27.7231,27.7921,27.457,27.5162,2806053.0
2023-08-31,27.664,27.7133,27.4472,27.4866,4449643.0
2023-09-01,27.6344,27.6738,27.0037,27.2501,3785482.0
2023-09-02,27.6344,27.6738,27.0037,27.2501,3785482.0
2023-09-03,27.6344,27.6738,27.0037,27.2501,3785482.0
2023-09-04,27.6344,27.6738,27.0037,27.2501,3785482.0
2023-09-05,27.2008,27.2698,26.7622,26.9347,3764430.0
2023-09-06,26.9938,27.1515,26.8854,26.9643,3367969.0
2023-09-07,27.1811,27.6246,27.1219,27.5457,4084658.0
2023-09-08,27.6246,27.9695,27.5457,27.8808,4030969.0
2023-09-09,27.6246,27.9695,27.5457,27.8808,4030969.0
2023-09-10,27.6246,27.9695,27.5457,27.8808,4030969.0
2023-09-11,27.802,28.0582,27.7527,27.9005,4776067.0
2023-09-12,27.9202,27.9744,27.6936,27.8907,3551312.0
2023-09-13,27.9399,28.3686,27.9173,28.2257,4655654.0
2023-09-14,28.3933,28.5707,28.275,28.5608,5308125.0
2023-09-15,28.5017,28.8466,28.4327,28.6594,8456512.0
2023-09-16,28.5017,28.8466,28.4327,28.6594,8456512.0
2023-09-17,28.5017,28.8466,28.4327,28.6594,8456512.0
2023-09-18,28.6298,28.7333,28.3391,28.7284,5725524.0
2023-09-19,28.7185,28.8663,28.5411,28.5608,4837954.0
2023-09-20,28.6791,28.8269,28.3884,28.4031,3662130.0
2023-09-21,28.3834,28.3834,27.9695,27.9794,4918116.0
2023-09-22,27.8907,28.1359,27.8315,27.8907,2790010.0
2023-09-23,27.8907,28.1359,27.8315,27.8907,2790010.0
2023-09-24,27.8907,28.1359,27.8315,27.8907,2790010.0
2023-09-25,27.7428,27.9202,27.6246,27.8808,2530830.0
2023-09-26,27.8217,27.8217,26.8706,26.8953,3681882.0
2023-09-27,26.9051,27.0431,26.6587,26.7573,5282387.0
2023-09-28,26.8953,26.8953,26.2202,26.3138,4844048.0
2023-09-29,26.5306,26.7671,26.3089,26.4616,4214271.0
2023-09-30,26.5306,26.7671,26.3089,26.4616,4214271.0
2023-10-01,26.5306,26.7671,26.3089,26.4616,4214271.0
2023-10-02,26.2645,26.3237,25.1213,25.3775,7172589.0
2023-10-03,25.21,26.0526,25.0523,25.9689,6963079.0
2023-10-04,26.0576,26.1758,25.5599,26.1561,3956519.0
2023-10-05,26.1364,26.4296,26.0083,26.235,4371313.0
2023-10-06,25.8802,26.5208,25.4268,26.4813,5079357.0
2023-10-07,25.8802,26.5208,25.4268,26.4813,5079357.0
2023-10-08,25.8802,26.5208,25.4268,26.4813,5079357.0
2023-10-09,26.4813,26.9051,26.4666,26.8953,3576707.0
2023-10-10,26.8361,27.1121,26.7179,27.0727,3255070.0
2023-10-11,27.1515,27.3683,26.9298,27.3486,3409621.0
2023-10-12,27.2402,27.3585,26.8558,27.1318,5048023.0
2023-10-13,27.3585,27.4767,26.984,27.1712,5951932.0
2023-10-14,27.3585,27.4767,26.984,27.1712,5951932.0
2023-10-15,27.3585,27.4767,26.984,27.1712,5951932.0
2023-10-16,27.2008,27.4176,26.8854,27.3782,5888158.0
2023-10-17,27.2008,27.5999,27.1761,27.5359,6732485.0
2023-10-18,27.5162,27.6541,27.1072,27.2796,5417516.0
2023-10-19,27.1614,27.4817,27.0628,27.0727,6387440.0
2023-10-20,27.1121,27.3683,26.7474,26.7474,5241479.0
2023-10-21,27.1121,27.3683,26.7474,26.7474,5241479.0
2023-10-22,27.1121,27.3683,26.7474,26.7474,5241479.0
2023-10-23,26.4321,26.8214,26.3138,26.4124,3954249.0
2023-10-24,26.6982,26.9643,26.6095,26.9248,4975843.0
2023-10-25,26.8657,27.1318,26.8164,27.0628,4717828.0
2023-10-26,27.4176,27.6541,26.7474,27.2008,7106432.0
2023-10-27,27.0431,27.1121,26.2645,26.3039,5272611.0
2023-10-28,27.0431,27.1121,26.2645,26.3039,5272611.0
2023-10-29,27.0431,27.1121,26.2645,26.3039,5272611.0
2023-10-30,26.4124,26.708,26.3089,26.5011,4116337.0
2023-10-31,26.6489,26.6982,26.2251,26.4912,4969595.0
2023-11-01,26.5306,27.053,26.3237,26.9248,4320384.0
2023-11-02,26.9347,27.457,26.8953,27.0924,6677141.0
2023-11-03,27.4669,27.6049,26.984,26.9938,7074331.0
2023-11-04,27.4669,27.6049,26.984,26.9938,7074331.0
2023-11-05,27.4669,27.6049,26.984,26.9938,7074331.0
2023-11-06,26.9938,27.0874,26.7967,26.846,6047415.0
2023-11-07,26.8854,26.9051,26.5208,26.7967,6142597.0
2023-11-08,26.639,26.6883,26.1561,26.4715,8021751.0
2023-11-09,26.57,26.7967,26.3163,26.3729,5000468.0
2023-11-10,26.57,26.7671,26.4912,26.7277,5228423.0
2023-11-11,26.57,26.7671,26.4912,26.7277,5228423.0
2023-11-12,26.57,26.7671,26.4912,26.7277,5228423.0
2023-11-13,26.7277,26.7918,26.2645,26.3434,3980913.0
2023-11-14,26.9347,27.2796,26.8657,27.2698,4842806.0
2023-11-15,27.24,27.6768,27.1804,27.2301,3732614.0
2023-11-16,27.4882,27.7264,27.4187,27.4584,6325377.0
2023-11-17,27.6669,27.6718,27.3839,27.5974,3174128.0
2023-11-18,27.6669,27.6718,27.3839,27.5974,3174128.0
2023-11-19,27.6669,27.6718,27.3839,27.5974,3174128.0
2023-11-20,27.4882,27.5428,27.1606,27.3889,3001208.0
2023-11-21,27.379,27.4981,27.1804,27.2996,2315691.0
2023-11-22,27.3492,27.6271,27.1804,27.5874,3047527.0
2023-11-23,27.3492,27.6271,27.1804,27.5874,3047527.0
2023-11-24,27.647,27.7264,27.4782,27.7264,1260843.0
2023-11-25,27.647,27.7264,27.4782,27.7264,1260843.0
2023-11-26,27.647,27.7264,27.4782,27.7264,1260843.0
2023-11-27,27.7165,27.8654,27.4683,27.7463,4174863.0
2023-11-28,27.7959,28.1831,27.6669,27.9448,2842760.0
2023-11-29,27.9845,28.0739,27.6321,27.6867,3129729.0
2023-11-30,27.8257,28.1533,27.6271,28.0639,5842920.0
2023-12-01,28.1136,28.6,28.0044,28.5801,5747202.0
2023-12-02,28.1136,28.6,28.0044,28.5801,5747202.0
2023-12-03,28.1136,28.6,28.0044,28.5801,5747202.0
2023-12-04,28.3816,28.873,28.3121,28.6397,6529612.0
2023-12-05,28.6199,28.6496,28.2029,28.3518,3948889.0
2023-12-06,28.5007,28.6199,28.2426,28.5702,4840834.0
2023-12-07,28.6099,28.9276,28.3816,28.5504,5405522.0
2023-12-08,28.5901,28.6893,28.2873,28.5603,5594359.0
2023-12-09,28.5901,28.6893,28.2873,28.5603,5594359.0
2023-12-10,28.5901,28.6893,28.2873,28.5603,5594359.0
2023-12-11,28.4114,28.8482,28.4114,28.8383,4078784.0
2023-12-12,28.9177,28.9375,28.5851,28.7985,3288906.0
2023-12-13,28.8085,30.0097,28.6496,29.9799,6219562.0
2023-12-14,30.3273,30.3273,29.419,29.4835,6284274.0
2023-12-15,28.9872,29.2353,28.4015,28.6496,9030263.0
2023-12-16,28.9872,29.2353,28.4015,28.6496,9030263.0
2023-12-17,28.9872,29.2353,28.4015,28.6496,9030263.0
2023-12-18,28.7688,28.9077,28.5107,28.6,3470236.0
2023-12-19,28.6893,28.7886,28.5504,28.7588,2342803.0
2023-12-20,28.6794,28.7688,28.0838,28.0937,4627736.0
2023-12-21,28.1632,28.4213,27.9746,28.0937,2854959.0
2023-12-22,28.2526,28.5007,28.1384,28.1731,2239298.0
2023-12-23,28.2526,28.5007,28.1384,28.1731,2239298.0
2023-12-24,28.2526,28.5007,28.1384,28.1731,2239298.0
2023-12-25,28.2526,28.5007,28.1384,28.1731,2239298.0
2023-12-26,28.1136,28.4064,28.0639,28.2923,2524097.0
2023-12-27,28.2128,28.2972,28.0639,28.1731,2196830.0
2023-12-28,28.1434,28.4015,28.1334,28.3518,1863292.0
2023-12-29,28.2526,28.3717,28.1384,28.3618,2830685.0
2023-12-30,28.2526,28.3717,28.1384,28.3618,2830685.0
2023-12-31,28.2526,28.3717,28.1384,28.3618,2830685.0
2024-01-01,28.2526,28.3717,28.1384,28.3618,2830685.0
2024-01-02,28.3121,28.8482,28.1885,28.7985,3902173.0
2024-01-03,28.8085,28.9673,28.6695,28.9177,3598175.0
2024-01-04,29.0368,29.2254,28.8581,28.868,3655353.0
2024-01-05,28.8184,29.1162,28.7092,29.0269,3125545.0
2024-01-06,28.8184,29.1162,28.7092,29.0269,3125545.0
2024-01-07,28.8184,29.1162,28.7092,29.0269,3125545.0
2024-01-08,28.9772,29.2056,28.9077,29.1956,3560423.0
2024-01-09,29.0269,29.1956,28.9028,29.0169,2602386.0
2024-01-10,29.007,29.2403,28.9375,29.0368,4137583.0
2024-01-11,28.9177,28.9276,28.059,28.1434,5884607.0
2024-01-12,28.3618,28.4412,28.1136,28.3618,3150070.0
2024-01-13,28.3618,28.4412,28.1136,28.3618,3150070.0
2024-01-14,28.3618,28.4412,28.1136,28.3618,3150070.0
2024-01-15,28.3618,28.4412,28.1136,28.3618,3150070.0
2024-01-16,28.2029,28.4263,28.0937,28.322,4335962.0
2024-01-17,28.1036,28.4263,27.642,27.8455,2961015.0
2024-01-18,27.6966,27.7413,27.3492,27.5676,4218833.0
2024-01-19,27.6966,27.6966,27.3095,27.5676,4709206.0
2024-01-20,27.6966,27.6966,27.3095,27.5676,4709206.0
2024-01-21,27.6966,27.6966,27.3095,27.5676,4709206.0
2024-01-22,27.5676,27.7115,27.235,27.2698,4750513.0
2024-01-23,27.1804,27.3095,26.9223,27.2996,11149009.0
2024-01-24,27.508,27.5378,26.8876,26.9422,4599859.0
2024-01-25,27.2499,27.4286,26.972,27.3194,5044242.0
2024-01-26,27.4187,27.5179,27.1804,27.369,3448718.0
2024-01-27,27.4187,27.5179,27.1804,27.369,3448718.0
2024-01-28,27.4187,27.5179,27.1804,27.369,3448718.0
2024-01-29,27.3492,27.7165,27.2302,27.7066,3611227.0
2024-01-30,27.5676,27.8455,27.4187,27.7661,5307676.0
2024-01-31,27.9945,28.0739,27.4981,27.7363,3955715.0
2024-02-01,27.6271,28.1731,27.4782,28.1731,3491127.0
2024-02-02,27.8853,28.0044,27.4485,27.7463,2998134.0
2024-02-03,27.8853,28.0044,27.4485,27.7463,2998134.0
2024-02-04,27.8853,28.0044,27.4485,27.7463,2998134.0
2024-02-05,27.4782,27.6817,27.24,27.3293,3716744.0
2024-02-06,27.2598,27.5477,27.2003,27.4088,3325353.0
2024-02-07,27.5676,27.5676,27.2499,27.369,2628181.0
2024-02-08,27.2201,27.3045,26.9819,27.2301,2740350.0
2024-02-09,27.1109,27.3988,27.0911,27.3293,2595116.0
2024-02-10,27.1109,27.3988,27.0911,27.3293,2595116.0
2024-02-11,27.1109,27.3988,27.0911,27.3293,2595116.0
2024-02-12,27.369,27.6172,27.235,27.5477,2892320.0
2024-02-13,27.4782,27.5676,26.7536,27.24,3961219.0
2024-02-14,27.29,27.4,27.135,27.35,3375566.0
2024-02-15,27.48,27.89,27.45,27.87,4007450.0
2024-02-16,27.79,27.995,27.59,27.88,3518631.0
2024-02-17,27.79,27.995,27.59,27.88,3518631.0
2024-02-18,27.79,27.995,27.59,27.88,3518631.0
2024-02-19,27.79,27.995,27.59,27.88,3518631.0
2024-02-20,27.89,28.2,27.57,27.79,5225756.0
2024-02-21,27.99,28.28,27.7675,28.28,5721676.0
2024-02-22,28.08,28.09,27.735,27.87,3901337.0
2024-02-23,28.0,28.15,27.84,27.91,4154915.0
2024-02-24,28.0,28.15,27.84,27.91,4154915.0
2024-02-25,28.0,28.15,27.84,27.91,4154915.0
2024-02-26,27.73,27.82,27.27,27.3,3435868.0
2024-02-27,27.4,27.655,27.25,27.65,3803826.0
2024-02-28,27.59,27.725,27.44,27.48,3332871.0
2024-02-29,27.62,27.75,27.48,27.5,3380129.0
2024-03-01,27.46,27.495,27.055,27.44,3062075.0
2024-03-02,27.46,27.495,27.055,27.44,3062075.0
2024-03-03,27.46,27.495,27.055,27.44,3062075.0
2024-03-04,27.27,27.955,27.24,27.94,3127345.0
2024-03-05,28.04,28.55,27.72,27.89,5967485.0
2024-03-06,28.1,28.4,28.03,28.3,3912234.0
2024-03-07,28.56,28.61,28.24,28.31,2919376.0
2024-03-08,28.36,28.48,28.085,28.33,3468046.0
2024-03-09,28.36,28.48,28.085,28.33,3468046.0
2024-03-10,28.36,28.48,28.085,28.33,3468046.0
2024-03-11,28.31,28.71,28.31,28.52,4272875.0
2024-03-12,28.37,28.55,28.1,28.13,3514874.0
2024-03-13,28.25,28.5,27.99,28.0,4167651.0
2024-03-14,27.86,28.14,27.62,27.89,6003470.0
2024-03-15,27.69,28.12,27.65,27.87,9392719.0
2024-03-16,27.69,28.12,27.65,27.87,9392719.0
2024-03-17,27.69,28.12,27.65,27.87,9392719.0
2024-03-18,27.84,28.15,27.77,27.94,3485344.0
2024-03-19,28.06,28.29,27.97,28.18,4344060.0
2024-03-20,28.08,28.29,27.94,28.1,4476613.0
2024-03-21,28.13,28.29,27.98,27.99,4346909.0
2024-03-22,28.19,28.19,27.8,27.83,4073452.0
2024-03-23,28.19,28.19,27.8,27.83,4073452.0
2024-03-24,28.19,28.19,27.8,27.83,4073452.0
2024-03-25,27.93,27.94,27.52,27.6,4728029.0
2024-03-26,27.59,27.61,27.16,27.23,5757647.0
2024-03-27,27.45,28.3,27.42,28.29,5656100.0
2024-03-28,28.29,28.54,28.23,28.49,4440139.0
2024-03-29,28.29,28.54,28.23,28.49,4440139.0
2024-03-30,28.29,28.54,28.23,28.49,4440139.0
2024-03-31,28.29,28.54,28.23,28.49,4440139.0
2024-04-01,28.48,28.54,28.09,28.42,4929338.0
2024-04-02,28.44,28.78,28.41,28.44,5008897.0
2024-04-03,28.5,28.5,28.115,28.15,3163686.0
2024-04-04,28.37,28.4,27.9,28.1,3393800.0
2024-04-05,27.94,28.1025,27.73,28.05,5376735.0
2024-04-06,27.94,28.1025,27.73,28.05,5376735.0
2024-04-07,27.94,28.1025,27.73,28.05,5376735.0
2024-04-08,28.11,28.31,27.985,28.22,5155462.0
