,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity
2021-05-29,39.9401,39.9868,39.1224,39.7765,389949.0
2021-05-30,39.9401,39.9868,39.1224,39.7765,389949.0
2021-05-31,39.9401,39.9868,39.1224,39.7765,389949.0
2021-06-01,40.3061,40.4852,39.7064,40.2438,381286.0
2021-06-02,40.2204,40.2438,39.555,40.0802,359569.0
2021-06-03,39.8622,40.454,39.5974,40.1892,309836.0
2021-06-04,40.197,40.2983,39.8155,40.1815,415132.0
2021-06-05,40.197,40.2983,39.8155,40.1815,415132.0
2021-06-06,40.197,40.2983,39.8155,40.1815,415132.0
2021-06-07,40.2282,40.3163,39.9868,40.2671,401528.0
2021-06-08,40.3683,41.0341,39.687,40.968,425929.0
2021-06-09,41.0147,41.0264,40.4229,40.6876,380475.0
2021-06-10,41.3184,42.284,41.2717,42.0036,871770.0
2021-06-11,42.2995,42.5098,41.7467,41.8868,422685.0
2021-06-12,42.2995,42.5098,41.7467,41.8868,422685.0
2021-06-13,42.2995,42.5098,41.7467,41.8868,422685.0
2021-06-14,41.9336,42.0504,41.2717,41.879,364813.0
2021-06-15,41.9647,42.3229,41.6532,41.8557,416174.0
2021-06-16,41.6532,41.6532,40.711,40.929,578021.0
2021-06-17,40.5864,40.6565,38.7253,39.4183,716275.0
2021-06-18,38.7019,38.8888,37.5884,37.8142,857913.0
2021-06-19,38.7019,38.8888,37.5884,37.8142,857913.0
2021-06-20,38.7019,38.8888,37.5884,37.8142,857913.0
2021-06-21,38.0634,38.9764,38.0244,38.9122,324654.0
2021-06-22,38.7408,38.8421,38.1179,38.8421,382355.0
2021-06-23,38.9745,39.4261,38.8421,39.2003,372320.0
2021-06-24,39.5663,39.6597,39.1458,39.504,290673.0
2021-06-25,39.6675,40.4306,39.5507,40.3917,1919221.0
2021-06-26,39.6675,40.4306,39.5507,40.3917,1919221.0
2021-06-27,39.6675,40.4306,39.5507,40.3917,1919221.0
2021-06-28,40.5007,40.5085,38.9745,39.2081,516627.0
2021-06-29,39.4261,39.6831,39.0134,39.356,501886.0
2021-06-30,39.1068,39.8739,39.0445,39.5741,421237.0
2021-07-01,39.9167,40.2282,39.761,39.9868,396358.0
2021-07-02,40.1659,40.2593,39.7142,39.7376,338584.0
2021-07-03,40.1659,40.2593,39.7142,39.7376,338584.0
2021-07-04,40.1659,40.2593,39.7142,39.7376,338584.0
2021-07-05,40.1659,40.2593,39.7142,39.7376,338584.0
2021-07-06,39.7376,39.9946,39.1458,39.761,373164.0
2021-07-07,39.5585,40.2749,39.3404,40.1425,380310.0
2021-07-08,39.2003,39.465,38.4449,38.6708,319569.0
2021-07-09,39.2704,39.979,39.2704,39.9323,420888.0
2021-07-10,39.2704,39.979,39.2704,39.9323,420888.0
2021-07-11,39.2704,39.979,39.2704,39.9323,420888.0
2021-07-12,39.4495,40.3839,39.3249,40.3606,382199.0
2021-07-13,40.3761,40.4929,39.3638,39.5196,363125.0
2021-07-14,39.5741,40.0101,39.0679,39.4027,406818.0
2021-07-15,39.0056,39.2937,38.6318,39.0212,351173.0
2021-07-16,39.395,39.395,38.4099,38.5695,409904.0
2021-07-17,39.395,39.395,38.4099,38.5695,409904.0
2021-07-18,39.395,39.395,38.4099,38.5695,409904.0
2021-07-19,37.7675,38.1179,36.7941,37.1523,564469.0
2021-07-20,37.2457,38.4527,36.9965,38.1334,460919.0
2021-07-21,38.624,39.1146,38.5617,39.1068,247355.0
2021-07-22,39.1068,39.1068,37.931,38.1023,292543.0
2021-07-23,38.5462,38.6708,38.0089,38.2892,275364.0
2021-07-24,38.5462,38.6708,38.0089,38.2892,275364.0
2021-07-25,38.5462,38.6708,38.0089,38.2892,275364.0
2021-07-26,38.2892,38.7642,37.9777,38.1957,415907.0
2021-07-27,37.6662,37.8142,37.0666,37.4092,444036.0
2021-07-28,37.4092,37.5021,36.4436,36.7707,774850.0
2021-07-29,36.9264,38.3826,36.6928,37.7285,859631.0
2021-07-30,37.565,37.8843,37.308,37.4482,572654.0
2021-07-31,37.565,37.8843,37.308,37.4482,572654.0
2021-08-01,37.565,37.8843,37.308,37.4482,572654.0
2021-08-02,37.8453,38.7564,37.5105,37.8531,877894.0
2021-08-03,38.0945,38.881,37.8298,38.6318,521530.0
2021-08-04,38.1568,38.7058,37.6117,38.3904,596988.0
2021-08-05,38.9199,39.5585,38.6279,39.356,491102.0
2021-08-06,39.5196,39.9478,38.9511,39.9323,518457.0
2021-08-07,39.5196,39.9478,38.9511,39.9323,518457.0
2021-08-08,39.5196,39.9478,38.9511,39.9323,518457.0
2021-08-09,39.9829,40.7966,39.6441,40.3294,457355.0
2021-08-10,40.3839,41.038,40.2905,40.7188,378255.0
2021-08-11,41.0458,41.4975,40.7188,41.077,694844.0
2021-08-12,40.9524,41.2405,40.1503,40.8356,497529.0
2021-08-13,40.8745,40.9835,40.3528,40.6565,427242.0
2021-08-14,40.8745,40.9835,40.3528,40.6565,427242.0
2021-08-15,40.8745,40.9835,40.3528,40.6565,427242.0
2021-08-16,40.2992,40.9502,39.672,40.7597,491597.0
2021-08-17,40.1245,40.4024,39.3068,39.7673,556461.0
2021-08-18,39.4021,39.7831,38.7987,38.8066,505557.0
2021-08-19,38.2112,38.7828,37.6078,38.1318,553294.0
2021-08-20,38.108,39.0845,37.9492,39.013,380907.0
2021-08-21,38.108,39.0845,37.9492,39.013,380907.0
2021-08-22,38.108,39.0845,37.9492,39.013,380907.0
2021-08-23,39.3227,40.1682,39.3227,40.0451,369099.0
2021-08-24,40.3071,40.8311,39.9665,40.8152,350504.0
2021-08-25,40.7676,41.4662,40.5056,40.6406,419803.0
2021-08-26,40.5771,40.7358,39.9578,40.0928,277278.0
2021-08-27,40.1404,41.7838,40.1404,41.7124,426154.0
2021-08-28,40.1404,41.7838,40.1404,41.7124,426154.0
2021-08-29,40.1404,41.7838,40.1404,41.7124,426154.0
2021-08-30,41.9188,41.9188,41.244,41.2757,437893.0
2021-08-31,41.2836,41.4583,40.7676,41.2519,438912.0
2021-09-01,41.3551,41.5853,40.6485,41.1725,284859.0
2021-09-02,41.2836,41.7362,40.9661,41.6409,318157.0
2021-09-03,41.6409,41.9902,41.3233,41.4345,324984.0
2021-09-04,41.6409,41.9902,41.3233,41.4345,324984.0
2021-09-05,41.6409,41.9902,41.3233,41.4345,324984.0
2021-09-06,41.6409,41.9902,41.3233,41.4345,324984.0
2021-09-07,41.4424,41.4821,40.2119,40.2595,316827.0
2021-09-08,40.1325,40.7438,39.672,40.1166,335382.0
2021-09-09,40.0848,40.7914,40.0848,40.0848,272220.0
2021-09-10,40.4818,40.6247,39.6799,39.8705,426167.0
2021-09-11,40.4818,40.6247,39.6799,39.8705,426167.0
2021-09-12,40.4818,40.6247,39.6799,39.8705,426167.0
2021-09-13,40.3309,40.7755,40.061,40.7676,297468.0
2021-09-14,41.0772,41.2678,39.9499,40.1563,361992.0
2021-09-15,40.196,41.4266,40.1391,41.2201,393706.0
2021-09-16,41.2836,41.5496,40.4342,40.7676,304046.0
2021-09-17,41.0772,41.3869,40.585,40.9264,574927.0
2021-09-18,41.0772,41.3869,40.585,40.9264,574927.0
2021-09-19,41.0772,41.3869,40.585,40.9264,574927.0
2021-09-20,39.6958,39.7752,38.497,39.41,574702.0
2021-09-21,39.9419,40.0174,38.3065,38.7034,428310.0
2021-09-22,39.2195,40.3071,39.0924,39.9022,281633.0
2021-09-23,40.1642,40.9423,40.1483,40.5294,248522.0
2021-09-24,40.3548,40.9502,40.1007,40.4977,209524.0
2021-09-25,40.3548,40.9502,40.1007,40.4977,209524.0
2021-09-26,40.3548,40.9502,40.1007,40.4977,209524.0
2021-09-27,40.6247,41.5536,40.6247,41.3392,213143.0
2021-09-28,41.1566,41.3869,39.926,40.1087,336757.0
2021-09-29,40.2436,40.2436,39.6005,39.6323,305406.0
2021-09-30,40.0293,40.2038,38.759,38.8384,445427.0
2021-10-01,39.1004,40.061,38.3288,39.4021,424664.0
2021-10-02,39.1004,40.061,38.3288,39.4021,424664.0
2021-10-03,39.1004,40.061,38.3288,39.4021,424664.0
2021-10-04,38.9098,39.3386,37.7825,38.2033,775628.0
2021-10-05,38.2509,39.545,37.7269,39.3544,531760.0
2021-10-06,38.7828,39.5767,38.4652,39.1163,279193.0
2021-10-07,39.5767,40.2198,39.2823,39.4021,357677.0
2021-10-08,39.4259,40.061,39.1242,39.8625,518832.0
2021-10-09,39.4259,40.061,39.1242,39.8625,518832.0
2021-10-10,39.4259,40.061,39.1242,39.8625,518832.0
2021-10-11,39.6799,40.1047,38.7352,38.7352,558052.0
2021-10-12,38.4494,38.5129,36.544,36.6869,807432.0
2021-10-13,36.6948,37.1196,36.0438,36.6551,736402.0
2021-10-14,37.5761,38.108,37.0203,37.9095,642442.0
2021-10-15,38.4732,38.5843,37.4967,37.4967,707929.0
2021-10-16,38.4732,38.5843,37.4967,37.4967,707929.0
2021-10-17,38.4732,38.5843,37.4967,37.4967,707929.0
2021-10-18,37.3141,37.5364,36.9449,37.1235,470864.0
2021-10-19,37.4649,38.1794,37.2585,38.1715,385815.0
2021-10-20,38.3303,38.7034,38.1397,38.2668,302919.0
2021-10-21,38.4891,38.9416,38.0683,38.9337,429844.0
2021-10-22,38.9972,39.9975,38.9019,39.9896,540405.0
2021-10-23,38.9972,39.9975,38.9019,39.9896,540405.0
2021-10-24,38.9972,39.9975,38.9019,39.9896,540405.0
2021-10-25,40.0293,40.4183,39.0369,40.3786,680687.0
2021-10-26,40.6961,41.0336,40.3475,40.6723,654395.0
2021-10-27,40.2833,40.4897,37.8698,37.9016,1190877.0
2021-10-28,37.9095,39.3941,37.9016,38.5049,870740.0
2021-10-29,38.5685,39.5926,38.4652,39.3306,481902.0
2021-10-30,38.5685,39.5926,38.4652,39.3306,481902.0
2021-10-31,38.5685,39.5926,38.4652,39.3306,481902.0
2021-11-01,39.7196,40.1483,38.9456,39.3068,665979.0
2021-11-02,39.2989,39.6323,38.9575,39.6164,637846.0
2021-11-03,39.3068,41.1725,39.3068,40.5612,578292.0
2021-11-04,40.1166,40.5532,39.3981,39.9816,571922.0
2021-11-05,40.4183,40.8391,39.9022,39.9896,508050.0
2021-11-06,40.4183,40.8391,39.9022,39.9896,508050.0
2021-11-07,40.4183,40.8391,39.9022,39.9896,508050.0
2021-11-08,40.1325,41.6171,40.0293,41.2995,637739.0
2021-11-09,41.1804,41.498,40.6187,40.9661,466603.0
2021-11-10,40.7755,40.9007,39.7831,40.1722,437326.0
2021-11-11,40.2833,40.6406,40.0888,40.4739,323257.0
2021-11-12,40.9264,40.9264,40.3706,40.5691,345929.0
2021-11-13,40.9264,40.9264,40.3706,40.5691,345929.0
2021-11-14,40.9264,40.9264,40.3706,40.5691,345929.0
2021-11-15,40.6989,41.0394,39.9285,40.561,447040.0
2021-11-16,40.5448,41.0151,40.1474,40.5448,292206.0
2021-11-17,40.3745,40.3907,39.7184,40.2123,553869.0
2021-11-18,40.3664,40.5367,39.3041,39.9366,402255.0
2021-11-19,39.6447,40.2366,39.4176,39.7906,635106.0
2021-11-20,39.6447,40.2366,39.4176,39.7906,635106.0
2021-11-21,39.6447,40.2366,39.4176,39.7906,635106.0
2021-11-22,40.2853,40.5772,39.3041,39.3933,334258.0
2021-11-23,39.3122,40.1799,39.0852,40.0582,419802.0
2021-11-24,39.9204,40.1393,39.5514,39.7744,225283.0
2021-11-25,39.9204,40.1393,39.5514,39.7744,225283.0
2021-11-26,38.6473,38.9149,37.9378,38.3635,398103.0
2021-11-27,38.6473,38.9149,37.9378,38.3635,398103.0
2021-11-28,38.6473,38.9149,37.9378,38.3635,398103.0
2021-11-29,38.9554,39.1176,38.1364,38.4851,365359.0
2021-11-30,38.031,38.2013,35.9551,36.2714,742185.0
2021-12-01,37.1796,37.2931,34.9172,34.982,1096533.0
2021-12-02,35.4199,36.9606,35.1466,36.839,855900.0
2021-12-03,36.7903,36.9768,35.1929,35.6794,604503.0
2021-12-04,36.7903,36.9768,35.1929,35.6794,604503.0
2021-12-05,36.7903,36.9768,35.1929,35.6794,604503.0
2021-12-06,36.3768,36.6525,35.7443,36.1092,424530.0
2021-12-07,36.7336,37.5364,36.5227,37.0255,368393.0
2021-12-08,37.0741,37.3782,36.7092,37.1309,249248.0
2021-12-09,36.7336,37.2363,36.6119,36.6363,281410.0
2021-12-10,36.8714,37.0904,35.9957,36.1903,293893.0
2021-12-11,36.8714,37.0904,35.9957,36.1903,293893.0
2021-12-12,36.8714,37.0904,35.9957,36.1903,293893.0
2021-12-13,36.1254,36.3362,35.724,35.8659,599036.0
2021-12-14,35.6794,37.0012,35.4929,36.7903,936165.0
2021-12-15,36.7579,37.2607,35.8416,37.0823,633781.0
2021-12-16,38.2256,38.7203,37.7715,37.8932,600873.0
2021-12-17,37.4715,38.1607,36.8958,37.0985,821277.0
2021-12-18,37.4715,38.1607,36.8958,37.0985,821277.0
2021-12-19,37.4715,38.1607,36.8958,37.0985,821277.0
2021-12-20,36.2633,36.3849,35.1523,36.1335,521420.0
2021-12-21,36.6606,37.0741,36.3362,37.0498,447309.0
2021-12-22,37.0498,37.2525,36.4416,36.839,449796.0
2021-12-23,37.358,38.4689,37.2323,38.0715,414193.0
2021-12-24,37.358,38.4689,37.2323,38.0715,414193.0
2021-12-25,37.358,38.4689,37.2323,38.0715,414193.0
2021-12-26,37.358,38.4689,37.2323,38.0715,414193.0
2021-12-27,38.031,39.1095,37.9175,39.0771,441165.0
2021-12-28,39.0852,39.4014,38.777,38.8338,291980.0
2021-12-29,38.7203,39.2149,38.5419,38.6392,269711.0
2021-12-30,38.7446,39.1257,38.4527,38.5094,236548.0
2021-12-31,38.4365,38.8987,38.4365,38.6311,256159.0
2022-01-01,38.4365,38.8987,38.4365,38.6311,256159.0
2022-01-02,38.4365,38.8987,38.4365,38.6311,256159.0
2022-01-03,38.8824,39.3203,38.3635,38.6148,276716.0
2022-01-04,38.104,38.8819,38.104,38.5013,448522.0
2022-01-05,38.55,39.296,37.6418,37.6904,487063.0
2022-01-06,37.9094,38.5338,37.8121,38.2337,304578.0
2022-01-07,38.1283,38.4851,37.658,38.0229,556383.0
2022-01-08,38.1283,38.4851,37.658,38.0229,556383.0
2022-01-09,38.1283,38.4851,37.658,38.0229,556383.0
2022-01-10,37.804,37.9256,36.8958,37.4147,623016.0
2022-01-11,37.5769,38.5905,36.9363,38.4851,799343.0
2022-01-12,38.8581,38.923,37.2404,37.4796,669469.0
2022-01-13,37.7877,38.3391,37.3661,37.5039,498888.0
2022-01-14,37.2607,37.4715,36.6282,37.2201,371074.0
2022-01-15,37.2607,37.4715,36.6282,37.2201,371074.0
2022-01-16,37.2607,37.4715,36.6282,37.2201,371074.0
2022-01-17,37.2607,37.4715,36.6282,37.2201,371074.0
2022-01-18,36.9282,37.8769,36.0362,36.1741,548333.0
2022-01-19,36.3849,36.5695,35.72,35.874,680840.0
2022-01-20,36.1173,36.766,35.128,35.1604,587795.0
2022-01-21,34.9983,34.9983,33.9441,34.2441,871652.0
2022-01-22,34.9983,34.9983,33.9441,34.2441,871652.0
2022-01-23,34.9983,34.9983,33.9441,34.2441,871652.0
2022-01-24,33.3927,34.3495,32.5899,34.236,696561.0
2022-01-25,33.8306,34.5523,32.671,34.0576,803330.0
2022-01-26,34.9739,35.2172,33.1251,33.5873,813430.0
2022-01-27,34.1144,34.7388,33.2954,33.4657,511909.0
2022-01-28,33.2954,33.79,32.525,33.7576,599126.0
2022-01-29,33.2954,33.79,32.525,33.7576,599126.0
2022-01-30,33.2954,33.79,32.525,33.7576,599126.0
2022-01-31,33.5549,35.0915,33.5549,35.0388,721869.0
2022-02-01,35.4767,35.5578,34.609,35.1118,808537.0
2022-02-02,35.274,35.6794,33.6522,34.0171,1261151.0
2022-02-03,34.0171,34.5401,33.4332,33.5224,1087521.0
2022-02-04,33.5224,33.9765,33.0035,33.6278,656357.0
2022-02-05,33.5224,33.9765,33.0035,33.6278,656357.0
2022-02-06,33.5224,33.9765,33.0035,33.6278,656357.0
2022-02-07,33.7738,34.3739,33.7251,33.9765,780073.0
2022-02-08,34.0657,34.7307,34.0657,34.3414,849902.0
2022-02-09,34.8199,35.4118,34.6659,34.8523,740186.0
2022-02-10,34.4793,35.0145,33.8062,33.9684,1092950.0
2022-02-11,33.9684,34.8147,32.8429,33.5199,847776.0
2022-02-12,33.9684,34.8147,32.8429,33.5199,847776.0
2022-02-13,33.9684,34.8147,32.8429,33.5199,847776.0
2022-02-14,33.4268,33.708,32.936,33.1814,652849.0
2022-02-15,33.7484,34.2477,33.2999,33.833,578913.0
2022-02-16,33.6553,34.4847,33.6469,34.2223,488864.0
2022-02-17,33.8838,34.1715,32.4367,32.5467,954877.0
2022-02-18,32.3944,33.173,32.3944,32.9276,680175.0
2022-02-19,32.3944,33.173,32.3944,32.9276,680175.0
2022-02-20,32.3944,33.173,32.3944,32.9276,680175.0
2022-02-21,32.3944,33.173,32.3944,32.9276,680175.0
2022-02-22,32.7245,32.9783,31.9205,32.2929,601728.0
2022-02-23,32.5637,32.8175,31.3535,31.362,630515.0
2022-02-24,30.2703,31.3874,29.9318,31.2181,1075112.0
2022-02-25,31.4043,32.6144,31.4043,32.5637,725454.0
2022-02-26,31.4043,32.6144,31.4043,32.5637,725454.0
2022-02-27,31.4043,32.6144,31.4043,32.5637,725454.0
2022-02-28,32.039,32.7837,31.9628,32.2506,725531.0
2022-03-01,31.9967,32.2166,30.9135,31.2012,662175.0
2022-03-02,31.5397,32.7625,31.5397,32.4029,814479.0
2022-03-03,32.479,32.6568,31.5482,31.8274,560206.0
2022-03-04,31.3028,31.3705,30.6935,31.1843,579250.0
2022-03-05,31.3028,31.3705,30.6935,31.1843,579250.0
2022-03-06,31.3028,31.3705,30.6935,31.1843,579250.0
2022-03-07,30.9643,31.0742,29.2151,29.2548,941987.0
2022-03-08,29.3479,30.0757,28.7132,28.9417,1061936.0
2022-03-09,29.8049,30.795,29.7964,30.3126,660231.0
2022-03-10,29.7118,30.9643,29.5679,30.8289,733034.0
2022-03-11,31.032,31.4128,30.2534,30.2873,492144.0
2022-03-12,31.032,31.4128,30.2534,30.2873,492144.0
2022-03-13,31.032,31.4128,30.2534,30.2873,492144.0
2022-03-14,30.6511,31.142,30.4057,30.7527,581368.0
2022-03-15,30.9389,31.4382,30.5157,30.795,707836.0
2022-03-16,31.2774,32.3183,31.0066,32.0136,768788.0
2022-03-17,31.7259,32.6948,31.4806,32.6229,682064.0
2022-03-18,32.716,33.046,32.1575,32.6821,1013824.0
2022-03-19,32.716,33.046,32.1575,32.6821,1013824.0
2022-03-20,32.716,33.046,32.1575,32.6821,1013824.0
2022-03-21,32.7075,33.0799,31.9374,32.1829,469666.0
2022-03-22,32.4283,33.063,32.3524,32.4621,478740.0
2022-03-23,32.1575,32.2294,31.5397,31.7005,380230.0
2022-03-24,31.8613,32.496,31.6413,32.496,411338.0
2022-03-25,32.496,32.8006,32.2759,32.5383,422775.0
2022-03-26,32.496,32.8006,32.2759,32.5383,422775.0
2022-03-27,32.496,32.8006,32.2759,32.5383,422775.0
2022-03-28,32.5383,32.6652,32.0221,32.5806,397971.0
2022-03-29,33.063,33.8161,33.063,33.723,427320.0
2022-03-30,33.9769,34.2477,33.5115,33.7907,477423.0
2022-03-31,33.7907,34.1292,33.2618,33.2999,516219.0
2022-04-01,33.613,33.723,33.1053,33.4945,407491.0
2022-04-02,33.613,33.723,33.1053,33.4945,407491.0
2022-04-03,33.613,33.723,33.1053,33.4945,407491.0
2022-04-04,33.6299,33.6299,33.2491,33.4099,661733.0
2022-04-05,33.2322,33.4268,32.7075,32.9022,402292.0
2022-04-06,32.4875,32.7752,31.709,31.9544,495661.0
2022-04-07,31.819,32.6398,31.4382,32.4029,666230.0
2022-04-08,32.4283,33.222,32.3098,32.479,452216.0
2022-04-09,32.4283,33.222,32.3098,32.479,452216.0
2022-04-10,32.4283,33.222,32.3098,32.479,452216.0
2022-04-11,32.3944,32.5975,31.949,32.3267,341897.0
2022-04-12,32.479,32.8599,31.7216,31.9374,343791.0
2022-04-13,31.6582,31.9036,31.5059,31.7597,415097.0
2022-04-14,31.8951,32.2421,31.4297,31.5651,391815.0
2022-04-15,31.8951,32.2421,31.4297,31.5651,391815.0
2022-04-16,31.8951,32.2421,31.4297,31.5651,391815.0
2022-04-17,31.8951,32.2421,31.4297,31.5651,391815.0
2022-04-18,31.4212,31.6497,30.7865,30.905,537376.0
2022-04-19,30.8373,32.7329,30.8373,32.716,473882.0
2022-04-20,32.936,32.9783,32.5383,32.6398,392625.0
2022-04-21,32.8852,33.0376,31.9967,32.1405,413080.0
2022-04-22,32.1152,32.1575,31.125,31.1589,525004.0
2022-04-23,32.1152,32.1575,31.125,31.1589,525004.0
2022-04-24,32.1152,32.1575,31.125,31.1589,525004.0
2022-04-25,31.142,31.6243,30.4057,31.6074,582233.0
2022-04-26,31.2351,31.6243,30.2534,30.2957,551965.0
2022-04-27,29.771,29.9741,28.3409,28.5609,914032.0
2022-04-28,28.6878,28.8402,27.5116,28.434,714850.0
2022-04-29,28.2732,28.7132,27.1392,27.1984,592797.0
2022-04-30,28.2732,28.7132,27.1392,27.1984,592797.0
2022-05-01,28.2732,28.7132,27.1392,27.1984,592797.0
2022-05-02,27.3169,28.4678,27.2069,28.3917,752266.0
2022-05-03,28.3917,29.0856,28.1209,28.6032,684148.0
2022-05-04,28.5355,30.1095,28.2224,30.0418,660863.0
2022-05-05,29.4495,29.5341,28.3324,28.8656,435303.0
2022-05-06,28.6117,29.0263,28.0616,28.654,447005.0
2022-05-07,28.6117,29.0263,28.0616,28.654,447005.0
2022-05-08,28.6117,29.0263,28.0616,28.654,447005.0
2022-05-09,28.2393,29.4283,28.1716,28.9163,825721.0
2022-05-10,29.3733,29.5002,27.5285,28.2647,745261.0
2022-05-11,28.4255,28.9671,27.5962,27.7147,616968.0
2022-05-12,27.4185,28.6878,27.2747,28.6878,789440.0
2022-05-13,29.1871,30.0503,28.984,29.8557,716934.0
2022-05-14,29.1871,30.0503,28.984,29.8557,716934.0
2022-05-15,29.1871,30.0503,28.984,29.8557,716934.0
2022-05-16,29.5011,30.1843,29.1551,29.8643,726233.0
2022-05-17,30.5735,31.4211,30.2449,31.2827,447920.0
2022-05-18,30.8243,31.1703,30.2795,30.5043,886446.0
2022-05-19,30.1584,30.807,30.0648,30.6687,672808.0
2022-05-20,31.0319,31.2741,29.9249,30.7551,535082.0
2022-05-21,31.0319,31.2741,29.9249,30.7551,535082.0
2022-05-22,31.0319,31.2741,29.9249,30.7551,535082.0
2022-05-23,31.0924,31.2222,30.6384,30.9368,449546.0
2022-05-24,30.7033,30.9195,30.1886,30.9022,433002.0
2022-05-25,30.7724,31.5941,30.6427,31.4816,354765.0
2022-05-26,31.473,32.4763,31.473,32.4244,343654.0
2022-05-27,32.7098,33.4536,32.7098,33.4276,356122.0
2022-05-28,32.7098,33.4536,32.7098,33.4276,356122.0
2022-05-29,32.7098,33.4536,32.7098,33.4276,356122.0
2022-05-30,32.7098,33.4536,32.7098,33.4276,356122.0
2022-05-31,33.3757,33.4579,32.7357,33.2201,399168.0
2022-06-01,33.2633,33.4623,32.5627,33.0125,349870.0
2022-06-02,33.1768,33.8341,33.073,33.8168,402721.0
2022-06-03,33.5747,33.6784,33.2719,33.5141,300690.0
2022-06-04,33.5747,33.6784,33.2719,33.5141,300690.0
2022-06-05,33.5747,33.6784,33.2719,33.5141,300690.0
2022-06-06,33.7476,33.9639,33.5487,33.7044,324199.0
2022-06-07,33.3498,33.8774,33.2201,33.8428,344105.0
2022-06-08,33.3152,34.0071,33.3065,33.5314,487916.0
2022-06-09,33.5487,33.6611,32.9606,33.0038,428441.0
2022-06-10,32.3119,32.5411,30.833,31.2827,812015.0
2022-06-11,32.3119,32.5411,30.833,31.2827,812015.0
2022-06-12,32.3119,32.5411,30.833,31.2827,812015.0
2022-06-13,30.2622,30.4005,29.6524,30.0719,891122.0
2022-06-14,30.2449,30.6557,29.8557,30.2362,752618.0
2022-06-15,30.5995,31.1357,30.2189,30.5303,618719.0
2022-06-16,29.8211,29.8211,28.9843,29.4232,595257.0
2022-06-17,29.4838,30.167,29.3108,29.8384,1232460.0
2022-06-18,29.4838,30.167,29.3108,29.8384,1232460.0
2022-06-19,29.4838,30.167,29.3108,29.8384,1232460.0
2022-06-20,29.4838,30.167,29.3108,29.8384,1232460.0
2022-06-21,30.7033,31.0146,30.3141,30.7033,685653.0
2022-06-22,30.167,30.7638,30.167,30.4611,302836.0
2022-06-23,30.487,31.2914,30.487,31.2654,661456.0
2022-06-24,31.5768,32.8828,31.3779,32.6752,1346260.0
2022-06-25,31.5768,32.8828,31.3779,32.6752,1346260.0
2022-06-26,31.5768,32.8828,31.3779,32.6752,1346260.0
2022-06-27,32.9087,33.2114,32.5282,32.753,602080.0
2022-06-28,33.0817,33.1768,31.9919,32.1476,469245.0
2022-06-29,31.7757,31.7757,30.1324,30.2535,756520.0
2022-06-30,29.674,31.1357,29.5372,30.7638,573092.0
2022-07-01,30.6168,31.2568,30.4524,31.0492,354522.0
2022-07-02,30.6168,31.2568,30.4524,31.0492,354522.0
2022-07-03,30.6168,31.2568,30.4524,31.0492,354522.0
2022-07-04,30.6168,31.2568,30.4524,31.0492,354522.0
2022-07-05,30.5476,32.26,30.2146,32.26,432869.0
2022-07-06,32.2254,32.606,31.4816,31.8017,669167.0
2022-07-07,32.0006,32.4676,31.9746,32.3379,293107.0
2022-07-08,32.4676,32.4676,31.5638,31.8103,229554.0
2022-07-09,32.4676,32.4676,31.5638,31.8103,229554.0
2022-07-10,32.4676,32.4676,31.5638,31.8103,229554.0
2022-07-11,31.1011,31.4903,30.807,31.3346,340754.0
2022-07-12,31.3173,31.9487,31.153,31.326,264753.0
2022-07-13,30.833,30.9454,30.0316,30.686,520221.0
2022-07-14,30.0113,30.5605,29.9681,30.4005,348315.0
2022-07-15,30.9887,31.1962,30.4438,30.9108,463445.0
2022-07-16,30.9887,31.1962,30.4438,30.9108,463445.0
2022-07-17,30.9887,31.1962,30.4438,30.9108,463445.0
2022-07-18,31.2654,31.326,30.2881,30.366,355060.0
2022-07-19,30.7897,31.7411,30.7897,31.5941,395041.0
2022-07-20,31.6114,32.3552,31.5422,32.2254,307614.0
2022-07-21,32.1044,32.58,31.8103,32.5454,234149.0
2022-07-22,32.8568,32.926,32.1433,32.3725,316000.0
2022-07-23,32.8568,32.926,32.1433,32.3725,316000.0
2022-07-24,32.8568,32.926,32.1433,32.3725,316000.0
2022-07-25,32.433,32.7963,32.0568,32.779,393838.0
2022-07-26,32.5195,32.7444,32.2081,32.3292,245143.0
2022-07-27,32.6406,33.4017,32.4676,33.1941,293382.0
2022-07-28,33.4017,34.1628,33.0557,34.0849,320428.0
2022-07-29,34.0157,34.8979,33.9898,34.3876,435412.0
2022-07-30,34.0157,34.8979,33.9898,34.3876,435412.0
2022-07-31,34.0157,34.8979,33.9898,34.3876,435412.0
2022-08-01,34.0244,35.1833,33.8947,35.045,319272.0
2022-08-02,34.6385,35.0277,34.4136,34.6298,375580.0
2022-08-03,32.9346,33.5963,31.7152,33.3411,734710.0
2022-08-04,33.7303,34.4655,33.0471,33.1855,395914.0
2022-08-05,33.0817,33.3757,32.139,32.2427,634725.0
2022-08-06,33.0817,33.3757,32.139,32.2427,634725.0
2022-08-07,33.0817,33.3757,32.139,32.2427,634725.0
2022-08-08,32.3119,32.8352,32.1822,32.6233,895420.0
2022-08-09,32.5541,32.5785,31.5854,31.8535,359319.0
2022-08-10,32.6406,33.0038,32.433,32.9087,355187.0
2022-08-11,32.9779,33.3757,32.9346,33.1855,356304.0
2022-08-12,33.4103,34.033,33.099,33.9984,1031336.0
