,CTBI US Equity,CTBI US Equity,CTBI US Equity,CTBI US Equity,CTBI US Equity
2023-08-13,37.3032,37.4674,37.2453,37.4577,31263.0
2023-08-14,37.2742,37.3708,36.6465,36.8204,28375.0
2023-08-15,36.4534,36.4534,35.9899,36.0189,32681.0
2023-08-16,35.9802,36.2651,35.5071,35.6905,29022.0
2023-08-17,35.7292,35.874,35.5264,35.7388,31978.0
2023-08-18,35.536,36.0092,35.3815,35.6616,32580.0
2023-08-19,35.536,36.0092,35.3815,35.6616,32580.0
2023-08-20,35.536,36.0092,35.3815,35.6616,32580.0
2023-08-21,35.7099,35.7099,34.8504,34.9084,33369.0
2023-08-22,34.7925,34.9567,33.8075,33.8462,53960.0
2023-08-23,33.8075,35.087,33.8075,34.1069,46109.0
2023-08-24,33.9137,34.5945,33.9137,34.3869,32335.0
2023-08-25,34.4738,34.4738,33.7786,34.1262,25088.0
2023-08-26,34.4738,34.4738,33.7786,34.1262,25088.0
2023-08-27,34.4738,34.4738,33.7786,34.1262,25088.0
2023-08-28,34.3869,35.1305,34.2228,34.7828,30975.0
2023-08-29,34.8311,34.8311,34.5704,34.6766,22314.0
2023-08-30,34.7732,34.9277,34.3386,34.3773,17869.0
2023-08-31,34.4835,35.3955,34.0972,34.2807,76926.0
2023-09-01,34.5414,35.2463,34.5414,35.0822,24821.0
2023-09-02,34.5414,35.2463,34.5414,35.0822,24821.0
2023-09-03,34.5414,35.2463,34.5414,35.0822,24821.0
2023-09-04,34.5414,35.2463,34.5414,35.0822,24821.0
2023-09-05,34.8891,35.0532,34.5125,34.6573,38762.0
2023-09-06,34.5994,35.0049,34.1841,34.2517,47509.0
2023-09-07,34.0586,34.5318,34.0007,34.329,63174.0
2023-09-08,34.329,34.6428,34.0586,34.5414,24731.0
2023-09-09,34.329,34.6428,34.0586,34.5414,24731.0
2023-09-10,34.329,34.6428,34.0586,34.5414,24731.0
2023-09-11,34.6573,34.7925,34.3135,34.6959,94512.0
2023-09-12,34.5414,35.0242,34.3869,34.7152,23309.0
2023-09-13,34.667,34.9953,34.2034,34.4449,57813.0
2023-09-14,34.8362,34.9633,34.6796,34.9633,59364.0
2023-09-15,34.9829,35.4623,34.2394,34.2981,255027.0
2023-09-16,34.9829,35.4623,34.2394,34.2981,255027.0
2023-09-17,34.9829,35.4623,34.2394,34.2981,255027.0
2023-09-18,34.4742,34.8068,33.5546,33.6329,54881.0
2023-09-19,33.9949,33.9949,33.4862,33.6329,61907.0
2023-09-20,33.8481,34.2003,33.4764,33.5155,29904.0
2023-09-21,33.3198,33.5938,33.0655,33.2905,29490.0
2023-09-22,33.359,34.1025,32.8111,33.1144,52191.0
2023-09-23,33.359,34.1025,32.8111,33.1144,52191.0
2023-09-24,33.359,34.1025,32.8111,33.1144,52191.0
2023-09-25,33.1242,33.672,32.7525,33.6231,37443.0
2023-09-26,33.2807,33.8383,33.2807,33.3981,36202.0
2023-09-27,33.4372,33.5722,33.1262,33.2122,38712.0
2023-09-28,33.2122,33.9264,33.0753,33.4764,30778.0
2023-09-29,33.6231,33.8481,33.359,33.5155,34193.0
2023-09-30,33.6231,33.8481,33.359,33.5155,34193.0
2023-10-01,33.6231,33.8481,33.359,33.5155,34193.0
2023-10-02,33.6231,33.8872,33.1731,33.7796,64329.0
2023-10-03,33.5742,33.7014,33.244,33.4959,69037.0
2023-10-04,33.5253,33.9459,33.2122,33.7894,52283.0
2023-10-05,33.7209,34.484,33.7209,34.3666,45526.0
2023-10-06,34.1416,34.7873,33.9459,34.3275,47484.0
2023-10-07,34.1416,34.7873,33.9459,34.3275,47484.0
2023-10-08,34.1416,34.7873,33.9459,34.3275,47484.0
2023-10-09,33.9949,34.854,33.9949,34.4057,42665.0
2023-10-10,34.6405,34.9144,34.5036,34.572,27762.0
2023-10-11,34.709,34.9438,34.2981,34.6894,26307.0
2023-10-12,34.6992,34.6992,34.1122,34.3764,48145.0
2023-10-13,34.5329,34.6748,33.6525,33.672,24645.0
2023-10-14,34.5329,34.6748,33.6525,33.672,24645.0
2023-10-15,34.5329,34.6748,33.6525,33.672,24645.0
2023-10-16,33.8775,34.4057,33.8775,34.3177,30339.0
2023-10-17,34.1416,34.9829,34.0144,34.6796,49972.0
2023-10-18,34.797,35.4427,34.5818,34.8851,31107.0
2023-10-19,35.0416,36.196,34.7491,35.9514,55261.0
2023-10-20,36.1079,36.1666,35.5503,35.7068,64805.0
2023-10-21,36.1079,36.1666,35.5503,35.7068,64805.0
2023-10-22,36.1079,36.1666,35.5503,35.7068,64805.0
2023-10-23,35.4623,36.1177,35.3742,35.5601,49359.0
2023-10-24,35.6286,35.8242,35.2177,35.7655,51852.0
2023-10-25,35.472,36.9981,35.3546,36.5677,46976.0
2023-10-26,36.4112,37.1742,36.3623,36.8221,39764.0
2023-10-27,36.6264,36.8759,36.3036,36.4894,50630.0
2023-10-28,36.6264,36.8759,36.3036,36.4894,50630.0
2023-10-29,36.6264,36.8759,36.3036,36.4894,50630.0
2023-10-30,36.6851,36.8221,36.3036,36.4503,55925.0
2023-10-31,36.5677,36.8221,36.2057,36.7438,35024.0
2023-11-01,36.5481,36.8221,36.1177,36.4112,38802.0
2023-11-02,36.6851,38.1623,36.6851,38.1623,45538.0
2023-11-03,38.9351,39.571,38.627,39.0916,105853.0
2023-11-04,38.9351,39.571,38.627,39.0916,105853.0
2023-11-05,38.9351,39.571,38.627,39.0916,105853.0
2023-11-06,39.2775,39.2775,38.8862,39.0329,35590.0
2023-11-07,38.896,39.1405,38.6905,38.9742,28744.0
2023-11-08,38.8764,38.9351,38.0547,38.3188,28547.0
2023-11-09,38.4166,38.5438,37.8688,38.0155,26380.0
2023-11-10,38.1036,38.3188,37.8297,38.1036,30782.0
2023-11-11,38.1036,38.3188,37.8297,38.1036,30782.0
2023-11-12,38.1036,38.3188,37.8297,38.1036,30782.0
2023-11-13,37.9275,38.3677,37.5949,38.3677,24908.0
2023-11-14,39.2286,40.5101,39.2286,40.4906,65252.0
2023-11-15,40.5101,40.6666,39.8547,40.0308,41446.0
2023-11-16,40.2362,40.2949,39.434,39.7373,36089.0
2023-11-17,40.0699,40.3145,39.5514,40.109,35966.0
2023-11-18,40.0699,40.3145,39.5514,40.109,35966.0
2023-11-19,40.0699,40.3145,39.5514,40.109,35966.0
2023-11-20,40.0503,40.0503,39.4732,39.8938,37618.0
2023-11-21,39.9036,39.9036,38.7982,38.7982,21439.0
2023-11-22,39.1503,39.1503,38.7101,38.9253,24468.0
2023-11-23,39.1503,39.1503,38.7101,38.9253,24468.0
2023-11-24,38.8569,39.1797,38.6416,39.1699,7456.0
2023-11-25,38.8569,39.1797,38.6416,39.1699,7456.0
2023-11-26,38.8569,39.1797,38.6416,39.1699,7456.0
2023-11-27,38.9938,39.0427,38.6514,38.8862,20548.0
2023-11-28,38.7199,38.9155,38.6221,38.8079,24871.0
2023-11-29,39.0329,39.659,38.9742,39.209,30604.0
2023-11-30,39.5221,39.571,38.7884,38.9253,36211.0
2023-12-01,38.7003,40.5982,38.6318,40.4612,96472.0
2023-12-02,38.7003,40.5982,38.6318,40.4612,96472.0
2023-12-03,38.7003,40.5982,38.6318,40.4612,96472.0
2023-12-04,40.1775,41.1656,40.1775,41.1656,44522.0
2023-12-05,41.4493,41.9188,40.7547,40.8036,24460.0
2023-12-06,41.1264,41.6254,40.109,40.2362,77741.0
2023-12-07,40.5395,41.1264,40.4221,41.0384,28361.0
2023-12-08,40.8134,41.4101,40.8134,41.1949,16546.0
2023-12-09,40.8134,41.4101,40.8134,41.1949,16546.0
2023-12-10,40.8134,41.4101,40.8134,41.1949,16546.0
2023-12-11,41.459,41.596,41.283,41.4884,25889.0
2023-12-12,41.3612,41.4493,40.833,40.833,33874.0
2023-12-13,41.0775,43.0341,40.5737,42.9362,79807.0
2023-12-14,43.7173,44.4093,42.4419,42.8176,108446.0
2023-12-15,43.0845,43.391,42.2689,42.699,115328.0
2023-12-16,43.0845,43.391,42.2689,42.699,115328.0
2023-12-17,43.0845,43.391,42.2689,42.699,115328.0
2023-12-18,42.7781,43.0549,42.3134,43.0549,43463.0
2023-12-19,43.134,44.0781,43.0796,43.9051,106072.0
2023-12-20,43.6579,45.22,42.956,43.5393,95186.0
2023-12-21,43.6085,44.4291,43.2328,43.7964,52923.0
2023-12-22,44.0929,44.4884,43.7964,43.9842,36633.0
2023-12-23,44.0929,44.4884,43.7964,43.9842,36633.0
2023-12-24,44.0929,44.4884,43.7964,43.9842,36633.0
2023-12-25,44.0929,44.4884,43.7964,43.9842,36633.0
2023-12-26,43.8458,44.4785,43.8458,44.4291,29913.0
2023-12-27,44.4884,44.4884,44.0732,44.2808,33540.0
2023-12-28,44.3104,44.4686,44.0237,44.2412,29650.0
2023-12-29,44.0732,44.0929,43.3119,43.3614,34550.0
2023-12-30,44.0732,44.0929,43.3119,43.3614,34550.0
2023-12-31,44.0732,44.0929,43.3119,43.3614,34550.0
2024-01-01,44.0732,44.0929,43.3119,43.3614,34550.0
2024-01-02,43.3811,43.8754,43.0976,43.48,52203.0
2024-01-03,43.3119,43.6283,42.2244,42.2442,54714.0
2024-01-04,42.4222,42.8918,42.3332,42.3628,32712.0
2024-01-05,42.2145,42.8226,41.9674,42.0662,44052.0
2024-01-06,42.2145,42.8226,41.9674,42.0662,44052.0
2024-01-07,42.2145,42.8226,41.9674,42.0662,44052.0
2024-01-08,42.0564,42.0564,41.1478,41.7103,23996.0
2024-01-09,41.2753,41.4138,40.8799,41.0677,30557.0
2024-01-10,40.8502,41.6214,40.6822,41.1864,31379.0
2024-01-11,40.8898,41.1369,39.854,40.7019,37098.0
2024-01-12,41.1765,41.1765,40.089,40.3559,27482.0
2024-01-13,41.1765,41.1765,40.089,40.3559,27482.0
2024-01-14,41.1765,41.1765,40.089,40.3559,27482.0
2024-01-15,41.1765,41.1765,40.089,40.3559,27482.0
2024-01-16,40.0396,40.1951,39.4958,39.8221,40426.0
2024-01-17,38.9125,39.5523,38.5517,39.219,35402.0
2024-01-18,39.0905,39.2487,38.7494,39.0905,26934.0
2024-01-19,39.3475,40.3361,38.9333,40.178,46719.0
2024-01-20,39.3475,40.3361,38.9333,40.178,46719.0
2024-01-21,39.3475,40.3361,38.9333,40.178,46719.0
2024-01-22,40.178,41.5225,40.178,41.5225,44387.0
2024-01-23,41.6708,41.7499,40.7464,40.8206,40635.0
2024-01-24,41.1765,41.5966,40.954,41.2061,30635.0
2024-01-25,41.651,41.651,40.5933,41.5917,54215.0
2024-01-26,42.0168,42.3134,41.3841,41.3841,32955.0
2024-01-27,42.0168,42.3134,41.3841,41.3841,32955.0
2024-01-28,42.0168,42.3134,41.3841,41.3841,32955.0
2024-01-29,41.2951,41.7103,40.9689,41.5225,64697.0
2024-01-30,41.6214,41.829,41.4434,41.5719,21829.0
2024-01-31,41.4731,41.6906,40.8156,41.0282,88062.0
2024-02-01,41.0381,41.2753,39.6297,40.8403,73523.0
2024-02-02,40.5339,41.1468,40.4795,40.6031,41422.0
2024-02-03,40.5339,41.1468,40.4795,40.6031,41422.0
2024-02-04,40.5339,41.1468,40.4795,40.6031,41422.0
2024-02-05,40.5339,40.6327,39.9605,39.9704,50549.0
2024-02-06,39.743,40.0247,39.2337,39.4661,51131.0
2024-02-07,39.4068,39.4068,38.4874,38.9026,52400.0
2024-02-08,38.8235,39.3772,38.7247,39.0905,39185.0
2024-02-09,39.0806,39.9011,38.6776,39.6738,48670.0
2024-02-10,39.0806,39.9011,38.6776,39.6738,48670.0
2024-02-11,39.0806,39.9011,38.6776,39.6738,48670.0
2024-02-12,39.7924,40.6921,39.7924,40.2867,55644.0
2024-02-13,39.6243,39.6243,38.003,38.4874,79612.0
2024-02-14,38.8433,39.4266,38.4874,39.1498,44902.0
2024-02-15,39.4859,40.8107,39.1696,40.7217,48765.0
2024-02-16,40.6426,41.0282,40.3757,40.8206,49648.0
2024-02-17,40.6426,41.0282,40.3757,40.8206,49648.0
2024-02-18,40.6426,41.0282,40.3757,40.8206,49648.0
2024-02-19,40.6426,41.0282,40.3757,40.8206,49648.0
2024-02-20,40.5339,41.1666,40.4152,40.5339,52947.0
2024-02-21,40.5339,40.781,39.8616,40.2274,44643.0
2024-02-22,40.0593,40.5438,39.2289,39.5156,45759.0
2024-02-23,39.4859,39.8715,38.6258,39.476,33860.0
2024-02-24,39.4859,39.8715,38.6258,39.476,33860.0
2024-02-25,39.4859,39.8715,38.6258,39.476,33860.0
2024-02-26,39.2289,39.4365,38.695,38.8334,45039.0
2024-02-27,39.2388,39.7825,39.0509,39.3871,29461.0
2024-02-28,39.0015,39.214,38.6851,38.784,41879.0
2024-02-29,39.5156,40.015,38.9175,39.308,59469.0
2024-03-01,39.13,39.2931,38.2957,38.8334,64958.0
2024-03-02,39.13,39.2931,38.2957,38.8334,64958.0
2024-03-03,39.13,39.2931,38.2957,38.8334,64958.0
2024-03-04,39.1201,39.738,38.9965,39.1201,29042.0
2024-03-05,38.8532,39.9456,38.8532,39.9011,108636.0
2024-03-06,39.9011,40.435,39.1844,40.1582,56798.0
2024-03-07,40.4844,40.5042,40.0297,40.2571,28398.0
2024-03-08,40.6228,40.9788,40.1977,40.4251,26323.0
2024-03-09,40.6228,40.9788,40.1977,40.4251,26323.0
2024-03-10,40.6228,40.9788,40.1977,40.4251,26323.0
2024-03-11,40.5536,40.781,40.3931,40.6624,30016.0
2024-03-12,40.5635,40.5635,39.9901,40.1977,31284.0
2024-03-13,40.1088,40.4844,39.7825,40.0,42762.0
2024-03-14,39.99,39.99,38.69,38.95,40869.0
2024-03-15,38.88,39.77,38.88,39.16,150593.0
2024-03-16,38.88,39.77,38.88,39.16,150593.0
2024-03-17,38.88,39.77,38.88,39.16,150593.0
2024-03-18,39.24,39.2903,38.54,38.63,48315.0
2024-03-19,38.76,39.12,38.76,38.85,52499.0
2024-03-20,38.69,40.75,38.53,40.54,76120.0
2024-03-21,40.55,41.0,40.46,40.96,46210.0
2024-03-22,41.0,41.09,40.25,40.37,36188.0
2024-03-23,41.0,41.09,40.25,40.37,36188.0
2024-03-24,41.0,41.09,40.25,40.37,36188.0
2024-03-25,40.5,40.86,40.4116,40.68,29404.0
2024-03-26,40.68,40.81,39.95,39.95,61919.0
2024-03-27,40.53,42.37,40.38,42.36,73509.0
2024-03-28,42.44,42.81,41.66,42.65,90757.0
2024-03-29,42.44,42.81,41.66,42.65,90757.0
2024-03-30,42.44,42.81,41.66,42.65,90757.0
2024-03-31,42.44,42.81,41.66,42.65,90757.0
2024-04-01,42.29,42.29,41.525,41.68,66567.0
2024-04-02,41.3,41.99,40.9414,41.02,40258.0
2024-04-03,40.84,41.22,40.7,41.0,34275.0
2024-04-04,41.13,41.57,40.74,40.8,40508.0
2024-04-05,40.59,41.14,40.4182,41.03,48159.0
2024-04-06,40.59,41.14,40.4182,41.03,48159.0
2024-04-07,40.59,41.14,40.4182,41.03,48159.0
2024-04-08,41.12,41.77,41.075,41.54,41233.0
