,PRI US Equity,PRI US Equity,PRI US Equity,PRI US Equity,PRI US Equity
2022-08-14,132.7038,134.1382,131.6158,133.5527,133483.0
2022-08-15,131.728,132.8501,130.9474,132.372,92627.0
2022-08-16,131.3084,134.5772,131.3084,134.5285,156257.0
2022-08-17,133.2892,134.5333,131.9622,133.0551,129070.0
2022-08-18,132.2354,133.7674,131.006,133.4551,118338.0
2022-08-19,133.1122,133.5139,130.0457,131.5251,168795.0
2022-08-20,133.1122,133.5139,130.0457,131.5251,168795.0
2022-08-21,133.1122,133.5139,130.0457,131.5251,168795.0
2022-08-22,129.3697,129.3697,128.2137,128.8995,163014.0
2022-08-23,128.8309,129.4187,127.4691,128.1941,171999.0
2022-08-24,128.1745,128.9876,127.6748,128.2235,114021.0
2022-08-25,128.3312,130.7511,127.9638,130.7511,91513.0
2022-08-26,130.4964,130.4964,124.9611,125.0394,83954.0
2022-08-27,130.4964,130.4964,124.9611,125.0394,83954.0
2022-08-28,130.4964,130.4964,124.9611,125.0394,83954.0
2022-08-29,123.7952,124.9904,122.9135,123.9716,85195.0
2022-08-30,124.3536,125.6077,123.8589,124.383,125651.0
2022-08-31,124.8141,127.5091,123.903,124.1773,161447.0
2022-09-01,123.08,123.08,120.7973,121.7574,113765.0
2022-09-02,122.9821,123.8442,120.1311,120.6014,124299.0
2022-09-03,122.9821,123.8442,120.1311,120.6014,124299.0
2022-09-04,122.9821,123.8442,120.1311,120.6014,124299.0
2022-09-05,122.9821,123.8442,120.1311,120.6014,124299.0
2022-09-06,120.9737,120.9737,117.7455,120.3858,123286.0
2022-09-07,120.7777,121.4537,119.4845,120.9835,272935.0
2022-09-08,120.3467,122.6539,119.8568,122.3942,195184.0
2022-09-09,123.4621,125.7938,122.3452,125.686,146530.0
2022-09-10,123.4621,125.7938,122.3452,125.686,146530.0
2022-09-11,123.4621,125.7938,122.3452,125.686,146530.0
2022-09-12,127.1654,128.2627,124.8827,127.9198,147756.0
2022-09-13,125.0492,125.6273,124.3634,125.0394,199733.0
2022-09-14,125.1962,125.1962,123.3837,124.3145,238800.0
2022-09-15,124.4222,127.521,124.0303,126.2935,188487.0
2022-09-16,125.4117,126.3228,124.5202,125.6468,539193.0
2022-09-17,125.4117,126.3228,124.5202,125.6468,539193.0
2022-09-18,125.4117,126.3228,124.5202,125.6468,539193.0
2022-09-19,125.1276,128.4096,124.7651,128.3998,156061.0
2022-09-20,127.3613,128.5272,126.4306,127.5573,168442.0
2022-09-21,128.8309,131.3193,128.2627,128.488,209241.0
2022-09-22,128.2431,129.3991,126.1563,126.2543,270031.0
2022-09-23,124.8239,124.8239,120.6993,121.5615,184081.0
2022-09-24,124.8239,124.8239,120.6993,121.5615,184081.0
2022-09-25,124.8239,124.8239,120.6993,121.5615,184081.0
2022-09-26,120.7287,122.1689,119.6707,119.8666,153413.0
2022-09-27,121.1598,122.061,118.5048,119.4845,151712.0
2022-09-28,119.5335,123.031,119.5335,122.1493,127937.0
2022-09-29,120.3565,121.9338,119.5923,121.6693,118466.0
2022-09-30,121.3655,123.6189,120.3467,120.9443,180261.0
2022-10-01,121.3655,123.6189,120.3467,120.9443,180261.0
2022-10-02,121.3655,123.6189,120.3467,120.9443,180261.0
2022-10-03,122.6979,125.1962,121.0422,124.5888,123232.0
2022-10-04,126.7637,131.6426,126.7637,130.1927,152542.0
2022-10-05,128.2431,129.7224,126.9792,128.4782,201083.0
2022-10-06,128.0569,128.7574,127.6209,128.1843,100090.0
2022-10-07,127.5573,128.3116,124.6671,125.4215,102009.0
2022-10-08,127.5573,128.3116,124.6671,125.4215,102009.0
2022-10-09,127.5573,128.3116,124.6671,125.4215,102009.0
2022-10-10,126.3718,127.2536,125.9212,126.8127,100097.0
2022-10-11,125.9114,129.3207,125.8156,127.2927,153458.0
2022-10-12,127.0282,127.0282,125.8428,125.9995,83897.0
2022-10-13,124.3536,132.8761,124.1773,131.6034,187700.0
2022-10-14,132.6223,133.4355,128.7819,129.3109,98347.0
2022-10-15,132.6223,133.4355,128.7819,129.3109,98347.0
2022-10-16,132.6223,133.4355,128.7819,129.3109,98347.0
2022-10-17,131.3683,132.8281,130.5552,131.4663,125042.0
2022-10-18,134.3074,135.2773,132.9946,134.5425,135811.0
2022-10-19,133.1416,134.3564,131.6916,133.1808,121664.0
2022-10-20,132.7399,133.9351,129.1493,129.84,96995.0
2022-10-21,129.0954,132.8183,128.341,132.4166,133596.0
2022-10-22,129.0954,132.8183,128.341,132.4166,133596.0
2022-10-23,129.0954,132.8183,128.341,132.4166,133596.0
2022-10-24,132.6125,134.5817,132.2207,133.9253,119005.0
2022-10-25,135.101,136.9918,133.4649,136.8155,152951.0
2022-10-26,136.7273,137.9127,135.0912,135.1989,117055.0
2022-10-27,136.3452,137.9715,135.2038,135.2871,117265.0
2022-10-28,136.4922,140.1562,136.4922,140.1268,87322.0
2022-10-29,136.4922,140.1562,136.4922,140.1268,87322.0
2022-10-30,136.4922,140.1562,136.4922,140.1268,87322.0
2022-10-31,139.6664,142.0471,139.0786,141.763,149401.0
2022-11-01,142.6839,142.9533,141.2731,142.4194,97742.0
2022-11-02,141.9001,143.5313,139.1373,139.1863,93442.0
2022-11-03,137.2269,138.6671,135.7672,137.5306,114958.0
2022-11-04,139.3529,141.4543,138.7357,140.3914,122296.0
2022-11-05,139.3529,141.4543,138.7357,140.3914,122296.0
2022-11-06,139.3529,141.4543,138.7357,140.3914,122296.0
2022-11-07,141.9981,141.9981,139.2892,140.3424,152938.0
2022-11-08,140.0093,141.763,138.6083,139.6272,158746.0
2022-11-09,138.5103,139.784,134.5621,135.8945,169978.0
2022-11-10,135.9533,139.6174,134.7581,135.4439,182884.0
2022-11-11,136.1982,136.6391,132.5146,136.6097,156728.0
2022-11-12,136.1982,136.6391,132.5146,136.6097,156728.0
2022-11-13,136.1982,136.6391,132.5146,136.6097,156728.0
2022-11-14,136.8155,137.2465,134.4057,135.777,120957.0
2022-11-15,136.7665,139.3823,136.7665,137.4229,111208.0
2022-11-16,137.4914,137.4914,134.8463,135.3851,98783.0
2022-11-17,133.3179,135.15,132.7596,135.0324,88318.0
2022-11-18,139.2745,140.4404,138.0499,140.2738,182605.0
2022-11-19,139.2745,140.4404,138.0499,140.2738,182605.0
2022-11-20,139.2745,140.4404,138.0499,140.2738,182605.0
2022-11-21,140.677,141.6506,138.3658,141.4146,117427.0
2022-11-22,142.2211,144.3552,142.2211,143.6766,113522.0
2022-11-23,143.7651,143.7651,142.1915,142.3587,93905.0
2022-11-24,143.7651,143.7651,142.1915,142.3587,93905.0
2022-11-25,142.3194,143.4897,142.3194,143.4897,39514.0
2022-11-26,142.3194,143.4897,142.3194,143.4897,39514.0
2022-11-27,142.3194,143.4897,142.3194,143.4897,39514.0
2022-11-28,142.9488,144.3847,142.0637,142.3489,103883.0
2022-11-29,142.0637,143.5783,142.0637,143.4897,86663.0
2022-11-30,143.0668,146.5975,142.757,146.568,172220.0
2022-12-01,146.5189,147.0204,145.378,145.4764,109666.0
2022-12-02,144.7683,145.555,143.9766,144.3159,119236.0
2022-12-03,144.7683,145.555,143.9766,144.3159,119236.0
2022-12-04,144.7683,145.555,143.9766,144.3159,119236.0
2022-12-05,142.1129,142.6538,137.8544,138.4838,114049.0
2022-12-06,139.2214,140.1459,138.3363,140.1262,178705.0
2022-12-07,140.0181,140.5786,137.9134,138.6904,84459.0
2022-12-08,138.9952,139.437,137.707,139.1821,74136.0
2022-12-09,138.4347,138.7149,137.2741,137.6479,95842.0
2022-12-10,138.4347,138.7149,137.2741,137.6479,95842.0
2022-12-11,138.4347,138.7149,137.2741,137.6479,95842.0
2022-12-12,138.3461,138.8969,136.2513,138.8772,94155.0
2022-12-13,141.5228,142.5554,137.5397,138.533,152474.0
2022-12-14,138.6609,141.4244,138.6609,139.0542,141594.0
2022-12-15,136.6447,138.3318,135.7301,137.5299,156962.0
2022-12-16,135.7202,137.343,134.1271,135.3564,355137.0
2022-12-17,135.7202,137.343,134.1271,135.3564,355137.0
2022-12-18,135.7202,137.343,134.1271,135.3564,355137.0
2022-12-19,135.6907,136.1235,132.7698,134.3434,137335.0
2022-12-20,134.7073,137.9429,134.7073,137.3233,92383.0
2022-12-21,138.2085,141.0261,138.1888,140.0574,105339.0
2022-12-22,139.5755,139.5755,135.9736,137.0479,85642.0
2022-12-23,137.6675,139.9492,137.0184,139.2608,65896.0
2022-12-24,137.6675,139.9492,137.0184,139.2608,65896.0
2022-12-25,137.6675,139.9492,137.0184,139.2608,65896.0
2022-12-26,137.6675,139.9492,137.0184,139.2608,65896.0
2022-12-27,138.9264,139.664,138.3068,138.769,54931.0
2022-12-28,139.3985,139.3985,137.1561,137.1561,64640.0
2022-12-29,138.1003,139.7378,137.8692,139.5263,56103.0
2022-12-30,138.533,139.9886,138.3658,139.4771,78692.0
2022-12-31,138.533,139.9886,138.3658,139.4771,78692.0
2023-01-01,138.533,139.9886,138.3658,139.4771,78692.0
2023-01-02,138.533,139.9886,138.3658,139.4771,78692.0
2023-01-03,139.3296,140.6081,138.7789,139.5853,107898.0
2023-01-04,140.8638,141.7441,139.0542,140.1459,156074.0
2023-01-05,139.841,141.1293,139.3001,140.2148,72892.0
2023-01-06,140.913,144.9158,140.913,144.0503,89311.0
2023-01-07,140.913,144.9158,140.913,144.0503,89311.0
2023-01-08,140.913,144.9158,140.913,144.0503,89311.0
2023-01-09,143.4012,144.5716,142.0834,142.4177,93971.0
2023-01-10,141.7883,144.4732,141.7883,144.2372,102715.0
2023-01-11,143.9126,145.8304,143.9126,145.3682,79818.0
2023-01-12,145.9386,147.3647,145.4075,145.9779,78163.0
2023-01-13,145.201,148.9284,145.201,148.3776,86179.0
2023-01-14,145.201,148.9284,145.201,148.3776,86179.0
2023-01-15,145.201,148.9284,145.201,148.3776,86179.0
2023-01-16,145.201,148.9284,145.201,148.3776,86179.0
2023-01-17,147.8171,150.2266,147.7335,149.2431,106982.0
2023-01-18,148.8005,150.1577,146.8729,146.8729,85996.0
2023-01-19,145.4665,146.5189,145.055,145.4862,75061.0
2023-01-20,145.8108,149.6955,145.796,149.6955,112319.0
2023-01-21,145.8108,149.6955,145.796,149.6955,112319.0
2023-01-22,145.8108,149.6955,145.796,149.6955,112319.0
2023-01-23,149.0956,150.4528,148.358,149.7053,69910.0
2023-01-24,149.5873,152.3263,148.1514,151.5248,89126.0
2023-01-25,150.1577,153.8655,150.1577,153.5704,130214.0
2023-01-26,153.9343,156.2947,153.9343,155.4685,114395.0
2023-01-27,155.1735,157.3568,154.7398,155.8619,169279.0
2023-01-28,155.1735,157.3568,154.7398,155.8619,169279.0
2023-01-29,155.1735,157.3568,154.7398,155.8619,169279.0
2023-01-30,155.2817,157.6076,155.2817,156.8651,142994.0
2023-01-31,156.8552,159.1664,156.6684,159.0779,227187.0
2023-02-01,157.8387,161.0842,157.8387,159.8844,183278.0
2023-02-02,159.963,162.2742,158.9894,161.812,158363.0
2023-02-03,161.0055,162.643,160.9072,161.93,160954.0
2023-02-04,161.0055,162.643,160.9072,161.93,160954.0
2023-02-05,161.0055,162.643,160.9072,161.93,160954.0
2023-02-06,161.5071,162.2939,159.7958,160.8777,176637.0
2023-02-07,159.6975,163.8871,159.3041,163.7101,169059.0
2023-02-08,163.3757,167.6243,163.1003,166.749,150704.0
2023-02-09,167.0933,168.3226,163.6708,163.6806,192037.0
2023-02-10,163.4249,165.3722,162.4709,165.2246,120687.0
2023-02-11,163.4249,165.3722,162.4709,165.2246,120687.0
2023-02-12,163.4249,165.3722,162.4709,165.2246,120687.0
2023-02-13,164.8608,167.8604,164.8608,167.2014,152634.0
2023-02-14,167.2309,168.4603,166.2868,166.3852,120324.0
2023-02-15,165.3623,167.9391,165.1263,167.8899,114174.0
2023-02-16,166.2573,168.8537,165.3918,167.6833,119093.0
2023-02-17,167.6339,168.8482,166.7948,168.483,148413.0
2023-02-18,167.6339,168.8482,166.7948,168.483,148413.0
2023-02-19,167.6339,168.8482,166.7948,168.483,148413.0
2023-02-20,167.6339,168.8482,166.7948,168.483,148413.0
2023-02-21,166.8836,166.8836,163.9219,164.2378,153816.0
2023-02-22,163.8824,165.1165,163.0531,164.1983,159738.0
2023-02-23,164.8598,166.5677,163.6652,164.1983,154585.0
2023-02-24,166.7849,179.2637,164.4599,178.9477,391127.0
2023-02-25,166.7849,179.2637,164.4599,178.9477,391127.0
2023-02-26,166.7849,179.2637,164.4599,178.9477,391127.0
2023-02-27,179.4512,184.9107,179.4512,182.877,320317.0
2023-02-28,183.3114,192.5778,183.3114,189.4915,364914.0
2023-03-01,189.6297,193.1937,188.6622,188.6918,324222.0
2023-03-02,185.661,187.4578,181.9292,184.2789,323747.0
2023-03-03,184.4763,185.8486,183.0053,185.7992,281478.0
2023-03-04,184.4763,185.8486,183.0053,185.7992,281478.0
2023-03-05,184.4763,185.8486,183.0053,185.7992,281478.0
2023-03-06,185.4438,185.4438,179.5598,180.2805,337004.0
2023-03-07,180.241,180.241,176.0255,178.4245,329786.0
2023-03-08,179.0169,179.1205,173.9671,175.5121,198405.0
2023-03-09,175.5812,175.5812,169.1444,170.1514,177555.0
2023-03-10,168.4731,169.3764,164.8104,166.3406,218838.0
2023-03-11,168.4731,169.3764,164.8104,166.3406,218838.0
2023-03-12,168.4731,169.3764,164.8104,166.3406,218838.0
2023-03-13,161.7993,162.4015,156.4929,160.1802,264406.0
2023-03-14,166.005,166.1383,161.1379,164.8203,351333.0
2023-03-15,159.4497,163.0729,156.3201,157.8306,255103.0
2023-03-16,156.1918,162.2929,153.6941,162.0363,257053.0
2023-03-17,160.3086,160.3086,155.017,156.0931,346142.0
2023-03-18,160.3086,160.3086,155.017,156.0931,346142.0
2023-03-19,160.3086,160.3086,155.017,156.0931,346142.0
2023-03-20,158.6303,162.1301,158.5809,161.2465,156736.0
2023-03-21,164.8203,165.5114,163.6356,164.5044,252215.0
2023-03-22,164.5241,165.4324,159.6965,159.7459,167322.0
2023-03-23,160.3876,161.8882,158.5019,159.9236,161836.0
2023-03-24,157.5641,160.3777,157.3074,160.3678,162411.0
2023-03-25,157.5641,160.3777,157.3074,160.3678,162411.0
2023-03-26,157.5641,160.3777,157.3074,160.3678,162411.0
2023-03-27,163.2308,163.8663,161.1872,162.3917,133581.0
2023-03-28,162.0461,163.9416,162.0461,163.2802,144976.0
2023-03-29,164.6426,166.0543,164.4254,165.6101,144990.0
2023-03-30,166.9922,168.8186,165.9655,166.8145,138226.0
2023-03-31,168.1967,170.2205,168.0486,170.0428,250026.0
2023-04-01,168.1967,170.2205,168.0486,170.0428,250026.0
2023-04-02,168.1967,170.2205,168.0486,170.0428,250026.0
2023-04-03,169.9243,171.0646,168.2304,169.1148,159619.0
2023-04-04,170.3883,170.3883,164.5834,165.9852,133057.0
2023-04-05,164.9091,167.0218,164.2872,166.5875,141229.0
2023-04-06,166.2419,168.1621,165.4916,165.6496,157892.0
2023-04-07,166.2419,168.1621,165.4916,165.6496,157892.0
2023-04-08,166.2419,168.1621,165.4916,165.6496,157892.0
2023-04-09,166.2419,168.1621,165.4916,165.6496,157892.0
2023-04-10,165.4916,169.8454,165.4916,169.8454,124510.0
2023-04-11,169.7368,172.0765,169.7368,169.9441,122698.0
2023-04-12,171.1683,172.1802,169.6183,170.1514,97906.0
2023-04-13,171.889,175.6602,170.0872,175.4726,157944.0
2023-04-14,176.223,177.1707,173.0638,175.0383,143624.0
2023-04-15,176.223,177.1707,173.0638,175.0383,143624.0
2023-04-16,176.223,177.1707,173.0638,175.0383,143624.0
2023-04-17,174.8211,176.8548,173.5595,176.6573,125407.0
2023-04-18,177.4866,180.5273,177.4866,179.7375,159922.0
2023-04-19,179.6783,179.6783,177.654,178.4146,102684.0
2023-04-20,176.8844,178.4196,176.0058,177.7137,78278.0
2023-04-21,177.7038,178.9576,176.4994,178.1678,116567.0
2023-04-22,177.7038,178.9576,176.4994,178.1678,116567.0
2023-04-23,177.7038,178.9576,176.4994,178.1678,116567.0
2023-04-24,177.7038,179.3772,176.5438,177.4175,66321.0
2023-04-25,175.5121,177.2694,173.8832,175.2653,87871.0
2023-04-26,174.6335,176.608,173.5771,173.9029,106311.0
2023-04-27,174.8211,178.7602,174.8211,178.0,123428.0
2023-04-28,176.7363,181.0555,176.5882,180.1818,144679.0
2023-04-29,176.7363,181.0555,176.5882,180.1818,144679.0
2023-04-30,176.7363,181.0555,176.5882,180.1818,144679.0
2023-05-01,180.1818,183.0692,180.1818,181.7811,115529.0
2023-05-02,180.3496,180.6951,176.4303,178.9774,107060.0
2023-05-03,178.6614,181.1246,176.5487,176.9338,126205.0
2023-05-04,175.1567,175.1567,170.7931,174.1794,118199.0
2023-05-05,176.9535,179.856,175.7196,179.7968,112025.0
2023-05-06,176.9535,179.856,175.7196,179.7968,112025.0
2023-05-07,176.9535,179.856,175.7196,179.7968,112025.0
2023-05-08,181.0308,181.0612,178.4739,179.8955,110525.0
2023-05-09,176.9041,180.0238,174.7421,177.6347,170960.0
2023-05-10,178.6516,178.8046,174.5545,177.8914,116751.0
2023-05-11,177.3188,178.5183,175.7886,177.0127,105235.0
2023-05-12,177.6939,178.6466,176.0255,178.5035,124088.0
2023-05-13,177.6939,178.6466,176.0255,178.5035,124088.0
2023-05-14,177.6939,178.6466,176.0255,178.5035,124088.0
2023-05-15,179.0563,180.6261,178.5923,179.5697,106416.0
2023-05-16,179.2044,179.8165,177.4274,178.1579,98731.0
2023-05-17,178.7305,182.2748,178.7305,181.4356,109351.0
2023-05-18,181.3566,184.4171,181.3467,184.3381,120606.0
2023-05-19,185.5071,186.7355,181.9307,182.0991,123105.0
2023-05-20,185.5071,186.7355,181.9307,182.0991,123105.0
2023-05-21,185.5071,186.7355,181.9307,182.0991,123105.0
2023-05-22,182.9907,185.6161,182.9907,183.9616,92963.0
2023-05-23,182.7331,185.4278,182.6836,182.7629,101364.0
2023-05-24,181.3858,181.5542,177.4825,180.3059,95643.0
2023-05-25,180.6032,183.7436,180.6032,183.2879,90471.0
2023-05-26,183.1988,184.7343,182.3765,182.8124,90460.0
2023-05-27,183.1988,184.7343,182.3765,182.8124,90460.0
2023-05-28,183.1988,184.7343,182.3765,182.8124,90460.0
2023-05-29,183.1988,184.7343,182.3765,182.8124,90460.0
2023-05-30,182.327,183.7536,182.2527,183.4266,79224.0
2023-05-31,182.0991,182.0991,178.9685,180.3258,196165.0
2023-06-01,180.8706,182.0,179.4639,179.7611,119357.0
2023-06-02,181.7028,188.2315,181.3957,187.6569,124990.0
2023-06-03,181.7028,188.2315,181.3957,187.6569,124990.0
2023-06-04,181.7028,188.2315,181.3957,187.6569,124990.0
2023-06-05,186.1015,186.1015,182.748,184.7343,125808.0
2023-06-06,184.4569,188.2315,184.4569,188.073,115479.0
2023-06-07,188.2018,190.842,187.7429,190.302,136187.0
2023-06-08,189.4698,189.777,186.1609,186.3393,141710.0
2023-06-09,186.4581,191.2531,185.9578,190.7776,130015.0
2023-06-10,186.4581,191.2531,185.9578,190.7776,130015.0
2023-06-11,186.4581,191.2531,185.9578,190.7776,130015.0
2023-06-12,189.8463,191.5404,186.9188,188.9349,129568.0
2023-06-13,188.9349,193.1849,188.9349,191.3621,132167.0
2023-06-14,191.2036,193.6208,189.4996,191.8079,140668.0
2023-06-15,191.8277,193.4921,190.1039,193.2345,180795.0
2023-06-16,194.1955,194.8295,191.1243,192.2042,377039.0
2023-06-17,194.1955,194.8295,191.1243,192.2042,377039.0
2023-06-18,194.1955,194.8295,191.1243,192.2042,377039.0
2023-06-19,194.1955,194.8295,191.1243,192.2042,377039.0
2023-06-20,191.5206,192.7788,189.8364,190.3912,145940.0
2023-06-21,190.094,192.5014,189.668,191.2729,129194.0
2023-06-22,190.5992,192.8085,190.1138,191.7286,145508.0
2023-06-23,190.302,191.2234,186.4086,187.1714,686518.0
2023-06-24,190.302,191.2234,186.4086,187.1714,686518.0
2023-06-25,190.302,191.2234,186.4086,187.1714,686518.0
2023-06-26,187.2111,191.5379,186.795,187.6073,135554.0
2023-06-27,188.5386,193.2444,188.5386,192.3329,135888.0
2023-06-28,191.6097,193.4227,191.1639,192.8382,97987.0
2023-06-29,193.393,197.2517,193.393,196.3056,93683.0
2023-06-30,197.6827,197.9551,195.8796,195.9193,101739.0
2023-07-01,197.6827,197.9551,195.8796,195.9193,101739.0
2023-07-02,197.6827,197.9551,195.8796,195.9193,101739.0
2023-07-03,195.1861,198.3613,195.0474,196.1966,62701.0
2023-07-04,195.1861,198.3613,195.0474,196.1966,62701.0
2023-07-05,194.7205,195.7694,192.9224,194.671,129258.0
2023-07-06,193.4227,196.9496,193.4227,196.6524,149863.0
2023-07-07,196.9298,200.4071,196.8109,197.2666,129676.0
2023-07-08,196.9298,200.4071,196.8109,197.2666,129676.0
2023-07-09,196.9298,200.4071,196.8109,197.2666,129676.0
2023-07-10,198.2078,200.0306,198.2078,199.674,109879.0
2023-07-11,199.6542,202.9036,199.6542,201.8733,104359.0
2023-07-12,203.082,203.0919,200.5062,200.7538,95668.0
2023-07-13,200.6151,201.9625,199.5848,199.7235,96965.0
2023-07-14,200.3774,200.3774,196.7712,199.4461,118336.0
2023-07-15,200.3774,200.3774,196.7712,199.4461,118336.0
2023-07-16,200.3774,200.3774,196.7712,199.4461,118336.0
2023-07-17,199.1291,205.8913,199.1291,203.9835,142410.0
2023-07-18,204.1123,207.5995,204.1123,206.7772,82320.0
2023-07-19,205.7667,207.2032,205.2615,205.4398,107052.0
2023-07-20,207.0844,209.8187,205.8658,209.5908,91127.0
2023-07-21,210.8391,211.0273,208.4911,208.9469,91308.0
2023-07-22,210.8391,211.0273,208.4911,208.9469,91308.0
2023-07-23,210.8391,211.0273,208.4911,208.9469,91308.0
2023-07-24,208.5902,210.1159,207.1785,207.8472,113603.0
2023-07-25,206.9357,209.6205,206.9357,208.9369,128674.0
2023-07-26,208.8676,212.1666,208.8676,210.4725,93107.0
2023-07-27,211.5127,212.2277,208.1147,208.927,100470.0
2023-07-28,209.888,210.5221,208.0354,209.0261,108842.0
2023-07-29,209.888,210.5221,208.0354,209.0261,108842.0
2023-07-30,209.888,210.5221,208.0354,209.0261,108842.0
2023-07-31,209.6205,211.0174,209.5512,210.7202,124306.0
2023-08-01,210.0961,212.652,208.838,212.4539,140672.0
2023-08-02,210.314,214.2768,209.7962,212.9393,106089.0
2023-08-03,211.4335,215.4854,211.4335,214.782,79040.0
2023-08-04,215.0099,216.5473,210.9778,211.9288,125807.0
2023-08-05,215.0099,216.5473,210.9778,211.9288,125807.0
2023-08-06,215.0099,216.5473,210.9778,211.9288,125807.0
2023-08-07,212.1765,216.2037,212.1765,213.7517,131335.0
2023-08-08,215.426,217.9503,210.1307,212.9988,133356.0
2023-08-09,212.3053,214.5789,210.6508,211.4929,144437.0
2023-08-10,212.2161,213.9102,210.106,210.4527,108477.0
2023-08-11,209.8286,212.2855,209.8286,211.2552,117712.0
2023-08-12,209.8286,212.2855,209.8286,211.2552,117712.0
2023-08-13,209.8286,212.2855,209.8286,211.2552,117712.0
2023-08-14,211.4137,212.8403,210.2645,211.1165,140190.0
2023-08-15,210.0961,210.9183,206.7376,207.3023,142904.0
2023-08-16,207.5698,209.1252,204.4788,204.5284,139531.0
2023-08-17,204.885,206.0639,201.5266,201.7346,110173.0
2023-08-18,199.9755,203.2999,199.8661,200.8998,288369.0
2023-08-19,199.9755,203.2999,199.8661,200.8998,288369.0
2023-08-20,199.9755,203.2999,199.8661,200.8998,288369.0
2023-08-21,201.9135,202.7782,200.0053,201.019,119243.0
2023-08-22,200.8103,200.8103,198.3853,199.2201,86459.0
2023-08-23,199.1804,200.8699,199.1804,199.8463,93966.0
2023-08-24,199.3096,202.4005,198.0573,198.4946,103208.0
2023-08-25,198.6834,200.219,197.3318,199.2897,115450.0
2023-08-26,198.6834,200.219,197.3318,199.2897,115450.0
2023-08-27,198.6834,200.219,197.3318,199.2897,115450.0
2023-08-28,199.3195,202.2415,198.8623,199.0214,89876.0
2023-08-29,198.7729,199.5779,196.5168,199.4189,152914.0
2023-08-30,199.3195,201.993,199.3195,200.4724,125770.0
2023-08-31,200.9395,201.9632,199.0015,199.727,125720.0
2023-09-01,201.3569,204.4479,201.3569,203.2055,92418.0
2023-09-02,201.3569,204.4479,201.3569,203.2055,92418.0
2023-09-03,201.3569,204.4479,201.3569,203.2055,92418.0
2023-09-04,201.3569,204.4479,201.3569,203.2055,92418.0
2023-09-05,201.9433,201.9632,198.5542,198.7033,139156.0
2023-09-06,199.1307,199.8661,196.9641,198.3853,128228.0
2023-09-07,198.3952,200.7606,197.2125,199.0214,219670.0
2023-09-08,199.0214,202.0327,198.8623,200.4227,114151.0
2023-09-09,199.0214,202.0327,198.8623,200.4227,114151.0
2023-09-10,199.0214,202.0327,198.8623,200.4227,114151.0
2023-09-11,201.4762,203.4555,200.373,201.3271,105482.0
2023-09-12,200.6513,205.2429,200.6513,204.6864,149921.0
2023-09-13,204.2789,204.428,201.6452,202.1818,142292.0
2023-09-14,203.3447,204.5671,202.2415,202.5396,154502.0
2023-09-15,201.3072,201.4663,197.9281,200.1146,513402.0
2023-09-16,201.3072,201.4663,197.9281,200.1146,513402.0
2023-09-17,201.3072,201.4663,197.9281,200.1146,513402.0
2023-09-18,199.7767,203.931,199.2831,202.6589,151802.0
2023-09-19,203.295,204.3783,202.6828,203.4242,122362.0
2023-09-20,203.6925,205.3026,200.532,200.7606,118816.0
2023-09-21,199.6773,200.1295,196.5168,196.6361,138054.0
2023-09-22,196.6659,198.7729,195.672,196.8448,130905.0
2023-09-23,196.6659,198.7729,195.672,196.8448,130905.0
2023-09-24,196.6659,198.7729,195.672,196.8448,130905.0
2023-09-25,196.4373,199.1307,196.2726,198.6934,129931.0
2023-09-26,197.7691,198.2163,194.0669,194.1812,110370.0
2023-09-27,194.8372,196.4721,193.2271,195.3142,129072.0
2023-09-28,195.0757,196.8945,195.0757,195.523,114166.0
2023-09-29,195.8609,196.1888,192.283,192.8196,129107.0
2023-09-30,195.8609,196.1888,192.283,192.8196,129107.0
2023-10-01,195.8609,196.1888,192.283,192.8196,129107.0
2023-10-02,192.3426,192.7004,188.9336,189.9374,142043.0
2023-10-03,189.4206,189.4206,185.8079,187.7907,134625.0
2023-10-04,187.1944,191.5574,186.7819,191.4978,141969.0
2023-10-05,190.5437,193.2132,190.5437,192.1041,123918.0
2023-10-06,191.5674,194.8769,191.5674,193.5551,170151.0
2023-10-07,191.5674,194.8769,191.5674,193.5551,170151.0
2023-10-08,191.5674,194.8769,191.5674,193.5551,170151.0
2023-10-09,192.1538,199.1804,190.7426,199.1307,149339.0
2023-10-10,199.8164,202.0526,198.8226,199.1406,139290.0
2023-10-11,198.7729,201.8936,198.7729,201.665,118956.0
2023-10-12,203.126,204.5671,201.5855,202.5695,154912.0
2023-10-13,203.2353,204.6665,202.311,204.1398,103427.0
2023-10-14,203.2353,204.6665,202.311,204.1398,103427.0
2023-10-15,203.2353,204.6665,202.311,204.1398,103427.0
2023-10-16,206.4157,209.924,206.4157,208.8308,151543.0
2023-10-17,208.2643,213.1839,208.2643,211.1067,194506.0
2023-10-18,210.1725,210.1924,206.3461,206.4455,107582.0
2023-10-19,205.3225,206.4952,202.6887,203.4043,124979.0
2023-10-20,203.9112,204.9746,196.8448,197.302,130469.0
2023-10-21,203.9112,204.9746,196.8448,197.302,130469.0
2023-10-22,203.9112,204.9746,196.8448,197.302,130469.0
2023-10-23,196.0696,196.7752,193.2768,195.0658,125575.0
2023-10-24,196.7156,199.0611,196.482,196.7056,84077.0
2023-10-25,195.7913,197.4554,193.8533,193.9626,116974.0
2023-10-26,194.549,197.8983,194.549,195.672,100913.0
2023-10-27,195.3937,195.3937,191.8606,193.078,102490.0
2023-10-28,195.3937,195.3937,191.8606,193.078,102490.0
