,SXT US Equity,SXT US Equity,SXT US Equity,SXT US Equity,SXT US Equity
2023-08-13,58.3445,58.6404,57.8118,58.0781,163283.0
2023-08-14,58.0781,58.2516,57.0424,57.5554,238561.0
2023-08-15,57.0523,57.3482,56.5788,57.1312,139280.0
2023-08-16,57.0622,57.4765,56.7268,57.1904,162243.0
2023-08-17,56.9537,57.7132,56.9537,57.6047,158068.0
2023-08-18,57.3581,58.3543,57.3581,57.7526,549948.0
2023-08-19,57.3581,58.3543,57.3581,57.7526,549948.0
2023-08-20,57.3581,58.3543,57.3581,57.7526,549948.0
2023-08-21,57.7428,57.7526,56.9044,57.3088,197660.0
2023-08-22,57.5455,58.0781,57.2595,58.019,134116.0
2023-08-23,58.2064,58.887,58.0288,58.8081,224803.0
2023-08-24,58.3938,58.9955,58.0042,58.6404,150473.0
2023-08-25,58.739,59.6169,58.4431,59.2717,134829.0
2023-08-26,58.739,59.6169,58.4431,59.2717,134829.0
2023-08-27,58.739,59.6169,58.4431,59.2717,134829.0
2023-08-28,59.3506,60.4751,59.3506,59.8438,136396.0
2023-08-29,59.6859,60.1298,59.39,59.9621,121108.0
2023-08-30,59.6958,61.1359,59.6564,60.8302,138687.0
2023-08-31,60.7808,61.3283,60.5046,60.771,155688.0
2023-09-01,61.057,62.0237,61.057,61.1655,135770.0
2023-09-02,61.057,62.0237,61.057,61.1655,135770.0
2023-09-03,61.057,62.0237,61.057,61.1655,135770.0
2023-09-04,61.057,62.0237,61.057,61.1655,135770.0
2023-09-05,61.1655,64.0162,61.1359,63.7597,580567.0
2023-09-06,63.9373,64.1937,63.2862,63.9274,283867.0
2023-09-07,63.9668,64.1296,63.1186,63.4539,279324.0
2023-09-08,63.1284,63.523,62.5711,63.0101,241582.0
2023-09-09,63.1284,63.523,62.5711,63.0101,241582.0
2023-09-10,63.1284,63.523,62.5711,63.0101,241582.0
2023-09-11,63.158,63.523,61.8757,62.5563,232895.0
2023-09-12,62.1716,62.6155,60.8055,61.3825,211251.0
2023-09-13,61.4516,61.639,61.0077,61.1655,249436.0
2023-09-14,61.4417,63.0988,61.4417,62.6254,372983.0
2023-09-15,62.507,64.1049,62.3541,62.9213,8000665.0
2023-09-16,62.507,64.1049,62.3541,62.9213,8000665.0
2023-09-17,62.507,64.1049,62.3541,62.9213,8000665.0
2023-09-18,62.9016,62.9016,60.5638,61.205,377010.0
2023-09-19,61.0965,61.5157,60.5046,60.6625,215709.0
2023-09-20,60.9189,62.0237,60.7414,60.7907,171492.0
2023-09-21,60.3764,60.5293,59.8117,60.041,228013.0
2023-09-22,60.3172,60.5885,59.7155,59.7254,191594.0
2023-09-23,60.3172,60.5885,59.7155,59.7254,191594.0
2023-09-24,60.3172,60.5885,59.7155,59.7254,191594.0
2023-09-25,59.5479,59.9868,59.0645,59.607,124930.0
2023-09-26,59.2421,59.5774,57.9795,58.0091,242216.0
2023-09-27,58.5023,59.0152,58.0091,58.6207,209537.0
2023-09-28,58.6601,59.0053,58.3445,58.4826,395872.0
2023-09-29,58.8968,59.0349,57.654,57.6836,329720.0
2023-09-30,58.8968,59.0349,57.654,57.6836,329720.0
2023-10-01,58.8968,59.0349,57.654,57.6836,329720.0
2023-10-02,57.289,57.289,55.4642,55.7996,330669.0
2023-10-03,55.6319,55.8095,55.2768,55.6023,275373.0
2023-10-04,55.918,56.2533,55.2078,55.7108,218426.0
2023-10-05,55.77,56.1251,55.2867,55.6418,184058.0
2023-10-06,55.4642,56.0462,54.9612,55.6516,188083.0
2023-10-07,55.4642,56.0462,54.9612,55.6516,188083.0
2023-10-08,55.4642,56.0462,54.9612,55.6516,188083.0
2023-10-09,55.3163,55.6221,54.8527,54.971,174893.0
2023-10-10,55.0204,55.8687,54.902,55.5037,336788.0
2023-10-11,55.4445,55.6911,53.7085,53.7578,230966.0
2023-10-12,53.9649,54.1228,52.5347,52.5445,256965.0
2023-10-13,52.6037,52.875,52.1796,52.4163,220594.0
2023-10-14,52.6037,52.875,52.1796,52.4163,220594.0
2023-10-15,52.6037,52.875,52.1796,52.4163,220594.0
2023-10-16,52.9786,53.5556,52.5347,52.6728,426169.0
2023-10-17,53.7578,57.7921,53.4126,57.368,455042.0
2023-10-18,56.786,56.8994,55.1979,55.4051,345258.0
2023-10-19,55.4445,56.5295,54.9217,55.4248,426069.0
2023-10-20,57.6145,57.6145,55.4117,56.7959,532599.0
2023-10-21,57.6145,57.6145,55.4117,56.7959,532599.0
2023-10-22,57.6145,57.6145,55.4117,56.7959,532599.0
2023-10-23,56.1152,56.8649,55.5374,55.9772,373906.0
2023-10-24,56.0462,56.4408,55.1683,55.188,411058.0
2023-10-25,54.6159,55.6369,54.32,54.7343,180612.0
2023-10-26,55.2275,56.0758,55.2275,55.5431,182963.0
2023-10-27,55.9081,55.9081,54.8132,55.119,196729.0
2023-10-28,55.9081,55.9081,54.8132,55.119,196729.0
2023-10-29,55.9081,55.9081,54.8132,55.119,196729.0
2023-10-30,55.8687,55.9574,54.3595,54.3891,187663.0
2023-10-31,54.7639,55.77,54.7639,55.6516,169871.0
2023-11-01,55.4445,55.5925,54.7443,55.267,134777.0
2023-11-02,56.0857,56.5788,55.6319,56.5394,131576.0
2023-11-03,57.821,58.6456,57.3491,58.2979,134363.0
2023-11-04,57.821,58.6456,57.3491,58.2979,134363.0
2023-11-05,57.821,58.6456,57.3491,58.2979,134363.0
2023-11-06,57.9402,58.0892,57.3441,57.5826,147424.0
2023-11-07,57.6819,57.7316,56.9865,57.4435,110769.0
2023-11-08,57.6422,57.6422,56.6785,57.0163,102128.0
2023-11-09,57.6422,57.662,56.8772,56.9368,242497.0
2023-11-10,57.0361,57.6322,56.5593,57.1951,123263.0
2023-11-11,57.0361,57.6322,56.5593,57.1951,123263.0
2023-11-12,57.0361,57.6322,56.5593,57.1951,123263.0
2023-11-13,57.1951,57.662,56.3208,57.1057,125810.0
2023-11-14,58.7251,61.0002,58.7251,60.9803,210639.0
2023-11-15,61.0896,61.5366,60.3941,60.8611,303414.0
2023-11-16,61.0598,61.3172,59.9967,61.0598,137616.0
2023-11-17,61.6757,61.6757,60.0563,60.3445,278749.0
2023-11-18,61.6757,61.6757,60.0563,60.3445,278749.0
2023-11-19,61.6757,61.6757,60.0563,60.3445,278749.0
2023-11-20,58.8244,59.3112,57.8508,57.8607,411850.0
2023-11-21,56.8374,57.8111,56.142,56.9964,559404.0
2023-11-22,57.523,58.1489,56.9567,57.9104,1906320.0
2023-11-23,57.523,58.1489,56.9567,57.9104,1906320.0
2023-11-24,58.3277,59.0231,58.1886,58.4469,109246.0
2023-11-25,58.3277,59.0231,58.1886,58.4469,109246.0
2023-11-26,58.3277,59.0231,58.1886,58.4469,109246.0
2023-11-27,58.4469,58.4668,57.4037,57.8309,198665.0
2023-11-28,57.9502,58.5065,57.6223,57.7813,234946.0
2023-11-29,58.427,59.3311,57.97,58.0495,259067.0
2023-11-30,58.0495,58.1091,57.3938,57.5627,195409.0
2023-12-01,57.3441,59.4503,57.3441,59.3311,217700.0
2023-12-02,57.3441,59.4503,57.3441,59.3311,217700.0
2023-12-03,57.3441,59.4503,57.3441,59.3311,217700.0
2023-12-04,59.1821,59.8875,58.8542,59.4603,137716.0
2023-12-05,59.1622,59.7583,58.3078,59.7583,348667.0
2023-12-06,60.3544,60.9902,60.1408,60.3941,186465.0
2023-12-07,60.2352,61.4472,59.7782,61.2684,215269.0
2023-12-08,61.3678,61.8645,60.7419,60.9704,114149.0
2023-12-09,61.3678,61.8645,60.7419,60.9704,114149.0
2023-12-10,61.3678,61.8645,60.7419,60.9704,114149.0
2023-12-11,60.6822,61.4472,60.3445,60.9306,248812.0
2023-12-12,60.9803,61.4174,60.116,61.1194,208886.0
2023-12-13,60.9207,63.3845,60.9207,63.0964,243605.0
2023-12-14,64.1893,65.6298,63.9856,64.6363,325477.0
2023-12-15,64.7953,65.3516,63.7223,65.1927,1147258.0
2023-12-16,64.7953,65.3516,63.7223,65.1927,1147258.0
2023-12-17,64.7953,65.3516,63.7223,65.1927,1147258.0
2023-12-18,65.1927,65.7788,64.1098,64.5767,318318.0
2023-12-19,65.2523,66.514,65.143,66.2557,204489.0
2023-12-20,66.5041,67.0803,64.9443,65.0834,310145.0
2023-12-21,65.7093,65.8981,64.7208,65.5603,356224.0
2023-12-22,65.8484,66.4842,65.7305,65.8484,137619.0
2023-12-23,65.8484,66.4842,65.7305,65.8484,137619.0
2023-12-24,65.8484,66.4842,65.7305,65.8484,137619.0
2023-12-25,65.8484,66.4842,65.7305,65.8484,137619.0
2023-12-26,66.1663,66.5935,65.8186,66.1266,164300.0
2023-12-27,66.057,66.4047,65.7391,65.8583,107120.0
2023-12-28,65.4808,66.3551,65.4808,66.2855,106724.0
2023-12-29,66.206,66.3253,65.2771,65.5702,112466.0
2023-12-30,66.206,66.3253,65.2771,65.5702,112466.0
2023-12-31,66.206,66.3253,65.2771,65.5702,112466.0
2024-01-01,66.206,66.3253,65.2771,65.5702,112466.0
2024-01-02,65.0536,65.8963,64.6463,65.4112,175441.0
2024-01-03,65.2225,65.2225,63.7124,63.7621,167023.0
2024-01-04,63.9608,63.9608,62.9573,63.4739,155735.0
2024-01-05,62.7288,63.8018,62.5997,62.6394,143393.0
2024-01-06,62.7288,63.8018,62.5997,62.6394,143393.0
2024-01-07,62.7288,63.8018,62.5997,62.6394,143393.0
2024-01-08,62.3811,63.4739,62.093,63.464,115401.0
2024-01-09,62.3116,62.858,62.0235,62.5699,148213.0
2024-01-10,62.1228,62.6593,61.8744,62.5997,110204.0
2024-01-11,62.3513,62.3513,61.2585,61.8546,139773.0
2024-01-12,62.8977,63.1312,62.0731,62.391,98424.0
2024-01-13,62.8977,63.1312,62.0731,62.391,98424.0
2024-01-14,62.8977,63.1312,62.0731,62.391,98424.0
2024-01-15,62.8977,63.1312,62.0731,62.391,98424.0
2024-01-16,61.5068,61.6559,60.8809,61.1492,119508.0
2024-01-17,60.1557,60.6425,59.7285,60.0762,171662.0
2024-01-18,60.265,60.2948,59.5795,60.1458,144239.0
2024-01-19,60.3147,60.7121,59.1473,60.7121,148539.0
2024-01-20,60.3147,60.7121,59.1473,60.7121,148539.0
2024-01-21,60.3147,60.7121,59.1473,60.7121,148539.0
2024-01-22,61.2585,62.5152,61.2585,61.9241,185594.0
2024-01-23,62.8282,62.8282,61.6459,61.6658,139820.0
2024-01-24,62.2023,62.2023,60.1458,60.414,90792.0
2024-01-25,61.179,61.6559,60.3445,61.5267,137061.0
2024-01-26,61.9837,62.7288,61.8546,62.3811,154128.0
2024-01-27,61.9837,62.7288,61.8546,62.3811,154128.0
2024-01-28,61.9837,62.7288,61.8546,62.3811,154128.0
2024-01-29,62.2619,63.1064,61.9937,62.6692,230393.0
2024-01-30,62.1725,63.1064,62.1725,62.7984,165870.0
2024-01-31,62.8083,63.6875,61.6161,61.6261,174294.0
2024-02-01,61.7353,62.4805,61.179,62.4407,137199.0
2024-02-02,61.6658,62.8431,60.9555,62.55,125998.0
2024-02-03,61.6658,62.8431,60.9555,62.55,125998.0
2024-02-04,61.6658,62.8431,60.9555,62.55,125998.0
2024-02-05,61.62,61.78,60.75,60.97,212944.0
2024-02-06,60.76,62.22,60.76,62.09,163011.0
2024-02-07,62.4,63.06,61.7,63.06,180478.0
2024-02-08,63.06,63.11,62.0,62.74,179940.0
2024-02-09,58.19,60.59,55.02,60.39,803249.0
2024-02-10,58.19,60.59,55.02,60.39,803249.0
2024-02-11,58.19,60.59,55.02,60.39,803249.0
2024-02-12,60.63,62.43,60.175,62.18,337234.0
2024-02-13,60.23,62.245,60.23,61.18,543608.0
2024-02-14,61.98,62.17,60.79,62.14,271078.0
2024-02-15,62.46,64.76,62.46,64.75,223967.0
2024-02-16,64.37,65.96,64.34,65.5,271892.0
2024-02-17,64.37,65.96,64.34,65.5,271892.0
2024-02-18,64.37,65.96,64.34,65.5,271892.0
2024-02-19,64.37,65.96,64.34,65.5,271892.0
2024-02-20,64.82,65.505,64.45,65.23,153538.0
2024-02-21,65.08,66.13,64.955,66.11,233364.0
2024-02-22,65.81,66.66,65.65,66.63,181912.0
2024-02-23,67.02,67.87,66.72,67.69,273603.0
2024-02-24,67.02,67.87,66.72,67.69,273603.0
2024-02-25,67.02,67.87,66.72,67.69,273603.0
2024-02-26,67.28,67.495,65.25,65.64,324113.0
2024-02-27,66.13,66.13,64.73,65.05,128463.0
2024-02-28,64.41,65.014,64.105,64.44,127141.0
2024-02-29,65.31,67.06,64.76,66.88,380644.0
2024-03-01,66.72,66.735,65.97,66.68,189320.0
2024-03-02,66.72,66.735,65.97,66.68,189320.0
2024-03-03,66.72,66.735,65.97,66.68,189320.0
2024-03-04,66.52,67.265,66.46,66.8,321639.0
2024-03-05,66.49,66.865,65.88,66.23,168182.0
2024-03-06,66.68,66.72,65.835,66.19,134245.0
2024-03-07,66.85,67.88,66.85,67.87,117205.0
2024-03-08,68.4,69.05,67.92,68.67,156208.0
2024-03-09,68.4,69.05,67.92,68.67,156208.0
2024-03-10,68.4,69.05,67.92,68.67,156208.0
2024-03-11,68.42,69.4,68.2,69.14,149463.0
2024-03-12,69.1,69.4,68.475,69.24,118677.0
2024-03-13,69.14,70.62,69.14,69.98,174540.0
2024-03-14,69.28,69.28,66.96,67.9,236153.0
2024-03-15,67.41,69.026,67.41,68.91,557024.0
2024-03-16,67.41,69.026,67.41,68.91,557024.0
2024-03-17,67.41,69.026,67.41,68.91,557024.0
2024-03-18,68.82,69.13,67.94,67.99,288108.0
2024-03-19,68.14,68.88,67.78,68.23,238946.0
2024-03-20,68.25,70.08,68.15,69.59,149078.0
2024-03-21,69.84,70.015,69.35,69.81,148992.0
2024-03-22,70.07,70.07,67.86,67.86,127645.0
2024-03-23,70.07,70.07,67.86,67.86,127645.0
2024-03-24,70.07,70.07,67.86,67.86,127645.0
2024-03-25,67.72,68.535,67.5,67.63,103338.0
2024-03-26,68.04,68.04,66.955,67.52,169579.0
2024-03-27,68.14,69.01,68.08,68.91,257663.0
2024-03-28,68.83,69.425,68.6275,69.19,176199.0
2024-03-29,68.83,69.425,68.6275,69.19,176199.0
2024-03-30,68.83,69.425,68.6275,69.19,176199.0
2024-03-31,68.83,69.425,68.6275,69.19,176199.0
2024-04-01,69.22,69.22,67.99,68.69,160955.0
2024-04-02,68.16,68.24,67.03,67.49,279765.0
2024-04-03,67.47,68.94,67.47,68.64,138038.0
2024-04-04,69.42,69.54,67.45,67.5,104659.0
2024-04-05,67.28,67.47,66.72,67.31,110414.0
2024-04-06,67.28,67.47,66.72,67.31,110414.0
2024-04-07,67.28,67.47,66.72,67.31,110414.0
2024-04-08,67.91,70.575,67.91,69.84,222806.0
