,CPB US Equity,CPB US Equity,CPB US Equity,CPB US Equity,CPB US Equity
2023-07-05,44.7808,44.9805,44.3326,44.8003,2429547.0
2023-07-06,44.7028,45.1608,44.4592,44.8392,2295232.0
2023-07-07,44.7321,44.8051,44.3326,44.3715,2153364.0
2023-07-08,44.7321,44.8051,44.3326,44.3715,2153364.0
2023-07-09,44.7321,44.8051,44.3326,44.3715,2153364.0
2023-07-10,44.6151,45.0146,44.508,44.81,2499294.0
2023-07-11,44.9854,45.19,44.6785,45.0146,2288873.0
2023-07-12,45.151,45.1705,44.4495,44.7418,2614605.0
2023-07-13,44.7223,44.9172,44.24,44.3618,2209049.0
2023-07-14,44.4787,44.4787,43.8551,44.2254,1830517.0
2023-07-15,44.4787,44.4787,43.8551,44.2254,1830517.0
2023-07-16,44.4787,44.4787,43.8551,44.2254,1830517.0
2023-07-17,44.0403,44.1036,43.7431,43.7869,2048240.0
2023-07-18,43.8357,44.2741,43.6331,43.709,1822999.0
2023-07-19,43.9623,44.7418,43.8649,44.7126,2587821.0
2023-07-20,44.7126,45.3654,44.469,45.3556,3600788.0
2023-07-21,45.2972,45.3264,44.8733,45.1413,2312514.0
2023-07-22,45.2972,45.3264,44.8733,45.1413,2312514.0
2023-07-23,45.2972,45.3264,44.8733,45.1413,2312514.0
2023-07-24,45.2972,45.4336,45.1164,45.2192,1475403.0
2023-07-25,45.2387,45.3069,44.8295,45.0828,1610244.0
2023-07-26,44.9854,45.3702,44.8879,45.0049,1929240.0
2023-07-27,45.0049,45.3264,44.6395,44.8587,2053265.0
2023-07-28,45.3069,45.3069,44.8879,45.0633,1653065.0
2023-07-29,45.3069,45.3069,44.8879,45.0633,1653065.0
2023-07-30,45.3069,45.3069,44.8879,45.0633,1653065.0
2023-07-31,45.0438,45.2095,44.4008,44.6444,2193423.0
2023-08-01,44.7905,44.9269,44.1669,44.3326,1845325.0
2023-08-02,44.3715,45.4482,44.3618,45.0244,2063110.0
2023-08-03,44.9367,45.0731,44.3959,44.4592,1758708.0
2023-08-04,44.4787,44.7321,43.938,43.9916,2301633.0
2023-08-05,44.4787,44.7321,43.938,43.9916,2301633.0
2023-08-06,44.4787,44.7321,43.938,43.9916,2301633.0
2023-08-07,43.5141,44.0792,43.0659,43.2023,5378810.0
2023-08-08,43.3095,43.376,42.1695,42.1988,3186197.0
2023-08-09,42.2377,43.0757,42.1306,42.8418,2339480.0
2023-08-10,42.8613,43.2316,42.8126,42.8808,2298853.0
2023-08-11,43.0854,43.1146,42.7834,42.9198,1503523.0
2023-08-12,43.0854,43.1146,42.7834,42.9198,1503523.0
2023-08-13,43.0854,43.1146,42.7834,42.9198,1503523.0
2023-08-14,43.0757,43.1585,42.4716,42.5593,1944774.0
2023-08-15,42.3059,42.3595,41.8383,41.887,1851626.0
2023-08-16,41.9942,42.1647,41.7554,41.8188,1927876.0
2023-08-17,41.7798,41.8967,41.2634,41.2829,2055675.0
2023-08-18,41.2926,41.9601,41.0978,41.7311,3082940.0
2023-08-19,41.2926,41.9601,41.0978,41.7311,3082940.0
2023-08-20,41.2926,41.9601,41.0978,41.7311,3082940.0
2023-08-21,41.4193,41.4193,40.7226,40.9808,2467293.0
2023-08-22,40.9224,41.2147,40.5862,40.8152,2404828.0
2023-08-23,40.8055,41.1075,40.4951,40.7178,2111943.0
2023-08-24,40.7275,41.1465,40.596,40.6983,2288799.0
2023-08-25,40.9224,41.2878,40.7324,41.0003,2080571.0
2023-08-26,40.9224,41.2878,40.7324,41.0003,2080571.0
2023-08-27,40.9224,41.2878,40.7324,41.0003,2080571.0
2023-08-28,41.049,41.3906,40.9906,41.1465,2033535.0
2023-08-29,41.429,41.4778,40.8824,41.1952,2524931.0
2023-08-30,41.3024,41.4485,40.8055,40.8834,3129609.0
2023-08-31,42.8808,42.8808,40.6203,40.6301,5528595.0
2023-09-01,40.747,41.3413,39.7093,39.8409,4106659.0
2023-09-02,40.747,41.3413,39.7093,39.8409,4106659.0
2023-09-03,40.747,41.3413,39.7093,39.8409,4106659.0
2023-09-04,40.747,41.3413,39.7093,39.8409,4106659.0
2023-09-05,39.7434,40.7665,39.7239,40.1624,4315729.0
2023-09-06,40.1916,40.3378,39.797,40.0455,2589501.0
2023-09-07,40.2403,40.9126,40.1185,40.747,4037353.0
2023-09-08,40.7957,41.1172,40.5911,41.0978,3442500.0
2023-09-09,40.7957,41.1172,40.5911,41.0978,3442500.0
2023-09-10,40.7957,41.1172,40.5911,41.0978,3442500.0
2023-09-11,41.0978,41.7506,41.0393,41.6239,3825727.0
2023-09-12,41.8383,41.9747,41.3413,41.4875,4378768.0
2023-09-13,41.6726,41.8577,41.4193,41.6239,3094660.0
2023-09-14,41.5752,42.5008,41.5654,42.3741,3948211.0
2023-09-15,42.4131,42.6275,41.8967,41.9357,8598787.0
2023-09-16,42.4131,42.6275,41.8967,41.9357,8598787.0
2023-09-17,42.4131,42.6275,41.8967,41.9357,8598787.0
2023-09-18,41.8772,42.0108,41.4193,41.6239,2686702.0
2023-09-19,41.6726,41.7895,41.1806,41.2342,2138421.0
2023-09-20,41.4193,41.6921,41.0101,41.5849,2135056.0
2023-09-21,41.6336,42.3741,41.507,41.7993,3413138.0
2023-09-22,41.8188,42.0916,41.5167,41.5167,2393270.0
2023-09-23,41.8188,42.0916,41.5167,41.5167,2393270.0
2023-09-24,41.8188,42.0916,41.5167,41.5167,2393270.0
2023-09-25,41.166,41.3024,40.8006,40.9029,2079371.0
2023-09-26,40.8737,41.0101,40.6349,40.6885,2433991.0
2023-09-27,40.7373,40.7567,40.1234,40.3962,4511705.0
2023-09-28,40.4937,40.557,39.9843,40.2014,2055754.0
2023-09-29,40.3085,40.3865,39.8701,40.026,3002832.0
2023-09-30,40.3085,40.3865,39.8701,40.026,3002832.0
2023-10-01,40.3085,40.3865,39.8701,40.026,3002832.0
2023-10-02,39.8798,39.9285,38.3111,38.4865,4110888.0
2023-10-03,38.2819,38.925,38.1747,38.847,3208695.0
2023-10-04,38.9355,39.3978,38.788,39.2601,2594017.0
2023-10-05,39.2306,39.5349,38.4684,38.5225,2187156.0
2023-10-06,38.2274,38.8274,37.4898,38.8077,3801470.0
2023-10-07,38.2274,38.8274,37.4898,38.8077,3801470.0
2023-10-08,38.2274,38.8274,37.4898,38.8077,3801470.0
2023-10-09,38.7585,39.7076,38.7585,39.5748,3298403.0
2023-10-10,39.7518,39.8797,38.7388,38.906,3519778.0
2023-10-11,38.9552,39.1519,38.5372,38.7782,1994052.0
2023-10-12,38.7782,38.847,37.3128,37.4308,3466981.0
2023-10-13,38.0898,39.1642,38.0406,39.0535,4250129.0
2023-10-14,38.0898,39.1642,38.0406,39.0535,4250129.0
2023-10-15,38.0898,39.1642,38.0406,39.0535,4250129.0
2023-10-16,39.2699,39.6141,39.1027,39.4371,3215189.0
2023-10-17,39.2306,39.6485,38.8569,38.9749,2901296.0
2023-10-18,39.2109,39.4666,38.9749,39.1814,2386712.0
2023-10-19,39.0437,39.4666,38.8372,39.1224,2170897.0
2023-10-20,39.2699,39.6791,39.0535,39.0634,2399024.0
2023-10-21,39.2699,39.6791,39.0535,39.0634,2399024.0
2023-10-22,39.2699,39.6791,39.0535,39.0634,2399024.0
2023-10-23,38.9454,39.3928,38.8274,38.8569,2646854.0
2023-10-24,39.0535,39.4371,38.8913,38.9454,2675718.0
2023-10-25,39.0044,40.2337,38.9798,40.2239,2316370.0
2023-10-26,40.2731,40.5484,39.8993,40.2534,2639595.0
2023-10-27,40.037,40.4304,39.7076,39.7715,1876101.0
2023-10-28,40.037,40.4304,39.7076,39.7715,1876101.0
2023-10-29,40.037,40.4304,39.7076,39.7715,1876101.0
2023-10-30,39.7715,40.1452,39.5748,39.7321,1874698.0
2023-10-31,39.8797,39.9288,39.3633,39.742,1997959.0
2023-11-01,39.86,40.2485,39.5551,39.9977,2340858.0
2023-11-02,39.9583,40.8336,39.9583,40.5976,2132011.0
2023-11-03,40.873,40.9861,40.2731,40.3124,1615335.0
2023-11-04,40.873,40.9861,40.2731,40.3124,1615335.0
2023-11-05,40.873,40.9861,40.2731,40.3124,1615335.0
2023-11-06,40.2927,40.4648,39.9977,40.0272,2006629.0
2023-11-07,39.919,40.1944,39.6633,39.7616,1911088.0
2023-11-08,39.7813,40.0469,39.4568,39.6043,1625952.0
2023-11-09,39.7223,40.0567,39.4863,39.9682,1765388.0
2023-11-10,39.9092,40.0469,39.4076,39.7518,1999666.0
2023-11-11,39.9092,40.0469,39.4076,39.7518,1999666.0
2023-11-12,39.9092,40.0469,39.4076,39.7518,1999666.0
2023-11-13,39.6141,40.0665,39.5699,39.7518,1981088.0
2023-11-14,39.86,40.0173,39.6092,39.8993,3089983.0
2023-11-15,39.919,40.1747,39.683,39.8305,1735585.0
2023-11-16,39.7912,40.5927,39.6535,40.4501,3689048.0
2023-11-17,40.6173,40.6271,39.7712,40.2042,5030332.0
2023-11-18,40.6173,40.6271,39.7712,40.2042,5030332.0
2023-11-19,40.6173,40.6271,39.7712,40.2042,5030332.0
2023-11-20,40.0764,40.1403,39.6633,40.0567,2476357.0
2023-11-21,40.2042,40.2731,39.8403,39.978,2458696.0
2023-11-22,40.1845,40.5681,40.0567,40.2829,1962431.0
2023-11-23,40.1845,40.5681,40.0567,40.2829,1962431.0
2023-11-24,40.2829,40.5435,40.2829,40.4697,711120.0
2023-11-25,40.2829,40.5435,40.2829,40.4697,711120.0
2023-11-26,40.2829,40.5435,40.2829,40.4697,711120.0
2023-11-27,40.4599,40.4796,39.8207,40.155,2535069.0
2023-11-28,39.9878,40.1255,39.7026,39.7715,2336220.0
2023-11-29,39.683,39.8291,39.0831,39.1027,2681560.0
2023-11-30,39.1027,39.5453,38.9945,39.5158,6215552.0
2023-12-01,39.5256,39.9387,39.2404,39.9288,2643966.0
2023-12-02,39.5256,39.9387,39.2404,39.9288,2643966.0
2023-12-03,39.5256,39.9387,39.2404,39.9288,2643966.0
2023-12-04,39.9387,40.6173,39.9387,40.3321,3789111.0
2023-12-05,40.4894,40.5385,39.5182,39.7026,5150372.0
2023-12-06,41.0402,42.8399,40.9811,42.5252,6662411.0
2023-12-07,42.6629,43.253,41.8466,42.7219,4722659.0
2023-12-08,42.7121,42.8104,42.0236,42.2007,2844400.0
2023-12-09,42.7121,42.8104,42.0236,42.2007,2844400.0
2023-12-10,42.7121,42.8104,42.0236,42.2007,2844400.0
2023-12-11,42.5055,43.1153,42.3875,43.1054,3286445.0
2023-12-12,43.2235,43.7791,43.0759,43.6562,3026468.0
2023-12-13,43.7447,44.8462,43.7349,44.5905,4099769.0
2023-12-14,44.7085,44.856,43.6463,43.6759,3461960.0
2023-12-15,43.6759,43.7545,42.8694,43.1546,8743464.0
2023-12-16,43.6759,43.7545,42.8694,43.1546,8743464.0
2023-12-17,43.6759,43.7545,42.8694,43.1546,8743464.0
2023-12-18,43.2333,43.3316,42.8506,43.0366,2841969.0
2023-12-19,43.1251,43.2825,42.6334,42.9579,2561377.0
2023-12-20,42.6924,42.6924,41.8712,41.8958,4020985.0
2023-12-21,41.9745,42.1711,41.5319,42.063,2356046.0
2023-12-22,42.2007,42.6285,42.1318,42.2892,2051797.0
2023-12-23,42.2007,42.6285,42.1318,42.2892,2051797.0
2023-12-24,42.2007,42.6285,42.1318,42.2892,2051797.0
2023-12-25,42.2007,42.6285,42.1318,42.2892,2051797.0
2023-12-26,42.0335,42.3433,41.9941,42.2695,1659873.0
2023-12-27,42.1613,42.24,42.0089,42.1416,1736279.0
2023-12-28,42.0138,42.3187,41.9941,42.2793,1690733.0
2023-12-29,42.2203,42.5645,42.1318,42.5154,2173960.0
2023-12-30,42.2203,42.5645,42.1318,42.5154,2173960.0
2023-12-31,42.2203,42.5645,42.1318,42.5154,2173960.0
2024-01-01,42.2203,42.5645,42.1318,42.5154,2173960.0
2024-01-02,42.4564,44.0938,42.417,44.0004,3198075.0
2024-01-03,44.3376,44.526,44.1491,44.1591,3397201.0
2024-01-04,44.2285,44.3475,43.0534,43.1079,2734895.0
2024-01-05,42.9889,43.4351,42.6269,43.2467,2063781.0
2024-01-06,42.9889,43.4351,42.6269,43.2467,2063781.0
2024-01-07,42.9889,43.4351,42.6269,43.2467,2063781.0
2024-01-08,43.1773,43.6434,43.1079,43.5641,2034845.0
2024-01-09,43.5343,44.4863,43.1575,44.4268,3505447.0
2024-01-10,44.169,44.2979,43.2616,43.3558,3077181.0
2024-01-11,43.336,43.4153,42.9344,43.098,2938987.0
2024-01-12,43.3756,43.5541,42.8451,43.0583,1939426.0
2024-01-13,43.3756,43.5541,42.8451,43.0583,1939426.0
2024-01-14,43.3756,43.5541,42.8451,43.0583,1939426.0
2024-01-15,43.3756,43.5541,42.8451,43.0583,1939426.0
2024-01-16,43.1674,43.1971,42.7816,43.1773,2735854.0
2024-01-17,43.0286,44.0599,42.9393,43.7525,2857325.0
2024-01-18,43.455,43.6136,43.0781,43.3459,2362273.0
2024-01-19,43.4252,43.4451,42.7211,42.7906,2228080.0
2024-01-20,43.4252,43.4451,42.7211,42.7906,2228080.0
2024-01-21,43.4252,43.4451,42.7211,42.7906,2228080.0
2024-01-22,42.736,42.8699,42.3542,42.8104,1839879.0
2024-01-23,42.7608,44.0549,42.7608,43.8814,3093431.0
2024-01-24,43.8417,44.2086,43.6434,43.7525,3036482.0
2024-01-25,43.7723,44.1293,43.3955,43.8715,2036701.0
2024-01-26,44.0301,44.1739,43.8616,44.1293,1782108.0
2024-01-27,44.0301,44.1739,43.8616,44.1293,1782108.0
2024-01-28,44.0301,44.1739,43.8616,44.1293,1782108.0
2024-01-29,44.1789,44.1987,43.4054,43.4153,2918565.0
2024-01-30,43.4748,44.3276,43.2071,44.3078,2328231.0
2024-01-31,44.3276,44.6946,43.9756,44.2582,2658601.0
2024-02-01,43.6136,44.8235,43.2765,44.8235,2380619.0
2024-02-02,44.8433,45.0813,44.0946,44.4466,2261609.0
2024-02-03,44.8433,45.0813,44.0946,44.4466,2261609.0
2024-02-04,44.8433,45.0813,44.0946,44.4466,2261609.0
2024-02-05,44.407,44.4764,43.2864,43.3558,2485980.0
2024-02-06,43.336,44.3376,43.2368,43.9905,3188684.0
2024-02-07,44.2285,44.2285,42.979,43.2666,2241776.0
2024-02-08,43.0781,43.4748,42.6369,42.741,2418860.0
2024-02-09,42.5823,42.6021,41.3675,41.6402,3026894.0
2024-02-10,42.5823,42.6021,41.3675,41.6402,3026894.0
2024-02-11,42.5823,42.6021,41.3675,41.6402,3026894.0
2024-02-12,41.432,42.1658,41.2287,42.1162,2395751.0
2024-02-13,42.1559,42.5526,41.1791,41.3824,4046300.0
2024-02-14,41.0849,41.1741,39.9246,40.5791,5126620.0
2024-02-15,40.8568,41.0849,40.5395,40.9361,2565484.0
2024-02-16,40.7676,41.2039,40.5791,41.1047,3338383.0
2024-02-17,40.7676,41.2039,40.5791,41.1047,3338383.0
2024-02-18,40.7676,41.2039,40.5791,41.1047,3338383.0
2024-02-19,40.7676,41.2039,40.5791,41.1047,3338383.0
2024-02-20,41.4121,42.3146,41.313,41.8088,3536137.0
2024-02-21,41.9873,42.384,41.7344,42.2451,2253144.0
2024-02-22,41.9476,41.9625,41.2138,41.8485,2143952.0
2024-02-23,41.7592,42.2848,41.5609,42.0964,1611562.0
2024-02-24,41.7592,42.2848,41.5609,42.0964,1611562.0
2024-02-25,41.7592,42.2848,41.5609,42.0964,1611562.0
2024-02-26,42.0171,42.2352,41.7047,41.8286,3037997.0
2024-02-27,41.8286,42.0766,41.6452,41.908,2748804.0
2024-02-28,42.1559,42.1658,41.4716,41.7989,1718700.0
2024-02-29,42.0171,42.5922,41.8885,42.2848,3930714.0
2024-03-01,42.503,42.5526,42.1063,42.5129,2644322.0
2024-03-02,42.503,42.5526,42.1063,42.5129,2644322.0
2024-03-03,42.503,42.5526,42.1063,42.5129,2644322.0
2024-03-04,42.3245,42.9542,42.2055,42.9195,3828049.0
2024-03-05,43.1476,43.2269,42.4435,42.5922,3523684.0
2024-03-06,44.0202,44.7243,42.2352,42.9393,6271434.0
2024-03-07,43.0484,43.1376,41.5212,41.7196,3992549.0
2024-03-08,41.6006,42.1509,41.4568,41.8981,2359484.0
2024-03-09,41.6006,42.1509,41.4568,41.8981,2359484.0
2024-03-10,41.6006,42.1509,41.4568,41.8981,2359484.0
2024-03-11,41.9972,42.7806,41.9972,42.6517,2573643.0
2024-03-12,42.3939,42.7211,42.0071,42.6517,2144053.0
2024-03-13,42.8401,42.9393,42.3046,42.4534,2682322.0
2024-03-14,42.2352,42.3741,41.3923,41.6105,2268021.0
2024-03-15,41.3824,42.4187,41.3725,42.3542,5195574.0
2024-03-16,41.3824,42.4187,41.3725,42.3542,5195574.0
2024-03-17,41.3824,42.4187,41.3725,42.3542,5195574.0
2024-03-18,42.2253,43.336,42.1956,42.9591,3572704.0
2024-03-19,43.1575,43.2566,42.7013,43.2071,2694644.0
2024-03-20,43.6335,43.7723,42.9691,42.9889,2907898.0
2024-03-21,42.8401,43.1327,42.5487,42.8897,2015554.0
2024-03-22,43.1376,43.2963,42.8005,43.1872,2086371.0
2024-03-23,43.1376,43.2963,42.8005,43.1872,2086371.0
2024-03-24,43.1376,43.2963,42.8005,43.1872,2086371.0
2024-03-25,43.2963,43.4946,42.7757,43.0087,1456670.0
2024-03-26,43.1476,43.331,42.8624,43.0087,2974679.0
2024-03-27,43.2071,43.9409,43.2071,43.7029,1919600.0
2024-03-28,43.9012,44.4268,43.9012,44.0797,2889080.0
2024-03-29,43.9012,44.4268,43.9012,44.0797,2889080.0
2024-03-30,43.9012,44.4268,43.9012,44.0797,2889080.0
2024-03-31,43.9012,44.4268,43.9012,44.0797,2889080.0
2024-04-01,44.1293,44.5805,43.9716,44.288,2655380.0
2024-04-02,44.3177,44.4838,43.9706,44.05,2467269.0
2024-04-03,43.85,43.95,42.85,42.94,2617094.0
2024-04-04,43.2,44.0,42.91,43.99,3240215.0
2024-04-05,43.79,43.9,43.125,43.3,2937127.0
2024-04-06,43.79,43.9,43.125,43.3,2937127.0
2024-04-07,43.79,43.9,43.125,43.3,2937127.0
2024-04-08,43.11,44.05,43.11,43.72,2300232.0
