,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity
2022-07-09,68.3418,69.0054,67.0692,67.4692,747051.0
2022-07-10,68.3418,69.0054,67.0692,67.4692,747051.0
2022-07-11,66.8237,67.4692,66.3329,67.4692,757705.0
2022-07-12,66.5601,68.6236,66.5601,66.7147,988028.0
2022-07-13,66.2783,66.7419,64.5923,66.3329,1009432.0
2022-07-14,64.4511,65.5329,64.2784,65.0147,1102098.0
2022-07-15,66.1692,68.0146,65.6511,67.9328,1185484.0
2022-07-16,66.1692,68.0146,65.6511,67.9328,1185484.0
2022-07-17,66.1692,68.0146,65.6511,67.9328,1185484.0
2022-07-18,69.16,69.9963,68.2146,68.6327,825686.0
2022-07-19,69.7145,71.6689,69.7145,70.8326,1469621.0
2022-07-20,72.7234,75.2869,70.8235,71.9326,2515250.0
2022-07-21,71.6417,72.4689,70.5054,72.1507,1129233.0
2022-07-22,72.3234,72.8051,70.3599,70.9053,1233607.0
2022-07-23,72.3234,72.8051,70.3599,70.9053,1233607.0
2022-07-24,72.3234,72.8051,70.3599,70.9053,1233607.0
2022-07-25,71.7871,71.9098,71.0053,71.7871,947005.0
2022-07-26,71.1599,71.7235,69.6872,69.7054,661259.0
2022-07-27,69.9327,71.4871,69.5781,70.969,704069.0
2022-07-28,70.6599,71.0599,69.4691,70.4872,975618.0
2022-07-29,70.7508,71.4053,70.3236,70.6963,1740194.0
2022-07-30,70.7508,71.4053,70.3236,70.6963,1740194.0
2022-07-31,70.7508,71.4053,70.3236,70.6963,1740194.0
2022-08-01,70.2326,70.9326,69.5509,70.6963,869081.0
2022-08-02,70.3872,70.7144,69.46,69.669,787048.0
2022-08-03,70.369,71.3599,69.6418,70.9872,679455.0
2022-08-04,70.469,70.9417,69.5963,69.7145,732996.0
2022-08-05,69.6418,72.0507,69.569,71.0781,724614.0
2022-08-06,69.6418,72.0507,69.569,71.0781,724614.0
2022-08-07,69.6418,72.0507,69.569,71.0781,724614.0
2022-08-08,71.7144,72.2053,71.2508,71.3508,736538.0
2022-08-09,71.6235,72.0416,71.1144,72.0326,546885.0
2022-08-10,73.5961,74.787,72.987,74.4961,1001593.0
2022-08-11,75.296,76.6823,75.1597,76.6414,789287.0
2022-08-12,77.2686,77.9413,76.5323,77.8686,873742.0
2022-08-13,77.2686,77.9413,76.5323,77.8686,873742.0
2022-08-14,77.2686,77.9413,76.5323,77.8686,873742.0
2022-08-15,77.005,78.0277,76.7687,77.8413,526586.0
2022-08-16,77.6959,79.1049,77.6959,78.6413,580548.0
2022-08-17,77.5868,78.1686,77.2695,77.7777,496354.0
2022-08-18,77.9413,78.714,77.5414,78.714,443257.0
2022-08-19,77.9686,77.9686,76.7732,77.2505,905396.0
2022-08-20,77.9686,77.9686,76.7732,77.2505,905396.0
2022-08-21,77.9686,77.9686,76.7732,77.2505,905396.0
2022-08-22,75.8687,75.8687,74.6597,74.8324,532662.0
2022-08-23,75.0506,75.496,74.4597,74.5961,737474.0
2022-08-24,74.2052,74.7324,73.7416,74.187,587381.0
2022-08-25,74.5051,75.6778,74.2233,75.3506,645420.0
2022-08-26,75.9323,75.9778,74.287,74.3779,742670.0
2022-08-27,75.9323,75.9778,74.287,74.3779,742670.0
2022-08-28,75.9323,75.9778,74.287,74.3779,742670.0
2022-08-29,73.9143,74.2643,72.9689,73.5143,786738.0
2022-08-30,74.1324,74.2597,72.7598,73.4052,779754.0
2022-08-31,73.6052,73.9961,72.8052,72.9961,644839.0
2022-09-01,72.8961,73.7325,72.0016,73.6506,880771.0
2022-09-02,74.7597,75.6415,73.2325,73.6688,905477.0
2022-09-03,74.7597,75.6415,73.2325,73.6688,905477.0
2022-09-04,74.7597,75.6415,73.2325,73.6688,905477.0
2022-09-05,74.7597,75.6415,73.2325,73.6688,905477.0
2022-09-06,74.0961,74.4961,72.278,72.7143,897230.0
2022-09-07,72.1507,75.1869,72.1507,74.7324,929906.0
2022-09-08,74.3688,76.9687,74.0052,76.9141,872451.0
2022-09-09,77.3323,77.8732,76.7687,76.8777,1447265.0
2022-09-10,77.3323,77.8732,76.7687,76.8777,1447265.0
2022-09-11,77.3323,77.8732,76.7687,76.8777,1447265.0
2022-09-12,77.5959,78.5595,76.8505,77.4959,1458283.0
2022-09-13,75.7414,77.1505,74.3779,74.587,1564980.0
2022-09-14,74.9628,74.9628,72.552,73.2579,2170159.0
2022-09-15,73.542,74.5503,73.0975,73.432,1938827.0
2022-09-16,72.3137,72.8087,71.0946,72.0112,2362053.0
2022-09-17,72.3137,72.8087,71.0946,72.0112,2362053.0
2022-09-18,72.3137,72.8087,71.0946,72.0112,2362053.0
2022-09-19,71.0029,73.0516,71.0029,72.7354,1126402.0
2022-09-20,72.2037,72.7079,71.4154,72.2496,1050115.0
2022-09-21,72.6254,73.5237,71.2596,71.2688,1032179.0
2022-09-22,71.7362,71.7362,69.243,69.8113,811458.0
2022-09-23,68.8763,69.3713,66.9147,68.1155,1937274.0
2022-09-24,68.8763,69.3713,66.9147,68.1155,1937274.0
2022-09-25,68.8763,69.3713,66.9147,68.1155,1937274.0
2022-09-26,67.5472,68.5097,66.2456,66.9514,892848.0
2022-09-27,67.6297,67.8039,65.0723,66.0531,1114067.0
2022-09-28,66.5297,67.7672,66.1722,67.3822,1345358.0
2022-09-29,66.5939,66.878,65.2464,66.2456,1340055.0
2022-09-30,66.2089,66.3006,65.0814,65.1731,1629371.0
2022-10-01,66.2089,66.3006,65.0814,65.1731,1629371.0
2022-10-02,66.2089,66.3006,65.0814,65.1731,1629371.0
2022-10-03,66.0989,67.3639,64.7469,66.933,1521475.0
2022-10-04,68.1155,70.068,68.1155,70.068,1416047.0
2022-10-05,69.078,69.7425,68.8213,69.3988,984896.0
2022-10-06,68.8397,69.4263,67.6847,67.8864,1324756.0
2022-10-07,67.4739,67.4739,65.7139,66.4014,1404183.0
2022-10-08,67.4739,67.4739,65.7139,66.4014,1404183.0
2022-10-09,67.4739,67.4739,65.7139,66.4014,1404183.0
2022-10-10,66.8505,67.2722,64.8981,65.2648,825732.0
2022-10-11,64.8248,65.2006,63.3582,63.8623,1316263.0
2022-10-12,63.6881,64.9164,63.1015,63.7523,1105704.0
2022-10-13,62.7257,66.9651,62.4232,66.4014,1208967.0
2022-10-14,66.878,68.8855,65.6864,66.0989,1614692.0
2022-10-15,66.878,68.8855,65.6864,66.0989,1614692.0
2022-10-16,66.878,68.8855,65.6864,66.0989,1614692.0
2022-10-17,67.6755,68.143,66.6397,67.5289,1197717.0
2022-10-18,69.1238,69.8388,67.3272,68.143,1921978.0
2022-10-19,65.9981,66.1631,61.8824,62.0107,3896232.0
2022-10-20,61.8732,62.7623,59.0499,59.3616,3240496.0
2022-10-21,59.2883,61.6349,58.7658,59.8933,2905776.0
2022-10-22,59.2883,61.6349,58.7658,59.8933,2905776.0
2022-10-23,59.2883,61.6349,58.7658,59.8933,2905776.0
2022-10-24,60.4799,61.864,60.2507,61.7815,2214961.0
2022-10-25,61.1582,64.009,61.1582,63.4315,1595119.0
2022-10-26,63.7431,64.5498,63.3948,63.4223,1190425.0
2022-10-27,64.1465,64.8706,63.5415,63.9265,1407024.0
2022-10-28,64.394,65.2006,63.8349,65.1456,2174311.0
2022-10-29,64.394,65.2006,63.8349,65.1456,2174311.0
2022-10-30,64.394,65.2006,63.8349,65.1456,2174311.0
2022-10-31,65.0814,65.4481,64.5773,64.6231,3537446.0
2022-11-01,65.4481,65.5123,64.3115,64.4673,3083564.0
2022-11-02,64.1006,64.4123,62.0932,62.139,1899624.0
2022-11-03,61.3324,61.3324,60.1682,60.5257,2633009.0
2022-11-04,61.4515,62.5057,61.0482,62.2948,1173618.0
2022-11-05,61.4515,62.5057,61.0482,62.2948,1173618.0
2022-11-06,61.4515,62.5057,61.0482,62.2948,1173618.0
2022-11-07,63.0923,64.3756,62.4873,64.3756,1632011.0
2022-11-08,64.4581,66.3647,64.4581,65.5214,2504671.0
2022-11-09,64.7514,65.4848,63.8898,63.954,1802849.0
2022-11-10,66.5297,68.5143,66.0439,68.308,1628647.0
2022-11-11,68.7022,69.2063,66.933,67.483,2188615.0
2022-11-12,68.7022,69.2063,66.933,67.483,2188615.0
2022-11-13,68.7022,69.2063,66.933,67.483,2188615.0
2022-11-14,67.1255,68.1155,66.3006,66.3006,1147544.0
2022-11-15,67.373,68.2163,66.3189,67.1072,1061612.0
2022-11-16,66.988,67.4005,65.1914,65.5856,678054.0
2022-11-17,64.5681,64.7606,63.8623,64.2931,865709.0
2022-11-18,65.6039,65.6039,62.7073,64.0731,1693947.0
2022-11-19,65.6039,65.6039,62.7073,64.0731,1693947.0
2022-11-20,65.6039,65.6039,62.7073,64.0731,1693947.0
2022-11-21,64.7056,65.0814,64.0456,64.9073,894690.0
2022-11-22,65.4756,66.2135,65.4481,66.1172,924204.0
2022-11-23,66.0256,66.2456,65.4114,65.7689,645413.0
2022-11-24,66.0256,66.2456,65.4114,65.7689,645413.0
2022-11-25,66.0256,66.1722,65.5398,65.8606,279461.0
2022-11-26,66.0256,66.1722,65.5398,65.8606,279461.0
2022-11-27,66.0256,66.1722,65.5398,65.8606,279461.0
2022-11-28,65.0173,65.3564,63.9815,64.284,1071053.0
2022-11-29,64.394,65.2281,64.1923,65.0814,789750.0
2022-11-30,64.7514,65.8331,63.0648,65.7597,1738066.0
2022-12-01,66.3831,66.8414,64.8064,65.6406,1524576.0
2022-12-02,64.8981,65.2098,64.0823,64.2748,1080553.0
2022-12-03,64.8981,65.2098,64.0823,64.2748,1080553.0
2022-12-04,64.8981,65.2098,64.0823,64.2748,1080553.0
2022-12-05,63.3123,63.5186,60.1224,60.9749,2905257.0
2022-12-06,60.7641,61.2865,59.6733,60.1774,1845094.0
2022-12-07,59.6824,60.4891,59.122,59.9574,1724331.0
2022-12-08,60.3974,60.3974,59.3433,59.7466,1202379.0
2022-12-09,59.3983,60.9474,59.3983,60.4432,1069233.0
2022-12-10,59.3983,60.9474,59.3983,60.4432,1069233.0
2022-12-11,59.3983,60.9474,59.3983,60.4432,1069233.0
2022-12-12,60.4891,62.1986,59.8749,61.809,1359873.0
2022-12-13,62.6982,63.129,60.0582,60.7641,1808902.0
2022-12-14,60.7641,61.329,59.736,60.2825,1612003.0
2022-12-15,59.4212,59.8194,58.6895,58.9951,2015169.0
2022-12-16,58.3468,59.3008,58.1894,59.0507,3143503.0
2022-12-17,58.3468,59.3008,58.1894,59.0507,3143503.0
2022-12-18,58.3468,59.3008,58.1894,59.0507,3143503.0
2022-12-19,59.1433,59.8379,58.3098,58.8284,881898.0
2022-12-20,58.9581,59.4489,58.6525,58.8933,1455857.0
2022-12-21,60.1528,60.6807,59.8657,60.2269,1092114.0
2022-12-22,59.699,60.7965,59.1155,60.7178,2780955.0
2022-12-23,60.8104,61.2179,60.3288,61.1993,756182.0
2022-12-24,60.8104,61.2179,60.3288,61.1993,756182.0
2022-12-25,60.8104,61.2179,60.3288,61.1993,756182.0
2022-12-26,60.8104,61.2179,60.3288,61.1993,756182.0
2022-12-27,61.4494,61.8106,60.6944,61.4587,579451.0
2022-12-28,61.5791,61.6763,60.3473,60.7826,908805.0
2022-12-29,60.8659,62.1903,60.6066,61.7365,696638.0
2022-12-30,61.3383,62.019,61.3383,61.9125,672242.0
2022-12-31,61.3383,62.019,61.3383,61.9125,672242.0
2023-01-01,61.3383,62.019,61.3383,61.9125,672242.0
2023-01-02,61.3383,62.019,61.3383,61.9125,672242.0
2023-01-03,62.2829,62.7738,60.4075,61.1716,1453535.0
2023-01-04,61.6532,62.867,61.2827,61.9588,1957554.0
2023-01-05,61.542,61.718,60.6251,61.1808,1088370.0
2023-01-06,61.6439,62.9127,61.0604,62.6071,1145434.0
2023-01-07,61.6439,62.9127,61.0604,62.6071,1145434.0
2023-01-08,61.6439,62.9127,61.0604,62.6071,1145434.0
2023-01-09,62.7275,62.8803,61.8569,61.8754,1021540.0
2023-01-10,62.1903,62.6163,61.4216,62.5886,1618421.0
2023-01-11,62.9961,63.4684,62.2829,63.0146,1105162.0
2023-01-12,63.4499,64.2186,63.0887,63.8203,1419750.0
2023-01-13,62.9034,63.5147,61.329,63.4777,1506173.0
2023-01-14,62.9034,63.5147,61.329,63.4777,1506173.0
2023-01-15,62.9034,63.5147,61.329,63.4777,1506173.0
2023-01-16,62.9034,63.5147,61.329,63.4777,1506173.0
2023-01-17,63.2739,63.4221,62.2459,63.1628,1338176.0
2023-01-18,62.6534,62.709,60.69,61.0697,1797281.0
2023-01-19,62.3292,65.9597,62.2088,64.6816,3425052.0
2023-01-20,64.941,65.3392,63.6721,64.0241,2406004.0
2023-01-21,64.941,65.3392,63.6721,64.0241,2406004.0
2023-01-22,64.941,65.3392,63.6721,64.0241,2406004.0
2023-01-23,64.6075,66.7006,64.3853,66.6451,1884988.0
2023-01-24,66.6821,66.7191,65.4225,65.9041,1228105.0
2023-01-25,65.4133,66.5061,64.8298,66.2376,1299268.0
2023-01-26,66.6636,67.0896,66.0523,66.7099,811536.0
2023-01-27,66.6821,67.5619,66.483,67.21,1975526.0
2023-01-28,66.6821,67.5619,66.483,67.21,1975526.0
2023-01-29,66.6821,67.5619,66.483,67.21,1975526.0
2023-01-30,66.6821,67.1452,66.1079,66.1264,673170.0
2023-01-31,66.3487,67.9787,66.0616,67.8953,1638344.0
2023-02-01,67.1637,69.5809,66.9599,68.8585,1123958.0
2023-02-02,69.4327,70.9377,69.0252,69.3494,1655939.0
2023-02-03,68.8585,70.7108,68.2112,69.8217,1204730.0
2023-02-04,68.8585,70.7108,68.2112,69.8217,1204730.0
2023-02-05,68.8585,70.7108,68.2112,69.8217,1204730.0
2023-02-06,69.3957,69.8912,68.9836,69.7384,1184401.0
2023-02-07,69.2382,71.5166,69.2244,71.2572,996963.0
2023-02-08,70.5626,71.498,70.0903,70.9331,2254468.0
2023-02-09,71.3128,71.6277,70.0255,70.2107,1422249.0
2023-02-10,69.8125,70.2107,69.2938,69.5346,1504356.0
2023-02-11,69.8125,70.2107,69.2938,69.5346,1504356.0
2023-02-12,69.8125,70.2107,69.2938,69.5346,1504356.0
2023-02-13,69.6735,70.3959,69.3216,70.3774,3221679.0
2023-02-14,70.3311,70.5348,69.1919,70.2385,1963890.0
2023-02-15,69.3772,70.3033,69.0132,69.9051,1046873.0
2023-02-16,69.0715,69.5809,68.4047,68.5899,963026.0
2023-02-17,68.3399,68.3399,67.4693,67.4971,1382678.0
2023-02-18,68.3399,68.3399,67.4693,67.4971,1382678.0
2023-02-19,68.3399,68.3399,67.4693,67.4971,1382678.0
2023-02-20,68.3399,68.3399,67.4693,67.4971,1382678.0
2023-02-21,66.997,67.0896,64.8761,65.3948,1097189.0
2023-02-22,65.2188,65.4596,63.9037,64.3853,1611974.0
2023-02-23,64.7928,65.0706,63.3295,64.8391,1866538.0
2023-02-24,64.3019,65.5244,63.9129,65.2095,985428.0
2023-02-25,64.3019,65.5244,63.9129,65.2095,985428.0
2023-02-26,64.3019,65.5244,63.9129,65.2095,985428.0
2023-02-27,65.6911,66.3672,64.4501,64.8669,1284779.0
2023-02-28,65.0799,65.9227,64.8946,64.9224,1239775.0
2023-03-01,64.8298,65.8856,64.3482,65.4596,1156610.0
2023-03-02,64.8483,65.1632,62.4959,63.1998,1264781.0
2023-03-03,63.8388,64.4408,63.3109,64.2741,1767934.0
2023-03-04,63.8388,64.4408,63.3109,64.2741,1767934.0
2023-03-05,63.8388,64.4408,63.3109,64.2741,1767934.0
2023-03-06,64.3482,64.823,63.6814,64.0426,1270681.0
2023-03-07,63.6999,63.6999,61.3383,61.6809,3347677.0
2023-03-08,61.9588,62.6488,61.5883,62.3292,2073416.0
2023-03-09,61.4865,61.505,56.9854,57.3373,4048877.0
2023-03-10,54.6052,58.0134,52.702,54.4663,7171081.0
2023-03-11,54.6052,58.0134,52.702,54.4663,7171081.0
2023-03-12,54.6052,58.0134,52.702,54.4663,7171081.0
2023-03-13,39.574,47.2332,27.0155,39.398,23715528.0
2023-03-14,47.1213,47.1213,37.6932,40.9709,14790863.0
2023-03-15,37.5049,42.8358,37.5049,42.2236,7501167.0
2023-03-16,41.2158,47.5639,39.982,44.842,7387069.0
2023-03-17,43.6175,44.0885,40.3399,41.0557,11658882.0
2023-03-18,43.6175,44.0885,40.3399,41.0557,11658882.0
2023-03-19,43.6175,44.0885,40.3399,41.0557,11658882.0
2023-03-20,42.1388,44.3899,40.5,41.9787,6039855.0
2023-03-21,43.7871,45.9722,43.3256,45.8026,5037124.0
2023-03-22,45.5766,45.8309,41.8751,41.9316,5435979.0
2023-03-23,42.2895,42.7105,36.9963,38.3337,9026901.0
2023-03-24,37.6932,38.9177,36.1109,38.0511,8394221.0
2023-03-25,37.6932,38.9177,36.1109,38.0511,8394221.0
2023-03-26,37.6932,38.9177,36.1109,38.0511,8394221.0
2023-03-27,39.982,42.3083,39.1437,40.1044,7877212.0
2023-03-28,39.8878,41.1781,39.5817,40.2739,3081333.0
2023-03-29,40.9709,42.2801,40.6695,42.1106,5034845.0
2023-03-30,42.7086,43.5704,41.1028,41.4983,4067196.0
2023-03-31,41.9881,42.325,40.0479,40.8956,3238781.0
2023-04-01,41.9881,42.325,40.0479,40.8956,3238781.0
2023-04-02,41.9881,42.325,40.0479,40.8956,3238781.0
2023-04-03,41.0368,41.6679,39.4828,39.7465,4096054.0
2023-04-04,40.2739,40.3022,37.0999,37.7027,4181057.0
2023-04-05,36.5818,37.6744,35.9414,37.599,4850026.0
2023-04-06,36.8738,39.2661,36.8314,38.88,3081549.0
2023-04-07,36.8738,39.2661,36.8314,38.88,3081549.0
2023-04-08,36.8738,39.2661,36.8314,38.88,3081549.0
2023-04-09,36.8738,39.2661,36.8314,38.88,3081549.0
2023-04-10,38.814,40.5094,38.4185,40.0856,2837854.0
2023-04-11,40.3022,41.2535,40.0385,40.9144,3263101.0
2023-04-12,41.3194,41.3853,40.2928,40.6036,2346293.0
2023-04-13,40.9332,42.1011,40.3587,41.8939,3091698.0
2023-04-14,42.9582,42.9582,40.3681,40.7825,2931653.0
2023-04-15,42.9582,42.9582,40.3681,40.7825,2931653.0
2023-04-16,42.9582,42.9582,40.3681,40.7825,2931653.0
2023-04-17,40.5942,42.4308,39.803,42.412,2909241.0
2023-04-18,42.2424,42.2424,40.9709,42.0446,2491002.0
2023-04-19,42.5438,44.7665,42.12,44.3522,4149532.0
2023-04-20,42.3837,44.1261,40.9709,43.1372,5469660.0
2023-04-21,42.7887,43.0242,41.0933,41.1875,3640975.0
2023-04-22,42.7887,43.0242,41.0933,41.1875,3640975.0
2023-04-23,42.7887,43.0242,41.0933,41.1875,3640975.0
2023-04-24,41.018,41.2629,39.803,40.1609,2782665.0
2023-04-25,39.3509,39.7324,37.3071,38.3431,4711563.0
2023-04-26,38.4844,39.7371,37.7121,38.2583,3528675.0
2023-04-27,38.3902,39.9631,38.3902,38.9271,4132773.0
2023-04-28,38.5315,41.2438,38.3337,40.8485,3650981.0
2023-04-29,38.5315,41.2438,38.3337,40.8485,3650981.0
2023-04-30,38.5315,41.2438,38.3337,40.8485,3650981.0
2023-05-01,40.8956,41.7997,39.8407,40.029,4803025.0
2023-05-02,39.7936,39.8595,33.907,35.056,11983907.0
2023-05-03,35.1879,36.2334,33.1535,33.5114,5680970.0
2023-05-04,32.1033,32.9368,26.7488,29.3954,17888209.0
2023-05-05,34.0388,34.7452,31.7501,34.3214,8324571.0
2023-05-06,34.0388,34.7452,31.7501,34.3214,8324571.0
2023-05-07,34.0388,34.7452,31.7501,34.3214,8324571.0
2023-05-08,36.2522,37.6085,33.5961,34.0482,5511839.0
2023-05-09,33.5679,34.717,32.692,34.1801,3207950.0
2023-05-10,35.0749,35.169,32.2681,33.0028,3296981.0
2023-05-11,32.0892,32.8144,30.6104,30.7706,6203103.0
2023-05-12,31.0625,31.4204,29.1788,30.1113,5199414.0
2023-05-13,31.0625,31.4204,29.1788,30.1113,5199414.0
2023-05-14,31.0625,31.4204,29.1788,30.1113,5199414.0
2023-05-15,30.2996,32.626,30.1772,32.3058,3826730.0
2023-05-16,32.5224,33.1535,31.9196,31.9385,3447959.0
2023-05-17,33.0122,36.0544,33.0122,35.8754,6128819.0
2023-05-18,35.9602,36.968,35.1503,36.5347,4627156.0
2023-05-19,36.7702,37.3918,35.0843,36.1109,4762243.0
2023-05-20,36.7702,37.3918,35.0843,36.1109,4762243.0
2023-05-21,36.7702,37.3918,35.0843,36.1109,4762243.0
2023-05-22,36.5253,37.5614,36.1392,37.3636,3965045.0
2023-05-23,38.4844,40.1892,38.0511,38.1265,4879663.0
2023-05-24,37.4389,37.9475,36.6854,37.3636,2417735.0
2023-05-25,37.3495,37.8204,36.0544,36.9115,2359847.0
2023-05-26,36.8738,37.3165,36.1015,36.7231,2338110.0
2023-05-27,36.8738,37.3165,36.1015,36.7231,2338110.0
2023-05-28,36.8738,37.3165,36.1015,36.7231,2338110.0
2023-05-29,36.8738,37.3165,36.1015,36.7231,2338110.0
2023-05-30,36.7137,36.8173,33.4454,35.4045,7445493.0
2023-05-31,34.9524,35.0843,32.8521,34.0011,4025947.0
2023-06-01,34.5474,36.271,33.3944,35.9602,3819641.0
2023-06-02,37.6744,38.7293,36.8361,38.5503,4704697.0
2023-06-03,37.6744,38.7293,36.8361,38.5503,4704697.0
2023-06-04,37.6744,38.7293,36.8361,38.5503,4704697.0
2023-06-05,39.5204,39.8313,37.7497,37.9946,2719550.0
2023-06-06,37.8157,41.2064,37.7497,40.7072,3414791.0
2023-06-07,41.0086,41.649,40.1845,41.2911,4245045.0
2023-06-08,41.0557,41.4324,40.0856,40.9238,3123319.0
2023-06-09,40.5094,40.792,39.0872,39.6335,3371592.0
2023-06-10,40.5094,40.792,39.0872,39.6335,3371592.0
2023-06-11,40.5094,40.792,39.0872,39.6335,3371592.0
2023-06-12,39.7277,40.9992,37.3542,38.6445,5195752.0
2023-06-13,38.0417,41.3665,37.0999,41.1122,6764847.0
2023-06-14,41.093,42.1843,39.2835,39.6665,3585050.0
2023-06-15,39.0154,41.4186,38.8431,41.0547,3126255.0
2023-06-16,41.409,41.476,39.992,40.6143,4915054.0
2023-06-17,41.409,41.476,39.992,40.6143,4915054.0
2023-06-18,41.409,41.476,39.992,40.6143,4915054.0
2023-06-19,41.409,41.476,39.992,40.6143,4915054.0
2023-06-20,40.2122,40.5665,39.4798,40.509,1615248.0
2023-06-21,40.2122,40.8633,39.542,40.308,2252399.0
2023-06-22,40.3845,40.3845,38.8239,39.1112,1852712.0
2023-06-23,38.7761,39.3505,38.2973,38.8718,2414402.0
2023-06-24,38.7761,39.3505,38.2973,38.8718,2414402.0
2023-06-25,38.7761,39.3505,38.2973,38.8718,2414402.0
2023-06-26,39.1207,40.2409,39.1207,39.5899,1965236.0
2023-06-27,39.633,40.6,38.9101,40.3175,2397108.0
2023-06-28,39.8963,40.3845,39.2404,40.3175,1494090.0
2023-06-29,41.026,41.725,40.5569,41.026,1991488.0
2023-06-30,41.5622,41.6867,40.4611,40.5569,2125017.0
2023-07-01,41.5622,41.6867,40.4611,40.5569,2125017.0
2023-07-02,41.5622,41.6867,40.4611,40.5569,2125017.0
2023-07-03,40.9303,42.5005,40.7005,42.1271,2105876.0
2023-07-04,40.9303,42.5005,40.7005,42.1271,2105876.0
2023-07-05,41.476,42.9313,41.1218,41.6484,2663368.0
2023-07-06,40.6526,41.0643,39.3792,40.9877,3161537.0
2023-07-07,40.825,43.0079,40.825,42.3856,3503936.0
2023-07-08,40.825,43.0079,40.825,42.3856,3503936.0
2023-07-09,40.825,43.0079,40.825,42.3856,3503936.0
2023-07-10,42.1366,43.6063,41.8973,43.0366,2354147.0
2023-07-11,43.3622,44.7026,42.9026,44.1664,2371088.0
2023-07-12,45.5355,46.8281,45.1143,45.5451,4351653.0
2023-07-13,45.7557,46.7802,45.4302,46.3494,2048993.0
2023-07-14,46.9813,47.0291,44.8366,45.2579,2490218.0
2023-07-15,46.9813,47.0291,44.8366,45.2579,2490218.0
2023-07-16,46.9813,47.0291,44.8366,45.2579,2490218.0
2023-07-17,45.1047,46.1674,44.9036,46.0143,1540510.0
2023-07-18,45.7175,47.977,45.7175,47.8813,2796757.0
2023-07-19,48.0823,49.978,47.8334,49.5472,3707217.0
2023-07-20,49.394,50.9642,49.1834,50.677,4804556.0
2023-07-21,52.9174,53.4535,48.3791,48.5898,5319722.0
2023-07-22,52.9174,53.4535,48.3791,48.5898,5319722.0
2023-07-23,52.9174,53.4535,48.3791,48.5898,5319722.0
2023-07-24,49.2695,50.1216,48.4461,49.6238,3083291.0
2023-07-25,50.294,50.8397,48.0823,48.1015,3472240.0
2023-07-26,49.3701,51.8259,49.3701,51.194,3072833.0
2023-07-27,51.4908,52.0748,49.643,50.1408,2251698.0
2023-07-28,51.0216,51.7206,50.4759,51.6057,1720306.0
2023-07-29,51.0216,51.7206,50.4759,51.6057,1720306.0
2023-07-30,51.0216,51.7206,50.4759,51.6057,1720306.0
2023-07-31,51.7684,52.295,50.7248,51.6631,2964680.0
2023-08-01,51.2993,51.3855,49.3653,50.3323,2114291.0
2023-08-02,49.4802,49.9493,48.8387,49.7099,2094888.0
2023-08-03,49.7387,51.1174,49.1546,50.6865,1701334.0
2023-08-04,50.2365,51.7493,50.1982,50.7727,1547598.0
2023-08-05,50.2365,51.7493,50.1982,50.7727,1547598.0
2023-08-06,50.2365,51.7493,50.1982,50.7727,1547598.0
2023-08-07,50.7727,51.328,50.3802,51.0695,921175.0
2023-08-08,49.5089,50.7536,48.1972,50.6961,2345035.0
2023-08-09,50.0929,50.9259,49.4131,49.4993,1418097.0
2023-08-10,49.9876,50.6099,49.327,49.8631,1290610.0
2023-08-11,49.3365,50.3706,49.0685,49.9014,1259428.0
2023-08-12,49.3365,50.3706,49.0685,49.9014,1259428.0
2023-08-13,49.3365,50.3706,49.0685,49.9014,1259428.0
2023-08-14,49.3174,49.3605,47.7759,47.9578,2151128.0
2023-08-15,46.9908,47.1536,45.5068,45.8036,3070147.0
2023-08-16,45.4781,45.6983,44.9228,45.0951,1563320.0
2023-08-17,45.2579,45.8419,44.626,45.6504,1128321.0
2023-08-18,44.8941,45.7845,44.8941,45.2579,1695507.0
2023-08-19,44.8941,45.7845,44.8941,45.2579,1695507.0
2023-08-20,44.8941,45.7845,44.8941,45.2579,1695507.0
2023-08-21,45.5547,45.6313,44.6356,45.3153,1216900.0
2023-08-22,44.827,45.2196,43.3143,43.4483,1972408.0
2023-08-23,43.5154,44.3004,42.7015,44.109,1316500.0
2023-08-24,44.1856,45.4206,44.0802,44.4345,1043822.0
2023-08-25,44.626,45.1046,43.5249,43.9653,953506.0
2023-08-26,44.626,45.1046,43.5249,43.9653,953506.0
2023-08-27,44.626,45.1046,43.5249,43.9653,953506.0
2023-08-28,44.3483,45.3919,44.1568,45.0185,1201605.0
2023-08-29,45.0185,46.6222,44.6834,46.2249,1235136.0
2023-08-30,46.0047,46.1962,45.7175,45.9472,831125.0
2023-08-31,46.0908,46.3015,45.623,46.0621,1482118.0
2023-09-01,46.7611,47.1536,46.5217,46.627,2105180.0
2023-09-02,46.7611,47.1536,46.5217,46.627,2105180.0
2023-09-03,46.7611,47.1536,46.5217,46.627,2105180.0
2023-09-04,46.7611,47.1536,46.5217,46.627,2105180.0
2023-09-05,46.4547,47.1249,46.4068,46.4547,1474350.0
2023-09-06,45.9664,46.2919,44.2717,44.5781,2216409.0
2023-09-07,44.1568,44.8749,43.1707,43.5728,2277946.0
2023-09-08,43.7547,44.7696,42.8739,44.7409,2139668.0
2023-09-09,43.7547,44.7696,42.8739,44.7409,2139668.0
2023-09-10,43.7547,44.7696,42.8739,44.7409,2139668.0
2023-09-11,45.0472,45.8228,44.0611,44.3483,2113943.0
