,AMTB US Equity,AMTB US Equity,AMTB US Equity,AMTB US Equity,AMTB US Equity
2023-08-13,19.9667,20.1443,19.8087,19.8976,44061.0
2023-08-14,19.6596,19.8777,19.4514,19.6993,45566.0
2023-08-15,19.4217,19.6497,19.0747,19.1144,52322.0
2023-08-16,19.0747,19.2928,18.9359,19.0152,51132.0
2023-08-17,19.0846,19.4316,18.8665,19.4118,35389.0
2023-08-18,19.2432,19.7588,19.2432,19.501,50875.0
2023-08-19,19.2432,19.7588,19.2432,19.501,50875.0
2023-08-20,19.2432,19.7588,19.2432,19.501,50875.0
2023-08-21,19.4911,19.4911,19.045,19.0648,41514.0
2023-08-22,18.9756,19.273,18.5393,18.6186,45771.0
2023-08-23,18.5691,18.8368,18.4799,18.5195,61743.0
2023-08-24,18.4005,18.8368,18.3708,18.5988,61867.0
2023-08-25,18.688,18.7872,18.1229,18.3311,45440.0
2023-08-26,18.688,18.7872,18.1229,18.3311,45440.0
2023-08-27,18.688,18.7872,18.1229,18.3311,45440.0
2023-08-28,18.5691,18.8368,18.3609,18.4204,98046.0
2023-08-29,18.4997,19.035,18.4699,18.8962,72616.0
2023-08-30,18.7971,18.9161,18.2915,18.6781,54243.0
2023-08-31,18.6484,18.9359,18.4501,18.6087,89363.0
2023-09-01,18.8169,19.501,18.8169,19.3523,53320.0
2023-09-02,18.8169,19.501,18.8169,19.3523,53320.0
2023-09-03,18.8169,19.501,18.8169,19.3523,53320.0
2023-09-04,18.8169,19.501,18.8169,19.3523,53320.0
2023-09-05,19.273,19.3721,19.0747,19.1243,75709.0
2023-09-06,19.154,19.4217,18.9359,19.1243,60264.0
2023-09-07,19.0152,19.3374,18.926,19.154,79707.0
2023-09-08,18.9954,19.4514,18.8368,19.3225,50883.0
2023-09-09,18.9954,19.4514,18.8368,19.3225,50883.0
2023-09-10,18.9954,19.4514,18.8368,19.3225,50883.0
2023-09-11,19.501,19.6695,19.3721,19.5307,66699.0
2023-09-12,19.154,19.7588,19.154,19.5208,41698.0
2023-09-13,19.3027,19.4911,19.0301,19.0747,85033.0
2023-09-14,19.2631,19.6596,19.2631,19.5506,57384.0
2023-09-15,19.5803,19.8381,18.6087,19.0648,583299.0
2023-09-16,19.5803,19.8381,18.6087,19.0648,583299.0
2023-09-17,19.5803,19.8381,18.6087,19.0648,583299.0
2023-09-18,19.1838,19.1838,18.004,18.004,69448.0
2023-09-19,18.113,18.4997,17.9445,18.1031,63334.0
2023-09-20,18.3609,18.5096,18.0139,18.0337,58964.0
2023-09-21,17.9048,17.9891,17.6372,17.7264,40644.0
2023-09-22,17.6768,17.7561,17.3397,17.5281,31213.0
2023-09-23,17.6768,17.7561,17.3397,17.5281,31213.0
2023-09-24,17.6768,17.7561,17.3397,17.5281,31213.0
2023-09-25,17.429,17.9742,17.3397,17.885,31105.0
2023-09-26,17.8751,17.8751,17.5578,17.5678,40554.0
2023-09-27,17.5876,17.7859,17.2802,17.31,38757.0
2023-09-28,17.1613,17.5578,17.1613,17.2406,46429.0
2023-09-29,17.3992,17.5833,17.1861,17.2902,63832.0
2023-09-30,17.3992,17.5833,17.1861,17.2902,63832.0
2023-10-01,17.3992,17.5833,17.1861,17.2902,63832.0
2023-10-02,17.3298,17.5083,17.1712,17.3001,75226.0
2023-10-03,17.2505,17.4488,16.844,17.3496,47609.0
2023-10-04,17.3397,17.4488,17.1514,17.3794,126236.0
2023-10-05,17.429,18.4105,17.429,18.3311,75782.0
2023-10-06,18.2518,18.5592,17.9332,18.3113,48313.0
2023-10-07,18.2518,18.5592,17.9332,18.3113,48313.0
2023-10-08,18.2518,18.5592,17.9332,18.3113,48313.0
2023-10-09,18.0535,18.8219,18.0535,18.7277,43698.0
2023-10-10,18.5592,18.9161,18.5592,18.7773,36676.0
2023-10-11,18.7971,19.1838,18.7971,18.9062,42775.0
2023-10-12,18.8566,18.8566,18.3411,18.5294,51737.0
2023-10-13,18.688,18.8665,18.0932,18.2221,38742.0
2023-10-14,18.688,18.8665,18.0932,18.2221,38742.0
2023-10-15,18.688,18.8665,18.0932,18.2221,38742.0
2023-10-16,18.5294,18.8268,18.4154,18.7971,59218.0
2023-10-17,18.8863,19.6299,18.7178,19.3027,68392.0
2023-10-18,19.0846,19.154,18.6087,18.8467,40656.0
2023-10-19,18.7178,19.154,18.6385,18.688,53386.0
2023-10-20,19.5704,19.5704,16.7548,17.0721,118515.0
2023-10-21,19.5704,19.5704,16.7548,17.0721,118515.0
2023-10-22,19.5704,19.5704,16.7548,17.0721,118515.0
2023-10-23,16.9729,17.3596,16.7845,17.0919,49216.0
2023-10-24,17.0919,17.0919,16.4871,16.9333,84139.0
2023-10-25,16.7746,17.2703,16.7548,17.2505,86987.0
2023-10-26,17.2802,17.885,17.2802,17.766,50236.0
2023-10-27,17.6074,17.766,17.2406,17.4785,42094.0
2023-10-28,17.6074,17.766,17.2406,17.4785,42094.0
2023-10-29,17.6074,17.766,17.2406,17.4785,42094.0
2023-10-30,17.776,17.8949,17.3992,17.8652,62623.0
2023-10-31,17.9643,18.0932,17.657,18.0734,55622.0
2023-11-01,17.9147,18.2122,17.5975,18.0139,49939.0
2023-11-02,18.3113,19.1342,17.9643,19.0846,60011.0
2023-11-03,19.6497,19.9471,19.5803,19.7885,66057.0
2023-11-04,19.6497,19.9471,19.5803,19.7885,66057.0
2023-11-05,19.6497,19.9471,19.5803,19.7885,66057.0
2023-11-06,19.7687,20.5519,19.2928,19.5407,54387.0
2023-11-07,19.4118,19.5307,18.9359,19.2432,44462.0
2023-11-08,19.2135,19.2141,18.7277,19.0152,48082.0
2023-11-09,18.9557,19.2631,18.5889,18.7773,32713.0
2023-11-10,19.0053,19.0945,18.5988,18.9756,35207.0
2023-11-11,19.0053,19.0945,18.5988,18.9756,35207.0
2023-11-12,19.0053,19.0945,18.5988,18.9756,35207.0
2023-11-13,18.8062,19.1648,18.6867,18.9656,32548.0
2023-11-14,19.7724,21.0574,19.4437,20.9877,82743.0
2023-11-15,21.3263,21.3263,20.6091,20.7486,74795.0
2023-11-16,20.4896,20.6291,20.0563,20.3701,30699.0
2023-11-17,20.6689,21.0673,20.4597,21.0175,70516.0
2023-11-18,20.6689,21.0673,20.4597,21.0175,70516.0
2023-11-19,20.6689,21.0673,20.4597,21.0175,70516.0
2023-11-20,20.8681,21.1172,20.8283,20.8781,54177.0
2023-11-21,20.8681,20.8681,20.5693,20.7287,54686.0
2023-11-22,21.0375,21.0375,20.6789,20.9976,40071.0
2023-11-23,21.0375,21.0375,20.6789,20.9976,40071.0
2023-11-24,20.7386,21.1869,20.7386,20.9578,17092.0
2023-11-25,20.7386,21.1869,20.7386,20.9578,17092.0
2023-11-26,20.7386,21.1869,20.7386,20.9578,17092.0
2023-11-27,20.9877,21.0076,20.639,20.9478,34439.0
2023-11-28,20.8781,20.9179,20.1908,20.5992,31861.0
2023-11-29,20.6589,21.5853,20.5693,21.2068,48691.0
2023-11-30,21.5056,21.5056,20.4697,20.6291,74827.0
2023-12-01,20.4597,21.9439,20.4597,21.8045,93794.0
2023-12-02,20.4597,21.9439,20.4597,21.8045,93794.0
2023-12-03,20.4597,21.9439,20.4597,21.8045,93794.0
2023-12-04,21.7048,22.1929,21.6052,22.1431,53175.0
2023-12-05,22.1033,22.1033,21.5554,21.924,39574.0
2023-12-06,21.924,22.5216,21.2616,21.665,64843.0
2023-12-07,21.8941,22.7209,21.4857,22.7009,62487.0
2023-12-08,22.5714,23.1492,22.5714,23.0296,54362.0
2023-12-09,22.5714,23.1492,22.5714,23.0296,54362.0
2023-12-10,22.5714,23.1492,22.5714,23.0296,54362.0
2023-12-11,23.1492,23.3982,22.8603,23.2587,77426.0
2023-12-12,23.3882,23.3882,22.8802,23.0695,33995.0
2023-12-13,23.189,24.8226,23.0296,24.7927,117368.0
2023-12-14,25.5099,26.0279,24.5836,24.9023,107238.0
2023-12-15,25.0517,25.0517,23.956,24.5736,203598.0
2023-12-16,25.0517,25.0517,23.956,24.5736,203598.0
2023-12-17,25.0517,25.0517,23.956,24.5736,203598.0
2023-12-18,24.733,24.733,23.9112,24.215,69991.0
2023-12-19,24.2847,24.9023,24.2349,24.6533,88594.0
2023-12-20,24.7628,25.1831,24.3046,24.5337,226586.0
2023-12-21,24.733,24.9222,24.0058,24.464,94600.0
2023-12-22,24.8027,24.967,24.4989,24.7031,46424.0
2023-12-23,24.8027,24.967,24.4989,24.7031,46424.0
2023-12-24,24.8027,24.967,24.4989,24.7031,46424.0
2023-12-25,24.8027,24.967,24.4989,24.7031,46424.0
2023-12-26,24.8625,25.6294,24.8625,25.4601,38509.0
2023-12-27,25.4003,25.4502,25.1314,25.3306,47501.0
2023-12-28,25.2011,25.3804,24.8425,25.231,80727.0
2023-12-29,25.1015,25.1115,24.464,24.474,57480.0
2023-12-30,25.1015,25.1115,24.464,24.474,57480.0
2023-12-31,25.1015,25.1115,24.464,24.474,57480.0
2024-01-01,25.1015,25.1115,24.464,24.474,57480.0
2024-01-02,24.3345,25.0965,24.3345,24.7728,112818.0
2024-01-03,24.6632,24.6732,24.0556,24.1951,74375.0
2024-01-04,24.3046,24.5636,24.1054,24.1453,49531.0
2024-01-05,23.8564,24.5537,23.8564,24.2449,143094.0
2024-01-06,23.8564,24.5537,23.8564,24.2449,143094.0
2024-01-07,23.8564,24.5537,23.8564,24.2449,143094.0
2024-01-08,24.2847,24.4242,23.8614,24.1752,73226.0
2024-01-09,24.215,24.215,23.4082,23.7269,47794.0
2024-01-10,23.5775,23.8464,23.4082,23.8265,34644.0
2024-01-11,23.5377,23.697,23.0595,23.3584,74664.0
2024-01-12,23.7269,23.7269,22.9201,23.1093,65066.0
2024-01-13,23.7269,23.7269,22.9201,23.1093,65066.0
2024-01-14,23.7269,23.7269,22.9201,23.1093,65066.0
2024-01-15,23.7269,23.7269,22.9201,23.1093,65066.0
2024-01-16,22.8504,23.0795,22.4021,22.6511,99085.0
2024-01-17,22.1232,22.8902,22.1033,22.4519,71860.0
2024-01-18,22.691,22.93,22.2527,22.4519,60143.0
2024-01-19,22.6711,23.189,22.3224,23.1591,82914.0
2024-01-20,22.6711,23.189,22.3224,23.1591,82914.0
2024-01-21,22.6711,23.189,22.3224,23.1591,82914.0
2024-01-22,23.458,24.0058,23.2089,23.9162,71177.0
2024-01-23,24.1752,24.1752,23.6373,23.7966,75939.0
2024-01-24,24.0457,24.3046,23.7767,24.0755,74694.0
2024-01-25,23.7468,24.5238,22.7209,24.3146,172154.0
2024-01-26,23.7966,24.2648,23.7528,24.0755,141332.0
2024-01-27,23.7966,24.2648,23.7528,24.0755,141332.0
2024-01-28,23.7966,24.2648,23.7528,24.0755,141332.0
2024-01-29,24.2748,24.3345,23.6173,23.9162,137000.0
2024-01-30,23.6871,23.8564,23.1492,23.3982,82706.0
2024-01-31,22.93,23.4181,22.422,22.5216,132746.0
2024-02-01,22.5814,22.5814,21.7131,22.2029,110733.0
2024-02-02,21.6052,22.2328,21.6052,22.0435,96430.0
2024-02-03,21.6052,22.2328,21.6052,22.0435,96430.0
2024-02-04,21.6052,22.2328,21.6052,22.0435,96430.0
2024-02-05,21.675,21.8941,21.3363,21.7048,113964.0
2024-02-06,21.7546,22.0336,21.7048,21.7546,118843.0
2024-02-07,21.6052,21.9788,20.888,21.8144,145302.0
2024-02-08,21.665,22.173,21.6052,22.0734,109881.0
2024-02-09,22.2029,22.6611,22.0435,22.6013,103640.0
2024-02-10,22.2029,22.6611,22.0435,22.6013,103640.0
2024-02-11,22.2029,22.6611,22.0435,22.6013,103640.0
2024-02-12,22.5216,23.199,22.432,22.94,110143.0
2024-02-13,22.19,22.19,21.33,21.52,125875.0
2024-02-14,21.9,21.905,21.4,21.82,73948.0
2024-02-15,22.05,23.14,22.03,22.86,141352.0
2024-02-16,22.49,22.87,22.4,22.49,83424.0
2024-02-17,22.49,22.87,22.4,22.49,83424.0
2024-02-18,22.49,22.87,22.4,22.49,83424.0
2024-02-19,22.49,22.87,22.4,22.49,83424.0
2024-02-20,22.25,22.5,22.02,22.14,88488.0
2024-02-21,22.14,22.14,21.7068,21.79,63920.0
2024-02-22,21.72,21.88,21.45,21.54,102764.0
2024-02-23,21.67,21.95,21.4,21.76,67731.0
2024-02-24,21.67,21.95,21.4,21.76,67731.0
2024-02-25,21.67,21.95,21.4,21.76,67731.0
2024-02-26,21.56,21.94,21.35,21.51,68499.0
2024-02-27,21.71,21.86,21.235,21.33,75355.0
2024-02-28,21.08,21.39,21.02,21.03,62277.0
2024-02-29,21.47,22.315,21.1,21.19,74206.0
2024-03-01,21.02,21.02,20.36,20.97,86542.0
2024-03-02,21.02,21.02,20.36,20.97,86542.0
2024-03-03,21.02,21.02,20.36,20.97,86542.0
2024-03-04,21.02,21.27,20.5,20.6,67656.0
2024-03-05,20.55,21.66,20.55,21.55,99143.0
2024-03-06,21.68,22.16,21.15,21.77,111569.0
2024-03-07,21.97,22.295,21.85,22.02,61199.0
2024-03-08,22.44,22.54,22.165,22.26,69975.0
2024-03-09,22.44,22.54,22.165,22.26,69975.0
2024-03-10,22.44,22.54,22.165,22.26,69975.0
2024-03-11,22.12,22.28,21.99,22.04,85638.0
2024-03-12,21.97,22.115,21.7,21.86,55716.0
2024-03-13,21.8,22.21,21.8,22.04,63149.0
2024-03-14,21.89,21.9925,21.3579,21.7,113860.0
2024-03-15,21.61,22.37,21.61,21.96,201421.0
2024-03-16,21.61,22.37,21.61,21.96,201421.0
2024-03-17,21.61,22.37,21.61,21.96,201421.0
2024-03-18,21.9,22.2,21.43,21.5,93495.0
2024-03-19,21.49,21.735,21.43,21.43,57098.0
2024-03-20,21.29,22.61,21.135,22.31,60037.0
2024-03-21,22.4,22.99,22.4,22.83,76099.0
2024-03-22,22.91,22.91,22.25,22.25,48372.0
2024-03-23,22.91,22.91,22.25,22.25,48372.0
2024-03-24,22.91,22.91,22.25,22.25,48372.0
2024-03-25,22.38,22.61,22.27,22.27,33688.0
2024-03-26,22.45,22.45,21.96,21.97,38344.0
2024-03-27,22.2,23.1,22.2,23.08,73252.0
2024-03-28,23.06,23.43,23.02,23.29,106569.0
2024-03-29,23.06,23.43,23.02,23.29,106569.0
2024-03-30,23.06,23.43,23.02,23.29,106569.0
2024-03-31,23.06,23.43,23.02,23.29,106569.0
2024-04-01,23.39,23.39,22.53,22.78,57006.0
2024-04-02,22.43,22.65,22.09,22.29,71668.0
2024-04-03,22.08,22.54,22.08,22.26,68543.0
2024-04-04,22.22,22.75,22.07,22.2,73579.0
2024-04-05,22.19,22.45,22.1,22.31,42376.0
2024-04-06,22.19,22.45,22.1,22.31,42376.0
2024-04-07,22.19,22.45,22.1,22.31,42376.0
2024-04-08,22.51,23.0,22.51,22.89,98561.0
