,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity
2022-07-04,65.6013,68.9363,65.4738,68.75,4592148.0
2022-07-05,67.7299,71.1924,67.7299,71.1139,4204376.0
2022-07-06,71.4376,71.6657,68.799,70.6627,3175306.0
2022-07-07,70.9177,71.7024,69.8142,71.3984,2202771.0
2022-07-08,70.6725,72.4577,70.6725,71.9575,2011095.0
2022-07-09,70.6725,72.4577,70.6725,71.9575,2011095.0
2022-07-10,70.6725,72.4577,70.6725,71.9575,2011095.0
2022-07-11,71.4376,72.6588,71.3395,71.8692,2435260.0
2022-07-12,71.4278,74.032,71.3101,72.9776,4406508.0
2022-07-13,70.6235,73.4141,69.6622,72.3498,4012013.0
2022-07-14,71.4572,71.982,69.9368,71.2512,3844369.0
2022-07-15,72.6539,72.958,70.2703,72.0555,2651497.0
2022-07-16,72.6539,72.958,70.2703,72.0555,2651497.0
2022-07-17,72.6539,72.958,70.2703,72.0555,2651497.0
2022-07-18,72.134,72.8991,70.8,71.1826,2772715.0
2022-07-19,71.7515,73.0953,70.5744,72.8599,3542966.0
2022-07-20,72.9874,72.9874,71.5259,71.6828,6164214.0
2022-07-21,71.1139,74.8412,69.2012,74.3802,6413509.0
2022-07-22,75.4494,77.882,74.7284,75.9104,4016656.0
2022-07-23,75.4494,77.882,74.7284,75.9104,4016656.0
2022-07-24,75.4494,77.882,74.7284,75.9104,4016656.0
2022-07-25,75.0865,75.675,73.5563,73.9192,2808113.0
2022-07-26,73.2228,74.3508,72.748,73.7917,3569351.0
2022-07-27,73.9879,77.1659,72.4626,76.3616,3937001.0
2022-07-28,76.4499,77.725,75.2826,76.8128,2975267.0
2022-07-29,76.8128,76.8913,74.7922,76.5382,3069760.0
2022-07-30,76.8128,76.8913,74.7922,76.5382,3069760.0
2022-07-31,76.8128,76.8913,74.7922,76.5382,3069760.0
2022-08-01,76.2537,78.2057,75.5867,76.7343,1718944.0
2022-08-02,75.4984,76.3812,72.6245,72.7422,3770091.0
2022-08-03,73.239,73.8195,71.7927,73.0226,2988159.0
2022-08-04,72.7963,75.9151,72.4519,75.4626,2528461.0
2022-08-05,73.5342,75.4626,73.0718,75.1182,2073571.0
2022-08-06,73.5342,75.4626,73.0718,75.1182,2073571.0
2022-08-07,73.5342,75.4626,73.0718,75.1182,2073571.0
2022-08-08,75.5117,77.3319,75.5117,76.0135,1533339.0
2022-08-09,75.9053,76.043,73.5391,73.7113,1818730.0
2022-08-10,76.0922,78.2961,76.0529,77.1548,2797840.0
2022-08-11,77.7254,79.034,77.0564,77.4303,2318737.0
2022-08-12,77.5385,78.5125,76.9826,78.4338,1815727.0
2022-08-13,77.5385,78.5125,76.9826,78.4338,1815727.0
2022-08-14,77.5385,78.5125,76.9826,78.4338,1815727.0
2022-08-15,78.06,79.093,77.2532,77.5483,1183130.0
2022-08-16,76.8203,78.1288,76.0135,77.3417,1504633.0
2022-08-17,76.0529,76.3726,74.4393,75.2756,1779045.0
2022-08-18,75.4822,75.8364,74.7148,75.5905,1553534.0
2022-08-19,74.705,74.8722,72.5995,73.0816,3046041.0
2022-08-20,74.705,74.8722,72.5995,73.0816,3046041.0
2022-08-21,74.705,74.8722,72.5995,73.0816,3046041.0
2022-08-22,71.8222,72.4421,71.3402,71.5271,1954836.0
2022-08-23,71.7435,72.5208,71.35,71.6845,1414352.0
2022-08-24,71.0843,74.4836,70.6711,73.4751,2516430.0
2022-08-25,73.2292,75.4035,72.693,75.374,1468971.0
2022-08-26,75.4626,75.7577,71.3893,71.6353,2337466.0
2022-08-27,75.4626,75.7577,71.3893,71.6353,2337466.0
2022-08-28,75.4626,75.7577,71.3893,71.6353,2337466.0
2022-08-29,71.0155,72.2256,70.5334,71.0056,1608819.0
2022-08-30,71.5861,72.0584,70.1202,70.7695,1637238.0
2022-08-31,71.3795,71.6009,69.8644,70.0021,2103971.0
2022-09-01,69.2445,70.2579,68.1819,70.1792,2093166.0
2022-09-02,71.1335,71.8813,69.7069,70.2284,1978526.0
2022-09-03,71.1335,71.8813,69.7069,70.2284,1978526.0
2022-09-04,71.1335,71.8813,69.7069,70.2284,1978526.0
2022-09-05,71.1335,71.8813,69.7069,70.2284,1978526.0
2022-09-06,70.1595,70.3907,68.1623,68.8608,2040039.0
2022-09-07,68.8608,70.13,68.5952,69.9431,2886902.0
2022-09-08,69.3823,70.9466,68.5361,70.9073,2157055.0
2022-09-09,71.1631,72.5405,70.9073,72.1469,2025516.0
2022-09-10,71.1631,72.5405,70.9073,72.1469,2025516.0
2022-09-11,71.1631,72.5405,70.9073,72.1469,2025516.0
2022-09-12,72.7766,73.667,72.5011,72.8651,2916882.0
2022-09-13,70.3071,70.7105,67.7884,68.1032,6046994.0
2022-09-14,68.1721,68.7034,66.6766,67.8868,4502716.0
2022-09-15,68.2115,69.7364,67.9261,68.4968,3052259.0
2022-09-16,68.6739,70.2481,68.4919,69.9726,4700482.0
2022-09-17,68.6739,70.2481,68.4919,69.9726,4700482.0
2022-09-18,68.6739,70.2481,68.4919,69.9726,4700482.0
2022-09-19,70.9073,71.9797,70.7597,71.9108,4490678.0
2022-09-20,70.7498,71.3893,70.0611,70.7695,4023929.0
2022-09-21,71.2516,72.5503,70.0414,70.189,4230300.0
2022-09-22,69.6479,70.7597,69.2642,69.8053,4670487.0
2022-09-23,69.0674,70.3071,68.6542,70.2677,3507125.0
2022-09-24,69.0674,70.3071,68.6542,70.2677,3507125.0
2022-09-25,69.0674,70.3071,68.6542,70.2677,3507125.0
2022-09-26,69.6085,70.1497,67.0308,67.139,3362422.0
2022-09-27,67.8671,68.3787,65.742,66.4307,2507095.0
2022-09-28,67.2178,70.681,66.6668,70.1792,3354047.0
2022-09-29,68.969,69.0871,67.1243,67.2571,2861729.0
2022-09-30,67.1882,67.8769,66.1552,66.2634,2762919.0
2022-10-01,67.1882,67.8769,66.1552,66.2634,2762919.0
2022-10-02,67.1882,67.8769,66.1552,66.2634,2762919.0
2022-10-03,67.8474,70.0906,66.8439,69.5987,3499037.0
2022-10-04,71.0352,72.8651,71.0253,72.5995,3965223.0
2022-10-05,71.2811,72.0781,70.7597,71.6353,2647720.0
2022-10-06,71.4976,73.0029,71.0647,72.6093,2866899.0
2022-10-07,71.4976,71.5271,69.9529,70.7498,2669135.0
2022-10-08,71.4976,71.5271,69.9529,70.7498,2669135.0
2022-10-09,71.4976,71.5271,69.9529,70.7498,2669135.0
2022-10-10,71.3992,71.8665,70.4252,71.045,2202512.0
2022-10-11,70.6318,72.7766,70.3169,71.5271,2312553.0
2022-10-12,71.5074,71.6747,69.7561,70.1005,2482122.0
2022-10-13,67.2669,69.9135,64.945,69.5102,3646072.0
2022-10-14,70.2874,70.6957,67.1587,67.5424,4715347.0
2022-10-15,70.2874,70.6957,67.1587,67.5424,4715347.0
2022-10-16,70.2874,70.6957,67.1587,67.5424,4715347.0
2022-10-17,68.9592,70.0611,68.4082,68.8411,2349840.0
2022-10-18,70.7105,71.5074,70.071,71.1926,2963722.0
2022-10-19,70.0119,70.4448,66.4208,66.6963,3921791.0
2022-10-20,67.0308,68.2606,65.6337,66.0568,2814455.0
2022-10-21,65.86,68.787,65.2599,68.6247,4605931.0
2022-10-22,65.86,68.787,65.2599,68.6247,4605931.0
2022-10-23,65.86,68.787,65.2599,68.6247,4605931.0
2022-10-24,68.8805,70.376,68.1992,70.0218,3074037.0
2022-10-25,70.6318,74.6459,70.5432,74.1934,3134292.0
2022-10-26,73.8982,75.6642,73.7309,74.095,2723204.0
2022-10-27,74.2721,76.289,73.6522,74.5574,2858573.0
2022-10-28,74.2819,76.8006,74.0359,76.7219,1930563.0
2022-10-29,74.2819,76.8006,74.0359,76.7219,1930563.0
2022-10-30,74.2819,76.8006,74.0359,76.7219,1930563.0
2022-10-31,75.6593,76.1267,74.4885,75.6396,2550510.0
2022-11-01,77.2335,77.6763,75.1477,76.1217,2289735.0
2022-11-02,76.0037,77.6467,73.603,73.9572,3662517.0
2022-11-03,72.3535,73.6227,71.2122,72.4421,3004013.0
2022-11-04,73.8687,75.433,72.0977,73.9671,3109396.0
2022-11-05,73.8687,75.433,72.0977,73.9671,3109396.0
2022-11-06,73.8687,75.433,72.0977,73.9671,3109396.0
2022-11-07,74.2622,74.4984,72.2207,73.9179,2538934.0
2022-11-08,74.0655,74.6656,70.8777,72.0781,4551925.0
2022-11-09,72.8061,77.3516,71.729,74.2229,6835500.0
2022-11-10,80.2835,83.8451,79.1422,82.5661,6633927.0
2022-11-11,82.5169,84.4059,81.9561,83.5499,3647003.0
2022-11-12,82.5169,84.4059,81.9561,83.5499,3647003.0
2022-11-13,82.5169,84.4059,81.9561,83.5499,3647003.0
2022-11-14,82.812,83.122,80.1556,80.1753,2394017.0
2022-11-15,81.9561,83.117,80.5788,82.812,2773116.0
2022-11-16,82.2414,82.7432,81.0706,81.779,1813316.0
2022-11-17,79.6735,80.3524,78.4535,80.2737,2297219.0
2022-11-18,81.533,81.8774,78.9061,80.0769,1467438.0
2022-11-19,81.533,81.8774,78.9061,80.0769,1467438.0
2022-11-20,81.533,81.8774,78.9061,80.0769,1467438.0
2022-11-21,80.0179,80.4557,79.0291,79.3291,1351595.0
2022-11-22,80.1261,81.4937,79.9883,81.3264,2060495.0
2022-11-23,81.3658,83.422,80.7164,83.1367,2285624.0
2022-11-24,81.3658,83.422,80.7164,83.1367,2285624.0
2022-11-25,82.202,82.8219,82.1184,82.5366,953145.0
2022-11-26,82.202,82.8219,82.1184,82.5366,953145.0
2022-11-27,82.202,82.8219,82.1184,82.5366,953145.0
2022-11-28,82.0053,82.8612,81.4887,81.9659,2213254.0
2022-11-29,81.5035,82.9104,81.3559,82.8612,2293025.0
2022-11-30,82.507,84.7011,81.5428,84.6125,5417185.0
2022-12-01,85.8361,87.5234,84.9973,85.5499,2889063.0
2022-12-02,83.6948,85.4315,83.3988,85.1848,2491465.0
2022-12-03,83.6948,85.4315,83.3988,85.1848,2491465.0
2022-12-04,83.6948,85.4315,83.3988,85.1848,2491465.0
2022-12-05,83.8231,84.425,83.3495,83.5962,2172426.0
2022-12-06,83.9909,84.3362,81.8694,82.7969,2355952.0
2022-12-07,83.389,85.3328,83.0041,85.1256,2133753.0
2022-12-08,84.7112,85.9841,84.1783,84.7901,1855220.0
2022-12-09,83.6159,85.2897,83.4186,84.2079,2260062.0
2022-12-10,83.6159,85.2897,83.4186,84.2079,2260062.0
2022-12-11,83.6159,85.2897,83.4186,84.2079,2260062.0
2022-12-12,84.3757,85.1749,83.4383,85.0565,2074854.0
2022-12-13,90.2369,91.2236,85.8953,86.1321,3647478.0
2022-12-14,86.4084,87.5234,85.4512,86.2406,2508433.0
2022-12-15,84.1191,89.4771,83.6356,89.2502,5031294.0
2022-12-16,87.6911,88.7272,86.7636,88.1944,5931148.0
2022-12-17,87.6911,88.7272,86.7636,88.1944,5931148.0
2022-12-18,87.6911,88.7272,86.7636,88.1944,5931148.0
2022-12-19,87.5628,88.4793,86.4281,86.9215,2817420.0
2022-12-20,86.1814,87.6517,85.5243,86.4873,3319216.0
2022-12-21,87.849,89.1614,87.7207,88.5595,3689550.0
2022-12-22,87.701,89.191,86.8179,89.1515,3139529.0
2022-12-23,88.5298,88.9837,87.2964,87.997,1989996.0
2022-12-24,88.5298,88.9837,87.2964,87.997,1989996.0
2022-12-25,88.5298,88.9837,87.2964,87.997,1989996.0
2022-12-26,88.5298,88.9837,87.2964,87.997,1989996.0
2022-12-27,87.6023,88.6285,87.4642,88.0858,1487961.0
2022-12-28,88.3226,88.4608,86.4182,86.6057,1472966.0
2022-12-29,86.8425,88.5891,86.1123,88.2141,1536419.0
2022-12-30,87.2767,88.2782,86.9313,87.9575,1609041.0
2022-12-31,87.2767,88.2782,86.9313,87.9575,1609041.0
2023-01-01,87.2767,88.2782,86.9313,87.9575,1609041.0
2023-01-02,87.2767,88.2782,86.9313,87.9575,1609041.0
2023-01-03,89.4376,89.9014,88.2042,89.4771,2948696.0
2023-01-04,90.7697,91.5887,90.0692,90.4244,2521887.0
2023-01-05,89.2304,91.1546,88.5792,91.0855,2557949.0
2023-01-06,91.6282,92.8353,91.1842,92.3386,2086599.0
2023-01-07,91.6282,92.8353,91.1842,92.3386,2086599.0
2023-01-08,91.6282,92.8353,91.1842,92.3386,2086599.0
2023-01-09,92.4176,93.3352,91.2335,91.5394,2269640.0
2023-01-10,90.8783,92.4669,90.449,92.3386,1817560.0
2023-01-11,93.1478,94.6081,92.4965,94.3516,2989972.0
2023-01-12,94.4305,95.2988,91.7565,94.322,2820215.0
2023-01-13,91.6677,94.5391,91.2828,93.7003,2447913.0
2023-01-14,91.6677,94.5391,91.2828,93.7003,2447913.0
2023-01-15,91.6677,94.5391,91.2828,93.7003,2447913.0
2023-01-16,91.6677,94.5391,91.2828,93.7003,2447913.0
2023-01-17,93.3451,94.2233,93.0392,94.095,2157559.0
2023-01-18,95.2298,96.029,93.1379,93.4537,2434208.0
2023-01-19,92.6939,92.9603,90.6612,90.7993,3178104.0
2023-01-20,91.4111,93.3056,89.635,93.2267,2558033.0
2023-01-21,91.4111,93.3056,89.635,93.2267,2558033.0
2023-01-22,91.4111,93.3056,89.635,93.2267,2558033.0
2023-01-23,92.5755,94.7364,92.5064,94.4108,3143345.0
2023-01-24,95.812,97.6177,94.2825,95.7133,4047089.0
2023-01-25,94.2825,94.9436,93.6313,94.2134,2784965.0
2023-01-26,94.7759,96.0784,93.6059,95.5258,2225875.0
2023-01-27,95.0423,96.0241,94.6871,95.2396,2094117.0
2023-01-28,95.0423,96.0241,94.6871,95.2396,2094117.0
2023-01-29,95.0423,96.0241,94.6871,95.2396,2094117.0
2023-01-30,94.3615,95.881,93.503,93.5721,2667338.0
2023-01-31,94.4996,97.4105,94.1542,97.3809,4081777.0
2023-02-01,96.7,99.5319,95.2495,98.5748,2904409.0
2023-02-02,100.045,102.7586,99.6997,101.5745,3054241.0
2023-02-03,98.8018,100.2917,97.894,98.1505,2655803.0
2023-02-04,98.8018,100.2917,97.894,98.1505,2655803.0
2023-02-05,98.8018,100.2917,97.894,98.1505,2655803.0
2023-02-06,97.5273,97.8933,96.1226,97.1217,3170048.0
2023-02-07,96.2017,98.9221,96.0039,98.378,2603614.0
2023-02-08,97.824,98.0812,95.7071,96.36,3255932.0
2023-02-09,97.8438,98.1307,96.5776,96.6568,2573805.0
2023-02-10,96.1028,97.7152,96.0434,97.5273,2387204.0
2023-02-11,96.1028,97.7152,96.0434,97.5273,2387204.0
2023-02-12,96.1028,97.7152,96.0434,97.5273,2387204.0
2023-02-13,97.5866,99.5255,97.2107,99.4365,2534532.0
2023-02-14,98.3681,99.5255,97.5273,98.101,2264669.0
2023-02-15,96.8942,98.932,96.6765,98.1703,2440688.0
2023-02-16,96.6765,96.9238,95.3312,96.1028,3374887.0
2023-02-17,95.2521,95.3856,92.1459,93.3627,5028871.0
2023-02-18,95.2521,95.3856,92.1459,93.3627,5028871.0
2023-02-19,95.2521,95.3856,92.1459,93.3627,5028871.0
2023-02-20,95.2521,95.3856,92.1459,93.3627,5028871.0
2023-02-21,90.9687,92.6801,89.0991,89.2871,4763048.0
2023-02-22,90.0982,91.0133,89.564,90.1576,3624167.0
2023-02-23,90.6324,91.5623,89.5937,91.2655,2140662.0
2023-02-24,89.2079,90.8302,88.8419,90.1774,2450974.0
2023-02-25,89.2079,90.8302,88.8419,90.1774,2450974.0
2023-02-26,89.2079,90.8302,88.8419,90.1774,2450974.0
2023-02-27,91.3249,91.77,89.9993,90.5038,1875259.0
2023-02-28,90.3455,91.8195,90.3257,91.4831,2058649.0
2023-03-01,91.0776,92.0569,89.8559,89.9103,1932759.0
2023-03-02,89.0101,90.2812,88.0901,89.8114,2649149.0
2023-03-03,91.0677,92.1954,90.2466,91.7799,2743909.0
2023-03-04,91.0677,92.1954,90.2466,91.7799,2743909.0
2023-03-05,91.0677,92.1954,90.2466,91.7799,2743909.0
2023-03-06,90.949,91.8394,90.207,90.4741,2321304.0
2023-03-07,91.3051,91.7205,89.8682,90.1873,1926359.0
2023-03-08,90.8401,92.8186,90.3254,92.779,3209405.0
2023-03-09,93.1351,95.534,93.0362,93.9166,4928587.0
2023-03-10,94.1837,96.3056,92.0272,93.0857,4655888.0
2023-03-11,94.1837,96.3056,92.0272,93.0857,4655888.0
2023-03-12,94.1837,96.3056,92.0272,93.0857,4655888.0
2023-03-13,91.5227,96.0237,91.5029,94.5596,4478924.0
2023-03-14,95.4895,97.5767,95.3807,96.4688,3234638.0
2023-03-15,96.2413,97.923,94.1639,95.2422,3824893.0
2023-03-16,94.8514,97.6855,94.1046,97.0228,3403280.0
2023-03-17,97.3492,97.3492,95.529,96.3897,3042552.0
2023-03-18,97.3492,97.3492,95.529,96.3897,3042552.0
2023-03-19,97.3492,97.3492,95.529,96.3897,3042552.0
2023-03-20,96.0237,97.1415,95.2718,95.5884,2847775.0
2023-03-21,96.1424,96.8497,94.9256,95.7961,3984981.0
2023-03-22,95.1729,96.8249,94.6091,94.6783,4690260.0
2023-03-23,95.8753,98.3285,94.6536,95.2422,3458241.0
2023-03-24,95.0641,96.449,93.6682,95.8852,2825322.0
2023-03-25,95.0641,96.449,93.6682,95.8852,2825322.0
2023-03-26,95.0641,96.449,93.6682,95.8852,2825322.0
2023-03-27,96.1523,96.5183,94.0996,94.2628,2466020.0
2023-03-28,94.5003,95.628,94.3519,94.6684,2219226.0
2023-03-29,95.4895,95.5587,93.8622,94.7278,2370362.0
2023-03-30,95.0147,95.1433,94.065,94.2035,1814889.0
2023-03-31,94.1639,96.8595,94.0848,96.637,5522821.0
2023-04-01,94.1639,96.8595,94.0848,96.637,5522821.0
2023-04-02,94.1639,96.8595,94.0848,96.637,5522821.0
2023-04-03,96.271,97.4185,96.2611,97.0623,3955888.0
2023-04-04,96.7854,97.369,95.6774,96.36,3109899.0
2023-04-05,96.4589,97.2058,95.4598,96.3402,3494966.0
2023-04-06,96.0533,96.1028,93.2044,94.6091,3569581.0
2023-04-07,96.0533,96.1028,93.2044,94.6091,3569581.0
2023-04-08,96.0533,96.1028,93.2044,94.6091,3569581.0
2023-04-09,96.0533,96.1028,93.2044,94.6091,3569581.0
2023-04-10,94.3024,95.6576,94.1837,95.1828,2669869.0
2023-04-11,96.637,99.2831,96.0929,98.6946,4353201.0
2023-04-12,99.4563,100.0794,97.5471,97.7944,2790854.0
2023-04-13,98.1406,98.5561,96.7854,96.9238,3100132.0
2023-04-14,96.5183,97.6015,96.2759,97.1909,3120354.0
2023-04-15,96.5183,97.6015,96.2759,97.1909,3120354.0
2023-04-16,96.5183,97.6015,96.2759,97.1909,3120354.0
2023-04-17,97.092,98.4472,96.8645,98.4077,3003025.0
2023-04-18,99.1991,101.2665,99.1199,101.0786,3370824.0
2023-04-19,100.4257,101.4347,99.4216,100.762,3775829.0
2023-04-20,106.3412,109.1803,105.6191,106.4402,9072602.0
2023-04-21,106.5292,107.558,104.9266,105.4311,3736137.0
2023-04-22,106.5292,107.558,104.9266,105.4311,3736137.0
2023-04-23,106.5292,107.558,104.9266,105.4311,3736137.0
2023-04-24,105.352,107.37,104.8079,107.3403,2785409.0
2023-04-25,107.4689,107.9833,106.549,107.0436,2710313.0
2023-04-26,106.0445,106.638,104.4617,104.9266,2519802.0
2023-04-27,105.6785,107.2117,105.4905,107.1722,2563345.0
2023-04-28,107.4689,108.7747,107.0238,108.6362,1988293.0
2023-04-29,107.4689,108.7747,107.0238,108.6362,1988293.0
2023-04-30,107.4689,108.7747,107.0238,108.6362,1988293.0
2023-05-01,108.4582,109.0863,106.8358,107.2513,2357585.0
2023-05-02,107.4794,108.1139,105.7244,107.6578,2197785.0
2023-05-03,107.6975,110.3052,107.6777,108.6989,2654259.0
2023-05-04,108.2726,109.155,106.24,106.3094,3659395.0
2023-05-05,106.6465,107.3505,106.24,107.2018,2456310.0
2023-05-06,106.6465,107.3505,106.24,107.2018,2456310.0
2023-05-07,106.6465,107.3505,106.24,107.2018,2456310.0
2023-05-08,106.4383,107.7471,106.1744,107.5785,3125790.0
2023-05-09,107.5686,108.8675,107.2067,108.0644,2225475.0
2023-05-10,108.2131,108.5601,106.9539,107.8462,1442321.0
2023-05-11,108.0644,108.6097,107.5091,108.223,1780917.0
2023-05-12,108.104,108.7981,106.6663,107.6678,1868799.0
2023-05-13,108.104,108.7981,106.6663,107.6678,1868799.0
2023-05-14,108.104,108.7981,106.6663,107.6678,1868799.0
2023-05-15,108.0743,109.3682,107.1026,108.8675,2008069.0
2023-05-16,108.1139,111.0984,107.4397,110.8505,2517764.0
2023-05-17,111.1876,111.9164,110.4836,111.3363,2356005.0
2023-05-18,111.3363,111.8817,110.553,111.5247,2809628.0
2023-05-19,111.7528,111.7528,108.6394,109.2542,2308465.0
2023-05-20,111.7528,111.7528,108.6394,109.2542,2308465.0
2023-05-21,111.7528,111.7528,108.6394,109.2542,2308465.0
2023-05-22,108.9666,110.0771,106.9241,107.1621,3121657.0
2023-05-23,106.2797,106.9539,104.1281,104.9907,4295881.0
2023-05-24,105.7145,106.7952,105.1692,105.536,2731043.0
2023-05-25,106.706,107.0629,105.2287,105.893,3213106.0
2023-05-26,105.3774,105.8731,104.3264,105.8037,3005379.0
2023-05-27,105.3774,105.8731,104.3264,105.8037,3005379.0
2023-05-28,105.3774,105.8731,104.3264,105.8037,3005379.0
2023-05-29,105.3774,105.8731,104.3264,105.8037,3005379.0
2023-05-30,105.8335,107.4695,105.6947,106.478,2899959.0
2023-05-31,106.0913,106.5176,104.4702,105.9326,5763049.0
2023-06-01,106.478,107.6281,106.3689,107.5587,1914093.0
2023-06-02,107.9355,111.1777,107.6281,111.0686,2361093.0
2023-06-03,107.9355,111.1777,107.6281,111.0686,2361093.0
2023-06-04,107.9355,111.1777,107.6281,111.0686,2361093.0
2023-06-05,110.6125,110.9992,108.9666,110.4737,1629404.0
2023-06-06,110.6026,114.6232,110.6026,114.291,2404067.0
2023-06-07,114.2514,115.2726,112.888,112.9822,2057811.0
2023-06-08,112.8335,114.1225,111.8916,112.308,1714552.0
2023-06-09,112.3477,113.7556,111.5545,113.0417,1761854.0
2023-06-10,112.3477,113.7556,111.5545,113.0417,1761854.0
2023-06-11,112.3477,113.7556,111.5545,113.0417,1761854.0
2023-06-12,113.1607,115.7485,112.4567,115.0743,2266493.0
2023-06-13,115.5403,116.393,114.6678,114.7967,2279020.0
2023-06-14,115.2528,115.7882,112.3278,112.6352,2845840.0
2023-06-15,114.2712,115.1526,113.24,114.4298,3364805.0
2023-06-16,115.3817,116.9582,114.8859,115.4114,6318637.0
2023-06-17,115.3817,116.9582,114.8859,115.4114,6318637.0
2023-06-18,115.3817,116.9582,114.8859,115.4114,6318637.0
2023-06-19,115.3817,116.9582,114.8859,115.4114,6318637.0
2023-06-20,116.2046,118.3959,116.0956,117.3151,2447107.0
2023-06-21,115.8378,118.5942,115.6296,117.9497,2430819.0
2023-06-22,117.6919,118.614,116.9037,118.614,2998134.0
2023-06-23,118.4554,119.9327,118.3165,119.3775,5206917.0
2023-06-24,118.4554,119.9327,118.3165,119.3775,5206917.0
2023-06-25,118.4554,119.9327,118.3165,119.3775,5206917.0
2023-06-26,119.5262,120.7755,118.1282,118.8718,2294711.0
2023-06-27,119.1098,122.7288,119.1098,122.005,4029421.0
2023-06-28,121.9653,122.9965,120.6962,121.1622,3177848.0
2023-06-29,120.3293,120.5772,118.4256,119.318,3894045.0
2023-06-30,120.012,121.2663,118.8718,120.6565,4423531.0
2023-07-01,120.012,121.2663,118.8718,120.6565,4423531.0
2023-07-02,120.012,121.2663,118.8718,120.6565,4423531.0
2023-07-03,120.5673,120.9936,118.7231,119.1494,1472948.0
2023-07-04,120.5673,120.9936,118.7231,119.1494,1472948.0
2023-07-05,120.954,120.954,117.9199,118.2769,2347167.0
2023-07-06,116.3038,116.3038,113.2301,113.8845,4879219.0
2023-07-07,113.6168,115.2032,113.2301,114.41,3251536.0
2023-07-08,113.6168,115.2032,113.2301,114.41,3251536.0
2023-07-09,113.6168,115.2032,113.2301,114.41,3251536.0
2023-07-10,114.4893,118.2471,114.2811,118.1777,2157573.0
2023-07-11,118.0786,118.9412,117.9745,118.3959,2984225.0
2023-07-12,119.5658,122.6891,119.1395,122.6593,3015696.0
2023-07-13,123.9285,125.4554,123.165,125.386,3333929.0
2023-07-14,126.1594,129.3421,125.6041,129.2033,4270909.0
2023-07-15,126.1594,129.3421,125.6041,129.2033,4270909.0
2023-07-16,126.1594,129.3421,125.6041,129.2033,4270909.0
2023-07-17,128.2713,128.886,126.4866,126.9625,2969746.0
2023-07-18,127.4285,128.6084,126.6551,126.7939,2410790.0
2023-07-19,126.8633,127.0815,125.624,126.7642,2633036.0
2023-07-20,130.6509,131.1763,121.4596,124.3548,6715905.0
2023-07-21,125.3562,127.7656,125.1282,126.4965,3614694.0
2023-07-22,125.3562,127.7656,125.1282,126.4965,3614694.0
2023-07-23,125.3562,127.7656,125.1282,126.4965,3614694.0
2023-07-24,127.2104,128.9753,126.6551,128.9058,3409800.0
2023-07-25,128.9852,130.7996,128.3704,129.8874,3375194.0
2023-07-26,129.3917,130.2295,126.7146,127.5475,3108635.0
2023-07-27,128.2911,128.5687,125.3762,125.971,2979857.0
2023-07-28,127.5078,127.6119,126.0453,126.4667,2816019.0
2023-07-29,127.5078,127.6119,126.0453,126.4667,2816019.0
2023-07-30,127.5078,127.6119,126.0453,126.4667,2816019.0
2023-07-31,126.9823,127.121,123.8492,125.9412,2595141.0
2023-08-01,125.5347,127.25,125.2274,126.8336,1759246.0
2023-08-02,125.971,126.318,123.5418,124.6721,2400918.0
2023-08-03,123.9285,124.0772,120.7557,122.1041,3254055.0
2023-08-04,122.879,125.7205,122.6406,124.8959,2436723.0
2023-08-05,122.879,125.7205,122.6406,124.8959,2436723.0
2023-08-06,122.879,125.7205,122.6406,124.8959,2436723.0
2023-08-07,124.7667,126.9724,124.7667,126.6644,2025709.0
2023-08-08,126.4756,127.0817,124.7186,126.7041,1888100.0
2023-08-09,126.1775,127.1214,125.1741,125.2436,1868993.0
2023-08-10,126.1775,127.2505,121.4682,122.6505,2444766.0
2023-08-11,122.6505,124.091,121.9253,122.2134,1794495.0
2023-08-12,122.6505,124.091,121.9253,122.2134,1794495.0
2023-08-13,122.6505,124.091,121.9253,122.2134,1794495.0
2023-08-14,122.0942,122.7797,121.0907,122.4816,2547590.0
2023-08-15,125.6709,127.0916,122.3425,126.0186,4224892.0
2023-08-16,125.8099,125.9788,121.7762,121.8955,2966818.0
2023-08-17,122.5114,122.9685,115.4674,115.7455,4824695.0
2023-08-18,114.9209,117.0272,114.5403,116.5503,3252064.0
2023-08-19,114.9209,117.0272,114.5403,116.5503,3252064.0
2023-08-20,114.9209,117.0272,114.5403,116.5503,3252064.0
2023-08-21,116.2423,116.9377,113.5995,115.1892,3431026.0
2023-08-22,115.7754,117.1067,115.6065,116.3715,2412678.0
2023-08-23,116.7887,118.1598,115.7157,117.0967,2518158.0
2023-08-24,116.8583,117.8493,115.7952,115.9443,1749787.0
2023-08-25,116.3615,116.3615,111.7715,114.1956,3535874.0
2023-08-26,116.3615,116.3615,111.7715,114.1956,3535874.0
2023-08-27,116.3615,116.3615,111.7715,114.1956,3535874.0
2023-08-28,114.6725,115.3581,113.6691,114.8712,1911839.0
2023-08-29,114.6725,116.9974,113.5499,116.4708,3003281.0
2023-08-30,116.6397,119.67,115.9144,118.2294,2974464.0
2023-08-31,118.2294,118.5622,117.3898,118.2492,2925163.0
2023-09-01,118.4479,120.1965,118.4479,119.4017,1844379.0
2023-09-02,118.4479,120.1965,118.4479,119.4017,1844379.0
2023-09-03,118.4479,120.1965,118.4479,119.4017,1844379.0
2023-09-04,118.4479,120.1965,118.4479,119.4017,1844379.0
