,MAIN US Equity,MAIN US Equity,MAIN US Equity,MAIN US Equity,MAIN US Equity
2023-08-12,38.2465,38.4013,38.1058,38.1527,357864.0
2023-08-13,38.2465,38.4013,38.1058,38.1527,357864.0
2023-08-14,38.1433,38.1704,37.9932,38.134,295902.0
2023-08-15,38.0495,38.209,37.7875,37.8244,536809.0
2023-08-16,37.7587,38.1246,37.7587,37.8807,248376.0
2023-08-17,37.8525,37.937,37.346,37.3553,289211.0
2023-08-18,37.3366,38.0589,37.2615,37.9932,325675.0
2023-08-19,37.3366,38.0589,37.2615,37.9932,325675.0
2023-08-20,37.3366,38.0589,37.2615,37.9932,325675.0
2023-08-21,38.0871,38.0871,37.5242,37.6743,480382.0
2023-08-22,37.6649,37.7869,37.149,37.1583,311669.0
2023-08-23,37.2146,37.5945,37.2146,37.3553,319297.0
2023-08-24,37.3835,37.5899,37.2709,37.4022,201438.0
2023-08-25,37.4022,37.7211,37.3084,37.3084,196290.0
2023-08-26,37.4022,37.7211,37.3084,37.3084,196290.0
2023-08-27,37.4022,37.7211,37.3084,37.3084,196290.0
2023-08-28,37.4679,37.7024,37.421,37.496,246402.0
2023-08-29,37.5336,37.7681,37.4781,37.618,544560.0
2023-08-30,37.6649,38.0495,37.6649,37.815,330068.0
2023-08-31,37.7681,37.8901,37.5242,37.8431,575296.0
2023-09-01,38.012,38.1996,37.9745,38.1527,254740.0
2023-09-02,38.012,38.1996,37.9745,38.1527,254740.0
2023-09-03,38.012,38.1996,37.9745,38.1527,254740.0
2023-09-04,38.012,38.1996,37.9745,38.1527,254740.0
2023-09-05,38.1902,38.4434,37.815,37.815,414464.0
2023-09-06,37.8525,37.8901,37.4867,37.5899,271130.0
2023-09-07,37.5521,38.0711,37.4578,37.9578,294071.0
2023-09-08,37.9012,38.0899,37.6936,38.005,751686.0
2023-09-09,37.9012,38.0899,37.6936,38.005,751686.0
2023-09-10,37.9012,38.0899,37.6936,38.005,751686.0
2023-09-11,38.1654,38.4202,38.005,38.3635,282142.0
2023-09-12,38.4107,38.559,38.2693,38.3541,195182.0
2023-09-13,38.5334,38.6277,38.3022,38.3258,293819.0
2023-09-14,38.4485,38.6419,38.2598,38.5806,300266.0
2023-09-15,38.6089,38.8353,38.4013,38.6938,447229.0
2023-09-16,38.6089,38.8353,38.4013,38.6938,447229.0
2023-09-17,38.6089,38.8353,38.4013,38.6938,447229.0
2023-09-18,38.7315,39.0429,38.6277,38.8919,366318.0
2023-09-19,38.9441,39.0391,38.6687,38.7257,309441.0
2023-09-20,38.8777,39.0106,38.5879,38.5927,263947.0
2023-09-21,38.4692,38.4692,38.0893,38.0988,285886.0
2023-09-22,38.0608,38.4787,38.0323,38.4217,216268.0
2023-09-23,38.0608,38.4787,38.0323,38.4217,216268.0
2023-09-24,38.0608,38.4787,38.0323,38.4217,216268.0
2023-09-25,38.2697,38.8397,38.2507,38.5832,265659.0
2023-09-26,38.4692,38.7067,38.0703,38.1273,236931.0
2023-09-27,38.2697,38.5737,38.0323,38.1938,355909.0
2023-09-28,38.1843,38.7732,38.1795,38.6782,248656.0
2023-09-29,38.8777,38.9726,38.4787,38.5927,267621.0
2023-09-30,38.8777,38.9726,38.4787,38.5927,267621.0
2023-10-01,38.8777,38.9726,38.4787,38.5927,267621.0
2023-10-02,38.6497,38.7827,38.0418,38.2222,452204.0
2023-10-03,38.1273,38.2222,37.4918,37.7663,524848.0
2023-10-04,37.8043,38.0988,37.4149,37.8898,482684.0
2023-10-05,37.7417,37.9615,37.5219,37.7035,337487.0
2023-10-06,37.5028,37.9805,37.3977,37.8372,242083.0
2023-10-07,37.5028,37.9805,37.3977,37.8372,242083.0
2023-10-08,37.5028,37.9805,37.3977,37.8372,242083.0
2023-10-09,37.7417,38.4583,37.7321,38.2863,294530.0
2023-10-10,38.3054,38.5061,38.1148,38.2577,378210.0
2023-10-11,38.3054,38.5442,38.0666,38.1812,215611.0
2023-10-12,38.2481,38.3436,37.713,37.9328,398324.0
2023-10-13,38.1717,38.315,37.866,37.9232,241280.0
2023-10-14,38.1717,38.315,37.866,37.9232,241280.0
2023-10-15,38.1717,38.315,37.866,37.9232,241280.0
2023-10-16,38.143,38.7927,38.143,38.6112,326307.0
2023-10-17,38.5347,38.6781,38.229,38.401,257778.0
2023-10-18,38.3532,38.8883,38.2194,38.2959,303240.0
2023-10-19,38.2672,38.401,37.9113,37.9806,391380.0
2023-10-20,37.8946,37.971,37.1302,37.2926,609798.0
2023-10-21,37.8946,37.971,37.1302,37.2926,609798.0
2023-10-22,37.8946,37.971,37.1302,37.2926,609798.0
2023-10-23,37.2162,37.2831,36.834,36.9869,381317.0
2023-10-24,37.0729,37.5028,37.0729,37.2831,249839.0
2023-10-25,37.0729,37.455,36.8531,36.9869,285117.0
2023-10-26,36.9295,37.1684,36.6429,36.6907,332293.0
2023-10-27,36.6811,36.8243,36.0983,36.1842,388008.0
2023-10-28,36.6811,36.8243,36.0983,36.1842,388008.0
2023-10-29,36.6811,36.8243,36.0983,36.1842,388008.0
2023-10-30,36.4518,36.6811,36.0244,36.2989,384354.0
2023-10-31,36.5473,36.8824,36.146,36.4327,312694.0
2023-11-01,36.6429,37.5506,36.5473,37.5506,421537.0
2023-11-02,37.8755,38.6064,37.7417,38.401,513144.0
2023-11-03,38.7545,39.0603,38.2194,38.8692,585869.0
2023-11-04,38.7545,39.0603,38.2194,38.8692,585869.0
2023-11-05,38.7545,39.0603,38.2194,38.8692,585869.0
2023-11-06,39.0125,39.0794,38.2672,38.9743,583087.0
2023-11-07,38.8637,38.8637,38.316,38.5947,356654.0
2023-11-08,38.5178,38.9685,38.3832,38.7388,1155901.0
2023-11-09,38.8445,39.1905,38.7484,38.8061,558386.0
2023-11-10,38.9791,39.0079,38.6811,38.7292,390107.0
2023-11-11,38.9791,39.0079,38.6811,38.7292,390107.0
2023-11-12,38.9791,39.0079,38.6811,38.7292,390107.0
2023-11-13,38.7196,39.0174,38.6811,38.9118,310774.0
2023-11-14,39.1232,39.3827,39.0175,39.1809,300365.0
2023-11-15,39.2097,39.38,39.1328,39.2193,300237.0
2023-11-16,39.2193,39.5749,38.9791,38.9791,309330.0
2023-11-17,39.0463,39.2674,38.931,38.9502,268399.0
2023-11-18,39.0463,39.2674,38.931,38.9502,268399.0
2023-11-19,39.0463,39.2674,38.931,38.9502,268399.0
2023-11-20,39.0175,39.3827,38.9627,39.2674,244839.0
2023-11-21,39.2193,39.4884,39.1905,39.3635,232750.0
2023-11-22,39.4596,39.623,39.4019,39.5653,240019.0
2023-11-23,39.4596,39.623,39.4019,39.5653,240019.0
2023-11-24,39.6422,39.8521,39.623,39.671,160391.0
2023-11-25,39.6422,39.8521,39.623,39.671,160391.0
2023-11-26,39.6422,39.8521,39.623,39.671,160391.0
2023-11-27,39.5941,39.8728,39.5749,39.7863,288845.0
2023-11-28,39.8152,39.8632,39.6518,39.7767,241510.0
2023-11-29,39.8824,39.9881,39.5749,39.6037,248986.0
2023-11-30,39.7959,39.8824,39.6806,39.7191,227925.0
2023-12-01,39.7863,40.0842,39.6422,40.0554,420757.0
2023-12-02,39.7863,40.0842,39.6422,40.0554,420757.0
2023-12-03,39.7863,40.0842,39.6422,40.0554,420757.0
2023-12-04,40.0266,40.2957,39.9785,40.2092,366803.0
2023-12-05,40.2188,40.2553,39.9305,40.0746,398480.0
2023-12-06,40.2764,40.2855,39.9613,39.9977,384700.0
2023-12-07,39.9929,40.4568,39.9253,40.4278,240260.0
2023-12-08,40.3795,40.7758,40.3739,40.7178,313682.0
2023-12-09,40.3795,40.7758,40.3739,40.7178,313682.0
2023-12-10,40.3795,40.7758,40.3739,40.7178,313682.0
2023-12-11,40.6984,40.7371,40.4665,40.6791,392465.0
2023-12-12,40.7178,41.0174,40.6018,40.9787,330382.0
2023-12-13,40.8917,41.2248,40.7564,41.1527,355281.0
2023-12-14,41.346,41.7906,41.317,41.4909,453173.0
2023-12-15,41.7422,41.7422,41.2203,41.3653,333441.0
2023-12-16,41.7422,41.7422,41.2203,41.3653,333441.0
2023-12-17,41.7422,41.7422,41.2203,41.3653,333441.0
2023-12-18,41.462,41.9355,41.4389,41.8002,498144.0
2023-12-19,41.8342,41.9801,41.6494,41.7467,397919.0
2023-12-20,41.7467,41.9218,41.4257,41.4257,304743.0
2023-12-21,41.63,41.7273,41.3674,41.7273,371881.0
2023-12-22,41.8245,41.9315,41.6494,41.7564,256136.0
2023-12-23,41.8245,41.9315,41.6494,41.7564,256136.0
2023-12-24,41.8245,41.9315,41.6494,41.7564,256136.0
2023-12-25,41.8245,41.9315,41.6494,41.7564,256136.0
2023-12-26,41.7564,42.2039,41.6786,41.9412,326044.0
2023-12-27,42.0191,42.3011,41.8342,42.233,336037.0
2023-12-28,42.3109,42.7274,42.2719,42.6027,473031.0
2023-12-29,42.8166,42.982,42.0288,42.0482,474054.0
2023-12-30,42.8166,42.982,42.0288,42.0482,474054.0
2023-12-31,42.8166,42.982,42.0288,42.0482,474054.0
2024-01-01,42.8166,42.982,42.0288,42.0482,474054.0
2024-01-02,42.0969,42.447,42.0482,42.2622,461607.0
2024-01-03,42.2622,42.4373,41.8829,42.3011,448125.0
2024-01-04,42.3109,43.0151,42.3011,42.7999,454484.0
2024-01-05,42.6923,42.8293,42.5358,42.7706,360694.0
2024-01-06,42.6923,42.8293,42.5358,42.7706,360694.0
2024-01-07,42.6923,42.8293,42.5358,42.7706,360694.0
2024-01-08,42.5456,43.0346,42.5386,43.0249,489554.0
2024-01-09,42.9564,43.2009,42.7999,42.8195,379388.0
2024-01-10,42.839,43.1031,42.7901,42.8195,351564.0
2024-01-11,42.7706,42.8097,41.7436,42.7314,421670.0
2024-01-12,42.9662,43.0689,42.6474,42.8097,272472.0
2024-01-13,42.9662,43.0689,42.6474,42.8097,272472.0
2024-01-14,42.9662,43.0689,42.6474,42.8097,272472.0
2024-01-15,42.9662,43.0689,42.6474,42.8097,272472.0
2024-01-16,42.5456,42.7901,42.3109,42.7412,340900.0
2024-01-17,42.5456,42.8782,42.5261,42.7119,360859.0
2024-01-18,42.8782,42.976,42.5652,42.8879,253800.0
2024-01-19,43.0346,43.196,42.8195,43.1814,310199.0
2024-01-20,43.0346,43.196,42.8195,43.1814,310199.0
2024-01-21,43.0346,43.196,42.8195,43.1814,310199.0
2024-01-22,43.4454,44.1888,43.3965,44.1692,441160.0
2024-01-23,44.1496,44.4235,43.7829,44.355,346736.0
2024-01-24,44.5017,44.8049,44.3844,44.4039,390610.0
2024-01-25,44.5995,44.7324,44.3746,44.58,302790.0
2024-01-26,44.5409,44.9021,44.5017,44.8147,246745.0
2024-01-27,44.5409,44.9021,44.5017,44.8147,246745.0
2024-01-28,44.5409,44.9021,44.5017,44.8147,246745.0
2024-01-29,44.8343,44.8636,44.2768,44.5409,326145.0
2024-01-30,44.6289,44.9712,44.5604,44.9712,279748.0
2024-01-31,44.9614,45.0279,44.2866,44.2866,335892.0
2024-02-01,44.4235,44.5506,43.421,43.9736,433593.0
2024-02-02,43.7291,44.5017,43.7291,44.3452,286396.0
2024-02-03,43.7291,44.5017,43.7291,44.3452,286396.0
2024-02-04,43.7291,44.5017,43.7291,44.3452,286396.0
2024-02-05,44.3061,44.3227,43.6704,44.0323,443612.0
2024-02-06,44.1692,44.355,43.9589,44.1985,361789.0
2024-02-07,44.2477,44.4739,44.0027,44.2674,368280.0
2024-02-08,44.1002,44.2182,43.5889,43.8249,307744.0
2024-02-09,43.7659,43.8249,43.432,43.7757,411156.0
2024-02-10,43.7659,43.8249,43.432,43.7757,411156.0
2024-02-11,43.7659,43.8249,43.432,43.7757,411156.0
2024-02-12,43.8052,44.1494,43.6971,43.9429,253625.0
2024-02-13,43.5496,43.7364,43.1661,43.5889,305144.0
2024-02-14,43.7167,44.0806,43.5987,43.6577,339912.0
2024-02-15,43.9527,44.1199,43.8222,44.0806,471842.0
2024-02-16,44.0314,44.3067,43.8644,44.1297,357459.0
2024-02-17,44.0314,44.3067,43.8644,44.1297,357459.0
2024-02-18,44.0314,44.3067,43.8644,44.1297,357459.0
2024-02-19,44.0314,44.3067,43.8644,44.1297,357459.0
2024-02-20,44.1297,44.4444,43.9724,44.1297,410009.0
2024-02-21,44.1297,44.2772,43.9232,44.1297,277426.0
2024-02-22,44.2182,44.9753,44.1297,44.9753,736643.0
2024-02-23,44.5427,44.9163,44.169,44.5919,500514.0
2024-02-24,44.5427,44.9163,44.169,44.5919,500514.0
2024-02-25,44.5427,44.9163,44.169,44.5919,500514.0
2024-02-26,44.7393,45.6243,44.5447,45.1622,425165.0
2024-02-27,45.2802,45.3293,44.9114,45.2998,311701.0
2024-02-28,45.3097,45.4276,44.5329,44.6705,309851.0
2024-02-29,44.759,44.9753,44.6555,44.9458,289832.0
2024-03-01,44.877,45.0048,44.3952,44.6804,453312.0
2024-03-02,44.877,45.0048,44.3952,44.6804,453312.0
2024-03-03,44.877,45.0048,44.3952,44.6804,453312.0
2024-03-04,44.7983,45.1327,44.6804,44.9852,393555.0
2024-03-05,44.9852,45.1916,44.6705,44.7,304409.0
2024-03-06,44.9852,45.644,44.9753,45.4768,409692.0
2024-03-07,45.5855,45.6053,45.3187,45.4669,313237.0
2024-03-08,45.4669,45.8129,45.2989,45.3187,224124.0
2024-03-09,45.4669,45.8129,45.2989,45.3187,224124.0
2024-03-10,45.4669,45.8129,45.2989,45.3187,224124.0
2024-03-11,45.3285,45.7634,45.3285,45.4867,421307.0
2024-03-12,45.4867,45.6844,45.1704,45.6152,249339.0
2024-03-13,45.8129,45.8425,45.4768,45.6448,286150.0
2024-03-14,45.7239,45.7239,45.1309,45.289,264653.0
2024-03-15,45.3977,45.8227,45.2692,45.6646,515069.0
2024-03-16,45.3977,45.8227,45.2692,45.6646,515069.0
2024-03-17,45.3977,45.8227,45.2692,45.6646,515069.0
2024-03-18,45.803,45.9018,45.4669,45.4966,386238.0
2024-03-19,45.6557,45.7653,45.3772,45.6657,400754.0
2024-03-20,45.596,45.8547,45.435,45.805,408198.0
2024-03-21,45.8249,46.387,45.805,45.8846,359379.0
2024-03-22,45.984,46.0735,45.6159,45.7652,253055.0
2024-03-23,45.984,46.0735,45.6159,45.7652,253055.0
2024-03-24,45.984,46.0735,45.6159,45.7652,253055.0
2024-03-25,45.7552,46.2247,45.7552,45.8945,352664.0
2024-03-26,46.0437,46.2079,45.8746,46.1631,343281.0
2024-03-27,46.2626,46.6009,46.2427,46.5412,302255.0
2024-03-28,46.6108,47.1381,46.6108,47.0685,393263.0
2024-03-29,46.6108,47.1381,46.6108,47.0685,393263.0
2024-03-30,46.6108,47.1381,46.6108,47.0685,393263.0
2024-03-31,46.6108,47.1381,46.6108,47.0685,393263.0
2024-04-01,47.2675,47.3868,46.6805,46.6805,553333.0
2024-04-02,46.5909,46.9192,46.4715,46.77,383850.0
2024-04-03,46.9192,47.1083,46.77,46.8795,313038.0
2024-04-04,47.158,47.2675,46.7004,46.77,402170.0
2024-04-05,46.7,47.34,46.7,47.32,241726.0
2024-04-06,46.7,47.34,46.7,47.32,241726.0
2024-04-07,46.7,47.34,46.7,47.32,241726.0
2024-04-08,47.31,47.6,47.17,47.6,253029.0
