,PH US Equity,PH US Equity,PH US Equity,PH US Equity,PH US Equity
2023-10-13,404.4046,405.3358,385.5232,389.248,788236.0
2023-10-14,404.4046,405.3358,385.5232,389.248,788236.0
2023-10-15,404.4046,405.3358,385.5232,389.248,788236.0
2023-10-16,394.1714,398.4905,389.0399,393.2699,467710.0
2023-10-17,390.6348,403.409,389.3866,399.0552,578372.0
2023-10-18,393.4086,393.7256,374.2201,375.4287,1065794.0
2023-10-19,374.7055,383.1457,369.7127,371.4662,939169.0
2023-10-20,371.7931,372.6648,365.9186,369.4255,653237.0
2023-10-21,371.7931,372.6648,365.9186,369.4255,653237.0
2023-10-22,371.7931,372.6648,365.9186,369.4255,653237.0
2023-10-23,369.5344,370.7529,362.8477,363.4322,634721.0
2023-10-24,368.9797,372.9026,364.6605,369.7821,560608.0
2023-10-25,367.8999,369.5939,363.0458,364.0761,626250.0
2023-10-26,365.879,372.4172,365.7404,366.4932,559398.0
2023-10-27,365.8196,369.2075,361.1933,362.8081,476260.0
2023-10-28,365.8196,369.2075,361.1933,362.8081,476260.0
2023-10-29,365.8196,369.2075,361.1933,362.8081,476260.0
2023-10-30,366.9984,368.4447,362.1443,366.087,527388.0
2023-10-31,362.9269,365.5323,359.0932,365.453,1178432.0
2023-11-01,366.1564,367.048,359.2022,366.9984,1202220.0
2023-11-02,392.6854,407.6043,391.2986,400.7888,1580794.0
2023-11-03,407.5449,409.1299,396.5984,397.4306,1126952.0
2023-11-04,407.5449,409.1299,396.5984,397.4306,1126952.0
2023-11-05,407.5449,409.1299,396.5984,397.4306,1126952.0
2023-11-06,398.233,402.6215,395.4493,402.3342,822163.0
2023-11-07,399.3623,405.0089,397.5494,403.2654,626926.0
2023-11-08,405.8905,410.8734,403.9588,406.8118,715178.0
2023-11-09,411.1508,418.2189,407.005,408.9516,815850.0
2023-11-10,411.3774,417.8695,410.5522,417.0144,505495.0
2023-11-11,411.3774,417.8695,410.5522,417.0144,505495.0
2023-11-12,411.3774,417.8695,410.5522,417.0144,505495.0
2023-11-13,415.2547,419.1917,413.5547,416.9946,374257.0
2023-11-14,422.92,430.2173,419.9075,425.475,588025.0
2023-11-15,427.026,430.7144,426.1908,426.5885,749471.0
2023-11-16,426.8072,431.5197,422.7311,423.9639,778412.0
2023-11-17,425.5148,430.6846,423.9141,430.1279,538636.0
2023-11-18,425.5148,430.6846,423.9141,430.1279,538636.0
2023-11-19,425.5148,430.6846,423.9141,430.1279,538636.0
2023-11-20,428.9845,431.48,426.9663,429.0243,426763.0
2023-11-21,428.3781,432.8022,426.499,430.4062,453942.0
2023-11-22,430.2869,432.4394,427.2845,428.726,572105.0
2023-11-23,430.2869,432.4394,427.2845,428.726,572105.0
2023-11-24,429.7501,432.6432,427.5529,431.1519,221694.0
2023-11-25,429.7501,432.6432,427.5529,431.1519,221694.0
2023-11-26,429.7501,432.6432,427.5529,431.1519,221694.0
2023-11-27,427.9903,431.3308,426.857,429.412,384689.0
2023-11-28,430.0384,433.9644,424.0136,424.0533,803944.0
2023-11-29,428.3184,430.5703,424.1726,425.5744,504089.0
2023-11-30,427.881,431.6291,424.3019,430.6647,636738.0
2023-12-01,430.5951,438.5288,430.5951,437.6042,578698.0
2023-12-02,430.5951,438.5288,430.5951,437.6042,578698.0
2023-12-03,430.5951,438.5288,430.5951,437.6042,578698.0
2023-12-04,432.6034,437.0964,431.5694,435.6059,553075.0
2023-12-05,434.4526,436.0632,431.3408,432.3051,492804.0
2023-12-06,434.8503,441.3324,431.0326,431.7981,417157.0
2023-12-07,433.3988,434.0549,429.4717,431.2513,532556.0
2023-12-08,430.3963,437.4749,430.3963,436.0831,858426.0
2023-12-09,430.3963,437.4749,430.3963,436.0831,858426.0
2023-12-10,430.3963,437.4749,430.3963,436.0831,858426.0
2023-12-11,434.2637,437.3396,433.866,435.6755,829202.0
2023-12-12,436.8784,440.8353,435.3499,438.2703,518480.0
2023-12-13,439.6224,442.1377,433.2347,438.9762,644095.0
2023-12-14,444.2553,454.073,443.5097,452.7656,766630.0
2023-12-15,450.4591,455.7085,449.2164,450.9662,1331684.0
2023-12-16,450.4591,455.7085,449.2164,450.9662,1331684.0
2023-12-17,450.4591,455.7085,449.2164,450.9662,1331684.0
2023-12-18,452.8551,452.8551,448.3117,450.8568,514314.0
2023-12-19,453.8493,459.4267,452.7607,457.5875,546989.0
2023-12-20,456.2751,459.4864,446.3531,446.8104,625666.0
2023-12-21,450.9562,454.0581,448.9479,453.2528,313528.0
2023-12-22,453.7002,457.5477,452.5867,455.5295,376351.0
2023-12-23,453.7002,457.5477,452.5867,455.5295,376351.0
2023-12-24,453.7002,457.5477,452.5867,455.5295,376351.0
2023-12-25,453.7002,457.5477,452.5867,455.5295,376351.0
2023-12-26,455.7482,460.1972,455.6687,458.7805,267505.0
2023-12-27,458.4624,460.6695,457.3787,459.5659,302798.0
2023-12-28,444.9115,460.8882,437.4451,459.2776,467719.0
2023-12-29,459.9537,461.3058,457.2793,458.0249,401635.0
2023-12-30,459.9537,461.3058,457.2793,458.0249,401635.0
2023-12-31,459.9537,461.3058,457.2793,458.0249,401635.0
2024-01-01,459.9537,461.3058,457.2793,458.0249,401635.0
2024-01-02,455.8178,458.6811,454.2669,455.9471,635591.0
2024-01-03,453.9786,455.8973,446.7806,448.0631,553729.0
2024-01-04,449.3257,456.6877,448.8783,449.4351,545986.0
2024-01-05,448.9579,453.4119,448.8783,450.9164,423854.0
2024-01-06,448.9579,453.4119,448.8783,450.9164,423854.0
2024-01-07,448.9579,453.4119,448.8783,450.9164,423854.0
2024-01-08,452.4475,456.0763,449.0474,456.0266,486432.0
2024-01-09,452.0399,454.8137,447.2777,454.8037,525290.0
2024-01-10,455.5096,458.4226,453.3522,458.1045,456214.0
2024-01-11,459.6852,461.3356,453.2826,459.9537,449051.0
2024-01-12,462.3,463.1231,455.7283,457.6471,327416.0
2024-01-13,462.3,463.1231,455.7283,457.6471,327416.0
2024-01-14,462.3,463.1231,455.7283,457.6471,327416.0
2024-01-15,462.3,463.1231,455.7283,457.6471,327416.0
2024-01-16,455.1119,458.4027,451.3638,458.0746,594351.0
2024-01-17,452.4972,456.0763,450.5536,453.4019,635031.0
2024-01-18,455.4301,463.5626,455.4301,462.9959,443373.0
2024-01-19,464.686,468.8219,462.0892,467.6388,650186.0
2024-01-20,464.686,468.8219,462.0892,467.6388,650186.0
2024-01-21,464.686,468.8219,462.0892,467.6388,650186.0
2024-01-22,469.4482,474.5981,469.4333,470.7705,384187.0
2024-01-23,472.6893,472.6893,464.865,466.3761,469910.0
2024-01-24,469.2096,469.2096,461.7646,462.1807,557195.0
2024-01-25,468.9113,471.019,463.6023,469.0605,692758.0
2024-01-26,470.4126,471.3322,467.1616,468.8517,444767.0
2024-01-27,470.4126,471.3322,467.1616,468.8517,444767.0
2024-01-28,470.4126,471.3322,467.1616,468.8517,444767.0
2024-01-29,468.0563,473.8227,466.5352,473.7332,615926.0
2024-01-30,472.0729,476.3579,471.8054,475.0853,806625.0
2024-01-31,471.1085,471.6752,460.4706,461.8029,1686286.0
2024-02-01,489.342,497.7529,479.7928,497.2757,1632668.0
2024-02-02,496.6891,511.8605,485.6138,507.3966,1165224.0
2024-02-03,496.6891,511.8605,485.6138,507.3966,1165224.0
2024-02-04,496.6891,511.8605,485.6138,507.3966,1165224.0
2024-02-05,503.4695,509.1265,503.4695,505.9152,794220.0
2024-02-06,506.7305,508.6095,502.0975,508.5797,649141.0
2024-02-07,512.2582,514.5001,508.6592,511.2342,529605.0
2024-02-08,511.3138,514.0757,507.52,513.9959,478926.0
2024-02-09,514.7238,519.9684,512.4804,519.8487,565277.0
2024-02-10,514.7238,519.9684,512.4804,519.8487,565277.0
2024-02-11,514.7238,519.9684,512.4804,519.8487,565277.0
2024-02-12,517.5256,519.8387,515.2722,516.678,575534.0
2024-02-13,508.5021,511.7625,504.1848,510.1273,801187.0
2024-02-14,518.2335,523.812,516.7478,520.3772,688553.0
2024-02-15,522.1719,525.512,518.6074,520.3373,644926.0
2024-02-16,522.4909,525.8809,518.4728,518.5326,703279.0
2024-02-17,522.4909,525.8809,518.4728,518.5326,703279.0
2024-02-18,522.4909,525.8809,518.4728,518.5326,703279.0
2024-02-19,522.4909,525.8809,518.4728,518.5326,703279.0
2024-02-20,514.8135,519.5296,511.5482,518.0041,685793.0
2024-02-21,520.6563,522.5208,516.8775,522.1719,473448.0
2024-02-22,530.3877,533.9771,526.7235,528.4434,602386.0
2024-02-23,531.3349,532.5313,525.0933,529.5102,547876.0
2024-02-24,531.3349,532.5313,525.0933,529.5102,547876.0
2024-02-25,531.3349,532.5313,525.0933,529.5102,547876.0
2024-02-26,528.912,531.3847,526.4493,529.251,483079.0
2024-02-27,531.3349,531.7337,525.5021,529.929,389240.0
2024-02-28,529.5601,534.9941,528.4434,529.5402,433597.0
2024-02-29,530.3278,534.9243,525.6915,533.8774,851848.0
2024-03-01,533.8874,537.4768,532.9003,536.2205,513602.0
2024-03-02,533.8874,537.4768,532.9003,536.2205,513602.0
2024-03-03,533.8874,537.4768,532.9003,536.2205,513602.0
2024-03-04,536.1607,542.3225,533.5683,533.9372,399110.0
2024-03-05,531.3349,533.3483,524.495,526.4493,679671.0
2024-03-06,529.5202,531.9132,526.7584,529.6698,901082.0
2024-03-07,533.5882,538.1348,531.4645,537.8955,573552.0
2024-03-08,538.2944,541.4052,531.1055,535.7718,522529.0
2024-03-09,538.2944,541.4052,531.1055,535.7718,522529.0
2024-03-10,538.2944,541.4052,531.1055,535.7718,522529.0
2024-03-11,532.3618,535.034,526.4493,534.4657,593259.0
2024-03-12,534.4657,537.5167,530.1284,536.6991,510863.0
2024-03-13,538.9823,538.9823,535.7568,537.9753,514385.0
2024-03-14,542.3125,543.3894,529.8792,534.675,612384.0
2024-03-15,530.5771,536.9234,529.7581,533.8475,669850.0
2024-03-16,530.5771,536.9234,529.7581,533.8475,669850.0
2024-03-17,530.5771,536.9234,529.7581,533.8475,669850.0
2024-03-18,537.3571,538.6733,534.346,534.685,495411.0
2024-03-19,534.2363,538.6832,533.5085,537.2574,544988.0
2024-03-20,537.1777,545.9319,536.1507,544.855,402707.0
2024-03-21,548.5542,559.482,547.0386,558.9934,620051.0
2024-03-22,556.7301,559.3474,551.8145,553.2603,394331.0
2024-03-23,556.7301,559.3474,551.8145,553.2603,394331.0
2024-03-24,556.7301,559.3474,551.8145,553.2603,394331.0
2024-03-25,552.1436,554.6263,548.0805,548.9131,393407.0
2024-03-26,549.1823,553.2503,547.3976,547.5471,425397.0
2024-03-27,550.8275,556.9993,547.3028,556.411,517544.0
2024-03-28,554.706,555.6732,551.5109,554.1576,608035.0
2024-03-29,554.706,555.6732,551.5109,554.1576,608035.0
2024-03-30,554.706,555.6732,551.5109,554.1576,608035.0
2024-03-31,554.706,555.6732,551.5109,554.1576,608035.0
2024-04-01,554.1576,554.367,548.614,549.3917,372658.0
2024-04-02,549.8703,549.8703,543.5389,545.8322,625526.0
2024-04-03,548.3847,559.467,546.8891,556.9295,564512.0
2024-04-04,563.4602,568.4754,550.1245,554.0181,610227.0
2024-04-05,552.6022,565.3148,551.8544,565.0057,484472.0
2024-04-06,552.6022,565.3148,551.8544,565.0057,484472.0
2024-04-07,552.6022,565.3148,551.8544,565.0057,484472.0
2024-04-08,565.0655,567.1095,561.3066,564.2679,449606.0
2024-04-09,566.3318,567.2092,546.3806,559.7013,488136.0
2024-04-10,551.6949,558.9934,546.3506,553.7389,538388.0
2024-04-11,551.5753,556.5107,548.9629,554.1576,391294.0
2024-04-12,548.4644,552.692,544.7658,548.7037,462892.0
2024-04-13,548.4644,552.692,544.7658,548.7037,462892.0
2024-04-14,548.4644,552.692,544.7658,548.7037,462892.0
2024-04-15,559.0632,560.2497,539.2914,541.7741,671312.0
2024-04-16,543.3993,545.3037,535.2633,542.5419,634754.0
2024-04-17,546.7794,546.7794,534.8146,538.9823,515366.0
2024-04-18,543.3993,546.3257,535.8017,536.5096,393024.0
2024-04-19,539.1818,541.6993,530.2136,533.0797,557975.0
2024-04-20,539.1818,541.6993,530.2136,533.0797,557975.0
2024-04-21,539.1818,541.6993,530.2136,533.0797,557975.0
2024-04-22,536.2105,545.0445,532.7906,538.1348,533731.0
2024-04-23,543.858,551.2363,541.6246,548.7835,375745.0
2024-04-24,550.7577,555.2345,537.6363,544.7454,664592.0
2024-04-25,538.414,550.4187,533.0598,547.7665,522373.0
2024-04-26,548.3946,552.9911,547.5371,552.014,548739.0
2024-04-27,548.3946,552.9911,547.5371,552.014,548739.0
2024-04-28,548.3946,552.9911,547.5371,552.014,548739.0
2024-04-29,552.014,554.3471,549.2322,552.8116,535605.0
2024-04-30,551.2063,557.3084,542.9207,543.3096,625426.0
2024-05-01,540.7671,550.5682,538.8876,541.3653,903773.0
2024-05-02,523.6575,533.4287,514.305,529.1214,1732926.0
2024-05-03,534.9143,545.7374,530.9759,534.6052,970079.0
2024-05-04,534.9143,545.7374,530.9759,534.6052,970079.0
2024-05-05,534.9143,545.7374,530.9759,534.6052,970079.0
2024-05-06,542.3125,551.2662,541.4052,549.1723,674698.0
2024-05-07,551.1465,555.713,547.4175,548.5641,475443.0
2024-05-08,546.7893,555.8626,546.5899,553.2802,315921.0
2024-05-09,554.08,562.45,552.98,560.69,434243.0
2024-05-10,565.0,568.81,559.81,561.13,489130.0
2024-05-11,565.0,568.81,559.81,561.13,489130.0
2024-05-12,565.0,568.81,559.81,561.13,489130.0
2024-05-13,561.21,562.99,550.67,551.03,548669.0
2024-05-14,550.66,551.795,545.12,549.4,646423.0
2024-05-15,552.6,556.835,552.16,553.27,670557.0
2024-05-16,551.53,551.53,537.655,539.49,1146267.0
2024-05-17,545.99,547.21,541.49,545.11,823330.0
2024-05-18,545.99,547.21,541.49,545.11,823330.0
2024-05-19,545.99,547.21,541.49,545.11,823330.0
2024-05-20,545.43,551.67,543.29,548.0,627596.0
2024-05-21,546.61,548.55,545.13,546.87,549194.0
2024-05-22,546.76,551.21,541.655,546.07,506369.0
2024-05-23,548.62,548.62,525.311,526.57,1117636.0
2024-05-24,527.88,530.84,522.73,529.83,644009.0
