,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity
2022-08-14,114.5541,115.1755,113.5541,114.5056,169229.0
2022-08-15,113.593,114.3104,112.826,114.1367,221868.0
2022-08-16,115.7095,123.2338,115.7095,120.5445,496405.0
2022-08-17,119.4668,120.2047,117.1173,117.6027,231414.0
2022-08-18,117.7192,118.9133,116.2046,118.1852,199984.0
2022-08-19,117.127,117.4328,114.6124,116.127,310587.0
2022-08-20,117.127,117.4328,114.6124,116.127,310587.0
2022-08-21,117.127,117.4328,114.6124,116.127,310587.0
2022-08-22,114.5833,115.7677,113.6124,114.2532,287521.0
2022-08-23,114.3211,117.2629,114.2337,115.3211,230471.0
2022-08-24,114.4473,116.8357,113.5541,116.7192,227187.0
2022-08-25,117.127,121.4377,116.6998,120.1173,330583.0
2022-08-26,120.2726,120.7658,117.2338,117.7677,270272.0
2022-08-27,120.2726,120.7658,117.2338,117.7677,270272.0
2022-08-28,120.2726,120.7658,117.2338,117.7677,270272.0
2022-08-29,116.6998,119.3697,115.86,118.127,216459.0
2022-08-30,119.0202,119.2192,116.3017,116.6804,380389.0
2022-08-31,116.0687,116.3066,113.6027,114.4765,318641.0
2022-09-01,113.3405,114.3211,112.0687,113.3211,312053.0
2022-09-02,114.3405,114.7774,110.7722,111.2823,390114.0
2022-09-03,114.3405,114.7774,110.7722,111.2823,390114.0
2022-09-04,114.3405,114.7774,110.7722,111.2823,390114.0
2022-09-05,114.3405,114.7774,110.7722,111.2823,390114.0
2022-09-06,111.1463,111.6318,105.9327,106.6803,527834.0
2022-09-07,106.7483,110.4667,106.224,109.8648,322940.0
2022-09-08,108.5153,109.156,106.2143,106.9619,640287.0
2022-09-09,106.0104,108.8745,105.855,107.5638,475898.0
2022-09-10,106.0104,108.8745,105.855,107.5638,475898.0
2022-09-11,106.0104,108.8745,105.855,107.5638,475898.0
2022-09-12,108.292,110.3211,108.156,108.8648,380367.0
2022-09-13,105.4279,105.6075,102.5638,103.3308,480782.0
2022-09-14,103.8162,103.8162,100.6026,102.4764,528926.0
2022-09-15,102.5541,104.6997,102.1075,103.1075,461678.0
2022-09-16,100.9521,102.7774,100.0104,101.5929,1523877.0
2022-09-17,100.9521,102.7774,100.0104,101.5929,1523877.0
2022-09-18,100.9521,102.7774,100.0104,101.5929,1523877.0
2022-09-19,101.2045,104.4075,101.2045,103.8259,347409.0
2022-09-20,102.4473,102.4473,99.6608,100.5346,429957.0
2022-09-21,101.4764,102.923,100.0832,100.7094,445398.0
2022-09-22,101.0201,101.6026,99.4375,100.5152,375486.0
2022-09-23,98.7385,99.389,96.3987,97.4472,748803.0
2022-09-24,98.7385,99.389,96.3987,97.4472,748803.0
2022-09-25,98.7385,99.389,96.3987,97.4472,748803.0
2022-09-26,96.6802,97.9279,93.5249,93.7288,944811.0
2022-09-27,94.7482,98.4861,94.4375,97.9035,717946.0
2022-09-28,97.9715,104.3647,97.9715,103.8939,809795.0
2022-09-29,97.2336,97.6414,91.7385,94.3792,1186869.0
2022-09-30,93.6511,98.3016,92.6608,95.5637,783399.0
2022-10-01,93.6511,98.3016,92.6608,95.5637,783399.0
2022-10-02,93.6511,98.3016,92.6608,95.5637,783399.0
2022-10-03,97.1754,100.7094,96.8501,98.3599,601706.0
2022-10-04,100.088,101.4958,98.7191,100.156,556691.0
2022-10-05,98.8647,99.5637,96.3695,99.0006,411570.0
2022-10-06,97.2725,100.0589,96.7579,97.9812,382088.0
2022-10-07,97.1268,98.1463,96.5152,96.9812,619792.0
2022-10-08,97.1268,98.1463,96.5152,96.9812,619792.0
2022-10-09,97.1268,98.1463,96.5152,96.9812,619792.0
2022-10-10,96.6026,98.7288,95.5346,96.6802,578266.0
2022-10-11,96.6414,99.7968,96.1365,97.8744,642068.0
2022-10-12,98.1851,99.7773,97.6317,98.4375,332798.0
2022-10-13,96.8841,101.0492,95.622,100.0395,275126.0
2022-10-14,101.0006,101.5929,97.389,97.5249,254748.0
2022-10-15,101.0006,101.5929,97.389,97.5249,254748.0
2022-10-16,101.0006,101.5929,97.389,97.5249,254748.0
2022-10-17,99.4278,100.9715,97.9507,98.4472,245235.0
2022-10-18,100.6608,101.3307,99.4812,99.9812,301914.0
2022-10-19,98.4278,99.4958,93.6025,95.3113,495956.0
2022-10-20,96.321,96.3695,92.0686,93.2724,612192.0
2022-10-21,93.5249,95.7579,92.8938,94.6123,405787.0
2022-10-22,93.5249,95.7579,92.8938,94.6123,405787.0
2022-10-23,93.5249,95.7579,92.8938,94.6123,405787.0
2022-10-24,96.0589,98.0589,95.9132,97.8647,619463.0
2022-10-25,97.6414,100.923,97.6414,100.7871,447771.0
2022-10-26,102.9133,104.6512,99.8744,100.6803,501785.0
2022-10-27,101.0589,108.1706,101.0589,104.8648,674389.0
2022-10-28,105.2628,108.3017,104.622,107.4376,627912.0
2022-10-29,105.2628,108.3017,104.622,107.4376,627912.0
2022-10-30,105.2628,108.3017,104.622,107.4376,627912.0
2022-10-31,107.0784,109.5056,106.3696,108.3696,481594.0
2022-11-01,110.0492,112.4085,108.9036,111.292,484045.0
2022-11-02,110.2628,111.3988,106.8065,106.8939,523419.0
2022-11-03,105.5347,108.2191,104.0589,106.3308,315992.0
2022-11-04,108.1657,110.1075,106.2143,107.3211,267757.0
2022-11-05,108.1657,110.1075,106.2143,107.3211,267757.0
2022-11-06,108.1657,110.1075,106.2143,107.3211,267757.0
2022-11-07,108.525,109.8065,106.5929,108.9619,454798.0
2022-11-08,109.1755,110.6536,108.4376,109.8065,603463.0
2022-11-09,108.5966,112.9486,108.5966,111.2117,569502.0
2022-11-10,115.1442,122.5993,114.8075,121.0087,723090.0
2022-11-11,121.7503,122.3553,119.1352,121.0185,418266.0
2022-11-12,121.7503,122.3553,119.1352,121.0185,418266.0
2022-11-13,121.7503,122.3553,119.1352,121.0185,418266.0
2022-11-14,120.0719,125.634,119.9597,123.9068,623365.0
2022-11-15,125.7999,128.3662,123.0384,123.0872,461389.0
2022-11-16,121.5649,121.9357,118.5692,120.9794,319049.0
2022-11-17,118.7058,121.0282,116.8323,120.5696,447536.0
2022-11-18,122.57,122.6285,120.0134,121.2039,374638.0
2022-11-19,122.57,122.6285,120.0134,121.2039,374638.0
2022-11-20,122.57,122.6285,120.0134,121.2039,374638.0
2022-11-21,120.3257,122.57,119.3889,121.038,380434.0
2022-11-22,122.248,124.0337,121.2575,122.6481,315341.0
2022-11-23,122.2187,123.1701,121.7503,122.2968,241394.0
2022-11-24,122.2187,123.1701,121.7503,122.2968,241394.0
2022-11-25,121.682,122.9408,121.682,122.4529,81154.0
2022-11-26,121.682,122.9408,121.682,122.4529,81154.0
2022-11-27,121.682,122.9408,121.682,122.4529,81154.0
2022-11-28,121.643,122.8335,121.2039,121.2136,335546.0
2022-11-29,121.0282,123.4677,121.0282,122.531,435780.0
2022-11-30,122.0821,124.0239,120.3452,123.3897,513784.0
2022-12-01,124.0434,125.7023,121.6625,121.7308,340372.0
2022-12-02,121.0185,123.3897,120.7257,122.7749,365580.0
2022-12-03,121.0185,123.3897,120.7257,122.7749,365580.0
2022-12-04,121.0185,123.3897,120.7257,122.7749,365580.0
2022-12-05,121.5259,122.1065,120.0134,120.6574,325904.0
2022-12-06,121.1063,123.214,120.716,122.9798,419376.0
2022-12-07,122.5505,124.9314,122.287,122.531,297855.0
2022-12-08,122.9896,123.9361,122.4431,122.6773,627356.0
2022-12-09,121.2039,122.6529,120.9014,121.6235,304336.0
2022-12-10,121.2039,122.6529,120.9014,121.6235,304336.0
2022-12-11,121.2039,122.6529,120.9014,121.6235,304336.0
2022-12-12,122.0235,123.0891,121.5259,122.5993,266358.0
2022-12-13,125.4681,125.9316,116.9592,118.1204,673195.0
2022-12-14,117.8179,121.2624,117.8179,120.2573,509234.0
2022-12-15,118.8815,119.8182,117.33,118.8424,534268.0
2022-12-16,117.2421,118.335,115.1637,115.9248,739035.0
2022-12-17,117.2421,118.335,115.1637,115.9248,739035.0
2022-12-18,117.2421,118.335,115.1637,115.9248,739035.0
2022-12-19,116.2078,116.5981,111.7386,112.812,543109.0
2022-12-20,112.246,112.5925,109.104,109.3772,706341.0
2022-12-21,110.7921,111.4644,109.548,109.9529,451832.0
2022-12-22,104.7422,108.0208,103.4053,107.5037,845926.0
2022-12-23,107.3866,109.6407,107.328,109.5626,646256.0
2022-12-24,107.3866,109.6407,107.328,109.5626,646256.0
2022-12-25,107.3866,109.6407,107.328,109.5626,646256.0
2022-12-26,107.3866,109.6407,107.328,109.5626,646256.0
2022-12-27,109.1333,111.0702,109.1333,110.2261,578699.0
2022-12-28,110.5774,111.3288,108.3624,109.1625,380494.0
2022-12-29,109.8749,112.1094,109.8749,111.4752,411100.0
2022-12-30,110.6848,112.8071,110.3237,112.1485,375774.0
2022-12-31,110.6848,112.8071,110.3237,112.1485,375774.0
2023-01-01,110.6848,112.8071,110.3237,112.1485,375774.0
2023-01-02,110.6848,112.8071,110.3237,112.1485,375774.0
2023-01-03,112.7925,114.0805,110.1286,110.9482,412870.0
2023-01-04,111.9338,113.1926,111.8675,112.8218,281296.0
2023-01-05,111.7777,112.6266,110.8897,111.8069,288414.0
2023-01-06,112.5485,115.0368,112.5485,114.6563,363639.0
2023-01-07,112.5485,115.0368,112.5485,114.6563,363639.0
2023-01-08,112.5485,115.0368,112.5485,114.6563,363639.0
2023-01-09,114.6953,115.0271,112.5534,112.6071,345992.0
2023-01-10,112.7242,114.988,112.7242,114.9295,423714.0
2023-01-11,115.4564,118.5107,115.4564,117.73,424850.0
2023-01-12,118.7156,119.262,116.5152,118.3545,412015.0
2023-01-13,115.9736,116.6079,113.2999,115.7784,272257.0
2023-01-14,115.9736,116.6079,113.2999,115.7784,272257.0
2023-01-15,115.9736,116.6079,113.2999,115.7784,272257.0
2023-01-16,115.9736,116.6079,113.2999,115.7784,272257.0
2023-01-17,111.9338,115.1051,111.5727,113.134,509079.0
2023-01-18,113.9147,115.9053,112.2656,112.3924,271919.0
2023-01-19,112.1875,112.5778,109.596,112.3534,407007.0
2023-01-20,113.2316,114.9661,111.9143,114.8417,283039.0
2023-01-21,113.2316,114.9661,111.9143,114.8417,283039.0
2023-01-22,113.2316,114.9661,111.9143,114.8417,283039.0
2023-01-23,115.2222,116.2078,114.2611,114.8807,242392.0
2023-01-24,115.8272,115.8272,112.9389,113.9635,199055.0
2023-01-25,115.7394,117.3095,114.1001,117.2421,291156.0
2023-01-26,117.8959,119.7011,116.7103,119.6036,219517.0
2023-01-27,120.1305,122.0333,119.3499,121.6723,302348.0
2023-01-28,120.1305,122.0333,119.3499,121.6723,302348.0
2023-01-29,120.1305,122.0333,119.3499,121.6723,302348.0
2023-01-30,120.9307,124.0386,120.9307,121.5942,243026.0
2023-01-31,122.3943,124.9314,122.0431,124.7265,335820.0
2023-02-01,124.5606,128.4833,123.6336,127.5563,288491.0
2023-02-02,128.4541,135.6067,128.4541,135.109,772519.0
2023-02-03,132.8744,136.6508,132.4743,135.0114,453046.0
2023-02-04,132.8744,136.6508,132.4743,135.0114,453046.0
2023-02-05,132.8744,136.6508,132.4743,135.0114,453046.0
2023-02-06,134.4455,135.0114,132.5134,133.8014,371790.0
2023-02-07,132.3475,133.5331,130.3666,131.5473,633211.0
2023-02-08,137.0411,137.0411,127.2977,133.1379,685415.0
2023-02-09,134.9316,138.1172,133.8534,136.4411,476517.0
2023-02-10,136.049,137.6467,134.52,137.3037,371646.0
2023-02-11,136.049,137.6467,134.52,137.3037,371646.0
2023-02-12,136.049,137.6467,134.52,137.3037,371646.0
2023-02-13,137.4115,140.4795,136.6911,139.6365,317016.0
2023-02-14,139.4111,143.4396,138.6269,143.2044,508220.0
2023-02-15,140.7735,143.9003,139.1562,143.7827,433562.0
2023-02-16,142.0575,146.439,142.0575,144.4394,375294.0
2023-02-17,148.0072,152.2808,146.4194,151.6045,550323.0
2023-02-18,148.0072,152.2808,146.4194,151.6045,550323.0
2023-02-19,148.0072,152.2808,146.4194,151.6045,550323.0
2023-02-20,148.0072,152.2808,146.4194,151.6045,550323.0
2023-02-21,148.0072,149.4677,142.234,142.283,423693.0
2023-02-22,141.8419,147.4681,141.8419,144.6746,386856.0
2023-02-23,144.6746,145.3608,141.4792,142.9201,361160.0
2023-02-24,140.8715,142.283,139.6267,140.9793,237726.0
2023-02-25,140.8715,142.283,139.6267,140.9793,237726.0
2023-02-26,140.8715,142.283,139.6267,140.9793,237726.0
2023-02-27,142.185,143.5978,141.1264,142.0379,185973.0
2023-02-28,142.2438,144.4786,141.293,141.293,230309.0
2023-03-01,140.3912,143.0573,139.7541,141.8517,235514.0
2023-03-02,141.3616,141.489,138.9308,140.7833,348081.0
2023-03-03,141.7439,142.1556,140.3667,141.7047,348951.0
2023-03-04,141.7439,142.1556,140.3667,141.7047,348951.0
2023-03-05,141.7439,142.1556,140.3667,141.7047,348951.0
2023-03-06,141.5381,142.9201,138.8426,139.0288,389615.0
2023-03-07,138.9406,141.9301,138.9406,141.3224,493942.0
2023-03-08,141.6655,144.6746,141.1656,142.2732,300723.0
2023-03-09,142.185,144.9295,142.185,142.6359,575316.0
2023-03-10,141.5871,141.6165,136.4019,139.0386,556613.0
2023-03-11,141.5871,141.6165,136.4019,139.0386,556613.0
2023-03-12,141.5871,141.6165,136.4019,139.0386,556613.0
2023-03-13,135.6374,137.3919,133.7505,134.3337,598135.0
2023-03-14,137.3331,137.7644,131.2921,132.1185,451491.0
2023-03-15,127.9822,130.3052,125.8209,130.1288,528498.0
2023-03-16,127.9724,132.5988,127.4039,132.3832,416126.0
2023-03-17,130.8149,130.8149,126.8648,127.5117,689861.0
2023-03-18,130.8149,130.8149,126.8648,127.5117,689861.0
2023-03-19,130.8149,130.8149,126.8648,127.5117,689861.0
2023-03-20,129.178,133.3241,128.7761,131.2168,326211.0
2023-03-21,134.3729,135.951,133.1967,133.3535,318003.0
2023-03-22,134.5984,134.7846,130.3934,130.511,260897.0
2023-03-23,131.0795,132.7066,127.5509,129.1976,282030.0
2023-03-24,127.7077,130.7267,125.9826,130.1876,278511.0
2023-03-25,127.7077,130.7267,125.9826,130.1876,278511.0
2023-03-26,127.7077,130.7267,125.9826,130.1876,278511.0
2023-03-27,132.0205,132.6576,130.5698,131.6872,172616.0
2023-03-28,131.2462,133.6574,131.2462,132.0793,141030.0
2023-03-29,132.6772,134.5788,131.6188,134.1083,221910.0
2023-03-30,135.8334,137.2939,135.1522,136.6273,183223.0
2023-03-31,137.6075,139.0974,137.4213,138.9994,202298.0
2023-04-01,137.6075,139.0974,137.4213,138.9994,202298.0
2023-04-02,137.6075,139.0974,137.4213,138.9994,202298.0
2023-04-03,138.9994,140.4656,138.7053,140.401,292887.0
2023-04-04,141.048,141.146,136.6126,137.7448,265430.0
2023-04-05,136.6666,136.6666,133.2555,134.9806,289509.0
2023-04-06,134.5886,135.559,132.6282,132.8046,200538.0
2023-04-07,134.5886,135.559,132.6282,132.8046,200538.0
2023-04-08,134.5886,135.559,132.6282,132.8046,200538.0
2023-04-09,134.5886,135.559,132.6282,132.8046,200538.0
2023-04-10,131.7068,135.5982,131.0992,133.9809,275073.0
2023-04-11,135.6178,139.9404,135.6178,138.7837,328610.0
2023-04-12,140.058,140.0972,135.706,137.2253,391620.0
2023-04-13,138.3623,138.3623,134.7895,137.0782,286223.0
2023-04-14,137.5095,139.9404,136.7156,139.8325,354170.0
2023-04-15,137.5095,139.9404,136.7156,139.8325,354170.0
2023-04-16,137.5095,139.9404,136.7156,139.8325,354170.0
2023-04-17,139.6855,139.7247,137.6173,139.4405,251854.0
2023-04-18,140.5481,142.4104,140.0776,141.4792,236759.0
2023-04-19,139.4111,141.2048,136.7646,140.2834,319338.0
2023-04-20,139.019,141.4302,137.387,138.2643,318563.0
2023-04-21,138.4113,139.2836,137.0488,137.8036,367503.0
2023-04-22,138.4113,139.2836,137.0488,137.8036,367503.0
2023-04-23,138.4113,139.2836,137.0488,137.8036,367503.0
2023-04-24,137.2253,140.1952,137.1861,138.6955,328479.0
2023-04-25,137.7252,138.4995,133.2457,134.1867,367148.0
2023-04-26,135.3923,136.3431,131.1677,133.1869,535954.0
2023-04-27,132.6086,136.2451,132.0989,135.4217,383864.0
2023-04-28,135.2649,137.4605,134.7111,135.8334,410788.0
2023-04-29,135.2649,137.4605,134.7111,135.8334,410788.0
2023-04-30,135.2649,137.4605,134.7111,135.8334,410788.0
2023-05-01,135.9412,142.3516,135.3286,139.9502,432823.0
2023-05-02,138.9406,140.205,134.9365,138.6563,461129.0
2023-05-03,139.019,140.2442,133.7162,133.775,353642.0
2023-05-04,132.8144,133.3241,131.0697,132.5106,336148.0
2023-05-05,133.579,136.5489,133.579,136.2549,304620.0
2023-05-06,133.579,136.5489,133.579,136.2549,304620.0
2023-05-07,133.579,136.5489,133.579,136.2549,304620.0
2023-05-08,137.0194,138.1662,135.8236,136.941,293557.0
2023-05-09,136.3235,139.3032,135.0395,137.6957,375791.0
2023-05-10,139.4111,140.3128,137.0488,137.9996,324001.0
2023-05-11,137.1566,138.6073,135.2061,136.1961,275388.0
2023-05-12,139.0288,140.5775,136.4215,137.3527,354351.0
2023-05-13,139.0288,140.5775,136.4215,137.3527,354351.0
2023-05-14,139.0288,140.5775,136.4215,137.3527,354351.0
2023-05-15,137.3527,138.225,135.951,137.3919,315559.0
2023-05-16,135.608,136.1814,133.824,134.5004,248742.0
2023-05-17,135.4119,139.0043,134.765,137.8526,282201.0
2023-05-18,137.6369,139.9306,137.0635,139.6267,213617.0
2023-05-19,140.2766,140.2766,136.3672,137.4208,230762.0
2023-05-20,140.2766,140.2766,136.3672,137.4208,230762.0
2023-05-21,140.2766,140.2766,136.3672,137.4208,230762.0
2023-05-22,137.9723,139.2722,137.4602,138.9472,219694.0
2023-05-23,138.12,142.2313,137.6912,140.4736,288348.0
2023-05-24,140.6311,140.9265,137.864,139.6661,222748.0
2023-05-25,139.4494,140.9216,136.9285,140.3554,213397.0
2023-05-26,140.7591,141.4583,139.3017,139.4297,372864.0
2023-05-27,140.7591,141.4583,139.3017,139.4297,372864.0
2023-05-28,140.7591,141.4583,139.3017,139.4297,372864.0
2023-05-29,140.7591,141.4583,139.3017,139.4297,372864.0
2023-05-30,140.0895,143.7872,140.0895,143.024,332781.0
2023-05-31,139.7744,141.1629,134.3708,136.1111,577699.0
2023-06-01,136.0422,137.6178,134.7965,136.3179,248730.0
2023-06-02,137.4799,144.4815,136.0914,144.1269,361666.0
2023-06-03,137.4799,144.4815,136.0914,144.1269,361666.0
2023-06-04,137.4799,144.4815,136.0914,144.1269,361666.0
2023-06-05,142.9157,143.93,138.6518,141.222,234148.0
2023-06-06,140.2864,146.062,140.2864,144.7867,317741.0
2023-06-07,146.0767,150.2077,145.2103,149.0704,271333.0
2023-06-08,149.4839,150.7346,147.4122,149.996,241749.0
2023-06-09,150.4982,150.4982,147.0526,147.5637,196787.0
2023-06-10,150.4982,150.4982,147.0526,147.5637,196787.0
2023-06-11,150.4982,150.4982,147.0526,147.5637,196787.0
2023-06-12,148.0561,148.7848,146.5396,148.2826,225747.0
2023-06-13,148.4598,154.4717,148.4598,153.4918,461813.0
2023-06-14,153.4722,155.0576,150.2914,151.6504,186903.0
2023-06-15,150.9414,154.4569,150.8084,154.1516,251467.0
2023-06-16,154.7228,156.0226,151.0694,151.3747,394730.0
2023-06-17,154.7228,156.0226,151.0694,151.3747,394730.0
2023-06-18,154.7228,156.0226,151.0694,151.3747,394730.0
2023-06-19,154.7228,156.0226,151.0694,151.3747,394730.0
2023-06-20,150.6066,152.8025,149.0999,151.6504,221886.0
2023-06-21,152.4776,154.6342,150.9611,153.8661,239207.0
2023-06-22,153.4722,155.4613,152.2708,154.2501,197538.0
2023-06-23,154.1122,157.2831,153.5903,156.062,691516.0
2023-06-24,154.1122,157.2831,153.5903,156.062,691516.0
2023-06-25,154.1122,157.2831,153.5903,156.062,691516.0
2023-06-26,156.4855,157.9133,155.0576,157.2043,258255.0
2023-06-27,157.0074,161.8031,157.0074,160.6509,238241.0
2023-06-28,159.9025,163.4082,159.4298,163.0045,239915.0
2023-06-29,163.3294,165.2989,162.6155,163.4378,229197.0
2023-06-30,164.4717,164.8558,161.8031,164.0877,273196.0
2023-07-01,164.4717,164.8558,161.8031,164.0877,273196.0
2023-07-02,164.4717,164.8558,161.8031,164.0877,273196.0
2023-07-03,164.1369,166.8253,163.8021,164.521,130320.0
2023-07-04,164.1369,166.8253,163.8021,164.521,130320.0
2023-07-05,164.1172,164.9986,163.0488,163.8513,252608.0
2023-07-06,163.4476,166.1015,162.4924,165.9488,283593.0
2023-07-07,166.0473,170.331,166.0473,169.5924,433479.0
2023-07-08,166.0473,170.331,166.0473,169.5924,433479.0
2023-07-09,166.0473,170.331,166.0473,169.5924,433479.0
2023-07-10,168.7849,172.8519,168.0168,172.2512,295286.0
2023-07-11,173.6791,176.525,173.6594,175.6486,375490.0
2023-07-12,177.3029,178.0809,175.0774,175.7569,271099.0
2023-07-13,175.6387,176.8594,174.2601,174.3881,120851.0
2023-07-14,174.0139,175.0085,171.7884,172.202,143960.0
2023-07-15,174.0139,175.0085,171.7884,172.202,143960.0
2023-07-16,174.0139,175.0085,171.7884,172.202,143960.0
2023-07-17,171.4536,172.8716,168.7625,172.7239,155172.0
2023-07-18,172.6254,175.8652,172.6254,174.6047,164069.0
2023-07-19,174.4275,177.1257,174.1025,176.909,360081.0
2023-07-20,177.2931,177.2931,172.9799,173.7185,216269.0
2023-07-21,174.4373,174.4373,165.2497,166.7563,436473.0
2023-07-22,174.4373,174.4373,165.2497,166.7563,436473.0
2023-07-23,174.4373,174.4373,165.2497,166.7563,436473.0
2023-07-24,166.7366,168.0907,163.0734,165.1807,323922.0
2023-07-25,163.9695,165.3678,162.1133,162.5318,418493.0
2023-07-26,160.3161,163.8513,157.6666,160.4934,413643.0
2023-07-27,161.9016,163.7036,159.0458,160.5918,318339.0
2023-07-28,162.0985,162.0985,157.5687,159.1246,331646.0
2023-07-29,162.0985,162.0985,157.5687,159.1246,331646.0
2023-07-30,162.0985,162.0985,157.5687,159.1246,331646.0
2023-07-31,157.1059,159.1492,155.4909,158.9572,324775.0
2023-08-01,156.9778,161.291,156.5298,160.129,319534.0
2023-08-02,169.3758,174.6343,169.3758,170.6264,1551906.0
2023-08-03,170.7544,172.005,168.9031,170.1045,4625601.0
2023-08-04,169.4742,170.8036,164.777,164.7868,794276.0
2023-08-05,169.4742,170.8036,164.777,164.7868,794276.0
2023-08-06,169.4742,170.8036,164.777,164.7868,794276.0
2023-08-07,165.1709,165.3974,162.9848,165.2497,396143.0
2023-08-08,163.5559,164.6884,161.872,163.0734,326089.0
2023-08-09,163.7262,165.1207,160.6898,164.7053,260310.0
2023-08-10,165.2493,166.09,162.3613,163.7855,320030.0
2023-08-11,163.8053,172.7067,162.7718,171.7078,420294.0
2023-08-12,163.8053,172.7067,162.7718,171.7078,420294.0
2023-08-13,163.8053,172.7067,162.7718,171.7078,420294.0
2023-08-14,170.9066,173.1518,169.9967,173.0133,434013.0
2023-08-15,172.5089,173.1716,170.1698,170.8968,333336.0
2023-08-16,170.8374,171.9204,168.8395,169.7692,285587.0
2023-08-17,169.8385,171.688,165.8971,165.9515,289951.0
2023-08-18,165.2394,168.2016,165.2394,168.0681,273490.0
2023-08-19,165.2394,168.2016,165.2394,168.0681,273490.0
2023-08-20,165.2394,168.2016,165.2394,168.0681,273490.0
2023-08-21,168.2362,169.7099,164.7845,166.6043,274126.0
2023-08-22,166.545,167.5043,164.4383,164.8537,259687.0
2023-08-23,163.7064,166.2557,163.2119,165.5065,242390.0
2023-08-24,164.6757,165.4999,162.5888,162.8657,211042.0
2023-08-25,163.7361,165.0268,160.9074,161.6591,179819.0
2023-08-26,163.7361,165.0268,160.9074,161.6591,179819.0
2023-08-27,163.7361,165.0268,160.9074,161.6591,179819.0
2023-08-28,161.9954,163.924,160.7096,161.1448,241070.0
2023-08-29,161.6789,164.735,161.1844,163.6866,189368.0
2023-08-30,163.0833,164.9427,163.0487,163.9339,197378.0
2023-08-31,164.1515,165.0218,162.2624,162.4998,186992.0
2023-09-01,163.9042,165.1702,162.3514,164.3493,231258.0
2023-09-02,163.9042,165.1702,162.3514,164.3493,231258.0
2023-09-03,163.9042,165.1702,162.3514,164.3493,231258.0
2023-09-04,163.9042,165.1702,162.3514,164.3493,231258.0
2023-09-05,161.8866,162.391,158.5832,160.1162,343572.0
2023-09-06,159.8195,161.5899,156.7435,157.4557,241372.0
2023-09-07,157.4952,160.1459,157.2035,157.2084,291631.0
2023-09-08,157.5842,159.4239,156.615,157.8711,189238.0
2023-09-09,157.5842,159.4239,156.615,157.8711,189238.0
2023-09-10,157.5842,159.4239,156.615,157.8711,189238.0
2023-09-11,159.0777,160.7033,157.9403,158.4645,277571.0
2023-09-12,158.1678,160.8777,158.1678,160.0766,228774.0
2023-09-13,161.6591,162.025,159.0629,159.5722,235140.0
2023-09-14,160.3634,166.3274,160.3634,166.0999,280579.0
2023-09-15,165.6153,166.1705,160.8481,162.0745,1388385.0
2023-09-16,165.6153,166.1705,160.8481,162.0745,1388385.0
2023-09-17,165.6153,166.1705,160.8481,162.0745,1388385.0
2023-09-18,162.8262,165.1603,162.6382,163.2811,226766.0
2023-09-19,163.1624,164.6262,162.7075,163.2317,238844.0
2023-09-20,163.7954,164.6411,160.4426,160.7788,180485.0
2023-09-21,159.2458,160.3981,157.0155,158.6722,206077.0
2023-09-22,159.5228,160.3634,157.2875,157.7722,209081.0
2023-09-23,159.5228,160.3634,157.2875,157.7722,209081.0
2023-09-24,159.5228,160.3634,157.2875,157.7722,209081.0
2023-09-25,157.7326,161.6294,157.7326,160.3338,188470.0
2023-09-26,159.4733,160.5019,158.0788,159.5129,233206.0
2023-09-27,160.5118,164.8339,159.6569,164.5372,167278.0
2023-09-28,160.1755,167.5538,160.0222,166.1988,304117.0
2023-09-29,167.1483,168.1373,164.9328,165.2295,307297.0
2023-09-30,167.1483,168.1373,164.9328,165.2295,307297.0
2023-10-01,167.1483,168.1373,164.9328,165.2295,307297.0
2023-10-02,164.9625,166.0208,160.314,161.4118,273999.0
2023-10-03,160.7294,161.5602,156.2787,157.0699,268392.0
2023-10-04,156.9512,157.9205,154.3797,156.704,270886.0
2023-10-05,156.5062,156.9414,149.2169,150.2356,394603.0
2023-10-06,149.573,154.3995,148.5098,151.3236,287826.0
2023-10-07,149.573,154.3995,148.5098,151.3236,287826.0
2023-10-08,149.573,154.3995,148.5098,151.3236,287826.0
2023-10-09,149.2961,154.2314,148.7916,154.1226,165809.0
2023-10-10,154.2215,157.337,153.8921,156.5161,247903.0
2023-10-11,156.8919,157.3122,152.9456,154.5874,159724.0
2023-10-12,153.0247,153.0247,147.0361,148.6136,334988.0
2023-10-13,148.9202,149.7213,144.7168,144.964,344179.0
2023-10-14,148.9202,149.7213,144.7168,144.964,344179.0
2023-10-15,148.9202,149.7213,144.7168,144.964,344179.0
2023-10-16,146.9322,150.3346,146.141,149.4939,217156.0
2023-10-17,148.6532,152.9753,148.6383,150.0675,235645.0
2023-10-18,149.4543,151.5016,147.8916,150.7104,241338.0
2023-10-19,150.295,150.295,145.5278,146.3487,215381.0
2023-10-20,147.1301,147.4762,145.1816,145.7454,186074.0
2023-10-21,147.1301,147.4762,145.1816,145.7454,186074.0
2023-10-22,147.1301,147.4762,145.1816,145.7454,186074.0
2023-10-23,144.5486,146.2795,142.17,142.6002,311343.0
2023-10-24,142.4321,144.8454,139.9496,141.987,397862.0
2023-10-25,139.6034,142.0958,136.4385,140.7903,525815.0
2023-10-26,141.4431,145.2904,139.91,143.9256,295032.0
2023-10-27,144.4201,145.4981,141.9277,143.1739,290651.0
2023-10-28,144.4201,145.4981,141.9277,143.1739,290651.0
