,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity
2022-07-25,21.102,21.3583,21.0146,21.3053,421245.0
2022-07-26,21.1816,21.3848,20.9341,21.376,432180.0
2022-07-27,21.3318,21.376,21.0048,21.2876,422344.0
2022-07-28,21.3848,22.0652,21.3185,22.0476,734579.0
2022-07-29,21.9239,22.0299,21.7206,21.8355,778861.0
2022-07-30,21.9239,22.0299,21.7206,21.8355,778861.0
2022-07-31,21.9239,22.0299,21.7206,21.8355,778861.0
2022-08-01,21.8885,22.2994,21.8885,22.2331,879668.0
2022-08-02,22.4894,23.0903,22.3569,22.6573,1021333.0
2022-08-03,22.6131,22.6508,21.8973,22.3657,749850.0
2022-08-04,22.2508,22.6114,22.1801,22.3834,1084015.0
2022-08-05,20.563,21.049,19.0475,20.7044,4124969.0
2022-08-06,20.563,21.049,19.0475,20.7044,4124969.0
2022-08-07,20.563,21.049,19.0475,20.7044,4124969.0
2022-08-08,20.5984,21.1462,20.5157,21.1286,1374868.0
2022-08-09,21.049,21.0579,20.0505,20.0682,1254843.0
2022-08-10,20.1654,20.2979,19.6528,19.697,1072770.0
2022-08-11,19.8384,20.7574,19.781,20.5718,1185657.0
2022-08-12,20.6956,20.7397,20.4835,20.7309,508001.0
2022-08-13,20.6956,20.7397,20.4835,20.7309,508001.0
2022-08-14,20.6956,20.7397,20.4835,20.7309,508001.0
2022-08-15,20.6779,21.049,20.457,21.0314,560158.0
2022-08-16,20.9695,21.6764,20.9561,21.5439,609786.0
2022-08-17,21.3848,21.429,20.9076,21.3141,734005.0
2022-08-18,21.2258,21.3141,20.6337,21.0755,914084.0
2022-08-19,20.8988,21.1681,20.7397,20.8546,676456.0
2022-08-20,20.8988,21.1681,20.7397,20.8546,676456.0
2022-08-21,20.8988,21.1681,20.7397,20.8546,676456.0
2022-08-22,20.8281,20.943,20.1565,20.236,779963.0
2022-08-23,20.1565,20.4393,19.9913,20.13,599563.0
2022-08-24,20.1742,20.3951,20.0063,20.2802,487827.0
2022-08-25,20.2891,20.6249,20.236,20.5188,438769.0
2022-08-26,20.457,20.5453,20.0593,20.0858,487425.0
2022-08-27,20.457,20.5453,20.0593,20.0858,487425.0
2022-08-28,20.457,20.5453,20.0593,20.0858,487425.0
2022-08-29,19.9709,20.236,19.8914,20.0858,404697.0
2022-08-30,20.1477,20.1477,19.4805,19.5556,577239.0
2022-08-31,19.5114,19.697,19.0519,19.1403,1031679.0
2022-09-01,19.0431,19.0873,18.5129,18.5747,933655.0
2022-09-02,18.8045,18.8487,18.102,18.1241,830203.0
2022-09-03,18.8045,18.8487,18.102,18.1241,830203.0
2022-09-04,18.8045,18.8487,18.102,18.1241,830203.0
2022-09-05,18.8045,18.8487,18.102,18.1241,830203.0
2022-09-06,18.1594,18.1594,17.3774,17.5232,1786040.0
2022-09-07,17.5585,18.239,17.5585,18.2301,937706.0
2022-09-08,18.0445,18.1506,17.5055,17.8501,734079.0
2022-09-09,17.8855,18.345,17.8325,18.3096,663946.0
2022-09-10,17.8855,18.345,17.8325,18.3096,663946.0
2022-09-11,17.8855,18.345,17.8325,18.3096,663946.0
2022-09-12,18.398,19.0166,18.398,18.5747,813551.0
2022-09-13,18.3096,18.4157,17.9385,18.0004,773018.0
2022-09-14,18.1064,18.1197,17.6999,17.9739,713653.0
2022-09-15,17.965,18.1152,17.5409,17.5409,718820.0
2022-09-16,17.3906,17.4525,16.7897,16.7897,2041827.0
2022-09-17,17.3906,17.4525,16.7897,16.7897,2041827.0
2022-09-18,17.3906,17.4525,16.7897,16.7897,2041827.0
2022-09-19,16.6837,16.7897,16.1358,16.1712,1577975.0
2022-09-20,16.127,16.1358,15.7824,15.8972,1386967.0
2022-09-21,16.0563,16.6393,16.0563,16.3479,1220106.0
2022-09-22,16.4363,16.5423,16.3126,16.4539,839015.0
2022-09-23,16.3479,16.3479,15.5438,15.8707,1115371.0
2022-09-24,16.3479,16.3479,15.5438,15.8707,1115371.0
2022-09-25,16.3479,16.3479,15.5438,15.8707,1115371.0
2022-09-26,15.8265,16.1005,15.4731,15.5791,936518.0
2022-09-27,15.7735,16.0651,15.2345,15.5614,1090068.0
2022-09-28,15.6321,16.2153,15.4554,16.1447,819326.0
2022-09-29,16.0131,16.0403,15.0151,15.2964,2007343.0
2022-09-30,15.2692,15.5867,14.9607,14.9607,1217291.0
2022-10-01,15.2692,15.5867,14.9607,14.9607,1217291.0
2022-10-02,15.2692,15.5867,14.9607,14.9607,1217291.0
2022-10-03,15.006,15.0696,14.4526,14.9335,1477372.0
2022-10-04,15.0151,15.3054,14.87,14.9425,976717.0
2022-10-05,14.7611,14.7611,14.0489,14.2712,1317575.0
2022-10-06,14.2349,14.3256,13.8357,13.9627,988794.0
2022-10-07,13.9264,13.9718,13.5091,13.5091,1227049.0
2022-10-08,13.9264,13.9718,13.5091,13.5091,1227049.0
2022-10-09,13.9264,13.9718,13.5091,13.5091,1227049.0
2022-10-10,13.5363,13.754,13.3548,13.6724,1089365.0
2022-10-11,13.627,14.2077,13.5635,14.0262,1052863.0
2022-10-12,14.0081,14.2167,13.7994,14.1623,1012749.0
2022-10-13,13.8901,14.6431,13.7177,14.126,993785.0
2022-10-14,14.126,14.2258,13.6815,13.6996,889965.0
2022-10-15,14.126,14.2258,13.6815,13.6996,889965.0
2022-10-16,14.126,14.2258,13.6815,13.6996,889965.0
2022-10-17,13.8448,13.9536,13.4183,13.4274,1256815.0
2022-10-18,13.5181,13.8357,13.4546,13.6452,1289085.0
2022-10-19,13.6542,13.8357,13.1462,13.3911,1201615.0
2022-10-20,13.3185,13.3548,12.8921,13.1099,1118826.0
2022-10-21,13.1552,13.2006,12.7243,13.0736,889812.0
2022-10-22,13.1552,13.2006,12.7243,13.0736,889812.0
2022-10-23,13.1552,13.2006,12.7243,13.0736,889812.0
2022-10-24,12.9012,13.4183,12.5474,13.3367,1643170.0
2022-10-25,13.2913,14.4345,13.2913,14.0444,1849105.0
2022-10-26,14.1804,14.5343,13.9808,14.0897,723893.0
2022-10-27,14.2077,14.7883,14.1169,14.4889,870848.0
2022-10-28,14.498,14.9108,14.4369,14.7974,1074559.0
2022-10-29,14.498,14.9108,14.4369,14.7974,1074559.0
2022-10-30,14.498,14.9108,14.4369,14.7974,1074559.0
2022-10-31,14.8609,15.0242,14.5796,14.8609,1043288.0
2022-11-01,14.8881,15.0333,14.5796,14.6976,1115255.0
2022-11-02,14.7702,15.124,14.5433,14.6431,919883.0
2022-11-03,14.5161,14.5252,13.9536,14.0171,913005.0
2022-11-04,14.1532,14.4073,13.9564,14.2077,1116244.0
2022-11-05,14.1532,14.4073,13.9564,14.2077,1116244.0
2022-11-06,14.1532,14.4073,13.9564,14.2077,1116244.0
2022-11-07,14.3165,14.3982,13.7087,13.7087,1246731.0
2022-11-08,13.7087,14.1442,13.5635,13.7631,905519.0
2022-11-09,13.6815,13.8175,13.255,13.2913,1408492.0
2022-11-10,12.747,14.5433,11.1502,13.6815,5013870.0
2022-11-11,13.5181,13.5181,12.7924,13.2913,2180997.0
2022-11-12,13.5181,13.5181,12.7924,13.2913,2180997.0
2022-11-13,13.5181,13.5181,12.7924,13.2913,2180997.0
2022-11-14,13.1825,13.3747,12.2138,12.2661,2044400.0
2022-11-15,12.8196,13.2097,12.4385,12.8286,1876710.0
2022-11-16,12.7107,12.8649,12.2026,12.2389,1357475.0
2022-11-17,12.0484,12.121,11.6492,11.8851,1395371.0
2022-11-18,11.9849,12.1663,11.749,11.7762,2070943.0
2022-11-19,11.9849,12.1663,11.749,11.7762,2070943.0
2022-11-20,11.9849,12.1663,11.749,11.7762,2070943.0
2022-11-21,11.631,12.0393,11.4405,12.003,1255578.0
2022-11-22,12.0212,12.0892,11.6719,11.8397,1193023.0
2022-11-23,11.7944,12.3387,11.7399,12.1482,2128599.0
2022-11-24,11.7944,12.3387,11.7399,12.1482,2128599.0
2022-11-25,12.2208,12.2712,11.8942,11.9304,840677.0
2022-11-26,12.2208,12.2712,11.8942,11.9304,840677.0
2022-11-27,12.2208,12.2712,11.8942,11.9304,840677.0
2022-11-28,11.8034,11.9667,11.6855,11.7127,1392867.0
2022-11-29,11.6855,12.2752,11.622,12.2661,1105235.0
2022-11-30,12.248,12.2571,11.7762,12.0484,2628259.0
2022-12-01,11.876,12.1028,11.0867,11.1865,2301368.0
2022-12-02,11.1502,11.8125,11.0413,11.7853,1428666.0
2022-12-03,11.1502,11.8125,11.0413,11.7853,1428666.0
2022-12-04,11.1502,11.8125,11.0413,11.7853,1428666.0
2022-12-05,11.6583,11.7762,11.5675,11.622,1125527.0
2022-12-06,11.5313,11.6991,11.4133,11.5857,1021069.0
2022-12-07,11.5494,11.7581,11.3679,11.5857,931231.0
2022-12-08,11.5675,11.767,11.3133,11.5494,1033134.0
2022-12-09,11.4768,11.5131,11.2409,11.3135,889589.0
2022-12-10,11.4768,11.5131,11.2409,11.3135,889589.0
2022-12-11,11.4768,11.5131,11.2409,11.3135,889589.0
2022-12-12,11.3407,11.4042,11.0504,11.3679,1084623.0
2022-12-13,11.6673,11.9214,11.3135,11.4042,2432947.0
2022-12-14,11.377,11.6991,11.2863,11.4496,957162.0
2022-12-15,11.3407,11.504,11.0504,11.0867,1137087.0
2022-12-16,11.0141,11.1184,10.8339,11.0413,2430821.0
2022-12-17,11.0141,11.1184,10.8339,11.0413,2430821.0
2022-12-18,11.0141,11.1184,10.8339,11.0413,2430821.0
2022-12-19,11.0141,11.1321,10.8054,10.9778,1243378.0
2022-12-20,10.9143,10.9325,10.7147,10.7692,929662.0
2022-12-21,10.8145,11.0413,10.6521,10.6694,988209.0
2022-12-22,10.5605,10.5696,10.0161,10.0706,1189342.0
2022-12-23,9.9798,10.5968,9.9798,10.5696,1107022.0
2022-12-24,9.9798,10.5968,9.9798,10.5696,1107022.0
2022-12-25,9.9798,10.5968,9.9798,10.5696,1107022.0
2022-12-26,9.9798,10.5968,9.9798,10.5696,1107022.0
2022-12-27,10.5696,10.6512,10.2974,10.4698,1272217.0
2022-12-28,10.4698,10.5605,10.2203,10.2429,1153917.0
2022-12-29,10.3629,10.4741,10.1783,10.3629,1472944.0
2022-12-30,10.2245,10.326,10.0676,10.2891,1972419.0
2022-12-31,10.2245,10.326,10.0676,10.2891,1972419.0
2023-01-01,10.2245,10.326,10.0676,10.2891,1972419.0
2023-01-02,10.2245,10.326,10.0676,10.2891,1972419.0
2023-01-03,10.3721,10.5275,10.2337,10.3721,1039368.0
2023-01-04,10.4644,11.1011,10.1876,11.0365,1764941.0
2023-01-05,11.0365,11.2351,10.7874,11.1196,1003094.0
2023-01-06,11.138,11.5256,11.1011,11.4795,943844.0
2023-01-07,11.138,11.5256,11.1011,11.4795,943844.0
2023-01-08,11.138,11.5256,11.1011,11.4795,943844.0
2023-01-09,11.5441,11.7794,11.378,11.378,802762.0
2023-01-10,11.4795,11.9962,11.4472,11.9409,1041341.0
2023-01-11,12.0424,12.6976,12.0424,12.633,2043908.0
2023-01-12,12.6699,13.2051,12.6514,12.8452,1823228.0
2023-01-13,12.6699,12.7714,12.5437,12.7714,1098767.0
2023-01-14,12.6699,12.7714,12.5437,12.7714,1098767.0
2023-01-15,12.6699,12.7714,12.5437,12.7714,1098767.0
2023-01-16,12.6699,12.7714,12.5437,12.7714,1098767.0
2023-01-17,12.8637,13.4727,12.8175,13.3158,1412053.0
2023-01-18,13.3712,13.5442,12.8821,12.9559,1217258.0
2023-01-19,12.8729,13.0944,12.7345,13.0021,747661.0
2023-01-20,13.0482,13.3509,12.9375,13.3158,1072355.0
2023-01-21,13.0482,13.3509,12.9375,13.3158,1072355.0
2023-01-22,13.0482,13.3509,12.9375,13.3158,1072355.0
2023-01-23,13.3343,13.7957,13.3343,13.7588,786785.0
2023-01-24,13.5742,13.8234,12.7345,12.836,1118098.0
2023-01-25,12.7991,12.9098,12.6053,12.7806,660767.0
2023-01-26,12.7806,12.8544,12.167,12.3561,976574.0
2023-01-27,12.3746,13.0574,12.3284,12.9559,1266783.0
2023-01-28,12.3746,13.0574,12.3284,12.9559,1266783.0
2023-01-29,12.3746,13.0574,12.3284,12.9559,1266783.0
2023-01-30,12.8821,13.2447,12.8083,13.039,915446.0
2023-01-31,13.159,13.159,12.6791,12.9375,1059306.0
2023-02-01,12.9467,13.5742,12.8452,13.3896,1985070.0
2023-02-02,13.4266,13.7219,13.3066,13.4358,831849.0
2023-02-03,13.3158,13.481,12.9744,13.1313,997410.0
2023-02-04,13.3158,13.481,12.9744,13.1313,997410.0
2023-02-05,13.3158,13.481,12.9744,13.1313,997410.0
2023-02-06,13.0113,13.1128,12.6145,12.9098,858187.0
2023-02-07,12.7898,12.836,12.0719,12.2731,1516720.0
2023-02-08,12.2362,12.513,11.9224,11.9501,1001611.0
2023-02-09,12.0608,12.0885,10.9258,10.9996,2397127.0
2023-02-10,10.9627,11.2626,10.7597,11.1934,1085626.0
2023-02-11,10.9627,11.2626,10.7597,11.1934,1085626.0
2023-02-12,10.9627,11.2626,10.7597,11.1934,1085626.0
2023-02-13,11.175,11.5533,11.0735,11.4795,873556.0
2023-02-14,11.258,11.2677,10.8243,11.055,1174272.0
2023-02-15,11.0827,11.7932,11.0273,11.7194,1009759.0
2023-02-16,11.5718,11.6133,11.378,11.461,719640.0
2023-02-17,11.5072,11.5994,11.2788,11.5072,695610.0
2023-02-18,11.5072,11.5994,11.2788,11.5072,695610.0
2023-02-19,11.5072,11.5994,11.2788,11.5072,695610.0
2023-02-20,11.5072,11.5994,11.2788,11.5072,695610.0
2023-02-21,11.4057,11.4149,11.115,11.2303,1082856.0
2023-02-22,11.2857,11.5994,11.2857,11.4518,954816.0
2023-02-23,11.4887,11.6364,11.0642,11.5164,1463701.0
2023-02-24,11.3872,11.6271,11.1842,11.6179,992242.0
2023-02-25,11.3872,11.6271,11.1842,11.6179,992242.0
2023-02-26,11.3872,11.6271,11.1842,11.6179,992242.0
2023-02-27,11.7009,11.9778,11.5372,11.6271,1088649.0
2023-02-28,11.6271,12.1254,11.5994,11.6917,2256447.0
2023-03-01,13.4542,15.2906,13.3804,15.023,7469844.0
2023-03-02,14.8384,15.0138,14.2848,14.4139,2435950.0
2023-03-03,14.3678,14.8846,14.0541,14.6539,1439192.0
2023-03-04,14.3678,14.8846,14.0541,14.6539,1439192.0
2023-03-05,14.3678,14.8846,14.0541,14.6539,1439192.0
2023-03-06,14.6539,14.7646,13.851,14.1187,1189228.0
2023-03-07,14.0725,14.3401,13.8234,13.9618,856690.0
2023-03-08,14.0356,14.1648,13.7864,14.1648,614357.0
2023-03-09,14.1832,14.2979,13.851,13.8695,740105.0
2023-03-10,13.7772,13.9341,13.5465,13.7495,747243.0
2023-03-11,13.7772,13.9341,13.5465,13.7495,747243.0
2023-03-12,13.7772,13.9341,13.5465,13.7495,747243.0
2023-03-13,13.3712,13.7034,13.28,13.4173,1027855.0
2023-03-14,13.6942,14.1094,13.3472,13.4912,1423857.0
2023-03-15,13.3435,13.8972,13.2328,13.8603,1036220.0
2023-03-16,13.8049,13.9895,13.4635,13.851,824247.0
2023-03-17,13.8695,13.9341,13.5373,13.7588,2373393.0
2023-03-18,13.8695,13.9341,13.5373,13.7588,2373393.0
2023-03-19,13.8695,13.9341,13.5373,13.7588,2373393.0
2023-03-20,13.7772,14.1832,13.4912,13.8695,921051.0
2023-03-21,13.9433,14.1002,13.6988,13.7957,919759.0
2023-03-22,13.888,14.294,13.648,13.6573,743787.0
2023-03-23,13.7034,14.0633,13.6573,13.9341,605046.0
2023-03-24,13.9525,14.0587,13.7957,13.9895,685489.0
2023-03-25,13.9525,14.0587,13.7957,13.9895,685489.0
2023-03-26,13.9525,14.0587,13.7957,13.9895,685489.0
2023-03-27,14.091,14.377,13.9341,14.1832,615177.0
2023-03-28,14.2017,14.3586,14.1417,14.2755,508342.0
2023-03-29,14.4139,14.4324,14.0448,14.174,543147.0
2023-03-30,14.2675,14.417,14.0899,14.3048,540689.0
2023-03-31,14.3796,14.6225,14.2675,14.5104,770734.0
2023-04-01,14.3796,14.6225,14.2675,14.5104,770734.0
2023-04-02,14.3796,14.6225,14.2675,14.5104,770734.0
2023-04-03,14.4917,14.6132,14.1834,14.5571,987897.0
2023-04-04,14.5758,14.5758,14.2114,14.4356,593782.0
2023-04-05,14.3983,14.5758,14.0012,14.0806,1274413.0
2023-04-06,14.1834,14.5571,14.1553,14.4076,979679.0
2023-04-07,14.1834,14.5571,14.1553,14.4076,979679.0
2023-04-08,14.1834,14.5571,14.1553,14.4076,979679.0
2023-04-09,14.1834,14.5571,14.1553,14.4076,979679.0
2023-04-10,14.3796,14.9285,14.2815,14.8281,1154083.0
2023-04-11,14.9308,15.4774,14.8562,15.2111,1025073.0
2023-04-12,15.2205,15.3326,15.0103,15.1457,646663.0
2023-04-13,15.1925,15.3326,14.8047,14.8187,434228.0
2023-04-14,14.8281,14.8654,14.2581,14.3142,577265.0
2023-04-15,14.8281,14.8654,14.2581,14.3142,577265.0
2023-04-16,14.8281,14.8654,14.2581,14.3142,577265.0
2023-04-17,14.3889,14.4356,14.0899,14.146,569960.0
2023-04-18,14.0993,14.2768,13.9778,14.2768,661908.0
2023-04-19,14.4263,14.7066,14.2394,14.7066,499857.0
2023-04-20,14.6319,14.6319,14.3142,14.3983,461907.0
2023-04-21,14.501,14.6739,14.2955,14.5571,537163.0
2023-04-22,14.501,14.6739,14.2955,14.5571,537163.0
2023-04-23,14.501,14.6739,14.2955,14.5571,537163.0
2023-04-24,14.5431,14.6412,14.2067,14.3235,442757.0
2023-04-25,14.1927,14.7813,14.1647,14.2301,613993.0
2023-04-26,14.174,14.3142,14.0619,14.2114,435699.0
2023-04-27,14.2955,14.73,14.2207,14.7159,504610.0
2023-04-28,14.744,15.0383,14.7253,14.9869,660235.0
2023-04-29,14.744,15.0383,14.7253,14.9869,660235.0
2023-04-30,14.744,15.0383,14.7253,14.9869,660235.0
2023-05-01,15.1177,15.5849,15.0803,15.3139,1271784.0
2023-05-02,15.2205,15.4541,14.8281,15.0523,1496741.0
2023-05-03,15.1551,15.5288,14.9495,15.0243,1529876.0
2023-05-04,14.9682,14.9776,14.501,14.8468,1205683.0
2023-05-05,14.459,15.2859,14.4263,14.473,1084747.0
2023-05-06,14.459,15.2859,14.4263,14.473,1084747.0
2023-05-07,14.459,15.2859,14.4263,14.473,1084747.0
2023-05-08,14.4824,14.7346,14.2301,14.3422,618710.0
2023-05-09,14.2488,14.4448,14.1273,14.2861,524489.0
2023-05-10,14.3329,14.3329,12.8659,12.8846,1899025.0
2023-05-11,12.7538,12.9127,12.2433,12.7632,1098510.0
2023-05-12,12.6978,12.7071,12.2166,12.3894,982922.0
2023-05-13,12.6978,12.7071,12.2166,12.3894,982922.0
2023-05-14,12.6978,12.7071,12.2166,12.3894,982922.0
2023-05-15,12.3614,12.4688,12.2399,12.3894,623916.0
2023-05-16,12.2866,12.3335,12.1745,12.2119,587891.0
2023-05-17,12.2306,12.6043,12.1278,12.6043,666711.0
2023-05-18,12.4361,12.5202,12.2306,12.3707,541213.0
2023-05-19,12.4361,12.5763,12.2212,12.2306,476554.0
2023-05-20,12.4361,12.5763,12.2212,12.2306,476554.0
2023-05-21,12.4361,12.5763,12.2212,12.2306,476554.0
2023-05-22,12.1932,12.2493,11.8941,12.1745,665512.0
2023-05-23,12.2306,12.7959,12.1857,12.7258,1011040.0
2023-05-24,12.7351,12.8005,12.2586,12.4081,481691.0
2023-05-25,12.3147,12.4081,11.9877,12.0904,528686.0
2023-05-26,12.0531,12.2166,11.9503,12.1558,604976.0
2023-05-27,12.0531,12.2166,11.9503,12.1558,604976.0
2023-05-28,12.0531,12.2166,11.9503,12.1558,604976.0
2023-05-29,12.0531,12.2166,11.9503,12.1558,604976.0
2023-05-30,12.0437,12.1839,11.8335,12.0531,1266601.0
2023-05-31,12.0437,12.2866,11.8475,11.969,691591.0
2023-06-01,12.0437,12.268,11.8849,12.0998,601433.0
2023-06-02,12.2399,12.651,12.2166,12.651,567954.0
2023-06-03,12.2399,12.651,12.2166,12.651,567954.0
2023-06-04,12.2399,12.651,12.2166,12.651,567954.0
2023-06-05,12.3988,12.595,12.1745,12.268,732886.0
2023-06-06,12.2493,12.6043,12.1652,12.3801,672706.0
2023-06-07,12.3988,12.6884,12.3707,12.5483,631247.0
2023-06-08,12.4922,12.6417,12.3147,12.5669,657451.0
2023-06-09,12.5202,12.6791,12.3754,12.4081,686072.0
2023-06-10,12.5202,12.6791,12.3754,12.4081,686072.0
2023-06-11,12.5202,12.6791,12.3754,12.4081,686072.0
2023-06-12,12.4175,12.6697,12.3334,12.4922,630084.0
2023-06-13,12.4829,12.7772,12.4268,12.7351,1122390.0
2023-06-14,12.8005,12.9398,12.4268,12.5389,635206.0
2023-06-15,12.5109,12.6791,12.3894,12.6697,710460.0
2023-06-16,12.7071,12.9781,12.5576,12.9781,1500720.0
2023-06-17,12.7071,12.9781,12.5576,12.9781,1500720.0
2023-06-18,12.7071,12.9781,12.5576,12.9781,1500720.0
2023-06-19,12.7071,12.9781,12.5576,12.9781,1500720.0
2023-06-20,12.9781,13.0808,12.8473,12.9407,701802.0
2023-06-21,12.9407,13.2303,12.7632,13.1836,851524.0
2023-06-22,13.1743,13.3798,13.0808,13.2957,679486.0
2023-06-23,13.2677,13.5714,13.1369,13.1743,998739.0
2023-06-24,13.2677,13.5714,13.1369,13.1743,998739.0
2023-06-25,13.2677,13.5714,13.1369,13.1743,998739.0
2023-06-26,13.1649,13.2957,13.0154,13.221,498060.0
2023-06-27,13.1836,13.4546,13.1276,13.2584,759478.0
2023-06-28,13.0248,13.0808,12.6604,13.0248,1038172.0
2023-06-29,12.9774,13.309,12.9585,13.2142,606332.0
2023-06-30,13.3468,13.4226,13.0864,13.1858,518689.0
2023-07-01,13.3468,13.4226,13.0864,13.1858,518689.0
2023-07-02,13.3468,13.4226,13.0864,13.1858,518689.0
2023-07-03,13.1858,13.6216,13.1811,13.6216,387028.0
2023-07-04,13.1858,13.6216,13.1811,13.6216,387028.0
2023-07-05,13.4889,13.5268,13.1195,13.1574,795246.0
2023-07-06,13.0816,13.1621,12.949,13.11,513838.0
2023-07-07,13.1669,13.309,13.0295,13.0437,480714.0
2023-07-08,13.1669,13.309,13.0295,13.0437,480714.0
2023-07-09,13.1669,13.309,13.0295,13.0437,480714.0
2023-07-10,12.9585,13.0485,12.428,12.5227,1025074.0
2023-07-11,12.4848,12.7832,12.4754,12.6648,906154.0
2023-07-12,12.7785,12.788,12.4043,12.5701,607452.0
2023-07-13,12.5606,12.9822,12.5133,12.7122,638928.0
2023-07-14,12.6459,12.6932,12.4327,12.5701,581559.0
2023-07-15,12.6459,12.6932,12.4327,12.5701,581559.0
2023-07-16,12.6459,12.6932,12.4327,12.5701,581559.0
2023-07-17,12.4754,12.7122,12.3996,12.4564,635848.0
2023-07-18,12.447,12.8448,12.4091,12.6553,471325.0
2023-07-19,12.7974,13.081,12.7027,13.0532,503773.0
2023-07-20,13.0437,13.0437,12.679,12.9585,433112.0
2023-07-21,12.9869,12.9869,12.7074,12.9395,430130.0
2023-07-22,12.9869,12.9869,12.7074,12.9395,430130.0
2023-07-23,12.9869,12.9869,12.7074,12.9395,430130.0
2023-07-24,12.9869,13.2332,12.9016,13.1858,443173.0
2023-07-25,13.2237,13.2521,12.9916,13.0721,382390.0
2023-07-26,13.1006,13.4321,13.1006,13.3753,411447.0
2023-07-27,13.3563,13.451,12.9443,13.0153,575655.0
2023-07-28,12.8353,12.8827,12.0207,12.2386,1724231.0
2023-07-29,12.8353,12.8827,12.0207,12.2386,1724231.0
2023-07-30,12.8353,12.8827,12.0207,12.2386,1724231.0
2023-07-31,12.3143,12.5748,12.2661,12.5606,1167783.0
2023-08-01,12.5512,12.6269,12.2575,12.2764,848420.0
2023-08-02,12.1438,12.3522,11.9923,12.2291,849919.0
2023-08-03,12.1628,12.6222,12.1059,12.5796,1349976.0
2023-08-04,13.2616,14.3509,13.11,13.5931,3013007.0
2023-08-05,13.2616,14.3509,13.11,13.5931,3013007.0
2023-08-06,13.2616,14.3509,13.11,13.5931,3013007.0
2023-08-07,13.631,13.631,13.0153,13.1953,1134055.0
2023-08-08,12.9301,12.949,12.1722,12.2764,1854564.0
2023-08-09,12.3333,12.4043,12.0017,12.2575,1225223.0
2023-08-10,12.3143,12.4091,12.0017,12.0017,715390.0
2023-08-11,12.0491,12.4327,11.9496,12.3143,910617.0
2023-08-12,12.0491,12.4327,11.9496,12.3143,910617.0
2023-08-13,12.0491,12.4327,11.9496,12.3143,910617.0
2023-08-14,12.2907,12.2907,12.0469,12.2196,986054.0
2023-08-15,12.1249,12.2101,11.7987,11.8881,697937.0
2023-08-16,11.8975,11.9828,11.5281,11.5281,814981.0
2023-08-17,11.5944,11.7649,11.4713,11.7176,1178124.0
2023-08-18,11.6797,11.9229,11.5281,11.8881,872284.0
2023-08-19,11.6797,11.9229,11.5281,11.8881,872284.0
2023-08-20,11.6797,11.9229,11.5281,11.8881,872284.0
2023-08-21,11.8502,11.8597,11.6465,11.6513,685639.0
2023-08-22,11.6228,11.6418,11.3813,11.4902,798099.0
2023-08-23,11.4808,11.7081,11.3718,11.4618,949786.0
2023-08-24,11.4239,11.656,11.3718,11.5092,1536945.0
2023-08-25,11.5281,11.9307,11.4381,11.746,924980.0
2023-08-26,11.5281,11.9307,11.4381,11.746,924980.0
2023-08-27,11.5281,11.9307,11.4381,11.746,924980.0
2023-08-28,11.746,12.0775,11.746,11.9828,908545.0
2023-08-29,12.0491,12.2196,11.926,12.2007,1627571.0
2023-08-30,12.1533,12.2859,12.0491,12.2291,644385.0
2023-08-31,12.2196,12.4612,12.1059,12.1154,1150079.0
2023-09-01,12.1628,12.3806,11.6749,11.7839,865266.0
2023-09-02,12.1628,12.3806,11.6749,11.7839,865266.0
2023-09-03,12.1628,12.3806,11.6749,11.7839,865266.0
2023-09-04,12.1628,12.3806,11.6749,11.7839,865266.0
2023-09-05,11.746,11.8312,11.4618,11.5186,940300.0
2023-09-06,11.5281,11.5707,11.1776,11.2439,955707.0
2023-09-07,11.2155,11.3197,10.8414,10.884,1654994.0
2023-09-08,10.884,10.9313,10.5145,10.543,1556912.0
2023-09-09,10.884,10.9313,10.5145,10.543,1556912.0
2023-09-10,10.884,10.9313,10.5145,10.543,1556912.0
2023-09-11,10.6187,10.8568,10.344,10.3725,1476228.0
2023-09-12,10.3819,10.6566,10.202,10.4672,1581909.0
2023-09-13,10.3062,10.363,9.3778,10.1735,3051969.0
2023-09-14,10.1925,10.5951,10.183,10.5145,1372912.0
2023-09-15,10.4672,10.5335,9.9225,10.003,2443226.0
2023-09-16,10.4672,10.5335,9.9225,10.003,2443226.0
2023-09-17,10.4672,10.5335,9.9225,10.003,2443226.0
2023-09-18,10.0599,10.0693,9.6999,9.9651,1191309.0
2023-09-19,9.8704,9.8704,9.6004,9.6241,1333492.0
2023-09-20,9.7094,9.8609,9.6147,9.8515,1043876.0
2023-09-21,9.7473,10.2398,9.7473,10.0504,1171932.0
2023-09-22,10.0883,10.1735,9.8515,9.8704,915946.0
2023-09-23,10.0883,10.1735,9.8515,9.8704,915946.0
2023-09-24,10.0883,10.1735,9.8515,9.8704,915946.0
2023-09-25,9.7946,9.9342,9.7033,9.7757,1103774.0
2023-09-26,9.7094,9.8988,9.572,9.6431,898844.0
2023-09-27,9.6904,9.7597,9.1316,9.2831,1713009.0
2023-09-28,9.3121,9.5246,9.3121,9.3701,1161073.0
2023-09-29,9.399,9.7082,9.3817,9.5536,848504.0
2023-09-30,9.399,9.7082,9.3817,9.5536,848504.0
2023-10-01,9.399,9.7082,9.3817,9.5536,848504.0
2023-10-02,9.5246,9.5536,9.3604,9.4377,1076877.0
